Date,Season,Khirkiya,Timarni,Harda,Khirkiya_Trend,Khirkiya_SMA,Khirkiya_EWMA,Khirkiya_DES,Khirkiya_TES,Khirkiya_ARIMA,Timarni_Trend,Timarni_SMA,Timarni_EWMA,Timarni_DES,Timarni_TES,Timarni_ARIMA,Harda_Trend,Harda_SMA,Harda_EWMA,Harda_DES,Harda_TES,Harda_ARIMA
2016-02-29,POMRB,5.263333333333334,10.1425,9.443333333333333,5.421625,5.159166666666666,4.997240669864303,5.277744456908201,4.472305990685413,4.038531179667276,10.530416666666666,10.695625000000005,10.369983496105451,9.261090811394707,10.764569766067485,10.365896826499657,7.829270833333332,7.3845833333333335,7.717751914280385,6.806590725821378,6.2192108138800295,5.993684187826796
2016-05-31,PREMON,7.394,11.741666666666665,8.459999999999999,5.226208333333333,5.486416666666665,5.9559444019185825,6.067135742120485,6.476975672439023,6.041283778511391,10.270416666666666,10.708541666666672,10.918656764329937,9.48699350953996,11.95898249164716,11.057905425550155,7.621770833333333,7.823333333333334,8.01465114856823,7.167310834160139,9.337323760918581,9.03936452098941
2016-08-31,MONSOON,3.905,8.2375,5.052499999999998,5.101416666666666,5.3568333333333324,5.13556664115115,5.794236250879521,3.1010419187143046,2.7637011533829234,10.009791666666668,10.352291666666671,9.846194058597963,9.418349387054924,8.694089510396338,8.259554426911363,6.994791666666665,7.835208333333333,6.829790689140937,6.639044422105582,6.25985634095779,6.327349465224198
2016-11-30,POMKH,3.82,10.6325,6.6775,4.934458333333334,5.095583333333333,4.60933998469069,5.4612309578439495,4.147343812035329,3.84284155924389,9.993020833333333,10.188541666666671,10.160716435158777,9.544505166960619,9.557618315276406,9.249803616028554,6.5659374999999995,7.408333333333333,6.768874413484562,6.62012714657957,6.27796470277869,6.313460395670494
2017-02-28,POMRB,5.31,8.7125,6.135,4.785416666666666,5.107249999999999,4.889603990814415,5.52679434450612,4.666145718949772,4.217764286888924,10.448125,9.831041666666671,9.581429861095266,9.50909234781163,10.821115276662237,10.490824771807318,6.775729166666666,6.581249999999999,6.515324648090738,6.47797879503868,6.6977701959630025,6.643546487280193
2017-05-31,PREMON,6.011666666666668,13.037499999999998,8.3375,4.709166666666667,4.761666666666665,5.338429061155316,5.762151727747042,6.657312397155449,6.197824733726803,10.506874999999997,10.155000000000003,10.963857916657158,9.818731197690433,11.633661454424637,10.912453822151278,6.918645833333334,6.550624999999998,7.244194788854443,6.888625669365549,8.638313770048338,8.34821565334164
2017-08-31,MONSOON,4.095,10.5825,6.853333333333333,4.5929166666666665,4.809166666666664,4.841057436693189,5.435650665123082,3.1258029218289276,2.8760098968844714,10.6409375,10.741250000000004,10.811314749994295,9.910512581807346,8.785213592783395,8.819352824704064,6.942708333333333,7.000833333333332,7.087850206645999,6.851288138383775,5.7401174726769435,5.772860710324581
2017-11-30,POMKH,3.0200000000000005,8.7575,6.0200000000000005,4.6630625000000006,4.609166666666664,4.112634462015913,4.830847014321647,4.18895368399547,3.8530878457738758,11.009374999999999,10.272500000000004,9.989788849996577,9.850856819981443,10.22772219327834,10.32869815486134,7.056614583333333,6.836458333333331,6.6607101239876,6.62664019665975,6.479829259157611,6.531212238592147
2018-02-28,POMRB,5.1800000000000015,11.66,6.984999999999999,4.452333333333335,4.576666666666665,4.539580677209548,4.856944311737771,4.623703207955996,4.282139831252107,10.56375,11.009375000000004,10.657873309997946,10.025491170563784,10.837428184355057,10.111726230090856,7.041979166666667,7.048958333333331,6.79042607439256,6.683116942037045,6.6324073820921345,6.561805578579213
2018-05-31,PREMON,6.702833333333333,13.037499999999998,8.39875,4.205208333333334,4.749458333333332,5.4048817396590625,5.309157980541038,6.605970805956864,6.161601559813862,10.2353125,11.009375000000006,11.609723985998766,10.295899905687895,12.402943099385647,12.208474775798097,7.060781250000001,7.064270833333332,7.433755644635536,7.059011855233842,8.857591503395815,8.564420257412541
2018-08-31,MONSOON,1.7180000000000002,7.017499999999999,6.6750000000000025,,4.1552083333333325,3.9301290437954375,4.396671511409139,3.1487752669454063,2.9412722132189506,,10.118125000000006,9.77283439159926,10.069230644885206,9.356880752373604,9.344331675241502,,7.0196875,7.130253386781323,6.93882824533221,5.910255018335504,5.989409167036081
2018-11-30,POMKH,3.42,9.695,6.348750000000001,,4.255208333333333,3.7260774262772625,,3.9714473876255707,3.7585175591714366,,10.352500000000006,9.741700634959557,,9.736754676363839,9.400453588218273,,7.101875000000001,6.817652032068794,,6.541606556650258,6.573739043172725
