Date,Season,Pharasgaon,Kondagaon,Jagdalpur,Londigura,Keshkal,Makdi,Baderajpur,Tokapal,Bastar,Bakaband,Darbha,Bastanar (bade Kilew,Pharasgaon_Trend,Pharasgaon_SMA,Pharasgaon_EWMA,Pharasgaon_DES,Pharasgaon_TES,Pharasgaon_ARIMA,Kondagaon_Trend,Kondagaon_SMA,Kondagaon_EWMA,Kondagaon_DES,Kondagaon_TES,Kondagaon_ARIMA,Jagdalpur_Trend,Jagdalpur_SMA,Jagdalpur_EWMA,Jagdalpur_DES,Jagdalpur_TES,Jagdalpur_ARIMA,Londigura_Trend,Londigura_SMA,Londigura_EWMA,Londigura_DES,Londigura_TES,Londigura_ARIMA,Keshkal_Trend,Keshkal_SMA,Keshkal_EWMA,Keshkal_DES,Keshkal_TES,Keshkal_ARIMA,Makdi_Trend,Makdi_SMA,Makdi_EWMA,Makdi_DES,Makdi_TES,Makdi_ARIMA,Baderajpur_Trend,Baderajpur_SMA,Baderajpur_EWMA,Baderajpur_DES,Baderajpur_TES,Baderajpur_ARIMA,Tokapal_Trend,Tokapal_SMA,Tokapal_EWMA,Tokapal_DES,Tokapal_TES,Tokapal_ARIMA,Bastar_Trend,Bastar_SMA,Bastar_EWMA,Bastar_DES,Bastar_TES,Bastar_ARIMA,Bakaband_Trend,Bakaband_SMA,Bakaband_EWMA,Bakaband_DES,Bakaband_TES,Bakaband_ARIMA,Darbha_Trend,Darbha_SMA,Darbha_EWMA,Darbha_DES,Darbha_TES,Darbha_ARIMA,Bastanar (bade Kilew_Trend,Bastanar (bade Kilew_SMA,Bastanar (bade Kilew_EWMA,Bastanar (bade Kilew_DES,Bastanar (bade Kilew_TES,Bastanar (bade Kilew_ARIMA
2001-02-28,POMRB,4.105,6.275714285714287,6.9274999999999975,2.38,4.94,5.96,8.19,7.06,6.625,5.04,6.673333333333333,4.945,3.478125,3.489999999999999,3.5514292227659636,3.0297938854170483,4.260547030097423,3.8337887252302463,5.323065476190476,5.4750357142857125,5.404265440091249,5.000132367373119,5.938414759193721,5.300784339920034,5.642395833333333,5.444708333333331,5.365858962515642,5.47865465004407,5.323939607475907,5.003120026047326,2.435,1.61,1.7405978903466146,1.3996856442703152,1.9738922512304555,1.6571103028989658,4.441875,4.597500000000002,4.2603499445145205,3.565743242318343,4.14374021370939,3.893469358118911,4.305000000000001,4.3025,4.5138775003331935,4.37592668938249,4.446161125628685,4.511281174297902,6.730416666666667,7.067500000000003,6.990003777278103,7.16626211036422,7.256331861794715,7.9865104028155764,5.7875,5.712499999999999,5.745297936217742,5.67476693229424,6.174162518430486,6.7566963830253925,5.7299999999999995,5.732499999999999,5.386496356655181,6.504172827652751,5.569794764109252,6.619121796201435,3.6262499999999998,3.3225000000000002,3.7840375315383534,3.02195317561302,5.387860360379648,5.451583342381212,5.584791666666667,5.584166666666667,5.561640425964454,5.9498693190420555,5.83273680695917,6.399648466414037,4.331875,4.241249999999997,4.205557340378862,4.183103573025489,5.07397150568685,5.131619450624237
2001-05-31,PREMON,4.69,8.17,8.708000000000002,5.319999999999999,7.245,5.75,8.86,9.42,9.835,5.485,8.743333333333334,6.87,3.2237500000000003,3.5424999999999986,4.006857533659579,3.365990375911486,6.562323133547195,6.41007634841506,4.944345238095238,5.570535714285712,6.51055926405475,4.979682302728024,8.027054422529087,8.199739858119397,5.802416666666667,5.623208333333332,6.702715377509386,6.748350275364098,7.676415646877825,7.944732166543023,2.548333333333333,2.475,3.172358734207968,1.9374315924897187,3.4300945290807534,2.331833136013026,4.078125000000001,4.658750000000002,5.454209966708712,4.08541633453453,7.67858487808497,7.529347204699977,4.2387500000000005,4.3775,5.008326500199916,4.988374242240788,6.111869594570548,5.451925696019156,5.972083333333334,7.115000000000002,7.738002266366861,7.97831243659132,9.594010329732527,9.869961910810524,5.727083333333334,5.817499999999999,7.2151787617306455,7.601828144437331,8.530643158207875,9.0281985450276,5.547500000000001,5.87875,7.165897813993109,7.973797782528802,8.276408569540841,7.208427536663257,3.7025,3.6912500000000006,4.464422518923012,3.2425021022286593,4.849613915990733,4.603800382211982,5.6535416666666665,5.591666666666669,6.834317588912006,7.564542560921105,8.236519324109517,8.545500718860593,4.23625,4.382499999999998,5.271334404227318,4.907725662881674,6.435508625951715,6.316043904707098
2001-08-31,MONSOON,1.06,1.8516666666666663,2.4175,0.69,1.425,1.17,1.4333333333333336,1.2,1.495,0.42,2.225,1.605,2.95125,3.4137499999999985,2.828114520195747,3.103775012192523,1.2105208866979833,1.2191479057894132,4.608005952380952,5.075595238095236,4.647002225099516,4.959315856983146,3.884267223187973,4.634496870423877,5.882000000000001,5.661583333333332,4.988629226505632,6.125892511167162,2.2284768694431776,2.5169482411429844,2.6461979166666665,2.395,2.1794152405247806,1.7494549693622505,0.6038989004517337,1.4071395003303815,3.7993750000000004,4.225000000000002,3.8425259800252274,3.855089574530575,2.399413458492975,2.616057774259963,4.13875,4.2325,3.4729959001199497,4.263639773605481,2.0234022033247037,2.1896052130750214,5.213958333333333,6.345833333333335,5.21613469315345,6.562940096963738,4.140406212061119,3.95957967260754,5.675729166666666,5.7574999999999985,4.809107257038388,5.666411154689364,2.5985294266730805,2.3527389008240682,5.50625,5.581250000000001,4.897538688395865,7.040994443244344,2.825984340063181,1.8590202835251406,3.8062500000000004,3.5612500000000007,2.846653511353807,2.8828719367282916,1.3143785441095939,1.2352863639396237,5.63,5.577916666666669,4.990590553347204,5.761161115655813,3.14151985196688,2.99152830005451,4.147500000000001,4.281249999999998,3.8048006425363905,4.185244699137827,2.352182882540113,2.2980402109309677
2001-11-30,POMKH,2.28,2.955,5.7200000000000015,2.4166666666666665,2.115,4.1,3.91,5.1066666666666665,4.1,4.43,5.275,3.345,2.90375,3.0337499999999986,2.608868712117448,3.030491098952365,2.040797511340164,2.4392795664199634,4.460952380952381,4.813095238095236,3.97020133505971,4.939032711660988,3.812545062776284,3.0762332556449206,5.79975,5.943249999999999,5.28117753590338,6.358936588189982,4.429641588702424,3.491851743003345,3.0432291666666664,2.7016666666666667,2.274315810981535,1.8312856763314662,2.024887441109822,1.384434501965091,3.674375,3.931250000000002,3.1515155880151364,3.7046789594891236,2.575463816824406,2.2188648148467642,4.0225,4.245,3.7237975400719696,4.334740057056129,3.6782331455875044,3.7042278023885444,4.723333333333334,5.5983333333333345,4.693680815892069,5.9013169895259985,4.841689795467165,4.269764500633606,5.647291666666666,5.696666666666665,4.928131020889699,5.519550104541897,5.456124980004648,5.415989229009382,5.5375,5.513750000000001,4.578523213037519,6.715962509213949,4.2174068262803495,3.1073478331991335,3.953125,3.843750000000001,3.4799921068122845,2.9985359532391502,2.9459780969753,3.023321236909817,5.420416666666667,5.729166666666668,5.104354332008322,5.564283702539971,4.62029669285494,5.011763319091127,4.077500000000001,4.191249999999998,3.620880385521834,3.9577727670566176,3.5896156154406302,3.332454139792022
2002-02-28,POMRB,3.4450000000000003,4.635,6.4375,1.93625,3.885,5.11,5.115,6.8925,6.565,4.74,5.88,4.5950000000000015,3.0593749999999997,2.8687499999999986,2.9433212272704687,3.138512173605785,3.965251616109928,3.310142698083102,4.901592261904762,4.402916666666664,4.236120801035826,4.918832527897558,5.1565324920532785,5.054956364715949,5.8555625,5.820749999999999,5.743706521542029,6.7205375694680445,6.142112845134097,5.748654408525221,3.5038541666666663,2.5907291666666667,2.139089486588921,1.8350225237510074,2.6687229619506248,2.205005055061908,3.591875,3.6675000000000013,3.4449093528090815,3.773336332841483,4.005899143181581,3.7060813611962313,4.4125,4.0325,4.2782785240431815,4.658578516409687,5.613388302522379,5.481852490157722,4.8097916666666665,4.829583333333336,4.8622084895352415,5.6278415100978805,6.215320162843993,5.935879353034663,5.689791666666666,5.654791666666665,5.7138786125338195,6.1340116214715295,6.179003769274812,6.742877822598491,5.870625,5.498750000000001,5.373113927822512,6.985779617024304,5.994738508512798,6.096386076980156,4.20875,3.7687500000000007,3.983995264087371,3.1526752056940555,5.35913838953477,5.259380962501948,5.441041666666666,5.530833333333335,5.414612599204993,5.679260146149267,6.157801148254354,6.242246588413951,4.273125,4.103749999999999,4.010528231313101,4.078903117662774,5.060226673442907,4.982147925050404
2002-05-31,PREMON,4.97,8.634285714285713,8.54,8.94,7.3,5.67,8.01,9.36,10.145,6.96,7.8599999999999985,6.66,3.348125,2.938749999999998,3.753992736362281,3.486716157401254,6.184249153706954,5.501627500126021,5.6814285714285715,4.518988095238093,5.9953867663357805,4.898714973736439,6.951109723727259,7.404978662184353,6.039874999999999,5.778749999999999,6.8622239129252165,7.602845755753823,8.254929943136753,7.883579080768348,3.8173958333333333,3.495729166666667,4.859453691953353,2.857649802077151,3.8980400352199833,3.7553204256425756,3.488125,3.6812500000000012,4.986945611685449,4.273959377433223,7.299826885793669,7.0660223147292935,4.965,4.012499999999999,4.834967114425909,5.09977999981249,5.728036192698708,5.36417916627522,5.218125,4.617083333333335,6.121325093721145,6.201556533735634,7.917781930879217,7.503128508544126,5.987708333333334,5.639791666666666,7.172327167520292,7.756629714931962,8.504817301188911,8.993171822405657,7.053125,5.57625,7.281868356693507,8.160502195519724,8.5934453375079,9.177065843613313,4.2725,4.137500000000001,5.174397158452423,3.567821212302169,5.03212690306836,5.1330466598036395,5.8272916666666665,5.3100000000000005,6.392767559522996,6.723923056091698,8.348316521924705,8.57435534179836,4.673125000000001,4.051249999999999,5.070316938787861,4.754255316239958,6.616454136100296,6.504864291471651
2002-08-31,MONSOON,2.025,4.9125,3.032,0.755,0.71,4.37,2.975,1.6,3.85,0.99,3.273333333333333,3.38,3.6106249999999998,3.179999999999998,3.0623956418173686,3.3480012943413353,0.981812780151504,1.2593427663727077,6.44642857142857,5.284196428571427,5.5622320598014685,4.878679686765051,3.335694455993897,4.173081394455737,6.3376875,5.932374999999999,5.330134347755131,6.841447899732291,2.670228831149891,2.431662514450333,4.16328125,3.5119791666666673,3.2176722151720116,2.583207386047501,1.6999549345804446,1.8843187007219697,3.6568750000000003,3.5025000000000013,3.2761673670112694,3.928032486464528,2.0636991111839045,2.3543502882597593,5.176875,4.8125,4.648980268655546,5.126119091536874,1.3181315367763782,1.6295228328616007,5.763958333333333,5.002500000000002,4.862795056232687,5.346464468256709,2.7222098169376747,1.800438222681374,6.405312499999999,5.739791666666666,4.943396300512175,5.804245697060819,2.5666224827187443,2.019347264215992,8.135,6.165,5.909121014016104,7.5474417568444805,3.1414553256573843,1.8580202102071528,4.3725000000000005,4.28,3.5006382950714534,3.283676828178004,1.1988443141648597,0.9579943443436041,6.240625,5.5720833333333335,5.144993869047131,5.449264589579125,2.806168522365186,2.605289215405768,5.014375,4.494999999999998,4.394190163272716,4.508782859658238,2.0689303067693094,1.9266036578283166
2002-11-30,POMKH,3.625,6.132857142857143,6.58,4.86,2.0,5.32,5.635,7.09,11.205,4.37,7.316666666666667,4.77,3.98625,3.516249999999998,3.2874373850904215,3.4578960487639496,2.083030448817591,2.72642270646827,6.876410714285713,6.0786607142857125,5.790482093023739,4.8587263461776615,4.4998260036695275,4.477065088717204,6.72025,6.147374999999998,5.830080608653079,7.020646439530212,4.903041202871769,4.094259951774,3.770625,4.1228125,3.8746033291032074,2.9340928919936573,2.915484733892189,2.128679594335431,3.87125,3.4737500000000012,2.7657004202067617,3.740405415218736,2.2046633890680765,1.9260233785354182,5.54875,5.1175,4.917388161193328,5.373491704934486,4.286219342605711,4.483401578542945,6.186041666666668,5.4337500000000025,5.171677033739613,5.30772868003538,4.34786176829513,4.253115444005987,6.682499999999999,6.235625,5.802037780307305,6.338523431781611,5.501073326192746,5.340961727760156,8.56875,7.94125,8.027472608409662,8.849862217946617,4.986702429373313,4.011768183872627,4.4487499999999995,4.265000000000001,3.8483829770428724,3.397023995869847,3.3885724252893423,3.555377557384392,6.5616666666666665,6.0825,6.0136629880949455,6.228119309449278,4.813482958455864,4.747776650146149,5.352500000000001,4.8512499999999985,4.54451409796363,4.630409002817647,3.6002745089027064,3.833720145016087
2003-02-28,POMRB,4.2,7.577142857142856,7.959999999999999,2.26,5.35,5.585,7.756666666666668,8.25,8.115,5.6,7.145,5.9,4.145625,3.7049999999999983,3.652462431054253,3.650978404541978,4.30317917447844,3.863781304558719,6.95849107142857,6.814196428571426,6.5051463986713856,4.838854617530487,6.696581935221237,6.424151731454353,6.655999999999999,6.527999999999997,6.6820483651918465,7.52740299553603,6.68633812408969,6.1640426044583085,3.3068750000000002,4.203749999999999,3.228761997461924,2.869289064791104,3.8687342755142717,2.7321543494354104,3.8575,3.840000000000001,3.799420252124057,3.97371445699009,3.7020477916513235,3.705014816904517,5.440416666666666,5.23625,5.184432896715997,5.645361721214656,5.620470148159635,5.303755514699538,6.026875,6.09416666666667,6.205672886910435,5.88973162103856,6.4144344777407785,6.506039599096319,6.7212499999999995,6.574999999999999,6.781222668184384,7.298594120642877,6.568876277206749,7.129553572331746,8.743125000000001,8.328750000000001,8.062483565045797,9.213493295550476,8.173819706294804,6.288920601359049,4.4125000000000005,4.48,4.549029786225724,3.653825183461576,5.311835671454053,5.110705355571341,6.643749999999999,6.39875,6.466197792856967,6.807240232596282,6.364314931742363,6.240201786522523,5.612500000000001,5.1774999999999975,5.086708458778178,5.038429208120963,5.0600736568831,5.048950906915087
2003-05-31,PREMON,7.22,9.132,10.078,5.475,7.55,8.17,8.745000000000001,10.22,12.065,6.71,9.163333333333332,8.06,3.96609375,4.267499999999998,5.079477458632551,4.330823830692517,6.6168414302406005,5.608982033336426,6.6569434523809505,6.938624999999997,7.555887839202831,4.819064167388408,8.971233255698433,9.055965863648938,6.08415625,6.912499999999996,8.040429019115109,8.561675877709238,8.978376350681536,8.560706020078666,3.0716666666666663,3.3375,4.127257198477155,3.2794500825712554,4.923438585880453,5.791102626036742,3.7323437499999996,3.9025000000000007,5.299652151274435,4.484682756973899,7.318465676349021,7.667991786673389,4.812239583333334,5.86125,6.378659738029598,6.596062535096553,6.10226150862566,5.594292162260961,5.572552083333334,6.2779166666666715,7.221403732146261,6.7321020964298945,8.87970793128539,9.233239397658135,6.6525,6.789999999999999,8.15673360091063,8.98826539598018,9.066873407216857,9.572637124978542,7.93765625,8.80875,9.663490139027479,10.545802634560339,10.632546896893135,9.572566661169528,4.236875,4.4175,5.413417871735435,4.039834231584314,5.588607455347439,5.743789029847041,6.288489583333333,6.724583333333333,7.545052009047513,8.244554987406035,8.636377905428905,8.258669975458044,5.54328125,5.527499999999997,6.276025075266906,6.010102895858486,6.874138863398886,6.867313122019513
2003-08-31,MONSOON,1.05,5.07142857142857,0.98,0.51,0.35,1.0033333333333334,0.9666666666666668,1.05,3.325,0.95,2.6266666666666665,4.06,3.7690625000000004,4.023749999999999,3.4676864751795304,3.9897188114314557,1.826909878925865,2.4656712148434217,5.849220238095238,6.97835714285714,6.562104132093127,4.79935464553664,4.834547989579786,4.607998505206094,5.1906875,6.399499999999996,5.216257411469066,6.988121096718633,3.5429024557491875,3.104839628349507,2.712083333333333,3.2762499999999997,2.680354319086293,2.923298862477028,1.8305508651677442,1.3137837630000755,3.1646875,3.812500000000001,3.3197912907646607,4.07172766298619,2.038047959462472,2.0767805105738533,4.239270833333334,5.019583333333333,4.228529176151092,5.479763147910033,4.139522388637531,4.208766407218426,4.956770833333334,5.775833333333338,4.719508905954424,5.331027372563413,3.6132665871592953,3.3777149068104677,6.3462499999999995,6.652499999999999,5.314040160546378,6.462124901621752,3.1816959452350333,2.466302295118992,6.758437499999999,8.6775,7.128094083416487,9.393876393623314,5.154055070524297,2.8227339371025506,3.76,4.407500000000001,3.6280507230412606,3.7430533691295196,1.2472104482610895,1.1319929547918501,5.856770833333334,6.562916666666666,5.577697872095174,6.295862455350151,3.4369335741318574,3.1367640835318267,5.2078125,5.697499999999997,5.389615045160143,5.812447304049683,2.8614074394266074,2.9344846231035393
2003-11-30,POMKH,3.16375,3.5615476190476185,4.057250000000002,3.2233333333333336,1.35875,3.66125,4.00875,7.09,5.286249999999999,3.005,5.121250000000002,3.53625,3.3671875000000004,3.908437499999999,3.3461118851077183,3.9731457561865695,2.515012311853447,2.712464584199832,5.181053571428571,6.335529761904759,5.361881526874924,4.7797257290678825,5.539891806837751,4.955924302680875,4.134375,5.7688124999999975,4.75265444688144,6.298818327891035,5.23991103281121,3.66422648913385,2.2802083333333334,2.8670833333333334,2.897545924785109,2.99795356516867,2.9712355901595178,3.281735970549545,2.5684375,3.652187500000001,2.535374774458796,3.783221555505108,2.1920425632362868,1.8039887256651215,3.4286458333333334,4.604895833333333,4.001617505690655,5.102680608882003,5.02847233714675,4.742223366328764,4.316145833333334,5.3692708333333385,4.435205343572655,4.884329344302488,4.333435939449184,4.046301772923855,5.8975,6.652499999999999,6.024424096327827,6.704890354346305,5.908828846146901,6.24735410749756,5.8828125,7.197812500000001,6.391356450049892,8.70598249693105,6.434649636655985,8.124369837856078,3.4375,4.06625,3.3788304338247563,3.6852627466587595,3.7010875857375973,3.626039781918459,5.542395833333334,6.0140625000000005,5.395118723257106,5.742564386513153,5.753039313816167,6.1781472505058606,4.8453124999999995,5.389062499999997,4.648269027096086,5.432443456649559,4.3338759518231695,4.38971218095432
2004-02-29,POMRB,3.085,3.686666666666666,3.335,1.02,1.45,2.66,4.456666666666667,5.8,4.6,3.15,5.886666666666668,4.45,3.1134375000000003,3.6296874999999993,3.241667131064631,3.9303438510437534,4.532420371776215,3.8376982173486445,4.521767857142857,5.362910714285712,4.69179558279162,4.760177093494041,6.500119770958035,5.498609713989514,3.6336875000000006,4.6125624999999975,4.185592668128864,5.479925544637528,6.499322094328623,5.440028298502501,2.002083333333333,2.5570833333333334,2.1465275548710654,2.7439126186380363,3.5872367514197343,2.438362329173866,2.5771875,2.677187500000001,2.101224864675278,3.50876265472395,3.694489124219879,3.826073463577153,3.020729166666667,3.873645833333333,3.464970503414393,4.480799902593395,5.350761843987361,5.0990696263733275,4.097604166666667,4.544270833333338,4.443789872810259,4.627259861728208,5.896634253725399,6.0170604074453715,5.789375,6.039999999999999,5.934654457796697,6.375043455309199,6.904074110298269,7.5064197360711065,5.258437499999999,6.319062500000001,5.674813870029935,7.835299402997713,7.982570550720056,7.1857128030362745,3.4362500000000002,3.45375,3.287298260294854,3.642744768763843,5.409719637430207,5.417103769127483,5.506979166666667,5.699479166666667,5.591737900620931,5.660271195614979,6.526249716203769,6.361502397852761,4.3478125,5.026562499999997,4.568961416257652,5.284863186338816,5.56935307722693,5.0953980271851345
2004-05-31,PREMON,5.12,7.677142857142857,6.2525,3.26,6.68,4.61,6.92,9.08,8.575,6.58,7.906666666666666,6.61,3.00796875,3.1046875,3.993000278638778,4.205144745100879,6.5409744444636395,5.711745008320531,3.8595625,4.999196428571427,5.885934492532115,4.740708422721251,7.50994779229711,7.242226183745605,3.3871562500000003,3.656187499999998,5.012355600877319,5.519137150181286,7.9783162151118105,6.990591045284106,1.9229166666666666,2.0033333333333334,2.5919165329226392,2.8412857660841553,4.450940083015047,4.5224254420308725,2.6148437499999995,2.4596875000000002,3.932734918805167,3.8960750232738617,6.528597846692476,6.1792342269341,3.0451562500000002,2.9836458333333327,3.922982302048636,4.430353029076228,7.069531084730931,7.101453308967698,4.02859375,4.088020833333338,5.434273923686156,5.105359503662254,7.493023771576681,7.329303895623105,5.823749999999999,5.754999999999999,7.192792674678018,7.483372487736889,8.906461733300892,9.337758092408714,4.801406249999999,5.446562500000002,6.83488832201796,8.022333694705035,9.701715247066156,10.822574882232818,3.3381250000000002,3.4212499999999997,4.604378956176912,4.0021897614981405,5.784011475969116,5.780205806510781,5.437239583333334,5.385312500000001,6.517709407039225,6.576272087157581,8.566362877173662,8.562861351751112,4.0307812499999995,4.6640624999999964,5.385376849754591,5.706233281462286,7.413555909467705,7.148009649660322
2004-08-31,MONSOON,1.12,1.252,0.8000000000000002,0.5,1.29,1.3,1.0433333333333332,1.3250000000000002,1.82,1.07,3.6,1.53,3.0947916666666666,3.1221875,2.8438001671832667,3.8238735499141576,1.2916167474214042,1.2124461723801794,3.647389880952381,4.044339285714284,4.0323606955192695,4.721319356697793,3.3754635707723666,4.059090989763702,3.3902500000000004,3.611187499999998,3.327413360526391,4.198118115538201,2.025218272076015,1.3594061522394798,2.1293749999999996,2.0008333333333335,1.7551499197535834,2.5278335243300414,1.0108237392122188,0.8579825199452573,2.6450000000000005,2.6946875,2.8756409512831,3.6009701006035217,1.1126725893788798,1.3757545838928076,3.0737500000000004,3.0578124999999994,2.8737893812291815,3.553144244577221,0.9127702747606223,1.8798176201453916,4.07125,4.107187500000004,3.677897687545027,3.973862347697528,2.0896959264597563,1.0129032410008947,5.96,5.823749999999999,4.845675604806811,5.262812916138321,2.8469723134420932,1.4333886533477571,4.611875,5.070312500000003,4.828932993210776,6.5046640951249115,3.653771557321954,3.364245939865802,3.3562499999999997,3.45125,3.1906273737061475,3.710497599407899,1.112652054497039,1.0473016144538978,5.505833333333333,5.628645833333335,5.350625644223535,5.381376535860257,2.9159885234037186,2.9335163278082748,4.0962499999999995,4.031562499999997,3.8432261098527545,4.7522583198985,3.304154475217655,3.1638274834049325
2004-11-30,POMKH,2.25,2.083333333333333,2.265,2.6,0.72,3.56,3.3800000000000003,7.09,3.135,2.1,3.59,3.53,3.762083333333333,2.89375,2.60628010030996,3.6211730136809197,2.1171051576980027,2.855320963154017,3.4087886904761904,3.6747857142857123,3.2527497506448952,4.702009592840266,3.2726300889938327,2.8506454723727344,3.7998125000000003,3.1631249999999977,2.9024480163158346,3.455588115659978,3.967292232037549,3.6549401876114125,2.475,1.845,2.09308995185215,2.5519049384809986,2.312862950976575,2.6804467803287557,2.71375,2.535,2.01338457076986,3.2420141450433686,1.6526245062959612,2.063572079325853,3.02125,3.0324999999999998,3.148273628737509,3.374092299184431,3.430070308833321,4.009507214251836,4.250416666666666,3.9500000000000037,3.558738612527016,3.62064854645927,3.309621090337642,3.497627569506281,6.1674999999999995,5.823749999999999,5.743405362884086,5.741131615459199,5.682601934038755,6.250110180262692,4.7725,4.532500000000003,4.151359795926465,5.484081859877747,4.933316637130941,7.189323383381862,3.415,3.2249999999999996,2.754376424223689,3.5400763749735904,3.4859167188879816,3.1955622370707153,5.719166666666666,5.245833333333335,4.646375386534121,4.4369985362703845,5.455913254848502,5.411708516755497,4.24875,4.029999999999998,3.7179356659116527,4.386612591162235,3.8745229946516964,3.3710172953418853
2005-02-28,POMRB,4.693333333333333,3.4675,5.152,3.295,2.33,2.99,5.426666666666668,6.89,5.235,4.2,7.966666666666666,4.98,4.494583333333333,3.2958333333333325,3.4411013935193093,3.807685590764234,4.017430152608083,3.1937859562867663,3.352958333333333,3.619994047619046,3.338649850386937,4.6827788085616655,4.503026376556028,4.3768642171626,4.01475,3.6173749999999973,3.802268809789501,3.5888874779159914,5.131506220613822,4.4994183567597466,2.719375,2.4137500000000003,2.5738539711112898,2.673692635945049,2.9358463995373225,1.7672678586393995,2.56625,2.7550000000000003,2.1400307424619163,3.0948769997557917,3.0482631150313906,3.079852140150382,2.966875,3.1149999999999998,3.0849641772425054,3.105619855575256,2.956183501744029,3.261335578898009,4.406041666666667,4.1925000000000034,4.305909834182877,3.901223680893203,4.996198575265576,5.0395931834111005,6.204374999999999,6.096249999999999,6.202043217730452,6.1205312322089584,6.718102941265017,6.565537880513003,4.904375000000001,4.691250000000004,4.584815877555879,5.131799843430206,6.336621646202092,5.663931373681388,3.33625,3.4874999999999994,3.3326258545342133,3.6159471619217194,4.819211687767206,4.365384843872945,5.837916666666667,5.765833333333335,5.974491898587139,5.74504949867416,6.076175005727554,6.472497527478145,4.5737499999999995,4.162499999999998,4.222761399546992,4.440521454485181,5.0121514305977355,4.946937848766963
2005-05-31,PREMON,8.85,5.9875,7.711999999999999,3.75,6.35,3.86,7.383333333333333,9.65,9.225,6.0,7.533333333333334,7.3,5.042083333333333,4.228333333333333,5.604660836111586,4.668097049752112,6.50792406941253,6.075247620038643,3.6322916666666667,3.1975833333333314,4.398189910232162,4.663626684441633,6.121613090627301,7.214238757780959,3.972125,3.982249999999997,5.3661612858737,4.447278257034357,7.193962515116811,7.595089964539382,2.85375,2.5362500000000003,3.0443123826667735,2.8481056991896745,4.382692121942765,4.126238503877634,2.445,2.6725000000000003,3.82401844547715,3.457108962432416,6.3052766843846015,6.616469951405604,2.769375,2.9275,3.3949785063455034,3.1240463367122127,5.119033515747425,5.068462903936091,4.47,4.308333333333337,5.5368792338430595,4.752134547843866,7.176727135823103,7.532766729334824,5.861306818181818,6.23875,7.581225930638271,7.671970887654076,8.947542098821792,9.2464898360166,4.90125,4.853750000000004,6.440889526533527,5.867879223574001,8.563310367090452,9.44956579903017,3.2075,3.342499999999999,4.399575512720528,3.901934805754696,5.9372808161251545,5.912071488481647,6.0925,5.672500000000002,6.598028472485617,6.705162892432168,8.421600448358054,8.50485469857014,4.68375,4.334999999999998,5.453656839728195,5.124659305207382,7.030526149046472,6.987734606703693
2005-08-31,MONSOON,3.25,2.495,1.06,1.965,0.44,1.615,1.825,1.05,2.225,1.02,4.923333333333333,3.44,5.581666666666666,4.760833333333332,4.662796501666952,4.604266984475841,2.1126820417768446,2.675309226527415,3.8674999999999997,3.5083333333333315,3.6369139461392974,4.644552879716028,1.8839615360414745,2.6323569489347483,3.7989999999999995,4.0472499999999965,3.64369677152422,3.5293467344936835,1.6519413216392849,1.8508988831391942,2.751875,2.9025000000000003,2.612587429600064,2.744323588216551,1.0538179612521348,0.9976401746798045,2.425,2.46,2.4704110672862902,3.0800819400211807,0.8719830796268226,1.234059048779634,2.5181250000000004,3.00625,2.6829871038073017,2.6054201965510035,1.126241379577963,1.12157256243015,4.442916666666667,4.503750000000004,4.052127540305836,4.0041353481994655,2.0168785554846433,1.7647614519318702,5.484488636363636,6.17,4.968735558382963,5.40843064438879,2.982170804496587,1.9590890734672985,4.875,4.9550000000000045,4.754533715920116,4.850023831113829,2.913312553489873,2.2823224974381815,3.0193749999999997,3.3299999999999987,3.0477453076323164,3.601776802403052,1.0518418009224644,1.0926687256735097,5.964166666666667,6.003333333333335,5.928150416824703,6.227400848959247,3.050287730926339,3.139948903897589,4.50125,4.812499999999998,4.648194103836917,4.749062611934938,2.6109423153345253,2.5343900244205555
2005-11-30,POMKH,4.5,3.075,1.6640000000000001,2.21,0.6,1.665,3.11,4.620454545454545,2.705,1.12,4.303333333333334,2.5,5.866250000000001,5.323333333333332,4.597677901000171,4.7240937646517525,3.235264971844442,3.5538455527544563,3.992395833333333,3.7562499999999988,3.412148367683579,4.625557086969696,2.717416292625126,3.2501417967875073,3.4385,3.8969999999999967,2.851818062914532,2.8973189851085346,3.710032395531264,3.5843889028004576,2.65,2.805,2.4515524577600383,2.686597722002874,2.6392205490651657,2.8190516161781267,2.38625,2.4299999999999997,1.722246640371774,2.739104990170565,1.2333819992561303,1.4592342812052035,2.266875,2.5325,2.275792262284381,2.199115439856073,3.46940590070703,3.3507276959443546,4.3097916666666665,4.436250000000004,3.6752765241835013,3.6815948616841085,3.5036599890031246,3.8171816957334896,5.231780303030303,5.5526136363636365,4.829423153211596,4.927567846939563,5.7448080259497205,6.465989906167009,4.9975000000000005,4.8475000000000055,3.9347202295520702,4.100209755820752,4.447738780167553,3.771644541316708,2.969583333333333,3.0849999999999986,2.2766471845793896,3.318003166450273,3.123879133141381,2.860880349914639,5.6465625,6.181666666666668,5.278223583428155,5.483232524740588,5.153157436564257,4.403258679755192,4.404375,4.554999999999998,3.7889164623021503,4.158714012686517,3.851551978973987,3.9261701313495596
