Date,Season,Kollegal,Yelandur,Chamrajnagar,Gundlupet,Kollegal_Trend,Kollegal_SMA,Kollegal_EWMA,Kollegal_DES,Kollegal_TES,Kollegal_ARIMA,Yelandur_Trend,Yelandur_SMA,Yelandur_EWMA,Yelandur_DES,Yelandur_TES,Yelandur_ARIMA,Chamrajnagar_Trend,Chamrajnagar_SMA,Chamrajnagar_EWMA,Chamrajnagar_DES,Chamrajnagar_TES,Chamrajnagar_ARIMA,Gundlupet_Trend,Gundlupet_SMA,Gundlupet_EWMA,Gundlupet_DES,Gundlupet_TES,Gundlupet_ARIMA
2010-11-30,POMKH,4.518,2.905,18.045,10.691428571428572,5.300190972222223,5.174341269841274,5.2224888506813905,5.121524835166874,4.296232444378325,4.466737586736877,4.7646875,4.958124999999999,4.569559362802985,4.75518894478276,4.622696890207953,4.538085219232214,19.37041666666667,20.281250000000007,20.13308849798878,20.31448681384347,17.774663248391086,21.376082663879256,10.979785714285715,11.173124999999995,11.04756272526538,11.24344176487314,9.761757656692454,10.872001910942227
2011-02-28,POMRB,4.252000000000002,4.1775,15.795000000000002,9.912,4.772604166666667,5.63555555555556,4.834293310408835,4.868832211358401,4.733106222186268,3.5056939399125007,4.542187500000001,4.9825,4.412735617681792,4.609570866199504,4.197919209862192,3.9156323677376337,19.038333333333334,19.352500000000006,18.39785309879327,19.82587629753475,17.916936664646045,18.468987533371923,10.574651785714286,11.151482142857137,10.593337635159227,11.181685067082757,11.585095985784873,10.43947039317676
2011-05-31,PREMON,5.26375,5.0150000000000015,19.58,10.931428571428572,4.4649375000000004,4.964826388888893,5.0060759862453015,4.958658523218956,6.276412876395129,5.907725604864562,4.65125,4.546875,4.653641370609075,4.722858234442743,5.604969080765712,5.869844085436085,18.741874999999997,19.38833333333334,18.87071185927596,19.975520542958076,18.44291339941869,17.08556547544528,10.013892857142858,10.80808928571428,10.728574009666964,11.197512349537247,11.144764745520172,10.68593316396896
2011-08-31,MONSOON,4.287777777777778,6.0525,21.33333333333333,9.83,4.107457341269841,4.580381944444449,4.718756702858292,4.758660590588124,5.389949609084486,4.893629831065716,4.780625000000001,4.5375000000000005,5.213184822365445,5.079887381721488,4.979077361557159,4.665372461670759,19.093958333333333,18.688333333333336,19.855760448898906,20.36780704251325,20.778749205223164,20.060456364735145,9.684357142857143,10.34121428571428,10.369144405800178,11.133022103397952,12.58531584821983,10.891543028171112
2011-11-30,POMKH,3.5944444444444437,3.815,18.473333333333333,8.072857142857144,3.969171626984127,4.34949305555556,4.269031799492753,4.421688300083326,3.5031244972896958,4.635773263112964,4.9731250000000005,4.765000000000001,4.653910893419267,4.753605787755953,4.145973727691766,4.505027156912498,19.872083333333336,18.795416666666668,19.302789602672675,20.274563846492395,18.547724206202673,19.029403447153314,9.762678571428571,9.686571428571423,9.450629500622963,10.946582434343531,9.582608664287015,10.15024545593456
2012-02-29,POMRB,2.3157142857142854,4.3025,18.183333333333334,9.894285714285717,4.380892857142857,3.865421626984131,3.487704793981366,3.824948333984708,3.8964214090882097,2.6760663306237342,5.194479166666667,4.796250000000001,4.513346536051561,4.641347508695066,4.302992878320683,3.682632370557382,20.233541666666667,19.392500000000002,18.855007094936937,20.150845932829487,18.689997620412715,17.926315420845864,10.022093141233766,9.682142857142852,9.628091986088066,10.904006835864855,11.185031338711125,9.43395553960142
2012-05-31,PREMON,6.09375,6.4300000000000015,23.41666666666667,11.575714285714286,4.958596993284493,4.072921626984131,4.53012287638882,4.416015057828172,5.072399281470342,5.700872169679821,5.545208333333333,5.15,5.280007921630937,5.1192388652541725,5.718402800351358,6.143263764691904,21.064583333333335,20.35166666666667,20.67967092362883,20.831793343188494,19.21597436471154,19.050038325187952,10.62740056818182,9.843214285714279,10.407140905938554,10.985311899999065,10.779325991502137,10.212520965781227
2012-08-31,MONSOON,6.751547619047619,6.408333333333332,20.388333333333332,11.261030844155846,5.899852455658377,4.688864087301592,5.41869277345234,5.035273132816048,4.865411390355937,5.04825321564137,6.157708333333333,5.238958333333333,5.7313380863118955,5.466134647255102,5.638580518589326,5.249430196532838,21.963154761904764,20.115416666666672,20.563135887510633,20.961185378713267,21.551810188536535,21.341672502162588,11.337793425324676,10.20097199675324,10.74869688122547,11.038379062484813,12.3113183872894,10.468436061116142
2012-11-30,POMKH,5.752307692307693,6.265,26.066666666666666,11.484285714285715,6.7602812620493555,5.228329899267404,5.552138740994481,5.221473168193543,3.9768498832969943,5.28537947836904,6.7039583333333335,5.8514583333333325,5.944802851787138,5.684310741924698,4.67807283907404,4.965161372167197,21.786101190476188,22.013750000000005,22.76454819917305,21.92649027702206,19.320785179403508,19.640816770267364,11.762449675324676,11.053829139610382,11.042932414449568,11.10384855597132,9.46301965621895,10.135181154303563
2013-02-28,POMRB,7.6878947368421064,6.7525,17.77857142857143,12.166,7.067654773954117,6.5713750120493595,6.406441139333531,5.892008421462741,4.9327439232553205,4.547091530018763,6.935104166666666,6.463958333333332,6.267881711072283,5.973773811065793,5.639743335596993,5.196343734622967,20.455684523809524,21.912559523809527,20.7701574909324,21.508947080982527,19.46305863373731,22.75727636737109,12.001227069805195,11.621757711038953,11.492159448669742,11.213843266258177,11.385213539046726,10.866429661535433
2013-05-31,PREMON,7.605,8.35,22.405,12.70125,7.187474199320418,6.94918751204936,6.8858646836001185,6.368942673626788,7.557143138739539,7.186939642961007,6.8509375,6.943958333333333,7.10072902664337,6.608384516265417,7.522214797768755,7.666908049998079,18.46464285714286,21.65964285714286,21.42409449455944,21.846208580188932,19.989035371139387,20.004903002549046,12.375304563492064,11.903141639610382,11.975795669201846,11.354759817947157,11.167107461248042,11.35627785715213
2013-08-31,MONSOON,7.699285714285714,6.3375,10.756666666666666,12.045714285714284,6.983230145676693,7.186122035858883,7.211233095874357,6.750517979854036,7.024953338216446,5.9191299695799655,6.5128125,6.92625,6.795437415986021,6.546213589165765,7.491138951868036,7.190832566969701,17.793988095238095,19.25172619047619,17.15712336340233,20.383721833516148,22.324871184426502,20.874303898708703,12.661796626984128,12.099312499999991,12.003763115806823,11.438813025835818,12.76591135286339,11.442903761258885
2013-11-30,POMKH,5.763125000000001,5.6625,19.77,13.692222222222226,6.885758928571429,7.188826362781961,6.631989857524614,6.501765746526223,5.731580928860589,5.725438824261567,6.127916666666666,6.775625,6.342262449591614,6.322439863820909,5.7236762399759735,5.766340792744709,18.56322916666667,17.677559523809524,18.202274018041397,20.483284476446872,20.093846114133,17.01377930221897,12.611231286075038,12.65129662698412,12.679146758372983,11.635509568131477,9.947505826233778,11.402928182597716
2014-02-28,POMRB,6.043125,4.65,18.71,12.25,7.1806696428571435,6.777633928571434,6.3964439145147685,6.393060269776321,6.104909323246592,4.601473898162768,6.1078125,6.249999999999999,5.6653574697549685,5.890478680271595,5.99388836783072,6.019710713701491,21.037708333333335,17.910416666666666,18.405364410824838,20.409358110580342,20.236119526813404,18.17385197382559,12.478315295815296,12.67229662698412,12.50748805502379,11.714912001918831,12.025776472989612,12.002929642911022
2014-05-31,PREMON,8.469999999999999,7.373333333333334,27.6275,12.212727272727273,7.287455357142857,6.9938839285714325,7.225866348708861,6.980363719561267,7.7882931655824645,6.8274960213758815,6.091354166666667,6.005833333333332,6.348547815186315,6.28951788337569,6.84567949438121,6.7413158820711,22.0703125,19.216041666666666,22.0942186464949,21.687263605644162,20.762096265175902,19.514075176023386,11.811868686868687,12.550165945165938,12.389583742105183,11.786162086335093,11.75726770023607,11.579488525175355
2014-08-31,MONSOON,9.19357142857143,7.153333333333332,25.33,11.47090909090909,7.255111607142856,7.367455357142861,8.012948380653889,7.61868900070169,7.467845041754042,7.2988808101167475,5.956666666666667,6.209791666666664,6.670462022445122,6.525961237586513,6.688684156567447,7.02113970546275,21.1971875,22.859375,23.38853118789694,22.439371235437026,23.097932104543315,20.85404924380982,11.093522727272727,12.40646464646464,12.022113881626746,11.7991428548522,13.258385373122701,11.417332640650656
2014-11-30,POMKH,5.123125,4.715,13.4575,8.935454545454547,6.974017857142858,7.207455357142861,6.857019028392333,6.9729011874174125,6.525697591133232,6.841896217878718,5.711666666666666,5.972916666666665,5.888277213467073,6.057775672700643,5.600170877614752,5.418072468290239,20.557604166666664,21.28125,19.416118712738164,21.2995127908357,20.866907115521773,23.37898729237666,10.547954545454544,11.21727272727272,10.787450147157866,11.628851209801903,10.343326358759974,11.610107704594848
2015-02-28,POMRB,6.424375,4.5200000000000005,18.0375,11.259999999999998,6.292802197802198,7.30276785714286,6.6839614170354,6.848896467936382,6.419950053554316,5.975327903356185,5.1525,5.940416666666664,5.340966328080244,5.660936946176708,5.5246777617125105,5.596907031256073,20.127499999999998,21.113124999999997,18.864671227642898,21.00932924592317,21.009180486506175,17.17636630891647,10.06435606060606,10.96977272727272,10.976470088294718,11.637500680969017,11.954975324655397,10.227959999362117
2015-05-31,PREMON,5.84,5.543333333333332,23.18333333333333,8.838181818181816,5.766991368006993,6.64526785714286,6.34637685022124,6.5951464032970435,8.125451530008418,6.828735443498641,4.547083333333333,5.4829166666666636,5.421913130181479,5.637842146764311,6.518783995576191,6.4296180325938135,20.908229166666665,20.00208333333333,20.59213606991907,21.534122347209717,21.535157216422455,20.945706354067855,9.648143939393938,10.126136363636355,10.121154780249558,11.471350175238513,11.603223316505012,11.09589406524919
2015-08-31,MONSOON,6.373846153846152,4.510000000000002,26.33333333333333,10.976666666666668,5.541099322552447,5.9403365384615405,6.357364571671205,6.552528687474429,6.813804993902044,6.404230564083175,4.480416666666667,4.822083333333331,5.057147878108887,5.348458625510647,5.7311642771799125,5.992139425055019,21.787526041666666,20.252916666666664,22.888614975284774,22.458750108445738,23.870993025062127,22.52084911224909,8.544649621212121,10.00257575757575,10.463359534816401,11.470471898611246,12.812690354441697,10.1136692326416
2015-11-30,POMKH,3.7363636363636363,2.515,18.7,6.1000000000000005,5.719981018981018,5.593646197552449,5.308964197548177,5.796191993117197,5.1481964080409215,5.179030977081155,4.749583333333334,4.272083333333331,4.040288726865333,4.609142292008989,3.935371454894763,3.8179909854350984,22.289270833333333,21.563541666666666,21.213168985170867,22.104757697055874,21.63996803732796,20.728300599677247,7.654251893939394,9.293712121212113,8.718015720889841,11.118870277491586,9.893234856008378,10.140393090477302
2016-02-29,POMRB,6.004,6.1866666666666665,19.829375,5.2675,6.015095487845487,5.488552447552448,5.586978518528907,5.856137384595378,5.039355447399635,4.979248972202577,5.084166666666666,4.688749999999998,4.898839902785866,5.031344188922693,3.6353360451817167,3.769378955799798,22.356614583333332,22.011510416666667,20.65965139110252,21.970567291941176,21.782241434639147,19.93359262700609,7.698611111111112,7.7955871212121135,7.337809432533905,10.731613402654089,11.288863820452747,9.358375205525256
2016-05-31,PREMON,7.69142857142857,6.029999999999999,25.40541666666667,7.7075,6.578440476190476,5.9514095904095905,6.428758539688772,6.364932436309994,7.065624483910412,6.969724678188642,6.595416666666666,4.810416666666664,5.351303941671519,5.30156985861599,6.121358231805848,6.3909851943951015,23.001197916666666,22.56703125,22.557957501328183,22.694070557625597,22.30821817058188,20.725654406319347,8.642698412698413,7.51291666666666,7.4856856595203425,10.546552559377496,10.454750666433668,8.142280979713558
2016-08-31,MONSOON,6.883333333333331,6.6999999999999975,24.65,12.462222222222225,7.380766233766233,6.078781385281385,6.610588457146596,6.521654496904999,6.726501686581239,7.666237908121959,8.072916666666666,5.3579166666666636,5.890782365002911,5.67753640337023,5.704657661662878,5.201965807781221,24.233151041666666,22.14619791666667,23.394774500796906,23.20191919888733,24.644053987752514,23.872243152089688,10.528070436507937,7.8843055555555495,9.476300284601095,10.716255735479198,11.665828853475034,9.653244572162784
2016-11-30,POMKH,7.7336363636363625,12.415,25.54,12.167142857142858,7.8134329004328995,7.078099567099567,7.059807619742502,6.872511081062709,5.260254816630468,4.7880585974870975,8.693541666666665,7.832916666666662,8.500469419001746,7.461172862671717,4.838795599583058,5.176359837455159,24.33234375,23.85619791666667,24.252864700478142,23.77203324748858,22.413028985528474,22.325175254591947,11.690830853174607,9.401091269841263,10.5526373136178,10.853040016335207,8.984766725857652,10.039649878542875
2017-02-28,POMRB,8.425333333333334,8.106666666666666,22.845,14.283333333333335,8.0201829004329,7.683432900432901,7.606017905178835,7.324920584368984,6.4492947883278005,7.215308190384156,9.418749999999998,8.312916666666663,8.342948318067714,7.641710989224845,8.313254958296413,8.563991717517052,24.83583333333333,24.61010416666667,23.689718820286885,23.856361998727998,22.555302418541146,23.454707398662755,11.999945436507936,11.655049603174596,12.044915721504015,11.132618927615514,11.01211147889312,9.9734506357786
2017-05-31,PREMON,8.731428571428571,9.075,23.18333333333333,7.99375,7.634186688311689,7.943432900432902,8.05618217167873,7.747087643988449,8.81342651915375,7.2797355934066665,9.148333333333333,9.074166666666663,8.635768990840628,8.030130842618592,9.64219797648978,8.366129885806947,24.99083333333333,24.054583333333333,23.487164625505464,23.97969300085797,23.081279167713227,23.524001680840005,12.185719246031745,11.726612103174595,10.424449432902408,10.940516778064511,11.019540821776227,11.666348586221106
2017-08-31,MONSOON,7.497333333333333,9.456666666666667,30.9,14.648888888888884,6.894427655677656,8.096932900432902,7.832642636340571,7.72139134006313,8.237857881245189,7.584481183003054,8.453750000000001,9.76333333333333,8.964128061171044,8.417312930090658,9.025859826925515,9.544703563274746,23.97458333333333,25.617083333333333,26.452298775303277,25.246406116997015,25.417114967240433,22.78006405703707,11.861805555555554,12.27327876984126,12.114225215296997,11.24036284291975,12.205394234355968,10.356356048064349
2017-11-30,POMKH,4.031666666666667,7.495,20.53,11.466666666666667,5.608486263736264,7.171440476190478,6.312252248471009,6.747308380564478,6.471843379793055,5.413399543843035,8.183854166666666,8.53333333333333,8.376476836702626,8.185977402084907,7.923148065597164,7.741593529268849,22.480800000000002,24.364583333333336,24.083379265181968,24.77460057693231,23.18608999726156,27.319437862057935,11.859982638888887,12.098159722222213,11.855201795844865,11.290647140938214,9.673494651716346,12.461676104836723
2018-02-28,POMRB,6.2092307692307696,7.47,19.725,12.392499999999998,3.8798910256410255,6.617414835164837,6.271043656774913,6.619896834972501,6.019477484957291,5.639530843086742,7.821249999999999,8.374166666666664,8.013886102021575,8.008700402838857,8.039397923964918,8.573928059724608,20.98639166666667,23.584583333333335,22.34002755910918,24.248233220021607,23.32836339623,21.669055527307243,11.95784722222222,11.62545138888888,12.070121077506919,11.404062747507602,11.575032192241961,11.984453359121325
2018-05-31,PREMON,0.66,7.5524999999999975,14.353066666666667,9.87,3.334703525641026,4.599557692307695,4.0266261940649475,5.004393722802276,7.786889089276506,6.892438928120299,7.672708333333333,7.993541666666663,7.829331661212944,7.899642307631214,9.216124912279728,8.48755274172602,20.605141666666665,21.37701666666667,19.145243202132175,22.98802073355289,23.854340122496108,21.186340383807934,11.61347222222222,12.09451388888888,11.19007264650415,11.328217239698557,11.36024800065017,10.34262629059212
2018-08-31,MONSOON,1.74,8.078333333333333,27.775,13.555555555555555,,3.160224358974361,3.1119757164389688,4.103951648240066,4.857929072526392,3.3345390130151347,,7.648958333333328,7.9289323300611,7.957762749410275,8.139783112486564,8.653264248409002,,20.59576666666667,22.597145921279306,23.9244947546849,26.190175865560164,20.418176821975308,,11.821180555555548,12.136265810124712,11.522703884741867,12.685161152359573,11.479793379907816
2018-11-30,POMKH,5.427500000000001,7.685,20.605,9.805,,3.5091826923076948,4.038185429863382,,2.297727237274567,3.7558455328175926,,7.696458333333328,7.83135939803666,,6.830546106146818,7.106327255648399,,20.61451666666667,21.800287552767585,,23.959150872590296,22.987451572929903,,11.405763888888881,11.203759486074826,,10.0108006057103,11.437386744578681
