Date,Season,Maya Bazar,Sohawal,Tarun,Puredalai,Rudauli,Amaniganj,Pura Bazar,Hastinganj,Bikapur,Masodha,Milkipur,Maya Bazar_Trend,Maya Bazar_SMA,Maya Bazar_EWMA,Maya Bazar_DES,Maya Bazar_TES,Maya Bazar_ARIMA,Sohawal_Trend,Sohawal_SMA,Sohawal_EWMA,Sohawal_DES,Sohawal_TES,Sohawal_ARIMA,Tarun_Trend,Tarun_SMA,Tarun_EWMA,Tarun_DES,Tarun_TES,Tarun_ARIMA,Puredalai_Trend,Puredalai_SMA,Puredalai_EWMA,Puredalai_DES,Puredalai_TES,Puredalai_ARIMA,Rudauli_Trend,Rudauli_SMA,Rudauli_EWMA,Rudauli_DES,Rudauli_TES,Rudauli_ARIMA,Amaniganj_Trend,Amaniganj_SMA,Amaniganj_EWMA,Amaniganj_DES,Amaniganj_TES,Amaniganj_ARIMA,Pura Bazar_Trend,Pura Bazar_SMA,Pura Bazar_EWMA,Pura Bazar_DES,Pura Bazar_TES,Pura Bazar_ARIMA,Hastinganj_SMA,Hastinganj_EWMA,Hastinganj_TES,Bikapur_Trend,Bikapur_SMA,Bikapur_EWMA,Bikapur_DES,Bikapur_TES,Bikapur_ARIMA,Masodha_Trend,Masodha_SMA,Masodha_EWMA,Masodha_DES,Masodha_TES,Masodha_ARIMA,Milkipur_Trend,Milkipur_SMA,Milkipur_EWMA,Milkipur_DES,Milkipur_TES,Milkipur_ARIMA
2004-05-31,PREMON,3.49,9.256,5.2,5.369999999999999,5.55,1.6,3.8,5.98,6.47,3.56,4.085,1.75875,1.6800000000000006,2.31428542493775,3.2578858353645885,3.16630949117655,3.0868030028420153,6.83825,5.995499999999996,7.275753438353805,7.25068712599637,9.069070218861775,9.142708531879524,4.730625,4.205,4.64324005642448,4.2895990130236346,5.912734993528412,4.433396020957411,4.075833333333333,4.4870833333333335,4.703593424825241,4.739538594728473,5.66876535206025,5.489167001143009,3.926875,3.3837499999999996,4.251134514662397,4.267614813799,5.313847194663941,5.383684134192171,1.224375,1.3250000000000004,1.3529043181011657,1.6916142516679593,2.3576622380953003,2.5104362004023515,3.65890625,3.409999999999999,3.515583729765333,3.5619205379116474,3.9694790176521684,3.396804236495727,6.305,6.377960993928545,6.240621853133206,4.41625,4.209999999999998,5.141628032434514,4.2063213501269745,6.553903004472229,6.234359600380195,1.515625,1.4399999999999982,2.2079687496051963,1.8551271061034618,3.345182932764336,2.9716467711780497,3.1275000000000004,3.049999999999998,3.4615515461487556,3.440137128207405,3.5482505670547067,3.723314070083835
2004-08-31,MONSOON,0.78,5.964,5.2,3.385,3.305,1.0125,3.92,5.98,3.63,0.54,3.115,1.7687499999999998,1.7375000000000007,1.70057125496265,1.958586550051137,0.793700414197468,0.8471789411292838,7.286250000000001,6.6569999999999965,6.751052063012283,7.139796632050797,4.198195759224933,3.9326402801975746,5.00375,4.6225,4.865944033854688,4.471174648767075,3.079102322188673,4.982075195815439,4.082083333333333,4.088333333333334,4.176156054895145,4.513465527967343,3.943309544242411,4.2399299252368365,4.06625,3.82375,3.872680708797438,4.082145572187101,2.256917709307685,2.421859425531738,1.3075,1.1893750000000005,1.2167425908606995,1.1579502665946124,1.0635551124111022,0.8087644651860042,3.8803125,3.5249999999999986,3.6773502378591996,3.6403672119136155,3.3705777206033907,3.6338203650176513,6.305,6.218776596357127,6.122326192397358,4.3462499999999995,4.592499999999998,4.536976819460708,4.09912029042395,2.8382766799702064,2.8785057953511144,1.573125,1.4974999999999983,1.5407812497631177,1.5395997374500714,0.2856156611326095,0.5995476831926876,3.2625,3.122499999999998,3.322930927689254,3.3402969143683445,3.046677469835774,3.061025877083012
2004-11-30,POMKH,1.15,6.3,4.615,3.4716666666666667,3.4800000000000004,1.58,3.921250000000001,,2.09,0.7849999999999999,2.59,1.78375,1.7800000000000007,1.4803427529775899,1.3610693400609757,1.220439070526549,1.2364479373261263,7.576999999999999,7.019499999999995,6.570631237807369,7.085471797534929,5.824892529387323,6.012202447301529,5.254642857142858,4.838749999999999,4.765566420312813,4.5158555267608245,4.199332492890412,5.820684335058415,4.099166666666667,4.063333333333334,3.894360299603754,4.312436455448449,3.858595069466033,3.647705707065791,4.16375,4.029999999999999,3.715608425278463,3.948510645067583,3.3749453370046805,3.1930786407244236,1.6799218750000002,1.2593750000000006,1.3620455545164196,1.7104843907951275,1.0460223299627156,1.0158775171243433,4.089479166666667,3.792812499999999,3.7749101427155205,3.7061465133697524,3.121322184713249,3.3332161615260842,,,,4.5249999999999995,4.2399999999999975,3.5581860916764247,3.7431609047388643,3.8356170110985306,4.025967787144844,1.646875,1.5337499999999984,1.2384687498578706,1.327836098004073,1.2049265310349604,0.6925713281052044,3.51,3.1324999999999976,3.0297585566135523,3.115119514831126,2.9387926936535695,3.0065668366681564
2005-02-28,POMRB,1.61,8.691999999999998,5.66,4.176666666666667,4.075,1.23,4.23,7.28,5.62,1.565,3.78,1.7337500000000001,1.7575000000000005,1.5322056517865539,1.3918456622645465,1.587430977353261,1.6184564861496302,7.217687499999999,7.5529999999999955,7.419178742684421,7.630180443979269,7.308763672451171,7.0582757853381,5.087857142857143,5.168749999999999,5.123339852187687,4.753723257706547,5.381133139593448,5.191294715464413,4.175624999999999,4.100833333333334,4.007282846428919,4.250853247848306,4.167905899229624,3.9789066398030895,4.06625,4.102499999999999,3.8593650551670775,4.001311990463005,4.044503782552915,3.707417678486287,2.07203125,1.3556250000000005,1.3092273327098516,1.3386006615052923,0.9291094666714574,0.7093350469039561,4.198802083333334,3.9678124999999995,3.9569460856293124,3.813363583970077,3.775612581532747,3.8522083998396166,6.63,6.643265957814277,6.496472309443465,4.7025,4.452499999999998,4.382911655005855,4.040547833416747,4.4207657914906635,3.732820562177615,1.67578125,1.6124999999999985,1.3690812499147222,1.3369240979197163,1.785150700481922,1.3687501550571817,3.67375,3.392499999999998,3.329855133968131,3.3077692117164257,3.0559754390137837,3.140565671689319
2005-05-31,PREMON,3.7,9.448,5.887142857142857,5.3566666666666665,6.04,4.194375000000001,4.773333333333333,5.98,7.05,3.835,5.025,1.6925,1.8100000000000005,2.3993233910719325,3.5485345610206718,3.2338081533982193,3.1721217007564846,6.96375,7.6009999999999955,8.230707245610652,8.32272259345722,10.119854886035586,10.210373417948343,4.727053571428571,5.340535714285713,5.428861054169755,5.002674515400939,6.800636363706182,5.352108172061126,4.26625,4.0975,4.547036374524017,4.410910149914436,5.402726525111091,5.489035570451385,3.72125,4.224999999999999,4.731619033100246,4.664179834063222,5.668173050924115,5.6899532113602955,2.177433035714286,2.004218750000001,2.4632863996259116,7.332977592496308,2.2780785461427975,2.203040756658764,4.186458333333333,4.211145833333332,4.283500984710921,3.9949042704892594,4.292537045365252,4.00367596823274,6.305,6.377959574688567,6.7196409129404655,5.135,4.597499999999998,5.449746993003513,4.548258381831575,6.645786352503508,6.697642722868258,1.7221875,1.6812499999999981,2.3554487499488332,1.9247326558648112,3.3162651540447685,3.030724096176942,3.811875,3.6274999999999977,4.007913080380879,3.8107137822580834,4.4585879048778185,4.4707884179332975
2005-08-31,MONSOON,0.17,2.8975,3.1785714285714284,4.01,2.035,1.555,3.82125,5.98,4.47,0.49625,3.4850000000000003,1.72,1.6575000000000004,1.5075940346431596,1.774425784180348,0.8353339087363458,0.8906390065425303,7.0994375000000005,6.834374999999996,6.097424347366391,7.242753027611349,5.393930915635099,4.9160481181399955,4.4749702380952385,4.83517857142857,4.528745203930424,4.698334702675181,3.8822298317593353,3.7054274452602103,4.300833333333333,4.25375,4.332221824714411,4.325006204738689,3.741185453027513,4.0330129980638265,3.475,3.907499999999999,3.652971419860148,4.02442910006465,2.6451027961239006,2.8282563925113737,2.356827876984127,2.139843750000001,2.099971839775547,3.7482224602252763,2.1665580868934446,2.417862648484192,4.186458333333334,4.1864583333333325,4.098600590826553,3.985559152135673,3.9861170943129953,4.250528985651692,6.305,6.21877574481314,6.145342930008541,5.33,4.807499999999998,5.057848195802108,4.54672081241056,3.2020312765192296,3.516010644007184,1.7784375,1.670312499999998,1.6117692499692997,1.6217839738514306,0.3452833499437719,0.6185589258926791,3.9293750000000003,3.7199999999999975,3.7987478482285275,3.710282969400315,3.9827812594009404,3.734880643737223
2005-11-30,POMKH,1.43,7.335000000000001,3.75,3.5716666666666668,1.99,1.8807142857142856,3.921250000000001,,4.71,1.2,3.325,1.6275,1.7275000000000005,1.4765564207858957,1.5109506642305113,1.1465493454048312,1.1502495218013775,7.418,7.093124999999996,6.592454608419835,7.329197642251761,5.802182555882941,4.633364862060336,4.331011904761905,4.618928571428571,4.217247122358255,4.542542827407359,3.809740763395829,2.70358777312239,4.332291666666666,4.27875,4.027999761495313,4.1666318374983895,3.8656687165524413,3.8416170619663643,3.3156250000000003,3.5349999999999984,2.987782851916089,3.4226813596961962,3.3493090008695368,3.15720693406879,2.4986334325396826,2.2150223214285725,2.0122688181510426,2.108966890144227,2.0911752587461017,1.3557235059469441,4.186458333333334,4.1864583333333325,4.027660354495932,3.9946671142202668,3.6754952104838585,3.8866951701648285,,,,5.197499999999999,5.462499999999999,4.918708917481265,4.586298467789671,4.05668407163002,3.9306016318410926,1.6884374999999998,1.774062499999998,1.4470615499815798,1.5226065429943578,1.2344501953822276,0.6422651510892529,3.8931250000000004,3.903749999999998,3.6092487089371166,3.592389224158508,3.3831507925319997,3.166330115406031
2006-02-28,POMRB,1.55,8.7425,4.508333333333334,4.3533333333333335,3.595,2.364444444444445,4.23,7.28,4.56,1.6,3.985,1.5625,1.7125000000000006,1.5059338524715375,1.4628836130647491,1.585766758547726,1.6080451523435872,8.0283125,7.105749999999995,7.452472765051901,7.762907742182265,7.713232493065687,8.190973486926842,4.331011904761905,4.331011904761904,4.333681606748286,4.5515624330867785,4.7907917794709896,4.605551329710713,4.362291666666668,4.322916666666667,4.158133190230521,4.160498145027691,4.198482649511933,4.053047113382258,3.0456250000000002,3.4149999999999983,3.2306697111496536,3.3737690668124327,3.6534166555177325,3.3694566157247685,2.539201614357865,2.4986334325396835,2.1531390686684038,2.17665794856854,1.6356002528965106,2.360637449416143,4.186458333333333,4.1864583333333325,4.1085962126975595,4.054516772719479,4.147273227708362,4.08987675034593,6.63,6.6432654468878845,6.052832095758902,5.2225,5.197499999999998,4.775225350488759,4.594472047289611,5.814583949533678,5.66690782385276,1.64453125,1.7828124999999981,1.508236929988948,1.5332556700312965,1.9270323904639965,1.5175443911838808,3.8475,3.954999999999998,3.75954922536227,3.7041597184147728,3.7527994386269343,3.77667632445451
2006-05-31,PREMON,3.02,11.946,5.887142857142857,5.4316666666666675,5.245,4.194375000000001,4.773333333333333,5.98,7.05,3.08,4.529999999999999,1.65375,1.5425000000000006,2.111560311482923,2.82297715733687,3.293269265351025,3.2558279477150505,8.31975,7.7302499999999945,9.249883659031141,9.008004982459239,10.009546592117665,9.911480880956251,4.289840029761905,4.331011904761905,4.955066106906115,4.822443444636012,5.973265368309232,5.784175433131922,4.626958333333334,4.341666666666668,4.66754658080498,4.3556420049629745,5.470252604300382,5.515578936549099,2.9562500000000003,3.2162499999999987,4.036401826689792,3.8559356448681035,5.254896573541856,5.357279585142722,2.5797697961760466,2.4986334325396835,2.969633441201043,5.2181405808212,3.5632497734281023,3.4883114056325475,4.186458333333333,4.1864583333333325,4.374491060951869,4.196466516902768,4.60629740609974,4.44135286302926,6.305,6.377959268132731,6.729574595098715,4.901249999999999,5.197499999999998,5.6851352102932555,5.032632697524461,7.106705302024128,6.17723265334423,1.8006250000000001,1.5940624999999982,2.136942157993369,1.9180500781574914,3.4269931426303595,3.1503088004684354,3.9956249999999995,3.8312499999999976,4.067729535217362,3.943634967451439,4.728189305576496,4.713569709697465
2006-08-31,MONSOON,0.33,5.282000000000001,3.1785714285714284,4.175000000000002,0.67,1.8795454545454544,3.82125,5.98,4.67,0.9,3.615,1.875,1.5825000000000007,1.3989361868897539,1.4115778761456028,0.5909900407782172,0.6027878421157284,8.8615625,8.326374999999995,7.6627301954186855,8.41320374491327,5.474151527171969,5.491049250845995,4.248668154761905,4.331011904761905,4.24446823557224,4.538571701470719,3.4042310116268526,4.253392104605574,4.933708333333334,4.382916666666668,4.470527948482989,4.3185148779443985,3.8106018499547605,4.060771083184959,3.298125,2.8749999999999987,2.6898410960138754,2.940352597308629,2.1365622998377454,2.314866592742175,2.579769796176046,2.579769796176047,2.5335982465388076,2.563953091574919,2.3161377949897024,2.2924952919987622,4.186458333333334,4.1864583333333325,4.153194636571122,4.154030236386928,4.084095698239885,4.026644459867109,6.305,6.218775560879639,6.546128075633235,4.91375,5.247499999999999,5.279081126175953,5.00366819315078,3.609570216504843,3.8926459751133997,2.11125,1.6949999999999983,1.6421652947960215,1.7170120809805511,0.20367032971107152,0.3164167858152447,4.225624999999999,3.863749999999998,3.886637721130417,3.8421914010589893,3.588212147064243,3.386150596708039
2006-11-30,POMKH,2.0,7.281999999999999,3.420625,5.524,2.64,1.8807142857142856,3.921250000000001,,1.94,2.045,4.38,1.9537499999999999,1.7250000000000005,1.6393617121338524,1.7938345561017395,1.1128004157706766,1.1355868323680895,9.695500000000001,8.313124999999994,7.510438117251211,8.313716901726078,7.248479999111374,6.876594554032808,4.248668154761904,4.248668154761905,3.9149309413433437,4.338830769998199,3.5335854806613285,3.1033514905096924,5.086,4.871000000000002,4.891916769089793,4.529441064287717,3.9592602932054035,3.8514188946178067,3.50421875,3.0374999999999988,2.669904657608325,2.7243407519162344,2.6270280150268115,2.433726350592589,2.5797697961760466,2.579769796176047,2.272444662208999,1.6383253106348195,2.4101185650897654,2.2651059497678734,4.186458333333334,4.1864583333333325,4.060416781942673,4.135479725380429,3.859071785168172,3.9242162373607505,,,,5.366249999999999,4.554999999999999,3.9434486757055716,4.506118145255697,4.3194781896898435,4.293158628141941,2.440625,1.906249999999998,1.803299176877613,1.8174589272198136,1.251798714233745,0.8146632158153032,4.410625,4.127499999999998,4.08398263267825,3.9965215068153404,3.444248300486355,3.310234209241437
2007-02-28,POMRB,2.75,13.13,4.508333333333334,4.855,5.68,2.364444444444445,4.23,7.28,7.43,3.24,4.77,1.8925,2.0250000000000004,2.0836170272803116,2.747383112191686,1.6014956404200162,1.6288300389091575,10.234,9.409999999999995,9.758262870350727,9.729443407899629,8.720409268053276,8.39272067296299,4.248668154761905,4.248668154761905,4.15229189813934,4.373290888747806,4.4921635204303785,5.0535622166955125,5.142041666666667,4.9964166666666685,4.877150061453875,4.610709215183388,4.762190591673143,4.8989191225044335,3.5340624999999997,3.5587499999999985,3.8739427945649947,3.4910899577119823,3.2736060471994763,3.114873274174127,2.579769796176046,2.579769796176047,2.309244575103177,2.1438773910402062,2.078810116785687,2.3316479502248133,4.186458333333333,4.1864583333333325,4.128250069165604,4.1722116967467455,4.258255852624593,4.107165107364537,6.63,6.643265336527783,6.0779601815068425,5.37625,5.272499999999999,5.338069205423343,5.0199173572602644,4.813068674114943,3.8303432700975346,2.481875,2.316249999999998,2.377979506126568,2.2124377101950126,2.185623436642366,1.8451874008994078,4.598749999999999,4.323749999999998,4.35838957960695,4.220214832918117,4.677249703075754,4.5155039565266515
2007-05-31,PREMON,2.45,14.23,5.887142857142857,6.1483333333333325,4.80875,4.194375000000001,4.773333333333333,5.98,7.8,4.075,5.225,1.9675,1.8825000000000003,2.230170216368187,3.0058477594447726,3.477201452874114,3.4278904170179083,10.65025,9.980999999999995,11.546957722210436,11.365142254947232,11.958331338349641,12.858506612758244,4.248668154761905,4.248668154761905,4.846232281740747,4.666317192768421,5.800738223813084,5.6872156649617,4.964666666666667,5.175583333333335,5.385623370205659,4.924017519362937,6.01826895355681,5.726620885369654,3.6371875,3.4496874999999987,4.247865676738996,3.9483817320348504,5.490211161180735,5.619989447152152,2.5797697961760466,2.579769796176047,3.0632967450619066,5.477323003181752,3.815474392642323,3.7938353348360794,4.186458333333333,4.1864583333333325,4.386283374832696,4.2948390634215485,4.719085993208711,4.457502340197271,6.305,6.37795920191667,6.361592511255272,5.4703124999999995,5.459999999999999,6.322841523254006,5.535977150379846,7.570281449434615,7.908724790388904,2.355625,2.564999999999998,3.056787703675941,2.7950087399748296,4.088235058436237,3.8485394811508553,4.725,4.497499999999997,4.705033747764169,4.5119052407798135,5.531506187621551,5.160404195947555
2007-08-31,MONSOON,0.41,7.306,3.1785714285714284,3.9066666666666654,1.345,1.8795454545454544,3.82125,5.98,4.0,0.235,4.425,1.9937500000000001,1.9025000000000003,1.502102129820912,1.4471711909857645,0.6652173610996912,0.6533913861901182,10.92425,10.486999999999993,9.850574633326262,11.010973408110754,7.045255246770639,6.706038236436688,4.248668154761905,4.248668154761905,4.17916794047302,4.402582655975917,3.3045565339377077,2.192980315874789,4.856458333333333,5.108500000000001,4.794040688790061,4.810426026255263,4.401273546037858,4.422369388780645,3.2796875000000005,3.618437499999999,3.0867194060433976,3.291128854708732,2.204279300877349,2.2518235677113627,2.579769796176046,2.579769796176047,2.5897962288553256,2.7251691989617464,2.1973285623925545,2.2183728941081,4.186458333333334,4.1864583333333325,4.160270024899617,4.236252626082749,4.069896784726266,4.041722855485878,6.305,6.218775521150002,6.5513869781706875,5.5443750000000005,5.292499999999999,5.393704913952403,5.327895245386622,4.305245811741612,4.607407818335352,2.25375,2.398749999999998,1.9280726222055646,2.3307944288257874,0.9621955210507572,1.0095919852499975,4.79375,4.6999999999999975,4.593020248658501,4.4811433021307225,4.297439640065896,3.944236680174968
2007-11-30,POMKH,2.52,8.588,3.420625,4.373333333333334,2.79,1.8807142857142856,3.921250000000001,,3.3625,1.7000000000000002,4.58,2.055,2.0325,1.909261277892547,2.140336750800287,1.377297474712793,1.429771829634906,11.048499999999999,10.813499999999994,9.345544779995757,10.893508609887737,8.967849186067486,8.099763465875508,4.248668154761904,4.248668154761905,3.8757507642838123,4.220921930697103,3.476000331013465,4.205193987521371,4.873125,4.820833333333335,4.625757746607371,4.777025415921501,4.332670865833906,4.161047429388081,2.81734375,3.6559374999999985,2.9680316436260386,3.121153890858347,2.846300305424592,2.665319860159026,2.5797697961760466,2.579769796176047,2.3061634515989096,1.6865335601454519,2.3116582366322036,2.1875066839073756,4.186458333333334,4.1864583333333325,4.0646620149397705,4.204203384638355,3.9285502108069172,3.938314468034075,,,,5.390624999999999,5.6481249999999985,4.581222948371442,5.032802152449461,4.135418724268709,3.2862566201440173,2.216875,2.312499999999998,1.8368435733233388,2.260321809743503,1.5953970631886978,0.993445627325164,4.908125,4.749999999999997,4.5878121491951,4.505228413069948,4.241011767775928,4.125126846688278
2008-02-29,POMRB,2.44,14.015999999999998,4.508333333333334,5.1400000000000015,2.67,2.364444444444445,4.23,7.28,6.6,2.77,5.12,2.1137499999999996,1.955,2.1215567667355284,2.539677946625991,1.9592486273839376,2.051932536669832,10.91475,11.034999999999993,11.213726867997455,12.135001494944433,11.277335588333964,10.888529105309916,4.248668154761905,4.248668154761905,4.12878379190362,4.271286073924463,4.458894728621833,3.7887072325751276,4.726583333333334,4.892083333333335,4.8314546479644225,4.878986461983588,4.750128760722702,4.4810042975675115,2.689791666666667,2.903437499999999,2.8488189861756235,2.9400213941233573,3.4755905537831135,3.523191109312984,2.579769796176046,2.579769796176047,2.3294758487371237,2.135793046499525,2.2284156233494836,2.344323066921777,4.186458333333333,4.1864583333333325,4.1307972089638625,4.229652758229779,4.29308017797375,4.120340290911024,6.63,6.643265312690001,6.412149073847959,4.883125,5.440624999999999,5.388733769022865,5.333673467007509,5.778151428460214,5.604635010851698,2.226875,2.1949999999999976,2.210106143994003,2.4578444412175076,2.3285102426027318,2.062665239477797,4.745,4.837499999999998,4.80068728951706,4.681515461364113,4.955634969868988,4.702612933172675
2008-05-31,PREMON,3.25,14.338,5.887142857142857,5.996666666666666,4.12,4.194375000000001,4.773333333333333,5.98,7.4,4.25,5.79,1.98625,2.1550000000000002,2.572934060041317,3.4693321456977015,3.389783948697002,3.274627755551159,10.771249999999998,11.061999999999994,12.463436120798473,13.342407756574305,13.691090698093777,13.848393998920706,4.248668154761905,4.248668154761905,4.832127417999315,4.578109200334344,5.7815177734767556,5.731339653411999,4.4242083333333335,4.854166666666668,5.29753945544532,5.130159781715586,6.081340544337971,5.949056279104298,2.4970833333333333,2.7312499999999993,3.357291391705374,3.2295967559249323,4.89060360407858,5.00281238218485,2.5797697961760466,2.579769796176047,3.0754355092422747,5.436192304051882,3.9333382419496665,3.858982345710631,4.186458333333333,4.1864583333333325,4.387811658711652,4.342849829727143,4.768481752217454,4.469811591296184,6.305,6.377959187614001,6.386486490120242,4.3865625,5.340624999999998,6.193240261413719,5.73640355268719,7.635726895569897,7.372106364894802,2.13125,2.238749999999998,3.0260636863964017,3.0168162129971368,4.052478596338831,3.794220584492769,4.27,4.978749999999998,5.196412373710237,5.003280711567738,5.872099545510357,5.385522710380499
2008-08-31,MONSOON,0.08,6.127999999999999,3.1785714285714284,2.886,1.0133333333333334,1.8795454545454544,3.82125,5.98,0.34,0.14,2.555,1.86125,2.0725000000000002,1.57576043602479,1.463866223991354,0.8546224747842901,0.8266192944787711,10.8035,10.767499999999995,9.929261672479083,12.221369551344072,7.991041889294236,7.174243570912653,4.248668154761905,4.248668154761905,4.1707050222281605,4.326733794320668,3.293452261485141,2.926907801766332,3.9796666666666662,4.599000000000001,4.332923673267192,4.797377135394823,4.410033143875206,4.290665200150075,2.2720833333333337,2.6483333333333325,2.419708168356558,2.575920689831946,1.5824250996399367,1.6394543522400546,2.579769796176046,2.579769796176047,2.5970794873635468,2.701823131220497,2.0905528472930954,2.1596022296324513,4.186458333333334,4.1864583333333325,4.161186995226991,4.276381300966852,4.03503658130392,4.053218811060163,6.305,6.218775512568401,6.245305792897629,4.07,4.425624999999998,3.8519441568482318,4.86624626930374,4.14753019658878,4.2978561750238224,2.06,2.214999999999998,1.871638211837841,2.4673010277882055,0.9878700126844733,1.0345585899378427,3.871875,4.511249999999998,4.139847424226142,4.27519818534687,4.832963682941934,4.475609374148751
2008-11-30,POMKH,1.83,8.618,3.420625,2.975,1.58,1.8807142857142856,3.921250000000001,,3.05,1.03,2.6500000000000004,1.7525,1.9000000000000004,1.677456261614874,1.538444513621589,1.712151213332484,1.792992272265053,10.786999999999999,10.774999999999995,9.40475700348745,11.693578363203816,9.307047091515741,7.776692796671596,4.248668154761904,4.248668154761905,3.870673013336896,4.156029475266461,3.4695850360065963,2.9230433224798813,3.657,4.249416666666668,3.7897542039603156,4.487476446115725,4.081066089639884,3.8303521310778823,2.1620833333333334,2.3458333333333323,2.083824901013935,2.1840018043341836,2.2968661388309957,2.2321497210325627,2.5797697961760466,2.579769796176047,2.3105334067038426,1.680124349558017,2.215459126874481,2.1258447476878155,4.186458333333334,4.1864583333333325,4.065212197136195,4.237743997960463,3.9600446379353156,3.949062369384485,,,,3.6774999999999998,4.347499999999998,3.5311664941089393,4.572011423114793,2.726426512877892,1.3896882136590065,2.02125,2.0474999999999977,1.5349829271027047,2.179721238721789,1.585897549933118,1.1084452796199349,3.6068750000000005,4.028749999999999,3.5439084545356856,3.7908059056018564,2.686978908912183,3.008584592366615
2009-02-28,POMRB,2.13,14.244000000000002,4.508333333333334,2.982,2.08,2.364444444444445,4.23,7.28,4.38,2.87,3.865,1.7125,1.8225000000000002,1.8584737569689245,1.9008669288770936,2.0230353199253424,2.10743157341622,10.702666666666667,10.831999999999995,11.34045420209247,12.597390413697966,12.21016152774064,12.104556352537603,4.248668154761905,4.248668154761905,4.125737141335471,4.215963698543453,4.455188406686613,4.294539466164375,3.7303333333333333,3.7099166666666674,3.4666525223761893,4.193870293134932,4.208491300042528,4.074912549495423,2.1654166666666668,2.1983333333333324,2.082294940608361,2.015898101785726,2.761303683124394,2.8729407987655726,2.579769796176046,2.579769796176047,2.3320978218000836,2.137346569773789,2.3151364065901254,2.3544410928371873,4.186458333333333,4.1864583333333325,4.131127318281717,4.2576868945493125,4.305171320386391,4.130384928622008,6.63,6.643265307541041,6.4132146568858035,4.18375,3.792499999999998,3.8706998964653634,4.5438948413484725,4.935113731684408,5.655901947095373,2.105,2.072499999999998,2.068989756261623,2.375197117682175,2.1264891063088887,1.9292241081232886,3.8025,3.714999999999999,3.6723450727214115,3.808397146194801,3.075018496887671,3.5144878045927666
2009-05-31,PREMON,2.69,13.978,5.887142857142857,5.573333333333332,3.83,4.194375000000001,4.773333333333333,5.98,6.48,3.84,4.925,1.7075,1.6825,2.1910842541813547,2.6538702114677335,3.288505314075013,3.174392117108248,10.18775,10.741999999999996,12.395472521255481,13.339130654418577,14.023614249044213,14.162770738854416,4.248668154761905,4.248668154761905,4.830299427658426,4.531084880813314,5.779376512267362,5.747836264415543,3.9430416666666663,3.6040833333333344,4.309324846759047,4.386123891897831,5.13088971321245,5.078356809078384,2.2787500000000005,2.1258333333333326,2.7813769643650166,2.4222046432758093,4.20733412076625,4.394704725622448,2.5797697961760466,2.579769796176047,3.0770086930800504,5.442186206515095,4.020049088518503,3.9107360231156125,4.186458333333333,4.1864583333333325,4.388009724302364,4.366281506173685,4.7954485669946445,4.479197010808832,6.305,6.377959184524625,6.664388067522118,4.8925,3.562499999999998,4.914419937879218,4.882088079951198,6.19564749663887,6.120278294926347,2.1862500000000002,1.969999999999998,2.7773938537569736,2.7981143619257636,3.938490096285932,3.85504235736851,4.33125,3.4987499999999994,4.173407043632847,4.133548459975186,4.534924416076767,4.624597554477278
2009-08-31,MONSOON,0.32,5.8133333333333335,3.1785714285714284,3.896,1.33,1.8795454545454544,3.82125,5.98,5.31,1.22,4.984999999999999,1.6625,1.7425000000000002,1.442650552508813,1.2354455966758595,0.5673113493966226,0.5089339150941115,9.248916666666666,10.663333333333329,9.762616846086623,11.861949479122387,7.637195494721468,6.773232348103953,4.248668154761905,4.248668154761905,4.169608228023627,4.287026565045748,3.29221518559915,3.924724223582716,4.177166666666666,3.856583333333335,4.143994908055428,4.273694646938614,3.5929018345389823,3.7810921577972376,2.3725000000000005,2.204999999999999,2.20082617861901,2.063479805877732,0.9973010755162972,1.1519803231831403,2.579769796176046,2.579769796176047,2.598023397666212,2.705146911057455,2.0224964756060366,2.1128560879624043,4.186458333333334,4.1864583333333325,4.161305834581419,4.295966119091348,4.002692721769946,4.0619857560525325,6.305,6.218775510714774,6.26869807516049,5.0512500000000005,4.804999999999998,5.072651962727531,4.9754339077213405,2.455295841785773,2.743923331076738,2.03625,2.239999999999998,2.154436312254184,2.5114081163987634,0.7876005512557236,0.7523376461718074,4.671250000000001,4.106249999999999,4.498044226179708,4.380093562052301,3.9059431707032037,3.4704084753717463
2009-11-30,POMKH,1.55,4.8133333333333335,3.420625,3.6666666666666665,2.17,1.8807142857142856,3.921250000000001,,3.75,0.6,4.45,1.7912499999999998,1.6725000000000003,1.4855903315052879,1.2998332430539192,1.6423720118658571,1.7084833927765317,8.569354166666667,9.712166666666661,7.782903440985307,10.196857377215192,9.211150206945325,8.00107444887528,4.248668154761904,4.248668154761905,3.870014936814176,4.122721318702673,3.468870337635776,2.9281936948785647,4.320041666666667,4.029500000000001,3.953063611499924,4.1295416880310905,3.7260561736395794,3.9944332591691887,2.5125,2.352499999999999,2.188495707171406,2.007515761183256,1.936795582066685,1.9476455955632614,2.5797697961760466,2.579769796176047,2.3110997528854416,1.6810153040144615,2.1407659381604978,2.0767209140686917,4.186458333333334,4.1864583333333325,4.065283500748851,4.254113509627487,3.977038787192778,3.9572582635169167,,,,5.16875,4.979999999999998,4.543591177636518,4.786768399058874,3.8043188631532407,4.566635810002171,2.0466666666666664,2.132499999999998,1.5326617873525104,2.093689967852702,1.7587989816471616,1.474072440242816,4.851875000000001,4.556249999999999,4.4788265357078245,4.39575106626448,4.6760320937092885,4.530521592199581
