Date,Season,Sanchore,Ahore,Jaswantpura,Chitalwana,Jalor,Bhinmal,Sayla,Raniwara,Sanchore_Trend,Sanchore_SMA,Sanchore_EWMA,Sanchore_DES,Sanchore_TES,Sanchore_ARIMA,Ahore_Trend,Ahore_SMA,Ahore_EWMA,Ahore_DES,Ahore_TES,Ahore_ARIMA,Jaswantpura_Trend,Jaswantpura_SMA,Jaswantpura_EWMA,Jaswantpura_DES,Jaswantpura_TES,Jaswantpura_ARIMA,Chitalwana_Trend,Chitalwana_SMA,Chitalwana_EWMA,Chitalwana_DES,Chitalwana_TES,Chitalwana_ARIMA,Jalor_Trend,Jalor_SMA,Jalor_EWMA,Jalor_DES,Jalor_TES,Jalor_ARIMA,Bhinmal_Trend,Bhinmal_SMA,Bhinmal_EWMA,Bhinmal_DES,Bhinmal_TES,Bhinmal_ARIMA,Sayla_Trend,Sayla_SMA,Sayla_EWMA,Sayla_DES,Sayla_TES,Sayla_ARIMA,Raniwara_Trend,Raniwara_SMA,Raniwara_EWMA,Raniwara_DES,Raniwara_TES,Raniwara_ARIMA
1998-08-31,MONSOON,33.56111111111111,23.53916666666667,12.813472222222225,19.168333333333337,35.399166666666666,29.26983333333333,7.232499999999999,34.381388888888885,33.22958333333333,33.22958333333334,32.902345789826846,32.56524331504854,33.59321907386864,17.887668830396848,24.518295940170944,24.518295940170944,24.29113345815631,24.309385558344427,23.56462416164785,24.869488592926853,13.249288385225885,13.24928838522589,13.449026106545857,13.533486969146098,13.32314061943433,13.703428886463108,18.65530753968254,18.655307539682543,18.812321229388193,19.078609963406862,19.230925327670313,18.588924898674783,35.81400984432234,35.81400984432234,35.62068224399238,35.8040919236585,35.98043306513565,35.766315635307926,29.176400641025648,29.176400641025644,29.082564864880904,29.12082389199616,29.51870337564596,28.987798527809403,8.17175,8.694625,8.540610856959997,8.18279536793342,5.476216839967602,7.848643952961251,33.596634310134306,33.596634310134306,33.654666973111674,33.48919291667729,34.348916259332,32.12318027391694
1998-11-30,POMKH,34.64055555555555,24.131794871794877,10.893974358974356,18.90928571428572,36.95607142857143,30.597166666666674,6.068,34.96366666666666,33.22958333333333,33.22958333333334,33.59762969611833,33.225523033266434,34.67234992051718,18.462999744772976,24.518295940170944,24.518295940170944,24.227398023611734,24.236307971107067,23.75777226309551,24.21073551478559,13.249288385225885,13.24928838522589,12.427005407517257,12.815543562854307,11.155893231505965,13.443430038469481,18.655307539682543,18.655307539682543,18.851107023347204,19.05782862806957,19.142749803366787,18.895964284711745,35.81400984432234,35.81400984432234,36.154837917824,36.431964311089274,36.13779330753157,35.59301117682077,29.176400641025648,29.176400641025644,29.688405585595213,29.553650465770424,30.46654941445619,29.10482598831632,7.954374999999999,8.305375,7.551566514175998,6.8764238380609575,9.323311304081724,8.179476929075346,33.596634310134306,33.596634310134306,34.17826685053367,34.04790070869985,34.87678707625209,33.25356967823352
1999-02-28,POMRB,34.52200000000001,25.610000000000007,14.55047619047619,17.640486111111112,35.01041666666667,27.849038461538463,7.7159999999999975,32.12340476190476,33.22958333333334,33.22958333333334,33.96737781767101,33.77342650603411,34.55348651439482,25.210463889179014,24.51829594017094,24.518295940170944,24.78043881416704,24.656000340036627,25.625700404114614,24.3360254894322,13.249288385225885,13.249288385225888,13.27639372070083,13.330659796719022,14.820988308144644,12.699064509765826,18.65530753968254,18.655307539682543,18.366858658452767,17.988052060148295,17.748280567199494,18.39246821854951,35.81400984432234,35.81400984432234,35.697069417361064,35.872127784882146,36.06659153271519,36.236412220050866,29.17640064102564,29.176400641025644,28.952658735972513,29.078929519937482,27.777597414244365,29.34210175398418,7.884812499999999,8.038125,7.617339908505598,7.264677053440712,7.391798222458181,8.026201292900474,33.596634310134306,33.596634310134306,33.35632201508211,33.1218783634015,32.201588891828656,34.24237952504864
1999-05-31,PREMON,30.19466666666667,24.792222222222218,14.739230769230769,18.903125,35.890384615384605,28.989564102564106,10.466,32.918076923076924,33.22958333333334,33.22958333333334,32.45829335726927,32.79134284454174,30.225848772005317,22.050331778164608,24.518295940170944,24.518295940170944,24.78515217738911,24.682358484976163,25.52273694619054,25.009052928177155,13.249288385225885,13.249288385225888,13.861528540112804,13.754700629523757,15.59131750803409,13.239457212161842,18.655307539682543,18.655307539682543,18.58136519507166,18.57383985410103,18.496892692969183,18.296435502107858,35.81400984432234,35.81400984432234,35.77439549657048,35.97621950701216,36.63076711152164,35.65770966116393,29.176400641025644,29.176400641025648,28.967420882609147,29.064948153626574,29.41226942422197,29.070381993054117,8.372583333333331,7.870625000000001,8.756803945103359,8.989178996481467,10.40060279740787,8.70434091794,33.596634310134306,33.596634310134306,33.18102397828004,32.94911361782429,33.19247457750513,33.04669628302152
1999-08-31,MONSOON,33.56111111111111,23.53916666666667,12.813472222222225,19.168333333333337,35.399166666666666,29.26983333333333,7.346000000000001,34.381388888888885,33.22958333333333,33.22958333333334,32.899420458806006,33.007055416310244,33.59199128638486,24.508753251474182,24.518295940170944,24.518295940170944,24.286757973100137,24.302329999513415,23.568615547956846,24.64976757609285,13.249288385225885,13.24928838522589,13.442306012956573,13.516461249995688,13.343235941508174,13.677146385820329,18.65530753968254,18.655307539682543,18.81615245037633,19.06686190750017,19.231589610643496,18.588924898674783,35.81400984432234,35.81400984432234,35.624303964608956,35.80546004811529,35.98261694961252,35.767538423412354,29.176400641025648,29.176400641025644,29.08838586289882,29.13492875918092,29.52311641320353,29.083512306015525,9.157291666666666,7.899000000000002,8.192482367062016,7.9402571877970525,4.713690179478277,7.3522753194957,33.596634310134306,33.596634310134306,33.66116994252358,33.49077276445188,34.34926492316922,32.12318027391694
1999-11-30,POMKH,34.64055555555555,24.131794871794877,10.893974358974356,18.90928571428572,36.95607142857143,30.597166666666674,9.856666666666667,34.96366666666666,33.22958333333333,33.22958333333334,33.595874497505825,33.56490553109677,34.67113658816933,25.29704173959887,24.518295940170944,24.518295940170944,24.22477273257803,24.231498243963774,23.760436308068794,24.105805159934096,13.249288385225885,13.24928838522589,12.422973351363687,12.803288689862676,11.170124526436007,13.425113765777366,18.655307539682543,18.655307539682543,18.853405755940084,19.05142508371255,19.143388509751627,18.895964284711745,35.81400984432234,35.81400984432234,36.15701095019394,36.432703790311,36.13896944092408,35.593657170134875,29.176400641025648,29.176400641025644,29.69189818440596,29.563735948194825,30.46963470873523,29.304186541754984,9.680791666666668,8.846166666666669,8.858156086903877,8.92635082033003,9.162890428122253,7.109441849540117,33.596634310134306,33.596634310134306,34.18216863218081,34.0487871099145,34.87697804470691,33.25356967823352
2000-02-29,POMRB,34.52200000000001,25.610000000000007,14.55047619047619,17.640486111111112,35.01041666666667,27.849038461538463,10.205,32.12340476190476,33.22958333333334,33.22958333333334,33.9663246985035,34.01323455376391,34.55228479311802,22.46916456634397,24.51829594017094,24.518295940170944,24.77886363954682,24.652721581295186,25.627478517048377,24.247163264741904,13.249288385225885,13.249288385225888,13.273974487008687,13.321838911638382,14.83106676096275,12.68651904966701,18.65530753968254,18.655307539682543,18.368237898008495,17.984788655472556,17.748767930812363,18.39246821854951,35.81400984432234,35.81400984432234,35.698373236783034,35.87252747770003,36.06722494065028,36.23675287995569,29.17640064102564,29.176400641025644,28.95475429525896,29.08614099909574,27.779754441159298,29.39298075423497,9.887833333333333,9.46841666666667,9.396893652142326,9.537559343551813,9.94564228874052,9.914847331662063,33.596634310134306,33.596634310134306,33.35866308407039,33.12237569430007,32.20169348813846,34.24237952504864
2000-05-31,PREMON,30.19466666666667,24.792222222222218,14.739230769230769,18.903125,35.890384615384605,28.989564102564106,12.165,32.918076923076924,33.22958333333334,33.22958333333334,32.45766148576877,32.94189856301716,30.224658119630405,19.65265437573817,24.518295940170944,24.518295940170944,24.78420707261698,24.680123377128194,25.52392374507604,25.045347394739217,13.249288385225885,13.249288385225888,13.860076999897519,13.748351480604873,15.598454961913452,13.230417322353388,18.655307539682543,18.655307539682543,18.582192738805098,18.572306878874578,18.497213273746,18.296435502107858,35.81400984432234,35.81400984432234,35.775177788223665,35.976435543303616,36.63110823406333,35.65788962269567,29.176400641025644,29.176400641025648,28.96867821818102,29.07010461808326,29.41377747003249,29.014276724569328,9.731666666666667,9.89316666666667,10.504136191285395,10.90688309197797,12.909878599780146,11.273238315951144,33.596634310134306,33.596634310134306,33.182428619673004,32.94939265401984,33.19253186648532,33.04669628302152
2000-08-31,MONSOON,33.56111111111111,23.53916666666667,12.813472222222225,19.168333333333337,35.399166666666666,29.26983333333333,7.303333333333334,34.381388888888885,33.22958333333333,33.22958333333334,32.89904133590571,33.08128740898708,33.59081207047434,21.84375553516337,24.518295940170944,24.518295940170944,24.286190910236854,24.300806341481213,23.56940767514285,24.8014905211952,13.249288385225885,13.24928838522589,13.4414350888274,13.511891221974052,13.348290610989636,13.670681249882968,18.65530753968254,18.655307539682543,18.816648976616392,19.066240483828338,19.23177432047336,18.588924898674783,35.81400984432234,35.81400984432234,35.624773339600864,35.80557681698664,35.98280066153338,35.76763343291842,29.176400641025648,29.176400641025644,29.089140264241944,29.13861581493045,29.52417073577636,29.02050666350257,9.507083333333332,9.882500000000002,9.223815048104571,8.719962690677983,6.666051712372216,10.243037126396342,33.596634310134306,33.596634310134306,33.662012727359354,33.49092932258784,34.34929630120977,32.12318027391694
2000-11-30,POMKH,34.64055555555555,24.131794871794877,10.893974358974356,18.90928571428572,36.95607142857143,30.597166666666674,8.65,34.96366666666666,33.22958333333333,33.22958333333334,33.59564702376565,33.57705015347522,34.66996883307275,22.546328238438043,24.518295940170944,24.518295940170944,24.22443249486006,24.23045957650027,23.76096501220432,24.159240952034104,13.249288385225885,13.24928838522589,12.422450796886181,12.799999248020097,11.173704189996522,13.42055332087731,18.655307539682543,18.655307539682543,18.853703671684123,19.051249808165196,19.143479455718047,18.895964284711745,35.81400984432234,35.81400984432234,36.15729257518909,36.43276690456474,36.139068379181566,35.593707335016134,29.176400641025648,29.176400641025644,29.692350825211836,29.56637232438133,30.470371819027118,29.152030422795335,9.760208333333335,9.580833333333334,8.994289028862744,8.567945191757968,9.74404024631302,9.052362688690964,33.596634310134306,33.596634310134306,34.18267430308228,34.04887494959381,34.87699523093409,33.25356967823352
2001-02-28,POMRB,34.52200000000001,25.610000000000007,14.55047619047619,17.640486111111112,35.01041666666667,27.849038461538463,9.615,32.12340476190476,33.22958333333334,33.22958333333334,33.96618821425939,33.978088727678816,34.55112838048445,24.14211466856853,24.51829594017094,24.518295940170944,24.77865949691604,24.652013528650212,25.627831399852877,24.25070545901682,13.249288385225885,13.249288385225888,13.273660954322185,13.319471217702045,14.833601840902888,12.68331607137522,18.65530753968254,18.655307539682543,18.368416647454918,17.984802368023637,17.7488022554857,18.39246821854951,35.81400984432234,35.81400984432234,35.69854221178012,35.87256159132106,36.06727822395789,36.23677936322212,29.17640064102564,29.176400641025644,28.955025879742486,29.088026101971565,27.78026977830222,29.344594628728856,9.87,9.433333333333335,9.242573417317647,9.052245197957864,9.297999998468738,9.472520147425556,33.596634310134306,33.596634310134306,33.35896648661127,33.12242497828786,32.2017029012949,34.24237952504864
2001-05-31,PREMON,30.19466666666667,24.792222222222218,14.739230769230769,18.903125,35.890384615384605,28.989564102564106,14.78,32.918076923076924,33.22958333333334,33.22958333333334,32.4575795952223,32.87545029475268,30.22351290953558,21.11590015195734,24.518295940170944,24.518295940170944,24.78408458703851,24.67964070238804,25.524159276189454,24.999771503068263,13.249288385225885,13.249288385225888,13.859888880285618,13.746647247836993,15.600250278762159,13.228139063945132,18.655307539682543,18.655307539682543,18.58229998847295,18.572388284875842,18.497217965532567,18.296435502107858,35.81400984432234,35.81400984432234,35.77527917322192,35.97645398191408,36.631136929847365,35.65790360577406,29.176400641025644,29.176400641025648,28.968841168871137,29.071452533783088,29.414137758545344,29.071939908064454,9.162604166666666,10.087083333333336,11.457544050390588,12.1885026544422,12.301854688686259,10.500449930278975,33.596634310134306,33.596634310134306,33.18261066119753,32.94942030566283,33.1925370222134,33.04669628302152
2001-08-31,MONSOON,33.56111111111111,23.53916666666667,12.813472222222225,19.168333333333337,35.399166666666666,29.26983333333333,5.566666666666666,34.381388888888885,33.22958333333333,33.22958333333334,32.898992201577826,32.9963129171351,33.589677949331865,23.47014057264973,24.518295940170944,24.518295940170944,24.286117418889773,24.30047730534747,23.569564880041135,24.696799348015148,13.249288385225885,13.24928838522589,13.44132221706026,13.510664539216393,13.34956203542727,13.669063756299318,18.65530753968254,18.655307539682543,18.816713326417105,19.066332858200642,19.23176644184712,18.588924898674783,35.81400984432234,35.81400984432234,35.62483417059981,35.80558678316277,35.98281611567948,35.76764081557944,29.176400641025648,29.176400641025644,29.089238034656013,29.139579622665902,29.52442262488289,29.08462942015165,8.162083333333333,9.652916666666668,9.101193096901019,8.270978746666266,8.273258716131181,10.875319353513735,33.596634310134306,33.596634310134306,33.66212195227407,33.490944837025566,34.34929912507999,32.12318027391694
2001-11-30,POMKH,34.64055555555555,24.131794871794877,10.893974358974356,18.90928571428572,36.95607142857143,30.597166666666674,4.7275,34.96366666666666,33.22958333333333,33.22958333333334,33.59561754316891,33.48393659211957,34.66884569552075,24.225023590902634,24.518295940170944,24.518295940170944,24.224388400051815,24.230235274774284,23.761069938384495,24.109395453240513,13.249288385225885,13.24928838522589,12.422383073825898,12.799116299037834,11.174604599359794,13.419408942611396,18.655307539682543,18.655307539682543,18.85374228156455,19.051329217396077,19.143468429327424,18.895964284711745,35.81400984432234,35.81400984432234,36.15732907378846,36.432772291340854,36.139076702028966,35.59371123287848,29.176400641025648,29.176400641025644,29.692409487460278,29.56706148124109,30.470547922676623,29.304993001400536,6.7625,8.672291666666668,7.3517158581406115,6.152115029549567,9.052954549050924,8.100777141389717,33.596634310134306,33.596634310134306,34.182739838031104,34.04888365424034,34.8769967776105,33.25356967823352
2002-02-28,POMRB,34.52200000000001,25.610000000000007,14.55047619047619,17.640486111111112,35.01041666666667,27.849038461538463,5.533333333333334,32.12340476190476,33.22958333333334,33.22958333333334,33.96617052590135,33.885166477576604,34.55001612180007,24.353900893290163,24.51829594017094,24.518295940170944,24.778633040031092,24.651860623667687,25.627901432678865,24.219060578346927,13.249288385225885,13.249288385225888,13.273620320486014,13.318835683452942,14.834239501307602,12.68250730405664,18.65530753968254,18.655307539682543,18.368439813383176,17.984861157352352,17.748792445021532,18.39246821854951,35.81400984432234,35.81400984432234,35.69856411093974,35.872564502904865,36.06728270623651,36.23678142117917,29.17640064102564,29.176400641025644,28.955061077091553,29.088518873672687,27.780392897939247,29.381303008410846,5.752395833333334,7.651875,6.6243628482177,5.721486077283445,6.385916548912279,7.187019355378056,33.596634310134306,33.596634310134306,33.359005807580566,33.12242986218198,32.201703748432955,34.24237952504864
2002-05-31,PREMON,30.19466666666667,24.792222222222218,14.739230769230769,18.903125,35.890384615384605,28.989564102564106,7.664999999999999,32.918076923076924,33.22958333333334,33.22958333333334,32.457568982207476,32.7895561394151,30.222411424427662,21.301138969524704,24.518295940170944,24.518295940170944,24.78406871290754,24.679536468086773,25.524206019497058,25.017845490984225,13.249288385225885,13.249288385225888,13.859864499983916,13.746189799230224,15.600701863128476,13.227565661854932,18.655307539682543,18.655307539682543,18.582313888029905,18.572429230348696,18.49721079998097,18.296435502107858,35.81400984432234,35.81400984432234,35.77529231271769,35.97645555564205,36.63113934378343,35.65790469232073,29.176400641025644,29.176400641025648,28.968862287280572,29.07180488310094,29.414223835381705,29.02122772519209,6.283645833333334,5.873125,7.04061770893062,6.751543163261243,8.585899790600852,8.075270712254476,33.596634310134306,33.596634310134306,33.18263425377911,32.949423045857,33.19253748620372,33.04669628302152
2002-08-31,MONSOON,33.56111111111111,23.53916666666667,12.813472222222225,19.168333333333337,35.399166666666666,29.26983333333333,4.600833333333333,34.381388888888885,33.22958333333333,33.22958333333334,32.89898583376893,32.92150889029853,33.5885871332609,23.67603191786973,24.35704594017094,24.518295940170944,24.28610789441119,24.300406249523256,23.569596078793637,24.767302937501796,12.691103861416362,13.24928838522589,13.441307588879239,13.510335274148256,13.349881842707752,13.66865741399689,18.216080109126985,18.655307539682543,18.816721666151278,19.066360013662013,19.231761891805355,18.588924898674783,34.33208276098901,35.81400984432234,35.624842054297275,35.80558763377189,35.982817415707395,35.767641389248205,28.25558333333334,29.176400641025644,29.089250705701676,29.139831564978145,29.52448280392448,29.029031849314094,7.496458333333333,5.631666666666667,6.064703958691705,5.443205591477121,2.2210909947871684,3.3059062672193926,33.77183371489621,33.596634310134306,33.662136107823024,33.49094637445942,34.34929937921449,32.12318027391694
2002-11-30,POMKH,34.64055555555555,24.131794871794877,10.893974358974356,18.90928571428572,36.95607142857143,30.597166666666674,9.943333333333333,34.96366666666666,33.22958333333333,33.22958333333334,33.59561372248358,33.42242612629453,34.66776544506731,24.437537132510027,24.49176816239316,24.518295940170944,24.224382685364667,24.23018683649539,23.761090761946363,24.136406507679624,11.83239049145299,13.24928838522589,12.422374296917287,12.798879298676502,11.174831083499365,13.419121239960699,17.16396205357143,18.655307539682543,18.853747285405053,19.051346363614694,19.14346590436164,18.895964284711745,31.463232600732603,35.81400984432234,36.15733380400694,36.43277275110003,36.1390774021604,35.593711535760356,27.583883012820515,29.176400641025644,29.692417090087677,29.567241628968027,30.470589995749933,29.17472132392681,8.721041666666666,6.935625,7.616155708548357,7.928760229606957,6.496697962832668,4.076575484943219,33.98560683760684,33.596634310134306,34.18274833136048,34.04888451684448,34.87699691680381,33.25356967823352
2003-02-28,POMRB,34.52200000000001,24.32,10.085,14.126666666666665,23.155,20.4825,10.02,33.525,33.22958333333334,33.22958333333334,33.96616823349015,33.83772871582195,34.54894633463413,22.95638117032597,24.700969551282054,24.19579594017094,24.2626296112188,24.242096619129992,25.62791533133487,24.225015082405314,11.255802617521368,12.132919337606843,11.487424578150373,12.058486982207528,14.834399894984069,12.68230365766104,16.121279761904763,17.77685267857143,16.962915037909696,15.222769102723532,17.74879126707307,18.39246821854951,28.72453869047619,32.85015567765568,30.956400282404164,30.393456874651026,36.06728308329305,36.23678158109275,28.251520833333334,27.334766025641024,26.008450254052608,26.98652825514408,27.780422312556876,29.339237994748185,9.351354166666667,8.057291666666668,8.577693425129013,9.014288931438657,9.171529690541279,8.214133143846915,34.42838194444444,33.947033119658116,33.919648998816285,33.734088888953835,32.201703824671235,34.24237952504864
