Date,Season,Dediapada,Sagbara,Nandod,Tilakwada,Dediapada_Trend,Dediapada_SMA,Dediapada_EWMA,Dediapada_DES,Dediapada_TES,Dediapada_ARIMA,Sagbara_Trend,Sagbara_SMA,Sagbara_EWMA,Sagbara_DES,Sagbara_TES,Sagbara_ARIMA,Nandod_Trend,Nandod_SMA,Nandod_EWMA,Nandod_DES,Nandod_TES,Nandod_ARIMA,Tilakwada_Trend,Tilakwada_SMA,Tilakwada_EWMA,Tilakwada_DES,Tilakwada_TES,Tilakwada_ARIMA
2011-02-28,POMRB,6.78,3.32,10.77125,12.37,5.8217187500000005,6.11,6.041939123204511,6.133841011701682,6.434602646543622,6.324285750582169,4.690312500000001,5.444999999999998,4.177294447990868,4.861818832977681,4.5637934716865205,4.2324840073379395,10.667720734126984,11.603055555555553,11.349766103930149,11.752937413154573,11.930428396029885,10.667261298697202,10.577083333333334,12.752500000000001,12.493265379111959,12.269079187771073,12.667116742178056,12.072524943881135
2011-05-31,PREMON,7.448541666666666,7.93125,10.674285714285713,8.375,5.787552083333334,6.036302083333334,6.604580140589373,6.679352128121358,7.636146118351419,7.493046252097605,4.182812500000001,5.257812499999998,5.678876668794521,5.772454243348049,6.467297564229079,6.539940190422709,10.510255456349206,10.904439484126982,11.079573948072374,11.724255006453639,13.393129317725787,12.06063751027167,9.465416666666668,11.326250000000002,10.845959227467175,10.694481325621107,13.386590974752846,12.575076401985303
2011-08-31,MONSOON,2.873333333333333,2.31,9.68625,6.84,5.933385416666667,5.607135416666668,5.112081417686957,5.607393283048861,3.978938803545695,3.995577707397685,4.2778125000000005,4.122812499999998,4.331326001276713,5.276819595162012,3.625871181458936,4.848041348332045,10.263459821428572,10.431001984126983,10.522244368843424,11.63117642750949,10.5338120437387,9.790673697363932,8.956666666666667,9.827916666666669,9.243575536480305,9.146616956191714,10.34317088084405,11.56221809716505
2011-11-30,POMKH,6.7700000000000005,3.41,11.22625,8.826666666666666,5.931067708333334,5.967968750000001,5.775248850612174,5.936278692454706,5.202589842656601,4.956722326368157,4.47765625,4.2428124999999985,3.962795600766028,5.031518255836967,3.7265216776279475,2.6468462120996312,10.34359375,10.589508928571428,10.803846621306054,11.641047690253119,11.670753187025092,11.37819487009391,9.157291666666666,9.102916666666669,9.07681198855485,8.957056700697448,8.725882401138731,9.15731641387202
2012-02-29,POMRB,6.503333333333334,3.6,8.162857142857144,11.2,6.061388888888889,5.898802083333334,6.066482643700638,6.148819682750918,6.637413141878392,6.800379680848254,4.8377083333333335,4.312812499999999,3.8176773604596166,4.824222540714777,4.486243648114843,3.3962406078059946,10.998058035714285,9.937410714285713,9.747450829926489,11.449947179241745,12.051103948120558,11.57783833305774,9.814444444444444,8.81041666666667,9.92608719313291,9.74550650688699,9.161305621203454,9.449568871536199
2012-05-31,PREMON,7.706666666666668,9.25,13.923750000000002,11.15,5.855381944444445,5.963333333333334,6.72255625288705,6.747275239486921,7.589687306116723,7.388888870440706,4.989166666666667,4.642499999999998,5.99060641627577,5.949783210803168,6.443815438186373,6.405870029729803,11.605058035714286,10.749776785714285,11.417970497955896,11.640839172706652,13.498071523797044,11.876373043587373,10.168472222222222,9.50416666666667,10.415652315879745,10.208628509956592,10.820835407314718,10.404428589277616
2012-08-31,MONSOON,3.6577777777777776,3.8716666666666666,11.6725,9.322222222222225,5.407152777777779,6.1594444444444445,5.496644862843341,5.89847480175606,3.5632158413259525,3.6765511479468795,5.151666666666666,5.032916666666665,5.143030516432129,5.726588138531019,3.8053576931283306,3.097388120060522,12.709169642857143,11.246339285714285,11.519782298773537,11.677009069885466,10.656436951436502,10.689491954288231,10.258055555555554,10.124722222222225,9.978280278416737,9.795362520460486,9.926821524451036,10.405859429760302
2012-11-30,POMKH,4.3375,3.06,14.095999999999998,9.176666666666666,5.171840277777778,5.551319444444444,5.032986917706005,5.355719821130315,5.980070281436568,5.860913819326864,5.2560416666666665,4.945416666666665,4.309818309859278,5.2976140008867745,4.115017657696528,3.9006215871801926,13.450482638888888,11.963776785714284,12.550269379264122,11.869082324031705,11.803855530300892,11.520577422262939,10.466805555555556,10.212222222222223,9.657634833716708,9.487165614597895,9.47607356051453,10.070235560963969
2013-02-28,POMRB,5.35,5.25,14.126,11.566666666666668,5.058240740740741,5.26298611111111,5.159792150623603,5.228230280501019,6.525194932611698,6.14782383952444,5.183958333333333,5.357916666666664,4.685890985915567,5.383404823951349,4.763066304231398,4.1866652029633,13.417756944444443,13.454562499999998,13.180561627558474,12.055154228539504,12.199723534528474,12.674333293346546,10.555277777777778,10.303888888888892,10.421247566896692,10.209414370777123,9.75043841482815,9.082178375544956
2013-05-31,PREMON,6.9775,8.435,13.891111111111117,12.453333333333333,5.057037037037037,5.080694444444443,5.886875290374162,5.689273659017282,7.521163230999966,7.213065038567317,5.2212499999999995,5.154166666666665,6.18553459154934,6.199470490029977,6.928286182452082,8.530369232584997,13.058916666666669,13.446402777777777,13.46478142097953,12.218088780393463,13.679853061268352,12.538638037144743,10.028125,10.629722222222226,11.23408187347135,10.988974533526578,11.320435911173885,9.91078279609965
2013-08-31,MONSOON,3.4781481481481484,4.11,11.443333333333333,8.726666666666668,4.80537037037037,5.035787037037036,4.923384433483757,4.960442547450781,3.4414326963727446,3.5506350547014427,4.985,5.213749999999998,5.355320754929604,5.9344804994211415,4.0933260578183415,4.935606526593692,12.537972222222223,13.38911111111111,12.656202185921051,12.21419909698991,10.837177497355452,10.781289686395592,9.464166666666667,10.480833333333337,10.231115790749477,10.045640975819143,10.749887184855705,11.40035504351254
2013-11-30,POMKH,4.5075,3.12,11.454444444444444,5.555,4.398599537037037,5.078287037037036,4.757030660090254,4.675127186622801,5.1146087616325,5.177008466948059,4.4818750000000005,5.228749999999999,4.4611924529577625,5.434398409649956,4.395480349931086,3.302894295539253,12.465583333333333,12.728722222222222,12.175499089330408,12.210029035694095,11.982433100389375,11.403529418124581,9.703750000000001,9.57541666666667,8.360669474449686,8.260161896409201,9.728210030432408,10.264087690378178
2014-02-28,POMRB,3.1666666666666665,3.3,12.6,10.676666666666668,4.268726851851852,4.532453703703704,4.120885062720818,4.035305837139907,5.9046795912679855,5.820481263118368,4.015625,4.741249999999999,3.9967154717746576,5.001758709091713,5.010191236594929,4.204138716922698,12.872434027777778,12.347222222222223,12.345299453598244,12.27965263839196,12.362376649674326,11.232910135442578,10.000416666666666,9.352916666666669,9.28706835133648,9.119902166241195,8.443548934765154,8.505856454655323
2014-05-31,PREMON,5.906666666666667,6.359999999999999,14.838,15.26,4.0482708333333335,4.26474537037037,4.8351977042991585,4.417371448960986,7.073631843483738,6.568091235505234,3.945,4.222499999999998,4.9420292830647945,5.299793423376475,6.843167946325898,6.76666510494126,13.095923611111111,12.583944444444445,13.342379672158946,12.491734362143829,13.832945126584859,12.880817456934173,10.248958333333334,10.054583333333335,11.676241010801888,11.39218523483588,10.181325095843265,9.394577590779813
2014-08-31,MONSOON,3.51,2.455,13.75125,8.293333333333335,4.0205,4.272708333333333,4.305118622579495,4.012351596818782,3.193068764258332,3.2921954603990953,4.12875,3.808749999999998,3.9472175698388767,4.688102604711624,3.707303393176959,2.478909591903871,13.285298611111111,13.16092361111111,13.505927803295368,12.624010179722594,10.994814455234637,11.336023358033822,10.585833333333333,9.946250000000003,10.323077939814468,10.12709899888101,11.198768652660997,11.918019374276945
2014-11-30,POMKH,2.712,4.21,10.934444444444445,7.9766666666666675,4.676333333333334,3.823833333333333,3.667871173547697,3.4427458733762117,4.598288219629025,4.853070536992589,4.445937499999999,4.081249999999998,4.052330541903326,4.528592911133893,3.8175664348510487,3.190881449949555,13.457048611111112,13.03092361111111,12.477334459755,12.56632579506823,12.15237807113503,12.812876406662594,10.088333333333333,10.55166666666667,9.384513430555348,9.232770118908437,9.82204099103898,10.914059047522713
2015-02-28,POMRB,4.74,3.68,14.635000000000002,10.95,5.20313888888889,4.2171666666666665,4.096722704128618,3.649238153818325,4.408646646055368,4.303391080406124,5.354374999999999,4.176249999999998,3.903398325141996,4.274225131812656,4.684494660525357,4.253833068838315,13.01707986111111,13.53967361111111,13.340400675853001,12.75107266890386,12.528497740986955,11.784382281388066,9.900833333333333,10.620000000000003,10.010708058333208,9.81885425783193,9.474225714604424,8.943246580866232
2015-05-31,PREMON,9.580000000000002,8.5175,14.176999999999998,11.006666666666666,5.355840277777778,5.1355,6.290033622477171,5.608478016361294,6.393976316965912,6.52886385324385,6.4246875,4.7156249999999975,5.749038995085197,5.1620087860776405,6.624184858857758,7.394571315024367,12.667461805555556,13.37442361111111,13.6750404055118,12.897982085228412,14.009816059080121,13.41934553340331,10.792916666666667,9.55666666666667,10.409091501666591,10.198866022851842,10.907206292499717,9.139266410346504
2015-08-31,MONSOON,4.051111111111111,7.565,10.8925,11.046666666666667,5.479652777777778,5.270777777777779,5.394464617930748,5.470075260479749,3.3727125815055796,4.182125128358824,7.27625,5.993124999999997,6.475423397051118,5.777078233589362,3.8476855194080093,4.596229572555636,12.481033854166668,12.659736111111112,12.562024243307079,12.823757853471745,11.167055644173159,11.168122422129375,11.388958333333335,10.245000000000003,10.664121567666621,10.446503706221865,9.920747123992038,10.702823481049755
2015-11-30,POMKH,3.3925,7.6625,10.996250000000002,12.36,5.202708333333333,5.4409027777777785,4.593678770758449,5.040598459507065,3.8756827535356164,4.117658422863243,7.683645833333332,6.8562499999999975,6.950254038230671,6.368186828013124,4.709440460447123,5.251630069240301,12.042949652777779,12.675187500000002,11.935714545984247,12.757636879400703,12.307452672634284,12.61117648257294,11.997916666666669,11.340833333333336,11.342472940599972,11.098400717334357,10.166452668664668,10.545070491632032
2016-02-29,POMRB,5.05,7.04,13.081770833333335,11.335,4.694652777777778,5.518402777777778,4.776207262455069,5.168543374924743,4.703916847142069,4.628323183311713,7.3079166666666655,7.696249999999997,6.986152422938403,6.755786027228113,5.96357947897236,5.6099366061198275,11.453394097222223,12.286880208333336,12.394137060923882,12.828770614151253,12.683065453924682,11.66105117770068,12.05,11.437083333333337,11.339483764359983,11.106483686167783,11.444115881759055,11.461182662880999
2016-05-31,PREMON,7.054444444444445,8.416666666666666,12.225555555555555,15.493333333333334,4.425885416666667,4.887013888888889,5.687502135250819,5.9590913739576665,7.902313218365389,7.7618524655587695,6.836354166666667,7.671041666666664,7.558358120429709,7.417608964326587,8.217939928000877,8.851985603717434,11.035559275793652,11.799019097222226,12.32670445877655,12.84017097494723,14.154664372776695,13.58739540384839,11.587083333333334,12.558750000000003,13.001023591949323,12.695988322508972,12.239251734111036,11.854594161895061
2016-08-31,MONSOON,2.5122222222222224,4.66,8.127500000000001,6.976666666666668,4.172760416666667,4.502291666666666,4.41739017003938,5.087023106012398,3.6120479597796296,3.6306304228880872,6.791666666666666,6.944791666666663,6.399014872257825,7.116997636034162,5.185189607174732,5.334605313503312,10.799221850198412,11.107769097222228,10.64702267526593,12.582558800040209,11.299913577513342,11.539480012935915,11.832291666666666,11.541250000000003,10.59128082183626,10.42271219029639,12.522381178864167,12.725068544053899
2016-11-30,POMKH,2.78125,6.795,10.418571428571427,12.726666666666668,3.8923611111111116,4.349479166666667,3.762934102023628,4.368931755702931,3.526565471904663,3.490371408421745,6.781458333333333,6.727916666666662,6.557408923354695,7.290923556690799,5.405404788827525,5.527888389008988,10.577837301587302,10.963349454365083,10.55564217658813,12.482814921396962,12.423680536556553,11.799972055186037,11.739583333333334,11.63291666666667,11.445435159768422,11.223571919913768,10.083063697433222,10.446571262367327
2017-02-28,POMRB,3.63625,7.55,11.768750000000002,12.93,3.9030902777777783,3.9960416666666667,3.7122604612141767,4.027224445142616,4.683666516459266,4.620537575577972,6.759375,6.855416666666661,6.954445354012817,7.597227847684764,6.423121046575586,6.192760045016767,10.689285714285713,10.63509424603175,11.04088530595288,12.473853533822991,12.795141692031777,11.946703977340816,12.000416666666668,12.03166666666667,12.039261095861054,11.79081759480508,11.541853414296458,11.369207566538924
2017-05-31,PREMON,6.2250000000000005,7.825,11.7675,13.156666666666665,4.098950892857143,3.7886805555555556,4.7173562767285055,4.618414302395987,7.295642906831457,7.05435153019412,6.6865625,6.707499999999996,7.302667212407691,7.915282632237036,8.685111680492358,8.901485450834404,11.081607142857143,10.520580357142862,11.331531183571727,12.464221966741516,14.258395839598041,13.525469539406847,12.495416666666666,11.447500000000003,12.486223324183298,12.22408840522916,12.939567910529826,11.12312741737029
2017-08-31,MONSOON,3.4275,5.075,9.477142857142855,11.4,4.064620535714286,4.0175,4.201413766037104,4.231826255125531,2.8765871561936343,2.9918173069541973,6.401458333333333,6.811249999999996,6.4116003274446145,7.534103894199307,5.4922467361790055,4.77637098947242,11.49954613095238,10.857991071428575,10.589775853000177,12.304770893408708,11.400178876431587,11.66370829289659,12.169166666666666,12.553333333333336,12.051733994509979,11.819664358580605,12.000452730278228,13.512457355511254
2017-11-30,POMKH,3.4328571428571424,5.7974999999999985,12.2075,12.263333333333335,4.0894642857142856,4.1804017857142854,3.893991116765119,3.901320658845478,3.0208474145063136,3.366170913810861,6.419166666666667,6.561874999999995,6.165960196466768,7.3124459382083185,5.728784740875327,5.718639310196051,13.652931547619048,11.305223214285718,11.236865511800106,12.328490646399041,12.53079274987557,11.836006427775928,12.046875,12.437500000000004,12.136373730039322,11.901318773793694,11.551373569078077,11.865577027382585
2018-02-28,POMRB,2.7099999999999995,6.266666666666668,13.323333333333334,10.783333333333333,4.009620535714285,3.9488392857142856,3.4203946700590713,3.404757515117772,4.108460046821086,4.313990833638475,6.871666666666666,6.2410416666666615,6.2062427845467285,7.192608483824714,6.5467611777335435,6.146607159467459,15.74760119047619,11.693869047619051,12.071452640413398,12.423308326837573,12.91160770996003,12.478392858070734,12.111666666666668,11.900833333333336,11.595157571356927,11.387290184451366,12.232766558104393,11.998443432148026
2018-05-31,PREMON,7.35,9.25,27.44,14.325,3.7484263392857144,4.2300892857142856,4.992236802035443,4.572064722955244,6.688008684298697,6.411395803138376,6.7882291666666665,6.597291666666661,7.423745670728037,7.757782760179534,8.59599316741579,8.148725030769642,16.137270833333336,15.611994047619053,18.21887158424804,13.43595135125088,14.382879672313177,13.718611991714651,12.059375,12.192916666666669,12.687094542814156,12.422513503994246,12.48848689415642,12.121835678946296
2018-08-31,MONSOON,1.66375,7.27,10.562000000000001,10.75,,3.7891517857142856,3.660842081221266,3.7287337043637976,3.043531820547602,3.406845507734903,,7.146041666666661,7.362247402436822,7.80863170142674,5.632089045877472,5.958456381528842,,15.88320833333334,15.156122950548824,13.308857658182488,11.613211779640304,14.536254271690957,,12.03041666666667,11.912256725688493,11.693323846955884,12.201110820397,12.092360723213204
2018-11-30,POMKH,3.107053571428571,2.935,14.24,12.495,,3.707700892857143,3.439326677304188,,3.022970159205756,2.9893669417874715,,6.430416666666661,5.5913484414620935,,6.179402324530229,6.797472097935799,,16.39133333333334,14.789673770329294,,12.749159713088428,12.23800871990182,,12.088333333333335,12.145354035413096,,11.409681263398053,12.018751818559087
