Date,Season,Sheikhpura,Barbhiga,Shekhopur Sarai,Sheikhpura_Trend,Sheikhpura_SMA,Sheikhpura_EWMA,Sheikhpura_DES,Sheikhpura_TES,Sheikhpura_ARIMA,Barbhiga_Trend,Barbhiga_SMA,Barbhiga_EWMA,Barbhiga_DES,Barbhiga_TES,Barbhiga_ARIMA,Shekhopur Sarai_Trend,Shekhopur Sarai_SMA,Shekhopur Sarai_EWMA,Shekhopur Sarai_DES,Shekhopur Sarai_TES,Shekhopur Sarai_ARIMA
2016-02-29,POMRB,3.15,5.986666666666667,5.17,3.535,2.325,2.7072983240518704,2.199642365917172,4.32546018914273,4.521795716599989,4.672916666666666,4.3960416666666635,4.507526654032215,4.3875706603685165,4.323349284291628,4.211608367038683,4.6850000000000005,4.027500000000001,4.159899740774822,3.700146623671292,3.64459940991427,4.778529362362269
2016-05-31,PREMON,6.51,6.2875,6.55,3.600625,3.3737500000000002,4.2283789944311225,3.172708862315923,3.2339476787435864,3.3111562736878,4.784791666666667,4.507916666666664,5.219515992419329,5.064344641573253,6.445019640341069,6.170217776206108,4.84,4.570000000000001,5.115939844464894,4.616319763851399,5.743145505880032,5.329011181450023
2016-08-31,MONSOON,2.335,3.7375,3.0,3.3637499999999996,3.6962500000000005,3.4710273966586738,2.9247174197861003,1.2380995123742866,2.311904655591933,4.492708333333334,4.837916666666664,4.626709595451597,4.876348003061217,2.6590142238514147,2.3495816864971104,4.8975,4.800000000000001,4.269563906678936,4.445473335204937,3.741610452432678,2.966683840026132
2016-11-30,POMKH,2.025,2.915,4.8,3.09125,3.505000000000001,2.8926164379952044,2.6242616452751664,3.8150201542214113,3.7890069985762516,4.201875,4.731666666666664,3.942025757270958,4.417313203561221,3.6242027424890484,2.3266977742092045,4.852499999999999,4.880000000000001,4.481738344007361,4.74791905343856,4.240894032299699,3.719669617645418
2017-02-28,POMRB,2.02,4.075,5.31,2.794375,3.2225000000000006,2.5435698627971224,2.370574633794107,4.156639682992925,3.450716326555172,4.142395833333333,4.253749999999997,3.995215454362575,4.3312771398205205,5.665857038929925,5.055156858732533,5.07375,4.915000000000001,4.813043006404417,5.144579295011895,4.624679486458401,4.939562809845328
2017-05-31,PREMON,5.46,5.8725,6.05,2.7562499999999996,2.9600000000000004,3.7101419176782735,3.137955425991154,5.119557189171872,4.831049609295125,4.3775,4.149999999999997,4.746129272617544,4.80099802022943,6.200355558064434,5.467262661790902,5.512499999999999,4.790000000000001,5.3078258038426505,5.6945373395139685,6.362985443292587,6.109015168081246
2017-08-31,MONSOON,1.01,3.6766666666666654,5.27,3.295625,2.62875,2.630085150606964,2.6040519085077807,1.0147626427143948,2.2185877530369416,4.655833333333333,4.134791666666663,4.318344230237193,4.556082206447331,3.1261511927806493,3.6245264105774027,5.4887500000000005,5.357500000000001,5.29269548230559,5.940119962813521,3.881244625908973,2.6348232012636563
2017-11-30,POMKH,3.045,4.8566666666666665,6.04,3.7731250000000003,2.88375,2.7960510903641786,2.682137080293902,1.700604670599216,2.341629434973844,5.164895833333333,4.62020833333333,4.5336732048089825,4.675908743394401,2.9428513466986996,3.5009202169602402,5.34125,5.6675,5.591617289383354,6.330796986883852,5.294064073861432,6.863449813009634
2018-02-28,POMRB,5.315,4.36,3.88,4.204999999999999,3.7075000000000005,3.8036306542185074,3.426255141527219,2.8732435746878364,2.9962824098266005,5.753125,4.69145833333333,4.46420392288539,4.627231928822695,4.861138748298412,5.464420223468186,5.4675,5.3100000000000005,4.9069703736300125,6.018545898693898,5.75796528390992,4.582642098148605
2018-05-31,PREMON,5.9849999999999985,9.66,6.3,4.5075,3.83875,4.676178392531105,4.348723315652791,6.635537436953422,6.205740245056763,5.7465625,5.63833333333333,6.5425223537312345,6.26228947931493,6.317168842173979,5.571999455676405,5.485,5.3725000000000005,5.464182224178007,6.3464294692423895,6.397092176436085,5.642460272429788
2018-08-31,MONSOON,3.94,4.595,6.03,,4.57125,4.381707035518662,4.58791861467357,2.0263073641184164,1.936924093314885,,5.867916666666663,5.763513412238741,6.172579990751899,4.331422906157309,5.2822142965185925,,5.562500000000001,5.690509334506805,6.532204789657567,4.007929938978941,5.031419837113918
2018-11-30,POMKH,2.535,3.885833333333333,5.42,,4.44375,3.6430242213111974,,4.050542016065871,3.8277797422032958,,5.6252083333333305,5.012441380676577,,4.918010563923636,4.534157097171743,,5.407500000000001,5.582305600704084,,5.69232512998162,6.437058083437557
