Date,Season,Kundahit,Jamtara,Narayanpur,Kundahit_Trend,Kundahit_SMA,Kundahit_EWMA,Kundahit_DES,Kundahit_TES,Kundahit_ARIMA,Jamtara_Trend,Jamtara_SMA,Jamtara_EWMA,Jamtara_DES,Jamtara_TES,Jamtara_ARIMA,Narayanpur_Trend,Narayanpur_SMA,Narayanpur_EWMA,Narayanpur_DES,Narayanpur_TES,Narayanpur_ARIMA
2015-08-31,MONSOON,2.01,2.16,0.9355000000000002,4.40125,4.2875,3.8701677483711237,4.141858125325919,2.24268659866262,1.5785446984081595,4.546536458333334,4.380625,3.8491119356093044,3.9044379605916912,2.8725978438105724,2.9494715968482095,3.411600694444445,2.9628090277777783,2.7205357738139417,2.703540901218145,0.8841773734495071,0.9374064470779078
2015-11-30,POMKH,4.21,5.859999999999999,4.12,4.405,4.4399999999999995,4.006100649022674,4.1744119952520755,3.156880997998164,3.580087340791503,4.61203125,4.756875,4.653467161365582,4.746791573074358,3.4791153218323956,3.884595815858126,3.3928506944444443,3.411600694444445,3.280321464288365,3.265417090070817,2.2685511551046336,2.3306161036365918
2016-02-29,POMRB,4.54,4.444791666666667,3.450902777777777,4.37,4.362499999999999,4.219660389413605,4.289961838182829,4.476018582523498,4.70846873174202,4.890364583333334,4.336197916666666,4.569996963486016,4.716605913213962,5.048496496089845,6.1148232659088,3.3741006944444445,3.411600694444445,3.34855398968413,3.4011439176403364,3.512819634479927,3.4918966311178163
2016-05-31,PREMON,7.03,7.086666666666668,4.99,4.1425,4.447499999999999,5.343796233648163,5.077722129320035,6.7748253799551446,6.387598760134405,4.668697916666668,4.887864583333333,5.576664844758277,6.075475952363125,7.160426993835982,5.925897623700944,3.271600694444445,3.3741006944444454,4.005132393810478,4.3249861761939,5.924520047261112,5.256498081464713
2016-08-31,MONSOON,1.39,2.18,0.9355000000000002,4.000625,4.292499999999999,3.762277740188898,4.287774672783516,2.4384919074888978,1.8704285685951367,4.088932291666667,4.892864583333333,4.217998906854966,4.604555594851555,3.102022102974306,3.101866295241541,3.1691006944444444,3.3741006944444454,2.7772794362862867,2.9823985871048255,1.0364435387351456,0.9363919519589169
2016-11-30,POMKH,3.01,4.066666666666666,3.3,3.9699999999999998,3.992499999999998,3.4613666441133386,3.965211613131345,3.2125137838990394,3.714490681748548,3.60875,4.44453125,4.157466010779646,4.303113392181304,3.6618950409245383,4.7269866517242525,3.206600694444444,3.1691006944444453,2.986367661771772,3.048307230850009,3.646557451118675,3.653941175117219
2017-02-28,POMRB,4.605,1.6,3.450902777777777,3.9825000000000004,4.008749999999998,3.9188199864680033,4.090549819512457,4.315907172672409,4.607808997672518,3.489583333333333,3.7333333333333334,3.134479606467788,2.954336263066434,4.791141510468349,4.722503666647141,3.244100694444444,3.1691006944444453,3.172181708174174,3.2002865893192083,3.461996606913165,3.5239265282568204
2017-05-31,PREMON,6.72,6.09,5.29,4.18375,3.9312499999999977,5.039291991880802,4.789386001055433,6.653392858502035,6.958996869139473,3.443333333333333,3.4841666666666664,4.316687763880672,4.199946978772885,6.326778724702894,6.207863877472339,3.346600694444444,3.244100694444445,4.019309024904505,4.327004376506369,5.2754685836540585,4.540776486061176
2017-08-31,MONSOON,1.8,2.223333333333333,0.9355000000000002,4.3031250000000005,4.033749999999998,3.7435751951284812,4.1237100292629965,2.2846594946976366,1.6457046346841309,3.75,3.495,3.479345991661737,3.321409923311992,2.2320651549529287,2.538667162708167,3.4491006944444447,3.2441006944444446,2.785785414942703,2.997259315918811,1.0064538812549744,0.9352739099956708
2017-11-30,POMKH,4.21,3.6533333333333338,4.12,4.291875,4.333749999999998,3.930145117077089,4.132329136670642,3.155559679106575,3.670981288070123,4.170625,3.3916666666666666,3.5489409283303757,3.3392894657985486,2.9953529470298843,4.015352064732818,3.4316006944444446,3.4491006944444447,3.319471248965622,3.49086770531719,3.4489475537166983,3.822950554526806
2018-02-28,POMRB,4.36,4.466666666666667,3.450902777777777,4.285625,4.272499999999998,4.102087070246253,4.1825724922559475,4.474924284866856,4.668066259075709,4.54,4.1083333333333325,3.916031223664892,3.8076440614974367,4.180995968842333,3.4722063743774916,3.4141006944444445,3.4491006944444447,3.372043860490484,3.552112103764749,3.54914471181797,3.460088263826315
2018-05-31,PREMON,6.875,6.588333333333334,5.15,4.11125,4.3112499999999985,5.2112522421477525,4.915790218559158,6.742991311280079,6.731844239993194,4.782916666666667,4.232916666666666,4.984952067532269,5.386071191829114,6.49101484750525,6.8794575122301564,3.209100694444445,3.4141006944444445,4.08322631629429,4.489660010614014,5.376993446697454,5.030408205699066
2018-08-31,MONSOON,1.595,4.68,0.9355000000000002,,4.259999999999998,3.7647513452886514,4.182359566806311,2.3854953015565705,1.6707919525287156,,4.847083333333333,4.862971240519361,5.611922123097794,2.4707139116493044,2.7686539635003307,,3.4141006944444445,2.824135789776574,3.0776492468787127,1.0375383627998653,0.9352263697032023
2018-11-30,POMKH,3.02,3.14,2.48,,3.9624999999999977,3.466850807173191,,3.203846476736868,3.5793500494822226,,4.71875,4.173782744311616,,3.7280152707405847,4.501208346831021,,3.0041006944444444,2.6864814738659444,,3.9867598370769555,3.9573294025502537
