Date,Season,Depalpur,Indore,Sawer,Mhow,Depalpur_Trend,Depalpur_SMA,Depalpur_EWMA,Depalpur_DES,Depalpur_TES,Depalpur_ARIMA,Indore_Trend,Indore_SMA,Indore_EWMA,Indore_DES,Indore_TES,Indore_ARIMA,Sawer_Trend,Sawer_SMA,Sawer_EWMA,Sawer_DES,Sawer_TES,Sawer_ARIMA,Mhow_Trend,Mhow_SMA,Mhow_EWMA,Mhow_DES,Mhow_TES,Mhow_ARIMA
2002-05-31,PREMON,19.332222222222224,33.515,21.57333333333333,26.752,15.638444444444445,15.331214285714287,16.825486980276725,18.7547305939253,20.07553671653175,19.521588569495293,20.471000000000004,21.591750000000008,25.21010807467358,19.036200554068305,29.862587244859835,26.903862893555164,19.125416666666666,16.828958333333333,18.99427941114527,16.044534992758237,22.758598589624082,21.11458611139323,16.567229166666667,16.039,19.522126860170047,8.49806804149688,17.646982783552684,17.45803058438569
2002-08-31,MONSOON,10.74888888888889,9.59,18.755,7.316666666666667,16.12605158730159,15.370222222222225,14.394847743721591,17.188458439087775,11.538533092572791,10.277264881600017,18.660500000000003,21.03275000000001,18.962064844804146,17.25517895591949,22.3972295394128,21.0771639890972,17.77,19.067083333333333,18.898567646687162,16.502391153328094,14.123151303896016,12.934794757763505,14.913708333333334,16.205666666666666,14.639942782768696,8.524953627974662,11.772111586828645,12.141084239563474
2002-11-30,POMKH,15.81777777777778,9.906,14.036666666666667,10.1625,16.489087301587304,15.90666666666667,14.964019757344067,17.175091804764712,13.526450186038113,12.59516722081899,15.61154166666667,19.90925000000001,15.339638906882488,15.864548752506298,13.669992565084325,8.381212739927761,15.230833333333333,19.183749999999996,16.953807254678964,16.031759685345335,17.73400953722356,15.49232148594793,11.3361875,16.928791666666665,12.848965669661219,8.553823013209655,13.088149988728766,7.554567528267258
2003-02-28,POMRB,19.482857142857142,16.636000000000006,11.06,7.363333333333332,16.633658234126987,16.345436507936512,16.7715547115493,18.232665484718133,16.866339600624105,16.32290001146873,13.765708333333334,17.411750000000012,15.858183344129495,15.9744578279311,15.202517001981132,13.844656287365375,12.971041666666668,16.356249999999996,14.596284352807377,15.112808718285647,19.706098252658975,17.62412949262844,9.818166666666666,12.898624999999997,10.654712735130065,8.580884297733233,14.795883796377804,14.32076836712735
2003-05-31,PREMON,20.481428571428573,19.113333333333333,12.57,14.2525,15.610106150793651,16.6327380952381,18.25550425550101,19.448929200901343,21.143199099262752,20.510047502256864,13.292666666666669,13.811333333333344,17.160243339811032,16.52077075301942,21.817984988169858,20.432044274991206,11.114083333333333,14.105416666666661,13.785770611684427,14.63078016355205,18.037240483374383,15.94018507986246,9.653020833333334,9.77375,12.09382764107804,8.612650431497874,16.383119248612875,12.635322718046096
2003-08-31,MONSOON,10.75625,9.225,9.68,7.6720000000000015,14.310901785714286,16.634578373015877,15.255802553300605,17.431348634768913,12.617315200490477,11.281728258995948,12.018041666666667,13.720083333333342,13.986146003886619,15.141489247694672,9.772240902029134,8.863204310349484,10.422,11.836666666666662,12.143462367010656,13.718027197616415,7.092620825079783,6.865041738275834,9.533979166666667,9.862583333333333,10.325096584646824,8.640073462667859,7.559340119085175,5.303902543245899
2003-11-30,POMKH,7.622000000000001,6.486666666666667,8.256,8.485999999999999,13.191963293650792,14.585633928571433,12.202281531980363,14.605800509621837,15.042179356257023,14.001355469607464,11.053416666666667,12.865250000000009,10.986354268998637,13.51436985439771,9.878560009653384,8.285751172228258,10.98625,10.391499999999995,10.588477420206393,12.715235516070294,9.600942895887798,8.955488866978744,9.582625,9.443458333333332,9.589457950788093,8.668114657246953,10.074324439862648,8.373155887991992
2004-02-29,POMRB,17.285,9.858333333333334,11.303999999999998,8.0875,11.931975694444443,14.036169642857146,14.235368919188218,15.01562692310183,15.833173534372046,14.42715934352753,10.514125,11.170833333333341,10.535145894732516,12.812505219160666,11.679189046290475,11.684998690895032,11.304499999999999,10.452499999999993,10.874686452123836,12.440182883831845,12.841627701364226,11.961159575601693,9.1914375,9.6245,8.988674770472855,8.69596012318774,12.133053042693552,11.718097620355005
2004-05-31,PREMON,13.727777777777774,18.174,16.84,13.9175,11.834381944444445,12.347756944444447,14.03233246262404,14.382116634942426,19.021999233340935,18.505293676309563,10.696625000000001,10.936000000000007,13.59068753683951,13.775191470498449,15.94984380602753,15.276133244911831,11.159812500000001,11.519999999999994,13.260811871274303,13.207081675475525,15.00620729164851,14.295224887173271,8.473875000000001,9.54075,10.960204862283714,8.72780007454805,14.609240677772762,13.31441371295993
2004-08-31,MONSOON,7.429999999999999,5.85,7.956,4.8775,11.295444444444442,11.516194444444446,11.391399477574424,12.033068491766722,8.960852104565443,7.778903209750455,11.170375,10.092250000000007,10.494412522103707,12.28542707189051,7.455399956565762,8.224671123625104,11.6860625,11.088999999999995,11.138887122764583,12.242985379159986,7.998869668730337,9.27721053053966,8.3959375,8.842124999999998,8.527122917370228,8.753642016241905,6.163109974757136,5.769872103984856
2004-11-30,POMKH,10.1675,11.321666666666665,8.8225,5.54,10.768180555555555,12.152569444444445,10.901839686544655,10.888850499218153,10.163933593096548,9.324027321190265,11.090187499999999,11.301000000000007,10.82531417992889,12.082611147102975,6.799295245673797,5.597726935585627,12.334,11.230624999999995,10.212332273658749,11.608651293738832,9.088758039988633,9.055223505349497,8.591562499999998,8.105624999999998,7.332273750422137,8.779994788742558,8.311104042475616,7.125091742156654
2005-02-28,POMRB,10.428,8.813333333333334,14.9475,10.409999999999998,11.618180555555556,10.438319444444446,10.712303811926795,10.111898317181298,15.054369287200004,15.29653815278251,11.893958333333334,11.039750000000007,10.020521841290668,11.454998531869386,14.302303273663757,15.015311725323533,13.2329375,12.141499999999994,12.10639936419525,12.186847456543473,12.911153186102535,11.753759501862895,9.1375,8.686249999999998,8.563364250253281,8.809691054450601,10.059400017502098,9.427320045394515
2005-05-31,PREMON,16.366666666666664,18.5775,18.38,13.16,12.894725694444446,11.098041666666667,12.974048953822741,11.345969016876335,15.008919066648607,14.332427346981305,12.708645833333334,11.140625000000007,13.4433131047744,12.745240205959512,15.930011640799014,14.826875718155598,14.4496875,12.526499999999992,14.61583961851715,13.275593593315762,17.003096381551718,16.419517662772527,10.243374999999999,8.496874999999996,10.402018550151968,8.841315172600968,13.689403065719654,14.443192511409972
2005-08-31,MONSOON,11.591111111111116,11.876666666666665,13.607499999999998,10.0025,14.333413194444447,12.138319444444447,12.42087381673809,11.120451195726941,7.633738963749229,7.618285572963785,13.506458333333333,12.647291666666673,12.816654529531306,12.559041527062318,7.740586705583061,8.27344047654724,14.668229166666665,13.939374999999991,14.212503771110288,13.311976494021504,9.749368808253141,10.700557036285595,10.890625,9.778124999999996,10.242211130091182,8.870898432126891,5.285879532619538,5.2072536637637885
2005-11-30,POMKH,16.21875,11.812499999999998,12.905,9.262,15.547539682539682,13.651131944444447,13.940024290042855,12.402022404241109,10.682484653025261,11.145370542674026,14.307812499999999,12.770000000000007,12.414992717718782,12.395729352642254,11.221327985829888,10.669329021222422,13.760458333333334,14.959999999999992,13.689502262666174,13.215871462903525,12.942978694618649,12.034845909516307,11.170124999999999,10.708624999999996,9.85012667805471,8.900060429041224,9.009220490598898,8.97893734366018
2006-02-28,POMRB,15.88625,14.704999999999998,12.613333333333335,11.866,15.301329365079365,15.01569444444445,14.718514574025715,13.514270474418932,15.976810594944213,16.58328008290313,13.324374999999998,14.242916666666673,13.330995630631268,12.796339089027036,15.891831722289055,14.7210428587398,11.694145833333334,14.376458333333327,13.259034690933039,13.084884582213112,16.888479727525688,15.304136810155136,10.396479166666666,11.072624999999997,10.656476006832825,8.931050111517727,11.55116569250573,11.293803767845366
2006-05-31,PREMON,20.621428571428574,19.096666666666668,13.452000000000002,13.94,13.17124255952381,16.079384920634926,17.07968017298686,16.05399213391023,18.568945519983988,18.19952863981037,11.267979166666667,14.372708333333339,15.637264045045427,13.932208869099178,20.61931288248435,19.539114573760493,9.051958333333335,13.14445833333333,13.336220814559823,13.127909611434724,17.576777415271344,16.457520931581843,9.194458333333332,11.267624999999995,11.969885604099694,8.963516751444425,15.171781672792747,14.70570038221664
2006-08-31,MONSOON,5.366666666666666,3.49,2.005,3.033333333333333,11.162336309523809,14.523273809523811,12.394474770458782,13.544062061830772,11.994687098321275,11.794988960423401,9.365958333333332,12.276041666666673,10.778358427027257,11.977906248216767,9.425226301384638,9.003237083856177,7.597791666666668,10.243833333333331,8.803732488735893,11.111585998912394,7.356117720230784,8.116381680209887,8.528770833333333,9.525333333333329,8.39526469579315,8.988730910636365,6.583911676306255,6.774608616749341
2006-11-30,POMKH,5.4025,3.748,3.37,6.6149999999999975,9.988563988095239,11.819211309523812,9.597684862275269,11.219326893836307,12.553947911829605,11.61936312103837,7.601166666666668,10.259916666666673,7.966215056216354,10.43561007199946,5.6493989730140015,4.594338864453315,7.219833333333334,7.86008333333333,6.630239493241535,9.704781288879031,5.583388001191815,5.50249514645863,8.064583333333333,8.863583333333327,7.683158817475889,9.0164175432724,8.137441584441817,5.908614422798902
2007-02-28,POMRB,10.63125,7.553333333333334,10.515,9.1875,9.587708333333333,10.505461309523813,10.011110917365162,10.734172807805265,13.091015819548907,11.81905411774893,7.080541666666666,8.472000000000007,7.801062367063146,9.882733370842901,8.523957684172775,8.783515311266362,7.415541666666667,7.335499999999996,8.184143695944922,9.833102582366463,8.355740007455644,7.8595193847169105,8.177541666666665,8.193958333333327,8.284895290485533,9.045905608212717,10.213461817843939,10.210398190779939
2007-05-31,PREMON,16.486250000000002,12.13,12.526666666666666,12.905,9.889508928571429,9.47166666666667,12.601166550419098,12.161004291572294,15.54803040589159,15.214896625663023,7.761833333333333,6.73033333333334,9.532637420237887,10.277035271374915,13.407220386872918,14.22467161114109,8.074,7.104166666666662,9.921152884233619,10.298738888593345,12.513967499591066,12.968746062040864,8.6401875,7.935208333333328,10.13293717429132,9.077971332999338,13.482172114587549,13.255520827173148
2007-08-31,MONSOON,6.295000000000001,6.291666666666665,4.496,4.972,10.536718750000002,9.703750000000003,10.07869993025146,10.410337573565906,6.6253160695901485,6.626062436980675,8.739791666666667,7.430750000000007,8.236249118809399,9.521037011857437,2.389967805221181,3.3748135866773774,8.398895833333334,7.7269166666666615,7.751091730540171,9.240834192131368,4.5245553268773735,6.6362218229186425,8.8345625,8.419874999999996,8.068562304574792,9.104783881170237,5.066111105075945,5.363443549995573
2007-11-30,POMKH,6.88857142857143,6.396666666666667,6.146666666666667,8.3775,11.353638392857146,10.075267857142862,8.802648529579448,9.080361601810969,8.763769544710987,8.708206046909524,10.924791666666666,8.092916666666675,7.500416137952306,8.9253767228847,5.701833024531323,6.593787741455392,8.923687500000002,8.421083333333328,7.109321704990769,8.670208049751059,5.622163098875968,6.271107981948306,9.113937499999999,8.860499999999996,8.192137382744875,9.133955315879069,7.5268262615957,6.924050268082272
2008-02-29,POMRB,14.322857142857144,12.728333333333332,10.3375,8.979999999999997,12.013690476190478,10.998169642857148,11.010731974890525,10.215314102541367,11.83379995564384,11.640399631120028,13.324708333333334,9.386666666666674,9.591583016104718,9.608550643313963,10.44702694474634,10.633792299269995,10.363166666666666,8.376708333333328,8.400593022994462,8.953936728731872,9.87099809135335,9.988788176420755,10.0230625,8.808624999999996,8.507282429646924,9.163607224840659,10.22569493111097,10.692927248739116
2008-05-31,PREMON,19.330000000000005,24.435,16.9025,15.3475,12.399702380952384,11.70910714285715,14.338439184934318,12.937235521897927,16.430149703859616,17.102304633814633,15.005166666666666,12.462916666666674,15.52894980966283,12.323412240933772,17.673367884384017,17.86904414370472,11.963999999999999,9.470666666666661,11.801355813796677,10.362918318535366,13.116359442636039,13.501536992417092,10.641687499999998,9.419249999999995,11.243369457788155,9.197620150709238,13.436734020457674,13.015771940850723
2008-08-31,MONSOON,8.731666666666667,13.186000000000002,11.636,9.802499999999998,12.718630952380956,12.318273809523816,12.095730177627257,12.112190006925156,7.738607997964527,8.170706111580605,15.997791666666668,14.186500000000008,14.5917698857977,12.457355332135329,12.448262140353643,12.696479783730272,13.484833333333334,11.255666666666661,11.735213488278006,10.57304988747763,7.161878848423586,8.484644220805947,10.834624999999999,10.626874999999993,10.667021674672892,9.227992772278963,5.6736578600838055,6.3583260680578135
2008-11-30,POMKH,7.539999999999999,12.946000000000002,11.813333333333333,8.495999999999999,12.66404761904762,12.481130952380958,10.273438106576354,10.924466565202682,9.870502831250958,9.684382873565488,15.245375000000001,15.823833333333342,13.933461931478622,12.522058152171166,13.480432999648368,11.65543016556066,14.316395833333331,12.672333333333327,11.766461426300136,10.776937594431319,10.687678185120198,10.655256207795215,11.012749999999999,10.656499999999994,9.798613004803734,9.2575650908309,9.242730372481143,9.418502824099662
2009-02-28,POMRB,16.222857142857144,14.12,16.8375,10.405,12.119568452380953,12.95613095238096,12.653205721088671,12.519644703631075,13.846701449881007,13.392373020547575,13.7645,16.17175000000001,14.008077158887172,12.791218529415355,17.339916815145013,15.619445356327667,13.612208333333331,14.297333333333329,13.794876855780082,11.844374097763435,15.260700625590399,14.357072774458327,10.5111875,11.012749999999995,10.04116780288224,9.28849801918234,11.522343962933293,10.269303692996672
2009-05-31,PREMON,16.993333333333336,17.024,17.055,15.3475,11.63717261904762,12.371964285714293,14.389256765986538,14.246988491447372,18.509408557483823,18.89403209684449,12.458000000000002,14.31900000000001,15.214446295332305,13.545777684403804,20.602521316942422,19.400570827253112,12.112291666666666,14.335458333333328,15.09892611346805,12.757625092079037,19.104820282865706,18.161373817508917,9.823458333333335,11.012749999999997,12.163700681729345,9.322837046653659,14.767070079216076,14.182589217352414
2009-08-31,MONSOON,6.7125,8.75,5.85,5.79,10.47327380952381,11.867172619047626,11.318554059591923,12.54338203187388,8.174287382398514,7.900144457825853,11.146833333333333,13.21000000000001,12.628667777199382,12.633644545827039,7.927137441006524,7.259779698580179,10.4884375,12.888958333333328,11.39935566808083,11.49742069287219,10.003138029381759,10.319440268982797,9.608854166666665,10.009624999999996,9.614220409037607,9.350836712362648,6.654833586967227,7.229971085714049
2009-11-30,POMKH,5.7,6.93,5.6,7.006666666666668,9.10125,11.407172619047627,9.071132435755153,10.627264772317712,8.858666868450053,8.041334964942823,10.22175,11.70600000000001,10.349200666319629,11.555933137980725,9.02064227277689,8.478480683396265,8.925625,11.335624999999995,9.079613400848498,10.420460910082495,8.876451656765557,8.040582909952782,8.873645833333333,9.637291666666663,8.57119891208923,9.379725823661039,8.91326472976801,7.361244987910888
2010-02-28,POMRB,8.751666666666665,9.646666666666668,10.06,10.1775,8.5140625,9.539375000000007,8.943346128119758,9.843210298212279,13.720980226188402,13.25640083276896,9.312083333333334,10.587666666666678,10.068187066458444,11.180224412609332,11.758847570320818,11.068330137239748,8.294375,9.641249999999996,9.471768040509097,10.337724363738136,11.075517482342661,10.255193258563233,7.9627083333333335,9.580416666666663,9.213719347253537,9.410822093627038,10.888459158519016,9.596775999211406
2010-05-31,PREMON,13.488333333333335,14.096666666666666,11.33,9.693333333333333,8.19,8.663125000000008,10.76134101020519,10.63483020870018,15.479836032762718,15.041024732640793,8.218958333333333,9.855833333333344,11.679578906541732,11.695296040454043,15.819596963403423,15.926033796755716,8.411249999999999,8.209999999999996,10.215060824305457,10.497572946513792,13.52165930250002,13.421208076536525,7.646041666666667,8.166874999999997,9.405564941685455,9.44167333612166,14.23984513134263,14.313502193049562
2010-08-31,MONSOON,5.52,4.4,6.525,4.156666666666666,7.8379166666666675,8.365000000000007,8.664804606123113,9.010837521464216,5.02898224346643,4.9078833074874,7.4445,8.768333333333343,8.76774734392504,10.325948282515446,4.481201874893447,5.209207195942982,9.308125,8.378749999999995,8.739036494583274,9.767329592659124,4.3434864744278565,5.6990219659234205,7.540416666666666,7.758541666666664,7.306005631677939,9.46887905725485,4.781990244213655,4.3389249094652715
2010-11-30,POMKH,4.3,2.535,5.859999999999999,6.1066666666666665,7.875729166666668,8.015000000000006,6.918882763673867,7.3061607164508295,5.841127912227881,5.788289245666485,7.2050833333333335,7.669583333333344,6.274648406355023,8.867980633134021,4.923311006826655,5.161633882135771,9.58125,8.443749999999994,7.587421896749964,9.050050105722958,6.632934382087801,6.843530996544411,7.913437500000001,7.533541666666665,6.82627004567343,9.497464805823455,7.103283243479933,6.511677593635795
2011-02-28,POMRB,7.335,7.845999999999999,16.975,10.2325,7.781375,7.66083333333334,7.08532965820432,6.808079733645385,10.713734612783512,10.660810454940075,6.875249999999999,7.219416666666676,6.903189043813014,8.661400219753657,7.447040293515255,7.733364573835585,8.320625,10.172499999999994,11.34245313804998,10.454632384271253,10.182090439005563,10.525070898408174,8.114583333333334,7.5472916666666645,8.188762027404058,9.528899041728522,9.317311638776955,9.29968741493468
