Date,Season,Roorkee,Luksar,Gurukul Narsen,Bhagwanpur,Bahadrabad,Roorkee_Trend,Roorkee_SMA,Roorkee_EWMA,Roorkee_DES,Roorkee_TES,Roorkee_ARIMA,Luksar_Trend,Luksar_SMA,Luksar_EWMA,Luksar_DES,Luksar_TES,Luksar_ARIMA,Gurukul Narsen_Trend,Gurukul Narsen_SMA,Gurukul Narsen_EWMA,Gurukul Narsen_DES,Gurukul Narsen_TES,Gurukul Narsen_ARIMA,Bhagwanpur_Trend,Bhagwanpur_SMA,Bhagwanpur_EWMA,Bhagwanpur_DES,Bhagwanpur_TES,Bhagwanpur_ARIMA,Bahadrabad_Trend,Bahadrabad_SMA,Bahadrabad_EWMA,Bahadrabad_DES,Bahadrabad_TES,Bahadrabad_ARIMA
2009-05-31,PREMON,7.74,3.81,11.291538461538464,13.321428571428573,5.205,6.692500000000001,6.264999999999999,6.73527628028767,6.73877958367019,7.607461739205751,7.88130170994393,2.96125,2.9374999999999987,3.353182817499194,3.457558614704044,4.443390380435204,2.8077593035968933,14.083676282051284,15.192884615384614,13.992485579366843,13.547941273000639,14.182325385066935,14.01748191051836,11.748638392857144,11.381294642857144,11.839718635438771,11.871217137359004,12.718898727475668,12.576464040862028,4.7700000000000005,4.232500000000001,4.725379056597799,4.822976041148059,5.666714833259123,5.26974040448141
2009-08-31,MONSOON,6.71,1.67,16.05,11.72,4.655,6.735,6.642499999999999,6.7251657681726025,6.895844648695003,5.669006973009572,5.608493898737061,2.62875,3.077499999999999,2.6799096904995166,2.830335436460138,2.4378210205260427,1.9333096876683191,12.906342948717949,15.056634615384613,14.815491347620107,14.080146478994273,16.43825011392489,15.2878233561281,11.715200892857144,11.644732142857144,11.791831181263262,11.77864521944165,10.971368303087921,11.314341206191942,4.924375,4.646250000000001,4.697227433958679,4.797640216764035,3.97607581737321,3.9357143348526504
2009-11-30,POMKH,6.36,2.0,9.316333333333333,11.40125,4.97,6.64,6.7425,6.579099460903562,6.828589990633565,6.211984812143272,6.37362138681277,2.44125,2.844999999999999,2.40794581429971,2.5082337393142637,2.691686074490461,3.2615563688173825,12.70196794871795,13.110717948717946,12.615828141905396,12.19209874103846,16.56010259015874,15.667337640420584,11.32781746031746,11.852544642857143,11.635598708757957,11.588477571372104,11.922177553206337,12.067778645784685,5.070625000000001,4.893750000000001,4.806336460375207,4.8348244511209995,4.717751884695342,4.685234523513813
2010-02-28,POMRB,6.1,2.17,14.15,9.86875,4.99,6.37625,6.7275,6.387459676542137,6.618986737131527,6.048545928968328,6.331243732333162,2.4025,2.4124999999999988,2.312767488579826,2.3497307641910417,1.767106184609388,3.284068909753773,12.036065170940171,12.701967948717947,13.229496885143238,12.398061307052254,13.134972571980295,13.574201996256061,10.66934027777778,11.577857142857143,10.928859225254774,10.818271688344046,11.576283961835356,12.006601062056653,4.916875,4.955000000000001,4.879801876225124,4.868893135512997,4.508186205025394,5.035634799856012
2010-05-31,PREMON,7.04,4.04,11.291538461538464,11.321111111111113,6.13,6.03,6.5525,6.6484758059252815,6.833990781610713,7.854964203445702,7.507081386607938,2.4299999999999997,2.4699999999999984,3.003660493147896,3.0697971784641256,4.02778869516136,3.6910526701104285,11.370162393162394,12.701967948717947,12.454313515701328,11.654867266452104,11.276528006808766,12.059140872552113,9.936440972222224,11.07777777777778,11.08575997959731,11.010948567866711,12.244149723986174,12.189657540790186,4.400625,5.186250000000001,5.379881125735075,5.10625620195766,5.9637389293890894,5.227007087386469
2010-08-31,MONSOON,5.3,1.13,10.722777777777779,8.4525,2.5,5.6975,6.2,6.109085483555169,6.247607854309947,5.758444587318843,5.951829142288644,2.48625,2.3349999999999986,2.2541962958887374,2.3249787111244,2.1809841680019226,3.5230192747651357,10.752719211344214,11.370162393162392,11.761699220531908,10.913608194172838,15.108250408598632,13.623609037993303,9.246718750000001,10.26090277777778,10.032455987758386,9.879371326889755,9.454477151160951,9.873549128873883,3.961875,4.647500000000001,4.227928675441045,4.633122485820235,4.43549189146123,5.135374057380001
2010-11-30,POMKH,5.0,2.76,9.316333333333333,8.805555555555555,2.995,5.49875,5.86,5.665451290133101,5.637710852332232,6.0512823047175575,5.665332352318596,2.3175,2.5249999999999986,2.456517777533242,2.490486709123839,2.365214413421733,2.1064720879318353,9.988833721833723,11.370162393162392,10.783552865652478,9.898562603929864,11.802943773054903,10.40081829769628,8.410225694444444,9.61197916666667,9.541695814877254,9.392394481118046,9.209415276723211,9.296126084356938,3.7762499999999997,4.153750000000001,3.7347572052646267,4.337375632146426,4.50109074810158,4.492227244546028
2011-02-28,POMRB,4.8,1.86,9.210454545454548,6.946666666666666,3.455,5.2825,5.535,5.31927077407986,5.095767612531004,5.687773463137562,5.483855308335391,2.1599999999999997,2.4474999999999985,2.2179106665199453,2.223631757687439,1.7078170534064527,3.051429591840103,9.999544191919192,10.135276029526029,10.154313537573305,9.132308500386056,12.493408655502352,11.912895113430224,7.682930555555557,8.881458333333336,8.50368415559302,8.313267627487695,8.943492742309362,9.124273600867289,3.78,3.770000000000002,3.622854323158776,4.180185404986367,3.8368258925784957,4.7258289372235645
2011-05-31,PREMON,6.75,3.0,10.12,7.551250000000001,6.18,5.11,5.4625,5.891562464447916,5.545426918260269,7.337507332677518,6.758720052365175,2.0700000000000003,2.1874999999999982,2.5307463999119673,2.5303596234750487,3.9068453426929786,3.549762932165587,10.15669696969697,9.842391414141412,10.140588122543983,8.94398026140396,9.301111150494206,10.17256810940578,7.150392361111112,7.938993055555558,8.122710493355813,7.9647094296748255,9.413738067544584,9.245891856794183,3.9489062500000003,3.7825000000000015,4.645712593895265,4.552522488237626,5.069044956774804,5.408345342793869
2011-08-31,MONSOON,3.86,0.91,11.98,6.404000000000001,2.48,5.265000000000001,5.1025,5.07893747866875,4.7488247569253765,5.278932668745213,5.233605183893332,2.0925,2.1324999999999985,1.8824478399471805,1.86382735395513,1.8340285880850395,1.7899521981163988,10.51976515151515,10.156696969696966,10.87635287352639,9.586337171609697,11.689406082744107,9.949053997718309,6.899020833333334,7.426868055555559,7.435226296013488,7.271565715797173,5.982311354705719,6.255384604664346,4.2271875,3.7775000000000016,3.779427556337159,4.1768462518080245,3.7850918827089837,3.781614970049085
2011-11-30,POMKH,5.06,2.26,9.316333333333333,6.593749999999999,4.36625,5.52875,5.1175,5.07136248720125,4.647042350450267,5.411539240749115,4.969142736259539,2.36375,2.0074999999999985,2.033468703968308,1.9700910862257923,2.0494794481218355,1.9449582602765396,11.484708333333334,10.156696969696966,10.252345057449167,9.263380403248332,10.134521479152017,9.943166744726149,7.346052083333333,6.87391666666667,7.0986357776080915,6.961804565564518,6.709780162296586,6.730538986988876,4.2959375,4.120312500000002,4.0141565338022955,4.216450377492975,4.013709580815673,3.5886427658905857
2012-02-29,POMRB,5.98,2.54,12.115,7.147500000000001,4.31,5.734999999999999,5.4125,5.43481749232075,5.021352594599594,5.164763374680416,5.047424435602162,2.6406250000000004,2.1774999999999984,2.236081222380985,2.1762916332704436,1.34676806851319,1.6346155620655103,11.895958333333333,10.88283333333333,10.9974070344695,10.073444282574403,10.905648334927147,9.745414645918055,7.9153697916666665,6.924125000000004,7.118181466564856,7.026166464262561,6.6404789682552074,6.561176689772064,4.4236458333333335,4.334062500000002,4.1324939202813775,4.238483264583011,3.8300790771503284,4.322982724853459
2012-05-31,PREMON,7.68,4.49,14.935,10.926666666666666,5.875,6.032499999999999,5.645,6.33289049539245,6.152778162144166,7.098597860424321,7.51753773298288,2.77,2.5499999999999985,3.137648733428591,3.230735161703398,3.801808651046599,2.8336864621745605,12.744541666666667,12.086583333333332,12.5724442206817,11.917372554295685,10.235474722946217,10.681200902611957,8.281458333333333,7.767979166666668,8.64157554660558,8.696798546284821,8.821145475959169,8.420857855707071,4.679947916666666,4.257812500000002,4.829496352168826,4.544118010841028,5.285142312580797,5.717022392067867
2012-08-31,MONSOON,4.58,1.6350000000000002,10.455,7.583125000000001,3.806666666666667,6.2875,5.824999999999999,5.63173429723547,5.721947041499242,5.235023745102939,5.291742832982001,2.7775,2.7312499999999984,2.536589240057155,2.7193264486940514,2.1212395304763145,1.4238815756306034,13.78375,11.705333333333332,11.725466532409019,11.822098965774485,13.299951915523796,12.445070357871174,8.74984375,8.062760416666668,8.218195327963349,8.195293333982562,8.10033438643035,8.362331711129473,4.935416666666667,4.589479166666669,4.420364477967963,4.41380021854143,3.866435612152431,3.628525847723142
2012-11-30,POMKH,6.72,2.57,17.63,8.343333333333334,5.09,6.3725000000000005,6.239999999999999,6.067040578341282,6.25662142072495,5.495067610458281,5.565756823857072,2.664375,2.8087499999999985,2.5499535440342926,2.736933208773186,2.4443504355480314,3.1069355964349725,13.181875,13.783749999999998,14.087279919445411,14.437922911238365,10.63202416180218,10.957003519687255,8.950947916666667,8.500156250000002,8.268250530111342,8.24054747398555,8.18642574052993,8.186646096216197,5.029166666666667,4.7704166666666685,4.688218686780778,4.543142877839594,4.4170886841036925,4.721139925379883
2013-02-28,POMRB,6.36,2.29,12.115,9.145,5.63,6.41,6.334999999999999,6.184224347004769,6.517462997172738,5.511282883166505,6.14046273559645,2.640625,2.746249999999999,2.4459721264205756,2.614265423802266,1.7207677843315172,2.631871901620284,12.770624999999999,13.783749999999996,13.298367951667247,14.538439116525051,13.905955803070592,13.679976606017352,8.808223958333334,8.999531250000002,8.618950318066805,8.612798462573485,8.303573038681105,8.289192969542839,5.287083333333333,5.100416666666669,5.064931212068467,4.748107286327352,4.316304772606358,4.736786443652371
2013-05-31,PREMON,7.98,3.835,10.12,10.538,5.305,6.30625,6.409999999999998,6.902534608202862,7.42521120204527,7.450702672769501,7.993197420034835,2.6525,2.582499999999999,3.0015832758523455,3.2114344211658974,4.022355839125993,3.216927493828118,12.96125,12.579999999999995,12.027020771000348,13.656293244080665,13.85022316175401,14.326221822905019,8.678291666666667,8.902364583333338,9.386570190840082,9.425606385353383,10.712678009695772,10.58287194957731,5.53125,4.9579166666666685,5.160958727241081,4.8559066381934795,5.986978603367053,5.7670329158936
2013-08-31,MONSOON,4.58,2.1,11.98,6.83,6.44,6.029999999999999,6.409999999999998,5.973520764921717,6.603697857445615,5.578436296092393,5.364660106465482,2.579375,2.698749999999999,2.6409499655114073,2.8653864743813577,2.1264742340148235,2.756793279853875,12.961249999999998,12.961249999999996,12.00821246260021,13.422604306140126,12.23827365058347,11.60604968934251,8.367670454545454,8.714083333333337,8.363942114504049,8.281590510761228,8.434223483691497,8.636008736909883,5.467499999999999,5.616250000000002,5.672575236344649,5.152615365591446,4.239380285256163,4.271906726488885
2013-11-30,POMKH,5.89,2.2,17.63,8.056999999999999,4.41,5.7725,6.202499999999999,5.940112458953029,6.404264373030083,5.781191177865265,6.106729291968913,2.664375,2.6062499999999993,2.4645699793068445,2.6417243079138037,2.5626495285731163,2.61109850370542,14.165000000000001,12.961249999999996,14.256927477560126,15.29508117409522,13.78328795095706,14.3525303267389,7.996840909090908,8.642500000000002,8.241165268702428,8.165507995537233,7.7777567430614365,7.811214052388233,5.354375000000001,5.446250000000002,5.167545141806789,5.022046941249446,5.374560539256162,5.622941250235741
2014-02-28,POMRB,4.98,2.075,12.115,6.946363636363636,5.8,5.779375,5.857499999999999,5.556067475371818,5.826206640943699,5.6112117852860175,5.546359218224227,2.8137499999999998,2.5524999999999993,2.3087419875841064,2.419992485725586,1.718985524404143,3.237664141248514,14.9875,12.961249999999996,13.400156486536074,14.772868946769547,13.106487803320398,13.143568343309497,8.127840909090908,8.09284090909091,7.7232446157669115,7.619609775319761,7.978473645254859,8.065964452277434,5.066666666666666,5.488750000000002,5.420527085084073,5.170788639998295,4.850333161606014,5.171521973678262
2014-05-31,PREMON,7.3,4.73,19.75,9.77,4.23,5.946875,5.687499999999999,6.253640485223091,6.361211504972797,7.303745947780391,7.421388044844467,2.934375,2.776249999999999,3.277245192550464,3.459453996209413,3.968139579080391,4.102875625645241,14.60625,15.368749999999997,15.940093891921645,17.110361491673746,12.514585535313833,12.145945496870604,8.305059659090908,7.900840909090909,8.541946769460147,8.53207151273041,9.107733169403819,8.974042891051639,4.670833333333333,5.220000000000002,4.944316251050443,5.003819497148755,6.426870752818823,5.399010989597849
2014-08-31,MONSOON,5.315,2.4,8.93,8.645999999999999,5.213333333333334,6.108750000000001,5.87125,5.878184291133855,5.959188517380265,5.342555891517694,4.840389891591666,3.0309375000000003,2.8512499999999994,2.9263471155302785,3.172417346634702,2.3056869816797945,3.2682183331699806,14.606249999999998,14.606249999999996,13.136056335152986,14.966556688892144,14.645465196623986,14.757594438734666,8.278371843434343,8.354840909090909,8.583568061676088,8.561803506065258,7.401010111781055,7.407580954753571,4.417708333333334,4.913333333333336,5.051923083963599,5.048068802652685,4.287527574725484,5.638688013665838
2014-11-30,POMKH,6.494999999999999,2.865,17.63,7.658749999999999,2.47,6.32,6.022499999999999,6.124910574680312,6.134152608981423,5.707275592617051,6.0208957442891,3.04375,3.017499999999999,2.9018082693181673,3.145412863111104,2.7715659903900547,2.1294669339326413,14.4425,14.606249999999996,14.93363380109179,16.190420285599753,16.48027292132723,15.371144851007607,8.337965277777778,8.25527840909091,8.213640837005652,8.151687189781587,8.690890210943477,8.728766441813159,4.570833333333334,4.4283333333333355,4.019153850378159,4.580048762113262,5.0930461990590175,4.627543132410898
2015-02-28,POMRB,5.67,2.1825,12.115,7.131111111111113,5.715,6.536875,6.194999999999999,5.942946344808187,5.9321572566833645,5.6505546813744925,5.609367811298497,2.95,3.0443749999999996,2.6140849615909003,2.811888521407171,2.040060966458381,2.1991381459741657,15.406250000000002,14.606249999999994,13.806180280655074,15.133566110480173,13.412633942937784,13.904423266040697,8.432965277777779,8.301465277777778,7.780628946647836,7.691688805562266,7.995778428047707,7.958206743014693,4.775416666666667,4.407083333333335,4.697492310226895,4.7938945824926655,4.139941272050875,5.013271327912331
2015-05-31,PREMON,8.3,4.725,18.44,10.062000000000001,5.54,6.600625000000001,6.444999999999999,6.885767806884912,6.93982372776224,7.451633171222514,7.65266960655684,2.815,3.043124999999999,3.45845097695454,3.705786911078021,4.236693055795099,3.424303326363962,16.021250000000002,14.278749999999995,15.659708168393045,16.50093725810662,15.78793230139415,16.273478183633088,8.273913194444445,8.37446527777778,8.693177367988703,8.699087388834498,9.239420945638875,9.180573643288142,5.1507812500000005,4.734583333333335,5.034495386136138,4.936521235938838,5.8782026257663755,4.749143017069047
2015-08-31,MONSOON,6.05,1.655,17.95,9.114,5.54,6.48625,6.628749999999999,6.551460684130947,6.781102537129475,5.632594806946474,5.656356562295046,2.6818750000000002,2.8568749999999987,2.737070586172724,2.98850152629128,2.506968837255151,2.6085747502978838,15.508750000000001,16.533749999999998,16.575824901035826,17.48157539077653,12.110743201129562,12.822683827930227,8.006222222222222,8.491465277777781,8.861506420793223,8.8585935373861,7.642209935520873,7.801832321849175,5.4959375,4.816250000000001,5.236697231681683,5.053098741614173,4.219503357173059,5.34642810216014
2015-11-30,POMKH,6.27,2.53,13.53,5.918333333333332,5.14625,6.355833333333333,6.5725,6.438876410478568,6.691220427853801,6.071544085333749,6.593915476717748,2.5212499999999998,2.7731249999999985,2.654242351703634,2.8336255413934093,2.740140460031302,2.5674757656392195,14.972500000000002,15.50875,15.357494940621496,16.574123316727686,19.072807691475177,17.33563416566155,7.626666666666667,8.056361111111114,7.684237185809266,7.566834958006006,9.087021150240782,9.001228588659938,5.5728125,5.485312500000001,5.20051833900901,5.076018736599222,5.127087415821725,3.639711540753367
2016-02-29,POMRB,4.98,1.4525,12.115,6.73,5.8,6.319166666666667,6.4,5.8553258462871405,6.030841657007232,5.916519856472495,5.75915301605586,2.4527083333333333,2.5906249999999984,2.1735454110221806,2.261608878851422,1.933981123697465,2.166740101529527,13.87375,15.508749999999997,14.060496964372897,15.161115707580331,13.59967512779673,14.33429834534795,6.9853749999999994,7.956083333333335,7.30254231148556,7.187632024927801,6.932396814922983,6.818409870690274,5.4040625,5.506562500000001,5.440311003405405,5.214903096354598,4.857246779424884,5.817698454579435
2016-05-31,PREMON,7.946666666666667,4.17,14.150000000000002,7.426666666666666,6.07,6.326666666666666,6.3116666666666665,6.691862174438951,6.77671439127486,7.5581217247507535,7.5782608101745605,2.4616666666666664,2.4518749999999985,2.9721272466133084,3.0494540477616408,3.9771802501516738,3.555366693395574,12.798750000000002,14.436249999999998,14.096298178623737,14.662232841264071,17.390521036774665,16.110402678319872,6.728833333333334,7.297250000000001,7.352192053558002,7.274542699221849,8.628447745120502,8.653673257314857,5.33828125,5.639062500000001,5.692186602043243,5.378044158738657,6.4319965375913135,5.381583461719053
2016-08-31,MONSOON,6.1099999999999985,1.6616666666666664,13.45,6.619,3.66,6.427291666666666,6.326666666666666,6.459117304663369,6.6023829679157435,5.662374665452184,5.476712129694412,2.3919791666666663,2.4535416666666654,2.4479430146346517,2.526127522563264,2.1747905227352424,2.299794471714762,11.923181818181819,13.311249999999998,13.837778907174243,14.016849582645746,13.566697158471491,15.433222184726745,6.816291666666666,6.6735000000000015,7.058915232134801,6.974406400517945,5.648361382169291,5.985776331929305,5.389812500000001,5.169062500000002,4.879311961225946,5.068463814350984,4.76714426157164,5.546912422687717
2016-11-30,POMKH,6.27,2.595,9.43,6.3610000000000015,6.5,6.564583333333332,6.326666666666666,6.383470382798022,6.501894910877798,6.106365347241842,6.36249205936193,2.2591666666666668,2.4697916666666657,2.506765808780791,2.5485890737499437,2.4912900983238035,2.934940735858383,12.056363636363637,12.286249999999997,12.074667344304546,12.097977465248041,14.99149688718899,13.29775412794594,7.031787878787879,6.7841666666666685,6.779749139280881,6.693178565437869,6.7508273923016215,6.326849958896032,5.387125,5.507500000000002,5.527587176735568,5.337378565345466,5.046950397859193,4.7265991917942465
2017-02-28,POMRB,5.784999999999998,0.83,9.210454545454548,6.986999999999999,4.8585,6.60875,6.527916666666665,6.144082229678812,6.200354730327195,5.945532144010116,5.510779686962406,2.1127083333333334,2.3141666666666656,1.8360594852684746,1.8265997382473473,1.7623120973574102,2.5564208953247753,12.555113636363636,11.560113636363633,10.928982224764546,10.523652357099191,11.01171760902627,11.796043360988076,7.405511363636363,6.848416666666668,6.8626494835685286,6.80491314457654,6.494490584008322,6.351903365277304,5.707125,5.272125000000002,5.259952306041341,5.255493486900629,5.14790702864122,5.9332964390478855
2017-05-31,PREMON,8.24,3.73,18.12,8.893636363636364,6.99,6.616249999999999,6.6012499999999985,6.982449337807287,7.0381375776624004,7.716586320990879,7.782384906515222,1.97,2.2041666666666657,2.5936356911610847,2.582473731038061,3.694643941763873,3.4642756465666316,12.557613636363637,12.552613636363631,13.805389334858727,12.57795849612715,14.083545553926681,11.893890438852928,7.8939678030303035,7.215159090909093,7.675044235595664,7.69257312426798,8.665243956547531,8.5231864759356,6.000249999999999,5.502125000000001,5.951971383624805,5.580304779063789,6.404025229781288,5.446751854371859
2017-08-31,MONSOON,6.17,0.93,13.47,8.141818181818183,5.3,6.61625,6.616249999999999,6.657469602684372,6.82667998342124,5.843338418844161,5.844590451420743,1.91875,2.021249999999999,1.928181414696651,1.9251171608667919,1.853531117376963,2.2791893457235277,12.557613636363637,12.55761363636363,13.671233600915237,12.776970951799186,13.046043193312121,13.210685203069595,8.170363636363637,7.595863636363639,7.861753814084671,7.8692303734506295,6.662133790417233,7.066396388406724,6.088375,5.912125000000001,5.691182830174883,5.535193723068226,4.984314422996448,4.658004628836161
2017-11-30,POMKH,6.27,2.185,9.43,8.745833333333335,7.205,6.61625,6.61625,6.502481761610623,6.65725924059007,6.267149609679076,6.366232822722284,2.01375,1.9187499999999988,2.0309088488179907,1.9942370455472742,2.069104314228512,2.062738760963458,12.309488636363637,12.55761363636363,11.974740160549143,11.506599100539166,12.582948115072103,11.790527843802762,8.056969696969697,8.192071969696972,8.215385621784137,8.230288350288065,8.112337755999372,7.687262993776162,6.269625,6.088375000000001,6.29670969810493,5.848435028996708,5.6320584854951425,6.102627191933996
2018-02-28,POMRB,5.784999999999998,0.83,9.210454545454548,6.813333333333333,4.8585,6.61625,6.616250000000001,6.215489056966373,6.293592861063408,6.079493953547025,5.878627820765826,2.10875,1.9187499999999988,1.5505453092907944,1.4837477455953765,1.343123012337925,1.4907596885243755,12.061363636363637,12.55761363636363,10.869025914511305,10.389476624826033,10.531463289879557,11.112054967802115,7.633806818181819,8.148655303030305,7.654564706403815,7.598701241937807,8.555050533702893,8.474155536504401,6.348375000000001,6.088375000000001,5.721425818862958,5.673211258103922,5.764018670194273,5.274877731025393
2018-05-31,PREMON,8.24,4.49,16.135,8.160151515151515,8.44,6.616249999999999,6.616250000000001,7.025293434179824,7.07648208156455,7.828200269656639,7.77990262390856,2.134375,2.108749999999999,2.726327185574477,2.786375477567585,3.3785408407057247,2.804665223318859,12.061363636363637,12.06136363636363,12.975415548706783,12.062366155445542,15.865358437251597,13.923790713922049,7.153277462121212,7.965284090909093,7.856799429902896,7.824095060248065,9.199565135594785,9.098804227233645,6.2018125,6.450875,6.808855491317774,6.18822158247632,6.860812942675505,6.161190466646078
2018-08-31,MONSOON,6.17,0.93,13.47,5.49,4.48,,6.616250000000001,6.683176060507894,6.82426092596542,5.936332635475268,5.8214070652068335,,2.108749999999999,2.0077963113446864,2.1515176744982814,1.8020607345383828,2.2827080049479003,,12.06136363636363,13.17324932922407,12.60864726737171,12.649173013625798,12.76471310254966,,7.302329545454548,6.910079657941738,6.796833041240723,6.330394786205113,6.88149068214037,,6.245875,5.877313294790664,5.8813764332565865,5.697942735731386,5.813292686815279
2018-11-30,POMKH,6.27,2.39,9.43,7.553416666666667,6.8525,,6.61625,6.517905636304737,,6.344630286869371,6.327513533037277,,2.159999999999999,2.160677786806812,,2.0302914056644235,1.995709489684835,,12.06136363636363,11.675949597534443,,10.955204339481204,11.450016707186336,,7.004225378787879,7.16741446143171,,6.195712614484869,5.918415612302009,,6.15775,6.2673879768743985,,5.949096843724632,6.096100802064823
