Date,Season,Sinapali,Nuapada,Komana,Boden,Khariar,Sinapali_Trend,Sinapali_SMA,Sinapali_EWMA,Sinapali_DES,Sinapali_TES,Sinapali_ARIMA,Nuapada_Trend,Nuapada_SMA,Nuapada_EWMA,Nuapada_DES,Nuapada_TES,Nuapada_ARIMA,Komana_Trend,Komana_SMA,Komana_EWMA,Komana_DES,Komana_TES,Komana_ARIMA,Boden_Trend,Boden_SMA,Boden_EWMA,Boden_DES,Boden_TES,Boden_ARIMA,Khariar_Trend,Khariar_SMA,Khariar_EWMA,Khariar_DES,Khariar_TES,Khariar_ARIMA
2006-08-31,MONSOON,3.45,0.64,0.4666666666666667,0.51,0.7899999999999999,4.31921875,4.04,4.152426396020824,5.232800603088748,3.1102552364563265,3.2277035511887497,4.974,4.559833333333333,4.173078845440083,4.057741864790283,2.9185941634446513,2.090495519784272,4.3097916666666665,4.249791666666664,3.7291361298622157,3.995440841572001,2.587136629182353,2.972349413573084,1.7625,1.9149999999999996,1.7941781844909648,1.8025448323748567,0.9595687249103376,1.2519819392778602,2.88375,3.020416666666666,2.7938890273441004,2.516974594244651,2.4977024272497155,2.663882574567062
2006-11-30,POMKH,5.09,4.359999999999999,2.78,0.55,1.965,4.4521875,4.2425,4.527455837612495,5.243301262245351,4.507377594260018,4.357748941337896,5.1540833333333325,4.911499999999999,4.247847307264049,3.8444172813614674,3.6074729450548277,2.9916938670403863,4.110729166666666,4.189791666666665,3.3494816779173293,3.6673677768876884,3.088119579393335,2.444745352349466,1.8137499999999998,1.8899999999999997,1.2965069106945788,1.4066394907119961,1.2545835562058565,1.6765936018261924,2.8427083333333334,3.026666666666666,2.4623334164064605,1.9262116283036759,2.5141189425603487,2.672301024613744
2007-02-28,POMRB,4.84375,6.95,5.245,2.23,3.253333333333334,4.2646875,4.3959375,4.653973502567497,5.219439206526193,5.324979144897227,4.749806022519253,5.380416666666666,5.036499999999999,5.32870838435843,5.345734705165879,6.423187351972729,6.848768459428168,3.861458333333333,4.429791666666665,4.107689006750398,4.103162577248049,4.809894281155781,4.644282515371242,1.9625,1.6349999999999998,1.6699041464167472,1.511276386994366,2.321810540747851,2.1583634715989786,3.097083333333333,2.740833333333333,2.77873338317721,2.5191382266765925,3.355883554263359,3.8776247687769345
2007-05-31,PREMON,4.65,9.136666666666667,6.675,4.68,5.7700000000000005,4.0621875,4.5084375,4.652384101540498,5.172665322301084,6.496324062536405,5.734994732011914,5.58625,5.271666666666666,6.851891697281725,8.01970059894347,9.397888273814564,9.230606871190535,3.8718749999999997,3.791666666666665,5.1346134040502385,4.958305478144994,7.3566094913992615,7.200470912783317,1.99125,1.9924999999999997,2.873942487850048,2.3275010432651375,2.757932782565568,2.8617686709773738,3.3902083333333337,2.9445833333333327,3.975240029906326,5.161149648961856,4.829709386295143,5.446324405732714
2007-08-31,MONSOON,1.5,1.51,1.025,0.27,2.01,4.09546875,4.0209375000000005,3.391430460924299,4.709581223153552,2.870814016079811,2.9483200936994036,5.753333333333333,5.489166666666666,4.715135018369035,5.301664640019708,2.2241777769943862,1.7260654157552564,3.609375,3.931249999999998,3.490768042430143,4.0288166038821345,2.0272051713391726,1.955549172105557,2.03625,1.9324999999999997,1.8323654927100288,1.8748142724455579,0.6028882144111534,0.6485037475780295,3.6981666666666664,3.249583333333333,3.1891440179437955,4.025573378763435,2.158632947493476,2.7415533771546805
2007-11-30,POMKH,5.42,5.136666666666667,2.305,1.02,3.09,4.006875000000001,4.103437500000001,4.202858276554579,4.831507591824543,3.809047878600283,4.2608638811775155,5.494999999999999,5.683333333333333,4.883747677688088,5.231988379507011,3.8787632059936596,3.614556797198677,3.2393750000000003,3.8124999999999987,3.016460825458086,3.53832511620358,2.964279067883575,2.6303502474648752,1.7650000000000001,2.0499999999999994,1.507419295626017,1.6514176603484743,0.8152945058217578,1.4173495991015157,3.9362500000000002,3.530833333333333,3.1494864107662774,3.7261063127156855,2.5475672238189686,2.9281498283100893
2008-02-29,POMRB,4.78,7.509999999999999,3.62,2.12,4.5920000000000005,4.0284375,4.087500000000001,4.433714965932747,4.851974306099122,4.9025175730629,4.749084426423144,5.2524999999999995,5.823333333333332,5.934248606612853,6.623436688562709,6.697244099500726,6.949517786089574,3.02875,3.4062499999999982,3.257876495274852,3.4859576386018856,4.818754889792729,4.619565601509954,1.5225000000000002,2.022499999999999,1.7524515773756102,1.7460371516377349,2.3587883245003054,2.0545352298877395,4.03075,3.8655,3.7264918464597665,4.5265065527321235,3.6501427899636516,4.306922212813895
2008-05-31,PREMON,4.005,6.51,5.34,2.62,6.336,3.8581250000000002,3.926250000000001,4.262228979559648,4.765909852114798,6.170093391842432,5.601886250136598,5.394166666666665,5.166666666666665,6.1645491639677115,7.014132953814964,9.506802720124876,9.189878748782117,2.9843750000000004,3.072499999999998,4.090725897164911,3.9675705481075325,7.0345682824101115,6.718963522781914,1.5374999999999999,1.5074999999999994,2.099470946425366,1.978049955359383,3.764415354488635,3.186344015664017,4.020250000000001,4.007000000000001,4.77029510787586,6.420006897125386,5.373515114783602,5.847341907995499
2008-08-31,MONSOON,2.3175,2.1966666666666668,0.675,0.39,2.2,3.3812499999999996,4.130625000000001,3.484337387735789,4.464655567615452,2.459067676818219,2.0483158701462454,5.2875,5.338333333333331,4.577396165047293,4.7315922191967195,1.9077620211652793,0.7564414609167596,3.045,2.984999999999998,2.7244355382989465,3.057381721667368,1.5717393193692333,1.4867355551488637,1.5387499999999998,1.5374999999999992,1.4156825678552196,1.5889021337380553,0.019372550771321495,0.626785826120192,3.9088750000000005,4.054500000000001,3.7421770647255164,4.4945543374650505,2.7077416790901934,2.728316489940805
2008-11-30,POMKH,3.24,5.583333333333332,2.3,1.02,2.8160000000000003,3.7675,3.5856250000000007,3.3866024326414736,4.3257616074743845,3.7270692217896055,4.348834765812228,5.4399999999999995,5.4499999999999975,4.979771032361709,4.9727805134561756,4.179843003570195,4.802111292896424,3.294375,2.983749999999998,2.554661322979368,2.726600354659455,2.574233973505322,2.492772805274955,1.6875,1.5374999999999992,1.2574095407131318,1.405050222482881,0.5773690925310087,0.9291841479062893,3.8066250000000004,3.9860000000000007,3.3717062388353094,3.4457962691213484,3.010871972346583,2.947982846576471
2009-02-28,POMRB,3.145,6.21,4.11,2.13,3.975,4.3265625,3.176875000000001,3.2899614595848843,4.191965564407149,4.257706542597589,4.123139439480562,5.729791666666666,5.124999999999998,5.471862619417026,5.580715093404588,6.891057070017639,7.158535544298546,3.6856250000000004,3.1062499999999975,3.176796793787621,2.9830680086378023,4.324143030492077,4.459672447643459,1.8199999999999998,1.5399999999999994,1.606445724427879,1.5442767669018447,1.9341448991954833,1.7473676001979068,3.71025,3.831750000000001,3.613023743301186,3.561667941601899,3.937278927348566,4.140309998579405
2009-05-31,PREMON,8.73,9.03,6.8450000000000015,3.8,6.135,4.266875,4.358125000000001,5.465976875750931,4.824122575755359,5.259646165343663,4.451338942515341,5.275416666666667,5.754999999999999,6.895117571650216,7.851810575907587,8.51885718344387,7.627851896006533,3.9381250000000003,3.482499999999998,4.6440780762725735,4.094516157532977,6.4788653507604685,6.618274647819172,1.9362499999999998,1.8349999999999993,2.4838674346567275,2.164547444678678,2.9760454362239583,2.8158198255076963,3.61175,3.7815000000000007,4.621814245980712,5.353015161356453,5.44462062151972,5.6761833070142895
2009-08-31,MONSOON,2.065,1.995,2.3,0.27,1.63,4.2775,4.295000000000002,4.105586125450559,4.481541263572309,3.060431637494141,2.8559977260429994,4.896875,5.704583333333333,4.93507054299013,5.291054418466725,2.1706033349429585,2.288620702818673,4.116250000000001,3.888749999999998,3.7064468457635438,3.7437945641485837,1.2896357650556665,1.725216475410544,2.19375,1.8049999999999995,1.5983204607940367,1.7616623551619053,0.3051494939145428,0.3656786514673489,3.618625,3.639000000000001,3.425088547588427,3.3920423711144005,2.7138313879918656,2.566987290248928
2009-11-30,POMKH,3.015,2.15,2.695,2.07,2.5980000000000003,4.073125,4.238750000000001,3.6693516752703355,4.310313687145491,4.099368649296629,4.089646109220393,4.81375,4.8462499999999995,3.8210423257940778,3.5290430680086793,4.698823452288085,4.614207076237937,4.1781250000000005,3.987499999999998,3.3018681074581266,3.5107263919109593,2.526018218908656,2.8538452244602865,2.245,2.0674999999999994,1.786992276476422,1.8671297574554782,0.8687663273726927,1.0326364830584485,3.6851249999999993,3.5845000000000007,3.0942531285530563,2.700331005429603,2.8793131387191564,2.74122052166694
2010-02-28,POMRB,3.455,6.615,5.14,3.14,4.247999999999998,3.8537500000000002,4.316250000000001,3.583611005162201,4.220062477479691,4.469769537937477,3.9912293681828874,4.964999999999999,4.9475,4.938625395476446,4.897902809457154,6.413369123001759,5.7408573993498,4.195,4.244999999999998,4.0371208644748755,4.025053918378651,4.315593061604902,4.4975672066683,2.3265625000000005,2.3199999999999994,2.328195365885853,2.268490955297158,2.282923683245031,1.8244162282076615,3.9090625,3.6527500000000006,3.555751877131833,3.469497285721683,3.785066192478919,4.074257512425058
2010-05-31,PREMON,6.785,7.959999999999999,6.3100000000000005,3.2,6.394,3.865,3.830000000000001,4.8641666030973205,4.587848300114452,5.497982544220978,6.226574810867217,5.456874999999999,4.68,6.147175237285867,6.9033815686324616,8.425530784451272,8.79730623090493,4.270625,4.111249999999997,4.946272518684926,4.870959293195516,6.653704414206062,6.896407981151832,2.394791666666667,2.169999999999999,2.676917219531512,2.664813659787549,3.797729076258272,3.191040475292718,4.164625,3.7175000000000007,4.6910511262791,5.833611303497937,5.394006501171424,5.834396756699789
2010-08-31,MONSOON,2.255,4.275,2.97,1.5225000000000002,3.1625,3.8787499999999993,3.877500000000001,3.8204999618583924,4.30107840858572,2.7130483323716046,2.2779085528837433,5.589375,5.249999999999999,5.3983051423715205,6.070798128828555,1.7606348639020748,1.7820485073925372,4.0668750000000005,4.278749999999997,4.155763511210956,4.599417597665017,1.5673406314052016,1.6837815857250682,2.2227083333333333,2.4831249999999994,2.2151503317189074,2.538350640112434,0.5309498137988269,0.7706026115870381,4.216875,4.100625000000001,4.07963067576746,4.9254457096126325,2.7371952022103136,2.56272568435108
2010-11-30,POMKH,2.915,3.805,2.63,1.3633333333333333,3.11,3.7456249999999995,3.852500000000001,3.4582999771150353,4.139615987210618,3.896148186871782,3.781265272228527,5.536874999999999,5.663749999999999,4.760983085422913,5.038851473183411,3.944172039023362,4.476461589740192,3.675,4.262499999999997,3.5454581067265734,4.194193998794,2.652922211907517,2.9890817403832397,2.1177083333333337,2.3064583333333326,1.8744235323646778,2.342295022148291,1.9034657695261699,1.3934367650944943,3.9605625,4.228625000000001,3.691778405460476,4.020782347834096,3.2632638527162925,3.292745884861726
2011-02-28,POMRB,3.665,6.02,3.575,2.47,4.154,3.58375,3.9050000000000007,3.540979986269021,4.099437325267669,4.294239841412499,3.8418371033811702,5.3975,5.514999999999999,5.2645898512537475,5.537943271195458,6.659562828143538,6.188537063397753,3.346875,3.8712499999999963,3.557274864035944,4.076207881655863,4.575534660612027,4.575787422386656,2.0123958333333336,2.1389583333333326,2.112654119418807,2.4461009230319557,2.897368579297753,2.4817302131572605,3.7535,4.205125000000002,3.8766670432762855,4.068993944482426,4.19961248953856,4.252888743097996
2011-05-31,PREMON,5.51,8.135,4.74,3.03,4.4375,3.591875,3.5862500000000006,4.328587991761413,4.311774326434125,5.425878199428999,5.5279739864087905,5.243124999999999,5.558749999999998,6.412753910752248,7.242082814411926,8.421682049994235,7.9817308069407815,3.2545833333333336,3.4787499999999967,4.030364918421567,4.306562250650952,6.571776608512482,6.422530374250881,1.9316666666666666,2.0964583333333326,2.479592471651284,2.689718957807346,3.5059462702882835,3.382125233381131,3.764,3.7160000000000015,4.101000225965771,4.313992556486692,5.687042806832668,5.866915394490692
2011-08-31,MONSOON,2.2350000000000003,2.985,1.915,0.85,3.4625,3.693125,3.5812500000000007,3.491152795056848,4.057771857093037,2.3182453555975626,2.067060023177711,5.26,5.236249999999998,5.0416523464513485,5.388585308105746,2.57585027691675,2.900117691786751,3.4056249999999997,3.2149999999999967,3.18421895105294,3.6763177911758054,1.7707250187548524,1.4997688130348974,1.9887499999999998,1.9283333333333326,1.8277554829907705,2.2988635459075124,0.9999462319968577,0.9366488313516346,3.6815,3.7910000000000017,3.8456001355794625,3.7995036720589397,2.492736400330279,1.7647424367408844
2011-11-30,POMKH,3.0,3.86,2.9466666666666668,1.39,2.8939999999999997,3.9700000000000006,3.602500000000001,3.294691677034109,3.938946618971015,3.601892923433031,3.4389364946807537,5.082395833333333,5.249999999999998,4.56899140787081,4.480006468460876,3.832214914344432,3.7663685888925724,3.6139583333333336,3.294166666666664,3.0891980372984307,3.40841438073766,2.4824438236959327,2.6769091608917095,2.0825,1.9349999999999992,1.6526532897944621,2.0724750351126793,1.4269675452681203,1.393145672461321,3.7138125000000004,3.737000000000002,3.4649600813476775,3.099665748124274,3.148895830680436,3.376481476832375
2012-02-29,POMRB,4.3900000000000015,6.1,4.466666666666667,2.9,3.71,4.315625,3.7837500000000013,3.732815006220466,4.021734300373328,4.101726698404312,3.691669538316005,4.867096354166667,5.269999999999999,5.181394844722486,5.157454426993391,6.428076632810277,6.305789661863902,3.7636979166666666,3.517083333333331,3.6401854890457255,3.627621254316175,4.218722190672563,4.496421398792796,2.108125,2.042499999999999,2.151591973876677,2.275789089686004,2.52655168653585,2.3243323103737064,3.7170451388888885,3.626000000000002,3.5629760488086064,3.2540780992849014,4.060960934445266,4.176792483290227
2012-05-31,PREMON,7.0,6.634166666666666,5.5150000000000015,3.35,5.14,4.824999999999999,4.156250000000002,5.0396890037322795,4.443810856768067,5.47950464017147,5.433430896972011,4.875026041666667,4.894791666666665,5.762503573500158,6.038272764054904,8.313876890258163,8.01292875179727,3.856354166666667,3.710833333333331,4.390111293427436,4.161733083627294,6.102973504907587,6.3772561046387315,2.045,2.122499999999999,2.630955184326006,2.595787276127114,3.2313484138733215,3.1791090671254305,3.644643849206349,3.8016250000000023,4.193785629285164,4.500451000090262,5.475432522258089,5.660592056065232
2012-08-31,MONSOON,3.51,2.7634375,2.337916666666666,0.735,2.785861111111111,5.43875,4.475000000000001,4.427813402239368,4.343791950898666,2.757205120831061,2.4961597771484874,4.8339010416666675,4.839401041666665,4.562877144100095,4.4437171334224095,2.487118634230576,2.45651339107538,3.860729166666667,3.816562499999998,3.569233442723128,3.704885735771464,1.784139778267341,1.749914331521069,1.88375,2.093749999999999,1.8725731105956036,2.1703583524840733,0.9812618367021709,0.9176684968871798,3.6547769660894662,3.6324652777777797,3.6306158220155424,3.6601105087293355,2.49953994239952,2.1970249442117638
2012-11-30,POMKH,5.8,4.145,3.265,1.0,2.9914285714285715,5.765,5.175000000000002,4.97668804134362,4.563632922869169,4.2651356830358145,4.044637414303166,4.628713541666667,4.910651041666665,4.395726286460057,4.075132458419584,3.6102645881306623,3.945709322873207,3.7942708333333335,3.8961458333333314,3.4475400656338766,3.555744899747829,2.5866467949245724,2.8178597283442994,1.815,1.9962499999999992,1.523543866357362,1.8492523185470877,1.4517989411673287,1.4627766587096227,3.674259289321789,3.656822420634923,3.374940921780754,3.1818281439733567,2.992400395795004,3.0693668758911716
2013-02-28,POMRB,6.5,5.4860000000000015,4.183333333333334,2.0,3.693636363636364,6.0075,5.7025000000000015,5.586012824806172,4.849093630016873,5.3381934401803806,5.029274041998464,4.418908854166666,4.757151041666665,4.831835771876035,4.651545444797193,6.152581483402092,6.310120381364618,3.8580729166666665,3.8253124999999977,3.7418573727136595,3.697850120926805,4.291134087259449,4.5649687047036025,1.873125,1.7712499999999989,1.7141263198144172,1.8309821366994432,2.675156141638536,2.4552955525053886,3.7243599837662344,3.6527315115440135,3.5024190985229975,3.376433203725686,3.9651370737007032,4.1635217027249976
2013-05-31,PREMON,7.5,5.6066666666666665,5.266666666666667,3.7,5.312222222222223,6.1125,5.8275000000000015,6.351607694883703,5.231968869461044,6.950312562071986,7.228428423562287,4.1812916666666675,4.500276041666665,5.141768129792288,5.199660752803698,7.6300456600629305,7.198871906892823,3.949375,3.7632291666666644,4.351781090294862,4.163145844300783,5.9821649857538315,6.172807421428084,1.9,1.8587499999999992,2.5084757918886504,2.2967742672302287,3.062413305773811,3.1582986834290914,3.722893217893218,3.6957870670995696,4.226340348002688,4.7780041418618024,5.398594566112202,5.4511988267775955
2013-08-31,MONSOON,4.95,2.1125,3.0966666666666662,0.85,3.014444444444445,5.96875,6.187500000000002,5.790964616930222,5.223806719982104,3.967576165480673,3.9160385202471875,3.8717916666666667,4.337541666666665,3.9300608778753725,3.629538908888354,2.26103733600229,2.352627684826251,3.8245833333333334,3.9529166666666646,3.8497353208435836,3.935315837301807,1.898120426543986,1.7783247779390126,1.9375,1.887499999999999,1.8450854751331902,1.9539930662708265,0.7030703126203947,0.6608210639063143,3.642815656565657,3.752932900432903,3.741581986579391,4.024286129086544,2.4822114214126785,2.4658204071199465
2013-11-30,POMKH,5.2,2.895,3.236666666666667,1.1,2.751111111111111,5.8687499999999995,6.037500000000001,5.554578770158134,5.250209770446394,5.537108870468042,5.855933126244963,3.6220833333333333,4.025041666666665,3.516036526725223,2.991014790563629,3.381939485493627,3.9612963114432187,3.6775,3.945833333333331,3.6045078591728172,3.7560296090467804,2.763707825811501,3.0667479022532573,1.9625,1.9124999999999992,1.547051285079914,1.707621131812873,1.1297933553080415,1.2748191728049805,3.434875,3.692853535353538,3.345393636392079,3.244167081943649,3.0338290566735617,3.095785930577958
2014-02-28,POMRB,5.95,4.26,3.2133333333333334,2.2,3.293333333333333,5.79375,5.900000000000001,5.712747262094881,5.3737740438744,6.107975782301079,6.123559649022704,3.47171875,3.718541666666664,3.8136219160351335,3.3922805598176082,5.463728678981802,5.676116559898057,3.4358333333333335,3.7033333333333314,3.4480380488370237,3.5846574149596,4.2942283929487655,4.496576831621498,1.93375,1.9624999999999995,1.8082307710479486,1.7850147843929904,2.31596589947824,2.3007758982574886,3.0881666666666665,3.5927777777777803,3.324569515168581,3.108912117352709,3.939246454586659,3.988767796817154
2014-05-31,PREMON,7.25,4.835,5.0600000000000005,3.7,4.049,5.75625,5.837500000000001,6.327648357256929,5.6557614614103136,7.366039293435204,7.4880043322984395,3.4584375,3.525624999999998,4.22217314962108,4.110613931908688,6.484800349113633,6.362189322868533,3.1816666666666666,3.6516666666666655,4.092822829302214,3.9845444369424174,5.805761521199211,5.796032295874023,1.9612500000000002,1.9624999999999992,2.5649384626287692,2.2885062322272445,3.4292665064871453,3.2000027655883234,2.8680972222222225,3.276972222222225,3.614341709101149,3.611204357744287,5.283243361293238,5.23896655820529
2014-08-31,MONSOON,4.6,1.68125,1.37,0.62,1.504,5.75625,5.750000000000001,5.636589014354157,5.546258952496123,4.204709596511947,4.350760435616573,3.546741071428572,3.4178124999999984,3.2058038897726475,2.8716272189060774,1.609836131803137,2.208593334414054,3.2535416666666666,3.2199999999999993,3.0036936975813284,3.270788837766731,2.1226511286375165,1.926731421593519,2.01125,1.9049999999999994,1.7869630775772616,1.9107801549031358,0.7863616150609581,0.7178452498145962,2.8724166666666666,2.8993611111111135,2.7702050254606894,2.3073445596485187,2.0925925631920284,2.0539674317131125
2014-11-30,POMKH,5.25,3.22,2.93,1.55,2.5010000000000003,5.6875,5.762500000000001,5.481953408612494,5.537961520191005,5.616733082540579,5.492984675172093,3.6586160714285714,3.499062499999998,3.2114823338635885,2.8628835753166864,2.628615630259355,3.5084217357325804,3.3931250000000004,3.1433333333333326,2.974216218548797,3.0873343657239287,2.7269539261893208,2.6722703803295738,1.955,2.0174999999999996,1.692177846546357,1.8078019275877386,1.078874876790962,1.269462144829835,2.992,2.8368333333333355,2.6625230152764137,2.158293425035716,2.3764046621385484,2.484450358067593
2015-02-28,POMRB,5.9,4.641428571428572,4.095,2.15,3.5779999999999994,5.765,5.750000000000001,5.6491720451674965,5.617874104107384,6.179652760884228,5.92926147184921,4.06890625,3.5944196428571416,3.7834608288895817,3.7669083694473238,4.611009837478537,5.256067717280226,3.4768749999999997,3.363749999999999,3.422529731129278,3.282443994032118,3.9095589790738092,4.225197316718175,1.9175,2.005,1.8753067079278143,1.878442320470184,2.3147776928226946,2.2305713240398153,3.3354999999999997,2.908000000000002,3.028713809165848,2.922546426097562,3.3791438456542866,3.786040190656036
2015-05-31,PREMON,6.75,5.348571428571428,5.295,3.3,4.721,5.9425,5.625000000000001,6.089503227100498,5.801483974560562,7.405074210099131,7.445686279321429,4.52625,3.722812499999998,4.40950506876232,4.933469225069082,5.634005218192035,5.793808198270897,3.61125,3.422499999999999,4.171517838677566,3.842311666945782,5.555221217836231,5.893278848947055,1.8762499999999998,1.905,2.4451840247566885,2.2712066158155375,3.613784110802202,3.333655488469274,3.727625,3.0760000000000023,3.7056282854995084,4.43484543877702,4.924986501653608,5.243060991994698
2015-08-31,MONSOON,5.72,4.45,1.805,0.72,3.58,6.0841666666666665,5.905000000000001,5.941701936260298,5.823427069353802,4.09913859576838,4.192893777516501,4.719571428571428,4.414999999999998,4.425703041257393,5.180295472966901,1.3601280164890177,2.0888132226114293,3.7943749999999996,3.531249999999999,3.2249107032065396,3.320194779114228,1.894485535376611,1.898999498448456,1.9349999999999998,1.93,1.755110414854013,1.9240778959714249,0.6672089931395283,0.7594389133739616,3.944666666666667,3.5950000000000024,3.655376971299705,4.5302278410195065,1.9805011133504262,2.3185997828767935
2015-11-30,POMKH,5.55,4.11,3.5700000000000003,1.12,3.5620000000000003,6.319583333333333,5.980000000000001,5.785021161756179,5.819760935191998,5.839943786824999,5.764842232652298,4.852357142857143,4.637499999999998,4.299421824754436,5.008504166628744,2.8714381831416906,4.129501246812835,3.896875,3.6912499999999993,3.362946421923924,3.359803075181569,2.734998621015794,2.813920987125388,2.1975,1.8225,1.5010662489124078,1.7074431153394272,1.2974234200542756,1.2766024737356705,4.156180555555556,3.8602500000000024,3.6180261827798232,4.357582238846174,2.7871269354961132,3.2220262356354525
2016-02-29,POMRB,6.733333333333333,5.297999999999999,4.92,3.0499999999999994,4.253333333333333,6.485833333333334,6.188333333333334,6.1643460303870405,5.975213404234038,6.423463590011473,6.191525035460916,4.701321428571428,4.801642857142855,4.6988530948526614,5.483919051180303,4.819468630164636,4.81870627261335,3.9714583333333335,3.897499999999999,3.9857678531543543,3.809623400941867,3.9490161459938378,4.356788105129642,2.445,2.0475,2.1206397493474443,2.040687503335502,2.114668628166885,2.2037673281106724,4.218732323232324,4.029083333333336,3.8721490430012273,4.586058804201677,3.945240848915736,4.098814612736417
2016-05-31,PREMON,7.8,5.754285714285714,5.29,4.5,5.737777777777778,6.577083333333333,6.450833333333334,6.818607618232225,6.253711792989894,7.807035170034495,7.655463543901755,4.439196428571428,4.903071428571426,5.121026142625882,6.030643500236029,5.85661474757278,5.646338060671281,4.060416666666667,3.896249999999999,4.507460711892612,4.34359290371923,5.546233127588263,5.997790832130826,2.6525,2.3475,3.0723838496084666,2.790551564883776,3.529182948754202,3.1883278713866403,4.1052910353535355,4.283277777777781,4.618400536911848,5.770382788958154,5.517183989530579,5.336676153306394
2016-08-31,MONSOON,6.0,2.8360000000000003,2.4066666666666667,1.5,3.063636363636364,6.835416666666666,6.520833333333334,6.491164570939335,6.255126579656683,4.674947811984127,5.140432592659269,4.3329603174603175,4.499571428571426,4.207015685575529,4.618405283697495,2.542379024362411,3.0225049040385317,3.93375,4.046666666666666,3.6671430938022342,3.943885412241482,1.9256967585681664,1.8830003276647724,2.9812499999999997,2.5425,2.44343030976508,2.6354392733988963,1.0034949652910274,0.8325800605354039,4.041916035353536,4.154186868686871,3.9964948676016543,4.515739717524329,2.6741461092447354,2.7139064600759726
2016-11-30,POMKH,6.0,3.627,3.68,2.0,3.170833333333334,7.0,6.633333333333334,6.294698742563601,6.25635970312251,6.336396801626948,6.2228893993074506,4.3395180375180376,4.378821428571426,3.9750094113453174,3.9995379084555687,3.2933056352948182,3.544692185105858,3.8827083333333334,4.074166666666666,3.6722858562813405,3.9296553466081767,2.996487907727987,3.0707699851912946,3.1750000000000003,2.7625,2.2660581858590483,2.594459977270959,1.6501972119413573,1.5587747781867747,4.011805555555555,4.056395202020204,3.666230253894326,3.6416619016567724,3.191657359320475,3.0549823174421293
2017-02-28,POMRB,8.35,4.931111111111111,3.796666666666667,4.8,4.1375,6.945,7.0375,7.11681924553816,6.572495731986831,6.907454739114019,6.824316178417675,4.505050505050505,4.287099206349204,4.357450091251635,4.3379802054026495,4.9571981738927375,5.086446208043661,3.9699999999999998,3.7933333333333326,3.722038180435471,3.939339080149966,4.236365832653193,4.464433804485867,3.10125,3.2000000000000006,3.279634911515429,3.3466809829695072,3.1464038313775093,2.740488680595309,4.1325252525252525,4.027436868686871,3.854738152336596,3.750839803587654,4.159650626359391,3.943540544747843
2017-05-31,PREMON,7.5,6.173636363636363,6.005,4.3,5.612727272727272,6.899375,6.9624999999999995,7.270091547322896,6.734080546705752,8.594887121827233,8.55540003543306,4.557914141414141,4.391936868686866,5.083924600205526,5.39038281817924,5.793896530195675,5.622864168362861,3.9410416666666666,3.972083333333333,4.635222908261283,4.615565196508865,5.502272791327281,5.6145991196640415,2.9974999999999996,3.1500000000000004,3.6877809469092573,3.9142197423628216,4.777665060497475,3.868746824076912,4.349883207070707,3.9961742424242446,4.557933800492867,4.981836748396817,5.652686813683095,5.266657265153676
2017-08-31,MONSOON,5.8599999999999985,3.7409090909090894,2.39,1.11,4.154444444444444,6.871250000000001,6.927499999999998,6.706054928393737,6.655044819998482,5.170963697903305,5.615402968694723,4.391150252525252,4.6181641414141374,4.546718396486951,4.7085176844800145,2.6454717217429353,3.120921623773084,3.9983333333333335,3.9679166666666665,3.7371337449567696,4.132751899834684,2.080282647083386,2.1341014087097463,2.9425,3.0525,2.6566685681455544,3.4880153939396803,1.8490111911087324,1.7250505154915485,4.443841540404041,4.268876262626264,4.396538058073498,4.751804596351381,2.7473933760961,2.8328808118257567
2017-11-30,POMKH,5.775,3.1450000000000005,3.465,1.56,3.818888888888889,6.89,6.871249999999998,6.333632957036242,6.574761705007185,6.66178986114995,6.544726962457742,4.375431818181818,4.497664141414138,3.986031037892171,3.8453361377297073,3.51109953193747,3.761440736250888,4.0378125,3.9141666666666666,3.628280246974062,3.9843943023896506,3.1876268847102587,3.1557519044083664,2.955,2.9425000000000003,2.218001140887333,3.154096409660865,2.2507549759775074,2.226246861378558,4.464608585858586,4.430890151515153,4.165478390399654,4.2653569071761135,3.508036487984537,3.512497917178278
2018-02-28,POMRB,8.35,4.0790000000000015,4.4700000000000015,4.8,4.2411111111111115,6.92625,6.871249999999998,7.140179774221744,6.850013883173,7.0851948532362705,7.383032110495024,4.251113636363637,4.28463636363636,4.023218622735303,3.7815150868886103,5.018650128008751,4.707649222292126,3.9941666666666675,4.0825000000000005,3.964968148184438,4.141220689055716,4.17146442825203,4.308369436361847,3.0162500000000003,2.9425,3.2508006845323996,3.725941551666704,4.1939210413851455,3.4887793269351137,4.21597582972583,4.456792929292932,4.1957314786842375,4.2045413195535,4.55527917878735,4.221014367680364
2018-05-31,PREMON,7.65,6.9,5.6475,4.4,5.6752525252525245,6.971875000000001,6.908749999999998,7.344107864533047,6.996074758419534,8.724945217823281,8.375039666531261,3.8147500000000005,4.46622727272727,5.173931173641182,5.530972788270029,5.867857816259421,5.624999118182399,3.9102083333333337,3.993125000000001,4.637980888910663,4.640989847291843,5.678477253241035,5.831298883118471,3.12,2.9675000000000002,3.71048041071944,4.138612605175669,4.6177963381763885,4.145660881420021,3.808416305916306,4.472424242424244,4.787539897311552,5.224565740323075,5.978541900146196,5.3736488130991305
