Date,Season,Porbandar,Ranavav,Kutiyana,Porbandar_Trend,Porbandar_SMA,Porbandar_EWMA,Porbandar_DES,Porbandar_TES,Porbandar_ARIMA,Ranavav_Trend,Ranavav_SMA,Ranavav_EWMA,Ranavav_DES,Ranavav_TES,Ranavav_ARIMA,Kutiyana_Trend,Kutiyana_SMA,Kutiyana_EWMA,Kutiyana_DES,Kutiyana_TES,Kutiyana_ARIMA
2015-05-31,PREMON,9.2405,9.931666666666667,12.75,9.12983364661654,7.198297514619879,8.194213142867364,7.71299414977608,10.009661243022927,10.043335559423173,11.748541666666666,7.584999999999988,9.029036748247666,8.913580190146385,14.246197194712266,13.736086009324643,8.046249999999999,5.996666666666661,8.40941302376742,5.0120023163370355,8.673189985450438,9.321645358345123
2015-08-31,MONSOON,9.968421052631578,15.438333333333333,5.883333333333333,10.170721443030654,8.635124999999995,8.90389630677305,8.199295596193567,5.931162679863843,6.753098247596311,15.319166666666668,10.212083333333322,11.592755382281933,10.41991679151087,3.677186441909564,3.6957564745936553,8.49390625,7.359999999999994,7.398981147593785,4.974013706784425,3.5680734194335053,3.624593240076093
2015-11-30,POMKH,9.757142857142858,17.703333333333333,7.0200000000000005,11.055247183737315,9.624542293233079,9.245194926920973,8.642172518843108,9.003363600940823,8.39732283657456,19.265375000000002,13.284999999999988,14.036986562702491,12.09869408657915,10.232203585459862,11.793687148752824,7.9082291666666675,8.732499999999995,7.247388688556271,4.945625134849019,5.932954758740186,5.594515760103928
2016-02-29,POMRB,13.90153846153846,26.34,7.367916666666668,11.19492209544841,10.716900592828221,11.107732340767967,9.562450277205667,10.91562632443708,11.906537023759572,21.152625,17.35333333333332,18.958191937621496,15.428907503665126,17.393844295108593,15.723560368752795,7.1140625,8.255312499999995,7.295599879800429,4.920457129360385,8.96045366200124,7.705518998680339
2016-05-31,PREMON,11.947272727272727,25.228,9.973333333333334,10.794643273393273,11.393593774646401,11.443548495369871,10.231381727752135,13.663189991727505,13.999318053434905,20.769708333333334,21.17741666666665,21.466115162572898,17.679405197293246,27.01163332727473,25.963883585072864,6.085729166666666,7.561145833333329,8.366693261213591,4.916251795334838,10.512085696197829,8.820138339175301
2016-08-31,MONSOON,8.379047619047617,15.24,2.3066666666666658,10.078298368298368,10.996250416250412,10.21774814484097,10.444263038925849,9.755249413024995,11.012624491257,19.483458333333335,21.127833333333317,18.975669097543737,16.995142200686214,17.796466837805486,13.487726418929194,5.485989583333334,6.666979166666662,5.942682623394821,4.851679406032125,3.9651233571201576,2.6065007287543924
2016-11-30,POMKH,8.144285714285713,14.838333333333333,2.37,9.659556277056275,10.593036130536126,9.388363172618867,10.592458336747443,9.852436097069614,9.40291468705673,18.666208333333334,20.41158333333332,17.320734791859575,16.382288962566406,16.692611386285826,15.06495818514723,5.298333333333333,5.504479166666663,4.5136095740368924,4.788693246448731,5.088663767450347,4.085068967888915
2017-02-28,POMRB,9.783636363636363,18.915,7.22,9.249420995670993,9.563560606060602,9.546472449025865,10.90056173437504,10.890049369295872,10.659086324473009,18.640208333333334,18.555333333333316,17.958440875115745,16.892532922685508,18.86584330140298,16.497120599131847,5.490833333333333,5.467499999999996,5.5961657444221355,4.765000852103238,6.927305279343583,5.50649626292077
2017-05-31,PREMON,12.715238095238092,26.115,8.62,8.432228013214853,9.755551948051943,10.813978707510756,11.526503597509947,11.103643088801112,10.803831455216537,18.302541666666666,18.777083333333316,21.221064525069444,18.996933618331667,23.724390803776124,22.99319096126427,5.902083333333333,5.129166666666661,6.805699446653281,4.752743752760285,9.067860863624347,8.740552114938989
2017-08-31,MONSOON,4.33,14.145,5.2,7.970473342447025,8.743290043290038,8.220387224506453,11.118941277874091,8.808846323312855,8.670090810842744,17.2789375,18.503333333333316,18.390638715041668,17.72911623751341,16.742137722435128,16.881566611905285,6.004166666666666,5.852499999999995,6.163419667991969,4.713732445608125,2.5492919278354806,1.876938260050525
2017-11-30,POMKH,5.6557894736842105,13.232,2.766666666666667,8.649125939849622,8.121165983139662,7.194548124177556,10.830817024880542,7.399952365358625,7.723034956831501,17.15675,18.10174999999998,16.327183229025,16.553313480089802,15.616526332419193,15.751848558205564,6.14125,5.951666666666661,4.804718467461848,4.656195377656561,5.018963208112674,5.2133588060836145
2018-02-28,POMRB,8.578095238095235,12.3325,7.6400000000000015,9.922578320802005,7.819780701754381,7.747966969744628,10.858311981052534,8.497839897616785,7.12577810596507,17.868625,16.45612499999998,14.729309937415,15.450250669939797,17.506114332217013,17.591678318324075,5.989166666666667,6.056666666666661,5.93883108047711,4.638044290506902,7.003292191764264,5.754225101334574
2018-05-31,PREMON,19.35,31.72,9.296666666666667,11.917211779448621,9.478471177944858,12.388780181846776,12.143269167401407,9.62014446334727,9.245132542120924,17.980270833333332,17.85737499999998,21.525585962449,19.24541534401585,19.57086262511975,18.2896963464597,5.727708333333333,6.225833333333329,7.281965314952933,4.633258574299974,9.25131329717654,8.882686774115863
2018-08-31,MONSOON,7.882857142857143,14.235,3.306666666666666,,10.366685463659143,10.586410966250924,12.04041595951314,10.372591812538499,10.28087137438015,,17.87987499999998,18.6093515774694,17.938330415245815,17.80870595433785,20.132151334917936,,5.752499999999995,5.691845855638426,4.581333066339939,2.886818512938399,2.3844442488826116
2018-11-30,POMKH,18.06,14.035166666666667,2.5683333333333334,,13.46773809523809,13.575846579750554,,10.253047352907886,12.55767502221547,,18.080666666666648,16.77967761314831,,16.1607022292594,15.697904831665891,,5.7029166666666615,4.442440846716389,,4.659596179681529,4.148724664776912
