Date,Season,Paparahandi,Raighar,Nabarangapur,Kosagumuda,Dabugan,Umarkote,Nandahandi,Jharigan,Chandahandi,Tentulikhunti,Paparahandi_Trend,Paparahandi_SMA,Paparahandi_EWMA,Paparahandi_DES,Paparahandi_TES,Paparahandi_ARIMA,Raighar_Trend,Raighar_SMA,Raighar_EWMA,Raighar_DES,Raighar_TES,Raighar_ARIMA,Nabarangapur_Trend,Nabarangapur_SMA,Nabarangapur_EWMA,Nabarangapur_DES,Nabarangapur_TES,Nabarangapur_ARIMA,Kosagumuda_Trend,Kosagumuda_SMA,Kosagumuda_EWMA,Kosagumuda_DES,Kosagumuda_TES,Kosagumuda_ARIMA,Dabugan_Trend,Dabugan_SMA,Dabugan_EWMA,Dabugan_DES,Dabugan_TES,Dabugan_ARIMA,Umarkote_Trend,Umarkote_SMA,Umarkote_EWMA,Umarkote_DES,Umarkote_TES,Umarkote_ARIMA,Nandahandi_Trend,Nandahandi_SMA,Nandahandi_EWMA,Nandahandi_DES,Nandahandi_TES,Nandahandi_ARIMA,Jharigan_Trend,Jharigan_SMA,Jharigan_EWMA,Jharigan_DES,Jharigan_TES,Jharigan_ARIMA,Chandahandi_Trend,Chandahandi_SMA,Chandahandi_EWMA,Chandahandi_DES,Chandahandi_TES,Chandahandi_ARIMA,Tentulikhunti_Trend,Tentulikhunti_SMA,Tentulikhunti_EWMA,Tentulikhunti_DES,Tentulikhunti_TES,Tentulikhunti_ARIMA
1999-02-28,POMRB,3.785,6.080000000000001,5.215,5.025,2.69,3.0033333333333334,4.5125,3.18,3.58,4.76,3.9768749999999997,3.79125,3.57904566308864,3.1118442854458412,5.056140333460919,4.102782973959246,5.4070833333333335,5.5874999999999995,5.56135889424384,5.334247914003939,5.865504435632731,5.471992348421343,4.8827083333333325,4.334999999999999,4.5488996187136,4.454647029899749,5.723492752842125,5.419344393698888,4.69875,3.6700000000000004,3.6772344443904004,3.406854991814327,5.319208579346213,4.902062796993938,2.610104166666667,2.6393750000000002,2.4584087733248,1.538704668675513,2.8403435182506205,2.6194338290664745,2.842083333333333,2.87,2.549105829287253,2.814151992272493,3.2939530332196183,3.034266648474002,4.030708333333333,4.030708333333333,3.921416305670144,3.6199981953151674,4.565642817094479,4.512499801187383,2.78375,2.8250000000000006,2.63057524137984,2.4282325405297738,3.0048525645270874,2.9676137628648,3.83875,3.8387500000000006,3.84798567878656,3.6965702429480403,3.5347761037807612,3.58,4.142083333333334,3.9841666666666677,4.032640073728,3.5853655740410266,4.527171516218893,4.446122298716522
1999-05-31,PREMON,6.71,6.11,5.383333333333333,8.865,4.726666666666667,5.7700000000000005,6.254333333333332,5.39,4.72,6.096666666666668,3.8884375,4.10875,4.831427397853184,4.48633163477204,6.564113925419697,5.949305260910081,5.223194444444444,5.500833333333333,5.780815336546304,5.755397617681944,7.901961698473338,7.297173898671951,5.242239583333333,4.563333333333333,4.882673104561493,4.694112793756249,6.009367529058632,5.221044398444139,5.466875,4.1675,5.7523406666342405,7.565419178538446,8.052777783428317,7.690024511394032,2.5532291666666667,2.673541666666667,3.365711930661547,1.8904983730267448,4.584536491219707,4.531791622755973,2.6945833333333336,3.0475000000000003,3.837463497572352,4.092231231142762,5.0277025333066145,4.9074232592490885,4.030708333333333,4.030708333333333,4.854583116735419,4.95482233636364,6.2381594695784965,6.254333059524547,2.791875,2.875,3.734345144827904,4.4717391487877265,5.873847813722291,5.603168798923438,3.83875,3.838750000000001,4.196791407271936,4.191128416626494,4.662697310550421,4.72,4.158854166666667,4.160000000000001,4.858250710903468,4.271769405446324,6.564675729129712,6.533067888394122
1999-08-31,MONSOON,1.93,3.1966666666666668,6.415,5.734999999999999,0.6,0.58,2.2785,0.49,1.93,2.4466666666666668,4.045624999999999,3.8449999999999998,3.67085643871191,3.6646082457317215,1.2654548478001342,2.3814604824205556,5.117222222222222,5.313333333333333,4.747155868594449,5.204140253265042,2.8107551117957077,3.148640236618076,5.4305208333333335,5.2020833333333325,5.495603862736896,5.193739045791387,2.3621961986160507,3.2153984483900597,5.746875,5.23,5.745404399980544,8.623972735934597,1.8083586512836445,1.608246091192452,2.579791666666667,2.546666666666667,2.259427158396928,1.6328200791248655,1.4290254400903835,1.3483144210831375,2.791666666666667,2.636666666666667,2.5344780985434108,2.9020639687634975,1.3373897823979575,1.6377823793708322,4.030708333333334,4.030708333333333,3.8241498700412517,3.969683337908088,2.264815331090367,2.278499884221791,2.93375,2.6925,2.4366070868967427,2.864079028109185,0.7783297920372738,1.0107332811846386,3.83875,3.838750000000001,3.2900748443631613,3.201943871207842,1.9304282212257668,1.6320940154504278,4.188541666666667,4.124166666666667,3.8936170932087473,4.034798623879149,1.7852034783384618,1.8443597142235892
1999-11-30,POMKH,3.3025,5.145555555555553,4.11625,3.19,2.2225,1.6566666666666665,3.0775,2.505,5.125,3.4708333333333337,4.105625,3.9318749999999993,3.523513863227146,3.5014575787842737,3.0629808977524564,2.96611717996282,5.475138888888888,5.133055555555554,4.906515743378891,5.26068448276919,4.315951053107833,5.224822644293775,5.705729166666667,5.282395833333332,4.943862317642138,5.0404845269307,4.374662917629924,4.542538100413957,5.8149999999999995,5.703750000000001,4.723242639988326,7.143417918787693,3.3730257603014113,3.3327029354735047,2.528958333333333,2.559791666666667,2.244656295038157,1.6372841759273709,2.0195307946334218,2.2480779667377124,2.7791666666666663,2.7525000000000004,2.1833535257927132,2.4198329728599197,1.537073361844552,1.2627749403712034,4.030708333333334,4.030708333333333,3.525489922024751,3.5306896609227008,3.051294348154137,3.0774998548476544,3.09,2.8912499999999994,2.4639642521380454,2.7179368209468913,1.772460231155516,1.78690671819087,3.8387499999999997,3.838750000000001,4.024044906617897,4.032577677189058,5.1069221765756785,5.125,4.262708333333334,4.193541666666668,3.724503589258582,4.023262884366809,3.480295643838705,3.6793128128076664
2000-02-29,POMRB,4.695,5.953333333333332,6.4,5.37,2.85,3.3166666666666664,4.5125,3.52,3.58,4.72,3.946875,4.159375,3.9921083179362875,3.9550784940062482,4.90853269430008,4.418057824955644,5.930138888888887,5.101388888888887,5.325242779360668,5.547148506619689,5.806544349423805,5.798616845357427,5.2778125000000005,5.578645833333332,5.526317390585283,5.484358976296439,5.735707305960398,5.422478296805346,5.4153125,5.790000000000001,4.981945583992996,6.894474177427646,5.430273829586737,5.1937355089972925,2.569375,2.599791666666667,2.4867937770228945,1.7439999109315507,2.7960330195404954,2.630506225059825,2.714583333333333,2.8308333333333335,2.636678782142295,2.7359033920873537,3.257299016110247,2.938934558490556,4.030708333333333,4.030708333333333,3.9202939532148506,3.9169660348508266,4.566187415482122,4.512499849406592,3.2687500000000003,2.9762499999999994,2.886378551282827,3.2214940351058443,3.042900558272199,3.3915236406787233,3.83875,3.8387500000000006,3.846426943970738,3.925855357977869,3.55922586121227,3.58,4.276041666666667,4.1835416666666685,4.122702153555149,4.292607451450587,4.630226039566378,4.664077619131946
2000-05-31,PREMON,6.28,9.1,6.4,9.065,4.16,5.3566666666666665,6.254333333333332,6.3,4.72,6.73,3.9071875,4.051875,4.907264990761773,5.062339839188465,6.623647467101932,6.568361017418087,6.054444444444443,5.848888888888887,6.8351456676164,6.803552928495827,7.831972502147283,6.79491481042941,4.721406250000001,5.832812499999999,5.87579043435117,5.88770581559165,6.056806267773768,5.669342428326135,5.14,5.84,6.615167350395797,8.885709325995403,8.252428361932983,8.084016861585273,2.7303125,2.4581250000000003,3.156076266213737,2.0529159222585047,4.554499261180059,4.598512753675207,2.757916666666666,2.7275,3.724673935952043,3.879256220049968,5.096985506106992,5.531523787260671,4.030708333333333,4.030708333333333,4.853909705262243,5.197696755036079,6.2386025444802495,6.254333128459708,3.491875,3.2037499999999994,4.251827130769696,5.569821879840959,5.971574561690851,5.651051168855573,3.916875,3.838750000000001,4.195856166382443,4.401549870298073,4.694573274906022,4.72,4.250104166666667,4.341875000000002,5.165621292133089,5.029043866119574,6.5217413399538895,6.361577085951634
2000-08-31,MONSOON,1.09,3.8466666666666662,1.975,2.3375,1.49,0.4766666666666666,2.2785,1.01,1.93,1.92,4.065625,3.841875,3.3803589944570636,3.789192479456922,1.3547800563816117,1.7582577358272091,6.090833333333332,6.011388888888887,5.639754067236507,6.283070801671193,3.2392247965726377,3.6272653404093003,4.6918750000000005,4.7228125,4.315474260610703,5.069724545101176,3.95149647798443,4.627827425683829,5.40625,4.990625,4.904100410237478,6.062975470208147,2.2194541428824817,2.8570864696774674,2.80625,2.6806250000000005,2.489645759728242,1.9546124906949514,1.361498917166518,1.0803012057836399,2.8474999999999997,2.7016666666666667,2.4254710282378924,2.717751922383448,1.2605905648296423,1.057314454688631,4.030708333333334,4.030708333333333,3.8237458231573456,4.142357355030896,2.2651758084127716,2.2784999130543904,3.745,3.3337499999999993,2.9550962784618173,3.8468048037023923,1.0365968072477685,0.9702863116700118,3.995,3.838750000000001,3.289513699829466,3.3648940189064875,1.9163244126916474,1.93,4.347916666666666,4.210208333333336,3.8673727752798532,4.5508831165954815,2.0505131385774984,2.2955595274434057
2000-11-30,POMKH,3.825,5.4899999999999975,4.105,4.385,2.62,2.106666666666667,3.0775,3.77,5.75,3.7900000000000014,4.22125,3.9724999999999997,3.5582153966742385,3.785376212034427,3.0570412587528466,3.0069984435145614,5.8929166666666655,6.097499999999998,5.579852440341903,6.243864022037212,4.780507059698898,5.175360505108485,4.498125000000001,4.72,4.231284556366422,4.841770518938681,4.281778620746827,3.937689717519733,5.53625,5.289374999999999,4.696460246142487,5.039127876124369,3.367086295496945,2.887422785154177,3.0,2.7800000000000002,2.5417874558369453,2.0320180569405237,2.0188977177492107,2.4140826322058797,2.880833333333333,2.814166666666667,2.297949283609402,2.4802969427059063,1.4522425844446318,1.3451406908970296,4.030708333333334,4.030708333333333,3.5252474938944074,3.6368878048436057,3.0515876256551957,3.0774998895253933,3.7925000000000004,3.6499999999999995,3.2810577670770904,4.006021876818752,2.082456985379128,2.3028959379245273,3.9949999999999997,3.995000000000001,4.27370821989768,4.483886116570296,5.1106247764484785,5.125,4.485833333333334,4.290000000000003,3.8364236651679127,4.502651410027578,3.5008455183314307,3.409147598533221
2001-02-28,POMRB,5.44,5.9,6.175,6.305,3.06,3.583333333333333,4.5125,4.28,3.58,5.183333333333334,4.1725,4.1587499999999995,4.310929238004543,4.477778984853327,4.882566416507247,4.843696667705122,5.305,6.084166666666665,5.707911464205142,6.295392724256778,6.251534705826098,5.91543325138927,4.154375,4.66375,5.008770733819853,5.171542564099138,5.935329761796006,5.860437879142539,5.3696875,5.5231249999999985,5.339876147685493,5.475474722127987,5.481933483615924,5.397945314886866,3.0975,2.8325000000000005,2.749072473502167,2.1766821002839962,2.823213786824101,2.7515804020664905,2.8583333333333334,2.8808333333333334,2.8121029034989746,2.913017705903745,3.334355125712005,3.139900298275911,4.030708333333333,4.030708333333333,3.9201484963366444,3.9654966605653326,4.566426020485214,4.512499878783515,3.645,3.84,3.6806346602462545,4.380830243770731,3.5416471893447157,3.7746571305116223,4.1175,3.9950000000000006,3.996224931938608,4.26588648123137,3.68044767650499,3.58,4.4245833333333335,4.405833333333336,4.375187532434081,4.769288096696529,4.716587863410786,4.800368992919134
2001-05-31,PREMON,6.78,7.57,5.075,9.17,5.5,5.3566666666666665,6.254333333333332,5.92,4.72,7.37,3.97625,4.2837499999999995,5.298557542802726,5.68744150847454,6.626548122031675,6.543874459415677,4.901909722222221,5.701666666666664,6.452746878523086,6.833453355931999,8.19578810789099,8.181128643237344,3.9993749999999997,4.3325,5.035262440291913,5.189667423116753,6.128328712185635,5.96720062054608,5.134374999999999,5.5493749999999995,6.871925688611295,7.735584598548072,8.399962920977696,8.4596652772758,2.97,3.1675000000000004,3.8494434841013003,2.701421784143249,4.5944519028566395,4.59052442848288,2.7674999999999996,2.8808333333333334,3.829928408766051,4.036059738507388,5.231434466170657,5.717211086417844,4.030708333333333,4.030708333333333,4.8538224311353195,5.193366799967994,6.238796668977681,6.254333169662322,3.4037500000000005,3.745,4.5763807961477525,5.678439274442546,6.521956138957313,6.155499118095452,4.161875,3.995000000000001,4.285734959163165,4.621855762830766,4.814493741779951,4.72,4.234166666666667,4.5658333333333365,5.573112519460449,5.543466209492931,6.690283714287538,6.658087144219051
2001-08-31,MONSOON,0.2,0.6733333333333333,0.55,0.9,0.93,0.2966666666666667,2.2785,0.21,2.91,0.7899999999999999,3.8299999999999996,4.061249999999999,3.2591345256816355,3.905498811186099,1.395508726020588,1.6097480945664548,4.973541666666666,4.9083333333333306,4.140981460447184,5.215973597833788,3.294546109312177,3.2953112212800786,4.069375,3.97625,3.2411574641751475,4.049748348284829,3.208755467610717,2.865944707057572,5.081875,5.1899999999999995,4.483155413166777,4.5069534392466934,2.3238235700374283,2.775378270891288,2.8675,3.0275000000000003,2.68166609046078,2.5105645443503275,1.4922737405070081,1.3813828023965922,2.6283333333333334,2.8358333333333334,2.416623711926297,2.7718088052309606,1.3543434308390703,0.9047456820257701,4.030708333333334,4.030708333333333,3.8236934586811917,4.110017639814311,2.265333744415849,2.2784999303897684,3.1712500000000006,3.5450000000000004,2.8298284776886513,3.161162850798052,1.4030948124788094,0.9323290710374652,4.08375,4.240000000000001,3.735440975497899,3.9518356834848993,2.020072345688524,1.93,4.1425,4.283333333333337,3.659867511676269,4.686147327012754,2.2363969906477936,2.405720051836976
2001-11-30,POMKH,3.1450000000000005,5.43861111111111,4.29,3.94,2.16,1.5599999999999998,3.0775,2.64,5.125,3.3966666666666665,3.9375,3.8912499999999994,3.2134807154089815,3.5495708338206966,3.1582784188722663,2.9785689289375226,5.024097222222221,4.895486111111109,4.6600333207127544,5.171416870910446,4.309894630494412,4.55819452796086,3.950625,4.0225,3.6606944785050883,3.972814066044163,4.0613591704125716,3.8872733340365984,5.14796875,5.078749999999999,4.265893247900067,3.871940006125348,3.472444353093697,3.1090881077747277,2.7321874999999998,2.9125000000000005,2.4729996542764683,2.5033591425004653,2.101414547953825,2.3248047682013198,2.6355208333333335,2.6991666666666667,2.073974227155778,2.3067471809154347,1.4631337283204582,1.4442728767997424,4.030708333333334,4.030708333333333,3.525216075208715,3.594175212044976,3.0517161193867866,3.0774999107584637,3.1241666666666665,3.2625,2.7538970866131907,2.6740638436119837,2.218404617313809,2.591203651274285,4.08375,4.083750000000001,4.291264585298739,4.515758992568053,5.847036765390129,5.623455686077537,4.11875,4.185000000000003,3.554587173672428,4.456379137462668,3.54991115233124,3.117012032199568
2002-02-28,POMRB,4.949999999999998,6.524444444444443,6.55,6.33,2.7,3.016666666666667,4.5125,3.55,3.58,4.843333333333334,4.3462499999999995,3.768749999999999,3.9080884292453884,4.017823535571333,4.91914605939573,4.929631568490159,5.369930555555555,5.05159722222222,5.40579777020543,5.482748939141688,5.849211958485986,5.855702470829476,4.130625,4.11625,4.816416687103053,4.516106735544104,5.858773483911072,5.834441724580248,5.252187499999999,5.084999999999999,5.09153594874004,4.9523022307322515,5.554058491536891,5.5664245551085525,2.6781249999999996,2.8225000000000002,2.563799792565881,2.57396968347939,2.8678300268747416,2.7088427646930864,2.861458333333333,2.5575,2.4510512029601337,2.5509488156591305,3.1764801811465606,2.9530474422814708,4.030708333333333,4.030708333333333,3.920129645125229,3.9211250224668053,4.566530560544077,4.51249989856369,3.6433333333333326,3.08,3.0723382519679143,2.9266437050492256,3.427388907636666,3.6372724283207,4.20625,4.083750000000002,4.006758751179244,4.175468237248411,3.6560928245907443,3.58,4.357083333333334,4.100000000000003,4.07008563753679,4.570291370642863,4.725564924098719,4.781131399307706
2002-05-31,PREMON,8.13,7.35,3.75,9.67375,4.7775,5.980833333333332,6.254333333333332,6.2733333333333325,4.72,7.52,4.79375,4.106249999999999,5.596853057547234,5.8972029514447755,6.590050758407334,6.529757558371863,5.81125,4.996597222222221,6.183478662123258,6.038303094300149,7.960721251576006,7.7294663629947165,4.5875,3.785,4.389850012261832,4.307131763245432,5.659482215243279,5.520604690718837,5.3246875000000005,5.210937499999998,6.924421569244024,8.18838317881115,8.467662760390226,8.629519280157453,2.7831250000000005,2.6418750000000006,3.4492798755395286,2.963434462485163,4.610801380606068,4.5726813206775585,3.2102083333333336,2.713541666666667,3.862964055109413,4.063804723259384,4.949823150918201,5.367915895865925,4.030708333333333,4.030708333333333,4.853811120408471,5.151898671983624,6.238881720783489,6.25433319706613,4.235833333333333,3.1683333333333334,4.352736284514082,5.015569084381439,6.28600070697051,5.790463262878675,4.406875,4.083750000000002,4.292055250707547,4.458312760942613,4.79830429734196,4.72,4.69625,4.137500000000003,5.450051382522075,5.319104557353504,6.679958951819387,6.7660525780240635
2002-08-31,MONSOON,2.12,3.66,3.3150000000000004,1.23,1.22,1.4799999999999998,2.2785,4.01,3.89,2.5466666666666664,5.201875,4.58625,4.206111834528341,4.885027538315982,1.2909918693064637,1.6627204097884611,6.028680555555555,5.743263888888888,5.174087197273955,5.4187941894578495,3.0619335742545366,1.9195026975337237,4.46125,4.47625,3.9599100073570987,4.0091411767252385,2.177757786614497,2.0048046875292673,5.4028125000000005,5.293437499999999,4.646652941546415,5.269511740679593,2.265870884210451,2.426411025946746,2.955625,2.714375000000001,2.557567925323717,2.791071872331801,1.4570066974729299,1.2221222376682679,3.6318749999999995,3.0093750000000004,2.9097784330656475,3.3091144106621417,1.3469002898712827,0.9756616976565458,4.030708333333334,4.030708333333333,3.8236866722450826,4.077140792745791,2.265402940949217,2.278499941961638,4.548333333333333,4.118333333333333,4.21564177070845,5.123349160705969,1.2836082850413284,0.7645625633034709,4.484999999999999,4.328750000000002,4.131233150424528,4.253874688015662,2.7321386729851116,2.7115785157695784,4.9675,4.57666666666667,4.288697496179911,4.837379676032518,1.8766559039620851,1.9297954353693174
2002-11-30,POMKH,4.805,5.9825,5.18,4.19,2.71,3.1666666666666665,3.0775,3.58,5.75,4.3533333333333335,5.32875,5.00125,4.445667100717004,5.0381018783363185,3.2913712708651306,3.403953035834427,6.305624999999999,5.879236111111109,5.497452318364373,5.551181605516336,4.601688625774169,5.603749008511867,4.355,4.69875,4.447946004414259,4.228882891570426,4.142379780785449,4.357684689470696,5.58046875,5.355937499999999,4.463991764927849,4.64979036253787,3.55598385774013,3.3703490246783585,3.2009374999999998,2.8518750000000006,2.61854075519423,2.840555916984113,2.0888708790203805,2.3849398346613535,4.031770833333333,3.4110416666666667,3.0125337265060548,3.390045272197375,1.8161244006360429,2.0870276189879426,4.030708333333334,4.030708333333333,3.5252120033470495,3.571288086505153,3.051772416371719,3.077499925118007,4.784166666666667,4.3533333333333335,3.9613850624250695,4.724427360825823,2.873577864772768,3.432164033390479,4.485,4.485000000000002,4.778739890254717,5.040321458126553,5.420661349364545,5.441535375420452,5.083333333333334,4.815833333333336,4.31455183104128,4.784612201927833,3.7584301009700525,3.8612221255198476
2003-02-28,POMRB,6.555,7.72,4.65,6.705,3.53,4.783333333333332,4.5125,5.11,3.58,6.0566666666666675,5.08,5.4025,5.289400260430202,5.891324434177317,5.148088511151114,5.23427963203249,6.485624999999999,6.178124999999998,6.386471391018624,6.216522958667264,6.182071110192274,6.2783618146495535,4.565625000000001,4.22375,4.528767602648555,4.3066984110800215,6.131103431750479,6.1324393990332835,5.693125000000001,5.4496875,5.36039505895671,5.743271859104581,5.66671881861445,5.7889350384536575,3.44625,3.059375,2.983124453116538,3.009340803358552,2.8945860365004266,2.849832563643761,4.361666666666666,3.8527083333333327,3.720853569236966,4.133898601832085,3.908943600006368,3.6787954995306973,4.030708333333333,4.030708333333333,3.9201272020082296,3.907687598648364,4.566576362701472,4.51249991279142,4.58375,4.743333333333333,4.4208310374550415,5.235532747367913,4.138856219750038,3.7837467039948813,4.485,4.485000000000003,4.29924393415283,4.537002508247535,3.904910518447579,3.58,4.875833333333333,5.119166666666669,5.011397765291435,5.129725099164126,5.104149773638362,5.155973046915905
2003-05-31,PREMON,7.54,8.37,4.8,10.72,5.91,7.413333333333332,6.254333333333332,6.6,4.72,7.2333333333333325,4.570625,5.254999999999999,6.189640156258122,7.037930821993589,7.064921776490908,7.469343844038574,6.395729166666666,6.433124999999997,7.179882834611174,7.035255349894014,8.434109877614148,7.835667422171807,4.45125,4.48625,4.637260561589133,4.422998852143771,4.992824629990887,4.6880804149751665,5.341250000000001,5.71125,7.504237035374026,9.41700493416146,8.6215675529234,8.923249715771233,3.4712499999999995,3.3425000000000002,4.153874671869923,3.5458765660894285,4.693672554919523,4.845623216557394,4.519583333333333,4.2108333333333325,5.197845474875512,5.917323185381574,5.995327537901499,6.369548935577544,4.030708333333333,4.030708333333333,4.853809654538271,5.147580927458307,6.238918984548585,6.2543332166090915,4.3275,4.824999999999999,5.292498622473024,6.512299124797558,7.165174716470233,6.401665576476033,4.32875,4.485000000000003,4.467546360491697,4.665306090088272,5.033230041489887,4.72,4.440416666666667,5.047500000000002,5.900171992508194,5.735906828491253,7.32289015627153,7.461613377161188
2003-08-31,MONSOON,0.72,4.079999999999999,3.95,1.085,2.05,2.686666666666667,2.2785,2.08,3.89,1.1733333333333331,4.045625,4.9049999999999985,4.001784093754873,5.039593093424904,1.6466837046045293,1.7093560098694305,6.187777777777778,6.538124999999996,5.939929700766704,6.42291570439795,3.6243628083961976,3.393505455384542,4.295,4.645,4.36235633695348,4.309995332009012,2.56497378036821,3.0419576305823313,4.784375000000001,5.675,4.936542221224416,5.985020837143567,2.3112812555415827,2.338546431058809,3.356875,3.5500000000000003,3.3123248031219537,3.4661447488579045,1.6132056465600049,1.438916545710966,4.4134375,4.512499999999999,4.193373951591974,5.204910448053618,2.5095436256897745,1.7727250441924198,4.030708333333334,4.030708333333333,3.823685792722962,4.078471738961891,2.2654332580405505,2.278499950234594,4.212916666666667,4.342499999999999,4.007499173483815,4.579274041735142,2.0535829872670512,2.1015477594481142,4.1725,4.485000000000003,4.236527816295018,4.337479958562431,3.861997446002584,3.9894845001984267,3.916666666666667,4.704166666666668,4.00943652883825,4.8605114934444265,2.3432500940384475,2.023467393658648
2003-11-30,POMKH,2.13,4.843333333333333,3.63,1.52,2.08,3.223333333333333,3.0775,3.46,4.5,2.2433333333333336,3.703125,4.236249999999998,3.2530704562529236,3.881056008655321,3.633562753273987,3.4878910107598085,6.0385503472222215,6.25333333333333,5.501291153793355,6.051647804822006,5.1409167612318685,5.695580963771107,4.46375,4.257499999999999,4.069413802172088,4.122688300444741,4.513251198755992,4.690994286238775,4.43875,5.007499999999999,3.5699253327346496,3.6080344769332964,3.7075602753525008,3.5763439291131727,3.025,3.3925,2.819394881873172,3.374456471503018,2.2921420221006557,2.588040304449362,4.098125,4.5266666666666655,3.805357704288518,4.776390344935238,2.992093072828119,2.84473779263497,4.030708333333334,4.030708333333333,3.5252114756337773,3.575522062728393,3.051797081781255,3.0774999354845547,4.088958333333333,4.3125,3.7884995040902893,3.873492053174092,3.10992098529581,2.8986214125801677,4.1725,4.172500000000003,4.341916689777011,4.377146932769964,5.75463043768211,5.433464624579548,3.6045833333333333,4.176666666666668,3.3029952506362834,4.274060509283674,3.917524225837934,3.5103557530668277
2004-02-29,POMRB,5.03,7.195555555555555,4.95,4.92,3.245,3.8775,4.5125,4.3133333333333335,3.58,3.9766666666666666,3.541874999999999,3.8549999999999986,3.9638422737517542,4.11499978469313,5.3187283313933325,4.894320010382288,5.884878472222222,6.12222222222222,6.178996914498235,6.417626118987552,6.447896062384224,6.540390756819189,4.229375,4.3325,4.421648281303253,4.297469913099318,5.602232962594701,5.22938088446401,4.320625,4.561249999999999,4.1099551996407895,3.8924857226957923,5.734764718888786,5.664906930995937,2.6225,3.3212500000000005,2.989636929123903,3.450563769934941,3.039644297836356,2.7818348462806815,3.659583333333334,4.300208333333333,3.834214622573111,4.65935617101868,4.7461129267815805,3.9715098221933314,4.030708333333333,4.030708333333333,3.9201268853802667,3.913335995102944,4.56659643001007,4.512499923517652,3.8933333333333326,4.113333333333333,3.998433035787507,3.90403607474742,4.3047705533452145,4.19408414778202,4.1725,4.172500000000003,4.037150013866206,3.964218542876155,3.460210817283738,3.58,3.5158333333333336,3.656666666666667,3.572463817048437,4.132766948599557,4.960607435474893,4.664007303871475
2004-05-31,PREMON,6.3249999999999975,7.700625,5.85,9.74,3.54,5.796666666666668,6.254333333333332,6.4049999999999985,4.72,6.816666666666667,3.6774999999999993,3.551249999999998,4.908305364251052,4.916670949675832,7.042013903566154,7.006890079261763,5.561961805555555,5.954878472222221,6.78764814869894,6.904370739359024,8.571203393213299,8.023833466934933,3.819375,4.595,4.992988968781951,4.705024453472712,4.913457791079107,5.036280128980764,4.543125,4.31625,6.361973119784474,7.528733525050111,8.684026234453029,9.070286470803431,2.40625,2.7287500000000007,3.2097821574743417,3.560511290084414,4.808686657258439,4.888788657192033,3.3864583333333336,3.8960416666666666,4.619195440210534,5.354378423030792,6.304910782132618,6.067428779043364,4.030708333333333,4.030708333333333,4.853809464561493,5.15386182175368,6.238935310929614,6.254333231249436,3.6687499999999993,4.064583333333333,4.961059821472503,5.309715803749352,7.140841481710924,6.185594519871977,4.250625,4.172500000000003,4.310290008319724,4.225357533413485,4.631949373996294,4.72,3.5300000000000002,3.5525000000000007,4.870144956895729,4.679639575971359,6.681300198556436,6.615294335892403
2004-08-31,MONSOON,0.645,3.52,1.025,1.12,1.2,0.795,2.2785,0.71,3.89,0.88,3.924375,3.5324999999999975,3.202983218550631,3.3288749721240216,1.4039622793928341,1.0391537270425624,5.405434027777778,5.8148784722222215,5.480588889219364,6.052397988255208,3.630086125702363,3.3784940623807986,3.8525,3.8637499999999996,3.4057933812691705,3.8328546317330408,3.0454998205645314,3.41747915448211,4.71375,4.325,4.2651838718706845,4.85917558588574,2.109969719752054,1.9403807780756352,2.351875,2.5162500000000003,2.4058692944846047,3.297280318922043,1.5546149945836132,0.9998782744223949,3.3809375,3.4231249999999998,3.0895172641263207,3.7842123761163835,2.2360740336568834,1.1501097453187996,4.030708333333334,4.030708333333333,3.823685678736896,4.084031418185028,2.2654465408739837,2.2784999564433295,3.573333333333333,3.7220833333333334,3.2606358928835015,3.0580720482683854,1.995518630590928,1.5981634536128073,4.32875,4.172500000000003,4.142174004991834,4.041064382828444,3.7501122792626616,4.187905984428848,3.569375,3.4791666666666674,3.274086974137437,3.8315629149563137,1.5432074897941472,1.5942258222887546
2004-11-30,POMKH,3.29,2.8200000000000003,3.275,3.265,1.2,2.93,3.0775,3.033333333333333,5.125,2.65,4.006875,3.822499999999998,3.2377899311303784,3.0909594495684614,3.329891289175746,2.899805522813056,5.442994791666667,5.309045138888888,4.416353333531618,5.074076282490252,5.054486219253787,5.053384861826776,3.9697916666666666,3.7749999999999995,3.353476028761502,3.6116267324741576,4.090975891365999,3.7567130739536747,4.41,4.76125,3.8651103231224107,3.967924135280299,3.4478351822363686,3.117726923359249,2.6668749999999997,2.29625,1.9235215766907627,3.030718642738099,2.178262981500166,2.3863218601533047,3.4629166666666666,3.3497916666666665,3.0257103584757923,3.4391148922766845,2.2288145579671914,1.9261041260678238,4.030708333333334,4.030708333333333,3.5252114072421374,3.579796656826361,3.051807888442185,3.077499943323617,3.525208333333333,3.6154166666666665,3.1697148690634345,2.7591469706408254,2.7925614982561777,2.6799041684377696,4.32875,4.328750000000003,4.5353044029951,4.533926926612788,4.69270358823692,4.943079689342915,3.5620833333333337,3.580833333333334,3.0244521844824623,3.463334914845396,3.106163452622899,2.992481562456396
