Date,Season,Kodagu,Somvarpet,Virajpet,Kodagu_Trend,Kodagu_SMA,Kodagu_EWMA,Kodagu_DES,Kodagu_TES,Kodagu_ARIMA,Somvarpet_Trend,Somvarpet_SMA,Somvarpet_EWMA,Somvarpet_DES,Somvarpet_TES,Somvarpet_ARIMA,Virajpet_Trend,Virajpet_SMA,Virajpet_EWMA,Virajpet_DES,Virajpet_TES,Virajpet_ARIMA
2007-08-31,MONSOON,5.4222222222222225,5.056,6.862499999999999,6.422251984126984,6.569573412698414,6.220378466891013,6.20295768183746,5.277297738999887,5.203757209044799,7.801291666666666,7.7753333333333305,7.146326172621103,7.064767234153143,5.763412379451843,4.8410153259367545,9.186406250000001,8.903749999999999,8.661093671024036,8.739552485302667,7.187201778132972,7.228239346064526
2007-11-30,POMKH,6.02,6.8870000000000005,8.842500000000003,6.399930555555556,6.398323412698414,6.140227080134608,6.223211091000135,6.228079697216351,6.245946007338304,7.730874999999999,7.81158333333333,7.042595703572662,7.062836096766719,6.772311315969595,6.810535814360233,9.1340625,9.133125,8.733656202614423,8.735055015522118,8.12834288715422,8.33032477805093
2008-02-29,POMRB,7.26,8.690999999999999,9.86625,6.365277777777778,6.446180555555555,6.588136248080764,6.243530635670552,6.935078061073439,6.868607813128276,7.549375,7.790999999999997,7.701957422143597,7.57095657297751,7.926694746950231,8.203973635134751,9.042812500000002,9.2396875,9.186693721568654,9.17084035866092,9.608874598461925,9.55646515423672
2008-05-31,PREMON,6.7125,10.048999999999998,10.5425,6.372343750000001,6.353680555555555,6.637881748848459,6.263916523483184,6.662010219915431,6.768801034461473,7.394624999999999,7.670749999999996,8.640774453286157,8.431572800819264,9.262161428341477,9.455704091905687,9.0815625,9.028437499999999,9.729016232941191,9.831468113497957,11.423108438912816,11.039374688368735
2008-08-31,MONSOON,5.5150000000000015,4.085,6.9775,6.278125000000001,6.376875,6.188729049309076,6.284368968035888,5.384790048227332,5.258461029852844,7.311249999999999,7.427999999999996,6.818464671971695,7.483468004187025,5.770441671906969,4.886000363837216,9.1053125,9.0571875,8.628409739764715,8.877089187530098,6.956835779308369,7.5516743297045466
2008-11-30,POMKH,5.98375,6.62,9.0375,6.199910714285714,6.3678125,6.106737429585445,6.304888194386483,6.298463438630373,6.320030164689218,7.2295,7.3612499999999965,6.739078803183016,7.292044042503791,6.783279760098347,6.82338042144008,9.030486111111113,9.1059375,8.79204584385883,8.890626310859263,8.546605793455143,8.684683283148631
2009-02-28,POMRB,6.5425,8.291,9.861250000000002,6.156852678571429,6.188437500000001,6.281042457751267,6.325474421003529,7.056483767359254,6.971907475348133,7.543875,7.261249999999998,7.3598472819098095,7.584851100284678,7.940779618762188,8.30736469493862,8.91104166666667,9.104687499999999,9.219727506315298,9.258614304525473,9.72625698857504,9.44342441391801
2009-05-31,PREMON,6.804285714285713,9.795,9.948888888888893,6.241316964285715,6.211383928571429,6.490339760365046,6.346127865270861,6.708580391770338,6.71280820161519,7.978375,7.197749999999997,8.333908369145885,8.287840829999139,9.27635133768159,9.581988997218339,8.717517361111115,8.956284722222222,9.511392059344736,9.610866786459333,10.88617636055111,10.567316414801912
2009-08-31,MONSOON,5.07875,6.853999999999999,6.6155555555555585,6.477291666666667,6.102321428571429,5.925703856219028,6.366848737427799,5.4404618264496385,5.334324705943894,8.0245,7.889999999999997,7.74194502148753,8.072930865688953,5.772761186451769,4.704559488368403,8.400017361111114,8.865798611111112,8.353057457829065,8.514631195336824,6.904382559800365,7.331045121282552
2009-11-30,POMKH,7.095714285714287,7.327000000000001,7.851250000000001,6.488556547619048,6.3803125000000005,6.393708028017132,6.387637275023937,6.278378135602088,6.259021859524191,7.9208750000000006,8.066749999999997,7.5759670128925185,7.976398388550405,6.792927473802681,6.77384942833888,8.190781250000002,8.569236111111111,8.15233447469744,8.097631043011914,8.685453268453726,8.698853574453786
2010-02-28,POMRB,7.3183333333333325,7.9529999999999985,8.5075,6.325706845238095,6.574270833333334,6.763558150143613,6.408493690657345,7.075107648744349,7.146394495300715,7.53790625,7.982249999999996,7.72678020773551,8.045788954396988,7.952897708091249,8.298573265437808,8.065069444444445,8.230798611111112,8.294400684818465,8.061991962119249,9.377878727124935,9.031815264767788
2010-05-31,PREMON,6.118571428571428,9.303999999999998,9.62875,6.033035714285714,6.4028422619047625,6.505563461514739,6.429418199348596,6.833436185435264,6.916108339000755,7.242937499999999,7.859499999999995,8.357668124641306,8.483830094332767,9.289275328588582,9.623431620802341,7.9753125,8.150763888888887,8.828140410891079,8.547574234027989,9.725802301883506,9.087552230200714
2010-08-31,MONSOON,4.461666666666666,4.28125,5.9300000000000015,5.69375,6.248571428571429,5.68800474357551,6.450411021305346,5.474462501229557,5.293063375087847,7.2721874999999985,7.2163124999999955,6.727100874784783,7.44762075395451,5.78838211754964,5.179783337991608,8.043090277777779,7.979374999999997,7.668884246534648,7.47714955304397,6.286062291658583,6.011900355339654
2010-11-30,POMKH,5.371428571428571,7.539999999999997,7.81875,5.5887723214285705,5.8175,5.5613742747167345,6.471472391504493,6.400373625336224,6.279431335946991,7.142937499999999,7.269562499999995,7.052260524870869,7.406488227536667,6.805902094466025,6.892697007582132,8.174253472222222,7.971249999999998,7.728830547920788,7.378959839283771,7.75166919243518,7.359714900793992
2011-02-28,POMRB,6.328333333333332,7.9739999999999975,9.082222222222224,5.70061755952381,5.57,5.868157898163373,6.4926025339831055,7.032535491589275,6.897508221112808,7.28340625,7.274812499999995,7.42095631492252,7.504695075969558,7.9633104796363385,8.216614925087692,8.358020833333335,8.114930555555555,8.270187217641363,7.879039074903626,8.622074070458291,8.232051231893818
2011-05-31,PREMON,6.26875,8.249,10.103333333333332,5.811369047619047,5.607544642857143,6.028394738898024,6.513801668567557,6.6305610543387745,6.6500593550810665,7.455874999999999,7.011062499999995,7.752173788953513,7.683301130458218,9.299758376067295,9.546462442591467,8.533246527777779,8.233576388888888,9.00344566391815,8.780916407592303,9.688567308792605,9.095001936027723
2011-08-31,MONSOON,5.206250000000002,6.459999999999999,6.925555555555557,5.979434523809524,5.793690476190477,5.699536843338816,6.535070015865041,5.250199240754527,5.18202278837052,7.3694999999999995,7.555749999999994,7.235304273372107,7.345573347292218,5.791551311452113,4.976849054198498,8.612031250000001,8.482465277777777,8.172289620573114,8.2088089195388,6.218416615909125,6.4847448025728625
2011-11-30,POMKH,5.512857142857144,6.7410000000000005,8.225000000000001,6.286227678571429,5.82904761904762,5.624864963146147,6.556407808224754,6.219477421481695,6.270845434132287,7.47,7.3559999999999945,7.037582564023265,7.120643053520499,6.819846951499867,7.032303052559502,9.01142361111111,8.584027777777777,8.193373772343868,8.229368012042961,8.150810427583087,8.379201015570057
2012-02-29,POMRB,7.531428571428571,8.082,9.30625,6.439407552083334,6.12982142857143,6.387490406459117,6.5778152803476395,6.897755127161812,6.843266799603754,7.443865767045454,7.382999999999996,7.455349538413959,7.306988984523292,7.97377640589399,8.157617925415337,9.265677910052911,8.640034722222222,8.638524263406321,8.697588597096138,9.239498060242411,9.39943012066809
2012-05-31,PREMON,7.52,8.945,13.074444444444444,6.476761532738096,6.442633928571429,6.84049424387547,6.5992926503137905,6.600910305610294,6.796893630901587,7.418463676948052,7.556999999999995,8.051209723048375,7.738677551830123,9.30512948168642,9.252283663322599,9.137382605820106,9.3828125,10.41289233582157,10.743891639654196,10.194578226138786,10.19408188977934
2012-08-31,MONSOON,5.180438988095238,5.554926136363636,5.988478835978836,6.498246651785714,6.436181175595238,6.1764721415633765,6.620840135530077,5.323645602168208,5.415259790860872,7.509320819805195,7.330731534090903,7.052696288374479,7.1772670966115815,5.80518082690007,5.303277130464958,9.068963368807118,9.148543320105821,8.643126935884478,9.416315582512533,7.426974880891642,7.860893129841051
2012-11-30,POMKH,5.8375,7.442857142857144,8.135714285714284,6.961755580357143,6.517341889880953,6.040883284938026,6.642457978854891,6.219892056340937,6.281879128542602,7.671306113922842,7.506195819805189,7.208760630167545,7.194399165612245,6.829882062867612,6.9632232846983815,8.65177429052429,9.126221891534392,8.4401618758164,9.057186288854219,8.539196755867808,9.31296829687808
2013-02-28,POMRB,7.378666666666665,8.106999999999998,8.84818181818182,7.50126915922619,6.479151413690477,6.575996637629482,6.664146414123703,7.05916328601413,7.009010279605885,7.803675640995033,7.512445819805189,7.5680563781005254,7.409203748927313,7.984714801467384,8.135764274308684,8.252569594757095,9.011704846079848,8.603369852762569,9.015557248292192,9.51888512987341,10.1805087636289
2013-05-31,PREMON,11.380833333333333,10.215882352941176,10.195,7.579644917582417,7.444359747023811,8.497931315911021,6.685905683262578,6.777802067511449,6.893820699995014,7.582509549274255,7.830166408040482,8.627186768036786,8.223066295137356,9.313819620166177,9.17829631298236,8.10673116883117,8.291843734968737,9.240021911657541,9.53626954275099,11.863056486196786,11.30407449290265
2013-08-31,MONSOON,5.635714285714287,5.342999999999999,5.6742857142857135,7.6744029304029295,7.558178571428574,7.3530445038323275,6.707735972261257,5.594788239725014,6.1077465350498965,7.3203114973262045,7.7771848739495715,7.31351206082207,7.572581577168621,5.814407984357619,5.355882133546302,7.8930727272727275,8.213295454545456,7.81372743270881,8.106854548195587,5.715740875886108,6.015293810641888
2013-11-30,POMKH,6.0092307692307685,5.885454545454548,7.283200000000003,7.3006261446886445,7.601111263736266,6.815519009991704,6.729637541438338,6.4882384123773065,6.536634072745628,7.114098930481283,7.387834224598922,6.7422890546750605,7.111206169053926,6.843251544243062,7.065436388341584,7.749460714285714,8.000166883116885,7.601516459625287,7.571273174882584,7.70542297099383,7.313033191168455
2014-02-28,POMRB,7.964999999999999,7.566818181818182,7.991428571428571,6.826359031593407,7.747694597069599,7.275311405995022,6.751610630883923,7.408730648991672,7.283735530938235,7.07446590909091,7.252788770053469,7.072100705532309,7.167608016888741,7.9957167964738,8.124331865623185,7.681666402116403,7.785978571428572,7.757481304346601,7.4746238668322675,8.533660959228408,7.723839336216174
2014-05-31,PREMON,7.804285714285713,9.106363636363636,9.902857142857142,6.873381524725276,6.853557692307694,7.486901129311299,6.7736554642857225,7.603806638502477,7.500187517495831,7.30159090909091,6.975409090909083,7.88580587786484,7.671767467753813,9.328560821472752,9.403022295639289,7.625704232804233,7.712942857142858,8.615631639750816,8.255149563947233,10.35614424501303,9.590367623408817
