Date,Season,Palwal,Hodal,Hathin,Palwal_Trend,Palwal_SMA,Palwal_EWMA,Palwal_DES,Palwal_TES,Palwal_ARIMA,Hodal_Trend,Hodal_SMA,Hodal_EWMA,Hodal_DES,Hodal_TES,Hodal_ARIMA,Hathin_Trend,Hathin_SMA,Hathin_EWMA,Hathin_DES,Hathin_TES,Hathin_ARIMA
2015-08-31,MONSOON,4.4925,6.68,9.395,6.197068452380952,5.483339285714283,5.523589558691759,5.878182447732428,5.424023961093942,4.412853028002437,7.831325757575758,7.288333333333331,7.303503399163519,7.6309299026742154,7.381205971645475,8.390227309250426,7.933258928571428,8.376071428571429,8.420360881375952,8.461443788620292,8.189275827610278,8.378915594954183
2015-11-30,POMKH,8.018333333333333,8.813636363636364,8.075,6.400857142857142,5.758422619047616,6.521487068548389,6.182474190844442,5.689866560152705,6.632213796268674,7.8506709956709955,7.844242424242423,7.907556584952657,7.641492874258374,6.950346809758986,6.591146816047767,7.9652232142857144,7.78107142857143,8.282216528825572,8.413939774056896,8.25139389720414,8.72688912917227
2016-02-29,POMRB,5.159166666666667,7.276666666666667,7.2575,6.3252187499999994,6.6357142857142835,5.9765589077957,6.109114237290156,6.078553196328739,4.092326264087541,8.1329329004329,7.81840909090909,7.655200617638261,7.652070455601456,7.819514528735591,8.696402882632432,7.763125000000001,8.08544642857143,7.872329917295343,8.15235283183701,8.306694055983016,7.717408411002844
2016-05-31,PREMON,6.994,8.76142857142857,6.6525000000000025,6.473812499999999,6.165999999999997,6.383535344677419,6.26443706370067,6.984061617826506,7.727991261269272,8.270478354978355,7.8829329004329,8.097691799154385,7.66266269001402,8.198698262239747,7.1798769957246895,7.5062500000000005,7.845000000000002,7.384397950377207,7.793588165084154,8.577525146097685,7.892475170191282
2016-08-31,MONSOON,5.7662499999999985,8.68,8.74,6.710791666666666,6.484437499999997,6.136621206806451,6.254828276098358,5.689463468341484,5.599498352820971,7.933440476190476,8.3829329004329,8.330615079492631,7.673269585812767,7.708007496747796,8.644889525838527,7.331250000000002,7.681250000000003,7.926638770226324,8.111361091039749,8.205223204962635,7.89828895612793
2016-11-30,POMKH,7.933333333333333,7.914,6.6750000000000025,6.980395833333334,6.4631874999999965,6.855306057417204,6.506674022851357,6.179159152379436,6.772755530538877,7.704928571428571,8.15802380952381,8.163969047695579,7.68389115806188,7.667397369241523,8.56454406636147,7.534270833333334,7.331250000000003,7.425983262135796,7.769931878430761,7.981099366657894,7.8732960977567314
2017-02-28,POMRB,7.14,5.48,7.2575,7.108177083333332,6.95839583333333,6.969183634450322,6.634960645775348,6.4403481879760625,5.9672391375387095,7.288500000000001,7.708857142857142,7.090381428617348,7.694527414332556,8.15949654551202,7.808732919491322,7.669791666666667,7.3312500000000025,7.358589957281478,7.68256935754004,7.7042733903097975,7.398611458669571
2017-05-31,PREMON,7.169999999999999,8.73,8.276666666666666,6.998541666666666,7.002395833333329,7.049510180670193,6.752467062372923,7.7052962166649115,7.0463237291166765,6.885000000000001,7.701,7.74622885717041,7.705178418379081,8.040338272840165,5.4071084658595465,7.7285416666666675,7.737291666666668,7.725820641035553,7.901757154336037,8.014029661235405,7.246451524004182
2017-08-31,MONSOON,6.6125,5.38,8.2,6.666458333333334,7.213958333333329,6.8747061084021155,6.7898133749018665,6.289651576197455,6.588452020555359,7.330250000000001,6.8759999999999994,6.799737314302246,7.715844140188667,7.579252401248701,8.613878997619313,8.006979166666666,7.602291666666668,7.915492384621331,8.040365432001554,8.364177709115776,7.916557694444932
2017-11-30,POMKH,6.21,7.9860000000000015,7.685,6.616041666666667,6.783124999999996,6.608823665041269,6.774611304106763,6.833974990540008,7.240701159330758,7.487750000000001,6.894,7.2742423885813485,7.7265246456405094,6.798995854279084,5.308438603343861,8.057656249999999,7.854791666666667,7.823295430772798,7.998514160680483,7.800543841536087,7.6015146191230745
2018-02-28,POMRB,6.206666666666668,8.970000000000002,8.475000000000001,6.682291666666666,6.549791666666662,6.447960865691428,6.760713333103539,6.567195674782961,6.68074520018854,7.687500000000001,7.7665000000000015,7.95254543314881,7.737219942805644,7.510429907923815,7.8797752205026175,7.888645833333333,8.159166666666668,8.08397725846368,8.187285362256947,7.867501927373342,7.7340283936827445
2018-05-31,PREMON,7.7,6.5,7.464583333333334,6.726041666666667,6.682291666666663,6.9487765194148565,6.9277991437962365,7.596774986288587,6.329892177175626,8.38525,7.2090000000000005,7.371527259889286,7.747930025768967,8.356648296893358,8.85068666765696,7.903020833333333,7.956145833333336,7.836219688411542,8.044500963724424,8.476378269967356,8.124745740544055
2018-08-31,MONSOON,6.6125,9.208,7.66,,6.682291666666663,6.8142659116489135,6.945485530766815,6.322887223548151,6.476231261888225,,8.166,8.106116355933572,7.758654954559576,7.301672912004189,6.413541063519535,,7.821145833333337,7.765731813046925,7.994591015182959,8.509318746296822,7.933945946113441
2018-11-30,POMKH,6.5600000000000005,9.74,8.34,,6.769791666666663,6.712559546989349,,6.859832055348047,6.65290981612871,,8.6045,8.759669813560144,,7.478982639879526,9.085520940444288,,7.984895833333337,7.995439087828155,,7.80380282254716,7.763342831489815
