Date,Season,Pawai,Gunnor,Panna,Ajaigarh,Shahnagar,Pawai_Trend,Pawai_SMA,Pawai_EWMA,Pawai_DES,Pawai_TES,Pawai_ARIMA,Gunnor_Trend,Gunnor_SMA,Gunnor_EWMA,Gunnor_DES,Gunnor_TES,Gunnor_ARIMA,Panna_Trend,Panna_SMA,Panna_EWMA,Panna_DES,Panna_TES,Panna_ARIMA,Ajaigarh_Trend,Ajaigarh_SMA,Ajaigarh_EWMA,Ajaigarh_DES,Ajaigarh_TES,Ajaigarh_ARIMA,Shahnagar_Trend,Shahnagar_SMA,Shahnagar_EWMA,Shahnagar_DES,Shahnagar_TES,Shahnagar_ARIMA
2008-02-29,POMRB,12.29,8.071666666666667,9.205,8.32,6.32,12.005312499999999,11.903749999999999,11.73647000573754,12.800360646136495,11.86272391485914,11.182266045406909,6.590833333333334,6.491833333333332,6.454649951279286,6.522250476673787,6.259407449433588,6.064762903451735,14.698854166666665,14.219166666666672,13.117948166837985,9.117864477924154,12.14311161708283,11.060628539636449,8.73,8.425833333333333,8.283916484396961,7.3994447921539335,8.96666832710113,8.389375073453634,6.17375,6.283750000000002,5.982125073836631,6.814025392472156,5.94785258372642,5.92939639882058
2008-05-31,PREMON,14.0575,11.038333333333336,16.8175,10.233333333333334,9.065,11.8165625,12.089374999999999,12.664882003442525,13.513277772299356,13.99923031209306,13.335912667231383,6.431875000000002,6.727916666666665,8.288123304100907,7.429991667236739,9.099624839688829,9.148993201568297,13.273333333333332,15.404791666666672,14.59776890010279,9.18163960707262,14.490865566554476,13.10823070728524,8.250833333333334,8.896666666666667,9.063683223971509,7.863550918026913,10.162456560735746,8.828090349278856,5.72375,6.623750000000003,7.215275044301978,8.447705529612874,9.285589969212046,9.71504191950287
2008-08-31,MONSOON,10.1175,2.108333333333333,10.3925,6.5,1.83,11.513125,11.921249999999999,11.645929202065513,12.710935340765234,9.67342750572756,9.813784103979781,5.999791666666668,6.453749999999999,5.816207315793877,6.9001414526238065,4.451483558074556,3.524741825937097,12.132291666666665,13.99291666666667,12.915661340061675,9.245860780097727,9.787567456637301,12.254418208835785,7.817083333333334,8.563333333333333,8.038209934382905,7.669451608866657,7.404002968909722,6.578307787796671,5.39375,5.723750000000003,5.061165026581187,5.3058613411921085,3.7976791129824554,3.6485061188101877
2008-11-30,POMKH,10.3825,4.421666666666666,13.8,6.7,5.68,11.330625,11.711875,11.140557521239309,12.029012950669019,10.579023072826413,10.059037886750922,5.424791666666667,6.409999999999999,5.258391056142992,6.7059564530870075,5.240571302242892,3.7883317985351534,12.081145833333334,12.553750000000003,13.269396804037005,9.310531166221475,11.678773503432636,16.476575477136606,7.5562499999999995,7.9383333333333335,7.502925960629744,7.536766604085591,7.61375225037203,6.526187643942191,5.090625,5.723750000000003,5.3086990159487115,5.1843877362785,4.414794374555375,4.345978893633577
2009-02-28,POMRB,10.7,4.79,5.833333333333332,7.35,3.68,11.6509375,11.314375,10.964334512743585,11.525378480356617,12.132903822976804,11.411354193786885,5.591458333333333,5.589583333333332,5.071034633685795,6.55089455822535,6.457497589674266,6.52217324351692,11.860729166666667,11.710833333333337,10.294971415755535,9.3756538503712,12.595330401058892,7.986324032447229,7.379166666666666,7.695833333333333,7.441755576377846,7.526697372510454,7.97273997738627,7.105184158068005,5.615,5.063750000000002,4.657219409569227,4.096388149386189,5.833939540727442,5.8982108888287925
2009-05-31,PREMON,14.1875,9.72,19.78,9.116666666666667,9.28,11.1859375,11.346875,12.253600707646152,12.301259176472266,13.911582463766228,13.193675645292167,5.930708333333333,5.259999999999998,6.930620780211477,7.1537421711269475,8.51018761116966,8.343083850192155,10.022916666666669,12.451458333333338,14.088982849453322,9.44123210616192,15.291276380346368,15.526025178425453,7.447916666666666,7.416666666666666,8.111720012493373,7.7957167527439815,9.179391208140075,8.514814863863938,5.94375,5.117500000000003,6.506331645741536,6.919701308777713,8.49397439957307,8.650370636037678
2009-08-31,MONSOON,12.55,4.76,5.666666666666668,6.2,5.81,10.627500000000003,11.955,12.37216042458769,12.442174087894873,9.627646812788173,10.107520634502965,6.13975,5.922916666666664,6.062372468126886,6.958824330458241,3.6970849074230583,2.7155376149498753,9.394166666666667,11.270000000000007,10.72005637633866,9.507268979229572,10.521795190946273,6.069866074456975,7.364583333333334,7.341666666666667,7.347032007496025,7.564972164666994,6.360285262220325,6.0327602142852195,5.925,6.1125000000000025,6.227798987444921,6.908733200364764,3.27611992837483,3.5933080339683494
2009-11-30,POMKH,4.23,4.484,3.823333333333333,7.55,4.33,11.142604166666667,10.416875,9.115296254752614,9.77956961238232,11.009969182667925,10.955510226847217,5.9994375,5.938499999999998,5.4310234808761315,6.705304296581065,5.2570223994397285,5.003304302990328,9.4375,8.775833333333338,7.961367159136529,9.573767738977752,12.271369200236869,8.795715182625875,6.99375,7.554166666666666,7.428219204497614,7.5819629086749885,6.907667637795859,6.447595612651993,6.00484375,5.775000000000002,5.468679392466953,5.822141322297161,5.100920470545184,5.220863863577017
2010-02-28,POMRB,12.385,6.4,10.78,5.833333333333332,4.88,11.332708333333334,10.838124999999998,10.423177752851569,10.233044936550316,11.29744567757527,9.726465039557235,5.8056875,6.3409999999999975,5.818614088525679,6.739676085111554,6.484332606983596,6.138359732450365,8.789583333333333,10.012500000000006,9.088820295481916,9.640731660257835,11.653424939446689,6.899622329130614,6.791666666666667,7.174999999999999,6.790264856031901,7.326650105682823,7.9730869327065665,7.678447905104107,5.749687499999999,6.075000000000002,5.233207635480172,5.269070258779499,5.973810568487596,6.296159359495772
2010-05-31,PREMON,16.623333333333335,6.9875,15.18,7.666666666666668,8.71875,12.120833333333334,11.447083333333332,12.903239985044276,12.211870495427855,13.560964456377974,13.872882252903715,6.2829999999999995,5.657874999999997,6.286168453115407,6.854584687273909,8.89531943550541,9.316516761955878,8.805416666666666,8.862500000000006,11.525292177289149,9.708163983814385,15.81674596263093,16.483605157491237,6.69625,6.812499999999998,7.140825580285807,7.398798047701714,8.491044052365321,7.786243136237259,5.5615625,5.934687500000003,6.627424581288103,7.285509332244468,8.91825847355443,8.968116782266062
2010-08-31,MONSOON,11.635,5.9425,5.083333333333333,6.033333333333334,4.33,12.991958333333335,11.21833333333333,12.395943991026567,12.262005082791477,9.813035901993672,11.472428641869213,6.426041666666666,5.9534999999999965,6.148701071869244,6.7958009321206285,3.3766443243686197,2.218187899725815,8.912916666666668,8.716666666666672,8.948508639706823,9.776067913118151,9.752905662909143,5.664114868319373,6.640416666666667,6.770833333333331,6.697828681504818,7.203209772213155,5.326162811295685,5.287830357778656,5.6484375,5.5646875000000025,5.708454748772862,6.077011369077701,3.4360033935716694,3.262781976194911
2010-11-30,POMKH,11.45,7.119999999999999,4.533333333333333,6.953333333333332,4.305,12.697666666666665,13.02333333333333,12.01756639461594,12.188638966602278,10.9836853270748,9.264184576234566,6.311562499999999,6.612499999999995,6.537220643121546,6.91103189525869,5.276722495302306,5.3642869992719735,9.519166666666665,8.894166666666672,7.182438517157427,9.84444679474909,11.09352485109477,4.262660584864306,6.884166666666667,6.6216666666666635,6.8000305422362235,7.182373503897292,6.267352918534883,6.492696497168078,5.58609375,5.558437500000002,5.147072849263717,5.085384504236596,4.820853454932882,5.147312749617104
2011-02-28,POMRB,12.134,4.908333333333333,10.93,5.9833333333333325,5.6,11.996875,12.96058333333333,12.064139836769563,12.318046620998281,12.665070810726531,12.422715008251885,5.855104166666667,6.239583333333329,5.88566571920626,6.674448149414827,7.09614528246822,7.256991945795669,10.725,8.931666666666672,8.681463110294455,9.913303985642328,11.336977607278678,12.047741834826429,7.067499999999999,6.659166666666663,6.4733516586750675,7.012376134634391,7.352587551937998,7.206602037449939,5.093125,5.7384375000000025,5.32824370955823,5.148616238313141,5.762173327150477,5.8200910957033125
2011-05-31,PREMON,14.52,7.563333333333333,19.88,9.466666666666667,7.5,11.587125000000002,12.434749999999998,13.046483902061738,13.23921604398557,14.617227770496228,14.646826394129414,4.84875,6.383541666666662,6.55673276485709,6.845773887760544,9.03107943159463,8.172844174717703,11.764791666666667,10.106666666666671,13.160877866176673,9.982642844157688,15.515763486454455,12.446335078187104,6.894166666666666,7.109166666666662,7.670677661871707,7.41586004092091,8.220336120793437,7.883863995840816,4.7212499999999995,5.4337500000000025,6.196946225734937,6.443654280726764,8.95656231650499,9.13921090657023
2011-08-31,MONSOON,8.132000000000001,1.715,10.03,5.6999999999999975,1.605,11.505500000000001,11.559,11.080690341237043,11.808966941712935,10.261513176335153,11.208941166609092,4.338125,5.326666666666662,4.620039658914254,6.114498958589582,3.612000302760982,3.4235052821652454,12.058125,11.343333333333337,11.908526719706003,10.052466644946968,9.270479309066124,7.063465429577227,6.781249999999999,7.0258333333333285,6.882406597123023,7.165270425359611,5.995515238855221,6.403913719960122,4.5687500000000005,4.752500000000003,4.360167735440962,4.009498319160344,3.1370628826263904,3.1639352688413824
2011-11-30,POMKH,11.675000000000002,3.296666666666667,7.905,5.9,4.055,11.2375,11.61525,11.318414204742226,11.716875012531021,10.672048893301985,9.066225910924137,4.564583333333333,4.370833333333328,4.090690462015219,5.65031589508504,4.502059262339261,4.17571305119627,11.4721875,12.186250000000005,10.307116031823602,10.122778818727523,10.69272128483643,8.701967255735926,6.591666666666665,6.762499999999996,6.489443958273814,6.984824956947688,6.481505887617486,6.394129430964742,4.63875,4.690000000000003,4.238100641264577,3.673216835913782,3.8710459411220333,3.992888361611651
2012-02-29,POMRB,11.255999999999998,4.6466666666666665,9.905,6.133333333333334,4.630000000000001,11.155208333333333,11.39575,11.293448522845335,11.50373691152793,12.456662785284179,12.496770581344274,4.972291666666667,4.3054166666666625,4.313080943875798,5.416742366356338,5.631516837679563,5.186489726565507,10.57125,11.930000000000005,10.146269619094161,10.193582802140176,11.78777548516517,9.82564570433302,6.3358984375,6.799999999999995,6.346999708297622,6.868920232331069,6.991326857016291,6.545619062107573,4.897265624999999,4.447500000000003,4.394860384758746,3.8880694277493495,5.000111258360114,4.78427476546445
2012-05-31,PREMON,13.254,9.636666666666667,16.217499999999998,7.8,9.03,10.996541666666666,11.079249999999998,12.077669113707202,12.019603487959658,14.280015755212029,14.407256641447749,5.269583333333333,4.823749999999996,6.442515232992145,5.963831799340446,7.838701427401287,7.893156586023625,9.52375,11.014375000000005,12.574761771456496,10.264882056804675,16.3923764262411,19.001695622167272,6.161380208333333,6.3833333333333275,6.928199824978573,7.032750230432656,8.091177656027513,8.13278585652058,4.9614062500000005,4.830000000000004,6.248916230855247,7.127639142536827,8.138714336226293,8.380860683972935
2012-08-31,MONSOON,8.739666666666668,2.9033333333333333,6.485,5.320520833333333,2.1431250000000004,10.619559523809523,11.231166666666663,10.742468134890988,10.945700151217212,9.745637732135746,10.252927286397389,5.545625,5.120833333333329,5.02684247312862,5.477542689260341,3.158707585121074,3.835669187556242,8.745208333333332,10.128125000000004,10.138857062873896,10.336679966354282,9.517429646025901,10.829694605865644,6.0691927083333335,6.288463541666662,6.285128228320477,6.781751398313756,5.168358521601438,5.433278415311303,4.85546875,4.964531250000004,4.6065997385131485,5.187466687175151,2.949099199330581,3.362182730474803
2012-11-30,POMKH,9.797999999999998,4.486666666666666,3.0700000000000003,4.883333333333334,4.03,10.436910714285714,10.761916666666663,10.364680880934593,10.377308434031855,10.372300153324952,9.942477584272636,5.551083333333333,5.4183333333333294,4.810772150543839,5.256090526366067,4.420294072671155,4.430015045179539,7.990729166666666,8.919375000000004,7.311314237724337,10.408980050353488,10.344879227547521,9.994384634140951,6.112682291666666,6.0342968749999955,5.724410270325619,6.500861687998342,5.8575859012720874,6.145227752662478,4.41078125,4.958281250000004,4.375959843107889,4.65652950363734,3.8778784566098627,3.939548707134466
2013-02-28,POMRB,10.117142857142856,5.665,8.511666666666667,6.4125,3.8075,10.057494047619047,10.477202380952377,10.265665671417898,10.038834894016517,11.853510983452555,11.734893065950597,5.2318541666666665,5.672916666666662,5.152463290326303,5.231636555526888,5.8375734554184096,5.527217530505116,6.742291666666667,8.57104166666667,7.791455209301269,10.48178586573157,11.264772704028662,9.23872785050587,5.8523046875,6.104088541666663,5.999646162195372,6.503602575802848,6.189107660651381,5.937981470479135,3.8969531250000005,4.752656250000005,4.148575905864734,4.121503315971652,4.99840369694455,4.815912887326678
2013-05-31,PREMON,12.931666666666667,8.662,11.574999999999998,7.86875,6.295,9.50695238095238,10.396619047619044,11.332066069517406,10.76435182361686,13.573814651827382,13.774037351375402,4.779979166666667,5.429249999999995,6.5562779741957815,5.6765931759078025,8.22858989892919,8.714982279506906,6.781041666666666,7.410416666666669,9.304873125580759,10.555100937894792,15.966682765354449,14.337714471719233,5.447916666666666,6.121276041666662,6.7472876973172236,6.734687875555951,7.779886205955268,8.25092090857262,3.4903125,4.068906250000005,5.00714554351884,5.28010056731399,7.916803307111854,7.832184016754537
2013-08-31,MONSOON,6.026666666666667,1.3241666666666667,1.14,3.16875,0.7675000000000001,9.391142857142858,9.718369047619046,9.20990630837711,9.124740444445074,9.113278165437627,9.853682109766268,4.3509166666666665,5.034458333333329,4.463433451184136,5.001427264706717,3.239774326525338,3.272643944362313,7.9002083333333335,6.074166666666669,6.0389238753484555,10.628928761083236,8.52065997275347,5.669345465330642,5.2246875,5.583333333333329,5.315872618390334,6.1917206517343875,5.029598357347663,5.460807461979039,3.2021875,3.725000000000004,3.311287326111304,3.0065442292096534,2.0529727628736567,2.2259189313113543
2013-11-30,POMKH,8.106666666666667,2.450833333333333,8.725,3.8,2.1525,9.296125,9.295535714285712,8.768610451692933,8.446972397557003,9.339704622907878,9.184764962364943,3.7406666666666664,4.525499999999996,3.6583934040438146,4.534448557385483,4.125622128892337,3.841728228952406,8.609791666666666,7.487916666666669,7.113354325209073,10.703273012206019,8.612292966162453,4.006830895561393,5.02978125,5.312499999999996,4.7095235710342,5.831827476028966,4.804958791759105,4.816916642087069,3.138839285714286,3.2556250000000038,2.847772395666782,2.235875486438758,2.853111402172183,2.815166840135376
2014-02-28,POMRB,10.882,4.2683333333333335,11.810000000000002,5.71,3.38,9.497791666666668,9.486749999999997,9.613966271015759,8.877178701396357,10.694199392360881,10.811870314193115,3.4684375,4.1763333333333295,3.9023693757596223,4.375487458173705,5.148847465971276,4.767975393260258,9.975416666666668,8.312500000000004,8.992012595125445,10.778137280835425,10.357058405113772,8.68417645954717,5.32409375,5.136874999999996,5.10971414262052,5.827600447999243,5.122540536618508,5.334050671659091,3.2667410714285716,3.1487500000000033,3.060663437400069,2.503818193916728,3.744864124526315,3.5283879075182405
2014-05-31,PREMON,11.406666666666665,5.176666666666666,13.953333333333333,7.0120000000000005,6.215714285714286,10.317,9.105499999999997,10.331046429276121,9.516510077115274,12.78463982981106,13.618113051849292,3.8753124999999997,3.3049999999999957,4.41208829212244,4.37564493335315,7.379645052330809,8.127472730496464,11.146666666666667,8.907083333333338,10.9765408904086,10.853525199514621,15.079584242726591,12.488048594604336,6.1015,4.922687499999997,5.870628485572312,6.028562899888646,6.878598336682021,7.776039265842455,3.5467410714285714,3.1289285714285744,4.322683776725756,4.73154279118668,6.884874911697841,7.021044345356893
2014-08-31,MONSOON,9.165,2.6316666666666664,9.686666666666667,6.38,1.87,10.934916666666666,9.89008333333333,9.864627857565672,9.35043026419098,8.182558608192052,8.510869524614677,4.30125,3.6318749999999955,3.6999196419401303,4.010962657022747,1.7941705168991962,1.4479421071362295,11.219583333333333,11.043750000000005,10.460591200911827,10.929440398742496,7.471569231645496,2.873461862115241,6.7455,5.725499999999997,6.074377091343387,6.099185876437872,4.148529788411945,4.738910542535592,3.950535714285714,3.404553571428574,3.341610266035454,3.6632774350677306,1.2766208232399956,1.4221346224267943
2014-11-30,POMKH,11.522,4.398333333333333,9.548333333333334,6.808,3.29,11.267166666666666,10.743916666666662,10.527576714539403,10.032344027586884,9.19171584365636,9.698843080294143,4.74345238095238,4.118749999999996,3.979285118497412,3.9434689988509217,3.303091918781567,3.9885471014634315,10.76,11.249583333333337,10.09568805388043,11.005886587316121,8.864370735172283,10.366343417033166,7.1617500000000005,6.4774999999999965,6.367826254806032,6.226131175566663,5.781721733752949,6.486968067919953,4.372678571428571,3.6889285714285744,3.320966159621272,3.5761153264285004,2.5808207747507894,2.7208391607593234
2015-02-28,POMRB,12.410000000000002,5.728333333333333,11.57,7.854000000000001,5.4728571428571415,11.447791666666669,11.125916666666663,11.280546028723643,10.964576634111097,11.23165805368813,11.709785123168654,5.227589285714285,4.483749999999995,4.67890440443178,4.094672681132477,4.953221583894772,5.38688232692851,10.517291666666667,11.189583333333337,10.685412832328257,11.082867490092367,10.789215176230723,11.935032565937275,7.408250000000001,7.013499999999997,6.96229575288362,6.497778939611748,7.021444846208807,7.044247267129626,4.609821428571428,4.21214285714286,4.18172255291562,4.881668794135598,3.8507943130451476,3.6181641736509036
2015-05-31,PREMON,12.536666666666667,7.254285714285714,10.516666666666666,8.198,7.5,11.286916666666668,11.408416666666664,11.782994283900852,11.820929155255413,13.512640913049234,13.483438333458148,5.540446428571428,5.003154761904757,5.709056928373354,4.486587726140337,7.558715094972043,7.941628498819158,11.071041666666666,10.33041666666667,10.61791436606362,11.160386831700897,15.21194406130536,16.049591041619657,7.635750000000001,7.309999999999997,7.456577451730172,6.781487370673316,8.88877123299532,8.93775349807283,4.696428571428571,4.533214285714289,5.509033531749372,7.312495573138222,7.523860944742318,7.678094934069325
2015-08-31,MONSOON,9.48,4.427142857142857,11.181666666666667,7.166,2.482857142857143,11.163916666666667,11.487166666666665,10.86179657034051,11.440461054368273,8.987888970093161,9.107798363684195,5.973005952380952,5.452023809523805,5.196291299881155,4.442996630926731,2.402914064136211,2.5831494608167382,11.290000000000001,10.70416666666667,10.84341528630484,11.238448386886875,7.764993596845864,11.60858830940392,7.96025,7.506499999999998,7.340346471038103,6.859231453699873,5.784544538937659,5.58765736797039,4.782321428571429,4.686428571428574,4.29856297619248,5.69547397199439,2.088728856276566,2.1079366632067806
2015-11-30,POMKH,9.92,5.105714285714286,12.483333333333333,7.8420000000000005,3.37,10.729916666666668,11.086666666666666,10.485077942204306,11.168666085905917,9.902725321566615,10.324477224936391,6.2628571428571425,5.628869047619043,5.160060494214408,4.508745650748936,4.180412981004151,4.804345193236072,10.953125,11.43791666666667,11.499382505116237,11.317055951367786,9.060379467014261,8.312068573877058,8.3545,7.764999999999999,7.541007882622862,7.031156670107632,7.031846635450427,7.010359656350166,4.897214285714286,4.7064285714285745,3.9271377857154883,4.720113324841763,3.3394734702094224,3.410232751360243
2016-02-29,POMRB,13.028,8.481428571428571,10.386666666666667,9.416,6.08,9.403666666666666,11.241166666666665,11.502246765322585,11.965374653907324,11.497732615086468,11.517567822813533,5.941678571428572,6.317142857142853,6.488607725100073,5.099509853417591,5.792082347028239,5.762028014715931,9.629708333333332,11.142083333333337,11.054296169736409,11.396213327153795,11.14767602173859,10.383126048238541,7.97525,8.1555,8.291004729573718,7.4237788648150085,8.173453328201418,7.754935946142217,4.870321428571429,4.858214285714289,4.788282671429293,5.5674968664937765,4.427377011527563,4.011482074466541
2016-05-31,PREMON,8.446666666666667,6.82,9.004999999999997,9.79,7.812,8.568666666666667,10.218666666666664,10.280014725860218,11.044482119418937,13.84641252330882,13.43239372171982,5.528714285714287,6.208571428571425,6.621164635060044,5.422341037851362,8.830799247814836,8.852779800752042,8.368583333333333,10.76416666666667,10.234577701841845,11.475924363498061,14.9166622101067,11.62040672122295,7.153,8.5535,8.89060283774423,7.814479517093328,10.226907733186849,9.828590916032834,4.6963928571428575,4.936214285714289,5.997769602857576,7.340314875865711,8.10864236929138,8.179743030607618
2016-08-31,MONSOON,2.96,2.292,2.106,2.54,1.955714285714286,8.447416666666667,8.588666666666665,7.352008835516131,8.402752138627793,8.470695432619365,8.212871219427011,5.013535714285714,5.6747857142857105,4.889498781036027,5.030845645214615,3.2888180767712276,2.9275407267038074,8.113166666666666,8.495250000000004,6.9831466211051065,11.55619290528981,8.260043495028174,8.877668782944745,6.6267499999999995,7.396999999999999,6.350361702646539,7.0058717420908225,7.237930046193696,6.704675704212608,4.421392857142858,4.804428571428575,4.3809474760002605,4.974304311650882,2.6003280575520495,2.6581399170871673
2016-11-30,POMKH,9.760000000000002,3.937142857142857,11.47,5.889999999999999,2.5057142857142862,9.107333333333333,8.548666666666666,8.315205301309678,8.422410240450409,8.230820479297673,8.448967833731047,4.763,5.382642857142853,4.508556411478759,4.894202230909634,4.3826033825218165,4.074225000297846,8.74775,8.24191666666667,8.777887972663063,11.637022933653162,9.02631937722127,10.792843740530504,6.170749999999999,6.908999999999999,6.166217021587922,6.848488329891014,5.725311632652912,4.573770690042323,4.275428571428572,4.588357142857147,3.6308541998858708,3.5188033000153096,3.572397341089772,3.696490029522781
2017-02-28,POMRB,12.218,5.5285714285714285,9.356666666666666,7.1579999999999995,4.744285714285715,10.62225,8.346166666666667,9.876323180785807,9.376088636106696,10.11666067306862,11.658785124438996,4.966142857142857,4.644428571428568,4.916562418315827,5.002970087247663,5.684046339879513,5.9881640857969956,9.541583333333332,7.984416666666669,9.009399450264503,11.718418318296088,10.592896185470387,9.844262645621095,6.561999999999999,6.344499999999999,6.562930212952753,6.914621534201382,6.573890010499015,6.836027300264188,4.337857142857143,4.254428571428576,4.076226805645808,3.83091330146876,4.3659397941875815,3.9458804153389284
2017-05-31,PREMON,14.536,7.768571428571428,15.111666666666665,8.4,7.979999999999999,11.4925,9.868500000000001,11.740193908471484,11.120894776719707,12.575193069692139,11.841623141968325,5.182321428571429,4.881571428571425,6.057366022418067,5.455882878702764,8.078932470892223,7.193294373781569,8.659583333333332,9.511083333333335,11.450306336825367,11.800383053112522,13.76461853393992,11.405897535359589,7.34325,5.997,7.297758127771652,7.165645325311639,8.328427203955924,8.57523277578579,4.482321428571428,4.296428571428575,5.637736083387484,6.312930566132848,7.7053401228912985,7.676069524623847
2017-08-31,MONSOON,8.99,2.9685714285714284,2.35,7.0600000000000005,2.2871428571428574,11.732,11.376000000000001,10.640116345082891,10.729577598160944,8.61536595741384,8.524358180751108,5.450178571428571,5.050714285714282,4.8218481848794115,5.1523498008465065,2.9217890054770965,3.1688128725705447,7.296250000000001,9.572083333333335,7.810183802095221,11.882921027473616,7.454552349134229,1.4057781850788116,7.744750000000001,7.127000000000001,7.202654876662992,7.167370835955865,5.570289577471215,5.591786447309328,4.609464285714285,4.379285714285718,4.297498792889633,4.635512860547552,2.3502956635229353,2.4943133419339727
2017-11-30,POMKH,10.692,4.99,4.17,7.62,3.33,11.474416666666666,11.609000000000002,10.660869807049735,10.905786479156742,9.507604211454186,10.37200955434766,5.527142857142857,5.313928571428568,4.889108910927647,5.159922061364571,4.251758619874288,4.31206385336592,11.102708333333332,7.747083333333336,6.354110281257133,11.966036324115239,9.17402433973789,9.278387073505725,8.016875,7.5595,7.369592925997795,7.256802270994447,6.866737296390186,7.208549798124236,4.623071428571429,4.585357142857146,3.9104992757337795,3.8966580719399735,3.478360196333723,3.7165178212910197
2018-02-28,POMRB,13.201999999999998,6.618571428571428,5.75,8.639999999999999,4.937142857142859,10.983833333333333,11.855,11.67732188422984,11.909758680556804,11.327121148642407,12.10523748070271,5.566071428571428,5.586428571428568,5.5808939179851595,5.415508359726783,5.82109318540097,6.286988247862205,15.395,6.84541666666667,6.112466168754279,12.049732979922199,9.933563093297538,9.618763004380039,8.15125,7.93,7.877755755598677,7.4926490099590906,7.9825167594145165,7.869645092569508,4.6215,4.6335714285714324,4.321156708297411,4.329767937709146,4.518271730890541,4.377828407564631
2018-05-31,PREMON,11.491333333333333,7.294285714285714,49.17,9.095,7.895999999999999,10.815583333333333,11.093833333333333,11.602926463871238,12.155595039070457,13.742091176086312,12.83268178382234,5.598482142857143,5.46785714285714,6.266250636505381,5.767520604566822,8.431648609396388,7.76071895490781,15.88625,15.360000000000003,23.33547970125257,12.134015271265623,13.186227605737521,16.38374089045142,8.090625000000001,8.10375,8.364653453359207,7.763526421172903,9.770363954969836,9.445778170933968,4.578910714285715,4.612571428571433,5.751094024978446,6.675150637910714,7.868544224724452,7.772428653440745
2018-08-31,MONSOON,8.11,3.7542857142857136,2.63,7.44,2.358571428571429,,10.873833333333332,10.205755878322742,11.117647578760089,8.972119428179731,8.016514781707716,,5.664285714285711,5.261464667617514,5.555274530363104,3.087340744505771,2.9777647738640374,,15.430000000000001,15.05328782075154,12.218886842764649,8.080118693149432,5.434550997311801,,8.198749999999999,7.9947920720155246,7.732552856880441,6.673131857910523,6.170282787673958,,4.630428571428577,4.394084986415639,4.923073599747879,2.447179465411396,2.508762758650703
2018-11-30,POMKH,10.226,4.463571428571429,7.82,6.754999999999999,2.917857142857143,,10.757333333333332,10.213853526993645,,9.626453424794294,10.267912364003546,,5.532678571428567,4.94230737199908,,4.557663551869876,4.803375330721908,,16.3425,12.159972692450925,,9.851115254636335,4.251887244501324,,7.982499999999999,7.498875243209315,,7.641423509300044,7.527716171872335,,4.527392857142862,3.8035938489922407,,3.5684148294904934,3.6617906139212035
