Date,Season,Uniara,Deoli,Todaraisingh,Niwai,Malpura,Tonk,Uniara_Trend,Uniara_SMA,Uniara_EWMA,Uniara_DES,Uniara_TES,Uniara_ARIMA,Deoli_Trend,Deoli_SMA,Deoli_EWMA,Deoli_DES,Deoli_TES,Deoli_ARIMA,Todaraisingh_Trend,Todaraisingh_SMA,Todaraisingh_EWMA,Todaraisingh_DES,Todaraisingh_TES,Todaraisingh_ARIMA,Niwai_Trend,Niwai_SMA,Niwai_EWMA,Niwai_DES,Niwai_TES,Niwai_ARIMA,Malpura_Trend,Malpura_SMA,Malpura_EWMA,Malpura_DES,Malpura_TES,Malpura_ARIMA,Tonk_Trend,Tonk_SMA,Tonk_EWMA,Tonk_DES,Tonk_TES,Tonk_ARIMA
2006-02-28,POMRB,14.15,7.179999999999999,7.0,9.820833333333333,11.495,10.563333333333334,12.869958333333333,11.127624999999998,12.064022080760648,12.65687575955899,12.181231459820333,12.90805084666977,6.451738636363635,6.840749999999999,6.549157170617453,6.92367058834534,7.442632897845463,7.323584882559763,4.97125,5.0325,5.691415452132563,5.716079879431879,4.664143495891397,5.78613870468423,12.564583333333331,10.359404761904763,10.068409495656075,9.759363419502025,8.464902598694447,9.716541689962519,10.958124999999999,10.791875000000003,10.763103047397856,10.756117384575576,10.141282806095724,10.380927348110706,11.376208333333333,10.212083333333329,10.305038665858593,10.169451465426665,9.916400195841426,10.330278428278355
2006-05-31,PREMON,16.07,8.522,2.48,16.050714285714285,11.065,13.775,13.339791666666667,12.437624999999999,13.66641324845639,14.153921380654776,13.340430372168138,11.207940858876473,6.604613636363635,6.41475,7.338294302370471,7.557840565844748,8.616735163817712,8.796142120618358,5.009375,4.516249999999999,4.406849271279537,4.896635694519312,5.6530307203604,5.000593659890903,12.564583333333331,12.564583333333335,12.46133141167936,11.697241125364572,9.517895127637946,7.730762819400313,10.65125,10.853750000000002,10.883861828438715,10.936411573865197,11.485802720671876,10.885384990968864,12.056083333333333,10.98083333333333,11.693023199515157,11.547224045728269,11.947450649512609,11.498485138066593
2006-08-31,MONSOON,10.696666666666664,5.26090909090909,6.28,10.847499999999998,10.91,12.598,13.358041666666665,13.302291666666665,12.478514615740497,13.947098484653365,10.034737039420007,9.272942574179739,6.642772727272726,6.488727272727272,6.507340217785918,6.907948906514596,4.856536749354375,4.794494625669689,4.11875,5.42625,5.156109562767723,5.420670161504972,3.5313077453027484,4.270009513017061,12.564583333333331,12.564583333333335,11.815798847007615,12.489058685851974,12.103700161363365,13.840949664294406,9.65875,11.0625,10.89431709706323,10.999347717620495,10.040688007198707,10.79650524231429,12.639666666666669,11.771583333333329,12.055013919709094,11.903447412107448,10.705193632318643,10.878357437525352
2006-11-30,POMKH,12.5925,5.919090909090907,2.61,13.539285714285715,7.49,12.425999999999998,12.981604166666667,13.377291666666665,12.524108769444297,14.155954927433235,12.571874567482851,12.744249203506921,6.619295454545455,6.7204999999999995,6.272040494307914,6.551965428900285,5.7091179951066096,5.387231556312385,3.8112500000000002,4.592499999999999,4.137665737660633,4.630693381839239,4.643544093614891,5.761188700741566,12.564583333333331,12.564583333333335,12.505193593918856,13.716715876673865,11.442612335537133,9.963511652061596,8.783046875,10.24,9.532590258237938,9.800233483194177,10.944722576929188,10.971706565944944,12.982708333333333,12.34058333333333,12.203408351825455,12.048079200548527,12.316252881649621,12.388675984318548
2007-02-28,POMRB,13.995999999999999,6.558181818181819,3.21,9.820833333333333,6.8450000000000015,12.956,13.065145833333332,13.338791666666664,13.112865261666578,14.642061494521919,14.037262499987303,13.6636684613561,6.593772727272727,6.565045454545453,6.386497023857476,6.478521330158234,7.467151286707963,7.351324433941442,3.786875,3.6449999999999996,3.7665994425963802,4.123525380675682,5.239418953794214,5.526970541792111,12.564583333333331,12.564583333333335,11.431449489684645,14.048050710812175,10.97494933242915,11.378883779262017,8.17109375,9.0775,8.457554154942764,8.763420736061777,9.523871596328203,9.999449348595409,12.992166666666666,12.938749999999995,12.504445011095275,12.344943668318697,12.273600076309833,12.682201715334847
2007-05-31,PREMON,13.2125,8.956,3.810000000000001,16.050714285714285,8.709375,14.126666666666665,13.787645833333332,12.624416666666663,13.152719156999947,14.782369964300871,14.55480778395391,12.672992653633766,6.395477272727272,6.673545454545453,7.414298214314485,7.312914816895159,8.496047065011375,8.442984604505956,4.190625000000001,3.9775,3.7839596655578287,3.8971293352590086,3.979434108894623,4.061792432678156,12.564583333333331,12.564583333333333,13.279155408096502,15.515403339729154,13.675795191478477,12.934168107655374,7.7523437500000005,8.488593750000001,8.558282492965658,8.742601669802855,9.361721989218083,8.906205346305182,13.049666666666667,13.026666666666662,13.15333367332383,12.9871517963636,14.323324114340798,14.093123758512888
2007-08-31,MONSOON,14.2225,4.622727272727271,4.755,10.847499999999998,8.37,12.322,14.266479166666667,13.505874999999998,13.580631494199967,15.10067328793968,9.94926640737719,8.593446924832008,6.216931818181817,6.513999999999998,6.297669837679599,6.4792551200849084,4.969529807672664,5.129938621068865,5.483125000000001,3.5962499999999995,4.172375799334697,4.042573968179977,4.027457036290839,5.627487645329529,12.564583333333331,12.564583333333333,12.3064932448579,15.774256475100023,12.80597278848299,13.09822580497467,7.76484375,7.853593750000001,8.482969495779393,8.606214633043093,7.830096919862089,8.812734577095423,13.362916666666665,12.957666666666661,12.820800203994299,12.654529921697797,12.015303937420086,12.425429456593253
2007-11-30,POMKH,14.846666666666666,4.970909090909091,7.365,13.539285714285715,6.68,13.162,14.483229166666668,14.069416666666665,14.087045563186646,15.486669935945775,13.639225084101763,14.29986937140802,6.042304924242424,6.276954545454543,5.766965538971395,5.873903494139972,5.587300326080347,5.661389572842818,5.93,4.785,5.449425479600818,5.111388662453406,3.3779259786874407,3.7533356072642787,12.564583333333331,12.564583333333335,12.799610232629027,16.418572678687163,13.32575672181916,12.928952553616272,7.652421874999999,7.651093749999999,7.761781697467637,7.906688922900879,8.611056611980073,7.997298151299786,13.395083333333334,13.141666666666662,12.957280122396579,12.789209434096888,12.791261786785247,12.915839309730027
2008-02-29,POMRB,15.572500000000002,6.0779999999999985,8.795,9.820833333333333,7.755000000000001,14.725999999999999,13.607604166666667,14.463541666666668,14.681227337911988,15.966523269102533,15.48347526981614,14.541494203430553,6.033609848484849,6.156909090909088,5.891379323382837,5.772012246752418,6.9335478348554425,6.5832449075188215,5.60625,6.18125,6.787655287760491,6.642890260768536,4.636728290379594,4.206605944278765,12.564583333333331,12.564583333333335,11.608099472910748,16.154277692574556,11.3976798706028,11.140892023179356,7.309166666666666,7.878593749999999,7.759069018480582,7.8275701505337425,7.759482884800977,7.44904905869572,13.050125,13.584166666666661,13.664768073437948,13.490636450656075,12.886023150254434,13.339222373262318
2008-05-31,PREMON,13.37,8.039166666666668,1.8,16.050714285714285,6.9,12.614,12.090208333333335,14.50291666666667,14.156736402747192,15.719693037062399,16.042611590090385,14.813142640980367,6.251384469696971,5.927700757575756,6.750494260696369,6.4358645587395085,8.208921159184644,8.290536456536014,5.280625000000001,5.67875,4.792593172656294,5.5295732329335525,4.711880109943435,5.183258399318973,11.988422619047618,12.564583333333333,13.385145398032163,17.007297484542903,15.380377893190385,15.245485325185438,7.325833333333334,7.42625,7.415441411088349,7.468145732854628,8.596547472588902,7.914228274624111,12.659249999999998,13.205999999999996,13.244460844062768,13.071395016686,15.545221894790734,15.286831569657872
2008-08-31,MONSOON,7.0600000000000005,5.4700000000000015,4.175,10.847499999999998,7.433333333333334,11.075,11.044062499999999,12.712291666666669,11.318041841648315,13.711242867132528,11.012403008381403,11.181312924809626,6.607041666666667,6.1395189393939384,6.238296556417822,6.111117415849678,4.3763977679414765,4.524383194090453,4.8531249999999995,5.53375,4.545555903593776,5.248454375799046,4.820530385194972,4.745615463226693,11.412261904761905,12.564583333333333,12.370087238819298,16.680769637230473,12.66292229575842,11.994810114747418,7.350833333333333,7.1920833333333345,7.422598179986343,7.421382160821234,6.67478467198688,7.523095684790417,12.061833333333334,12.894249999999996,12.376676506437661,12.209808049306782,11.797428839834907,12.258253079974223
2008-11-30,POMKH,9.87,5.865833333333334,5.34,8.93,7.75,11.282,10.52125,11.468125000000002,10.738825104988988,12.614685738800985,12.076526827182036,10.502889942111604,6.951830357142858,6.363249999999999,6.089311267184026,5.971807046544728,5.335504445420916,5.415758115722711,5.255624999999999,5.0275,4.863333542156266,5.361630725311114,5.106626735490766,6.311819740653878,13.58467261904762,11.412261904761905,10.994052343291578,15.859849656338806,14.021258590793217,13.274867369304332,7.136458333333333,7.459583333333335,7.553558907991805,7.50518860629765,7.53743546840297,7.161394019065319,11.848083333333332,12.424249999999995,11.938805903862598,11.77701124991811,12.031543133440708,12.22661672194032
2009-02-28,POMRB,12.18,8.028333333333332,7.4,9.820833333333333,6.885,11.826666666666664,11.22875,10.620000000000001,11.315295062993393,12.266263861992995,12.830950451257369,12.26215260716781,7.356889880952382,6.850833333333331,6.8649200936437484,6.655116844129235,6.949332755440999,6.932339172837107,5.525625,4.678749999999999,5.8780001252937595,6.167199096511352,6.03360867495171,6.685395571459389,18.157395833333332,11.412261904761905,10.52476473930828,15.146352548965444,10.763738235585922,8.654833480765424,6.767916666666666,7.242083333333333,7.286135344795083,7.251071993908031,7.486768754499454,7.561400204297774,12.306749999999997,11.69941666666666,11.893950208984226,11.734564212547902,11.536466249724182,12.174916166687453
2009-05-31,PREMON,12.58,8.847142857142858,6.415,33.43,6.055,13.803333333333333,12.499583333333334,10.422500000000001,11.821177037796035,12.103680773835856,13.153867653221697,11.569820164808256,7.905066964285714,7.05282738095238,7.657809199043392,7.582273912840304,8.860823223328564,8.871999325839505,4.84,5.832499999999999,6.092800075176256,6.527853895580415,3.5605074594287314,3.9500580988836025,21.640208333333334,15.757083333333336,19.686858843584968,19.14278680128197,15.673807292580033,15.92483118843921,6.151874999999999,7.030833333333334,6.79368120687705,6.785323832048512,8.100673366544054,7.176674729621155,12.9643125,11.996749999999995,12.65770345872387,12.493954968301356,13.379693704958358,12.875347369543007
2009-08-31,MONSOON,13.51,7.9025,1.72,30.05,5.33,13.555,13.004166666666666,12.035,12.49670622267762,12.25157197476727,8.793632139203737,10.27341944529425,8.22876488095238,7.66095238095238,7.755685519426034,8.02432046951143,5.2844606424764935,5.6027744407184725,3.8600000000000003,5.218749999999998,4.343680045105753,5.205090079406319,5.03403567462658,5.042668010613203,22.722708333333333,20.557708333333338,23.832115306150982,22.409400126038012,14.119167310229166,19.759130689653162,5.916874999999999,6.505,6.20820872412623,6.2180552321381395,6.048468963986249,6.9231517502248785,13.629479166666666,12.616749999999996,13.016622075234322,12.84925829798226,11.398265540343218,11.706321810004244
2009-11-30,POMKH,13.586666666666668,7.81875,2.31,17.59,4.925,14.0625,12.012916666666667,12.964166666666667,12.93269040027324,12.446155686376308,12.625050676672515,13.176374080673796,8.459273538961039,8.149181547619046,7.78091131165562,8.314193184718498,6.557684772469324,6.577813215744642,3.953125,4.461249999999998,3.5302080270634515,4.225346345517427,5.329419285005166,4.6812831358483935,22.722708333333337,22.722708333333337,21.33526918369059,22.97881907698539,16.422953777445723,17.41126914952347,6.35,5.79875,5.694925234475738,5.699441612393191,6.359271418116341,6.47619914864614,14.33625,13.311874999999997,13.434973245140593,13.26311029091191,13.148285314090142,13.164128300340328
2010-02-28,POMRB,12.5,8.665,2.59,9.820833333333333,7.83,14.3675,10.84125,13.044166666666667,12.759614240163943,12.357391324549864,14.390827007869262,13.838211852266529,8.298636363636364,8.308348214285711,8.134546786993372,8.81039769157602,8.460904326931987,8.543435045107671,4.807916666666666,3.258749999999998,3.154124816238071,3.512696723260084,6.248389195778731,5.12385247542574,22.722708333333337,22.722708333333337,16.729494843547688,21.76684890145485,15.503447873523115,12.980185216331162,6.531249999999999,6.035,6.548955140685443,6.398522376636205,5.693308262699434,5.809819525704633,14.168958333333332,13.947083333333328,13.807983947084356,13.631562287805854,13.529191949005742,14.053318974060868
2010-05-31,PREMON,4.33,10.054545454545458,11.97,33.43,8.575,16.916666666666668,10.664583333333333,10.981666666666667,9.387768544098366,10.151099839124411,14.317943709544442,11.759477099595017,7.603202335858586,8.610198863636363,8.902546254014206,9.70255653609216,9.952018737559882,9.465494555113175,5.552083333333334,4.647499999999998,6.680474889742843,6.264068735601697,3.637206186125104,5.616971703199566,21.640208333333334,22.722708333333337,23.409696906128612,25.169121455041353,26.89800080386087,25.93059168180661,6.348125,6.665000000000001,7.359373084411265,7.13461651018733,7.330365785218178,6.292149319212678,13.153854166666665,14.725416666666662,15.05145703491728,14.86384092300099,15.661003024736013,15.191172612961953
2010-08-31,MONSOON,12.386666666666665,5.4099999999999975,3.0033333333333334,30.05,4.26,9.103333333333332,10.633645833333334,10.700833333333334,10.587327793125684,10.345129099567917,6.952492883580712,5.560636498051224,6.952316919191919,7.987073863636362,7.505527752408522,8.672896025265606,6.853132181798537,6.870004790073982,6.3533333333333335,4.968333333333332,5.209618267179039,5.638818101490003,3.721058585497028,3.9692617058049056,20.55770833333333,22.722708333333337,26.06581814367717,27.73547041174954,23.27233143183028,27.647177876594064,5.495625,6.397500000000001,6.119623850646759,6.07800066271014,6.50749727767526,6.879147498278417,11.8246875,13.612499999999995,12.672207554283702,12.498392715929283,14.117643018750575,14.590742304708709
2010-11-30,POMKH,13.296666666666667,4.747777777777777,6.98,8.93,4.53,10.393333333333333,12.424458333333334,10.628333333333334,11.671063342542077,10.834725360053177,11.013053541398254,12.119677668164325,6.2912626262626254,7.219330808080807,6.402427762556224,7.447835418906662,6.804987678039467,6.522012574336114,5.854583333333333,6.135833333333332,5.917770960307424,6.375282309559188,4.393159937687636,4.1802808819387325,20.557708333333334,20.557708333333338,19.211490886206303,25.794416624024578,18.869590734747057,18.50037773978223,4.309375,6.298750000000001,5.483774310388055,5.47584912792828,6.247018979441507,5.961972005041708,10.327916666666667,12.69520833333333,11.760657865903553,11.59668901080489,12.09204328615156,12.327074968566546
2011-02-28,POMRB,12.5425,6.528888888888887,4.33,9.820833333333333,1.405,7.403333333333332,13.799125,10.638958333333335,12.019638005525247,11.125842449889804,13.200845374648052,12.581510384615976,5.551847222222221,6.685303030303029,6.4530122130892895,7.008270825152687,7.637331872897802,7.027958068091754,5.152291666666668,6.570833333333332,5.282662576184455,6.056060948559573,5.772986809909565,4.240532116365374,20.557708333333334,20.557708333333338,15.455227865057115,23.83986127656763,13.994487804427164,8.870402073247915,4.196250000000001,4.692500000000001,3.852264586232833,3.9734746173418594,5.475414720368898,6.076564837424633,9.557083333333333,10.954166666666664,10.017728052875466,9.87066451857978,11.09722149966666,11.763039269371554
2011-05-31,PREMON,18.614,6.902222222222222,6.24,33.43,5.5100000000000025,11.906666666666665,12.430708333333333,14.209958333333336,14.657382803315148,13.105281707881126,13.521401926786377,8.71350993081014,5.162062499999998,5.8972222222222195,6.632696216742463,6.795443419269214,8.758533137970478,8.443928454838359,4.720625,5.138333333333332,5.665597545710673,6.356319467010546,7.278745188122969,7.401679016492701,22.722708333333333,20.557708333333338,22.64513671903427,26.480094389851065,30.191464917428863,32.01228709261895,4.48125,3.9262500000000014,4.515358751739701,4.445790757383645,4.7933520442220665,4.729806967978566,9.107395833333332,9.701666666666664,10.773303498391947,10.626884318375838,10.842790333326949,10.680183050098119
2011-08-31,MONSOON,9.1,2.647,3.115,30.05,6.419999999999999,7.946666666666667,11.062812500000001,13.38829166666667,12.434429681989089,12.31682341939215,10.970048077184357,16.867710495606513,5.091791666666667,5.20647222222222,5.038417730045477,5.208914579998025,4.871198755590726,4.540276901793965,4.259375,5.166249999999999,4.645358527426404,5.510036890942671,3.511273143295851,4.826093560494143,26.803854166666667,20.557708333333338,25.60708203142056,28.294778075969795,26.2534014968196,29.616400019868546,4.761041666666666,4.4662500000000005,5.27721525104382,5.08665580567176,3.7732155165597723,4.12900120471259,8.411041666666666,9.412499999999998,9.642648765701836,9.506713592768026,9.198452574976962,9.201199108562815
2011-11-30,POMKH,5.636000000000001,4.392500000000001,3.415,26.25,4.65,7.9525000000000015,9.179083333333333,11.473125000000003,9.715057809193453,10.634871863718184,12.698913171358068,11.013403448328607,5.263902777777778,5.117652777777776,4.780050638027287,4.553743335169003,4.509048199219526,4.16119622091236,3.96125,4.274999999999999,4.153215116455842,4.833805709239345,5.257532295129629,6.060824985506174,28.636249999999997,24.887708333333336,25.864249218852336,29.160795886633274,15.165235665635553,14.529486988514039,4.796458333333333,4.49625,5.026329150626292,4.880233144075364,5.341355394502947,4.914662745955261,7.5789583333333335,8.802291666666665,8.966589259421102,8.8394931934335,9.153855589923207,9.15219516350495
2012-02-29,POMRB,9.26,6.322,4.205,25.15,3.523333333333333,4.273333333333333,7.405124999999999,10.652500000000003,9.533034685516071,10.085996445756443,11.903053314088453,8.327273038669546,5.549645833333334,5.065930555555554,5.396830382816372,4.765854766557116,6.023743606991404,6.112051712194654,3.6104166666666666,4.243749999999999,4.173929069873505,4.513639800265791,4.846227414548434,4.981251933971144,27.37,28.720000000000006,25.578549531311403,29.611930642347517,15.056456489951954,18.571013995030295,4.1996875,5.025833333333333,4.425130823709108,4.343962322844815,4.952963047516034,4.214285861309204,6.971135416666669,8.019791666666666,7.089286888985995,6.980013613482651,8.42089536597404,8.608505370681051
2012-05-31,PREMON,6.826666666666665,8.486,3.98,32.76,3.675,8.38,7.311583333333333,7.70566666666667,8.45048747797631,8.997225092196787,11.590040023189367,8.829702963622882,5.775541666666666,5.461874999999999,6.632498229689824,5.828009924506079,7.396124206792734,7.618527995319459,3.5283333333333333,3.6787499999999986,4.096357441924104,4.1930145423972345,6.5206154042383115,4.483513404665245,25.493125,28.552500000000002,28.451129718786838,31.40518418811346,35.81054568034888,35.994148407552004,3.600416666666667,4.567083333333333,4.125078494225465,4.046060229595347,5.25755943621642,4.80224374259621,6.256333333333334,7.1381250000000005,7.605572133391597,7.498984386484702,7.927600810412256,7.864267231404552
2012-08-31,MONSOON,6.695666666666668,3.349166666666666,2.5683333333333334,20.59,3.480833333333333,6.61075,7.49275,7.104583333333336,7.748559153452454,8.05676046031327,5.892406487982882,8.569935561159518,5.857541666666666,5.637416666666666,5.319165604480561,4.962709002610545,4.238074440563473,4.356471860489035,3.692708333333333,3.542083333333332,3.4851477984877954,3.5069053149873097,2.737875082040169,4.228392790342807,24.7175,26.187500000000004,25.306677831272104,30.570162971978863,31.309563176858248,29.119359965230757,3.2622916666666666,3.8322916666666664,3.867380429868612,3.7828158281144053,3.378385233331922,4.621160012568412,6.133416666666667,6.804145833333335,7.207643280034958,7.106763281399277,5.961314811953933,5.865624860316916
2012-11-30,POMKH,7.292000000000002,5.4975,3.305,20.695,2.795,3.5700000000000003,7.947645833333334,7.518583333333336,7.565935492071473,7.45613074567939,8.47466036465854,7.474425269294036,5.708444444444444,5.913666666666665,5.390499362688336,4.992020010943341,4.592114000430423,5.0035318193327525,3.984583333333333,3.5145833333333325,3.4130886790926773,3.2079993389222183,3.993736954746078,3.7510256784788405,24.71625,24.798750000000005,23.46200669876326,29.60392357454543,21.18993748879251,18.91260707142694,3.2783333333333333,3.3685416666666668,3.438428257921167,3.3689090101427914,3.995901508718583,3.907816850650193,6.379145833333333,5.708520833333335,5.752585968020974,5.6651128138143765,6.917727903476905,6.762459881691777
2013-02-28,POMRB,9.053333333333333,5.872999999999998,5.63,24.5,2.6733333333333333,7.6724999999999985,7.737666666666668,7.46691666666667,8.160894628576216,7.4634260096053655,9.555928508807279,9.331591398127738,5.390784722222222,5.801416666666665,5.5834996176130005,5.188222115319709,6.45174873155979,6.729496525998783,4.059166666666667,3.8708333333333322,4.299853207455607,3.7729425178406744,4.0384777617877985,4.340820508985143,23.2725,24.636250000000004,23.87720401925796,29.285062051854823,19.28166402750572,22.771808661860394,3.2030208333333334,3.156041666666667,3.1323902880860333,3.056695278025665,3.4171308116238857,3.3300335817329576,5.898010416666666,6.558312500000001,6.520551580812584,6.4321696562682895,5.054683270441367,4.832609363915726
2013-05-31,PREMON,10.6725,7.742222222222222,4.89,33.4,4.653333333333333,6.946666666666666,6.514208333333334,8.428375000000003,9.165536777145729,7.975251304832656,9.926204532149816,11.689483941272815,4.991159722222221,5.61547222222222,6.446988659456689,6.080413915277659,7.722702190949134,8.261745333357652,4.2212499999999995,4.098333333333332,4.535911924473364,4.068699759721962,5.3280590160271,4.501154416753106,21.886875000000003,24.796250000000008,27.686322411554777,30.634124203092206,34.467810308718775,32.98571247876743,2.926458333333333,3.400625,3.7407675061849535,3.5569234623281023,3.9779701698495584,3.1499635726384607,6.0460416666666665,6.199979166666667,6.690997615154217,6.602481519550388,8.123421733073345,7.968670726160715
2013-08-31,MONSOON,1.17,1.5516666666666667,2.255,8.4,1.9,4.195,5.6625,7.046958333333336,5.967322066287437,6.033888380814322,5.9873990556602585,6.633568107661432,4.726097222222222,5.16609722222222,4.48885986234068,4.645442150387285,3.9415041558415425,3.970752572471792,4.114375,4.019999999999998,3.6235471546840183,3.469051637909262,2.5186712632404333,4.09583492905887,22.10625,21.74875000000001,19.971793446932864,26.999535790562515,27.31214175630401,24.959638512097488,2.804166666666667,3.0054166666666666,3.0044605037109724,2.9128143716398402,2.942408678485081,3.592349627926271,6.0053125000000005,5.596041666666667,5.69259856909253,5.611831911665538,5.299371305228934,5.270593975286372
2013-11-30,POMKH,3.03,4.098,4.915,21.8,2.1633333333333336,7.17,5.222916666666666,5.981458333333336,4.792393239772462,4.89469243059381,6.7753938788480825,2.9432655776947314,4.533472222222222,4.81622222222222,4.332515917404408,4.3046270580076245,4.196482112761897,4.529408080633278,3.604374999999999,4.422499999999998,4.140128292810411,3.8412083143372118,3.602896141420149,4.385131834529136,21.94375,22.025000000000006,20.703076068159717,26.04826478551593,20.04904399711472,15.901609600099155,2.7195833333333335,2.8475,2.6680096355599168,2.586405181768044,3.1321796753099913,2.916146136545727,5.56625,6.496041666666667,6.283559141455518,6.200824299083028,5.332389438238334,4.882692169477524
2014-02-28,POMRB,6.501666666666666,5.151999999999999,3.165,25.15,2.3266666666666667,3.7466666666666666,5.4717916666666655,5.343541666666669,5.476102610530144,4.871649509810297,7.038571543251182,7.080603912672824,4.7105138888888884,4.63597222222222,4.660309550442645,4.424209497028751,5.534710004658114,5.596117385003684,3.4125,3.8062499999999977,3.750076975686247,3.6019888173881007,4.602731358915408,5.034823735031147,23.564999999999998,22.187500000000007,22.48184564089583,25.786267422735854,20.57656337273043,27.13453444091854,2.6087499999999997,2.7608333333333333,2.5314724480026167,2.432678746115125,2.640110217918206,2.651489226268237,5.743291666666667,5.514583333333333,5.268802151539978,5.193763690622031,6.199472337759396,6.171842546987783
2014-05-31,PREMON,9.7075,6.9222222222222225,3.275,31.45,4.323333333333333,7.360000000000001,6.304791666666667,5.102291666666669,7.168661566318086,5.7816345905425095,7.397895027172019,6.954757328919163,5.022930555555556,4.430972222222221,5.565074619154476,5.2199539155171975,6.9597868062062505,7.480480285282159,3.3062500000000004,3.402499999999997,3.560046185411748,3.4360484487116016,4.923356018161519,4.623474816093233,25.93,21.70000000000001,26.069107384537496,26.76882244593605,33.30738524642847,30.636175108535433,2.5106249999999997,2.6783333333333337,3.2482168021349036,3.042775711041096,3.3617398724014436,2.93778574796172,5.674916666666667,5.617916666666668,6.105281290923987,6.026373502647597,6.598482311690261,6.378299475928131
2014-08-31,MONSOON,4.126,3.7880000000000003,2.335,23.32,1.3433333333333335,5.198,7.011,5.8412916666666685,5.951596939790852,5.183079125187666,3.9581381703836236,4.732147321063661,5.031388888888889,4.990055555555554,4.854244771492686,4.792343073494436,2.754704533580573,2.869437188834212,3.1775,3.4224999999999977,3.070027711247049,3.001947086686358,2.0190605052907027,3.743686663536257,26.2675,25.430000000000007,24.969464430722496,26.147291325571693,19.309948675306533,15.018832283597586,2.5316666666666667,2.539166666666667,2.4862634146142755,2.391315916900563,2.4331207167142197,2.8382354072652527,5.297208333333334,5.868666666666668,5.742368774554392,5.66569059333126,4.794949993986039,4.666419403613647
2014-11-30,POMKH,6.7379999999999995,4.3610000000000015,3.985,25.8,1.935,5.62,7.004854166666666,6.768291666666668,6.266158163874511,5.373652169128306,6.337556544522633,5.0545407049077085,5.137194444444445,5.055805555555555,4.656946862895612,4.6147662897178945,4.3180439175313285,4.791587142670719,3.171875,3.1899999999999977,3.4360166267482293,3.1912211224696487,3.6457546261143268,4.473487297763368,25.48625,26.430000000000007,25.301678658433495,26.0305230823565,22.677370270250062,26.107823502477892,2.5333333333333337,2.4820833333333336,2.265758048768565,2.1758779732663607,2.605189920896114,2.4121854171308845,4.809916666666667,5.4811666666666685,5.693421264732635,5.617646466242198,5.6216390613943705,5.3703107267178645
2015-02-28,POMRB,8.443333333333333,4.956666666666667,3.065,23.85,2.7233333333333336,2.275,6.99775,7.253708333333336,7.13702823165804,6.048611703413313,7.924192163101003,8.104086587199042,5.255166666666667,5.006972222222222,4.776834784404034,4.682741751754638,5.646082091910941,6.08235518867538,3.229375,3.1649999999999974,3.2876099760489375,3.0781099107166385,3.6478794634246374,3.5880343730366175,24.03375,26.105000000000004,24.721007195060096,25.55192723002065,24.440481108123745,25.462800203486246,2.5975,2.5812500000000003,2.4487881625944725,2.3150603806953076,2.2247054901137675,2.291807293490193,4.498833333333334,5.113250000000002,4.32605275883958,4.260922622908993,5.520340423287609,5.273225396559906
2015-05-31,PREMON,7.716666666666666,7.963999999999999,3.33,26.5,3.94,4.933333333333335,8.168,6.756000000000003,7.368883605661491,6.493631438387181,8.62063271841859,9.954803496951923,5.3497916666666665,5.267416666666666,6.05170087064242,5.887825830678939,7.047269417664027,7.317361066673536,3.25875,3.1787499999999973,3.3045659856293623,3.084049535150928,3.97451231774728,3.703051562439788,22.993750000000002,24.867500000000003,25.43260431703606,25.617779261815016,34.10524572893013,30.49544306823367,2.8602083333333335,2.4854166666666666,3.045272897556684,2.8417445123104152,3.249744017598782,2.8232015912768436,4.598895833333334,4.506583333333335,4.568964988637083,4.505388402211849,5.502073692095589,5.3865215841602705
2015-08-31,MONSOON,6.06,3.69,2.74,16.65,2.24,5.135999999999999,9.279177083333334,7.239500000000002,6.845330163396895,6.447528686932835,4.155021301786633,1.5058615538731965,5.387083333333332,5.242916666666666,5.107020522385452,5.3628911730856315,3.2801959715973297,3.9289117270552296,3.1989062500000003,3.2799999999999976,3.0787395913776177,2.9106599537165265,1.7898481661858994,3.628608836721713,22.4775,23.200000000000003,21.919562590221634,23.81450616190191,21.618266647931954,18.485108542193196,3.0789583333333335,2.7095833333333332,2.7231637385340104,2.5860077341491197,2.21974683116911,2.593065715893186,4.9459791666666675,4.491083333333335,4.79577899318225,4.731969075818949,2.9981484978747024,2.982171695973436
2015-11-30,POMKH,14.166,5.215999999999998,3.815,24.15,3.14,6.4825,10.244770833333334,9.096500000000002,9.773598098038137,8.710289091014653,7.088972078353048,6.085820320092871,5.559045454545454,5.456666666666665,5.150612313431271,5.406648529199405,4.508069922695866,4.8541457704026305,3.1771875,3.237499999999998,3.3732437548265706,3.133782713460207,3.491348272655509,3.8755977288364516,23.52375,22.787500000000005,22.811737554132982,23.565740902066207,23.54551835933198,23.893934439305937,3.155833333333333,3.0108333333333333,2.889898243120406,2.7390352777375138,2.8065531570368245,2.596770461141058,5.316833333333333,4.706708333333334,5.470467395909349,5.401975999715138,4.7382262199903415,4.500083550725544
