Date,Season,Pohri,Kolaras,Narwar,Pichhore,Shivpuri,Khaniyadhana,Badarwas,Karera,Pohri_Trend,Pohri_SMA,Pohri_EWMA,Pohri_DES,Pohri_TES,Pohri_ARIMA,Kolaras_Trend,Kolaras_SMA,Kolaras_EWMA,Kolaras_DES,Kolaras_TES,Narwar_Trend,Narwar_SMA,Narwar_EWMA,Narwar_DES,Narwar_TES,Narwar_ARIMA,Pichhore_Trend,Pichhore_SMA,Pichhore_EWMA,Pichhore_DES,Pichhore_TES,Pichhore_ARIMA,Shivpuri_Trend,Shivpuri_SMA,Shivpuri_EWMA,Shivpuri_DES,Shivpuri_TES,Shivpuri_ARIMA,Khaniyadhana_Trend,Khaniyadhana_SMA,Khaniyadhana_EWMA,Khaniyadhana_DES,Khaniyadhana_TES,Khaniyadhana_ARIMA,Badarwas_Trend,Badarwas_SMA,Badarwas_EWMA,Badarwas_DES,Badarwas_TES,Badarwas_ARIMA,Karera_Trend,Karera_SMA,Karera_EWMA,Karera_DES,Karera_TES,Karera_ARIMA
2003-08-31,MONSOON,8.95,12.62,4.46,7.626666666666668,7.618888888888887,5.703333333333332,6.9275,6.445,10.585,10.89333333333333,10.554739246506447,11.373838632211298,7.461218115223943,8.92560569440073,18.940625,23.51875,20.236403544106317,18.36861303633145,17.98378233026323,8.6125,9.99375,8.357098190648692,8.284102945438667,7.946446682534897,6.8928998245017885,8.626666666666667,9.781666666666665,9.215163510014388,8.776207756784009,7.6885621221073865,7.395773312338556,10.331909722222223,10.086972222222222,9.709598616323577,10.067952577004396,7.726394302916927,8.221862191085908,7.455416666666666,8.498749999999994,7.914322910989759,8.417813438558841,6.601733727864027,6.06046051448371,9.185416666666667,11.551041666666665,10.113519130072302,9.943217318071248,9.694076529600244,8.01216968546892,7.889791666666668,9.38541666666667,8.595135424644162,8.414213189743997,6.829881684702351,5.8116051897844105
2003-11-30,POMKH,9.6325,12.7525,7.4,6.4833333333333325,9.21,5.506666666666668,6.156666666666666,5.6383333333333345,10.3909375,10.435624999999998,10.185843547903868,11.441514299086247,9.150949586630633,9.899640624998492,14.466458333333332,21.968125,17.24284212646379,17.364912921907308,19.123573932325645,8.028125,8.8375,7.974258914389216,8.009614722761494,8.088211101013968,7.273167360492688,8.048333333333334,9.014999999999997,8.122431439341966,8.349647305151917,8.556957368768884,8.043419236109548,10.949930555555557,10.313472222222222,9.509759169794146,9.948993649836739,9.983455553201276,9.754919127330092,7.1864583333333325,7.885416666666661,6.951260413260522,6.590364947310536,7.715492850895952,6.732483220960104,8.236958333333334,9.70270833333333,8.530778144710048,9.077486940052953,9.033829738547965,8.047868693391221,7.346875,8.27041666666667,7.412414588119832,7.8865772869444015,7.95383338258771,7.742730772303277
2004-02-29,POMRB,8.695,9.12,9.0,7.593333333333334,13.772500000000004,6.98,7.685,6.5683333333333325,10.149062500000001,10.734374999999998,9.589506128742322,11.227641001125756,10.993480182042685,8.245254657205022,12.751041666666666,15.913125,13.993705275878272,15.88368415730171,20.03493658593669,7.875,8.3875,8.38455534863353,8.199788624007253,9.125461337154103,8.25794856013961,7.608333333333333,8.238333333333332,7.910792196938513,8.203828709148098,9.084508182661603,7.923833772539895,12.20746527777778,10.350347222222222,11.214855501876489,10.771852925565362,11.49572207122486,11.311479757542406,7.29,7.025416666666661,6.962756247956314,6.254206806247884,7.9492593574680335,7.77379023308049,7.524854166666667,8.668124999999998,8.192466886826029,8.744177797222145,8.205519948689343,7.826490309004346,7.102291666666667,7.50916666666667,7.074782086205232,7.6381727727673985,7.567499447365064,6.572537345452882
2004-05-31,PREMON,12.9125,17.586666666666666,9.815,9.73,15.596666666666668,11.199999999999998,10.454,10.086666666666666,10.2159375,10.0475,10.918703677245393,11.90678703798525,12.674139685829667,11.226969399341948,12.682291666666664,13.01979166666667,15.430889832193628,16.20527564299097,20.416262546682482,8.226875,7.668749999999999,8.956733209180118,8.54670718261591,10.545835874406876,10.087659609891357,7.4125,7.858333333333331,8.638475318163108,8.474580874189412,10.28252468723342,9.294574506587203,13.089583333333335,11.549513888888889,12.96757996779256,11.800685478514776,13.317144073140867,13.800787556396012,7.2991666666666655,7.347499999999995,8.657653748773788,8.801466519061805,9.277498468445414,9.272020523051811,7.132583333333334,7.805791666666666,9.097080132095618,9.123143163555126,10.206362490995716,10.2287110497995,7.272083333333333,7.184583333333337,8.279535918389804,8.111962449553978,8.640353800373147,8.940264415336273
2004-08-31,MONSOON,9.7625,10.47,6.11,5.626666666666666,12.882500000000002,5.243333333333333,4.6800000000000015,5.786666666666666,10.5221875,10.250625,10.456222206347235,11.806883575484798,7.514089829108868,9.812844680218584,14.153541666666666,12.48229166666667,13.446533899316178,15.178227634214352,10.64381252055698,8.530000000000001,8.081249999999999,7.818039925508071,7.890178539449194,6.404687362526958,4.470101153089306,7.62,7.35833333333333,7.433751857564531,7.947037623332167,6.034901601690957,5.863145454928599,13.2271875,12.865416666666667,12.933547980675538,12.08148548919013,9.18735084644878,10.700755528849623,7.407916666666666,7.232499999999995,7.291925582597606,7.157894900554388,5.887146046492811,5.6738157444279835,7.212625,7.2439166666666654,7.330248079257371,8.085900202118022,5.607311803289544,5.746986442675771,7.735625,7.020000000000003,7.282388217700549,7.670565034689279,5.098413934793824,4.924044221196731
2004-11-30,POMKH,9.355,14.3525,8.565,6.916666666666668,11.003333333333332,6.039999999999999,5.266,7.655,10.9309375,10.18125,10.015733323808341,11.564231737962112,9.377377751382408,10.565303837103748,14.976770833333333,12.88229166666667,13.808920339589706,15.04068097623074,13.35226172061973,8.89,8.372499999999999,8.116823955304842,8.00362034444221,7.555373163031781,7.324045246476362,7.945208333333333,7.466666666666663,7.226917781205386,7.751595579898545,6.762740202130187,6.493300180613552,13.169613095238097,13.313749999999999,12.161462121738655,11.928948678123687,12.608605086822656,12.42518625658491,7.152083333333333,7.3658333333333275,6.791155349558563,6.372591305696994,7.0853650267773745,6.696485621810943,7.350583333333334,7.021249999999998,6.504548847554423,7.400914578427052,6.114663287985271,6.252469907894644,8.027916666666666,7.52416666666667,7.431432930620329,7.671849879509852,7.047001168972072,6.997346444872019
2005-02-28,POMRB,11.4225,19.29,10.26,8.82,13.080000000000005,7.316666666666667,9.216,8.26,10.930937499999999,10.863125,10.578439994285004,11.745774918310861,11.104773108455179,7.832404853772127,14.483125,15.424791666666673,16.001352203753825,15.823362890226004,16.491588183673365,9.501249999999999,8.687499999999998,8.974094373182904,8.511122183049833,9.129313301853433,9.014727271903734,8.174166666666666,7.77333333333333,7.864150668723232,7.939253406748292,8.194308714811202,7.54892762961527,12.624851190476193,13.140625,12.528877273043197,12.224372076079261,13.866208823305612,13.290999215339847,6.644999999999999,7.449999999999995,7.001359876401805,6.621031229296177,7.705111586065051,7.745814555686627,7.262666666666667,7.403999999999999,7.589129308532653,7.7738646978324075,6.914417461360134,7.246917589625783,8.257083333333334,7.947083333333336,7.762859758372198,7.788907513794078,8.907190172369038,8.065094967818329
2005-05-31,PREMON,13.455,14.0025,11.435,11.105,15.828571428571427,8.816666666666665,10.026666666666666,10.733333333333334,10.958437499999999,10.99875,11.729063996571004,12.338426222466483,13.383171825924412,14.595650659998308,14.043125000000002,14.528750000000008,15.201811322252293,15.505870862623611,21.017745223206052,10.092500000000001,9.0925,9.958456623909743,9.18830409125259,10.94675869712713,10.276608094874845,8.391666666666666,8.11708333333333,9.16049040123394,8.50939032009328,10.25142334249424,10.037662114258298,12.039712301587304,13.19860119047619,13.848754935254489,13.015231360406972,14.749889139213149,14.75491058036104,6.473333333333333,6.8541666666666625,7.72748259250775,7.813207711531405,9.226036796501853,9.788905485999067,7.1866666666666665,7.297166666666666,8.564144251786258,8.259488886635113,10.835555157700258,11.130140676666805,8.386875,8.108750000000002,8.951049188356652,8.35788400396293,10.25051565412043,10.324570595762161
2005-08-31,MONSOON,9.22,10.105,9.38,6.083333333333332,8.2925,3.5700000000000003,4.404000000000001,6.973333333333334,11.1703125,10.863125,10.725438397942604,11.931424889551822,8.18507345558737,9.204825750184256,13.387916666666666,14.437500000000007,13.163086793351376,14.538903830855372,9.980191374611087,10.5425,9.91,9.727073974345846,9.190881851799446,7.190962872331831,6.08374141229771,8.589166666666667,8.231249999999996,7.929627574073697,8.058781267880986,6.574445233302328,6.8146727185690885,11.35010912698413,12.05110119047619,11.626252961152693,12.133967804926034,10.252455402586808,12.061424529597222,6.372916666666666,6.4358333333333295,6.064489555504649,5.639576123387563,5.062082315544622,4.854858685645459,7.096166666666667,7.228166666666667,6.900086551071755,7.344143900727488,5.395748874859627,5.240894739534748,8.608125,8.40541666666667,8.159962846347325,8.097026457077769,5.968191020301091,5.496242037498455
2005-11-30,POMKH,10.1175,11.1975,10.025,8.200000000000001,10.912222222222226,6.34,4.934,7.506666666666668,11.292916666666667,11.05375,10.482263038765563,11.701772820887856,9.77111010213589,9.437713432722692,14.011770833333333,13.648750000000009,12.376852076010824,13.944635820102723,12.778898195948537,10.884375,10.275,9.846244384607509,9.353753591702286,9.126758856271842,9.144226373096103,8.644791666666666,8.552083333333329,8.037776544444219,8.0769881722522,7.268649471326489,7.118199753423745,10.377854662698415,12.028323412698414,11.340640665580507,11.952803558791139,11.942384074077601,10.655760958213945,6.27125,6.510833333333329,6.17469373330279,5.675665439335933,5.978886533778542,5.440192902567565,7.318083333333334,7.145166666666666,6.113651930643053,6.744096452196942,5.87246174429868,5.826263035106051,8.849583333333333,8.368333333333336,7.898644374475062,7.98832256109388,8.160287741207554,7.946099475780397
2006-02-28,POMRB,12.355,17.203333333333333,12.4,9.116666666666667,7.654285714285713,6.213333333333334,8.824000000000002,10.178333333333333,11.169791666666667,11.286875000000002,11.231357823259337,11.951381366735642,11.582759831470453,9.908910071454622,15.945416666666667,13.127083333333344,14.307444578939828,14.546791876853561,15.137930395107684,11.086875000000001,10.81,10.867746630764506,10.068987028201676,10.665489758966077,9.991670224563304,8.917083333333332,8.626249999999995,8.469332593333197,8.259099845279533,9.015723789816693,8.405655358358867,10.049908234126985,10.671894841269841,9.866098685062589,11.1512678999719,13.376059263834748,13.714383337171386,6.751666666666667,6.234999999999995,6.190149573315008,5.739440308523767,7.065234524136872,7.379130488125583,8.01525,7.0471666666666675,7.197791158385833,7.170205270248219,7.047026956033802,7.503965566171047,9.072916666666668,8.84791666666667,8.810519958018372,8.41273885403879,9.05100209175724,7.968442668133893
2006-05-31,PREMON,13.503333333333336,21.08,12.03,11.253333333333332,13.47625,9.106666666666667,12.194,10.746666666666668,10.973437500000001,11.298958333333337,12.140148027288937,12.425643120416503,13.965003696188315,13.28259109889764,17.306354166666665,14.896458333333342,17.016466747363896,15.743250959687423,19.442537023328846,11.367500000000001,10.95875,11.332647978458704,10.520032625046973,12.673804960607065,11.65570719778355,9.269583333333332,8.663333333333327,9.58293288933325,8.797644625462258,10.859877208753804,10.625970200645298,10.226349206349207,10.083814484126984,11.310159211037554,11.678869899333087,12.748703077659098,12.120596196117742,7.424583333333334,6.307499999999996,7.356756410655672,7.6839392609032195,8.432407394913762,9.3034999145101,8.50175,7.589000000000002,9.196274695031502,8.293725253058085,10.20370544795042,10.59440945092166,9.562083333333334,8.851250000000004,9.58497864147769,8.864989794357534,11.757934411423166,11.790185031995728
2006-08-31,MONSOON,8.186666666666666,18.496666666666666,10.405,8.113333333333333,8.02125,7.123333333333334,7.813999999999997,8.746666666666668,10.819791666666665,11.040625000000004,10.558755483040029,11.686805359423357,8.645013982013225,9.802349534211178,17.5225,16.99437500000001,17.608546715085005,16.255221399707924,11.020246260779741,11.40125,11.215,10.961588787075222,10.457970222050115,8.560167091304333,7.1891280625402025,9.494166666666667,9.170833333333327,8.995093066933283,8.664542582135239,6.996166134786,6.8861619145729644,11.597879464285713,10.016001984126984,9.994595526622533,11.004894615709786,8.143768297856292,10.425704307737774,8.05,7.195833333333329,7.263387179726737,7.89258205667915,4.627948653086121,4.511130863470942,8.57175,8.441500000000001,8.6433648170189,8.170453906269147,6.538871827058134,6.297971162253391,9.927500000000002,9.294583333333337,9.249653851553282,8.847233981274002,6.327500164212567,5.644655443831109
2006-11-30,POMKH,9.58,13.693333333333333,11.245,8.99,12.595,8.17,5.416,9.646666666666668,10.807083333333333,10.906250000000004,10.167253289824018,11.270270939855983,9.889874139990836,9.214836994478004,16.935833333333335,17.61833333333334,16.042461362384337,15.803694465285156,16.040962477135185,11.228749999999998,11.52,11.074953272245132,10.620489103773485,10.387159446432097,9.689152639167753,9.652916666666666,9.368333333333327,8.993055840159968,8.71579526859527,8.343066136464856,8.223073794976665,12.965625,10.436696428571427,11.034757315973518,11.383772439885155,10.396233313114852,9.862374961420874,8.57625,7.65333333333333,7.626032307836043,8.540491839476076,6.867601258871051,6.890237118748008,8.47725,8.562000000000001,7.35241889021134,7.517237246535874,8.480670605161103,7.562740697385193,10.177291666666667,9.829583333333337,9.408458977598636,9.005462697394831,9.606184529742684,9.210882449391555
2007-02-28,POMRB,11.663333333333332,16.436666666666667,11.45,10.123333333333333,16.943749999999998,9.386666666666667,8.902000000000003,10.961666666666668,11.188333333333333,10.733333333333338,10.765685307227743,11.327681835189573,11.551583616540979,11.381778515008637,16.227916666666665,17.426666666666673,16.200143484097268,15.93117965761276,18.168402963385862,11.193124999999998,11.2825,11.22497196334708,10.795304333733382,11.913119643328699,11.091007125142795,9.994583333333333,9.619999999999994,9.445166837429314,8.964422924145566,9.97471424994551,9.386773509104502,13.193638392857142,12.759062499999997,13.39835438958411,12.56387288816222,12.818453716089795,13.08494889543627,8.91,8.446666666666664,8.330286051368294,9.65335570575262,8.26622210248272,8.718960338981578,8.45525,8.581500000000002,7.972251334126805,7.8079578777784056,8.660781208781305,8.070224872963301,10.572708333333335,10.02541666666667,10.02974205322585,9.385608955693645,11.030273052847722,9.761746200876331
2007-05-31,PREMON,14.093333333333335,17.153333333333336,11.6,11.516666666666666,15.128750000000002,10.143333333333333,11.36,11.961666666666664,11.88625,10.880833333333337,12.096744517669979,11.919569035517604,13.782921596455317,12.863516478218349,16.252291666666668,16.445000000000007,16.581419423791694,16.165612950609333,21.325332142612663,11.455625,11.175,11.374983178008247,10.965765312038476,13.226759727639703,11.111108477795401,10.517083333333334,9.685833333333328,10.273766769124254,9.421666223822456,11.838216337490254,11.368952248369139,13.211495535714285,13.172187499999998,14.090512633750466,13.14731265603743,15.205804616583368,16.27060274842849,9.244166666666668,8.705833333333329,9.05550496415431,10.794392623004219,10.287723751142257,10.861916111400424,9.011750000000001,8.373000000000001,9.327350800476083,8.612430801676673,10.859147505595326,10.987785590488297,10.808541666666667,10.32916666666667,10.802511898602175,9.884833723333605,12.818203370408805,12.27274015391858
2007-08-31,MONSOON,10.646666666666668,16.76,10.55,10.583333333333334,8.192857142857143,8.756666666666668,8.472000000000001,10.695,12.588333333333335,11.495833333333337,11.516713377268655,11.723556071487167,8.639333724415764,9.272925786014467,16.39229166666667,16.01083333333334,16.65285165427502,16.286391683606617,11.147143618619811,11.75,11.21125,11.044989906804949,10.833859422782995,8.802407928316688,7.392939749920267,10.822916666666666,10.303333333333327,10.397593394807885,9.624773291367257,7.6843309709459255,7.390572677473736,12.46421875,13.215089285714283,11.731450437393137,12.220104566834902,10.354538897489567,10.857071431833887,9.463333333333333,9.114166666666662,8.935969645159252,10.514337898882111,6.211676703579613,6.017647865947272,9.76725,8.537500000000001,8.98521048028565,8.58146097663556,6.1382938187915865,6.186585968236269,10.697083333333332,10.816250000000002,10.759507139161304,10.045698340246016,7.506670094060132,6.826226511760341
2007-11-30,POMKH,12.703333333333333,15.625,13.2,10.7,12.56625,9.21,9.21,9.585,13.17375,12.27666666666667,11.991361359694526,11.977246341222742,10.447541406844506,10.342417675417812,16.09979166666667,16.49375000000001,16.24171099256501,16.179537091440373,15.604601478262762,11.911875,11.700000000000001,11.90699394408297,11.394709882814672,10.598662264114635,10.034319375213265,11.058333333333335,10.730833333333328,10.518556036884732,9.81191902485543,9.75436183934034,9.531343407516,11.24979910714286,13.207901785714284,12.065370262435883,12.355042100400748,11.982708500205167,11.21108956363775,9.444583333333334,9.374166666666662,9.045581787095552,10.312840974425212,8.467785936991477,7.939792786736711,10.1325,9.486,9.07512628817139,8.728571280026408,8.164941553546072,7.403577837183281,10.48875,10.800833333333335,10.289704283496782,9.962943804385297,11.37640760604703,10.69146177578886
2008-02-29,POMRB,14.156666666666665,15.625,11.85,10.86,10.994285714285716,10.1,11.152000000000001,10.131666666666668,13.357499999999998,12.900000000000004,12.857483482483381,12.5318067441338,12.695442715310916,12.513531737910673,14.60875,16.290833333333342,15.995026595539006,16.09197428781741,18.447773409208136,13.036249999999999,11.8,11.884196366449782,11.484466573886927,12.675745340388067,11.759833985020624,10.4075,10.914999999999994,10.65513362213084,9.993936564885262,11.507234576544128,10.917805030957787,10.745580357142858,11.720535714285713,11.636936443175816,12.147073222107473,13.910423339551308,14.19140679460569,8.719583333333333,9.552499999999995,9.467349072257331,10.541215687916315,9.680564641134433,9.620092442371908,9.48,10.0485,9.905875772902835,9.298908350651805,11.441840345500744,10.43491532447893,9.479541666666666,10.593333333333335,10.226489236764735,10.000844826206212,11.392805381786108,9.811189379140869
2008-05-31,PREMON,16.28333333333333,15.625,12.495,12.663333333333336,11.362857142857145,9.28,12.032,11.125,12.670833333333334,13.447500000000005,14.227823422823361,13.52245340162969,15.235102492834637,13.82286173624536,13.388125,15.908750000000008,15.847015957323404,16.02022028620759,21.27493888672604,13.28,12.02375,12.12851781986987,11.713809009080437,13.874758730528239,11.356781227855638,9.05375,11.20166666666666,11.458413506611839,10.471588601685315,13.047751486342172,12.185673128880348,10.194441964285714,10.779062499999998,11.52730472304835,12.054060723667048,14.14202018677563,13.785187479310366,7.83875,9.336666666666662,9.3924094433544,10.102607265379824,11.469505392172161,11.333979835530801,8.179,10.2165,10.756325463741701,9.960362227977768,13.334346583299038,12.340602605903808,8.244041666666668,10.384166666666669,10.585893542058841,10.221986431175026,12.26435045571965,11.622393632421026
2008-08-31,MONSOON,9.926666666666668,6.36,18.65,4.23,7.925,3.82,2.58,3.458,11.8025,13.267500000000005,12.507360720360683,13.032296374583353,10.26008820783843,10.267357864593514,12.754791666666668,13.308750000000007,12.052209574394043,14.281250822307252,10.65004604327064,12.074999999999998,14.048750000000002,14.737110691921922,13.426269566034456,9.528484430917898,8.158159347058128,8.059583333333332,9.613333333333328,8.567048103967103,9.323004597291035,8.868351901789154,8.403089972908978,9.193571428571431,10.712098214285712,10.08638283382901,11.28718021731061,8.463496657733481,9.094919164372893,7.216875,8.102499999999996,7.16344566601264,6.696396569116254,6.714988272693958,6.2975019094154945,7.115,8.7435,7.48579527824502,8.287666868711952,7.705570797842933,7.130407179751787,7.530666666666667,8.574916666666669,7.734736125235305,8.930573325853171,6.735492808831706,6.523715120825335
2008-11-30,POMKH,7.93,16.26,7.05,6.223333333333334,8.425,7.1000000000000005,4.694,6.938,11.169166666666667,12.074166666666672,10.67641643221641,12.09146474560826,11.53349084426858,10.898353098385842,12.272708333333334,13.467500000000008,13.735325744636427,14.651563918943769,12.114372208460873,11.514375,12.51125,11.662266415153153,11.83392174391515,13.655650448956237,14.71463677456655,7.269166666666667,8.494166666666661,7.6295621957135955,8.748733156819979,7.879461474223656,6.912472678594196,8.538035714285716,9.676785714285714,9.421829700297407,10.771248267640308,10.588608772014325,10.832435904868598,6.7245833333333325,7.574999999999996,7.138067399607584,6.231613903092408,7.166376253296066,6.174626453431371,6.5575,7.6145,6.3690771669470125,7.449532136459706,4.758410100092727,4.406879920625329,6.806708333333333,7.913166666666669,7.416041675141183,8.553436450209878,5.6366568221977165,5.196982134228584
2009-02-28,POMRB,11.983333333333334,9.923333333333334,8.36,7.383333333333333,7.128571428571429,7.235,7.1560000000000015,7.071666666666665,10.747916666666667,11.530833333333339,11.19918319266318,12.067283484685921,12.442689604504475,11.39219455630941,13.230208333333334,12.042083333333341,12.210528780115188,13.805891033428816,16.204386120156492,10.361875,11.63875,10.341359849091893,10.951133799420376,12.822386499537386,8.573722022414964,7.6970833333333335,7.624999999999995,7.531070650761491,8.491414005363795,8.57644668296458,7.067099100173808,8.230089285714286,8.710357142857141,8.504526391607016,10.095434750004575,11.675276118792876,11.20903161024786,7.162916666666667,6.858749999999995,7.17684043976455,6.211377989304992,8.110903860465859,7.773625653033633,7.34575,6.615499999999999,6.6838463001682085,7.3556071570866095,7.1385447838026845,7.954600435996884,6.598833333333333,7.148166666666668,7.278291671751376,8.274044428427938,8.029636856866677,7.860694461072844
2009-05-31,PREMON,13.39,17.47,11.5,9.816666666666666,9.984285714285713,8.206666666666665,11.568,8.393333333333334,10.853333333333333,10.807500000000006,12.075509915597909,12.352454434759458,14.543543859480048,14.069236984427056,13.155833333333334,12.503333333333341,14.314317268069113,14.481455328662083,17.986293836914754,9.696250000000001,11.39,10.804815909455137,11.063653176492839,12.871850485622865,9.83849890847749,8.481041666666666,6.913333333333329,8.445309057123561,8.725239326207692,9.89542694314874,9.356811963386544,7.804339285714287,8.365714285714283,9.096430120678495,10.126966206752606,11.407670444947575,11.11470726181836,7.644583333333333,6.590416666666661,7.588770930525396,6.957206504456342,9.470113803889667,9.54505507395132,8.54275,6.4994999999999985,8.637507780100925,8.308315361312836,9.089638197721442,9.908656021247012,6.596416666666666,6.465250000000001,7.724308336384159,8.301525597970535,9.134147658763014,9.29818371979674
2009-08-31,MONSOON,9.45,12.175,10.425,10.5,6.8400000000000025,8.4,9.35,4.526666666666667,11.376354166666665,10.688333333333338,11.025305949358744,11.76284182862623,9.065478003698836,10.027763555826883,13.895833333333334,13.95708333333334,13.458590360841468,14.074824863777577,8.913034549739931,10.23,9.33375,10.652889545673084,10.881386196402575,8.528075997764336,10.016400602571043,8.75625,8.48083333333333,9.267185434274136,9.040857015104345,5.840073979853823,5.772523717250597,8.639928571428571,8.094464285714285,8.193858072407098,9.51932265975905,6.144222116757512,7.41331877910142,7.568124999999999,7.73541666666666,7.913262558315237,7.7379448295242454,5.022817950999839,4.920795403329308,9.452250000000001,8.191999999999998,8.922504668060554,8.55163867579322,5.3671724122671165,5.763122513170111,6.716041666666667,6.732416666666667,6.445251668497162,7.582256692278729,3.9115396735029275,4.244938799947365
2009-11-30,POMKH,9.25,9.85,9.95,6.225,6.104,6.373333333333332,7.5,5.8500000000000005,12.435625,11.018333333333338,10.315183569615247,11.165911845654593,10.502913147291817,10.321414930631303,16.218333333333334,12.354583333333338,12.01515421650488,13.319979151133959,12.659940507081856,9.863750000000001,10.05875,10.37173372740385,10.6248542868217,10.371534449705308,7.925879333739701,9.041666666666668,8.481249999999996,8.05031126056448,8.51863142731345,8.624749097235878,9.070570168578538,10.86552380952381,7.514214285714284,7.3579148434442585,8.882594190005767,8.647210723081859,8.961817380687572,7.331666666666666,7.553749999999994,7.2972908683224755,7.098335924343449,7.555008206476801,7.675874944707796,10.47125,8.893499999999998,8.353502800836331,8.314803586674275,8.972327944747189,8.37958437391768,7.0015625,6.460416666666668,6.207151001098298,7.254289193153987,5.803934418558548,6.1313258194916145
2010-02-28,POMRB,14.8475,22.25333333333333,9.73,9.583333333333334,16.134285714285713,7.349999999999999,11.626,9.116666666666667,12.679375,11.734375000000004,12.128110141769149,11.834941511765912,11.949161317140208,12.272189253829712,16.95583333333333,15.437083333333337,16.11042586323626,14.950709226540758,14.647648343771682,8.398125,10.401250000000001,10.11504023644231,10.375558786844493,11.493081698435319,9.918278539327286,8.458333333333334,9.031249999999996,8.663520089672023,8.704894356720816,9.019946982393165,8.784799598095631,11.754511904761904,9.765642857142856,10.86846319178084,10.389908247955436,9.61766190491468,8.64920747268107,6.510833333333332,7.582499999999994,7.318374520993484,7.183763781485823,8.12953375855917,8.53173455960921,10.759625,10.010999999999997,9.662501680501798,9.088222217592273,10.458308511350175,9.351547423342467,6.9234375,6.971666666666669,7.370957267325645,7.6154679533324385,7.232313459286695,6.990377584292531
2010-05-31,PREMON,19.0,23.72,7.2,9.9,18.783333333333328,6.2,15.25,8.6325,12.174999999999999,13.136875000000003,14.87686608506149,13.414835650720837,14.817166598443219,14.84993608176667,16.624583333333334,16.999583333333337,19.154255517941756,16.552997359663863,20.626793717601654,6.970000000000001,9.326250000000002,8.949024141865387,9.556852587672523,12.39580122712081,10.792076912737627,8.096874999999999,9.052083333333329,9.158112053803213,8.91477444644628,11.051776096647398,10.439126895624513,11.733535714285713,11.96540476190476,14.034411248401835,12.135120491492769,12.737124200927896,14.432536791909977,5.886666666666666,7.080833333333329,6.871024712596091,6.5863686773184655,9.520714632619248,9.253464601434457,10.877333333333333,10.931499999999998,11.897501008301079,10.557524475260712,13.486994035634835,12.858823857114754,6.732916666666667,7.031458333333336,7.875574360395387,7.8147391990594,10.520969002182374,10.757077520820179
2010-08-31,MONSOON,5.79,11.825,3.0,5.75,5.152857142857143,3.84,7.975,3.6625,11.861875,12.221875000000004,11.242119651036894,12.010537673529024,10.55833219421985,11.189779886206942,15.654791666666666,16.91208333333334,16.222553310765054,15.708894568930177,12.644498346354524,6.18625,7.4700000000000015,6.569414485119232,7.89357660940631,6.843268408809023,6.2821870921888765,8.39,7.864583333333329,7.794867232281929,8.329007953562494,6.560955889727993,6.762856065424898,10.961822916666666,11.543619047619044,10.481789606183959,10.794276979859891,9.760512254969356,10.811300115136843,5.795416666666667,5.9408333333333285,5.658614827557654,4.892525336239175,4.390917093630312,4.6567883465180495,11.383166666666664,10.587749999999998,10.328500604980647,10.030440263732668,9.511078852048072,8.768312557032546,6.359583333333334,6.815416666666669,6.1903446162372315,7.022830606389345,4.4164613993531985,4.442001447636429
2010-11-30,POMKH,8.875,7.55,5.95,8.083333333333334,7.623333333333332,5.94,9.816666666666666,5.19,11.2221875,12.128125000000004,10.295271790622136,11.33221481428081,10.818466411162133,7.517037173466796,14.260000000000002,16.33708333333334,12.753531986459032,14.241934273746438,15.157790346337961,6.218125000000001,6.4700000000000015,6.321648691071539,7.368087787497709,6.872240779634577,5.811262129076459,8.882083333333332,8.329166666666662,7.91025367270249,8.276373648541222,7.125356271880918,6.614897111550173,8.977901785714284,11.923452380952378,9.338407097043708,10.213553954248454,10.639840492760031,8.305784780873042,6.054999999999999,5.832499999999996,5.7711688965345935,4.9880390537499935,5.619954334277058,5.383153897847823,11.352416666666667,11.166916666666665,10.123767029655054,10.03730787806238,8.818126989214452,7.349690388064152,6.013229166666666,6.650416666666668,5.790206769742339,6.67526504935822,5.256798796548383,5.4624557591309735
2011-02-28,POMRB,12.7175,16.795,7.46,10.07,8.44125,7.053333333333333,13.356,6.79,11.2575,11.595625000000005,11.264163074373283,11.533248931651176,12.1069400802476,12.666152518126621,12.539791666666668,14.972500000000007,14.370119191875421,14.716365752099469,15.69535803185805,6.30875,5.902500000000001,6.776989214642923,7.345957056124125,7.835513775283776,7.891877749146932,8.959166666666668,8.450833333333328,8.774152203621494,8.595854314615535,8.883236566766435,8.439980366824454,8.074836309523809,10.000193452380952,8.979544258226225,9.911298783919943,11.465390689338038,11.34201036052676,6.095416666666666,5.75833333333333,6.284034671254089,5.880280661578609,6.692678013957415,7.107104313574122,10.524041666666667,11.599416666666666,11.416660217793034,10.87098623335736,12.255556861433003,11.207003358688322,6.073958333333334,6.068750000000001,6.190124061845403,6.70098299158433,6.598448745799491,6.65050555820725
