Date,Season,Muniguda,Gunupur,Chandrapur,Kalyanasinghpur,Kashipur,Padmapur,Kolnara,Rayagada,Ramanguda,Bishama Katak,Muniguda_Trend,Muniguda_SMA,Muniguda_EWMA,Muniguda_DES,Muniguda_TES,Muniguda_ARIMA,Gunupur_Trend,Gunupur_SMA,Gunupur_EWMA,Gunupur_DES,Gunupur_TES,Gunupur_ARIMA,Chandrapur_Trend,Chandrapur_SMA,Chandrapur_EWMA,Chandrapur_DES,Chandrapur_TES,Chandrapur_ARIMA,Kalyanasinghpur_SMA,Kalyanasinghpur_EWMA,Kalyanasinghpur_TES,Kalyanasinghpur_ARIMA,Kashipur_Trend,Kashipur_SMA,Kashipur_EWMA,Kashipur_DES,Kashipur_TES,Kashipur_ARIMA,Padmapur_Trend,Padmapur_SMA,Padmapur_EWMA,Padmapur_DES,Padmapur_TES,Padmapur_ARIMA,Kolnara_Trend,Kolnara_SMA,Kolnara_EWMA,Kolnara_DES,Kolnara_TES,Kolnara_ARIMA,Rayagada_Trend,Rayagada_SMA,Rayagada_EWMA,Rayagada_DES,Rayagada_TES,Rayagada_ARIMA,Ramanguda_Trend,Ramanguda_SMA,Ramanguda_EWMA,Ramanguda_TES,Ramanguda_ARIMA,Bishama Katak_Trend,Bishama Katak_SMA,Bishama Katak_EWMA,Bishama Katak_DES,Bishama Katak_TES,Bishama Katak_ARIMA
2002-02-28,POMRB,7.383333333333333,4.61,6.397142857142856,5.25,6.08,2.435,6.05,4.683333333333334,2.526666666666667,4.355,6.761666666666666,6.761666666666665,6.732233477330888,6.76491363008904,7.379993314110352,7.383332897994341,3.498125,3.9074999999999998,3.890987835441046,4.046950575056109,3.6598661757703512,3.5538184214548476,6.027053571428571,6.0948690476190475,5.86202910194819,5.911090450035456,6.303269265948127,6.005894674132221,4.7299999999999995,4.633940425189947,3.953120387586137,5.226046870327053,5.094702380952381,4.881944444444445,4.9543844289905525,4.814650961311294,4.877038002638243,4.460582872238467,1.944375,1.6887500000000006,1.8404659994481367,1.6831417462231568,2.286481459345194,2.165627965461483,6.7025,5.829999999999998,5.9364103570063005,6.3280664877745,6.605984169683115,6.890784464384817,4.614583333333332,4.506666666666668,4.516592877162076,4.899441384339113,4.6008967598686725,2.7159779055691393,2.982083333333333,3.6400000000000006,3.22844813683551,4.249144341177858,3.463270364085931,3.685625,3.8375000000000012,3.890450273899666,3.8360485959194905,4.386964227119995,4.584113029076372
2002-05-31,PREMON,9.1,3.77,7.82,5.31,7.104285714285715,3.215,8.99,5.51,3.4333333333333336,5.48,6.761666666666667,6.761666666666665,7.679340086398533,7.782038089625533,9.09587553930833,9.099999463442236,3.6525000000000003,3.5324999999999998,3.8425927012646275,4.114377965764252,5.271124526569606,4.89235928357586,6.4887797619047625,5.688869047619048,6.645217461168913,6.57863765835795,8.173691165429522,8.29886529835571,4.744999999999999,4.904364255113968,5.3273053320069,4.584543078871867,5.023072916666667,5.0410714285714295,5.814344943108617,5.785635022237652,7.086277846690144,6.807515074776001,2.07125,1.8762500000000006,2.390279599668882,2.3572787674105524,3.0597588659613835,3.2996892299150797,7.268750000000001,6.307499999999999,7.15784621420378,6.7420560647193515,7.840589370622505,7.560314517940082,5.569166666666667,4.515000000000001,4.913955726297246,4.885263509876684,5.327504293098597,1.4695813768412016,3.0125,3.0925000000000002,3.3104022154346393,4.928261632806045,4.072741387537569,3.826875,3.7675000000000014,4.5262701643398,4.850483967560377,5.738502967997836,5.588234068221757
2002-08-31,MONSOON,4.323333333333333,2.005,5.9071428571428575,,2.5057142857142862,1.25,7.615,4.3933333333333335,2.356666666666667,1.125,6.761666666666666,6.761666666666665,6.336937385172453,6.631691244547307,4.318677207172803,4.32333307841926,3.6175,3.4637499999999997,3.1075556207587764,3.7385704117777654,2.4962550562699324,2.3635038567590865,6.778214285714285,6.365238095238095,6.34998761955849,6.52501238510626,4.601663857320709,4.333577889956202,,,,,4.839375000000001,5.148333333333334,4.490892680150885,5.034067948669336,3.2108161068831658,2.75453642238941,2.161875,2.0125000000000006,1.9341677598013292,2.0570603093034197,1.1531186611711919,1.074417433061298,7.7543750000000005,7.0975,7.340707728522268,6.918093286054653,5.479194540619244,5.739614504639291,6.50875,4.714166666666667,4.70570676911168,4.871126658274449,4.455227638987576,3.0181249491187065,3.5125,2.871666666666667,2.9289079959274504,1.6614239936425772,1.3837115893280678,4.109375,3.603750000000002,3.16576209860388,3.0367268177591993,2.3644620192234864,2.378871066754163
2002-11-30,POMKH,6.239999999999998,4.98,6.325,3.11,3.901249999999999,1.62,7.105,11.11,4.296666666666667,5.239999999999998,6.761666666666666,6.761666666666666,6.298162431103471,6.41345565759266,6.234973413210241,6.239999632074675,3.7462500000000003,3.84125,3.856533372455266,4.07380327173715,3.1011076459740474,2.6083381650335036,6.849107142857143,6.612321428571429,6.3399925717350945,6.582224290060991,5.32996705076922,5.117612534158035,4.194999999999999,4.186618553068381,5.390142777227651,4.725449354875831,4.738040674603175,4.8978125000000015,4.25503560809053,4.7713076085808455,3.794987376415214,4.17430336454335,2.1475,2.1300000000000003,1.8085006558807977,1.9330209118947241,1.2701140115169087,1.2709323242334458,8.12625,7.440000000000001,7.246424637113361,7.000413972418549,6.093029561034447,6.585013962369541,6.517708333333333,6.424166666666667,7.267424061467008,4.857030744266119,4.1369931893882645,1.0272576510582903,4.18125,3.1533333333333338,3.476011464223137,2.5134271031651902,2.7765017545820703,4.125,4.0500000000000025,3.9954572591623276,4.14015251099964,3.5043487056361853,3.567640669745598
2003-02-28,POMRB,7.383333333333333,2.82,7.724285714285713,5.25,5.6125000000000025,2.69,8.565,5.359999999999999,5.4,4.829999999999999,6.761666666666666,6.761666666666665,6.732230791995415,6.721979084866267,7.37814140510575,7.383333227235459,4.215625,3.39375,3.441920023473159,3.870032448806809,4.0400993378627925,3.7662882274373333,6.675892857142856,6.944107142857143,6.893709828755342,7.0805477590006145,6.340744429299421,6.068161575479885,4.7299999999999995,4.611971131841028,5.388594025771196,5.402689257643943,4.865401785714286,4.780937500000002,4.7980213648543195,5.097417165490725,5.072526246239933,5.603729248971761,2.048125,2.19375,2.1611003935284785,2.28449379732604,2.4538022156830435,2.42050741870976,8.001875,8.068750000000001,7.773854782268017,7.310127682055828,7.381203235788747,7.23152624517421,6.4054166666666665,6.593333333333334,6.504454436880204,4.842975596160353,4.600896759972355,7.531640027926153,4.625416666666666,3.871666666666667,4.2456068785338825,3.9883116371327327,3.785361868201944,4.123124999999999,4.168750000000002,4.329274355497396,4.7636930173757674,4.4201029188317404,4.931621930592801
2003-05-31,PREMON,9.1,6.59,7.06,5.31,6.76111111111111,2.845,9.45,4.905,5.91,5.13,6.761666666666667,6.761666666666665,7.67933847519725,7.7391553472219705,9.094789786375774,9.099999869233772,3.84,4.09875,4.701152014083895,4.57176850785997,4.8920811205541215,4.927859805247148,6.574196428571428,6.754107142857142,6.9602258972532045,7.2789007894195,8.227332792519542,8.219938429780719,4.744999999999999,4.891182679104617,4.202846771745902,4.2529778799931535,4.957864583333333,4.69514384920635,5.583257263357035,5.783232998859274,7.093855999607539,7.220083029094446,1.8837500000000003,2.1012500000000003,2.4346602361170873,2.6464405356105356,3.2454421831597426,3.3805839149977603,7.52625,8.183750000000002,8.44431286936081,7.74667586386336,8.97631054854341,8.587201719400175,5.420625,6.4420833333333345,5.864672662128122,4.82896111859691,5.327504293212057,-1.6221788330542968,4.734166666666667,4.490833333333334,4.911364127120329,5.782548183570536,5.356103515591605,3.875625,4.081250000000002,4.649564613298438,5.3597239980246565,5.842818781467541,5.665638349597345
2003-08-31,MONSOON,4.323333333333333,2.94,5.281428571428571,,3.8677777777777766,0.8250000000000001,6.16,4.1000000000000005,3.4333333333333336,1.46,6.761666666666666,6.761666666666665,6.336936418451684,6.594151278299355,4.318263682891226,4.3233332712073995,3.30125,4.3325000000000005,3.996691208450337,4.354102095698378,2.687227042300763,2.5066585956939207,6.4467857142857135,6.59767857142857,6.2887069669233515,6.820331007093079,4.645106594510027,4.587449477718139,,,,,4.900173611111111,5.035659722222223,4.897065469125332,5.378374169068089,3.118980759104743,2.9234212149507557,1.6487500000000002,1.995,1.7907961416702525,2.0545998807447345,1.222425874915224,1.0893557742147582,7.05125,7.820000000000002,7.530587721616485,7.623082299365035,6.474898715885972,6.251706030137479,4.585625,6.368750000000001,5.158803597276873,4.814987192389906,4.455227639092294,4.875693622893649,4.622708333333334,4.760000000000001,4.320151809605531,3.0929445788307866,2.8873004165589675,3.49125,4.165000000000002,3.3737387679790625,3.5290731063925036,2.395594479150493,2.02716916172905
2003-11-30,POMKH,6.239999999999998,1.04,6.137142857142857,3.11,3.2788888888888885,0.7300000000000001,4.755,3.5250000000000004,4.09,2.925,6.761666666666666,6.761666666666666,6.29816185107101,6.383392349706286,6.235136270344707,6.239999910331727,3.0125,3.3475,2.8140147250702023,3.682538466478171,3.8982907320784204,2.9662649756553243,6.539107142857143,6.550714285714284,6.228081323011153,6.658545174159292,5.365021973668937,5.3120957057287095,4.194999999999999,4.17870960746277,5.355862098333505,4.725449354611801,5.034067460317459,4.880069444444446,4.249794837030755,4.780417963390789,4.115229113484594,3.426187341082126,1.450625,1.7725000000000002,1.3664776850021514,1.523805537405785,1.2358990469545548,1.2737455616823627,6.721875000000001,7.232500000000003,6.420352632969891,7.2638367718323185,6.580920359682238,6.3347360834619,4.725625,4.472500000000002,4.505282158366124,4.801053701174697,4.136993189488744,-0.5794301896269162,4.444583333333333,4.708333333333334,4.228091085763319,3.818692591390289,3.685068270812449,3.439375,3.5862500000000024,3.194243260787437,3.0142138317741267,3.5844295968552204,4.017582784120885
2004-02-29,POMRB,7.383333333333333,2.45,6.892857142857142,5.25,5.7733333333333325,1.7,7.115,6.2650000000000015,4.715,4.07,6.761666666666666,6.761666666666665,6.732230443975938,6.699985219078856,7.3787855557828275,7.383332996719445,2.63375,3.255,2.6684088350421216,3.3765841305958726,3.6626366655552673,3.858059165397173,6.563928571428571,6.342857142857142,6.493991650949549,6.753215827708853,6.373005262087165,6.311123003554496,4.7299999999999995,4.607225764477662,4.934262539092022,5.418743280067183,5.156468253968254,4.920277777777779,4.859210235551785,5.07499827051261,5.125607006892411,4.890236487665318,1.354375,1.5250000000000004,1.499886611001291,1.502264757175008,2.240361197833924,2.0962230535265043,6.3306249999999995,6.870000000000003,6.698211579781935,7.2892794286489595,7.28105124923163,6.778162551185957,4.676666666666668,4.698750000000002,5.2091692950196755,4.787160542094922,4.600896759963241,3.06594085523949,4.2375,4.537083333333333,4.422854651457992,4.755639875756285,4.060843555923979,3.6391666666666667,3.396250000000003,3.5445459564724624,3.3812967444184125,4.1143727833842805,4.38002187935828
2004-05-31,PREMON,9.1,4.65,8.629999999999999,6.015,7.671428571428572,2.25,8.265,5.12,5.17,5.475,6.761666666666667,6.761666666666665,7.679338266385562,7.7252427585142724,9.095823163047724,9.099999585121482,2.7025,2.7700000000000005,3.4610453010252735,3.609970154110697,5.106230702598925,4.754571168489448,6.135357142857142,6.735357142857141,7.348394990569729,7.4186589232853635,8.248767223435125,8.047605873396945,4.92125,5.170335458686598,5.404814723709396,4.394583729543468,5.318718253968254,5.147857142857144,5.9840975699025005,6.009016964594361,7.1774769633761695,7.006734920856814,1.3443749999999999,1.3762500000000002,1.7999319666007745,1.738509218690591,2.86936733116777,2.806404669074845,6.014375,6.573750000000003,7.3249269478691605,7.493867493847047,8.59645492229498,8.295866165277731,4.680208333333333,4.752500000000002,5.173501577011805,4.7733075818511255,5.32750429321602,2.389643797567086,4.0625,4.352083333333334,4.721712790874795,6.033145922235753,5.121486448877433,3.8364583333333333,3.4825000000000026,4.316727573883478,4.6248660125050165,5.463912693948249,5.3659765661924865
2004-08-31,MONSOON,4.323333333333333,1.85,3.91,,3.936666666666666,0.65,4.215,3.4933333333333336,2.5166666666666666,2.7133333333333334,6.761666666666666,6.761666666666665,6.336936293164671,6.586843532372787,4.319599049823797,4.323333136228045,3.13875,2.4975000000000005,2.816627180615164,3.1894530656022004,2.3230211818508835,2.3185334324757254,6.069285714285714,6.392499999999998,5.973036994341838,6.441795217339602,4.685952720153974,4.688904752700084,,,,,5.647440476190476,5.165079365079366,5.165125208608167,5.551941942750174,3.4369114789124184,3.200622659100013,1.413125,1.3325000000000002,1.3399591799604647,1.293744765253867,0.8005017867039737,0.6553816764706646,5.7406250000000005,6.087500000000003,6.080956168721496,7.0338578647141405,5.928208150020225,5.898696059177374,4.552291666666667,4.600833333333335,4.501434279540417,4.759494702060284,4.4552276390993635,2.039530522755205,4.042083333333333,4.122916666666667,3.839694341191543,2.991093021919129,2.643469747063428,3.944583333333333,3.795833333333336,3.67536987766342,3.8407313089031665,2.1332986282992428,1.9880634634873435
2004-11-30,POMKH,6.239999999999998,2.68,4.08,3.11,4.508,0.825,4.17,4.16,3.606666666666667,3.25,6.761666666666666,6.761666666666666,6.2981617758988016,6.381190526358918,6.23669264613242,6.239999715511873,3.1625000000000005,2.9075000000000006,2.7619763083690985,2.9996032731458544,2.7473210631677634,3.0219160016585036,6.430565476190476,5.878214285714284,5.215822196605103,5.626288671755554,5.388165114910584,5.4327368870107975,4.37125,4.346201275211959,4.454584406209684,4.428739017548578,5.59340293040293,5.472357142857144,4.9022751251649,5.293679748338004,4.362574157658244,3.3562062319913246,1.5506249999999997,1.3562500000000002,1.1339755079762788,1.0299373301396542,0.8656879800733583,0.8735697667813531,5.631875,5.941250000000003,5.3165737012328975,6.584410320307074,5.744484404522999,5.53791045670839,4.256875,4.759583333333335,4.36486056772425,4.7457217965299385,4.136993189487048,1.085966440937469,4.223333333333334,4.002083333333333,3.7464832713815928,3.4269342435927914,3.3006881125884497,4.076458333333333,3.877083333333336,3.505221926598052,3.5130096882541464,3.5662785064811,4.059966333822736
2005-02-28,POMRB,7.383333333333333,4.3,8.421428571428573,5.25,7.1739999999999995,2.155,5.51,4.6066666666666665,5.035,4.61,6.761666666666666,6.761666666666665,6.732230398872614,6.701599601498549,7.380489230984455,7.38333326107149,3.00875,3.370000000000001,3.3771857850214593,3.2123685373835302,3.1274279883943983,3.6202138505280557,6.723452380952382,6.260357142857141,6.4980647465344905,6.350635730229935,6.370071617495767,6.389546005193399,4.90625,4.707720765127175,4.9417564850475655,5.418743279818471,5.372653263403263,5.82252380952381,5.81096507509894,5.959398533762522,5.651213019412565,4.840552548362432,1.6949999999999998,1.47,1.5423853047857672,1.3943050756535005,1.9675787374482785,1.9352350664224867,5.928750000000001,5.540000000000003,5.393944220739739,6.372377200419418,6.496715642487119,6.5824079578222925,4.242916666666667,4.3450000000000015,4.461583007301217,4.731988748644135,4.60089675997072,2.2962517750349947,4.048750000000001,4.082083333333333,4.261889962828956,4.331299645417168,3.9569929402863098,4.061249999999999,4.012083333333336,3.9471331559588316,4.102698651905214,4.151498103794218,4.383785133052729
2005-05-31,PREMON,9.1,2.99,9.991666666666667,6.72,5.838461538461537,2.895,9.0,4.415,6.3000000000000025,5.9899999999999975,6.761666666666667,6.761666666666665,7.6793382393235685,7.729743438590692,9.097608399631747,9.09999991093687,2.9149999999999996,2.9550000000000014,3.2223114710128757,3.1194200693151606,4.983290111789156,4.975092022496053,6.956755952380954,6.600773809523807,7.895505514587361,7.581519831319622,8.265031243623032,8.125817751247213,5.27375,5.512632459076305,5.0587407578701775,4.412098517118582,5.343966783216783,5.364282051282052,5.821963660443979,6.088836438115903,7.9511005363230645,7.309663484587473,1.7868750000000002,1.63125,2.0834311828714602,2.0746758981783078,2.749003495348909,2.955591017777264,6.0325,5.723750000000003,6.836366532443844,6.733672664018364,7.642068453918157,7.725151774221855,4.295208333333333,4.168750000000001,4.44294980438073,4.718295440338286,5.327504293199537,1.725841372524836,3.5887500000000006,4.364583333333334,5.077133977697375,5.873637903366129,5.2751843255664115,3.769166666666666,4.140833333333335,4.7642798935752975,5.467047201675406,5.582043460469492,5.505408053988565
2005-08-31,MONSOON,4.323333333333333,2.28,4.891428571428572,,4.003636363636364,1.16,5.855,4.086666666666667,-0.01,2.0766666666666667,6.761666666666666,6.761666666666665,6.336936276927474,6.592531978134917,4.321408454299707,4.32333329102019,2.74375,3.0625000000000013,2.845386882607725,2.878765415307596,2.019669024965805,2.2843150699404564,6.832202380952382,6.846130952380951,6.693874737323846,6.966487971204685,4.719081704261539,4.581621298937912,,,,,5.02234659090909,5.381024475524476,5.0946327417209325,5.548692475639025,3.4717517001262914,2.7756966240914496,1.891875,1.75875,1.714058709722876,1.8721955843424698,0.8404271987008207,1.041197863407469,6.1743749999999995,6.133750000000003,6.443819919466305,6.580667508895961,5.323881495299771,5.842384169833563,4.343333333333333,4.3170833333333345,4.300436549295105,4.7046417560313465,4.455227639072694,2.008756623657102,3.377708333333334,3.732916666666667,3.042280386618425,3.2903849530162006,3.18837749949083,3.2216666666666662,3.9816666666666687,3.6892346028118452,4.013643950995402,2.315358979685917,2.2706493377971704
2005-11-30,POMKH,6.239999999999998,1.5,4.965000000000002,3.11,4.211538461538462,1.0499999999999998,3.36,3.985,2.453333333333333,1.55,6.761666666666666,6.761666666666666,6.298161766156484,6.3870581060484355,6.238477293279281,6.239999938928138,2.8612500000000005,2.7675000000000014,2.3072321295646354,2.4945344610596027,2.599619206084019,2.693366109038597,6.485922619047621,7.067380952380951,6.002324842394308,6.397669631886534,5.433181403876522,5.2468862961704925,4.547499999999999,4.551579475445783,5.650022978352339,4.312994826987962,4.899137112887113,5.306909090909092,4.741395029647944,5.117880527453665,4.40652080380497,4.012083829986352,1.91625,1.8150000000000002,1.4484352258337256,1.6192661247744562,1.0040605600732344,1.2953389768477097,6.090000000000001,5.931250000000002,5.210291951679783,6.043083431152071,5.605207390747246,5.815288678286863,5.5652083333333335,4.273333333333334,4.174261929577063,4.6910275820280045,4.136993189468952,1.5521641303733464,3.2508333333333335,3.4445833333333336,2.806701565304388,2.7207654531156917,2.070745184146269,2.8076041666666667,3.5566666666666684,2.8335407616871073,2.6354448496305642,3.616454413703812,3.7403230806848318
2006-02-28,POMRB,7.383333333333333,4.11,6.54,5.25,4.8975,2.77,7.455,5.166666666666667,4.5,1.93,6.761666666666666,6.761666666666665,6.732230393027224,6.707051902470492,7.382208532614225,7.383333057889788,2.7800000000000002,2.7200000000000015,3.028339277738781,2.7553015849941627,3.1136998679506105,3.3173139923029415,6.421250000000001,6.597023809523808,6.217394905436585,6.3994899869293835,6.42561753103035,6.649908978714317,5.0825,4.8309476852674695,4.220039382824339,5.214889023518055,4.927431422743923,4.737784090909092,4.803837017788767,4.9704371494439625,5.598678116596237,5.291228450644965,1.790625,1.9687500000000004,1.9770611355002354,2.1522443534754645,2.1240935961164222,2.258708283615085,5.270625,6.417500000000002,6.10817517100787,6.189173235019483,6.218457307404644,6.171505357763437,8.151875,4.413333333333335,4.571223824412904,4.677452809473447,4.600896759950095,1.817287800607043,3.4570833333333337,3.310833333333334,3.484020939182633,3.466032139128483,3.6117845697708946,2.571458333333333,2.8866666666666685,2.4721244570122645,1.9723385270015028,3.919747349122835,4.041294502603591
2006-05-31,PREMON,9.1,4.12,9.102857142857145,6.72,7.129285714285714,2.475,6.38,13.63,5.82,5.3575,6.761666666666667,6.761666666666665,7.679338235816335,7.734442533326952,9.099229810040754,9.099999660514275,2.5125,3.0025000000000017,3.4650035666432686,3.0190914552348898,4.264163194546764,4.827633455261911,6.665803571428572,6.374821428571428,7.37157980040481,7.271957654547615,8.296297043876367,8.3645134668241,5.449999999999999,5.586568611160482,5.094433033259084,4.41209851688578,4.751263736263737,5.0604901348651365,5.734016496387545,5.613057877198934,7.268229444105243,6.5076945773983095,1.6925,1.8637500000000005,2.1762366813001415,2.4704664011613264,3.0015383578367145,3.2932575105119493,5.05625,5.762500000000003,6.216905102604722,6.165037089626267,7.824494167783192,8.396243259921892,9.396041666666665,6.717083333333335,8.194734294647743,4.663917355438024,5.327504293187004,2.501930125617267,3.957291666666667,3.1908333333333334,4.41841256350958,5.125877782149955,5.227101029213955,2.5752083333333333,2.7285416666666693,3.626274674207359,3.7377577114707448,4.955917068515488,4.986495545631748
2006-08-31,MONSOON,4.323333333333333,0.5,5.262857142857143,,2.939166666666667,0.575,1.92,15.565,2.12,0.8200000000000001,6.761666666666666,6.761666666666665,6.336936274823135,6.596194192731691,4.322907004612257,4.323333172046525,2.23125,2.557500000000002,2.2790021399859612,2.441296441210102,1.9697759589134325,2.1564652875496,6.7873214285714285,6.4676785714285705,6.528090737385742,6.772663857975252,4.73881428505279,4.620693624085518,,,,,4.686413690476191,4.794372710622713,4.616076564499194,4.797625679821632,3.348283071382492,2.656415373731411,1.608125,1.7175000000000002,1.5357420087800848,1.8764030342681537,0.9521138760602246,0.8599236549820759,4.9625,4.778750000000003,4.498143061562833,5.4470546058002824,4.925613187077602,5.010094871869161,8.997708333333334,9.586666666666668,11.142840576788647,4.650421078269629,4.455227639193306,8.312482514540502,3.87,3.723333333333333,3.4990475381057484,2.63789242849702,2.1778730076803923,2.7068749999999997,2.414375000000003,2.5037648045244154,2.378372569927735,1.6882058960099215,2.0871742485888083
2006-11-30,POMKH,6.239999999999998,1.14,6.55,3.11,3.866666666666666,0.85,5.58,2.46,4.325,2.8366666666666664,6.761666666666666,6.761666666666666,6.29816176489388,6.3896526241693605,6.239835027992989,6.239999767209788,2.0675,2.467500000000002,1.8234012839915767,2.070209083615284,2.062276527386291,2.544108666452762,6.682678571428573,6.86392857142857,6.536854442431445,6.725435392805694,5.457322630683199,5.209701388984375,4.547499999999999,4.5959411666962895,5.499305965031244,4.077927558450379,4.656815476190475,4.708154761904764,4.316312605366182,4.391669999731401,4.016345189361777,3.762374060083011,1.6268749999999998,1.6675000000000002,1.261445205268051,1.479965363704197,0.96984096612615,0.8887675797343185,4.595625,5.333750000000004,4.9308858369376996,5.356664571030825,4.474088630511033,4.253806211812411,7.581875,9.205416666666668,7.669704346073188,4.636963800385105,4.136993189755411,5.417509547011662,3.566875,4.19125,3.8294285228634495,3.058268657623336,3.2316034813653918,2.651770833333334,2.736041666666669,2.636925549381316,2.5205038365097545,2.8878962854000734,2.981424587181653
2007-02-28,POMRB,7.383333333333333,2.22,5.927142857142857,5.25,4.72357142857143,2.295,4.485,3.505,1.93,1.6966666666666668,6.761666666666666,6.761666666666665,6.732230392269662,6.708650744278103,7.3834138359801536,7.383333280783139,2.515,1.995000000000002,1.982040770394946,1.9936997483417636,3.019208239927299,3.22150565750121,6.6173214285714295,6.710714285714284,6.29296980831601,6.4742624291492055,6.469324569892628,6.635283970247938,5.0825,4.8575647000177735,5.207741573704511,5.4636425839742655,4.477357954545454,4.664672619047621,4.479216134648281,4.346557601378397,5.22134291805005,4.411108007428906,1.7675,1.54875,1.6748671231608305,1.7656940502247074,2.055154806742025,2.2139602837529804,4.82125,4.591250000000004,4.75253150216262,5.1130341856949775,5.781727919113504,6.807165815564639,4.8081249999999995,8.790000000000003,6.0038226076439125,4.623545469343249,4.600896760214519,-2.209210282972339,3.5275,3.54875,3.06965711371807,4.3493823716916475,4.759373530785233,2.8670833333333334,2.677708333333336,2.2608219962954563,2.0071892793931725,3.5158112191001325,3.8781168650129905
2007-05-31,PREMON,9.1,4.7,8.87857142857143,6.72,7.06642857142857,3.1,6.415,3.965,5.965,5.15,6.761666666666667,6.761666666666665,7.679338235361797,7.735130456024401,9.100276704581823,9.099999935231589,2.975,2.1400000000000023,3.069224462236968,2.521952184761299,3.703615537051106,4.3224670775739895,6.488392857142857,6.6546428571428535,7.327210456418178,7.23649537958452,8.331774124482635,8.453557236429198,5.449999999999999,5.602538820010665,4.478203661496694,4.2413881014713,4.193205492424243,4.648958333333335,5.514101109360396,5.135025204798919,6.948545581187515,7.255531383842063,1.8562500000000002,1.705,2.2449202738964984,2.38773429816331,2.8475586467826366,2.7959783628381243,4.915625,4.600000000000004,5.417518901297573,5.200877446225713,6.862842711702532,7.146374326640238,3.3462499999999995,6.373750000000003,5.188293564586347,4.610165969942841,5.3275042934274195,4.268419734761043,3.14,3.585,4.227794268230842,4.78054475670275,4.0363774698304535,3.1308333333333334,2.625833333333336,3.4164931977772737,3.929176399169579,4.5794624503260595,4.995769627788147
2007-08-31,MONSOON,4.323333333333333,3.5,4.964285714285714,,1.5663636363636364,1.075,3.69,3.04,1.66,2.75,6.761666666666666,6.761666666666665,6.336936274550412,6.596246145243808,4.323794402743298,4.323333302562406,3.1700000000000004,2.8900000000000023,3.241534677342181,2.7516539988941786,1.2258896195337177,1.9720190156429203,6.4975000000000005,6.5799999999999965,6.382040559565192,6.621216497055917,4.7710353461238455,4.698598725704573,,,,,4.0458319805194805,4.305757575757577,3.9350061201616926,4.034241918730634,3.101391347171606,2.406925154834979,1.8800000000000001,1.83,1.776952164337899,2.0122811005235977,0.9612749695556055,0.9965970135736344,4.895625000000001,5.042500000000004,4.7265113407785435,4.868645116513976,4.1704790847976705,4.534169028107468,3.473125,3.242500000000003,4.328976138751809,4.5968251839003935,4.455227639294074,-0.2266494790416285,3.038125,3.4699999999999998,3.2006765609385055,2.4670172304766944,2.244218939685533,3.480833333333334,3.108333333333336,3.149895918666364,3.834286005717688,1.3389672906045047,1.7742115699060017
2007-11-30,POMKH,6.239999999999998,1.82,5.817142857142858,3.11,2.96625,1.06,4.565,3.29,1.685,3.016666666666667,6.761666666666666,6.761666666666666,6.298161764730247,6.389281469725092,6.240565997481493,6.239999955587374,3.23,3.0600000000000023,2.6729208064053087,2.571084600762418,1.844910071654494,2.3768370304236957,6.517611607142857,6.39678571428571,6.156081478596258,6.337631334646924,5.485397275511764,5.3730713974559405,4.547499999999999,4.605523292006398,5.514632648211088,4.077927558253151,3.964477813852814,4.0806534090909095,3.5475036720970157,3.5460104443849216,3.450337556962774,3.714915938470049,1.8512500000000003,1.8825000000000003,1.4901712986027396,1.668120157044531,1.0817978744226502,1.1945197558510725,5.071250000000001,4.788750000000004,4.661906804467126,4.706824567035968,4.24219062005963,4.746190952494378,3.5212499999999998,3.450000000000003,3.913385683251086,4.58352300420474,4.136993189675209,2.4401326539273365,3.0435416666666666,2.8099999999999996,2.594405936563103,2.7845244253859,3.2420375887637594,3.7525,3.1533333333333364,3.0966042178664854,3.7509657390152924,2.905808279657,3.3838933149745913
2008-02-29,POMRB,7.383333333333333,3.1,6.732857142857143,5.25,4.445000000000001,2.2750000000000004,5.34,3.69,3.755,4.316666666666666,6.761666666666666,6.761666666666665,6.732230392171481,6.708014370290929,7.3839948535202256,7.383333099766227,2.9549999999999996,3.280000000000002,2.8437524838431854,2.6980733535104804,2.9493171894365693,3.324705210788523,6.3352232142857146,6.598214285714282,6.386791744300613,6.394632774893833,6.487860873629463,6.550691840497688,5.0825,4.863313975203839,5.066509918920797,5.598998101015337,3.947357954545455,4.011010551948052,3.90650220325821,3.6421970014370957,4.560554069591561,5.045603621606119,1.8015625000000002,1.8775000000000004,1.804102779161644,1.8940771640101801,2.187644764403046,2.213605075405962,5.16140625,5.002500000000004,4.9331440826802755,4.690305828679646,5.387562398138756,6.130346430265093,3.9728125,3.4962500000000034,3.8240314099506514,4.570259319778098,4.600896760146311,0.6348367267328846,2.8798958333333333,3.2662499999999994,3.0586435619378616,3.2337371879011387,2.7201193671470802,3.576041666666667,3.8083333333333367,3.584629197386558,4.402048485048301,3.559833119274414,3.45595519711331
