Date,Season,Chanasma,Radhanpur,Sidhpur,Sami,Vagdod,Harij,Santalpur,Patan,Chanasma_Trend,Chanasma_SMA,Chanasma_EWMA,Chanasma_DES,Chanasma_TES,Chanasma_ARIMA,Radhanpur_Trend,Radhanpur_SMA,Radhanpur_EWMA,Radhanpur_DES,Radhanpur_TES,Radhanpur_ARIMA,Sidhpur_Trend,Sidhpur_SMA,Sidhpur_EWMA,Sidhpur_DES,Sidhpur_TES,Sidhpur_ARIMA,Sami_Trend,Sami_SMA,Sami_EWMA,Sami_DES,Sami_TES,Sami_ARIMA,Vagdod_Trend,Vagdod_SMA,Vagdod_EWMA,Vagdod_DES,Vagdod_TES,Vagdod_ARIMA,Harij_Trend,Harij_SMA,Harij_EWMA,Harij_DES,Harij_TES,Harij_ARIMA,Santalpur_Trend,Santalpur_SMA,Santalpur_EWMA,Santalpur_DES,Santalpur_TES,Santalpur_ARIMA,Patan_Trend,Patan_SMA,Patan_EWMA,Patan_DES,Patan_TES,Patan_ARIMA
2003-08-31,MONSOON,46.72333333333333,7.5,106.5,0.72,24.55,43.01452380952381,2.98,4.838421052631579,46.876979166666665,51.68687499999998,48.71319975994776,58.52010351751714,46.73241654003118,39.25956790351012,8.3,8.892500000000004,8.365984158930589,5.635767162771419,7.460153289044584,8.15061879781131,106.61687500000001,101.24374999999998,104.99712611244793,103.08952428030115,92.63916471591479,100.11102932253182,2.4718750000000003,3.3887500000000035,2.8614954493047615,3.102199735169933,3.6720302373243605,4.162330986645653,26.725,25.802499999999995,25.41707226273207,28.60856539031658,27.847661837116718,25.41989858840594,46.759255952380954,53.44738095238094,41.66970991713747,34.30997949966801,41.55628066369454,17.903076891457378,4.417395833333334,5.012708333333333,4.544822804108837,5.406270608678217,5.5487605073746975,5.638777868619488,6.134271929824562,6.729099581339714,6.4431979527595065,7.06539898119761,5.5851988574593285,5.50260996903685
2003-11-30,POMKH,38.27,7.45,105.93,1.34,24.46,102.045,4.442500000000001,4.251666666666667,44.20302083333333,49.12249999999998,44.53591985596866,46.533005629837184,40.864788971020715,43.13019823278255,7.84875,8.670000000000005,7.999590495358354,5.5864571493736515,7.353905143383433,8.010356845682296,106.25125000000001,106.86999999999998,105.37027566746876,103.25245266369465,114.3643325701047,100.29938497506716,2.4475,2.7925000000000035,2.252897269582857,2.666962795342669,3.7308490204826974,3.134015659307558,27.64708333333333,26.027499999999996,25.03424335763924,28.439537456413458,27.290504699412615,25.250649282512217,44.469765211640215,52.74863095238094,65.81982595028248,135.24573904446552,97.39422415623773,61.821476259218855,4.058541666666667,4.617083333333333,4.503893682465303,5.282966260344622,5.3249529285642225,5.235439714729459,5.656336268059856,6.2650844298245625,5.56658543832237,6.810867061312134,5.688076582954355,6.027879314330049
2004-02-29,POMRB,45.3725,7.72,106.725,1.76,36.37,9.37,4.775,5.935,44.968723958333335,44.63145833333331,44.870551913581195,43.64124292677354,45.48918460048738,56.292267039039785,7.8096875,7.930000000000005,7.887754297215012,5.7994138171626695,7.83538369341181,7.889553811088917,105.804375,106.36374999999998,105.91216540048126,103.77660503900898,106.30858707292195,99.76257136534146,3.782916666666666,2.1512500000000037,2.055738361749714,2.422870894241132,7.610898324576009,2.5980957241026674,27.835416666666664,27.4225,29.568546014583546,30.122035336983092,28.92327608874681,25.09681906970042,48.16964947089947,40.769880952380944,43.23989557016948,46.47878688643913,51.893863705839024,-12.41388544042836,4.0828645833333335,4.2177083333333325,4.6123362094791815,5.222116320544517,5.4024241593080555,5.107211503349055,5.14259229289802,6.003459429824562,5.713951262993422,6.746961133177246,6.1600578951557,5.562207188617403
2004-05-31,PREMON,44.7325,8.4,105.4,7.154999999999999,26.106666666666666,38.249074074074066,3.4,6.211764705882352,50.510989583333334,43.77458333333332,44.815331148148715,42.17416826915295,47.817450732133146,42.8035721372584,7.918125,7.7675000000000045,8.092652578329007,6.3246794521131395,9.45339580191995,7.853001011084437,105.279375,106.13874999999997,105.70729924028876,103.2297022911977,112.95145737243637,100.51128508416942,4.880208333333333,2.7437500000000035,4.095443017049829,3.443685077562298,10.859766047601527,2.3477343608946697,29.68541666666667,27.871666666666663,28.183794275416794,30.052045868257302,29.117729958873642,27.290148700900776,48.51902447089947,48.16964947089946,41.24356697173131,35.44746617567483,18.085487041521645,24.705548588304136,4.435416666666667,3.899374999999999,4.127401725687509,4.980493113012814,5.727665214031573,5.046978129710519,5.492109300013712,5.30921310629515,5.913076640148994,6.716170978886292,9.255163385110038,8.238295867346123
2004-08-31,MONSOON,56.27645833333334,7.8375,103.825,9.033333333333333,24.26,43.01452380952381,4.447916666666666,3.5054545454545463,58.35817708333334,46.162864583333324,49.39978202222257,50.43185462091718,46.91832370140801,41.52669370486925,8.054375,7.851875000000005,7.990591546997404,5.93224266525118,7.222998644336963,7.970924298075101,105.34187499999999,105.46999999999997,104.95437954417326,102.09927187236215,93.15670708061246,99.26342888612281,8.788958333333333,4.822083333333337,6.07059914356323,4.673324015495051,3.2653400461866973,3.783791775336232,31.176666666666666,27.79916666666666,26.614276565250076,29.648695923137403,29.190799657336882,27.05988849788838,52.04189484126984,48.16964947089946,41.95194970684831,38.77707851953953,43.01765882972701,30.635576606592622,4.674270833333334,4.266354166666665,4.255607702079172,4.915745301687229,4.755245186284744,4.793671695109589,6.632187337917838,4.975971479500892,4.950027802271214,6.417184566997093,4.384417861204533,3.908886624802055
2004-11-30,POMKH,73.055,7.98,104.405,1.805,39.55,104.84,5.795,8.380769230769234,62.880677083333346,54.85911458333333,58.86186921333355,69.79196536115901,42.28722491586046,34.01355285907141,8.160625,7.984375000000004,7.986354928198442,6.043852725672402,7.248699582295186,7.942160385923424,105.7075,105.08874999999996,104.73462772650396,101.96875794265752,112.62622241944291,97.78012812240702,14.769791666666668,4.938333333333337,4.364359486137937,4.01144472104377,5.637709550925596,5.351968706344335,31.200833333333332,31.57166666666666,31.788565939150047,31.642340723996103,28.40989090675022,26.51513778060455,55.21539021164022,48.86839947089946,67.107169824109,144.0890662048983,100.47910839050584,57.163133906749984,5.0125625,4.604479166666664,4.871364621247503,5.044986364598925,4.839988916843092,4.732149906789758,8.227374358378196,6.0082471205265335,6.322324373670423,6.6321864153696195,4.449713302203577,5.453165857494381
2005-02-28,POMRB,73.36500000000002,8.28,108.75,32.565000000000005,33.21,34.75796296296297,5.333333333333333,10.926521739130433,65.74518229166668,61.85723958333334,64.66312152800015,82.31146606918422,51.31567855433728,40.32610209297668,8.2359375,8.124375000000004,8.103812956919064,6.285545970828826,7.876030589042447,7.9503179352701485,106.154375,105.59499999999994,106.34077663590237,104.41428702367122,104.72104734309603,98.3263595147595,19.724583333333335,12.63958333333334,15.644615691682766,10.599289181120986,9.135212011967006,4.292395324796077,31.67375,30.78166666666666,32.35713956349003,32.48665571954092,31.788393457730912,29.051220582038376,55.21539021164021,55.215390211640205,54.167487079650584,76.64963335230497,29.85005943058185,55.10031677160485,5.441947916666666,4.7440624999999965,5.056152106081835,5.093209060069888,5.168164979659753,4.877760611922438,9.741363256308908,7.256127555309143,8.164003319854427,7.083048387228406,6.447744080764725,7.4443837621715385
2005-05-31,PREMON,52.92000000000001,8.69,106.3,24.19666666666667,29.46,38.249074074074066,5.547999999999999,13.981739130434784,65.01729166666668,63.90411458333334,59.965872916800095,71.84512881215493,56.569990067084866,39.75728385859451,8.2525,8.196875000000004,8.33828777415144,6.613983421955264,9.613293741334077,8.02139153676583,106.679375,105.81999999999994,106.32446598154142,104.0091635877343,113.9163142587128,102.41838606608971,25.018125,16.900000000000006,19.065436081676328,13.996690393518202,20.152677234392073,12.738170244378573,29.862499999999997,31.619999999999994,31.19828373809402,32.64112649222817,31.3170545951694,29.860358979888378,48.42011243386243,55.215390211640205,47.800121877419976,42.66043588227658,31.881972568506185,16.062586359875652,5.383458333333333,5.281062499999996,5.252891263649101,5.164396544742519,5.601547892728085,4.933806105837829,10.44036789297659,9.198621161447251,10.491097644086569,7.800682157001302,10.880219186806407,9.518031507356579
2005-08-31,MONSOON,71.00500000000002,8.15,106.5,31.63,24.69,43.01452380952381,5.735,7.847391304347828,58.38989583333334,67.58625000000002,64.38152375008006,75.15548630728749,55.596274464438665,50.0173057288258,8.18625,8.275000000000004,8.262972664490864,6.230035246293138,7.412769913462073,8.165531652054424,106.36375000000001,106.48874999999994,106.39467958892484,103.95786902943777,94.07574011180542,100.11102932253182,26.16104166666667,22.54916666666667,24.091261649005798,18.49978525302587,14.614110231695516,16.161126240501993,26.904999999999998,31.727499999999996,28.594970242856412,31.98254028512272,31.580605711502365,29.782464539570192,41.62483465608465,55.215390211640205,45.88588265026151,36.47323538211377,45.36033290374215,26.510241705749213,5.165166666666666,5.602833333333329,5.44573475818946,5.25162704899282,4.939409969835797,5.013035293179629,10.630242300724639,10.284105351170572,9.433615108191074,7.841060621044632,7.756564386212354,7.227149978835596
2005-11-30,POMKH,52.50333333333333,7.8,105.93,21.55666666666667,24.63,50.47777777777779,4.04,9.63086956521739,56.908333333333346,62.44833333333335,59.63024758338137,62.79143235122818,51.763889868973905,64.92971267623366,8.15375,8.230000000000004,8.077783598694518,5.971217264071835,7.466651157142787,8.162183303623467,105.63250000000001,106.86999999999995,106.2088077533549,103.60896255746506,114.78591285079312,100.29938497506716,24.705833333333334,27.487083333333338,23.077423656070145,19.808991299828836,19.9707123990206,20.78208803486369,25.19875,27.9975,27.008982145713848,31.30586339837728,30.604987221659165,28.79166709894845,41.62483465608466,41.62483465608465,47.72264070126802,46.191270762882446,105.02307463688899,61.42740137400326,5.076499999999999,5.164083333333329,4.883440854913676,5.093984295310308,5.17463665301218,5.107923928504979,10.577029632505177,10.596630434782611,9.5125168910016,8.056366816733322,8.097585451124493,6.946682249289783
2006-02-28,POMRB,40.89750000000001,7.93,104.7,21.95666666666667,24.47,34.75796296296297,5.3420000000000005,11.195416666666668,58.51020833333334,54.33145833333336,52.137148550028826,46.89958936480173,56.82842412317754,65.20523400851253,8.0875,8.142500000000004,8.018670159216711,6.077001250105799,8.00260668105071,8.084103014041913,104.73875,105.85749999999996,105.60528465201294,102.75825562403982,106.43230486286443,99.76257136534146,20.63791666666667,24.835000000000008,22.629120860308756,20.96078064423123,24.90586620954269,21.01347516232582,24.555,25.812499999999993,25.993389287428307,30.607609491752317,31.84237284300302,27.98196701635087,41.62483465608466,41.62483465608465,42.536769605946,34.02267319604657,31.619711110022344,1.9399798113840632,4.624458333333334,5.166249999999995,5.0668645129482055,5.136745572772288,5.217699765890344,4.939579548846096,10.604167548936573,10.66385416666667,10.185676801267627,8.409607037390176,9.413894444453096,8.630848344251941
2006-05-31,PREMON,73.535,8.78,104.5,23.16333333333333,24.55,38.249074074074066,4.83,13.28714285714286,55.58572916666667,59.48520833333335,60.69628913001729,60.817375951744005,57.06911604706287,47.03415775547581,8.02125,8.165000000000004,8.323202095530027,6.7380023065209596,9.630441015191245,8.050881140468949,103.68875000000001,105.40749999999996,105.16317079120776,102.29395317778248,111.55702438033263,98.60418410224912,16.797083333333333,24.57666666666667,22.842805849518584,22.172517280665637,28.924597372887163,21.29523141517839,24.377499999999998,24.584999999999994,25.416033572456982,29.93687768446061,30.12660268819076,27.29867355544062,41.62483465608466,41.62483465608465,40.82169139319723,34.636889576674264,34.336340072600024,24.985308646432486,4.135916666666667,4.986749999999996,4.9721187077689235,5.1033108212705525,5.645506605094345,4.987675625700299,10.704216956051196,10.49020509834369,11.42626322361772,8.94195792629221,13.079500167818912,10.491437223576742
2006-08-31,MONSOON,63.205,7.53,101.15,0.12,24.45,43.01452380952381,2.8366666666666682,8.75909090909091,53.58125,57.53520833333334,61.69977347801037,63.63229281885474,58.750816135478175,63.107716769228276,7.90125,8.010000000000005,8.005921257318017,5.818973569504707,7.446645235273349,8.208066220032963,102.7075,104.06999999999996,103.55790247472467,100.17650877998446,92.11160978868544,98.41582844971379,16.752916666666664,16.699166666666674,13.75368350971115,17.77121206885681,20.784552153833953,21.853282875548437,24.392500000000002,24.524999999999995,25.02962014347419,29.27303989237772,29.70808188666215,26.763887599672906,41.62483465608465,41.62483465608465,41.69882435972786,42.16725045745306,43.048621612444926,20.260267241936567,3.760354166666667,4.262166666666664,4.117937891328022,4.8003717164404245,4.879406520324786,4.953359297685366,10.63831730543008,10.71812999952946,10.359394297806997,8.973988532981377,9.13307351039453,7.433867624441197
2006-11-30,POMKH,36.9075,7.8900000000000015,102.88,22.34,23.45,50.47777777777779,3.03,9.519565217391307,49.5221875,53.636250000000004,51.78286408680622,46.965740506527816,53.47236651630564,46.66383338413324,7.72875,8.032500000000006,7.959552754390811,6.0843333831605255,7.350387173009328,8.061887183209304,100.98249999999999,103.30749999999996,103.2867414848348,100.30220919344832,110.42953691872353,95.26087126974689,14.055416666666666,16.895000000000007,17.18821010582669,19.364577402909536,16.143977896829796,15.360976364074025,24.58,24.229999999999997,24.397772086084515,28.484037815642274,28.696049275460545,26.313694241271595,41.62483465608466,41.62483465608465,45.210405726947826,54.59693286331326,75.04306617405629,27.163906641870533,3.5045416666666673,4.009666666666664,3.682762734796813,4.565145058039582,4.727369555151162,4.631246734819598,10.499723555430078,10.690303912572938,10.023462665640722,9.079109588994283,9.341942394072342,8.277485864086044
2007-02-28,POMRB,40.4575,6.88,99.9,20.82,25.770000000000003,34.75796296296297,3.3475,10.779523809523807,43.08208333333333,53.526250000000005,47.252718452083734,39.26653870439395,56.25262834963834,36.348818344757596,7.31875,7.770000000000007,7.527731652634486,5.333997989279967,7.933703914547255,8.024831358685432,97.86500000000001,102.10749999999997,101.9320448909009,98.63981077805602,102.99893317649007,96.89014766417755,11.68625,16.61083333333334,18.640926063496018,20.297947327885062,22.302250628703558,17.44579534216928,28.178749999999997,24.555,24.946663251650712,28.101724285736488,29.797513277365326,25.756529701526855,41.62483465608466,41.62483465608465,41.02942862135389,38.8420576770374,33.90794424693714,7.366678668374114,3.3613750000000002,3.511041666666664,3.548657640878088,4.405507357724298,4.693653010396488,4.385597703047315,10.447535604492126,10.586330698287224,10.325887123193956,9.30117872053545,10.272816947918935,9.032628586576763
2007-05-31,PREMON,41.5025,8.45,95.5,2.72,24.75,38.249074074074066,4.7780000000000005,12.594285714285714,42.090937499999995,45.518125000000005,44.95263107125024,36.63544123261957,56.51124612787515,65.35632635202028,6.938749999999999,7.687500000000007,7.896638991580692,6.529464394660771,9.336264021647935,7.778026046472448,92.69375000000001,99.85749999999997,99.35922693454054,95.4265445657241,107.15807785076179,94.08364844140104,11.505833333333333,11.500000000000007,12.27255563809761,16.832187269916844,26.710184952954798,18.453759532233175,31.85625,24.605,24.86799795099043,27.585414455733815,28.28548041408926,25.759150502487046,41.62483465608466,41.62483465608465,39.917286802441964,36.13289660021673,36.91779056829883,25.399194804715297,3.222833333333333,3.4980416666666643,4.040394584526853,4.464210782665312,4.9208302147432885,4.22325107769382,10.563204796411318,10.413116412572938,11.23324655963066,9.685932817520742,13.575973918559049,11.122686408878172
2007-08-31,MONSOON,43.71666666666667,4.58,85.21,1.61,53.04,43.01452380952381,1.7433333333333332,9.034444444444443,44.61364583333333,40.646041666666676,44.45824530941681,38.01511834467511,54.038106784319595,56.17524453769554,7.02,6.950000000000006,6.569983394948415,3.615856010199831,7.144242757227332,7.922891698600384,83.05562499999999,95.87249999999997,93.69953616072432,88.18879929065885,84.46184411615245,89.9398240856236,11.065833333333334,11.872500000000008,8.007533382858567,13.761702716071769,13.73373843125805,13.75366935045881,30.645000000000003,31.7525,36.136798770594254,31.53933462279625,27.936477527196516,25.562808706208507,41.62483465608465,41.62483465608465,41.1561816052747,41.81698685031884,43.39462039938731,27.677383489857256,3.4290833333333333,3.224708333333331,3.121570084049445,4.097736538389616,4.246510551471266,4.295332084440622,10.689414320220843,10.48195479641132,10.353725713556173,9.680069271279296,9.291402999398963,7.642830208337433
2007-11-30,POMKH,48.46666666666667,7.8,77.45,19.406666666666666,24.28,50.47777777777779,3.015,10.169565217391305,41.73052083333333,43.53583333333334,46.06161385231675,43.49520026713083,46.809186421075026,32.80259216478124,7.085000000000001,6.9275000000000055,7.061990036969049,6.034398371479875,6.440057707803051,7.202223608290669,73.83624999999999,89.51499999999997,87.1997216964346,80.75393320502579,96.92240561795367,80.24892576268049,13.489166666666666,11.139166666666675,12.567186696381807,15.401674650124107,11.359167894920386,10.126034075629837,29.27125,31.960000000000004,31.394079262356556,30.738494049593154,30.61585876056992,30.90881118294198,41.62483465608466,41.62483465608465,44.884820074275936,53.62288919346662,62.31178427995982,7.815219147256268,3.528708333333334,3.220958333333331,3.078942050429667,3.955851122491009,4.031651200985266,3.910723368354396,10.700196825396826,10.64445479641132,10.280061515090225,9.78810227151921,9.533543540250681,9.02204015828563
2008-02-29,POMRB,49.07999999999999,7.62,48.225,20.233333333333334,15.25,34.75796296296297,5.0125,11.1392,38.69416666666667,45.69145833333334,47.268968311390054,48.05356784150531,51.99490702151593,35.95775580861985,7.0287500000000005,7.112500000000005,7.285194022181429,5.965263991898765,7.211734053142686,7.331093583577928,66.719375,76.59624999999997,71.60983301786075,60.89211474908886,81.06784200314208,72.9407264443094,18.370833333333334,10.992500000000009,15.633645351162418,16.91831751956664,18.008664666563423,12.898404533715524,26.63625,29.330000000000005,24.936447557413935,28.56193087649878,31.694938086606285,29.619099997329577,41.62483465608466,41.62483465608465,40.83407722975075,38.198334231393154,35.36914453545488,43.0140634224614,3.6801041666666663,3.637208333333331,3.8523652302578006,4.107847777805199,4.090812328708214,3.770359609304651,10.709392822636302,10.734373844030369,10.623716909054135,9.98371343232704,10.594747628830202,9.759111957602217
2008-05-31,PREMON,9.815,8.23,73.42,22.69333333333333,24.28,38.249074074074066,3.91,12.320869565217393,34.51916666666667,37.76958333333334,32.28738098683403,25.04375024653409,53.95379105639157,36.88652933194698,6.535666666666667,7.057500000000005,7.663116413308858,6.447739774360503,8.949983752710896,7.3933766768316795,59.063125,71.07624999999997,72.33389981071645,67.22900022666356,64.21178465430359,45.41725671758323,22.584374999999998,15.985833333333343,18.457520544030785,18.716138883815006,23.40009929753016,15.089541799063348,24.96875,29.212500000000006,24.67386853444836,27.924190425211087,28.7092509333382,26.823426916834958,41.62483465608466,41.62483465608465,39.800075967480076,35.89183280137664,38.55915217213376,18.6065839322074,3.935208333333333,3.420208333333331,3.8754191381546805,4.0876343504174635,4.627415248956806,3.9444630741184894,10.327706549971767,10.666019806763288,11.302577971519439,10.280754586998755,13.908636202873705,11.698484086546356
2008-08-31,MONSOON,51.11333333333334,4.35,50.355,20.69,32.43,43.01452380952381,3.8225,9.38142857142857,31.862916666666667,39.618750000000006,39.81776192543376,39.63180607565812,47.63531154479173,38.85443304126135,6.121333333333332,7.000000000000005,6.337869847985314,3.4772491791015576,6.79614286203701,7.573737809341212,53.736875,62.36249999999998,63.54233988642987,56.56439474355269,56.2583801003732,69.14536004572236,21.97625,20.755833333333342,19.350512326418475,19.702059266546705,16.60108689067675,17.360995475552123,27.740000000000002,24.06000000000001,27.776321120669017,28.596442067294298,28.235086180509782,26.32857406164842,41.62483465608465,41.62483465608465,41.085855104297565,41.82426231580457,44.03950457231758,27.31399661259988,3.809270833333333,3.9399999999999977,3.854251482892808,4.0581359638222265,3.8746988151384416,3.9305838942837115,9.519214652738565,10.752765838509319,10.534118211483092,10.256860763267204,9.451748272936054,7.9554622217446145
2008-11-30,POMKH,7.67,4.085333333333333,51.05499999999999,34.035,31.55,50.47777777777779,2.9766666666666666,6.769090909090909,39.95395833333333,29.419583333333335,26.958657155260255,20.664381849542668,42.2280026928065,43.07613087456653,6.185083333333333,6.071333333333338,5.436855242124522,3.209225486087774,6.11907527018385,6.878757181733725,52.8075,55.76374999999999,58.54740393185792,52.58852532454401,64.01937863326384,47.42324441708457,19.484999999999996,24.412916666666675,25.224307395851085,23.61447324232781,18.527971684727262,18.355457190082923,29.49875,25.87750000000001,29.28579267240141,29.08768466439752,28.234803883915347,27.51567640194534,41.62483465608466,41.62483465608465,44.84262417368966,53.73014240944461,56.8255747739069,46.491964798731914,3.7668749999999998,3.9304166666666642,3.503217556402351,3.9163574148303586,3.9942526150697657,3.9059173443210407,9.378610848390739,9.902647261434218,9.028107290526219,9.972288889178019,9.746952984280524,9.69420119895948
2009-02-28,POMRB,68.62666666666667,8.02,32.01,0.74,30.15,34.75796296296297,4.043333333333333,8.071739130434782,40.4775,34.306250000000006,43.625860959822816,57.77795816558662,42.63306292729588,43.621248349182764,6.213208333333332,6.171333333333338,6.470113145274713,6.283362533129378,6.11151224411952,6.276544602996822,57.323125,51.70999999999999,47.93244235911475,40.002071193219074,52.76298342503904,48.08248920095824,19.616666666666667,19.53958333333334,15.43058443751065,19.029037118779453,27.15659155272962,23.0393514026915,28.318749999999998,29.602500000000006,29.631475603440848,29.324437218220716,30.323961187250227,28.30060029222507,41.62483465608466,41.62483465608465,40.80875968939898,38.276955171458305,36.14295561382274,14.669082861169688,3.8965624999999995,3.6881249999999977,3.7192638671747438,3.9404751610821913,4.053286205223039,3.7606376119972618,9.864550554994203,9.135782044042912,8.645560026489644,9.842235661867596,9.78067678120293,8.366159462520304
2009-05-31,PREMON,54.99666666666667,8.34,82.2,22.256666666666664,23.45,38.249074074074066,4.54,14.263499999999995,35.80833333333333,45.601666666666674,48.17418324256036,73.52960234319642,48.408043295011616,8.723360891345331,6.227583333333333,6.198833333333337,7.218067887164828,6.619993147643613,8.194234740957334,6.652402627959013,64.209375,53.90499999999999,61.63946541546885,63.70232098305645,44.44887064476403,30.14632218828075,18.966874999999998,19.430416666666673,18.161017329173056,20.3052240122816,24.94907784808168,16.377945247792006,26.22375,29.395000000000003,27.15888536206451,28.49704354469245,29.281713747572756,28.66042219987173,41.62483465608466,41.62483465608465,39.78488544326902,35.92454715056386,39.45298719573966,23.008190381149227,4.081354166666666,3.8456249999999974,4.047558320304846,4.029600104861607,4.462775459875658,3.793774890693763,10.564275093613478,9.621439652738562,10.892736015893785,10.344229025438604,12.45389343671394,11.14428432288187
2009-08-31,MONSOON,10.12,4.465,77.7,22.180000000000003,23.82,43.01452380952381,4.23,11.326315789473686,34.80083333333334,35.35333333333334,32.952509945536214,44.617210961567864,48.785885907180344,45.42843128133447,6.202583333333332,6.227583333333337,6.116840732298897,3.6131287764574376,6.239182444089005,7.016218654613324,69.59062499999999,60.74124999999999,68.06367924928131,70.84449303409397,56.66211963104537,77.41417319202368,22.422708333333333,19.802916666666675,19.768610397503835,21.315239329841262,17.623244508669277,18.134074847054904,24.380000000000003,27.2425,25.823331217238703,27.779901064533057,28.656629865879786,27.646674848469605,41.62483465608465,41.62483465608465,41.07674078977094,41.82625692161988,44.50624259518461,22.151013181001133,4.138541666666667,3.9474999999999976,4.1205349921829075,4.064004809510827,3.818480216137294,3.8949525400777607,11.274540386291815,10.10766145724984,11.066167925325747,10.508071850291921,8.962928664963666,9.460081213967118
2009-11-30,POMKH,11.31,4.085333333333333,78.8,27.346666666666664,23.4,50.47777777777779,4.0475,10.422,33.544583333333335,36.26333333333334,24.295505967321727,24.498349709639303,37.81532916119454,6.816931027673838,6.163833333333333,6.227583333333337,5.304237772712671,3.2508896836409393,5.7164067598943005,6.466221214806199,67.87937500000001,67.67749999999998,72.35820754956879,74.40948878310772,83.45814260607779,73.17617100997857,27.077916666666667,18.130833333333342,22.79983290516897,23.332239866231223,19.674254779840567,19.34269971821767,23.67,25.205000000000002,24.85399873034322,27.050251647261888,27.521686369744124,26.902151402328965,41.62483465608466,41.62483465608465,44.83715558497368,53.71848024868325,54.43440151769196,34.39935229571623,3.9590625,4.215208333333331,4.0913209953097445,4.068647902235036,4.001304095237534,3.9354826061704227,11.424123590225562,11.020888729977113,10.808500755195448,10.566598561628535,9.950072013734115,9.964521596323982
2010-02-28,POMRB,56.92666666666668,7.82,47.315,35.075,23.55,34.75796296296297,3.43,10.10095238095238,39.18333333333334,33.338333333333345,37.347970247059706,45.17878659344268,39.28339046784984,60.99390525760493,6.1357083333333335,6.177583333333337,6.3105426636276025,6.198753161264157,5.8013022938092735,5.952944065115414,58.54375,71.50374999999998,62.34092452974127,57.763918425428,78.07041883509662,74.21212709892293,24.693125,26.714583333333344,27.70989974310138,26.77169585680226,26.22423547439651,21.73369637687272,23.8325,23.555,24.33239923820593,26.403248791311544,28.593640444406383,26.220767711761802,41.62483465608466,41.62483465608465,40.805478536169396,38.26769770177496,36.51818883946736,7.639602557014521,3.5695833333333336,4.061874999999998,3.8267925971858467,3.987766459858568,4.205480800662048,3.9431484156169945,11.090578164160402,11.528192042606513,10.52548140549822,10.587321752160054,10.964621853058963,10.214211367369543
2010-05-31,PREMON,56.64666666666667,8.23,53.205,25.16333333333333,24.37,38.249074074074066,3.7175,13.430952380952384,49.658750000000005,33.75083333333335,45.06744881490249,60.4259219872003,43.95607765384153,48.87985442224712,5.735666666666667,6.150083333333337,7.078325598176562,6.606394283515572,7.909330601855788,6.355448171263407,54.2425,64.25499999999998,58.68655471784476,54.317620196132,62.68920528839111,44.56023849854744,18.628541666666663,27.44125000000001,26.691273179194162,27.24551982605528,33.37367096538919,25.71909669029871,25.02625,23.785,24.34743954292356,25.941198471517776,26.790441031476714,25.701139245967987,37.39823743386244,41.62483465608465,39.782916751331264,35.92042614776021,39.90509141793652,25.106591978520477,3.0273958333333337,3.8562499999999984,3.783075558311508,3.9573926509554243,4.510520907137794,3.858930624145195,11.101554315476191,11.32005513784461,11.687669795679888,10.940019934278185,13.87816068113044,12.037331759475009
2010-08-31,MONSOON,53.58000000000001,4.35,32.01,0.195,24.2,43.01452380952381,1.9366666666666668,9.4905,54.40708333333334,44.61583333333335,48.4724692889415,66.24434427438548,45.13941622873868,8.994438331168084,4.98125,6.121333333333337,5.986995358905937,3.5631665710268527,5.994438845040914,6.7595682590209005,68.913125,52.83249999999998,48.01593283070685,40.71197291094313,41.528895138572366,50.10731246571313,13.541875000000001,21.945000000000007,16.092763907516495,21.80359430365525,24.583850437675817,25.553075473811223,27.197499999999998,23.880000000000003,24.288463725754134,25.501017903766588,26.411765590427834,25.442150850573615,30.92001984126984,41.62483465608465,41.07555957460828,41.82578212274171,44.78160453931689,26.0289261558138,2.6656250000000004,3.282916666666665,3.044512001653571,3.6863134437452136,3.7474887862000585,3.829523989864284,10.955013392857143,10.861101190476191,10.808801877407934,10.866508152219517,9.745550258040995,9.460735745376207
2010-11-30,POMKH,51.65333333333333,1.0,90.08,0.8150000000000001,32.57,16.665,2.0033333333333334,12.345625,53.81,54.70166666666668,49.744814906698224,65.11864432159422,40.38719524137534,10.052084735722437,3.88125,5.350000000000003,3.992197215343562,0.8637010787624344,5.501454182562539,6.240108129209773,83.99026041666666,55.652499999999975,64.8415596984241,68.52611891427328,46.735394886916374,30.14632218828075,11.549166666666665,15.31208333333334,9.981658344509897,17.533339785897436,18.955164972280592,17.977947525593702,29.283749999999998,26.1725,27.60107823545248,26.403803007944866,25.455447567168306,25.20047616732598,25.83039021164021,33.1716402116402,31.311335744764968,18.13569200684299,53.38323170356618,14.011084431104909,2.4905208333333335,2.7718749999999988,2.628040534325476,3.4612065882435727,3.6270948334705198,3.5428155332571594,10.686352678571428,11.342007440476191,11.423531126444761,11.085276480005293,9.988233355765647,9.607326911431166
