Date,Season,Pamgarh,Shakti,Akaltara,Malkharoda,Dabhra,Baloda,Bamhnidih,Jaijaipur,Nawagarh,Pamgarh_Trend,Pamgarh_SMA,Pamgarh_EWMA,Pamgarh_DES,Pamgarh_TES,Pamgarh_ARIMA,Shakti_Trend,Shakti_SMA,Shakti_EWMA,Shakti_DES,Shakti_TES,Shakti_ARIMA,Akaltara_Trend,Akaltara_SMA,Akaltara_EWMA,Akaltara_DES,Akaltara_TES,Akaltara_ARIMA,Malkharoda_Trend,Malkharoda_SMA,Malkharoda_EWMA,Malkharoda_DES,Malkharoda_TES,Malkharoda_ARIMA,Dabhra_Trend,Dabhra_SMA,Dabhra_EWMA,Dabhra_DES,Dabhra_TES,Dabhra_ARIMA,Baloda_Trend,Baloda_SMA,Baloda_EWMA,Baloda_DES,Baloda_TES,Baloda_ARIMA,Bamhnidih_Trend,Bamhnidih_SMA,Bamhnidih_EWMA,Bamhnidih_DES,Bamhnidih_TES,Bamhnidih_ARIMA,Jaijaipur_Trend,Jaijaipur_SMA,Jaijaipur_EWMA,Jaijaipur_DES,Jaijaipur_TES,Jaijaipur_ARIMA,Nawagarh_Trend,Nawagarh_SMA,Nawagarh_EWMA,Nawagarh_DES,Nawagarh_TES,Nawagarh_ARIMA
2003-05-31,PREMON,12.46,10.715,3.58,9.57,7.94,13.23,6.456666666666668,8.78,8.318571428571428,4.12125,4.360000000000001,6.708932302719507,9.43668644097107,12.046779959358924,10.464911310905366,4.90625,4.956249999999999,6.864423131798583,5.739850166235576,9.227907818982137,9.757420906216105,2.101875,2.04,2.742221705954569,2.3359012521634566,3.341004727484323,3.309587755220271,4.6970833333333335,5.156666666666665,6.482855871518895,5.684085332506163,7.265285235891872,7.278812738103157,4.970625000000001,6.188749999999999,6.807251654355482,6.936191233314819,8.256153636735451,7.243367968292889,8.32875,10.152500000000003,10.844028016849949,8.560354576679257,12.87929356017016,12.404415556867562,3.8125,4.360000000000002,5.166155271910835,6.566208787865135,7.923967362485934,7.591066586349491,5.8500000000000005,6.8762500000000015,7.3941617790606,8.522854397542131,9.213672619517448,9.188708053875512,4.40625,5.580000000000002,6.433031803971739,6.225692495438725,7.605693450680185,7.540956443759351
2003-08-31,MONSOON,0.26,1.275,0.88,1.1333333333333333,0.6,4.16,1.33,3.655,0.18,4.0200000000000005,4.182500000000002,4.129359381631704,6.719378990379035,1.2038438129042053,0.8873220254876053,4.270625,5.079999999999998,4.62865387907915,5.325197386445938,0.9576577474322057,1.0715085213889017,1.88875,2.1275000000000004,1.9973330235727413,2.2112000760791397,0.6129933901795743,0.5088347199483483,4.2404166666666665,4.856666666666666,4.34304685624467,5.116660650609319,2.434981221239174,1.5259738173457789,4.31625,5.18,4.324350992613289,4.3212965846045925,4.328892262437407,5.17906195237749,6.652500000000001,9.105000000000002,8.17041681010997,7.611017722560141,7.484688237636242,6.509304306918904,3.271666666666667,3.930833333333336,3.631693163146501,3.9456805832606303,1.361950239427431,1.645378533429703,4.806875,6.510000000000002,5.8984970674363595,6.2853831442806865,3.671274564079715,3.2925938708199856,4.154107142857142,4.563214285714288,3.931819082383043,4.578000941824324,3.608622704936044,3.4432934442198118
2003-11-30,POMKH,1.27,0.99,0.985,1.656666666666667,2.93,1.8,1.24,1.59,3.068571428571428,3.0374999999999996,4.060000000000001,2.9856156289790223,4.568196116953701,1.7872392552862082,1.6099863555239025,3.5693750000000004,4.732499999999998,3.17319232744749,4.807584767061466,2.525253963844295,2.38787789291403,1.665625,2.0762500000000004,1.5923998141436448,2.0977043482931523,2.146187279580174,1.9693128116226148,3.620416666666667,4.537499999999999,3.268494780413469,4.6323354374135,3.5229631737912257,2.6612436136028395,3.871875,4.7612499999999995,3.7666105955679736,3.42024913628494,4.404105504137377,4.189109241513264,4.88,7.552500000000002,5.622250086065981,6.408125750120104,6.315678500368466,3.907121650834819,2.8629166666666666,3.6941666666666686,2.6750158978879006,2.1767893480060323,2.7347717512675884,2.9422634444671067,4.24625,5.190000000000001,4.175098240461816,3.6293194622325924,5.117438229620075,4.301584430643811,3.936964285714285,4.249285714285716,3.586520020858397,3.973138751299584,4.196818135902566,3.904125730581644
2004-02-29,POMRB,1.93,2.255,1.36,3.4133333333333327,4.0150000000000015,3.82,2.37,3.67,4.668571428571427,2.13125,3.9800000000000013,2.5633693773874136,3.2038919860779913,2.118195168161276,2.0582211931413528,3.2550000000000003,3.808749999999998,2.8059153964684937,4.503148416824714,3.574408410101276,3.301265256313673,1.56625,1.7012500000000002,1.499439888486187,2.0202477702446395,2.7683223203226284,2.655504383671647,3.225416666666667,3.9433333333333325,3.3264302015814144,4.453682116109501,4.518175219902311,5.011809775382797,4.134375,3.87125,3.8659663573407848,3.3453141387271232,5.817313139813985,6.212891504470232,3.5875,5.752500000000002,4.9013500516395885,5.830880496247136,7.232193690704767,5.2607168037691725,2.7741666666666673,2.849166666666669,2.5530095387327405,1.8903487222506417,5.158212776294284,4.282479202053679,3.6768750000000003,4.423750000000002,3.9730589442770894,3.077821450208085,5.836305763444551,4.32538244854884,4.166874999999999,4.058928571428574,4.01934058394361,3.9475039880805185,5.272492590946707,4.726310645346402
2004-05-31,PREMON,4.92,8.8,3.295,6.986666666666667,7.945,6.25,6.566666666666667,7.36,7.3428571428571425,2.2325,2.0950000000000006,3.5060216264324477,3.984106260310384,12.204325879207632,11.397971585129447,3.2487500000000002,3.3299999999999983,5.203549237881097,5.430332644247727,9.44549521352814,9.249378884175055,1.555,1.6300000000000003,2.2176639330917123,2.1182441122058893,2.9937262318431843,2.9118253933474385,3.3316666666666666,3.2974999999999994,4.7905247876155155,4.892615088664115,7.011613870849311,7.94831885433878,4.535,3.8724999999999996,5.497579814404471,5.497320060609805,7.194952508825699,6.68843136321505,3.585,4.007500000000002,5.440810030983753,5.829924051174072,11.24957592836603,9.79533416083335,2.775416666666667,2.8766666666666687,4.158472389906311,5.320433872773519,8.072510180422201,6.632702982538802,3.6031249999999995,4.068750000000001,5.327835366566254,5.135886588133932,8.092223268521483,8.036394137294284,4.682499999999999,3.815000000000002,5.348747207509023,4.777745771398187,6.991564580188474,7.23181359994695
2004-08-31,MONSOON,0.55,0.675,0.37,0.5566666666666666,2.695,0.8,0.51,0.52,2.995,2.31875,2.167500000000001,2.3236129758594686,2.1818736951744127,-1.1480998870028087,0.2378388934296674,3.4737500000000003,3.1799999999999984,3.392129542728658,4.789647027744313,0.8306222108737247,0.872856892761938,1.788125,1.5025000000000004,1.4785983598550272,1.954765433839169,0.29003308014850937,0.2431604396480822,3.58125,3.153333333333333,3.096981539235976,4.220481296719277,1.8456138564204072,1.39854932523302,4.831875,4.396249999999999,4.3765478886426825,4.533113619503899,2.9754874485531753,2.965882227572779,4.525,3.167500000000002,3.584486018590252,4.799142290007023,4.42365806497017,3.23156947467409,3.069166666666667,2.6716666666666686,2.699083433943787,3.1423040132180784,1.5104930570343313,1.3794991149823614,4.059375,3.2850000000000015,3.4047012199397524,2.82393342230617,2.494152086910952,3.2094804001761643,4.985892857142857,4.5187500000000025,4.407248324505414,4.255379930720999,2.944569282689626,3.1521109808694066
2004-11-30,POMKH,1.79,1.54,1.405,3.083333333333333,4.04,5.14,2.07,4.135,4.378571428571428,2.0675,2.297500000000001,2.110167785515681,1.678552281372608,0.0323818325951446,1.1617515179064524,3.6625000000000005,3.3174999999999986,2.651277725637195,4.303294715705356,2.022712721863327,1.9254578938896205,1.9531250000000002,1.6075000000000004,1.4491590159130163,1.8876758009348726,1.3609090366035301,1.1821284780205648,3.48,3.51,3.091522256874919,4.000546939625836,2.9354259343820925,2.3409141349539957,5.051875,4.673749999999999,4.24192873318561,4.352702223964923,3.8225252790330133,4.0589195312948405,5.96625,4.002500000000002,4.206691611154151,4.797579979791193,3.033476813787032,2.0668494321101303,3.2370833333333335,2.8791666666666687,2.4474500603662723,2.5130334068437112,2.8833145605972903,2.2030520081723424,4.145625000000001,3.9212500000000015,3.696820731963851,3.2321510223389427,3.5752146792204194,3.125322766280083,5.1901785714285715,4.846250000000002,4.3957775661318195,4.203875619504121,4.01312198284914,4.238824331207372
2005-02-28,POMRB,2.1,3.505,2.805,3.983333333333333,5.28,8.0,3.89,4.775,5.785714285714287,1.82875,2.340000000000001,2.1061006713094086,1.6134242299244246,0.882155504437927,1.7654964012279157,3.718125,3.629999999999999,2.992766635382317,4.1854863384490555,3.174096835734301,3.1433122113439125,1.9837500000000001,1.9687500000000002,1.99149540954781,1.9482150386394397,2.225086815522204,2.0079068807179747,3.4974999999999996,3.6525000000000003,3.4482466874582847,3.947133785685571,4.22087759602819,4.50016538332625,4.870625,4.989999999999999,4.657157239911365,4.831484009028102,5.429090374905896,5.579038034059268,7.1475,5.047500000000002,5.72401496669249,5.336858269464972,5.227972207978688,6.12888546433739,3.3283333333333336,3.259166666666669,3.024470036219763,3.3907147592233486,5.3067555914477085,3.7517559496007316,4.47625,4.197500000000002,4.12809243917831,4.030920350251699,5.0562594623096535,5.301089551633031,5.2754464285714295,5.125535714285718,4.9517522539648064,4.60027028818353,5.295032939033733,5.425964443419468
2005-05-31,PREMON,2.74,9.06,3.17,5.6066666666666665,8.44,13.6,6.39,6.945,7.86,1.84125,1.7950000000000013,2.359660402785645,2.0395661160276712,5.522995739641841,4.5006436756690915,3.7443750000000002,3.6949999999999994,5.41965998122939,5.11476291367572,9.268450581384752,9.332719911734506,2.02,1.9375000000000004,2.462897245728686,2.042120164167735,3.4629934637529667,3.36367877933787,3.579583333333333,3.3075,4.311614679141638,4.1784341427921765,6.839290748389042,7.617935646912669,4.2787500000000005,5.11375,6.170294343946819,6.983750729634412,7.366801541015645,7.509068100740677,7.31625,6.885000000000002,8.874408980015495,6.825169954637819,10.063794333376283,10.418046887498232,3.4529166666666664,3.2150000000000025,4.370682021731858,6.17706001422372,8.221053007296133,6.682980764776114,4.80875,4.093750000000002,5.254855463506987,6.159696889485763,7.663696620478579,8.278958370809079,5.240178571428571,5.254821428571432,6.1150513523788845,5.631539328723531,7.165238069474104,7.813529476137083
2005-08-31,MONSOON,0.82,0.86,0.74,2.0766666666666667,0.75,2.9,1.4166666666666667,3.58,3.16,1.8175000000000001,1.8625000000000014,1.743796241671387,1.3327880303322126,0.019828318634105724,0.5031207361012195,3.6199999999999997,3.741249999999999,3.595795988737634,4.483765249024773,0.771162135587458,0.827798667608779,2.0100000000000002,2.0300000000000007,1.7737383474372117,1.9185409892493859,0.5405710878397696,0.4565718407070752,3.3833333333333333,3.6875,3.4176354741516493,3.8099768372807206,1.499268793296468,1.134756707173586,3.73625,4.6274999999999995,4.002176606368091,4.669365209752333,3.0592668678546904,3.110369498614218,7.135,7.410000000000001,6.484645388009297,5.98949703388479,4.878495479215531,5.412545330145742,3.602291666666666,3.441666666666669,3.1890758797057814,4.1646581004666805,1.659035881129026,1.0635339074699584,4.750625,4.8587500000000015,4.584913278104192,5.502375174012246,2.068147861058583,2.76656493084413,5.131428571428572,5.296071428571432,4.933030811427331,5.12029532593819,3.165666018350361,2.879792141714324
2005-11-30,POMKH,1.62,1.565,1.3250000000000002,2.22,1.25,4.39,2.16,3.735,3.931428571428572,2.02875,1.8200000000000014,1.6942777450028323,1.3181099713176219,1.1302672394384248,1.6374293047657873,3.25375,3.7474999999999996,2.78347759324258,3.9940352719038827,1.9161827397479145,1.8519607756132912,2.07,2.010000000000001,1.594243008462327,1.8503322981141506,1.6321409923801435,1.4788834426721902,3.25375,3.4716666666666667,2.93858128449099,3.4893797682476655,2.858014553663779,2.5571848894534464,3.4506249999999996,3.9299999999999997,2.9013059638208545,3.059070173312659,3.6878788460352627,3.7321135131944443,7.0725,7.2225,5.646787232805578,5.6048526719424085,4.587393084176072,3.6320135814145758,4.007291666666666,3.464166666666669,2.7774455278234687,3.0451722531851497,3.0318573911709223,2.2290575421021885,4.769375,4.758750000000001,4.244947966862515,4.866573988997179,3.799273528959618,3.903098965512364,5.034285714285715,5.184285714285718,4.532389915427828,4.849557535781986,4.2264733718646275,4.247822559779534
2006-02-28,POMRB,2.08,2.4850000000000003,2.805,3.276666666666667,3.73,7.3,4.994999999999999,4.71,5.362857142857143,2.3874999999999997,1.8150000000000017,1.8485666470016995,1.6382998038294774,1.346849260631261,1.9210064469319292,3.005416666666667,3.4924999999999997,2.6640865559455484,3.694233187158206,3.228013265520253,3.224811053041283,2.21625,2.010000000000001,2.078545805077396,1.9167758521110072,2.5601167623596024,2.429394623293792,3.1120833333333335,3.2950000000000004,3.0738154373612607,3.3714093759776684,4.030217658557786,4.321807544406228,3.33,3.5424999999999995,3.232783578292513,3.054658181755338,4.877030606498507,4.74746896079686,7.285,7.047499999999999,6.308072339683347,5.848165894579072,6.487599910954948,6.279064574012331,4.296458333333334,3.7404166666666683,3.664467316694081,4.299088155566972,5.455298421521025,3.7338095639380886,4.673125,4.7425000000000015,4.430968780117509,4.881965340986905,5.163945069524576,4.910198056689394,5.054642857142857,5.078571428571432,4.864576806399555,5.023479764936691,5.417189059136839,5.364558861052862
2006-05-31,PREMON,4.449999999999998,7.15,3.65,5.276666666666666,7.705,13.8,8.525,7.16,7.505714285714285,2.6224999999999996,2.242500000000001,2.889139988201019,3.6794941471543523,2.7336549358317233,2.506456030758803,2.9833333333333334,3.0149999999999992,4.458451933567329,4.272344396137517,9.158154028116257,9.000879317994558,2.305625,2.1300000000000012,2.7071274830464374,2.0597058485783326,3.4580258617851354,3.3654922158932443,3.261041666666667,3.2125000000000004,3.9549559290834226,3.6072260974101455,6.574276077396556,6.9691297047612615,3.2975,3.35875,5.021670146975508,5.315381226770978,6.833535766566097,7.344535804939687,7.8425,7.097499999999998,9.304843403810008,7.270612325166814,11.101492459260623,10.890347098438596,4.39875,4.274166666666668,5.608680390016449,8.330600530754557,8.369595845543339,6.734618036195979,4.635625,4.7962500000000015,5.522581268070506,6.431474665147202,7.739180162042693,7.901692433038986,5.107321428571429,4.990000000000004,5.921031798125447,5.846920674945252,7.212143524843093,7.642571544826101
2006-08-31,MONSOON,1.98,0.7833333333333333,1.43,1.2733333333333334,0.52,4.4,1.595,2.595,3.6771428571428566,2.886875,2.532500000000001,2.5254839929206114,3.547869329740257,0.8629521769114155,0.7501072792781818,2.9539583333333335,2.9958333333333327,2.988404493473731,3.668220127478279,0.611157182473248,0.4734149826108265,2.353125,2.302500000000001,2.1962764898278624,2.0023482160190595,0.8044157195763901,0.7491238964375511,3.480833333333333,3.011666666666667,2.8823068907833873,3.173060214658482,1.224889967637385,1.4170842444115401,3.4175,3.30125,3.2210020881853048,3.4716610295911785,2.0609999962627183,1.901919866320851,8.595,7.472499999999998,7.342906042286005,6.628120539978107,4.984535853086515,4.851930664444388,4.568125,4.3187500000000005,4.003208234009869,5.562992660356409,1.8075787363525402,1.51638715950428,4.7787500000000005,4.550000000000001,4.351548760842303,4.742063917056465,2.169648151947588,2.377909612780949,5.115178571428571,5.119285714285718,5.023476221732411,5.408744504234501,3.157178505779455,2.8113857772612887
2006-11-30,POMKH,2.34,1.465,1.35,4.215,1.22,7.35,2.8,4.42,3.835714285714286,3.091875,2.7125000000000012,2.451290395752367,3.418511645133513,1.8794668183075547,1.481919259061774,2.92375,2.9708333333333328,2.3790426960842384,3.224034696207872,1.678461693465987,1.8295728268193145,2.3575,2.3087500000000007,1.8577658938967174,1.9389023965419325,1.8601555341535,1.733276527857365,3.2395833333333335,3.5104166666666674,3.415384134470032,3.2615465942789688,2.50741526567723,2.442556221773452,3.39875,3.29375,2.4206012529111827,2.3572219585278793,2.7800707687982777,2.5748310914568475,8.78875,8.212499999999999,7.345743625371602,6.673422915778318,5.184317265592728,4.3737931002813735,4.6274999999999995,4.478750000000001,3.5219249404059214,4.0911484802984095,3.1804002466490178,2.330642128993348,4.858125,4.721250000000001,4.378929256505382,4.481017188677361,3.698165424971461,3.6868959751496657,4.980892857142856,5.0953571428571465,4.54837144732516,5.022989649112397,4.290560303648638,4.350324443157887
2007-02-28,POMRB,3.475,2.35,3.16,3.0400000000000005,4.72,10.36,5.71,5.17,5.5214285714285705,3.083125,3.061250000000001,2.8607742374514205,3.8831411321392126,2.384008504983392,1.9027111474373393,2.935416666666667,2.937083333333333,2.367425617650543,2.976899944877891,2.9248109919053,2.979712054008644,2.34125,2.397500000000001,2.3786595363380307,2.039289704988912,2.8951889650702713,2.785511766036383,2.9983333333333335,3.451250000000001,3.2652304806820194,3.1597443659394155,4.017610881404345,3.9832383539866743,3.29375,3.54125,3.3403607517467098,3.2714904743075595,4.258288065310692,4.2583098419478125,8.64375,8.9775,8.55144617522296,7.278413549861363,7.6288070065478095,7.625705827698546,4.684375,4.657500000000001,4.397154964243553,5.086556502220559,5.6038412811991245,4.2066485241173215,4.801875,4.8362500000000015,4.695357553903229,4.767703127734433,5.209428827940331,5.0332342555966445,4.721517857142857,5.135000000000003,4.937594296966525,5.169805765115544,5.459212036409443,5.494633984153455
2007-05-31,PREMON,4.695,7.043333333333334,3.33,3.583333333333333,6.565,12.29,8.285,7.335000000000001,6.272857142857142,2.9587499999999998,3.1225000000000014,3.5944645424708526,4.942713348806607,4.712840672470529,4.07070413754623,3.0072916666666667,2.910416666666666,4.23778870392366,3.6146647659671154,8.627316783286652,8.44850414683633,2.344375,2.317500000000001,2.7591957218028185,2.154755480696423,3.7829592892125343,3.712709886759672,2.7764583333333333,3.027916666666667,3.392471621742545,3.16313341880368,6.5293830674575615,6.420997858669512,3.54875,3.25625,4.630216451048026,5.166869001049155,6.699710778894707,7.609415644373209,8.15375,8.599999999999998,10.046867705133776,8.12550557202699,12.837381945903228,12.720998608938949,4.838749999999999,4.5975,5.952292978546131,7.887475401995375,8.518138710062395,7.33940028134575,4.5675,4.880000000000002,5.751214532341938,6.402425723242014,7.861962077725147,7.6749423422757985,4.6344940476190475,4.826785714285718,5.471699435322772,5.533455830917334,7.270258492953373,7.66859813377425
2007-08-31,MONSOON,1.665,0.9833333333333334,1.62,1.0366666666666668,0.8200000000000001,4.75,2.29,1.97,2.8350000000000004,2.84875,3.043750000000001,2.822678725482511,3.6778477936704044,2.161274439172992,1.81123464996439,3.1175,2.960416666666666,2.936006555687529,3.1324321504970225,0.5144882294419366,0.5418309869529719,2.246875,2.365000000000001,2.303517433081691,2.114975098851175,1.0871204641112358,1.076534804887705,2.54875,2.9687500000000004,2.4501496397121936,2.7535852099655003,0.9424625728969449,1.3667521052305238,3.7093750000000005,3.3312500000000003,3.1061298706288154,3.638498818123931,1.4753492253266849,1.239421506715174,7.016249999999999,8.687499999999998,7.928120623080265,7.375838049500892,5.7011991782827325,4.165027112396787,5.026875,4.77125,4.487375787127679,5.259773376349588,1.9561215975510997,1.6337810678865994,4.27125,4.723750000000002,4.238728719405162,4.356167848574813,2.302167591254282,2.656437868666629,4.4488095238095235,4.6162500000000035,4.417019661193663,4.822265183598666,3.037047335482292,2.603343155817645
2007-11-30,POMKH,1.66,1.84,1.185,2.6766666666666667,2.96,3.08,3.34,3.17,3.9816666666666665,2.8822916666666667,2.873750000000001,2.3576072352895068,2.635708045191063,2.4306163502056415,2.1405500408670064,3.233229166666667,3.054166666666666,2.4976039334125177,2.8382763852400332,1.5267931243425248,1.7713005548236826,2.206875,2.3237500000000013,1.8561104598490146,2.036055657641754,1.7897926073494035,1.6831508044180987,2.827083333333334,2.5841666666666674,2.5407564504939826,2.6500687269048027,2.231581829017534,2.972014475359895,3.6593750000000003,3.76625,3.0476779223772894,3.370479930936472,2.3153867281920597,2.0074925455495594,6.34875,7.619999999999997,5.988872373848159,6.4625399209363135,6.232947028712564,5.233712018656338,5.144375000000001,4.90625,4.0284254722766075,4.012232104629005,3.3289431125176043,2.6650788525392644,4.053750000000001,4.411250000000001,3.811237231643097,3.5249179904868657,3.689424158718757,3.4790328901231216,4.362857142857143,4.652738095238099,4.242878463382865,4.51803960681142,4.070740074252555,3.8725277666304754
2008-02-29,POMRB,3.275,2.856666666666667,2.545,2.756666666666668,4.2650000000000015,5.53,6.6750000000000025,4.05,3.89,2.946875,2.8237500000000013,2.7245643411737044,2.8235549041238217,3.233666170614727,3.1788082871849777,3.374270833333333,3.1808333333333327,2.6412290267141776,2.755119371109353,2.736187191356282,2.871756200830745,2.1325,2.1700000000000013,2.1316662759094087,2.080083816071962,3.024655158532972,2.946188085731506,3.125416666666667,2.513333333333334,2.627120536963057,2.578633920661161,3.559855702105669,3.677404393910346,3.5900000000000007,3.6525000000000007,3.534606753426374,3.8129143056778863,4.36200046048848,4.804835484802291,6.08625,6.412499999999998,5.805323424308895,6.197442911121507,7.858994997570148,6.64208000621881,5.006875000000001,5.147500000000001,5.087055283365966,5.587851190481209,5.752384150413116,4.75601472576037,3.95375,4.131250000000001,3.906742338985858,3.514137221418814,4.969220122813286,4.48291278883818,4.559136904761905,4.2448809523809565,4.101727078029718,4.235921407036655,5.289894490050384,5.3520541468303335
2008-05-31,PREMON,5.163333333333333,7.462499999999999,3.625,6.093333333333334,6.62,11.78,8.26,6.715,7.216666666666668,3.0079166666666666,2.9408333333333347,3.7000719380375555,4.2459650946044505,4.490370267833179,4.294821556354956,3.536666666666666,3.2856249999999987,4.569737416028506,3.5416993052915546,8.290012404288106,8.134009603424552,2.071875,2.2437500000000012,2.7289997655456455,2.221498052493255,3.510822418542105,3.4054566900022287,3.0033333333333343,3.140833333333334,4.013605655511167,3.0888360735495426,6.096761455500891,5.5263724717972735,3.3412500000000005,3.6662500000000007,4.7687640520558245,5.494108529555587,6.648522269614579,7.109314265027431,6.2675,6.284999999999998,8.195194054585336,7.167307219593608,11.742161478087278,10.691754310274558,4.821250000000001,5.14125,6.35623317001958,8.041298041821548,8.666681586253834,7.830529874030132,3.941875,3.976250000000001,5.030045403391515,5.297435246121633,7.457691656671068,6.98694772915697,4.6761607142857144,4.480833333333338,5.347702913484498,5.011185279853706,6.89906544368644,7.261168771990417
2008-08-31,MONSOON,1.7133333333333336,1.6925,0.73,0.9133333333333332,0.21,3.16,1.215,1.79,3.461428571428572,3.206458333333333,2.9529166666666677,2.9053764961558666,3.169777944979555,1.6563908614156646,1.5230836829246008,3.654270833333333,3.462916666666665,3.4188424496171033,3.2422229625525407,0.6068998329700483,0.7338867241579862,2.1843749999999997,2.021250000000001,1.9293998593273873,2.1005190765599955,1.2480854125158585,1.2619845564319183,2.9525000000000006,3.1100000000000008,2.773496726640033,2.7129968534308064,0.9338622642169954,1.2598501523432943,3.098750000000001,3.513750000000001,2.9452584312334946,3.495935055207266,1.3717131006269168,1.140669024427451,6.9799999999999995,5.887499999999998,6.181116432751201,6.3114068394554135,4.6470998010609526,4.122279816716131,4.6431249999999995,4.8725000000000005,4.299739902011748,4.566494092491524,2.1046644722594463,1.9600120547799191,4.01875,3.931250000000001,3.734027242034909,3.67425852950164,1.85766835104332,2.362677093018635,4.916309523809524,4.6374404761904815,4.593193176662128,4.598454623381845,2.8474183406635065,2.6563007950602735
2008-11-30,POMKH,2.1,2.43,1.59,1.8233333333333333,1.5799999999999998,6.12,2.93,3.255,4.291428571428572,3.320833333333333,3.0629166666666676,2.58322589769352,2.548747020876241,1.7965126240750164,1.5185098580509533,3.6715625,3.610416666666665,3.023305469770262,3.087901633510769,1.6261480605990537,1.9203189867666675,2.301875,2.122500000000001,1.7936399155964324,2.0574440562541496,1.3477851237324936,1.2286329460992396,2.9608333333333334,2.8966666666666674,2.3934313693173532,2.5132534507616464,2.2064488997503053,2.8683585237443436,3.106875,3.168750000000001,2.3991550587400967,2.5450977129164367,2.309086308282456,2.3601760964118723,7.3525,6.647499999999999,6.156669859650721,6.188457697473814,4.77281494486266,4.054567932309143,4.536875,4.7700000000000005,3.751843941207049,3.311474810306686,3.4774859767695347,2.8046465257135296,4.24,3.952500000000001,3.5424163452209454,3.2956895421665577,3.2942482062720098,3.5115165229771,5.035119047619048,4.714880952380958,4.472487334568705,4.4705062299828375,3.993785171047386,4.074762943194738
2009-02-28,POMRB,4.423333333333333,3.2075,3.04,3.203333333333333,3.705,8.19,5.66,4.58,5.501428571428572,3.335833333333334,3.350000000000001,3.319268871949445,3.536583558393733,3.436964810848116,2.9958552922390798,3.6546875,3.698124999999998,3.0969832818621574,3.084442695891296,2.828129134829807,2.95514352585457,2.3325000000000005,2.246250000000001,2.2921839493578595,2.1452750829356093,2.8392878105193535,2.733018464314319,3.069583333333333,3.0083333333333337,2.717392154923745,2.562465009527542,3.4153820416756235,3.3798787993162485,3.401875,3.0287500000000005,2.9214930352440582,2.879180786020286,4.068464146348172,4.239822732134131,7.45,7.312499999999998,6.970001915790432,6.481653966057848,7.277928836516148,7.474789816825765,4.573125000000001,4.516249999999999,4.515106364724229,4.4789125485317625,5.9009270098917455,5.222656974630721,4.68625,4.085000000000001,3.9574498071325674,3.864586147849913,4.663586418809498,4.47556432613082,4.950178571428572,5.117738095238101,4.884063829312652,4.728220146822026,5.266334061514174,5.5111981968842505
2009-05-31,PREMON,4.9300000000000015,7.25,4.07,5.713333333333334,7.245,12.1,8.425,7.955,6.555714285714287,3.47,3.291666666666668,3.9635613231696674,4.673669809658837,5.391893735551028,4.7232364861866,3.6262499999999998,3.644999999999998,4.758189969117295,3.844489208640256,8.219172768739359,7.977031710806577,2.26125,2.3575000000000013,3.0033103696147156,2.326063127069545,3.6744830726875493,3.588975006936676,3.2529166666666667,2.913333333333334,3.915768626287581,3.048871159182349,6.03746901269546,5.673927137216281,3.745,3.1850000000000005,4.650895821146435,5.241523047461298,6.326694656572833,6.619555535986919,7.44875,7.392499999999998,9.02200114947426,7.454374619440096,12.048256941551504,11.905821891033735,4.635,4.557499999999999,6.079063818834538,7.697519916414105,8.815224435788794,7.83343500629312,5.085624999999999,4.3950000000000005,5.55646988427954,6.683871948006272,7.307885249622192,7.068559462708258,4.927142857142858,4.952500000000006,5.552724011873305,5.297819379763324,7.101249996863258,7.429748190936713
2009-08-31,MONSOON,2.066666666666667,1.77,0.53,2.1633333333333336,1.945,3.62,1.34,4.12,3.4428571428571435,3.4745833333333334,3.3800000000000012,3.204803460568467,3.6524781682906826,1.914455699997962,1.56729732336986,3.5803125,3.664374999999998,3.562913981470377,3.559649724240693,0.8868908545072716,0.9342265109847042,2.185625,2.307500000000001,2.0139862217688296,2.1852325045485,1.3018293699730021,1.247694507705509,3.285,3.225833333333334,3.214794509105882,2.916728309466694,0.828357003623581,1.148445347140143,3.94375,3.6187500000000004,3.568537492687861,4.301993433071445,1.0354761924336855,0.9217069929755155,7.332500000000001,7.507499999999998,6.861200689684556,6.627210689356308,4.737096327418938,4.00559023185917,4.65,4.588749999999999,4.183438291300723,4.62917031325316,2.253207321935042,1.8912793154213015,5.279375000000001,4.977500000000001,4.981881930567724,6.248826626778496,1.9670302550192322,2.6463269825430054,4.899285714285714,4.947857142857148,4.708777264266841,4.863604215638621,2.9304284948596395,2.804220765952714
2009-11-30,POMKH,2.8200000000000003,2.125,1.22,2.04,2.59,5.65,3.3,4.12,4.125714285714286,3.3795833333333336,3.560000000000001,3.05088207634108,3.236316491960075,2.2886970194679637,1.9210064469319292,3.6224999999999996,3.588124999999998,2.9877483888822263,3.3397819439685508,1.8413762907162923,2.077257679623942,2.10375,2.215000000000001,1.6963917330612976,2.106649115442917,1.5557098214469867,1.4352691296195534,3.5787500000000003,3.2800000000000002,2.744876705463529,2.7674788748,2.2962671237870085,2.5366448506958057,4.025625,3.8712500000000003,3.1771224956127164,3.710098398860669,2.3173891693098083,2.446535758720061,7.2625,7.389999999999998,6.376720413810734,6.351407129507703,5.3314008833646,4.724848165147027,4.83125,4.6812499999999995,3.830062974780434,3.696461197842663,3.6260288262439375,2.9155054036839134,5.545,5.193750000000001,4.637129158340635,5.607546021723793,3.817710248094766,4.347628027582041,5.152857142857143,4.9064285714285765,4.475552072845819,4.657926635845005,4.062769828714345,3.9907852186462445
