Date,Season,Dalsinghsarai,Khanpur,Gore,Rosare,Sarairanjan,Samastipur,Singhia,Ujjiarpur,Vidyapatinagar,Patori,Kalyanpur,Warisnagar,Bibhutipur,Tajpur,Dalsinghsarai_Trend,Dalsinghsarai_SMA,Dalsinghsarai_EWMA,Dalsinghsarai_DES,Dalsinghsarai_TES,Dalsinghsarai_ARIMA,Khanpur_Trend,Khanpur_SMA,Khanpur_EWMA,Khanpur_DES,Khanpur_TES,Khanpur_ARIMA,Gore_Trend,Gore_SMA,Gore_EWMA,Gore_TES,Gore_ARIMA,Rosare_Trend,Rosare_SMA,Rosare_EWMA,Rosare_DES,Rosare_TES,Rosare_ARIMA,Sarairanjan_Trend,Sarairanjan_SMA,Sarairanjan_EWMA,Sarairanjan_DES,Sarairanjan_TES,Sarairanjan_ARIMA,Samastipur_Trend,Samastipur_SMA,Samastipur_EWMA,Samastipur_DES,Samastipur_TES,Samastipur_ARIMA,Singhia_Trend,Singhia_SMA,Singhia_EWMA,Singhia_DES,Singhia_TES,Singhia_ARIMA,Ujjiarpur_Trend,Ujjiarpur_SMA,Ujjiarpur_EWMA,Ujjiarpur_DES,Ujjiarpur_TES,Ujjiarpur_ARIMA,Vidyapatinagar_Trend,Vidyapatinagar_SMA,Vidyapatinagar_EWMA,Vidyapatinagar_DES,Vidyapatinagar_TES,Vidyapatinagar_ARIMA,Patori_Trend,Patori_SMA,Patori_EWMA,Patori_DES,Patori_TES,Patori_ARIMA,Kalyanpur_Trend,Kalyanpur_SMA,Kalyanpur_EWMA,Kalyanpur_DES,Kalyanpur_TES,Kalyanpur_ARIMA,Warisnagar_Trend,Warisnagar_SMA,Warisnagar_EWMA,Warisnagar_DES,Warisnagar_TES,Warisnagar_ARIMA,Bibhutipur_Trend,Bibhutipur_SMA,Bibhutipur_EWMA,Bibhutipur_DES,Bibhutipur_TES,Bibhutipur_ARIMA,Tajpur_Trend,Tajpur_SMA,Tajpur_EWMA,Tajpur_DES,Tajpur_TES,Tajpur_ARIMA
2003-02-28,POMRB,4.4,10.676666666666668,2.07,4.8775,5.4766666666666675,5.796666666666668,2.186666666666667,3.1833333333333336,3.4166666666666665,3.7283333333333335,9.217272727272727,3.8333333333333335,4.78,3.2,3.745,4.0074999999999985,3.8061621981139675,3.8830889490255234,3.874400407261831,3.826052602178067,7.695555555555556,5.980833333333336,6.761691983549552,7.564505989848373,6.556797419072092,5.924805433489395,2.07,2.07,2.07,2.1347429067173658,0.0,4.297291666666666,4.647708333333333,4.606075422843173,4.570955797464052,4.65364758439051,4.666393154489985,6.5896875,6.5896875,6.106018302244051,6.493528362223896,5.5758214997766,5.443557693250641,6.619583333333334,6.619583333333335,6.2405450705539245,6.288755535063544,5.895811726880748,5.704325743627023,2.800416666666667,2.6241666666666674,2.5856697546742486,2.433785604584307,1.5273535784675079,1.7452197486902632,3.4333333333333336,3.588333333333333,3.4004801303858856,3.4133518120633988,3.74508696058012,3.7006392239520323,4.159404761904762,4.145238095238095,3.882636219814201,4.099133949478001,3.9873243754867507,4.181441651148193,4.067916666666666,4.144166666666665,3.753612086439281,3.743379965587213,3.7480256333137514,4.353219318754618,6.633327020202019,7.759000721500724,7.678767823554412,7.047249957219998,7.747036414883118,7.383704066427275,3.2989583333333337,3.3383333333333356,3.2739592624319362,3.1349296295351126,3.3243817781560043,3.4577500698572066,4.384861111111111,4.384861111111111,4.288614272345557,4.25963867011827,4.8472570242582425,4.779999884582377,3.2687500000000003,2.800000000000001,2.8094608799577365,2.7714754094195877,2.86076791727654,2.857641260238171
2003-05-31,PREMON,4.59,10.130555555555556,,5.31,8.396666666666668,8.535,3.525,4.1,6.025,5.415,6.800909090909091,4.235,6.330666666666668,5.3,3.7525,3.8824999999999985,4.11969731886838,3.948175429911994,5.591164777771267,5.303939747962482,10.345555555555556,6.429305555555558,8.109237412351954,7.594384081146894,8.836354504490044,9.72641945710008,,,,,,4.249791666666667,4.325208333333332,4.887645253705903,4.798687552023761,6.401193025133178,6.46386257089425,6.589687500000001,6.5896875,7.022277648013098,6.813388569577185,8.494128359350391,8.345904947838182,6.619583333333335,6.619583333333334,7.158327042332354,7.077578453537938,8.632458934216263,8.385915703004413,2.865,2.8579166666666675,2.961401852804549,2.761987446810818,2.372593942398071,2.36194021994403,3.255833333333334,3.5583333333333336,3.6802880782315315,3.5613748283015436,5.1703874976157325,4.75832097429293,4.074821428571429,4.2439880952380955,4.739581731888521,4.3702196679698995,5.837450233844926,5.685838229530949,4.27625,4.044166666666665,4.418167251863569,3.9644026686622515,6.026540393286653,5.7948074627133845,6.229576534576534,7.079406565656569,7.327624330496283,6.949688280885433,9.52641057082092,9.960563328370416,3.2258333333333336,3.3470833333333356,3.658375557459162,3.347587754447708,5.0690212598254885,4.747236803349867,4.384861111111111,4.384861111111111,5.105435230074002,5.336787004070348,6.272523248212939,6.330666462045205,3.275,3.3000000000000007,3.805676527974642,3.2780208160222397,4.371168085768633,3.957120158313918
2003-08-31,MONSOON,3.1,12.15,,1.79,6.22875,5.62,2.37,2.7300000000000004,2.1533333333333333,3.9,3.3363636363636364,2.535,2.8027777777777767,1.85,3.79625,3.607499999999999,3.711818391321028,3.9013416027557244,2.285623704145138,2.132813719207739,11.908750000000001,8.961805555555557,9.725542447411172,7.628742531248525,3.979568361402709,4.0280431210173555,,,,,,4.320520833333333,4.269374999999999,3.6485871522235422,4.383502990559177,2.688567138146577,2.393578477936763,6.589687500000001,6.5896875,6.704866588807859,6.728128888111221,6.324367534070782,6.1910943363058,6.619583333333334,6.619583333333334,6.5429962253994125,6.653000350569603,5.715585495194712,5.55636455593976,2.95,2.7429166666666673,2.7248411116827294,2.5855188514168774,2.9596517341505946,3.058110325163754,3.1141666666666667,3.3083333333333336,3.300172846938919,3.342096168704946,1.927323812491907,1.9426342041779652,3.9952380952380953,4.074821428571429,3.7050823724664457,4.060153318511031,3.082385336290771,3.1328851044762254,4.465416666666667,4.091666666666664,4.210900351118141,3.946913681147454,2.559306728633488,3.0732616901527168,6.171573426573426,6.187247474747478,5.731120052843225,6.438940443039641,5.4344883899148355,5.017152377441565,3.1341666666666668,3.2508333333333357,3.2090253344754966,3.150876436277513,2.0134772830396863,2.4533469716877674,4.384861111111111,4.384861111111111,4.184372249155512,4.377068175344049,2.738296169865192,2.8027776521490075,3.28125,3.2375000000000007,3.0234059167847853,3.121574533811736,2.3720692439877182,1.577638688112406
2003-11-30,POMKH,3.5,13.96,,4.943333333333333,6.256666666666668,6.526666666666667,3.8666666666666667,2.8,4.704285714285715,4.8,5.733076923076923,2.2,3.626,2.9,3.84875,3.897499999999999,3.627091034792617,3.8865644491177935,3.3236254445045343,3.246145312898527,12.1575,11.729305555555557,11.419325468446704,7.667135246787045,7.55351312108886,8.514833214416766,,,,,,4.425833333333333,4.230208333333332,4.166485624667459,4.5256190973194235,3.738026548713224,3.874242817722626,6.589687500000001,6.5896875,6.525586619951382,6.649069458323731,6.350245442228733,6.218842233859646,6.619583333333333,6.619583333333334,6.536464401906314,6.608467788367604,6.620295283998603,6.422405298521965,2.912916666666667,2.987083333333334,3.1815713336763043,3.075182583232817,3.0368013019480555,3.1174483680454004,3.1075,3.2033333333333336,3.100103708163351,3.193806261753157,2.966971215430426,2.8315809990586898,3.9156547619047624,4.074821428571429,4.104763709194153,4.15140853647362,3.9028417086207607,4.146558521442989,4.406874999999999,4.460833333333331,4.446540210670884,4.055261330123793,3.875312015740236,3.7777337139450675,6.720859765234765,6.271905594405598,5.7319028009367035,6.288688738048114,4.904329508670931,4.807409533679043,2.91875,3.200833333333336,2.8054152006852977,2.9260509876081287,2.6530974151093343,2.9124577848189817,4.384861111111111,4.384861111111111,3.961023349493307,3.981086113024413,3.6813650101770747,3.625999833979647,3.2562500000000005,3.312500000000001,2.974043550070871,3.150804045348982,2.6234678107256277,2.6595721491376647
2004-02-29,POMRB,3.59,12.112222222222224,2.07,5.6,5.4766666666666675,5.796666666666668,1.89,2.47,2.78,3.765,8.414615384615384,3.3,4.78,2.95,3.68875,3.694999999999999,3.61225462087557,3.8792904164688777,4.149012567927481,4.174468708003219,10.929305555555556,12.088194444444445,11.696484169956912,7.701536588177832,12.272919028520187,12.003092306811247,2.07,2.07,2.07,2.1404638090961687,0.0,4.348333333333333,4.410833333333332,4.739891374800475,4.7748777104301015,4.532147056101538,4.594273727655986,6.5896875,6.5896875,6.106018638637496,6.432009309410541,5.568086105749893,5.449825910581053,6.619583333333334,6.619583333333335,6.240545307810455,6.295540062518088,5.888076792322973,5.717877617025813,2.7216666666666667,2.9129166666666673,2.6649428002057824,2.671016271501836,2.398185890406027,2.1227134474708524,2.945,3.0250000000000004,2.8480622248980105,3.002413935201588,3.2620701510038694,3.1520544200104657,3.6552380952380954,3.915654761904763,3.5748582255164916,3.959911514097461,3.6671116243329513,3.639602674475368,3.970625,4.469999999999997,4.173924126402531,4.006606042503063,4.471745040168212,4.464797733371866,7.766182817182817,6.071241258741262,6.804987834408176,6.487742757668959,7.144649277105497,8.020703266286038,2.676875,3.067500000000002,3.0032491204111786,2.985322628477131,3.2094669729251546,3.40162303348936,4.384861111111111,4.384861111111111,4.288614009695984,4.264127400368303,4.847257835250661,4.779999894363728,3.15,3.250000000000001,2.964426130042523,3.178930520635758,3.2836183705539863,3.334803332334282
2004-05-31,PREMON,5.82,10.685,,5.43,8.396666666666668,8.535,3.525,4.76,6.025,4.91,11.997857142857145,3.045,6.330666666666668,5.35,3.42,4.002499999999999,4.495352772525342,4.033347704629805,5.349457698115057,4.9749477161576525,8.423055555555557,12.226805555555558,11.291890501974148,7.732857760264339,13.068309422343113,10.599749397238183,,,,,,4.3410416666666665,4.440833333333332,5.015934824880285,4.979521718103903,6.470301249855323,6.319580027985438,6.589687500000001,6.5896875,7.022277849849165,6.756630932705889,8.485752851011071,8.355515197050336,6.619583333333335,6.619583333333334,7.158327184686273,7.08250867204582,8.62408382552475,8.391122546892104,2.522708333333333,2.9129166666666673,3.0089656801234694,3.0008652107053653,3.400167939243419,3.592746514875114,2.7124999999999995,3.19,3.6128373349388063,3.4111573802528126,4.575726050884459,4.085105643705019,3.394821428571429,3.915654761904763,4.554914935309895,4.250499187819306,5.7319655629733575,5.479521783653569,3.3412499999999996,4.343749999999997,4.468354475841519,4.1217210816002625,6.445983057357422,5.7200591401774705,8.594836080586083,7.370478271728275,8.882135557787763,7.102539584117504,8.165869470964747,8.674671699554102,2.68125,2.7700000000000022,3.019949472246707,2.9771599403083644,4.766755854783831,4.414350913491408,4.384861111111111,4.384861111111111,5.1054350724842585,5.3419163734494415,6.272523839381205,6.33066648294261,3.21,3.2625,3.918655678025514,3.65040024228764,4.558558673839546,4.335521281368195
2004-08-31,MONSOON,0.59,1.77,,1.05,6.22875,5.62,0.84,0.77,0.07,0.915,6.502000000000002,1.79,2.8027777777777767,0.95,3.55625,3.3749999999999987,2.9332116635152055,3.7996529549409304,2.7445086968097168,2.705967610812871,7.691527777777778,9.631805555555559,7.483134301184489,7.744633442367221,8.361107536211511,6.368493204275969,,,,,,4.407500000000001,4.2558333333333325,3.4295608949281706,4.394582571169556,2.7691687417265274,2.3895162563207517,6.589687500000001,6.5896875,6.704866709909499,6.676822222157672,6.315408819655646,6.198223336676537,6.619583333333334,6.619583333333334,6.542996310811764,6.656207487888438,5.706627126654509,5.560293712903206,2.6,2.5304166666666674,2.1413794080740813,2.1960317062155865,2.480928668525803,2.2472530227368868,2.89,2.6999999999999997,2.475702400963284,2.7556835227989303,1.9408524319274925,2.0388254558063186,3.5210714285714286,3.3948214285714293,2.760948961185937,3.664919852608819,2.5843160334441153,2.7582806214086766,3.145625,3.597499999999997,3.047012685504911,3.6730399992732736,2.5693391889686006,2.701835021147578,9.081225732600734,8.161887362637366,7.930081334672659,6.9629547273366965,6.370991825489366,7.2136084280962525,3.006875,2.583750000000002,2.527969683348024,2.703161702012567,1.3137208628209862,1.8616781647372753,4.384861111111111,4.384861111111111,4.1843721546016655,4.381704593642112,2.7382966007939054,2.802777663775044,3.2925,3.0375,2.7311934068153083,3.2801816255584626,2.511380843213421,1.7865053964011137
2004-11-30,POMKH,3.86,4.29,,5.625,6.256666666666668,6.526666666666667,3.805,2.9,4.704285714285715,2.75,9.196666666666667,2.98,3.626,4.28,3.6799999999999997,3.464999999999999,3.303926998109123,3.817804623672328,2.3692011464901337,2.3152220749529326,8.33,7.214305555555558,6.205880580710693,7.76193053181926,8.038906461880286,5.336953234570723,,,,,,4.4575,4.42625,4.307736536956902,4.624740082066153,3.633303803389305,3.9709997938077963,6.589687500000001,6.5896875,6.525586692612366,6.603640169487737,6.340759054865103,6.226003185733805,6.619583333333333,6.619583333333334,6.536464453153725,6.6101855200822275,6.6108091799023105,6.431648610585841,2.8018750000000003,2.5150000000000006,2.806827644844449,2.748443069420476,3.329778588543171,3.4077759796040845,3.07375,2.7249999999999996,2.6454214405779704,2.776182848810052,2.0238429589213816,1.8976372068781244,3.696696428571429,3.3948214285714293,3.5382836624258482,3.811538456051154,3.7120909490606344,4.030750495585424,3.35625,3.0849999999999964,2.9282076113029465,3.5384581849399215,2.558927058643346,3.169651315384647,8.813580357142857,9.027784798534801,8.436715467470263,7.173063011067884,7.0686907079180665,6.652563758956308,3.536875,2.7787500000000023,2.7087818100088144,2.74328374048704,1.9330827796421923,2.2290699489164223,4.384861111111111,4.384861111111111,3.9610232927609994,3.984731644259854,3.6813653243000877,3.625999850394428,3.18625,3.3825,3.350716044089185,3.5245172010207413,2.399078727465827,2.4928335252977316
2005-02-28,POMRB,4.32,15.93,2.07,5.45,5.4766666666666675,5.796666666666668,2.57,3.79,3.79,4.25,8.842142857142857,5.125,4.78,2.23,4.313750000000001,3.647499999999999,3.710356198865474,3.8678894090051594,3.820307378719378,3.780445058030919,9.44,8.168750000000003,10.095528348426416,7.804808833346455,9.25812273545884,7.80503315648042,2.07,2.07,2.07,2.1456885295502945,0.0,4.766875000000001,4.38875,4.764641922174142,4.814651858612345,4.605022191557329,4.828696424788264,6.5896875,6.5896875,6.106018682234087,6.392664780946902,5.558126110222811,5.452116337752285,6.619583333333334,6.619583333333335,6.240545338558902,6.296094902522006,5.878117034507937,5.737890346379157,2.9187499999999997,2.6850000000000005,2.7120965869066698,2.718495833284329,1.5619123412711036,1.3485878119999088,3.3962499999999998,3.0549999999999993,3.103252864346782,3.006518911172179,2.8245924372464275,2.6342442690244763,4.182321428571429,3.6473214285714293,3.638970197455509,3.809348517056086,2.8892983852849747,2.72824043194284,3.9306249999999996,3.2062499999999963,3.456924566781768,3.6282905373807455,2.830462178146347,3.3772142660100872,8.790889880952381,9.134666666666668,8.5988864233393,7.313063150540199,9.816326778173542,9.862547233609828,4.01625,3.235000000000002,3.675269086005289,3.231998041854567,3.161097160002048,3.4116067396985805,4.384861111111111,4.384861111111111,4.2886139756566,4.26666372417418,4.847258064228827,4.779999902675184,3.8074999999999997,3.2024999999999997,2.902429626453511,3.372457005982521,3.620675349325598,3.6080835119966133
2005-05-31,PREMON,6.08,11.975,,5.98,8.396666666666668,8.535,4.46,4.91,6.42,6.11,9.429166666666667,5.46,6.330666666666668,5.22,5.18625,3.7124999999999986,4.658213719319285,4.041479403939181,5.52473898330082,5.2423307821040925,11.01175,8.491250000000003,10.84731700905585,7.839078388744659,11.391533160505416,12.331701595713827,,,,,,5.073125,4.52625,5.250785153304485,5.087888650330131,6.492842350887203,6.181310711896785,6.589687500000001,6.5896875,7.02227787600712,6.723398431966046,8.475371784001743,8.359026813632484,6.619583333333335,6.619583333333334,7.158327203135341,7.082112353289072,8.613702946265093,8.419538770268678,3.033125,2.9187500000000006,3.411257952144002,3.511349108089309,3.348090966679609,3.626329927984821,3.9325,3.092499999999999,3.8259517186080694,3.4504677617355943,4.990175754223277,4.558163216957636,4.373035714285715,3.746071428571429,4.751382118473305,4.17644359122975,5.771310680525929,5.928341473457342,4.49546875,3.506249999999996,4.518154740069061,3.9606373135960724,5.746372333855763,5.600386185852826,9.119970238095238,8.492494047619049,8.930998520670247,7.5077993918423696,10.508841854028457,9.748496790432016,4.51125,3.8387500000000023,4.389161451603173,3.684512534239718,5.55720394357351,4.993857035817826,4.384861111111111,4.384861111111111,5.105435052060628,5.343319036220201,6.2725240062935255,6.330666499918886,4.495,3.1699999999999995,3.8294577758721067,3.77276890053048,4.525705084053952,4.433942316771169
2005-08-31,MONSOON,5.4,9.36,,2.975,6.22875,5.62,0.84,3.2,3.56,4.31,8.889166666666666,3.21,2.8027777777777767,6.05,5.671250000000001,4.914999999999998,4.9549282315915715,4.154136807656794,2.9601195150976736,2.7060711754307762,11.241833333333332,10.388750000000002,10.25239020543351,7.86765614170315,6.768768705143557,5.984472807275105,,,,,,5.226249999999999,5.0075,4.340471091982691,4.811548507343209,2.9108309565870596,2.3193033772433194,6.589687500000001,6.5896875,6.704866725604272,6.649556555875498,6.304657611307656,6.200828296793905,6.619583333333334,6.619583333333334,6.542996321881205,6.655205778435716,5.6958760623205436,5.569722476372764,3.105,2.9187500000000006,2.382754771286401,2.6485919316294484,1.3778658978606644,1.4383430283995504,4.28625,3.6999999999999993,3.575571031164842,3.372028187700437,2.227111631134974,2.1871142476534313,4.0912500000000005,4.618571428571429,4.274829271083983,4.090870528821104,1.6557829033999327,1.9975959467109332,4.549479166666666,4.354999999999996,4.434892844041436,3.999888605007249,2.711013754731008,1.9216902308288537,9.621523268398269,9.089285714285715,8.914265779068815,7.611592050179973,6.461193715139379,5.705907772404274,4.878125000000001,4.193750000000002,3.9174968709619042,3.5575394531051954,2.831576444863894,3.188484534583978,4.384861111111111,4.384861111111111,4.184372142347487,4.382251815009803,2.7382967224636836,2.802777673418475,4.851249999999999,4.444999999999999,4.717674665523264,4.318827745673477,2.444531466277363,1.6319865802940798
2005-11-30,POMKH,6.03,9.274,,6.15,6.256666666666668,6.526666666666667,4.72,4.76,2.74,3.87375,9.44214285714286,5.52,3.626,4.68,5.893125000000001,5.457499999999999,5.384956938954943,4.304515379874876,4.771926970175983,4.889807765078794,10.819958333333332,11.634750000000002,9.861034123260106,7.896081404152888,9.137342398290432,8.530079832100558,,,,,,5.57375,5.13875,5.064282655189615,5.095032754560755,4.177714334216345,4.74709914002121,6.589687500000001,6.5896875,6.52558670202923,6.582058947235757,6.3296869847205945,6.228619821035349,6.619583333333333,6.619583333333334,6.53646445979539,6.608846444101974,6.599737201333395,6.442607567396402,3.07875,3.147500000000001,3.3176528627718405,3.5347162046246576,4.1093926243496615,3.991046450874391,4.67,4.164999999999999,4.049342618698905,3.689602959450196,3.349268430380247,3.3069611304909783,4.125416666666666,4.1275,3.66089756265039,3.9022416933554194,5.022314146744909,5.352228906669354,4.648020833333334,4.635937499999996,4.210435706424862,3.973857396082583,4.141409888936413,4.056861402617117,10.391534403096905,9.150654761904764,9.125416610298434,7.770580834826885,8.25626075909275,8.526837053318586,5.137499999999999,4.828750000000002,4.558498122577142,3.9511483566279013,3.4071226610216074,3.5393240593633823,4.384861111111111,4.384861111111111,3.9610232854084924,3.98470661180038,3.6813654129905737,3.62599986379873,5.08875,4.544999999999999,4.702604799313958,4.582876346089836,4.140336415577251,4.416656785281739
2006-02-28,POMRB,6.03,12.786666666666667,2.07,6.15,5.4766666666666675,5.796666666666668,2.23,4.76,3.5,3.5583333333333336,12.609090909090913,5.52,4.78,4.68,5.9375,5.884999999999999,5.6429741633729655,4.4445944108976185,6.112246300986782,6.142627929511696,9.82725,10.84891666666667,11.03128714062273,7.932262047314316,12.906708531358044,11.959301747798966,2.07,2.07,2.07,2.1504287089124436,0.0,6.074375000000001,5.31375,5.4985695931137695,5.3648047010821305,5.145049055638412,5.435815684694249,6.5896875,6.5896875,6.106018687884205,6.376332674970667,5.5467807458231455,5.447327852227076,6.619583333333334,6.619583333333335,6.240545342543901,6.29465537438634,5.866771726381429,5.724636630181491,3.0949999999999998,3.062500000000001,2.882591717663104,3.2190323462351245,2.8598520440318875,2.514760414737185,5.00125,4.407499999999999,4.333605571219342,3.928845062968955,4.409149898588411,4.326918768583874,3.9499999999999997,4.055000000000001,3.5965385375902343,3.846660440834874,3.472050545982389,3.375844637176442,4.838645833333333,4.46302083333333,3.949594757188251,3.908204921046,4.209784868008367,4.625776970986954,10.092120483682987,10.092391774891777,10.518886329815427,8.299765106714778,10.177721504842706,9.686197119291418,5.394375,4.927500000000002,4.943098873546285,4.2580645184416746,5.112430116203081,5.221797495491896,4.384861111111111,4.384861111111111,4.288613971245096,4.266266059774378,4.847258128879249,4.779999909808937,4.8475,5.157499999999999,4.693562879588375,4.818297149189493,4.892568183529675,4.672714729059972
2006-05-31,PREMON,6.1450000000000005,11.743333333333332,,8.06,8.396666666666668,8.535,4.59,7.01,6.9833333333333325,7.59,11.822307692307696,7.14,6.330666666666668,4.67,5.637500000000001,5.901249999999999,5.84378449802378,4.583373408527815,7.539651450448463,7.342113120678565,8.27825,10.791000000000002,11.31610561770697,7.966210395505785,12.439449326543544,10.991560320867054,,,,,,6.179583333333333,5.833749999999999,6.523141755868261,5.9633352463973415,7.0689974861703435,6.685390882535593,6.589687500000001,6.5896875,7.0222778793971905,6.712007014657218,8.463798951955614,8.351685246354169,6.619583333333335,6.619583333333334,7.158327205526341,7.080692505002932,8.6021301308254,8.409221168339817,3.0949999999999998,3.0950000000000006,3.5655550305978627,3.924517899760251,4.402290624301248,4.481395435099317,4.975,4.932499999999998,5.404163342731605,4.652344974314279,6.276829949203631,5.879235196761661,3.6847916666666665,4.195833333333333,4.951256455887473,4.287562311841028,6.075585550116401,5.52615905223626,5.048802083333333,4.83302083333333,5.40575685431295,4.404486069768446,6.208510856057531,5.877251736732582,9.098488386613388,10.690677031302034,11.040254874812334,8.665350621511237,11.992129819298965,11.556876846887306,5.21375,5.347500000000002,5.821859324127771,4.842853088359217,6.811675048641396,5.993355533259681,4.384861111111111,4.384861111111111,5.105435049413725,5.342667952489338,6.272524053420079,6.330666513993586,4.67375,5.02,4.684137727753025,5.020525287445884,6.209869253268879,6.1791740249207905
2006-08-31,MONSOON,5.69,1.65,,4.9,6.22875,5.62,0.84,3.75,1.593333333333333,4.355,4.100714285714286,3.585,2.8027777777777767,4.67,5.2725,5.973749999999999,5.782270698814268,4.6798316028889095,4.046794811902905,4.0439228649883665,7.313916666666667,8.863500000000002,7.449663370624182,7.978030477276843,7.809808362006964,6.822120629868329,,,,,,6.006250000000001,6.3149999999999995,5.873885053520957,5.966410763412654,3.8266138347660035,3.309451240480029,6.589687500000001,6.5896875,6.704866727638314,6.642590363476149,6.292901348655863,6.195382232421048,6.619583333333334,6.619583333333334,6.542996323315805,6.653934378386992,5.684119782836238,5.564782208694611,3.1375,3.0950000000000006,2.475333018358717,2.9221432452597798,1.0055012210720529,0.791437404629613,4.99375,5.0699999999999985,4.7424980056389625,4.410250690728053,3.908030621736077,3.959696659193465,3.74875,3.704166666666666,3.608087206865817,3.910508701385669,2.4814692934694143,2.484368476112982,5.24875,4.84427083333333,4.98545411258777,4.3880811381010965,3.623935101904721,4.58231713807079,8.122661088911089,9.49356393606394,8.264438639173115,8.033932907389701,8.826666795571255,7.764304462159263,5.053333333333333,5.441250000000002,4.927115594476662,4.540724516286337,4.276581878279841,4.331211720570765,4.384861111111111,4.384861111111111,4.184372140759345,4.3815685593048945,2.7382967568163137,2.802777681549594,4.671250000000001,4.675,4.678482636651815,5.18978750056622,3.346863667458823,3.153084063713465
2006-11-30,POMKH,3.34,4.5920000000000005,,5.066666666666666,6.256666666666668,6.526666666666667,4.72,4.0,2.585,5.51,6.281538461538461,3.7,3.626,4.67,5.295625,5.301249999999999,4.805362419288561,4.600195489444965,5.479352615420364,5.7011899940410515,6.987333333333333,7.693000000000001,6.3065980223745095,7.996297868598466,7.65290799869775,5.39216957316599,,,,,,5.848333333333334,6.044166666666666,5.550997698779241,5.974248759229921,5.321418417078437,6.052950106977828,6.589687500000001,6.5896875,6.5255867032496555,6.578968715216514,6.317789523606066,6.223149347918563,6.619583333333333,6.619583333333334,6.53646446065615,6.607790236043415,6.587839681208999,6.433591026684384,3.1962499999999996,3.0950000000000006,3.37319981101523,3.668460608643124,4.661795321438566,4.5779013728407545,5.038749999999999,4.879999999999999,4.445498803383377,4.288234359874535,4.481980814560932,4.5869335408928045,3.9379166666666663,3.665416666666666,3.19885232411949,3.725398665051961,3.7009427177619956,3.994466634298351,5.236666666666666,5.25333333333333,5.1952724675526625,4.532325312062633,4.669952766718383,4.145970946268367,7.345711788211789,8.703412837162839,7.471278568119253,7.75153373467795,8.023900719894424,6.297825417278068,5.109583333333334,4.986250000000002,4.436269356685997,4.32966422962623,4.373023700561756,4.466178553168161,4.384861111111111,4.384861111111111,3.961023284455607,3.984109545540147,3.681365438031726,3.625999874963618,4.67125,4.672499999999999,4.675089581991089,5.325441286797184,4.243980542583279,4.593858344024719
2007-02-28,POMRB,5.8,9.754,2.07,5.846666666666668,5.4766666666666675,5.796666666666668,2.57,5.67,4.166666666666667,3.5216666666666665,7.963076923076924,6.0566666666666675,4.78,4.67,5.149374999999999,5.243749999999999,5.203217451573137,4.703434998999479,5.202359978630017,5.210392590926677,7.356083333333333,6.934833333333334,7.685558813424706,8.02591187222256,10.597513424027671,10.082741961431568,2.07,2.07,2.07,2.154696717318309,0.0,5.723958333333333,5.968333333333332,5.669265285934212,6.099617216373935,5.7857998694658415,6.18703799097879,6.5896875,6.5896875,6.1060186886164605,6.376493882569979,5.5347824797423195,5.448291322103962,6.619583333333334,6.619583333333335,6.240545343060357,6.293843333242188,5.854773376175372,5.712963359874559,3.4302083333333333,3.1800000000000006,3.051919886609138,3.387280436452344,2.3575848297974433,2.1992311811453233,4.5962499999999995,5.1075,4.9352992820300265,4.599540791820071,4.624380621334137,4.607774426286119,4.284166666666667,3.8320833333333324,3.585978061138361,3.788119781768546,3.256175556736244,3.316408520385595,4.712291666666666,5.244166666666664,4.525830147198264,4.38385319918537,5.228900732717979,4.4536374785659705,6.948643700049951,7.541909340659342,7.667997910102322,7.712353017838982,9.170933579760154,8.813958498759014,4.7231250000000005,5.120416666666669,5.0844282806782655,4.6676580551781255,4.830919318995723,4.863756790251026,4.384861111111111,4.384861111111111,4.288613970673365,4.265800690825864,4.847258147132853,4.779999915990094,4.624583333333334,4.67,4.673053749194653,5.427839412685909,4.956443249305687,4.762227634666359
2007-05-31,PREMON,6.56,12.163333333333336,,7.1,8.396666666666668,8.535,4.72,6.46,7.83,7.53,10.252727272727274,7.053333333333334,6.330666666666668,4.68,4.766249999999999,5.347499999999998,5.7459304709438825,4.854416637299692,6.953418505588066,6.649186668888474,8.141083333333334,7.039833333333334,9.476668621388157,8.060859449332836,9.864327834735933,9.830341923138343,,,,,,5.609999999999999,5.728333333333332,6.241559171560526,6.428046102125864,7.4965367012230555,7.337955898343624,6.589687500000001,6.5896875,7.022277879836544,6.715037118412151,8.451738433369604,8.353162410456362,6.619583333333335,6.619583333333334,7.158327205836214,7.08012775739433,8.59006949852943,8.392464960371667,3.6479166666666663,3.2125000000000004,3.7191519319654827,4.0358367653166844,4.692735027752175,4.547986697944401,4.00125,4.970000000000001,5.545179569218016,5.024808487155037,6.828846163578641,6.540488854868009,4.543958333333333,4.043749999999999,5.283586836683017,4.356005765402523,6.373543465748205,6.156802481888445,3.8110416666666667,5.229166666666664,5.727498088318959,4.80565186200356,6.760049705876065,6.612283207144233,6.377997523310023,7.1495142357642365,8.701889655152304,7.960442684241587,9.339409998667817,9.222534913796274,4.20375,5.098750000000003,5.871990301740293,5.143751265362741,6.896510448029354,6.13763343882215,4.384861111111111,4.384861111111111,5.105435049070686,5.3423539052734785,6.272524066725938,6.330666525858146,4.345416666666666,4.672499999999999,4.675832249516792,5.500152750185854,6.247892195404981,6.023286853269399
