Date,Season,Rahatgarh,Rehli,Jaisinagar,Khurai,Banda,Bina,Deori,Malthon,Kesli,Sagar,Shahgarh,Rahatgarh_Trend,Rahatgarh_SMA,Rahatgarh_EWMA,Rahatgarh_DES,Rahatgarh_TES,Rahatgarh_ARIMA,Rehli_Trend,Rehli_SMA,Rehli_EWMA,Rehli_DES,Rehli_TES,Rehli_ARIMA,Jaisinagar_Trend,Jaisinagar_SMA,Jaisinagar_EWMA,Jaisinagar_DES,Jaisinagar_TES,Jaisinagar_ARIMA,Khurai_Trend,Khurai_SMA,Khurai_EWMA,Khurai_DES,Khurai_TES,Khurai_ARIMA,Banda_Trend,Banda_SMA,Banda_EWMA,Banda_DES,Banda_TES,Banda_ARIMA,Bina_Trend,Bina_SMA,Bina_EWMA,Bina_DES,Bina_TES,Bina_ARIMA,Deori_Trend,Deori_SMA,Deori_EWMA,Deori_DES,Deori_TES,Deori_ARIMA,Malthon_Trend,Malthon_SMA,Malthon_EWMA,Malthon_DES,Malthon_TES,Malthon_ARIMA,Kesli_Trend,Kesli_SMA,Kesli_EWMA,Kesli_DES,Kesli_TES,Kesli_ARIMA,Sagar_Trend,Sagar_SMA,Sagar_EWMA,Sagar_DES,Sagar_TES,Sagar_ARIMA,Shahgarh_Trend,Shahgarh_SMA,Shahgarh_EWMA,Shahgarh_DES,Shahgarh_TES,Shahgarh_ARIMA
2007-02-28,POMRB,7.1033333333333335,19.04,7.7666666666666675,16.134999999999998,8.036,29.45,7.420000000000001,4.3825,2.23,7.815,4.702,7.478750000000001,6.649166666666669,6.559645769331407,6.392574372969155,7.458843163790245,7.749539547747311,16.332187499999996,15.31625,15.868034951481587,14.842209883820631,15.359870961331389,15.500290934082924,7.0320833333333335,6.466666666666669,6.461410404350545,5.9113314986058105,7.034669570530543,7.0410111707314345,13.274999999999999,11.412499999999998,13.027105383070337,12.879630626358306,16.170119131228635,15.849820601076217,7.78075,7.157499999999999,7.00891888446638,6.214390611682777,7.043530355576861,6.924725933388253,17.04125,16.925000000000004,17.899873415083498,14.611964260193316,18.014343623999945,20.81057352000159,6.466964285714287,6.10625,6.130764652470578,5.980924770978507,6.223118946351651,6.1499646864439725,4.905625,4.486250000000004,4.249197548091077,3.946263601946987,5.226130010628626,4.952677809156566,2.68625,3.024999999999999,2.3602819736280494,2.730945391957108,3.424374037651385,2.7205310253374293,7.396611111111111,6.900583333333328,6.814517728527935,6.592863378941644,7.424652245243193,7.140668987265832,5.359,5.0916250000000005,4.596622831494832,4.775677236691478,5.136138585707902,5.110544229581176
2007-05-31,PREMON,11.176666666666668,19.3725,10.483333333333334,16.035,10.034,26.85,10.23857142857143,7.5299999999999985,6.87,11.291,8.408,8.095833333333333,7.107500000000002,8.406454128265512,7.623152446457038,9.519207041392455,9.903512209055773,16.782812500000002,15.944375,17.26982097088895,16.05305891149581,19.174039356669105,18.406837230288122,7.560416666666668,6.701666666666669,8.070179575943662,7.123107558730902,9.527841493878118,9.85587867423645,13.345,12.483749999999997,14.230263229842201,13.214756114655133,18.09101547900802,17.93885422489711,8.131250000000001,7.522499999999998,8.218951330679829,6.6103450674343,8.649471728601547,8.394804897904066,18.92625,16.375000000000004,21.479924049050098,15.380734670267001,21.74476935028548,21.54291009555984,6.574955357142858,6.3690178571428575,7.773887362910919,8.954736426377634,9.560942731610211,9.67887443831207,5.22,4.666875000000003,5.561518528854646,6.768358810476205,7.176172071883595,6.859022763824298,2.6774999999999998,2.6674999999999986,4.16416918417683,3.0251252925908507,7.352020659160971,6.820998310145221,7.730305555555556,7.216111111111106,8.605110637116761,9.543114041020964,10.225165500444891,10.412782969890127,5.734,5.093000000000001,6.121173698896899,6.546049394598889,7.879383319349158,8.189096814707801
2007-08-31,MONSOON,7.053333333333334,14.0125,5.4833333333333325,10.375,7.3240000000000025,8.6,3.888571428571428,4.845,0.45,6.138,5.1080000000000005,8.750625000000001,7.850000000000002,7.8652058102926405,7.669627786448016,4.384447718973201,4.007770002960123,16.84125,16.720000000000002,15.96689258253337,15.935211679464933,12.823431347510425,13.467930492719617,7.821875000000001,7.362500000000002,7.035441078899529,6.97026469768492,4.224481245968698,3.9829788629003398,11.744375,14.066249999999997,12.68815793790532,12.928859227554483,5.848307259982203,4.67339046994584,8.26775,8.038999999999998,7.860970798407898,6.741011874892243,5.0732370284388395,4.517717621750161,20.40875,17.707500000000003,16.327954429430058,15.010608504429452,8.929487828858562,7.671015189510747,6.430714285714286,6.564910714285714,6.219760989175122,7.069922795882998,4.31737354046505,4.186808849936348,5.507187499999999,5.144375000000003,5.274911117312787,6.3594863364818455,2.5407869568541672,2.3309035957743873,2.70875,2.7049999999999983,2.6785015105060976,2.8704589366268123,0.6209139135087982,0.6342768646211825,7.909402777777778,7.577111111111105,7.618266382270056,8.457949953756783,4.8700796032702245,5.094670934515683,6.00175,5.625000000000001,5.715904219338139,6.417505993767623,2.8658904296213366,2.4287963392214573
2007-11-30,POMKH,8.033333333333333,14.9575,7.3000000000000025,7.95,7.5,15.68,4.792857142857144,4.425000000000002,1.05,6.29,5.154,9.325,8.341666666666669,7.932456819508918,7.941431486445104,6.537988581944466,6.932939286611875,17.061875,16.845625000000002,15.563135549520023,15.9858621523259,14.39942090513718,15.051858156681417,7.915416666666668,7.7583333333333355,7.141264647339719,7.248825318026195,6.135463176079,5.843182649703209,10.329374999999999,12.623749999999998,10.792894762743192,12.421120414543468,12.666570016991885,13.482446789583165,8.378,8.223499999999998,7.716582479044739,6.881929863056105,7.336589926848763,7.042679209974527,21.5275,20.145000000000003,16.068772657658034,15.086452468855676,14.289763933634724,15.679017685848251,6.174821428571428,6.585000000000001,5.64899945064793,5.971959148366141,5.515594618313287,5.177740745101053,5.8240625,5.295625000000003,4.934946670387673,5.456413403717267,4.140109373671947,3.6078889047353564,2.99625,2.6499999999999986,2.0271009063036587,2.7570234483288987,2.0684239565708458,1.8537803299483135,7.867055555555555,7.8834999999999935,7.0869598293620335,7.511840774709393,6.9892577603648665,6.7724927222729105,6.343000000000001,5.843000000000001,5.491142531602883,6.198549079674912,4.58491994368959,4.999710554723534
2008-02-29,POMRB,10.375,19.005000000000006,8.275,9.1,8.39,31.56,6.185714285714285,6.0749999999999975,2.7,8.022222222222222,5.972,8.985833333333334,9.159583333333336,8.909474091705352,8.803900192843399,8.31963930100268,7.5097231610605295,16.95625,16.836875000000006,16.939881329712016,16.92687360541727,17.189107144240158,17.75347552319208,7.653750000000001,7.88541666666667,7.594758788403832,7.73183777352606,8.47468534830827,7.906048462926197,8.999374999999999,10.864999999999998,10.115736857645915,12.08484042521525,16.646662436104894,13.984932673006613,8.11225,8.311999999999998,7.9859494874268435,7.100355427964936,8.377039511367999,7.351839113549394,21.737499999999997,20.672500000000003,22.26526359459482,16.110392475187943,22.70379757922515,26.399417971723317,6.003601190476191,6.276428571428571,5.863685384674472,5.96147332638428,6.615891853672011,6.48449767729282,5.5971875,5.718750000000002,5.390968002232603,6.00112478196959,5.31791421025582,4.842624451340611,3.2375000000000003,2.7674999999999983,2.2962605437821955,2.7581949329750994,3.007292916291533,2.37863504314684,7.620722222222221,7.935305555555549,7.461064786506109,7.7853098866024535,8.520330568945448,8.077550489904876,6.061000000000001,6.160500000000001,5.68348551896173,6.3117911379202,5.930096359626174,5.4305011303616855
2008-05-31,PREMON,12.5,21.1725,10.723333333333334,11.75,10.562,33.69,9.425714285714287,8.3725,8.7,10.745,9.868,8.181249999999999,9.490416666666668,10.34568445502321,10.181144799920695,10.759659167766266,10.595394960163043,16.704375000000002,17.286875000000006,18.63292879782721,18.29321819471614,20.419335704849075,19.790601814844806,7.14,7.94541666666667,8.846188606375634,8.8004363861465,10.654632007701975,10.194880940711812,8.625,9.79375,10.769442114587548,12.05779563085656,16.87920962042452,11.512473496139542,7.55325,8.443999999999997,9.016369692456106,7.517299219809872,9.728264547823024,8.703835846147287,20.82875,22.3825,26.83515815675689,17.203107615913613,25.756711146980884,26.403350184333387,6.011488095238096,6.073214285714285,7.288496945090398,8.048856566931496,9.142376215772272,9.232904780629399,5.094999999999999,5.929375000000003,6.583580801339562,8.220166210169838,7.792570604320435,6.975308655348724,3.35,3.224999999999998,4.8577563262693175,3.1795328871176287,7.152053948579513,6.2969966351329845,7.471263888888887,7.798805555555549,8.774638871903665,9.713270843122995,10.866783879727478,10.785735471885856,5.385,6.525500000000001,7.357291311377038,8.272797310218317,8.80341702330528,8.945223661861757
2008-08-31,MONSOON,3.016666666666667,11.3675,3.1500000000000004,4.02,4.67,3.44,3.3316666666666666,2.1875,0.55,4.713333333333333,1.392,7.565625,8.481250000000001,7.414077339680593,8.847055062633155,5.637951706558913,6.222538544910427,16.453125,16.625625000000003,15.726757278696326,17.262975905354722,14.242479048517328,14.971937781239848,6.879791666666668,7.362083333333336,6.567713163825381,7.810371614554784,5.053138855809564,4.353649411698067,9.930625000000001,8.204999999999998,8.069665268752528,11.232528201895237,6.561434382520783,6.920112756410599,7.1295,7.780499999999997,7.277821815473664,7.3637591796919635,6.008798997517822,5.013528036041051,19.763749999999998,21.0925,17.477094894054133,16.41852002023706,13.68423948028601,14.645588732865974,6.20202380952381,5.933988095238095,5.705764833720905,5.893104296154371,3.7021923928262552,3.6195675423596856,4.728750000000001,5.265000000000003,4.825148480803737,4.856289177812003,3.737747586561883,2.790973986196923,3.4837499999999997,3.2499999999999982,3.1346537957615905,3.0304863876966035,0.9177845446937796,0.9893039404382789,7.55098611111111,7.442638888888883,7.150116656475532,7.4356475821034635,4.9047462888288935,5.0350040876391695,4.999499999999999,5.596500000000001,4.971174786826222,5.874825460972396,3.9363739883194073,3.4192992605139687
2008-11-30,POMKH,5.633333333333333,15.5875,5.5233333333333325,11.31,5.682,13.57,5.412857142857144,3.065,1.85,6.519,3.4619999999999997,7.153333333333333,7.881250000000001,6.701779737141688,8.213944802529726,6.9584138348583515,6.031999388372347,16.0325,16.783125000000005,15.671054367217796,17.173129851000837,14.545475750118516,15.27050899268647,6.69375,6.9179166666666685,6.149961231628561,7.417493444147257,5.901081062550455,4.984827629702988,10.81625,9.044999999999998,9.365799161251516,11.247668845129633,9.199280590239635,9.935553255175373,6.8107500000000005,7.325999999999997,6.639493089284199,7.300675205801437,7.338704700119884,5.905809707366199,17.5075,20.564999999999998,15.91425693643248,16.28671152306634,16.44033465791744,17.41030242236844,6.356595238095238,6.088988095238095,5.5886017573754,5.451806394472684,4.9294732277036575,4.704900421821087,4.342812500000001,4.925000000000003,4.1210890884822415,3.356518117235006,4.4007306664660275,3.754446472925264,3.88,3.449999999999998,2.6207922774569545,2.9704916094011877,2.3171102108593966,1.9971945781858083,7.705364583333333,7.499888888888883,6.897669993885319,6.739373590348942,6.278108393961922,5.858177516127589,4.578,5.173500000000001,4.367504872095734,4.770391782766478,4.347523110863318,3.203359298693726
2009-02-28,POMRB,7.85,16.365,7.97,16.185000000000002,6.818,25.15,7.0900000000000025,4.505,2.97,8.431000000000001,4.58,7.3725,7.250000000000002,7.1610678422850125,8.18061052358844,8.29591322971171,8.160732204301192,16.267187500000002,16.123125,15.948632620330676,17.220265382464916,17.486749463187884,18.241954326335318,6.825833333333333,6.841666666666669,6.877976738977137,7.641753386312416,7.721797718786834,7.12325028783771,11.125625000000001,10.816249999999998,12.093479496750911,11.766413658488402,13.066429247922509,12.642104577531306,6.82025,6.932999999999996,6.710895853570519,7.339651673609713,7.905842764812843,6.637976608861157,16.74,18.9625,19.608554161859487,16.85705082847936,23.735298718206572,29.398923886727186,6.4670297619047625,6.315059523809525,6.189161054425242,6.1969769047455046,6.631207817506239,6.59598823242355,4.225937500000001,4.532500000000004,4.2746534530893445,3.617537252869331,5.515042647448626,5.0629641305834925,4.18125,3.5174999999999983,2.760475366474173,2.987439988163345,3.3909140217137477,2.928568629148237,7.6154166666666665,7.602083333333327,7.511001996331192,7.4406268392560895,8.289659831329171,8.172248764299692,4.9711875,4.8255,4.45250292325744,4.423988395742845,5.295237185631772,4.538371270090293
2009-05-31,PREMON,11.726666666666668,20.4475,9.54,11.75,9.584,22.05,9.758,6.855,11.6,11.57125,7.888000000000001,7.627916666666667,7.056666666666668,8.987307372037675,9.181050245459716,10.34204067658319,11.18907709481624,16.2040625,15.941875000000003,17.748179572198403,18.170063566460477,19.796812228334186,19.4059479083707,6.9725,6.545833333333334,7.942786043386282,8.240668701881651,10.052321135185435,10.131923638235577,11.133750000000001,10.816249999999998,11.956087698050545,11.772163654147278,15.53664048799111,14.666574539664955,6.98925,6.688499999999998,7.860137512142311,7.63453555855708,8.970809556163276,8.170661774261097,17.898333333333333,16.0525,20.585132497115694,17.20860351098281,24.83364841822577,24.721035407215965,6.649738095238096,6.398130952380955,7.616696632655145,8.55692550704034,9.600980574848482,9.71057011268278,4.329375,4.153125000000005,5.306792071853607,5.898188272998372,7.7203220219324855,7.223568397067425,4.036250000000001,4.242499999999999,6.296285219884504,3.6122659226189056,7.507866121129975,7.3537534291885995,7.095506944444445,7.808645833333328,9.135101197798715,10.068407625414363,10.962913709064827,11.049189934234452,5.788500000000001,4.330500000000001,5.826701753954465,5.7551167982768305,7.961673270922645,8.333348010899348
2009-08-31,MONSOON,5.543333333333332,13.97,5.3900000000000015,6.495,5.724,8.94,3.882857142857144,2.77,0.06,3.1675,6.5175,7.336666666666666,7.688333333333334,7.609717756555938,8.452001455531818,5.1643164078237875,4.42105934494464,15.875,16.5925,16.236907743319044,17.54518121154345,13.587856568253333,13.96383174805593,6.944999999999999,7.105833333333335,6.921671626031769,7.725079183069837,4.255492206455198,3.5913346048572654,9.850625,11.434999999999999,9.771652618830327,11.232781104015233,6.306649011891729,7.258578056059896,7.022749999999999,6.951999999999998,7.005682507285386,7.553860596113857,5.193992406546618,4.549433995639365,18.439791666666668,17.4275,15.927079498269416,16.75358322483586,9.946295994011926,7.616009517424473,6.921255952380952,6.535928571428574,6.123160836735944,6.616229415303504,4.097807443665418,3.907214707383525,4.4265625,4.2987500000000045,4.292075243112164,4.231730923656093,2.9000371236425453,2.6776968212672965,4.9,4.119999999999998,3.801771131930702,3.427467764405461,1.896290434611847,1.7085347437679665,6.745420138888888,7.422187499999994,6.748060718679229,6.901481802116137,5.374015909545302,5.512560449224882,6.119187500000001,5.611875,6.103021052372679,6.269029081412885,2.783607951429582,2.781144003316079
2009-11-30,POMKH,5.15,12.48,4.456666666666667,8.9,5.98,17.33666666666667,6.323333333333332,3.31,1.18,3.905555555555555,4.875000000000001,6.9275,7.567500000000001,6.625830653933562,7.648415361503464,6.9572562554128705,6.636638269580959,15.725312500000001,15.815625000000002,14.734144645991426,16.571304212993663,14.91109071628696,15.658860855017384,7.015833333333332,6.839166666666669,5.9356696422857285,6.986425147631448,6.124670435915274,6.129313820327937,11.17125,10.832499999999998,9.422991571298198,10.998163588238508,10.941089570752553,9.175684798461008,6.529750000000001,7.026499999999999,6.595409504371232,7.492059043815766,7.009871686638542,6.351627052649775,19.504166666666666,18.369166666666665,16.490914365628317,16.828395250223732,15.128803559847984,14.24481932902624,7.106714285714286,6.763547619047621,6.203229835374899,6.468669563426872,5.402666600386691,5.117440964927267,4.49375,4.360000000000004,3.8992451458672983,3.4821772458407847,3.731947004549688,3.6244417729303424,5.756875,3.9524999999999983,2.753062679158421,3.317021084233186,2.9361971216818605,2.7043792174563324,6.558246527777778,6.768826388888884,5.611058653429759,5.016083329714614,5.717526866895866,5.146358319370448,6.30675,5.9651250000000005,5.611812631423607,5.879616615510215,4.910258848636079,5.805611943558313
2010-02-28,POMRB,6.003333333333333,16.84,8.816666666666665,8.33,6.787999999999999,25.715,8.351666666666668,5.0375,10.55,8.24375,5.812499999999999,6.837083333333334,7.105833333333333,6.376831725693471,7.135963307944604,8.218824192967803,7.453584041778482,15.4275,15.934375000000003,15.576486787594856,16.624908153964277,16.764471061610635,17.347203701442652,6.893333333333333,7.050833333333335,7.088068452038103,7.3878856223990015,7.51161183848126,6.756412460634904,13.743125000000001,8.868749999999997,8.985794942778918,10.728644071720707,14.625155532982507,11.85238365410847,5.702083333333333,7.018999999999998,6.672445702622738,7.50184274023967,7.74001446436511,6.783791041588551,20.51916666666667,18.510416666666664,20.180548619376992,17.40142114127946,23.757592836151566,25.009149469079738,7.472107142857143,7.078964285714287,7.062604567891607,7.607751409497208,7.3224540523266795,7.171566090679402,4.479375,4.493125000000004,4.354547087520379,4.374344866534914,5.00125828129179,4.956041790067992,5.746250000000001,5.847499999999998,5.871837607495053,3.864971760047679,3.6944950127886518,3.2442041909841715,6.410208333333333,6.722013888888884,6.664135192057856,6.316619984678377,6.679929312603026,6.653658832806004,5.9705625,6.273250000000001,5.692087578854164,5.93679889380408,6.090302971839821,5.337882535693283
2010-05-31,PREMON,10.3,18.775,9.26,30.17,5.670000000000001,30.0,9.98,6.86,10.875,10.261111111111113,8.156,7.24375,6.749166666666666,7.946099035416083,7.812288331272201,9.98628435478687,9.846719511542972,15.378749999999998,15.516250000000003,16.855892072556912,17.117706802279805,19.449560638459626,19.18389599072033,7.07375,6.980833333333335,7.956841071222861,7.884635123356326,10.197441850910243,10.42365271187609,14.09375,13.473749999999995,17.459476965667353,12.750014890820694,13.43588256045926,10.377926659398721,5.378666666666667,6.040499999999999,6.271467421573643,7.400851423059146,8.840302709246219,8.275277283540687,20.591041666666666,20.497916666666665,24.108329171626195,18.198449739673517,24.998488144652388,24.932273846409753,7.864958333333334,7.134464285714286,8.229562740734965,9.515437641920675,10.576669286323368,10.479113435549346,4.5271875,4.494375000000003,5.3567282525122275,6.5878451036213495,7.339454574369354,7.1488967585710625,5.86,5.666249999999998,7.873102564497032,4.443149910194132,9.592361379975193,10.119159211827247,6.505381944444445,6.394479166666661,8.102925559679159,8.779345379191984,10.080165001459468,10.946448343561359,5.59775,6.34025,6.677652547312499,7.083368790600336,8.87626555902865,9.069335876147077
2010-08-31,MONSOON,6.246666666666666,13.26,4.69,8.65,3.016666666666667,9.11,6.5840000000000005,2.65,0.7,3.293333333333333,3.56,7.83625,6.924999999999998,7.266326087916316,7.395006142752693,4.639916634918417,4.4676998340443825,15.580625,15.338750000000005,15.417535243534147,16.32608551343686,12.825493768405735,13.245128633588681,7.284583333333334,6.805833333333334,6.650104642733717,7.192035328034935,4.257690246193251,3.7632242628868084,14.920625,14.012499999999996,13.935686179400411,12.333231564041274,8.272561083073946,11.467333393173277,5.211416666666667,5.363666666666665,4.969547119610853,7.047885635929761,4.079607553238285,2.913617762236144,21.039791666666666,20.540416666666665,18.10899750297572,17.69660980274985,12.155964134903751,11.803273172966588,8.072770833333333,7.80975,7.571337644440979,8.65557710802385,4.6976662029224645,4.265968509545259,4.4328125,4.464375000000003,4.274036951507337,4.6045001175459195,2.742256214609965,2.6917210359175656,4.866249999999999,5.826249999999998,5.003861538698219,4.302145922579808,3.29315759156051,2.4541022514158755,6.548482638888888,6.4259374999999945,6.179088669140828,6.331011795202257,4.272842495562535,4.301878400339299,5.514000000000001,5.600875,5.4305915283875,5.8582628298702675,3.5215224477302263,2.803638437709194
2010-11-30,POMKH,7.7,12.8,6.6000000000000005,9.55,6.1,17.741666666666664,6.7650000000000015,3.8125,1.45,4.541111111111111,4.8500000000000005,8.374583333333334,7.562499999999998,7.4397956527497895,7.397075221897278,6.626195867776765,6.485332496101482,16.04625,15.418750000000003,14.370521146120488,15.477623009513337,14.165129660455392,14.572783303798968,7.460416666666667,7.341666666666668,6.630062785640231,7.016105281660559,5.890794298017723,5.51154461984514,13.36375,14.174999999999995,12.181411707640247,12.052633729662588,12.144512972851045,11.188337543069167,5.426979166666667,5.3936666666666655,5.421728271766511,6.988654697422242,5.481248743940892,5.120025403314363,21.637916666666666,20.641666666666662,17.962065168452096,17.7413940711358,16.802738173874268,16.531074461808128,8.4581875,7.920166666666669,7.248802586664588,7.8968034317401745,7.050339253219375,6.569688918500822,4.254375,4.590000000000003,4.089422170904402,4.016332970334516,3.490716155233939,3.5633816947992085,3.9293750000000003,5.893749999999998,3.5823169232189316,4.2052809328472,4.147819927396322,3.363058988780256,6.593125,6.584826388888883,5.523897645928941,5.184457135284558,5.243435213064478,4.933143555345761,5.5129375,5.594625000000001,5.1983549170325,5.383668129021784,4.638421589583383,4.30273105778143
2011-02-28,POMRB,8.193333333333333,18.135,8.36,14.295,5.33,28.9,9.572499999999998,3.78,2.33,7.9529999999999985,5.1675,8.23125,8.11,7.7412107249832065,7.542421995223775,8.341463751837987,8.221598144527734,16.135312499999998,15.742500000000003,15.876312687672295,15.903970125915569,16.35240392355726,16.86689704094473,7.413333333333334,7.227500000000003,7.3220376713841375,7.300940122203671,8.076937262468936,8.108787432885629,10.346875,15.666249999999994,13.026847024584148,12.292627160475307,14.254990747711046,12.207019031140641,5.653958333333334,5.029166666666666,5.385036963059907,6.856631595678245,6.640107469735091,6.835761119567517,22.546666666666663,21.43791666666666,22.33723910107126,18.45286313756672,25.098232634955192,28.45043154152798,8.612375,8.225375000000001,8.178281551998753,8.96829350212618,8.36874689846317,7.916773204873345,4.151562500000001,4.275625000000003,3.965653302542641,3.6656851670400523,4.956523166273765,4.965676797869097,4.02625,3.8387499999999983,3.0813901539313586,4.163428168633577,4.675654250160442,6.8456189842016215,6.799069444444444,6.512138888888883,6.495538587557364,6.461635323358107,6.772940918891582,7.340170597258208,5.359500000000001,5.433375000000001,5.186012950219499,5.160305289941321,5.8859126400184465,5.356477172189518
2011-05-31,PREMON,12.416666666666664,21.205,11.123333333333333,11.75,8.852500000000003,31.6,11.8425,6.69,11.6,10.909,8.7925,7.430416666666666,8.639166666666664,9.611393101656589,8.826354963010765,10.434485059792305,11.554172987614802,15.9371875,16.35,18.007787612603376,17.034122888464115,19.57220284226187,19.217327240835143,6.848333333333333,7.693333333333337,8.842555936163816,8.285015452575577,10.419180525227452,10.004167350949807,9.287500000000001,11.061249999999994,12.516108214750489,12.244182398955143,22.01769981176285,19.67794756951739,5.0909375,5.824791666666666,6.772022177835945,7.056949184227428,7.647275463523603,7.418354500170845,23.882708333333333,21.837916666666658,26.042343460642755,19.285293920125337,26.82356243335561,27.921597882060407,8.544791666666667,8.691000000000003,9.64396893119925,11.214381049228345,11.709997457765237,11.234411267647078,3.9578124999999997,4.233125000000004,5.0553919815255846,5.875281850395329,7.015544905573956,7.088955001677679,4.0337499999999995,4.019999999999998,6.488834092358815,4.77502719607437,8.321523344270387,8.731281823710763,7.013138888888888,6.674111111111104,8.260923152534419,9.515312897352196,9.977048995027118,10.668169958350639,4.917250000000001,5.592500000000001,6.628607770131699,6.733287176711313,8.551481050372432,8.586681065488811
2011-08-31,MONSOON,2.983333333333333,11.5425,2.45,2.935,1.65,14.78,5.955,1.9975,0.75,4.293000000000001,1.6960000000000002,6.894583333333333,7.8233333333333315,6.960169194327286,7.521811884865837,5.350861890990871,5.692785599299486,15.379375,15.920625000000003,15.421672567562027,15.909699761119544,13.67087601045768,14.035183690667981,6.19625,7.133333333333337,6.28553356169829,7.016907767864428,5.031321814700632,4.799954233884142,9.491614583333334,9.632499999999995,8.683664928850293,11.287287724298555,7.575570861237306,5.768680771804311,4.711875000000001,5.483124999999999,4.723213306701567,6.577326924528611,4.024413745925878,4.332904989285597,23.05375,23.255416666666658,21.53740607638565,19.060931038556042,13.921921040697327,12.900878539798612,8.385208333333331,8.533750000000001,8.16838135871955,9.091406521776124,6.19459888580832,5.545471505929864,3.893125,4.070000000000004,3.8322351889153508,3.726576707532482,2.5223416976832667,2.6813351192131774,4.018750000000001,4.032499999999998,4.193300455415288,4.6199030139815305,2.510803854187724,1.6727020666421701,6.950875,6.924027777777771,6.6737538915206525,7.540535337903242,4.55353975840684,4.49088264215116,4.6470625,5.126500000000002,4.655564662079019,4.810202806201214,3.459403661574312,3.8526443589040333
2011-11-30,POMKH,4.556666666666667,12.9325,4.32,6.790000000000001,2.9625000000000004,22.76,6.8533333333333335,2.915,1.46,5.254,3.176,6.465833333333333,7.037499999999999,5.998768183263039,6.717414278499328,6.711284758284362,5.435123935819142,14.7446875,15.953750000000003,14.426003540537216,15.164165472453623,14.207733238223785,14.418901214680778,5.617916666666666,6.563333333333338,5.499320137018974,6.299633268430098,5.651263550036108,4.631467642817914,11.588854166666668,8.942499999999995,7.926198957310175,10.828411441099334,9.747075319600988,7.900000425146882,4.635937500000001,4.698749999999999,4.01892798402094,6.232685041306762,5.085013140079084,4.594139352055696,21.60375,24.509999999999994,22.026443645831392,19.328123185026605,19.594120115222797,20.030104629939665,8.088333333333333,8.555833333333334,7.642362148565064,7.872644670336856,7.487166924992222,6.670370335349101,3.9696875,3.8456250000000036,3.4653411133492105,2.973761863581699,3.3153308726143806,3.6049310312352025,4.0025,4.034999999999998,3.099980273249173,4.505669742494898,3.5691859929789214,2.5929051542606887,6.718750000000001,7.1022499999999935,6.105852334912392,6.414807152043303,5.891573486628672,5.4773088595811545,4.4715625,4.708000000000002,4.063738797247412,3.9188752785742356,4.083948641102729,3.231420393212035
2012-02-29,POMRB,7.05,13.54,5.423333333333333,18.687916666666666,5.4350000000000005,17.25,8.2075,4.16,2.2,6.742000000000001,4.68,6.275859375,6.751666666666665,6.419260909957823,6.644431073222457,7.918151292340163,6.561734652673661,14.588046875,14.805000000000003,14.07160212432233,14.62521281039927,16.42316600530332,17.073609081340614,5.491979166666666,5.829166666666671,5.468925415544717,5.933221170830126,7.151414711077662,7.0671460917044815,13.459947916666666,10.040729166666662,12.230886041052772,11.64969603996929,12.740526953110173,10.212957933444965,4.6881354166666656,4.725,4.585356790412565,6.12940770133067,5.531020106904842,5.329837866613634,21.141875000000002,21.597499999999997,20.115866187498835,19.249441148793874,28.4745393978801,31.72165978383328,7.811605654761905,8.214583333333335,7.868417289139037,7.8001930834507744,8.631796447521562,8.089875014718437,4.016588541666667,3.940625000000004,3.7432046680095263,3.5137219116472127,4.28393985629182,4.745449763179436,4.0384375,4.002499999999998,2.739988163949504,4.436204585714184,4.241089338020606,3.58825505368819,6.559697916666668,6.799499999999994,6.3603114009474355,6.448004909903803,7.45417104856646,7.92512301311028,4.44096875,4.586125000000002,4.310243278348446,3.9393963799236102,5.025535061131971,4.583637862775435
2012-05-31,PREMON,10.13,20.7225,9.433333333333332,24.135,8.139999999999999,31.65,10.8325,6.922499999999999,11.6,10.263,7.875999999999999,6.418385416666667,6.18,7.903556545974695,7.419003488104747,9.897786072954219,10.563175295793702,14.60015625,14.684375000000003,16.731961274593395,15.78088841217539,18.1814954150506,18.122613419676842,5.504791666666667,5.40666666666667,7.054688582660163,6.625089726847252,8.817525080930562,8.796052174877525,13.945416666666668,13.136979166666663,16.992531624631663,12.950841152430714,17.631168486627633,22.62432894308731,4.878583333333333,4.546874999999999,6.007214074247539,6.283526524134973,6.853905297997401,7.575041529456697,19.940625,21.61,24.7295197124993,20.03898724286186,26.25310150575534,28.14542793892441,7.411961309523809,7.962083333333336,9.054050373483422,9.444103763921229,11.16121345306317,10.663308412644282,4.1394270833333335,3.998750000000004,5.014922800805715,6.388104784191881,6.66246982611041,7.009206244617434,4.081875,4.002499999999998,6.283992898369702,5.027793830310887,7.961501142882588,9.086239979902896,6.72816856060606,6.637999999999995,7.921386840568461,8.757135386094957,9.691224132594934,10.043418609638486,4.6029374999999995,4.357000000000001,5.736545967009067,5.563587540601997,7.792990226506108,8.174029579560058
