Date,Season,Mandla,Nainpur,Narayanganj,Bijadandi,Niwas,Bichhiya,Mawai,Mohgaon,Mandla_Trend,Mandla_SMA,Mandla_EWMA,Mandla_DES,Mandla_TES,Mandla_ARIMA,Nainpur_Trend,Nainpur_SMA,Nainpur_EWMA,Nainpur_DES,Nainpur_TES,Nainpur_ARIMA,Narayanganj_Trend,Narayanganj_SMA,Narayanganj_EWMA,Narayanganj_DES,Narayanganj_TES,Narayanganj_ARIMA,Bijadandi_Trend,Bijadandi_SMA,Bijadandi_EWMA,Bijadandi_DES,Bijadandi_TES,Bijadandi_ARIMA,Niwas_Trend,Niwas_SMA,Niwas_EWMA,Niwas_DES,Niwas_TES,Niwas_ARIMA,Bichhiya_Trend,Bichhiya_SMA,Bichhiya_EWMA,Bichhiya_DES,Bichhiya_TES,Bichhiya_ARIMA,Mawai_Trend,Mawai_SMA,Mawai_EWMA,Mawai_DES,Mawai_TES,Mawai_ARIMA,Mohgaon_Trend,Mohgaon_SMA,Mohgaon_EWMA,Mohgaon_DES,Mohgaon_TES,Mohgaon_ARIMA
2011-02-28,POMRB,5.92375,4.701666666666666,2.35,6.05,4.673333333333333,2.72,2.1,4.923333333333333,5.577517361111111,5.581249999999998,5.326793974245665,5.541183706303051,5.336752568171201,4.527644071208009,4.635791666666666,4.491333333333338,4.340868948567346,4.5794686561285145,4.92159870801995,4.753921641303044,1.8475000000000001,1.9749999999999988,1.9318663659337463,2.109684254294633,2.3182915935066357,1.632271242375845,3.73875,3.734374999999999,4.0242542200160285,6.208000141076808,3.222688144432104,3.0558055548771983,4.243125,4.132083333333337,4.013974722505919,4.192441628677244,3.576449373308474,3.199105578820702,3.0668750000000005,3.2787499999999996,2.9931303099299957,3.3949015102631197,3.851741318184729,3.7678077164161765,2.0949999999999998,3.5799999999999965,2.47522292607021,3.355400533821145,2.497589471222718,1.977023526337165,5.682222222222221,5.76263888888889,5.456494225179458,5.139425406053475,6.395319996362218,6.791470415068959
2011-05-31,PREMON,9.13875,7.603999999999999,3.225,6.2,6.920000000000001,5.295000000000001,3.55,7.685,5.2875,5.913437499999998,6.851576384547399,6.6213394616507175,7.974647880506122,8.081067980222878,4.577041666666666,4.709333333333337,5.646121369140408,5.379873708060223,6.420190527184584,6.4349715615642324,1.75875,2.023749999999999,2.4491198195602477,2.406924875560685,4.010206782624545,3.9323004574102263,3.9149999999999996,3.749999999999999,4.894552532009618,9.114888763242972,6.67301499332756,6.2086698849603845,4.159166666666667,4.252083333333337,5.176384833503552,5.295412631645272,5.321539916164589,4.979922893719498,2.9146875,3.2337499999999997,3.913878185957998,3.765086518167434,4.47080724413727,4.1991646169457155,1.7299999999999998,2.4449999999999967,2.905133755642126,3.302806972376953,9.06512303830709,8.880225120454922,5.696805555555555,5.467083333333335,6.347896535107674,7.839860769984096,8.747142876210695,8.803899033751836
2011-08-31,MONSOON,2.398888888888889,2.25,0.46,0.51,1.643333333333333,1.17,0.68,4.466666666666666,5.156996527777777,5.24159722222222,5.070501386283995,5.563395085754508,4.368246607420434,4.795900520727088,4.531625,4.562250000000003,4.287672821484245,4.706054846273356,2.8664824709458228,2.8415912631470603,1.6975000000000002,1.671249999999999,1.6534718917361486,1.7912285197965518,1.2458919107610595,1.1734686722508934,3.9775,3.727499999999999,3.1407315192057705,4.151322310990153,2.132022253612935,1.7248209313905125,3.869375,4.23416666666667,3.7631642334354645,4.402213268409667,1.805081704008579,1.631349994980999,2.9890625,2.8999999999999995,2.8163269115747984,3.2086480163869586,2.1084777254754483,2.4210335953177062,1.7912499999999998,1.7449999999999966,2.0150802533852756,1.4322808364984088,1.4299629798378874,1.0620562543457766,5.1970833333333335,5.897361111111112,5.595404587731271,5.495473386027027,3.953276740397987,4.059771796970404
2011-11-30,POMKH,3.872222222222221,3.811666666666666,1.35,3.65,3.1,2.5325,0.53,4.91,4.803425099206348,5.333402777777775,4.591189720659285,5.030217914054081,4.4710956818292,4.110335020791005,4.093833333333333,4.591833333333336,4.097270359557213,4.47466789659181,4.162554424327384,4.173115107106366,1.5497395833333334,1.846249999999999,1.532083135041689,1.5567229480929812,1.946966937642812,1.4528177396344837,3.8524999999999996,4.102499999999999,3.3444389115234623,3.721121888944027,2.865396582019761,2.467324565033964,3.364583333333333,4.084166666666671,3.497898540061279,4.048099542683925,4.344061831311755,4.042653253038872,3.03625,2.9293749999999994,2.702796146944879,3.0501850131892594,2.7957651893475832,2.823021825451706,2.1775,1.7149999999999965,1.4210481520311653,0.5888367346749674,0.27273662827946943,0.5887328914584066,4.9054166666666665,5.496250000000002,5.321242752638763,4.723961669450579,5.730397254732525,5.85949817760647
2012-02-29,POMRB,4.512499999999998,4.22,1.16,5.05,2.955,3.1975,2.71,2.53,4.721021205357142,4.980590277777775,4.559713832395571,4.758441994687788,5.384119696775639,5.102847168734115,3.655299479166666,4.47141666666667,4.146362215734328,4.370522463117471,4.920710838653699,4.791421928296879,1.6566145833333332,1.5487499999999992,1.3832498810250133,1.325856027844537,2.3600754496138343,1.8384876321147845,3.9009375000000004,3.852499999999999,4.026663346914077,4.845715931684564,4.517567846797192,4.340162269658356,3.1224739583333334,3.6545833333333384,3.280739124036767,3.677266267677044,3.6672114953438215,3.332966891648732,3.1002604166666665,3.048749999999999,2.9006776881669274,3.0620167967095204,3.347125478283308,3.1969420427301856,2.6624999999999996,1.8674999999999966,1.936628891218699,2.0953402890210877,1.5149338954473874,1.948269364998113,4.786527777777778,4.897916666666669,4.2047456515832575,2.5066781716275917,6.170581363597888,6.607943889386711
2012-05-31,PREMON,7.721428571428571,4.583333333333333,3.2329166666666667,6.2,4.6,5.195,6.03,7.745,4.759879712301586,4.626259920634919,5.824399728008771,5.507448921573901,8.004532838261028,7.804312702346019,3.3253906249999994,3.716250000000003,4.32115066277393,4.37721018674134,6.297088661923666,6.534449962276214,1.8141666666666667,1.5507291666666658,2.1231165952816746,1.8347637855769656,4.051872493171892,3.6280675074153583,3.86703125,3.852499999999999,4.895998008148446,6.644247373920832,6.543940626743315,6.037079804703691,3.014114583333334,3.0745833333333383,3.8084434744220603,3.9159088673264173,5.329717210315045,5.154260200493148,3.126770833333334,3.023749999999999,3.818406612900157,3.482106706871307,4.294551653280614,4.076253094957303,3.1,2.4874999999999963,3.57397733473122,7.782214504894187,6.507748086645455,6.053689200412889,4.563055555555556,4.9129166666666695,5.620847390949955,8.006269005607084,8.279006174633023,8.474194223488293
2012-08-31,MONSOON,3.1569791666666664,1.7623958333333334,1.3070833333333334,0.8975,2.0264583333333333,1.7820833333333337,2.08,3.455555555555556,5.012664434523809,4.815782490079362,4.7574315034719294,4.841246299468508,3.5774389993157323,3.968692227769303,2.8857291666666667,3.5943489583333363,3.2976487309976914,3.6738499040884847,2.0068194717430385,1.9531831188942443,1.8970833333333332,1.762499999999999,1.7967032905023381,1.6685342720875767,1.287554353866584,1.0774898888028424,3.7784375,3.9493749999999994,3.2965988048890673,2.7799766280463287,1.6443054090237332,1.3123804508661943,3.007239583333333,3.1703645833333387,3.0956494179865692,3.2795064473139934,1.6447347704293476,1.6286357530246711,3.0917708333333334,3.1767708333333324,3.0038773010734277,3.111440396531587,1.9577173969547332,2.192619892575972,3.7266666666666666,2.8374999999999964,2.9763864008387317,7.118019476487082,1.2415207711810017,1.6198982178099561,4.685763888888889,4.660138888888892,4.754730656792195,5.463916357501413,3.544416884419823,3.1365549221403537
2012-11-30,POMKH,3.4249999999999994,1.6599999999999997,1.7633333333333332,2.99125,1.85,2.1325000000000003,2.63,4.133333333333334,5.1461733630952375,4.703976934523808,4.224458902083158,4.334286361399744,4.128767026958255,3.6585041774345903,2.7840736607142853,3.05643229166667,2.6425892385986147,3.0414179444056173,3.397468801099758,3.5020068306465215,1.9117187500000001,1.8658333333333323,1.7833553076347362,1.6727098606799695,1.9887065879253485,1.5361496113242148,3.5596875,3.784687499999999,3.1744592829334404,2.4942340013309745,3.2815004923390085,2.963884000721638,3.3597395833333334,2.8578645833333387,2.5973896507919414,2.698280373418189,4.18014902263276,3.9426391472686197,3.0483333333333333,3.0767708333333323,2.655326380644057,2.891300004774276,2.900053729288928,2.901168169411383,4.012916666666667,3.3624999999999967,2.837831840503239,5.843903392854526,0.6575177872648594,0.9724370070956445,4.837430555555557,4.465972222222225,4.506171727408651,4.444289680325211,5.253942106558273,5.299443832079759
2013-02-28,POMRB,6.9819999999999975,2.854375,1.41,5.0,4.15,3.3175,5.623333333333334,4.288333333333333,4.819914062499999,5.321351934523807,5.327475341249894,4.966839659760303,4.972415523128334,5.1304960033541285,2.745321800595238,2.71502604166667,2.727303543159169,2.8097214260966497,3.803156237281188,3.71439270383536,2.0035937500000003,1.9283333333333323,1.6340131845808417,1.5666795601552415,2.4018507112081378,1.7814603256425452,3.4099999999999997,3.7721874999999985,3.904675569760064,4.531897274302214,4.663169606293854,4.511420790798937,3.5176822916666666,3.1566145833333388,3.218433790475165,2.9922851597093887,3.451003201533947,3.2894042634986276,2.9471354166666672,3.1067708333333326,2.9201958283864338,2.961442952726304,3.2828103749030633,3.130168245005397,4.0024999999999995,4.09083333333333,3.9520324376352773,6.964569372577738,2.466135303037949,2.924820134801758,4.341111111111111,4.9055555555555586,4.4190363697785235,4.118828822399658,5.660431166820242,5.865806824199391
2013-05-31,PREMON,6.32,5.135714285714286,3.1,4.5,6.2250000000000005,4.7275,5.406666666666666,7.2,4.644833333333333,4.970994791666664,5.724485204749937,5.369637112654604,8.002035301228682,8.835805040699434,2.7140104107142857,2.8531212797619085,3.6906678401812156,3.2201420794064117,5.116474550804677,4.990774467478497,2.118333333333333,1.8951041666666657,2.2204079107485053,2.0553153942122084,4.093667702698397,3.593463263142687,3.45015625,3.3471874999999986,4.142805341856039,5.172739059268756,6.355876756282174,6.0305579684749455,3.5862499999999997,3.5628645833333388,4.421060274285099,4.034398048280261,5.180406278496268,5.089747138172589,2.9278125,2.9898958333333328,3.6431174970318603,3.3066874785841907,4.291860395193173,4.131576037140658,4.027083333333334,3.934999999999996,4.533886129247833,7.008417837418283,7.14376351646924,6.7640563653617205,3.76375,4.769305555555558,5.531421821867115,7.463316164107032,8.02346533857142,7.632168031245722
2013-08-31,MONSOON,1.9483333333333333,0.9,2.175,1.4,1.6649999999999998,1.44,2.62,0.03,4.260861111111112,4.668833333333331,4.214024456183295,4.432383988231873,3.4084225855034935,2.489862779259656,2.834326625,2.6375223214285755,2.5744007041087293,2.555467051558969,1.26673280257042,1.33595510674093,2.3433333333333333,2.112083333333332,2.2022447464491033,2.1857601973908123,1.3293327902881054,1.0865895355620219,3.2350000000000003,3.472812499999999,3.0456832051136233,2.58776939813938,1.026568782498516,1.02624482122734,3.6546875,3.4725000000000055,3.3186361645710596,3.3956810405465165,1.6121806217699013,1.6623203413832688,2.8896875,2.904374999999999,2.7618704982191162,2.9028103787149324,1.7996221541417903,2.0140691948575093,4.37125,4.069999999999997,3.7683316775486997,4.429682952597413,2.1649231204166215,1.6746676696387135,3.617291666666666,3.9129166666666695,3.3308530931202687,2.0534361227617692,3.2563878192371094,2.9529601925382636
2013-11-30,POMKH,3.233,2.2719047142857143,1.8133333333333328,2.81,2.76,2.32,2.286666666666666,2.94,3.8789444444444445,4.620833333333331,3.821614673709977,3.9788518950878484,3.796715875792424,3.4567982671861572,2.8502529642857146,2.790498500000004,2.4534023081795233,2.331786865964655,2.6262911346097395,2.5174559992200995,2.6216666666666666,2.124583333333332,2.0466801812027953,2.16094366434171,2.0305642294104524,1.694961536494453,3.0612500000000002,3.4274999999999984,2.951409923068174,2.4198692519559675,2.949021365750838,3.0239464219750265,3.51625,3.700000000000005,3.0951816987426355,3.18041399304867,4.065603671545896,3.735820689919727,2.736875,2.951249999999999,2.58512229893147,2.765392325199039,2.6804439749888607,2.641646053688227,4.874375,3.9841666666666633,3.175665673195886,2.695580746344945,1.925644981459703,1.982483155073508,3.76375,3.6145833333333366,3.174511855872161,2.2721282067029196,4.6137643026521955,5.021064865239921
2014-02-28,POMRB,4.102222222222221,3.205,3.16,3.46,3.7875,2.825,8.72,4.31,4.012763888888889,3.9008888888888866,3.9338576931148745,3.8581280378875684,5.2422177935710685,5.1728953579498835,2.8425074285714285,2.8781547500000038,2.7540413849077137,2.397167851294619,3.383558188981922,3.2496263445641738,2.4997916666666664,2.562083333333332,2.492008108721677,2.589151308952711,2.443709120978967,1.7334206769326317,3.04,3.0424999999999986,3.1548459538409044,3.0799797602612946,4.520567356789464,4.640821379084439,3.6003125,3.609375000000005,3.372109019245581,3.3439244178618144,3.461541829669916,3.3617214180336594,2.7172916666666667,2.828124999999999,2.681073379358882,2.7609118762863996,3.1993135462316027,3.0552067944623706,5.297291666666666,4.758333333333329,5.393399403917532,7.754294292355101,3.9267716875297216,4.147914503821552,4.637499999999999,3.6200000000000028,3.6287071135232964,4.201552025212591,4.95816846176564,4.664750183495077
2014-05-31,PREMON,6.1444444444444475,4.9125,3.5766666666666667,4.65,5.48,3.9975,6.335,8.35,4.271902777777778,3.8569999999999984,4.818092393646704,4.394215973041889,7.163748507532072,7.049559220691972,2.895550589285714,2.8223511785714326,3.617424830944628,2.9331284302847203,4.892667244623587,5.022537890800377,2.496666666666666,2.6812499999999986,2.925871531899673,3.1237003668412564,4.135689907783162,3.791777491419296,3.068125,3.0799999999999983,3.752907572304543,4.760009587541116,5.233333799772778,5.2254451338559695,3.8578125,3.423125000000004,4.215265411547349,4.100591770113684,5.180196177259304,5.183366459987539,3.000208333333333,2.645624999999999,3.2076440276153297,2.9984909852629644,4.071617598252236,3.943428121924538,5.9,4.990416666666663,5.770039642350519,8.792840206194144,7.113995754809966,6.846686768254077,5.26875,3.9075000000000033,5.517224268113978,11.224336252829811,7.4024547969515115,6.614667705982654
2014-08-31,MONSOON,3.1944444444444446,1.06125,0.7233333333333333,1.08,3.0825,2.013333333333333,5.074999999999998,5.87,4.801388888888889,4.1685277777777765,4.1686332139658,4.021186695575215,2.683027886243563,2.4910590652282054,3.1465625,2.8626636785714323,2.594954898566777,2.4481965657540385,1.0430762419593442,1.0903436120655612,2.996666666666667,2.3183333333333316,2.0448562524731373,2.5868820963082384,1.3713966802443538,1.3131549317264306,3.5131250000000005,2.9999999999999982,2.6837445433827254,2.3246704531938907,0.7738059805294748,1.2302508088917103,4.2896875,3.7775000000000043,3.7621592469284093,3.9311869809676763,1.5487440376157142,1.6586324890202153,3.2492708333333336,2.7889583333333325,2.729919749902531,2.7777557351674154,1.4089473207374734,1.5985678696127774,6.613333333333333,5.6041666666666625,5.492023785410311,7.573288562264446,3.036789736363874,2.4446336064805556,5.3843749999999995,5.367500000000003,5.658334560868386,10.448859783494242,2.8341514171856197,2.2460815869301296
2014-11-30,POMKH,4.059999999999999,2.535,3.24,3.3550000000000004,3.4025,4.01,4.653333333333333,2.15,5.269722222222222,4.375277777777776,4.125179928379479,3.952025746529922,3.4583385222574963,3.5565635661739927,3.3782812500000006,2.928437500000004,2.5709729391400664,2.391924166836668,2.500477842992513,2.568695469620875,3.3854166666666665,2.6749999999999985,2.5229137514838826,2.913836285450978,2.0724848804425307,1.535735072812217,3.893125,3.136249999999998,2.9522467260296352,2.9662128066630564,2.4869990864850853,2.902441136846469,4.6059375,3.9381250000000043,3.618295548157046,3.8547243327082685,4.048648767715101,3.636138267702905,3.217708333333333,3.2114583333333324,3.2419518499415183,3.0143396289656184,2.612075274392259,2.552940036020394,7.068958333333333,6.195833333333329,5.15654760457952,5.9732048451377135,2.9836776246752406,2.849534787268114,5.5403125,5.170000000000003,4.255000736521032,4.7399304639295625,4.894386874807438,4.4212749542958605
2015-02-28,POMRB,7.51111111111111,4.95,5.7333333333333325,6.475,6.6,3.1275000000000004,12.06,6.025,5.295416666666666,5.227499999999998,5.479552401472132,4.970388739527119,4.892837401402829,5.8432736474639,3.49890625,3.3646875000000036,3.52258376348404,2.996693797064234,3.356605479342584,3.3235101889351686,3.5112499999999995,3.3183333333333316,3.8070815842236625,4.120064057421316,2.485762560222513,2.1823330671899437,4.0531250000000005,3.889999999999998,4.361348035617781,7.0867207556331016,3.91482394435904,4.214222173810338,4.5043750000000005,4.641250000000004,4.810977328894228,4.915346823494939,3.5207911665601515,3.3929445502935187,3.1516666666666664,3.2870833333333325,3.1961711099649115,3.019364871336527,3.7188371858138054,3.5489526726311826,7.042708333333334,7.03083333333333,7.917928562747713,11.643841366256385,6.7207534911957305,7.122007385407725,5.030625,5.5987500000000034,4.9630004419126195,5.599590326297952,5.11862682507995,5.370647056737526
2015-05-31,PREMON,6.482222222222222,5.02125,4.113333333333332,4.675,5.1975,3.4425,6.64,7.8825,5.198888888888889,5.311944444444443,5.880620329772168,5.6079238749867875,7.2078989067506924,7.170571804633159,3.5825,3.3918750000000037,4.1220502580904235,3.6050651821684094,5.316145011873275,5.389907376004505,3.4179166666666663,3.4524999999999983,3.9295822838675303,4.640753852963932,4.177986098563753,4.151664053660897,4.2,3.896249999999998,4.486808821370669,7.148761723679482,5.428549763265122,5.280506105664115,4.394375,4.570625000000004,4.965586397336537,5.362245875424601,5.391623679633719,5.198389374817918,2.9246874999999997,3.148333333333332,3.2947026659789467,3.0881024271681716,4.5185816360828355,4.384297347604148,6.859166666666667,7.10708333333333,7.406757137648627,10.07157792393417,8.028865182692648,7.4672373096225915,5.0028125,5.481875000000004,6.130800265147572,8.25737871205536,7.737391329081809,6.980343949125686
2015-08-31,MONSOON,3.0622222222222213,1.9175,1.1933333333333334,2.335,2.5525,2.04,4.56,2.26,4.7555555555555555,5.278888888888886,4.75326108675219,5.104736554065898,3.087689043021391,2.507893793286012,3.340104166666667,3.605937500000004,3.240230154854254,3.3284660772799373,1.3865501933763293,1.4408041251810089,2.8454166666666665,3.5699999999999985,2.8350827036538515,3.9907511577906702,1.4137403097841756,1.3566387125094401,3.8775,4.209999999999997,3.6260852928224017,4.24290124586477,1.2973633636975084,1.2281151964283294,4.0740625,4.438125000000004,4.000351838401922,4.759768995005555,1.773724197448522,1.7857462486930855,2.8565625,3.154999999999999,2.792821599587368,2.8538809200357225,1.520915075264309,1.733265516044315,6.65625,6.978333333333331,6.268054282589176,6.800349139876023,4.8554898925833125,3.880200244484695,5.238958333333333,4.579375000000003,4.582480159088544,3.7228665659056306,3.079024323219978,2.615987666221672
2015-11-30,POMKH,3.42,2.3475,2.023333333333333,3.275,3.0525,2.1675,3.7,5.5375,3.985694444444445,5.118888888888887,4.219956652051314,4.710386243360294,3.830081667956552,3.667996581905289,3.1616145833333333,3.559062500000004,2.883138092912552,3.1570685463021744,2.9742994943221572,3.0344586061012047,2.564583333333333,3.265833333333332,2.5103829555256443,3.585534048944334,2.114869555520909,1.9164293261890757,3.268125,4.189999999999997,3.485651175693441,3.3082199070780143,3.396009626606643,3.210144308997406,3.9753125,4.3506250000000035,3.6212111030411536,4.328710935937951,4.191610817505182,3.6060235444535222,3.0496875,2.694374999999999,2.542692959752421,2.6954609357308663,2.6955234965036947,2.7108115086472204,6.678125,6.7399999999999975,5.240832569553506,4.282579240312567,4.350027062989108,3.583825983270546,5.110729166666667,5.426250000000003,4.964488095453126,4.844057583461984,4.7065977344927,4.892429168413321
2016-02-29,POMRB,4.604444444444447,3.1983333333333337,2.370000000000001,3.975,4.3875,4.425,11.39,4.526666666666666,3.526701388888889,4.392222222222221,4.373751769008567,4.692412704817782,5.602816979870575,5.354011338544947,3.0673958333333338,3.1211458333333377,3.009216189080865,3.2088791121773124,3.6623191314115076,3.9222801932984774,2.6245833333333337,2.424999999999999,2.4542297733153866,3.2923104506473995,2.5280265324515576,2.5603090346066377,2.803125,3.5649999999999973,3.6813907054160646,3.5429446805636893,5.269938764630418,5.034277973574253,4.037395833333333,3.7975000000000034,3.9277266618246918,4.378084662980125,3.7325568309328108,3.677292460811964,2.95875,3.018749999999999,3.295615775851452,3.03480586832622,3.158364588797005,2.9808079826858256,6.9125,6.572499999999998,7.700499541732103,9.704196262053584,9.05324787389827,9.204222072932776,5.237291666666666,5.051666666666669,4.789359523938542,4.49911402993763,5.3321198939183665,4.960619143001884
2016-05-31,PREMON,3.23,5.345,5.23,2.3,6.62,3.69,7.4849999999999985,8.355,3.5229861111111114,3.5791666666666657,3.9162510614051405,4.265602282538448,6.8394969839232544,6.144242731085058,2.9342708333333336,3.2020833333333374,3.9435297134485188,3.8349677387755667,5.098872471888234,5.13967018146195,2.562916666666667,2.7041666666666657,3.564537863989232,3.989499253051051,4.2199235063634,3.7371943585304335,2.535,2.971249999999997,3.128834423249639,2.389313087458706,5.100304357014176,4.74811829455465,4.016979166666667,4.153125000000003,5.004635997094815,5.206658617599621,5.402187140520331,5.185995650387179,2.9313541666666665,3.0806249999999986,3.453369465510871,3.1511702189541326,4.579302907269673,4.3965605781484305,7.5325,6.783749999999998,7.6142997250392614,9.670481604773467,7.585533421856649,6.71693492792135,5.133541666666666,5.1697916666666694,6.215615714363125,9.01550375538067,7.758752949695699,7.568765343637106
2016-08-31,MONSOON,2.6425,0.84,0.5566666666666666,0.99,1.6266666666666667,1.065,5.59,2.8,3.578680555555556,3.47423611111111,3.4067506368430847,3.722534277639778,2.5891771270762343,2.0151212858433487,2.9805059523809523,2.9327083333333372,2.702117828069111,3.2108042080045838,1.3068056135288884,1.471438814880332,2.67,2.544999999999999,2.3613893850602055,3.045165588900396,1.455780777324797,1.5797805375550995,2.416875,2.634999999999997,2.273300653949783,1.0740784272810056,1.1323387128467655,1.4366841577290876,4.227291666666667,3.921666666666669,3.653448264923556,4.212654779021215,1.8837021833578675,1.8514208481932737,2.9235416666666665,2.8368749999999983,2.4980216793065226,2.7031003265158997,1.6440838806302458,1.8692208491100906,7.654999999999999,7.041249999999999,6.8045798350235565,7.526346141576458,4.9740564047674045,4.430250511359617,4.959583333333334,5.30479166666667,4.849369428617875,4.797624336709914,3.151020675294432,3.027390140381021
2016-11-30,POMKH,3.81,2.3600000000000003,2.1666666666666665,2.475,3.815,2.9233333333333333,7.63,4.1675,3.9742361111111113,3.5717361111111097,3.568050382105851,3.603954120374346,3.255899821099311,3.58492625800831,2.9614285714285717,2.9358333333333375,2.5652706968414667,3.010648611623892,2.640925430718774,2.620087727746441,2.6929166666666666,2.580833333333332,2.2835002977027896,2.721163570510642,2.1568449412001667,1.8472400233129835,2.683125,2.434999999999997,2.35398039236987,1.8427066657543496,2.5701218399580297,3.080255138024545,4.281354166666667,4.112291666666669,3.7180689589541336,4.0491653937083,4.204574192726033,3.547018272872499,3.0362500000000003,3.0258333333333316,2.6681463409172466,2.7320276569710207,2.4515309483195935,2.446385357868892,7.391874999999999,8.023749999999998,7.1347479010141335,7.613348646171154,4.470397904103294,3.888427971938193,4.9471875,4.962291666666671,4.576621657170725,3.9297286450770543,4.831121736880458,4.800019576333147
2017-02-28,POMRB,4.66,3.555714285714285,3.083333333333333,3.83,5.3075,3.606666666666667,8.44,4.505,4.518645833333332,3.5856249999999985,4.0048302292635105,3.7797148281502784,4.995361716354453,6.103673681509923,2.989709821428572,3.025178571428575,2.9614481323905943,3.1374353920515023,3.4168662740066775,3.397252896365083,2.8087499999999994,2.7591666666666654,2.603433511955007,2.748674387769325,2.5700116369064134,2.5960271347795367,2.929375,2.398749999999997,2.944388235421922,3.9835146888302013,3.969406515472708,4.497439348219578,4.327395833333334,4.34229166666667,4.353841375372481,4.425317256729874,3.8294112047084625,3.7328272254044674,3.2756250000000002,2.8212499999999983,3.0435544712170146,2.8953509373605457,3.2486534586030147,3.135567768352114,8.2175,7.286249999999997,7.6568487406084795,8.325988731651245,10.748744851510521,11.276147271881,5.1146875000000005,4.956875000000004,4.547972994302436,4.058432184652085,5.2889019683741685,5.281676880223012
2017-05-31,PREMON,6.338888888888889,4.835,4.7,4.575,6.1325,5.41,8.33,8.2775,4.791944444444445,4.3628472222222205,4.938453693113662,4.4798632849582285,5.730846593738047,5.127286578643137,3.143348214285714,2.8976785714285755,3.710868879434357,3.6026162215760587,5.0066600027423265,5.140717268361058,3.09125,2.626666666666665,3.4420601071730044,3.3401735155618426,4.261972991596929,4.058783664742323,2.956875,2.9674999999999967,3.5966329412531532,6.0436542928747885,3.427636700218282,3.76747369002299,4.40625,4.22041666666667,5.065304825223489,5.064165483339024,5.559982541973391,5.303430860847847,3.22125,3.2512499999999984,3.990132682730209,3.394934802295411,4.3658033621701415,4.153521313116254,9.4075,7.497499999999997,7.9261092443650885,8.616454953154157,7.782950279650125,6.114163922954802,5.47125,4.9375000000000036,6.039783796581461,8.991245940449907,7.717953887754732,7.519904584056082
2017-08-31,MONSOON,3.888888888888888,1.57625,2.013333333333333,0.685,2.4825,1.26,11.35,4.2175,5.036666666666666,4.674444444444443,4.518627771423752,4.381221858025208,2.686765420836798,3.089416955469522,3.2862053571428573,3.0817410714285756,2.8570213276606142,3.1692810659205057,1.1083915304544023,1.12873417683741,3.221666666666667,2.990833333333332,2.870569397637136,2.978265969088257,1.497775409843226,1.3960656724581324,3.15125,2.8912499999999968,2.4319797647518917,2.887961205362107,0.9415536210259097,1.5403008805381369,4.3521875,4.434375000000003,4.032182895134094,4.361453369479294,1.9774086450376451,1.8267046445054347,3.1520833333333336,3.2999999999999985,2.8980796096381254,2.9353616034527796,2.077029857759233,2.2555342391558884,10.24625,8.937499999999996,9.295665546619052,11.317560531540195,5.512456474804589,5.2190811647011595,5.941249999999999,5.291875000000004,5.310870277948877,6.299750550924314,3.1061023846912716,2.894750233499529
2017-11-30,POMKH,4.750000000000001,2.8528571428571428,2.97,3.0,3.59,2.293333333333333,11.39,5.6025,4.9695833333333335,4.909444444444444,4.611176662854252,4.538878329245666,3.574334497139861,3.859311511576386,3.399330357142857,3.204955357142861,2.8553556537392257,3.090467090656505,2.680103009360743,2.6835700432448495,3.2847916666666666,3.1916666666666655,2.9103416385822816,2.962845577527846,2.19897523886324,2.1449828580213612,3.1378125,3.022499999999997,2.6591878588511353,2.9370027603806026,2.3925749909433516,2.810505479764206,4.35671875,4.3781250000000025,3.855309737080456,4.093731871691621,4.340065674844616,3.5628583253773005,3.0541666666666667,3.1424999999999983,2.6561810991162083,2.785569051673421,2.804922158367702,2.816767893002729,10.615,9.877499999999996,10.133399327971432,12.804023042254501,6.623945450339223,7.505669193193825,6.23671875,5.650625000000003,5.427522166769326,5.903868879453993,4.95034190314834,4.78403776958164
2018-02-28,POMRB,5.677777777777778,4.2057142857142855,3.3233333333333333,4.86,5.1000000000000005,3.6833333333333336,11.39,6.83,4.689583333333333,5.163888888888888,5.0378171088236625,4.96046772173202,5.181748618152939,5.300333114213258,3.3341741071428572,3.3674553571428616,3.3954991065292495,3.3756594554116552,3.5713692232411978,3.6209135275688773,3.13625,3.251666666666666,3.075538316482702,3.069751573218829,2.6122149461868203,2.801139249543712,3.0318750000000003,3.279999999999997,3.539512715310681,4.912726414265273,3.922680084563905,4.263004314437365,4.337187500000001,4.326250000000003,4.3531858422482745,4.378474385800533,3.994996595027553,3.865508186909664,2.9875,3.161666666666665,3.0670419928030586,2.9533237074385257,3.2732580160312783,3.185185793948111,9.266250000000001,10.614999999999997,10.636039596782858,13.181958130299046,11.206419926784934,10.674340352321085,6.140625,6.231875000000003,5.988513300061596,6.947169536645617,5.555802229235065,5.434775630134772
