Date,Season,Tehsil 1 (rakkar),Tehsil 4 (baijnath),Dera Gopipur,Indora,Nurpur,Tehsil 3 ( Khundian),Jawali,Fatehpur,Kangra,Palampur,Tehsil 1 (rakkar)_Trend,Tehsil 1 (rakkar)_SMA,Tehsil 1 (rakkar)_EWMA,Tehsil 1 (rakkar)_DES,Tehsil 1 (rakkar)_TES,Tehsil 1 (rakkar)_ARIMA,Tehsil 4 (baijnath)_Trend,Tehsil 4 (baijnath)_SMA,Tehsil 4 (baijnath)_EWMA,Tehsil 4 (baijnath)_DES,Tehsil 4 (baijnath)_TES,Tehsil 4 (baijnath)_ARIMA,Dera Gopipur_Trend,Dera Gopipur_SMA,Dera Gopipur_EWMA,Dera Gopipur_DES,Dera Gopipur_TES,Dera Gopipur_ARIMA,Indora_Trend,Indora_SMA,Indora_EWMA,Indora_DES,Indora_TES,Indora_ARIMA,Nurpur_Trend,Nurpur_SMA,Nurpur_EWMA,Nurpur_DES,Nurpur_TES,Nurpur_ARIMA,Tehsil 3 ( Khundian)_Trend,Tehsil 3 ( Khundian)_SMA,Tehsil 3 ( Khundian)_EWMA,Tehsil 3 ( Khundian)_DES,Tehsil 3 ( Khundian)_TES,Tehsil 3 ( Khundian)_ARIMA,Jawali_Trend,Jawali_SMA,Jawali_EWMA,Jawali_DES,Jawali_TES,Fatehpur_Trend,Fatehpur_SMA,Fatehpur_EWMA,Fatehpur_DES,Fatehpur_TES,Fatehpur_ARIMA,Kangra_Trend,Kangra_SMA,Kangra_EWMA,Kangra_DES,Kangra_TES,Kangra_ARIMA,Palampur_Trend,Palampur_SMA,Palampur_EWMA,Palampur_DES,Palampur_TES,Palampur_ARIMA
2001-11-30,POMKH,4.05,10.6275,3.9866666666666655,2.6425,2.192,3.5,5.545,30.554444444444453,3.21,7.8,4.264374999999999,4.144687499999998,4.020672838198045,3.804471315590127,3.7852367662283397,3.9820532389726058,11.053125,10.982708333333331,9.907615851927837,11.67989369594605,11.868880710297137,10.667467126464398,5.1025,5.065208333333333,4.5295658309521265,4.498494688036623,4.44509956487463,4.5729410915488105,4.505803571428571,4.5412500000000025,4.010901062199054,4.434296180501853,4.943628272656098,4.4502936418248,2.97575,2.8394375000000007,2.5061135593309225,2.638534919041102,3.630310458138931,3.4499686387218444,5.05875,5.462500000000001,4.323013265516294,5.268784993106173,3.6128652699473056,3.6680693694213575,6.247157738095238,5.88570634920635,5.516149791533129,5.7574395811503045,5.221073790940103,29.314788194444446,33.8537748015873,32.21027100882389,31.16526250442311,34.70285695970543,32.36448377815811,4.3481875,4.209125,3.71711453926589,4.579155486197889,4.097470892799979,4.069589645129509,7.1925,7.122499999999993,6.634162134265115,7.0931476698234714,7.349150082965837,7.323390806021233
2002-02-28,POMRB,4.54,15.0,5.583333333333332,5.4125,3.728,5.4,7.0600000000000005,23.522,6.1579999999999995,8.88,4.5112499999999995,4.292499999999998,4.228403702918827,3.83766841558917,4.0861431423947705,4.25799117702903,11.161875,11.049374999999998,11.9445695111567,12.640997420297593,15.535374752475764,14.42771251095559,5.692499999999999,5.1291666666666655,4.951072831904609,4.5966085923135305,5.069743018345978,4.957344090524322,4.716875,4.508750000000002,4.5715406373194325,4.54082554216233,5.419669526575553,4.618715461742902,3.1212500000000003,2.8395000000000006,2.9948681355985536,2.911006891183784,3.7624802084284124,3.5868039023791614,5.0175,5.125000000000002,4.753807959309777,5.350791615918613,6.827525660497546,5.51977994020935,6.7431101190476195,6.1730952380952395,6.133689874919877,6.133314039425209,5.990093570100121,27.433694444444445,29.99713194444444,28.73496260529433,26.85783088468536,33.60249187922376,32.44837375853943,4.640124999999999,4.298500000000001,4.693468723559534,4.576936733953719,5.047889465137387,5.055903123031228,7.81625,7.1349999999999945,7.5324972805590695,7.620606041978513,8.492513367037539,8.423973102650665
2002-05-31,PREMON,5.275,15.0,8.176666666666668,6.211428571428572,4.956,8.97,9.05,24.82,6.0275,10.1,4.605625,4.236249999999998,4.647042221751297,3.9264919700967935,5.448664360266798,4.692451664518454,10.5009375,11.056874999999998,13.166741706694019,13.526793905466565,13.780598424845994,12.624071574883041,6.470833333333332,5.075833333333332,6.241310365809433,4.917787186603384,6.529460736183768,6.731762438132552,5.297830357142856,4.502857142857145,5.227495810963088,4.894120064992433,5.584318409385144,5.792144758660285,3.1202500000000004,3.112000000000001,3.7793208813591326,3.5993700315522243,3.299118114278157,3.014728467563196,4.8775,4.9925000000000015,6.440284775585866,6.657536062793345,7.175714442108831,7.0688916448856585,7.20875,6.321220238095239,7.300213924951927,7.12574437214223,8.624915525298986,25.38026388888889,28.632444444444438,27.1689775631766,25.39883202585578,27.559700114810305,26.49663134789008,5.165625,4.397875000000001,5.227081234135721,4.574719055797716,6.096222863615082,5.332051901476335,8.2825,7.249999999999995,8.559498368335442,8.427011870518394,8.798742557083694,8.171498113324764
2002-08-31,MONSOON,5.28,4.44,7.4899999999999975,5.457142857142856,1.646,2.3,7.005,26.04333333333333,4.134,6.75,4.2456249999999995,4.786249999999999,4.900225333050779,4.008053598297618,3.3291967621694702,3.610200354798016,9.523333333333333,11.266874999999997,9.67604502401641,11.601784746433102,5.7982044009813585,4.645797926609706,6.697916666666667,6.309166666666664,6.740786219485658,5.148959341927544,4.152918476413275,3.572021760857151,5.711955357142856,4.930892857142859,5.319354629434995,5.021898184186142,4.321866014589785,4.6654015711671075,3.1515,3.1305000000000014,2.9259925288154793,3.0986822854278318,1.8952705162406436,1.6979961397802592,5.201250000000001,5.042500000000001,4.78417086535152,5.556762220187226,2.430090197483095,3.193483169576096,7.2628125,7.165000000000001,7.182128354971155,7.358966839993944,4.149847091595378,25.042208333333335,26.23494444444443,26.71871987123929,25.29598907519429,24.010365972075125,23.72418696673857,5.425625,4.882375000000001,4.789848740481433,4.572502437789402,2.45601950934783,2.6676805882317627,8.26875,8.382499999999995,7.835699021001265,8.283111367835684,3.798594579842245,3.8275296143624287
2002-11-30,POMKH,2.605,4.5,5.28,5.5779999999999985,2.11,2.18,5.895,23.71700000000001,5.476,7.0,3.89875,4.424999999999999,3.9821351998304673,3.86971262119583,4.303209868951415,4.425462126110281,9.311666666666667,9.734999999999998,7.605627014409846,9.822315179691035,11.694173534532924,10.640342472663832,6.448333333333332,6.6324999999999985,6.156471731691394,5.161981633575698,5.4496779052335995,4.764895208993275,5.738249999999999,5.664767857142859,5.4228127776609965,5.178338059449482,3.7688789689507045,4.378265815409012,3.25575,3.110000000000001,2.5995955172892877,2.7878002755619944,3.016691534404243,2.7792609256946816,4.927499999999999,4.712500000000001,3.7425025192109116,4.508971560923262,3.600926013722041,3.7869517012597065,7.119375000000001,7.252500000000001,6.667277012982693,7.161774510205625,6.270116539611134,25.558958333333337,24.52558333333332,25.518031922743575,24.088911760702413,26.870454688153742,24.960848596542107,5.364562500000001,5.448875,5.064309244288859,4.5702869040438605,4.412939703473145,4.522939213194498,8.245000000000001,8.182499999999996,7.501419412600759,8.164142653648046,7.409742648564006,8.046090307974204
2003-02-28,POMRB,3.105,13.306666666666667,6.1066666666666665,5.789999999999999,4.06,9.31,7.1425,27.655,5.972,9.57,3.435,4.066249999999999,3.63128111989828,3.7830902590148145,4.1968698614931235,4.4335899664459015,9.196666666666667,9.311666666666664,9.886042875312574,10.420162411445627,14.869823109729095,14.574332186074534,5.592916666666666,6.763333333333333,6.136549705681503,5.2477363247073106,6.1298988905468805,5.223488683044492,5.609499999999999,5.759142857142859,5.5696876665965975,5.382106623155472,5.8036841374320955,5.6637042526731065,3.370999999999999,3.193000000000001,3.1837573103735726,3.163732809253345,3.842000288915355,3.677173075555219,4.013750000000001,5.690000000000001,5.969501511526547,5.986709666319671,6.2626631397134815,5.356729606125298,6.798125,7.273125,6.857366207789616,7.32892927389888,6.882243991863725,22.422833333333337,25.558833333333318,26.372819153646144,25.461431849560633,26.291855761194167,24.40221122723799,5.1682500000000005,5.402375000000001,5.427385546573316,4.56807244759593,5.699256890318631,6.1401972218123015,7.82125,8.354999999999995,8.328851647560455,8.68491673930545,8.553105932634926,8.618170624503087
2003-05-31,PREMON,3.935,15.0,5.656666666666666,6.044285714285714,5.457999999999998,2.87,7.82,24.821,5.725,9.22,3.15875,3.731249999999999,3.752768671938968,3.769986970137707,5.238630685104031,4.651781806658649,9.887916666666667,9.311666666666664,11.931625725187544,11.456903569189842,13.462427020032317,13.30020462753353,4.84625,6.133333333333331,5.944596490075568,5.2856234047946495,7.486292778586958,7.302605507257578,5.31992857142857,5.717357142857145,5.759526885672244,5.636696914637851,6.307517416735183,6.079540736338576,3.626249999999999,3.318500000000001,4.093454386224143,4.008823893480278,4.1932989298832695,4.396181840507952,3.8274999999999997,4.165000000000001,4.729700906915928,5.165154352046416,8.156888566705897,8.582263061855883,6.586875,6.965625,7.242419724673769,7.662941489152143,9.335348964802696,16.569458333333333,25.55908333333332,25.752091492187688,24.7230529231649,26.250224887158076,25.223779752468943,4.864750000000001,5.326750000000001,5.546431327943989,4.565859062267864,6.603388258340605,5.43399963837819,7.6137500000000005,8.134999999999994,8.685310988536273,9.056118526031495,8.859335122681655,9.567723448626241
2003-08-31,MONSOON,2.91,3.52,3.1666666666666665,4.5942857142857125,2.066,1.09,5.665,0.9533333333333333,2.866,4.24,3.2212500000000004,3.138749999999998,3.415661203163381,3.676447020710795,2.884602905660136,3.6025955933134814,10.643333333333334,9.081666666666665,8.566975435112527,9.545968217650865,4.604497224724611,4.579047497398994,4.499999999999999,5.052499999999998,4.833424560712007,5.097560311756058,4.440554320492668,4.696128634008666,5.006249999999999,5.501642857142858,5.293430417117632,5.441618310420598,5.2216119461816595,4.6632215444644585,3.7997499999999995,3.4235000000000007,3.2824726317344854,3.5966949875262295,1.8688357271973874,1.590179652080311,2.7662500000000003,3.8625000000000007,3.2738205441495567,3.8681016334472313,1.8244322857820778,2.0942808050215214,6.5328125,6.630625000000001,6.611451834804261,7.245456901031824,4.424771946202036,10.656291666666666,19.28658333333332,15.832588228645946,12.498250864950387,23.38811747925454,25.732085639759724,4.679,5.009750000000001,4.474258796766394,4.563646727657998,2.8237534068141303,2.9366612705690183,7.654999999999999,7.507499999999995,6.907186593121764,8.084621698153635,3.859187145439358,3.275773793280533
2003-11-30,POMKH,2.765,10.95,3.63,4.124285714285714,3.732,1.9,5.545,1.98,4.316000000000002,7.85,3.7375,3.178749999999998,3.155396721898028,3.5794349126357887,3.4589145894613758,3.4348695750387543,10.32,10.694166666666664,9.520185261067516,9.662764465320256,8.594326121665286,8.831241333633935,4.340416666666667,4.639999999999998,4.352054736427204,4.967675668402059,4.849826805312864,4.548253086281807,4.862857142857142,5.1382142857142865,4.825772535984864,5.11428696741489,4.812303446916203,4.177593193297276,3.6962500000000005,3.8290000000000006,3.462283579040691,3.744992756154364,2.705992982610719,2.1183393977801384,1.63625,3.7925000000000004,2.724292326489734,3.054728093748287,2.5546967069906144,2.947187145988985,6.67625,6.543125000000001,6.184871100882557,6.797046331603621,6.1825895707620555,4.8998125,13.852333333333316,10.291552937187568,7.048459793757365,13.41706477263303,12.528013129679554,4.863875000000001,4.719750000000002,4.410955278059838,4.561435476057513,4.498985846948139,4.302619996097375,7.610000000000001,7.719999999999995,7.284311955873058,8.066473787302762,7.470335214158771,7.785501971432691
2004-02-29,POMRB,3.4450000000000003,12.9,4.986666666666667,4.734285714285714,3.8260000000000014,1.1,7.0600000000000005,2.0866666666666664,5.646,9.05,4.3100000000000005,3.263749999999998,3.271238033138817,3.5449012694656536,3.560778465576715,3.653940940256323,10.025,10.592499999999998,10.87211115664051,10.307173154286453,14.567240303173556,14.186918689648582,4.602916666666666,4.3599999999999985,4.60589950852299,4.9706361100542615,5.327922510188008,5.44352282455521,4.8275,4.874285714285715,4.7891778073052045,4.983849797485938,5.703175108340027,5.498237635967272,3.5920000000000005,3.770500000000001,3.6077701474244153,3.888976118476772,4.1745511337321775,3.8547912175768557,1.57625,1.7400000000000007,2.0745753958938407,2.213649241596457,6.541983395853732,6.188428058953999,6.9975000000000005,6.522500000000001,6.534922660529534,6.856507830777963,6.735807886421715,2.5033333333333334,7.4602499999999825,7.009598428979206,4.448454088710896,8.494455222005342,1.4442219230502413,4.98275,4.638250000000002,4.9049731668359025,4.5592253060282,5.570722936088395,5.665121396075352,7.465,7.5899999999999945,7.990587173523835,8.35031131476236,8.613698498230415,8.937740757870012
2004-05-31,PREMON,7.725,12.82,5.5,5.952857142857143,4.864,2.04,9.05,4.3375,7.5299999999999985,9.38,4.598750000000001,4.211249999999999,5.05274281988329,3.853936134060768,4.804944371002927,4.115685047864716,9.78375,10.047499999999998,11.651266693984306,10.913977730305257,14.140714033041395,13.772842590991488,5.21875,4.320833333333332,4.963539705113794,5.019217917648792,6.6231054468085375,6.343481573753406,4.886071428571428,4.851428571428572,5.25464954152598,5.21633104935127,5.960026964890384,5.7590458225059615,3.4810000000000003,3.6220000000000017,4.1102620884546495,4.3549005513368115,4.99598465495223,5.156977293346314,1.6462499999999998,1.5325000000000009,2.0607452375363042,1.878898483357073,4.9013433519076415,4.130615334197595,7.2524999999999995,6.83,7.5409535963177206,7.54696371085068,9.203262603146172,2.599375,2.3393749999999818,5.940759057387524,4.298565293259873,4.377666986709092,1.995733717302429,4.7505,5.089500000000001,5.95498390010154,4.557016221263062,6.440848915426831,5.379070997214164,7.236250000000002,7.6299999999999955,8.5463523041143,8.693771147571702,8.919927688276616,9.77107920356228
2004-08-31,MONSOON,3.7,3.34,5.423333333333333,4.402857142857143,1.8259999999999998,1.44,7.005,2.265,2.012,2.92,4.766875000000001,4.408749999999999,4.511645691929974,3.8160227167719323,3.32735762957926,3.7746688223104696,9.455,10.002499999999996,8.326760016390583,9.097653856408563,4.134867283274724,4.266224503381083,5.317916666666667,4.884999999999998,5.147457156401609,5.0566165121579685,3.7133531213096527,5.260808382801302,4.980535714285715,4.803571428571431,4.913932582058445,4.995689990607224,4.70322003782166,5.123502197291269,3.38825,3.562000000000002,3.1965572530727897,3.719843924681747,2.0941515386692138,1.8481633560576503,1.7787499999999996,1.620000000000001,1.8124471425217825,1.5035616640367195,0.16694238617014623,1.5359784190776506,7.360625000000001,7.165000000000001,7.326572157790633,7.518870237967655,4.5983906358698245,5.4415625,2.6672916666666486,4.470455434432514,3.1997720678906387,2.24399587830574,3.162939763634353,4.53675,4.876000000000001,4.377790340060924,4.554808164891889,3.0000416319178385,3.564600692559587,7.0875,7.299999999999995,6.29581138246858,7.3668961234034605,3.9197797110344075,5.8615572249319845
2004-11-30,POMKH,4.285,9.2,6.3,4.784285714285715,3.0839999999999996,2.11,6.245,1.4366666666666668,3.3120000000000003,7.34,4.274375,4.7887499999999985,4.420987415157985,3.8279314786503567,3.973849921490495,3.692642855313378,9.555,9.564999999999994,8.67605600983435,8.906602879993908,9.225740093121882,9.431423311109391,5.10375,5.552499999999998,5.608474293840965,5.1690441241444205,4.696939524022563,4.515747004373706,5.053571428571429,4.9685714285714315,4.862073834949353,4.903368431671125,4.277813479838911,4.850791872322506,3.3369999999999997,3.400000000000002,3.151534351843674,3.539430796577153,3.2985807927774182,2.9485057066039246,1.98625,1.6725000000000008,1.9314682855130694,1.4576946770107164,1.2209000078707914,2.140397868201342,7.07375,7.34,6.893943294674379,7.226983881090823,6.617989501733584,10.640104166666667,2.5314583333333154,3.2569399273261754,2.2564295405966392,4.048990306029175,3.2291472150797746,4.18775,4.625000000000001,3.951474204036555,4.552601188315298,4.497849384248955,3.98723092302876,6.858750000000001,7.172499999999994,6.713486829481148,7.249530620815291,7.530927779752566,6.588567082760873
2005-02-28,POMRB,3.27,12.02,3.11,4.83,3.732,1.95,7.225,25.3675,4.94,8.37,3.713125,4.744999999999998,3.960592449094791,3.758042406016927,4.284432445496348,4.1741346015574905,9.99875,9.344999999999994,10.013633605900608,9.483824112000285,13.63538503790511,13.79639660213544,5.367916666666666,5.083333333333331,4.609084576304579,4.986306792447071,5.718364735154462,5.307950013256765,5.168214285714286,4.992500000000002,4.849244300969612,4.839557953012106,5.152845155498309,5.20650306617393,3.30725,3.376500000000002,3.383720611106204,3.5903595863804334,4.048195314042517,3.8796605452610016,2.1550000000000002,1.8850000000000007,1.9388809713078416,1.4237064202283016,4.143852096556931,4.2442889915049005,6.43125,7.38125,7.026365976804627,7.253422725238865,7.230594344015724,15.429041666666668,8.351666666666649,12.101163956395705,13.862461287686722,3.754166086084133,1.8120517977412516,4.217250000000001,4.448500000000001,4.3468845224219335,4.550395293506833,5.396884557879719,5.2850059396071005,6.951250000000001,7.002499999999993,7.376092097688689,7.422059867540918,8.674291063823691,9.304846981527463
2005-05-31,PREMON,3.96,14.5,5.663333333333332,6.44142857142857,4.548,2.85,6.59,22.645000000000003,5.444,8.23,3.4331249999999995,3.8037499999999986,3.9603554694568746,3.749088580873278,5.3422870710018975,5.1681437972864375,10.274999999999999,9.764999999999993,11.808180163540365,10.69868871860869,13.282121009008115,13.479035785915409,5.334583333333333,5.124166666666664,5.0307840791160805,5.048091679708191,6.5771904842650795,5.257459957383623,5.233928571428572,5.11464285714286,5.486118009153195,5.249756753505402,5.931880129302224,5.62244189550271,3.356,3.297500000000002,3.8494323666637227,3.9136192064507695,4.970973253158922,5.066167274345168,2.185,2.0875000000000004,2.303328582784705,1.725635809523283,3.690981062853556,2.0274026866509782,6.02375,6.7662499999999985,6.851819586082776,7.073023385532747,9.624032178634753,20.450958333333336,12.92854166666665,16.318698373837424,18.246311204390697,14.331943680439492,13.268626726160191,4.53675,3.9270000000000014,4.785730713453161,4.548190471386392,6.175367628682943,5.655873678707254,7.2075,6.714999999999993,7.717655258613213,7.564206694391098,8.98052025386922,9.01753500641953
2005-08-31,MONSOON,2.975,5.21,7.373333333333332,4.831428571428573,1.904,1.98,4.325,22.269000000000002,4.3340000000000005,4.81,3.3049999999999997,3.6224999999999987,3.566213281674125,3.66252334925491,2.9719626788312277,3.539111365496021,10.5,10.232499999999995,9.16890809812422,9.466721688209287,3.696054344264784,3.9936347097490263,5.125833333333333,5.611666666666664,5.967803780802981,5.257220993098301,3.7077128002787516,4.230615995129433,5.304642857142857,5.221785714285717,5.224242234063347,5.171652029295135,4.594936163649725,4.746842498674535,3.4117499999999996,3.317000000000002,3.0712594199982335,3.3249396587991042,1.9855963562554653,1.9095780742000634,2.23,2.2225000000000006,2.1739971496708232,1.736978733251922,0.38042991000091053,1.6840297593024003,5.930625,6.096249999999999,5.841091751649666,6.21716901427906,4.372603696574406,22.760326388888892,17.92954166666665,18.698819024302455,20.23266383439318,16.578789087691064,23.54272976619759,4.64125,4.507500000000001,4.605038428071897,4.545986709148373,2.421051021752103,2.419766080970477,7.17,7.187499999999993,6.554593155167927,6.847117056776293,3.980372276625907,4.188680437438819
2005-11-30,POMKH,2.77,9.54,4.083333333333333,4.8814285714285734,3.3959999999999995,1.81,5.665,21.608,3.5460000000000003,7.5,3.440625,3.2437499999999986,3.247727969004475,3.5671098527673184,3.5416568904104784,3.495135218382299,10.74125,10.317499999999995,9.317344858874531,9.409411013351573,9.284927678828291,9.351384307563642,5.2425,5.0574999999999966,5.214015601815122,5.153627405647886,5.067707108855938,4.740979125556583,5.355714285714287,5.246071428571431,5.087116769009437,5.107630389837388,4.618526781148966,4.573177679406539,3.52625,3.3950000000000022,3.20115565199894,3.289395727946894,3.222376645802026,3.334775651811632,2.21875,2.147500000000001,2.028398289802494,1.7066823419859107,1.379526480049625,2.1968712755623643,6.3306249999999995,5.951249999999998,5.770655050989799,5.886057928983156,5.841381886820011,23.02609027777778,22.972374999999985,19.862491414581473,20.88492464787766,21.356774068451813,22.034081831260416,4.869250000000001,4.566000000000001,4.181423056843138,4.543784008730294,4.418434854606395,4.640341072593859,7.2562500000000005,7.227499999999993,6.932755893100756,6.8756376285407015,7.59152034534573,7.730464210918894
2006-02-28,POMRB,3.76,13.48,3.6566666666666654,5.298571428571429,3.866,2.61,7.0600000000000005,23.671111111111113,5.542000000000002,7.91,3.509375,3.366249999999998,3.452636781402685,3.558705897707623,3.627408381351782,3.5110894713787295,11.0275,10.682499999999997,10.982406915324718,10.382958789683864,13.23733549274682,13.266924130521197,4.746666666666667,5.194166666666663,4.59107602775574,5.021129004929701,5.591121158274929,4.266556159576368,5.258392857142858,5.363214285714289,5.171698632834234,5.164838631919729,5.082687097749578,4.91355374162035,3.5542499999999997,3.4285000000000023,3.467093391199364,3.426403379207058,3.9430238869409595,3.723695366192035,2.01,2.312500000000001,2.2610389738814964,1.9588394979397779,3.3984345348329783,1.751479370520646,6.626250000000001,5.909999999999998,6.28639303059388,6.0585539858050526,6.498113109201502,23.929340277777776,22.548277777777763,21.38593929319333,22.252000416519763,22.563624798266098,21.52390037059688,4.744000000000001,4.716500000000001,4.725653834105883,4.54158239080959,5.371442764930354,5.267944827956149,7.2625,7.112499999999994,7.323653535860453,7.029195846889303,8.734883629416945,8.84533469126507
2006-05-31,PREMON,4.555,14.97,6.0500000000000025,6.381428571428572,5.33,2.1,9.955,26.467499999999994,6.666,9.38,3.6174999999999997,3.514999999999998,3.893582068841611,3.614290549671988,4.923136762914708,4.581472517038214,11.30125,10.799999999999997,12.577444149194832,11.702259223055242,14.010155197674976,13.752812122411747,4.124166666666667,5.29083333333333,5.174645616653445,5.114373004119214,6.579656415205584,5.2782442994064125,5.153392857142857,5.348214285714289,5.65559060827197,5.527687263098391,6.326293632656011,6.007013350572451,3.43025,3.6240000000000028,4.212256034719619,4.060992924571113,4.827061363030966,4.628881653496338,1.9412500000000001,2.125000000000001,2.196623384328898,2.020847190831175,3.5234869581090393,2.604494782151708,6.434375,6.751249999999998,7.753835818356328,7.1735608593351365,9.018915760368898,24.93502777777778,23.50390277777776,23.418563575915996,24.345522471490526,22.387924269203676,22.22522424849508,4.48025,5.022000000000001,5.50179230046353,4.539381848224041,6.257976827199377,5.8052439211791285,7.0925,7.399999999999994,8.146192121516272,7.566133070409606,9.041112819461999,8.861701464321946
2006-08-31,MONSOON,2.93,7.03,3.02,4.112857142857143,1.346,1.06,3.325,25.67250000000001,2.11,3.71,3.81875,3.503749999999998,3.5081492413049666,3.535768823548078,2.7631726106126013,3.2583945371490297,11.310000000000002,11.254999999999997,10.3584664895169,10.857018000596943,4.523347285722059,4.337015765414823,4.120416666666667,4.202499999999997,4.312787369992067,4.928463837295513,3.784126988887909,5.801476147720278,5.1467857142857145,5.168571428571431,5.038497222106039,5.208182387790858,4.820710771905855,4.849210172055672,3.37275,3.484500000000003,3.0657536208317717,3.300187089866994,2.054325636698873,1.8428629704265242,1.98125,1.895000000000001,1.7419740305973388,1.731073203717421,0.786308910681838,1.8859858889179648,6.324999999999999,6.501249999999998,5.982301491013796,6.120767208305863,4.658535509484048,25.54361111111111,24.354777777777763,24.320138145549603,24.98369481052156,22.414688761837883,24.613027179291137,4.3105,4.466000000000001,4.145075380278118,4.537182337216187,2.6998733307111533,3.3379837387742306,7.143750000000001,7.124999999999994,6.371715272909763,6.639844763437707,4.040964842219683,3.6603562494112376
2006-11-30,POMKH,3.68,9.91,3.456666666666667,4.76,2.9619999999999997,2.18,5.130000000000001,26.25,3.66,7.24,4.066875,3.7312499999999984,3.57688954478298,3.5237014253302275,3.366804235950267,3.207759062182672,10.90625,11.347499999999998,10.17907989371014,10.753516447464682,9.86310218666921,9.3921771684386,4.142500000000001,4.045833333333331,3.970339088661907,4.798157486386155,4.291514624187091,5.0730454257347635,5.074999999999999,5.138214285714287,4.927098333263624,5.088077247075315,4.755479020240232,4.799190406211553,3.2517499999999995,3.3760000000000034,3.0242521724990628,3.1442571186766575,3.3775916301407776,3.2088588111880405,1.9750000000000003,1.9875000000000007,1.9171844183584033,1.8431136461154898,1.2692272824160056,1.9217509525812333,5.97375,6.367499999999998,5.641380894608279,5.729440774885008,5.838700685294414,25.359618055555558,25.51527777777776,25.09208288732976,25.593037517462534,25.91709824861221,25.57727530968924,4.0695,4.494500000000001,3.951045228166871,4.534983903765328,4.26624916402653,3.554875081910076,7.1625,7.059999999999993,6.719029163745859,6.677390452752551,7.652112910938449,7.4077996186805715
2007-02-28,POMRB,4.46,13.18,4.253333333333333,5.3671428571428565,3.84,2.56,6.72,23.897777777777787,4.069999999999999,8.58,4.126875,3.9062499999999987,3.930133726869788,3.574744897686195,3.6776528814393803,3.5570309230202035,10.8075,11.272499999999997,11.379447936226084,11.479350595466656,13.831297029020092,13.309071485958551,3.9524999999999997,4.194999999999998,4.083536786530478,4.750677185303547,4.843708352272685,3.6245075509293887,5.030535714285714,5.155357142857144,5.103116142815317,5.1504970238246734,5.165379752669629,5.021128597426647,3.2192499999999997,3.369500000000004,3.3505513034994374,3.307917324647195,3.946071686261833,3.7528752646301955,2.1062499999999997,1.975000000000001,2.174310651015042,2.079614703324652,3.0302677542523657,2.3256606256526373,6.3475,6.282499999999997,6.072828536764968,5.894646747072518,6.375958906387514,24.800260416666674,25.57194444444443,24.61436084350897,24.706200485860332,27.166780621328765,25.47732231615295,4.248,4.126500000000001,3.9986271369001223,4.53278653867161,5.265096589860021,5.363240666771194,7.62875,7.227499999999993,7.463417498247515,7.072904652791249,8.795476195009371,8.266456090456824
2007-05-31,PREMON,5.84,12.04,5.63,5.738571428571428,4.388,2.1,7.485,24.76888888888889,6.21,8.86,3.954375,4.227499999999999,4.694080236121873,3.7312031197874655,5.108240209118631,4.66217248186927,10.98375,10.539999999999997,11.64366876173565,11.844317197451756,14.768206508085262,14.082048674955349,3.7216666666666667,4.089999999999996,4.702122071918287,4.830484792151097,6.090942580676768,5.427745469661885,5.194821428571428,4.994642857142859,5.357298257117762,5.316202854782762,6.326408749997532,6.187263846848458,3.38225,3.1340000000000034,3.7655307820996624,3.6519239307414666,5.100400287668863,4.904230722940866,2.40875,1.975000000000001,2.1445863906090255,2.135527795408911,3.031193369724285,2.4666442526180186,7.16875,5.664999999999997,6.637697122058981,6.310506088083343,8.84786850453342,24.478697916666672,25.147291666666653,24.676172061660935,24.706304004149928,24.696004008787515,24.592173702107164,4.6775,4.012500000000001,4.883176282140074,4.530590254586207,5.916453060444089,5.477625912195753,8.2525,7.097499999999991,8.02205049894851,7.527100570176509,9.10170538505498,8.51223658008329
2007-08-31,MONSOON,2.125,9.17,1.92,4.4,2.028,2.11,8.785,22.89625,3.9939999999999998,7.96,3.7456250000000004,4.026249999999999,3.666448141673124,3.57853963592769,3.176589334868053,3.5136973562073077,10.39125,11.074999999999998,10.65420125704139,11.406209288082282,5.372496491226679,5.102649509073959,3.535833333333333,3.814999999999997,3.5892732431509717,4.571553811322601,3.3086387103474415,5.1589376003798115,5.242113095238095,5.066428571428572,4.974378954270657,5.0869436440896045,4.379657971103459,4.61589186119963,3.4320000000000004,3.3045000000000035,3.070518469259797,3.17728092586134,1.6843774471706823,1.5797618001659584,2.7112499999999997,2.2375000000000007,2.130751834365415,2.1786161157959563,0.8277842658361876,1.6953034687418747,7.320000000000001,7.029999999999998,7.496618273235389,7.12018781994891,3.971514019796213,24.20741319444445,24.45322916666665,23.96420323699656,23.75948004835451,22.62161846615099,23.881374636811735,5.1145,4.483500000000001,4.527505769284044,4.528395017827256,2.3386357504090354,2.863380319746793,8.3675,8.159999999999991,7.997230299369106,7.717799393809138,4.101557407812136,4.667096768477275
