Date,Season,Riga,Sonbarsa,Tariani Chowk,Bajpatti,Parsauni,Parihar,Batnaha,Runi Saidpur,Dumra,Pupri,Majorganj,Balsand,Riga_Trend,Riga_SMA,Riga_EWMA,Riga_DES,Riga_TES,Riga_ARIMA,Sonbarsa_Trend,Sonbarsa_SMA,Sonbarsa_EWMA,Sonbarsa_DES,Sonbarsa_TES,Sonbarsa_ARIMA,Tariani Chowk_Trend,Tariani Chowk_SMA,Tariani Chowk_EWMA,Tariani Chowk_DES,Tariani Chowk_TES,Tariani Chowk_ARIMA,Bajpatti_Trend,Bajpatti_SMA,Bajpatti_EWMA,Bajpatti_DES,Bajpatti_TES,Bajpatti_ARIMA,Parsauni_Trend,Parsauni_SMA,Parsauni_EWMA,Parsauni_DES,Parsauni_TES,Parsauni_ARIMA,Parihar_Trend,Parihar_SMA,Parihar_EWMA,Parihar_DES,Parihar_TES,Parihar_ARIMA,Batnaha_Trend,Batnaha_SMA,Batnaha_EWMA,Batnaha_DES,Batnaha_TES,Batnaha_ARIMA,Runi Saidpur_Trend,Runi Saidpur_SMA,Runi Saidpur_EWMA,Runi Saidpur_DES,Runi Saidpur_TES,Runi Saidpur_ARIMA,Dumra_Trend,Dumra_SMA,Dumra_EWMA,Dumra_DES,Dumra_TES,Dumra_ARIMA,Pupri_Trend,Pupri_SMA,Pupri_EWMA,Pupri_DES,Pupri_TES,Pupri_ARIMA,Majorganj_Trend,Majorganj_SMA,Majorganj_EWMA,Majorganj_DES,Majorganj_TES,Majorganj_ARIMA,Balsand_Trend,Balsand_SMA,Balsand_EWMA,Balsand_DES,Balsand_TES,Balsand_ARIMA
2003-08-31,MONSOON,0.77,0.98,2.35,1.8833333333333333,1.51,1.34,3.1225,2.84,3.9139999999999997,0.4,2.2825,2.34,2.2675,2.3262500000000013,1.958009275775241,2.403143418546866,1.3250970679057315,1.0861682098406846,2.3296875,2.6235416666666675,2.3450172670438074,2.8362375271580773,1.7476473262178736,1.346459217966065,2.7699375,2.7699375,2.7680560277979973,2.8653710526501337,2.346102626154741,2.349938898330322,3.1291666666666664,3.1291666666666673,3.0079656049485677,3.2591004923515725,1.9789497380332024,1.8833333131011392,2.294375,2.2943749999999996,2.199365803501906,2.279573647602708,1.60561640469987,1.5099999950538836,2.369375,2.504375000000001,2.2175884757752407,2.3455661955285048,1.2013143628307112,1.5380911538106883,3.5222916666666664,3.5222916666666664,3.545560658227117,3.6091251526547787,3.2155112685089975,3.100402298853179,3.547708333333333,3.422083333333334,3.2726414797395433,4.019740641996351,1.9373989745936555,1.713398260381425,4.215375,4.215375,4.248207755218408,4.2548104697324245,4.009618522663773,4.111682068051328,1.9712500000000002,2.1275000000000004,1.7036428979549214,1.8425367575249192,0.3999999999999999,1.053461778859359,2.630625,2.630625,2.5845905797893547,2.60290642237072,2.3825101454443445,2.268922197115101,3.0462500000000006,3.0375,2.8549912905901316,2.8557523858039726,1.2505644760237646,1.0491249131618874
2003-11-30,POMKH,2.0,2.35,2.5737500000000004,2.983333333333333,2.12,2.1125,3.09,3.45,3.675,2.2,2.33,3.0,2.2925,2.2550000000000012,1.9748055654651446,2.403815060805329,2.194727016417187,2.18300587501479,2.2856249999999996,2.4510416666666677,2.3470103602262844,2.8383452267951,2.3471262358043745,2.1881180059267287,2.7699374999999997,2.7699375,2.6903336166787986,2.680794223797681,2.528141739906095,2.564337418330302,3.129166666666667,3.1291666666666673,2.9981126963024733,3.052527114995249,3.0769256740228044,2.9833333206887453,2.2943749999999996,2.2943749999999996,2.1676194821011436,2.227098483429736,2.213592340689473,2.1199999717593534,2.259375,2.4256250000000006,2.175553085465144,2.344769821711053,2.2488557083522824,2.1565723919118973,3.5222916666666664,3.522291666666667,3.36333639493627,3.4162492323940974,3.063724454193859,3.050682115666959,3.5897916666666667,3.5420833333333337,3.343584887843726,4.103951735335911,3.298086592281767,2.9078816190473327,4.215375,4.215375,4.0189246531310445,4.151807928932736,3.7685696193908695,3.8187850848304707,1.815,2.1275000000000004,1.9021857387729528,1.9029044545831937,2.2,2.0616447769229644,2.630625,2.630625,2.482754347873613,2.5207120281654656,2.4276997646116163,2.3161396361278337,2.79875,3.1775,2.912994774354079,2.983552441116374,1.9229043856638879,2.3600790946129226
2004-02-29,POMRB,3.0,2.5066666666666664,2.401,2.385,2.1275,2.45,3.3366666666666664,3.91,4.28,1.7,2.95,2.17,2.23375,2.280000000000001,2.384883339279087,2.4143891141842406,2.592420542409018,2.61592394929416,2.5329947916666664,2.208333333333334,2.4108728828024373,2.8404544931413387,2.6495422299782065,2.928337328274605,2.7699375,2.7699375,2.5746001700072787,2.4462078111946743,2.4165294869698664,2.3951330424110457,3.129166666666667,3.1291666666666673,2.752867617781484,2.487507125757524,2.4764148219884863,2.384999986310446,2.294375,2.2943749999999996,2.1515716892606864,2.1834311268498823,2.2189148219884878,2.127499979752466,2.213125,2.3131250000000008,2.2853318512790866,2.3523339985103915,2.70984375343838,2.3640405927115693,3.5222916666666664,3.522291666666667,3.3526685036284283,3.352900118870793,3.3334951404280115,3.2928754187805263,3.62625,3.5533333333333332,3.5701509327062357,4.269560617593538,4.093404718491685,3.7841624436424044,4.215375,4.215375,4.123354791878627,4.1758256715352955,4.371449691180022,4.178387588137269,1.8150000000000002,1.8150000000000002,1.8213114432637716,1.800573748351438,2.95,2.1760313039344537,2.630625,2.630625,2.669652608724168,2.6097298619571627,2.399451535882973,2.6793606260142444,2.3925,2.915,2.6157968646124474,2.939148631743911,2.3233075510125802,2.810455570191619
2004-05-31,PREMON,3.45,3.615,3.755,5.2650000000000015,3.4199999999999995,2.92,4.54,4.305,4.9925,2.96,2.96,3.22,2.1875,2.305000000000001,2.810930003567452,2.429370352846399,3.5076985844756567,3.0931708546923478,2.8880729166666663,2.3629166666666674,2.8925237296814625,2.842565329877188,3.4649874036988346,3.2192572339403545,2.7699375,2.7699375,3.046760102004367,3.2967145823634922,3.7922643984098645,3.7370020166699414,3.129166666666667,3.1291666666666673,3.7577205706688908,4.761817145099689,5.3540990023130055,5.2649999687046085,2.294375,2.2943749999999996,2.658943013556412,2.5047097939935528,3.509099002313005,3.419999959974704,2.1928125,2.205625000000001,2.539199110767452,2.371601781028573,3.192007940090224,2.8482523334606014,3.522291666666667,3.522291666666667,3.8276011021770566,3.805111971355364,4.476435804794665,4.468018447797357,3.6262499999999998,3.6262499999999998,3.864090559623741,4.497961218209571,4.511054730597103,3.9293933438080675,4.215375,4.215375,4.471012875127176,4.335145164732621,5.081568369585428,4.741022082824736,1.815,1.8150000000000002,2.276786865958263,2.152526402420352,2.96,2.6802587272562794,2.630625,2.630625,2.7857915652345007,2.6983411140501246,3.6972284835463807,3.1821806811511584,1.9575,2.6825,2.8574781187674687,3.0786420407561503,3.855606547489029,3.601156828399559
2004-08-31,MONSOON,0.2,2.340625,2.35,1.8833333333333333,1.51,1.4,3.1225,2.84,3.9139999999999997,0.4,2.2825,0.02,2.19375,2.162500000000001,1.7665580021404712,2.4120206220923346,1.3565539123618062,1.060840693909474,3.2184895833333336,2.7030729166666676,2.6717642378088775,2.8446777318699725,1.4238681145128813,1.6145784997677821,2.7699375,2.7699375,2.7680560612026204,2.865114178986536,2.3461026266898504,2.349803391836442,3.1291666666666664,3.1291666666666673,3.0079656757346678,3.2592459911428096,1.9699918990947456,1.8833333255574105,2.294375,2.2943749999999996,2.199365808133847,2.2781139231268464,1.5966585657614134,1.5099999742534356,2.1149999999999998,2.220625000000001,2.083519466460471,2.35256836391157,1.2000271139113576,1.259737464271161,3.5222916666666664,3.5222916666666664,3.545560661306234,3.6098929727912283,3.215511268149084,3.103437738273529,3.615,3.6262499999999998,3.454454335774244,4.275132724820833,3.062764717517501,2.7806006054189982,4.215375,4.215375,4.2482077250763055,4.269079320071582,4.000660183813443,4.0887130215001894,1.893125,1.8150000000000002,1.5260721195749576,1.6140015998432777,0.3999999999999999,-0.23953097910549825,2.630625,2.630625,2.5844749391407005,2.602671450678923,2.374286944080364,2.269396810912075,1.8812499999999999,2.1025,1.7224868712604813,2.6121369086894863,1.2505644760661303,1.1307046149438902
2004-11-30,POMKH,2.2,3.83,2.5737500000000004,2.983333333333333,2.12,1.89,3.09,3.45,3.675,2.2,2.33,1.84,2.20375,2.2125000000000012,1.9399348012842828,2.4145647960612187,2.2261531779725283,2.180662412686088,3.40328125,3.0730729166666677,3.135058542685327,2.846791707590002,2.759160547669385,2.9061730697515085,2.7699374999999997,2.7699375,2.690333636721572,2.6806322222897085,2.5281417402059527,2.565386162007411,3.129166666666667,3.1291666666666673,2.9981127387741338,3.052637062720417,3.0674401544134033,2.983333318980119,2.2943749999999996,2.2943749999999996,2.1676194848803085,2.230763886674797,2.204106821080072,2.119999974674662,2.1475,2.165000000000001,2.0061116798762826,2.345706482544161,2.206847588499218,2.138310643917786,3.5222916666666664,3.522291666666667,3.3633363967837404,3.416384309080859,3.06372445399033,3.056349447609261,3.5168749999999998,3.6262499999999998,3.4526726014645464,4.194425591804764,3.6416389966522504,3.377842284751952,4.215375,4.215375,4.018924635045783,4.162850753368803,3.7590835838534242,3.801895795243015,1.97125,1.8150000000000002,1.7956432717449746,1.7440209443544523,2.2,2.27839757796744,2.630625,2.630625,2.48268496348442,2.5256579599418254,2.418867506725196,2.316624126871314,2.0,1.8125,1.7694921227562888,2.4875232035215165,1.9229043856352483,1.9101183466012317
2005-02-28,POMRB,2.85,3.67,2.401,2.385,2.1275,2.05,3.3366666666666664,3.82,4.28,2.325,2.95,2.72,2.3175,2.175000000000001,2.30396088077057,2.4235306835128663,2.623855300744031,2.664365978126987,3.347578125,3.363906250000001,3.349035125611196,2.848907253845954,3.5281056507743656,3.626120434658234,2.7699375,2.7699375,2.574600182032943,2.446129821090378,2.41652948713785,2.395568419089863,3.129166666666667,3.1291666666666673,2.75286764326448,2.487568985334846,2.4664556853980906,2.384999981999485,2.294375,2.2943749999999996,2.151571690928185,2.1907828085011327,2.2089556853980916,2.1274999836735033,2.2299999999999995,2.0650000000000013,2.0236670079257695,2.342747129620011,2.634933367416017,2.3988547970143683,3.5222916666666664,3.522291666666667,3.352668504736911,3.3525975775245396,3.3334951403129116,3.3013242541623944,3.4299999999999997,3.60375,3.5996035608787276,4.194884265006746,4.097946260013773,3.8282212560522124,4.215375,4.215375,4.12335478102747,4.1840267007659815,4.361490018870808,4.186142989498147,1.9712500000000002,1.9712500000000002,2.0073859630469846,1.915608767853103,1.7,2.5101500840256965,2.630625,2.630625,2.6696109780906525,2.6186457323281407,2.3901313382650082,2.572364668292309,2.190833333333334,1.9500000000000002,2.1496952736537733,2.527370851872717,2.3233075509482095,2.530348101613669
2005-05-31,PREMON,3.68,3.93,3.755,5.2650000000000015,3.4199999999999995,3.58,4.54,3.61,4.9925,2.96,2.96,3.62,2.389583333333334,2.232500000000001,2.854376528462342,2.4406810362360125,3.5391240851903802,3.1456496516307784,3.0900000000000003,3.442656250000001,3.5814210753667175,2.8510243729153846,4.467949440577519,3.861802990811787,2.7699375,2.7699375,3.0467601092197656,3.2967079712620975,3.792264398503935,3.738816153826515,3.129166666666667,3.1291666666666673,3.7577205859586886,4.761826054720752,5.343718777417223,5.264999981465567,2.294375,2.2943749999999996,2.658943014556911,2.5150864814159917,3.498718777417222,3.4199999605066242,2.25625,2.2300000000000013,2.646200204755462,2.3781306997040277,3.092257915404038,2.7644692427305895,3.522291666666667,3.522291666666667,3.827601102842147,3.8044943830404523,4.476435804729578,4.479314001876702,3.4299999999999997,3.4299999999999997,3.6037621365272363,4.121584657714984,4.460389170568417,4.214959720538305,4.215375,4.215375,4.471012868616482,4.340827679695219,5.0711876063429,4.743222876824486,1.97125,1.9712500000000002,2.3884315778281904,2.300984960406482,2.96,2.9000171079893042,2.630625,2.630625,2.7857665868543915,2.7101042254478704,3.6872782449320325,3.288750359193178,2.4291666666666667,2.0500000000000003,2.737817164192264,2.732386294569098,3.8556065474414005,3.7119950018746715
2005-08-31,MONSOON,0.88,1.58,2.35,1.8833333333333333,1.51,1.4,3.1225,2.84,3.9139999999999997,0.4,2.2825,1.1466666666666667,2.34875,2.402500000000001,2.064625917077405,2.429958441249901,1.3879895402335947,0.948867526286659,2.785,3.2525000000000013,2.7808526452200306,2.853143059066481,2.126301473869522,1.8640913655626463,2.7699375,2.7699375,2.768056065531859,2.8651442719094216,2.346102626742497,2.3498180038641254,3.1291666666666664,3.1291666666666673,3.0079656849085463,3.259231341728319,1.9592415149832365,1.8833333212093981,2.294375,2.2943749999999996,2.1993658087341466,2.2900220144803676,1.5859081816499037,1.509999967538644,2.2887500000000003,2.2300000000000013,2.147720122853277,2.358659119235341,1.230944577917059,1.4775680646375013,3.5222916666666664,3.5222916666666664,3.545560661705288,3.6091288966349837,3.2155112681122677,3.1031086665017047,3.435625,3.4299999999999997,3.2982572819163414,3.83694257273208,2.858708404986195,2.7806006054189982,4.215375,4.215375,4.248207721169889,4.2726077186755145,3.989909253028149,4.087853764814676,1.8931250000000002,1.97125,1.5930589466969143,1.7647059309453672,0.3999999999999999,0.3040421637699141,2.549875,2.630625,2.584459952112635,2.61599939660853,2.36396071035295,2.2716637794508316,2.5141666666666667,2.331666666666667,2.101356965182025,2.4755393638334984,1.2505644760306325,0.9778634704621549
2005-11-30,POMKH,2.0966666666666667,2.53,2.5737500000000004,2.983333333333333,2.12,2.1,3.09,3.45,3.675,2.2,2.33,2.62,2.2941666666666665,2.376666666666668,2.0774422169131097,2.431330695873527,2.2576218886585204,2.1880646329554683,2.59875,2.927500000000001,2.6805115871320186,2.855263322188708,2.822472893844078,2.628231230162791,2.7699374999999997,2.7699375,2.6903336393191157,2.6806734135205343,2.528141740235382,2.5662220551322754,3.129166666666667,3.1291666666666673,2.998112744278461,3.0526161342331135,3.0563688837383385,2.9833333172666636,2.2943749999999996,2.2943749999999996,2.167619485240488,2.2432049155190943,2.193035550405006,2.11999996681404,2.2596875,2.282500000000001,2.128632073711966,2.3566419692208127,2.150980990941395,1.8815637585917269,3.5222916666666664,3.522291666666667,3.363336397023173,3.415604778832986,3.063724453969517,3.054886270600565,3.4412499999999997,3.4299999999999997,3.3589543691498047,3.729867452103476,3.4610006751760554,3.377842284751952,4.215375,4.215375,4.018924632701934,4.164576054574501,3.74801176839268,3.8009564632980943,1.850625,1.9712500000000002,1.8358353680181487,1.8871545421624991,2.2,2.1489708649586445,2.54525,2.630625,2.482675971267581,2.539499232965778,2.4081494215964168,2.3189382721865504,2.5391666666666666,2.5266666666666673,2.308814179109215,2.4954614176448597,1.9229043856344463,2.1776247206307673
2006-02-28,POMRB,2.6266666666666665,2.53,2.401,2.385,2.1275,2.1,3.3366666666666664,3.865,4.28,1.7,2.3040000000000003,2.62,2.3524999999999996,2.3208333333333346,2.2971319968145325,2.4379379208680643,2.655317134396334,2.720062808206845,2.6578125,2.642500000000001,2.6203069522792113,2.857385160942241,2.995869936530208,2.965766546897105,2.7699375,2.7699375,2.5746001835914694,2.4461662786829605,2.416529487154253,2.396103396017077,3.129166666666667,3.1291666666666673,2.7528676465670765,2.4875522738467764,2.455111095204893,2.3849999920000915,2.294375,2.2943749999999996,2.1515716911442926,2.2029727102092025,2.1976110952048935,2.1275000003392743,2.224375,2.295000000000001,2.1171792442271795,2.3545169182892978,2.5538630206314723,2.1415196421227147,3.5222916666666664,3.522291666666667,3.35266850488057,3.3518857938575777,3.3334951403011406,3.2926555668444655,3.3374999999999995,3.44125,3.561372621489883,3.7428926332173096,3.8488215498101788,3.740103631232596,4.215375,4.215375,4.1233547796211605,4.1842335972187925,4.350144881592007,4.185089900429017,1.8862500000000002,1.8150000000000002,1.7815012208108891,1.8292308564373774,2.325,1.6070176074069447,2.621375,2.469125,2.411205582760549,2.4636051870086364,2.3791362988755296,2.7482756929367436,2.5683333333333334,2.5016666666666674,2.4332885074655293,2.515344183321939,2.3233075509713688,2.6934802587161575
2006-05-31,PREMON,3.466666666666667,3.58,3.755,5.2650000000000015,3.4199999999999995,3.2975000000000003,4.54,3.61,4.9925,3.245,3.5690000000000004,3.92,2.4754166666666664,2.2675000000000014,2.7649458647553864,2.4528373726049058,3.570572920300534,3.2400589697626683,2.816875,2.555000000000001,3.004184171367527,2.8595085792740904,3.6702185574021673,3.2855740800746123,2.7699375,2.7699375,3.0467601101548816,3.2967345795248506,3.7922643985130406,3.7404276720535914,3.129166666666667,3.1291666666666673,3.7577205879402467,4.7618163211113265,5.332146686978518,5.26499997685622,2.294375,2.2943749999999996,2.6589430146865753,2.526669291511387,3.487146686978516,3.419999981024747,2.171875,2.2243750000000007,2.5893075465363076,2.3823788471269074,3.196012266490089,3.053290615187967,3.522291666666667,3.522291666666667,3.827601102928342,3.803889927288916,4.476435804722925,4.472510452199453,3.0122916666666666,3.44125,3.5808235728939297,3.6915574686061703,3.784238423712922,3.534495839986825,4.215375,4.215375,4.471012867772696,4.339735188854428,5.0596149831880535,4.7263933816813966,1.879375,1.8862500000000002,2.3669007324865334,2.3226729305705716,2.96,2.8999797967289656,2.6213750000000005,2.6213750000000005,2.8743233496563296,2.730349296330415,3.64006824056503,3.123468441014955,2.41,2.576666666666667,3.027973104479318,2.775480242117891,3.855606547461381,3.628692004902779
2006-08-31,MONSOON,1.56,2.4025,2.35,1.8833333333333333,1.51,1.4,3.1225,2.01,3.9139999999999997,0.4,2.2825,1.08,2.43875,2.4375000000000013,2.2829675188532317,2.448738207424313,1.419425886927513,0.9642560071292103,2.9927083333333333,2.760625000000001,2.763510502820516,2.861633572468767,1.524156921083155,1.653337187757112,2.7699375,2.7699375,2.768056066092929,2.8651596003903177,2.34610262674752,2.3497766445357335,3.1291666666666664,3.1291666666666673,3.0079656860974815,3.2592274606664353,1.947485961017119,1.883333321895408,2.294375,2.2943749999999996,2.199365808811945,2.3004460531340523,1.574152627683786,1.5099999663348984,2.228125,2.2243750000000007,2.1135845279217844,2.3624847495359664,1.2553782374477078,1.3723792983316767,3.5222916666666664,3.5222916666666664,3.5455606617570052,3.608658956945057,3.2155112681084965,3.101044898384065,2.7852083333333333,3.23375,2.9524941437363577,3.2347236864745166,2.9412271575172046,2.7806006054189982,4.215375,4.215375,4.2482077206636175,4.270479048669946,3.9781531744543024,4.101902880703252,1.9463750000000002,1.8862500000000002,1.5801404394919198,1.7860764970338667,0.3999999999999999,0.7073897297069189,2.6213750000000005,2.6213750000000005,2.6375940097937978,2.64128704305147,2.35050532306839,2.2718839202693286,2.21625,2.5600000000000005,2.2487838626875907,2.504180129525511,1.2505644760598191,1.1046354149093742
2006-11-30,POMKH,2.4,2.98,2.5737500000000004,2.983333333333333,2.12,1.68,3.09,1.6783333333333337,3.675,2.1450000000000005,2.33,1.42,2.339583333333333,2.5133333333333345,2.329780511311939,2.4529708173519076,2.2890913181668777,2.184308991618381,3.1172916666666666,2.8731250000000013,2.8501063016923096,2.8637601463366695,2.8426687037992084,3.0379222924000318,2.7699374999999997,2.7699375,2.6903336396557576,2.6806795468513784,2.5281417402381154,2.5668898582011264,3.129166666666667,3.1291666666666673,2.998112744991822,3.052615975752249,3.0444720922848862,2.9833333256213943,2.2943749999999996,2.2943749999999996,2.167619485287167,2.2521960421925185,2.1811387589515534,2.1199999569529133,2.3796875,2.1193750000000007,1.9401507167530707,2.349503199387212,2.1376741956789433,1.8890536936474662,3.5222916666666664,3.522291666666667,3.363336397054203,3.4152725360596383,3.0637244539673913,3.0511782017768607,2.779583333333333,2.7908333333333335,2.442829819575148,2.7536523775384874,3.378091571323894,3.377842284751952,4.215375,4.215375,4.01892463239817,4.161657050273752,3.73611447002758,3.8121889914273313,2.0202500000000003,1.8725000000000003,1.8060842636951522,1.8879813015766855,2.2,2.182430024910392,2.72525,2.6213750000000005,2.5145564058762786,2.5673561482887783,2.3945926247492837,2.3191629942365712,2.14625,2.2600000000000007,1.9172703176125543,2.3045058727374816,1.9229043856617423,2.212579667598925
2007-02-28,POMRB,2.03,3.486666666666667,2.401,2.385,2.1275,2.97,3.3366666666666664,3.82,4.28,2.291,2.3040000000000003,2.27,2.3149999999999995,2.3641666666666676,2.2098683067871634,2.453495433812129,2.686800431983604,2.7416053475545983,3.0067447916666667,3.112291666666668,3.1047304476820523,2.865888301865167,3.203820997428476,3.1469176578052487,2.7699375,2.7699375,2.5746001837934545,2.446166586063691,2.4165294871556924,2.3964471828734686,3.129166666666667,3.1291666666666673,2.7528676469950932,2.4875535738785803,2.443113460099445,2.384999985650502,2.294375,2.2943749999999996,2.1515716911723004,2.2104015158442163,2.1856134600994452,2.127499991333155,2.3575,2.336875000000001,2.3520904300518426,2.368823866746974,2.446015018053905,1.8725356218025193,3.5222916666666664,3.522291666666667,3.3526685048991887,3.3516791125320142,3.333495140299937,3.2882370029847463,2.779583333333333,2.7795833333333335,2.9936978917450885,2.8912532765724492,3.451190732183974,3.7841624436424044,4.215375,4.215375,4.123354779438902,4.180706791577006,4.338146752399861,4.182737775868434,2.1665000000000005,2.0202500000000003,2.000050558217091,2.032847833276506,1.7,1.991511973954303,2.8291250000000003,2.6213750000000005,2.4303338435257675,2.4919917852340583,2.3655209560487824,2.388604718042552,2.1350000000000002,2.1725000000000003,2.0583621905675327,2.2701363040190627,2.3233075509618644,2.3701493693387183
2007-05-31,PREMON,3.27,3.62,3.755,5.2650000000000015,3.4199999999999995,3.64,4.54,3.61,4.9925,3.245,4.4,3.71,2.25125,2.315000000000001,2.633920984072298,2.4663045381348834,3.60202417465231,3.3117457109055426,2.913697916666667,3.122291666666668,3.3108382686092312,2.8680180392425774,4.20523782689279,3.8055033977825055,2.7699375,2.7699375,3.0467601102760726,3.2967308640259114,3.792264398513759,3.7416479032545156,3.129166666666667,3.1291666666666673,3.7577205881970563,4.761818570138009,5.320086754223285,5.264999980389056,2.294375,2.2943749999999996,2.65894301470338,2.5324805021081938,3.4750867542232817,3.419999989010951,2.27,2.422500000000001,2.867254258031106,2.4049080529352342,3.247809152998673,3.481399289082753,3.522291666666667,3.522291666666667,3.8276011029395134,3.803796286207577,4.476435804722247,4.466424796792189,2.7795833333333335,2.7795833333333335,3.240218735047053,2.9852999478395033,3.231215408246745,3.534495839986825,4.215375,4.215375,4.47101286766334,4.335728035702842,5.04755458510476,4.735687036731221,2.3127500000000003,2.02025,2.4980303349302546,2.504721950560738,3.245,3.031085106035395,2.8291250000000003,2.8291250000000003,3.2182003061154605,2.984277447472798,3.6264352568710034,3.466355262226868,2.21875,2.1200000000000006,2.71901731434052,2.5050608554420797,3.8556065474411216,3.6651800930685043
2007-08-31,MONSOON,1.56,1.478125,2.35,1.8833333333333333,1.51,0.88,3.1225,2.01,3.9139999999999997,1.5700000000000005,2.2825,1.2,2.2508333333333335,2.315000000000001,2.2043525904433787,2.462074668864787,1.4508655030727324,1.0637991385736738,2.9491145833333334,2.891197916666668,2.5777529611655385,2.870149353628962,1.8429324468691393,1.7536931473916295,2.7699375,2.7699375,2.7680560661656437,2.865154805039076,2.3461026267478413,2.3497808638510924,3.1291666666666664,3.1291666666666673,3.007965686251567,3.2592293586478935,1.9354004194168213,1.8833333279304179,2.294375,2.2943749999999996,2.1993658088220283,2.304728283432766,1.5620670860834878,1.509999977650087,2.13,2.2925000000000013,2.0723525548186634,2.3715748939733876,1.3346682035915114,1.4350882922425936,3.5222916666666664,3.5222916666666664,3.545560661763708,3.6086506058743835,3.2155112681081044,3.10244067656329,2.6035119047619046,2.7795833333333335,2.7481312410282315,2.674287766514954,1.8309465213416238,1.9679602876380935,4.215375,4.215375,4.248207720598003,4.26615603194316,3.966067189246197,4.095856084464795,2.3127500000000003,2.31275,2.126818200958153,2.329493178495818,0.3999999999999999,0.5232511334665708,2.8291250000000003,2.8291250000000003,2.8439201836692765,2.880240558320794,2.382932055844347,2.2734011492647,2.3075,2.1500000000000004,2.1114103886043116,2.2760236711664006,1.2505644760330887,1.0471283700091722
2007-11-30,POMKH,1.89,3.16,2.5737500000000004,2.983333333333333,2.12,1.5,3.09,1.6783333333333337,3.675,2.1450000000000005,2.33,1.97,2.439583333333333,2.187500000000001,2.0786115542660273,2.461115557756549,2.3205293285781243,2.224841731240801,2.9357812500000002,2.936197916666668,2.8106517766993235,2.8722822563059145,2.6183875437981,2.5571469812663006,2.7699374999999997,2.7699375,2.6903336396993867,2.6806753452478533,2.5281417402382145,2.567444368075977,3.129166666666667,3.1291666666666673,2.9981127450842733,3.0526171715591164,3.032395769608991,2.9833333191114026,2.2943749999999996,2.2943749999999996,2.167619485293217,2.2550888476575177,2.1690624362756568,2.1199999538065755,1.9387500000000002,2.2475000000000014,1.8434115328911982,2.353687733805292,2.0762397427103423,1.6082796351932167,3.5222916666666664,3.522291666666667,3.363336397058225,3.415320960946033,3.063724453967176,3.054455804203487,2.405096726190476,2.779583333333333,2.3202120779502726,2.3288206931681703,1.8171091075284669,1.6432305220991383,4.215375,4.215375,4.018924632358802,4.157166891965829,3.724037734235078,3.8081077510608132,2.3127500000000003,2.3127500000000003,2.134090920574892,2.3430702183441845,2.1450000000000005,2.461005991353417,2.784125,2.8291250000000003,2.638352110201566,2.7827563350841906,2.426828429842854,2.320711797551408,2.305,2.2875000000000005,2.054846233162587,2.198048875466471,1.9229043856386223,2.1112982715247277
2008-02-29,POMRB,2.536666666666666,3.59,2.401,2.385,2.1275,2.03,3.3366666666666664,2.4114285714285715,4.28,2.291,2.3040000000000003,2.43,2.51125,2.3141666666666674,2.261833599226283,2.4665577833363774,2.7182108202495847,2.67031182649856,2.8435156249999998,2.9620312500000012,3.1223910660195937,2.87441674514389,3.1561456323819694,3.2721933397658445,2.7699375,2.7699375,2.5746001838196317,2.4461636820405843,2.4165294871556555,2.3967931556099016,3.129166666666667,3.1291666666666673,2.752867647050564,2.4875541272833757,2.431079324701801,2.3849999900051224,2.294375,2.2943749999999996,2.1515716911759304,2.2120867440780487,2.1735793247017994,2.127499985825192,1.8299999999999998,2.012500000000001,1.918046919734719,2.3490128146946363,2.5369594728550835,2.322417608246922,3.5222916666666664,3.522291666666667,3.3526685049016014,3.351760733946815,3.3334951402998145,3.2982558869117256,2.382752976190476,2.4274404761904758,2.356698675341592,2.227955659255301,3.7894010209301228,3.740103631232596,4.215375,4.215375,4.123354779415282,4.176148716854142,4.326112228658758,4.186371568369138,2.3127500000000003,2.3127500000000003,2.196854552344935,2.389719039671133,2.291,2.2025118440103353,2.7413125000000003,2.8291250000000003,2.5046112661209396,2.6784698341802966,2.397486546047372,2.669359470704145,2.36375,2.3275000000000006,2.204907739897552,2.2107255066445815,2.323307550955661,2.4828822750439907
