Date,Season,Sonbhadra,Ghoshi,Makhdumpur,Jehanabad,Kako,Hulhasganj,Sonbhadra_Trend,Sonbhadra_SMA,Sonbhadra_EWMA,Sonbhadra_DES,Sonbhadra_TES,Sonbhadra_ARIMA,Ghoshi_Trend,Ghoshi_SMA,Ghoshi_EWMA,Ghoshi_DES,Ghoshi_TES,Ghoshi_ARIMA,Makhdumpur_Trend,Makhdumpur_SMA,Makhdumpur_EWMA,Makhdumpur_DES,Makhdumpur_TES,Makhdumpur_ARIMA,Jehanabad_Trend,Jehanabad_SMA,Jehanabad_EWMA,Jehanabad_DES,Jehanabad_TES,Jehanabad_ARIMA,Kako_Trend,Kako_SMA,Kako_EWMA,Kako_DES,Kako_TES,Kako_ARIMA,Hulhasganj_Trend,Hulhasganj_SMA,Hulhasganj_EWMA,Hulhasganj_DES,Hulhasganj_TES,Hulhasganj_ARIMA
2006-02-28,POMRB,5.94,4.699999999999998,3.7142857142857135,4.1,3.3,4.1099999999999985,5.21,5.047499999999998,5.263725038331495,5.007341780374972,4.791950143650598,4.912950335357287,3.765625,4.138750000000002,4.092520052627711,3.858817108203006,4.128920856262262,3.983021566827479,3.4060353708791204,3.4060353708791227,3.209865874700569,2.8125649321004524,3.7221136197002007,3.6449965266767523,3.178125,2.9256249999999993,3.1181733838913654,3.133986642038634,3.486603017040433,2.4995602825882384,3.0239821428571427,2.9061249999999994,2.9015377491775167,2.8056039907665125,3.0570028811908667,2.8771472995204284,4.260416666666666,4.260416666666666,4.04553308832147,3.9471851362495425,4.180111095204893,4.109999987285443
2006-05-31,PREMON,6.52,4.41,5.770625,4.55,4.121428571428571,5.83,5.005000000000001,5.119999999999997,5.766235022998897,5.2627092864082154,5.644537078509838,5.842792008325579,3.4106249999999996,3.8287500000000017,4.219512031576627,3.95147152203825,5.7033486377959335,5.474646104191712,3.406035370879121,3.406035370879123,4.2341695248203415,4.95963453791557,5.414352824832134,5.081759513620191,3.4428124999999996,2.9131249999999995,3.6909040303348193,3.4944143599838897,4.266227248637258,4.0314280716798265,3.0239821428571423,3.023982142857142,3.389494078077939,3.146213683860483,3.7100043713453505,3.7276852217412815,4.260416666666666,4.260416666666666,4.759319852992882,5.037369136103232,5.897146686978518,5.829999981964513
2006-08-31,MONSOON,3.24,2.1,2.8892307692307693,2.87,2.3920000000000003,3.4466666666666668,4.50875,5.299999999999998,4.755741013799339,5.072833860626569,3.3361729626128738,3.3734295196957813,2.856875,3.7025000000000015,3.371707218945976,3.6719887293023974,3.453762713072086,3.5519772609017357,3.4060353708791204,3.4060353708791227,3.6961940225845127,4.244570981831096,2.7528455377260386,3.0102255763242747,3.3425,3.4431249999999993,3.3625424182008916,3.4410265479547024,2.1873471826690807,2.1136087271816284,3.023982142857143,3.0239821428571423,2.9904964468467634,3.0164375253595854,2.5784949320268766,2.5147631500849528,4.260416666666666,4.260416666666666,4.234258578462396,4.381800656158901,3.510819294350454,3.446666656004177
2006-11-30,POMKH,3.14,1.265,1.25,2.25,2.2825,3.655,3.9175,4.709999999999998,4.1094446082796035,4.878249568675892,4.374304193143512,4.7738434408404045,2.551875,3.1187500000000017,2.5290243313675855,3.3058992904412046,2.427885275499907,2.8023392667466336,3.359707245879121,3.4060353708791227,2.7177164135507077,2.537538667875901,2.8369775210476718,2.5415717234732162,3.16125,3.4424999999999994,2.9175254509205346,3.2505178783011592,3.0506896012179934,2.941909045524775,3.0239821428571427,3.0239821428571423,2.707297868108058,2.858519084229524,2.3666314155809607,2.3573899785994126,4.260416666666666,4.260416666666666,4.002555147077437,3.968789547392018,3.716138758951554,3.654999988693017
2007-02-28,POMRB,4.33,2.605,3.7142857142857135,3.3,3.3,4.1099999999999985,3.5591666666666666,4.307499999999998,4.197666764967762,4.8472921368140565,4.90503076780228,5.1115248285528825,2.319375,2.5950000000000024,2.5594145988205512,3.203495248863497,3.2751864554170673,3.1918800901621855,3.3133791208791212,3.4060353708791227,3.11634413384471,3.0680961462284286,3.606733467385184,3.463547161827352,2.8375,3.2424999999999993,3.070515270552321,3.305268767247699,3.570556523811346,3.375752401767005,3.0239821428571427,3.0239821428571423,2.944378720864835,2.9682655779466973,3.2675472060266846,3.1327836399407802,4.260416666666666,4.260416666666666,4.0455330882464615,3.947247122574222,4.168113460099445,4.109999988301846
2007-05-31,PREMON,3.4,4.065,5.4,3.9,4.121428571428571,5.83,3.648333333333334,3.527499999999998,3.8786000589806573,4.696048209605846,5.746840847964587,5.883370251309753,2.2954166666666667,2.5087500000000027,3.161648759292331,3.343006376383532,4.48583387294622,4.173339738357974,3.313379120879121,3.313379120879123,4.029806480306826,4.841908601667511,5.408852877844147,5.473086732766608,2.5262499999999997,3.079999999999999,3.4023091623313926,3.4817002047059558,4.350180750994669,4.030306338220081,3.0239821428571423,3.0239821428571423,3.4151986610903293,3.285040621776342,3.971405372636198,4.048969933582627,4.260416666666666,4.260416666666666,4.759319852947877,5.037433970212427,5.885086754223283,5.829999983406273
2007-08-31,MONSOON,3.4933333333333336,0.585,2.8892307692307693,0.93,2.3920000000000003,3.4466666666666668,3.8142708333333335,3.590833333333331,3.7244933687217276,4.565254972423441,3.4080587763652557,3.1306171710319775,2.7895833333333333,2.130000000000003,2.1309892555753986,2.921906262748383,2.4919577165203597,2.473743877240147,3.3965934065934067,3.3133791208791235,3.573576195876403,4.133884296554505,2.6429122315838507,2.9675691758938023,2.42,2.594999999999999,2.4133854973988353,2.988563820480332,2.2713006813694387,2.046625437588278,2.9411250000000004,3.0239821428571423,3.005919196654198,3.1300008293463453,2.513199584680649,2.3118489446065933,4.260416666666666,4.260416666666666,4.2342585784353926,4.3818542883497775,3.498733752750156,3.446666656856538
2007-11-30,POMKH,3.6,2.5883333333333334,1.25,1.7,2.2825,3.655,4.2664583333333335,3.705833333333331,3.6746960212330366,4.456008982880908,4.421406805073725,4.41262019022909,3.1289583333333333,2.460833333333336,2.3139268866785727,2.8757016128411035,1.3039542360958154,1.556995801768942,3.5235576923076923,3.3133791208791235,2.644145717525842,2.463878752545422,2.2915048055166958,1.394000759127441,2.58875,2.4574999999999987,2.1280312984393013,2.719281277681558,3.1346430898047912,2.3383217463050636,2.8582678571428572,3.0239821428571423,2.7165515179925186,2.9471690270336564,2.359564048964714,2.23683328320854,4.260416666666666,4.260416666666666,4.002555147061235,3.9688268502555943,3.7040624362756587,3.6549999895968988
2008-02-29,POMRB,5.1975,5.2349999999999985,4.38,3.0,2.637142857142857,4.1099999999999985,4.725208333333334,3.9227083333333304,4.283817612739822,4.559359226008609,4.967863571770423,4.869694901802257,3.231458333333333,3.118333333333336,3.4823561320071432,3.246692874573434,2.8684804200213234,2.728949353294494,3.793653846153846,3.4798076923076953,3.338487430515505,3.524969616536029,3.5737398874626827,3.6545018211050437,2.75375,2.3824999999999985,2.476818779063581,2.7635132120289203,3.654510009241433,2.802486008938132,2.8582678571428572,2.858267857142857,2.684788053652654,2.864215112646559,3.316426240969967,3.0044035635017976,4.260416666666666,4.260416666666666,4.04553308823674,3.9472685453863585,4.156079324701801,4.109999989167806
2008-05-31,PREMON,6.15,4.15,5.75,5.55,4.121428571428571,5.83,5.075208333333334,4.610208333333331,5.030290567643894,4.778410926548421,5.772548983599296,5.553198444666204,3.3622916666666662,3.139583333333335,3.749413679204286,3.3927627191845415,4.9691017703514255,4.637418736253819,4.285416666666666,3.5673076923076947,4.303092458309303,5.465377449959721,5.435527719524904,5.2694702292582125,2.86875,2.7949999999999986,3.7060912674381488,3.3636318258295863,4.434134234507303,3.78157500881327,2.858267857142857,2.858267857142857,3.259444260763021,3.170400430210854,3.9454585425415685,4.118552248683787,4.260416666666666,4.260416666666666,4.759319852942045,5.037440883272233,5.873125921416644,5.82999998463463
2008-08-31,MONSOON,4.413333333333333,1.32,4.7,0.6,2.3920000000000003,3.4466666666666668,5.3455208333333335,4.840208333333331,4.78350767391967,4.7576396226477735,3.495188545338918,3.2639623716363513,3.489791666666667,3.323333333333335,2.7776482075225712,3.077940176069411,2.8585043894042643,2.692210710791572,4.546458333333334,4.020000000000003,4.461855474985581,5.899317394508444,2.777840973736061,3.0390271001987506,3.2475,2.7124999999999986,2.463654760462889,2.8194969677427753,2.3552541726847274,2.0063551792466314,2.858267857142857,2.858267857142857,2.912466556457813,3.013037508004371,2.3453848333789216,2.4375445912792553,4.260416666666666,4.260416666666666,4.234258578431893,4.38185207879128,3.4868754963004935,3.4466666575827363
2008-11-30,POMKH,5.48,2.9,3.373333333333333,2.95,2.2825,3.655,5.355833333333334,5.310208333333331,5.062104604351802,4.87464012974483,4.490709088232821,4.485726326287364,3.8506770833333333,3.4012500000000014,2.8265889245135427,3.056145025683934,1.7784843136182098,2.1041204734577876,4.498333333333333,4.550833333333337,4.026446618324682,4.914505437958754,2.3063488447240763,1.8339511549570031,3.3575,3.0249999999999986,2.6581928562777337,2.8461569101365214,3.2185965790539273,2.526301053188634,2.8582678571428572,2.858267857142857,2.660479933874688,2.8346123210995984,2.2258455782615174,2.311294098616344,4.260416666666666,4.260416666666666,4.002555147059136,3.9688202713986547,3.692334204281325,3.654999990366992
2009-02-28,POMRB,5.48,5.943333333333333,4.345,4.78,2.637142857142857,4.1099999999999985,5.369166666666667,5.380833333333332,5.229262762611081,4.982603866807935,5.065464279655753,5.16331946191897,4.808020833333333,3.578333333333335,4.073286688041459,3.50927593283307,3.2952797693867018,3.334585321201215,4.4002083333333335,4.542083333333337,4.153867970994809,4.727626663581322,4.342478732574359,4.284638422359608,3.6412500000000003,3.469999999999999,3.5069157137666402,3.2705485168812127,3.738463504316393,2.9668163508471155,2.8582678571428572,2.858267857142857,2.6511451031819555,2.7604744095591833,2.908586032508841,2.831966026852176,4.260416666666666,4.260416666666666,4.045533088235481,3.947260702650379,4.144506759793856,4.109999989914424
2009-05-31,PREMON,5.95,6.3287499999999985,5.4,4.65,4.121428571428571,5.83,5.3025,5.330833333333331,5.517557657566649,5.142804952701109,5.873955952020698,5.869521629972703,5.701979166666666,4.123020833333335,4.975472012824875,3.952764611874107,5.4784108865521155,5.111944575696009,4.440416666666668,4.454583333333337,4.6523207825968855,5.300071079084172,5.972356295669734,5.349239231807848,4.19125,3.2449999999999983,3.9641494282599843,3.6205530885985975,4.518087738063184,4.748320929612746,2.858267857142857,2.858267857142857,3.239258490480602,3.0774839453029394,4.00732856519768,4.078636232646762,4.260416666666666,4.260416666666666,4.759319852941289,5.037433228463903,5.861732884586218,5.829999985693703
2009-08-31,MONSOON,4.72,6.8,4.2650000000000015,3.77,2.3920000000000003,3.4466666666666668,5.1425,5.407499999999997,5.198534594539989,5.131334891709767,3.607783071799882,3.6049626415073606,6.218020833333332,5.493020833333335,5.705283207694926,4.401387688430916,3.857080116075408,3.5903217515900696,4.539375000000001,4.345833333333338,4.4973924695581315,4.830463529377664,3.619903424048089,4.055854848249118,4.1525,4.037499999999998,3.8864896569559906,3.734561575044464,2.439207671299842,2.0139615973554528,2.858267857142857,2.858267857142857,2.9003550942883614,2.9330577352095126,2.334864454467579,2.360121416371324,4.260416666666666,4.260416666666666,4.23425857843144,4.381846027100225,3.4756840947290595,3.4466666582088545
2009-11-30,POMKH,4.64,4.571666666666666,4.13,4.18,2.2825,3.655,5.1075,5.197499999999997,4.975120756723993,5.107824320473805,4.605433288056257,4.812514807560053,6.759010416666667,5.910937500000002,5.251836591283622,4.436036450851114,4.090440637092892,4.454224855120373,4.6312500000000005,4.535000000000004,4.350435481734879,4.3710143710220075,2.760678014763795,2.858487286051199,4.05375,4.344999999999998,4.003893794173594,3.9199382434000936,3.3025500930811535,2.9863295417836406,2.8582678571428572,2.858267857142857,2.653213056573017,2.768478495414868,2.220655934547529,2.2652392982171876,4.260416666666666,4.260416666666666,4.002555147058864,3.968816240668464,3.681364822452574,3.654999991030956
2010-02-28,POMRB,5.04,8.4,4.38,3.24,2.637142857142857,4.1099999999999985,5.1975,5.087499999999997,5.0010724540343965,5.135348970865244,5.16483343738352,5.362393194914427,6.596041666666666,6.525104166666669,6.511101954770174,5.0586130144943136,5.419585033668113,5.635565052609001,4.773125,4.543750000000004,4.362261289040927,4.253082282799452,4.55800205900932,4.449173680419123,4.03625,3.9599999999999973,3.6983362765041567,3.870083575514485,3.82241702407559,4.354078987963254,2.8582678571428572,2.858267857142857,2.6467849768009533,2.7080925640745894,2.747844722765716,2.5666303096512766,4.260416666666666,4.260416666666666,4.0455330882353175,3.9472585316465456,4.133778093839335,4.109999990564784
2010-05-31,PREMON,6.11,8.2,6.1,5.4,4.121428571428571,5.83,5.54375,5.127499999999997,5.444643472420639,5.2976592957947855,5.964345786874825,6.0067350709505,6.479583333333332,6.99291666666667,7.186661172862104,5.554893295344533,7.700122017895933,7.414955428108217,4.9037500000000005,4.7187500000000036,5.057356773424557,5.470424340882027,6.014602470206247,5.277029043782674,3.9675,4.147499999999997,4.379001765902494,4.296031831788277,4.602041249710728,4.8033263207128405,2.858267857142857,2.858267857142857,3.2366424146520005,3.0386473082215186,4.0576441487308985,4.106025230418715,4.260416666666666,4.260416666666666,4.759319852941191,5.037432709194914,5.851261979188735,5.829999986616232
2010-08-31,MONSOON,5.28,3.625,4.7,2.88,2.3920000000000003,3.4466666666666668,6.067499999999999,5.267499999999997,5.378786083452383,5.3399091098145215,3.7213602877131042,3.8385545268221652,6.563125,6.199166666666669,5.761996703717262,5.266268469633454,5.97608085407867,5.924270828398145,4.9712499999999995,4.827500000000003,4.914414064054734,5.274364848947934,4.064606747525945,4.503158671181539,4.22,3.924999999999997,3.779401059541496,4.111926378351164,2.523161186283515,2.2771239296310126,2.858267857142857,2.858267857142857,2.8987854487912004,2.9064905089654016,2.3520488703323914,2.4082222546916743,4.260416666666666,4.260416666666666,4.2342585784313815,4.381846493770393,3.4654863829797464,3.4466666587542494
2010-11-30,POMKH,6.85,6.815,4.74,4.52,2.2825,3.655,6.373749999999999,5.819999999999997,5.96727165007143,5.580770164183718,4.696337883083234,4.957429648484797,6.453749999999999,6.760000000000003,6.183198022230357,5.51614346117845,4.657917255825044,5.049592662554287,5.0225,4.980000000000003,4.8446484384328405,5.069415801676556,3.393115472278515,4.018580108722425,4.425,4.009999999999997,4.0756406357248975,4.298463119494739,3.3865036032009552,3.355006673072933,2.8582678571428572,2.858267857142857,2.65227126927472,2.7524616339987897,2.238725516539178,2.2936845695346735,4.260416666666666,4.260416666666666,4.002555147058829,3.96881713521506,3.67145416796228,3.6549999916093174
2011-02-28,POMRB,7.02,6.825,4.31,4.92,2.637142857142857,4.1099999999999985,6.272499999999999,6.314999999999997,6.388362990042857,5.826440597434057,5.258036579268184,5.6229781956012275,6.919375,6.366250000000004,6.439918813338215,5.729316926516877,6.478208564126609,6.881498466009786,4.973749999999999,4.962500000000003,4.630789063059704,4.595052049180549,4.7837780112895105,4.372907332036351,4.3687499999999995,4.429999999999996,4.4133843814349385,4.545725531150288,3.9063705354564346,3.9984355368521465,2.8582678571428572,2.858267857142857,2.646219904421975,2.700923528108123,2.6822465849358244,2.7278628868564834,4.260416666666666,4.260416666666666,4.045533088235297,3.9472595048432084,4.124166835080108,4.109999991136375
2011-05-31,PREMON,6.58,8.9,6.58,5.36,4.121428571428571,5.83,5.748749999999999,6.432499999999997,6.465017794025714,5.9966746539115725,6.068762299796817,6.407089902850901,6.945625,6.541250000000004,7.423951288002929,6.231395975873798,7.986903867401382,7.764723012574356,4.7675,5.082500000000003,5.410473437835822,5.924003389774952,6.27099452172933,5.549135917630238,4.1925,4.419999999999996,4.792030628860964,4.8561210945988025,4.685994769069263,5.323782414137601,2.858267857142857,2.858267857142857,3.236303371224613,3.039448115615424,4.08760807719301,4.09148571878841,4.260416666666666,4.260416666666666,4.759319852941179,5.037433602468251,5.841960975414604,5.829999987427028
2011-08-31,MONSOON,4.0,6.65,3.83,2.47,2.3920000000000003,3.4466666666666668,5.04375,6.112499999999997,5.479010676415428,5.817163363143776,3.858171123875531,4.36019695148474,6.015625,7.297500000000005,7.114370772801757,6.307960189403136,6.383965430753879,6.197417730045619,4.651249999999999,4.865000000000003,4.778284062701493,4.859815332339611,4.493335513236138,4.5442803888208765,3.9175,4.317499999999996,3.8632183773165782,4.483833691985782,2.60711470501875,2.8925504790121592,2.858267857142857,2.858267857142857,2.898582022734768,2.913347717270582,2.367798240306021,2.37867455283553,4.260416666666666,4.260416666666666,4.234258578431374,4.381847168930784,3.4565050621491835,3.4466666592335877
2011-11-30,POMKH,3.94,4.0,3.96,3.52,2.2825,3.655,4.71,5.384999999999998,4.863406405849257,5.637012253710277,4.842501384786459,5.410605130494718,5.06125,6.593750000000004,5.868622463681055,5.962164491985832,5.832805447187786,6.332445765502632,4.56875,4.6700000000000035,4.450970437620896,4.187111772805398,3.8401358940082035,4.394872011742592,3.71625,4.067499999999996,3.725931026389947,4.370000793253393,3.470457119480658,3.621547239920937,2.8582678571428572,2.858267857142857,2.652149213640861,2.7635062142438858,2.25521260533973,2.2760634446382726,4.260416666666666,4.260416666666666,4.002555147058825,3.9688175642516788,3.662800575990822,3.6549999921176295
2012-02-29,POMRB,4.29,2.2,4.16,3.72,2.637142857142857,4.1099999999999985,4.8025,4.702499999999998,4.634043843509554,5.51049506436774,5.387146793302927,5.8384800798401235,4.531458333333334,5.437500000000004,4.401173478208633,5.390378673112084,6.483771689541384,6.897046459805112,4.634166666666667,4.632500000000004,4.334582262572537,3.9364828434360377,4.597572748428421,4.2091213343770395,3.71234375,3.767499999999996,3.7235586158339684,4.304111244887404,3.99032404632723,4.001681136634203,2.8582678571428572,2.858267857142857,2.6461466710416595,2.714669098043348,2.6550326075345536,2.625567639485626,4.260416666666666,4.260416666666666,4.0455330882352944,3.9472597185410616,4.115847686427783,4.109999991642691
2012-05-31,PREMON,6.64,5.8900000000000015,6.07,4.95,4.121428571428571,5.83,4.8549999999999995,4.717499999999998,5.436426306105732,5.693859176031768,6.162279913542941,6.3472986693192155,4.036666666666668,4.685000000000004,4.99670408692518,5.477918363507815,6.6353779536490745,6.499944409310242,4.748333333333333,4.505000000000004,5.028749357543523,5.232626353597967,6.293720302798251,6.059939298455277,3.6809374999999998,3.6649999999999965,4.2141351695003815,4.508780290774181,4.769948273530946,4.929839037905534,2.858267857142857,2.858267857142857,3.236259431196424,3.055174872813532,4.10375702988186,4.1026182174055394,4.260416666666666,4.260416666666666,4.759319852941177,5.037433630210411,5.833981704387245,5.829999988145232
2012-08-31,MONSOON,4.68,5.421666666666668,4.863333333333333,2.84875,2.3920000000000003,3.4466666666666668,4.934375,4.8874999999999975,5.133855783663439,5.609471177315277,3.943391061488551,4.270952396948032,4.261666666666667,4.377916666666671,5.166689118821775,5.479485274324027,4.546386969345553,4.406559131523577,4.880833333333333,4.763333333333337,4.962582947859447,5.264898503448839,4.193678053077874,4.104864359847727,3.6859375000000005,3.759687499999996,3.667981101700229,4.225252471808908,2.6910682070071625,2.5187644105974565,2.858267857142857,2.858267857142857,2.8985556587178545,2.92981495469604,2.378119338700434,2.397132017582069,4.260416666666666,4.260416666666666,4.234258578431373,4.381847091703452,3.448869875366609,3.4466666596581863
2012-11-30,POMKH,3.68,1.27,3.84,2.89,2.2825,3.655,4.869999999999999,4.822499999999997,4.552313470198063,5.399131067120006,4.906176436826959,5.273273028854113,4.639166666666667,3.695416666666671,3.608013471293065,4.837477282763718,4.173779758537809,4.546581316092086,4.970833333333333,4.733333333333337,4.513549768715668,4.487838543342341,3.916637666180158,4.281942237459812,3.7096875000000002,3.602187499999996,3.356788661020137,3.9781327042495325,3.5544106229418198,3.600518585447805,2.8582678571428572,2.858267857142857,2.6521333952307127,2.7796816584356216,2.266386583498099,2.28693837736736,4.260416666666666,4.260416666666666,4.002555147058824,3.968817446829305,3.655512505381783,3.654999992567893
2013-02-28,POMRB,5.185,6.73,5.34,4.39,2.637142857142857,4.1099999999999985,4.895,5.046249999999997,4.805388082118838,5.395141471519938,5.445608287803989,5.68064178264331,4.521458333333333,4.827916666666671,4.856808082775839,5.139820597769136,4.510873268828413,4.659179389683749,5.062916666666667,5.028333333333337,4.844129861229401,4.986444583775626,4.503289296109012,4.116234346956873,3.6548437499999995,3.769687499999996,3.770073196612082,4.08276003389564,4.074277546223086,3.938221093953057,2.8582678571428572,2.858267857142857,2.6461371799955704,2.7298582734269887,2.643784907747479,2.68657074094783,4.260416666666666,4.260416666666666,4.045533088235294,3.94725959974891,4.10890864278824,4.10999999209431
2013-05-31,PREMON,5.23,4.38,5.61,4.47,4.121428571428571,5.83,5.141249999999999,4.693749999999997,4.975232849271302,5.395890068373174,6.25797067365093,6.389810880159842,5.03875,4.450416666666671,4.666084849665503,5.031728993183782,6.568297881709501,6.383603641793504,5.1866666666666665,4.913333333333337,5.150477916737641,5.535415792961037,6.419460764457285,6.039012972297375,3.8358333333333334,3.649687499999996,4.050043917967249,4.1910172534640155,4.853901776355471,4.898268616079823,2.858267857142857,2.858267857142857,3.236253736568771,3.0690552422851525,4.11215285344111,4.097649165492835,4.260416666666666,4.260416666666666,4.759319852941177,5.0374335271328246,5.827392530913479,5.8299999887858505
2013-08-31,MONSOON,6.29,5.99,6.06,2.89,2.3920000000000003,3.4466666666666668,5.130625,5.096249999999997,5.501139709562781,5.532231146194442,4.040686032640748,4.2437774169330105,5.225625,4.592500000000005,5.195650909799302,5.189666954252567,4.0564272679245565,3.9694144748993354,4.945833333333333,5.212500000000003,5.514286750042585,6.190506937168408,4.4770567483754045,4.355715337718504,3.9154166666666668,3.6599999999999966,3.5860263507803496,3.9416415854345046,2.7750217070180168,2.722640546787926,2.858267857142857,2.858267857142857,2.8985522419412626,2.942002533563101,2.3842072598816215,2.3858718263652827,4.330416666666666,4.260416666666666,4.234258578431373,4.3818470172691155,3.442630401648833,3.4466666600369167
2013-11-30,POMKH,4.04,4.84,3.6333333333333333,4.296666666666667,2.2825,3.655,5.2525,5.186249999999997,4.916683825737669,5.367923992329731,4.96406952219518,5.182930679169546,5.35625,5.485000000000005,5.053390545879582,5.145225619611438,3.9939762603240085,4.174077799500791,4.704583333333333,5.160833333333336,4.761905383358884,4.835304928922715,4.122970703345887,4.0496000928129865,3.8862500000000004,4.011666666666663,3.870282477134876,4.024693810379602,3.6383641227304544,3.368862023794168,2.8582678571428572,2.858267857142857,2.6521313451647575,2.7899675492868674,2.2732325325139113,2.2801863053791434,4.400416666666667,4.260416666666666,4.002555147058824,3.9688174019477374,3.6496216012511593,3.6549999929695156
2014-02-28,POMRB,4.74,4.655,3.62,3.62,2.637142857142857,4.67,5.0375000000000005,5.074999999999997,4.846010295442602,5.303659289562436,5.525750971561875,5.694960948719496,5.616250000000001,4.966250000000005,4.8940343275277485,5.078920130173951,5.4300327020407275,5.673031979565335,4.442083333333334,4.7308333333333366,4.3051432300153305,3.9032438026669767,4.894733891578453,4.7802071507276445,3.986458333333334,3.8191666666666633,3.770169486280926,3.9504677794254257,4.15823105262135,4.2925649389615295,2.8582678571428572,2.858267857142857,2.6461359499559975,2.7381930225966142,2.6392619950064184,2.646753597269917,4.393333333333333,4.400416666666667,4.269533088235295,4.2821727678080155,4.103364272086941,4.1099999924996435
2014-05-31,PREMON,6.65,7.5,5.4,5.006666666666667,4.121428571428571,5.83,4.765,5.429999999999997,5.567606177265561,5.4892697986740435,6.319646456613839,6.322431895408388,5.265,5.746250000000005,5.936420596516649,5.463620996619172,6.609952605822336,6.311609028524662,4.104166666666666,4.678333333333336,4.743085938009198,4.589979150044016,6.109234952415777,5.318525915345738,4.175,3.9533333333333305,4.264768358435222,4.185443441903454,4.937855278485761,5.008925650261115,2.858267857142857,2.858267857142857,3.236252998545027,3.075429150049306,4.116487823096287,4.102455256531854,4.313125,4.400416666666667,4.893719852941177,5.27237011337298,5.853216735380407,5.829999989360813
2014-08-31,MONSOON,3.15,4.95,4.17,3.155,2.3920000000000003,3.39,4.87875,4.644999999999997,4.6005637063593365,5.210766069738435,4.178798228662547,4.5103106449293415,4.905,5.486250000000005,5.54185235790999,5.3942879169421465,5.000259226109023,5.009320282005035,3.9775,4.205833333333337,4.5138515628055185,4.280140169421764,4.804038485078411,5.462520957213472,4.358333333333333,4.019583333333331,3.820861015061133,3.9899896649529514,2.8589752114123503,2.730549213719955,2.858267857142857,2.858267857142857,2.8985517991270164,2.946554542449463,2.3876509660373544,2.3929844509840477,4.17375,4.38625,4.2922319117647065,4.484118791405359,3.4686269755090047,3.4466666603768314
2014-11-30,POMKH,5.0,3.07,2.82,5.54,2.2825,3.07,4.8237499999999995,4.884999999999997,4.760338223815602,5.1887154550292784,5.022778126675687,5.01475239547244,4.468125,5.0437500000000055,4.553111414745994,5.044246886406155,4.3564023434376935,4.570803882525355,3.93375,4.002500000000004,3.8363109376833107,3.2301203170466386,3.623410937042645,3.5828560020374898,4.4262500000000005,4.330416666666664,4.50851660903668,4.3348727830118285,3.7223176280340526,3.78477720510012,2.8582678571428572,2.858267857142857,2.65213107947621,2.7929141939419466,2.277240865085873,2.2843436515915556,4.1075,4.24,3.803339147058824,3.6748319851796456,3.6725700235788943,3.6549999933299766
2015-02-28,POMRB,4.69,3.545,3.42,3.8433333333333333,2.637142857142857,4.14,4.722499999999999,4.872499999999997,4.7322029342893615,5.128115462724526,5.58998667557767,5.598741873498702,3.98875,4.766250000000005,4.149866848847596,4.821395653131817,5.167504112072525,5.363284023929431,3.8049999999999997,3.9525000000000032,3.6697865626099864,3.0279140525981747,4.149868664818155,4.0835252732800855,4.556041666666667,4.386249999999997,4.242443298755341,4.268782230218251,4.2421845636954325,4.434097674826366,2.8582678571428572,2.858267857142857,2.6461357905428686,2.7397631887552887,2.637553661491725,2.669524050901086,4.04875,4.1075,3.938003488235294,3.7398997972989743,4.093989878234068,3.9686076143543776
2015-05-31,PREMON,6.26,5.115,5.25,5.326666666666667,4.121428571428571,5.83,4.7025,4.774999999999997,5.343321760573617,5.2736644314502605,6.4083181275134855,6.3204314638430095,3.925,4.170000000000005,4.535920109308558,4.8759431716778785,6.099053757116386,5.868228656710521,3.8575000000000004,3.915000000000003,4.301871937565991,4.334197493457648,5.582153092704987,5.107769512801266,4.607916666666667,4.466249999999997,4.676132645919871,4.5307846734452735,5.021808790261957,5.357398530106312,2.858267857142857,2.858267857142857,3.2362529028971494,3.075742231894049,4.1187458567992365,4.101050628459959,4.063124999999999,4.1075,4.694802092941177,4.906102388952931,5.8145581758670835,5.829999989879722
2015-08-31,MONSOON,2.73,3.5,3.29,3.8733333333333335,2.3920000000000003,2.92,4.8003124999999995,4.669999999999997,4.29799305634417,4.955661792864919,4.235989183223321,4.365042776208597,4.043125,3.8075000000000054,4.121552065585135,4.671882914484954,3.940113544603571,3.957638162214744,4.045,3.6950000000000034,3.897123162539595,3.857853737977336,4.345174303827788,4.68983348690854,4.860833333333334,4.64583333333333,4.355012920885256,4.442274654196981,2.9429287243686617,3.0091304406156127,2.858267857142857,2.858267857142857,2.8985517417382898,2.945887256188212,2.3895683616077243,2.3887131290037455,4.2025,3.99,3.984881255764706,4.0117545484410915,3.4302807906989923,3.4609742227948486
2015-11-30,POMKH,5.26,4.01,4.12,5.236666666666667,2.2825,3.655,4.928125,4.734999999999998,4.682795833806502,4.98506675833054,5.100961018405073,4.949036988749743,4.246041666666667,4.042500000000006,4.076931239351081,4.578089113646123,3.1820012229775596,3.3285827912919355,4.1762500000000005,4.020000000000003,3.986273897523757,4.0619842089865354,3.066076783451434,3.014986144957135,4.994583333333334,4.569999999999998,4.70767441919782,4.657093214534833,3.806271144172123,4.428478010460225,2.8582678571428572,2.858267857142857,2.652131045042974,2.7915442741240923,2.2795349915910745,2.2817513759204195,4.26875,4.13625,3.8529287534588237,3.7464111719118143,3.608540360372693,3.8027045319213393
