Date,Season,Nahar,Khol,Bawal,Rewari,Jatusana,Nahar_Trend,Nahar_SMA,Nahar_EWMA,Nahar_DES,Nahar_TES,Nahar_ARIMA,Khol_Trend,Khol_SMA,Khol_EWMA,Khol_DES,Khol_TES,Khol_ARIMA,Bawal_Trend,Bawal_SMA,Bawal_EWMA,Bawal_DES,Bawal_TES,Bawal_ARIMA,Rewari_Trend,Rewari_SMA,Rewari_EWMA,Rewari_DES,Rewari_TES,Rewari_ARIMA,Jatusana_Trend,Jatusana_SMA,Jatusana_EWMA,Jatusana_DES,Jatusana_TES,Jatusana_ARIMA
2008-08-31,MONSOON,13.996666666666668,20.25,16.03,18.76,7.87,13.96875,14.040416666666662,14.121079756355066,14.155139578092347,14.408352551911136,14.403399760444108,20.394375,19.909999999999993,20.059086455996123,19.466938670698042,19.880263592435508,20.345167669483963,16.94375,17.293749999999996,16.9639057432313,16.725981966254732,17.402792066748557,17.495081459638286,18.399375000000003,19.016250000000007,18.68177401004569,18.97961822855054,17.69353280710533,16.41990133593957,8.54375,10.695000000000004,10.191199344993471,8.557740563232064,10.54789496705677,10.905837991593227
2008-11-30,POMKH,14.056666666666667,21.4,15.75,19.130000000000006,7.97,13.955208333333333,13.98833333333333,14.095314520479706,14.045173864275863,14.233785665285506,14.294320391219927,20.336875,20.32249999999999,20.595451873597675,19.858075967974088,20.167173158097647,17.058631417097462,16.790625000000002,17.002499999999998,16.478343445938783,16.13433839420579,16.87642114366681,16.59333810876853,19.789375000000003,17.74375000000001,18.861064406027417,19.059374095414494,20.945230211872705,20.136550855921726,8.19375,8.837500000000004,9.302719606996083,7.396652901707345,9.945973286950716,9.013509952855301
2009-02-28,POMRB,13.446666666666667,18.745,17.88,18.905,8.04,14.132291666666665,13.949166666666665,13.835855378954491,13.73172373283911,13.955072845360808,14.05991292904014,20.14375,20.46624999999999,19.855271124158605,19.54330851877446,19.648491870209888,20.237193878834578,16.973125,16.884999999999998,17.03900606756327,17.046778109705357,17.274062213695117,16.313760411216514,20.49625,19.05500000000001,18.87863864361645,19.05698137882293,15.893371193930076,17.073882646830988,8.28125,8.250000000000004,8.79763176419765,6.772555630938839,8.638715547936217,7.677882350349377
2009-05-31,PREMON,14.345,20.435,17.125,25.3,8.67,14.380625,13.96125,14.039513227372694,13.840577827922452,14.15431784031184,14.106594744311565,20.577916666666663,20.207499999999992,20.08716267449516,19.693286490873582,21.4030911527592,21.749062242744323,17.430625,16.696249999999996,17.07340364053796,17.041438167525406,17.583685656908077,17.324224211123177,20.3275,20.52375000000001,21.447183186169873,20.782487824414407,20.813882513072894,19.864336071772126,8.29,8.137500000000005,8.74657905851859,6.752855179888245,9.351113624603004,7.37445408726652
2009-08-31,MONSOON,15.364999999999998,19.74,18.245,18.54,9.02,14.635833333333334,14.303333333333331,14.569707936423615,14.366179741508597,13.961692509756846,14.078265345607871,21.003958333333337,20.07999999999999,19.948297604697096,19.64733168317121,20.485446185046968,21.374687600319255,17.72625,17.249999999999996,17.542042184322778,17.659749229848703,16.870542403755522,17.047997264755914,20.17375,20.46875000000001,20.284309911701925,20.21965921833818,20.08101030611957,19.605507324866643,8.135,8.425000000000006,8.855947435111153,7.070817507435479,7.8336253225429475,8.296905557505996
2009-11-30,POMKH,14.675,25.383333333333336,17.195,18.0,6.89,14.914375,14.457916666666664,14.61182476185417,14.553400173489296,14.283567598683227,14.312822722043144,21.061458333333334,21.07583333333333,22.122311896151594,20.91782604995956,21.044130670715198,20.9427529526198,18.071041666666666,17.61125,17.40322531059367,17.358076322963992,17.485437285125325,17.665290604037384,19.299375,20.18625000000001,19.370585947021155,19.661835878347564,21.7374644113993,22.860645952135517,8.025,8.155000000000006,8.069568461066691,6.623055175730958,8.999594867490712,8.394532052859262
2010-02-28,POMRB,14.87,18.17,18.8,18.805,7.88,14.94,14.813749999999997,14.715094857112502,14.773542838384541,14.085396113460426,14.120098446163174,22.91916666666667,20.932083333333328,20.541387137690954,20.221775899809828,19.904777332063027,20.285030270417856,17.965833333333332,17.84125,17.9619351863562,18.11124160782499,18.230363788902203,17.236651869170906,18.324375,20.16125000000001,19.14435156821269,19.470954068659086,17.6904231736924,17.135679842708576,7.619999999999999,8.115000000000007,7.993741076640014,6.754432250223466,7.631205675083281,6.7828239366545136
2010-05-31,PREMON,15.150000000000002,21.47,18.963333333333328,18.405,7.95,14.6671875,15.014999999999997,14.889056914267503,15.04880698295018,14.90038972486007,14.665064194469183,25.849583333333335,21.190833333333327,20.912832282614573,20.452288378696796,21.50152501675253,22.921138499371647,17.45583333333333,18.30083333333333,18.36249444514705,18.5426725474495,18.5249067874834,18.08626345764876,18.208333333333332,18.43750000000001,18.848610940927614,19.22319684755092,22.57067990525888,20.46911318366145,7.2924999999999995,7.935000000000008,7.976244645984009,6.983318219794074,8.73133685662824,7.327619094996452
2010-08-31,MONSOON,14.765,33.56666666666666,15.565,17.634999999999994,6.5,14.383958333333334,14.864999999999998,14.839434148560501,15.099104149848541,15.228487633389381,14.957324314431686,27.73003472222222,24.647499999999994,25.97436603623541,23.427579586127816,20.83802183066314,19.90620028656334,16.92458333333333,17.630833333333328,17.24349666708823,16.856236149372094,18.184442979361645,18.33800952974016,17.959166666666665,18.211250000000007,18.363166564556565,18.833873529416522,17.653579347698344,18.319786812272323,7.1375,7.305000000000008,7.385746787590405,6.64214801728851,7.167996740724166,7.361321537243929
2010-11-30,POMKH,13.0925,35.0,15.795,17.976666666666667,6.79,14.113541666666668,14.469375,14.1406604891363,14.446293636517536,14.880457883922492,14.762809129113794,34.58965277777778,27.05166666666666,29.584619621741247,26.037535953597775,26.010883713921455,27.163067192029047,16.219166666666666,17.280833333333327,16.664098000252938,16.222110586198546,17.140186814243094,16.662744819858144,17.489791666666665,18.20541666666667,18.208566605400605,18.641184150285753,19.02448365682151,18.921854698621093,6.835000000000001,7.280000000000008,7.147448072554242,6.518648258258276,7.48559718623461,6.757836149048256
2011-02-28,POMRB,14.186666666666666,23.596944444444446,15.95,16.835,6.74,13.641666666666667,14.298541666666667,14.159062960148447,14.298699911528683,14.293677495506055,14.257333041190067,43.89590277777778,28.40840277777777,27.189549550822527,25.397813151700706,22.47815715500125,23.23147757302134,16.107708333333335,16.568333333333328,16.378458800151762,16.021881529616877,17.44694798268191,16.533158263296546,17.005416666666665,17.712916666666672,17.659139963240364,18.191783353513323,17.21262722974268,17.84456073675898,6.44,6.995000000000009,6.984468843532545,6.442653589360175,6.7641074917844595,7.483179244330445
2011-05-31,PREMON,13.67,70.92,16.17,16.62,6.67,13.205312499999998,13.928541666666664,13.963437776089068,13.9842574369115,14.658550532931898,14.498069663661045,48.99229166666667,40.77090277777777,44.681729730493515,35.85696526348418,25.371022888809307,23.341600262337977,16.581458333333334,15.869999999999997,16.29507528009106,16.053631624447203,16.88298805590055,16.446202580600726,15.542083333333334,17.266666666666673,17.24348397794422,17.804766327157473,20.040759088285867,19.35109906395013,6.68125,6.675000000000009,6.858681306119527,6.392609537210599,7.7393869493383685,7.450702203061635
2011-08-31,MONSOON,12.47,58.56666666666666,17.466666666666665,15.545,4.62,12.92,13.354791666666664,13.366062665653441,13.274317279445413,14.352450399768326,14.421665603909384,50.963680555555555,47.02090277777777,50.235704504962776,41.0079014140657,38.0558363836344,36.350956909926495,17.02296875,16.345416666666665,16.7637118347213,16.786435239426503,16.064202190112326,16.449743786535862,14.463125000000002,16.744166666666676,16.56409038676653,17.231130425604857,16.622193957447443,16.622421002928146,7.22875,6.205000000000009,5.963208783671716,5.565473947628799,6.044264820758274,6.83667536446025
2011-11-30,POMKH,11.896666666666668,50.771111111111104,17.683333333333334,8.36,10.6,12.918750000000001,13.055833333333332,12.778304266058733,12.498362353925938,13.076203771816761,13.397403209675458,50.96368055555556,50.96368055555555,50.44986714742211,43.1485926016211,42.494694453339626,42.854350362595724,17.539458333333332,16.8175,17.13156043416611,17.238064082437486,16.690731723846365,17.079484995246908,14.555468750000001,14.340000000000009,13.282454232059917,14.870614903542261,17.389587161861648,16.51642492347113,7.4525,7.1575000000000095,7.8179252702030295,7.443230531154979,6.015874995020182,5.56922968678638
2012-02-29,POMRB,13.1,23.596944444444446,17.59375,17.82,7.31,12.944583333333332,12.784166666666664,12.906982559635239,12.380264327812005,12.964069260406255,13.315655093338318,49.50326388888889,50.963680555555555,39.708698066231044,38.50060644175271,34.84790681087197,38.360534651533996,18.037979166666666,17.2284375,17.316436260499668,17.392956387127818,17.968659809506235,17.28460566014524,13.889062500000001,14.586250000000009,15.09747253923595,15.697894398417533,13.672271696149043,14.168090999888616,8.161249999999999,7.30000000000001,7.614755162121817,7.6852128811087494,7.709841619934256,7.942534911292816
2012-05-31,PREMON,14.746666666666664,70.92,18.658166666666666,16.37375,7.8900000000000015,12.962499999999999,13.053333333333331,13.64285620244781,13.009629111021448,12.92820633152259,13.20276134164872,47.513125,50.963680555555555,52.19321883973863,45.89043049788656,58.501490675785604,52.08674431572738,18.673062500000004,17.850479166666663,17.853128422966467,18.05316653859208,17.870818348616364,17.328440354236733,14.1221875,14.524687500000006,15.60798352354157,15.912810794285987,16.745205484080785,13.748547532385611,8.678125,7.605000000000009,7.72485309727309,8.068705861825022,8.513223893997726,7.59973363334452
2012-08-31,MONSOON,11.6,46.88333333333333,18.966666666666672,10.46,9.07,13.12703125,12.835833333333332,12.825713721468684,12.376435154160482,12.881681539831407,13.229913242105516,46.983402777777776,48.04284722222222,50.06926463717651,45.987884062345735,53.458601842635005,59.316774059473104,19.537052083333336,18.225479166666663,18.29854372044655,18.52308242426438,17.675304048507773,17.95932855224766,14.867812500000003,13.253437500000008,13.548790114124941,14.472847928678757,14.870168465997615,16.129491319978165,8.5675,8.71750000000001,8.262911858363854,8.837885476702265,7.022219961876576,6.996891029040681
2012-11-30,POMKH,12.910000000000002,46.53333333333333,21.264,15.31,10.285,13.401562499999999,13.089166666666666,12.85942823288121,12.380329940278633,11.931421914145176,12.327991698829292,46.983402777777776,46.983402777777776,48.65489211563924,45.98153049269274,47.59698551963876,51.33752226183549,20.234437500000002,19.120645833333327,19.484726232267928,20.010224612074545,18.25567951277151,18.285356532397653,14.242968750000001,14.990937500000008,14.253274068474965,14.72880349375165,12.259169785004502,13.10562036201563,8.64125,8.63875000000001,9.071747115018312,9.956981708418782,8.582279753756842,9.44806793248192
2013-02-28,POMRB,13.402916666666664,23.596944444444446,20.925,16.835,6.74,13.394479166666667,13.16489583333333,13.076823606395392,12.624890237733853,12.762225604256418,12.98773295922079,49.90423611111111,46.98340277777778,38.63171304716132,40.66992890697614,28.604416263238328,39.23179275982846,20.675833333333337,19.953458333333327,20.060835739360755,20.49560165598672,20.370979992189852,19.67202611104009,13.74125,14.74468750000001,15.285964441084978,15.328049491458072,15.8781492850866,14.062705282672578,8.508125000000001,8.49625000000001,8.139048269010987,9.269407814916997,8.958012751734923,8.753659472673467
2013-05-31,PREMON,16.64,70.92,20.906,12.36,9.05,13.175104166666667,13.638229166666664,14.502094163837235,14.169203257393834,13.459512053555674,13.360368199067345,55.85590277777777,46.98340277777778,51.54702782829679,47.551589386316294,65.24710181714576,78.12125648925384,20.674249999999997,20.51541666666666,20.398901443616452,20.70497117142135,20.659035688562515,19.857038466336423,13.19544642857143,13.741250000000008,14.115578664650986,14.558002495019137,16.68746590201122,14.933693142947275,8.581875,8.78625000000001,8.503428961406593,9.515433792679467,8.92958744370677,8.004320242190094
2013-08-31,MONSOON,9.65,70.25,20.25,10.46,6.8450000000000015,12.958489583333332,13.150729166666663,12.561256498302342,12.725219336305281,12.876663532195966,13.197678092589626,58.88673611111111,52.82506944444445,59.02821669697808,52.666205301322975,49.520108981158394,56.124057477636256,19.734125,20.836249999999993,20.33934086616987,20.435983271974134,20.239034405589976,20.09272266629999,12.53432384672619,13.74125000000001,12.653347198790591,13.481172848002684,12.496738056457176,14.082238402730704,9.598489583333334,8.23000000000001,7.840057376843957,8.718335360775065,7.778794851923677,8.421379758704582
2013-11-30,POMKH,13.105,70.78,19.968,10.94357142857143,13.1,12.328333333333333,13.199479166666661,12.778753898981407,12.797529012977325,12.300421809304025,12.486651199750856,54.712291666666665,58.88673611111113,63.728930018186844,56.70534774192646,50.56920161189337,53.6082319876175,18.666916666666665,20.512249999999995,20.19080451970192,20.157955710374367,20.287505777186475,19.92877254849729,13.137754836309524,12.649642857142865,11.969436890702926,12.82357923939757,12.855619515675045,11.378408889745614,10.459010416666665,8.93375000000001,9.944034426106374,10.664830709636417,7.9747934964570595,9.311575539120637
2014-02-28,POMRB,11.475,23.596944444444446,14.7,15.912447916666668,12.057916666666666,12.251249999999999,12.717499999999996,12.257252339388844,12.23964472963172,13.049902468869337,13.01511549791732,48.26006944444445,58.886736111111134,47.676135788689884,48.881693007075455,32.76684452891709,38.64119181389819,18.384083333333333,18.955999999999996,17.994482711821153,17.113964103520267,21.02035661255007,19.851760028564136,13.856504836309526,12.419004836309531,13.546641301088425,13.684311299230014,14.502144809206795,13.061868190396638,10.932916666666667,10.263229166666676,10.78958732233049,11.876141737335097,9.916303207401372,9.341851971421056
2014-05-31,PREMON,13.526666666666666,37.52444444444445,18.593333333333334,18.11,10.61625,12.772708333333334,11.939166666666662,12.765018070299973,12.58798488108088,14.046600936395286,13.731259297722954,42.389895833333334,50.53784722222224,43.61545925099171,46.113100329999966,74.22137964074781,58.332054934362525,18.298499999999997,18.377833333333328,18.234022960426024,17.895293733378097,18.452650392042308,17.058415584232616,13.331058407738094,13.85650483630953,15.371984780653055,14.90788677208276,13.773795918448776,13.162006507002923,10.904791666666668,10.654791666666675,10.720252393398294,12.14575110593016,11.88239319774279,11.13370288649625
2014-08-31,MONSOON,12.146666666666668,52.02777777777778,20.3,10.46,9.07,13.403958333333332,12.563333333333329,12.517677508846653,12.374349594636183,10.461209173274623,11.38786461109811,37.33538194444444,45.98229166666668,46.98038666170614,47.34865106808271,59.7909262911031,43.16607302044639,18.894166666666667,18.390333333333327,19.060413776255615,19.19561374638747,17.98849757270505,18.59969224364477,12.805611979166667,13.856504836309528,13.407190868391833,13.737276622147057,12.598213532358272,13.90069965430194,10.598541666666668,11.211041666666675,10.060151436038975,11.525659450545355,10.097255703525654,10.899899292112536
2014-11-30,POMKH,14.78,42.04083333333333,19.233333333333334,6.74,10.65,13.79425,12.982083333333328,13.422606505307991,13.249087931087676,12.209637637314016,12.658137121999921,34.85187500000001,38.797500000000014,45.00456533035702,45.98411919488051,56.29252460539463,50.17682979101151,19.51525,18.20666666666666,19.129581599086702,19.192758135615087,18.99266076023647,19.511853562869053,12.223424479166669,12.80561197916667,10.7403145210351,11.875674943232058,12.969316286023519,14.295694155842543,10.794322916666667,10.598541666666675,10.296090861623385,11.514773562954797,10.250496302057634,11.151451182604017
2015-02-28,POMRB,14.85,11.9,20.2,15.912447916666668,12.057916666666666,13.796833333333334,13.825833333333327,13.993563903184796,14.041020379600957,12.67522503305793,12.920421916327182,33.55180555555556,35.8732638888889,31.762739198214213,37.96561770694209,18.35135874433012,31.13070530473967,19.445708333333332,19.58166666666666,19.55774895945202,19.727867586620793,19.958221568843335,19.122276996827637,12.275195312500001,12.80561197916667,12.809167879287727,12.990476555316933,14.51379730751583,11.947135457231784,11.322450980392157,10.598541666666675,11.000821183640697,12.018522392474557,10.030011822412956,10.414356984870405
2015-05-31,PREMON,13.274000000000001,29.35333333333333,18.062,13.4525,12.1825,13.78240625,13.762666666666663,13.705738341910877,14.04793103074921,15.05644546367633,14.576251635362176,32.849270833333335,33.83048611111112,30.79897685226186,35.86358456609699,46.20005506901433,28.66059274367369,19.246854166666665,19.448833333333326,18.959449375671213,18.784686592695085,20.116565488758972,19.665326301029374,13.737189360119048,11.64123697916667,13.066500727572636,13.142054889005754,14.700309811151417,11.686539863495858,11.787297794117649,10.990104166666674,11.473492710184418,12.430341524721273,11.944080478505462,11.160068970307556
2015-08-31,MONSOON,12.42,49.79833333333334,20.275,15.531666666666668,11.728774509803927,13.522874999999999,13.830999999999994,13.191443005146526,13.643902587774946,12.10771353436517,12.422939039949316,35.95697916666667,33.273125000000014,38.39871944469046,38.9842622545213,49.48428992108987,50.842439155804115,18.87675,19.442583333333328,19.48566962540273,19.58547116910006,18.74045989016079,18.643883831133216,15.728669084821428,12.909153645833337,14.052567103210249,13.81457786171238,10.013343844450139,12.719354055036481,11.919797794117649,11.654797794117655,11.575605430032223,12.502196597507963,10.847275702648686,10.660815753922614
2015-11-30,POMKH,14.39125,38.65,17.6675,13.364285714285714,11.71,13.6939375,13.733812499999992,13.671365803087916,14.030262708403406,13.991648398114663,13.775419173718715,37.356875,32.425416666666685,38.499231666814275,38.794558812854135,43.896659207859706,49.01244696022379,18.65879166666667,19.051124999999995,18.758401775241637,18.502273659217266,19.421856444500527,19.694607601890926,17.262425595238096,14.565225074404767,13.777254547640435,13.721443677680801,11.130444807027882,12.373101275579128,11.919797794117649,11.919797794117656,11.629363258019334,12.467190853944022,11.873765494608204,12.436823181641044
2016-02-29,POMRB,13.1625,40.1525,18.805,25.22,12.057916666666666,14.4221875,13.31193749999999,13.46781948185275,13.848167716339828,13.924251583877744,13.594283206315156,33.869166666666665,39.488541666666684,39.16053900008857,38.99692314331267,11.280462522226681,23.744001519054457,18.666770833333334,18.702374999999993,18.77704106514498,18.64307580292481,19.55863986627471,18.432353881148998,18.668779761904762,16.8921130952381,18.35435272858426,16.85544224595353,17.311386711705207,15.440755253119836,11.919797794117647,11.919797794117656,11.800784621478266,12.513516539327332,11.395587128563854,12.710549057388082
2016-05-31,PREMON,16.33,12.3,17.713333333333335,16.415,12.1825,14.68953125,14.075937499999988,14.61269168911165,14.924712479024532,14.356396971190472,13.565012528931453,29.206875,35.225208333333356,28.41632340005314,32.70771867597351,39.14668268365709,26.745365961229354,18.680312500000003,18.615208333333328,18.351557972420323,18.10182541044312,19.303465903455262,18.865211641170294,20.004285714285714,17.6327380952381,17.578611637150555,16.771239138001874,18.393207553707057,16.86256572957034,11.853547794117649,11.919797794117656,11.95347077288696,12.552366030469187,12.684909371224279,11.911941403467685
2016-08-31,MONSOON,15.19,38.95,20.6875,23.82,11.728774509803927,14.821562499999999,14.768437499999987,14.843615013466989,15.364880253189689,12.945169079468311,13.763515918897847,22.369062500000002,32.51312500000002,32.62979404003188,34.05770522609009,49.66452471231588,40.7766880116288,18.898854166666666,18.718333333333327,19.285934783452195,19.506854769485287,18.120295594155625,18.266951385476197,20.30375,19.704821428571435,20.075166982290334,18.709659068979395,15.635391269443334,18.674511289340458,11.787297794117649,11.919797794117656,11.863592267653747,12.352958490320237,11.24917770383017,11.73956727542181
2016-11-30,POMKH,13.76,12.2,17.363333333333333,15.76,11.18,15.278749999999999,14.610624999999988,14.410169008080192,15.090840974411151,15.434444241229716,15.14435407887372,23.4,25.900625000000012,24.457876424019126,28.902375320133576,39.587972285828606,27.06910270832317,19.55875,18.642291666666658,18.51689420340465,18.299703741535513,19.230682809366744,19.731655493143627,20.268124999999998,20.303750000000008,18.349100189374198,17.95155256292636,16.428793208447495,15.97445031525912,11.787297794117649,11.787297794117656,11.590155360592249,11.927672146928609,12.09179859257763,11.569356645755665
2017-02-28,POMRB,14.85,11.9,20.8575,25.22,12.057916666666666,15.735624999999999,15.032499999999986,14.586101404848115,15.209082791923013,14.642654248970652,14.528749779388818,28.118125,18.837500000000013,19.434725854411475,24.88527067587334,21.013819209812468,24.762807418479994,20.01052083333333,19.15541666666666,19.45313652204279,19.69190791541952,19.32052652822055,18.172183391351833,20.232499999999998,20.303750000000008,21.09746011362452,19.951742713196392,23.620697276570795,22.292378592689463,11.787297794117647,11.787297794117656,11.777259883022015,11.926960033165972,11.271397433722639,11.85611357488228
2017-05-31,PREMON,18.3,48.8,20.94,16.13,12.1825,16.65125,15.524999999999988,16.07166084290887,16.65325358226792,16.264559167157458,15.000217758932171,28.23,27.962500000000013,31.180835512646887,30.34663537917538,14.802425073334987,23.858049403842386,20.471041666666668,19.962083333333325,20.047881913225673,20.368324632108806,20.016921951014545,19.85650071984821,21.345000000000002,20.23250000000001,19.110476068174712,18.960652074468317,19.928299262787036,18.069493840199506,11.853547794117649,11.787297794117656,11.93935592981321,11.991245006520339,12.617536071694339,12.102259346864177
2017-08-31,MONSOON,16.875,40.195,21.075,23.82,11.728774509803927,17.08092653508772,15.946249999999988,16.392996505745323,17.26884693002782,15.076684253201552,15.380325985811465,35.249375,28.27375000000001,34.78650130758813,32.537758074822115,42.67984636555196,30.592717319370053,20.965312500000003,20.058958333333326,20.4587291479354,20.749727219059782,19.877792661215846,20.131105257539847,22.4575,20.23250000000001,20.994285640904828,20.3122372725367,19.87643855845855,22.868897762823067,11.919797794117649,11.787297794117656,11.855123361809497,11.866125551514756,11.21262747723029,12.212657323713566
2017-11-30,POMKH,19.4,11.85,20.66,24.66,11.71,16.929353070175438,17.356249999999985,17.595797903447192,18.709921864918527,16.339183813263574,15.850481188896195,37.81875,28.18625000000001,25.61190078455288,27.65749699533034,25.351671150383833,21.4717357331204,20.84583333333333,20.883124999999993,20.53923748876124,20.692209827032396,20.419054024525053,20.389590092364724,22.4753125,22.457500000000007,22.460571384542895,21.528432989994997,16.768071040424495,17.520677073659364,12.02254663671024,11.919797794117656,11.797074017085698,11.759463724797527,12.071969979834222,11.57983818087226
2018-02-28,POMRB,12.647412280701749,68.405,21.515,25.22,12.057916666666666,17.263728070175436,16.805603070175422,15.616443654349014,17.10430246975537,17.45330669613323,16.726977120452695,33.515625,42.31250000000001,42.72914047073173,37.005428972069225,18.16867224384213,35.9904404282274,20.644166666666663,21.047499999999992,20.929542493256744,21.140851658317985,21.384728410282417,20.325217486769404,22.493125,22.457500000000007,23.564342830725735,22.569901450488935,26.94073193421381,26.69183701026124,12.125295479302833,11.919797794117656,11.901411076918086,11.826029472174962,11.503113684363022,11.676653181388922
2018-05-31,PREMON,19.29,12.85,19.326666666666668,16.2725,13.00449074074074,17.108103070175435,17.05310307017542,17.08586619260941,18.215791196422778,18.689658817341684,17.183617703695923,33.72812499999999,33.325,30.777484282439037,31.309983979090426,42.827864461585065,35.38455109068262,21.66166666666667,20.64416666666666,20.288392162620713,20.129733854692994,21.496750022177046,20.859992581145036,20.268125,22.493125000000006,20.64760569843544,20.91554663620249,20.67489292066827,21.064038910565873,12.182685830180027,12.125295479302842,12.342642942447148,12.29062289262511,12.743242865455777,11.990324781600474
2018-08-31,MONSOON,18.56,41.72,21.075,23.82,11.728774509803927,,17.47435307017542,17.675519715565642,18.816856300779715,17.15374353216461,17.136981827229313,,33.706250000000004,35.15449056946342,33.628277888213375,42.51433053645652,34.33894142526407,,20.64416666666666,20.603035297572426,20.64222657166983,20.07265585053574,19.83930733033964,,22.493125000000006,21.916563419061266,21.74315574511325,22.89177875580946,24.448544874472397,,12.125295479302842,12.09709556938986,12.149361934349521,11.6568819897794,12.234848745560916
2018-11-30,POMKH,16.47,12.025,28.8,6.86,12.169122807017546,,16.741853070175424,17.193311829339386,,18.74397953461034,17.767964307574694,,33.75000000000001,25.90269434167805,,19.831420508645223,20.866239837420196,,22.67916666666666,23.881821178543454,,20.53296691015991,20.65722283308664,,18.043125000000007,15.89393805143676,,20.222869275896244,19.167504853840164,,12.240076181057228,12.125906464440934,,12.312979448247406,12.028479042888483
