Date,Season,Chanderi,Isagarh,Mungawali,Ashok Nagar,Chanderi_Trend,Chanderi_SMA,Chanderi_EWMA,Chanderi_DES,Chanderi_TES,Chanderi_ARIMA,Isagarh_Trend,Isagarh_SMA,Isagarh_EWMA,Isagarh_DES,Isagarh_TES,Isagarh_ARIMA,Mungawali_Trend,Mungawali_SMA,Mungawali_EWMA,Mungawali_DES,Mungawali_TES,Mungawali_ARIMA,Ashok Nagar_Trend,Ashok Nagar_SMA,Ashok Nagar_EWMA,Ashok Nagar_DES,Ashok Nagar_TES,Ashok Nagar_ARIMA
2011-02-28,POMRB,7.526666666666666,10.525,6.6475,9.445,7.689479166666667,7.421249999999996,6.969293372914475,6.813204944671191,7.591574541168126,6.283017617948101,9.635625,11.384999999999994,9.990992764247022,9.896588582064238,10.148790450026603,9.556533951713558,7.071875,7.437916666666664,6.9124914495709735,6.399923876903534,7.04889319522543,7.2376676064559256,9.272916666666667,10.406250000000002,9.83597926326132,10.066782262393074,11.395397540803812,11.745572263625041
2011-05-31,PREMON,13.5375,14.892499999999998,12.2525,12.0,7.424166666666667,7.847291666666662,9.596576023748685,7.538675819267485,11.274162318187482,11.384097869458918,9.126666666666665,9.720624999999995,11.951595658548213,10.405705371683739,13.605770371866754,16.712890869233025,6.358541666666666,7.616666666666664,9.048494869742584,8.541025727570673,12.812014218011244,12.990958344298178,8.627083333333333,9.468750000000002,10.701587557956792,10.69259190239685,13.205776567264735,13.262438907896204
2011-08-31,MONSOON,2.5025,3.78,0.625,3.763333333333333,7.159583333333334,7.531666666666661,6.758945614249211,6.972999530371216,4.3190496387728325,3.4403667374367313,8.45125,9.550624999999995,8.682957395128927,9.741555798493124,8.10680009107402,5.130676348022639,6.1653125,6.52708333333333,5.67909692184555,5.677579975323588,5.132873882461064,5.415096502589145,8.236875,9.077083333333336,7.926285868107408,8.564844812912245,6.7381183086194305,6.442003256363082
2011-11-30,POMKH,5.7,5.613333333333332,5.234999999999999,7.5,6.4725,7.316666666666661,6.335367368549527,6.790543135510754,6.22730680157483,6.177289493229816,8.084166666666667,8.702708333333328,7.455107770410689,9.329280308444426,8.738739312884434,7.659415337278458,6.079062499999998,6.189999999999997,5.501458153107329,5.164014571105411,5.250817792145803,5.0914398051597605,8.460416666666667,8.177083333333336,7.755771520864445,7.931532306770754,8.177221023153775,8.177895478065972
2012-02-29,POMRB,6.2700000000000005,8.513333333333334,6.4499999999999975,9.923333333333334,6.046953125,7.002499999999995,6.309220421129716,6.682343525762822,7.59930471293352,6.477643804982186,8.042994791666667,8.199791666666663,7.878397995579746,9.251271801846,9.002451581154071,8.254095641034645,6.374229166666666,6.1406249999999964,5.880874891864396,5.323122093119695,5.899301562875496,6.546074304739126,8.562222222222223,8.296666666666669,8.622796245852001,8.236093963447168,10.097533407901254,9.948632923493262
2012-05-31,PREMON,9.2975,13.9675,11.76,13.31,6.105781250000001,5.942499999999994,7.504532252677829,6.932389683356613,11.109191457893148,12.105191615857628,8.24734375,7.968541666666663,10.314038797347848,9.731844119011813,12.276821969667036,13.02968961497599,6.869708333333333,6.0174999999999965,8.232524935118636,7.877335382972541,11.80163547832848,12.602360145466442,8.474444444444444,8.62416666666667,10.4976777475112,9.720501711557471,12.246514373252747,12.878615390762105
2012-08-31,MONSOON,3.338125,4.375625,3.478833333333333,3.267777777777777,6.09328125,6.151406249999993,5.837969351606698,6.492760669711494,3.59747999782315,3.1058267618364512,8.226822916666666,8.117447916666663,7.938673278408709,9.195565754549516,6.86309664390979,5.443641221165727,7.137677083333333,6.73095833333333,6.331048294404515,6.561443382803926,3.175003069947212,3.1468107226722717,8.359913194444445,8.500277777777779,7.605717759617832,7.772896864614687,6.211452485984928,6.215271373616122
2012-11-30,POMKH,5.335,6.6525,6.345,7.293333333333334,7.14453125,6.060156249999993,5.636781610964018,6.2988485216825625,5.718430765652146,5.965030920658333,7.63265625,8.377239583333331,7.424203967045225,8.943096715090839,7.883188089915835,6.4851841186879176,7.317029770833333,7.00845833333333,6.336628976642709,6.5446548906928435,5.398243248076862,6.068096007155261,7.816215277777777,8.448611111111113,7.480763989104033,7.377206910900296,7.656485845592572,7.705558368088747
2013-02-28,POMRB,6.535,7.31,7.4837500000000015,9.21375,8.078203125,6.126406249999993,5.996068966578411,6.254794792667358,7.1100803710891665,6.7324910729464005,6.850390624999999,8.076406249999998,7.378522380227135,8.782394196849861,8.546741378542148,8.380720763490926,7.354184541666666,7.266895833333331,6.795477385985626,6.994207978896764,6.379905018316708,6.859008354362867,7.161805555555556,8.27121527777778,8.173958393462419,7.714224097963235,9.63667006821556,9.669119932504898
2013-05-31,PREMON,17.4425,10.4175,12.161071499999998,9.67,7.9196875,8.162656249999994,10.574641379947046,7.49715195410499,10.722984869894724,11.291098778381153,6.158125,7.188906249999999,8.594113428136282,8.951626527259023,11.663341369116136,12.563524059494243,7.09599703125,7.367163708333331,8.941715031591375,9.46842494495153,12.230534585940168,12.562054317909146,6.602213541666667,7.361215277777779,8.772375036077452,8.217551755450879,11.738236782792104,12.488131989583984
2013-08-31,MONSOON,2.6625,1.6675,3.375,1.6725,7.775,7.993749999999995,7.4097848279682275,6.9987101940734116,4.376531134546551,2.7563473944417876,5.7684375,6.511874999999999,5.823468056881769,8.220309068269263,5.629924362926762,4.397415433725962,6.5717261874999995,7.341205374999998,6.715029018954825,7.74964813477857,3.6901298198164456,3.4214767040769374,6.076874999999999,6.962395833333335,5.932425021646472,6.128448613583515,5.106165103485628,4.299556074655037
2013-11-30,POMKH,4.7425,3.8225,4.38333325,4.411875,6.458749999999999,7.845624999999995,6.342870896780936,6.747155852070229,6.29879106214322,5.3409702341081156,5.772395833333333,5.804374999999999,5.023080834129061,7.780097135223673,6.338757545433182,5.784076525936559,6.01471725,6.850788687499998,5.782350711372894,6.571169581006511,5.965958604612257,6.156875013954681,5.80359375,6.242031250000001,5.324205012987884,5.252311053427091,6.457790099984496,6.7308301929645316
2014-02-28,POMRB,5.97,7.0225,5.2512500000000015,7.8925,5.4331249999999995,7.704374999999994,6.193722538068561,6.643001719435685,7.530242399452381,6.1504512809875145,6.553229166666666,5.7325,5.822848500477437,7.707252804717791,6.731017991127423,6.58118929733233,5.931395812500001,6.2926636874999975,5.569910426823737,5.926960431685615,6.508109157633589,6.506435612353901,6.03234375,5.911718750000002,6.35152300779273,5.694022726890957,8.117184159504856,8.19086902774433
2014-05-31,PREMON,7.4775,10.736666666666666,9.9375,8.805,5.882812499999999,5.213124999999995,6.707233522841136,6.7176131710452935,11.008585901535529,12.323210724065724,7.880729166666668,5.812291666666666,7.788375766953129,8.016771852712363,10.170117917918528,11.069011949882507,6.346104156250001,5.736770812499998,7.316946256094242,7.395130411143817,11.598863683914669,11.670834491971563,6.756484375,5.695468750000002,7.332913804675638,6.471488564980884,10.256541189811005,11.029544474029699
2014-08-31,MONSOON,4.422499999999999,7.5950000000000015,4.932,4.3675,6.2253125,5.653124999999995,5.793340113704682,6.438824881978209,3.2620263413383848,2.9370299983684025,8.831354166666667,7.2941666666666665,7.711025460171879,7.977949032497093,4.519168358717069,3.80632837966234,6.68103125,6.126020812499998,6.362967753656545,6.576872676263599,2.69057303488767,2.6893202496357325,7.0884375,6.369218750000002,6.146748282805382,5.74796315427715,3.7420320717951885,3.07830400058986
2014-11-30,POMKH,6.58,8.515,6.144,7.5100000000000025,6.395,6.112499999999995,6.108004068222809,6.4181751637642686,5.5769082128849865,4.895305278333235,9.209270833333333,8.467291666666666,8.032615276103128,8.035926162767037,6.7132798919737935,7.2110524497720085,6.989104166666667,6.566187499999998,6.2753806521939275,6.358819157352025,5.116912671417211,5.873735138006236,6.994166666666667,7.1437500000000025,6.69204896968323,6.161463078972975,5.867461975052438,6.735637332027955
2015-02-28,POMRB,6.8725,9.935,6.170000000000001,7.45,6.4225,6.338124999999995,6.413802440933685,6.4354644964738945,7.157939718563032,6.062832065608373,9.149375,9.195416666666667,8.793569165661877,8.231462285707785,8.016760208595004,8.727803455428836,7.118541666666667,6.795874999999998,6.233228391316357,6.201198774601273,6.241772468641116,6.51688423028883,7.045520833333335,7.033125000000004,6.9952293818099385,6.541407304156117,8.229997100445209,8.820171958457781
2015-05-31,PREMON,7.9325,10.8475,11.483333333333334,8.493333333333334,6.3725,6.451874999999996,7.021281464560211,6.578826463867167,10.810405562601265,12.68799862143292,9.15,9.223125,9.615141499397126,8.499486481766574,11.799153717612276,12.337299784048161,7.082791666666667,7.182333333333332,8.333270368123149,8.404864263107385,11.45078711825992,11.201132479714644,7.001250000000001,6.955208333333337,7.5944709624192965,7.246118573777797,10.263493131584468,10.266830359576625
2015-08-31,MONSOON,4.1875,7.005000000000001,4.421666666666666,5.09,6.3453124999999995,6.393124999999996,5.887768878736126,6.288032870060177,3.1530623903625044,3.2924352850698053,9.216666666666667,9.075625,8.571084899638276,8.352571888477476,5.827818930309996,6.422836802462517,7.289583333333334,7.0547499999999985,6.768628887540555,7.272716224262569,3.898632335864794,4.172270446452444,6.956041666666667,7.135833333333336,6.592682577451578,6.718223650472124,3.6882447767240727,3.0168522870065555
2015-11-30,POMKH,6.414999999999999,9.11,6.368333333333332,6.433333333333333,6.343020833333333,6.351874999999996,6.098661327241675,6.263882714235402,5.4507292902335776,5.328474899692766,9.030520833333334,9.224375,8.786650939782966,8.43297783053049,7.621259532026292,8.038316049961008,6.891666666666667,7.110833333333332,6.608510665857667,7.0218431388145035,5.676404286264271,5.829484145969413,6.8375,6.866666666666668,6.52894287980428,6.662922954534025,5.961660694061297,6.898179834984885
2016-02-29,POMRB,6.819999999999999,9.873333333333333,7.6,8.165000000000001,6.169479166666666,6.3387499999999966,6.387196796345005,6.290963618934971,7.02645831493917,6.124812014960282,8.464375,9.208958333333333,9.221323897203114,8.582380889176894,8.858691969269778,9.474372814513679,6.113184523809523,7.468333333333332,7.0051063995146,7.299668931291656,6.44640162893189,6.435837188193237,6.3825,7.045416666666669,7.183365727882569,7.189624914713869,8.100990180832277,8.04193984127919
2016-05-31,PREMON,7.966666666666666,9.42,6.869999999999999,6.830000000000001,5.871354166666666,6.347291666666663,7.01898474447367,6.45416750992222,10.68971204566802,7.392345736616521,7.824999999999999,8.852083333333333,9.300794338321868,8.670992163415768,12.450399720181679,11.816795065283305,5.802470238095237,6.314999999999998,6.951063839708759,7.216091967985369,11.916136644666175,11.78316494207479,5.937291666666668,6.629583333333336,7.042019436729541,7.202055578294326,10.295381824565572,9.986604350635037
2016-08-31,MONSOON,2.765,3.903333333333333,2.8071428571428565,3.1133333333333333,5.732916666666667,5.991666666666663,5.3173908466842015,6.01512743715756,3.053520866912457,4.163850243341313,7.530208333333333,8.076666666666666,7.141809936326453,8.193645962446565,6.040388585716373,5.6528790542535425,5.722857142857142,5.911369047619045,5.293495446682398,5.508729885621524,3.527879129004095,2.8056157811236773,5.673541666666667,6.13541666666667,5.470544995371059,5.97403880080818,3.3969681258335287,2.678040942606324
2016-11-30,POMKH,5.4525,7.096666666666668,5.497142857142856,4.848333333333334,5.780208333333333,5.751041666666663,5.3714345080105215,5.899994679037597,5.170487936300509,6.271459960961247,7.671250000000001,7.573333333333334,7.1237526284625385,8.0867264189034,7.134428163158889,7.241274831668862,6.195178571428571,5.693571428571426,5.374954410866581,5.20615877144466,5.11381056552271,5.550171438332058,5.8847916666666675,5.739166666666669,5.221660330555968,5.464635695513063,5.349093005447352,5.920384119379545
2017-02-28,POMRB,6.6750000000000025,9.528333333333334,7.834285714285714,7.64,5.96125,5.714791666666663,5.8928607048063135,5.934048724120672,6.65302883460291,6.599757697291899,8.453541666666666,7.487083333333334,8.085584910410857,8.23609318093833,8.049723934892771,8.60638222933298,6.871428571428573,5.752142857142854,6.358686932234234,5.9957138316460385,5.947413658642483,6.669967520215055,6.61375,5.60791666666667,6.188996198333581,5.970627535333989,7.303044755601614,7.2182629197700425
2017-05-31,PREMON,8.49,10.893333333333333,10.414285714285716,9.045,5.991250000000001,5.845624999999997,6.931716422883788,6.183180327017942,10.347483218261317,7.656845086762562,9.192708333333332,7.855416666666667,9.208684279579847,8.508280013946676,11.739342542768096,10.977445480503915,7.078035714285715,6.638214285714284,7.980926445054827,7.881153094537438,9.914193039058858,9.693267093605959,7.2647916666666665,6.16166666666667,7.331397719000149,6.944118794287036,9.549468817999637,8.914140085590986
2017-08-31,MONSOON,3.69,8.688333333333334,4.672857142857144,6.73,5.9125,6.076874999999998,5.6350298537302725,5.875363130867896,2.829517167939658,3.4467842692665367,9.275625,9.051666666666666,9.000543901081242,8.53045804896291,5.7903018437709335,5.085207973610308,6.965714285714287,7.1046428571428555,6.657698724175754,7.026125139232186,3.7267992105617243,3.940674608810822,7.474166666666667,7.0658333333333365,7.090838631400089,7.03977503200363,3.2155029939930193,3.2062575079271216
2017-11-30,POMKH,4.7675,8.225,5.284285714285715,6.44,5.9193750000000005,5.905624999999997,5.288017912238164,5.702670710348897,5.103423988137657,5.7829768463493885,9.125416666666666,9.333749999999998,8.690326340648745,8.50362145843037,7.946892332616568,8.73390390378978,6.658482142857144,7.05142857142857,6.1083335202197375,6.461376572277388,5.922270481895786,6.123946999645353,7.346145833333334,7.463750000000004,6.830503178840054,6.992313580211891,5.891677319450193,6.755893011848193
2018-02-28,POMRB,6.73,9.063333333333334,7.1485714285714295,7.723333333333334,5.955937500000001,5.919374999999997,5.864810747342899,5.7657144766168145,6.501562434053889,6.510956418701789,8.388333333333334,9.217499999999998,8.83952913772258,8.564133745012732,8.928845757964297,9.261681983124188,6.26389880952381,6.879999999999999,6.524428683560414,6.733902418826892,6.9599216471277305,7.1148728314299365,6.7599583333333335,7.484583333333337,7.187635240637366,7.352768514353744,8.045618837307838,7.776043429436308
2018-05-31,PREMON,8.49,10.156666666666666,8.642142857142858,7.9375,6.0353125,5.919374999999997,6.91488644840574,6.036951092322152,10.224217584526379,7.891877210832419,7.6728125,9.033333333333331,9.366384149300215,8.728964699224138,12.334815256829494,11.440994779745102,6.104136904761905,6.436964285714284,7.371514352993391,7.606540549443091,10.236287268042407,9.791498805452306,6.2127291666666675,7.207708333333336,7.487581144382419,7.724567014074342,10.166369825716076,8.972130321171745
2018-08-31,MONSOON,3.9825,3.5283333333333333,3.2883333333333327,3.148,,5.992499999999997,5.7419318690434435,5.783865333524513,2.723088101351717,3.046186249872893,,7.743333333333332,7.031163822913462,8.207925854341497,6.104654095434589,6.709212098761886,,6.0908333333333315,5.738241945129368,6.10624549222596,3.768682825585368,3.696102564744583,,6.312208333333336,5.751748686629451,6.434203715434031,3.5036761796419,3.4814465903358354
2018-11-30,POMKH,5.1099999999999985,7.660833333333334,5.390714285714285,5.644166666666668,,6.0781249999999964,5.4891591214260655,,5.051483717633662,4.970293950133838,,7.602291666666666,7.283031627081411,,7.1059957727970895,6.438417671499071,,6.117440476190474,5.599230881363335,,5.273184617536463,5.310836381175141,,6.1132500000000025,5.7087158786443375,,5.442067589959518,5.453079052355436
