Date,Season,Sirhind,Amloh,Bassi Pathana,Khera,Khamanon,Sirhind_Trend,Sirhind_SMA,Sirhind_EWMA,Sirhind_DES,Sirhind_TES,Sirhind_ARIMA,Amloh_Trend,Amloh_SMA,Amloh_EWMA,Amloh_DES,Amloh_TES,Amloh_ARIMA,Bassi Pathana_Trend,Bassi Pathana_SMA,Bassi Pathana_EWMA,Bassi Pathana_DES,Bassi Pathana_TES,Bassi Pathana_ARIMA,Khera_Trend,Khera_SMA,Khera_EWMA,Khera_DES,Khera_TES,Khera_ARIMA,Khamanon_Trend,Khamanon_SMA,Khamanon_EWMA,Khamanon_DES,Khamanon_TES,Khamanon_ARIMA
2008-08-31,MONSOON,15.44,21.12,20.15333333333333,18.985,11.7,16.128125,16.327499999999993,15.888095454527178,16.364513919048957,16.98878086249713,16.360610797106883,20.868750000000002,21.25500000000001,21.150579970040596,20.946967371083076,21.70010842183152,21.52086365350967,20.760416666666664,21.26833333333333,20.83449886554031,22.361917007613503,22.347537166634726,21.289357006085066,17.00375,15.87625000000001,16.99338216561684,16.838894708497985,16.960701211122238,15.728425372468655,11.9725,12.1075,12.084236820049126,11.899009267694236,12.173818718868484,12.094569633553382
2008-11-30,POMKH,16.435,20.48,20.635,17.53,11.61,16.07875,16.142499999999995,16.106857272716304,16.586332838864234,16.002028253909426,15.857917868845536,20.70625,21.00500000000001,20.882347982024356,20.251302830324157,21.34344901236949,21.150540716661574,20.2775,20.997083333333332,20.75469931932419,22.279358631138003,21.074291532427743,20.834703394301425,18.31875,15.60250000000001,17.208029299370104,17.04996243349006,17.49401776372304,16.641918687522498,11.972499999999998,11.9725,11.894542092029475,11.654398177122767,12.136012265869926,11.970373027249016
2009-02-28,POMRB,16.085,20.21,19.216666666666665,17.86,12.0,16.105,16.113749999999992,16.098114363629783,16.592219632676724,16.343929616092115,16.192482186988613,20.15625,20.732500000000012,20.613408789214617,19.83530084203292,21.067313579286278,20.926462319518045,20.305208333333333,20.52375,20.13948625826118,21.671498231956296,20.580883264830586,20.754779118353316,18.36,18.40500000000001,17.468817579622062,17.2942048904461,15.726344245240933,16.865064176711755,11.9725,11.9725,11.936725255217684,11.69058471552547,11.864101339465396,11.742451911712731
2009-05-31,PREMON,16.215,20.91,20.12,18.555,12.58,16.168125,16.043749999999992,16.14486861817787,16.645617904726784,16.817353045625275,16.120568644362066,19.822499999999998,20.68000000000001,20.73204527352877,20.687976095637858,20.93600449927453,20.92885514253432,20.313541666666666,20.03125,20.131691754956705,21.509042401177688,20.441472422605102,20.139203582154476,18.51,18.23250000000001,17.90329054777324,17.663529661926297,17.450248585891764,17.118798955702225,11.978749999999998,11.9725,12.19403515313061,12.048441481176459,12.47237036619195,12.464597387417939
2009-08-31,MONSOON,15.93,16.93,22.345,20.005,11.7,16.038125,16.16624999999999,16.05892117090672,16.57030177532178,17.056807466929772,16.173402162237505,20.205,19.632500000000007,19.21122716411726,16.67067630648676,21.24634119429657,21.19061666713023,20.130208333333332,20.579166666666666,21.017015052974024,22.15315086704475,21.459721193779863,20.131518022253626,18.520624999999995,18.487500000000008,18.743974328663946,18.33248149382631,18.720492189972756,17.500258707655455,11.999374999999999,11.9725,11.996421091878364,11.903090235884287,11.8324702984957,11.642531701428746
2009-11-30,POMKH,16.45,22.0,18.51,17.71,11.66,16.421875,16.16999999999999,16.21535270254403,16.721644032688488,16.220079930888005,16.04014049509197,20.58375,20.012500000000006,20.326736298470358,21.493278102903805,20.482378026316695,20.18946066809813,20.308750000000003,20.047916666666666,20.014209031784414,21.237110058687573,21.244655090570912,21.017386512443363,18.60125,18.532500000000006,18.330384597198368,18.181621238071983,19.03998411673228,18.191499008975413,12.00875,11.985,11.86185265512702,11.764003628058592,11.878521116536643,11.653841155715517
2010-02-28,POMRB,15.03,21.75,19.875,17.765,12.115,16.94125,15.906249999999991,15.74121162152642,16.274154327469375,16.489789911114194,16.266874320523367,21.472500000000004,20.397500000000008,20.896041779082218,23.051596543007307,20.325560497409057,20.560387858925274,20.488125,20.2125,19.95852541907065,21.020981094107253,19.96250825297706,20.013893045393853,18.72625,18.508750000000006,18.10423075831902,18.087578431165653,16.87750010083399,18.013304050291627,12.00375,12.01375,11.963111593076212,11.891420470177069,12.083861614933532,11.882462482718354
2010-05-31,PREMON,20.34,22.4,20.89,19.295,12.54,16.7775,16.93749999999999,17.580726972915855,18.02209451728683,16.536269000584323,15.591338201473567,22.17,20.77000000000001,21.497625067449327,23.729983111847762,20.879255204381444,21.027206748096322,20.9775,20.404999999999998,20.33111525144239,21.202026349507165,20.261803127287465,19.958305977752048,18.816875000000003,18.69375000000001,18.580538454991412,18.443055825642094,18.241223231954365,17.903264259395794,12.228333333333333,12.00375,12.193866955845728,12.218224395184581,12.641299472287034,12.614694957931928
2010-08-31,MONSOON,15.96,22.55,23.01,20.265,11.7,16.785,16.944999999999986,16.932436183749513,17.44848915290807,18.34222757945843,18.17662353806903,22.14125,22.17500000000001,21.918575040469598,23.502454920061957,18.335911949293017,18.393691916673006,21.303125,20.57125,21.402669150865435,22.070842136690455,21.60637963826681,20.331183816878582,18.93,18.75875000000001,19.254323072994847,18.969085645422137,19.49673343844965,18.270150598696947,12.467291666666666,12.00375,11.996320173507435,12.044663676538757,11.795918815172367,11.601084471842736
2010-11-30,POMKH,15.11,21.96,21.76,18.175,13.456666666666667,16.6175,16.609999999999985,16.203461710249705,16.762403182342727,17.05915793880523,16.85899513184027,22.092499999999998,22.165000000000013,21.93514502428176,22.307779883965114,22.03661346959208,22.084540814720658,21.191250000000004,21.38375,21.54560149051926,22.24716906879761,21.569427357512925,21.403285994125007,19.139375,18.875000000000007,18.82259384379691,18.771461160905737,19.667014175893346,18.811566993739444,12.471666666666668,12.452916666666667,12.580458770771127,12.783238740897032,11.805355519933098,11.698833702683396
2011-02-28,POMRB,16.43,21.56,19.23,18.205,12.23,16.34375,16.959999999999987,16.29407702614982,16.83495884210119,16.554135815829106,15.97126317549419,22.00875,22.117500000000014,21.785087014569058,21.32095284813674,21.751751938183826,21.479517911749817,21.183125,21.2225,20.619360894311555,21.458564373740703,21.292454593935208,21.546048257830332,19.250625,18.985000000000007,18.575556306278145,18.636624950314786,17.45769799014488,18.586996386981088,12.514488636363637,12.481666666666667,12.440275262462677,12.722849806700259,12.77352383625902,12.853055638948234
2011-05-31,PREMON,17.6,22.2,20.64,20.53,12.46,16.3775,16.274999999999984,16.816446215689894,17.327868691305127,17.075482763453028,16.268059302488368,21.881249999999998,22.067500000000017,21.951052208741437,21.85836985753665,22.30141960205828,22.04348199099319,21.279999999999998,21.16,20.627616536586935,21.35927386607343,20.913113464262203,20.619131213102616,19.2025,19.293750000000006,19.35733378376689,19.182657823971066,18.780899187255983,18.43689149580368,12.682727272727274,12.461666666666668,12.448165157477607,12.734167750873615,13.064951696040334,12.454625108092381
2011-08-31,MONSOON,16.51,22.08,23.195,19.92,12.122575757575758,16.145,16.412499999999987,16.693867729413938,17.2215924928762,17.715575702759438,16.97457992160742,21.759999999999998,21.950000000000017,22.002631325244863,22.049888781619032,21.526162118415435,21.36226816389232,21.466718750000002,21.20625,21.65456992195216,22.177450460184474,21.94797946172111,20.62748321276954,17.456875,19.207500000000007,19.582400270260134,19.409272691642673,20.237381570956085,19.00651740884811,13.043143939393941,12.567310606060609,12.317929397516867,12.533754535135026,12.055252636383921,12.16241744642894
2011-11-30,POMKH,14.83,21.41,22.35,18.135,14.38,15.672500000000001,16.342499999999987,15.948320637648363,16.512506165275227,16.850843533190655,16.68839218378171,21.6725,21.812500000000014,21.765578795146915,21.35708233798061,22.098985589253434,22.04840245135348,21.8359375,21.35375,21.932741953171295,22.464484125691353,21.85721595774075,21.655041712322532,15.541875000000003,19.19750000000001,19.003440162156082,19.07921998703553,20.09387326208137,19.232075181887307,13.678421717171718,12.798143939393942,13.14275763851012,13.504988825575458,13.10899849241775,13.01717425862739
2012-02-29,POMRB,14.85,21.14,20.13375,4.28,14.19,15.681770833333333,15.947499999999986,15.508992382589017,16.073663689689244,16.32033488282199,15.699845847276174,21.7490625,21.707500000000014,21.51534727708815,20.858597023915166,21.701928514178594,21.586031335846027,21.962864583333335,21.579687500000002,21.213145171902774,21.873291325660094,21.68408983163673,21.933174380778453,15.26078125,15.71625000000001,13.114064097293648,15.004281202691995,17.749619002905916,18.872769036401454,14.808794191919194,13.28814393939394,13.561654583106073,14.15717168523871,12.707090411788101,13.130899467823816
2012-05-31,PREMON,15.4,21.92,22.69,19.135,15.582222222222226,16.45029166666667,15.397499999999985,15.46539542955341,16.00757316292053,16.363064896703772,15.293736547043657,21.886458333333334,21.637500000000014,21.67720836625289,21.73436110837949,22.2917076358237,22.141091176853735,21.483041666666665,22.0921875,21.803887103141662,22.327515445291684,21.480722858152024,21.213017914434065,15.317812499999999,15.36750000000001,15.52243845837619,16.16548634786234,14.963648956955845,14.59155294798298,15.88888888888889,14.068699494949497,14.369881638752533,15.315308561054138,13.6371090792664,13.147316783494293
2012-08-31,MONSOON,18.784166666666668,22.9725,22.160416666666666,19.06625,18.043333333333333,17.459541666666667,15.966041666666651,16.792903924398715,17.259531463241075,16.474274688806663,15.376725684122759,22.166041666666672,21.860625000000013,22.195325019751735,23.34434678700682,21.94759791384448,22.104998246597475,21.362072916666666,21.83354166666667,21.946498928551662,22.45964929087024,23.02497162536519,21.80412816666649,17.6309375,15.154062500000009,16.939963075025716,16.987528226415915,17.120243621009298,15.881479195804761,16.42055555555556,15.54888888888889,15.839262316584854,17.435730307105967,13.855757832636815,13.879382425688261
2012-11-30,POMKH,18.704,21.61666666666667,19.546,19.445,17.1,18.387666666666668,16.93454166666665,17.55734235463923,18.01720352025211,16.859404001933164,17.206979276508,22.39229166666667,21.912291666666682,21.96386167851771,22.117138130126907,21.693205603343873,21.665410485568188,21.1255625,21.13254166666667,20.986299357130996,21.619212827087633,22.20862326489555,21.946720136576484,20.014270833333335,15.481562500000006,17.94197784501543,17.68780403154543,17.630931017904086,16.77378022475416,16.814444444444447,16.22888888888889,16.343557389950913,18.446833472833614,16.960754612873284,16.875250093655673
2013-02-28,POMRB,19.05,23.17,21.97,21.475,15.723333333333334,18.940270833333333,17.98454166666665,18.15440541278354,18.626539616068467,17.703183048907576,17.919729352303257,22.57572916666667,22.419791666666683,22.446317007110625,23.298940090823674,21.415357145836648,21.325374777897522,20.648635416666664,21.59160416666667,21.379779614278597,21.846884685626964,20.95122818349986,20.98591614352911,21.634947916666665,19.780312500000008,19.35518670700926,18.757046028247842,16.37718473563784,17.514936451763035,17.016666666666666,16.612222222222222,16.09546776730388,18.214367476343984,16.302832737815454,15.53811498204947
2013-05-31,PREMON,18.625,21.7,18.961666666666673,21.006666666666664,17.2,19.047935267857145,18.79079166666665,18.342643247670125,18.84776447179805,18.74750087076209,18.48156499686045,23.359583333333333,22.364791666666683,22.147790204266375,21.92576981351842,22.263670093852873,22.207272819642284,21.024916666666662,20.65952083333334,20.412534435233827,20.946510531969277,21.630665783750164,21.379761175436503,23.008541666666666,20.248229166666672,20.015778690872224,19.40184968455641,18.95783147541816,18.629150608610598,17.16263888888889,17.016666666666666,16.53728066038233,18.488317678549915,16.809404006189403,16.946140775212125
2013-08-31,MONSOON,19.98,24.66,22.07333333333333,30.16,18.043333333333333,19.187370535714287,19.089749999999984,18.997585948602076,19.50500112496596,19.15755812650848,18.52552720393547,23.83625,22.786666666666683,23.152674122559823,24.869154263218856,22.87095829579637,22.674485640916256,21.098333333333333,20.637750000000004,21.07685399447363,21.377621179780686,21.84225155748254,20.41200369958798,22.698541666666667,23.021666666666672,24.073467214523333,22.403069318273243,20.500947236880013,19.281038399155772,17.361944444444443,17.016666666666666,17.13970172956273,18.92756389834646,17.782159903585804,18.236436930409038
2013-11-30,POMKH,18.369482142857144,26.2,22.64333333333333,19.34,18.267777777777773,19.326433035714285,19.006120535714267,18.746344426304105,19.303231689738652,19.01385123298319,19.30155458505822,23.78791666666666,23.932500000000015,24.371604473535896,27.616666794594813,21.91120918648986,21.899300759198905,20.763958333333335,21.412083333333335,21.70344573001751,21.8903981393297,21.402388633569707,21.076892589197044,22.30458333333333,22.99541666666667,22.180080328714,21.58128036593415,23.24096603187517,22.402590298610146,17.40111111111111,17.308611111111112,17.590932148848747,19.208211014687414,17.28841021002941,17.969235750651112
2014-02-28,POMRB,20.5,22.4,19.46,19.1,16.15,19.26955803571429,19.368620535714268,19.447806655782465,19.990559444401175,18.972723383314005,18.760983114656344,23.57833333333333,23.740000000000013,23.582962684121537,23.482820675353615,23.136163977927794,23.26512928616921,20.529583333333335,20.784583333333337,20.80606743801051,21.13865312838864,21.48634734486951,21.703805530404964,19.1775,22.40166666666667,20.9480481972284,20.919601903665832,20.335381245940056,21.4653214601055,17.386944444444442,17.41527777777778,17.014559289309247,18.18661901345238,16.502392514343306,16.76470458210415
2014-05-31,PREMON,18.2875,22.08333333333333,18.796666666666667,20.23,17.086666666666666,19.472747767857143,19.28424553571427,18.98368399346948,19.577634022158563,20.081200402671687,19.71858512629982,22.902083333333334,23.835833333333344,22.983110943806253,21.38276945208638,22.280403159950094,21.93593842724782,20.091041666666666,20.743333333333336,20.00230712947297,20.35280431435967,21.119413478478876,20.80580110232148,16.50625,22.207500000000007,20.66082891833704,20.753189965426152,21.085519892341367,20.732691467446898,17.454722222222223,17.38694444444445,17.043402240252213,17.737923109957066,17.63413474080319,17.728187261817848
2014-08-31,MONSOON,19.8625,22.6,20.363333333333333,5.92,18.043333333333333,19.630312500000002,19.254870535714268,19.33521039608169,19.919661412852122,19.897092638392998,18.903775153598716,22.552083333333336,23.320833333333347,22.82986656628375,21.650816114726833,24.530987256382822,24.202183365500638,19.899583333333332,20.315833333333337,20.146717611017117,20.329308163418283,21.449979335845097,20.001715545269036,17.238750000000003,16.147500000000008,14.764497351002223,16.670807595767393,21.78917875744614,20.542994597392248,17.8525,17.38694444444445,17.443374677484663,17.848439185017007,18.22182814290011,18.77683000687573
2014-11-30,POMKH,20.1125,22.85,20.845,22.21,18.81,19.595625000000002,19.690624999999983,19.646126237649014,20.230585017686778,19.448682495374666,19.455048740275952,22.72916666666667,22.483333333333345,22.837919939770252,22.467866669417205,25.08974797948669,24.764984453754177,20.289583333333336,19.866250000000004,20.42603056661027,20.483385615184783,20.55731549511747,20.146440375721202,17.716250000000002,16.86500000000001,17.742698410601335,18.223913495493555,17.150674821931606,16.24948197999415,18.39541666666667,17.522500000000008,17.990024806490798,18.333747558782576,17.988936031840254,18.331988857788467
2015-02-28,POMRB,20.0175,22.95000000000001,19.726666666666667,22.090000000000003,18.790000000000006,19.1403125,19.569999999999983,19.79467574258941,20.390049880469476,19.87265692668899,19.784696490556676,22.966250000000006,22.620833333333344,22.882751963862155,23.02324032881129,22.518830085072757,22.401763957754525,21.02,19.93291666666667,20.146285006632827,20.2051371394412,20.3137125527184,20.42601435278038,19.466875,17.61250000000001,19.481619046360805,19.315625153809194,16.834917392869684,17.94780949785339,18.608333333333334,18.18250000000001,18.310014883894482,18.69799008308836,16.395675000926236,16.776020662964935
2015-05-31,PREMON,18.4925,22.95000000000001,21.65,21.06,18.790000000000006,18.62424107142857,19.621249999999982,19.273805445553645,19.907539210441467,20.48963449412141,19.890725578117813,23.166875000000008,22.837500000000016,22.909651178317297,23.16580539187579,22.08245697953415,22.139458658043864,21.604166666666668,20.646250000000006,20.747771003979693,20.679469354754154,20.441355055458754,20.146124981624983,20.999166666666667,17.82000000000001,20.112971427816483,19.821201571602092,19.461019716302438,19.114050781559655,18.618750000000002,18.60833333333335,18.502008930336693,18.943121038904838,18.329632660732614,18.39969791505394
2015-08-31,MONSOON,16.015,23.630000000000006,23.35333333333333,19.095,18.043333333333333,18.595669642857143,18.659374999999983,17.970283267332185,18.656712336820064,20.23319938728265,19.131743086633424,23.36361979166667,23.09500000000002,23.197790706990382,23.902505745801626,23.194753033423602,23.149919484623656,21.845,21.393750000000008,21.789995935721148,21.627975854983905,21.985386585451376,20.747998186537334,20.731458333333336,21.11375000000001,19.70578285668989,19.64336976128357,20.87411218734866,19.639479775564986,18.543255208333335,18.60833333333335,18.31853869153535,18.70014894989538,19.461314780293325,18.941668808708684
2015-11-30,POMKH,19.83142857142857,23.425,22.528333333333336,21.293333333333333,18.893333333333327,18.809419642857144,18.589107142857127,18.714741388970737,19.327911796527378,18.297382899112524,17.49365898831429,23.434322916666666,23.238750000000017,23.28867442419423,23.772112596648295,23.6653939879736,23.613607924592706,21.807604166666664,21.814583333333342,22.085330894766024,22.028349560042354,21.936176048232664,21.790692157454718,20.289583333333333,20.884583333333346,20.340803047347265,20.123191596499503,20.308114268480963,19.439934846603254,18.350885416666664,18.62916666666668,18.54845654825454,18.88705713657124,19.382929154663884,19.233709029843176
2016-02-29,POMRB,20.07,23.94895833333333,19.97,20.865,18.10270833333333,19.84348214285714,18.60223214285713,19.25684483338244,19.84173527017917,19.03075134757988,18.836489494490472,23.25140625,23.488489583333347,23.552787987849868,24.175979618553797,23.031312690991765,22.85283749558231,21.172291666666666,21.875416666666673,21.23919853685961,21.41299371148416,21.79719680451528,22.085907154164417,20.347083333333334,20.578333333333344,20.55048182840836,20.352144949984897,18.814802313612773,19.937777923380228,18.244427083333328,18.45734375000001,18.370157262286057,18.607273090565773,18.24560992131555,18.635501112075392
2016-05-31,PREMON,20.15,22.516666666666666,21.1075,18.75,17.938333333333336,20.80205357142857,19.016607142857126,19.614106900029466,20.1958517032136,19.96571877716955,19.44153831868243,23.220364583333332,23.380156250000013,23.13833945937659,22.564352370326418,22.924599523210272,22.937681586962384,20.59392857142857,21.739791666666676,21.18651912211577,21.357022671924945,21.498695545175458,21.23908956319866,20.83458333333333,20.000833333333343,19.830289097045014,19.932422668713315,20.514584448460596,20.16537152432413,18.289010416666667,18.244427083333342,18.19742769070497,18.280251405678335,18.24055718718447,18.553506526395864
2016-08-31,MONSOON,22.63,22.6,18.813333333333333,21.865,18.043333333333333,21.04140625,20.670357142857124,20.820464140017677,21.36678873806879,20.484846904034374,19.785721306254057,23.36611979166667,23.12265625000001,22.923003675625953,22.138138156179465,23.675935462946057,23.355730354177357,20.914494047619048,20.604791666666678,20.237244806602796,20.507812859244613,22.492985882490657,21.186425458025234,20.99020833333333,20.693333333333342,20.64417345822701,20.490827250391096,20.95549289603556,19.711587223486994,18.393671875000003,18.244427083333342,18.135789947756315,18.0812683170183,18.05446390071382,18.07965575550453
2016-11-30,POMKH,20.885,24.20666666666667,22.44142857142857,22.42333333333333,19.25,21.3353125,20.933749999999982,20.846278484010607,21.437073980904753,20.811406262365622,21.29337687217484,23.468333333333337,23.318072916666676,23.43646887204224,24.093324071946547,23.602525451845366,23.199668228018215,21.65206845238095,20.583065476190487,21.118918312533104,21.16230708150969,20.709306643205586,20.236678607263727,21.308333333333334,20.97583333333334,21.355837408269537,21.049866358383948,21.166596929516523,20.296061538909097,18.560208333333335,18.33359375000001,18.58147396865379,18.55961565610574,18.96965211366607,18.9588020419059
2017-02-28,POMRB,20.93125,24.33333333333333,22.62142857142857,20.98,18.58333333333333,21.441562500000003,21.149062499999985,20.880267090406363,21.499008914821054,21.025537219189374,20.9959381969822,23.391250000000007,23.414166666666674,23.795214656558677,24.929274355816478,23.805341318516223,23.7663638250737,22.625922619047618,21.24592261904763,21.71992241609129,21.704401191393977,20.962044902919438,21.119052415425077,21.51958333333333,21.004583333333343,21.205502444961724,21.0551862235351,19.75176267317839,20.87170901987688,17.926571969696973,18.45375000000001,18.582217714525605,18.619490626910835,18.284644088711644,18.43993300762294
2017-05-31,PREMON,21.64,22.95000000000001,24.356666666666666,21.18,18.790000000000006,21.561875,21.521562499999987,21.184160254243817,21.80892178017443,21.557496300001247,20.967633690150304,23.43208333333334,23.52250000000001,23.45712879393521,23.32735241023145,22.770170967251477,22.78907431810991,23.388035714285714,22.058214285714296,22.77462011632144,22.71120884235466,21.86161115088826,21.720325753268526,21.316041666666667,21.612083333333345,21.195301466977035,21.114411211440395,21.21397045072117,20.85930837746044,17.209914772727274,18.66666666666668,18.665330628715367,18.757046550226267,18.336055746405176,18.299110299732696
2017-08-31,MONSOON,21.99,21.55,23.355,21.125,12.122575757575758,21.98828125,21.361562499999987,21.50649615254629,22.137848247185683,22.040439254050337,21.33117357419565,23.8265625,23.260000000000012,22.694277276361127,21.098571192020035,23.096041142207728,22.944898224800916,23.90247023809524,23.193630952380964,23.006772069792866,23.087545454234586,23.847682300611865,22.77542869427157,21.24375,21.427083333333346,21.167180880186223,21.142081407942225,22.155084903940175,20.908670283043993,17.271373106060608,17.186477272727284,16.048228680259523,15.591718212221664,18.566189824112932,18.409690243726775
2017-11-30,POMKH,22.4875,25.58333333333333,23.996666666666666,21.535,19.4375,22.12125,21.762187499999985,21.898897691527775,22.535127735209475,21.58639513104712,21.667310177998935,23.872125,23.60416666666668,23.849899699150008,25.354957523189636,24.146766456931818,23.797697548516155,23.11416666666667,23.582440476190488,23.402729908542383,23.578442458309958,23.1591177535255,23.0073817721483,21.130625000000002,21.205000000000013,21.314308528111734,21.275635357858043,21.80558121546791,20.92759453507249,16.630162168560606,17.233352272727284,17.403937208155714,16.801048922569958,17.508981888522918,16.402919036758618
2018-02-28,POMRB,22.74,26.1125,25.18166666666667,21.290000000000006,18.8875,22.273124999999997,22.214374999999983,22.235338614916664,22.881797296895787,22.09473282891517,22.089376647857588,23.695291666666666,24.048958333333346,24.754939819490005,27.524679846347762,24.342949586624137,24.32713621526044,22.083125,24.222500000000014,24.1143046117921,24.345134903047967,23.104460595127883,23.403308337029017,21.200000000000003,21.282500000000013,21.304585116867045,21.30453982978268,19.949300485976266,21.060149281387574,15.950930397727275,17.309393939393953,17.99736232489343,17.647904082000043,17.382066019760483,19.531974591202577
2018-05-31,PREMON,20.895,21.53533333333333,15.49,19.965,13.356145833333334,22.41796875,22.02812499999998,21.69920316895,22.394845316493516,22.889627209031765,22.415897976411326,23.60925,23.695291666666677,23.467097225027338,22.383210356205673,23.140004327276284,23.18788848257303,21.795833333333334,22.005833333333346,20.66458276707526,21.482531095165996,24.14760002282639,24.115033855615085,21.476770833333333,20.978750000000012,20.768751070120228,20.95863793053596,21.444013641101712,21.0826851151777,15.939211647727273,15.950930397727284,16.140875728269393,15.605501824861351,17.92246261146412,16.758080804623262
2018-08-31,MONSOON,23.95,21.55,23.97333333333333,22.895,12.122575757575758,,22.518124999999984,22.59952190137,23.255980021550354,22.6340835224389,21.57947122030898,,23.695291666666677,22.700258335016404,20.478301778486,22.19124838431644,21.88604323904814,,22.160416666666677,21.988082993578487,22.36568060947171,22.301367766853023,20.663166708592577,,21.42125000000001,21.619250642072135,21.519292710089356,21.96746171511222,20.713498119539935,,15.950930397727284,14.53355573999194,13.489743539477725,12.575846162307323,12.342376697079844
2018-11-30,POMKH,21.68625,24.895,21.08,21.979166666666664,19.34375,,22.317812499999985,22.234213140822,,22.665822673748686,22.893611089724505,,23.523208333333343,23.57815500100984,,25.33298600072456,25.016546109827683,,21.43125000000001,21.624849796147092,,22.356624936888394,21.987944745918686,,21.53229166666668,21.763217051909947,,22.183777370016845,21.304030608919554,,15.927492897727284,16.457633443995164,,18.253317228204207,17.85079320261294
