Date,Season,Chehra Kalan,Sahdal Buzurg,Bidupur,Mehnar,Raja Pakar,Goraul,Mahua,Jandaha,Hajipur,Patepur,Chehra Kalan_Trend,Chehra Kalan_SMA,Chehra Kalan_EWMA,Chehra Kalan_DES,Chehra Kalan_TES,Chehra Kalan_ARIMA,Sahdal Buzurg_Trend,Sahdal Buzurg_SMA,Sahdal Buzurg_EWMA,Sahdal Buzurg_DES,Sahdal Buzurg_TES,Sahdal Buzurg_ARIMA,Bidupur_Trend,Bidupur_SMA,Bidupur_EWMA,Bidupur_DES,Bidupur_TES,Bidupur_ARIMA,Mehnar_Trend,Mehnar_SMA,Mehnar_EWMA,Mehnar_DES,Mehnar_TES,Mehnar_ARIMA,Raja Pakar_Trend,Raja Pakar_SMA,Raja Pakar_EWMA,Raja Pakar_DES,Raja Pakar_TES,Raja Pakar_ARIMA,Goraul_Trend,Goraul_SMA,Goraul_EWMA,Goraul_DES,Goraul_TES,Goraul_ARIMA,Mahua_Trend,Mahua_SMA,Mahua_EWMA,Mahua_DES,Mahua_TES,Mahua_ARIMA,Jandaha_Trend,Jandaha_SMA,Jandaha_EWMA,Jandaha_DES,Jandaha_TES,Jandaha_ARIMA,Hajipur_Trend,Hajipur_SMA,Hajipur_EWMA,Hajipur_DES,Hajipur_TES,Hajipur_ARIMA,Patepur_Trend,Patepur_SMA,Patepur_EWMA,Patepur_DES,Patepur_TES,Patepur_ARIMA
2006-11-30,POMKH,3.5733333333333333,4.306666666666667,4.104,3.9,4.323333333333333,2.563333333333333,4.0,4.803333333333333,2.57,4.12,4.559833333333334,4.559833333333334,4.264870098037622,4.373285282378428,3.5440849940798493,3.573333282226149,5.319541666666666,5.319541666666666,4.9991574754903425,5.15096245006149,4.356563563365976,4.306666601280875,4.869477272727273,4.869477272727271,4.46687546537915,4.907829524461994,4.437552778358933,4.489949768455515,5.45875,5.388749999999998,4.874983414984331,5.4462603642585945,5.788394487274692,5.463661757106644,5.568708333333333,5.568708333333333,5.237375612739663,5.215089536197165,4.354317464389702,4.323333333333333,4.089583333333334,3.540833333333333,3.4217486143917863,3.7639067870007192,3.4717755875002507,3.5110069250480587,4.715,4.4375,4.2333780511809325,3.9935671541716737,4.083197034398318,3.7999168701657156,5.497208333333333,5.497208333333333,5.279088848026207,5.32856678530781,4.846788615522731,4.798993017151545,4.90625,5.677500000000001,4.75227635457505,6.290866617263295,4.908484424235521,5.332804880632969,5.64375,5.7224999999999975,5.271145988616194,5.8948984937287,6.047555380974836,6.186081859472812
2007-02-28,POMRB,4.2556666666666665,5.0,5.310909090909092,5.58,5.206,4.7,5.7,5.204,4.07,5.79,4.559833333333333,4.559833333333334,4.261188725489239,4.268940037091046,4.256598633568403,4.255666627813013,5.319541666666667,5.319541666666666,4.999494485294205,5.05332458406889,4.925950250560372,4.999999932918007,4.869477272727273,4.869477272727271,4.8044889155911275,4.903450918486341,5.4152213239738884,5.304418693327328,5.502916666666668,5.542499999999998,5.156990048990599,5.444315581838885,5.381121501823532,5.527233581625636,5.568708333333333,5.568708333333333,5.224825367643797,5.07059540720066,5.206973227310033,5.206,4.139895833333333,3.9283333333333332,3.9330491686350717,3.7784187603352817,3.912984304414813,3.5275886964994196,4.79625,4.6525,4.82002683070856,4.087966881513321,4.7956289793168825,4.521636104933829,5.497208333333334,5.497208333333333,5.249053308815724,5.216786505102776,5.193424672159101,5.197994006925255,4.856562500000001,4.957500000000001,4.47936581274503,5.941207322483639,6.202848245378945,5.564619910350743,5.558333333333334,5.702499999999997,5.478687593169717,5.714722409973831,5.135440093678375,5.59588398918797
2007-05-31,PREMON,6.076666666666666,7.0475,7.004,8.0,7.0775000000000015,5.47,6.06,6.7875000000000005,8.53,6.46,4.559833333333333,4.559833333333334,4.98737990196021,4.953659187262683,6.113009009364817,6.076666588364899,5.319541666666667,5.319541666666666,5.818696691176523,5.701261911083833,7.112411514361172,7.047499847397704,4.869477272727273,4.869477272727272,5.684293349354677,4.899076231375386,7.253377374533903,6.6190988943462425,5.433333333333334,5.374999999999998,6.29419402939436,6.189679082458134,8.46867678874024,7.533127758883437,5.568708333333333,5.568708333333333,5.96589522058628,6.159811940289208,7.175560145391899,7.0775000000000015,4.013541666666667,4.2508333333333335,4.5478295011810435,3.7929866854916297,5.1647156603715745,4.722657479344713,4.718749999999999,4.7775,5.316016098425136,4.200590226412344,5.984609496240536,5.6756139239453,5.497208333333333,5.497208333333333,5.864431985289435,5.871932702894199,6.833169241903121,6.77758084821483,5.125208333333333,4.855000000000002,6.0996194876470184,6.420029765375971,7.689529905929029,7.168605781360294,5.281666666666666,5.584999999999997,5.87121255590183,6.024524026339869,6.704146680695594,6.628021032906219
2007-08-31,MONSOON,4.333666666666667,4.9239999999999995,3.0589999999999997,5.043333333333333,5.667999999999998,3.3825000000000003,3.5,5.194,4.2625,5.756666666666668,4.559833333333334,4.559833333333334,4.725894607842793,4.819677815734872,4.365245265756047,4.333666608254359,5.319541666666666,5.319541666666666,5.4608180147059135,5.531379729996309,4.8832413443245954,4.923999909223087,4.869477272727273,4.869477272727272,4.634176009612806,4.894705418406281,3.0483833990275695,3.5819874952430872,5.425833333333333,5.630833333333332,5.793849750969949,5.971248338991082,3.3034551908804777,3.5339321827232544,5.568708333333334,5.568708333333333,5.846737132351767,6.110731652486927,5.5903334745811435,5.667999999999998,3.810625,4.028958333333334,4.081697700708626,3.8076107781230415,3.2812855606371447,3.5052257903077075,4.285,4.8149999999999995,4.589609659055082,4.180082639286888,3.8399032767747823,3.182680113165559,5.497208333333334,5.497208333333333,5.596259191173661,5.684187880177366,5.125947162207355,5.191467475079289,5.649166666666667,4.858125000000002,5.364771692588211,6.094950422997824,3.7302778912078183,3.802264212557903,4.964166666666667,5.5316666666666645,5.825394200207765,5.861252702128551,5.062870854041458,5.4459074096838505
2007-11-30,POMKH,3.5733333333333333,4.306666666666667,4.104,2.32,4.323333333333333,2.44,3.23,4.803333333333333,4.706666666666666,2.12,4.559833333333334,4.559833333333334,4.264870098039009,4.373238066146761,3.5440849941117616,3.573333286588308,5.319541666666666,5.319541666666666,4.999157475490215,5.149855688025773,4.356563563365976,4.30666660571039,4.869477272727273,4.869477272727272,4.422105605767683,4.890338512610213,4.265426000982235,4.322676542895753,5.615833333333333,5.235833333333332,4.404309850581969,4.955236155987398,5.208216363353171,4.648317020371414,5.568708333333333,5.568708333333333,5.237375612744394,5.215131706615984,4.354317491595945,4.323333333333333,3.508125,3.998125000000001,3.425018620425176,3.8222912548156693,3.4565973954353377,2.935436600940374,3.7649999999999997,4.6225,4.0457657954330495,4.144923811672097,4.2608400398647,3.9065858570184804,5.497208333333333,5.497208333333333,5.27908884803753,5.328561121857002,4.846788615522711,4.799271525591431,5.839791666666667,5.392291666666669,5.101529682219593,5.857357329194681,4.99304754386272,5.017862769690858,4.854166666666667,5.0316666666666645,4.343236520124659,3.7685164880589803,5.411542250280197,5.221727287446395
2008-02-29,POMRB,4.2556666666666665,5.0,5.310909090909092,7.1,5.206,3.2,3.0,5.204,6.125,5.25,4.559833333333333,4.559833333333334,4.261188725490072,4.268996807283677,4.256598633587578,4.255666630810821,5.319541666666667,5.319541666666666,4.999494485294129,5.052330547249353,4.925950250560372,4.999999937467101,4.869477272727273,4.869477272727272,4.777626999824247,4.8859755116852,5.286881863311719,5.301011907989499,5.7175,5.615833333333333,5.482585910349181,5.465701747472952,5.266860399513597,5.954452954224825,5.568708333333333,5.568708333333333,5.224825367646637,5.070620705272959,5.206973247177456,5.206,3.1203125,3.623125000000001,3.3350111722551055,3.83702833300485,4.059329748887443,3.7691033885462772,3.58875,3.9475,3.62745947725983,4.097325913115746,4.686111069496238,4.408317696572407,5.497208333333334,5.497208333333333,5.249053308822518,5.21676565619174,5.193424672159081,5.198369793349363,5.459479166666666,5.906041666666669,5.510917809331756,5.887851233468723,6.287411386511799,5.74210472371072,4.828333333333334,4.896666666666665,4.705941912074795,4.131151600423302,4.743180074353515,5.028166577142759
2008-05-31,PREMON,6.076666666666666,7.0475,7.004,8.0,7.0775000000000015,4.55,4.6,6.7875000000000005,8.0,6.12,4.559833333333333,4.559833333333334,4.9873799019607095,4.9537934391131815,6.113009009376002,6.076666594831834,5.319541666666667,5.319541666666666,5.818696691176477,5.700415999451388,7.112411514361172,7.047499858810294,4.869477272727273,4.869477272727272,5.668176199894548,4.881616415702444,7.157686178519505,6.676020368927925,5.940416666666666,5.615833333333333,6.489551546209508,6.23387890825296,8.407038128094499,6.999674271463719,5.568708333333333,5.568708333333333,5.965895220587983,6.159821958977247,7.1755601599001055,7.0775000000000015,2.8049999999999997,3.3931250000000013,3.8210067033530635,3.8518222309360697,4.7381854525324005,4.3095849248197124,3.56625,3.5825000000000005,4.016475686355898,4.132012722266191,5.0901069389696065,4.820307347851254,5.497208333333333,5.497208333333333,5.8644319852935105,5.871902736694644,6.833169241903102,6.778233879379845,5.132083333333333,5.773541666666668,6.506550685599054,6.264470408186404,7.774093067711688,7.643946429019805,5.01625,4.811666666666665,5.2715651472448775,5.0720052479732685,6.066499003474915,5.9021723223929605
2008-08-31,MONSOON,4.333666666666667,4.9239999999999995,3.0589999999999997,5.8566666666666665,5.667999999999998,1.2,3.5500000000000003,5.194,1.75,5.8900000000000015,4.559833333333334,4.559833333333334,4.725894607843092,4.819851745378382,4.3652452657622245,4.333666613007332,5.319541666666666,5.319541666666666,5.460818014705886,5.530706689556071,4.8832413443245954,4.9239999157629795,4.869477272727273,4.869477272727272,4.624505719936729,4.877261179951516,2.977035078556486,3.497191011976942,6.081666666666666,5.819166666666666,6.236397594392372,6.277277267227292,3.9559121952658858,4.616536061315982,5.568708333333334,5.568708333333333,5.846737132352789,6.110730771640287,5.590333485175753,5.667999999999998,2.6950000000000003,2.847500000000001,2.772604022011838,3.8666731675622446,2.6761620171538025,3.1286995259012285,3.5875,3.5950000000000006,3.829885411813539,4.111935642222329,2.774040024378167,2.7091569515977376,5.497208333333334,5.497208333333333,5.596259191176106,5.684155545000123,5.125947162207335,5.191611167254775,5.134375,5.1454166666666685,4.603930411359432,5.489705562500708,3.814841046549972,3.8394694379608456,5.08125,4.844999999999998,5.518939088346928,5.68728255932406,4.7183246466163755,4.9616276747262384
2008-11-30,POMKH,3.5733333333333333,4.306666666666667,4.104,3.29,4.323333333333333,2.1,3.0,4.803333333333333,4.6,3.49,4.559833333333334,4.559833333333334,4.2648700980391885,4.373417453963531,3.544084994114804,3.573333290262474,5.319541666666666,5.319541666666666,4.999157475490199,5.149358227219969,4.356563563365976,4.306666609575814,4.869477272727273,4.869477272727272,4.416303431962038,4.872909837476013,4.212227973728664,4.285906186819719,6.139166666666666,6.061666666666666,5.057838556635423,5.518730563736445,4.435506978021405,3.812589873155699,5.568708333333333,5.568708333333333,5.237375612745007,5.215125476388999,4.354317499332626,4.323333333333333,2.50875,2.762500000000001,2.503562413207103,3.8815813629072364,2.226921549702538,1.963297707048593,3.5324999999999998,3.5375000000000005,3.497931247088123,4.063057216304177,3.5331128905849924,3.836339745672986,5.497208333333333,5.497208333333333,5.279088848038997,5.328531380476299,4.846788615522692,4.799502145276197,5.1625000000000005,5.118750000000001,4.602358246815658,5.268158840209405,5.077610671988145,4.660392251902011,4.866250000000001,5.187499999999997,4.707363453008156,4.6577611312047145,4.271051044882704,4.0355146476620325
2009-02-28,POMRB,4.2556666666666665,5.0,5.310909090909092,7.26,5.206,2.66,3.4,5.204,6.25,4.4,4.559833333333333,4.559833333333334,4.26118872549018,4.269161491510384,4.256598633588645,4.255666633380641,5.319541666666667,5.319541666666666,4.999494485294119,5.051996065372995,4.925950250560372,4.999999941445776,4.869477272727273,4.869477272727272,4.774145695540859,4.868562385986354,5.247216877891634,5.29786657545879,6.294583333333334,6.101666666666665,5.938703133981254,6.0100552615115435,6.314652830064278,6.553486631080495,5.568708333333333,5.568708333333333,5.2248253676470044,5.070612693048508,5.206973252827119,5.206,2.7025,2.6275000000000013,2.5661374479242616,3.8965470377269296,3.127348817525913,3.4767840147170483,3.38375,3.6375,3.4587587482528743,4.034614097587042,4.109208421308872,4.179737567685324,5.497208333333334,5.497208333333333,5.249053308823398,5.2167411328380435,5.193424672159061,5.198681265097118,5.6625,5.150000000000001,5.261414948089395,5.365815108061157,6.371974512633173,5.777588937610644,4.68375,4.974999999999998,4.584418071804894,4.405890600831612,5.126270108958599,5.125238661119642
2009-05-31,PREMON,6.076666666666666,7.0475,7.004,8.3,7.0775000000000015,3.6,3.76,6.7875000000000005,8.1,5.25,4.559833333333333,4.559833333333334,4.987379901960774,4.95393425946382,6.113009009375828,6.076666600311866,5.319541666666667,5.319541666666666,5.818696691176472,5.700232690855787,7.112411514361172,7.047499868634238,4.869477272727273,4.869477272727272,5.6660874173245155,4.864218825566128,7.128111565344144,6.722842522742104,6.71625,6.176666666666666,6.883221880388753,6.789289166268214,8.639477592488321,7.583402919215833,5.568708333333333,5.568708333333333,5.965895220588203,6.159813909642908,7.175560164025711,7.0775000000000015,3.2450000000000006,2.3900000000000015,2.9796824687545573,3.911570413646588,4.006767245446463,4.136076647960807,3.465,3.4275000000000007,3.5792552489517244,4.024593643423881,4.809231653807067,4.90385593114225,5.497208333333333,5.497208333333333,5.864431985294039,5.871884417408681,6.8331692419030805,6.778774346770787,6.287916666666666,5.175000000000001,6.396848968853638,5.80906757116888,7.858656194256833,7.66998874611453,4.7875,4.757499999999998,4.850650843082937,4.767907857056762,6.026994215898046,5.807385619928372
2009-08-31,MONSOON,4.333666666666667,4.9239999999999995,3.0589999999999997,6.8,5.667999999999998,3.7,3.2,5.194,5.65,5.3,4.559833333333334,4.559833333333334,4.725894607843131,4.819962048158027,4.365245265761279,4.333666617044246,5.319541666666666,5.319541666666666,5.4608180147058825,5.530646271475583,4.8832413443245954,4.923999921416445,4.869477272727273,4.869477272727272,4.623252450394709,4.859879111517283,2.954983948899075,3.4270746225264808,7.0,6.4125,6.849933128233252,7.025771077393089,4.961729389602795,5.125181858673088,5.568708333333334,5.568708333333333,5.846737132352922,6.11072411560626,5.59033348818841,5.667999999999998,3.7024999999999997,3.0150000000000015,3.2678094812527343,3.9266517131150556,1.7275387471357586,2.2828620220799114,3.76875,3.3400000000000007,3.4275531493710347,3.9855322578405135,2.323735150674723,2.4700345769619854,5.497208333333334,5.497208333333333,5.596259191176423,5.684143464944094,5.125947162207317,5.191732230966462,6.548333333333334,6.15,6.098109381312183,5.79150728883403,3.899404173256891,3.6662664063664243,5.08875,4.609999999999998,5.030390505849763,5.0977709217056555,4.722520065770061,4.91949671134418
2009-11-30,POMKH,3.5733333333333333,4.306666666666667,4.104,5.72,4.323333333333333,3.94,4.0,4.803333333333333,5.703333333333332,4.91,4.559833333333334,4.559833333333334,4.264870098039212,4.373496023734455,3.54408499411338,3.5733332933999473,5.319541666666666,5.319541666666666,4.999157475490196,5.149386739259922,4.356563563365976,4.306666612983341,4.869477272727273,4.869477272727272,4.415551470236825,4.855543276895782,4.1957864290059,4.255563728328432,7.258749999999999,7.02,6.39795987693995,6.865677369111607,4.501856896948552,3.7394555211626677,5.568708333333333,5.568708333333333,5.237375612745087,5.215120879408182,4.354317501532542,4.323333333333333,4.1425,3.475000000000002,3.5366856887516405,3.9417911594636696,2.5175330032946355,2.9859454921132143,4.27,3.5900000000000007,3.6565318896226207,3.9877515350795347,3.113203047779054,3.6088430204597244,5.497208333333333,5.497208333333333,5.279088848039187,5.328524712570365,4.846788615522673,4.799696395485354,6.662083333333333,6.425833333333333,5.940198962120642,5.782936595586443,5.162173838680118,5.3096870673362035,5.461250000000001,4.964999999999998,4.982234303509857,5.091633596901582,3.6716041020178434,4.066734574079537
2010-02-28,POMRB,4.2556666666666665,5.0,5.310909090909092,7.1,5.206,4.48,4.83,5.204,7.23,5.39,4.559833333333333,4.559833333333334,4.261188725490193,4.269211001366485,4.256598633586911,4.255666635607786,5.319541666666667,5.319541666666666,4.999494485294118,5.0520851423247155,4.925950250560372,4.999999944953026,4.869477272727273,4.869477272727272,4.773694518505732,4.851211319424399,5.234957896459564,5.29505360335621,7.53125,6.98,6.67877592616397,7.097104211070115,7.505783849008958,6.948107924624884,5.568708333333333,5.568708333333333,5.224825367647052,5.070610071841474,5.206973254433527,5.206,4.555,3.9300000000000024,3.9140114132509845,3.95698897688889,3.8655636515945506,3.9833510057361403,4.705,3.947500000000001,4.125919133773572,4.032734436863873,4.119568847550281,4.412308930002692,5.497208333333334,5.497208333333333,5.2490533088235125,5.2167387248661345,5.1934246721590425,5.198944347867686,6.6033333333333335,6.670833333333334,6.456119377272385,6.054524877815309,6.456537690001663,6.088024003820269,5.847499999999999,5.212499999999999,5.145340582105915,5.34805939698034,5.060314421243341,4.844345092770241
2010-05-31,PREMON,6.076666666666666,7.0475,7.004,10.53,7.0775000000000015,5.3,6.34,6.7875000000000005,8.03,7.24,4.559833333333333,4.559833333333334,4.987379901960782,4.953957230147381,6.113009009373899,6.07666660501503,5.319541666666667,5.319541666666666,5.818696691176472,5.700365760222024,7.112411514361172,7.04749987717734,4.869477272727273,4.869477272727272,5.665816711103439,4.846883239199068,7.118971145075071,6.761605726417742,7.391562499999999,7.5375000000000005,8.219265555698382,8.357146313772702,9.269156753957585,8.568539798550532,5.568708333333333,5.568708333333333,5.965895220588232,6.159813027314685,7.175560165198707,7.0775000000000015,4.9,4.355000000000002,4.4684068479505905,3.972245390451074,5.091893671338172,4.699482142241913,5.0125,4.592500000000001,5.011551480264144,4.155572583845298,5.249780450405538,5.27041889231636,5.497208333333333,5.497208333333333,5.864431985294107,5.871885367326872,6.833169241903062,6.779228135477871,6.6466666666666665,6.653333333333334,7.08567162636343,6.46425093142621,7.943219381009331,8.043514500954505,6.0337499999999995,5.709999999999999,5.9832043492635485,6.693749361049234,6.221691615548686,5.803346012770695
2010-08-31,MONSOON,4.333666666666667,4.9239999999999995,3.0589999999999997,6.75,5.667999999999998,5.3,4.1,5.194,5.25,6.4,4.559833333333334,4.559833333333334,4.725894607843136,4.819964502354174,4.3652452657592296,4.333666620515794,5.319541666666666,5.319541666666666,5.4608180147058825,5.530800427578327,4.8832413443245954,4.923999926354577,4.869477272727273,4.869477272727272,4.623090026662063,4.842558991534067,2.9481687595091324,3.368801952268556,7.298125,7.525000000000001,7.631559333419029,8.306110929231387,6.629316697663585,5.564532527428611,5.568708333333334,5.568708333333333,5.8467371323529385,6.110724428360061,5.590333489044905,5.667999999999998,5.163749999999999,4.755000000000003,4.801044108770354,3.987560626050441,3.2802315455084443,3.3322304999652426,5.3862499999999995,4.817500000000002,4.6469308881584865,4.162143831888144,3.412594297494482,3.406976002086018,5.497208333333334,5.497208333333333,5.596259191176465,5.68414649304422,5.125947162207297,5.191834825340553,6.75875,6.553333333333335,6.351402975818058,6.339067573488668,3.983967358389597,4.011484966443864,6.171250000000001,5.9849999999999985,6.149922609558129,7.101479428454709,5.692665589617906,5.581387113982388
2010-11-30,POMKH,3.5733333333333333,4.306666666666667,4.104,4.6525,4.323333333333333,5.1,5.56,4.803333333333333,6.45,5.3,4.559833333333334,4.559833333333334,4.264870098039215,4.373485232980695,3.544084994111263,3.573333296110597,5.319541666666666,5.319541666666666,4.999157475490196,5.1495420320168686,4.356563563365976,4.3066666160104985,4.869477272727273,4.869477272727272,4.415454015997238,4.838238609497684,4.1907049549694815,4.230382797092485,7.1343749999999995,7.2581250000000015,6.439935600051417,7.538180267727961,5.757111683748705,5.269134461783912,5.568708333333333,5.568708333333333,5.2373756127450966,5.215121734773788,4.35431750215791,4.323333333333333,5.594999999999999,5.045000000000003,4.920626465262212,4.002934910473892,4.0216693283581355,3.870135196517973,5.418749999999999,5.207500000000001,5.012158532895091,4.243775630780413,4.144832874022469,3.981944264359476,5.497208333333333,5.497208333333333,5.279088848039212,5.328528655497456,4.846788615522652,4.799860980089814,6.842499999999999,6.740000000000002,6.390841785490835,6.426818070275395,5.246737018734694,5.4752442055082815,6.260000000000001,6.082499999999999,5.809953565734878,6.5476705288660515,4.827678941182805,5.446024363233359
2011-02-28,POMRB,4.2556666666666665,5.0,5.310909090909092,7.42,5.206,5.43,6.26,5.204,7.38,6.1,4.559833333333333,4.559833333333334,4.261188725490196,4.269192532954943,4.256598633584741,4.255666637556367,5.319541666666667,5.319541666666666,4.999494485294118,5.052229065989051,4.925950250560372,4.999999948066127,4.869477272727273,4.869477272727272,4.77363604596198,4.833922090825002,5.231169098274031,5.292585721230159,6.553125,7.338125000000002,6.831961360030849,7.6196608979058205,7.878256042341231,7.028380676936883,5.568708333333333,5.568708333333333,5.224825367647059,5.0706110667681354,5.206973254890114,5.206,5.8025,5.282500000000002,5.124375879157327,4.018368471401214,5.1683864848060646,4.565476187548834,5.186249999999999,5.565000000000001,5.5112951197370545,4.361146779599013,5.311308823220608,5.026922863139092,5.497208333333334,5.497208333333333,5.249053308823527,5.216742781187562,5.193424672159023,5.199167533716333,6.734999999999999,6.7775000000000025,6.786505071294501,6.6745830357759655,6.541100876994958,6.488195549599861,6.21375,6.259999999999998,5.925972139440926,6.484841459379659,5.809213200159432,5.848215636420015
2011-05-31,PREMON,6.076666666666666,7.0475,7.004,8.9,7.0775000000000015,7.8,5.17,6.7875000000000005,8.55,7.24,4.559833333333333,4.559833333333334,4.987379901960784,4.953934107998408,6.113009009371696,6.076666609095685,5.319541666666667,5.319541666666666,5.818696691176472,5.700492250713139,7.112411514361172,7.047499884674754,4.869477272727273,4.869477272727272,5.6657816275771875,4.829609435624255,7.116146178838884,6.793844277903747,6.169062500000001,6.930625000000001,7.65917681601851,8.124503270502807,10.155126186116775,8.812153449329841,5.568708333333333,5.568708333333333,5.965895220588235,6.159813970926289,7.175560165532038,7.0775000000000015,5.476249999999999,5.907500000000002,6.194625527494397,4.033861537428285,6.236994908545017,5.217274101538305,4.864999999999999,5.272500000000002,5.3747770718422325,4.421392940384189,6.513719521057357,5.914515039613699,5.497208333333333,5.497208333333333,5.864431985294116,5.871889113675404,6.833169241903042,6.779612167553801,6.513750000000001,6.907500000000002,7.4919030427767,7.123333143256572,8.02778256868839,8.25247546286554,6.0925,6.259999999999998,6.451583283664556,7.080451297724867,7.119385280874544,7.093616296495786
2011-08-31,MONSOON,4.333666666666667,4.9239999999999995,3.0589999999999997,3.73,5.667999999999998,4.46,3.41,5.194,3.87,6.03,4.50475,4.559833333333334,4.725894607843137,4.819940509529977,4.365245265757012,4.333666623533117,5.158291666666666,5.319541666666666,5.4608180147058825,5.530904452096434,4.8832413443245954,4.923999930706507,4.636863636363636,4.869477272727272,4.623068976546312,4.825300599222012,2.94606243632439,3.320198460375798,5.913749999999999,6.175625000000001,6.0875060896111055,7.006891388988032,6.690731319007289,6.200926386438639,5.484208333333334,5.568708333333333,5.84673713235294,6.110725175346907,5.5903334892882315,5.667999999999998,5.035625,5.6975000000000025,5.500775316496638,4.0494143378359935,5.05998683644085,4.8342337226685625,4.3475,5.100000000000001,4.58886624310534,4.389599477930859,3.9389854001426228,3.1554791567018556,5.3929583333333335,5.497208333333333,5.59625919117647,5.684149589255362,5.125947162207278,5.19192260056238,6.34875,6.562500000000003,6.04314182566602,6.6774679563719905,4.068530550631951,4.389726574683808,5.79625,6.167499999999999,6.282949970198734,6.727362178488846,6.287101159089948,6.313658423027928
2011-11-30,POMKH,3.5733333333333333,4.306666666666667,4.104,4.6,4.323333333333333,3.33,3.68,4.803333333333333,6.06,4.7,4.406333333333333,4.559833333333334,4.264870098039215,4.373463396497517,3.5440849941090393,3.573333298476159,4.918604166666666,5.319541666666666,4.999157475490196,5.149621817020893,4.356563563365976,4.306666618717123,4.404249999999999,4.869477272727272,4.415441385927787,4.820995614698836,4.189134459054829,4.209401350774067,5.565,6.1625000000000005,5.492503653766663,6.246991039214175,4.800983953537782,4.7477968476020695,5.496270833333334,5.568708333333333,5.237375612745097,5.215122230259606,4.3543175023355065,4.323333333333333,4.46625,5.255000000000003,4.6324651898979825,4.065027102989896,4.869667381799673,3.868653068556395,4.1125,4.630000000000002,4.225319745863204,4.370863494409316,4.302625273715699,3.941883103304497,5.240270833333333,5.497208333333333,5.2790888480392155,5.328530956405327,4.846788615522632,4.800001768848198,6.192499999999999,6.4650000000000025,6.0498850953996115,6.632162693973162,5.331300195628705,5.515029362054407,5.49125,6.017499999999998,5.64976998211924,5.634637393827277,5.119162291825632,5.648331883110353
2012-02-29,POMRB,3.815,3.71,3.45,5.43,4.53,3.675,4.0,4.37,6.45,4.33,4.346916666666667,4.449666666666667,4.084922058823529,4.093177866087718,4.256598633582505,4.255666639275481,4.662166666666666,4.997041666666666,4.483494485294118,4.61457482836791,4.925950250560372,4.999999950847147,4.0718749999999995,4.404249999999998,4.029264831556672,4.816694466194842,5.229998120777036,5.290447065611814,5.590937499999999,5.665000000000001,5.467502192259998,5.837052688820089,7.147378855713263,6.140484805876413,5.378083333333333,5.399708333333334,4.954425367647058,4.683469113438811,5.2069732550197125,5.206,4.090833333333333,4.816250000000003,4.249479113938789,4.080700064125117,5.099561419541168,4.091343458200938,4.1978124999999995,4.065000000000001,4.135191847517922,4.367874992163384,4.851596182433333,4.538996055428343,4.980083333333333,5.288708333333333,4.91545330882353,4.847758985165169,5.193424672159003,5.199358767144419,6.2375,6.232500000000003,6.209931057239767,6.6512180346010705,6.625664048915637,6.659321260447507,5.376875,5.5749999999999975,5.121861989271544,4.678064439563811,5.828894892836143,5.971633665790423
2012-05-31,PREMON,5.73,6.42,7.004,8.1,7.85,5.0,5.55,6.4,8.23,6.57,4.171666666666667,4.363000000000001,4.7429532352941175,4.662278240218022,5.948743926058387,5.852726868502695,4.382083333333333,4.840166666666667,5.258096691176471,5.102740323124397,6.101906382654811,6.299220971692404,3.5815,4.404249999999999,5.219158898934003,4.812397181057133,6.641876577173054,6.4463127192257055,5.766875,5.465000000000002,6.5205013153559985,6.299761427339241,8.820866230563615,8.8315867369095,5.0129166666666665,5.592833333333333,6.112655220588235,6.405350407084688,6.993213028171726,6.885559332625452,4.014166666666667,4.116250000000003,4.549687468363274,4.09643345335578,5.788396507122875,5.166240885353428,4.181875,4.160000000000002,4.701115108510754,4.444386494002685,5.508472152687151,5.114439209262954,4.652916666666667,5.191833333333333,5.509271985294118,5.400765520285215,6.4281678889460565,6.2634051314763095,5.89625,6.1525000000000025,7.01795863434386,6.991599787995615,8.11234572997664,8.24533695175345,5.3775,5.407499999999997,5.701117193562926,5.397329010362439,6.638222397080807,6.540953275172008
2012-08-31,MONSOON,4.205,3.5,0.4,4.7375,3.95,4.256666666666667,3.7125,3.5,4.55,5.785,3.9765625000000004,4.330833333333334,4.5277719411764705,4.533258738971959,4.132987267261959,4.157720497890158,4.305625,4.484166666666667,4.554858014705882,4.548785175365655,4.1727584225052405,3.9878341086444697,3.4147499999999997,3.739499999999999,3.291495339360402,4.808103681562142,2.592442239323124,2.456097215458291,5.864999999999999,5.716875000000002,5.807300789213599,5.758815324549268,4.762604851231452,4.696982468676465,4.8481250000000005,5.163333333333333,5.247593132352941,5.329833435706557,5.665550911400922,5.692724785324492,4.072291666666667,4.065416666666669,4.4324791476846315,4.112227503613704,3.6230936304431096,3.6554363575206565,4.278125,4.2356250000000015,4.305669065106453,4.424978399922338,3.353504654068874,3.3025467217078406,4.550625,4.7683333333333335,4.705563191176471,4.5838195529957835,4.729444696091444,4.952290859995799,5.67625,6.3225000000000025,6.030775180606316,6.635023748407229,4.153093707680456,4.400181168002448,5.6049999999999995,5.346249999999997,5.7346703161377555,5.55181229734231,5.6701149337360635,5.612373213288701
