Date,Season,Shankargarh,Mainpat,Bhaiyathan,Wadrafnagar,Ambikapur,Udeypur,Kusmi,Lakhanpur,Pratappur,Balrampur,Premnagar,Batauli,Ramanujnagar,Lundra,Sitapur,Surajpur,Ramchandrapur,Rajpur,Shankargarh_Trend,Shankargarh_SMA,Shankargarh_EWMA,Shankargarh_DES,Shankargarh_TES,Shankargarh_ARIMA,Mainpat_Trend,Mainpat_SMA,Mainpat_EWMA,Mainpat_TES,Mainpat_ARIMA,Bhaiyathan_Trend,Bhaiyathan_SMA,Bhaiyathan_EWMA,Bhaiyathan_DES,Bhaiyathan_TES,Bhaiyathan_ARIMA,Wadrafnagar_Trend,Wadrafnagar_SMA,Wadrafnagar_EWMA,Wadrafnagar_DES,Wadrafnagar_TES,Wadrafnagar_ARIMA,Ambikapur_Trend,Ambikapur_SMA,Ambikapur_EWMA,Ambikapur_DES,Ambikapur_TES,Ambikapur_ARIMA,Udeypur_Trend,Udeypur_SMA,Udeypur_EWMA,Udeypur_DES,Udeypur_TES,Udeypur_ARIMA,Kusmi_SMA,Kusmi_EWMA,Kusmi_TES,Kusmi_ARIMA,Lakhanpur_Trend,Lakhanpur_SMA,Lakhanpur_EWMA,Lakhanpur_DES,Lakhanpur_TES,Lakhanpur_ARIMA,Pratappur_Trend,Pratappur_SMA,Pratappur_EWMA,Pratappur_DES,Pratappur_TES,Pratappur_ARIMA,Balrampur_Trend,Balrampur_SMA,Balrampur_EWMA,Balrampur_DES,Balrampur_TES,Balrampur_ARIMA,Premnagar_Trend,Premnagar_SMA,Premnagar_EWMA,Premnagar_DES,Premnagar_TES,Premnagar_ARIMA,Batauli_Trend,Batauli_SMA,Batauli_EWMA,Batauli_DES,Batauli_TES,Batauli_ARIMA,Ramanujnagar_Trend,Ramanujnagar_SMA,Ramanujnagar_EWMA,Ramanujnagar_DES,Ramanujnagar_TES,Ramanujnagar_ARIMA,Lundra_Trend,Lundra_SMA,Lundra_EWMA,Lundra_DES,Lundra_TES,Lundra_ARIMA,Sitapur_Trend,Sitapur_SMA,Sitapur_EWMA,Sitapur_TES,Sitapur_ARIMA,Surajpur_Trend,Surajpur_SMA,Surajpur_EWMA,Surajpur_DES,Surajpur_TES,Surajpur_ARIMA,Ramchandrapur_Trend,Ramchandrapur_SMA,Ramchandrapur_EWMA,Ramchandrapur_DES,Ramchandrapur_TES,Ramchandrapur_ARIMA,Rajpur_Trend,Rajpur_SMA,Rajpur_EWMA,Rajpur_DES,Rajpur_TES,Rajpur_ARIMA
2008-02-29,POMRB,3.01,6.16,6.39,7.4025,6.43,6.476666666666668,6.56,3.898,7.568,3.56,10.595,5.256666666666667,5.51125,3.79,7.74,7.128333333333333,5.8000000000000025,7.7628571428571425,2.7185000000000006,2.6062499999999997,2.6734068361164463,2.7578175179377484,2.944697386859028,2.6553144595652975,7.10125,7.557500000000001,6.448690331489153,10.688503621279157,8.520116165420761,5.4725,6.224999999999998,5.953619551651888,5.940703065661427,5.815445548889567,5.567594634453014,6.581770833333334,7.1593750000000025,7.061304435374769,7.049025753226241,7.380276342921309,7.42442525857181,5.733125,6.337499999999997,5.859371115621194,6.019046854843686,6.0850658460921885,5.815691296241792,5.903333333333334,6.8125000000000036,6.45902125152185,6.56239908878127,7.375159468887136,7.270116464003603,5.52125,5.2764285846678725,5.059039222492241,4.46863244395242,3.31775,3.120999999999997,3.354461403071209,3.175713292865075,4.160782810843544,4.489393951899936,6.2086041666666665,6.757,6.652194585478748,6.989884551126446,6.879134987829433,6.385553270445874,5.457083333333333,5.682499999999998,5.0937903000683615,6.243711813938264,6.91922733917041,6.534534374954189,11.011666666666665,11.058750000000002,10.533145611214621,10.698250784367417,10.845828457768837,10.652551329084483,4.952499999999999,4.84,4.721306611767464,4.780961759797551,5.8601846227735965,5.717330278372859,5.6615625000000005,6.005312500000005,5.570926913545911,5.949797006024885,6.620388640844802,5.865932644844678,3.0162500000000008,3.2099999999999995,2.9652333950866203,3.1080351580776884,5.045811125590291,5.023551367839582,7.28875,7.592499999999993,7.465738116738504,7.169348328602655,6.628193681538622,6.200119047619049,6.5642261904761945,6.350431483117831,6.59982765513824,6.74811557609253,6.639707213397645,4.9801875,5.027375000000005,4.816068530965317,5.073326445305658,5.527171213600625,5.380733065714261,8.008067956349207,7.755357142857144,7.513360807475277,7.852729364630878,8.359355698015513,7.883242379649564
2008-05-31,PREMON,4.372000000000001,18.45,5.5,7.343333333333334,8.815,6.035,6.655,5.1240000000000006,7.866666666666667,7.523333333333331,13.465,8.346666666666666,8.385,6.5500000000000025,7.85,8.194285714285714,8.331999999999999,11.211111111111114,2.8687500000000004,2.6655,3.3528441016698682,2.996094787674768,4.463159566762913,4.405531864939316,7.5375,7.1175000000000015,11.24921419889349,18.08134948464466,16.873734037252518,5.0075,5.834999999999998,5.772171730991133,5.873233994718389,7.722460669793448,7.619475087836214,6.701041666666668,6.687708333333336,7.1741159945581945,7.100531825513853,9.220835928099342,9.268291722021955,5.38625,6.193749999999996,7.041622669372716,6.577801326419426,8.421196544513851,9.02801410170626,5.7175,6.169583333333335,6.28941275091311,6.443039695945683,9.067800620982744,8.873274049989195,5.545000000000001,5.827857150800724,5.399235888567069,6.479169507346466,3.4512500000000004,3.2209999999999974,4.062276841842726,4.214179397066145,5.415546648714316,5.454188428937863,5.918541666666667,6.5456666666666665,7.137983417953915,7.354777943893013,9.0156884147957,8.87170159991208,5.0508333333333315,5.472499999999997,6.065607513374349,6.440692738140263,7.729853932193502,6.779605385141518,10.802916666666667,11.198333333333334,11.705887366728772,11.841907209949216,13.035577665001412,12.928483300771333,5.035416666666666,5.039999999999999,6.171450633727145,5.530114659772613,7.839013353018815,7.7076301796859745,5.1190625,6.071562500000005,6.696556148127547,6.749653161739834,8.604599561701429,8.286191940004654,3.280833333333334,2.955,4.399140037051973,3.7783873498585785,7.65609404083388,7.651257991690562,7.1325,7.397499999999992,7.619442870043102,9.224520173991658,8.835215294576688,5.8581547619047605,6.588154761904765,7.087973175584984,7.547765778672493,8.778235091799742,9.445254502460404,5.2092656250000005,5.047375000000005,6.222441118579189,5.721323285662117,7.785224958484195,7.965664283426354,8.47750992063492,7.712420634920636,8.992460928929612,8.582277271697848,11.54778788771293,11.182533340202815
2008-08-31,MONSOON,1.704,1.6,3.09,4.5625,1.585,4.516666666666667,2.31,2.154,2.6575,4.8966666666666665,9.363333333333333,2.2066666666666666,1.895,0.5900000000000001,5.5,2.9457142857142853,2.64,7.19375,2.9895,2.7715000000000005,2.693306461001921,2.8028520341440664,2.0634369163875053,1.7756174790707804,8.72625,7.085000000000002,7.3895285193360944,2.180782260093263,2.250565417403966,4.7975,5.109999999999998,4.69930303859468,5.0566625172526924,4.143835764491808,3.4841674700495315,7.027500000000001,6.475833333333336,6.129469596734917,6.839453393592189,5.688006298277982,6.087581105616751,5.404999999999999,5.272499999999996,4.85897360162363,5.800471474201659,3.522865067663468,3.8786200756275333,5.971666666666667,5.637083333333335,5.580314317214532,6.010886987273652,5.4253727030688585,4.837513470505867,4.45875,4.420714290480435,4.748401593553776,4.623170391131977,3.62775,3.4144999999999976,3.298966105105636,3.2235334806586864,1.7473600521232715,1.565813622878646,5.823291666666667,5.871541666666666,5.345790050772349,6.079225081786441,4.6560428285409925,4.673309875381482,5.02875,5.441666666666664,5.598031174691276,6.163465939625911,3.8524693054880697,4.085102718734616,10.793541666666668,10.825,10.768865753370596,11.240016968145259,10.193178478994085,10.521529194913148,5.27125,4.864999999999999,4.585537046902953,4.909736718851938,3.1739973617112387,2.797142393201292,5.027031249999999,5.251562500000005,4.775933688876528,5.671187396624417,3.9818314370082724,3.682293900642852,3.624166666666667,3.0775,2.875484022231184,3.1455123429358673,0.569947679141297,0.6091148042630288,7.04875,7.179999999999992,6.771665722025861,4.650319429261666,4.890329818247224,5.79639880952381,5.8120833333333355,5.431069619636704,5.637188086958227,4.529375696262457,4.537977169380468,5.668281250000001,4.913000000000006,4.789464671147513,5.075549059900732,3.2144158406689023,3.2298932552701682,8.72188492063492,8.303715277777778,8.272976557357767,8.22918428080771,5.888316668843846,5.912652693059419
2008-11-30,POMKH,2.778,5.75,4.6400000000000015,8.396666666666668,5.17,6.163333333333334,,2.776,5.7700000000000005,2.66,9.7,5.013333333333333,4.154999999999999,3.0066666666666664,7.25,5.348571428571428,5.250125,8.4375,3.0252499999999998,2.9660000000000006,2.7271838766011527,2.7978108323787607,2.7991794104794177,2.2647819284596276,8.47,7.990000000000001,6.733717111601656,6.64994990512208,4.7521385563041845,4.92125,4.904999999999998,4.675581823156809,4.814437861142951,4.835732025498778,4.296613220868231,7.4002083333333335,6.926250000000002,7.036348424707617,7.029833820995429,5.6968887800696715,5.4828842945870875,5.279375,5.4999999999999964,4.983384160974178,5.688289362316493,4.829590303570935,3.9205537517717697,6.619791666666667,5.797916666666668,5.813521923662053,6.023270497655776,5.425038597968276,5.541993657226566,,,,,3.8292499999999996,3.4879999999999978,3.089779663063381,2.851415407315738,2.97128930037188,2.8826535401517854,5.746041666666667,5.965541666666667,5.51547403046341,5.870896712806474,5.147487139530026,4.5222880238958405,5.732083333333332,4.6599999999999975,4.422818704814766,5.525899285533061,5.183427283441662,5.377687289099541,10.783958333333333,10.780833333333334,10.341319452022358,10.781158104290613,9.339869751185045,9.501822524377772,5.312916666666666,5.205833333333333,4.756655561475105,4.919465685372982,4.509847534518383,3.8977513709187797,5.095625,4.986562500000004,4.527560213325916,5.268494178553302,3.2944779270332107,3.2674014873162323,3.826666666666667,3.484166666666667,2.9279570800053767,3.0643459742099783,2.166046418377218,2.2001258092994913,7.08625,7.084999999999993,6.962999433215517,6.675622320266721,6.982146160243756,5.673392857142858,5.904226190476193,5.398070343210593,5.290559913320522,4.800459218030432,4.729545659304453,6.171197916666666,5.505531250000006,4.973728802688508,5.048439827712037,3.731139886425147,3.5130255818232934,8.928020833333333,8.651304563492063,8.338785934414659,8.22904144427064,7.358068893803562,7.895565808246291
2009-02-28,POMRB,3.1979999999999995,12.05,5.529999999999999,8.2125,5.67,7.866666666666667,6.56,5.016,6.43,6.509999999999999,10.696666666666667,5.78,5.835,4.91,7.45,6.265714285714287,7.102000000000001,8.327499999999999,3.326583333333333,3.0130000000000003,2.9155103259606916,2.8558647797460437,3.055710241260309,2.996933919188815,7.65625,9.462500000000002,8.860230266960993,9.335433553974784,7.9388625619318915,5.786249999999999,4.689999999999998,5.017349093894085,4.900968428171039,5.855258552759427,5.388776690540747,8.087916666666667,7.128750000000003,7.50680905482457,7.179373318121287,7.398991471567168,7.432194805880715,5.8775,5.309999999999997,5.258030496584507,5.671165402836727,6.240996174972777,6.302295696077758,7.404999999999999,6.145416666666668,6.634779820863899,6.411202722445571,7.019462298589861,7.3209779369212615,5.52125,5.276428574288261,5.057780892996745,4.364850161497588,3.7999999999999994,3.7674999999999974,3.860267797838029,4.010855160725067,4.134491023353945,4.442356515765724,6.299604166666667,5.681041666666667,5.881284418278046,5.910514853597265,6.5729036528639195,6.274684722189344,6.2629166666666665,5.397499999999997,5.257691222888859,5.619758968973872,5.563049934687921,4.835431011854007,11.089166666666667,10.80625,10.483458337880082,10.739817618661123,10.816990468795007,10.63503179547049,5.54875,5.336666666666666,5.165993336885063,5.096965931540743,5.909448195019145,5.557737037857554,5.52,5.067500000000004,5.050536127995549,5.360446472325203,5.319379718960093,5.270760815684804,4.1241666666666665,3.764166666666667,3.7207742480032264,3.4058678865692,4.788835687642519,4.699893065036116,7.327500000000001,7.012499999999992,7.15779965992931,7.143883404302465,6.691408994327,6.055892857142858,5.688571428571431,5.74512792021207,5.539571547539082,6.524140414324696,6.109823337481758,7.084614583333334,5.831031250000006,5.825037281613105,5.44796074946657,5.987559042542179,6.5319685509812855,8.947951388888887,8.792465277777778,8.334271560648794,8.209942579202746,8.597864591728527,8.025337888209998
2009-05-31,PREMON,4.47,10.51,7.35,9.515,8.57,9.829999999999998,6.655,5.6179999999999986,8.386666666666667,10.2,13.286666666666667,8.156666666666666,8.61,7.05,8.44,8.072857142857144,11.053333333333335,12.295555555555556,3.680416666666666,3.0375000000000005,3.5373061955764147,3.0940877327210723,4.570390663754268,4.530740731376113,7.835000000000001,7.477500000000002,9.520138160176597,18.53946568444066,18.203176389852338,6.565625,5.152499999999998,5.950409456336451,5.583821636878245,7.7612428273351535,6.971104179586501,8.398333333333333,7.67166666666667,8.310085432894743,7.456616451757892,9.462793754735983,9.354272992387894,6.6968749999999995,5.248749999999998,6.582818297950704,6.1837396833981755,8.576195578076582,8.736926047883939,7.814166666666666,7.094166666666667,7.912867892518339,7.1659848687925685,8.348127950562954,9.122119907237495,5.545000000000001,5.827857144572956,5.377915363272458,6.585934209899385,3.6912499999999997,3.890999999999997,4.563360678702816,5.3514834544280925,5.476973039273921,5.567593693331924,6.69525,5.811041666666667,6.8834373176334935,6.577665254134416,8.52902189498407,8.393198466260705,6.948333333333333,6.066666666666665,7.234614733733315,6.361770496149113,7.531251697726255,8.184635331947995,11.680833333333334,10.761666666666667,11.604741669394716,11.696487788428282,13.046648354026612,12.989018505716004,5.660416666666666,5.289166666666667,6.362262668797705,5.792881702382288,7.928328740249573,7.92901928265209,5.8950000000000005,5.123750000000005,6.474321676797329,6.233109677197852,8.147653450665839,8.412733559145277,4.3825,3.8891666666666667,5.052464548801936,4.2201605696688675,7.4616233287669935,7.356364358799246,7.445,7.159999999999991,7.670679795957586,9.184841617241098,8.710579225490802,6.443,5.658214285714289,6.676219609270099,6.740514882427527,8.393835630697156,8.260987274366157,7.798786458333334,6.511364583333339,7.916355702301197,6.754871171145378,8.474567574906054,8.615151944757276,8.644960317460317,9.063576388888889,9.918785158611499,9.25162923829791,11.834720444860512,11.47452549628504
2009-08-31,MONSOON,4.016666666666667,3.03,8.16,7.8925,6.615,7.003333333333333,2.31,1.4259999999999995,6.566,6.466666666666668,11.983333333333334,4.283333333333333,5.065,2.47,6.84,6.127142857142857,7.225999999999999,6.26875,3.790729166666666,3.615666666666667,3.729050384012515,3.2295417928978276,2.151823358929928,1.8708938560670196,7.0225,7.835000000000001,6.924082896105958,1.4797048705537303,-0.1292137296752789,6.851875,6.419999999999998,6.83424567380187,6.490949052349101,4.184677397395417,4.104116858011655,8.3565625,8.50416666666667,8.143051259736847,7.524853431057268,6.474386777125457,6.74941698483015,7.0875,6.506249999999998,6.595690978770422,6.323500396104949,3.67670263581157,3.5547862983442124,7.964583333333332,7.715833333333334,7.549054068844336,7.155640052476431,5.396471872767004,6.095734665950182,4.45875,4.420714286743774,5.67203670973654,4.513963559113238,3.5199999999999996,3.708999999999997,3.3084164072216895,3.673403193278798,1.8419463144106318,1.7308632170736753,6.725770833333334,6.788166666666667,6.756462390580096,6.631267285760629,4.387752002783425,4.206260141820188,7.59375,6.459166666666665,6.927435506906656,6.390770113555539,4.4267892184695405,5.3742273156827665,12.152916666666668,11.416666666666668,11.756178334970164,12.024369340114747,10.146328903766488,10.396921299701624,5.422916666666667,5.808333333333333,5.530690934611956,5.600689084105067,3.2135829396902844,2.592576779055513,5.805,5.916250000000005,5.910593006078397,6.05571565194541,3.8791565566949577,3.922132109225987,4.398333333333333,4.359166666666667,4.019478729281162,3.9910989887231527,0.5934064961954384,0.6031017902166774,7.119999999999999,7.49499999999999,7.338407877574552,4.647028821715012,4.930662405084692,6.5845714285714285,6.453571428571432,6.456588908419202,6.700094125067375,4.211033261963638,5.149219054059256,7.970958333333334,7.657864583333339,7.640213421380718,7.12738631711328,4.203525216944186,4.308406661852717,8.385962301587302,8.832326388888887,8.458771095166899,8.634732730259083,6.293662061040541,6.492604880911428
2009-11-30,POMKH,3.2960000000000003,5.75,5.805,7.55,6.695,6.9499999999999975,,2.6340000000000003,5.026666666666666,6.573333333333332,11.813333333333333,3.8300000000000014,3.985,3.1933333333333334,6.85,5.2639999999999985,6.3775,6.9385714285714295,3.9412916666666673,3.7451666666666665,3.5558302304075093,3.2378487483024743,3.160396304816704,3.1847225480908037,7.4025,7.835000000000001,6.454449737663575,6.054312593694286,6.547057176757063,7.1068750000000005,6.711249999999998,6.422547404281122,6.538441821557684,4.882301611540171,6.215373526168828,8.403749999999999,8.292500000000002,7.905830755842109,7.547924274986623,7.2008925904530745,7.199336581226101,7.1928125,6.8874999999999975,6.635414587262254,6.464677159895732,4.989191279250095,6.199108200385348,7.969166666666666,7.9125,7.309432441306601,7.134364545165905,5.888221074342761,6.088016319512129,,,,,3.398416666666667,3.673499999999997,3.0386498443330137,3.0524647832526117,3.002818421984963,2.7650043397550403,6.906375000000001,6.602333333333333,6.064544101014725,6.196776520091805,5.785265580695549,6.132131803521478,7.615,7.437499999999997,6.785794637477327,6.4351705732197155,6.025403270655568,5.8285731051268765,12.479999999999999,11.945,11.779040334315432,12.192534795148829,10.108550016001612,10.258638894742623,5.259166666666667,5.5125,4.850414560767174,5.300468939257702,4.616653173263183,4.2842358596387475,5.834375,5.873750000000005,5.140355803647038,5.573398249920338,4.8919587597417244,5.0384276324460915,4.407916666666667,4.405833333333334,3.6890205709020307,3.908024573147775,2.383550871272641,2.4014455557004837,6.80125,7.394999999999991,7.143044726544731,6.750274030140661,7.05139397237163,6.792763392857143,6.4324285714285745,5.979553345051521,6.162132348012077,5.361242557768609,5.582477356438204,7.687041666666666,7.939708333333338,7.13512805282843,7.249229131376859,5.829712826069695,6.048214111749774,8.059469246031746,8.457594246031745,7.850691228528711,8.218290266668573,7.565887487975376,6.780539533610227
2010-02-28,POMRB,3.5625,5.55,6.655,8.725,7.27,8.283333333333333,6.56,3.7880000000000003,7.4175,7.7600000000000025,12.36,5.0633333333333335,5.285,4.8500000000000005,5.25,7.482857142857143,7.3519999999999985,7.754444444444442,3.9307083333333335,3.836291666666666,3.558498138244506,3.284477629380905,3.4646641345504148,3.3395170856559218,8.443333333333333,6.21,6.092669842598145,9.518377405327106,9.099450998329273,7.076875,6.992499999999998,6.515528442568673,6.803823388428626,5.903106269659013,5.835982391330245,8.348854166666667,8.420625000000003,8.233498453505266,7.698243799423112,8.239808054476999,8.332493824194104,6.8809375,7.287499999999998,6.889248752357352,6.696449193359911,6.401718522215017,7.029008019205184,8.135833333333332,8.016666666666666,7.698992798117294,7.412675126432057,7.536442693261803,7.452600475673992,5.52125,5.276428572046264,4.186502150606844,4.46683316735937,3.6133333333333333,3.366499999999997,3.338389906599808,3.307202113756793,4.152717892383557,4.500596446234097,7.0082916666666675,6.849208333333333,6.605726460608835,6.53445881297176,6.911078167174447,6.88725480224657,7.4591666666666665,7.749999999999998,7.175476782486397,6.684313287337491,7.23066004571117,6.758277008887996,12.886875,12.360833333333334,12.011424200589259,12.49106699577403,11.996869292402033,11.787828999539135,5.152083333333334,5.333333333333333,4.935582069793638,5.272680270964865,5.983320822006137,5.634736512391368,6.178749999999999,5.7362500000000045,5.198213482188223,5.4764160260283905,5.998653661214035,5.162404131585387,4.803750000000001,4.390833333333334,4.153412342541219,4.178374994854675,4.877888307018037,4.744562982348939,5.95875,6.844999999999991,6.385826835926839,7.194727480451748,6.7837889818818375,6.625955357142857,6.736714285714289,6.5808748641737695,6.832298462948199,6.9228137152642795,6.888104513082578,7.08525,8.002208333333337,7.221876831697058,7.545761736282966,7.809374349284452,7.18438865039286,7.750858134920635,8.314330357142854,7.812192514895003,8.046696722327377,8.55226906905778,7.918322335249137
2010-05-31,PREMON,5.3100000000000005,20.05,8.265,9.38,7.8125,9.45,6.655,5.873333333333334,8.844000000000003,9.12,14.24,7.563333333333333,9.395,7.186666666666667,8.09,8.52125,8.532,10.256666666666668,3.857875,4.046291666666667,4.259098882946704,3.583559727760352,4.9840298557869005,4.807364393163142,8.271666666666667,8.595,11.675601905558889,15.63784724722371,14.038001294812604,6.98125,7.221249999999998,7.215317065541204,7.5292795756474575,7.810323123146077,7.439009494226535,8.400208333333335,8.386875000000003,8.692099072103161,7.904691362769723,10.210983418447261,10.115144691841037,6.5346875,7.098124999999998,7.2585492514144105,7.009481553488786,8.738589632688338,9.577331095661336,8.354375,7.921666666666667,8.399395678870375,7.900463752601254,9.007009137553482,8.628615064072124,5.545000000000001,5.827857143227758,5.376303151521086,6.4911935824135485,3.880000000000001,3.430333333333331,4.352367277293219,4.909653181425001,5.39966767467013,5.386810504238351,7.174500000000002,6.963541666666667,7.501035876365302,7.297435192142498,9.008054281119119,8.594617454886908,7.486250000000001,7.479999999999998,7.9532860694918375,7.154431314884288,9.086600969828115,8.931899616634013,13.174166666666668,12.599166666666667,12.902854520353555,13.424613214377839,14.374368879198746,14.309877454088358,5.300833333333333,5.185,5.986682575209516,5.791319166848505,8.00567331403533,8.007884104659123,6.770625,5.9325000000000045,6.876928089312933,6.543925915524589,8.188319164490034,8.139334754980641,5.127083333333333,4.425000000000001,5.366714072191398,4.955788957048729,7.452257437930259,7.264545341392701,4.4075,6.757499999999991,7.067496101556103,9.109972413796116,8.616848314145901,6.3882232142857145,6.848812500000003,7.357024918504262,7.917410785425643,8.99810457648002,9.39285198615055,7.002062499999999,7.371875000000005,7.745926099018234,8.06310251100219,10.1492470923774,9.39659745171656,7.595255456349206,7.804608134920632,8.789982175603669,8.553409646021029,11.710808800682557,11.596035715199509
2010-08-31,MONSOON,3.092,1.8166666666666669,7.005000000000001,7.588333333333334,4.8775,8.716666666666667,2.31,2.89,6.924000000000001,6.3,14.285,4.02,7.035,5.5,0.45,4.344285714285714,4.933,5.83875,3.8875625000000005,3.815125,3.7922593297680223,3.508864234575057,2.740637532157629,2.487913764743278,8.855416666666667,8.291666666666668,7.732027810001999,1.9232886784714562,3.72010186656612,7.106250000000001,6.932499999999998,7.131190239324723,7.733222905072663,4.234754033519979,5.0591494458143735,8.606770833333334,8.310833333333337,8.25059277659523,7.891080517444944,6.97340493444235,7.335360816166379,6.334062499999999,6.663749999999997,6.306129550848647,6.761735996857165,3.839095049511382,3.7966935326109503,8.39875,8.350000000000001,8.526304073988891,8.136339550350856,6.0376770890698515,6.01115739942272,4.45875,4.420714285936655,5.653467136775151,4.606905561486421,3.9789166666666667,3.796333333333331,3.7674203663759314,4.2109238525601205,1.7901400933388576,1.7251526302608209,7.4848125,7.053041666666668,7.270221525819181,7.37874768803091,4.86207722366853,5.134081888261907,7.611666666666667,7.438333333333331,7.291971641695103,7.0850093648246935,5.273710901318027,4.983062570571907,13.36875,13.174583333333334,13.455712712212133,14.197910362384956,11.359560809336372,11.707134641428606,5.5754166666666665,5.119166666666667,5.20000954512571,5.506380051093311,3.3109083038383953,3.1783125444258946,7.379999999999999,6.425000000000004,6.94015685358776,6.878259406803486,4.306504185387466,4.168168144372588,5.07375,5.182500000000001,5.420028443314839,5.320115915563518,0.993831060792584,1.0773057050614963,3.859375,5.159999999999991,4.420497660933662,4.555923544186963,4.9994364540057425,6.2948660714285705,6.403098214285717,6.151929236816843,6.581402128410029,4.776146888823142,4.8477468604527685,7.282749999999999,6.798625000000005,6.620755659410941,7.688612997481251,4.993550434735571,4.073385950779106,7.481472222222223,7.697108134920632,7.609489305362201,7.882215731228891,5.885418749570023,5.591862648421826
2010-11-30,POMKH,3.638,5.59,6.195,8.265,5.6625,6.984999999999999,,3.3033333333333332,5.998333333333332,6.956666666666668,11.81,5.283333333333334,6.75,2.75,0.83,5.145,8.004999999999999,6.12375,3.82575,3.900625,3.730555597860813,3.526340233468526,3.508975752660062,3.047278166420424,9.436666666666667,8.251666666666669,6.875216686001199,5.933395496029677,5.277243938935102,7.280625000000001,7.029999999999999,6.756714143594834,7.583803721622925,4.931011086596811,5.7236003313651995,8.962708333333335,8.489583333333337,8.256355665957138,7.953647679051292,7.4733107534678656,7.502155129317518,6.317500000000001,6.405624999999997,6.048677730509189,6.647550663020392,5.149231702139819,5.718282543965788,8.28875,8.358750000000002,7.909782444393334,7.941917878868861,6.48475817866849,6.847362871867688,,,,,3.879166666666667,3.963666666666664,3.581785553158892,3.820054276599497,3.0672096266412607,2.963085836558216,7.642916666666666,7.295958333333334,6.761466248824841,7.125853351418589,6.234356426124561,6.152787563058553,7.935,7.534166666666666,7.157849651683729,7.129939703300271,6.599854825996307,5.81763110510484,13.597500000000002,13.173750000000002,12.797427627327279,13.81616945160158,11.654628226386485,11.889895409636079,5.729583333333334,5.4825,5.23333906040876,5.497083060270634,4.651201155536363,4.126873057625055,7.648125,7.116250000000004,6.864094112152656,7.073797991222557,6.120714811788537,6.130131060082313,5.033333333333333,5.071666666666667,4.352017065988903,5.02543115607112,2.6633372570938127,2.5985607250154428,4.358750000000001,3.654999999999991,2.9842985965601967,6.299192070199846,6.677404625616745,6.202790178571429,6.373348214285717,5.749157542090105,5.855476847478148,5.336557130908357,5.547531397561524,7.477499999999999,7.205500000000003,7.174453395646564,7.9814721568533,5.5722070344711305,5.133004707118046,7.375652777777779,7.493402777777774,7.015193583217321,7.345274496901909,7.154413790586988,7.213418573594525
2011-02-28,POMRB,3.458,10.38,7.265,9.6625,6.6975,8.603333333333332,6.56,3.91,8.928333333333333,8.38,13.92,5.8066666666666675,7.395,4.866666666666666,6.885,6.855,7.969999999999999,7.6590000000000025,3.627,3.8744999999999994,3.621533358716488,3.514494649413689,3.820581984378238,3.6166718702701894,9.289583333333333,9.45916666666667,8.277130011600718,8.621875489993762,7.695381949542588,6.940625000000001,7.182499999999999,6.960028486156901,7.7252114226568365,5.952210821938736,6.10027857876692,9.541666666666668,8.723958333333337,8.818813399574282,8.163775789961287,8.637090431479582,8.759028009661254,6.125625000000001,6.262499999999997,6.3082066383055135,6.714355110317359,6.560261964056285,6.762704175517831,7.742291666666667,8.438750000000002,8.187202799969334,8.140919522256167,8.049235748320896,7.835404309596194,5.52125,5.276428571561993,4.963450783533849,4.376122479836427,3.5106666666666673,3.994166666666664,3.713071331895335,3.8652009763675093,4.263482252849329,4.503807066054226,7.294791666666666,7.673666666666667,7.628213082628238,7.782033688782235,7.473531139438833,7.432070316776801,8.229583333333332,7.689166666666666,7.646709791010237,7.418054835677666,7.753735708641716,7.016776427733467,13.2925,13.563750000000002,13.246456576396367,14.178524779543343,13.069133246389091,12.905801871559506,5.504583333333334,5.668333333333334,5.462670102911923,5.596206278765037,6.027745627763049,5.436784884434457,7.08,7.643750000000003,7.076456467291593,7.39655801087957,8.025488963924447,6.69584393900488,4.605416666666667,5.075833333333334,4.557876906260009,5.169251353589333,4.9901791245699645,4.7624917818454575,5.0425,4.063749999999991,4.544579157936118,6.41649281449913,6.047822867561022,5.952053571428571,6.216383928571432,6.191494525254063,6.160936752300492,6.874436920471138,6.532311918436298,7.616770833333332,7.360000000000005,7.492672037387938,8.219241779038732,7.8349091539593125,7.938691592976503,7.03803125,7.469541666666665,7.272716149930393,7.270044205486152,8.080907175492284,7.555849794804929
