Date,Season,Luni,Balesar,Osian,Bap,Mandor,Bhopalgarh,Bilara,Bawari,Shergarh,Phalodi,Luni_Trend,Luni_SMA,Luni_EWMA,Luni_DES,Luni_TES,Luni_ARIMA,Balesar_Trend,Balesar_SMA,Balesar_EWMA,Balesar_DES,Balesar_TES,Balesar_ARIMA,Osian_Trend,Osian_SMA,Osian_EWMA,Osian_DES,Osian_TES,Osian_ARIMA,Bap_Trend,Bap_SMA,Bap_EWMA,Bap_DES,Bap_TES,Bap_ARIMA,Mandor_Trend,Mandor_SMA,Mandor_EWMA,Mandor_DES,Mandor_TES,Mandor_ARIMA,Bhopalgarh_Trend,Bhopalgarh_SMA,Bhopalgarh_EWMA,Bhopalgarh_DES,Bhopalgarh_TES,Bhopalgarh_ARIMA,Bilara_Trend,Bilara_SMA,Bilara_EWMA,Bilara_DES,Bilara_TES,Bilara_ARIMA,Bawari_Trend,Bawari_SMA,Bawari_EWMA,Bawari_DES,Bawari_TES,Bawari_ARIMA,Shergarh_Trend,Shergarh_SMA,Shergarh_EWMA,Shergarh_DES,Shergarh_TES,Shergarh_ARIMA,Phalodi_Trend,Phalodi_SMA,Phalodi_EWMA,Phalodi_DES,Phalodi_TES,Phalodi_ARIMA
1999-08-31,MONSOON,20.589166666666667,28.34,55.7125,19.494,22.52833333333333,28.1725,25.448,22.9,18.485000000000007,60.784000000000006,20.937908653846158,20.733624999999996,20.848458670147096,20.988272569629586,20.584176486338826,21.49774379681854,27.79625,28.19833333333333,28.253189121606454,27.621074912517066,25.979544006830384,27.603205628172116,52.1389375,47.726124999999996,49.05728763699037,45.02843412127163,45.651281603339996,44.00379832911704,18.08770833333333,15.399333333333335,16.504916717631897,14.966972792779462,14.217189058366102,12.93404086839749,23.06189393939394,22.09564393939394,22.54905884486505,22.386710028921033,22.367984519790816,23.190184240233844,26.457083333333337,26.461458333333336,26.45474068627292,25.815475164760567,24.59715602340418,26.81413085461688,25.32875,20.449125000000002,22.125579091931957,21.416243792348663,19.400217706046508,19.288494467516784,24.85125,23.6475,23.38002547980206,24.452793178597112,28.128166857263004,24.98093433524066,15.499375,14.07291666666667,13.783286450597892,23.296918152202984,11.705341150263497,7.748546094028148,63.13641666666667,61.96499999999999,62.38485246992097,61.499370518116905,60.83796980908843,59.70927818297074
1999-11-30,POMKH,22.120000000000005,26.96666666666667,56.1275,20.676,22.88333333333333,26.805,26.486,28.92,19.385,63.38666666666666,21.722059294871794,20.394374999999997,21.35707520208826,21.16459280843119,21.483461823726657,21.21506745640151,27.750416666666666,27.88333333333333,27.73858013963054,27.57445460041757,26.11181220057694,26.922822536208418,54.87675,50.78999999999999,51.88537258219422,47.32880488048732,44.63389569501473,48.07343850178309,17.6890625,17.741666666666667,18.173350030579137,16.486329212407036,15.520962428079217,14.09880779179089,23.464071969696967,22.67064393939394,22.682768640252363,22.520592822386252,21.760702530977582,21.885071231767576,26.928541666666668,26.417708333333334,26.594844411763752,25.972094800572822,25.45773518066627,26.296581351723216,27.15725,23.625000000000004,23.869747455159175,23.114836467853543,19.994934369346787,21.433553684680017,23.851875,25.47,25.596015287881237,25.67556099679289,24.214495017633944,22.648913248522398,15.603750000000002,15.417500000000002,16.023971870358736,26.48522667650275,14.202636098623548,15.21905931154698,62.12970238095238,63.19366666666665,62.78557814861925,61.83193801153085,61.60769290825556,60.176207895871194
2000-02-29,POMRB,22.220769230769232,27.263333333333332,56.2475,13.885000000000002,24.140000000000004,28.625,28.45,22.75,19.915,59.396,21.97434294871795,21.481442307692305,21.70255281356065,21.319715426534344,21.121506672649215,21.496604835347842,27.7775,27.70916666666666,27.548481417111653,27.527917545643678,29.028071382143228,26.668473716782735,56.488125,53.48787499999999,53.63022354931653,49.06073254340141,49.77894276690891,49.55179076088998,16.1410625,18.433750000000003,16.458010018347483,15.643400152740298,16.57240111326811,15.55759254286782,23.654150641025637,23.45314393939394,23.26566118415142,23.094227881403924,23.40746531569393,22.41032673335727,26.7609375,26.496458333333337,27.40690664705825,26.41901991670151,24.798541056293605,27.34906533309662,26.943708333333337,27.032500000000006,25.701848473095506,24.895746694629555,25.11442743849745,23.120821438831953,23.7725,24.232499999999998,24.45760917272874,25.491236508479936,24.721399626031108,26.196854112165227,15.590625000000001,15.58125,17.580383122215242,25.646991827705865,18.468365979217936,16.227998920823037,60.54932142857143,63.07916666666665,61.429746889171554,61.366760179653205,62.03403695274338,60.71886439034811
2000-05-31,PREMON,22.920769230769228,28.596666666666664,56.975,13.7225,24.34833333333333,25.84,28.74400000000001,19.315,4.72,61.154285714285706,21.910037393162394,21.962676282051277,22.18983938044408,21.619189828063483,22.47671342013236,21.721900752557602,28.05666666666667,27.79166666666666,27.967755516933657,27.48147744940589,27.15353824965482,26.96097485912227,56.955312500000005,56.26562499999999,54.96813412958993,50.52376772667822,51.933756427466854,50.732610592016165,14.396374999999999,16.944375,15.36380601100849,14.998532493958901,15.486767751972158,15.909362318778264,24.144759615384615,23.474999999999998,23.698730043824185,23.523112107729542,23.91513196147421,23.64610942498506,27.316875000000003,27.360625000000002,26.780143988234947,26.388598199555393,29.415546162039178,25.51456658222558,25.162583333333338,27.282000000000007,26.91870908385731,26.086247845049858,27.051182598878725,24.893894691031253,23.618125000000003,23.471249999999998,22.400565503637246,24.62360857410076,19.688620146339566,22.01160751170142,15.546875,15.62625,12.436229873329145,7.446762844000461,16.49384138765174,17.00826368591375,59.73600892857143,61.18023809523808,61.31956241921722,61.27049610959131,64.25287806020845,64.81377822106157
2000-08-31,MONSOON,20.6825,28.22666666666667,57.49250000000001,13.0675,23.961538461538463,23.375,22.74166666666667,25.31,18.2,55.73666666666667,21.72323985042735,21.98600961538461,21.586903628266448,21.240244527508516,21.14415077660861,22.09488108985124,28.619166666666665,27.76333333333333,28.071319976826864,27.435111402176172,26.259100119662662,27.03092078446433,55.5471875,56.710624999999986,55.977880477753956,51.735426134337125,54.75299571458484,51.96010627901319,13.41875,15.33775,14.445283606605095,14.35496450817645,15.952980529632882,15.435813776391283,24.350352564102565,23.83330128205128,23.803853410909895,23.631096823294655,23.496222553726625,23.274321120081076,28.21,26.16125,25.418086392940964,25.950850779276973,25.57923394518137,26.886214368521497,23.76891666666667,26.60541666666667,25.247892116981056,24.505617279662854,26.412526439394952,26.069412711280666,23.471875,24.073749999999997,23.564339302182347,25.04149999248576,27.027162621743717,23.549433234997036,17.538125,15.554999999999998,14.741737923997487,21.748990595333673,13.283859456319657,8.790099628724583,59.575363095238096,59.91840476190475,59.086404118197,60.12334751326215,60.30925809770409,59.874329260909875
2000-11-30,POMKH,21.512222222222213,29.31333333333333,58.08500000000001,13.145,25.375,36.05,14.943333333333333,25.27500000000001,19.32,61.9275,21.403464209401708,21.834065170940164,21.557031065848754,21.18582678568831,21.903534544393025,21.655475622748003,29.040833333333335,28.349999999999994,28.56812531942945,27.388838729029345,26.377466816702906,25.72102436442207,54.159687500000004,57.19999999999999,56.82072828665238,52.77982522818114,51.723351565173786,53.02100587082379,13.41,13.454999999999998,13.925170163963056,13.919673335647897,14.887588296468074,15.000427246981168,23.97073717948718,24.45621794871795,24.43231204654594,24.250517242927423,23.029453193159444,23.40064472224953,29.36625,28.472499999999997,29.67085183576458,27.603784889387956,25.490540061569142,26.129568242914996,23.832583333333332,23.71975,21.126068603521965,20.55939175077411,23.12785585479921,24.440686407010954,24.161875000000002,23.162499999999998,24.24860358130941,25.382048771792896,25.474134503098316,24.648668333644032,21.56625,15.538749999999997,16.573042754398493,25.17405741539603,14.937153579338093,15.853650371703292,59.339577380952385,59.55361309523809,60.2228424709182,60.26436742870711,61.0926612366063,61.18348655700776
2001-02-28,POMRB,21.334166666666672,29.41666666666667,43.025,13.595,23.293076923076924,26.525,28.84333333333333,25.225,35.91,59.57000000000001,21.031493055555554,21.612414529914524,21.467885306175923,21.098769118393896,21.225568082568874,21.610908139892878,29.285,28.888333333333332,28.907541858324336,27.342646140754646,29.415683020713296,26.003987426033138,52.783125000000005,53.89437499999998,51.302436971991426,49.792392330171154,55.45816845041229,54.0163353914428,13.4025,13.382499999999997,13.793102098377833,13.737800549560147,13.93693994440348,13.703104460523171,23.342777014652018,24.24448717948718,23.976617997158332,23.80936634284494,25.23967067549438,24.358898499154137,30.454374999999995,27.947499999999998,28.412511101458747,27.623293290761445,26.48570710969708,28.02381815407168,22.591874999999998,23.818083333333334,24.21297449544651,23.50000693992236,22.389299091259296,20.435597158699935,24.241250000000004,23.78125,24.639162148785648,25.65150346009726,23.93442200132798,24.992973740779224,21.38875,19.537499999999994,24.307825652639096,49.326009522954735,18.8407762504647,16.845720192062668,60.22558333333333,59.597113095238086,59.961705482550926,59.96526693166544,59.97771394863525,59.498415041601085
2001-05-31,PREMON,21.249166666666664,29.816666666666666,59.0975,13.9425,22.15833333333333,37.19,28.86,22.36,20.950000000000006,59.09400000000001,20.552777777777777,21.194513888888885,21.38039785037222,21.012780346981373,22.273744698775054,21.524811296929254,29.247083333333332,29.193333333333335,29.271191781661265,27.29653746259574,27.651986623145987,27.275731523161546,48.953875,54.42499999999999,54.42046218319486,51.59503922285312,52.412909367693615,49.00126842495128,13.2296875,13.437499999999996,13.8528612590267,13.70695617205569,13.53209407320404,14.730826876523944,22.377108516483517,23.69698717948718,23.24930413162833,23.097534529592494,24.51293733182846,23.437512882056325,28.14625,30.784999999999997,31.923506660875248,29.377074543533404,30.577149955899877,27.57427547005791,20.94125,23.84708333333333,26.071784697267905,25.28602978937508,25.570849604083456,23.439483996658428,24.395625000000003,24.5425,23.72749728927139,25.29834360948036,19.768820081614777,21.990549082948043,17.279999999999998,23.594999999999995,22.96469539158346,30.405184969239166,23.941834754696508,26.66577422085419,60.85318750000001,59.082041666666655,59.61462328953056,59.61271324558434,62.33268762504859,63.249741471881414
2001-08-31,MONSOON,19.378333333333334,28.96,44.3575,12.7875,21.12785714285715,20.73,12.7,22.9,0.55,64.885,20.1416875,20.868472222222216,20.579572043556666,20.451418381795875,20.482656958550688,21.439055709601394,29.32666666666667,29.37666666666667,29.146715068996762,27.250495771456734,26.815159323827707,26.922822536208418,46.09887499999999,51.141249999999985,50.395277309916914,49.24850507069993,55.684534320385424,54.07169007877319,13.043750000000003,13.367499999999994,13.42671675541602,13.358089245378357,14.629522005991017,13.73454421683767,22.04314056776557,22.988566849816852,22.40072533611986,22.26273135265013,22.80955537969815,22.78843560814675,25.426458333333336,30.123749999999994,27.446103996525146,28.33466352147603,28.67202532299284,28.169160071525152,18.480729166666666,21.336666666666662,20.723070818360743,20.17166488665268,25.56940117597967,25.243945278836257,24.541874999999997,23.939999999999998,23.396498373562835,25.08139190528648,27.40974137059813,23.107210850804893,11.30125,19.182499999999994,13.998817234950078,4.495869015397166,24.709286703290235,19.542373265101418,60.25475,61.36912499999998,61.72277397371835,60.445117950703995,57.89702698477508,57.49409589715959
2001-11-30,POMKH,18.986666666666665,28.27666666666667,40.586,12.0425,20.483333333333334,20.23,11.78,28.92,4.1,57.8,19.880714015151515,20.23708333333333,19.942409892800665,19.938656466575075,21.037233062531293,20.797946030392687,29.433750000000003,29.117500000000007,28.798695708064727,27.204523267800408,26.96302611772495,27.959293975368066,45.52697916666666,46.766499999999986,46.47156638595015,46.5707240210879,48.78406244607646,49.34351417535467,12.610625,13.091874999999995,12.873030053249613,12.899341194776223,13.867001343995227,13.552197983674457,22.21410851648352,21.765650183150186,21.63376853500525,21.504781807588813,21.35355601382701,22.500609887484732,22.673750000000002,26.168749999999992,24.55966239791509,27.21830050651442,27.82347749834949,30.378105557791276,14.851249999999999,20.54583333333333,17.145842491016445,16.723798273510848,18.61295175909683,20.044694571271588,25.216852678571428,24.851249999999997,25.605899024137702,26.07589714489008,25.615779314947318,26.05222532239431,5.227500000000001,15.377499999999992,10.039290340970046,3.3675071167132336,13.194110994886705,8.140488281411796,60.22862500000001,60.33724999999998,60.15366438423101,59.86861834100177,61.893581872194076,61.56665615118343
2002-02-28,POMRB,20.571000000000005,31.090000000000003,37.684,13.21,25.513,20.586666666666673,12.3225,22.75,3.3,58.91,19.992469696969696,20.04629166666666,20.1938459356804,19.98810029586034,19.835966179593356,20.23444039201542,28.51041666666667,29.53583333333334,29.71521742483884,27.158666525331256,29.93114786815327,28.057854142895525,45.80833333333332,45.431249999999984,42.95653983157008,43.8649595121223,48.5111948349214,47.05392506615981,12.3315625,12.995624999999997,13.007818031949768,12.903910526198626,12.892577122701825,12.713654460439182,22.391157509157512,22.320630952380956,23.18546112100315,23.017556082988502,22.08211783265574,21.544455133490338,21.101145833333334,24.684166666666663,22.970464105415722,26.19386960912652,25.708013215458404,26.050769035682848,14.2015625,16.415625,15.216505494609867,14.845158903088723,18.41390106483988,16.575182308652522,28.189472402597403,24.232499999999995,24.463539414482618,25.699969393222418,24.968091185732266,23.874302302388443,3.70125,7.224999999999994,7.343574204582028,2.6609193793932278,10.993922855649329,9.017181720397373,59.96854166666667,60.17224999999998,59.656198630538604,59.54997879775082,59.75069653325325,59.125479555145645
2002-05-31,PREMON,19.92454545454545,29.0,59.86333333333332,10.8625,21.306153846153848,21.106666666666666,16.345,30.23482142857143,4.97,59.545,20.45942424242424,19.715136363636358,20.086125743226418,19.851703611340586,21.069062703446495,20.33914717352412,26.975208333333335,29.331666666666678,29.429130454903305,27.112859872737275,28.247395027573244,28.43937737203404,44.50383333333333,45.622708333333314,49.71925723227538,47.40074429222887,45.90585675747212,44.83924652133712,12.6125,12.225624999999996,12.14969081916986,12.242635057643541,12.679116198057056,14.122433229900214,23.071544413919415,22.107586080586085,22.433738211063428,22.284210369521546,23.833039582957603,23.762161711235255,21.630625000000002,20.66333333333333,22.2249451299161,25.302948637311285,28.70212386785275,28.058370780406783,16.15,13.286874999999998,15.667903296765921,15.250327000995174,16.587694175444646,14.70929584522076,30.497883678821182,26.20120535714285,26.77205222011814,26.846890433053794,20.394354322816447,22.159613279778927,4.108750000000001,3.2299999999999924,6.394144522749217,4.674671534816463,4.8795744036366955,7.820601677298827,60.283750000000005,60.28499999999998,59.611719178323156,59.39239132560356,61.139759511429375,60.415860530552884
2002-08-31,MONSOON,21.597,22.39,45.8425,13.634999999999998,23.396428571428572,24.2325,20.0175,38.80613636363636,4.32,62.35333333333333,20.28308712121212,20.269803030303024,20.690475445935853,20.198409939372205,19.231845747596093,20.21016077670056,25.293125,27.689166666666672,26.613478272941983,27.06704286823894,27.351121179162003,27.622281789629042,42.54477083333333,45.99395833333331,48.16855433936523,46.51606007870685,51.17706151329472,52.02331512304858,12.823125000000001,12.437499999999995,12.743814491501915,12.557654258345776,13.13013445120648,12.059563853553723,23.308273351648353,22.67472893772894,22.818814355209483,22.65967619286859,22.05027936247042,21.838731215196972,22.292083333333334,21.53895833333333,23.02796707794966,24.974189288652436,23.96840503380395,22.736320417482684,18.012187499999996,15.116249999999997,17.40774197805955,16.90345515458892,15.176440478489395,15.155493189651093,32.11802790959041,30.177739448051938,31.585685877525428,29.551331244854985,28.111587481981445,28.009187489034012,4.185,4.172499999999992,5.56448671364953,4.350831096703927,7.043004203243705,8.089933259540611,61.52916666666666,59.65208333333332,60.70836484032723,59.81856787548548,60.20354583656312,60.740429715412134
