Date,Season,Tamnar,Gharghoda,Raigarh,Pusaur,Sarangarh,Lailunga,Sarai Lengha [baram,Dharmjaigarh,Kharsia,Tamnar_Trend,Tamnar_SMA,Tamnar_EWMA,Tamnar_DES,Tamnar_TES,Tamnar_ARIMA,Gharghoda_Trend,Gharghoda_SMA,Gharghoda_EWMA,Gharghoda_DES,Gharghoda_TES,Gharghoda_ARIMA,Raigarh_Trend,Raigarh_SMA,Raigarh_EWMA,Raigarh_DES,Raigarh_TES,Raigarh_ARIMA,Pusaur_Trend,Pusaur_SMA,Pusaur_EWMA,Pusaur_DES,Pusaur_TES,Pusaur_ARIMA,Sarangarh_Trend,Sarangarh_SMA,Sarangarh_EWMA,Sarangarh_DES,Sarangarh_TES,Sarangarh_ARIMA,Lailunga_Trend,Lailunga_SMA,Lailunga_EWMA,Lailunga_DES,Lailunga_TES,Lailunga_ARIMA,Sarai Lengha [baram_Trend,Sarai Lengha [baram_SMA,Sarai Lengha [baram_EWMA,Sarai Lengha [baram_DES,Sarai Lengha [baram_TES,Sarai Lengha [baram_ARIMA,Dharmjaigarh_Trend,Dharmjaigarh_SMA,Dharmjaigarh_EWMA,Dharmjaigarh_DES,Dharmjaigarh_TES,Dharmjaigarh_ARIMA,Kharsia_Trend,Kharsia_SMA,Kharsia_EWMA,Kharsia_DES,Kharsia_TES,Kharsia_ARIMA
2003-02-28,POMRB,7.17,8.405,6.275,1.66,4.713333333333334,7.096666666666668,5.975,6.583999999999999,3.9,7.94625,7.3524999999999965,6.972607242705413,7.250762167513253,7.2475285688272795,6.902625903928004,6.6274999999999995,7.000000000000003,7.025955440502704,6.333914901458874,7.26424975305968,7.521887410077497,5.182083333333333,6.197499999999998,5.571160470465905,5.981379828929741,5.584154966764241,6.038731951599322,3.03796875,2.810000000000001,2.407656824502605,2.7548700874761534,2.86733673127953,2.8529214550946946,4.780833333333334,5.099166666666667,4.51000163401817,4.68812671746904,4.273268393807975,4.228812602139221,5.789166666666667,5.458333333333334,5.531776256181088,5.593872926013515,5.714896245027944,5.493293526373963,4.3105330433455435,4.590252594627595,4.609873345033732,4.45089806666536,5.091776740679555,4.905880701409132,6.7827142857142855,6.754428571428567,6.372213891196248,6.4803146297735,6.694192055755216,6.408024639960788,3.6468750000000005,3.699999999999998,3.274722988690728,1.9464261505813019,5.4793548505443965,3.119856328222636
2003-05-31,PREMON,10.37,7.49,8.53,4.941875,7.646666666666666,8.27,6.925,9.1275,7.11,8.1225,7.729999999999997,8.331564345623248,7.681408197777487,9.29015204425404,8.841859268045283,6.10125,6.757500000000002,7.211573264301623,6.335092672651923,9.452372886152,7.90815249280068,4.551875,5.517499999999998,6.754696282279543,6.2751232033251325,12.437252083585218,11.129894373751872,2.53921875,3.590468750000001,3.421344094701563,2.8056198252457736,4.624479909187743,4.21294304526372,4.5216666666666665,5.020833333333333,5.764667647077569,6.47071097381837,7.387804524873101,7.306712107419023,5.8187500000000005,5.5600000000000005,6.627065753708653,6.428998622389087,8.409349496380582,8.533491153899588,3.9691567460317456,4.446502594627595,5.535924007020239,4.730916026112724,8.329549403373747,8.053333698616216,6.405499999999999,6.869303571428567,7.4743283347177485,7.856315513103403,8.710517627906015,8.819732503137097,3.336875,3.752499999999998,4.808833793214437,2.373357152281885,6.523679919909389,5.227883566040086
2003-08-31,MONSOON,9.07,4.6400000000000015,0.9666666666666668,1.75,2.77,4.57,0.525,5.542999999999998,1.155,8.053749999999999,8.162499999999998,8.626938607373948,7.945220636070953,6.599916546428545,6.86281964270122,5.17,6.497500000000002,6.1829439585809745,6.336270657870841,4.37614008593477,5.605551025149538,3.8835416666666664,4.846666666666666,4.439484436034392,5.674744125871562,2.3022551202846704,2.9413035233593616,2.7679687499999996,2.4854687500000012,2.752806456820938,2.80048500762579,1.889714901297277,2.39074316867866,4.366666666666666,4.540833333333333,4.566800588246541,4.813834433427092,2.4806487585215766,2.881970898211315,5.318333333333333,6.0183333333333335,5.804239452225191,6.122677915776537,2.7711295534433624,3.0927855454165796,3.5225,4.174563492063492,3.531554404212143,4.252916554795324,1.3180531102735982,1.6227492324121258,5.921249999999999,6.696124999999995,6.701797000830648,7.085515077695543,4.7025274741252705,4.8316128938636185,2.855,3.541249999999998,3.3473002759286623,2.279577672742151,1.283418727384463,2.0720632344334247
2003-11-30,POMKH,5.72,2.285,1.2566666666666666,2.02,2.8800000000000003,2.54,1.63,3.205,0.365,7.87125,8.082499999999998,7.4641631644243684,7.79228770287919,7.12266171421822,6.910362601362745,4.9675,5.705000000000002,4.623766375148584,6.337448858019417,5.578141469352844,5.477473071318868,3.380833333333333,4.257083333333332,3.166357328287302,5.175342073256741,3.606956601217946,3.500767502822594,2.828046875,2.592968750000001,2.459683874092563,2.800088081943601,2.1667774471945203,2.0226979964739447,4.480416666666667,4.502499999999999,3.8920803529479246,3.6401168486119815,3.2761818933472013,3.1073829115822638,5.0125,5.619166666666667,4.498543671335115,5.240923765615825,4.98006704768608,4.733853512748504,3.353125,3.76375,2.7709326425272858,3.9546146409224376,2.5960470488098846,2.5679939926169273,5.6723124999999985,6.114874999999994,5.303078200498389,5.296311157414673,5.7134278561717275,5.791966019179316,2.295,3.132499999999998,2.154380165557197,2.1180631696452483,2.9331512367656485,2.551385587253506
2004-02-29,POMRB,6.94,4.125,3.286666666666666,3.06,3.6266666666666665,4.69,4.045,5.034999999999998,1.6800000000000002,6.9262500000000005,8.024999999999997,7.254497898654622,7.777374143699827,7.833401377940004,6.882915051363098,4.995000000000001,4.635000000000002,4.42425982508915,6.338627280459699,6.869026270285148,7.6977024756693275,3.2529166666666667,3.5099999999999985,3.214481063639048,4.963534356834717,4.877889213344095,4.314449363243682,2.6531249999999997,2.9429687500000012,2.699810324455538,2.817696105637569,2.934000573436055,2.7129278760398066,4.684166666666667,4.230833333333331,3.7859148784354213,3.3056325382002805,4.358428768295192,4.366391863994231,4.652499999999999,5.0175,4.575126202801069,5.028387652194567,5.873278292925039,5.6457284548618,3.410625,3.2812500000000004,3.2805595855163716,3.9642352816035054,4.061569827549036,4.077284917683647,5.405999999999999,5.7276249999999935,5.195846920299033,4.836863680112283,6.556389359452839,5.987105192228741,1.911875,2.577499999999998,1.9646280993343184,2.072553767831465,5.291978782337169,3.0114072649312087
2004-05-31,PREMON,9.14,10.15,7.496666666666667,4.0225,9.643333333333333,8.229999999999999,7.5,8.684999999999999,4.85,6.06875,7.717499999999998,8.008698739192774,8.019698244125996,9.830419578599823,9.286542039938976,5.229375,5.300000000000001,6.71455589505349,6.339805932537657,8.658449558510998,7.795595718527199,3.4116666666666666,3.2516666666666656,4.927355304850096,5.254892689777747,10.494075756178761,9.225061031397635,2.524375,2.7131250000000016,3.228886194673323,2.851740410422974,4.691179636729789,4.317133717594492,4.701666666666666,4.729999999999998,6.128882260394586,7.280526356844844,7.445403103108541,7.293797788835212,4.552083333333333,5.007499999999999,6.037075721680641,5.8547525385957195,7.892786941588204,7.857826528427229,3.4278125,3.425,4.968335751309823,4.364796833484094,6.890694963897847,6.676925249691919,5.460999999999999,5.616999999999994,6.591508152179419,6.44602139361878,8.43004261626501,8.555221599124103,1.93125,2.0124999999999975,3.118776859600591,2.304051820096789,6.1155133680626745,4.97249794044102
2004-08-31,MONSOON,2.74,2.2,0.9766666666666668,1.27,2.4033333333333333,1.7299999999999998,0.41,3.855,0.35,5.915000000000001,6.134999999999998,5.901219243515664,7.482774570048171,6.856843182552459,7.328855315941129,6.035000000000001,4.69,4.908733537032093,6.340984789903576,3.936697560163464,5.377984931278225,3.7375,3.2541666666666655,3.347079849576724,4.771152048326759,1.0016528659828277,0.46753220493304504,2.623125,2.5931250000000015,2.4453317168039934,2.8377156202157168,1.956388089125292,2.3238459509040257,4.899583333333333,4.638333333333331,4.638662689570085,5.613458676528509,2.564403070402288,3.052219856803309,4.909166666666668,4.297499999999999,4.314245433008384,4.803211508099134,2.379965523337691,2.9581820738354603,3.7006250000000005,3.3962499999999998,3.1450014507858937,3.915350324211927,0.793805203241007,1.1850548009946056,5.950499999999999,5.194999999999994,5.4969048913076515,5.350723114038667,4.405259676879914,4.946147624868868,2.5287499999999996,1.8112499999999974,2.0112661157603546,2.143113117809214,0.6740997654719472,1.3962028289447064
2004-11-30,POMKH,5.19,6.6,2.5166666666666666,1.47,3.3866666666666667,4.576666666666667,1.8825,5.332999999999998,1.325,5.7250000000000005,6.002499999999999,5.616731546109398,7.240978977712572,4.837476824267752,4.119585955411983,6.015625,5.76875,5.585240122219256,6.342163874151715,4.93337903622354,4.758417792698389,3.96875,3.5691666666666655,3.0149145764127008,4.517460320741742,2.277023622715673,1.8405988409089074,2.8696875000000004,2.4556250000000017,2.055199030082396,2.8273294306182093,2.2334359209203543,2.005031663119569,4.804583333333333,4.764999999999998,4.137864280408717,4.66844587558896,3.3048976853558463,3.040876681144547,5.019166666666667,4.806666666666667,4.419213926471698,4.637209958471707,3.9445376252173476,3.5468880554872255,3.7981249999999998,3.4593749999999996,2.6400008704715363,3.684056639852524,2.257662033266262,2.5692347997442413,6.203999999999999,5.726999999999993,5.43134293478459,5.204913841932196,5.275305880341791,4.724168169351278,3.0306249999999997,2.0512499999999974,1.7367596694562129,2.0684554390428116,2.302576738911319,1.6861856551954233
2005-02-28,POMRB,6.24,6.255,4.633333333333333,4.4,4.703333333333333,5.5100000000000025,5.975,6.822999999999999,5.5,6.00375,5.827499999999998,5.86603892766564,7.126870149229562,6.139627106192883,6.6743177509627625,5.79375,6.30125,5.853144073331554,6.343343177042187,6.733290934053638,6.903085842135801,4.079166666666667,3.905833333333333,3.6622820791809536,4.533410586185886,4.049359125108848,3.8230381522909407,2.94,2.7906250000000017,2.993119418049438,2.8677857383342023,3.0006424490363663,2.7074844244542398,4.665416666666666,5.034166666666665,4.364051901578564,4.681902285311873,4.368895676943444,4.224550987751253,5.085,5.011666666666667,4.85552835588302,4.7678613611603495,5.646139821022216,5.575835083004032,3.6687499999999997,3.941875,3.974000522282922,3.943415031873405,3.9915395076309585,4.150034832873906,6.412999999999999,6.173999999999994,5.988005760870754,5.888269396695057,6.376631772527388,6.130198653146538,3.164375,3.0062499999999974,3.242055801673728,2.3590209667883766,4.834177864067798,2.38924683546756
2005-05-31,PREMON,8.32,7.865,8.0,4.654999999999999,7.8066666666666675,8.29,6.35,8.925,5.045,6.42625,5.622499999999998,6.847623356599384,7.263222648890396,8.457458321557839,8.853853016359139,5.418125000000001,5.73,6.657886443998932,6.344522702027967,8.755249690680493,8.286364131084623,4.110416666666667,4.031666666666666,5.397369247508572,4.930753211880329,9.673101620619878,8.40850872824376,2.9893749999999994,2.9487500000000013,3.6578716508296623,2.912144699396888,4.757855782838596,4.300399157874896,4.747916666666666,4.574999999999999,5.741097807613805,6.705477308545248,7.681517901215672,8.049616823079687,5.05,5.026666666666667,6.229317013529812,5.708615345873189,7.9411833770976,8.13784180005773,3.6515625,3.654375,4.924400313369754,4.215853455248961,7.728992852729834,7.624400638779939,6.499124999999999,6.2339999999999955,7.162803456522452,7.61029572013715,8.448649725039969,8.912191447062654,3.295,3.0549999999999975,3.963233481004237,2.610180428449855,6.1223816484999665,4.883216028606425
2005-08-31,MONSOON,5.79,2.71,1.356666666666667,1.2,3.1266666666666665,2.1966666666666668,0.525,5.287000000000001,1.225,6.525,6.384999999999998,6.4245740139596315,7.095289530180186,5.080229716135992,5.223194259737847,4.699375,5.857500000000001,5.078731866399359,6.345702437342504,3.7890503376423013,4.674913140743338,3.97125,4.126666666666666,3.78108821517181,4.526960439155408,0.9600071180785612,1.4869363211854818,2.899583333333333,2.9312500000000012,2.674722990497797,2.8961457228721037,2.0230794636479374,2.2589574197322486,4.794166666666667,4.7558333333333325,4.695325351234949,5.262243807189862,2.6043100377692054,2.748598212892465,4.9470833333333335,5.1433333333333335,4.616256874784554,4.858433756491971,2.4314152197696024,2.9385898806658712,3.1375,3.683125,3.164640188021852,3.7963801640177643,0.7291032516044162,1.1704630523756705,6.345250000000001,6.591999999999996,6.412482073913472,7.031842278177476,4.446248895579853,4.71187260610677,2.953125,3.2737499999999975,2.8679400886025426,2.5245669524285916,0.7014035493491404,1.3334987713221635
2005-11-30,POMKH,5.52,3.085,2.3866666666666667,1.935,3.3233333333333333,3.83,1.63,4.590000000000002,1.495,6.661249999999999,6.467499999999998,6.062744408375778,6.898749667577318,5.191978140392319,5.703739749742988,4.264374999999999,4.978750000000002,4.281239119839615,6.346882392677147,4.853227033681209,5.1457120246136405,3.5116666666666667,4.094166666666666,3.2233195957697527,4.286116868393335,2.345549830260485,2.4649481650637797,2.690104166666667,3.047500000000001,2.3788337942986786,2.8930698560504293,2.3001236163354157,1.9840306781900972,4.880833333333333,4.739999999999999,4.146528544074303,4.206313097560289,3.370923553115687,3.229090999555241,4.900416666666667,4.956666666666667,4.301754124870732,4.52922172458118,4.105243902878035,3.864694634294527,2.84,3.62,2.5507841128131115,3.549954143548944,2.2745730203000933,2.2171008305566122,6.2555000000000005,6.4062499999999964,5.683489244348083,6.08324122289178,5.456782986905743,5.19106879911324,2.5075000000000003,3.3162499999999975,2.3187640531615257,2.460448643258562,2.4219601517890617,1.7755317905758028
2006-02-28,POMRB,6.7,4.02,3.65,3.216666666666667,5.136666666666667,5.433333333333334,2.115,6.334999999999999,2.595,6.87625,6.582499999999998,6.317646645025467,6.848460977438599,6.445567912401786,6.597417424691561,4.109375,4.420000000000002,4.176743471903769,6.348062569050249,6.300615856463532,6.7464331035340805,3.13,3.8483333333333327,3.393991757461851,4.2163333154052625,4.160902816387818,3.811529901016284,2.6202083333333333,2.751666666666668,2.713966943245874,2.912215440232225,3.067340864666158,2.900514954989064,4.719583333333334,4.848333333333333,4.542583793111248,4.520877738083602,4.451780805628814,4.375225008169989,4.985,4.9375,4.754385808255773,4.6894239126667765,5.5680878762868895,5.478618348742405,2.9962500000000003,2.655,2.376470467687867,3.386561612917753,3.8860955499257503,4.2686828972922335,6.242819444444445,6.284249999999997,5.944093546608849,6.161086070269508,6.4650713397559025,6.17199305744966,2.505,2.5899999999999976,2.4292584318969155,2.490953042530183,4.95905942177012,2.8529166354776194
2006-05-31,PREMON,8.95,6.62,5.306666666666667,4.1625,8.066666666666668,7.993333333333332,7.83,8.695,4.385,7.24,6.739999999999997,7.37058798701528,7.070369892502144,8.768838343189838,8.71445765151438,4.2575,4.108750000000002,5.154046083142261,6.349242969409056,8.137599579449056,8.174808133656802,3.1445833333333333,3.174999999999999,4.159061721143777,4.343013765434241,9.180881832628632,8.027851555166343,2.666875,2.628541666666668,3.293380165947524,2.94748943204244,4.824520554415943,4.330846380570765,4.530416666666667,4.913333333333333,5.952216942533417,6.735094711186394,7.753726062580997,8.016246569789107,5.227499999999999,4.863333333333333,6.049964818286796,5.592386304383353,7.86349594242247,8.090406573022294,3.0306249999999997,3.025,4.55788228061272,3.8902084438279227,5.91839016288547,5.859861962444982,6.4467638888888885,6.2267499999999965,7.04445612796531,7.4726044516149805,8.47903993871164,8.788145676572254,2.66125,2.4249999999999976,3.211555059138149,2.6772410657751586,5.918147227573902,4.636561120338777
2006-08-31,MONSOON,6.88,2.715,0.9966666666666668,1.133333333333333,1.5766666666666669,3.17,0.295,5.4155555555555575,1.865,7.67875,7.0124999999999975,7.174352792209168,7.043079647779012,5.6231166848366945,5.75871667787269,4.485625,4.110000000000002,4.178427649885356,6.350423582441182,3.107014462591592,4.241496804568228,3.275,3.0849999999999986,2.8941036993529328,3.964783296424907,0.5910293468976224,0.01729899063693896,2.7488541666666664,2.6118750000000013,2.429361432901848,2.9298903580748465,2.08972918469051,2.150062252101989,4.5475,4.525833333333334,4.201996832186716,4.416484775736343,2.7078118949414662,2.9185406773787763,5.4875,5.106666666666667,4.897978890972078,5.053932858900578,2.29610749507869,2.7435239041434643,3.3387499999999997,2.9675,2.8527293683676316,3.481640171466902,0.4129515294251873,0.6335758354116998,6.75688888888889,6.258888888888885,6.392895899001409,6.808215679377844,4.450403604617708,4.843461192485332,2.781875,2.5849999999999977,2.6729330354828895,2.640538562290558,0.4476623303105445,1.1187102973068344
2006-11-30,POMKH,7.34,4.2650000000000015,2.8633333333333333,2.375,3.36,4.796666666666667,2.135,6.093,2.105,7.99375,7.467499999999997,7.240611675325501,7.071744436435654,5.830314341918507,6.060816865898191,4.591875000000001,4.405000000000002,4.213056589931214,6.351604417707502,4.241702575589667,4.69054395951154,3.3445833333333335,3.2041666666666653,2.8817955529450927,3.8418385388876666,1.905831469833447,1.335285855814,2.8105208333333334,2.721875000000001,2.4076168597411085,2.9340037968122283,2.3667697479861705,1.9601519596577288,4.5529166666666665,4.535,3.86519809931203,3.6809951107402883,3.4128651067589795,3.1481310572084977,5.726875000000001,5.3483333333333345,4.857454001249913,4.9982797824066765,4.261654340897688,4.049552787049106,3.619375,3.09375,2.5656376210205787,3.32827947959335,1.9975477247084814,2.48461497921502,6.983388888888889,6.634638888888885,6.272937539400845,6.54119873233369,5.473505174215401,5.059603533453857,2.83875,2.737499999999998,2.445759821289734,2.6224728234287906,2.265300125642862,1.6155589456164057
2007-02-28,POMRB,8.39,4.665,4.216666666666666,3.4325,5.236666666666667,6.546666666666668,4.075,7.313,2.95,7.987500000000001,7.889999999999998,7.7003670051953,7.226031435179192,7.41356891314497,7.301037957494686,4.640625,4.566250000000002,4.393833953958728,6.352785473242095,5.872957965817138,6.148413162358284,3.3120833333333333,3.345833333333332,3.4157439984337223,3.8868503921677204,3.732540919346336,3.171285408899794,2.935416666666667,2.7758333333333343,2.8175701158446653,2.9563681215691093,3.133997043666509,2.921503581239244,4.603750000000001,4.5600000000000005,4.413785526253885,4.319795534472989,4.546689892194241,4.602841585240122,5.739583333333334,5.626666666666668,5.533139067416615,5.444016088405276,5.937702089013084,5.81322607513219,3.6625,3.5837499999999998,3.1693825726123475,3.4124741814892277,3.9642326880561707,4.211857149592538,7.046944444444444,6.879138888888885,6.688962523640507,6.931134176871999,6.631859729360553,6.517349968703035,2.79625,2.8262499999999977,2.6474558927738405,2.6763887557235204,4.88567659969117,2.740489753894357
2007-05-31,PREMON,9.78,6.825,5.296666666666667,4.44,8.01,8.795,8.115,9.529,4.485,7.665,8.097499999999997,8.53222020311718,7.544832767368742,9.933609243398433,9.358436633734323,4.7093750000000005,4.6175000000000015,5.366300372375237,6.353966752157877,7.820030012467897,7.822716121591881,3.1816666666666666,3.3433333333333315,4.1681130657269,4.049693368351976,8.205555388034277,6.475826369690319,2.965625,2.8452083333333342,3.4665420695067994,2.9958875188113927,4.891180747404951,4.320324201497787,4.625,4.5458333333333325,5.852271315752331,6.737800539042073,7.821726888764752,8.025717339743458,5.549375,5.827083333333334,6.8378834404499695,6.521920713596631,8.428805934138673,8.535249013890393,3.610625,3.655,5.147629543567409,3.9455151443130183,6.8511889055991935,6.981275679047492,6.90075,7.087638888888884,7.8249775141843045,8.417789120380839,8.727981847963672,8.939380918929434,2.62625,2.851249999999998,3.3824735356643045,2.8635150305327364,5.891296795963383,4.518340808521246
2007-08-31,MONSOON,6.0,2.9000000000000004,0.7466666666666666,1.855,2.04,2.47,0.355,5.09,1.4249999999999998,7.1675,7.877499999999997,7.519332121870309,7.403519316501351,6.86799920559855,6.588307263435783,4.77,4.663750000000001,4.379780223425142,6.3551482438754325,2.8430769139168017,3.9054863999868736,3.0466666666666664,3.2808333333333315,2.7995345061028067,3.67621437701524,0.6113901341450023,0.9254361073498529,2.8478125,3.025625000000001,2.8219252417040797,2.9901677221338163,2.156395051403138,2.083414899901462,4.565833333333334,4.661666666666665,4.327362789451398,4.785211712979339,2.6696318279475304,2.568146403839239,5.499583333333334,5.652083333333334,5.090730064269982,5.680142309162674,2.9236103259850026,3.2270177074487925,3.52125,3.67,3.2305777261404454,3.5374705298302076,1.0515477964400755,1.270026165087418,6.679375,7.006249999999994,6.730986508510583,7.262739822984393,4.758796990202607,5.201928660678152,2.4631250000000002,2.7412499999999977,2.5994841213985826,2.7796529899226328,0.4345908214545471,1.2302404338431696
2007-11-30,POMKH,5.64,4.63,2.07,1.895,3.0666666666666664,3.975,1.66,5.249,1.185,6.755,7.452499999999996,6.767599273122185,7.218047541470706,6.5022049977610035,6.274185502310644,4.929791666666667,4.755000000000001,4.479868134055085,6.356329958304748,4.0238400920358055,4.58790948199099,3.1325,3.0824999999999982,2.507720703661684,3.4956403228472106,2.0015587347763604,2.183656523070526,2.8621875,2.905625000000001,2.451155145022448,2.985212447726888,2.4334532429999323,2.0355293560088734,4.450833333333334,4.588333333333332,3.8230843403375054,3.823332482131186,3.458965104994378,3.2710845689732375,5.693125,5.446666666666667,4.644438038561989,5.286882253620138,4.539849626270263,4.180566840507441,3.3674999999999997,3.55125,2.6023466356842673,3.323868278890876,2.373370319960321,2.5564563208211233,6.49846875,6.795249999999995,6.13819190510635,6.3373587082585745,5.71838552419017,5.302290824673281,2.5377083333333337,2.5112499999999978,2.0336904728391496,2.6722129830750068,2.2058542006615856,1.6382799648349353
2008-02-29,POMRB,6.11,4.785,3.93,2.97,5.056666666666668,6.9700000000000015,3.835,6.386,2.565,6.37625,6.882499999999997,6.504559563873311,7.090480862662006,7.311734443300505,7.08850997742093,5.02375,4.785000000000001,4.601920880433051,6.357511892738181,5.714915443782144,5.818059911738325,3.2295833333333333,3.0108333333333324,3.0766324221970107,3.5472165033922836,3.613086093932414,3.4240786137526715,2.8033333333333337,2.790000000000001,2.658693087013469,2.9989254426026926,3.200665824578276,2.9824265049782133,4.29875,4.543333333333332,4.31651727086917,4.321643691836673,4.642423015629787,4.767255562151147,5.8025,5.552500000000001,5.574662823137194,5.765067624592272,5.926489269249434,5.709320451696665,3.2493749999999997,3.49125,3.0954079814105606,3.38133175239935,3.953648059272438,4.026703112624063,6.281493055555555,6.563499999999995,6.23731514306381,6.182895139598711,6.767202656656561,6.572695995378486,2.557291666666667,2.4149999999999974,2.2462142837034897,2.683667591758208,4.732754381604492,2.610325294417173
2008-05-31,PREMON,8.76,7.983333333333332,6.27,5.0175,7.27,9.92,7.125,9.00875,5.466666666666668,5.7125,6.627499999999996,7.406735738323986,7.281932853783802,9.015919916255793,8.59608886596152,5.0337499999999995,5.074583333333334,5.954485861593163,6.358694052528571,7.690523368857333,7.591104252221316,3.2645833333333334,3.2541666666666655,4.353979453318207,3.859295390032682,7.377048828340071,6.4154098024954,2.680416666666667,2.934375,3.602215852208081,3.0479026777372518,4.957835285220719,4.331039023570153,4.308333333333334,4.3583333333333325,5.497910362521502,6.20576801016155,7.877677807278847,7.992309697920905,6.008125,5.83375,7.312797693882317,7.085489789267834,8.531935808482856,8.575090342435416,3.2824999999999998,3.24375,4.707244788846337,3.8055774682599157,6.736413629743013,6.848218303453834,6.070506944444444,6.433437499999996,7.3458890858382855,7.464047173871801,8.756294762791951,8.892433198765387,2.6185416666666668,2.6604166666666647,3.534395236888761,2.9487336962406596,5.713165504565526,4.287144681103632
2008-08-31,MONSOON,3.99,2.4933333333333336,0.5499999999999999,0.8066666666666666,1.5633333333333332,2.22,0.4,3.8744444444444435,0.6000000000000001,4.67875,6.1249999999999964,6.040041442994392,6.901684934883619,5.803214907888395,6.02743975142447,5.3739583333333325,4.972916666666666,4.570024850289231,6.359876422552925,2.845743021233776,3.682236076620419,3.2608333333333333,3.204999999999999,2.832387671990924,3.484986501433392,0.6408570937392191,-0.04908052070419,2.6139583333333336,2.6722916666666667,2.483996177991515,3.0233819802938684,2.2230633373289743,2.0929132468655505,4.387499999999999,4.239166666666666,3.9240795508462343,4.1132622210684024,2.6564058974630864,2.3823042710921136,6.2700000000000005,5.77125,5.275678616329389,6.06981885810852,3.295626214747481,3.4366698763797183,3.0606250000000004,3.255,2.984346873307802,3.418539956808411,0.5392828935420817,0.723894260369288,6.003715277777777,6.129548611111106,5.957311229280748,5.931415970405147,4.731777781534324,5.088628277649595,2.8997916666666668,2.454166666666665,2.360637142133257,2.785056840443198,0.38244070546246256,1.2424826009817442
2008-11-30,POMKH,2.34,5.116666666666667,2.5466666666666664,1.96,3.62,5.87,1.88,4.776666666666667,2.5,4.12125,5.299999999999996,4.560024865796635,6.337457815223741,5.164991931172899,5.27983321779789,5.684583333333333,5.0945833333333335,4.788681576840205,6.36105901701161,3.9844958255869862,4.585113712992682,3.214583333333333,3.324166666666666,2.718099269861221,3.3803161203461625,1.987133783992837,1.214618055488407,2.4009375,2.6885416666666666,2.2743977067949093,3.019132345662202,2.5000915183476353,2.0097049931116957,4.703333333333333,4.3774999999999995,3.8024477305077404,3.6986340123598143,3.4570050307209783,3.183167013095619,6.213125,6.245,5.513407169797634,6.11404648540344,4.748193665661568,4.244032293209507,2.654375,3.3099999999999996,2.542608123984681,3.2434147965552524,2.1141912958131255,2.2221005554946767,5.984496527777777,6.0114652777777735,5.485053404235115,5.177065497482678,5.5713435799852356,5.049243273278398,3.1683333333333334,2.7829166666666647,2.416382285279954,2.785347315265137,2.069754517313809,1.4861135686609952
2009-02-28,POMRB,1.14,7.02,3.4233333333333333,2.373333333333333,5.136666666666667,7.17,1.84,6.323999999999999,3.5,4.310625,4.0574999999999966,3.1920149194779808,5.657463206487121,5.3509842622413215,5.434967534289513,5.619166666666667,5.653333333333333,5.681208946104123,6.3622418346896445,5.729556387679265,5.584655100681469,3.330104166666666,3.197499999999999,3.0001928952500663,3.3872787303279814,3.7148895698698827,3.1111758182282907,2.3951041666666666,2.5393749999999997,2.3139719574102786,3.0220901874999533,3.267304054292918,2.967288238094664,5.151666666666667,4.397499999999999,4.336135304971311,4.357023213625,4.705519219420831,4.8962584394783715,6.0718749999999995,6.294999999999999,6.17604430187858,6.50967365789558,6.57864528417493,6.355967195558797,2.5837499999999998,2.8112499999999994,2.2615648743908086,3.0836502341344865,3.9120916483114887,4.1148947413757195,6.002628472222222,5.995965277777773,5.820632042541069,5.4234356806887645,6.58709387418652,6.41409086945619,3.48875,3.016666666666665,2.8498293711679725,2.8713701615439815,4.754278051934776,2.617947074654875
2009-05-31,PREMON,9.27,8.233333333333334,6.406666666666666,3.91,9.716666666666667,9.265,5.87,8.917,6.68,4.6425,4.184999999999997,5.623208951686788,5.965300549242957,6.340382776946594,6.704855806149963,5.693333333333333,5.715833333333334,6.702058700995808,6.363424874424188,7.933042752425372,7.654680577513182,3.4118749999999998,3.2316666666666656,4.3627824038167065,3.7330197268543563,7.10899365956501,5.891629474618796,2.5793749999999998,2.2624999999999997,2.952383174446167,3.0516067462915815,5.024455660794722,4.340437703099439,5.34,5.009166666666666,6.488347849649453,8.155060515049165,7.866787825099756,7.778459346382071,5.94875,6.131249999999998,7.411626581127148,7.476535875643814,9.065115423482968,9.028631218333848,2.65875,2.4974999999999996,3.7049389246344857,3.399318157689724,5.807686710187099,6.1206446567953385,6.175284722222222,5.973027777777773,7.059179225524641,7.067672316592958,8.587828391857125,8.873987594432563,3.7291666666666665,3.3199999999999976,4.381897622700784,3.236768633287585,5.833914062228073,4.4713697523136835
