Date,Season,Coonoor,Kotagiri,Udhagamandalam,Gudalur,Panthalur,Coonoor_Trend,Coonoor_SMA,Coonoor_EWMA,Coonoor_DES,Coonoor_TES,Coonoor_ARIMA,Kotagiri_Trend,Kotagiri_SMA,Kotagiri_EWMA,Kotagiri_DES,Kotagiri_TES,Kotagiri_ARIMA,Udhagamandalam_Trend,Udhagamandalam_SMA,Udhagamandalam_EWMA,Udhagamandalam_DES,Udhagamandalam_TES,Udhagamandalam_ARIMA,Gudalur_Trend,Gudalur_SMA,Gudalur_EWMA,Gudalur_DES,Gudalur_TES,Gudalur_ARIMA,Panthalur_Trend,Panthalur_SMA,Panthalur_EWMA,Panthalur_DES,Panthalur_TES,Panthalur_ARIMA
2000-02-29,POMRB,1.97,16.92,2.1666666666666665,4.805,3.44,2.720625,2.7637499999999995,2.4585559094810376,2.7808120734558637,2.6980211666590024,2.223899075480988,17.11625,17.145000000000003,17.04874491300761,16.781551213708045,16.100513501199973,17.169683287064075,2.13625,2.125833333333333,2.176109801728486,2.175936205502512,2.379596176990034,2.4120550287963147,4.718333333333334,4.595416666666666,4.424992064621117,4.269617458477242,4.364972093381621,3.8053859051647123,2.6825,2.8074999999999997,2.8253936954668486,2.246460390819845,1.8118364332483479,2.6623202611190795
2000-05-31,PREMON,3.375,17.25,2.53,5.633333333333333,2.62,2.828125,2.6987499999999995,2.8251335456886224,2.8187213695755404,3.1228375778667585,3.0455874124940223,17.0425,17.195000000000004,17.129246947804567,16.85590062906428,17.52460416689398,16.839322277628558,2.0943749999999994,2.1249999999999996,2.3176658810370916,2.1918863836327707,2.8836907810092844,2.73878062504639,4.805416666666667,4.668749999999999,4.9083285721060035,4.273464537973655,5.827358194493289,5.563686973613096,2.67875,2.6624999999999996,2.743236217280109,2.394822521640969,3.6382554296457603,4.084097320487368
2000-08-31,MONSOON,3.76,16.95,1.843333333333333,4.28,2.03,2.9775000000000005,2.7424999999999997,3.1990801274131737,2.8814597740005428,3.249861256121105,3.7831232547547846,16.9225,17.037500000000005,17.05754816868274,16.790285641242534,17.375797477143923,17.004442416399655,1.9672916666666664,2.1474999999999995,2.127932861955588,2.132611722254516,1.8531921041925203,1.99830677583452,4.932916666666666,4.767916666666666,4.656997143263602,4.275586295623394,3.816362164581167,3.9929945792042867,2.6562499999999996,2.7024999999999997,2.4579417303680655,2.3881858983483144,2.121337591337694,2.125030647628783
2000-11-30,POMKH,2.55,17.07,1.625,4.653333333333333,2.53,2.9643749999999995,2.91375,2.939448076447904,2.8528115309452597,2.3921448623681236,1.9692426558289968,16.81,17.047500000000007,17.062528901209642,16.794241429559552,17.371001003124718,17.0738845376219,1.8283333333333331,2.0412499999999993,1.9267597171733528,2.0569398708340514,1.8840266715299463,2.0167321675108587,5.005416666666666,4.842916666666666,4.655531619291494,4.278181527397001,3.6173591097237274,4.054816422610237,2.7659375,2.6549999999999994,2.486765038220839,2.4867041627521873,1.7179427591165481,2.2020794866601334
2001-02-28,POMRB,2.48,15.92,1.575,5.525,3.45,2.785,3.04125,2.755668845868742,2.8212460289928916,2.7178179256900648,2.5899292920291055,16.89125,16.797500000000007,16.605517340725786,16.36809345765904,16.026087991940962,17.202015522492285,1.6691666666666665,1.8933333333333326,1.7860558303040115,1.9847714764709237,2.130416940089415,2.151937332059679,4.860833333333334,5.022916666666665,5.003318971574897,4.281884072016406,4.712280568201328,4.358483297076061,2.793125,2.6574999999999993,2.8720590229325036,2.7897360181369812,2.302618943705692,2.8295865873007227
2001-05-31,PREMON,2.76,17.35,2.01,5.493333333333332,3.4875,2.6575,2.8874999999999997,2.757401307521245,2.8120793425650286,3.193142721898138,3.0979741691471765,16.78,16.822500000000005,16.903310404435473,16.63627865893122,17.071507751061247,16.33602086837381,1.538125,1.7633333333333328,1.875633498182407,1.967512279513446,2.5243927175462675,2.392999466684212,4.569999999999999,4.987916666666665,5.199324716278271,4.285543434872643,6.241720732027787,5.74563985550636,2.569375,2.874374999999999,3.118235413759502,3.081074717001686,3.2521345609288472,3.6672199592066312
2001-08-31,MONSOON,2.94,17.5,1.09,3.263333333333333,1.38,2.53125,2.6824999999999997,2.830440784512747,2.8164951556653843,3.249555573630034,3.4610379457519542,16.1475,16.960000000000004,17.141986242661282,16.85881419364287,17.14898378981951,17.014034026529842,1.52625,1.5749999999999995,1.5613800989094444,1.853981763995534,1.5033573110803395,1.6948194990370629,4.3531249999999995,4.733749999999998,4.4249281631002955,4.286361926450119,4.130984681621445,4.042888837205508,2.264375,2.7118749999999987,2.422941248255701,2.843771289287461,2.183194814471216,2.270253239855449
2001-11-30,POMKH,2.35,15.63,1.33,3.3433333333333333,1.39,2.49,2.6324999999999994,2.6382644707076484,2.778272142386066,2.3073814842260694,1.7914027504888481,15.670000000000002,16.6,16.537191745596772,16.30013098953612,17.46199722322384,17.290422577045263,1.7195833333333332,1.5012499999999995,1.4688280593456666,1.7793623002816839,1.392027576825353,1.5527982930220654,4.88875,4.406249999999998,3.9922902311935107,4.287281593670416,3.6924582075443233,3.8011772503512535,2.1259375,2.426874999999999,2.0097647489534207,2.5979175464134876,2.0055697110069883,2.181780373835755
2002-02-28,POMRB,1.67,12.3,1.775,5.1,2.15,2.691875,2.4299999999999993,2.250958682424589,2.694085724948374,2.621181073075732,2.437584960465043,15.611250000000002,15.695,14.842315047358063,14.711913273719897,15.490723251983542,16.583881771790747,1.9847916666666667,1.5512499999999994,1.5912968356074,1.7610068937823724,1.6454759605691305,1.768479800056961,5.950833333333333,4.299999999999999,4.4353741387161065,4.290436178470935,4.538174853161859,4.215744492054216,2.185,2.101874999999999,2.065858849372052,2.5283018954063396,2.5454620137804813,2.7739593277296235
2002-05-31,PREMON,3.24,17.15,3.356666666666667,10.203333333333333,3.68,2.773125,2.5499999999999994,2.6465752094547534,2.72867960588339,3.0230040695298825,2.9814039608180383,15.72375,15.645000000000001,15.765389028414837,15.532710763978145,15.274157463688313,14.28032806840564,2.112916666666667,1.887916666666666,2.2974447680311068,1.913775318379928,2.223810474444749,2.2091746843454634,6.437500000000001,5.477499999999999,6.7425578165629965,4.300083098796345,6.022474518761377,5.516295378086137,2.30375,2.1499999999999986,2.7115153096232314,2.8137446925882417,3.02707385973762,3.3545486994101212
2002-08-31,MONSOON,4.075,17.23,1.865,7.05,1.66,2.795,2.8337499999999998,3.217945125672852,2.8206198740443273,3.1464043472472936,3.640207126625209,16.48,15.5775,16.351233417048903,16.07250961462661,16.00514122923965,16.578643960492172,2.184791666666667,2.081666666666666,2.1244668608186643,1.8893236592693827,1.6465027475267118,1.9347852709496365,6.457083333333333,6.424166666666666,6.865534689937798,4.30570940275312,4.798600557882279,5.1524863858270695,2.55625,2.219999999999999,2.290909185773939,2.61287154403151,1.6612538809959208,2.0780835499003736
2002-11-30,POMKH,1.865,16.8,1.58,3.45,2.06,2.7662500000000003,2.7125,2.676767075403711,2.747309978038312,2.331803912076449,2.306250991636589,17.18625,15.87,16.53074005022934,16.24763935631131,16.675661009155387,17.049869749044184,2.121458333333333,2.144166666666666,1.9066801164911986,1.8372819986687914,1.7519990185678278,1.7477613984668006,6.019166666666666,6.450833333333333,5.499320813962679,4.306749765592025,4.921248710047091,4.687691392066062,2.82125,2.387499999999999,2.1985455114643635,2.5069647823874064,1.623311822974627,2.0252430393808583
2003-02-28,POMRB,2.33,17.18,2.1,5.15,3.5,2.4725,2.8775,2.5380602452422267,2.712731589179898,2.5931148554776158,2.3071807254848617,17.31875,17.09,16.790444030137603,16.49807827876355,15.50476303698202,17.581465829318702,1.9431250000000002,2.225416666666666,1.9840080698947191,1.8468779584195367,2.0053996290401424,1.8658032807748548,5.488125,6.463333333333333,5.359592488377607,4.309952834897725,5.565074631077574,4.351337453679471,3.26,2.7249999999999988,2.719127306878618,2.737204601373133,2.351153352670826,2.7199458492840947
2003-05-31,PREMON,2.35,17.92,2.525,6.650000000000001,4.45,2.3575000000000004,2.655,2.462836147145336,2.6821260626051755,3.0658331674120607,3.027104395153717,17.4425,17.2825,17.242266418082565,16.929481003084845,17.278958213251087,16.165318556475984,1.9287500000000002,2.017499999999999,2.200404841936831,1.9007573747045903,2.72429212367818,2.5414954485206325,5.4887500000000005,5.574999999999999,5.875755493026565,4.3150623965617285,6.873612052210042,7.117344062492655,3.67625,2.9174999999999986,3.411476384127171,3.1827482795326776,3.351182946598982,3.6508718961963074
2003-08-31,MONSOON,2.615,17.52,1.27,6.355,4.4,2.444375,2.29,2.5237016882872014,2.672773081621862,3.093118839593131,3.1090500369467673,17.5575,17.354999999999997,17.35335985084954,17.048442437752147,17.504760468359372,17.064716988231375,1.9693750000000003,1.868749999999999,1.8282429051620988,1.8142602037090223,1.6639478949128437,1.6873001002554888,5.524583333333334,5.401249999999999,6.067453295815939,4.31979254878545,4.857292742216171,4.826113834452172,3.8437500000000004,3.6024999999999983,3.8068858304763027,3.596486313538456,1.855445306535566,2.1353119798464553
2003-11-30,POMKH,2.405,17.5,2.06,4.15,2.65,2.465625,2.425,2.476221012972321,2.6490455736581153,2.133576732918536,2.0884604023069047,17.517083333333332,17.529999999999998,17.412015910509723,17.11490225220156,17.680400993868922,17.505753344593693,1.7418749999999998,1.9887499999999991,1.9209457430972592,1.8222737436280938,1.5518273588014924,1.5033219199850123,5.670416666666668,5.576249999999999,5.300471977489563,4.321712812953349,4.8443378027794,4.1402359315260995,3.715,3.749999999999998,3.3441314982857815,3.559926744532606,2.2817186134139984,2.548814362842453
2004-02-29,POMRB,2.485,17.4,1.945,4.736666666666666,4.25,2.4725,2.4637499999999997,2.4797326077833923,2.6327975285925573,2.4709513565003958,2.179731334946333,17.48875,17.584999999999994,17.407209546305833,17.118925390621875,16.3848278416556,18.055077879305404,1.511875,1.9499999999999993,1.9305674458583555,1.8170644938615852,2.0219899268014934,2.029103960353425,5.512708333333334,5.472916666666666,5.074949853160405,4.324378208073153,5.6279442908333,4.665617668838937,3.185,3.9374999999999982,3.706478898971469,3.8768151483954902,3.2844316298167344,3.0366722356089735
2004-05-31,PREMON,2.365,17.376666666666665,0.8599999999999999,8.23,2.67,2.461875,2.4675,2.4338395646700355,2.6091359142686383,2.9722273757576856,3.225175190401131,17.46,17.44916666666666,17.394992394450163,17.11272872130744,17.888977397094617,16.37509786918921,1.381875,1.533749999999999,1.5023404675150132,1.6965475435843476,2.6523962324092096,2.447464903524663,5.0034374999999995,5.867916666666666,6.336969911896243,4.331487342460757,6.8508040316060965,6.055101162700155,2.8025,3.492499999999999,3.2918873393828814,3.7833171013403386,4.304519223122133,3.9877850003415984
2004-08-31,MONSOON,2.655,17.836666666666673,1.095,3.513333333333333,1.94,2.3318749999999997,2.4774999999999996,2.5223037388020213,2.608010073100068,3.010703310834437,3.311066771339388,17.350833333333334,17.52833333333333,17.571662103336767,17.28032089211286,17.64292023122439,17.01970446789517,1.1262500000000002,1.4899999999999989,1.3394042805090078,1.6152241072619462,1.1484508632066568,1.0255249548969718,4.745416666666666,5.157499999999999,5.207515280471079,4.3325882488841465,5.122859375447054,5.466455984383039,2.475,2.8774999999999986,2.751132403629729,3.4955608145386683,3.0024736976509496,2.417923355559238
2004-11-30,POMKH,2.28,16.953333333333333,1.195,2.9174999999999995,2.05,2.245625,2.4462499999999996,2.425382243281213,2.580071975640315,2.063774361631867,1.899370314849224,17.34166666666667,17.391666666666662,17.324330595335393,17.055231307388855,17.891591476324102,17.519735751943898,1.1412499999999999,1.2737499999999988,1.2816425683054047,1.5540900755849123,1.2594872238521446,1.434527725851252,4.473333333333334,4.849374999999998,4.291509168282648,4.332930007544584,4.550855993719987,3.4882677206958905,2.3975,2.7274999999999987,2.470679442177837,3.2301056394693575,2.346711523912924,2.1582016705412057
2005-02-28,POMRB,1.57,17.073333333333334,0.765,3.905,2.23,2.32875,2.2175,2.0832293459687277,2.5032638456823664,2.3954616644178914,2.112405358639503,17.384166666666665,17.309999999999995,17.22393169053457,16.960101387527054,16.285963912952916,17.265135919289254,1.31875,0.9787499999999987,1.074985540983243,1.4541626629846365,1.4933518852923027,1.590484961850257,4.279791666666666,4.641458333333333,4.136905500969589,4.334528248533495,5.165515831735396,4.178500618128523,2.5612500000000002,2.222499999999999,2.3744076653067023,3.0146990589926665,3.4455698068893934,3.2157398958642753
2005-05-31,PREMON,2.59,17.63,2.16,6.885,4.07,2.231875,2.2737499999999997,2.2859376075812365,2.5052484966956685,2.8102382355510995,2.7504684777598136,17.386666666666667,17.373333333333328,17.38635901432074,17.10846475482093,17.696914844004283,16.630880961982854,1.345,1.3037499999999986,1.508991324589946,1.5149513411108706,1.6984050884320792,1.5752068130589918,4.3351041666666665,4.305208333333332,5.2361433005817535,4.339917762167867,6.321942825199443,6.5402276732668785,2.57625,2.572499999999999,3.0526445991840214,3.2336467122511197,3.3683434573364037,3.2755710845617374
2005-08-31,MONSOON,3.095,17.923333333333332,1.215,3.31,1.85,2.13,2.38375,2.6095625645487424,2.5433059246725587,2.8885878288073874,3.2460753961687683,17.324166666666663,17.394999999999992,17.601148741925776,17.309972306412508,17.63307798107222,17.174261512360815,1.471875,1.3337499999999987,1.3913947947539675,1.4676748430222173,1.0403707450019108,1.3031133825182586,4.520625000000001,4.254374999999999,4.465685980349052,4.340753335344016,4.447159783456616,4.205392942891592,2.9275,2.549999999999999,2.5715867595104127,2.936109659937046,2.472102571921769,2.549648320597251
2005-11-30,POMKH,1.065,16.886666666666667,1.285,3.563333333333334,2.26,2.135,2.08,1.9917375387292453,2.432978388463827,1.999576785468216,2.1158079044066387,17.19875,17.378333333333327,17.31535591182213,17.048807787674484,17.921232940761833,17.67739586794106,1.51375,1.3562499999999986,1.3488368768523804,1.4334029564533164,1.2091136062238312,1.3224453683984798,4.436041666666666,4.415833333333332,4.104744921542765,4.341910664657896,3.9601437829717745,3.2532902461490925,3.22375,2.602499999999999,2.446952055706247,2.7525783257700245,2.088639791933333,2.121763282535282
2006-02-28,POMRB,1.97,16.64,1.69,4.743333333333333,4.83,2.054375,2.18,1.9830425232375473,2.395656587183157,2.2126904702383388,1.8861924755840696,17.232083333333332,17.269999999999992,17.04521354709328,16.79460665092018,16.27620380822438,17.258824533652618,1.46125,1.5874999999999988,1.4853021261114283,1.4464055003467806,1.380492451757541,1.3750817663550805,4.737916666666666,4.6254166666666645,4.360180286258992,4.344568828067495,4.797280916216442,4.281948345969194,3.12625,3.252499999999999,3.400171233423748,3.1769666036048863,2.93591430494743,2.99463988909676
2006-05-31,PREMON,2.23,17.06,1.5699999999999998,5.37,3.84,1.955,2.0900000000000003,2.0818255139425283,2.3797217876249883,2.6875132209272063,2.5584253328244797,17.295833333333334,17.127499999999994,17.051128128255968,16.79319917806934,17.513862519059565,16.59559754684415,1.4787499999999998,1.4399999999999986,1.519181275666857,1.445067915039142,2.033103969370628,1.907261481873078,5.1859375,4.246666666666664,4.764108171755396,4.34802245452291,6.170791737956427,6.517460748828782,3.0240625000000003,3.1949999999999985,3.5761027400542487,3.356703079450406,3.8152273249741624,3.918297094900104
2006-08-31,MONSOON,2.81,18.76,1.385,7.2399999999999975,1.3,1.9475,2.0187500000000003,2.3730953083655173,2.4065542483032516,2.7414150437817355,2.887974554078069,17.29375,17.336666666666662,17.734676876953582,17.425915869973707,17.291717677270462,16.838355071926763,1.435,1.4824999999999986,1.4655087654001142,1.4241220965782047,1.0916375178950557,1.0773177815444068,5.076875,5.229166666666664,5.754464903053236,4.353853261266211,4.050627182612943,3.8217641452685873,2.791875,3.0574999999999988,2.665661644032549,2.940990079930303,2.4459735254097406,2.3632010026014747
