Date,Season,Barnala,Mahal Kalan,Sehna,Barnala_Trend,Barnala_SMA,Barnala_EWMA,Barnala_DES,Barnala_TES,Barnala_ARIMA,Mahal Kalan_Trend,Mahal Kalan_SMA,Mahal Kalan_EWMA,Mahal Kalan_DES,Mahal Kalan_TES,Mahal Kalan_ARIMA,Sehna_Trend,Sehna_SMA,Sehna_EWMA,Sehna_DES,Sehna_TES,Sehna_ARIMA
2001-11-30,POMKH,13.152499999999998,13.305,13.605,12.619479166666666,12.53645833333333,12.593639257729404,12.600407486919678,12.46463825447806,12.131899689496768,14.406062499999999,13.908333333333342,13.747552768676115,13.927701835551147,14.764398357034263,13.852846480523644,13.690208333333334,13.361041666666672,13.408205438277609,13.292433971055615,15.151226012871247,13.015790032431283
2002-02-28,POMRB,11.226666666666668,13.895,14.21,13.269479166666667,12.227291666666664,12.04685022130431,12.548713196225439,12.571317671963136,12.104723247100845,15.769669642857142,13.908333333333342,13.80653166120567,14.071913871614484,13.385802693526934,13.70992862883906,13.934479166666666,13.781041666666674,13.728923262966566,13.522573281445657,15.06211888666315,13.177972993295468
2002-05-31,PREMON,13.9875,18.025166666666667,13.07,13.766666666666666,13.011666666666665,12.823110132782585,13.11601527240906,12.609917910789676,11.48875694562387,17.53695833333333,14.903791666666674,15.493985663390067,16.66394863444098,13.443842747219787,13.842267960805064,14.560625000000002,13.599375000000006,13.46535395777994,13.572747605792317,15.532467928286792,13.434909769073776
2002-08-31,MONSOON,15.7425,21.31702380952381,16.193333333333335,14.477083333333335,13.527291666666665,13.990866079669551,14.002820073124296,15.146195908622312,14.650416445358015,19.196010416666667,16.635547619047625,17.823200921843565,19.71602778324855,18.07998641531291,17.261580962030603,15.065416666666668,14.26958333333334,14.556545708001297,14.031192183159428,14.75309519410412,13.4007853447313
2002-11-30,POMKH,15.0675,20.51628571428571,15.933333333333332,15.1096875,14.006041666666667,14.421519647801732,14.606321984989012,14.066421916439822,13.970695064730364,19.95365178571429,18.438369047619055,18.900434838820424,20.439689701812416,20.383513601808254,19.02983523890493,15.650416666666668,14.851666666666674,15.10726075813411,14.398024097634531,15.99712642650613,14.004989282908635
2003-02-28,POMRB,14.995,19.95613095238096,15.92,15.205,14.948125,14.65091178868104,15.09190185810359,14.254696475419289,13.694909997651724,19.95365178571429,19.953651785714296,19.32271328424464,20.384027983193434,20.09748761452127,19.666733088745417,16.1125,15.279166666666674,15.432356454880466,14.717392008678114,15.909137919154087,14.570243995349484
2003-05-31,PREMON,15.28,18.025166666666667,16.04,15.2275,15.271249999999998,14.902547073208623,15.552599638800567,14.83644258251844,14.288397860474957,19.95365178571429,19.953651785714296,18.80369463721345,19.17686412734385,19.709108423276554,20.520513143918535,16.297916666666666,16.021666666666675,15.67541387292828,15.012903906565548,16.376891778935533,14.955566884434825
2003-08-31,MONSOON,15.2125,21.31702380952381,16.92,15.374375,15.13875,15.026528243925174,15.907337292779237,17.129400338090015,16.83595770293017,19.95365178571429,19.953651785714293,19.809026306137593,20.716444468188943,20.045939032826407,19.362083423793464,16.411875,16.20333333333334,16.17324832375697,15.388396529479202,15.603808554528051,15.257140016890629
2003-11-30,POMKH,15.777499999999998,20.51628571428571,16.69,15.523125,15.316249999999998,15.326916946355103,16.313402297938406,15.394918253994952,15.433207619893691,19.95365178571429,19.953651785714293,20.091930069396838,20.83796554767104,21.000401997948526,20.934579763925463,16.482083333333332,16.392500000000005,16.379948994254182,15.686590922420441,16.845415932976785,15.676938287970744
2004-02-29,POMRB,15.46,19.95613095238096,16.075,15.970937500000002,15.4325,15.380150167813063,16.559713793820986,15.422070004074032,15.038519255926419,19.95365178571429,19.953651785714293,20.03761042259049,20.542585564031715,20.291058553056818,20.235503350804734,16.694791666666667,16.431250000000006,16.25796939655251,15.866019601692136,16.757547736712503,15.97961812923383
2004-05-31,PREMON,16.005000000000006,18.025166666666667,16.44666666666667,16.6009375,15.61375,15.630090100687841,16.86361656059735,15.820842681966667,15.378514181081774,19.95365178571429,19.953651785714293,19.23263292022096,19.239987479419316,19.76984827262161,20.47038688063535,16.986666666666668,16.532916666666672,16.333448304598175,16.07242431556783,17.224741159010115,16.04445988148454
2004-08-31,MONSOON,18.07,21.31702380952381,18.215,17.14166666666667,16.328125,16.606054060412706,17.572458845564533,18.046224818870776,17.376951440517512,19.95365178571429,19.953651785714293,20.0663892759421,20.741574503323037,20.06499834682248,20.016703966479994,17.27541666666667,16.856666666666673,17.086068982758906,16.48780655626891,16.454321990203383,16.136271403710985
2004-11-30,POMKH,17.96,20.51628571428571,17.73,17.303958333333334,16.87375,17.147632436247626,18.135994814350433,16.81730286801431,16.928436786567744,19.95365178571429,19.953651785714293,20.246347851279545,20.84797006493885,21.006382543731792,21.140253610458796,17.590833333333336,17.116666666666674,17.343641389655346,16.78707881473121,17.69355777423549,16.620125972593332
2005-02-28,POMRB,17.603333333333328,19.95613095238096,17.345,17.221249999999998,17.40958333333333,17.329912795081906,18.509385662474457,17.042470222456103,16.77834283375808,18.80902380952381,19.953651785714293,20.13026109172011,20.54656846199536,20.292935164556802,20.19377716189355,17.955208333333335,17.434166666666673,17.344184833793207,16.99797606337483,17.604840069918588,16.966004188877513
2005-05-31,PREMON,15.16,18.025166666666667,17.700000000000006,17.201249999999998,17.198333333333327,16.461947677049146,18.22943025951516,17.577470792466876,17.28791330003299,17.664395833333334,19.953651785714293,19.288223321698734,19.24157311076605,19.77043712702341,19.351210136378604,18.08729166666667,17.747500000000006,17.486510900275928,17.229717508117417,18.0718795487135,17.097551239995283
2005-08-31,MONSOON,18.253333333333334,12.16,19.876666666666665,17.167916666666667,17.244166666666658,17.17850193956282,18.652456301868806,19.12510982334986,18.481926747164618,17.664395833333334,17.664395833333337,16.436933993019238,15.122674976982902,20.065183121083265,19.7327241515971,17.987291666666668,18.16291666666667,18.442573206832222,17.721473286631973,17.30555176337461,17.24742674421883
2005-11-30,POMKH,17.616666666666667,20.51628571428571,17.125,17.52166666666667,17.158333333333324,17.353767830404358,18.8406030794546,17.66289012761152,17.865780074879282,16.973750000000003,17.664395833333337,18.068674681525827,18.61103020244439,14.722762531436736,13.956787137696645,17.89333333333333,18.01166666666667,17.91554392409933,17.78677983453886,18.542008828458904,17.863094559221555
2006-02-28,POMRB,17.68,19.95613095238096,17.15,17.930416666666666,17.177499999999995,17.484260698242615,18.982180533371615,17.578334992426637,17.36094487555866,16.349979166666667,17.664395833333337,18.82365718986788,19.656020424081607,18.321223213397538,20.122876335172858,17.751666666666665,17.962916666666672,17.609326354459597,17.847269399607125,18.452813628425243,17.82137913412689
2006-05-31,PREMON,17.913333333333334,12.5,17.14333333333333,18.12,17.865833333333327,17.655889752278902,19.12336275589537,17.993711105903614,17.270456870537295,15.497318452380954,16.28310416666667,16.294194313920727,15.496323577556343,19.151741532644657,17.957027082123762,17.929791666666667,17.823750000000004,17.42292914600909,17.899339296583214,18.919672536300645,17.628591456101738
2006-08-31,MONSOON,18.77,12.695,19.3,18.382083333333334,17.994999999999994,18.101533851367343,19.409579707531563,20.150179921480518,19.453169873913293,13.743266369047621,16.416854166666674,14.854516588352435,13.959975465637564,16.079598356595692,13.233836195112438,18.382500000000004,17.679583333333337,18.173757487605453,18.23114997969829,18.15808757913199,17.49076389494564
2006-11-30,POMKH,18.616666666666664,13.16,19.126666666666672,18.680416666666666,18.24499999999999,18.30758697748707,19.59244925893568,18.555517422192047,18.699985222911074,12.968125,14.577782738095244,14.17670995301146,13.633703639446052,13.83926634787975,15.527775630013508,18.86125,18.180000000000007,18.55492115922994,18.498624320714587,19.388117485440283,17.874061545573774
2007-02-28,POMRB,18.776666666666667,13.28,18.77,19.233854166666667,18.519166666666656,18.49521885315891,19.75662023602121,18.498933660232886,18.333540698937913,12.960625,12.908750000000005,13.818025971806875,13.577453810361899,12.996008195607534,13.619976370104574,19.083333333333332,18.585000000000008,18.640952695537965,18.685444883634396,19.29910633165199,18.24150935920696
2007-05-31,PREMON,19.203333333333333,12.975,19.353333333333328,20.054583333333333,18.841666666666654,18.77846464522868,19.96675446138145,18.960176772123802,18.35092584189053,12.97625,13.027500000000003,13.480815583084127,13.367886180740047,12.899509079516037,11.840535170346069,19.705833333333334,19.137500000000006,18.92590495065611,18.926412529309577,19.765202128051122,18.41390764961189
2007-08-31,MONSOON,21.9075,12.16,18.866666666666664,20.89229166666667,19.626041666666655,20.030078787137207,20.743211848293754,21.200928642373732,20.37112854175857,13.1175,12.893750000000002,12.952489349850476,12.784301711542794,14.443687034762856,11.691363779535676,20.659166666666664,19.029166666666672,18.90220963706033,19.07277496211257,19.008320154457486,18.64579210033587
2007-11-30,POMKH,22.045,13.82,24.54000000000001,21.66885416666667,20.48312499999999,20.836047272282325,21.428427257966568,20.149880077640905,20.344899662058193,13.116875,13.058750000000003,13.299493609910286,13.570688498125438,12.95881579450391,13.510634090360163,21.17885416666667,20.382500000000007,21.157325782236203,19.953854965932404,20.236088427740405,18.738522341329926
2008-02-29,POMRB,22.05,13.75,20.983333333333334,22.1575,21.301458333333322,21.321628363369395,21.998067919179814,20.57105905915951,20.591220636639285,13.19125,13.176250000000003,13.479696165946171,13.840798939761411,13.172636387586287,13.573706933721509,21.754791666666673,20.935833333333342,21.087728802675056,20.25315215417703,20.14664597800892,20.04368905281192
2008-05-31,PREMON,22.1425,12.5,21.297500000000007,22.555625,22.03624999999999,21.649977018021637,22.48243707521789,21.34522560278763,20.99617573881246,13.2425,13.057500000000003,13.087817699567703,13.18122598833446,13.27745311513802,12.168735406620948,21.70854166666667,21.421875000000014,21.171637281605037,20.556862706752064,20.612930725888845,20.52922076767713
2008-08-31,MONSOON,22.8775,13.23,21.53,23.29125,22.278749999999988,22.140986210812983,23.0378116302515,23.73032921253482,23.218704380711436,13.10125,13.325000000000003,13.144690619740622,13.36663368669754,14.236328926758894,12.245349486184965,21.358958333333334,22.08770833333335,21.314982368963022,20.853598296979442,19.856484235321304,20.728837685426942
2008-11-30,POMKH,24.26,13.16,21.506666666666664,24.1159375,22.83249999999999,22.98859172648779,23.804709497693285,22.273045420836844,22.750213942250664,13.16125,13.160000000000002,13.150814371844373,13.397488367901799,13.62799871095552,13.370522326152193,21.0509375,21.329375000000013,21.391656088044478,21.110274264197276,21.09141687061413,20.942824316341607
2009-02-28,POMRB,25.72,13.28,21.22,24.881354166666668,23.74999999999999,24.081155035892674,24.775714481963156,22.718148000540076,22.9874560793907,13.45,13.0425,13.202488623106625,13.483414158189747,12.929715370160036,13.03081469040771,20.65895833333333,21.38854166666668,21.322993652826685,21.29693176114095,20.9963867016363,21.104875808306993
2009-05-31,PREMON,25.07,13.45,18.596666666666668,25.480416666666667,24.48187499999999,24.476693021535603,25.435235905932508,23.889043987125262,23.785139452928302,13.785000000000002,13.280000000000001,13.301493173863975,13.621948569816556,12.878707319385342,12.93099291216174,20.719166666666663,20.713333333333345,20.232462858362677,21.112176661235562,21.462426293789132,21.155230363836957
2009-08-31,MONSOON,26.07333333333333,14.59,21.095,25.723333333333333,25.280833333333327,25.115349146254694,26.196725063063234,26.374099457350667,25.82634734874979,14.067499999999999,13.620000000000001,13.816895904318384,14.376701725660567,14.763111386654153,13.277606135379544,21.146666666666665,20.604583333333345,20.577477715017608,21.28200752932481,20.707573521616922,20.587055559038024
2009-11-30,POMKH,25.856666666666666,14.48,22.42333333333333,25.899583333333332,25.679999999999993,25.41187615441948,26.7638223281596,25.060632128440115,25.818867364552634,14.34125,13.950000000000003,14.082137542591031,14.609671092377976,14.726546716959444,14.466270262729465,22.04875,20.833750000000013,21.315819962343895,21.60697615618801,21.94047835836102,20.578725194516938
2010-02-28,POMRB,26.066666666666666,14.22,23.72333333333333,26.110416666666666,25.76666666666666,25.673792359318355,27.254754094738345,25.19549134772376,25.896121129565465,14.553749999999997,14.185000000000002,14.13728252555462,14.542860342966208,14.180226836113334,14.237766199099514,23.163541666666667,21.459583333333345,22.27882531073967,22.063997475159432,21.84513935436481,21.022836723611476
2010-05-31,PREMON,26.133333333333336,14.7,23.31,26.015,26.03249999999999,25.85760874892435,27.644359133497762,25.811330512176085,25.838367152498385,14.77375,14.497500000000002,14.36236951533277,14.810831255849639,13.916141468362198,14.021669122909062,24.043749999999996,22.63791666666668,22.691295186443803,22.409233440684712,22.30620022182478,21.71250144338551
2010-08-31,MONSOON,26.69666666666667,15.04,25.3,25.883333333333336,26.188333333333325,26.193231916021276,28.059301373067388,28.072622408454713,27.450784287093082,15.013749999999998,14.61,14.633421709199661,15.126166142589023,15.946411199812353,14.920784737357756,24.07197916666667,23.68916666666668,23.734777111866283,22.97557240073549,21.556590231150842,22.1928999342711
2010-11-30,POMKH,24.47,15.79,25.26,26.012499999999996,25.841666666666658,25.503939149612766,27.854073885370177,26.47906033880669,27.1294466930128,15.233749999999999,14.937499999999996,15.096053025519797,15.71196806659053,15.406645927692459,14.843568658298242,24.008958333333332,24.398333333333348,24.34486626711977,23.466056623163528,22.789648894287573,22.95612997476558
2011-02-28,POMRB,26.4,14.83,21.1125,26.529166666666665,25.92499999999999,25.86236348976766,28.06141763997675,25.883171874756705,26.437459302440413,15.66,15.089999999999996,14.989631815311878,15.356043771548073,15.292572790865211,15.500316686061197,24.29979166666667,23.745625000000015,23.05191976027186,23.344998840521328,22.696558599376864,23.61488556286803
2011-05-31,PREMON,26.83333333333333,15.85,25.41666666666667,27.700833333333332,26.09999999999999,26.250751427193926,28.29395610531481,26.406701009693176,26.348663151752593,16.103749999999998,15.377499999999994,15.333779089187127,15.840305757332864,14.683770593079338,14.949848621576725,24.314791666666668,24.272291666666682,23.997818522829785,23.81025780535645,23.156210281013667,23.156073159922197
2011-08-31,MONSOON,30.13,17.3,25.52,28.23145833333333,26.958333333333325,27.802450856316355,29.21056782516633,28.695249654814013,27.833034704854967,16.49,15.942499999999994,16.120267453512277,16.922938942580643,16.976428574655348,16.04594306664646,24.783854166666668,24.32729166666668,24.60669111369787,24.231275874700234,22.41101537912417,23.53640983454383
2011-11-30,POMKH,30.41,17.08,25.16,28.446666666666665,28.443333333333328,28.845470513789813,30.036923301278755,27.833897029631686,28.068328131311056,16.865000000000002,16.264999999999993,16.504160472107365,17.218935232964913,17.28069460712193,16.959477068920304,25.325833333333335,24.30229166666668,24.82801466821872,24.552071591112693,23.642022411352173,24.095147503130733
2012-02-29,POMRB,24.705,16.63,24.965,28.975416666666668,28.019583333333323,27.18928230827389,29.401879555371504,28.43247706407285,29.13545809913079,17.730138888888888,16.714999999999993,16.55449628326442,17.060615925102226,16.765839086255895,16.55322997794908,25.29671875,25.26541666666668,24.882808800931233,24.80702750494717,23.542398138340147,24.420543844529625
2012-05-31,PREMON,30.25,17.05,25.9,28.88864583333333,28.87374999999999,28.413569384964333,30.064669392110094,27.850333727875437,27.84150819579715,19.319652777777776,17.014999999999993,16.75269776995865,17.255335252290223,16.381246132824778,16.899328402291246,25.07875,25.386250000000015,25.28968528055874,25.15431545138921,24.00824556032748,24.58758777168912
2012-08-31,MONSOON,30.94333333333333,23.02111111111111,24.80375,29.212083333333336,29.077083333333327,29.42547496431193,30.76355830158486,30.652872113165827,30.175490819594323,21.26861111111111,18.445277777777772,19.260063106419636,20.99723798994622,18.332529431360687,17.375888322600265,24.7540625,25.207187500000014,25.095311168335243,25.312852164538953,23.264418117618323,24.904184797114112
2012-11-30,POMKH,28.9025,24.075,24.1325,29.58083333333333,28.70020833333333,29.216284978587158,30.862872391160558,29.49342382141137,30.085640095686777,23.189131944444444,20.194027777777773,21.18603786385178,23.133682841979866,21.63212663697226,21.69470195254015,24.148229166666667,24.950312500000017,24.710186701001145,25.362554286025006,24.492861112468674,24.942721806040822
2013-02-28,POMRB,28.8,25.22666666666667,23.395,29.63479166666667,29.723958333333332,29.049770987152293,30.87846330612355,29.266970267819957,29.1414324687379,24.236180555555556,22.343194444444443,22.802289384977737,24.690983703885113,22.93132448319056,22.127014006202078,23.52317708333333,24.557812500000015,24.184112020600686,25.308186285447196,24.39308311423323,24.753028886244
2013-05-31,PREMON,29.105,23.8175,22.62333333333333,30.169453125,29.437708333333333,29.071862592291374,30.917451432324967,29.534212742913418,29.929549361457305,24.392291666666665,24.035069444444442,23.208373630986642,24.446175836987035,24.215042168323503,24.29013253020353,23.438958333333332,23.73864583333335,23.559800545693744,25.15817715782923,24.859686582328546,24.411339651446927
2013-08-31,MONSOON,32.52,24.63,23.08,30.843281250000004,29.831875000000004,30.451117555374825,31.693976639651197,31.599807503372137,31.13490055547102,23.978333333333335,24.437291666666663,23.777024178591986,24.8473346824802,25.434618192722876,24.90505696396783,23.308333333333337,23.307708333333352,23.367880327416245,25.087461472074654,24.115291140712728,23.949255156172427
2013-11-30,POMKH,31.603125,23.715,25.182500000000005,31.65598958333333,30.507031250000004,30.911920533224894,32.12682035627066,30.604408804079185,30.957020067609,23.683187500000003,24.347291666666663,23.752214507155195,24.445517976845053,24.96470470780841,24.974469969309688,23.246041666666667,23.570208333333355,24.09372819644975,25.304592514931247,25.340672617977823,23.673657735550595
2014-02-28,POMRB,31.49,22.275,21.3,32.37078125,31.179531250000007,31.143152319934934,32.43863182608909,30.79206807409004,30.639610445575947,24.069916666666664,23.609374999999996,23.16132870429312,23.40184393160028,23.730003763378267,24.241911159150007,23.725,23.046458333333355,22.976236917869848,24.97940188049137,25.23986688788456,23.97469976621639
2014-05-31,PREMON,32.91666666666667,24.408,24.22,32.99872395833333,32.13244791666668,31.85255805862763,32.99711801256458,31.362776070563285,31.66687243145307,24.768208333333334,23.756999999999998,23.659997222575875,24.295337616341204,22.440181532230728,22.77645808138157,24.021562499999998,23.44562500000002,23.47374215072191,25.08225301683451,25.704474764059697,23.450568174171146
2014-08-31,MONSOON,34.42666666666667,27.133333333333336,25.315,33.30802083333334,32.609114583333344,32.88220150184325,33.79230787377901,33.94498372089873,33.76549904268312,25.712020833333337,24.382833333333334,25.04933166687886,26.32354331897882,25.282901154477457,25.689454748963165,24.451249999999998,24.00437500000002,24.21024529043315,25.317617887288378,24.962014927099418,23.490899851163004
2014-11-30,POMKH,34.72,26.798000000000002,25.32,32.8346875,33.38833333333334,33.61732090110595,34.51460605486326,32.83535008394506,33.33378062310919,26.549458333333334,25.153583333333334,25.748799000127317,26.92520307616892,26.634920421316302,26.466532098235664,24.945999999999998,24.03875000000002,24.65414717425989,25.524328104401096,26.188809957989232,23.943461480853998
2015-02-28,POMRB,30.8475,26.7425,24.6,32.57083333333333,33.22770833333334,32.50939254066357,34.213364321638515,33.25380155242121,33.30599728137486,27.418041666666667,26.27045833333333,26.146279400076388,27.1306702842844,26.369691841812866,26.346551783440585,25.213875,24.86375000000002,24.632488304555935,25.60973302826378,26.081909752625695,24.335290964102516
2015-05-31,PREMON,29.7725,26.64,24.878,32.4075,32.44166666666668,31.414635524398143,33.6554844005572,33.01583407720643,33.45132309498744,28.659541666666662,26.828458333333334,26.343767640045833,27.149566084284324,26.33413975168207,26.77530044360414,25.4991875,25.02825000000002,24.730692982733558,25.72139487890668,26.55047469352244,24.45480059904637
2015-08-31,MONSOON,35.46,31.85,26.8,32.7303125,32.70000000000001,33.03278131463888,34.426899019813455,34.34832969635247,34.03596128517187,29.721145833333335,28.007625,28.5462605840275,30.35438903422246,28.036400366274187,27.34035109729152,25.756375,25.39950000000002,25.558415789640136,26.074230124886398,25.810976050864575,24.558329615681245
2015-11-30,POMKH,32.38,32.01333333333333,26.1175,34.1153125,32.11500000000001,32.77166878878333,34.3641042092142,33.40281236294135,33.9863849950353,30.29075,29.311458333333334,29.933089683749834,31.730496232311378,30.73557263688066,30.518059552989953,26.100375000000003,25.59887500000002,25.782049473784085,26.292534901376175,27.03580207967717,25.079189101598
