Date,Season,Lar,Deoria Sadar,Gauri Bazar,Salempur,Rampur Karkhana,Rudrapur,Barhaj,Desai Deoria,Pathar Dewa,Bhatpar Rani,Bankata,Lar_Trend,Lar_SMA,Lar_EWMA,Lar_DES,Lar_TES,Lar_ARIMA,Deoria Sadar_Trend,Deoria Sadar_SMA,Deoria Sadar_EWMA,Deoria Sadar_DES,Deoria Sadar_TES,Deoria Sadar_ARIMA,Gauri Bazar_Trend,Gauri Bazar_SMA,Gauri Bazar_EWMA,Gauri Bazar_DES,Gauri Bazar_TES,Gauri Bazar_ARIMA,Salempur_Trend,Salempur_SMA,Salempur_EWMA,Salempur_DES,Salempur_TES,Salempur_ARIMA,Rampur Karkhana_Trend,Rampur Karkhana_SMA,Rampur Karkhana_EWMA,Rampur Karkhana_DES,Rampur Karkhana_TES,Rampur Karkhana_ARIMA,Rudrapur_Trend,Rudrapur_SMA,Rudrapur_EWMA,Rudrapur_DES,Rudrapur_TES,Rudrapur_ARIMA,Barhaj_Trend,Barhaj_SMA,Barhaj_EWMA,Barhaj_DES,Barhaj_TES,Barhaj_ARIMA,Desai Deoria_Trend,Desai Deoria_SMA,Desai Deoria_EWMA,Desai Deoria_DES,Desai Deoria_TES,Desai Deoria_ARIMA,Pathar Dewa_Trend,Pathar Dewa_SMA,Pathar Dewa_EWMA,Pathar Dewa_DES,Pathar Dewa_TES,Pathar Dewa_ARIMA,Bhatpar Rani_Trend,Bhatpar Rani_SMA,Bhatpar Rani_EWMA,Bhatpar Rani_DES,Bhatpar Rani_TES,Bhatpar Rani_ARIMA,Bankata_Trend,Bankata_SMA,Bankata_EWMA,Bankata_DES,Bankata_TES,Bankata_ARIMA
2001-05-31,PREMON,4.43,4.566666666666666,4.11,4.24,4.195,6.88,6.18,2.43,5.91,5.71,5.98,2.37375,2.3412499999999987,3.080926046857126,3.4920458819460123,3.41104653156732,3.712882057431605,2.8372916666666668,2.6556250000000006,3.312807627137548,2.72287076091854,3.8262249532955277,3.7009525836530073,2.324375,1.9568750000000004,2.7051335385617366,3.2225797895909456,3.210853006049911,3.145615144218161,2.683125,2.4037500000000005,3.0196348566257623,3.1401455474121693,3.650811592909528,3.3298622942121487,2.6962500000000005,2.624375000000001,3.1856902424442994,2.7252375173398544,3.4522863537570467,3.4544884471828032,3.685,3.9799999999999995,4.996033552931532,5.094452342773473,5.86158044901113,5.539379865106612,4.17125,4.358749999999999,5.070386328347247,5.040920568864875,6.35422837108716,6.880909014681671,1.7495833333333333,1.915833333333333,2.19242078737378,2.4480543472706335,2.759658478174348,2.73328733702106,4.034375,4.143125,4.856825151691957,5.309262899647262,5.615904790126168,4.907274882956508,3.3509375,3.0943749999999985,3.8299159008662738,3.3567397285185905,4.638041196570853,4.065999697703971,3.4991666666666665,4.266666666666667,4.762682259210246,3.6090143171813565,4.6733483486805625,4.73600231239138
2001-08-31,MONSOON,0.79,1.5333333333333334,1.45,1.845,1.335,1.11,2.81,0.68,2.42,2.89,1.41,2.270625,2.3912499999999985,2.1645556281142753,2.6425216465765926,1.4490153509852375,1.6496867156451436,2.8144791666666666,2.824791666666667,2.601017909615862,2.5299473151119,1.5895210058554794,1.635449524215756,2.3259375,2.2593750000000004,2.203080123137042,2.8698842275192376,1.279272063321017,1.5050730741480294,2.69875,2.6725000000000008,2.5497809139754573,2.9444193129731917,2.2323701400134546,1.8613773312525579,2.6934375,2.703125000000001,2.4454141454665796,2.5386228816733216,1.1319111965691544,1.2847335179391806,3.41125,3.9174999999999995,3.4416201317589192,3.844154249794254,1.9763283686922621,1.9191787190666192,4.028125,4.2662499999999985,4.166231797008349,4.118171298909559,3.0006462602003436,3.200669778927855,1.5554166666666667,1.900833333333333,1.587452472424268,2.0950968929238387,0.878849361461949,0.688150959738512,3.7728125,4.310625,3.882095091015174,4.2584790536879975,2.1661005083296994,1.9711851713988462,3.2625,3.409374999999999,3.453949540519764,3.3432929632166584,2.0133305476769254,1.6799997989277848,3.1345833333333335,3.861666666666667,3.4216093555261478,3.3752957944401785,3.2531457371263808,2.880667301399355
2001-11-30,POMKH,1.41,2.32,1.65,1.985,2.45,1.48,2.64,1.04,2.02,1.79,1.08,2.1975000000000002,2.3562499999999984,1.8627333768685652,2.1697382624226162,2.0027047965029596,1.7842829377072533,2.6833333333333336,2.849791666666667,2.488610745769517,2.4861047989048544,2.4438248101999465,2.3611541891585475,2.3012499999999996,2.3893750000000002,1.981848073882225,2.547414216770176,1.8750308650289094,1.7022732485160386,2.694375,2.6937500000000005,2.323868548385274,2.755173333570067,2.296283841110479,2.153238257404097,2.6762500000000005,2.689375000000001,2.447248487279948,2.5555484185080006,2.4531407941666896,2.5038520170347445,3.38375,3.4524999999999997,2.6569720790553517,2.9136314750731764,3.555208284025758,3.449838699418946,3.9062500000000004,4.076249999999999,3.555739078205009,3.372411600568048,4.077963018065085,3.482141904279244,1.44,1.5983333333333327,1.3684714834545608,1.847467147379754,2.0547973519721494,1.969958962306833,3.82625,3.7581249999999997,3.1372570546091048,3.199057797435921,4.312362044489637,4.134541280625236,3.22125,3.2924999999999986,2.788369724311859,3.0148328915917944,2.233829950776509,2.329499843022943,2.9837499999999997,3.1366666666666667,2.4849656133156883,3.1216987473172932,3.634048142304265,3.470465660796316
2002-02-28,POMRB,2.11,2.6966666666666668,1.84,2.745,2.81,4.01,4.29,1.9,4.8,2.54,4.06,2.52125,2.1849999999999983,1.961640026121139,2.121423027183494,2.5134376761662978,2.514476247760138,2.772708333333333,2.779166666666667,2.571833114128377,2.5083952135153353,3.0118862047133463,2.9838883827436646,2.5012499999999998,2.2625,1.9251088443293352,2.3160200828703132,2.1067425848785244,2.4384683163464436,2.8256249999999996,2.7037500000000008,2.4923211290311644,2.8693905905830817,2.5955344118451835,2.6897402695703754,2.631875,2.697500000000001,2.592349092367969,2.6340366056110844,3.110374956642941,3.0305223780780195,3.42,3.37,3.198183247433211,3.1813296560614757,4.355074314437744,4.289333795558453,4.0925,3.9799999999999986,3.8494434469230057,3.617985738865448,4.850540212667047,4.303377526798391,1.4100000000000001,1.5124999999999993,1.5810828900727365,1.8298747838125766,1.9854773879913779,1.7040454327745618,3.8175,3.7874999999999996,3.8023542327654627,3.769661494215947,4.427148767699194,3.9766558077124508,3.1475,3.2324999999999986,2.6890218345871153,2.900807251058355,3.4087464013958737,3.5816662336698384,3.03,3.1325,3.114979367989413,3.1471390688251133,3.311347254526694,3.3432447853781837
2002-05-31,PREMON,4.53,3.8,4.42,4.165,4.025,6.99,5.59,1.85,6.22,5.62,4.79,3.02875,2.209999999999998,2.988984015672684,3.429936936074804,3.44058177878251,3.581350297383115,2.9922916666666666,2.5875000000000004,3.063099868477026,2.706650870536296,3.95558719972237,3.94132690070954,2.74875,2.34,2.923065306597601,3.5167209806562627,3.3971932794532953,3.2112015497314093,3.066875,2.685000000000001,3.1613926774186987,3.57235374867801,3.69081160038937,3.849774085770184,2.686875,2.655000000000001,3.1654094554207814,2.9339047451521307,3.7111745833721828,3.6733813568452036,3.5587500000000003,3.3975,4.714909948459927,4.78926056514543,6.189742188415472,6.123901904836362,4.51375,3.8324999999999987,4.545666068153803,4.467002453067125,5.99560957002868,6.658999166002828,1.5124999999999997,1.3674999999999993,1.688649734043642,1.8068341076022334,2.628470420452276,2.648832557366988,4.16625,3.8649999999999993,4.769412539659278,5.058872423510634,5.440377619844032,5.596027545310517,3.1550000000000002,3.209999999999998,3.8614131007522694,3.6449355360929543,4.640801128025191,4.340000032695199,3.58375,2.835,3.7849876207936477,3.2425633934878975,4.623649429959306,5.570000840171526
2002-08-31,MONSOON,3.28,3.015,2.74,2.97,1.15,1.29,4.89,1.02,2.04,2.39,2.97,3.37625,2.832499999999998,3.1053904094036104,3.8242297610108675,1.212519255998103,1.408949937051251,3.0933333333333337,2.957916666666667,3.0438599210862156,2.7562516405854742,1.4467104694250583,1.4261832251032915,2.9475,2.6625,2.8498391839585606,3.5651188099584092,1.497338448473613,1.6741963125350843,3.1675,2.966250000000001,3.084835606451219,3.623278597643219,2.1573701591271988,1.789937987457804,2.6425,2.6087500000000015,2.3592456732524685,2.6854791196774404,1.1984096478629085,1.331288864432684,3.6896875000000002,3.4425,3.344945969075956,3.731490003146864,1.361200764647509,1.5182022297515614,4.72875,4.352499999999999,4.683399640892282,4.778015486280467,2.6069176912603425,2.8565871210223555,1.5879166666666666,1.4524999999999992,1.4211898404261851,1.5910564352804024,0.7458246492043163,0.5279584798647463,4.4350000000000005,3.769999999999999,3.6776475237955673,3.9269676520640737,2.1019951791765537,2.2489815397431814,3.225,3.084999999999998,3.2728478604513613,3.451612038110326,2.016090479130131,1.8816667085811523,3.9475000000000007,3.225,3.4589925724761885,3.1754306325157406,1.610355184743344,1.987578854317715
2002-11-30,POMKH,2.98,2.595,2.34,2.79,3.075,2.41,3.93,1.52,5.19,2.35,3.95,3.4712500000000004,3.224999999999998,3.055234245642166,3.8618860835177315,2.5992785037821853,2.9301185012909974,3.13375,3.0266666666666673,2.8643159526517294,2.7324644560115487,2.7944564769742657,2.690913929781922,3.16,2.835,2.6459035103751365,3.275943327431366,2.3681122986838985,2.191311269534331,3.1721875,3.1675000000000013,2.9669013638707313,3.5171547881093956,3.421283641656037,3.03802472102542,2.385625,2.7650000000000015,2.6455474039514812,2.7914714918255368,2.4411718086661365,2.4859703861024727,3.589196428571429,3.675,2.9709675814455734,3.2381433146771617,2.4324116529050137,2.315997081485936,4.8025,4.674999999999999,4.382039784535369,4.523588337035716,4.059597859136816,4.338890790084216,1.7970833333333334,1.5724999999999991,1.4607139042557111,1.5216942596000902,1.7704735667068219,1.859961913741083,4.3462499999999995,4.562499999999999,4.28258851427734,4.561177974776317,3.7262819462125094,3.0855446145137737,3.230625,3.224999999999998,2.903708716270817,3.237369124271785,2.236589882222577,2.2395831091211607,4.01125,3.9425000000000003,3.6553955434857133,3.2018553263335754,2.190668381597107,2.8514960815065957
2003-02-28,POMRB,3.32,3.23,2.74,2.745,1.83,4.1275,4.72,2.023333333333333,3.78,2.54,4.1,3.26125,3.527499999999998,3.1611405473852994,3.9490523162477653,3.4357872783055465,3.1669281803586404,2.848125,3.1600000000000006,3.0105895715910376,2.813834628353413,3.3395444150324978,3.2083182830049464,2.985,3.06,2.683542106225082,3.1669157873980125,2.650345401879271,2.5105039478783473,3.1065625000000003,3.1675000000000013,2.878140818322439,3.3512641606078546,3.400534465033435,2.799378869269614,2.2575,2.5200000000000014,2.319328442370889,2.659377421029831,3.039726151767523,2.9605968074761444,3.487767857142857,3.704375,3.4335805488673445,3.5324301395408253,4.271905010465243,4.068515754085806,4.4399999999999995,4.782499999999999,4.517223870721221,4.686498416197222,5.030706296769504,4.384316999798957,1.9470833333333333,1.6033333333333322,1.6857616758867597,1.5901030010202322,1.9346580603505144,1.8492492964429572,4.4025,4.307499999999999,4.081553108566404,4.334524066248948,5.223067922543237,5.363702486973317,3.2675,3.224999999999998,2.7582252297624903,3.0785160720803706,3.411506332842638,3.43285654803281,3.9954166666666664,3.9525000000000006,3.833237326091428,3.2447183763303027,4.040208488404191,4.327242418001462
2003-05-31,PREMON,4.08,3.59,5.22,4.2025000000000015,2.95,6.0685714285714285,5.75,3.4,6.53,5.665,5.26,3.0312500000000004,3.4149999999999974,3.5286843284311797,4.329744465761701,4.70520093974749,4.5096239104833025,2.57375,3.107500000000001,3.2423537429546223,2.944439499783154,4.345720146939702,4.2384057526038745,2.8049999999999997,3.2600000000000002,3.698125263735049,4.391156238974531,4.032233278128647,3.876656901724213,2.9859375000000004,3.1768750000000017,3.407884490993464,3.800160982690522,3.6908117341903965,3.8082233233528213,2.133125,2.251250000000001,2.5715970654225337,2.7328979706868184,3.7857631404187333,3.7471216614148597,3.4314285714285715,3.4740178571428575,4.487576900748978,4.6613011547841445,6.676451523321173,6.536258375997729,4.01875,4.822499999999999,5.010334322432733,5.300183543652832,6.213685436071904,6.572631141678245,1.9058333333333333,1.9908333333333323,2.371457005532056,2.0122567361120995,2.439104043762657,2.452231454168693,4.220625,4.385,5.0609318651398425,5.57565152509251,5.864375446518455,5.550520363763179,3.26375,3.2362499999999974,3.9209351378574944,3.7883515789837228,4.643561059479003,4.522857445744846,3.768333333333333,4.07,4.403942395654857,3.3953438725619014,5.081959543728465,5.252729711742424
2003-08-31,MONSOON,2.05,0.94,0.54,2.4075,1.2,1.4,1.83,0.67,2.18,2.64,2.373333333333333,2.86625,3.1074999999999977,2.9372105970587077,3.5099268452694536,2.1278269398879566,1.8365901790246186,2.5168749999999998,2.5887500000000006,2.3214122457727733,2.632907377225333,1.65455035458315,1.8758768315871757,2.85,2.7100000000000004,2.4348751582410295,2.9307228602879167,2.1747005482190787,2.374895018549851,2.9356250000000004,3.0362500000000017,3.0077306945960784,3.3986224519919186,2.194870152894495,2.3122648161854378,2.0587500000000003,2.263750000000001,2.02295823925352,2.4811167189170047,1.094059006337319,1.2792056878479081,3.3283184523809526,3.501517857142858,3.252546140449387,3.6337274971047027,1.277516063355285,1.5422414354358942,3.9187499999999997,4.057499999999999,3.73820059345964,3.8898495427701643,2.81618112929927,3.5706701111536154,1.8991666666666664,1.9033333333333324,1.6908742033192337,1.7310247164855184,0.8725287831208854,1.0770896734589743,4.1925,4.42,3.9085591190839057,4.300543071730019,2.351126063872494,2.4163123363014947,3.2287500000000002,3.2987499999999974,3.4085610827144968,3.6190484528066134,2.0188504105818064,1.9542858593703396,3.5908333333333333,3.920833333333334,3.5916987707262473,3.2833922178429042,2.656638496301218,2.1159607275118737
2003-11-30,POMKH,2.37,2.475,3.1,2.3875,2.03,1.8492857142857144,3.62,1.54,3.595,2.0700000000000003,2.7300000000000004,2.715,2.9549999999999974,2.710326358235225,2.9707427565201727,2.5792555141968836,2.294062074461385,2.52125,2.5587500000000003,2.382847347463664,2.6038958891278794,2.3088735548156567,2.1102738599615756,2.5475,2.9000000000000004,2.700925094944618,2.974348357396632,2.3072590214236524,1.4318475747605064,2.9309375,2.9356250000000017,2.759638416757647,3.021971893414568,2.8587837413823225,2.4808777191760143,2.60625,2.0025000000000004,2.025774943552112,2.389578751100492,2.5567714600774676,2.658801970559697,3.1455059523809523,3.3613392857142865,2.691241969983918,2.9217237525395148,2.3849987119207396,2.294716953552765,4.28,3.9799999999999995,3.690920356075784,3.672521181242784,3.772783478434947,2.8955825530175945,1.9175,1.9083333333333323,1.6305245219915403,1.678553136089549,1.7633120952915644,1.5610312147055523,4.296250000000001,4.021249999999999,3.7831354714503433,3.928631702279145,4.215380035994703,3.4100731431584848,3.223125,3.2287499999999976,2.873136649628698,3.286198997674063,2.239349813674287,2.255356974385863,3.529583333333333,3.6158333333333337,3.2470192624357486,3.207673320226351,3.1885554912966714,2.4781264559958225
2004-02-29,POMRB,2.61,2.895,2.34,2.745,2.28,3.863333333333333,4.23,1.95,5.15,2.54,3.9,2.4825000000000004,2.777499999999997,2.6701958149411347,2.6833832741056356,3.1529534353125195,2.8839334490616517,2.6768750000000003,2.475,2.5877084084781985,2.6460576037294263,2.9650089376843263,2.834952035319569,2.4025,2.8000000000000003,2.5565550569667708,2.6446413799456336,2.800090057892479,2.865723178781276,2.9965625,2.9356250000000017,2.7537830500545883,2.8535337982253806,2.9980344384394466,2.747501874633027,3.0525,2.115,2.1274649661312672,2.349595547926999,2.505234644594438,2.5608635916130593,3.079067460317461,3.295297619047619,3.1600785153236837,3.161831474933154,4.099759737327615,4.028617113083229,4.813750000000001,3.8575,3.9065522136454707,3.8205391826928334,4.740373731717558,5.0131823565883,1.9412500000000001,1.8899999999999988,1.7583147131949242,1.7324838747055318,2.002039867828018,1.9566298493615117,4.28,4.36375,4.329881282870206,4.436917371331573,4.695839685972843,4.236529180793444,3.1862500000000002,3.228749999999998,2.739881989777219,3.0951334061700564,3.4142662642894077,3.3212492512781617,3.5391666666666666,3.5658333333333334,3.508211557461449,3.2417089538576453,3.959741250000911,4.083718955995213
2004-05-31,PREMON,3.58,3.96,3.2,4.165,6.880000000000001,4.870238095238097,9.13,3.62,5.99,5.62,4.97,2.3362499999999997,2.652499999999997,3.034117488964681,2.9789330417466253,4.206415223474226,3.958886943193878,2.79,2.5675,3.136625045086919,2.8559908366059625,3.9831937473224137,3.7811737039746176,2.38625,2.295000000000001,2.813933034180063,2.827811512499953,4.040935568205486,4.074375388011567,3.1171875,2.9262500000000014,3.318269830032753,3.3231463291734467,3.6908116672907685,3.890644064570552,2.9962500000000003,3.0975,4.028478979678761,3.1815427959182574,3.4170757708595616,3.4498795958432513,3.2716914682539686,2.9957142857142864,3.8441423472894494,3.831400432195583,6.2611450462896645,6.027254705944967,4.91125,4.702500000000001,5.995931328187282,6.5011631778042265,5.893055347592915,6.006536144312306,1.9474999999999998,1.944999999999999,2.5029888279169548,2.2153142773332544,2.684010797894329,2.6523963062490488,4.535625,4.22875,4.993928769722124,5.3169707960517245,6.168434339029009,6.51252605730948,3.1900000000000004,3.2174999999999985,3.891929193866331,3.761225749025153,4.646320990932992,4.665625557004956,3.725,3.4933333333333336,4.0929269344768695,3.374948381399838,5.016861887451922,4.871314684354929
2004-08-31,MONSOON,0.69,1.815,1.4,2.97,0.84,2.0668253968253967,2.72,0.64,2.59,2.39,2.74,2.43375,2.3124999999999973,2.0964704933788085,1.8908285567990015,1.7223856574554373,1.654287501067086,2.859375,2.78625,2.6079750270521513,2.6961564050219406,1.5145321193395946,1.6240540412758904,2.3187499999999996,2.5100000000000007,2.2483598205080377,2.127894537147277,1.6629194321742746,1.1172258760579608,3.1786458333333334,3.0668750000000014,3.1789618980196517,3.2315275889943105,2.157370159127236,2.1267107376956806,2.9925,3.0075000000000003,2.7530873878072564,2.8652596348588975,1.2568015271522102,1.3348036117209592,3.4286706349206355,3.1624206349206356,3.133215567103828,3.2335664602866228,1.1031375064479825,1.6408795466273602,4.94625,4.925000000000001,4.685558796912369,5.33447467417578,3.057084406585008,4.530398846863408,1.99125,1.9374999999999991,1.7577932967501728,1.9173062311529008,0.872506257529251,1.0456653390651127,4.82,4.33125,4.032357261833274,4.258682938249838,2.303068612603931,1.9751838714112386,3.3502083333333337,3.1549999999999985,3.2911575163197986,3.5022384322886713,2.0216103420340676,2.040000302245547,3.90875,3.5850000000000004,3.551756160686122,3.3047155041711167,2.3406263196864887,2.669527672934155
2004-11-30,POMKH,2.56,2.505,2.11,2.79,1.94,2.7234523809523807,3.51,1.62,5.23,2.35,3.85,2.6475,2.3599999999999977,2.281882296027285,1.983257138315425,1.8636266443147473,1.5995956042237753,3.0149999999999997,2.7937499999999997,2.566785016231291,2.665430780364433,2.4771716402823083,2.4004592881350755,2.5175,2.2625000000000006,2.1930158923048224,1.9588155910600356,2.1474217619537623,2.2677570796259396,3.1347023809523806,3.1675000000000013,3.023377138811791,3.0688665566694184,3.421283641654621,2.9662671963450027,2.67875,2.9850000000000003,2.427852432684354,2.7485320266544653,2.4985521775002724,2.472873684161211,3.409563492063492,3.380962301587302,2.9693102926432493,2.9866424877759314,1.974101153990703,2.2354177417135683,4.6534375,4.8975,4.215335278147421,4.726948573760232,4.1121806496800275,2.7607087746670134,2.0112500000000004,1.9574999999999994,1.7026759780501037,1.86902041686686,1.7585229806470917,1.5283389469472992,4.8753125,4.74,4.511414357099964,4.700282000430887,4.200567843872645,4.485352377929071,3.3452083333333333,3.2249999999999983,2.9146945097918793,3.236515293704464,2.2421097451224767,2.232187305202828,4.0874999999999995,3.865,3.671053696411673,3.3377748055744245,2.9024119563028297,3.3331021568290304
2005-02-28,POMRB,3.2,3.42,2.79,2.8341666666666665,2.34,4.245,4.62,2.22,5.79,3.5416666666666665,4.25,3.03125,2.5074999999999976,2.6491293776163714,2.4440961710035127,2.6531359374932455,2.8680205960873453,2.975625,2.925,2.9080710097387747,2.785968256700063,3.091298362228336,2.983717091340634,2.565,2.375000000000001,2.4318095353828935,2.2120098635674,2.4272664312484062,2.327452831703998,2.918675595238095,3.189791666666668,2.947692949953741,2.949582785668328,3.400534465033564,2.790622857665922,2.405,3.0000000000000004,2.392711459610612,2.702960108254604,2.5468317033300556,2.487904685817135,3.370287698412698,3.476378968253969,3.4795861755859496,3.427690992903781,3.966849079941663,3.907592682619062,4.401875,4.995,4.377201166888453,4.760768330603444,5.011579405799024,4.868617884084126,1.9425,2.0249999999999995,1.9096055868300623,1.9699662114715049,2.0391836290599743,1.9844171662647405,4.985625000000001,4.9,5.022848614259979,5.357762628458665,5.271258228650751,4.631395536627368,3.16625,3.475416666666665,3.1654833725417943,3.3059560368410215,3.417026195736059,3.234443547554881,4.173125,3.9525,3.9026322178470036,3.4081419102160675,4.094465231490795,4.090374722919097
2005-05-31,PREMON,4.7,4.68,4.34,3.724285714285714,4.3100000000000005,4.335714285714286,6.397500000000001,3.51,5.7925,4.578333333333334,6.05,3.1725,2.7874999999999974,3.469477626569823,3.7045926159335054,4.020760686467334,4.103082203734941,2.9731249999999996,3.1049999999999995,3.6168426058432646,3.0981074643670876,4.23059328927847,4.053229877583366,2.4699999999999998,2.660000000000001,3.195085721229736,3.3079148050340352,3.8792153871944697,3.9056888680972652,2.6797916666666666,3.0796130952380967,3.25833005568653,3.228450796217072,3.779978386037747,3.954720403307601,2.4475,2.3575000000000004,3.1596268757663672,3.0216948164341453,4.630640991121377,4.525357306844526,3.3347172619047623,3.342748015873016,3.822037419637284,3.861764039145866,5.642192552650492,5.065474864907076,4.495625,4.311875000000001,5.185320700133072,5.646359364880525,6.18228686497629,7.174188564283328,1.76,1.9974999999999994,2.5497633520980374,2.3968121308787684,2.943441502145724,2.958435798862285,4.709375,4.850625000000001,5.3307091685559875,5.858640327044514,6.649073550916892,6.618990675837135,3.1056250000000003,3.214999999999998,3.73062335685841,3.6549616753257177,4.649080922390861,4.771667444410493,3.8975,4.2225,4.7615793307082015,3.6439280409683166,5.227289768133314,5.0812301654963195
2005-08-31,MONSOON,2.64,0.78,0.64,1.6825,1.22,2.287142857142857,3.44,0.2,3.67,2.0,2.345,2.9025000000000003,3.2749999999999977,3.1376865759418937,3.600478504583107,1.8607300650997964,1.9045197733691928,3.16375,2.8462499999999995,2.482105563505959,2.7450073836062,1.905486160448912,2.035378047478088,2.43125,2.470000000000001,2.1730514327378416,2.2860277305963175,1.835168289772154,1.7046138135460382,2.6018452380952386,2.7577380952380968,2.627998033411918,2.6373603359814153,1.7166559614858057,1.9824554157502265,2.413125,2.4525000000000006,2.3837761254598204,2.755800493801598,1.0418922271884279,1.1786994906113715,3.157857142857143,3.397827380952381,3.2080795946395133,3.355731676452565,1.6159934753090441,2.06191247723922,4.550625,4.491875000000001,4.487192420079843,4.8585303667980515,2.8877985825217194,2.9288144052427727,1.6125,1.8874999999999995,1.6098580112588226,1.9607446427051753,0.8675843913257619,0.8967301211726992,3.848125,5.120625000000001,4.666425501133592,5.092254980725122,2.6995884223671096,2.194245091117348,3.0937500000000004,3.117499999999998,3.038374014115046,3.2813502539050825,2.0243702734852764,2.078889261200457,3.4762500000000007,4.123749999999999,3.794947598424921,3.5380557113443336,2.9342128641379244,2.7935300635039773
2005-11-30,POMKH,1.74,3.52,2.11,2.166428571428572,1.9,2.2185714285714284,3.54,0.6,1.94,2.255,2.04,2.685,3.0699999999999976,2.5786119455651364,2.946345692905677,2.8439352756628504,2.9297291948968764,3.285,3.0999999999999996,2.8972633381035755,2.873434073484735,2.434985774974403,2.317000684900063,2.38875,2.470000000000001,2.147830859642705,2.161118564876057,2.080493061121678,1.9268367535325954,2.601845238095238,2.6018452380952395,2.4433702486185798,2.352546851232519,2.1337837823996395,2.127455063169103,2.30375,2.442500000000001,2.190265675275892,2.6180393294057134,2.2676755242414552,2.3027573314994063,2.9127678571428572,3.271607142857143,2.8122763282122794,2.887803901916344,2.358981112544072,2.574809643150977,4.483437500000001,4.499375000000001,4.108315452047906,4.288231269952307,4.077834997954406,3.8316462670129705,1.58125,1.6324999999999996,1.2059148067552936,1.644737821841131,1.7503261469751623,1.443552151695033,3.3440624999999997,4.2981250000000015,3.5758553006801552,3.629085839338205,4.893562111445391,4.733048894566053,3.09375,3.093749999999998,2.725024408469028,3.000576904104227,2.2448696765710556,2.2452776395137706,3.30125,3.6712499999999992,3.0929685590549525,3.404980594399746,3.604055929618532,3.071143497630621
2006-02-28,POMRB,1.86,3.93,2.48,2.8341666666666665,2.105,3.3350000000000004,5.03,2.06,2.19,3.5416666666666665,2.69,2.5424999999999995,2.7349999999999977,2.291167167339082,2.444665153983514,3.0652675789340447,2.5387786532381114,3.34875,3.2274999999999996,3.310358002862145,3.0542621905707006,3.370237423511064,3.3129641896473183,2.3375,2.392500000000001,2.280698515785623,2.2613937652419325,2.3775089429662866,2.4657051959270198,2.601845238095238,2.6018452380952395,2.5996888158378146,2.416001753401185,2.7769629261091264,2.793344691241159,2.205,2.383750000000001,2.1561594051655355,2.5221002034694573,2.435084551515674,2.435117620260812,2.8097023809523813,3.0441071428571425,3.021365796927368,2.9641005663338005,4.029356413309319,4.044072297297975,4.4975,4.601875000000001,4.476989271228744,4.569774519334511,4.986997559032777,4.481985159725788,1.635,1.5924999999999994,1.5475488840531764,1.710502847971805,2.0419964046530663,1.7923084558787614,3.1275,3.398125000000002,3.021513180408093,2.7069754577890923,4.9033597332972585,4.41433740403024,3.09375,3.093749999999998,3.0516813117480837,3.0899170556851034,3.4197861271842944,3.265165962814027,3.271875,3.281249999999999,2.9317811354329715,3.3330891707713377,4.0367435027345,3.6868926962252466
2006-05-31,PREMON,4.3,5.14,4.31,3.724285714285714,3.67,3.285,5.45,3.42,5.36,4.578333333333334,6.21,2.55375,2.634999999999998,3.0947003004034492,3.312974897957737,3.927493643829724,3.584691041930487,3.06875,3.3424999999999994,4.042214801717287,3.4130355813255413,4.579718142316738,4.467925584503707,2.35625,2.3850000000000007,3.0924191094713738,3.3614367821198856,3.7626901383057323,3.858733570660414,2.601845238095238,2.6018452380952395,3.049527575216975,2.8763941303374043,3.7799782823929045,3.8177904193344103,2.19125,2.223750000000001,2.761695643099321,2.7179297456723157,4.474139389950196,4.400039104567952,2.9641964285714284,2.781428571428571,3.1268194781564205,3.0321193509734337,4.835427726534561,4.388674447367745,4.645,4.365,4.866193562737246,4.994261061375793,6.223648439021092,6.8554835961498855,1.8249999999999997,1.5699999999999994,2.296529330431906,2.12431828359343,3.0154656596550713,3.119131599925866,3.0162500000000003,3.290000000000002,3.956907908244856,3.6465793429742397,5.252386973095588,4.54486981046919,3.09375,3.0937499999999982,3.662342120382184,3.4634735980201374,4.651840853838339,4.752333968266371,3.3,3.321249999999999,4.243068681259783,3.585167813828782,5.146535048761583,5.089373840242004
2006-08-31,MONSOON,1.9,0.83,0.26,1.6825,1.07,2.5133333333333336,4.5,0.72,2.37,2.0,1.95,2.9437499999999996,2.449999999999998,2.6168201802420694,2.78613564287655,1.69214440021788,1.9576605958071642,2.7074999999999996,3.3549999999999995,2.757328881030372,3.032786742081038,2.288289834354231,2.1448497122008594,2.4212499999999997,2.2900000000000005,1.9594514656828244,2.1631307738050696,1.7408419392652803,1.4404139970514072,2.6018452380952386,2.6018452380952395,2.502716545130185,2.435936427121299,1.7166559614858026,1.7199394451455994,2.2016666666666667,2.1862500000000007,2.0850173858595924,2.433636273440634,1.0137759385316878,1.2026879876131331,3.0975,2.83797619047619,2.8814250202271854,2.788709346894117,1.7013285680490817,2.369419058193361,4.67875,4.63,4.719716137642347,4.849671733443374,2.7791103664901913,2.730070958047453,1.9549999999999998,1.6999999999999993,1.6659175982591434,1.838912565622625,0.6674460972466729,0.6935116094626788,3.025,2.965000000000002,3.3221447449469133,2.994273762251225,1.8573485581573008,2.871689377110733,3.0937500000000004,3.0937499999999982,2.9974052722293107,3.1193561260111204,2.027130204932919,2.071000308542549,3.5974999999999997,3.222499999999999,3.32584120875587,3.4451980547188072,2.2362331649994758,2.843767901473151
