Date,Season,Meham,Sampla,Rohtak,Lakhan Majra,Kalanaur,Meham_Trend,Meham_SMA,Meham_EWMA,Meham_DES,Meham_TES,Meham_ARIMA,Sampla_Trend,Sampla_SMA,Sampla_EWMA,Sampla_DES,Sampla_TES,Sampla_ARIMA,Rohtak_Trend,Rohtak_SMA,Rohtak_EWMA,Rohtak_DES,Rohtak_TES,Rohtak_ARIMA,Lakhan Majra_Trend,Lakhan Majra_SMA,Lakhan Majra_EWMA,Lakhan Majra_DES,Lakhan Majra_TES,Lakhan Majra_ARIMA,Kalanaur_Trend,Kalanaur_SMA,Kalanaur_EWMA,Kalanaur_DES,Kalanaur_TES,Kalanaur_ARIMA
2007-11-30,POMKH,3.73,4.743333333333333,2.78875,2.385,4.365,3.7387500000000005,3.441250000000001,3.5081426038686145,3.9131898938265928,3.455155013807589,3.427779112788821,4.773541666666666,4.6487500000000015,4.579995148705326,4.3911676432396405,4.297461632736989,4.240564614788167,2.922013888888889,2.9298263888888845,2.8419284163103757,2.6508202026610888,2.6509509659920987,3.126414482169843,2.758541666666667,2.735416666666667,2.614807016795545,2.758287922653641,2.6242979933687005,2.784590166091427,4.230625,4.163750000000004,4.1906338123956,4.3615332633155655,4.244660455065693,4.100927023604563
2008-02-29,POMRB,3.7,5.1033333333333335,3.02375,2.97,4.505,3.706875,3.605000000000001,3.584885562321169,3.9327900298748624,3.6923712458900018,3.356886779736154,4.612916666666667,4.707083333333334,4.789330422556529,4.503083011405267,4.648487991967667,4.672296306338999,2.919513888888889,2.8932638888888844,2.914657049786226,2.7740845796573934,2.844087919758333,3.219023489620811,2.5995833333333334,2.769166666666667,2.756884210077327,2.8803596686669612,2.791645093501675,2.8812936344545452,4.183125,4.193750000000003,4.31638028743736,4.458870816427033,4.323343812169662,4.198554450945747
2008-05-31,PREMON,4.49,4.946666666666667,3.555,3.01,4.5150000000000015,3.359375,3.872500000000001,3.9469313373927015,4.090586252150834,4.540689686768497,3.5995740351850207,4.225833333333333,4.840000000000002,4.852264920200584,4.570756376294102,4.80713415950173,4.235767595993158,2.826892361111111,2.9507638888888845,3.1707942298717358,3.1626700140163693,3.5639645256211665,3.470050574015723,2.3625,2.747916666666667,2.858130526046396,2.991911372876704,3.9151631070701685,3.4976115995228865,3.973125,4.267500000000003,4.395828172462417,4.527895734118628,4.914023703294998,4.311846961912576
2008-08-31,MONSOON,2.245,2.75,2.185555555555556,1.44,3.01,3.0087500000000005,3.5412500000000007,3.266158802435621,3.8205949825571444,3.742131494619165,3.6468213405685153,3.8708333333333336,4.385833333333335,4.01135895212035,4.26644586691651,4.334154010065896,4.381277166108438,2.6967708333333333,2.8882638888888845,2.7766987601452637,2.7736192376122126,2.7091210184458356,3.1246104817215583,2.125625,2.45125,2.2908783156278374,2.2660282376697194,2.5225646744180934,2.6588783313102526,3.6212500000000003,4.0987500000000034,3.8414969034774495,4.067716365749476,4.264412167341012,4.386952369272857
2008-11-30,POMKH,2.275,3.463333333333333,2.2977777777777777,1.6749999999999998,3.36,2.649375,3.1775,2.8696952814613725,3.60031883348058,3.61505291105796,3.6852085587167203,3.5825,4.065833333333336,3.792148704605543,4.129628278921639,4.281386834040104,4.550771830198765,2.640729166666667,2.765520833333329,2.5851303671982695,2.511488976175439,2.5536261599093137,2.865324872769011,1.9174999999999998,2.27375,2.0445269893767026,1.8535828354587875,2.4994792237973567,2.602180808413573,3.250625,3.8475000000000033,3.6488981420864697,3.875154239940575,4.026473207712117,3.8778949139497603
2009-02-28,POMRB,2.35,3.543333333333333,2.4737500000000003,1.785,2.6950000000000003,2.6025,2.84,2.6618171688768237,3.4296476110534,3.521807541059345,2.8760927715734326,3.6825,3.6758333333333355,3.6926225560966586,4.02857931685539,4.39970334318691,4.89615718343943,2.8392708333333334,2.6280208333333293,2.5405782203189617,2.409206609513747,2.5686256846625883,2.8460014420384123,2.0174999999999996,1.9775,1.9407161936260215,1.6509929421970753,2.729982647439583,2.787848164514017,3.1387500000000004,3.395000000000004,3.267338885251882,3.5213557049400306,3.828040223297263,3.686429854661427
2009-05-31,PREMON,2.965,4.2,3.6566666666666663,2.53,3.3600000000000003,3.0435416666666666,2.4587499999999998,2.7830903013260944,3.3970975569913953,4.156268723377177,3.050240525795862,3.905416666666666,3.489166666666669,3.8955735336579953,4.0520974806559735,4.255191934748934,4.745850594529141,3.051006944444444,2.653437499999996,2.9870135988580433,2.9617720763229602,3.1642656011465164,3.0740844098614097,2.186875,1.8575,2.1764297161756128,1.9334141579388116,3.6205290154631737,3.2116049807670954,3.0500000000000003,3.1062500000000037,3.3044033311511294,3.506613208251302,3.955682551268474,3.3198995590551874
2009-08-31,MONSOON,3.3950000000000005,4.296666666666666,3.6722222222222216,2.72,3.27,3.3652083333333334,2.74625,3.027854180795657,3.4468666094935827,2.871609740508278,2.668404428397701,4.081458333333334,3.8758333333333352,4.056010786861464,4.087602833956573,3.418264011211917,2.6383603372550817,3.0956597222222224,3.0251041666666625,3.2610970482037147,3.4363438132108817,2.5363052725324553,2.9732930284977357,2.2464583333333334,2.1775,2.3938578297053676,2.3026591787102655,2.1878544042548644,2.299821277128629,2.9393750000000005,3.1712500000000037,3.2906419986906776,3.4663654871303327,3.2368075460834342,3.3347246386151146
2009-11-30,POMKH,4.653333333333333,3.7,2.5050000000000003,1.75,2.39,3.7872916666666665,3.340833333333333,3.678045841810728,3.7137114555650803,3.122382381568049,3.138949087609864,4.364791666666667,3.935000000000002,3.9136064721168786,4.019236380136344,3.967926950095209,3.3227350186763993,3.1120138888888884,3.076909722222218,2.958658228922229,3.176136097366308,3.1317766795138793,3.4466977490354753,2.4116666666666666,2.19625,2.1363146978232206,2.0814747199144863,2.2505957318391787,2.3995696449828596,2.91125,2.928750000000004,2.9303851992144065,3.1429174788236,3.4523643896198437,3.3107960260026705
2010-02-28,POMRB,2.545,4.715,2.62375,2.1866666666666665,2.78,4.488541666666666,3.389583333333333,3.224827505086437,3.5593222914560854,3.554993318367795,3.2160125908247306,4.330208333333333,4.227916666666668,4.234163883270128,4.128885876976025,4.180986323591857,3.399487319396547,2.984697420634921,3.114409722222218,2.824694937353337,2.9802571679254886,2.9789198688028926,2.8804979955401575,2.5416666666666665,2.296666666666667,2.156455485360599,2.1265461256942038,2.4650033473948434,2.5165279484145326,2.77875,2.9500000000000037,2.870231119528644,3.056054006358581,3.114498082829434,2.9703789626905457
2010-05-31,PREMON,6.1466666666666665,5.295,3.6375,3.45,3.05,4.861666666666666,4.185,4.393563169718529,4.075013502784448,4.213277168304602,3.5867788402218146,3.9520833333333334,4.501666666666668,4.658498329962077,4.315661775535746,4.446723692427797,4.029495787807761,2.8124851190476194,3.1096180555555515,3.149816962412002,3.3273783624112276,3.456768750745842,3.157816669477719,2.6779166666666665,2.526666666666667,2.6738732912163594,2.876153850797399,3.343305136940991,3.0003196670674477,2.661875,2.872500000000004,2.9421386717171862,3.0883713330135287,3.5233878552946623,2.8999961139755404
2010-08-31,MONSOON,5.823333333333332,2.925,2.672857142857143,2.84,2.52,5.263541666666667,4.792083333333333,4.9654712351644505,4.448125778665454,3.80865450260255,3.42494783905412,3.503541666666667,4.158750000000001,3.965098997977246,4.082285657390585,3.954922409085291,4.122238151177939,2.6778497023809527,2.859776785714282,2.9590330345900586,3.101695322249192,2.687768351207238,2.995923646154179,2.7958333333333334,2.5566666666666666,2.7403239747298156,3.123029555999664,2.244654246475237,2.4017164175244563,2.5618749999999997,2.685000000000004,2.773283203030312,2.931717556037379,2.847585180011273,2.9554523506705768
2010-11-30,POMKH,5.21,2.0466666666666664,2.126666666666667,2.72,2.205,5.555,4.93125,5.0632827410986705,4.65016514830062,4.517454493980128,4.961170496997278,2.9702083333333333,3.745416666666668,3.197726065453014,3.7432473060609652,3.9326301316969627,3.549793908306837,2.52609623015873,2.7651934523809487,2.626086487420702,2.6386057349495484,2.7624550138346566,2.8623252861795705,2.7358333333333333,2.799166666666667,2.7321943848378893,3.1789197305150205,2.114420449090943,2.263173074486661,2.43625,2.638750000000004,2.5459699218181875,2.7199869156893284,2.936075732567756,2.7944661971234623
2011-02-28,POMRB,5.203333333333333,2.78,1.925,2.16,2.165,5.402083333333334,5.595833333333333,5.119302977992536,4.817827032074547,4.295844671706161,4.394127454552686,2.636875,3.2616666666666685,3.030635639271808,3.5807306081576122,3.9981202717992232,4.523588723693712,2.393472222222222,2.590505952380949,2.3456518924524214,2.201814562858226,2.6055201487065958,2.6110380626722067,2.5770833333333334,2.7925000000000004,2.5033166309027335,2.848027447378542,2.3976793423333858,2.4889413205763473,2.3231249999999997,2.4850000000000043,2.3935819530909126,2.56369839723424,2.714889665084267,2.5765413298565467
2011-05-31,PREMON,5.82,2.9633333333333334,3.1222222222222213,2.9966666666666666,2.66,5.209583333333333,5.514166666666666,5.3995817867955225,5.068338654349152,5.874147157787632,5.18528116050939,2.6791666666666663,2.678750000000002,3.0037147168964182,3.47520501777546,3.998664890860311,5.0800429039147845,2.3129662698412696,2.4616865079365047,2.6562800243603415,2.4885546466769677,2.936138132552322,2.7642666057187015,2.3370833333333336,2.679166666666667,2.7006566452083067,2.98728116079791,3.350054670185023,3.0560091041962454,2.14875,2.3875000000000046,2.500149171854548,2.6249442586107357,3.047918278382199,2.424395048828911
2011-08-31,MONSOON,4.926666666666667,2.59,2.1271428571428572,2.023333333333333,2.005,5.8237499999999995,5.289999999999999,5.21041573874398,5.117792119123409,5.145219602579734,4.823804088604246,2.9120833333333334,2.5950000000000024,2.838228830137851,3.325814866122319,2.8002963719065894,2.806255995080405,2.378799603174603,2.325257936507933,2.4446251574733475,2.2613936439920366,2.1695600551132337,2.6208562924443157,2.0316666666666663,2.4750000000000005,2.4297273204583174,2.5676781402236286,2.3327650870170187,2.4676148247180105,2.0493750000000004,2.2587500000000045,2.302089503112729,2.4457158961834984,2.4022180844009275,2.5114978851950034
2011-11-30,POMKH,4.566666666666666,2.72,2.0283333333333338,1.6166666666666665,1.325,6.605885416666667,5.1291666666666655,4.952916109913055,5.094680635838596,5.205628692383394,5.43280187130544,3.0908854166666666,2.763333333333336,2.7909372980827105,3.2224850267498915,2.767204919381981,1.9635796934237817,2.4647943948412703,2.3006746031746,2.278108427817342,2.0594807448121264,2.23179941983241,2.4269527211509985,1.8253125,2.199166666666667,2.104503058941657,2.0448111141113063,2.1826816052491194,2.305857074582308,2.1973511904761907,2.0387500000000043,1.9112537018676372,2.0958609335753278,2.466183848952404,2.3242462922440748
2012-02-29,POMRB,10.76,3.97,2.5500000000000003,0.8200000000000001,2.25,6.899791666666667,6.518333333333333,7.275749665947833,6.1840135302889445,4.799002600167974,4.72163020791686,3.22890625,3.060833333333336,3.2625623788496263,3.341551451294599,3.3007432954607783,2.6671424500251373,2.4930994543650797,2.4569246031746,2.3868650566904055,2.1892594860387815,2.270503525981233,2.3877101050290777,1.8375,1.8641666666666672,1.5907018353649942,1.3356280351782501,2.2783579655000152,2.3286296641203434,2.505052083333333,2.060000000000004,2.0467522211205824,2.1713215281444653,2.1005572387415308,1.95482627008352
2012-05-31,PREMON,6.520416666666668,3.20375,3.185180555555556,2.685833333333333,3.758809523809524,7.193229166666667,6.6934375,6.9736164662353675,6.335514132639393,7.050197129818356,6.160875715899287,3.3452083333333333,3.120937500000003,3.2390374273097757,3.315072250334832,3.68609939419485,2.8430331391754757,2.5177013888888893,2.4726641865079335,2.706191256236466,2.6523015661061584,3.0355582304513806,2.976453423941942,1.8643750000000001,1.786458333333334,2.02875443455233,1.7969663820474924,3.178262692178022,2.870640760286746,3.1365267857142856,2.3347023809523852,2.731575142196159,2.7302445474566213,2.6798915230681803,2.0639516045414283
2012-08-31,MONSOON,6.5775000000000015,3.4537500000000003,2.290625,2.431666666666666,3.3677976190476184,6.6278125,7.106145833333334,6.815169879741221,6.472349706541477,6.206719710248903,7.065618056735852,3.644791666666667,3.3368750000000027,3.3249224563858655,3.334033786101881,2.7472066514113513,2.4848557358147856,2.5902013888888895,2.5135347222222193,2.5399647537418795,2.5654011793653213,2.252480095730444,2.541180316706055,2.1306249999999998,1.8885416666666672,2.1899193273980644,2.0816879510612822,2.164316397854804,2.2795341898290404,4.005151785714285,2.67540178571429,2.986064132936743,2.9756041525025045,2.5508127251572192,2.6905383179020594
2012-11-30,POMKH,5.263333333333334,2.786666666666666,2.061666666666667,1.4233333333333331,5.0139999999999985,5.919010416666667,7.2803125,6.194435261178066,6.3514659272179665,6.283663737889032,6.227071621572318,3.92890625,3.353541666666669,3.1096201404981856,3.240294223078374,2.915177647535722,2.609578224485026,2.6560121527777776,2.5218680555555526,2.3486455189117947,2.3590071260634566,2.3511762622170673,2.4111738839235985,2.391145833333333,1.8402083333333341,1.8832849297721719,1.7829448352781936,1.9784163272736124,2.1174141391361703,4.586133928571428,3.59765178571429,3.7972384797620453,3.6953912162522453,3.042422151763684,2.9409201786901122
2013-02-28,POMRB,5.539999999999999,6.3,3.0966666666666662,3.143333333333333,5.51,5.899895833333334,5.975312499999999,5.932661156706839,6.299961993064282,7.137746666926013,6.696657928089046,3.8775520833333332,3.9360416666666684,4.385772084298911,3.7391053723508096,3.569902275693622,3.808832923237336,2.564661458333333,2.658534722222219,2.6478539780137433,2.718458719556902,2.3509430636839657,2.357375263664505,2.310208333333333,2.4210416666666674,2.3873042911966365,2.4906158606634907,1.9050700156139793,1.9529195988198516,4.801558035714285,4.41265178571429,4.4823430878572275,4.347920059395008,3.77311373170013,3.707335025032954
2013-05-31,PREMON,6.07,3.146666666666667,3.1650000000000005,2.4466666666666668,5.1466666666666665,5.914375,5.862708333333332,5.987596694024104,6.351790933789179,6.789338273367765,5.673125711424457,3.7806249999999997,3.921770833333335,3.8901299172460133,3.63749681111554,4.118449425287249,3.07368979290217,2.4240625000000002,2.65348958333333,2.854712386808246,3.045483100615882,3.3269797247434454,3.208517863372218,2.2079166666666663,2.361250000000001,2.4110492413846485,2.6699599647820778,3.0514991927165775,2.870029332788589,5.199249999999999,4.759616071428576,4.748072519381003,4.665739832014077,4.911547415124717,4.37377786316932
2013-08-31,MONSOON,6.875,3.1,1.58,2.023333333333333,3.703333333333333,5.767916666666666,5.937083333333332,6.342558016414462,6.539207617691353,6.094314719839129,6.314747567201508,3.702916666666667,3.8333333333333357,3.574077950347608,3.5450291168309658,3.314901742245598,3.313540732652632,2.2033333333333336,2.47583333333333,2.344827432084948,2.473927417779086,2.4028921854613614,2.4964558088840696,2.2181249999999997,2.2591666666666677,2.255962878164122,2.523326708204957,2.178114056923423,2.2809713211918234,5.505,4.843500000000005,4.330176844961935,4.394145453712923,4.4852817444146895,4.659513823494398
2013-11-30,POMKH,5.081666666666666,2.365,1.6475,1.0133333333333334,7.86,5.891041666666667,5.891666666666666,5.838201476515344,6.37482315275899,5.9620076963103035,5.932901641001874,3.4608333333333334,3.72791666666667,3.090446770208565,3.347135286276605,3.153153633715241,2.6735384750851487,1.9907500000000002,2.372291666666663,2.0658964592509688,2.0449313031039478,2.111942880171613,2.0139948922156945,2.205,2.1566666666666676,1.7589110602318065,1.8513033527785152,1.827244262002187,1.9488204747087963,5.333988095238095,5.555000000000005,5.742106106977161,5.610510405346301,4.413745053551489,4.306015170953478
2014-02-28,POMRB,4.55,6.1,1.745,3.635,5.109999999999999,6.364166666666668,5.644166666666666,5.322920885909206,6.14226622018386,6.724067900676786,6.365755360551443,3.50625,3.677916666666669,4.294268062125139,3.7954264277437586,4.229223074117319,6.044243681711641,2.0974375,2.0343749999999967,1.9375378755505812,1.7870968415138042,2.032547049187412,2.147799574035799,2.1992279411764706,2.2795833333333344,2.509346636139084,2.7438081379124237,2.0851697736822796,2.1443938296763707,5.4054166666666665,5.455000000000005,5.489263664186296,5.505059200709659,5.663819575726164,5.61991862448158
2014-05-31,PREMON,8.045,1.41,2.8160000000000003,1.85,4.178571428571429,7.051458333333333,6.137916666666666,6.411752531545524,6.573534334369017,6.45337633810405,5.303875782240572,3.804791666666666,3.2437500000000026,3.1405608372750833,3.399264205186803,3.914323395323118,3.0189238283258146,2.3648125,1.9471249999999967,2.288922725330349,2.1575706071358116,2.540997311980179,2.4633067186521327,2.340122549019608,2.1304166666666675,2.24560798168345,2.4810048824319546,2.892015270670123,2.7483409836303596,5.301607142857143,5.212976190476196,4.964986769940349,5.120312766373072,5.995464071074355,5.431402388776546
2014-08-31,MONSOON,8.685,5.2,2.7825,2.5738235294117646,5.242857142857141,7.588750000000001,6.590416666666666,7.321051518927314,7.048532808257936,6.455807499241946,6.15092204605693,3.665520833333333,3.768750000000003,3.96433650236505,3.691113162322336,2.9704931394079206,2.974151652905728,2.468125,2.247749999999997,2.48635363519821,2.471835804130623,1.8146576040493372,2.148253898286161,2.7640808823529412,2.2680392156862754,2.376894200774776,2.612298850450759,2.092660350755089,2.16941546925729,4.799107142857143,5.597857142857148,5.076134919107066,5.219135773787527,4.846477491032979,4.968232452921177
2014-11-30,POMKH,8.77,2.6533333333333333,2.584,1.59,5.49,7.285,7.512499999999998,7.900630911356388,7.4607303750091445,6.238020458367608,6.7901423469199,3.820708333333333,3.8408333333333364,3.4399352347523635,3.516414893090293,3.1530740729991766,2.26898989003937,2.3802916666666665,2.481874999999997,2.525412181118926,2.617622428694832,2.3340701619910638,2.466768132000856,3.260955882352941,2.412205882352942,2.0621365204648656,2.175795703613722,1.632979723698524,1.783594806582796,4.607467532467532,5.005357142857148,5.2416809514642395,5.369009600588323,5.189949276554591,5.069760834691944
2015-02-28,POMRB,5.16,4.6975,1.635,6.45,3.4599999999999995,7.0578125,7.664999999999998,6.804378546813833,7.15901190929761,7.3249705834650785,7.458010692269568,3.938708333333333,3.4902083333333365,3.942961140851418,3.7063546347225347,4.7883441125816715,5.852362929911271,2.1930833333333335,2.454374999999997,2.1692473086713555,2.2296542920413858,2.577949714485971,2.5290642560027004,3.4059558823529414,3.115955882352942,3.8172819122789194,4.790606967320679,2.354892747444882,2.447247502636788,4.475470779220779,4.592857142857149,4.529008570878544,4.786596371452923,5.331927113563093,5.2251226938910325
2015-05-31,PREMON,5.005,4.0539999999999985,2.2233333333333336,3.01,4.295454545454546,6.968125000000001,6.904999999999998,6.0846271280883,6.879103374139664,7.81244474963755,7.136394348161777,3.880291666666666,4.151208333333336,3.98737668451085,3.759187650904569,3.2775155736895245,1.3527593001926053,1.9516805555555556,2.30620833333333,2.190881718536147,2.2008542799767024,2.789810337810376,2.4144913018028324,3.5305392156862743,3.405955882352942,3.494369147367352,4.895583689813288,2.736533969619268,2.718499182971409,4.0937386363636366,4.622077922077928,4.435586960708944,4.675037276650113,5.19933264314928,4.572559187021348
2015-08-31,MONSOON,9.9075,3.5,1.8775,2.5738235294117646,4.069999999999999,7.296250000000001,7.210624999999997,7.613776276852981,7.5227491728870985,7.189034459582852,6.218616074931972,4.0669531249999995,3.726208333333336,3.79242601070651,3.7122907148821,3.8425078128428707,4.988899546809608,1.8537152777777777,2.07995833333333,2.065529031121688,2.0159618987449797,1.6826754753903002,1.8804633101656703,3.4407475490196076,3.4059558823529414,3.1261509001851167,4.445480558688501,2.2581157928054556,2.385260820446212,4.527780303030303,4.328863636363643,4.289352176425366,4.5238750129466325,4.371910817829555,4.470113970438651
2015-11-30,POMKH,6.830000000000001,3.886,1.5577777777777777,2.5866666666666664,3.609,8.095416666666667,6.725624999999996,7.300265766111789,7.509785640447792,7.115938657685915,6.973994775834171,4.065906249999999,4.0343750000000025,3.8298556064239064,3.736548809131261,3.028981297225016,2.545617973884903,2.0151736111111114,1.8234027777777744,1.8624285297841239,1.7336217901101494,1.8522739344930623,1.9830492327936338,3.056372549019607,3.655122549019608,2.9103572067777366,3.8903213488562085,1.6984472861438658,1.8628490874376507,6.213765151515152,3.858613636363643,4.01721130585522,4.266689844476296,4.46944390989243,4.322192368954149
2016-02-29,POMRB,9.725,4.958124999999999,1.8775,4.735,8.813333333333334,8.213020833333333,7.866874999999996,8.270159459667074,8.017175827796535,6.776218707166503,7.583917056495547,4.11978125,4.099531250000002,4.281163363854343,3.9328856309703664,4.993654809262129,4.50679915791118,2.0703819444444447,1.8840277777777743,1.868457117870474,1.6957036926731797,1.8497841644067865,1.8834974719459718,2.6590196078431374,3.226372549019608,3.6402143240666422,4.5242832541930555,3.224881336947824,3.3533851961987864,7.569645833333333,5.196946969696977,5.935660116846465,5.845527759180412,4.202694224166551,4.05852610089916
2016-05-31,PREMON,6.833333333333332,3.785,3.2725,1.65,12.43,8.227708333333332,8.323958333333328,7.695429009133576,7.923601508242319,8.011036081005042,7.31037180171987,4.05653125,4.032281250000002,4.082698018312606,3.904069546806659,3.6580449119329126,3.8894228389934895,2.069097222222222,2.1463194444444413,2.430074270722285,2.433488805878659,2.500900471122769,2.4034820058642605,2.258958333333333,2.886372549019608,2.8441285944399852,3.341660313656151,2.8269666311143076,2.7609949076983673,8.205619047619047,7.230583333333339,8.53339607010788,8.128259542682354,6.353266907933529,5.816371996159137
2016-08-31,MONSOON,9.02,4.2,1.27,0.755,6.7825,9.106458333333332,8.10208333333333,8.225257405480146,8.236824446162789,8.77721362125375,8.292571581841198,3.961015625,4.207281250000002,4.129618810987564,3.9481810952076297,3.889746528489291,3.3579131565064673,2.15203125,1.9944444444444414,1.966044562433371,2.003897253934677,1.9992859378949657,2.311349782383052,2.08625,2.431666666666667,2.008477156663991,2.0373164560222836,2.3227384563099225,2.398756169167041,8.120684523809523,7.908708333333339,7.833037642064728,7.766513882202684,7.984424238499461,8.261421452638661
2016-11-30,POMKH,7.835,2.68,2.155,1.205,5.984285714285713,9.931249999999999,8.35333333333333,8.069154443288088,8.286478860167398,7.676171054944027,7.280661840102745,4.0200000000000005,3.905781250000002,3.5497712865925384,3.735344747210715,3.4254270961645386,3.7282430074811805,2.2578125,2.1437499999999967,2.0416267374600223,2.0796730088507625,1.750696305945357,1.6149119580716271,2.123125,2.0862500000000006,1.6870862939983946,1.399369023148023,1.8256815209464103,1.9463695392308564,6.898214285714285,8.502529761904766,7.0935368709531215,7.253740859489595,7.764971587546846,7.7146661631288715
2017-02-28,POMRB,15.75,5.4,1.94375,4.735,5.758571428571428,10.756666666666666,9.85958333333333,11.141492665972853,9.744816101396578,8.062601631332303,8.64119229792641,4.154999999999999,4.016250000000002,4.289862771955523,4.0044563688877,4.923143280220437,4.756843762601036,2.4386458333333336,2.1603124999999967,2.0024760424760135,2.031228937955708,2.0644347225559385,2.117342619581411,2.16,2.0862500000000006,2.9062517763990368,2.9272047258548706,3.432110073917338,3.457402474534987,6.082589285714285,7.73883928571429,6.559550694000444,6.831857096600823,7.174111643041326,7.074946817938956
2017-05-31,PREMON,7.406666666666666,3.815,4.0525,1.945,5.705,12.204791666666667,10.002916666666664,9.647562266250379,9.470114742545158,9.28045824744439,8.769048628519226,4.32125,4.023750000000002,4.099917663173314,3.9687301328993017,3.71346769886359,3.631343227821994,2.5007291666666664,2.3553124999999966,2.8224856254856086,3.153380746524457,2.648395263428747,2.4548654111619888,2.1518750000000004,2.1600000000000006,2.521751065839422,2.6604544234398078,2.5221555937889852,2.4821273003549913,6.068124999999999,6.05758928571429,6.217730416400267,6.529242757240263,7.202257155243446,6.588284591332486
2017-08-31,MONSOON,15.05,5.25,1.9366666666666663,0.755,6.9825,12.610416666666666,11.510416666666664,11.808537359750227,10.608740103175615,10.212741439107742,11.054043896904957,4.135625,4.286250000000003,4.559950597903988,4.174604093858029,3.9753162598672844,4.029495787807761,2.5180729166666667,2.521979166666663,2.4681580419580316,2.9120265169828157,2.4330085749921366,2.613787352106512,1.9293749999999998,2.1600000000000006,1.8150506395036532,1.8055072656093434,1.957845032116226,2.0505746680268597,6.006339285714286,6.10758928571429,6.52363824984016,6.7552570559022955,6.165846555497,6.261735455411928
2017-11-30,POMKH,13.39,2.96,1.985,1.14,5.668571428571428,12.285833333333333,12.899166666666664,12.441122415850137,11.263199898870107,9.882262123594492,9.012191789834251,3.913125,4.356250000000003,3.9199703587423924,3.970306880860719,3.4890840764303297,2.5712020741249524,2.507916666666667,2.479479166666663,2.274894825174819,2.647535054217091,2.289833202387458,1.9925398025970051,1.7518749999999998,2.1437500000000007,1.545030383702192,1.3711126282758577,1.6471847876856311,1.7846301410329848,6.404330357142858,6.028660714285719,6.181611521332668,6.465307478028098,6.657339246347846,6.528201146704411
2018-02-28,POMRB,13.44,3.635,2.2525,3.02,5.58,12.183749999999998,12.321666666666665,12.840673449510081,11.81911779228516,12.355299420205673,13.275202667139856,3.6975,3.9150000000000023,3.805982215245435,3.9106647677309936,5.2593943784447195,5.180780298609979,2.5424999999999995,2.556666666666663,2.2659368951048915,2.524796537581188,2.28266560556621,2.0623788894564536,1.78875,1.7150000000000005,2.1350182302213154,2.076301296018152,3.617925278276172,3.590817675849765,6.67516369047619,5.984017857142861,5.940966912799601,6.239903126132871,6.345393735928801,6.2103971858717095
2018-05-31,PREMON,7.119999999999999,3.8,3.6625,2.24,9.0675,11.107499999999998,12.249999999999998,10.552404069706048,11.152405932900791,10.520496551738878,10.759628086345954,3.4662499999999996,3.911250000000002,3.803589329147261,3.8879875909094763,3.5886217913412723,3.6601253405920495,2.6164583333333336,2.459166666666663,2.824562137062935,3.1524816015571613,2.9075888004888486,2.730664027742162,1.7928125,1.7887500000000003,2.1770109381327893,2.245837895273743,2.306961336201739,2.2309533625829614,7.340863095238094,6.824642857142862,7.191580147679761,7.262114011160497,6.602521572618331,5.97734018662913
2018-08-31,MONSOON,14.52,3.54,2.603333333333333,0.755,5.786666666666666,,12.1175,12.139442441823629,11.919848544331655,12.539513606062007,12.643735179998622,,3.4837500000000023,3.698153597488357,3.8263574848676436,4.093968131917374,5.036869734759701,,2.62583333333333,2.7360706155710943,3.084439644558441,2.3984222914172575,2.422777093019083,,1.7887500000000003,1.6082065628796736,1.5912183683038832,1.6356784174390868,1.7579581462069633,,6.525684523809529,6.629614755274523,6.846964880567008,6.961614825594081,7.119768150180967
2018-11-30,POMKH,5.31,2.8200000000000003,1.91,1.1725,12.19,,10.0975,9.407665465094178,,11.452292495044468,9.771584357363274,,3.448750000000002,3.3468921584930142,,2.9255174655256853,2.8398351266454696,,2.60708333333333,2.4056423693426563,,2.5725852077613176,2.3443139369215156,,1.7968750000000002,1.4339239377278041,,1.462517749980241,1.618993892043447,,8.156041666666672,8.853768853164715,,6.751663179651031,6.626922308865771
