Date,Season,Verka,Majitha,Chog-wan,Rayya,Gandiwind,Jandiala,Ajnala,Tarsika,Harsa Chhina,Verka_Trend,Verka_SMA,Verka_EWMA,Verka_DES,Verka_TES,Verka_ARIMA,Majitha_Trend,Majitha_SMA,Majitha_EWMA,Majitha_DES,Majitha_TES,Majitha_ARIMA,Chog-wan_Trend,Chog-wan_SMA,Chog-wan_EWMA,Chog-wan_DES,Chog-wan_TES,Chog-wan_ARIMA,Rayya_Trend,Rayya_SMA,Rayya_EWMA,Rayya_DES,Rayya_TES,Rayya_ARIMA,Gandiwind_Trend,Gandiwind_SMA,Gandiwind_EWMA,Gandiwind_DES,Gandiwind_TES,Gandiwind_ARIMA,Jandiala_Trend,Jandiala_SMA,Jandiala_EWMA,Jandiala_DES,Jandiala_TES,Jandiala_ARIMA,Ajnala_Trend,Ajnala_SMA,Ajnala_EWMA,Ajnala_DES,Ajnala_TES,Ajnala_ARIMA,Tarsika_Trend,Tarsika_SMA,Tarsika_EWMA,Tarsika_DES,Tarsika_TES,Tarsika_ARIMA,Harsa Chhina_Trend,Harsa Chhina_SMA,Harsa Chhina_EWMA,Harsa Chhina_DES,Harsa Chhina_TES,Harsa Chhina_ARIMA
2002-11-30,POMKH,15.2595,5.15,7.15,8.2,10.09,12.15,8.045,7.3,10.72,16.588448005698005,17.142333333333333,16.185374874934354,16.04295550452528,18.313339963859484,18.19782369431083,5.415,5.029999999999999,5.037406005909652,5.425701381630889,4.625018183824558,4.6457529678347775,6.486465277777777,7.675215277777782,7.845031327014491,7.358510323975392,6.830273095297798,7.28525363947642,7.919999999999999,7.964999999999998,8.05764915021268,7.916497248114715,8.215012847755983,8.30518014092103,9.44125,9.3925,9.540972216132818,9.534082202324372,9.744988364700621,9.406946156802292,12.0115625,11.8275,11.769058658363816,12.08700984057546,11.810587372926944,11.626710468663108,8.066875,7.844999999999997,7.866145376773091,8.248564691463832,7.304549200239364,7.702556866375178,6.526249999999999,6.5525,6.694234066932125,6.79575982925893,6.766546086695573,6.282840242196384,10.665000000000001,10.642499999999997,10.574864255133912,10.924184756660537,10.451914388622743,10.43518327387954
2003-02-28,POMRB,16.77305128205128,5.39,0.29,7.65,9.1,12.28,8.075,5.83,10.99,16.316299857549858,16.860596153846153,16.420445437781126,16.32393461965369,18.3570301240362,16.450028723866694,5.38875,5.3325,5.178443603545791,5.642449099919431,5.144343803900661,4.472091102979314,6.486465277777778,6.486465277777782,4.823018796208694,7.304591091279592,6.1493068373277495,5.264149061567267,8.2559375,7.707499999999998,7.894589490127608,7.734679730301674,8.153444921677494,8.452824125488046,9.72,9.352500000000001,9.364583329679691,9.493729614127396,9.917386366003253,9.446011265905064,11.933125,12.0775,11.97343519501829,12.287906650283492,12.114628058042943,12.050980672160998,8.112499999999999,7.9862499999999965,7.949687226063855,8.310951183186955,8.354594882117476,7.990877770966533,6.53875,6.5075,6.348540440159276,6.620074180550684,6.947572047927153,6.688618555240849,10.430000000000001,10.817499999999997,10.740918553080347,11.095698535129898,11.0041434722858,10.597876612700968
2003-05-31,PREMON,16.542814814814815,5.67,8.396944444444445,8.68,9.83,11.8025,8.219999999999999,7.0,9.78,16.316299857549854,16.316299857549858,16.4693931885946,16.500095193511154,18.790864540951628,17.23397292109024,5.2325,5.4975000000000005,5.3750661621274745,5.886114787106233,6.02874520811354,5.884324917446104,6.603889520202021,6.486465277777782,6.252589055502995,7.3805100310540945,7.799395131121125,7.260463738384958,8.273125,8.132499999999997,8.208753694076565,8.46544071708163,8.656461979187867,7.584226789746839,9.91,9.530000000000001,9.550749997807815,9.63358864426968,9.734433038602608,9.303541096321482,11.803125000000001,11.945625000000001,11.905061117010973,12.14342061028468,12.90307794991351,12.443500349542905,8.046249999999999,8.147499999999997,8.057812335638312,8.400147388329131,8.467846165804584,8.044580736382677,6.579375,6.545,6.609124264095566,6.78984793547292,7.205155160882077,6.430607339705093,10.3875,10.512499999999998,10.356551131848207,10.752212225535605,11.08835873477272,11.240183799081604
2003-08-31,MONSOON,16.689833333333333,4.91,10.108916666666666,8.9875,10.62,11.45,7.97,6.0,9.9,16.316299857549858,16.316299857549858,16.557569246490093,16.67155903971284,14.190961071291381,16.0465558325908,5.11875,5.28,5.189039697276485,5.824687549899763,6.316632408710127,5.946646034083136,6.721313762626263,6.486465277777782,7.795120099968463,7.483789281494854,9.066997571860249,8.899836381116044,8.134375,8.379374999999996,8.52025221644594,9.141363124981721,8.574455730643084,8.178519127113276,10.026250000000001,9.91,9.978449998684688,9.926656645208167,9.0722156823078,9.43562628273554,11.623125,11.920625000000001,11.723036670206584,11.891289440695735,11.803126034708708,11.779044084735473,8.13015625,8.077499999999997,8.022687401382987,8.312652799167694,8.200221186919784,8.295636777174439,7.069677083333334,6.5325,6.36547455845734,6.659506450360801,6.601920988329951,6.495729007559754,10.458749999999998,10.347499999999997,10.173930679108924,10.554390853219191,10.03889388590516,9.75381332511653
2003-11-30,POMKH,15.2595,4.77,8.08939393939394,7.35,10.09,11.21,7.795,7.675,11.04,16.316299857549858,16.316299857549858,16.038341547894056,16.508934124889475,17.0346629349038,15.735542620698974,5.015,5.1850000000000005,5.021423818365891,5.678855334056353,5.2739861948425935,5.361040395422097,6.721313762626262,6.721313762626268,7.912829635738654,7.554240188989158,6.652023405362382,6.924710203972452,8.168125,8.166874999999997,8.052151329867563,8.109364099180134,8.57142622362873,8.329087993036014,10.2475,9.91,10.023069999210813,10.028789255019827,10.37223122293015,10.108930775442316,11.6265625,11.685625000000002,11.517822002123951,11.643233799058693,11.910490146010153,11.783058291266828,8.36640625,8.014999999999997,7.9316124408297926,8.142610797351988,7.698151049390951,8.09976993357928,7.843016666666666,6.62625,6.889284735074404,6.9937666169862585,7.225297622769542,6.718847319165785,10.6575,10.427499999999997,10.520358407465354,10.84003110880151,10.28047774943624,10.506869225788346
2004-02-29,POMRB,16.77305128205128,4.86,0.29,7.39,10.03,11.78,8.99625,9.377416666666667,11.24,16.316299857549858,16.316299857549858,16.332225441556947,16.6960454205639,17.922824328096645,16.188920233596832,5.055000000000001,5.0525,4.956854291019535,5.540586320385316,5.343979436360754,5.358059719974346,6.721313762626262,6.721313762626268,4.863697781443192,7.498086756895538,2.1553255494727246,2.393082253254363,8.3046875,8.101874999999998,7.787290797920537,7.458763298135993,8.144708400425298,7.641702805770247,10.5,10.1425,10.025841999526488,10.093596002684317,10.077421229728683,9.744119488768728,11.69875,11.560625000000002,11.62269320127437,11.811614559852455,11.653593802527931,11.491625358259949,8.604583333333332,8.245312499999997,8.357467464497875,8.61093339033288,8.22525544884765,7.973649859518373,8.551954166666667,7.5131041666666665,7.884537507711309,7.684809922910422,6.793153085238586,6.565707494613529,10.989999999999998,10.489999999999997,10.808215044479212,11.105862051604204,10.99341894602496,10.916986208869838
2004-05-31,PREMON,16.542814814814815,5.37,8.396944444444445,9.21,10.67,12.33,9.18875,9.6393,11.12,16.316299857549854,16.316299857549858,16.416461190860094,16.797247127318368,18.13275629905131,16.35841672764329,5.215,4.977500000000001,5.122112574611721,5.5513015955079155,5.5810329672685475,5.648522633595071,6.721313762626263,6.721313762626268,6.276996446643693,7.571733692504786,8.317271308245846,8.073374252932993,8.65625,8.234374999999998,8.356374478752322,8.611496984497247,8.571674549313833,8.386305938516273,10.811250000000001,10.352500000000001,10.283505199715893,10.293570777124854,10.309456726620658,10.08509946686297,11.763749999999998,11.6925,11.905615920764621,12.17666220115949,12.207274475747528,11.608717111231773,8.840625000000001,8.487499999999997,8.689980478698725,9.026527529048325,8.762354291581552,8.460152965863712,9.096604166666665,8.172929166666666,8.586442504626786,8.272558851359367,7.958965040676095,8.319475401706365,11.243749999999999,10.824999999999996,10.932929026687527,11.237462384060818,11.162897671102847,10.674320764048478
2004-08-31,MONSOON,16.689833333333333,5.53,10.108916666666666,9.55,11.8,11.5,8.906666666666666,9.0322,11.22,16.316299857549858,16.316299857549858,16.52581004784939,16.908851995330846,15.719342869240695,16.419865511912974,5.405,5.132500000000001,5.2852675447670325,5.597803515919751,5.057046306992292,4.809837224743932,6.721313762626263,6.721313762626268,7.8097645346528815,7.672700296366298,9.818700796934174,9.716898515494105,9.205,8.375,8.833824687251393,9.638925045538622,8.675748438194134,8.634792347145458,11.11,10.647500000000003,10.890103119829536,10.712710046857216,10.141088590900171,10.527036241573894,11.885,11.705000000000002,11.743369552458773,11.933385913067353,11.859298372352848,11.96710926318313,9.108802083333334,8.721666666666664,8.776654953885902,9.150934315693172,8.766020260790693,8.71570134539119,9.262229166666666,8.930979166666667,8.764745502776071,8.55824705119863,7.505185359623486,8.031477589453251,11.4125,11.154999999999996,11.047757416012516,11.358969394245666,10.52727034504154,10.776334992231538
2004-11-30,POMKH,15.2595,5.43,8.08939393939394,9.6,11.4,11.68,8.746666666666668,9.0,11.75,16.316299857549858,16.316299857549858,16.019286028709633,16.69842623441234,16.448598448631483,15.807691467870976,5.628749999999999,5.297500000000001,5.34316052686022,5.598338743050599,5.118345425994824,5.028600411110587,6.721313762626262,6.721313762626267,7.921616296549305,7.740801751161669,7.573715388199417,7.71423422326108,9.5625,8.9375,9.140294812350835,10.170582954390886,8.81231436234604,8.406887189280384,11.363750000000001,10.975000000000001,11.094061871897722,10.94264542891647,10.895872933248732,10.671369885928284,12.066822916666666,11.822500000000002,11.718021731475265,11.904609728137723,11.90455362482098,11.529967292707727,9.389427083333333,8.959583333333331,8.764659638998209,9.1238452805668,8.496685406647611,8.754458347661524,9.262229166666668,9.262229166666668,8.858847301665643,8.764973009919606,8.842404286941717,8.880851904775312,11.475833333333334,11.332499999999996,11.328654449607509,11.63492741557264,11.040815974873034,11.246472096540776
2005-02-28,POMRB,16.77305128205128,5.72,0.29,9.53,11.11,12.28,10.19,9.377416666666667,11.88,16.316299857549858,16.316299857549858,16.320792130046293,16.847365797849896,17.702606862986332,16.251814963004982,5.785,5.512500000000001,5.493896316116132,5.677849942313362,5.376386893132726,4.936963217853628,6.721313762626262,6.721313762626267,4.868969777929583,7.6822775938953,0.883227963456096,1.6646585880957572,9.76875,9.4725,9.2961768874105,10.216507429413753,8.993702354386162,9.08873217791922,11.870000000000001,11.245000000000001,11.100437123138633,11.052254406786982,10.809713236437744,10.842432485326215,12.179895833333333,11.947500000000002,11.94281303888516,12.197284291466447,12.031205823682086,11.810412035417809,9.72,9.25802083333333,9.334795783398924,9.803577214162232,9.261740157927495,9.06071401756329,9.262229166666668,9.262229166666668,9.066275047666053,9.017998509762515,9.140647229007136,9.511435339371591,11.458333333333334,11.492499999999996,11.549192669764505,11.866809482096741,11.737295308571316,11.488786520252713
2005-05-31,PREMON,16.542814814814815,6.3,8.396944444444445,9.93,11.62,13.284583333333332,10.24,9.6393,10.986666666666665,16.316299857549854,16.316299857549858,16.4096012039537,16.918085175085274,17.753600586720736,16.413242923731158,5.8475,5.745000000000001,5.816337789669679,5.920740393805855,6.008678041236946,5.817533930918946,6.721313762626263,6.721313762626268,6.280159644535528,7.753518285538223,8.410738173687312,7.524147594093725,9.95375,9.6525,9.5497061324463,10.37659654055782,9.811422397700003,9.346435191284279,12.3025,11.4825,11.30826227388318,11.256368573671327,11.22782210915396,11.145855887563556,12.114895833333332,12.186145833333335,12.479521156664429,12.856658729094413,12.646803066282844,12.259686842581383,10.125833333333334,9.52083333333333,9.696877470039354,10.279758295445438,9.770360568363493,9.606318520138657,9.262229166666668,9.262229166666668,9.295485028599632,9.276051055996845,9.612260482015872,9.4138310326789,11.3159375,11.459166666666663,11.32418226852537,11.683898966759648,11.872803856461628,11.284242476039807
2005-08-31,MONSOON,16.689833333333333,5.85,10.108916666666666,10.48,14.9,11.45,10.5,9.0322,11.213333333333333,16.316299857549858,16.316299857549858,16.521694055705552,17.005348145089446,16.523319782179144,16.467658722554084,5.88375,5.825000000000001,5.829802673801807,5.990444992865838,6.138988650479895,5.770651358999505,7.704871454933955,6.721313762626268,7.811662453387983,7.85203982407867,10.037506978918199,8.671713073393505,10.08375,9.885000000000002,9.92182367946778,10.782867624246188,9.758182154327251,9.707822215891555,12.421249999999999,12.2575,12.74495736432991,12.182386686716459,11.465425313080814,11.682043174876283,12.183247023809523,12.173645833333335,12.067712693998658,12.245649533246844,12.480214888722326,12.646840696969909,10.335,9.919166666666664,10.018126482023613,10.700429142575253,9.715939306459935,9.811909334354958,9.262229166666666,9.262229166666668,9.190171017159779,9.31357650323504,8.845242727991018,9.288742916451856,11.0446875,11.457499999999996,11.279842694448554,11.636151147996916,10.961416047880173,11.019109595618593
2005-11-30,POMKH,15.2595,5.61,8.08939393939394,10.15,11.76,11.21,10.4,9.0,10.6175,16.316299857549858,16.316299857549858,16.01681643342333,16.775483974836913,16.17924562308505,15.849353832771023,5.87625,5.870000000000001,5.741881604281085,5.961192752138013,5.916497694115356,5.750189176909609,8.688429147241647,6.721313762626267,7.922755047790366,7.917662018986607,7.911665954235869,8.144710508699552,10.243749999999999,10.0225,10.013094207680668,10.626635521350313,9.848610364095475,10.39128716349046,12.59,12.3475,12.350974418597946,12.161812648117161,12.17160732580177,12.388463754983063,12.310348214285714,12.056145833333336,11.724627616399196,11.819291516504286,12.205495254951074,11.81796232747185,10.3975,10.332499999999996,10.170875889214168,10.889100635958819,9.729835237468082,10.072869111747494,9.262229166666668,9.262229166666668,9.114102610295868,9.333510143020437,9.475976265037275,9.062229534037996,10.990416666666667,11.174374999999996,11.014905616669132,11.37415812192619,11.330804971314201,11.603213078469887
2006-02-28,POMRB,16.77305128205128,5.83,8.15846153846154,10.02,11.7,13.296809523809525,10.21,9.377416666666667,10.8425,16.316299857549858,16.316299857549858,16.31931037287451,16.908900847426438,17.589154393942927,16.28813340841705,5.7775,5.897500000000001,5.777128962568652,5.985501714409524,6.069869833063663,5.856285944151461,8.688429147241646,8.688429147241653,8.017037644058835,7.983916559660998,0.48127730254269707,3.2263674074466566,10.5275,10.145,10.0158565246084,10.31604658997695,9.882809226304158,10.084459050016681,12.6425,12.495000000000001,12.090584651158768,12.1318698827903,11.863938246199083,12.116713103005296,12.616294642857143,12.310348214285717,12.353500379363329,12.675114673551555,12.018526734058105,11.673800766945984,10.45875,10.337499999999997,10.186525533528501,10.864070783620207,10.839542883044631,10.588629859304339,9.262229166666668,9.262229166666668,9.219428232844187,9.44593690253014,9.704316114139766,9.109502953896202,11.147083333333333,10.914999999999996,10.94594337000148,11.273167788568838,11.56209470780007,11.029380961634217
2006-05-31,PREMON,16.542814814814815,6.13,8.396944444444445,10.72,12.38,13.284583333333332,10.72,9.6393,11.59,16.316299857549854,16.316299857549858,16.408712149650633,16.967224460840658,17.534355749127567,16.44490242704559,5.51125,5.855,5.918277377541191,6.087161663539319,6.534763662784732,6.521064145783935,8.688429147241647,8.688429147241653,8.16900036421308,8.053540603590228,9.33298912411794,8.412723305424485,10.71875,10.3425,10.297513914765041,10.651834131001678,10.579730017769284,10.141997123985801,12.471250000000001,12.685000000000002,12.20635079069526,12.26805344335975,12.229973580924376,12.19176065162247,13.231870535714284,12.310348214285717,12.72593356095133,13.094060536364589,13.226219885297635,13.079145170824765,10.436250000000001,10.457499999999996,10.3999153201171,11.047425582373748,10.61139673559845,10.435226671637992,9.262229166666668,9.262229166666668,9.387376939706513,9.598160655075679,10.011901390155368,9.396307834647693,10.868645833333332,11.06583333333333,11.203566022000889,11.478750736375135,11.415609713935492,10.987365766093598
2006-08-31,MONSOON,16.689833333333333,5.23,10.108916666666666,11.96,14.56,13.897571428571426,10.51,9.0322,11.863333333333335,16.316299857549858,16.316299857549858,16.521160623123713,17.04458869858158,16.942883642432918,16.495257083006532,5.20875,5.700000000000001,5.642966426524715,5.891113398990571,6.052921643090631,5.818128754569057,8.688429147241647,8.688429147241653,8.944966885194514,8.150392441985904,10.993946161687518,9.05461580397839,10.65375,10.712499999999999,10.962508348859025,11.863328697689921,10.533055492636617,10.440779377719196,12.28375,12.600000000000003,13.147810474417156,12.883920014039964,13.364078497393908,13.433653331524782,13.5415,12.922241071428573,13.194588707999369,13.615823057676556,12.48045234047835,12.573581745500695,10.434583333333332,10.459999999999996,10.44394919207026,11.023434296761076,10.496924703833656,10.627325215674714,9.262229166666666,9.262229166666668,9.245306163823908,9.556028677595256,9.240765731122217,9.204337374120838,10.092395833333335,11.228333333333332,11.467472946533867,11.717427705701303,10.851041002424422,11.49464484999037
2006-11-30,POMKH,15.2595,4.1,8.08939393939394,10.2,10.73,13.687035714285713,10.21,9.0,7.74,16.316299857549858,16.316299857549858,16.016496373874226,16.806819819766247,16.056568798119883,15.873411979533966,5.034999999999999,5.322500000000002,5.025779855914829,5.364866797800938,5.693516991748831,5.548969661734089,8.688429147241647,8.688429147241653,8.602737706874285,8.214289138022629,8.901432657918447,8.13923627269539,10.56875,10.725,10.657505009315415,11.048188807973032,10.83690717160491,10.534061665923533,12.10375,12.342500000000003,12.180686284650294,12.462211521941425,12.496073711443984,12.590612939317412,13.5415,13.541500000000001,13.391567510513905,13.767337680470453,13.462232936015189,13.310982532375577,10.366666666666667,10.412499999999996,10.350369515242157,10.812983022789131,10.17593709192305,10.550016737811692,9.262229166666668,9.262229166666668,9.147183698294345,9.516004104765457,9.568927323433225,9.091701464038197,9.734583333333333,10.508958333333332,9.976483767920321,10.34136290956234,11.469091646259963,11.406576851208504
2007-02-28,POMRB,16.77305128205128,4.92,8.15846153846154,9.45,11.23,13.296809523809525,10.386666666666663,9.377416666666667,7.51,16.316299857549858,16.316299857549858,16.31911833714505,16.93392432671126,17.53108755724764,16.309105620595595,4.9725,5.095000000000002,4.983467913548897,5.1462273350819805,5.610104048623081,5.28743649429827,8.688429147241646,8.688429147241653,8.425027239509186,8.278762696488085,6.159246709284328,8.45390886603732,10.64125,10.5825,10.174503005589248,9.85179787404229,10.587108036456883,10.530362914152551,11.658750000000001,12.225000000000001,11.800411770790177,12.253719377603105,12.030164794863667,12.076301881999337,13.541499999999997,13.5415,13.353664315832154,13.64296790622634,14.284752963141797,14.000031650991362,10.331666666666665,10.456666666666662,10.36488837581196,10.720893988425432,10.692081845293298,10.351701206182085,9.262229166666668,9.262229166666668,9.239276885643275,9.583300265681144,9.836977053945914,9.287393600111553,9.875416666666666,9.675833333333332,8.989890260752192,9.318898894692918,10.71414346309312,9.213633933303086
2007-05-31,PREMON,16.542814814814815,5.65,8.396944444444445,10.61,11.41,13.284583333333332,10.0,9.6393,12.06,16.316299857549854,16.316299857549858,16.408596928212955,16.98720715213014,17.408313798116517,16.463184377399525,5.07,4.975000000000002,5.250080748129339,5.19045213360113,5.828886363822071,5.971452995355213,8.688429147241647,8.688429147241653,8.413794121483289,8.34655074838693,8.966319687459567,8.448506101468345,10.724374999999998,10.555,10.34870180335355,10.105017652012046,10.89833177852464,10.37205701438049,11.44125,11.9825,11.644247062474106,12.134898265562384,12.382830864921926,12.09942100191174,13.5415,13.5415,13.326031922832625,13.57492176918664,14.12734096014409,13.47296643918313,10.362916666666665,10.276666666666662,10.218933025487175,10.444314573434557,10.786352878994792,10.498534012319398,9.322258012820514,9.262229166666668,9.399286131385965,9.701554177555716,10.10728774876295,9.440215457054324,10.482499999999998,9.793333333333333,10.217934156451316,10.314127105780779,9.755148679983586,9.612929414596536
2007-08-31,MONSOON,16.689833333333333,5.21,10.108916666666666,12.65,11.97,13.897571428571426,10.95,9.0322,12.52,16.316299857549858,16.316299857549858,16.521091490261107,17.06054602995927,17.160684698064546,16.511193919740904,5.2124999999999995,4.970000000000002,5.234048448877603,5.118154628177306,5.04468700720257,4.760540686966763,8.688429147241647,8.688429147241653,9.091843139556639,8.441513034719105,10.695132642437146,9.652129356725371,10.84625,10.7275,11.26922108201213,12.06873760266568,10.72193066716519,10.867268512255322,11.624687499999999,11.334999999999999,11.774548237484463,12.174340755455777,13.64503647050873,12.709218526789426,13.5415,13.5415,13.554647725128145,13.85473069100864,13.151701629903673,13.567960819465954,10.365416666666665,10.386666666666661,10.511359815292305,10.711924250235528,10.292801783079153,10.225442285182416,9.382286858974357,9.262229166666668,9.252451678831578,9.633853071564687,9.380920000688734,9.284604111276108,11.661249999999999,9.957499999999998,11.13876049387079,11.167431998946288,9.887294187521071,11.789136087046879
2007-11-30,POMKH,15.2595,4.9,8.08939393939394,10.175,11.58,13.687035714285713,10.02,9.480230769230767,11.94,16.316299857549858,16.316299857549858,16.016454894156663,16.819562669115648,16.001610139750923,15.887304515297977,5.325,5.170000000000002,5.100429069326562,4.976672351517681,4.271132685663992,4.131459015656671,8.688429147241647,8.688429147241653,8.69086345949156,8.503465277873055,8.680522602214193,8.09997981092936,10.978124999999999,10.721249999999998,10.83153264920728,11.168464304610067,11.17745977453463,11.111050808857417,11.755625000000002,11.5475,11.69672894249068,12.113431106733785,11.366044223925112,11.121592384009253,13.5415,13.5415,13.607602920791173,13.886034829187077,13.588108077885433,13.751708578988849,10.380416666666665,10.339166666666662,10.314815889175383,10.431672705928362,10.232078305993861,10.466326796099136,9.382286858974359,9.382286858974359,9.343563314991254,9.69854472411769,9.556265324368827,9.09496558456684,12.451666666666668,11.007499999999997,11.459256296322472,11.532870881340427,11.035260701789216,9.980862536880622
2008-02-29,POMRB,16.77305128205128,5.26,8.15846153846154,10.45,11.8475,13.296809523809525,10.596666666666666,9.377416666666667,12.74,16.316299857549858,16.316299857549858,16.31909344931451,16.944100226784908,17.501825661562023,16.321216139251327,5.362500000000001,5.255000000000001,5.164257441595938,4.975543747267058,5.368360340904956,4.886514219348385,8.688429147241646,8.688429147241653,8.477902691079551,8.565939904366296,7.7399166280483245,10.400034395827596,10.941875,10.971249999999998,10.678919589524366,10.690345536167094,10.817017390540737,10.412269515669207,11.888124999999999,11.701874999999998,11.757037365494408,12.12906642104939,11.541079001270328,11.424650385356971,13.541499999999997,13.5415,13.483285561998514,13.701940543127703,14.14047722017429,13.578851074605799,10.260416666666666,10.391666666666662,10.427556200171896,10.51390233061325,10.561550404203963,10.315845526637007,9.382286858974359,9.382286858974359,9.35710465566142,9.720698748053529,9.940838733669194,9.424675410093293,12.504583333333333,12.314999999999998,11.971553777793483,12.079238526930345,11.795691516971267,10.834831519975685
2008-05-31,PREMON,16.542814814814815,6.21,8.396944444444445,10.665,11.84,13.284583333333332,9.91,9.6393,13.153333333333334,16.316299857549854,16.316299857549858,16.40858199551463,16.995333195173547,17.336432081036126,16.4737414074672,5.37875,5.395000000000001,5.582554464957562,5.282256643563764,6.116260814223613,5.762441068917259,8.688429147241647,8.688429147241653,8.44551939242551,8.631675028015318,8.743619264789617,8.150686519479441,11.06,10.984999999999998,10.67335175371462,10.571128909795346,11.361327507281707,10.72189697553897,12.036875,11.809375,11.790222419296644,12.13938239743111,12.032179606162106,11.601997081909563,13.5415,13.5415,13.403804670532441,13.604221309577474,14.081432278190663,13.39317745180873,10.245833333333332,10.369166666666661,10.220533720103138,10.230920036736197,10.663947224731004,10.33950003781365,9.382286858974359,9.382286858974359,9.469982793396852,9.80497413430412,10.191909272358256,9.472380665357559,12.458333333333334,12.588333333333331,12.444265600009423,12.604663933680103,12.193344619895479,12.743907746988679
2008-08-31,MONSOON,16.689833333333333,4.95,10.108916666666666,12.305,12.6,13.897571428571426,10.08,9.0322,11.85,17.255918447293446,16.316299857549858,16.52108253064211,17.0670351439507,17.273256743535885,16.520396752341448,5.467499999999999,5.330000000000001,5.329532678974537,5.1848095768927704,5.665887357744192,5.350027955339373,8.688429147241647,8.688429147241653,9.110878302121971,8.724531029272724,10.47298909178699,9.452070422026175,11.15875,10.898749999999998,11.326011052228772,11.886401260320724,11.061436718723167,11.199088351996025,12.0796875,11.966875,12.114133451577986,12.325393938550375,13.213017485080792,11.868519951823126,13.5415,13.5415,13.601311373748036,13.869287663737367,13.398874994648843,13.519153282134859,10.360416666666667,10.15166666666666,10.164320232061883,10.118630607476748,10.563055265637052,10.395771462627447,9.382286858974357,9.382286858974357,9.294869676038111,9.711697362630826,9.49571357069491,9.28279969877465,12.448333333333334,12.42083333333333,12.206559360005654,12.470240981189162,11.885686307640466,12.479152690341342
2008-11-30,POMKH,15.2595,5.29,8.08939393939394,11.465,12.14,13.687035714285713,10.773333333333332,9.480230769230767,12.24,18.195537037037038,16.316299857549858,16.016449518385265,16.824744600858914,15.977559889235819,15.8953268571206,5.517499999999999,5.4275,5.313719607384723,5.201005187467161,5.072169000546321,4.809513061502526,8.688429147241647,8.688429147241653,8.702284557030758,8.784323573593277,8.468872232411316,8.233427135531537,11.089374999999999,11.221249999999998,11.381606631337263,11.955093481513243,11.309783678300162,10.885681762209684,12.06625,12.106875,12.124480070946792,12.361260496311026,11.700673184902504,11.920403495584369,13.5415,13.5415,13.635601109963108,13.893267210726112,13.59917461621621,13.721852632965268,10.442083333333333,10.339999999999993,10.407925472570462,10.392020374307759,9.822643754837397,10.017335148469328,9.382286858974359,9.382286858974357,9.369014113315174,9.75713818946144,9.752296786988307,9.34709099085572,12.306666666666667,12.495833333333332,12.219935616003394,12.516856279944616,12.161021639046425,11.054486478369803
2009-02-28,POMRB,24.29,5.58,8.15846153846154,9.95,11.63,13.296809523809525,10.76,9.377416666666667,12.36,18.195537037037035,18.195537037037035,19.32586971103116,18.522481200100803,17.487376306866945,16.328209434232697,5.692500000000001,5.5075,5.420231764430834,5.307405091470513,5.4977533807616075,5.547433445384734,8.688429147241646,8.688429147241653,8.48475534960307,8.844585613483805,8.180791372476643,7.49466842210632,11.125625,11.096249999999998,10.808963978802357,10.652207959161386,11.299739686681658,11.46698795301964,12.532499999999999,12.052500000000002,11.926688042568074,12.269477130827479,11.943270732688532,12.075749545579574,13.541499999999997,13.5415,13.500084475501675,13.705533827507699,13.985911096923795,13.560587962764771,10.657083333333333,10.380833333333326,10.548755283542278,10.582747149820943,10.677018925529236,10.498029594552584,9.382286858974359,9.382286858974357,9.37237513465577,9.764802100193664,9.929178583663997,9.413963443923297,12.3875,12.400833333333331,12.275961369602037,12.587135720184362,12.651407906430883,12.178287858504264
2009-05-31,PREMON,16.542814814814815,6.29,8.396944444444445,10.61,11.95,13.284583333333332,10.4,9.6393,12.4,18.195537037037035,18.195537037037035,18.21264775254462,18.25576142611464,18.466671692116883,19.320925419883622,5.96875,5.5275,5.7681390586585,5.624537596983559,6.44339429817826,6.169157180053331,8.688429147241647,8.688429147241653,8.44963098753962,8.908055761271273,8.64246198597367,8.308947703280184,11.326875,11.082499999999998,10.729378387281415,10.377145371602918,11.546605368112175,10.809980732981135,13.152500000000002,12.080000000000002,11.936012825540844,12.273572133873522,12.173224645446393,11.955033705312825,13.5415,13.5415,13.413884018634338,13.6060065711218,14.013796796216086,13.38200576581176,10.824166666666667,10.503333333333327,10.489253170125366,10.533615966585948,10.59071848860411,10.436066048156533,9.382286858974359,9.382286858974357,9.479145080793463,9.83817076567906,10.185995549098738,9.487278709086496,12.543750000000001,12.212499999999997,12.325576821761222,12.643834370682828,12.644950741428813,12.786885305270822
2009-08-31,MONSOON,16.689833333333333,6.27,10.108916666666666,12.65,16.22,13.897571428571426,11.31,9.0322,13.25,18.171787037037035,18.195537037037035,17.6035219848601,18.073559774069473,18.319718986942032,17.125503316206462,6.1537500000000005,5.8575,5.9688834351950995,5.902663516271245,5.298385990929358,5.174830432981225,8.688429147241647,8.688429147241653,9.113345259190439,8.998594307621541,10.360285359595817,9.305192840730834,11.743125000000001,11.168749999999998,11.49762703236885,11.983572388799349,11.173988731271045,11.020030138243165,13.47,12.985000000000001,13.649607695324505,13.277071130948128,13.218874014137416,12.229911615114839,13.5415,13.5415,13.607358982609174,13.87017464023146,13.585682155932211,13.512319475875485,10.845000000000002,10.810833333333328,10.81755190207522,10.94624737719202,10.783855740821316,10.464051320609029,9.382286858974357,9.382286858974357,9.300367048476078,9.736684495834265,9.523106030480065,9.312769243074314,13.0425,12.562499999999996,12.695346093056735,12.995022175506975,11.943246991153051,12.18308248461425
