Date,Season,Revati,Dubhad,Maniyar,Nagra,Navanagar,Rasra,Siar,Bansdih,Pandah,Belhari,Murli Chhapra,Sohaon,Bairiya,Hanumanganj,Garwar,Chilkahar,Revati_Trend,Revati_SMA,Revati_EWMA,Revati_DES,Revati_TES,Revati_ARIMA,Dubhad_Trend,Dubhad_SMA,Dubhad_EWMA,Dubhad_DES,Dubhad_TES,Dubhad_ARIMA,Maniyar_Trend,Maniyar_SMA,Maniyar_EWMA,Maniyar_DES,Maniyar_TES,Maniyar_ARIMA,Nagra_Trend,Nagra_SMA,Nagra_EWMA,Nagra_DES,Nagra_TES,Nagra_ARIMA,Navanagar_Trend,Navanagar_SMA,Navanagar_EWMA,Navanagar_DES,Navanagar_TES,Navanagar_ARIMA,Rasra_Trend,Rasra_SMA,Rasra_EWMA,Rasra_DES,Rasra_TES,Rasra_ARIMA,Siar_Trend,Siar_SMA,Siar_EWMA,Siar_DES,Siar_TES,Siar_ARIMA,Bansdih_Trend,Bansdih_SMA,Bansdih_EWMA,Bansdih_DES,Bansdih_TES,Bansdih_ARIMA,Pandah_Trend,Pandah_SMA,Pandah_EWMA,Pandah_DES,Pandah_TES,Pandah_ARIMA,Belhari_Trend,Belhari_SMA,Belhari_EWMA,Belhari_TES,Belhari_ARIMA,Murli Chhapra_Trend,Murli Chhapra_SMA,Murli Chhapra_EWMA,Murli Chhapra_DES,Murli Chhapra_TES,Murli Chhapra_ARIMA,Sohaon_Trend,Sohaon_SMA,Sohaon_EWMA,Sohaon_DES,Sohaon_TES,Sohaon_ARIMA,Bairiya_Trend,Bairiya_SMA,Bairiya_EWMA,Bairiya_DES,Bairiya_TES,Bairiya_ARIMA,Hanumanganj_Trend,Hanumanganj_SMA,Hanumanganj_EWMA,Hanumanganj_DES,Hanumanganj_TES,Hanumanganj_ARIMA,Garwar_Trend,Garwar_SMA,Garwar_EWMA,Garwar_DES,Garwar_TES,Garwar_ARIMA,Chilkahar_Trend,Chilkahar_SMA,Chilkahar_EWMA,Chilkahar_DES,Chilkahar_TES,Chilkahar_ARIMA
2002-05-31,PREMON,4.18,3.48,5.326666666666667,3.91,3.91,4.94,4.855,4.17,4.395,5.596666666666668,7.2349999999999985,6.58,5.64,5.815,3.81,4.18,2.6262499999999998,2.9699999999999998,3.329142828545355,3.435146931602277,4.228397369891945,4.533528463696659,3.480625,3.1337500000000005,3.306559034435452,3.37670496007714,4.012187765943851,3.577201028783453,3.6175,3.368333333333335,4.045537832302447,3.7435987961966903,5.333738668348917,5.112327529238642,2.15125,1.99375,2.648010182708065,2.8263400037249853,3.295804608879061,3.123230267367861,3.45875,2.655000000000001,2.9719755486485897,2.567765843226199,3.90762361617297,3.033233253199958,3.3141666666666665,2.8766666666666687,3.640533751886246,3.8030368681885096,5.366840686578535,4.9750584387300485,3.33875,3.0774999999999983,3.973389324847747,4.072920370081823,5.141824286326203,5.250784096960551,2.885,2.543749999999998,3.290834559090114,3.0828251217878546,4.326755226508082,4.8753080408380685,2.8575000000000004,2.52125,3.2784331996514298,3.1533427451515084,4.023592168179728,3.9924548821291337,5.2091666666666665,4.9483333333333315,5.260207682233579,6.7280176024197615,7.040356072202123,5.1343749999999995,4.82375,5.821692564591675,5.408644465566542,7.577074489299138,7.346728964254632,3.98875,4.1375,4.9942945526289115,4.979087294959683,6.50440734828709,6.913183113181094,4.38125,4.045000000000001,4.492898903742357,4.07238422297201,5.053904428023854,5.696061848951501,4.022812500000001,3.5206249999999986,4.4254215144512985,4.253703107528624,5.803091156398484,4.224440716939634,3.1075,2.6637499999999985,3.250390631570009,2.8528010770985253,4.449931752135286,4.34470065597794,2.6374999999999997,2.7899999999999987,3.326121104224715,3.193210074724257,4.204247987718134,4.801023677193654
2002-08-31,MONSOON,1.92,3.8,2.695,1.455,2.34,3.733333333333333,2.015,2.35,2.07,5.73,4.42,3.63,4.42,3.085,2.94,2.47,2.6399999999999997,2.6424999999999996,2.765485697127213,3.1286309788032387,2.647484459746062,2.760352733734117,3.6940625000000002,3.40625,3.503935420661271,3.499644081212914,3.216183019939069,3.180022430689479,3.6729166666666666,3.583333333333335,3.505322699381468,3.7464416110478993,2.247594699253411,2.377960373982499,2.3075,2.14125,2.1708061096248388,2.558502039312,1.0353800279249394,1.2762495786860835,4.3256250000000005,2.680000000000001,2.7191853291891537,2.5131453730424154,1.8862719596273028,2.255209813534845,3.3162499999999997,3.3241666666666685,3.6776535844650806,3.976720742394768,2.27627405068499,1.4784519002085243,3.291875,3.3362499999999984,3.1900335949086482,3.3789778338635004,2.075007996786475,1.8891346151458628,2.97,2.833749999999998,2.914500735454068,2.984192496425438,1.7590179421176697,1.8462437171075852,2.73125,2.8600000000000003,2.795059919790858,3.0691511613533753,1.3599273101239515,1.1743325367785844,5.443333333333334,5.008333333333331,5.448124609340148,3.870285314768826,4.048289364200491,5.3306249999999995,5.112500000000001,5.2610155387550055,5.264464196068148,3.84692050510388,3.754191640157981,3.9074999999999998,4.0075,4.448576731577347,4.777712686573393,2.5302633024699364,2.4213054909033382,5.1275,3.95,4.463739342245414,4.112275956670442,3.1542348021817115,3.290747100253303,4.354375,3.7937499999999984,3.889252908670779,3.979797776565268,1.9305053444939024,5.975711421557888,3.1131249999999997,3.0424999999999986,3.126234378942005,2.8672535865588156,1.9803435549143946,2.024990610343549,2.4625000000000004,2.614999999999999,2.983672662534829,3.196327985934075,1.9996616549642396,1.3994012116611048
2002-11-30,POMKH,1.33,3.76,3.18,0.86,8.31,1.7333333333333332,1.965,1.895,1.385,4.683333333333334,3.1500000000000004,0.94,5.33,3.91,2.02,0.63,2.78375,2.6099999999999994,2.191291418276328,2.6759103293703714,1.8153235899573195,1.6355026692140195,3.9668750000000004,3.5549999999999997,3.6063612523967623,3.5809292104413353,2.9593264067915754,3.6620273505605763,3.660833333333333,3.651666666666668,3.375193619628881,3.749286588276604,3.007770918159446,3.0037211707071063,2.620625,2.16125,1.6464836657749033,2.0186156332870118,1.4311182430882181,1.5139550311392,4.611875,4.237500000000001,4.955511197513492,3.4659927934365107,2.60480072861124,2.084351763335121,3.397708333333333,3.3041666666666685,2.899925484012382,3.0625257904603087,2.3870929633803093,2.2651321613676827,3.325625,3.3412499999999983,2.7000201569451887,2.7739050349906798,2.874413600807422,2.7663393926762256,3.1243749999999997,2.936249999999998,2.506700441272441,2.8353066517900665,2.509812483560896,2.419213505466991,2.685625,2.8550000000000004,2.2310359518745146,2.812089310195559,2.095402581983324,1.867029805027548,5.653333333333334,5.4099999999999975,5.142208098937422,5.053260913118339,4.989475179891125,5.591875,5.15625,4.416609323253003,4.878491914665389,5.205058293699521,4.7160122986583435,3.72125,3.9700000000000006,3.0451460389464082,4.015781803113624,3.585370258391597,3.0876741026168113,5.51875,4.812500000000001,4.810243605347248,4.354786248288184,4.056369713238178,4.164078348723282,4.52625,4.251874999999998,3.8975517452024673,3.964407250507087,3.3294054261834076,2.9250790988421795,3.555,3.1724999999999985,2.6837406273652027,2.810439393868091,2.2275273031136447,2.049516170505301,2.39875,2.6599999999999993,2.0422035975208974,3.199448925245121,2.4810109896677455,2.4927627538135804
2003-02-28,POMRB,3.25,4.2925,3.575,3.59,3.095,2.9066666666666663,4.135,3.6,2.58,5.8966666666666665,7.215,4.23,6.38,5.0175,3.4450000000000003,1.78,2.9399999999999995,2.6699999999999995,2.6147748509657966,2.781534571984303,2.78678155939953,2.9951015044340497,4.026875,3.833125,3.880816751438058,3.7792439833364626,3.7095882677189485,3.412188093730008,3.6606249999999996,3.694166666666668,3.4551161717773287,3.7521337288539596,3.3708330472375474,3.264966802052292,2.8431249999999997,2.45375,2.423890199464942,2.705353064648115,2.385374633729636,2.321423367501719,4.7975,4.41375,4.211306718508095,3.3816417488415316,3.1390199801225873,2.049177026395488,3.4435416666666665,3.3283333333333354,2.9026219570740954,2.9012781859851375,3.7635783975210835,2.7760826643340755,3.40125,3.2424999999999984,3.274012094167113,3.178792426568621,4.17435952340389,3.6420979605591,3.1931249999999998,3.003749999999998,2.9440202647634646,2.9468985697826713,2.8971771620985303,2.844998656399657,2.725,2.6075000000000004,2.3706215711247087,2.8161369825417957,2.611933797406137,2.5568394791058893,5.660833333333334,5.476666666666664,5.443991526029119,5.52920149215652,6.054150379747128,5.588125,5.505,5.535965593951802,5.295082526961215,6.32785429702735,5.605946364029667,3.5,3.8450000000000006,3.519087623367845,3.990438058867536,4.39855519071252,4.228854002048512,5.5859375,5.442500000000001,5.438146163208349,4.797075571926238,5.371236944523987,5.647604280633441,4.5265625,4.456874999999998,4.34553104712148,4.28125361500434,4.387636088333541,3.994467981302503,3.91,3.0537499999999986,2.9882443764191216,2.863019472843784,3.088289009896426,2.698422530011693,2.4775,2.2649999999999992,1.9373221585125386,3.2025729220453685,2.6914492505979712,2.5610874896929854
2003-05-31,PREMON,5.09,4.55,5.06,5.244999999999999,5.495,5.494999999999999,5.52,5.135,5.02,7.0100000000000025,7.93,5.59,6.25,6.37,7.82,5.25,3.1999999999999997,2.8974999999999995,3.6048649105794777,3.406231772450791,4.079467944383513,4.366906428351035,3.8606249999999998,4.100625,4.148490050862835,3.9936570901080923,4.600077225421231,3.9002925768114753,3.6174999999999997,3.6275000000000013,4.097069703066397,3.754983042548102,5.533432288210672,5.205362717472799,3.0237499999999997,2.7874999999999996,3.552334119678965,4.126257316603874,3.8217491515181172,3.7303919715253007,3.9775000000000005,4.8100000000000005,4.724784031104857,3.713134999515818,5.079098882757424,3.3839766680733487,3.5974999999999997,3.467083333333335,3.9395731742444573,4.1754480995553,5.384695461999276,4.982968726922955,3.5062499999999996,3.4087499999999986,4.172407256500268,4.173163531883717,5.155121219718963,5.144498110324042,3.1712500000000006,3.244999999999998,3.820412158858079,3.2588081672659905,4.6417140793959435,4.887435140218817,2.726875,2.7637500000000004,3.4303729426748255,3.3669344701985096,4.047687766396773,4.059401644156864,5.45625,5.829999999999997,6.070394915617473,6.83356287913165,6.854841281077603,5.9075,5.67875,6.4935793563710815,5.842251300008009,7.606560716121165,7.759787604983858,3.7512499999999998,3.5975000000000006,4.347452574020707,4.26542179261799,6.348058143495976,6.858557974349597,5.254375,5.595000000000001,5.762887697925009,5.1330453175855215,6.973531684553339,6.933834787155819,4.361562500000001,4.595624999999998,5.155318628272888,4.989367206104044,6.08770561200934,5.140799024609305,3.715,4.0562499999999995,4.920946625851473,3.2543587129487133,4.48356673019793,4.316149323549599,2.69,2.5324999999999993,3.262393295107523,3.2056999998287536,3.6682251276599933,4.1285130225188205
2003-08-31,MONSOON,2.26,3.2099999999999995,2.96,1.9,2.24,3.545,1.955,1.935,1.76,4.376666666666666,3.695,2.85,4.3475,2.5325,1.77,2.03,3.4625,2.9824999999999995,3.0669189463476862,3.1992740658656125,2.340899496380868,2.2347574100200442,3.6215625,3.953125,3.7730940305177003,3.8068789364220046,3.9650922440384546,3.864006502525878,3.485625,3.6937500000000014,3.6422418218398382,3.7578345042850616,2.338975171986591,2.323725982727362,2.9625,2.8987499999999997,2.891400471807379,3.8106110825748933,1.6307578726803382,1.9439940229845467,3.258125,4.785000000000001,3.7308704186629145,3.442949995762871,3.1518034969022466,2.210603139704263,3.8024999999999998,3.420000000000002,3.7817439045466745,4.181407604997273,2.4028645543195286,1.967154900882305,3.644375,3.3937499999999985,3.2854443539001608,3.5026841867202605,2.0883049301963457,1.9257206834773013,3.11875,3.141249999999998,3.0662472953148474,3.077324368840611,2.4339110690687447,2.543762036889607,2.8112500000000002,2.6862500000000002,2.7622237656048956,3.152816897544588,1.3844436979272252,1.3260120067932557,5.290416666666666,5.491666666666664,5.392903616037151,4.16598157195033,4.751007079061804,6.303750000000001,5.4975000000000005,5.3741476138226485,5.536994614486175,3.876754056528347,3.931976059652407,4.07125,3.4025000000000007,3.7484715444124244,3.9557692055749674,2.2890080631197782,2.61296280833042,4.625625,5.576875000000001,5.196732618755005,4.972000633976607,4.4657726441364405,3.7479385018469538,4.1065625,4.457499999999998,4.106191176963733,4.466004704108794,2.33304991431222,6.541336013900974,3.6468749999999996,3.7637499999999995,3.6605679755108835,3.176598399827078,2.153166789451694,2.650532249014283,3.205,2.422499999999999,2.769435977064514,3.2088301024646606,1.8352827940126355,1.9572417577775518
2003-11-30,POMKH,3.07,3.02,2.57,1.86,1.85,3.1533333333333338,2.865,2.135,1.71,4.4,6.43,3.73,2.75,3.1425,1.63,2.77,3.48875,3.4174999999999995,3.0681513678086114,3.2134484341621015,1.734164754133415,1.7125532485012724,3.3584375,3.768125,3.47185641831062,3.618523225613556,3.2610542695278606,3.4075293639583415,3.4462500000000005,3.5412500000000016,3.2133450931039027,3.7606881284431064,3.1394748874277383,3.1245493395610398,2.679375,3.1487499999999997,2.4788402830844274,3.374611133852767,1.6857223107649377,1.6974502101734072,3.5443749999999996,3.1700000000000013,2.9785222511977487,3.154476872893608,3.8140207341423915,5.19995884945315,4.081041666666667,3.7750000000000026,3.5303796760613384,3.8978114242531303,2.449932601927207,2.258329500025952,3.725,3.6187499999999986,3.1172666123400967,3.269369921633201,2.8877105342136185,2.623256629443934,3.005,3.201249999999998,2.6937483771889084,2.94922434801488,2.581220904791701,2.0619993849772187,2.77875,2.7675000000000005,2.341334259362937,2.9175881522869793,2.1188609546234827,1.7845165802295837,4.844166666666667,5.42083333333333,4.99574216962229,5.109190036880958,4.544743924180932,6.128125,6.317500000000001,5.796488568293589,5.7620078353770765,5.23449754196696,4.238161998482081,4.0425,4.1000000000000005,3.7410829266474543,3.8543798395546127,3.2892447046012694,2.745378302569025,4.233125,4.931875000000002,4.218039571253003,4.4735423857916,4.725267626542664,4.283857364051304,3.715625,4.265624999999997,3.72071470617824,4.138542213034739,3.6199638924877346,2.299118110355288,3.11875,3.66625,2.8483407853065303,3.0859336996923674,2.3473158437496453,1.9254708790813833,3.22375,2.9574999999999987,2.7696615862387084,3.2119632679125933,2.252851627844983,2.048603260681041
2004-02-29,POMRB,3.61,3.12,3.13,2.1,3.8,3.1266666666666665,4.34,2.94,2.93,4.8533333333333335,7.105,4.0,3.93,3.745,3.29,3.76,3.39125,3.5074999999999994,3.284890820685167,3.3675439775791087,3.471067234819987,3.5139764128267403,3.2777083333333334,3.4749999999999996,3.3311138509863722,3.5039995799753156,3.663390165398816,3.5982107381588673,3.3825000000000003,3.4300000000000015,3.1800070558623412,3.7635439237460457,3.3302747258352206,3.0801806333361017,2.5824999999999996,2.7762499999999997,2.3273041698506565,3.0212937737191368,3.3281412321262334,3.130710238260402,3.76265625,3.346250000000001,3.307113350718649,3.2420607208292154,2.7027488454868975,2.6610068985382824,4.093333333333333,3.8300000000000027,3.3688944723034697,3.6046750128275478,4.1011515968499035,3.1445388641095002,3.8100000000000005,3.6699999999999986,3.6063599674040576,3.6892288990350504,4.187656456834561,4.117830899857012,3.020625,3.036249999999998,2.792249026313345,2.9521521452851593,3.0619364254895896,3.134505273328158,2.728125,2.8550000000000004,2.5768005556177624,2.9526212405068546,2.6359434564222415,2.559563937235509,4.588125,5.159999999999997,4.938778635106708,5.535802218612737,5.942990200646558,5.859999999999999,6.29,6.319893140976154,6.104274011773171,6.358990945878501,6.861388571974222,3.9887500000000005,4.0425,3.8446497559884727,3.825024169787902,4.416746716003558,4.228018692771384,3.9621875,4.319375000000002,4.102823742751802,4.334826479234402,4.531598408915933,4.471084257721875,3.5603125000000007,3.9474999999999976,3.7304288237069443,4.011625663804756,4.576439634058954,3.1360155707125204,2.63625,3.6274999999999995,3.025004471183918,3.1218099606154555,3.198905807679732,2.85717215376674,3.035,3.452499999999999,3.165796951743225,3.215099501373093,3.0112971666663038,3.2227383222068617
2004-05-31,PREMON,4.94,3.6175,5.19,4.47,7.08,7.503333333333333,5.96,4.885,4.41,4.483333333333333,6.635,5.59,5.56,4.5150000000000015,3.75,3.42,3.49375,3.4699999999999998,3.9469344924111,3.881077238385292,4.978239506909309,4.8741102677303525,3.3541666666666665,3.2418749999999994,3.4456683105918233,3.5473182050722287,4.177706334809346,3.6298138706551972,3.4337500000000003,3.462500000000002,3.9840042335174046,3.766401903024258,5.398941544957351,5.021704970550163,2.9775,2.5825,3.184382501910394,3.7054555530697866,4.438736362947795,4.203168486946643,4.2096875,3.7425000000000006,4.816268010431189,3.862745897096213,4.872774726422742,4.528517332230441,4.0183333333333335,4.332083333333337,5.022670016715415,5.7666186514739,5.698468007683092,5.363453335180198,3.980625,3.7799999999999985,4.547815980442435,4.782779838993805,5.168418153155386,5.149693638175851,3.2506250000000003,2.9737499999999986,3.629349415788007,3.228175838456527,4.34979590487125,4.523620722097068,2.876875,2.7025000000000006,3.3100803333706574,3.313743085532842,4.072474516532367,4.208413977216313,4.846666666666666,4.52833333333333,4.756600514397358,6.687504319642278,6.577091962957475,6.016249999999999,5.9662500000000005,6.445935884585692,6.331327739958452,7.637624259203222,7.438427811723853,4.07875,4.0425,4.542789853593083,4.144227644885996,6.340971748649749,6.673904770295865,4.4275,4.146875000000001,4.6856942456510815,4.595357001465328,5.386166055492209,5.63565383112333,3.870625,3.483749999999998,4.044257294224167,4.1275929738511135,6.09522940178218,3.6937611340894483,2.9575000000000005,2.6099999999999994,3.3150026827103507,3.191770035767638,4.618227796620413,4.317026344041992,3.03625,2.994999999999999,3.2674781710459353,3.2182387940847397,4.37224289275288,5.0039753334757355
2004-08-31,MONSOON,1.63,3.4966666666666666,2.32,1.9,2.40125,1.6350000000000002,2.195,2.31,1.965,4.855,2.845,2.42,2.87,3.145,1.98,2.35,3.82625,3.3124999999999996,3.02016069544666,3.423143306211545,2.531848099805581,2.2771997197075127,3.379166666666667,3.313541666666666,3.4660676530217605,3.5483518858387835,3.3723436865292262,3.485761677582739,3.67625,3.302500000000002,3.3184025401104424,3.769262031185792,2.2659129546231336,2.4525392147417113,3.4612499999999997,2.5825,2.6706295011462364,3.1773379592780167,1.6529497220274607,1.5027923464161472,4.7396875000000005,3.782812500000001,3.8502608062587136,3.5935425338982863,3.2290984791295747,2.188244327334293,4.417083333333333,3.8545833333333372,3.667602010029249,4.3831970555277655,3.0596715212669134,2.8589197172100134,4.25625,3.8399999999999985,3.606689588265461,4.0721473666112935,2.101601863642597,2.130781747339891,3.655,3.0674999999999986,3.1016096494728043,3.10368765536423,2.1652034044035453,2.28475777230222,2.979375,2.7537500000000006,2.7720482000223945,3.106822892682404,1.4086262659585012,1.393513552054482,5.3725,4.647916666666664,4.795960308638415,3.673785147545832,3.9625622337655413,6.256875,5.75375,5.005561530751415,5.795038043594702,3.9071256000237766,3.616659064718135,4.29,3.935000000000001,3.69367391215585,3.783844997037076,2.2826434065472037,2.6465447530072446,5.3062499999999995,3.7775000000000016,3.959416547390649,4.195265132413715,3.2950740799764153,3.484052449774876,4.306875000000001,3.6368749999999976,3.6845543765345,3.8360220442539803,2.1103557619086417,4.421121199766932,3.334375,2.6624999999999996,2.7810016096262107,3.1235139061090864,2.1193966841072056,2.117389558097108,2.87,3.0749999999999993,2.900486902627561,3.2213811425814964,1.9529125820294746,1.3011332068525816
2004-11-30,POMKH,4.52,3.345,3.62,5.02,5.265,4.463333333333333,3.99,3.6,2.695,5.9899999999999975,8.53,4.88,7.95,5.0125,3.99,2.46,3.986875,3.674999999999999,3.6200964172679955,3.776822918891438,2.483367226245755,2.5841447707670095,3.4138541666666664,3.3947916666666664,3.4176405918130563,3.509894068865209,2.9620209917582514,3.423553321254624,3.995,3.565000000000002,3.4390415240662655,3.772124340947486,2.9347401896955527,2.817634140944551,3.74375,3.3725,3.6103777006877418,4.029943357903963,1.6739855284255805,1.7699156307311887,4.7409375,4.6365625,4.416156483755228,3.8497992876955114,3.867269638447422,4.570259786889745,4.561041666666666,4.182083333333337,3.9858945393508822,4.568284218964859,2.5871340470088247,2.541655461844883,4.380625,4.121249999999998,3.7600137529592765,4.1465751062837,2.901007467665889,2.592825006774456,3.98875,3.4337499999999985,3.3009657896836826,3.177924650318387,2.668940599925631,2.3054438702360973,2.9262500000000005,3.000000000000001,2.7412289200134365,3.058951968848348,2.142577448761433,1.772215890692653,6.132916666666667,5.045416666666663,5.273576185183048,4.758107598084582,4.657310699324406,6.3931249999999995,6.2787500000000005,6.4153369184508495,6.373101929847952,5.264409497455394,4.3551400523704435,4.489999999999999,4.222500000000001,4.16820434729351,3.965861995917097,3.239733448377826,2.8867920257353563,5.6775,5.0775000000000015,5.55564992843439,5.03645515627862,3.4121142383025482,3.3676084924721827,4.7590625,4.104374999999997,4.2157326259207,4.1279226596441685,3.429009511400088,3.0145835358595097,3.476875,3.2524999999999995,3.2646009657757267,3.208983176960106,2.3171873826328677,1.9398115576097277,2.9212500000000006,2.9974999999999996,2.7242921415765364,3.224526560278151,2.417311181965763,2.262840419452234
2005-02-28,POMRB,4.82,2.995,4.02,2.81,4.625,5.006666666666667,5.42,4.71,2.765,7.47,6.93,4.54,5.76,5.365,3.945,2.74,3.9962500000000003,3.977499999999999,4.100057850360797,4.185495145070569,3.7498342550948234,3.8669241863811417,3.4170833333333337,3.3635416666666664,3.248584355087834,3.3907032976702633,3.572777328402574,3.52463776588748,4.3625,3.7875000000000023,3.6714249144397595,3.7749888272569927,3.4169547733980217,3.471858451144107,3.8812499999999996,3.5500000000000003,3.290226620412645,3.7892125018100553,3.384384760609846,3.0720245693503343,4.6390625,4.8428125,4.499693890253137,3.954580544213408,3.49769745367857,3.3667917749418645,4.646875,4.652083333333338,4.394203390277196,4.960313697247804,4.475765754698768,3.5294236957158276,4.27375,4.3912499999999985,4.424008251775566,4.804303993108448,4.20095339031557,4.557126388999001,4.173125,3.8762499999999984,3.8645794738102097,3.3979156585275976,3.9122699755373485,3.984621394791869,2.8598437500000005,2.958750000000001,2.750737352008062,3.0226708072660355,2.6604408932236945,2.613163898095992,6.708541666666665,5.6995833333333294,6.152145711109829,5.466951084062857,6.219143640729278,6.726875,6.235,6.621202151070509,6.610875170185218,6.389984018942851,7.554498180653046,4.470000000000001,4.357500000000001,4.316922608376106,4.072575154013058,4.489403812236822,4.196613334301376,6.123749999999999,5.535000000000002,5.637389957060634,5.227216732763393,6.242648783642995,6.9651758949541005,4.934374999999999,4.509374999999998,4.675439575552421,4.510949861346719,4.5860852256995015,5.238073003849583,3.536875,3.41625,3.5367605794654358,3.2895351748299495,3.2505295267260905,3.3236626655410224,3.3812499999999996,2.7424999999999997,2.730575284945922,3.22767505167429,3.065963734346985,3.1780253173290167
2005-05-31,PREMON,5.0150000000000015,4.02,6.85,6.02,6.2650000000000015,6.775,5.875,5.785,4.15,7.95,7.9,6.65,6.7,6.5124999999999975,4.234999999999999,4.85,3.9056250000000006,3.996249999999999,4.466034710216479,4.607306816289765,5.324079970299243,5.001586171642864,3.329375,3.4641666666666664,3.5571506130527,3.566980083416959,4.075608553132883,3.479977871356841,4.5825000000000005,4.2025000000000015,4.9428549486638556,3.7778555098814266,5.672194323562104,5.369884463276431,3.4225,3.9375,4.382135972247587,4.946127886882173,5.003385427393158,4.804738662646162,4.662187500000001,4.6390625,5.205816334151883,4.315324089616548,5.715185346892463,6.1001726868351085,4.806458333333333,4.470000000000005,5.346522034166318,6.196359036992426,6.3778214023327715,6.3220085386756235,4.169375,4.369999999999998,5.0044049510653394,5.552083407407774,5.181715086664971,5.614284790206721,4.318125,4.1012499999999985,4.632747684286126,3.7384520825417256,5.7093579514963615,5.662553995228693,2.7578124999999996,2.893750000000001,3.3104424112048374,3.2924958453833773,4.096939943185194,4.23658809398489,6.839583333333333,6.566249999999996,6.871287426665898,7.009124592416905,6.991436914011038,6.520625,6.551250000000001,7.132721290642305,7.015171669250192,7.668510278127268,7.091690539010217,4.20125,4.622500000000001,5.250153565025664,4.633054594265814,6.461226991452538,6.527793471805136,6.0337499999999995,5.820000000000002,6.062433974236381,5.601906082374659,7.152447425839677,6.532752066958512,4.775624999999999,5.008749999999997,5.410263745331451,5.216597520844098,6.255106966629807,5.48743779325851,3.3543749999999997,3.5374999999999996,3.8160563476792615,3.390870362127257,4.678233967218954,4.842160895895013,3.9175,3.0999999999999996,3.578345170967553,3.230826635948126,4.178224718205157,4.424779202242515
2005-08-31,MONSOON,1.63,3.12,3.6,1.45,2.40125,3.05,1.425,2.885,1.69375,5.993333333333332,4.25,1.2,5.3,2.5500000000000003,1.975,4.6,3.7393750000000003,3.996249999999999,3.3316208261298876,4.021100369227409,2.409968939771735,1.8854500943129218,3.304375,3.37,3.38229036783162,3.4655825826295734,3.438776167447649,3.591704489591917,4.7524999999999995,4.522500000000002,4.405712969198313,3.7807243451655963,2.8612406619542727,3.0514579941846374,2.96875,3.8249999999999997,3.2092815833485524,3.9308465853762895,2.446718555419814,2.1649731468699933,4.788437500000001,4.6390625,4.08398980049113,3.9675484983618916,3.648288828456984,2.248146666849894,4.857083333333333,4.823750000000005,4.427913220499791,5.1628229543071935,3.454063169149187,3.1060243312181948,4.093125000000001,4.177499999999998,3.5726429706392038,4.247223902582246,2.1148987971481903,2.0988033015842507,4.413125,4.244999999999998,3.9336486105716753,3.6237962675374433,3.270301359277857,2.8528086821093526,2.6628125000000002,2.825937500000001,2.6637654467229024,3.0022873072491243,1.4331462484947768,1.477106641522271,6.779166666666668,6.850833333333328,6.520105789332872,4.452691792056328,5.094519841383045,6.088125,6.902500000000002,5.979632774385383,6.668301200633443,3.9386566377530507,3.976006879386001,4.18625,4.317500000000001,3.630092139015398,4.002613194954759,2.4986101886298813,2.615710153076325,5.595,6.427500000000002,5.757460384541829,5.586465830839062,4.7705589104978685,3.9781759721463406,4.633124999999999,4.859999999999998,4.266158247198871,4.648795808865941,2.6417846337668927,6.6107764443877635,3.0618749999999997,3.53625,3.0796338086075568,3.315474569911829,2.2004262226633395,2.159423995692033,4.32375,3.6625,3.987007102580532,3.2339812952574216,2.1347026378968295,1.9577523866244848
2005-11-30,POMKH,3.795,3.02,4.1,1.8,5.45,4.324999999999998,3.925,4.1850000000000005,2.15,5.900000000000001,5.475,3.95,4.8,4.3375,2.535,4.5,3.6543750000000004,3.8149999999999986,3.5169724956779325,4.039043789416844,3.820819565125957,3.5756537742414984,3.12,3.28875,3.237374220698972,3.3641425154165585,2.8804630963119346,3.0925355974548054,4.84375,4.642500000000001,4.283427781518988,3.7835953626983403,3.6890844623377728,3.3796665627730427,2.8025,3.0199999999999996,2.6455689500091313,3.1530247091356776,3.254943250220964,3.5124471590963378,4.7896875,4.685312499999999,4.630393880294678,4.18979981085163,4.292311740450088,4.175583835270836,4.9624999999999995,4.789166666666672,4.386747932299874,4.865645657824494,3.1881301424609645,3.409773152253022,4.015,4.161249999999999,3.7135857823835225,4.1125854614563755,2.9143044011536112,2.4345905198564353,4.431875,4.391249999999998,4.034189166343006,3.7079032881293132,3.4805180277845738,2.902887165177751,2.6234375,2.689687500000001,2.4582592680337414,2.8222608235675373,2.166999301804615,1.907363131287059,6.6725,6.828333333333329,6.272063473599724,5.589274497565,5.188852446991131,6.137499999999999,6.138750000000002,5.77777966463123,6.547843926792367,5.296658671615089,5.1375398828355285,4.268750000000001,4.085000000000001,3.758055283409239,3.978861160133416,3.309449251122552,3.151891043394848,5.487500000000001,5.640000000000002,5.374476230725097,5.455355349688131,5.330801975832623,5.078700660473682,4.5375,4.6912499999999975,4.294694948319323,4.625796234911382,3.8987647995438333,2.354780455170177,2.96375,3.1725,2.861780285164534,3.281347391445484,2.415187786644189,1.9528371100691282,4.468749999999999,4.172499999999999,4.192204261548319,3.237139033930664,3.0776982950369924,3.1058238447796307
