Date,Season,Mangrol,Mahuva,Bardoli,Chorasi,Kamrej,Mandvi,Palsana,Olpad,Surat City,Umarpada,Mangrol_Trend,Mangrol_SMA,Mangrol_EWMA,Mangrol_DES,Mangrol_TES,Mangrol_ARIMA,Mahuva_Trend,Mahuva_SMA,Mahuva_EWMA,Mahuva_DES,Mahuva_TES,Mahuva_ARIMA,Bardoli_Trend,Bardoli_SMA,Bardoli_EWMA,Bardoli_DES,Bardoli_TES,Bardoli_ARIMA,Chorasi_Trend,Chorasi_SMA,Chorasi_EWMA,Chorasi_DES,Chorasi_TES,Chorasi_ARIMA,Kamrej_Trend,Kamrej_SMA,Kamrej_EWMA,Kamrej_DES,Kamrej_TES,Kamrej_ARIMA,Mandvi_Trend,Mandvi_SMA,Mandvi_EWMA,Mandvi_DES,Mandvi_TES,Mandvi_ARIMA,Palsana_Trend,Palsana_SMA,Palsana_EWMA,Palsana_DES,Palsana_TES,Palsana_ARIMA,Olpad_Trend,Olpad_SMA,Olpad_EWMA,Olpad_TES,Olpad_ARIMA,Surat City_Trend,Surat City_SMA,Surat City_EWMA,Surat City_DES,Surat City_TES,Surat City_ARIMA,Umarpada_Trend,Umarpada_SMA,Umarpada_EWMA,Umarpada_DES,Umarpada_TES,Umarpada_ARIMA
2002-02-28,POMRB,10.133846153846154,9.4325,5.3279999999999985,4.83,8.405000000000001,14.732499999999998,2.3,1.105,12.45,5.4,11.073702609890109,11.025711538461534,11.162576835078038,11.890693350993159,13.751443419050997,12.7550111852115,8.481423611111111,8.950555555555553,9.255554896309793,9.406043936039135,10.353356270708488,12.005305585016632,4.310083333333333,4.787833333333333,4.7927187220106555,5.1504922477985815,5.121328211221262,4.649971487239498,5.113333333333334,3.845416666666665,4.028685561487844,4.202538480881571,4.194542988128914,4.347639464729663,9.5175,8.353749999999998,8.190122380638853,7.487942858337612,7.952951927137805,7.794464283297032,15.779322916666667,16.02220833333333,15.643229141529133,15.516714740864217,15.69842108491218,16.26650972511458,1.7393750000000001,1.4950000000000014,1.6489381415999929,1.409663605283617,1.8561808989832,1.3032982351738875,0.8531249999999999,0.8337499999999997,0.9833116338801426,1.2451243560591019,1.3544657645830682,11.744583333333335,12.05041666666667,12.506307639587007,11.957025613202855,14.531362466444467,13.798523065773553,4.088750000000001,4.226249999999999,4.21446954545655,4.087893009250215,4.672255925941457,4.651840084901703
2002-05-31,PREMON,12.249499999999998,10.751111111111117,4.633333333333334,9.08,15.09,16.63375,2.325,1.95,15.39,6.12,11.18363118131868,10.563336538461535,11.59734610104682,11.911508721597006,14.015466574589569,12.235734194296647,8.13168402777778,8.627777777777776,9.853777382230323,9.573670763460939,12.226197942129614,9.636162975232741,4.440583333333333,4.272833333333334,4.728964566539727,4.995602175482825,6.263250974980133,5.856825739541287,5.4418750000000005,4.795416666666664,6.049211336892706,4.196879742443592,5.535759368306244,5.195301583828583,8.97125,9.753749999999998,10.950073428383313,8.32954182300055,10.107801819756695,9.010398395960781,15.413194444444446,15.60989583333333,16.039437484917478,15.805459707789797,16.94466553452873,15.746411764476072,2.2425,1.3987500000000017,1.919362884959996,1.7211252935612682,2.8367745914788207,2.031806960002178,0.76,0.9862499999999996,1.3699869803280857,1.7626290263773834,1.536257804144259,10.72828125,12.53666666666667,13.659784583752204,12.147981758884734,13.588054102106968,13.251510187094674,4.29375,4.25,4.976681727273931,4.9042427330878,6.202949501754922,6.111581269522099
2002-08-31,MONSOON,11.711428571428574,5.163333333333333,3.3200000000000003,4.63,5.239999999999998,16.798750000000002,3.105,-0.77,0.47,2.59,11.038193681318681,11.584068681318676,11.642979089199521,11.877230742426406,8.455110152818984,8.719790505209403,7.644428418803421,8.335069444444443,7.9775997626715265,9.02784149473269,7.744497699032474,6.002537977022808,4.406833333333333,4.347333333333334,4.1653787399238364,4.4607611264991425,3.1573723675986973,2.8427880396628815,5.16375,5.431249999999998,5.481526802135623,4.19122860466254,3.577518958380067,4.2480825255141,8.37875,9.281249999999998,8.666044057029987,7.935142956051366,7.919805905994843,8.723629876747264,14.61357638888889,15.948749999999995,16.343162490950487,16.05215351172207,15.354775764824875,16.04725914404007,2.3825000000000003,2.0800000000000014,2.393617730975998,2.3619343498597924,0.5739462273572771,1.084143531090545,0.790625,0.7199999999999996,0.5139921881968513,0.35967684043919723,0.6965064789149908,10.483229166666668,10.952500000000004,8.383870750251322,11.677819868994998,7.560917826524657,6.708710500073715,4.640000000000001,3.9275,4.022009036364358,4.123880927418424,3.0275217125803016,3.2837457968403148
2002-11-30,POMKH,9.038,6.366250000000001,4.853999999999999,3.27,5.91,11.345555555555556,1.89,0.915,13.70625,4.53,11.475061736874238,10.783193681318675,10.600987453519712,11.582955467554653,10.976216918144667,11.626967978894609,6.941044337606838,7.92829861111111,7.333059857602915,8.698745120790685,7.57796956904906,6.924551704852611,4.308479166666666,4.533833333333334,4.440827243954302,4.464798459209617,4.217443448931074,4.234983421420023,4.418749999999999,5.452499999999998,4.596916081281374,4.185585070437413,4.2979315474564,4.3526803758686405,7.2212499999999995,8.661249999999999,7.563626434217992,7.658746120242201,8.45588266548488,8.386213443954839,13.93547371031746,14.877638888888884,14.344119716792516,14.427337855083296,16.35121234659435,16.302048181171774,2.415625,2.4050000000000016,2.1921706385855986,2.3736129395028693,2.0928600821476975,1.6061996485378875,0.8125000000000001,0.7999999999999996,0.6743953129181108,0.6324688661148115,1.2170253637356947,10.462395833333334,10.504062500000003,10.512822450150793,11.791422599826387,15.295460229654855,15.276936251392149,4.2675,4.66,4.225205421818615,4.242909515175035,3.2602541120203465,3.203546035930012
2003-02-28,POMRB,12.173846153846155,7.161538461538464,4.311999999999999,2.52,6.145,12.62,2.12,1.03,12.283333333333333,5.24,11.219762584637586,11.293193681318677,11.23013093365029,11.627014664356437,12.555964280615903,12.30874096187003,6.462259615384616,7.360558226495726,7.264451299177135,8.509002766423283,8.907404689394568,7.612656053549324,4.293374999999999,4.279833333333333,4.389296346372581,4.326671415166456,5.03284971033907,4.879006421779013,3.828125,4.874999999999998,3.7661496487688244,4.179949132122588,4.627666356344579,4.451992492616173,6.150833333333333,8.096249999999998,6.996175860530795,7.438089281798807,8.004413734639542,7.9920036287848255,12.4857564484127,14.349513888888882,13.65447183007551,13.761985217534379,13.960006366584917,14.621575327420132,2.119375,2.360000000000001,2.1633023831513594,2.4338777986279116,2.6205221203802176,2.1868334716898556,0.98375,0.7812499999999997,0.8166371877508665,1.0532098152242788,1.242924773204962,11.459895833333334,10.462395833333336,11.22102680342381,11.84101894592982,12.309191897371605,12.270829440634339,3.7287500000000007,4.620000000000001,4.631123253091168,4.654478204614973,5.044063559599441,4.990413394502611
2003-05-31,PREMON,13.704444444444444,7.395,4.8625,5.43,8.09,13.321428571428573,2.77,2.2,15.39,3.3,10.979220376845378,11.65692979242979,12.219856337967952,11.817490771534993,13.771403902474276,12.006416832381328,6.340572916666667,6.521530448717947,7.316670779506281,8.371705263629044,10.583473556555894,9.84003466707609,4.1111249999999995,4.337125,4.578577807823549,4.392283251626723,6.011877926615481,5.420673864074207,3.734166666666667,3.962499999999998,4.431689789261295,4.174320795046118,5.686284974365941,5.3071351341782265,5.933333333333333,6.346249999999999,7.4337055163184775,7.46808546912092,9.588908236316295,9.301305312687596,11.80702380952381,13.521433531746025,13.521254526616735,13.548442203750671,15.071847016993594,13.942951700567544,1.68125,2.4712500000000013,2.405981429890816,2.732580874880078,3.294194872512522,2.5129714146192947,1.0875,0.8437499999999998,1.36998231265052,1.5926897937740216,1.4919359697746206,12.391614583333336,10.462395833333336,12.888616082054286,12.02683471477537,14.775907710764676,15.168519284446786,3.3074999999999997,3.915000000000001,4.098673951854701,4.191160787520277,6.340469979656797,6.1908514117670865
2003-08-31,MONSOON,8.214090909090908,4.689166666666667,2.97,3.555,3.6766666666666654,8.513333333333334,0.29,0.35,8.45,1.1,11.012075133930397,10.782595376845372,10.617550166417134,11.447993884453439,8.71065303460362,10.38955228058347,6.321179029304029,6.402988782051279,6.265669134370435,7.915984902491159,5.693114111415728,5.8602679122533665,4.003375,4.249625,3.9351466846941294,3.8980721045680635,2.990393373160768,3.0186822951028067,3.7470833333333333,3.6937499999999988,4.081013873556778,4.168700028635204,3.3365127639624323,3.4319264722311043,5.825625,5.9554166666666655,5.9308899764577525,6.979914218578987,5.8016931554449105,6.212846268819192,12.022996031746034,11.450079365079358,11.518086049303374,11.82838459159532,12.964763255214384,13.732227540323649,1.57125,1.767500000000001,1.5595888579344894,1.9218434831092952,1.0273297883001624,1.8566408726754524,1.0037500000000001,1.1237499999999998,0.9619893875903119,0.16170881660245573,0.4781783050923334,12.152916666666666,12.457395833333337,11.113169649232571,11.9044954537849,1.0453459873266837,0.4632361314938253,2.9675000000000002,3.5425000000000013,2.89920437111282,2.9534631321472546,2.622352309657122,2.8018243877247895
2003-11-30,POMKH,10.610999999999999,5.866923076923077,3.7460000000000004,3.5933333333333337,5.7333333333333325,14.201111111111116,1.2,0.625,13.18,2.65,10.695179891015416,11.17584537684537,10.61493009985028,11.351526626524574,10.128197640188047,10.331452472231176,6.3299648962148956,6.278157051282048,6.106170711391492,7.662716508172992,5.902767376302204,5.9828394699389795,4.0733958333333335,3.9726250000000007,3.8594880108164777,3.7167870049139466,4.018321669785447,4.233485459323517,3.7245833333333334,3.7745833333333323,3.8859416574674,4.163086830828056,3.9710069485512483,3.908967609958463,5.5625,5.911249999999998,5.851867319207985,6.7821911157663095,6.47466225981417,6.128464138837611,12.237261904761908,12.163968253968248,12.59129607402647,12.547641326468273,11.84306059062048,11.962788805548351,1.45,1.5950000000000009,1.4157533147606935,1.5976952968328637,1.4839842238787286,1.1045571338674278,0.8443750000000001,1.0512499999999998,0.8271936325541871,0.6592493873617846,1.1677923295293953,12.011666666666667,12.325833333333335,11.939901789539544,11.989944676196819,15.009709856858002,13.509000483589913,2.9134375,3.0725000000000007,2.799522622667692,2.5982650064809385,2.9922886662077244,3.0650633891898216
2004-02-29,POMRB,10.863684210526314,7.505714285714285,4.557999999999999,2.3,5.459999999999999,11.492222222222226,1.93,0.65,10.9,4.4,10.252876860712387,10.84830489101541,10.714431744120693,11.28957969934262,12.419863549425028,11.801837631220959,6.1654162851037855,6.364201007326004,6.665988141120609,7.643974487185803,7.51266005024207,8.089734326726177,4.043916666666667,4.034125000000001,4.138892806489887,3.832764445860936,4.674107581005439,4.582298962410495,3.6083333333333334,3.7195833333333326,3.25156499448044,4.157481185773476,4.367731612363194,4.215957203233695,5.585416666666666,5.7399999999999975,5.6951203915247905,6.57369492075866,6.468468674633337,6.220397981557373,12.678333333333336,11.882023809523805,12.151666533304773,12.138434111365456,12.097535388222127,12.7216802548269,1.5,1.547500000000001,1.6214519888564163,1.63924903674017,1.985280052387688,1.5743690150772867,0.7825000000000001,0.9562499999999998,0.7563161795325122,1.0387327458426443,1.1916685884215856,11.658750000000001,11.980000000000002,11.523941073723726,11.973332258602355,13.382922499748634,12.10656130889894,3.078125,2.862500000000001,3.4397135736006152,3.078906575562871,4.319141865360129,4.3377504258225965
2004-05-31,PREMON,12.479444444444445,7.121111111111111,5.176666666666667,5.47,6.67,16.163333333333334,1.99,1.3050000000000002,15.643333333333334,3.7075,9.627103242174062,10.542054891015411,11.420436824250194,11.393015350229582,13.290061826217231,12.310107100191738,6.033661477411477,6.295728785103782,6.84803732911681,7.579876526023401,9.603478161323702,8.29061103943465,3.993916666666667,4.112666666666668,4.554002350560599,4.156063106177004,5.759342710415099,5.4417096530079085,3.8804166666666666,3.7295833333333324,4.138938996688264,4.151883102272026,5.430464325073908,5.270278676056582,5.881666666666666,5.384999999999997,6.0850722349148745,6.528910816495622,8.262934675670596,7.821190111156066,11.883472222222222,12.592499999999994,13.756333253316196,13.398254942528261,13.473341402249218,12.30483895102015,1.9343749999999997,1.352500000000001,1.7688711933138497,1.7208153800941275,2.8036612111672468,2.069690082459088,0.88875,0.7324999999999997,0.9757897077195075,1.5770507981136648,1.5086266719186383,11.048541666666669,12.043333333333337,13.17169797756757,12.165224840873146,16.170970960286823,15.168519284446786,3.048125,2.9643750000000013,3.546828144160369,3.2508756113510673,5.004634517396697,4.713465259296925
2004-08-31,MONSOON,5.900666666666668,3.6466666666666665,2.42,2.585,5.28,9.2,1.47,0.75,5.373333333333334,2.01,9.257047127622979,9.963698830409351,9.212528761216783,10.837916680559458,8.010632869666189,9.183287733685674,5.909118520368521,6.035103785103782,5.567489064136753,7.093007076680232,4.881531904600942,5.440865293674767,3.8710416666666667,3.975166666666668,3.7004014103363594,3.6191889266290365,2.837384310025626,3.057719077549139,4.283124999999999,3.4870833333333326,3.517363398012958,4.146292544406479,3.1111676865889275,3.46069549688103,5.99,5.785833333333331,5.763043340948925,6.32767552591918,4.452518479227881,4.568611950452127,10.395568181818183,12.76416666666666,11.933799951989718,11.953542440044972,12.961637234025597,13.613041253498917,2.07125,1.6475000000000009,1.6493227159883097,1.5907592530619268,0.44271648767934596,1.0642138708432274,0.9391666666666667,0.8324999999999997,0.8854738246317045,0.025837329217682004,0.37957747199046077,10.954166666666667,11.27416666666667,10.052352119873875,11.901845485357446,8.067009134982982,8.328394278984753,2.779375,3.1918750000000014,2.9320968864962214,2.7279264554002642,1.846001824042778,1.842502861680644
2004-11-30,POMKH,7.918235294117646,5.855384615384616,3.8960000000000004,6.7399999999999975,6.5,7.155555555555555,3.495,1.075,11.375,1.5,9.377968545751633,9.290507653938763,8.694811374377128,10.536985225384788,8.953744125360165,9.220312085239652,6.028066482128982,6.032219169719167,5.682647284635898,6.940251785950383,5.036109056375307,5.752536276539558,4.072583333333334,4.012666666666668,3.778640846201816,3.600535841040525,3.795591679354586,4.036430020483584,4.17875,4.273749999999999,4.806418038807774,4.1407095319654825,3.668947197258591,3.6254725822293272,6.153125,5.977499999999997,6.057826004569355,6.290641692148689,5.8540217365869225,5.434502918561278,8.808316919191919,11.00277777777777,10.022502193416052,10.319285212599707,12.08776778418584,12.116822740074507,2.05125,2.2212500000000013,2.387593629592986,2.3777703792731892,1.4728890126988634,1.0989786189449957,0.9527083333333334,0.9449999999999996,0.9612842947790228,0.5683953414541927,1.0524856995850667,11.003749999999998,10.82291666666667,10.581411271924324,11.902580636164606,13.108605878689831,12.990323857635389,2.6034375,2.9043750000000013,2.359258131897733,2.1326280120066174,2.704346889693108,2.62937549738301
2005-02-28,POMRB,10.595999999999998,6.52090909090909,3.425,2.375,5.56,6.634545454545455,0.73,0.6033333333333334,11.95,3.4,10.008874299719889,9.223586601307183,9.455286824626276,10.529916815943272,10.798939448214211,10.02437785031919,6.285781759906759,5.786017871017869,6.017952007145174,6.88892062195713,6.849956035418408,7.9423565765233075,4.535,3.729416666666668,3.6371845077210896,3.462113123238438,4.516837726083248,4.638809383089334,3.9068749999999994,4.292499999999999,3.8338508232846644,4.13513401857657,4.420961156220767,4.676754671990325,6.109375,6.002499999999998,5.858695602741612,6.149003084831694,6.190147516157549,5.82464264824585,7.612479797979797,9.788358585858576,8.667319497867814,9.058503761874167,9.722949445429117,10.434731097347,2.03375,1.9212500000000015,1.7245561777557916,1.875513391826601,2.7236903106405275,2.3103807087103427,0.9924999999999999,0.933333333333333,0.818103910200747,0.9924693363771854,1.102857908684139,11.150416666666667,11.085416666666669,11.128846763154595,11.927744678858616,10.859447165634407,10.743135815495124,2.5999999999999996,2.6543750000000013,2.7755548791386397,2.445023049127126,3.9693756445907473,3.8836145944322826
2005-05-31,PREMON,13.7145,9.0575,7.9220000000000015,4.5600000000000005,7.875,8.322999999999999,3.03,1.46,14.99,3.3,10.73484488795518,9.532350490196071,11.158972094775766,10.830823684213195,12.067067879951182,11.455013862685071,6.179733682983682,6.27011509324009,7.233771204287104,7.158397797793559,8.863949919239065,8.20120393990937,4.656,4.415750000000002,5.351110704632655,4.802677513376696,5.4307117382486405,5.149637887328586,3.236875,4.0649999999999995,4.124310493970799,4.129566021981544,5.485936670789483,5.315213447281285,5.91,6.303749999999997,6.6652173616449675,6.2935602629214635,8.077964621233136,7.488512120035962,7.762239898989899,7.828275252525243,8.529591698720688,8.771758826751052,10.206614397047424,9.146298067471925,1.660625,2.1812500000000012,2.246733706653475,2.400754607355739,2.9120675201921418,2.1535993051943443,1.0827083333333334,0.9720833333333329,1.0748623461204483,1.543197421690215,1.4471777250633706,11.575625,10.922083333333337,12.673308057892758,12.086305288416753,15.62738814178023,15.418206844684594,2.73,2.552500000000001,2.985332927483184,2.712264324574552,4.297622758696145,3.9118163215682165
2005-08-31,MONSOON,9.71285714285714,3.772,3.3739999999999997,1.32,3.725,7.4736363636363645,0.29,0.9133333333333334,7.2,2.39,10.928916666666666,10.48539810924369,10.580526114008315,10.707426389930378,7.510446480179302,8.948277185144097,6.094539918414917,6.3014484265734225,5.849062722572262,6.739274554110956,4.78023561749648,5.60607406084155,4.7236875000000005,4.654250000000001,4.560266422779593,4.5876558938850165,3.048613626185337,3.6233846831735983,2.81,3.7487499999999994,3.0025862963824794,4.124005509001128,3.0671766514430834,3.1065302827355463,5.895624999999999,5.914999999999997,5.48913041698698,5.940394354548536,4.610524856823252,4.768510679083088,8.614246503496503,7.396684343434335,8.107209564686958,8.301842310235495,8.05167512514991,8.867163171635326,1.6575,1.886250000000001,1.464040223992085,1.6956282568990033,0.8539006557363014,1.5277525413117456,1.3366666666666667,1.0129166666666662,1.0102507410056023,0.07269920165901633,0.3782555859921728,11.912499999999998,11.378750000000004,10.483984834735654,11.899543020781016,5.643806946332161,5.296004567149278,2.72,2.6475000000000013,2.7471997564899104,2.576951130719609,1.4547915488275387,1.3970575350543077
2005-11-30,POMKH,9.913809523809524,4.881666666666666,3.9099999999999993,2.645,6.459999999999997,10.08,1.69,1.6333333333333335,12.95,2.16,10.759952850877191,10.98429166666666,10.313839477928799,10.616138597403292,9.721643909028584,10.658450315715564,6.10070032051282,6.058018939393936,5.462104300210024,6.509629156281767,4.988866111967648,5.891747967220398,4.31125,4.657750000000001,4.300159853667756,4.516801588099082,4.137268963024612,4.087217255894133,2.9675000000000002,2.7249999999999996,2.8595517778294877,4.11845248896109,3.4991672876354727,3.7932320684277236,5.872708333333333,5.904999999999997,5.877478250192187,5.943685538948154,5.589342164689311,5.268676222866079,9.571231643356644,8.127795454545446,8.896325738812173,8.843684186702184,8.321629692963171,8.394695209223205,1.78625,1.4350000000000012,1.554424134395251,1.6556279011340411,1.3669214050109655,1.3662092723701573,1.4370833333333333,1.1524999999999996,1.2594837779366947,0.6257615098408851,1.0305541220066343,12.2475,11.772500000000004,11.470390900841391,11.965944943291337,11.94429366386755,11.211299990941013,2.729375,2.8125000000000013,2.5123198538939464,2.3749117789817102,2.1872954461897978,1.9712178446651303
2006-02-28,POMRB,10.152999999999999,6.813076923076924,3.952500000000001,3.055,5.485,10.526153846153846,2.51,2.0766666666666667,13.07,2.66,10.179493734335837,10.87354166666666,10.24950368675728,10.557524906326872,11.92784594317662,11.90990683642478,6.283839743589743,6.131060897435894,6.002493349356784,6.547858595958055,6.581739897784011,7.090226895025584,3.715291666666667,4.789625000000001,4.161095912200654,4.43865866462105,4.800967187030003,4.481978349713311,3.1162500000000004,2.8949999999999996,2.937731066697693,4.112906947883068,3.8468033661264194,3.3506404963515433,5.712291666666665,5.886249999999997,5.720486950115312,5.834246785324179,5.980907840406776,5.58097856816181,9.946888111888113,9.100697552447544,9.548256981748843,9.351412352505637,8.360647473246058,8.966088967829887,1.755,1.8800000000000008,1.9366544806371504,1.9788297873550338,2.065519102029474,1.4663244605984809,1.3291666666666668,1.520833333333333,1.5863569334286836,1.0706702566143471,1.0683488197894753,12.740625000000001,12.052500000000006,12.110234540504834,12.036728160929815,12.395130433531342,11.778025045428139,2.755625,2.6275000000000013,2.5713919123363675,2.422661759272908,3.7586920377126023,3.511383911022379
2006-05-31,PREMON,12.805789473684206,8.814615384615383,4.095,5.1400000000000015,7.7666666666666675,12.087272727272728,2.28,0.79,16.55,4.115,9.49372619047619,10.646364035087712,11.27201800152805,10.766141233696464,12.733743694747442,12.260184027952386,6.696923076923077,6.07033974358974,7.127342163460224,6.829474303654075,8.729390744462988,9.147439060222807,3.5852083333333336,3.8328750000000005,4.134657547320392,4.393907541567597,5.757582778921577,5.594772610521633,3.3956250000000003,3.0399999999999996,3.8186386400186163,4.1073688828157655,5.040982761562397,5.365912693434621,5.502916666666668,5.859166666666663,6.538958836735855,6.0038298449554715,7.901848712957595,7.339759961527213,9.647739656177155,10.041765734265725,10.563863279958397,10.202238672501531,10.731971598248162,9.495020790354957,1.78625,1.6925000000000008,2.0739926883822903,2.163805102612442,3.0463278860194616,2.390185473773154,1.2245833333333334,1.353333333333333,1.2678141600572101,1.815060373000417,1.5274944661111682,12.85125,12.442500000000004,13.886140724302901,12.26039819436203,15.69300908926038,14.774275768281827,2.645,2.8312500000000016,3.1888351474018206,3.108825677004504,3.9230492725521993,3.4380641046727125
2006-08-31,MONSOON,5.9778947368421065,5.48,2.4333333333333336,1.93,2.5500000000000003,6.714615384615384,0.79,0.72,9.585,1.785,9.262085526315788,9.712623433583955,9.154368695653673,10.281185197102745,7.713868340423953,8.635859388702336,6.940064102564102,6.49733974358974,6.468405298076134,6.662828447411087,4.61983978397876,5.230429149643195,3.584270833333333,3.597708333333334,3.454127861725569,3.8344632624654436,2.6459674066038397,2.742834796608635,3.6943750000000004,3.1924999999999994,3.0631831840111694,4.1018382611873605,2.7278139396140912,2.9851344547819725,5.455416666666666,5.565416666666663,4.943375302041513,5.5489079908432455,4.451134362413811,4.5063134514294525,9.30494959207459,9.85201048951048,9.024164121821192,9.006722686962638,9.740731015775935,10.373910226614246,1.8599999999999997,1.8175000000000008,1.5603956130293741,1.6906576140648153,0.7007669978908421,1.2179817327581766,1.2258333333333333,1.3049999999999997,1.0486884960343261,0.314309804924346,0.46372426522801613,12.63625,13.038750000000004,12.165684434581742,12.1749659271507,7.759317441956361,7.096383290969256,2.7737499999999997,2.6800000000000015,2.6273010884410923,2.708724487657993,1.6261413636457838,1.5191990194290441
2006-11-30,POMKH,8.162631578947368,6.478333333333333,3.81,4.27,5.96,8.445833333333333,1.44,0.99,11.45,1.88,9.236430921052632,9.274828947368416,8.757673848971152,10.059870680483082,8.766954874011331,8.964829567408273,7.099294871794872,6.896506410256407,6.4723765121790136,6.640584193948633,5.274100642596896,5.940504728982103,3.716458333333333,3.572708333333334,3.5964767170353413,3.7561619449916597,3.640133723630145,4.046320715367942,3.8606249999999998,3.59875,3.5459099104067016,4.0963150965642505,3.2576083351801275,3.7713930408390883,5.449583333333334,5.440416666666664,5.3500251812249076,5.539535813147603,5.179349062100471,4.973653616368791,8.666884906759906,9.443468822843814,8.79283180642605,8.777532579329783,9.13112456334062,9.133245484507844,1.985,1.7550000000000008,1.5122373678176244,1.5515959761443212,1.426063132804777,1.467662807897332,1.5543750000000003,1.1441666666666663,1.0252130976205955,0.8458235967601005,1.1093146675280765,12.28375,12.663750000000004,11.879410660749045,12.170746324921824,13.672949967029304,12.763633835840537,2.9268750000000003,2.610000000000001,2.3283806530646554,2.3881886801052117,2.0570674500650874,1.8191304112472917
2007-02-28,POMRB,10.05105263157895,7.161538461538463,4.045,3.82,5.605,9.417999999999996,3.35,2.7300000000000004,12.85,3.97,9.078848684210527,9.249342105263153,9.27502536201427,10.046701959809713,10.738943478974933,9.906040133806746,7.159006410256411,6.983621794871792,6.748041291922793,6.705789264572147,7.179763597524206,8.014173147969634,3.8329166666666667,3.595833333333333,3.775886030221205,3.773571318241341,4.373578217611106,4.404785311696933,4.02,3.79,3.655545946244021,4.090799367047172,3.7975381285684775,3.6993170421432584,5.351875,5.470416666666664,5.452015108734945,5.491121362576215,5.5487054486966505,5.142389561709935,8.716450029137528,9.166430361305352,9.042899083855628,8.943685909395676,8.292167692827327,8.900181996573139,1.98625,1.9650000000000007,2.2473424206905745,2.2765995797634937,2.02418648067329,1.5749463968771564,1.7312500000000002,1.3074999999999997,1.7071278585723575,1.205647772421376,1.142420164162961,11.958750000000002,12.608750000000004,12.267646396449427,12.227276308824031,13.517900461831465,12.881906890690026,2.874375,2.9375000000000013,2.985028391838793,3.0044303709908546,3.408182426952421,3.06688440934136
2007-05-31,PREMON,12.702500000000002,9.74,5.06,5.705,7.599999999999999,8.090909090909092,2.44,2.765,13.95,4.03,8.676611842105263,9.223519736842102,10.646015217208564,10.29609769741303,11.864468380661183,11.795208481312304,7.181690705128205,7.214967948717946,7.944824775153677,7.0825576753885295,9.267891470102708,8.792066173648506,3.800625,3.837083333333333,4.289531618132723,4.120105962304842,5.421498515917983,5.449418866691268,3.88875,3.9312500000000004,4.475327567746413,4.085291072549071,5.075603482835739,5.5153354735344795,5.043749999999999,5.428749999999997,6.311209065240966,5.68203705524487,7.605902785219426,7.077830893394152,9.624295725108224,8.167339452214444,8.662103086677014,8.619036368959298,10.289950940334219,9.075745477358062,1.9562499999999998,2.005000000000001,2.3244054524143447,2.518652112425214,3.2914377384562483,2.5949987554760585,1.814375,1.8012499999999998,2.1302767151434145,1.9093295821231533,1.506301146242481,11.965,11.958750000000006,12.940587837869657,12.331290455703106,16.82549357668144,16.311825481325165,2.791875,2.916250000000001,3.403017035103276,3.5807024277172297,4.0770117316597645,3.588146925333923
2007-08-31,MONSOON,4.820526315789474,5.032307692307692,2.4,2.64,1.935,11.107500000000002,0.64,0.16,9.585,1.45,8.289851973684211,8.934177631578944,8.315819656640928,9.743993283181192,7.069836803331658,8.115670142123177,7.11264423076923,7.103044871794869,6.779817942015283,6.829063588537183,5.250616035808823,6.3337458922205165,3.7796874999999996,3.8287499999999994,3.5337189708796335,3.6209632594467522,2.5383840810633824,2.910800119354251,3.7212500000000004,4.108750000000001,3.7411965406478473,4.079790182019669,2.8170745648008855,2.9715535977865186,4.756875000000001,5.274999999999997,4.56072543914458,5.194212104260476,4.187088213112098,4.073337415267621,9.830155844155843,9.265560606060598,9.640261852006208,9.392356990714363,8.021682836571715,8.741841860905204,1.6800000000000002,1.967500000000001,1.6506432714486068,1.9279634914758594,0.9182152441602802,1.3825366462318964,1.7618750000000003,1.66125,1.3421660290860487,0.7143173512000366,0.6162726918027159,11.85125,11.958750000000006,11.598352702721794,12.241137998716708,9.27098532125672,9.447060256102823,2.8550000000000004,2.832500000000001,2.6218102210619656,2.9427330913264433,1.7354422310532547,1.5887628789046464
2007-11-30,POMKH,6.1021052631578945,7.1075,3.585,2.51,4.11,11.315714285714282,1.35,2.215,11.5,1.555,7.867450657894738,8.419046052631575,7.430333899247715,9.373239299725583,7.971972846042014,8.389713419805627,6.85389423076923,7.2603365384615355,6.91089076520917,6.864222531683005,5.647651777415189,6.4134168788259505,3.826875,3.7724999999999995,3.5542313825277803,3.539767711293497,3.5455904396187963,3.9685346247170585,3.7175,3.66875,3.2487179243887083,4.0742966979640105,3.4108178006695047,4.010521686663959,4.623125,4.8124999999999964,4.380435263486747,5.011397217124134,4.828704718965342,4.7092363023063655,9.803313041125541,9.983030844155836,10.310442825489439,9.976375917886022,9.608011451165801,9.543905857325,1.4137499999999998,1.9450000000000012,1.530385962869164,1.6955288245625006,1.5240867912839517,1.5659667891522329,1.4812499999999997,1.9674999999999998,1.6912996174516293,1.152842023134349,1.198467528914143,11.731250000000001,11.971250000000005,11.559011621633076,12.23447988669019,11.555706532360734,11.285220650221941,2.8737500000000002,2.7512500000000006,2.1950861326371793,2.415353899972206,2.033109422779615,1.786516015203616
