Date,Season,Ashta,Sehore,Ichhawar,Nasrullaganj,Budni,Ashta_Trend,Ashta_SMA,Ashta_EWMA,Ashta_DES,Ashta_TES,Ashta_ARIMA,Sehore_Trend,Sehore_SMA,Sehore_EWMA,Sehore_DES,Sehore_TES,Sehore_ARIMA,Ichhawar_Trend,Ichhawar_SMA,Ichhawar_EWMA,Ichhawar_DES,Ichhawar_TES,Ichhawar_ARIMA,Nasrullaganj_Trend,Nasrullaganj_SMA,Nasrullaganj_EWMA,Nasrullaganj_DES,Nasrullaganj_TES,Nasrullaganj_ARIMA,Budni_Trend,Budni_SMA,Budni_EWMA,Budni_DES,Budni_TES,Budni_ARIMA
2009-05-31,PREMON,23.61,17.415000000000006,8.25,11.0,10.806666666666667,14.194374999999999,16.074749999999995,18.52167071000131,23.13867736623381,19.135171891951998,19.313235818506634,14.903750000000002,13.952142857142864,15.486167651406914,14.867758579138476,16.780682737779546,19.699971011687904,6.673749999999999,6.487500000000001,7.302318060713516,6.931478406116093,8.636032632938765,8.874848019108091,8.39375,7.659999999999993,8.599684486529888,8.809445449282142,9.754323577252627,9.367773282298895,6.951041666666667,8.14791666666667,8.979356403606031,9.112593484937223,9.700247529696068,10.021276723800264
2009-08-31,MONSOON,4.94,11.46,4.535,8.685,2.65,12.311749999999998,14.593749999999993,13.089002426000786,15.569687986828045,11.000999741512913,11.002907111254173,14.097321428571432,14.802500000000006,13.875700590844147,14.472952970633859,8.682275019246408,8.023808195410098,5.946249999999999,6.7387500000000005,6.19539083642811,6.7196201584904625,4.213977974906106,3.052486395645509,8.26375,8.383749999999994,8.633810691917933,9.225328075739053,6.337547113618017,6.626933926583131,6.125624999999999,7.329166666666669,6.447613842163619,7.950725503501857,5.610882589574691,5.627520795576394
2009-11-30,POMKH,6.25,11.075,4.449999999999998,7.0600000000000005,3.95,9.99896875,13.794999999999993,10.353401455600471,10.47275203849634,11.85198408468926,10.73822540594966,12.837142857142858,15.005000000000006,12.755420354506487,13.844748487487621,11.766421949202979,10.751055078100856,5.0649999999999995,6.608750000000001,5.497234501856865,6.443939869151285,5.502666418273213,5.174828674537276,7.9440625,8.403749999999995,8.00428641515076,8.774552106120087,7.492628574389197,7.896810538713001,5.4725,6.57291666666667,5.4485683052981715,7.129107697148502,6.560369957038285,5.615591535738334
2010-02-28,POMRB,8.514,12.808571428571426,3.9,5.75,5.306666666666667,9.0581875,10.828499999999995,9.617640873360283,8.388647880366765,15.322334304449946,17.20904030108263,12.472142857142856,13.189642857142863,12.776680784132463,13.759353599596103,15.16410653990348,14.15243268823858,4.766875,5.28375,4.858340701114119,6.018778464094977,7.110374078908822,7.128106540934491,7.42,8.123749999999996,7.102571849090456,7.75662482478245,7.8044514481793055,7.091024164135676,5.444791666666667,5.678333333333336,5.391807649845569,6.691737236840723,7.065783910697128,6.492867021793845
2010-05-31,PREMON,16.97375,14.595,6.5,9.5625,9.16,9.523187499999999,9.169437499999994,12.560084524016169,12.33019480866397,16.778203878805748,18.40622153729943,12.504955357142856,12.484642857142862,13.504008470479478,14.222874933256993,16.916761131524108,14.682232363823097,4.54125,4.84625,5.515004420668472,6.193217704586782,7.938389266896858,6.825978149443733,6.94875,7.764374999999996,8.086543109454274,8.451794337096205,10.229149196310507,9.541320949030235,5.691666666666666,5.266666666666669,6.899084589907342,7.286158880445684,9.640770008860919,9.205894786290344
2010-08-31,MONSOON,4.05,11.36,3.9,5.93,4.075,11.0839375,8.946937499999994,9.156050714409702,8.002999522414088,7.815308452456481,7.4289128413830685,12.810290178571428,12.459642857142862,12.646405082287686,13.532306525869764,8.431300396580774,7.34613835991474,4.454375,4.6875,4.8690026524010825,5.751743402536575,3.5131496227347307,3.8712464367141544,6.936875000000001,7.075624999999995,7.223925865672564,7.539058252109496,6.485980787650785,7.005515277064632,5.934583333333333,5.6229166666666694,5.769450753944405,6.53001111847566,4.6848117654716415,4.374927953498958
2010-11-30,POMKH,10.86,11.4375,3.28,6.045,4.5,11.555885416666666,10.099437499999993,9.83763042864582,8.85796467990189,9.110875043633705,7.687702216480968,13.8828125,12.550267857142863,12.162843049372611,12.903292103944754,11.508836715138951,11.538297425856147,4.58875,4.3950000000000005,4.233401591440649,5.192909721433666,4.456028830408367,4.555178760512131,6.865312500000001,6.821874999999995,6.7523555194035385,6.822267683367939,6.4690427342439145,6.474965938613112,6.3325,5.76041666666667,5.261670452366642,5.945940135650305,5.877380185286487,5.540561604016181
2011-02-28,POMRB,16.39,14.88875,4.375,6.67,6.7,11.158833333333334,12.068437499999995,12.458578257187494,13.31949429277428,14.004836790933673,14.088929688881814,13.932633928571429,13.070312500000007,13.253205829623568,13.468039106909306,14.96347582015545,15.73305552439673,4.4825,4.513750000000001,4.29004095486439,4.926296711174536,5.48022116976394,4.977820615363068,6.465,7.0518749999999955,6.719413311642123,6.524804572074828,6.536700373195551,6.1361125751947,6.560625,6.108750000000002,5.837002271419985,5.989711208377694,6.632672303669938,6.318694019555719
2011-05-31,PREMON,12.873333333333335,21.095,7.1,8.07,10.95,11.537250000000002,11.04333333333333,12.62448028764583,14.453657974956325,17.241113779402102,18.101297882272682,13.370089285714286,14.695312500000007,16.38992349777414,16.094670498869288,16.998993208922972,16.856006605378614,4.136875,4.66375,5.414024572918633,5.311125855860557,7.143905169908942,6.915617283996161,6.003749999999999,6.6787499999999955,7.259647986985273,6.914118068165169,9.737114865976913,9.800942487970946,6.615833333333333,6.556250000000001,7.8822013628519905,7.17280530388574,9.58099268914775,9.564924756746588
2011-08-31,MONSOON,4.974000000000001,5.258571428571429,2.45,4.22,4.11,10.501416666666668,11.274333333333331,9.5642881725875,10.176532991632731,7.394487167894248,6.377387639977098,12.957566964285714,13.169955357142864,11.937382670093056,13.213526538563558,9.366694570640433,10.987242761266106,3.981875,4.3012500000000005,4.22841474375118,4.640671873293912,3.44177299652077,3.9987897863184507,5.7225,6.251249999999995,6.0437887921911635,5.7457632381220956,5.752434520298355,6.0126603462320345,6.316666666666666,6.565000000000001,6.373320817711194,6.50664750456649,4.74204799409965,4.87682689189517
2011-11-30,POMKH,12.963333333333333,13.03857142857143,1.965,4.065,4.906666666666666,9.388083333333334,11.800166666666664,10.923906236885832,11.575971037210746,8.950491071657993,8.179326260463794,11.025357142857143,13.570223214285722,12.377858173484405,13.087238684098626,11.584492970097479,8.068953720533806,4.0825,3.9725000000000006,3.3230488462507077,3.936839351242461,3.7326487804170068,3.3024678157065908,5.85875,5.756249999999996,5.252273275314698,4.797689640476362,5.503415726472336,5.632235789872181,5.912083333333333,6.666666666666668,5.786659157293383,6.084350966223648,5.792164148812266,5.364282163523169
2012-02-29,POMRB,6.0,9.9875,4.45,6.4,3.9,9.64359375,9.202666666666664,8.954343742131499,8.608242422989393,14.282843003749097,14.586600735908265,9.955724431818181,12.34491071428572,11.421714904090644,12.01303772930365,15.239171579943173,14.534499560637368,4.147265625,3.991250000000001,3.773829307750425,3.8669336792981563,4.6700258395336895,4.370509186638029,5.993541666718751,5.688749999999995,5.711363965188819,5.041783926434824,5.3938277763343745,5.599861317890388,5.9179375,5.966666666666668,5.03199549437603,5.45409912119685,6.849803540737268,6.602836390921198
2012-05-31,PREMON,14.356666666666667,10.538571428571428,7.83,9.43,10.513333333333334,9.435270833333332,9.573499999999997,11.115272911945567,11.505668304939185,15.453160075746972,15.396302251433198,9.972869318181818,9.705803571428579,11.068457513882958,11.280901894892937,16.604311506314197,14.001967073234361,4.33515625,4.17375,5.396297584650255,4.600555335244043,6.767398799244706,7.1363721372281255,6.0902083334374995,6.028749999999995,7.198818379113291,6.6404765040993885,8.546108342652715,8.860014113520071,6.057541666666667,5.857500000000001,7.224530629958952,6.609388537109611,9.8073767554549,9.143715906602495
2012-08-31,MONSOON,5.534749999999999,7.257938311688313,2.238125,3.93833333375,4.5935000000000015,10.666229166666668,9.713687499999995,8.88306374716734,8.517487070299374,6.240049020835709,5.200040076441603,10.313530844155842,10.2056452922078,9.5442498330051,9.691210509917285,7.5895516481488805,5.615227995688252,4.5620312499999995,4.12078125,4.133028550790153,4.046632261596736,3.015409739078156,3.333429736179053,6.1983333334375,5.958333333437496,5.894624360967974,5.7362740558038885,5.240568519442148,5.8331647767756,6.585708333333335,5.9783750000000015,6.172118377975372,6.164980248187584,4.551041001551042,4.580844783249111
2012-11-30,POMKH,10.736,11.176363636363632,3.68,5.12,5.540000000000001,12.881784708333335,9.156854166666664,9.624238248300404,9.366663508969609,8.128215269684272,8.463551382188712,11.599959415584415,9.74009334415585,10.197095354348512,9.637470079645917,10.16333698157364,10.418919567259463,4.75359375,4.54953125,3.951817130474092,3.86651396553485,3.1425097254242704,2.403542101876028,5.9599404584375,6.222083333437496,5.584774616580784,5.434076640910068,5.065271169021546,4.871496273958514,7.048250000000001,6.136708333333335,5.919271026785223,5.989803961641774,5.605975248359065,5.384723369383849
2013-02-28,POMRB,18.075000000000006,14.574999999999996,4.55,6.21,7.492000000000001,13.404496500000002,12.175604166666666,13.004542948980244,15.045125264283145,13.188464572453974,11.702464715971596,11.809855925324674,10.88696834415585,11.948257212609105,10.802706896612493,13.65516286376487,14.710049538366139,4.797890624999999,4.574531250000001,4.191090278284455,3.912333871193118,4.8927383608572805,5.0494527514900875,5.594672583593749,6.174583333437496,5.834864769948471,5.648148717943914,5.712593217135216,6.3451027342988855,7.029729166666668,7.034708333333336,6.548362616071135,6.337806784928567,6.3473758973949215,6.1056801407728765
2013-05-31,PREMON,20.006111,16.2425,9.2625,7.712857,10.621666666666666,13.31121525,13.58796525,15.805170169388147,20.934945462738895,16.909155858820352,15.981779739489156,10.845681818181816,12.312950487012992,13.665954327565462,12.493961296119979,15.72711503868534,17.093464152700278,4.6521875,4.932656250000001,6.219654166970673,5.075381805330388,7.302101512515191,7.345878227112607,5.41904758375,5.745297583437496,6.586061661969082,6.494235797554681,8.714931994399587,8.943689963538205,7.207916666666667,7.061791666666668,8.177684236309346,7.507027037760858,10.286750274423344,10.533591200000899
2013-08-31,MONSOON,4.066999999999998,3.233181818181818,1.16,2.733333335,4.337,12.788027750000001,13.221027750000001,11.109902101632887,14.487024815202112,8.508145626105023,7.034487327145317,10.166022727272727,11.306761363636369,9.492845323812004,9.807834897816942,7.5366055688420275,7.834764820810851,4.8196875,4.663125000000001,4.195792500182403,4.319412034145215,3.2309692907359717,3.26573869379188,5.314047583750001,5.444047583749997,5.0449703311814496,5.15414882335456,4.590318485010902,4.442596755627995,7.522666666666666,6.997666666666668,6.641410541785608,6.935995455110936,4.880520376868874,4.755791229518588
2013-11-30,POMKH,11.4575,7.487727272727272,3.5925,4.92,7.221999999999999,11.586388874999999,13.401402749999999,11.248941260979732,13.323450256975123,9.672829980905092,10.14976909660661,10.067547348484847,10.384602272727278,8.69079810337811,8.804857566922799,9.607018456275739,8.366048070422455,4.6362499999999995,4.641250000000001,3.9544755001094414,4.148957498007305,3.470121012888901,2.568663346217524,5.42744045875,5.394047583749997,4.99498219870887,4.911922315171393,4.477928050347723,4.529099248045425,7.7009583333333325,7.418166666666668,6.873646325071364,7.117877311163753,5.871004823654131,5.466316687846439
2014-02-28,POMRB,13.168,12.826363636363634,5.977499999999999,5.57,8.328,11.620750000000001,12.174652749999996,12.01656475658784,13.342750960676897,14.573675364506048,14.105682885959098,10.93100378787879,9.947443181818189,10.34502431657232,9.708628236809073,12.665724372623965,11.044117079356392,4.3096875,4.998125000000001,4.7636853000656645,4.5382457793360365,4.917414640760068,4.9271298036582944,5.637916666874999,5.234047583749997,5.2249893192253225,5.0162782270777475,5.292513891525561,6.195056996913311,7.964125,7.627166666666668,7.455387795042818,7.5613978225990275,6.942174687106202,7.04992150871436
2014-05-31,PREMON,15.3,17.203333333333337,6.3675,9.26,11.212,12.151187499999999,10.998124999999995,13.329938853952704,14.6281976345301,17.075820746132816,16.930777760350523,12.459640151515151,10.187651515151524,13.088347923276727,12.084603437483082,14.58616496173611,14.30532548200275,4.467812499999999,4.274375000000001,5.405211180039399,5.004049521379359,8.175747499354586,8.860680262795594,5.8975,5.620833333749998,6.838993591535194,6.753371789960428,8.010271784830053,8.087914002027766,8.062,7.774750000000002,8.958032677025692,8.73732814747945,10.751403811138639,10.908654345953263
2014-08-31,MONSOON,9.047999999999998,9.18,1.4425,2.87,5.852000000000001,11.688500000000001,12.243374999999995,11.617163312371622,11.821062092333102,7.731151551817106,6.043345091499582,13.447310606060604,11.674356060606069,11.525008753966036,11.560628496802895,6.614583507958596,8.196295050719888,4.4428125,4.345000000000001,3.8201267080236394,4.30755574838372,2.384993522211757,0.9415031839178144,5.81625,5.654999999999998,5.251396154921116,5.535486452862703,4.33720786096758,4.4168626148230175,7.630125,8.153500000000001,7.715619606215416,8.381225860627502,5.193639170994084,5.005829344739304
2014-11-30,POMKH,10.72,13.77,4.574999999999998,6.859999999999999,6.4899999999999975,11.23825,12.058999999999994,11.258297987422974,10.753649960486083,10.010925710601668,10.755460762159654,13.504280303030303,13.24492424242425,12.423005252379621,12.538875595225456,9.555687547281163,11.257735637034674,4.342499999999999,4.590625,4.122076024814183,4.354766010571675,3.395737083138892,3.6304267171751454,5.545416666666666,6.139999999999997,5.8948376929526685,6.105130192724038,4.674724903495984,4.762516301377884,7.390750000000001,7.9705,7.225371763729249,8.148048382984532,6.622955556215317,6.522999443570722
2015-02-28,POMRB,10.204,14.445454545454545,4.795,2.9800000000000004,5.605,10.65625,11.317999999999994,10.836578792453786,9.87253724730527,14.703471846943977,13.990289712275965,12.845363636363636,13.64969696969698,13.231984969609591,13.60639543936253,13.484763018792938,16.035694701400566,4.536874999999999,4.295,4.3912456148885095,4.4514922276514515,5.2750905810869675,5.690465363185599,5.622083333333334,5.492499999999997,4.7289026157716005,4.980467226769243,5.914409571944161,6.677630307145478,7.544999999999999,7.289750000000001,6.57722305823755,7.6576714004087645,7.587656384391099,7.354715905621222
2015-05-31,PREMON,14.662,16.04,6.7475000000000005,9.683333333333334,12.02,9.963750000000001,11.158499999999993,12.366747275472271,12.114479984609446,16.606474390168934,16.148837573096824,11.911238636363636,13.358863636363647,14.355190981765755,15.042452461017573,15.60898020199214,17.238298770531692,4.669062500000001,4.390000000000001,5.333747368933106,4.998126284163791,7.512920718523309,6.991330028275473,5.627708333333333,5.598333333333331,6.710674902796294,6.883973697242434,7.950542771745069,7.503548910903255,7.7772499999999996,7.491750000000001,8.75433383494253,8.87065981410347,10.97103417197026,10.329357185770185
2015-08-31,MONSOON,5.029999999999999,5.072,2.6175,3.06,6.2780000000000005,10.301000000000002,10.153999999999993,9.432048365283363,8.339945597596394,7.229143828640403,6.466976557625209,11.392556818181818,12.331863636363648,10.641914589059454,12.572799273194075,7.45460052319757,6.885475599920411,5.0078125,4.683750000000001,4.247248421359863,4.559552084161648,2.132999465531638,1.5114654979974051,6.1902083333333335,5.64583333333333,5.250404941677776,5.708933209741612,3.989459298778027,4.045671978046421,8.222375,7.598250000000001,7.763800300965518,8.477326934316816,5.494283042760738,5.577784154917917
2015-11-30,POMKH,9.198,10.405,4.4575000000000005,6.715,7.9220000000000015,10.534500000000001,9.773499999999993,9.338429019170018,8.091890908291285,8.828012955535222,9.875239289139206,10.5829375,11.490613636363648,10.547148753435671,11.98263041800271,9.825366185583409,9.32041379084187,5.9446875,4.654375000000001,4.331349052815918,4.5539633415548195,3.9498059104658974,4.466738936252009,6.595416666666667,5.6095833333333305,5.836242965006665,6.167694035776619,5.02069872559053,5.721713469925339,8.757666666666667,7.956250000000002,7.827080180579312,8.493889385205936,6.788016713803792,6.753021698817147
2016-02-29,POMRB,14.424000000000001,13.660999999999998,7.6225,7.625,7.734,10.264000000000001,10.828499999999993,11.372657411502011,11.392613965050284,13.454891652035045,12.147792080875336,9.64075,11.294500000000012,11.792689252061402,12.506128909761946,13.306988080316982,12.421403695702919,6.415312500000001,5.36125,5.64780943168955,5.2856273578498465,5.277825979115156,5.04137862740682,6.198124999999999,6.77083333333333,6.5517457790039995,6.942849763649703,5.3558458566191565,5.076477516331977,8.891583333333333,8.488500000000002,7.789848108347587,8.431944448720955,7.509860973812888,7.446840776608601
2016-05-31,PREMON,12.31,10.3475,11.415,8.28,14.173333333333332,10.2855,10.240499999999994,11.747594446901207,12.651740721199335,16.41693627466134,15.497170907438838,9.044125,9.871375000000013,11.214613551236841,11.891089327376363,15.346784287433358,15.066652079964072,6.150625,6.528124999999999,7.95468565901373,6.923679138049612,7.943895551992348,7.867126206903938,5.70625,6.419999999999997,7.243047467402399,7.863269825699505,9.444586574499258,10.134930583405048,8.498333333333333,9.026833333333336,10.343242198341885,10.074991105481965,11.617024983068628,11.495852697094978
2016-08-31,MONSOON,5.218,3.2269999999999994,1.715,1.285,5.1960000000000015,10.189,10.287499999999994,9.135756668140724,9.161990492331283,6.620824594605725,5.762683410259121,8.641375,9.410125000000011,8.019568130742105,9.128294874754204,6.4640738968542095,5.135136003941195,6.045,6.302499999999999,5.458811395408238,6.1746589480126906,3.6429214825491245,3.382558347227147,5.431875,5.976249999999998,4.85982848044144,5.6619225672160445,4.330948009362546,3.2277430570177996,8.085583333333334,8.756333333333336,8.284345319005132,9.218569429010467,6.206266334674895,6.60672121078506
2016-11-30,POMKH,9.182,7.477000000000001,3.2425,4.555,5.858,10.5335,10.283499999999995,9.154254000884436,8.827351961714447,8.373908444046705,9.328149463487275,9.254104166666666,8.678125000000012,7.802540878445264,8.135038840662393,8.65575306525271,9.328861680373304,6.42375,5.998749999999999,4.572286837244943,5.746789504764264,5.036616213490887,3.728415203242145,5.530625000000001,5.436249999999998,4.737897088264864,5.097166939287719,5.214294694793214,5.431436151977899,7.661666666666667,8.240333333333334,7.313807191403079,8.531300352477814,7.42779911753819,6.9798192250442925
2017-02-28,POMRB,13.668,13.367,7.9925000000000015,7.59,6.496,11.813,10.094499999999995,10.959752400530661,11.475847640728844,13.085630206992512,12.21915124717394,10.409208333333336,8.604625000000013,10.02832452706716,9.260215081373465,11.830027813513043,13.085015914214852,7.0209375000000005,6.09125,5.940372102346966,6.4156729015887395,6.433261862578543,6.334546132767918,5.9825,5.4274999999999975,5.878738252958918,5.921364462139914,5.029063527959657,5.354080636756054,7.7675,7.930833333333334,6.986684314841847,8.037107939326155,7.777164655381832,7.126967392937174
2017-05-31,PREMON,15.822,15.543333333333335,14.075,9.105,12.02,13.0045,10.972499999999993,12.904651440318396,14.99676581194983,15.972779264622215,14.296622483385589,11.337958333333333,9.903583333333348,12.23432804957363,11.108923597226458,13.93329463897048,15.732976156780971,7.4709375,6.75625,9.19422326140818,8.547199422584127,9.25277700506821,10.052909908929381,6.37625,5.633749999999997,7.169242951775351,7.343981609855518,8.671500749783618,9.231390796028338,8.37425,7.392500000000002,9.00001058890511,9.019284640117124,12.197535160928975,11.924337027226908
2017-08-31,MONSOON,11.942000000000002,7.272,3.8325,4.075,8.196000000000002,13.38325,12.653499999999994,12.519590864191038,14.894905577201714,6.9428146642511095,5.939760087755415,11.637833333333335,10.914833333333348,10.249396829744178,10.076749423477942,5.8435567947170775,5.982349996118849,7.556875,7.285625,7.049533956844908,8.118814626429439,3.7869910807165237,3.286121115257273,6.330625,6.331249999999997,5.93154577106521,6.394833691910105,3.684684079121143,2.8754773541739844,8.88075,8.142500000000002,8.678406353343066,8.938589291539257,5.924804892774656,5.760413065031468
2017-11-30,POMKH,11.99,10.862,4.7250000000000005,4.915,7.7120000000000015,13.1915,13.355499999999994,12.307754518514622,14.339254926112204,9.935708056085343,10.445645665186067,11.189843750000001,11.761083333333348,10.494438097846507,10.29685049015698,8.639011253950464,10.193405637096335,7.291249999999999,7.65625,6.119720374106945,7.8108871772527095,5.566565772513124,3.8880351822643635,6.188437499999999,6.421249999999997,5.524927462639126,5.867026747136458,5.817860886504976,6.1161838626124485,9.290083333333333,8.606000000000003,8.29184381200584,8.715366875274022,7.293286715139368,7.626013624143658
2018-02-28,POMRB,13.889999999999995,12.381000000000002,7.1975,6.865,8.693999999999999,12.4555,13.410999999999992,12.940652711108772,14.758481066805471,14.88876826579035,13.843811021078736,10.606604166666667,11.514583333333348,11.249062858707905,11.00265504146298,12.297831861284854,12.88489122560786,6.9688541666666675,7.4575,6.550832224464166,8.02299883249145,8.005413741769269,7.628467917537651,6.011875,6.2399999999999975,6.060956477583476,6.222882834122427,6.05894713264762,6.445090822591261,9.275166666666667,9.155500000000002,8.452706287203505,8.748346132296737,7.846812684909755,7.635905306810151
2018-05-31,PREMON,14.065999999999999,12.945416666666668,12.745,8.692499999999999,13.096666666666666,11.763499999999999,12.97199999999999,13.390791626665262,14.963402303871582,17.469715040939363,15.729750228462088,10.136541666666668,10.865104166666681,11.92760438189141,11.820760175846356,14.278619563748862,13.415756519882924,7.393333333333333,7.124999999999999,9.0284993346785,9.511993215607918,11.253066308914425,11.930964249158869,5.864375,6.136874999999997,7.1135738865500855,7.3278387931877065,8.92507278625598,8.820156794358915,9.460416666666667,9.424666666666667,10.310290438988769,9.937018459226728,12.631437143483803,12.718019834456246
2018-08-31,MONSOON,7.81,5.204,2.583333333333333,3.075,7.0,,11.938999999999991,11.158474975999157,11.313923697864334,7.8097887785052045,8.101219770976186,,10.348104166666682,9.238162629134845,9.98896500500693,5.854589118910159,6.060422133334357,,6.812708333333332,6.450432934140433,8.485875303204782,3.951652684683663,3.275091485531088,,5.886874999999997,5.498144331930051,5.900203012140915,3.7597133190526746,3.382995791493581,,9.125666666666667,8.986174263393261,9.433622713781055,6.856652397918792,6.932742701467195
2018-11-30,POMKH,10.585999999999999,9.1695,9.37,4.7349999999999985,10.39,,11.58799999999999,10.929484985599494,,9.83458373305917,10.841864772264689,,9.924979166666681,9.210697577480907,,8.399818602915165,9.860482792168582,,7.973958333333332,7.618259760484259,,5.248847851210759,4.0435500510492535,,5.841874999999997,5.19288659915803,,5.41885790405426,5.209279480660005,,9.795166666666667,9.547704558035957,,7.723589727618128,7.5385740305025735
