Date,Season,Garh Mukteshwar,Dhaulana,Muradnagar,Bhojpur,Loni,Hapur,Garh Mukteshwar_Trend,Garh Mukteshwar_SMA,Garh Mukteshwar_EWMA,Garh Mukteshwar_DES,Garh Mukteshwar_TES,Garh Mukteshwar_ARIMA,Dhaulana_Trend,Dhaulana_SMA,Dhaulana_EWMA,Dhaulana_DES,Dhaulana_TES,Dhaulana_ARIMA,Muradnagar_Trend,Muradnagar_SMA,Muradnagar_EWMA,Muradnagar_DES,Muradnagar_TES,Muradnagar_ARIMA,Bhojpur_Trend,Bhojpur_SMA,Bhojpur_EWMA,Bhojpur_DES,Bhojpur_TES,Bhojpur_ARIMA,Loni_Trend,Loni_SMA,Loni_EWMA,Loni_DES,Loni_TES,Loni_ARIMA,Hapur_Trend,Hapur_SMA,Hapur_EWMA,Hapur_DES,Hapur_TES,Hapur_ARIMA
2006-05-31,PREMON,8.82,3.95,5.74,7.823571428571428,15.0,5.05,7.637499999999999,8.727499999999997,8.828768560058078,8.516295555778894,9.521021285043998,9.355330649798928,2.07125,2.0324999999999998,2.6391924205896498,3.0356993264651684,3.306746871557182,2.812896322667104,5.16375,5.302500000000001,5.617296602695374,5.86900031510132,6.530259806221017,5.627338095789376,7.127684523809525,7.127684523809524,7.285955619496555,7.339662044805564,7.872380225887594,7.387940136916629,14.181874999999998,14.306249999999991,14.211181495971191,14.93775788193753,14.763879034233833,14.342198700295485,4.07625,3.8024999999999998,4.115930240564962,4.2155903026544,4.963583559080779,4.412913197266038
2006-08-31,MONSOON,4.9,0.98,4.630000000000001,6.973000000000001,12.4725,4.28,7.116875,7.9374999999999964,7.257261136034847,7.9227760221141175,8.504978127817228,8.000713302670363,2.35,1.8649999999999998,1.9755154523537897,2.278159992277708,1.5679338855908223,1.7857155192616663,5.1937500000000005,5.1537500000000005,5.222377961617225,5.534595803273225,5.464982295451325,5.6660619180144405,7.127684523809525,7.127684523809524,7.160773371697934,7.2058819979976585,7.066394401062564,7.034162056514303,14.129999999999999,13.99562499999999,13.515708897582716,14.25236077060962,14.6860462320408,14.793130667373632,4.3575,3.8724999999999996,4.181558144338977,4.29766945344942,4.104058160439156,3.832847727817601
2006-11-30,POMKH,5.22,2.08,5.04,7.1000000000000005,15.0,4.14,6.909375000000001,7.337499999999996,6.442356681620908,7.493519777128497,7.470246082969258,6.497373335466308,2.16625,2.2775,2.017309271412274,2.2684372649684637,0.6515484951755104,1.0040027769929503,5.19625,5.17375,5.149426776970335,5.4262865386968695,5.372263361142994,5.309949727221495,7.127684523809524,7.127684523809524,7.13646402301876,7.163126636703798,7.072302611991871,7.177216198136708,13.891874999999999,14.36812499999999,14.109425338549629,14.866272481627632,13.918848812674103,13.796396336672373,4.431875,4.279999999999999,4.164934886603386,4.298481762567251,3.3515519159200253,3.2977514321696777
2007-02-28,POMRB,8.645,2.68,5.445,6.614166666666668,13.095,4.27,7.803749999999999,6.896249999999996,7.323414008972545,7.776402201417463,7.097542692406572,7.048835433433835,2.0375,2.4225,2.2823855628473644,2.604911526107493,2.269360492771413,2.1188805303000557,5.246874999999999,5.21375,5.267656066182202,5.4748475576149005,5.296482721433838,5.217163391681784,7.127684523809524,7.127684523809524,6.927545080477923,6.839547497439182,6.499444775927221,6.743917197786456,14.0471875,13.891874999999992,13.703655203129777,14.42630187876112,14.587897802257954,14.553489258132412,4.41875,4.435,4.206960931962032,4.347238731514715,4.495830221535268,4.521238856008097
2007-05-31,PREMON,8.925,1.9,5.6,7.823571428571428,15.0,5.025,9.11,6.922499999999996,7.964048405383527,8.061351868970805,8.57738987605241,8.374243233150736,2.061875,1.91,2.129431337708419,2.344229675850546,4.004135355951949,3.4897185397635653,5.369999999999999,5.178749999999999,5.400593639709321,5.556497259700639,6.140695726272148,5.295474728408189,7.127684523809525,7.127684523809524,7.285955619715326,7.339696633778918,7.872411412469987,7.3929944315222045,14.109375,13.891874999999992,14.222193121877867,14.935613921628402,14.576698613218062,14.295913739181747,4.4437500000000005,4.42875,4.534176559177219,4.6587111017212095,5.788432955844357,5.717104089395551
2007-08-31,MONSOON,11.95,2.0,5.175,6.973000000000001,13.715,4.2,9.541249999999998,8.684999999999997,9.558429043230117,8.858001508674029,7.8275553700738865,7.394600779111593,1.9225,2.165,2.0776588026250513,2.1755610940603174,1.0594818684401357,1.2926006538410155,5.3687499999999995,5.3149999999999995,5.310356183825592,5.4831126336043825,5.1450546871137615,5.400145269553265,7.127684523809525,7.127684523809524,7.160773371829196,7.205914630927638,7.066421109524533,7.030714493507057,14.254375000000001,14.202499999999993,14.01931587312672,14.697111892360692,14.19587107785933,14.227838157077278,4.52125,4.4087499999999995,4.400505935506331,4.552808592648352,4.552898429695393,4.387400237537154
2007-11-30,POMKH,8.62,1.255,5.48,7.1000000000000005,14.255,4.42,9.704374999999999,9.534999999999997,9.18305742593807,8.895284440511663,8.754529584029944,9.291870811883788,2.0143750000000002,1.9587499999999998,1.7485952815750307,1.6359866191462944,1.797228294237685,1.8819174413424578,5.32,5.425,5.3782137102953556,5.525415469390728,5.350698247408216,5.322758991963855,7.127684523809524,7.127684523809524,7.136464023097517,7.163152328808472,7.072325479700519,7.181262010514233,14.4925,14.016249999999992,14.113589523876033,14.751228671284737,14.570641107553564,14.497386280872307,4.603125,4.47875,4.408303561303798,4.566366467240829,3.7615987126171113,4.119039568261307
2008-02-29,POMRB,8.695,2.39,4.995,6.614166666666668,15.0,4.61,9.76875,9.547499999999996,8.987834455562842,8.939917921212308,8.918928204949498,9.17457013766748,2.3033333333333332,1.88625,2.0051571689450185,1.9334781491097373,2.4432822647685537,2.429314440651768,5.2075,5.3125,5.224928226177214,5.406027449467387,5.452560474161604,5.376805414171473,7.048559523809525,7.127684523809524,6.927545080525177,6.839564589982247,6.499464350929925,6.732000356221754,14.829374999999999,14.492499999999993,14.46815371432562,15.090149421454253,14.270149280823215,14.189137586635773,4.6175,4.56375,4.48898213678228,4.645578064068567,4.487976446256413,4.489135066897831
2008-05-31,PREMON,10.18,2.925,5.66,7.823571428571428,15.0,5.34,9.956249999999999,9.861249999999995,9.464700673337706,9.252569987839673,9.949086255945378,9.052463133914152,2.7941666666666665,2.1424999999999996,2.373094301367011,2.538456880002727,2.256739532172061,1.9773045753939058,4.97125,5.327500000000001,5.3989569357063285,5.526716811293675,6.058492088703802,5.245572367059982,6.855059523809524,7.127684523809524,7.285955619743678,7.339705612586127,7.8724281656635675,7.416809773762526,15.303749999999999,14.492499999999993,14.680892228595372,15.296284721708796,15.445468157296519,15.163349146761977,4.4775,4.6425,4.829389282069368,4.967349642463647,5.758870853511883,5.417688670183992
2008-08-31,MONSOON,11.21,3.286666666666666,4.215,6.34,16.41,4.0,10.268125,9.676249999999996,10.162820404002623,9.701375914524087,9.16962686486197,9.217717846827853,3.2238541666666665,2.4641666666666664,2.7385232474868735,3.242067341839761,1.858573416248348,1.9838633165783865,4.819375000000001,5.0875,4.925374161423797,5.167268204721453,5.154210517120857,5.3880182283790035,6.251413690476191,6.969434523809525,6.9075733718462065,6.831589046242762,7.066435445254549,7.024488538276675,15.09875,15.166249999999991,15.372535337157222,16.024037430454612,14.57054532992247,14.588428265235462,4.2924999999999995,4.5925,4.4976335692416205,4.676982897195771,4.832424001076354,4.512227329258975
2008-11-30,POMKH,10.86,3.895,4.550000000000002,6.1850000000000005,15.355,3.5,10.26625,10.236249999999997,10.441692242401574,10.005899874896,9.568040288854885,9.425576051339279,3.2610416666666664,3.1241666666666665,3.2011139484921243,4.138583279340647,1.571723381911364,1.9576804934272105,4.6762500000000005,4.855,4.775224496854278,5.018367282958658,5.08298523577487,4.984831812697731,5.6048214285714275,6.740684523809525,6.618544023107724,6.368007031158093,6.825870323941121,6.84462931541532,14.8225,15.441249999999991,15.365521202294332,16.03011533363672,15.98070444712257,15.817908254354377,4.205,4.362500000000001,4.098580141544972,4.304826952967605,4.165769728187924,4.154734932541469
2009-02-28,POMRB,8.95,3.1875,4.71,2.7,12.26,4.05,9.975000000000001,10.299999999999995,9.845015345440945,9.901785907295674,10.094571676553127,10.467138066188614,3.496041666666667,3.3235416666666664,3.1956683690952747,4.219593666062907,2.928066058241275,2.7573930720814115,4.828125,4.78375,4.749134698112567,4.963207741427518,4.938881761679092,4.8353726860240895,5.3825,5.762142857142859,5.051126413864634,4.204677358780739,5.970251089486252,5.970275322099608,14.808125,14.75624999999999,14.123312721376598,14.684313643093292,15.728605513386826,15.621173593528606,4.4125,4.222500000000001,4.079148084926983,4.269688991158409,4.069349317379036,4.077984142584997
2009-05-31,PREMON,9.91,2.425,4.8,6.565,15.53,5.2,9.49625,10.232499999999996,9.871009207264567,9.994417372979779,10.891012469970205,9.82989843777486,3.9494791666666664,3.1985416666666664,2.8874010214571646,3.615309520548896,3.357949474761342,3.0393589414201614,5.125,4.5687500000000005,4.76948081886754,4.952216261131561,5.617295668807161,4.792279950822319,5.283437500000001,5.447500000000002,5.6566758483187805,4.982461878472185,5.979070404294149,5.006674613240938,14.736875000000001,14.888749999999991,14.685987632825958,15.184756128582066,14.930378836237903,14.599927631177007,4.775,4.187500000000001,4.527488850956189,4.673796439470354,5.082860697242375,4.918647511491381
2009-08-31,MONSOON,9.15,5.666666666666668,6.29,5.82,15.765,5.8,9.1425,9.717499999999996,9.58260552435874,9.929489416294555,9.803889927732184,9.87281098822841,4.230104166666667,3.793541666666667,3.999107279540966,5.14496410978647,3.3852153801469527,3.3733698619994343,5.18625,5.0875,5.377688491320524,5.402348465075867,4.542771203618989,4.7949334636847185,5.4346875,5.317500000000002,5.722005508991268,5.265781963804323,5.254003966370553,4.148204845436778,14.926874999999999,14.727499999999992,15.117592579695575,15.604631520175902,14.74689784465377,14.925470183483771,5.00625,4.637500000000001,5.036493310573713,5.156164546675301,4.268388283722547,3.971254708265528
2009-11-30,POMKH,9.09,5.1425,4.85,5.912500000000001,15.43,4.6,9.284375,9.274999999999995,9.385563314615244,9.86487963655067,9.518329809793387,9.136795863048672,4.413541666666667,4.105416666666668,4.456464367724579,5.908202959576614,3.8913604445872,3.7152215263020363,5.261875,5.1625000000000005,5.166613094792314,5.275250140113136,5.298102292041669,5.308813387626712,5.620625,5.249375000000002,5.798203305394761,5.585134798012269,5.372945650715281,5.644220174640413,15.126249999999999,14.746249999999993,15.242555547817345,15.72373875679409,15.425047065562069,15.390121805144823,5.390000000000001,4.912500000000001,4.861895986344227,5.020968695940411,4.793404266376824,4.64442536380221
2010-02-28,POMRB,7.89,4.185,4.9,4.1825,13.705,4.8,9.791875,9.009999999999994,8.787337988769146,9.588729488005194,9.608143441735248,9.583357230544161,4.623958333333333,4.354791666666667,4.347878620634747,5.644874724454711,3.645799910253071,3.696578403900661,5.142083333333333,5.210000000000001,5.059967856875389,5.2015661581568295,5.205366389707402,5.151111383729099,5.686250000000001,5.620000000000003,5.151921983236857,4.812723180171977,4.879066989550753,3.8348297242158065,15.225624999999999,15.107499999999993,14.627533328690408,15.048108346392809,15.012233250340017,14.813051314937026,6.161,5.100000000000001,4.8371375918065365,5.0082771179737575,5.1500275762055985,5.046115073545348
2010-05-31,PREMON,12.105,2.895,5.215,6.57,15.68,7.52,10.061875,9.558749999999996,10.114402793261487,10.144456223721221,10.258975619789393,9.340802457985706,4.8465625,4.472291666666667,3.7667271723808478,4.465144492376465,3.2613134947977533,3.4170809439917367,4.977291666666667,5.313750000000001,5.1219807141252325,5.246731964522394,5.810238762516915,5.064800108854531,5.785312500000001,5.6212500000000025,5.719153189942114,5.6968335777198575,5.8339840376421535,6.235814901479145,15.341250000000002,15.144999999999992,15.048519997214244,15.43779778324678,15.65701447284693,15.261585994413592,7.242312500000001,5.6800000000000015,5.910282555083922,6.009340817869867,6.052868297448,5.9096743259753195
2010-08-31,MONSOON,11.015,6.88,4.916666666666667,6.34,16.41,9.648,10.09,10.024999999999997,10.474641675956892,10.399534037305214,9.889532962868506,10.652754027239382,4.85625,4.775625,5.012036303428509,5.978227846816829,5.757789038651244,5.32269367183782,4.8291666666666675,4.970416666666668,5.039855095141807,5.186706956229447,5.02345252619475,5.116426378831891,5.634062500000001,5.751250000000002,5.967491913965269,6.245169171732705,5.202647427881831,5.657921479529097,15.195625,15.306249999999991,15.593111998328546,15.998610156419142,15.281690072670596,15.435062779342134,8.2416875,6.642000000000002,7.4053695330503535,7.442355902779845,6.3813922151899405,6.82989953269767
2010-11-30,POMKH,9.385,5.71,4.905,6.1850000000000005,15.71,9.4025,9.994791666666668,10.098749999999995,10.038785005574136,10.306727281638015,10.055685635076165,10.07838989849681,4.801875000000001,4.9175,5.2912217820571055,6.345421130883093,5.410944894271287,5.548181360507863,4.700208333333333,4.984166666666669,4.985913057085084,5.141067469805548,5.0423293252692485,5.047765551236127,5.448125,5.819375000000003,6.054495148379161,6.497974002788127,5.584670255883038,5.939789099784231,14.99625,15.376249999999994,15.639867198997127,16.05538403289953,15.868388389777312,15.861965420130572,8.918249999999999,7.842625000000002,8.204221719830212,8.272356837129154,7.133401628660259,7.711001875167465
2011-02-28,POMRB,7.82,3.695,3.66,2.7,12.26,7.9925,9.812708333333333,10.081249999999995,9.151271003344482,9.939545566143671,10.083974104887098,9.671256002294502,4.96375,4.795000000000001,4.652733069234263,5.238593680932216,4.558241710887268,4.640179011215098,4.909166666666667,4.674166666666668,4.455547834251051,4.726539804489803,5.053511485457323,4.998694590961964,5.3175,5.448750000000002,4.712697089027497,4.587573296919037,5.175337999309808,3.608058484048673,14.81625,15.014999999999993,14.287920319398276,14.607422828713728,15.206605869642782,15.053966647370967,9.289125,8.640750000000002,8.119533031898127,8.282689043798193,8.615570862339796,8.914679257358308
2011-05-31,PREMON,11.413333333333336,2.95,5.423333333333333,6.565,15.53,9.74,10.082708333333334,9.908333333333328,10.056095935340023,10.304815648645725,10.596240106201222,9.912132414128084,4.976875,4.808750000000001,3.971639841540558,3.950766966572464,3.3610335268241522,3.473021149339552,5.386458333333333,4.726250000000001,4.842662033883963,4.977934142131605,5.312721005350341,4.538562377528475,5.119375000000001,5.4475000000000025,5.453618253416499,5.463672988935234,5.50070410699413,5.907646872192551,14.585,14.977499999999994,14.784752191638965,15.04513680994028,15.292228083924051,14.867387602939887,9.39625,9.195750000000004,8.767719819138877,8.937717854193599,10.024536351810575,10.249018125846014
2011-08-31,MONSOON,10.25,8.12,6.38,5.3,15.12,10.395,10.773333333333335,9.717083333333328,10.133657561204014,10.389444958397249,9.965589961731776,10.575627723074147,4.9575,5.118750000000001,5.630983904924334,6.260089050565202,6.951237900138674,6.3884828378129,5.694583333333333,5.092083333333334,5.457597220330378,5.448021247238392,4.776201625587775,4.842673278569473,5.421875,5.187500000000003,5.3921709520498995,5.40917229427599,4.9971297245867845,6.264339199713106,14.87625,14.654999999999994,14.918851314983378,15.152740579077335,15.105423222464564,15.289259458182304,9.720520833333333,9.382500000000004,9.418631891483326,9.601776243513488,10.144177116309201,10.824662192310832
2011-11-30,POMKH,12.31,4.575,7.26,5.6400000000000015,15.15,9.5125,11.300416666666667,10.448333333333329,11.004194536722409,10.841860102027836,9.918229431280995,9.749951074856556,5.06625,4.835000000000001,5.208590342954601,5.798732821692535,6.004902491326752,5.446228999194618,5.607916666666666,5.680833333333334,6.178558332198227,6.047771265058516,5.296314051675016,5.37107875049565,5.79375,5.051250000000003,5.491302571229941,5.562844302998611,5.065821771817318,6.096830323793942,15.274999999999999,14.514999999999995,15.011310788990027,15.230163528593325,14.98348001361218,15.085283538992012,10.033541666666668,9.410000000000004,9.456179134889995,9.701168710145025,9.100826847929104,10.307695005577312
2012-02-29,POMRB,10.42,4.675,3.77,5.665,15.15,10.476666666666668,11.653125000000001,11.09833333333333,10.770516722033445,10.863236949660116,10.723962036109986,10.724810279518296,4.888333333333334,5.080000000000001,4.99515420577276,5.372532227944549,4.096761622555846,4.238505294783498,5.565,5.708333333333334,5.215134999318936,5.395593505703259,5.817485580478001,6.02033327158207,5.8602083333333335,5.792500000000003,5.560781542737964,5.68179713175868,4.628292858850672,4.700425027186231,15.445,15.237499999999995,15.066786473394016,15.274804571656883,14.022804631442181,13.936288759563288,10.013770833333332,10.03104166666667,9.864374147600664,10.122796388298417,8.678737959345824,9.192540900259784
2012-05-31,PREMON,13.03,2.84,4.62,6.575,15.83,9.76,11.864999999999998,11.502499999999996,11.674310033220067,11.365754772497304,11.733802463892722,11.485452825195576,4.891666666666667,5.052500000000001,4.133092523463656,3.981125578603918,3.383453377977499,3.9091179358716373,5.389166666666666,5.507500000000001,4.977080999591362,5.19984527203345,6.014452804409289,5.246855260834281,6.069791666666667,5.795000000000003,5.966468925642779,6.311066192244075,6.302181115789991,6.446489153242926,15.72875,15.312499999999996,15.37207188403641,15.588894355464832,16.263700440046147,15.794292216248468,10.16525,10.03604166666667,9.822624488560397,10.127893456411988,11.366933908503734,11.314146106937395
2012-08-31,MONSOON,11.455,6.806666666666668,6.840000000000002,5.821666666666666,16.180000000000003,10.216833333333334,12.217500000000001,11.803749999999996,11.586586019932039,11.48691097103816,11.22477914861669,11.648579189073994,5.190416666666668,4.724166666666669,5.202522180744861,5.381984859227637,8.121270662057988,7.088127645735852,5.658333333333334,5.622500000000001,5.722248599754817,5.744840840735788,5.164038628515971,5.031394392748724,6.324791666666667,5.925416666666669,5.908548022052334,6.272718010572838,5.596071645116053,6.287917978938875,15.996250000000002,15.577499999999999,15.695243130421847,15.938680477892612,15.791394070115434,15.824299384848235,10.320666666666666,9.991500000000002,9.980308026469572,10.300671864042144,11.040329057150048,10.72252539601707
2012-11-30,POMKH,12.8,5.915,5.3933333333333335,6.795,16.36,10.9025,12.57125,11.926249999999996,12.071951611959225,11.83656174371834,11.163661992742332,11.172595054822708,5.816041666666667,5.059166666666669,5.487513308446917,5.937813757186985,4.968698192790016,5.024225603300945,6.317500000000001,5.1558333333333355,5.590682493186224,5.682157125707415,5.7366078492189585,5.653043054744696,6.519791666666667,6.214166666666669,6.2631288132314005,6.769461554365988,5.712237758590737,6.070761371279764,16.2775,15.879999999999997,15.961145878253108,16.23775094626792,15.878309947875863,15.893429489178791,10.511083333333332,10.339000000000002,10.349184815881742,10.666135505852138,9.538369023828734,9.737159471378003
2013-02-28,POMRB,12.75,5.725,7.79,6.5500000000000025,16.08,10.33,12.839374999999999,12.508749999999996,12.343170967175535,12.115177885118891,11.777618267423493,11.418623470256977,6.137083333333334,5.321666666666668,5.582507985068149,6.154546319070158,4.786671356380877,4.847868507975242,6.772083333333335,6.160833333333335,6.470409495911734,6.374664685180737,5.230480319678149,5.563776384235979,6.604583333333334,6.43541666666667,6.377877287938841,6.921743333190629,5.5475543166415875,5.964182496675658,16.54625,16.112499999999997,16.008687526951864,16.30475717780782,15.216787427963414,15.283119431829478,10.768666666666666,10.302333333333335,10.341510889529046,10.688623557523798,10.058818593983379,11.003209251378529
2013-05-31,PREMON,13.53,6.795,5.873333333333334,7.25,17.15,11.43,13.00125,12.633749999999996,12.81790258030532,12.489510426762374,13.111475077431123,13.15570703292281,5.918125,6.310416666666668,6.067504791040889,6.88544747172651,3.285052074357462,3.6013385505875615,7.507083333333334,6.474166666666669,6.231579030880374,6.270913545312542,6.841137952361866,6.328967494168916,6.54,6.6041666666666705,6.726726372763304,7.3802073398120145,7.300964067696384,7.278759038733453,16.71125,16.4425,16.465212516171118,16.797691631169002,17.177070538611876,16.678351373077803,10.750625,10.719833333333336,10.776906533717426,11.111219072094674,10.821546585062155,10.776538715631359
2013-08-31,MONSOON,13.1,5.42,9.223333333333334,5.825,17.01,10.6075,12.811875,13.044999999999996,12.930741548183192,12.717848981494683,12.379643213127816,12.41812889421892,5.936875,5.96375,5.8085028746245335,6.464966084883968,7.926534407827997,7.035626824356724,7.963854166666667,7.070000000000002,7.428280751861558,7.2275796944449855,6.382585368903813,6.172358244862445,6.44375,6.605000000000004,6.366035823657982,6.7678079026618,6.560431516013341,5.866873592587087,16.714375,16.65,16.683127509702672,17.051277430090625,17.027567167653526,16.95956153435144,10.6915625,10.817500000000003,10.709143920230456,11.077670118985548,11.831570816579063,11.56691490323378
2013-11-30,POMKH,12.45,5.55,8.89,6.275,16.85,10.3675,12.65125,12.957499999999996,12.738444928909916,12.785100581683293,12.442953407602637,12.685048611395338,5.960000000000001,5.8725000000000005,5.70510172477472,6.11302256290465,6.346426657933785,5.7202520000340105,7.935208333333334,7.944166666666669,8.012968451116935,7.795414717461499,7.123209133728617,7.221030533573018,6.390624999999999,6.475000000000003,6.3296214941947895,6.516470053948752,6.382569584580835,6.487531480892866,16.5325,16.772499999999997,16.749876505821604,17.136722538005554,16.992316091740555,16.957755276366214,10.623124999999998,10.683750000000003,10.572486352138274,10.96705711169809,10.904469653699838,11.245614358048492
2014-02-28,POMRB,11.585,6.24,7.9475,6.3,15.614999999999998,10.3925,12.6675,12.666249999999996,12.27706695734595,12.679766494241054,12.64329297451649,12.07477804647915,5.82,6.001250000000001,5.919061034864832,6.223099950897107,5.98777023377774,5.920598009358064,7.997916666666669,7.983541666666669,7.986781070670161,7.903648302615276,7.490292651955281,7.794683867144885,6.4978125,6.412500000000001,6.317772896516873,6.344799714645449,5.800485293893929,6.959327164274757,16.408749999999998,16.656249999999996,16.29592590349296,16.65110926077324,16.1393236986899,16.29729460901448,10.62359375,10.699375000000003,10.500491811282963,10.90523497859281,10.13044923185042,10.344088819937536
2014-05-31,PREMON,13.41,6.465,5.486666666666667,7.0749999999999975,16.16,10.82,12.7575,12.636249999999997,12.73024017440757,12.932102986260064,13.461636733743601,13.091144311666861,5.817291666666667,5.918750000000001,6.1374366209188995,6.427008039229372,6.313895655858369,6.687069193026878,7.782708333333334,7.886875000000002,6.986735309068763,7.223337325882992,8.175880399227387,7.847209384117686,6.7476562499999995,6.36875,6.620663737910123,6.702909253635245,7.3619198464206566,6.392375139516509,16.378125,16.408749999999998,16.241555542095774,16.554058263849843,17.386170529760996,16.933823796766973,10.870859375,10.546875000000004,10.628295086769779,11.024116369063101,11.00703253826737,11.451384831095032
2014-08-31,MONSOON,13.35,4.63,10.111666666666668,6.857500000000001,17.01,11.22125,13.006875,12.698749999999997,12.978144104644542,13.128731722792693,12.610448249123909,12.788604973276787,5.807708333333332,5.721250000000001,5.534461972551339,5.476254169690484,6.136489167661901,5.607315489549102,7.551692708333334,8.108958333333335,8.236707852107925,8.167824560231914,7.540431984783688,7.035850502997128,6.976770833333333,6.626875000000001,6.715398242746074,6.8474218369724555,6.515522641143375,6.060696219168147,16.1275,16.408749999999998,16.548933325257465,16.84573600951073,16.688110166342526,16.626105807001657,11.149427083333332,10.700312500000003,10.865477052061866,11.249407760446305,10.993324422262123,10.759174326496675
2014-11-30,POMKH,12.92,6.3183333333333325,6.28,7.241250000000001,16.605,11.731875,13.235,12.816249999999997,12.954886462786725,13.210747301302957,12.678631333502416,13.008279522837249,5.490208333333333,5.913333333333334,5.848010516864136,5.784714721389319,5.900680735599392,6.017567201224221,8.180260416666666,7.456458333333336,7.454024711264755,7.652192172613536,8.108560741040097,8.093061093865932,7.229479166666668,6.868437500000001,6.925738945647645,7.167893812745018,6.7348031559175165,7.287242615102697,15.969375000000003,16.347499999999997,16.57135999515448,16.855993581404206,16.73589559143884,16.744797326534393,11.496822916666668,11.041406250000003,11.21203623123712,11.583677877445202,11.003133910850405,10.717463205153633
2015-02-28,POMRB,13.11,5.395,8.709375,7.166666666666668,13.855,11.256666666666666,13.303749999999999,13.197499999999996,13.016931877672034,13.313580089327568,12.938456590962945,12.466865173012666,5.179583333333333,5.702083333333334,5.666806310118481,5.5095868859151,6.434920739982475,6.164554420625055,8.824635416666666,7.6469270833333365,7.956164826758853,8.037405572019662,7.303036125964419,7.4698810049621605,7.502916666666668,7.0851041666666665,7.022110034055253,7.325203171195668,6.407650864103376,7.182473339784529,16.03125,15.907499999999999,15.484815997092689,15.684004100632531,15.795895917166703,16.022950388729022,11.812916666666666,11.25744791666667,11.22988840540894,11.622214687599902,11.115958124523326,11.381584534283112
2015-05-31,PREMON,13.71,4.77,9.753333333333334,8.23,16.655,12.735,13.37625,13.272499999999997,13.29415912660322,13.509728494995464,14.069010230182368,13.989157627230776,5.052708333333333,5.278333333333334,5.308083786071089,4.974226793191659,6.528603798150908,6.264388469600102,9.29859375,8.713593750000005,8.675032229388645,8.628071014279657,7.99543379630629,7.895916277924942,7.592447916666667,7.373854166666668,7.505266020433153,8.048326045771871,8.107762320801829,7.48669572719858,16.061875,16.03125,15.952889598255613,16.105073940840942,16.281744052603926,15.833988443638038,12.009713541666667,11.73619791666667,11.831933043245364,12.195501536556609,11.776945311459833,11.792920467238012
2015-08-31,MONSOON,13.6,3.84,11.0,7.8900000000000015,17.01,11.835,13.4725,13.334999999999996,13.416495475961932,13.650801858238943,13.139791006347169,13.329318479515704,5.023124999999999,5.080833333333334,4.720850271642654,4.128981914932518,4.885717454056652,4.919671543902964,10.160338541666667,8.935677083333339,9.605019337633188,9.424966361251357,9.12600924338717,8.534342268994372,7.689166666666668,7.631979166666667,7.659159612259892,8.306977821300114,7.467517882191716,7.909740584049555,15.814375,16.03125,16.37573375895337,16.53119242392672,16.416266015082787,16.37064992559646,12.257291666666667,11.889635416666671,11.83315982594722,12.230056167583326,12.45762365431007,12.66615668552667
2015-11-30,POMKH,13.25,6.093333333333334,9.183333333333334,6.925,16.85,12.6925,13.569999999999999,13.417499999999993,13.34989728557716,13.701935945867119,13.137059317303981,13.39636457736602,5.092916666666667,5.024583333333335,5.269843496318925,4.934667574692416,6.078232227352783,5.476910929784059,10.762083333333335,9.661510416666673,9.436344935913247,9.425078343227243,9.107318953022613,9.38183097702132,7.909166666666667,7.5529166666666665,7.3654957673559345,7.802821826544257,7.779499257116483,7.823990328071684,15.474375,16.092499999999998,16.56544025537202,16.738307079221606,16.488200132795058,16.536231872452237,12.520729166666667,12.129791666666671,12.176895895568332,12.570431106253357,12.235268199164441,12.444565840141276
2016-02-29,POMRB,13.55,5.383333333333334,12.7,8.256666666666666,11.63,12.276666666666666,13.662500000000001,13.527499999999993,13.429938371346296,13.799777694982327,13.364281469343469,13.006285850648451,5.209791666666667,5.021666666666668,5.315239431124689,5.183676363639797,5.453668829896438,5.32049607923781,10.787395833333333,10.659166666666673,10.741806961547947,10.505724723426063,9.143265858791382,9.31360394393392,8.094166666666666,7.8254166666666665,7.721964127080227,8.15760858340346,6.986654400583325,6.829061580285037,14.701730769230771,15.536249999999995,14.59126415322321,14.657221535455314,15.498802717378947,15.685507297447073,12.7253125,12.38479166666667,12.216804204007666,12.634922214581705,12.011801340480599,12.27170820166345
2016-05-31,PREMON,14.05,5.34,10.576666666666666,8.9,16.16,13.822500000000002,13.70375,13.612499999999992,13.677963022807779,13.973237278232556,14.498433646703688,14.333389326511059,5.43,5.164166666666668,5.325143658674813,5.339465660784206,5.088172727970612,4.883395570320956,10.867291666666667,10.865000000000006,10.675750843595434,10.610408463179168,10.499579362139276,10.477566152610983,8.451041666666667,7.992916666666667,8.193178476248136,8.783098359248807,8.901664823184355,8.47322982850231,13.399086538461539,15.412499999999994,15.218758491933926,15.22151482549692,15.419272904778001,14.989099486156137,12.828020833333333,12.65666666666667,12.859082522404599,13.249936569565653,13.018830116093756,13.417368689538089
