Date,Season,Lalsot,Dausa,Bandikui,Mahwa,Sikrai,Lalsot_Trend,Lalsot_SMA,Lalsot_EWMA,Lalsot_DES,Lalsot_TES,Lalsot_ARIMA,Dausa_Trend,Dausa_SMA,Dausa_EWMA,Dausa_DES,Dausa_TES,Dausa_ARIMA,Bandikui_Trend,Bandikui_SMA,Bandikui_EWMA,Bandikui_DES,Bandikui_TES,Bandikui_ARIMA,Mahwa_Trend,Mahwa_SMA,Mahwa_EWMA,Mahwa_DES,Mahwa_TES,Mahwa_ARIMA,Sikrai_Trend,Sikrai_SMA,Sikrai_EWMA,Sikrai_DES,Sikrai_TES,Sikrai_ARIMA
1996-02-29,POMRB,12.325,8.276666666666667,10.615,9.88,14.86,,,12.325,13.339284504583485,13.676468087268361,0.0,,,8.276666666666667,7.536524552395755,7.7104001397773,0.0,,,10.615,11.448392683263995,9.128122290032373,0.0,,,9.88,16.02232936807516,10.882162870242562,0.0,,,14.86,14.778022377950293,14.52454815225747,0.0
1996-05-31,PREMON,16.814,8.526666666666666,11.065,14.416666666666664,15.056,,,14.1206,15.301486018746496,14.288210124937464,12.324928987617024,,,8.376666666666667,7.92489936736159,8.789622273873803,8.276649994714061,,,10.795,11.848684205998072,9.62086162856232,10.614907666743637,,,11.694666666666667,19.654607116383715,11.960792460924804,9.879949172442902,,,14.938399999999998,15.066127690679235,14.369957582502849,14.859955247750394
1996-08-31,MONSOON,16.062,2.513333333333333,9.43,12.125,13.28,15.887875,,14.897160000000001,15.839657647161472,14.49461773963861,15.232639347301918,6.909999999999999,,6.031333333333333,6.222242851942089,5.4998967411458075,8.466272828326295,10.01375,,10.248999999999999,11.87009037633592,9.879399299767545,10.86229039614172,11.491666666666665,,11.866800000000001,18.16431569253761,11.085570156847385,12.358479455182133,13.965625,,14.275039999999997,14.298508785620218,15.159820969134584,14.978190793744636
1996-11-30,POMKH,16.482,7.683333333333334,9.45,8.8675,13.0725,16.447,15.42075,15.531096000000002,16.319804172729622,17.284260354994608,15.728451411914644,6.783541666666666,6.75,6.6921333333333335,6.753452497682942,5.443996648929252,4.389302759834008,9.81875,10.14,9.9294,11.831573469626326,9.433656710079141,10.239196647122712,11.195208333333333,11.322291666666667,10.66708,13.184450574075871,11.326940464780229,12.25837402342202,13.705375,14.067124999999999,13.794023999999997,13.810582715125438,14.367163499248003,14.029518538856486
1997-02-28,POMRB,16.061999999999998,9.556666666666667,9.605,11.235,14.047999999999998,16.2884375,16.355,15.7434576,16.326183079218666,16.445629897658584,16.17273383114774,6.890416666666667,7.069999999999999,7.837946666666666,7.728287290778126,8.139988950059319,8.080890903359396,9.904374999999998,9.887500000000001,9.79964,11.767902062901594,10.919680690261437,9.926734498616938,10.478,11.661041666666666,10.894248000000001,11.584166134717245,11.403202529950612,10.943982215885434,13.575124999999998,13.864124999999998,13.895614399999998,14.068358783244994,14.678027860808697,13.328977652419997
1997-05-31,PREMON,17.55,6.234999999999999,10.515,10.69,13.785999999999998,16.062624999999997,16.539,16.46607456,17.119367187978334,17.58802927797494,16.10760077424416,7.033333333333333,6.497083333333334,7.196768,7.3058349412946,9.667495718716026,8.351765993853398,10.546249999999999,9.750000000000002,10.085784,11.82874605890437,11.412420028730022,9.80405458345148,10.394687500000002,10.729375,10.8125488,10.362239848063695,12.77029977960739,11.052183940500766,13.649562499999998,13.546624999999999,13.851768639999996,14.062110190062445,14.032911070268625,13.682159802637509
1997-08-31,MONSOON,14.0575,5.66,10.665,10.114,13.508,16.333875,16.037875000000003,15.502644736,15.64379223767502,16.388716935420586,16.95567166826985,6.128333333333333,7.283750000000001,6.5820608,6.829863449845756,4.706982985872843,4.618807450605622,11.25,10.058750000000002,10.317470400000001,11.87614139154453,11.67095769988396,10.071129767779441,10.61525,10.226624999999999,10.53312928,9.476591102606765,10.326010670250405,10.919806398357563,13.641583333333333,13.603624999999997,13.714261183999998,13.916434280086769,14.348773662819367,13.818246033900014
1997-11-30,POMKH,16.68,5.68,13.35,10.212,13.44,16.720875,16.087375,15.973586841600001,16.331363992400856,17.04079119354885,15.251783232474608,5.613125,6.782916666666668,6.22123648,6.512081605841657,6.7277881288652015,7.512077652633094,11.909375,11.033750000000001,11.530482240000001,12.387415937039515,11.225215110183367,10.292912659571547,10.8605625,10.56275,10.404677568,9.332191286055831,10.13450653859443,10.627339783417575,13.689166666666665,13.695499999999997,13.604556710399997,13.809159168236178,14.084019517953383,13.635675003968954
1998-02-28,POMRB,18.034,4.32,11.335,11.655,13.616666666666667,17.2921875,16.580375,16.79775210496,17.378849235072195,16.4442144745859,16.091448414032595,5.807083333333333,5.473750000000001,5.460741887999999,5.850615294285855,7.691009785055205,6.958183703476657,12.175,11.466250000000002,11.452289344,12.475909458461881,12.711239090411844,11.431938359608775,10.829125000000001,10.66775,10.9048065408,10.674548007435407,11.088296411349962,10.477023005393464,13.837166666666667,13.587666666666664,13.609400692906664,13.84644504107249,14.72545316066466,13.497858249391221
1998-05-31,PREMON,18.674,7.35,14.06,12.2325,14.598000000000004,17.8125,16.861375,17.548251262976002,18.21915355777561,18.668620532639366,17.233494746269262,6.360104166666668,5.752500000000001,6.2164451328,6.391175317475602,6.694741269431792,4.923317603166836,11.573125,12.352500000000003,12.495373606400001,13.032335845058816,13.20397842887908,11.395853703114215,10.225458333333332,11.053375,11.435883924479999,12.095010527465753,12.709598371204212,10.90285063038072,13.923166666666669,13.790666666666663,14.004840415744,14.368246159551472,13.837095977885628,13.552947310661644
1998-08-31,MONSOON,17.503999999999998,6.096666666666668,9.245,8.32,13.88,18.208374999999997,17.723,17.5305507577856,17.99935206465122,17.493108831200953,18.080382522027158,7.5597916666666665,5.861666666666668,6.168533746346666,6.34947605938681,3.8890420334126947,5.351284747990052,11.400624999999998,11.997500000000002,11.19522416384,12.641364523921409,13.462516100071422,12.387205273017116,9.473958333333332,10.604875,10.189530354688,9.716639758214152,10.819858122103259,11.383277477196804,14.088333333333335,13.883666666666663,13.9549042494464,14.259363235004157,14.664993908039675,14.158449223562386
