Date,Season,Parbatta,Gogri,Khagaria,Chautham,Mansi,Beldaur,Parbatta_Trend,Parbatta_SMA,Parbatta_EWMA,Parbatta_DES,Parbatta_TES,Parbatta_ARIMA,Gogri_Trend,Gogri_SMA,Gogri_EWMA,Gogri_DES,Gogri_TES,Gogri_ARIMA,Khagaria_Trend,Khagaria_SMA,Khagaria_EWMA,Khagaria_DES,Khagaria_TES,Chautham_Trend,Chautham_SMA,Chautham_EWMA,Chautham_DES,Chautham_TES,Chautham_ARIMA,Mansi_Trend,Mansi_SMA,Mansi_EWMA,Mansi_DES,Mansi_TES,Mansi_ARIMA,Beldaur_Trend,Beldaur_SMA,Beldaur_EWMA,Beldaur_DES,Beldaur_TES,Beldaur_ARIMA
2006-05-31,PREMON,4.9,8.16,6.9899999999999975,4.85,5.8660000000000005,5.3900000000000015,4.657500000000001,3.8875000000000006,4.472717033091505,4.609535038279357,4.91603395196881,5.412901779530125,5.127083333333334,4.7337500000000015,6.142247826844214,6.998553973596377,7.232575847354207,7.0326235067419685,5.128333333333333,4.792499999999999,5.728956787642021,6.2734696404310775,6.801260321782671,4.1,3.674999999999999,4.44191324833603,4.330712161318951,5.835312370832549,5.352986108081987,3.9527916666666667,3.952791666666668,4.693667280053717,4.761213736799136,5.931157498172204,5.8659999257466655,3.68425,3.6842500000000014,4.3735294122428225,4.444977404935527,5.45714668697852,5.389999999678943
2006-08-31,MONSOON,4.49,3.06,2.716666666666667,2.65,2.526666666666667,1.8625,4.717499999999999,4.647500000000001,4.4796302198549025,4.703353588671377,1.8226276022517927,1.756072028230962,4.904791666666667,5.348750000000001,4.9093486961065285,5.763178405770877,3.3581324804414856,2.4110181869542955,5.141249999999999,5.011666666666666,4.5240407392518796,4.877921659921514,2.0838977791599063,3.895,4.274999999999999,3.7251479490016184,4.043585531761969,1.5631623067971478,1.1819956892771928,3.952791666666667,3.952791666666668,3.8268670346988967,4.066935567781,2.532508143989269,2.5266666313552073,3.6842500000000005,3.6842500000000014,3.3691176473456936,3.593110753903704,1.9266526276837879,1.862499999889059
2006-11-30,POMKH,4.38,3.276666666666668,5.7733333333333325,3.05,2.7060000000000004,3.1925,4.92375,4.6675,4.4397781319129415,4.678576447036119,4.817919307815165,5.145001444643285,4.72625,4.905416666666667,4.256275884330584,4.770721365799709,4.0317309685573335,3.944209591990682,4.842083333333334,5.244999999999999,5.023757776884461,5.245995691677213,4.320651075977975,3.93875,3.924999999999999,3.4550887694009713,3.849409522063521,3.786744800102194,2.947050940895619,3.9527916666666667,3.952791666666668,3.3785202208193383,3.5256467935722138,2.6889876522342027,2.7059999590293398,3.6842500000000005,3.6842500000000014,3.298470588407416,3.393728042659285,3.2536387589515554,3.1924999998098365
2007-02-28,POMRB,5.3,5.12,4.67,4.91,4.7125,4.292,4.890000000000001,4.7675,4.783866879147765,5.098826221077613,5.527891139898426,4.833357478279657,4.309583333333334,4.904166666666668,4.6017655305983505,4.711965849321849,5.482950864527671,4.845307170099931,4.610052083333333,5.0375,4.8822546661306765,4.99512655695652,5.612007517389087,3.8187500000000005,3.864999999999999,4.037053261640583,4.06743696736573,5.0781655366313485,4.5004264936227925,3.9527916666666667,3.9527916666666676,3.912112132491603,3.907774336873134,4.715345373850491,4.712499943059896,3.68425,3.684250000000001,3.69588235304445,3.695112911424655,4.350113460099447,4.291999999650616
2007-05-31,PREMON,6.15,6.736666666666667,5.426666666666668,5.44,5.8660000000000005,5.3900000000000015,4.475,5.08,5.330320127488659,5.859460650849472,5.443905679978818,4.963655107986982,3.7550000000000003,4.548333333333335,5.455725985025677,5.3873661045135925,7.068133971876341,6.6956666227571,4.150520833333333,4.646666666666667,5.100019466345072,5.174505557783876,6.901653635598851,3.6609374999999997,4.012499999999999,4.59823195698435,4.393178631849212,5.638271904034916,5.307245762159708,3.9527916666666667,3.952791666666668,4.693667279494962,4.761276819099787,5.931223490321414,5.865999931092784,3.68425,3.6842500000000014,4.37352941182667,4.445158527060727,5.445086754223286,5.389999999561237
2007-08-31,MONSOON,2.97,1.15,2.42375,1.1,2.526666666666667,1.8625,4.25,4.699999999999999,4.386192076493195,4.77845752992961,3.15317616239179,3.3776899903194737,3.267916666666667,4.070833333333335,3.733435591015406,3.7567624438112754,2.7596476858711534,2.026563033670489,3.9696875000000005,4.573437500000001,4.029511679807044,3.8760975429795175,2.142548046759187,4.149375,3.6249999999999996,3.1989391741906097,3.7598716179490888,1.926226024337646,1.3154924676353617,3.952791666666667,3.952791666666668,3.826867034363644,4.06660790101515,2.5325662610224406,2.526666633888338,3.6842500000000005,3.6842500000000014,3.3691176470960023,3.5929183231093025,1.91456708608349,1.862499999848386
2007-11-30,POMKH,2.58,0.75,2.39,3.3375,2.7060000000000004,3.1925,4.2625,4.249999999999999,3.6637152458959172,3.707898048217512,4.680222017747381,4.259097785010415,3.0070833333333336,3.439166666666668,2.540061354609244,2.3966078629755283,2.9810595424790245,2.921886893278058,4.4646875,3.7276041666666675,3.373707007884226,2.939270549145549,4.445212218999606,4.5806249999999995,3.6968749999999995,3.254363504514366,3.6387247685682573,3.4157321304489336,2.956412880520083,3.9527916666666667,3.952791666666668,3.3785202206181864,3.5251274169767655,2.689038833921491,2.705999961907163,3.6842500000000005,3.6842500000000014,3.2984705882576013,3.3933178231828744,3.241562436275659,3.1924999997401193
2008-02-29,POMRB,5.3,3.75,6.6066666666666665,8.53,4.7125,4.292,4.6,4.249999999999999,4.318229147537551,4.246307930386256,4.992901064529863,4.276743588521899,2.9018749999999995,3.0966666666666676,3.024036812765546,2.546664925909186,3.9233830774558296,3.603442115060809,4.523802083333334,4.211770833333334,4.666890871397202,4.430234142933634,5.288260596025363,4.496875,4.601874999999999,5.3646181027086195,4.680519783780228,4.899145071507021,4.534570511421862,3.9527916666666667,3.9527916666666676,3.912112132370912,3.9071577580463783,4.71539044781539,4.712499946844951,3.68425,3.684250000000001,3.695882352954561,3.6945794666673857,4.338079324701802,4.292000000188758
2008-05-31,PREMON,6.25,6.02,7.45,5.27,5.8660000000000005,5.3900000000000015,5.163333333333333,4.274999999999999,5.09093748852253,5.244288941622402,5.264225290368618,5.4683311242750605,3.14875,2.9175000000000004,4.222422087659328,3.732584584290109,5.573925715667832,5.638470470468834,4.6925,4.717604166666668,5.780134522838321,6.252939239829584,6.635424852323466,4.3546875,4.559374999999998,5.326770861625172,4.964744545104183,6.115786636740113,5.318312794057875,3.9527916666666667,3.952791666666668,4.693667279422548,4.760622686598426,5.9312631854236875,5.865999935720928,3.68425,3.6842500000000014,4.373529411772736,4.444561822438907,5.4331259214166465,5.390000000237048
2008-08-31,MONSOON,5.57,1.025,0.8733333333333334,0.6,2.526666666666667,1.8625,5.391666666666667,4.924999999999999,5.282562493113518,5.691437880267265,2.8464222397710817,4.0111813625473625,3.496875,2.8862500000000004,2.9434532525955968,2.7346624206649532,1.5335216517361863,1.378855676715236,4.960833333333333,4.330000000000002,3.8174140470363263,4.255540437181861,2.18267890395665,3.77625,4.434374999999998,3.4360625169751033,4.193050370965127,2.2161857385539037,1.2975279788782916,3.952791666666667,3.952791666666668,3.8268670343201956,4.066010484816439,2.5326012191440026,2.5266666360824352,3.6842500000000005,3.6842500000000014,3.369117647063642,3.5923632613337535,1.9027088296338253,1.8625000000819107
2008-11-30,POMKH,4.486666666666667,2.85,5.29,2.7,2.7060000000000004,3.1925,5.446666666666667,5.4016666666666655,4.964204162534778,5.407636445516558,4.71625006976924,4.17562072172498,3.680625,3.4112500000000003,2.906071951557358,2.6445528907195257,2.1345817723734424,2.503842003609369,4.971666666666667,5.0550000000000015,4.406448428221796,4.772329859604804,4.152280145255631,3.3525000000000005,4.274999999999999,3.141637510185062,3.897967290101961,3.765624492947645,2.9881821360698657,3.9527916666666667,3.952791666666668,3.3785202205921174,3.5246379297356536,2.6890696203458324,2.705999964406968,3.6842500000000005,3.6842500000000014,3.2984705882381853,3.3928505011050163,3.229834204281324,3.1925000001404027
2009-02-28,POMRB,5.22,4.4350000000000005,5.853333333333333,4.54,4.7125,4.292,5.462291666666667,5.381666666666665,5.066522497520866,5.475432503993312,6.076359119144842,5.559925014916961,4.213125,3.5825000000000005,3.517643170934415,3.2702122585647686,4.092797347505076,4.243183879370902,5.500624999999999,4.866666666666668,4.98520239026641,5.485516193326023,5.52392841122856,3.465,3.2774999999999985,3.7009825061110373,4.01479129471043,5.8765681109016334,4.842048900154226,3.9527916666666667,3.9527916666666676,3.9121121323552708,3.906788807470275,4.7154175603683885,4.712499950158212,3.68425,3.684250000000001,3.6958823529429115,3.694216685873913,4.3265067597938565,4.2920000000444825
2009-05-31,PREMON,6.77,6.805,8.29,5.87,5.8660000000000005,5.3900000000000015,5.403333333333334,5.511666666666665,5.74791349851252,6.300971122636928,6.190351980533004,6.031528421806911,4.595625,3.7787500000000005,4.832585902560648,4.950497216982352,5.921104584867298,6.412428378301369,5.972708333333333,5.076666666666668,6.307121434159846,7.395696276125162,6.768698643867514,3.5587500000000003,3.4274999999999984,4.568589503666622,4.420699538363371,5.245161595759388,5.314594760711388,3.9527916666666667,3.952791666666668,4.693667279413162,4.760380512582016,5.931287062523598,5.865999939766644,3.68425,3.6842500000000014,4.373529411765747,4.444311784339527,5.421732884586218,5.390000000055863
2009-08-31,MONSOON,5.175000000000002,4.5,4.265,0.9,2.526666666666667,1.8625,5.429375,5.412916666666665,5.518748099107512,6.0797212691092035,4.05846468938908,4.38778178941676,4.613125,4.647500000000001,4.699551541536389,5.3772606111138845,2.0316532973669457,1.7663818356682772,6.079479166666667,5.924583333333334,5.4902728604959075,6.675118935392116,2.134229402502435,3.6250000000000004,3.5024999999999986,3.1011537021999733,3.732530375545918,1.3309718780568067,1.2438479478192113,3.952791666666667,3.952791666666668,3.826867034314564,4.065875786745358,2.5326222468908193,2.526666638001299,3.6842500000000005,3.6842500000000014,3.3691176470594484,3.592211589786945,1.8915174280623894,1.862500000019303
2009-11-30,POMKH,4.41,2.435,5.675,3.15,2.7060000000000004,3.1925,5.59375,5.393749999999998,5.075248859464507,5.433871926506945,4.827472037105735,3.81830080303519,4.65375,4.54375,3.7937309249218334,4.703098365899481,3.659083579705351,3.8190446810453493,6.176875000000001,6.020833333333335,5.564163716297545,6.606804570794574,4.5566558241026565,3.61375,3.6149999999999984,3.1206922213199837,3.5647412753487306,3.128402072936478,2.9660043503991327,3.9527916666666667,3.952791666666668,3.378520220588739,3.524583877596493,2.6890881387646397,2.705999966598709,3.6842500000000005,3.6842500000000014,3.298470588235669,3.39277844716021,3.218864822452571,3.1925000000330868
2010-02-28,POMRB,5.505,4.99,6.322500000000002,4.62,4.7125,4.292,5.906875,5.464999999999998,5.247149315678704,5.439059893405909,5.994951649913406,5.501445581001516,4.6575,4.682499999999999,4.2722385549531,5.099313740801239,4.948594145185847,4.998202288624643,6.254166666666666,6.138125000000002,5.867498229778528,6.7717257230865755,5.856325463242439,3.6762500000000005,3.634999999999999,3.7204153327919904,3.730807401867575,5.3260216744285405,4.820462672428481,3.9527916666666667,3.9527916666666676,3.9121121323532435,3.9067985853123,4.715433868907671,4.712499953082732,3.68425,3.684250000000001,3.6958823529414015,3.694208946429752,4.3157780938393335,4.291999999929038
2010-05-31,PREMON,7.8,6.5749999999999975,8.6,5.7,5.8660000000000005,5.3900000000000015,6.3525,5.722499999999998,6.268289589407223,6.654873095614798,6.5331285465364735,6.451846157813229,5.023124999999999,4.624999999999998,5.193343132971859,6.090975828338373,6.673192108433435,6.513957610122732,6.236250000000001,6.215625000000003,6.960498937867117,8.038244108644017,7.248262670501173,3.8725,3.5924999999999985,4.512249199675194,4.133315739459747,5.194872851915507,5.354287353431421,3.9527916666666667,3.952791666666668,4.6936672794119465,4.76044291050613,5.931301424897416,5.865999943333377,3.68425,3.6842500000000014,4.373529411764841,4.444357796742666,5.411261979188732,5.389999999910886
2010-08-31,MONSOON,6.65,4.76,4.573333333333333,1.57,2.526666666666667,1.8625,6.738125,6.091249999999998,6.420973753644334,7.017249957557507,4.707126814591101,5.81026573400522,5.67625,4.689999999999998,5.020005879783115,6.071032523636681,2.445134874511081,2.058169972360932,6.188229166666667,6.292708333333336,6.0056326960536035,6.873075101621209,2.683059748541871,4.038749999999999,3.7599999999999985,3.3353495198051166,3.625740945740496,1.0242910584468907,1.2192745092108748,3.952791666666667,3.952791666666668,3.8268670343138345,4.065962919516364,2.532634895343143,2.5266666396936657,3.6842500000000005,3.6842500000000014,3.369117647058905,3.592282791160076,1.8813197163130746,1.8624999999692065
2010-11-30,POMKH,6.5,5.1,5.223333333333334,4.05,2.7060000000000004,3.1925,6.8375,6.613749999999998,6.4525842521866,7.128318689742007,5.348985623381592,4.882719596674906,6.293125,5.356249999999998,5.05200352786987,6.072937914893515,4.019647493725742,3.728357318174033,6.095416666666667,6.179791666666669,5.692712950965495,6.1609894026025875,4.99962711852082,4.055,3.984999999999998,3.62120971188307,3.678441697331013,3.0803468017680125,2.9791537841193105,3.9920416666666667,3.952791666666668,3.378520220588301,3.524674898991999,2.6890992778248064,2.7059999685360716,3.6842500000000005,3.6842500000000014,3.298470588235343,3.3928579237047702,3.2089541679622764,3.192499999947217
2011-02-28,POMRB,6.5,7.5500000000000025,6.3900000000000015,5.05,4.7125,4.292,6.44375,6.862499999999998,6.47155055131196,7.115406249641466,6.9198795605335395,6.059930756792866,6.226875,5.996249999999998,6.051202116721923,7.056508406666728,6.103685783357538,5.893534398687056,5.750416666666667,6.196666666666669,5.971627770579298,6.172392835148064,6.194452780147962,3.90875,4.092499999999998,4.192725827129842,3.9515269507659188,5.307246927537569,4.807090393424457,3.964208333333333,3.9527916666666676,3.9121121323529806,3.9068848038728134,4.715443678697688,4.712499955683151,3.68425,3.684250000000001,3.695882352941206,3.694287560614582,4.306166835080106,4.292000000009374
2011-05-31,PREMON,7.6,8.95,7.79,5.4,6.18,5.3900000000000015,5.78125,6.812499999999997,6.922930330787176,7.594662414017094,7.8757667234958655,7.552822481190901,5.579375000000001,6.589999999999998,7.2107212700331536,8.480784767876873,8.312670642607367,7.987230633781326,5.49,5.994166666666668,6.698976662347579,6.9272249111155,7.675505586996499,3.5437499999999997,4.017499999999997,4.675635496277906,4.292285738123335,5.545894925874298,5.377348833701689,3.753875,4.031291666666668,4.819267279411788,4.901959004623143,5.931310064044585,5.865999946501446,3.6751875000000003,3.6842500000000014,4.373529411764724,4.4444300021822745,5.401960975414603,5.390000000011774
2011-08-31,MONSOON,3.7,1.855,2.623333333333333,0.7,1.99,1.8625,5.300000000000001,6.0749999999999975,5.633758198472306,5.967309399902224,5.790322352258309,5.918529445891246,4.8793750000000005,5.863749999999998,5.068432762019892,6.526632445471088,4.338207857760089,3.654757417288415,5.479583333333333,5.506666666666669,5.06871933074188,5.005923718669329,3.1085873844836467,3.2125,3.799999999999997,3.085381297766743,3.5971886204823824,1.3087921924204267,1.2426703816685196,3.6106249999999998,3.897125000000001,3.6875603676470723,3.971077206571073,2.570113421680459,2.617708915586256,3.579625000000001,3.6842500000000014,3.3691176470588347,3.5923417852980633,1.872338395482514,1.862500000004068
2011-11-30,POMKH,4.15,2.825,5.09,2.0,1.56,3.12,5.01875,5.487499999999997,5.0402549190833845,4.920081409095207,5.172699975924869,4.436722862409124,4.10125,5.294999999999998,4.171059657211935,5.164019124209875,4.258432025362893,3.517238458848409,5.319166666666667,5.473333333333335,5.0772315984451275,4.731149069608332,5.12483317178787,3.2750000000000004,3.287499999999997,2.651228778660046,3.2218465726475967,3.270755612314126,3.050586805517689,3.6012500000000003,3.6106250000000006,2.8365362205882434,3.0067772291001407,2.658062684656441,2.524109826707086,3.6043750000000006,3.666125000000002,3.269470588235301,3.363631018695281,3.200300575990819,3.1925000000069725
2012-02-29,POMRB,5.0,4.225,6.44,4.45,4.7125,3.6,4.937812500000001,5.112499999999997,5.024152951450031,4.606794405686007,5.804974575606484,5.3507165346525145,3.8572812499999998,4.463749999999997,4.1926357943271615,4.606456785503906,5.475763048714238,4.575771574681923,5.1937500000000005,5.485833333333336,5.622338959067077,5.282180184374568,6.302505548805627,3.4859375000000004,3.1374999999999966,3.370737267196028,3.4024529025206705,4.828703054751459,4.822282783718107,3.58,3.610625,3.5869217323529465,3.5091873803458915,4.551353892722378,4.433682536772349,3.6890625000000004,3.4931250000000023,3.4016823529411804,3.3823748573424424,4.293831065929166,4.292000000018315
2012-05-31,PREMON,6.85,6.05,6.456666666666668,6.5,6.105,6.28,4.93859375,4.924999999999997,5.754491770870018,5.39124903872792,6.6905005394555985,7.1359188702606495,4.1358125,3.738749999999998,4.935581476596297,4.940550942534003,6.75484463409465,6.444596952991439,5.335,5.1525000000000025,5.956070042106914,5.8011009024017675,7.771228417638981,3.7718749999999996,3.4124999999999965,4.622442360317617,4.037546808569048,5.011679143966233,5.378765514432688,3.613125,3.591875,4.5941530394117684,4.600737411368065,5.78680179060665,5.954807671867546,3.6431250000000004,3.715625000000002,4.553009411764709,4.588711431391166,5.35164883017664,5.390000000023003
2012-08-31,MONSOON,3.8025,2.80325,2.953333333333333,1.2875,1.895,1.65,5.0803125,4.950624999999998,4.973695062522011,4.5780301227169735,4.309511315251571,4.823494558051687,4.4826875,3.9758124999999973,4.082648885957778,3.9834201388634085,2.317624623266952,1.7755044733160734,5.545416666666667,5.235000000000003,4.754975358597481,4.502204256343702,3.0612640564665674,4.081875,3.5593749999999966,3.2884654161905704,3.513856068712449,0.9159634943909865,1.2087299362685218,3.5115624999999997,3.5681249999999998,3.514491823647061,3.7480209470311947,2.43389985787111,2.5565710654887965,3.65,3.6625000000000014,3.3918056470588254,3.659198027385259,1.8719165231450439,1.862500000007948
2012-11-30,POMKH,4.053750000000001,4.105,5.8900000000000015,3.7,1.92,2.965,5.2153125000000005,4.9265624999999975,4.605717037513207,4.112021289367713,4.3581745377369305,4.691571946798491,4.6926875,4.295812499999998,4.091589331574667,3.767180165093551,3.2614485884378244,3.0351080181688888,5.582916666666668,5.435000000000003,5.2089852151584894,4.9487725166476055,5.141125648350842,4.016875000000001,3.9843749999999964,3.4530792497143423,3.5332868346851143,2.8986003329189005,2.9848795450606183,3.3743749999999997,3.6581249999999996,2.8766950941882365,3.0179231536035944,2.5267673058000817,2.485221636775674,3.5843749999999996,3.623750000000001,3.221083388235295,3.3735152569742253,3.1885221244136095,3.1478349118294098
2013-02-28,POMRB,6.23,5.72,7.323333333333332,5.23,3.54,3.81,5.02125,5.234062499999998,5.255430222507925,4.908651089551953,5.232169463985563,5.132798980407664,4.658156249999999,4.669562499999998,4.7429535989447995,4.3185759655570966,5.263842160065281,5.1878511377655485,5.3916666666666675,5.655833333333336,6.054724462428426,6.122816682689692,6.376700432425017,3.8634375,4.179374999999997,4.163847549828605,3.889214240192071,5.028436504071032,4.8003665336610135,3.3956249999999994,3.3649999999999998,3.142017056512942,3.081641997419496,4.478686822531891,4.548998024989408,3.503125,3.676250000000001,3.456650032941177,3.487941901920879,4.273869023176378,3.865679436158443
2013-05-31,PREMON,6.7,6.234999999999999,5.873333333333334,5.2,6.18,5.545,4.73921875,5.196562499999997,5.833258133504755,5.863958438199299,6.819314461311267,7.2580276852528565,4.419874999999999,4.7158124999999975,5.339772159366879,5.065086398125477,7.131439077445987,7.2045731051830595,5.148958333333333,5.510000000000003,5.982168010790389,6.305689196227659,7.735917787797659,3.7887500000000003,3.8543749999999966,4.578308529897163,4.225045077089255,5.767463549879537,5.444772475895984,3.3625,3.38375,4.3572102339077645,4.3251856141264255,5.582887109984218,5.733845253862174,3.533125,3.4925000000000006,4.291990019764706,4.351671992345824,5.344005023130506,5.938302459253915
2013-08-31,MONSOON,2.4,2.342,2.0066666666666664,1.36,1.99,1.735,4.421250000000001,4.845937499999996,4.459954880102853,4.4437191873204736,4.2123323646959046,3.504562008435025,3.997,4.600499999999998,4.1406632956201275,4.093940420035567,2.6281607818530976,2.282877207347935,4.862604166666667,5.273333333333337,4.3919674731409,4.480116478476534,3.1233621240393643,3.58375,3.8724999999999965,3.290985117938298,3.7013811864849617,1.13215788174284,1.2133671220027389,3.4325,3.4075,3.410326140344659,3.6162507854710215,2.263269219171819,2.3768925043473903,3.52625,3.5137500000000004,3.2691940118588234,3.485470837343365,1.8239136994127465,1.7315850869695182
2013-11-30,POMKH,3.2,2.66,4.895,3.03,1.56,3.12,4.175,4.632499999999996,3.9559729280617115,3.713718174490778,3.9575746064812742,3.4776787517907235,3.64225,4.2392499999999975,3.5483979773720766,3.4209954942305156,3.305886892268255,3.013924772501969,4.806770833333333,5.024583333333337,4.59318048388454,4.45104942277251,5.2367646860951105,3.46125,3.7049999999999965,3.1865910707629785,3.557161143868559,3.1991412459641384,3.026978614361823,3.5287500000000005,3.3175000000000003,2.6701956842067953,2.820898869116308,2.387835469382747,2.011596381137987,3.5918750000000004,3.5525,3.209516407115294,3.297091859968733,3.145925632588721,2.9938089059749826
2014-02-28,POMRB,4.54,3.782,6.0275,4.26,4.46,3.6,4.1475,4.2099999999999955,4.189583756837027,3.857196722454827,5.005989975215511,5.0971924650099085,3.519,3.754749999999998,3.6418387864232464,3.356241935730256,4.794749178598202,4.655391506565624,4.988333333333332,4.700625000000004,5.166908290330724,5.066666338250974,6.42917678722658,3.48,3.462499999999996,3.615954642457787,3.687815803168533,5.04179411050669,4.824256262147943,3.4862500000000005,3.5475000000000003,3.3861174105240774,3.3581414094704303,4.313374008215605,4.557951554229884,3.6731249999999998,3.5000000000000004,3.3657098442691766,3.349698961613036,4.24060201457398,3.4363464652091897
2014-05-31,PREMON,6.42,5.335,6.7224999999999975,5.19,6.03,6.28,4.050625,4.139999999999996,5.081750254102216,5.024741830622733,5.947590239941845,6.20814552609092,3.5614999999999997,3.529749999999998,4.3191032718539475,4.00202946654607,6.155893624441862,6.165061665073673,5.000937499999999,4.9129166666666695,5.789144974198434,5.969548556290505,7.411411137159106,3.4074999999999998,3.4599999999999964,4.245572785474672,4.018819293962007,5.431479189165285,5.431161925395678,3.5525,3.5100000000000007,4.443670446314447,4.561946472874613,5.547089160687334,5.970108095040643,3.6237500000000002,3.6837500000000003,4.531425906561506,4.589026130424957,5.299966902018804,6.204060039194365
2014-08-31,MONSOON,2.46,2.256,2.6100000000000003,1.52,1.8,1.65,3.7612499999999995,4.154999999999997,4.03305015246133,3.9738186661971513,3.114545770075167,2.9733610538358404,3.6952499999999997,3.508249999999998,3.4938619631123684,3.3178624320584826,1.6786620295540384,1.5190093133991254,4.899374999999999,5.063750000000002,4.517486984519061,4.595812364554622,2.9320813095515783,3.3324999999999996,3.4999999999999964,3.155343671284803,3.5373365639383154,0.9910299960775921,1.2215206293923324,3.5275,3.462500000000001,3.386202267788668,3.7640685920000805,2.213843067031361,2.2080125897168075,3.6375,3.6625000000000005,3.3788555439369037,3.6787934448927975,1.821470731623244,1.6123825723772593
2014-11-30,POMKH,2.365,3.0860000000000003,4.3925,2.29,2.28,2.81,3.265,3.9462499999999965,3.365830091476798,3.1122634385675307,3.4092421135357625,3.2972824067916884,3.7245,3.614749999999998,3.330717177867421,3.0980395301934074,2.6541068317617276,2.737086583221956,4.9085625,4.938125000000002,4.467492190711436,4.364595978971003,5.16401740123923,3.3325,3.3149999999999964,2.809206202770882,3.247699650699117,3.0054442548326223,3.02714661822606,3.4662500000000005,3.6425000000000005,2.9437213606732007,3.2296097899703864,2.3216340588179447,2.1475855753341953,3.5062499999999996,3.585,3.1513133263621422,3.3404967827232994,3.1395373046230635,2.996330627039627
2015-02-28,POMRB,3.06,4.426,5.7175,4.4,3.54,4.02,2.92375,3.5762499999999964,3.243498054886079,2.8405924138434897,4.447133671350352,4.7770886641135615,3.5872500000000005,3.7757499999999977,3.768830306720453,3.5020288869955176,4.514568114553938,4.706983099138558,4.96775,4.860625000000002,4.967495314426862,4.892425379058784,6.321454022963744,3.44,3.3499999999999965,3.4455237216625294,3.4343915357620256,4.602699287890473,4.794529036046565,3.685,3.4125000000000005,3.1822328164039204,3.2924345485429387,4.340993262278189,4.173315665516622,3.34375,3.69,3.498787995817285,3.5590670847597594,4.217725075697294,3.7836257303500043
2015-05-31,PREMON,3.93,4.925,7.105999999999999,5.05,6.46,4.81,3.00125,2.9537499999999963,3.5180988329316474,3.1323723015020737,5.355248581536044,5.475500954151006,3.577,3.6732499999999977,4.231298184032272,4.0935371891373045,6.19435341199647,6.416714105846792,5.1891875,4.956500000000003,5.822897188656117,6.095110352387108,7.256196304621046,3.74625,3.314999999999996,4.087314232997517,3.762194533448161,5.181848256741249,5.418456572235767,4.036250000000001,3.5200000000000005,4.493339689842353,4.654809815164166,5.461625091525688,5.853588011261944,3.44375,3.3225,4.023272797490371,4.097285095430237,5.301340563563885,5.668471761159801
2015-08-31,MONSOON,2.22,1.568,2.7,2.52,3.12,1.82,3.2534375,2.8937499999999963,2.9988592997589887,2.594906047260329,1.7582959867755004,1.3795354455108486,3.6715833333333334,3.501249999999998,3.1659789104193634,3.2044900278664095,1.5625010253130207,1.6026537416998456,5.4690625,4.979000000000003,4.573738313193671,4.781753295123138,2.8387151369274624,3.9345833333333333,3.564999999999996,3.4603885397985104,3.526319367885939,0.907919577955377,1.2372456896741173,4.452500000000001,3.8500000000000005,3.944003813905412,4.373199303188657,2.189891456267985,2.3958263831635014,3.4849999999999994,3.3649999999999998,3.1419636784942226,3.3064538530879175,1.74199192077743,1.7229497718782412
2015-11-30,POMKH,3.225,3.692,6.0740000000000025,3.74,3.77,3.44,3.5675000000000003,3.108749999999996,3.089315579855393,2.7099660475852776,2.263309943422609,2.6560696722679875,3.894479166666667,3.652749999999998,3.376387346251618,3.314734802793235,2.3407861239164816,2.4426339737055938,5.609000000000001,5.399375000000003,5.173842987916204,5.380355484140279,5.028382538670448,3.9679166666666665,3.9274999999999967,3.5722331238791067,3.5638175396638476,2.845382611698791,2.9883108521745587,4.41,4.2225,3.874402288343247,4.326059949121169,2.4580617499166992,2.298100854365217,3.52125,3.5224999999999995,3.261178207096534,3.2907653704411453,3.0705676249077856,3.0065567267475277
2016-02-29,POMRB,4.2175,4.576666666666667,6.275,4.456666666666667,5.38,3.72,3.915625,3.3981249999999963,3.5405893479132358,3.366490622505738,3.760310036203238,3.911835292291567,4.262541666666667,3.6904166666666645,3.8564990744176377,3.8040548532077763,4.518212495337995,4.704816933445919,5.652250000000001,5.538750000000002,5.614305792749722,5.974883008364821,6.299519223442311,3.901666666666667,3.9416666666666633,3.9260065409941305,3.756659368203673,4.8589575437529255,4.774780762127064,4.0512500000000005,4.6825,4.476641373005949,4.935613431213672,4.638948332922819,4.9666960339154445,3.5650000000000004,3.4475,3.4447069242579205,3.410907457141123,4.184887133242703,3.849077512115826
2016-05-31,PREMON,5.285,6.5575,7.668000000000001,5.26,4.28,5.4,4.085625,3.736874999999996,4.238353608747942,4.524284641263907,5.153482878614512,5.260092742196507,4.322041666666667,4.098541666666664,4.936899444650583,5.133460479882072,6.248688406989677,6.5161864604356365,5.420500000000001,5.679250000000002,6.435783475649833,7.170399148503736,7.314550262119747,3.6291666666666664,3.994166666666663,4.459603924596479,4.117941957514468,5.470685420835963,5.40001336362211,3.7937499999999997,4.1375,4.3979848238035695,4.943089881768845,5.943598758697597,6.097400075074924,3.507083333333333,3.5949999999999998,4.226824154554752,4.254711985096271,5.253002715693874,5.593140951800407
