Date,Season,Farukhnagar,Pataudi,Sohana,Gurgaon,Farukhnagar_Trend,Farukhnagar_SMA,Farukhnagar_EWMA,Farukhnagar_DES,Farukhnagar_TES,Farukhnagar_ARIMA,Pataudi_Trend,Pataudi_SMA,Pataudi_EWMA,Pataudi_DES,Pataudi_TES,Pataudi_ARIMA,Sohana_Trend,Sohana_SMA,Sohana_EWMA,Sohana_DES,Sohana_TES,Sohana_ARIMA,Gurgaon_Trend,Gurgaon_SMA,Gurgaon_EWMA,Gurgaon_DES,Gurgaon_TES,Gurgaon_ARIMA
2011-02-28,POMRB,7.17,28.405,33.43,32.085,8.359999999999998,9.358749999999985,8.882216455568098,8.196347188220448,10.590170285800255,9.660648643820387,29.302500000000002,29.93125,29.173529635287533,29.833858756808795,29.487999159792285,30.026488696885085,30.487500000000004,32.30500000000001,31.886204445953833,33.92554276355833,31.78508667262102,31.10327562222191,37.359249999999996,35.79299999999999,34.45707539340327,34.988453875393155,35.10009726060146,33.99235856870017
2011-05-31,PREMON,8.775,29.88,25.20000000000001,39.975,8.328125,8.624999999999984,8.839329873340859,8.422172640080927,7.656951645026028,8.344005855430659,29.780625,29.21125,29.456117781172516,30.048633558840567,32.67437752863876,32.11250170839324,30.66,29.91750000000001,29.211722667572303,30.98057798126517,33.962558784738505,32.07334245777821,37.4605625,37.57549999999999,36.664245236041964,37.013318720877926,35.76510093714862,34.38445418838964
2011-08-31,MONSOON,7.6,29.985,33.32,40.7,9.05,8.094999999999985,8.343597924004515,7.91709980339525,8.44677396887771,8.571844227452091,30.641875,29.393749999999997,29.667670668703508,30.24928472498354,29.478555537072452,29.887956505796964,30.008750000000003,31.057500000000008,30.85503360054338,32.41768559315762,30.337485302542063,30.76218113346105,38.6896875,37.14299999999999,38.27854714162518,38.573630648412866,38.03244956185473,39.20015081754416
2011-11-30,POMKH,10.7,32.4,29.1,38.3525,9.979375,8.561249999999987,9.28615875440271,9.29232051306789,7.91500159944246,8.058093844921116,31.46875,30.167499999999997,30.760602401222105,30.766469903150565,29.157538409685955,29.074756581985458,30.617500000000003,30.26250000000001,30.153020160326026,31.527807041637267,32.22389739872918,29.69904406587454,38.82625,37.77812499999999,38.30812828497511,38.71164487941957,38.59647127476746,38.67658621360457
2012-02-29,POMRB,11.08,32.2,31.4,39.3775,11.146666666666665,9.538749999999986,10.003695252641627,10.137121321476474,10.39677177144445,9.454696571410661,31.433125,31.11625,31.336361440733263,31.185198713074083,29.176293131201618,27.146401516200477,31.194999999999997,29.75500000000001,30.651812096195613,31.86547351579657,30.76278395836937,30.192814507173086,38.159375000000004,39.601249999999986,38.73587697098507,39.1752830844543,37.442868021271366,36.65460919799951
2012-05-31,PREMON,12.3,32.7,32.1,33.77500000000001,12.398645833333333,10.419999999999986,10.922217151584977,11.169377030599286,9.644362777196275,10.313888028827476,30.411250000000003,31.821250000000006,31.88181686443996,31.618415858709643,31.787947356024475,30.96600301177542,31.97875,31.480000000000004,31.23108725771737,32.35852442196266,32.30391829847797,30.373939832798435,37.39864583333333,38.05124999999999,36.75152618259105,37.41995442720735,39.86466465372423,39.629951933482026
2012-08-31,MONSOON,13.413333333333332,26.879999999999995,31.04,41.565,13.895833333333334,11.873333333333319,11.918663624284319,12.23434053166227,11.2513586277288,11.363815327993882,29.43375,31.045000000000005,29.881090118663973,31.164733669090054,31.7373070410921,29.919344254996638,33.174375000000005,30.910000000000004,31.15465235463042,32.19710043110911,31.972606132440923,31.165744855348464,36.07401041666667,38.267499999999984,38.676915709554635,39.15044155168101,38.47641918200841,39.320904340478364
2012-11-30,POMKH,14.9025,27.33,37.65,31.40166666666667,15.310208333333335,12.923958333333317,13.11219817457059,13.510233892978045,12.318628639950582,12.447261244020762,28.595000000000002,29.777500000000003,28.860654071198383,30.836492236929153,32.54561381827946,31.790882239392367,32.5371875,33.04750000000001,33.75279141277825,34.91600496644968,32.246947616217994,31.576417612125834,35.047916666666666,36.529791666666654,35.76681609239945,36.53488473717862,39.18987597909887,38.608663844105045
2013-02-28,POMRB,18.855,29.45,32.415,35.73125,16.290625,14.867708333333319,15.409318904742355,16.167007617146957,14.693506978614085,13.745185144228724,27.415,29.09,29.09639244271903,30.854379995682233,30.917399073101986,31.30007685791145,32.058125000000004,33.30125,33.217674847666956,34.46142113788203,34.206660035921594,33.2333859332499,34.369479166666665,35.61822916666665,35.75258965543967,36.44799392883346,35.35861833252345,35.57100081018528
2013-05-31,PREMON,15.839999999999998,28.74,25.9875,29.2125,16.886354166666667,15.75270833333332,15.58159134284541,15.848467590324747,15.789671401458607,16.446409540753084,26.834687499999998,28.099999999999998,28.953835465631414,30.768803696209247,31.145623950915393,30.408707819020822,31.411874999999995,31.773125000000007,30.325604908600177,31.339406777419963,34.8902659010314,34.573876150278956,33.6928125,34.47760416666665,33.1365537932638,34.00507283580131,37.2260187523258,36.114771499493834
2013-08-31,MONSOON,17.716666666666665,21.4,33.32,40.7,16.916666666666668,16.828541666666656,16.43562147237391,16.67497978868683,16.012038837253783,16.125840539330795,27.194375,26.729999999999997,25.932301279378848,29.650221350619702,26.151291059703247,27.068249667901643,30.35375,32.34312500000001,31.52336294516011,32.3337056840897,31.03229361895948,31.97418201588143,33.580052083333335,34.26135416666665,36.16193227595828,36.65001424964449,35.15494535908289,35.00833809902784
2013-11-30,POMKH,15.365,28.1675,30.2,26.85333333333333,16.587500000000002,16.944166666666653,16.007372883424345,15.8403533942135,16.836245331292368,16.966806106005794,28.124375,26.939374999999995,26.82638076762731,29.64613542803626,26.70723122712023,27.204310786317983,29.920937499999997,30.480625000000003,30.994017767096068,31.651411838734553,32.451965960220875,30.131626676883833,33.54927083333333,33.12427083333331,32.4384926989083,33.27025772507063,36.74027124230268,35.03555499454402
2014-02-28,POMRB,18.635,31.49,31.4,39.3775,16.398333333333333,16.889166666666654,17.058423730054606,17.148954761440407,17.05597408667114,16.120036143850005,28.799375,27.449374999999993,28.691828460576385,30.11544200521984,29.082641384149138,29.563972831446222,27.61688151041666,30.226875000000007,31.15641066025764,31.683834022385863,31.15177656127362,30.498121134756165,31.353946078431374,34.035833333333315,35.21409561934498,35.6957997037643,32.164117978921084,32.98735350054146
2014-05-31,PREMON,13.426666666666668,34.14,23.54,25.32,17.721875,16.28583333333332,15.605720904699432,15.054895112606742,16.779649544238648,17.449532792233743,29.06385416666667,28.799374999999994,30.871097076345833,30.898367871207267,29.280139869048345,28.568318897115017,25.5316796875,29.615000000000006,28.109846396154584,28.35590862553628,32.35812789815553,30.766641994138578,29.60497549019608,33.06270833333331,31.256457371606988,32.09853528038718,36.45948596083288,33.26925330296413
2014-08-31,MONSOON,18.616666666666667,21.4,17.335052083333334,27.029901960784315,19.095208333333332,16.510833333333316,16.810099209486324,16.769828415523982,15.193278571791655,15.322906988940721,29.49458333333333,28.79937499999999,27.0826582458075,29.76225089886343,23.784766114062485,23.3040461667605,23.61278262867647,25.61876302083334,23.799928671026084,23.560429209037736,28.27500051166909,28.989326772700373,27.70016530501089,29.64518382352939,29.565835207277917,30.42448888140863,33.278922147657276,33.58710055234976
2014-11-30,POMKH,25.05333333333333,30.28333333333333,29.50333333333333,26.531666666666666,20.154305555555553,18.93291666666665,20.107392859025126,20.925656147565373,16.930944714916357,17.064101973278092,29.331666666666663,29.328333333333322,28.362928280817833,30.04411691654269,29.45216426307514,26.946681350387887,21.727218903186277,25.444596354166674,26.08129053594898,25.525883016994733,23.960704447548675,23.88172017918268,25.47806345315904,29.56476715686272,28.352167791033416,29.171554998055974,30.678211466644555,27.349699000665442
2015-02-28,POMRB,19.933333333333334,32.82,16.745490196078432,24.460685185185188,21.350416666666668,19.257499999999983,20.03776904874841,20.217282500192454,22.249347018469418,21.28748525983385,30.06875,29.660833333333326,30.145756968490698,30.648840613555514,32.433528801161415,29.947732846128815,21.673468903186272,21.780968903186285,22.34697040000076,21.55207077280127,25.230549277827528,22.436426426342145,25.12056345315904,25.83556345315902,26.795574748694126,27.61191446644509,28.139479179318368,29.760219779241204
2015-05-31,PREMON,20.60111111111111,31.506666666666664,23.11,22.46,21.21836805555556,21.051111111111094,20.26310587369349,20.231399178387207,19.90294814613309,20.571633839829406,31.611333333333334,29.002499999999994,30.690120847761087,30.984817533182348,34.13152007306437,32.46958373948489,20.56805223651961,21.673468903186283,22.652182240000457,21.625426940074856,22.399608723257185,22.304869180396068,24.723167619825706,25.120563453159022,25.061344849216475,25.88189560616697,28.568918910859924,24.564382968663278
2015-08-31,MONSOON,21.01111111111111,29.93,17.335052083333334,27.029901960784315,21.576597222222222,21.649722222222202,20.562307968660537,20.45135754440173,20.469616392764877,20.587216542251426,32.50204166666666,31.13499999999999,30.386072508656653,31.050942522965556,21.847000049609804,23.24560727462063,19.462635569852942,21.673468903186283,20.525330177333608,19.336207604558343,21.576032220015627,21.05948700937114,24.659436138344226,25.120563453159022,25.848767693843612,26.449271934586655,27.173839581841676,26.066612381619223
2015-11-30,POMKH,21.60250000000001,34.094,20.66,23.3525,22.70416666666667,20.787013888888872,20.978384781196326,20.862545722976726,20.67565921102766,20.811301833651896,33.318083333333334,32.08766666666666,31.869243505193992,31.70071553792903,31.77973924466218,31.59256051099804,19.48951056985294,19.46263556985295,20.579198106400163,19.268543224168063,19.637495610583986,20.231370215854046,26.66935049019608,24.325771786492353,24.850260616306166,25.46530620849779,26.73998804165324,23.94198134135173
2016-02-29,POMRB,26.25,36.13500000000001,16.745490196078432,27.13,23.75326388888889,22.366180555555538,23.087030868717797,23.474039478436065,22.169885026824527,21.229556476872677,34.92850000000001,32.91641666666666,33.5755461031164,32.553014876187376,34.68462681116017,33.5470510437265,19.51638556985294,19.46263556985295,19.04571494227147,17.66697742785634,18.840565973730612,19.388989493028202,28.464987745098043,24.993100490196056,25.7621563697837,26.219543595997084,24.47066555467764,25.57022126299379
2016-05-31,PREMON,23.305,34.72,23.325,35.87,24.753645833333337,23.042152777777762,23.174218521230678,23.170613307574556,23.222799925662613,23.883536104085078,36.629875,33.71975,34.03332766186984,33.08859304596723,34.2919361783682,33.877456132436485,19.516385569852943,19.51638556985295,20.757428965362884,19.419870648935444,18.3232410544145,18.764338431248543,29.54114583333333,28.345600490196055,29.80529382187022,29.902685444698964,27.149678718960782,23.386291242384516
2016-08-31,MONSOON,26.7,39.6,17.335052083333334,27.985,24.788888888888888,24.464374999999986,24.584531112738404,24.79419981669932,23.462105911692255,23.577701962783518,37.1225,36.137249999999995,36.259996597121905,34.24618267707708,30.639018285082756,32.58090258836481,19.51638556985294,19.51638556985295,19.388478212551064,18.134962878979714,19.137350049075394,19.35041406280986,30.49791666666666,28.584374999999973,29.07717629312213,29.37014253501013,31.017898340429838,28.819262624038757
2016-11-30,POMKH,23.91666666666667,38.035,20.66,31.006666666666664,24.534236111111113,25.042916666666653,24.317385334309712,24.110038303446075,25.10118862026196,25.2282564093548,37.46062500000001,37.122499999999995,36.96999795827314,35.0243873815048,36.36346527668194,36.577918731836455,19.48951056985294,19.51638556985295,19.897086927530637,18.721351687321114,18.199029569619785,19.967332314597044,29.371666666666663,30.49791666666664,29.848972442539946,30.136232767259546,29.55867640192669,27.86394576974031
2017-02-28,POMRB,24.21777777777778,36.13500000000001,16.745490196078432,27.13,24.52907986111111,24.5348611111111,24.27754231169694,23.944777358090672,25.473300602806543,24.53490482790195,37.65624999999999,37.122499999999995,36.63599877496389,35.42687607394427,38.502533648842196,37.86337620458797,19.46263556985294,19.51638556985295,18.636448234949754,17.519595079782107,18.061842778782534,19.63966082733838,28.245416666666664,30.49791666666664,28.761383465523966,29.206357596292136,29.005596120606814,29.210010510896804
2017-05-31,PREMON,23.3,37.425,23.11,26.86,24.55746527777778,24.5336111111111,23.886525387018164,23.38951186999772,23.690514718505128,24.367260529865263,37.71937500000001,37.79874999999999,36.95159926497833,35.95847932648738,36.66805221148944,35.439505333547885,19.462635569852942,19.46263556985295,20.42586894096985,19.4462154847565,17.974549546548324,19.013454487307058,27.760833333333338,28.245416666666642,28.00083007931438,28.51286892504434,30.075039611777054,29.49099512401418
2017-08-31,MONSOON,26.66375,38.46,17.335052083333334,27.985,24.871909722222224,24.524548611111097,24.997415232210898,24.878339618981258,23.678589687932607,23.80306979848026,38.339375000000004,37.513749999999995,37.554959558986994,36.56543319416176,39.52498516144405,42.077483291580585,19.462635569852942,19.46263556985295,19.189542197915245,18.33465879451753,18.975152391233145,19.405710462202222,27.27625,28.245416666666646,27.99449804758863,28.481427333320852,29.707076418218016,28.116610155787583
2017-11-30,POMKH,24.180000000000003,39.68,20.66,27.13000000000001,25.153750000000002,24.59038194444443,24.670449139326543,24.286637058350056,25.183353427652246,25.315324032559154,38.5846875,37.925,38.4049757353922,37.26386822749231,37.98125643119769,38.67109153753775,18.869718903186275,19.46263556985295,19.777725318749148,19.02275041343144,18.239163532796194,19.887417657171483,27.839375000000004,27.276249999999983,27.64869882855318,28.148195799981924,28.713100679666645,27.907015374841883
2018-02-28,POMRB,26.47,39.45,16.745490196078432,27.13,25.14953125,25.153437499999985,25.390269483595926,25.19966616411914,25.65175000640194,24.715152585790307,38.700625,38.75374999999999,38.82298544123532,37.83504792929314,37.07091325063891,37.38835400485549,18.276802236519607,19.46263556985295,18.56483126968086,17.859855081023962,18.22543850392055,19.567698385190898,28.402500000000003,27.276249999999983,27.44121929713191,27.93511160852755,27.08420413398807,27.678416180588577
2018-05-31,PREMON,23.3025,36.0725,18.36666666666667,31.365,23.334999999999997,25.154062499999984,24.555161690157554,23.981285221597574,24.97110025431932,25.642825462643575,37.28812500000001,38.41562499999999,37.72279126474119,37.848259944970955,38.43047660214452,38.59000097055616,17.988764955817857,18.276802236519618,18.485565428475184,17.79186757337846,18.20928151239082,18.9821422972995,31.08625,28.402499999999986,29.010731578279145,29.349837569199547,28.835601676463614,28.94943519690314
2018-08-31,MONSOON,26.6275,40.74,17.335052083333334,27.985,,25.144999999999982,25.384097014094536,25.137931112155325,24.27991844285256,24.405648693242643,,38.98562499999999,38.92967475884471,38.52393627796423,39.36411394248445,39.738852507858816,,18.276802236519618,18.025360090418445,17.34047174674456,17.282862693362638,18.082277270084564,,28.402499999999986,28.600438946967486,29.016625143160415,30.506495077363887,28.62112433211501
2018-11-30,POMKH,9.7,26.1,18.35570175438597,48.6,,21.52499999999998,19.11045820845672,,25.4458318627005,25.58019593705988,,35.59062499999999,33.79780485530683,,40.33775778984247,39.791225297334314,,17.700727675116113,18.157496756005454,,17.231134456497525,17.715519142597724,,33.76999999999998,36.60026336818049,,29.228784006777033,28.78345793946878
