Date,Season,Rajnagar,Amarpur,Bagafa,Matarbari,Karbuk,Hrishimukh,Killa,Rajnagar_Trend,Rajnagar_SMA,Rajnagar_EWMA,Rajnagar_DES,Rajnagar_TES,Rajnagar_ARIMA,Amarpur_Trend,Amarpur_SMA,Amarpur_EWMA,Amarpur_DES,Amarpur_TES,Amarpur_ARIMA,Bagafa_Trend,Bagafa_SMA,Bagafa_EWMA,Bagafa_DES,Bagafa_TES,Bagafa_ARIMA,Matarbari_Trend,Matarbari_SMA,Matarbari_EWMA,Matarbari_DES,Matarbari_TES,Matarbari_ARIMA,Karbuk_Trend,Karbuk_SMA,Karbuk_EWMA,Karbuk_DES,Karbuk_TES,Karbuk_ARIMA,Hrishimukh_Trend,Hrishimukh_SMA,Hrishimukh_EWMA,Hrishimukh_DES,Hrishimukh_TES,Hrishimukh_ARIMA,Killa_Trend,Killa_SMA,Killa_EWMA,Killa_TES,Killa_ARIMA
2015-02-28,POMRB,5.481875,2.742,1.06,3.54,5.82,4.12,2.9,5.400292925824176,5.075673878205128,4.9794283684762615,4.987221240684436,5.456256042390938,5.57342878688948,2.650375,2.548125000000005,2.5531611777450625,2.470970566791584,3.18892399374022,3.6065043646887576,1.126875,1.6956249999999997,1.4881354631280912,1.6707213725720789,2.3093022482003622,2.451547799844412,3.2375,3.5299999999999967,3.3173384411828737,3.448589783730806,3.899696895688442,3.5116332177872245,5.39875,5.352499999999999,5.465350865763726,5.442768697957952,5.617478394796391,5.386723197747986,3.555625,3.5643750000000027,3.5143250894389624,3.319728460559753,3.9385422641552736,3.339477802559561,2.9,2.9,2.9,2.9,0.0
2015-05-31,PREMON,6.812666666666666,3.822,1.2,4.6,6.2,4.95,,5.399726076007326,5.389340544871794,5.7127236877524235,4.994055828610728,6.851380611143334,7.178660842331933,2.663125,2.6541250000000045,3.060696706647038,2.99569494022224,3.8933712491195163,3.95143676016405,0.9603125,1.2231249999999998,1.3728812778768547,1.5299754065815492,2.2067544339186234,1.7846190034855103,3.0874999999999995,3.2949999999999964,3.8304030647097242,3.693192868494692,4.537133664708184,4.758718813325191,5.25125,5.359999999999999,5.759210519458236,5.711878232904795,6.3082330693543405,5.830446540879223,3.4896875000000005,3.5643750000000027,4.0885950536633775,3.853992733236281,3.9958298370967187,4.268305333575042,,,,,
2015-08-31,MONSOON,4.134285714285714,1.7225,0.65,1.92,4.12,2.33,,5.595680803571428,5.411245306776555,5.08134849836574,4.993836816352586,3.6795768148701953,3.3741087945935293,2.695625,2.6466250000000047,2.5254180239882227,2.516671702360302,1.1681265809223926,1.6204779868646266,0.9518749999999999,1.030625,1.0837287667261126,1.3076162904669177,0.5558059758109224,0.4067543806572558,3.0324999999999998,3.179999999999996,3.0662418388258343,3.328307244968914,2.365721189774486,2.6188769347290055,5.063750000000001,5.4375,5.103526311674941,5.141262882151858,4.5057684151333985,4.947910889191444,3.42125,3.546875000000003,3.3851570321980264,3.452671013468501,2.171937433486652,2.831948518207659,,,,,
2015-11-30,POMKH,5.124,2.432,0.65,1.92,4.12,2.33,,5.647126984126985,5.388206845238093,5.0984090990194435,4.99621912883712,4.399368082499619,4.503207676971211,2.6054375000000003,2.679625000000005,2.4880508143929334,2.4603720122452293,2.9688364972164423,2.8305463143525733,1.0275,0.89,0.9102372600356675,1.1180653998560186,0.7323826462359915,0.5219158531237564,2.975,2.994999999999996,2.6077451032955006,3.0390254857302152,2.7286944784223968,2.6492685768173487,5.015,5.065,4.710115787004964,4.774766503718789,5.279119930134969,5.411879140916446,3.1999999999999997,3.432500000000003,2.963094219318816,3.0858944775260535,2.659016625454206,2.946084341529075,,,,,
2016-02-29,POMRB,7.141666666666668,2.87,1.555,3.84,5.81,4.03,2.9,5.229382936507938,5.803154761904761,5.915712126078333,5.0038983162720685,5.919156692783583,5.4889417915202525,2.3722708333333333,2.711625000000005,2.64083048863576,2.6023363028277893,3.061509453599325,3.3602245759533096,1.0050000000000001,1.01375,1.1681423560214004,1.1267155605297112,1.1471221353771028,1.1279784944740465,2.9349999999999996,3.069999999999996,3.1006470619773,3.2100220772888295,3.3446578882234754,3.26432296565556,5.00125,5.0625,5.150069472202978,5.143433264004109,5.214149252335661,5.049003935202581,2.98625,3.410000000000003,3.3898565315912896,3.3280536838093413,3.904471170521463,3.333936767738095,2.9,2.9,2.9,2.9,0.0
2016-05-31,PREMON,5.5644444444444465,2.9725,1.31,3.84,5.82,3.27,,4.816750000000001,5.491099206349206,5.775205053424778,5.007415729088664,7.782735126619089,7.933189001168177,2.226541666666667,2.4992500000000053,2.773498293181456,2.7498953245372713,3.8182545164358332,3.7411514579166614,0.9937499999999999,1.04125,1.2248854136128402,1.0986267140362496,1.6143821926649067,1.6396498654634701,3.02,2.879999999999996,3.39638823718638,3.3455883798247323,4.389233993414953,4.344186054709631,5.141249999999999,4.9675,5.418041683321787,5.383795878590524,5.938548978222942,5.690320633517897,3.0562500000000004,2.990000000000003,3.3419139189547735,3.30253313088055,4.137730157526368,4.467177073878016,,,,,
2016-08-31,MONSOON,2.0405555555555557,0.7066666666666667,0.36,2.36,4.39,2.3,,4.376958333333334,4.967666666666667,4.281345254277089,5.0016650201602255,3.7578618945469318,2.9219646881954473,2.104979166666667,2.245291666666672,1.9467656425755402,1.949857801686775,1.1153007478552694,1.6279246933710865,0.95375,0.9687500000000001,0.8789312481677041,0.9066839252424908,0.4831591991083064,0.256659450564364,3.03125,2.9899999999999958,2.981832942311828,3.1444704627048177,1.8708838312078773,2.240224863375955,5.226249999999999,5.035,5.006825009993072,5.027048050914421,4.038159133002549,3.950745723923945,3.335,2.982500000000003,2.9251483513728638,2.965629058603474,1.8726877504316293,2.396302913622536,,,,,
2016-11-30,POMKH,3.9166666666666665,2.282,0.85,2.16,4.97,2.92,,4.114145424836601,4.665833333333334,4.13547381923292,5.000857246556504,3.6275432371570786,3.560601383303508,2.1063541666666667,2.207791666666672,2.080859385545324,2.018116648255885,2.74496069859529,2.64102618491087,0.8562500000000001,1.01875,0.8673587489006225,0.8348385594869292,0.5438251922993862,0.5371446163137865,3.01875,3.049999999999996,2.653099765387097,2.94332190421137,2.4569150013849947,2.3873005909907334,5.22125,5.2475,4.992095005995843,5.005225979530153,4.809863448074386,4.525080927520469,3.6449999999999996,3.130000000000003,2.923089010823718,2.8795167300858306,2.279886528493427,2.5447026321596335,,,,,
2017-02-28,POMRB,4.830666666666667,2.0475,1.035,3.69,5.64,5.67,2.9,4.32881454248366,4.0880833333333335,4.413550958206419,5.002453137178067,4.976877203299415,5.281422697182999,2.238708333333333,2.002166666666672,2.0675156313271943,1.9801998037369755,2.8725862350697766,3.1326869481654867,0.8350000000000001,0.8887500000000002,0.9344152493403735,0.8137792831119353,1.214706340868203,0.8459859122291364,3.0025,3.0124999999999957,3.067859859232258,3.1028716385275863,3.599524124566598,3.7372804439239244,5.220625,5.205,5.251257003597505,5.23068986491309,5.807927018341251,5.724445862633164,3.7325000000000004,3.5400000000000027,4.021853406494231,3.759628749148938,3.7636128026201487,3.7201348361936324,2.9,2.9,2.9,2.9,0.0
2017-05-31,PREMON,5.772941176470589,3.806,1.05,3.89,5.95,4.11,,4.602397058823529,4.140207516339869,4.957307045512087,5.0065216592278565,6.304749023950821,6.0788210141483665,2.187125,2.210541666666672,2.7629093787963166,2.6946846051006745,3.5200686788061812,3.6432493162609467,0.8425,0.8237500000000001,0.9806491496042241,0.8058407163558395,1.3035351085056281,1.1132709235805234,2.98125,3.024999999999996,3.396715915539355,3.27106489192127,4.223984849103264,3.9481468229501218,5.16625,5.2375,5.530754202158503,5.486305520032885,6.0193475384889545,5.606523618290219,3.678125,3.7500000000000027,4.057112043896539,4.033067215894509,4.070117374133512,3.971233482474511,,,,,
2017-08-31,MONSOON,3.5494117647058823,0.932,0.45,2.18,4.255,2.16,,4.753759803921568,4.517421568627451,4.394148933189605,5.004738009751165,2.9399521008730645,2.7982077678308315,2.237375,2.2668750000000055,2.0305456272777898,2.0373875193427122,0.9187844006215413,1.6426253978510865,0.835625,0.8462500000000002,0.7683894897625345,0.6950061635883639,0.23630412697684067,0.24930801476066922,3.00125,2.979999999999996,2.910029549323613,3.0478563225746402,2.0590112253031325,2.516302409648152,5.11,5.203749999999999,5.020452521295102,5.044634824529497,4.296154453311701,5.257483004674265,3.5387500000000003,3.7150000000000025,3.2982672263379236,3.5875075417121765,2.267250885668239,2.5781524518138,,,,,
2017-11-30,POMKH,4.596470588235293,1.6439999999999997,0.82,2.17,4.67,2.625,,4.807116013071896,4.687372549019607,4.47507759520788,5.005709851322616,3.7203116279802666,4.434573716873909,2.104125,2.1073750000000055,1.8759273763666737,1.854856300361864,2.5621880237620234,2.5279237715698137,0.8487499999999999,0.8387500000000002,0.7890336938575206,0.6712485722070393,0.5191633365212224,0.4381476331836328,2.9425,2.982499999999996,2.614017729594168,2.868811199881428,2.3071321161462697,2.386190749075942,5.083125,5.12875,4.880271512777061,4.909291888033227,4.863654646353843,4.833428528459528,3.33125,3.6412500000000025,3.028960335802754,3.3160360800325006,2.6937423797814484,2.757689378176287,,,,,
2018-02-28,POMRB,5.361764705882353,3.0875000000000004,1.01,3.84,5.49,4.85,2.9,4.834604925303455,4.82014705882353,4.829752439477669,5.008690628139764,5.299406748070725,5.5047450235493685,1.955625,2.367375000000006,2.3605564258200045,2.3240656766802203,2.623732211793465,3.0015454489349978,0.859375,0.8325000000000002,0.8774202163145124,0.6920977503265517,1.0546680605525565,0.905814762921945,2.8762499999999998,3.019999999999996,3.1044106377565006,3.075075987656396,3.608850820094458,3.551791955028262,5.091875,5.0912500000000005,5.124162907666237,5.115458169746471,5.6250698143462845,5.2729744610813984,3.235,3.4362500000000025,3.7573762014816525,3.817941149106882,4.38575238633205,4.40510851996281,2.9,2.9,2.9,2.9,0.0
2018-05-31,PREMON,5.668692810457518,1.7,1.1800000000000002,3.27,5.885,3.27,,4.7096285597572365,4.794084967320262,5.16532858786961,5.01247135628371,6.708910658974498,6.261186374302877,2.024875,1.8408750000000056,2.0963338554920026,2.0952421167441067,3.455576126987343,3.377781707750902,0.8975,0.8650000000000004,0.9984521297887075,0.7495041547710667,1.1657888874539524,1.004641662569957,2.9525,2.8649999999999958,3.1706463826539,3.119752164372556,4.167317746346452,3.9939982846621023,5.116250000000001,5.075,5.428497744599742,5.389061076335594,5.88160471054297,5.633327654419681,3.2806249999999997,3.226250000000003,3.5624257208889913,3.733285463668805,4.097135968936107,3.5880533510001356,,,,,
2018-08-31,MONSOON,3.8735714285714287,1.85,0.405,2.27,4.39,2.23,,,4.875124883286648,4.648625724150337,5.011526351438714,3.145126008183299,2.9430880495377854,,2.0703750000000056,1.9978003132952016,1.990510324932858,0.7120498278755016,1.3915246983265996,,0.8537500000000005,0.7610712778732245,0.65977301237056,0.3126925334037227,0.39337410165225895,,2.8874999999999957,2.81038782959234,2.946661325838506,1.9315256852739422,2.2129550081972664,,5.108750000000001,5.013098646759845,5.030429796433107,4.193732828562124,4.2454195106049815,,3.243750000000003,3.0294554325333944,3.2971945140135666,2.132201299230413,2.4770681209030587,,,,,
2018-11-30,POMKH,3.2725,1.28,1.17,2.69,4.73,2.92,,,4.544132236227824,4.098175434490202,,3.9720556393017197,4.636279054962936,,1.9793750000000054,1.710680187977121,,2.3136297023363026,2.420741202103591,,0.9412500000000005,0.9246427667239346,,0.5848926471117979,0.6024285751582658,,3.0174999999999956,2.762232697755404,,2.1847870165645134,2.2930450869974814,,5.123750000000001,4.899859188055908,,4.793457225088138,4.9634421485348135,,3.317500000000003,2.985673259520037,,2.5889775498262138,2.8697410461836177,,,,,
