Date,Season,Vijapur,Visnagar,Mahesana,Becharaji,Kheralu,Kadi,Vadnagar,Unjha,Satlasana,Vijapur_Trend,Vijapur_SMA,Vijapur_EWMA,Vijapur_DES,Vijapur_TES,Vijapur_ARIMA,Visnagar_Trend,Visnagar_SMA,Visnagar_EWMA,Visnagar_DES,Visnagar_TES,Visnagar_ARIMA,Mahesana_Trend,Mahesana_SMA,Mahesana_EWMA,Mahesana_DES,Mahesana_TES,Mahesana_ARIMA,Becharaji_Trend,Becharaji_SMA,Becharaji_EWMA,Becharaji_DES,Becharaji_TES,Becharaji_ARIMA,Kheralu_Trend,Kheralu_SMA,Kheralu_EWMA,Kheralu_DES,Kheralu_TES,Kheralu_ARIMA,Kadi_Trend,Kadi_SMA,Kadi_EWMA,Kadi_DES,Kadi_TES,Kadi_ARIMA,Vadnagar_Trend,Vadnagar_SMA,Vadnagar_EWMA,Vadnagar_DES,Vadnagar_TES,Vadnagar_ARIMA,Unjha_Trend,Unjha_SMA,Unjha_EWMA,Unjha_DES,Unjha_TES,Unjha_ARIMA,Satlasana_Trend,Satlasana_SMA,Satlasana_EWMA,Satlasana_DES,Satlasana_TES,Satlasana_ARIMA
2002-11-30,POMKH,88.385,73.42800000000003,13.32,12.965,25.43666666666667,34.141999999999996,31.935,43.00333333333333,11.2625,81.09375,64.78374999999998,75.12345031415944,81.14828266201926,74.31761530023506,71.01802509516715,66.18825000000001,56.91600000000003,62.4390875284748,60.90056123935828,55.97536648630147,64.26106745714472,13.775416666666665,12.381666666666668,12.824301582063388,12.869465647559302,10.890707496394054,11.482662736714445,13.120625,12.29125,12.455936590906077,12.144896230257281,12.044220398772772,12.62643108713938,27.835000000000004,23.208333333333332,24.25930406200239,22.761808407168722,23.267493842168733,22.343739312786134,38.411,28.561000000000003,32.21682060983034,44.683202987246396,34.942608018430995,29.588718679314002,28.962500000000002,27.935624999999987,29.7385326236049,29.103751992678266,28.733433666992678,27.6420443224688,21.836145833333333,16.83916666666667,22.450640880233063,14.566908206728392,12.820067932477556,8.69840077722847,12.373854166666666,12.373854166666655,12.811261290775878,13.030678685273669,15.756409809174905,13.986739999675928
2003-02-28,POMRB,92.93,58.965,15.393333333333333,14.21,30.070000000000004,36.2,27.067500000000006,11.58,9.401666666666667,79.31604166666666,80.50499999999998,82.24607018849566,88.1278147915654,76.17761207848132,69.99711942517234,66.58216666666668,65.67225000000003,61.04945251708489,60.597722818142536,61.119185393266676,58.94634555906271,13.796666666666667,13.6125,13.851914282571366,14.433015873556267,13.31077154555727,13.260332963491365,13.078125,12.84375,13.157561954543647,12.501977237777883,13.218475420129842,12.73711119787888,27.847500000000004,27.735833333333332,26.583582437201436,24.391229937311437,23.624985541801045,23.101880776148512,37.423875,36.023500000000006,33.81009236589821,41.44436212367648,34.733388590221665,30.597496123511334,29.242812500000003,28.779999999999987,28.670119574162946,28.369437381049195,30.374615464854685,28.887540493707647,25.156458333333333,18.48666666666667,18.102384528139837,14.189329479628485,16.196068431698066,8.077122491849984,12.373854166666666,12.373854166666653,11.447423441132194,11.531690326836031,9.97539198458358,8.86127970274472
2003-05-31,PREMON,66.44000000000001,75.994,14.123333333333335,15.18,28.71333333333333,60.16,25.46,36.8725,14.48875,72.99239583333333,81.68249999999998,75.9236421130974,74.134863573654,89.73565872196134,85.05270169864744,66.24408333333334,66.70425000000003,67.02727151025093,63.27998896618663,63.61443408552157,62.070908030302746,13.373750000000001,13.938333333333334,13.960481902876154,13.999250045347722,17.722500372550872,15.143713268000813,12.48375,13.3975,13.966537172726188,12.993655644142743,15.520382238112049,15.483591413376809,28.0325,27.934166666666666,27.435482795654195,25.325744827572457,26.994308068153224,24.809912920207974,30.64525,40.798500000000004,44.35005541953892,66.5562155189058,40.26883427520945,31.27641806146936,28.395625000000003,29.14499999999999,27.38607174449777,27.35662212709437,28.514714234694942,28.12192312653522,24.220937499999998,25.185625000000005,25.610430716883904,17.36922538243863,17.39127091491594,14.818162181130383,12.373854166666666,12.373854166666653,12.663954064679317,12.190298539185255,13.998473645487651,15.167064140845653
2003-08-31,MONSOON,60.04333333333333,57.45333333333334,11.783333333333333,8.68,26.82333333333333,5.695,32.9,9.053333333333333,14.342499999999998,58.54145833333334,76.94958333333332,69.57151860119177,64.96167487855273,79.48718121701897,68.12869645591432,68.51295833333334,66.46008333333336,63.197696239483896,62.61742247062344,63.55287022485227,55.30961589318147,12.608333333333333,13.655000000000003,13.089622475059027,12.244260979307594,13.908230621243435,12.86046187505335,11.887500000000001,12.758750000000001,11.851922303635712,11.909731365511876,11.419794047244167,11.23952341793688,28.14083333333333,27.760833333333334,27.19062301072585,25.604570850020668,24.14811210979223,25.766723039643075,27.616249999999994,34.04925,28.88803325172335,21.8912281116165,33.46673698165134,37.47110656333937,27.177187500000002,29.34062499999999,29.59164304669866,29.06217757564929,26.91670567838386,27.084817901254706,26.371458333333333,25.12729166666667,18.987591763463676,16.259951945751787,13.762239921812686,15.029657373487748,12.373854166666668,12.373854166666653,13.335372438807589,12.796136266059653,14.210788133759785,14.89071084339633
2003-11-30,POMKH,56.7275,71.7,11.07,10.765,27.61,6.91,24.375,35.7525,11.2625,46.10333333333333,69.03520833333333,64.43391116071507,59.49712324759844,69.49730837379738,63.72826676273939,70.79683333333334,66.02808333333334,66.59861774369034,64.42769072405156,61.99686178165287,67.42512212161324,11.525625000000002,13.092500000000003,12.281773485035416,11.24134624351543,10.671478822556008,12.56219906454267,10.893749999999999,12.208750000000002,11.417153382181427,11.54752448376392,11.375509713033534,11.230208191940607,28.020833333333332,28.304166666666667,27.35837380643551,26.000096983245747,26.99948202130346,26.025720346294385,24.82475,27.24125,20.096819951034007,7.028226788443256,35.49847924177172,25.362913041957437,26.187083333333334,27.450624999999988,27.504985828019194,27.476331572094168,29.922340342323455,28.832556661572426,29.578645833333333,23.31458333333334,25.693555058078204,19.00274368967758,18.780393262270685,19.544248081832272,12.373854166666666,12.373854166666653,12.506223463284552,12.206393981309379,13.666355664751336,14.142090732235427
2004-02-29,POMRB,8.98,78.84400000000002,11.52,11.64,28.763333333333332,39.2,24.880000000000006,36.035,9.401666666666667,48.440989583333334,48.04770833333333,42.252346696429036,27.606329863630695,54.57196251686081,61.13589528166883,64.61104166666668,70.99783333333335,71.49677064621422,67.40404109334261,65.89388323236663,57.721752641703375,10.118541666666665,12.124166666666671,11.977064091021248,11.265603427596574,11.295796653656403,12.498951952281837,9.33625,11.566250000000002,11.506292029308856,11.466552154155607,11.672965340760552,11.670804315113472,26.53875,27.977499999999996,27.920357617194636,26.569819475834162,27.16011293134606,26.41406045119336,21.221375000000002,27.991250000000004,27.738091970620406,44.565100360686216,31.99602326964908,25.675687996145022,24.264166666666668,26.903749999999985,26.454991496811516,26.566565098264128,28.764255318897636,27.20268906623692,29.654791666666668,29.428333333333338,29.830133034846924,21.411353551444368,20.442088178891318,18.000254535777888,12.373854166666666,12.373854166666653,11.264400744637399,11.039766958884417,9.254698138638446,8.401505418219049
2004-05-31,PREMON,50.885,74.38600000000002,9.335,9.8,29.06,34.828,19.726666666666667,38.075,14.48875,61.50458333333333,44.15895833333333,45.70540801785742,42.03658206137624,29.13668818941548,24.20596111821032,58.758250000000004,70.59583333333336,72.65246238772855,69.44116691717363,71.56293149400577,73.38750422212252,8.740625000000001,10.927083333333337,10.920238454612749,9.75064845315671,12.856253324041484,11.954470535608822,8.43875,10.221250000000003,10.823775217585315,10.990979448783468,13.388260502530883,13.89585883341887,25.021770833333335,28.064166666666658,28.376214570316783,27.074876408687533,29.59757614771911,26.98991640024358,23.971000000000004,21.658250000000002,30.57405518237225,56.708787426713684,37.8113739683034,31.757638962125583,24.04229166666667,25.47041666666665,23.763661564753576,24.29600025695474,26.71969462160462,26.282162166820065,29.638749999999998,29.72895833333334,33.128079820908155,23.774896541094265,24.25964715251552,20.825251684726325,12.373854166666666,12.373854166666653,12.55414044678244,11.97900108348524,13.648053440013083,14.764697245677862
2004-08-31,MONSOON,94.29958333333332,9.575,5.315,1.6,14.62,2.2,23.25,8.46,14.342499999999998,79.51802083333334,52.72302083333333,65.14307814404778,74.53012004113555,47.06099600391413,52.13151439917952,58.490750000000006,58.62625000000002,47.421477432637126,60.04903549128227,69.99476166570668,67.46854648163053,8.111666666666666,9.310000000000004,8.67814307276765,6.513706826065777,9.228744585570924,9.064153520551718,8.500625,8.451250000000003,7.134265130551189,8.783653480764217,7.427972972930528,7.60640561362481,24.957291666666666,25.01333333333333,22.873728742190067,24.12239019059756,26.331136985323774,27.49733720888332,26.4795,20.7845,19.224433109423348,19.907805789368155,28.042619169152662,30.458585130404582,25.089791666666667,23.05791666666665,23.55819693885215,23.89305624666471,23.861598223691082,23.979516472561535,29.696562500000002,29.58062500000001,23.26084789254489,21.711449471882485,19.89540106495223,24.030512185476894,12.373854166666668,12.373854166666653,13.269484268069462,12.809461430490767,13.783529318035693,14.252273877670607
2004-11-30,POMKH,126.98,72.756,6.5150000000000015,10.665,27.6775,32.402,32.25,36.2175,11.2625,92.41567708333335,70.28614583333332,89.87784688642867,106.98392022941583,78.77770252360548,80.37774159081374,54.485083333333336,58.89025000000002,57.55528645958228,61.92298999462123,57.944362696385625,59.73033357845253,8.358541666666667,8.171250000000004,7.812885843660591,6.416196604660668,4.859946243538085,6.655006975518605,9.099375,8.426250000000003,8.546559078330713,9.129056606428845,5.615431413555475,6.721353312818065,24.635375,25.030208333333327,24.79523724531404,24.880246589182228,26.085503448580557,24.34083240492071,25.81975,27.157500000000002,24.49545986565401,31.54632320240622,29.725907945042778,23.123445863712874,25.015833333333333,25.02666666666665,27.03491816331129,26.51204535498811,24.75715621438293,23.60008579415739,29.6840625,29.696875000000006,28.443508735526937,23.77665502189147,24.040711430287274,27.801056820132395,12.373854166666666,12.373854166666653,12.466690560841677,12.372187535343437,12.579838161856122,8.719357940086619
2005-02-28,POMRB,82.83500000000002,75.648,11.043333333333333,12.235,28.18,33.775999999999996,25.385,36.0325,9.401666666666667,101.42276041666668,88.74989583333333,87.06070813185721,91.36037475680797,101.9874062256449,93.90551191649868,58.449041666666666,58.09125000000001,64.79237187574937,64.27184040023435,62.38756624166501,42.776790347829944,8.038125,8.05208333333334,9.105064839529689,9.542264923446517,6.234825829555218,8.965738417671005,10.583125,8.575000000000003,10.021935446998427,9.74662504801531,9.15378551828821,11.342208602643442,26.106375,24.884374999999995,26.149142347188423,25.577029124126398,26.349703835275648,25.15871944883909,29.262999999999998,25.8015,28.207675919392404,38.40120928084813,29.289296937573347,29.654310031205522,26.00375,25.15291666666665,26.37495089798677,26.076962335716253,27.771358783846313,26.297431521579586,29.33354166666667,29.696250000000006,31.479105241316162,25.535104676301266,25.08015655675755,24.52148346617446,12.373854166666666,12.373854166666653,11.240681003171673,11.286543347400295,9.061362786181016,10.127863507672028
2005-05-31,PREMON,80.21125,45.53666666666666,11.786666666666667,13.995,27.068,34.974000000000004,18.63,37.9775,14.48875,108.05781250000001,96.08145833333333,84.32092487911433,83.94493706823306,93.08877230816309,80.71994906462427,66.10966666666667,50.87891666666667,57.09008979211629,61.29030533815966,67.72101617483453,72.0210236147625,7.512291666666666,8.665000000000006,10.17770557038448,10.961423032785765,10.590153588987842,10.303453524011266,11.424999999999999,9.623750000000001,11.611161268199055,10.615495166184848,12.652225708678609,13.498773985453251,27.940854166666664,24.386374999999994,26.516685408313055,25.853654945642504,28.736666013410055,25.899298527947757,32.440999999999995,25.838,30.914205551635444,40.67208662861907,34.582650321041825,29.251830237900023,25.16,24.878749999999982,23.276970538792064,23.61271814972718,26.206059350605205,25.84448028692068,28.821145833333333,29.671875000000004,34.078463144789694,27.32381672212039,28.29554637327241,25.94125074914833,12.373854166666666,12.373854166666653,12.539908601903004,12.268775212725549,13.690546054119014,14.082585619981076
2005-08-31,MONSOON,137.03,70.13600000000001,0.3,9.275,28.38,29.6,32.25,5.753333333333333,14.342499999999998,115.16968750000002,106.7640625,105.40455492746861,116.75072467900632,89.35632607543104,82.78291779017131,66.06816666666666,66.01916666666668,62.30845387526978,62.68325171658183,60.80993922037946,65.714987019793,7.22,7.411250000000005,6.226623342230688,3.3696603816540764,10.742626590032604,9.022464257053787,11.035625,11.5425,10.676696760919434,10.220698021001622,9.515394363723685,9.204178281210597,27.94408333333333,27.82637499999999,27.262011244987832,26.368984255044943,25.12531634639209,26.18577171190882,31.930750000000003,32.688,30.388523330981265,33.60392742567918,24.966753999967626,30.01820736627305,23.064999999999998,27.128749999999982,26.86618232327524,26.322541629375532,23.16141845036403,23.328381590779298,28.563958333333332,28.995208333333338,22.74841122020715,24.402097251131604,23.39494238251968,27.96451401482588,12.373854166666668,12.373854166666653,13.260945161141802,13.110322167793528,13.750718974400902,14.175940879635894
2005-11-30,POMKH,137.33,73.47999999999998,7.323333333333332,9.725,28.59333333333333,30.426,16.5,34.825,11.2625,124.03078125000002,109.3515625,118.17473295648117,129.06244812878617,121.34515783398571,120.98919055435712,69.49033333333333,66.20016666666666,66.77707232516185,64.62507053565665,61.83947934267147,62.160584164532494,6.765,7.613333333333339,6.665307338671746,6.072659245964454,2.289284206117358,-0.13399225169855816,10.451875000000001,11.307500000000001,10.29601805655166,10.019234671797193,10.902238852200913,11.744561003308096,28.033500000000004,28.055333333333326,27.79454008032603,26.813100286510736,28.041356422850917,26.72362297566588,31.742833333333333,32.194,30.40351399858876,30.35090190025261,29.974610756942383,29.050651064057863,22.67875,23.191249999999982,22.719709393965143,23.094434073895297,27.160608975686287,26.11638100859735,28.330520833333335,28.647083333333335,27.57904673212429,25.908027938497753,26.734923157510472,30.844831987672364,12.373854166666666,12.373854166666653,12.46156709668508,12.653883687923702,12.040800068016752,11.455697310573843
2006-02-28,POMRB,129.38,74.59200000000001,7.896666666666666,10.06,27.29,31.67,24.375,35.3675,9.401666666666667,122.58875,120.98781249999999,122.65683977388869,128.63890369399616,124.40442982969468,110.2967828034753,72.691,65.93616666666665,69.90304339509711,66.68323542089371,65.8574409664149,55.99826713143213,6.756458333333334,6.826666666666672,7.157851069869714,7.251413863094823,7.017656713842726,14.31990648622292,9.74,10.763750000000002,10.201610833930996,9.940108308835264,10.875191606173303,10.880731084007826,27.72833333333333,27.832833333333326,27.592724048195617,26.85191701676405,28.133587266256825,27.181928104575732,32.166916666666665,31.667500000000008,30.91010839915326,30.500324289516232,29.414280867876876,29.447941497946378,20.16875,22.93874999999998,23.381825636379084,23.442239739992537,24.366502016620924,22.81135380099765,31.515416666666667,28.480833333333337,30.694428039274577,27.284176920955176,27.244068640543027,26.342938679431295,12.373854166666666,12.373854166666653,11.237606924677715,11.52776382706413,9.096835686993419,9.416252695728224
2006-05-31,PREMON,104.555,73.97,11.293333333333335,11.5,28.673333333333336,35.576666666666654,16.55,36.775,14.48875,114.041875,127.07374999999998,115.41610386433321,112.9516348630329,130.59665693443333,111.37913238001593,72.2655,73.0445,71.52982603705827,68.51964793356795,70.45528665324007,77.22029535294297,6.632916666666667,6.7033333333333385,8.812043975255163,9.957233684960684,7.387500584368727,3.6104432076524517,8.999374999999999,10.140000000000002,10.720966500358598,10.20307902561266,12.142592582768081,12.207650633288065,27.526458333333334,28.234166666666663,28.024967762250704,27.201563462775304,29.979881664549993,27.20841878734508,33.237833333333334,31.818166666666666,32.776731706158614,35.203884985822995,34.5588001764389,29.77931874521919,17.48875,22.41874999999998,20.64909538182745,21.163462780113317,23.567451823314382,23.19045129765088,34.6859375,28.18020833333334,33.126656823564744,28.66811721446826,30.092373335943307,26.935652252586152,12.373854166666666,12.373854166666653,12.53806415480663,12.461955896366376,13.87202195062655,14.59087491815032
2006-08-31,MONSOON,101.15,67.30799999999999,0.725,6.0749999999999975,24.33333333333333,32.39,14.25,32.435,14.342499999999998,106.31374999999998,118.10374999999999,109.70966231859992,105.02389001571655,118.63069277782813,107.56841241029517,72.137,72.33749999999999,69.84109562223496,69.04867096325738,68.73115703923048,64.36619564866899,6.400416666666667,6.809583333333339,5.577226385153097,3.3761364252765396,7.205579236018721,10.937736615552215,8.558124999999999,9.340000000000002,8.862579900215158,9.185450252081075,7.868962022991954,7.648167128448915,27.502500000000005,27.222499999999997,26.548313990683752,26.465749324076604,26.462015851188838,27.567499993109795,37.14874999999999,32.51566666666667,32.622039023695166,33.747757217908294,25.100131398466207,30.85048061531724,16.2715625,17.91874999999998,18.08945722909647,18.88414254027646,20.701540857600452,20.878045935425938,34.35625,34.85062500000001,32.84999409413885,29.26206230185267,24.802570858724728,28.513020339678945,12.373854166666668,12.373854166666653,13.259838492883976,13.25260242815747,13.864643593098121,14.463594945758384
2006-11-30,POMKH,104.835,72.904,5.9099999999999975,7.0,31.025,36.20333333333333,13.06,33.5075,11.2625,101.94875,109.97999999999999,107.75979739115995,104.3994005070459,109.86867677520469,98.92455254750782,72.201,72.1935,71.06625737334097,70.44706046163913,68.07499147757936,70.14990425575763,6.056666666666667,6.456250000000006,5.710335831091857,5.09007720648213,5.2614393377987945,-1.329471669931657,8.3325,8.658750000000001,8.117547940129095,8.613364003053235,8.36625077321806,9.450723094861775,26.687604166666667,27.830416666666665,28.33898839441025,27.44957724333492,28.219471563580914,26.77473807608736,40.022166666666664,33.96000000000001,34.054556747550436,36.71165405518598,30.506900673870945,30.34670711363909,16.240000000000002,17.058749999999982,16.077674337457882,16.961057638662012,19.72857307016029,18.58323619863725,30.435625000000005,34.52125000000001,33.11299645648331,29.923832327488117,31.422159870174127,30.38237307313512,12.373854166666666,12.373854166666653,12.460903095730384,12.748002773850182,11.771103079618866,12.153322324274496
2007-02-28,POMRB,100.05,74.13999999999999,7.45,9.255,24.66666666666667,57.18,18.0775,34.04750000000001,9.401666666666667,99.49874999999999,102.64749999999998,104.67587843469596,101.17506951098655,99.78190025736801,99.93167345542885,72.4185,72.0805,72.29575442400458,71.92264372467953,71.04364074204263,65.49085117806993,6.318958333333333,6.344583333333341,6.406201498655115,6.656965799127175,5.6142487056024475,12.349385726588494,8.214374999999999,8.457500000000001,8.572528764077457,8.681662186756094,8.23097738124039,8.963845705648442,25.91604166666667,27.174583333333338,26.87005970331282,26.732833032927847,28.763148279432578,27.816566202263015,39.10483333333333,40.337500000000006,43.304734048530264,63.36565595368612,30.67400239367118,31.53528567156602,16.483125,15.484374999999982,16.87760460247473,17.273025432418013,18.211742698264164,16.66400686009586,26.640625000000004,34.19125000000001,33.486797873889984,30.570379271440043,31.152119065989254,31.09317547177438,12.373854166666666,12.373854166666653,11.237208524104897,11.581232374253206,9.196222497405115,9.111214493083986
2007-05-31,PREMON,98.965,74.934,8.99,10.5,24.7775,33.053999999999995,22.595,6.73,14.48875,95.3775,101.24999999999999,102.39152706081758,99.30466733701218,103.02983643507498,93.31838220063415,72.45524999999999,72.32149999999999,73.35105265440275,73.3826819730646,74.73377868028105,73.15008616303237,6.8429166666666665,5.768750000000006,7.439720899193069,8.181452285784944,7.373307852972474,4.283780281513264,8.477500000000001,8.207500000000001,9.343517258446475,9.013803822962975,10.55149215873551,11.432311778656755,24.779895833333338,26.200625000000006,26.033035821987692,26.20938507866428,29.882000525519114,27.044459920448052,37.82766666666667,39.70683333333334,39.20444042911816,45.30546306520727,38.801735559868575,36.87318803182973,16.043125,16.995624999999983,19.164562761484838,18.935218561140754,17.36702174071246,17.029850762260978,27.053125,26.680000000000007,22.78407872433399,27.342132106599113,33.32202179385649,31.64935903695804,12.373854166666666,12.373854166666653,12.537825114462938,12.480895049023434,14.063043594720304,14.594295645796807
2007-08-31,MONSOON,87.14,68.084,5.126666666666666,6.13,22.05666666666667,27.574,10.15,32.12,14.342499999999998,91.453125,97.74749999999997,96.29091623649055,91.21559794481789,104.80929122383021,95.17437624227067,72.50675,72.51549999999999,71.24423159264165,73.46757998761484,72.4868709148218,71.29898650203918,6.637083333333333,6.869166666666672,6.514499206182507,5.930050775712748,3.1098655488227678,8.04775674198742,8.65375,8.221250000000003,8.058110355067885,8.286286076251233,6.616319178300496,6.669931726386756,23.620624999999997,25.63145833333334,24.44248815985928,25.179164602440856,25.481550877894264,26.48878061213344,33.7296875,38.50283333333334,34.552264257470895,29.43235586813272,29.00460785386188,32.06434207530679,15.1746875,15.970624999999984,15.558737656890903,16.060707099055072,18.41911189384479,18.754457840230017,27.7065625,26.601250000000007,26.518447234600394,28.072901475277554,23.714436367768997,32.78418426268476,12.373854166666668,12.373854166666653,13.259695068677761,13.243968917084636,14.001807741700524,14.344896630000218
2007-11-30,POMKH,85.875,72.422,5.7,9.05,24.2125,30.802,13.64,37.1225,11.2625,88.118125,93.00749999999998,92.12454974189433,87.43472394013783,95.9293161810072,88.82195729652281,72.4085,72.39499999999998,71.715338955585,74.18071785451708,71.33008679398897,73.15629400402202,6.664375,6.8166666666666735,6.188699523709504,5.680217271616595,9.600507596285077,4.193619005762073,8.52,8.733750000000004,8.45486621304073,8.384901513066534,7.862349817478579,8.989319250377937,23.210729166666667,23.92833333333334,24.35049289591557,24.88849766438618,26.86134313230636,25.402376750568145,30.0366875,37.1525,33.05215855448254,26.704230207664068,33.772634289671004,31.552715703375775,12.689375,16.115624999999984,14.791242594134541,15.238796787777943,16.86460100783224,15.824209149085313,31.4675,27.50500000000001,30.760068340760238,29.397653331078114,30.43434881092807,27.846117177239982,12.373854166666666,12.373854166666653,12.460817041206656,12.72100933376052,11.6235126485143,10.727446636924538
2008-02-29,POMRB,87.61500000000002,75.03399999999998,6.013333333333333,8.615,22.205,29.7975,10.55,35.66,9.401666666666667,85.49,89.89874999999998,90.32072984513661,87.12598503821236,82.70237696273095,86.5659648117663,72.4545,72.61849999999998,73.04280337335099,75.21266653678585,73.60854804481868,68.43033429561503,7.090833333333333,6.457500000000008,6.118553047559035,5.826429019861212,6.669692975570605,8.056215608117562,8.557500000000001,8.573750000000004,8.51891972782444,8.362726264987534,9.18941199686892,10.037255809907926,23.150624999999998,23.312916666666673,23.49229573754934,24.201570345543832,26.10396236064527,25.110713063102217,29.768,30.306875000000005,31.750295132689523,26.450063444188793,33.21157122804802,32.05027102565693,11.051250000000001,14.233749999999983,13.094745556480724,13.690495075612578,16.44969080553864,15.015647657967097,35.143750000000004,27.908125000000005,32.72004100445614,30.339349393550282,30.761577700925393,27.510242290501154,12.373854166666666,12.373854166666653,11.237156891390661,11.545056667203465,9.28765753844306,9.545906973897427
2008-05-31,PREMON,84.72,73.25399999999998,10.645,10.07,23.96,30.8925,10.24,35.20500000000001,14.48875,84.23375,86.33749999999998,88.08043790708197,85.20074675688062,88.85523373566853,87.97222613472167,72.621,72.19849999999997,73.12728202401058,75.78169328433354,76.96775224662042,73.90685868873885,7.70125,6.871250000000007,7.9291318285354215,9.094750170457614,6.3811504009469875,5.662983948880334,8.649375,8.466250000000004,9.139351836694665,8.672718398122385,10.594680715113656,10.77445676962558,22.91239583333333,23.108541666666675,23.679377442529606,24.081194662196097,27.097036723389706,24.398461994831788,29.54875,29.7665,31.407177079613714,28.842067967933936,38.057849936515325,31.617236136024076,10.688749999999999,11.144999999999982,11.952847333888435,12.544278069439049,13.760279054558168,13.46396635367653,35.13312500000001,35.02687500000001,33.71402460267369,31.089791292428707,33.191398962955084,29.174791931931363,12.373854166666666,12.373854166666653,12.537794134834396,12.440472737108804,14.214688229010324,14.394478621152025
2008-08-31,MONSOON,80.36,70.132,6.883333333333333,6.859999999999999,22.39333333333333,27.586,9.4,33.055,14.342499999999998,82.821875,84.64249999999998,84.99226274424919,81.76158156088817,90.59065847970872,83.9365917951073,72.337,72.71049999999997,71.92916921440636,75.66394371968747,73.92367885364064,72.46288276264819,8.515416666666667,7.310416666666674,7.510812430454585,7.416994075455427,4.355327260415638,10.44593906522739,8.63875,8.648750000000003,8.227611102016798,8.188915892118807,6.388565176593195,6.197701212273741,22.65020833333333,23.19270833333334,23.164959798851097,23.62667029727472,22.95993809219526,24.29098578591751,27.26997916666667,29.769499999999997,29.87870624776823,27.141282380666368,27.94806354991613,31.78239769661671,10.60125,10.957499999999982,10.931708400333061,11.499593696625805,12.013310153627486,12.328383825631617,34.794062499999995,35.26062500000001,33.450414761604215,31.44004897620047,27.295734660760587,30.662009452152827,12.373854166666668,12.373854166666653,13.259676480900637,13.203377148043561,14.11484049731581,14.294078547002014
2008-11-30,POMKH,82.605,71.706,8.826666666666666,9.055,21.97,29.036,11.49,36.1025,11.2625,81.86312499999998,83.82499999999999,84.03735764654951,81.89506050844174,86.36318189323028,82.22086229763087,72.43825,72.53149999999997,71.83990152864382,75.71325344468218,72.81336408622344,73.5037461211253,8.951458333333333,8.09208333333334,8.037154124939418,8.28683549494105,10.086166367266635,4.063749445033568,8.6525,8.650000000000002,8.55856666121008,8.311395431701136,8.18299521917761,9.269546388340341,22.608749999999997,22.63208333333334,22.68697587931066,23.180570726199008,24.819593739602826,23.825831465030756,23.06414583333334,29.327999999999996,29.54162374866094,28.209413570968657,32.67545752026198,30.873835388393307,10.879999999999999,10.419999999999982,11.155025040199837,11.46484595730667,12.268408027508777,11.2963365370124,34.9534375,35.00562500000001,34.51124885696253,32.16507884636301,33.672258302635946,31.80790767253491,12.373854166666666,12.373854166666653,12.460805888540381,12.68395474394676,11.529492931707452,11.191565690542978
2009-02-28,POMRB,79.59,73.47800000000002,9.4,8.525,22.35,13.333333333333336,12.0,33.967499999999994,9.401666666666667,82.87062499999999,81.81875,82.2584145879297,80.05817969614804,77.07416461067122,84.02267622219486,75.61062500000001,72.14249999999997,72.4951409171863,75.97476819914588,74.59011862789872,69.608512695582,9.370416666666667,8.938750000000006,8.582292474963651,8.937004056823316,10.103025817707415,11.118519406199312,9.124374999999999,8.627500000000001,8.545139996726046,8.286161156655057,9.329322305649097,9.738503620272242,22.77166666666667,22.66833333333334,22.552185527586396,22.92670420288316,23.904929829906504,23.37092834321775,18.862770833333332,25.21195833333333,23.0583075825299,14.677486555296767,31.884519625133144,31.063152189919396,11.240937500000001,10.782499999999981,11.493015024119902,11.605201515403788,12.636172404153669,11.293727584244984,35.86125,34.58250000000001,34.29374931417752,32.495462847038276,33.44697259508983,32.189125388367394,12.373854166666666,12.373854166666653,11.237150199790896,11.514003247000566,9.350447115453242,9.440402259409074
2009-05-31,PREMON,85.07499999999997,75.62,10.746666666666668,10.27,23.48333333333333,13.71,11.02,38.1725,14.48875,83.25812499999999,81.9075,83.38504875275783,82.81078780981126,81.72794874273403,81.22100243595108,78.8845,72.73399999999998,73.74508455031179,76.51696004151466,77.35138725106883,73.45198837197468,10.025416666666667,8.964166666666674,9.44804215164486,10.062491523312096,10.991444640184111,8.213310263676792,9.739375,8.6775,9.235083998035627,8.658981639958986,10.602946914400267,10.500368541420903,22.97625,22.54916666666667,22.92464464988517,22.994318489995457,25.294839219815948,23.12067744531661,14.636895833333334,20.91633333333333,19.31898454951794,10.715459334403608,34.820084407369436,27.039339533086032,11.756875,10.97749999999998,11.303809014471941,11.385241136231878,11.630855931704428,11.459165967966175,36.321875,35.32437500000001,35.84524958850651,33.36377836031367,35.30870972093783,33.00358165540859,12.373854166666666,12.373854166666653,12.537790119874538,12.416199391447737,14.31940153167695,14.496277743590857
