Date,Season,Karanja,Mangrulpir,Washim,Risod,Malegaon,Manora,Karanja_Trend,Karanja_SMA,Karanja_EWMA,Karanja_DES,Karanja_TES,Karanja_ARIMA,Mangrulpir_Trend,Mangrulpir_SMA,Mangrulpir_EWMA,Mangrulpir_DES,Mangrulpir_TES,Mangrulpir_ARIMA,Washim_Trend,Washim_SMA,Washim_EWMA,Washim_DES,Washim_TES,Washim_ARIMA,Risod_Trend,Risod_SMA,Risod_EWMA,Risod_DES,Risod_TES,Risod_ARIMA,Malegaon_Trend,Malegaon_SMA,Malegaon_EWMA,Malegaon_DES,Malegaon_TES,Malegaon_ARIMA,Manora_Trend,Manora_SMA,Manora_EWMA,Manora_DES,Manora_TES,Manora_ARIMA
2005-11-30,POMKH,3.6477777777777782,4.5325,2.625,3.108333333333333,3.822727272727273,4.485,5.349201388888888,5.670138888888888,5.062240947644872,7.0949191592769525,5.328094370741034,2.665000881288492,6.437812500000001,7.026875,5.828743809741661,6.630942100105568,5.747850473494181,4.595751561380238,4.863125,5.734999999999998,4.249131653282077,4.779707601080036,3.8945611140065024,3.4722687538858654,5.972142857142858,6.603214285714287,5.06952705755908,6.6556018839397915,5.02428550669838,3.8805170157349913,5.026818181818181,5.255000000000001,4.78335114326609,5.161921962332802,4.428320582340006,4.304224537272297,5.499375000000001,6.195,5.108685874924989,6.179569456192322,4.735856055090744,4.061671276056249
2006-02-28,POMRB,6.624444444444445,6.96,5.74,7.445714285714287,5.053636363636363,6.215,5.114427083333333,5.569166666666667,5.687122346364701,7.038984016883413,6.485557700561916,5.643843754134945,5.99875,6.617500000000001,6.281246285844997,6.722753149137016,7.621664787216766,7.371406938872045,4.625625,5.103749999999998,4.845478991969246,4.979928306681853,6.747811871626776,6.471653098361782,5.565535714285716,6.226726190476192,6.020001948821163,6.814105683881576,6.848597700976805,6.353788636857401,4.85090909090909,5.12409090909091,4.8914652314142,5.1797641529882625,5.371525289647571,4.989269107153893,5.17875,5.7575,5.551211524954994,6.331933616781044,6.555697419349073,6.162810844425454
2006-05-31,PREMON,8.012499999999998,8.695,8.075,9.033333333333337,6.6945454545454535,7.085,5.055208333333333,5.129236111111111,6.61727340781882,7.267207616075849,8.467039698238636,8.223367699309815,5.6934375,6.2581250000000015,7.246747771506998,7.291769940507833,9.16034907982927,8.728068013776308,4.66,4.622499999999998,6.137287395181548,6.351978733270075,8.720871377770642,8.911122174686996,5.3483035714285725,5.717559523809527,7.2253345026260325,7.282468238597253,9.387622512932605,9.449009227900076,4.620795454545454,4.929545454545456,5.612697320666701,5.207665932618219,7.270277567677645,7.061933664387135,5.156875,5.241250000000001,6.164726914972996,6.76767453979439,8.148321403723658,7.112765504313684
2006-08-31,MONSOON,2.11375,2.77,2.075,2.066666666666667,3.5181818181818176,2.68,4.833854166666667,5.099618055555555,4.815864044691292,6.277387899048682,4.162635746186799,4.9516608514173335,5.58,5.739375000000001,5.456048662904198,6.185006127276801,3.9237255599008116,4.315026196094952,4.7675,4.6287499999999975,4.512372437108929,4.664078865669855,2.418676430743398,2.05360854161755,4.903422619047619,5.413511904761908,5.161867368242286,6.3524098787435825,3.2689357359839333,2.905381219858022,4.352386363636363,4.772272727272728,4.774891119672748,5.215983048278181,3.9141493959136513,4.089613133908795,5.279999999999999,5.116250000000001,4.770836148983797,5.474688837711915,3.4327573429116667,3.551326054764214
2006-11-30,POMKH,3.2925000000000004,4.165,2.875,2.5866666666666664,2.610909090909091,4.8100000000000005,4.583159722222222,5.0107986111111105,4.206518426814775,5.597279305379302,4.1214995760146085,3.3571865676202486,5.4990625,5.647500000000001,4.939629197742519,5.5552750299478,4.618979046627283,3.5917253840947545,4.853125,4.6912499999999975,3.8574234622653574,3.6978144539997655,3.510900355018375,3.441594547417974,4.319583333333334,5.283095238095241,4.131787087612039,5.576618058855885,3.686068150239813,3.039617142525639,4.254886363636364,4.469318181818182,3.909298308167285,5.218626693962915,3.783224718290265,3.971233473621414,5.544375,5.197500000000002,4.7865016893902785,5.127209379174825,4.814012461319047,4.008585565246917
2007-02-28,POMRB,5.20888888888889,6.42,6.3500000000000005,4.408333333333334,4.118181818181818,6.875,4.5797743055555555,4.656909722222221,4.607466611644421,5.368729327413838,5.541294338252029,4.953809151388823,5.633749999999999,5.512500000000001,5.531777518645511,5.617381063032526,6.767719804167724,7.070982356314941,4.905625000000001,4.843749999999998,4.854454077359215,4.610508436710479,6.447754276986041,6.426494942836093,4.137291666666666,4.523750000000003,4.242405585900556,5.216408365029747,5.923758553748329,6.015955434325531,4.209962121212121,4.235454545454546,3.9928517121730986,5.230452781571163,4.503335249794914,4.452831334374537,6.0325,5.362500000000002,5.621901013634167,5.62572826515044,6.634073699867463,6.2515507074205345
2007-05-31,PREMON,7.4224999999999985,8.587499999999999,8.15,7.399999999999999,6.85,8.54,4.667201388888889,4.509409722222221,5.733479966986652,5.626502649222787,7.377548701951703,7.9583386054564915,5.784687499999999,5.485625000000001,6.754066511187306,6.30462274729916,8.419767659816754,8.43126008660257,4.9437500000000005,4.862499999999998,6.172672446415529,6.377324179932883,8.540883857806985,8.93821837218755,4.161875,4.115416666666668,5.505443351540333,5.480726112492511,7.3933105713081755,7.696132778279125,4.288825757575758,4.274318181818183,5.135711027303859,5.25903732463117,6.37560838808137,6.604851026748683,6.3075,5.726250000000001,6.7891406081804995,6.74268530682862,8.22721100405551,7.281770453040969
2007-08-31,MONSOON,2.6766666666666667,3.955,2.42,2.2416666666666667,3.003333333333334,5.13,4.5845416666666665,4.650138888888888,4.510754646858658,4.93820316741292,3.2270617818148932,4.601601236089466,6.04725,5.781875,5.634439906712383,5.685121447626806,3.411745867374919,3.9217525061254808,5.195,4.948749999999998,4.671603467849318,5.026221068015129,2.2723311447912637,2.04561110350545,4.321875,4.1591666666666685,4.1999326775908665,4.7597892370575385,1.4573689591754748,1.9913671926912055,4.524564393939394,4.145606060606061,4.282759949715649,5.2639095948225965,3.4328687128912128,4.106933366511039,6.2212499999999995,6.338750000000001,6.125484364908299,6.4072085394140315,3.5128944749279705,3.82626592082043
2007-11-30,POMKH,3.4290000000000007,4.1875,2.835,2.6083333333333334,3.7566666666666655,4.5600000000000005,4.488256944444444,4.684263888888888,4.078052788115195,4.476943280820655,3.6476821439701363,3.962431966822837,6.4538125,5.7875000000000005,5.05566394402743,5.193840673001818,4.719768070695162,4.303928237401745,5.657500000000001,4.938749999999998,3.9369620807095904,4.060077966721615,3.429381587216173,3.4532060795620145,4.571875,4.1645833333333355,3.5632929398878534,4.186801242285379,2.880199398571461,3.101523163836015,4.748901515151515,4.432045454545455,4.072322636496056,5.273326572961812,3.2887298369586615,3.612862018295993,6.116666666666666,6.276250000000001,5.499290618944979,5.849903949676884,4.8963032699706,4.841118419650733
2008-02-29,POMRB,4.411111111111111,8.498000000000001,8.4,5.666666666666668,4.858333333333333,6.435,4.797249999999999,4.484819444444444,4.211276117313561,4.276307646221191,5.255544856184567,5.284603037423581,6.6365625,6.307,6.4325983664164585,5.9505052336908975,6.840239152994392,6.903959873444407,5.951875,5.451249999999998,5.722177248425755,6.017431365246687,6.371713361991279,6.3934691340907115,4.884791666666667,4.479166666666669,4.404642430599379,4.267784110845028,5.536829022012577,5.404915229342009,5.097428030303031,4.617083333333334,4.386726915230966,5.289449910364805,4.654537138363378,4.941056579011345,6.147083333333333,6.166250000000001,5.873574371366987,6.047802859351811,6.716069496260888,6.358703131250706
2008-05-31,PREMON,7.4499999999999975,9.762,9.8,8.141666666666667,7.904545454545455,8.143333333333333,5.377791666666666,4.491694444444443,5.506765670388136,4.73094304765888,6.934018847186368,7.590390562486654,7.025312500000001,6.600625000000001,7.764359019849875,7.044171278537177,9.216453485224903,9.446292643169642,6.191041666666667,5.863749999999998,7.353306349055453,8.526094210461988,8.745345949366929,9.300103947414355,5.193333333333333,4.664583333333336,5.899452125026295,4.857177673461776,7.83929420113985,8.263307362517795,5.31080303030303,4.880719696969699,5.793854330956762,5.324282414113538,6.7586543869242295,6.960253373099453,6.258958333333333,6.0670833333333345,6.781477956153525,6.881477168338955,8.308737416148611,7.4320455362374505
2008-08-31,MONSOON,5.121111111111111,4.2425,3.125,4.003333333333333,4.737,5.77,6.349305555555555,5.1028055555555545,5.352503846677326,4.70832979378486,2.928678721971091,4.071367491105644,7.197875000000001,6.672500000000001,6.355615411909925,6.503919155700584,4.344858020039499,4.537297385063692,6.101458333333333,6.039999999999997,5.661983809433272,7.1046741871113674,2.667512862935201,2.346492281021116,6.137261904761905,5.105000000000003,5.14100460834911,4.627533595782139,2.0530419173264107,2.5462906188041194,5.13855303030303,5.314136363636366,5.371112598574057,5.339606965169775,4.080255135457032,4.486521591138802,6.291458333333333,6.227083333333335,6.376886773692115,6.689820218670612,3.594009069321381,4.008083608913845
2008-11-30,POMKH,5.628888888888889,7.0100000000000025,4.043333333333333,3.315,3.73,4.815,7.168333333333333,5.652777777777776,5.463057863561951,4.8051707612085135,4.194495237404434,5.258258619336061,6.9777916666666675,7.3781250000000025,6.617369247145956,6.736569067098343,5.4197537269352605,4.431102472201707,5.698333333333333,6.34208333333333,5.014523618993296,6.11994506825122,3.865439733908202,3.4799944147668467,7.191398809523809,5.28166666666667,4.410602765009466,4.290995774203564,4.066155846594805,3.911661459375695,4.8960994318181825,5.3074696969697,4.714667559144434,5.348666043342428,4.363738020932676,4.407970207226584,6.427291666666667,6.290833333333335,5.752132064215269,6.120878635123356,4.9778947055148866,5.026431486698588
2009-02-28,POMRB,9.983333333333334,7.056,6.475,12.51142857142857,3.507,6.44,7.303975694444445,7.045833333333331,7.271168051470505,5.818491297571822,6.311749554140796,6.625416447693529,7.262020833333334,7.017625000000002,6.792821548287574,6.947291851364453,8.306651417715845,8.636362366278957,5.829583333333333,5.86083333333333,5.598714171395978,6.380703290938732,6.909663015201169,6.845576355085412,7.453065476190476,6.992857142857145,7.650933087577108,5.833498029920785,6.480145357442446,5.989400513086612,4.628875,4.969636363636367,4.231600535486661,5.356267968832738,5.295863367194616,4.922634481091618,6.577500000000001,6.292083333333336,6.027279238529162,6.214980581187833,6.7978196771216295,6.499845974519458
2009-05-31,PREMON,8.430000000000001,9.443333333333333,8.5,9.73,7.31625,9.225,7.387614087301588,7.290833333333332,7.7347008308823035,6.475213312686737,9.381824232302117,10.212885866524049,7.822333333333334,6.937958333333334,7.853026262305878,7.800795262429985,9.632656334579421,8.818894828411757,6.124166666666666,5.53583333333333,6.759228502837587,7.574805035119329,8.95834193971922,8.884812999805193,7.593690476190476,7.389940476190478,8.482559852546265,6.794776116434311,11.770213180773833,11.63077580595851,4.3631875,4.822562500000003,5.465460321291997,5.387248784519278,6.615556341798739,6.427410716824045,6.6925,6.5625000000000036,7.3063675431174975,7.378295479525737,8.390421208802493,7.6076153587074264
2009-08-31,MONSOON,5.22625,6.835,5.475,4.508333333333334,3.1875,5.89,7.1008184523809526,7.317118055555554,6.7313204985293815,6.4157796542471335,4.924183164665379,3.736416833346868,8.390645833333334,7.586083333333335,7.445815757383527,7.829609972437481,4.495704099253219,4.362126104864105,6.096875,6.1233333333333295,6.245537101702553,7.025480224516452,2.6808890241466097,2.2487865915512035,7.026011904761905,7.516190476190478,6.892869244861092,6.64355395158288,4.798028571366534,3.679553260518366,4.456903409090909,4.435187500000003,4.554276192775198,5.39278574041387,3.761902038583438,4.242623565820243,6.808125,6.592500000000004,6.739820525870498,7.108772306628373,3.6766331301481743,4.662640875523321
2009-11-30,POMKH,6.192857142857143,8.9,4.05,3.935,3.154,5.615,6.867120535714285,7.458110119047618,6.515935156260486,6.53314721973155,5.607487767886684,5.063517031082419,9.016666666666667,8.058583333333333,8.027489454430118,8.38956876109898,6.452265712942069,6.3164215714417224,6.25625,6.1249999999999964,5.367322261021531,5.827397009821476,4.187102535958239,4.086407428733573,6.369583333333334,7.6711904761904774,5.709721546916655,6.3383220531380156,5.677150841646055,4.071942486574531,4.638542613636363,4.291187500000003,3.994165715665119,5.398020288208972,3.5607353963452377,3.6559892897243396,6.88875,6.792500000000003,6.289892315522298,6.7106450892111775,5.060519693021669,5.1107050422077975
2010-02-28,POMRB,7.125,9.7125,6.25,7.35,4.832727272727271,6.565,6.678995535714286,6.743526785714284,6.759561093756291,6.818334822154941,7.463117155156448,5.97232899395633,8.7696875,8.722708333333333,8.70149367265807,9.102686910926025,9.648796943875483,9.172347699967,6.0531250000000005,6.068749999999996,5.720393356612918,5.872127685286302,7.189766239351804,6.690933190060263,5.9375,6.380833333333334,6.3658329281499935,6.699717888709962,7.5894498383617695,7.9212030271578,4.807164772727272,4.622619318181821,4.32959033848998,5.413499595546155,4.582221902086077,4.553710256570807,6.755624999999999,6.823750000000003,6.399935389313379,6.691175502660639,6.881092420594907,6.783795170852594
2010-05-31,PREMON,9.41875,11.795,10.0,9.64,7.4436363636363625,9.745,6.081294642857143,6.990714285714285,7.8232366562537745,7.558140942259639,9.297611469428663,9.083260201075351,7.8609375,9.310625,9.938896203594842,10.32461512919893,11.449407012257522,10.252938297972985,5.54375,6.443749999999996,7.432236013967751,7.8108684369137755,9.171803467563734,8.82213022747652,5.3675,6.358333333333335,7.675499756889996,7.499656253902678,9.704963489564408,8.646817545599106,5.1400454545454535,4.654465909090911,5.575208748548533,5.445001362101359,6.704726542052963,7.094085976886722,6.484375,6.953750000000003,7.7379612335880275,7.89431562280502,8.473752118203697,7.986271990863228
2010-08-31,MONSOON,2.7325,2.5075,2.35,1.1416666666666668,4.409090909090908,4.305,5.618229166666666,6.367276785714285,5.786941993752264,6.8390709260686755,5.170601474458305,4.279952897701651,7.460312500000001,8.22875,6.966337722156905,8.762595950864888,6.505609583408132,6.156185217683653,5.423125,5.662499999999996,5.3993416083806505,5.754953977660032,3.064092303876768,2.907556379855074,4.983750000000001,5.516666666666668,5.061966520800665,6.534802922254738,3.7327476389195944,3.6508529308177815,5.618011363636363,4.959863636363638,5.108761612765483,5.457801088861449,3.8661162969126117,4.218981741529405,6.300625,6.557500000000003,6.364776740152816,6.867797519560965,3.760382100418027,5.104248698617116
2010-11-30,POMKH,3.905,5.9575,3.1,2.7416666666666667,4.595454545454546,5.03,5.109635416666666,5.7953125,5.034165196251358,6.3636089196946495,5.009529349247872,3.7209550659655255,7.365625,7.493125000000001,6.562802633294143,8.182892523053374,6.173773850853907,4.882761244785505,5.13375,5.424999999999996,4.47960496502839,4.442529769237079,4.107444748139429,3.33628556040172,4.59,5.2183333333333355,4.1338465791470655,5.894895691219416,3.446795009248541,2.4759495285922064,5.917840909090909,5.320227272727274,4.903438785841108,5.471676624414146,4.104812732483766,4.168658596249848,6.0175,6.411250000000003,5.83086604409169,6.205273936626606,5.142738178923249,4.869731882008665
2011-02-28,POMRB,5.708333333333332,9.45,6.234999999999999,5.473333333333333,7.2150000000000025,5.68,5.282098214285714,5.441145833333333,5.303832451084148,6.269246665775815,6.3444202289110745,5.690769840359773,7.2896875,7.4275,7.717681579976485,8.58752218214444,8.408348462695479,7.88873060318273,4.80875,5.421249999999996,5.181762979017034,4.899883398497859,6.995278296793594,6.6032390623250565,4.6934821428571425,4.749166666666669,4.669641280821573,5.81253508678601,5.8840859124678255,6.3465026189087155,5.870833333333334,5.9157954545454565,5.828063271504666,5.501621030649593,5.479558008213018,5.223973638518489,5.739375,6.190000000000002,5.770519626455013,5.886923010173699,6.962696339120506,6.659521746740474
2011-05-31,PREMON,6.766666666666668,11.3,7.7,8.366666666666665,7.46,8.365,5.917321428571428,4.778125,5.888966137317156,6.392838435254694,8.087095834942975,7.7319087418096775,7.335937499999999,7.303750000000001,9.15060894798589,9.47634552710997,10.562089589948974,10.484910210305188,4.99,4.846249999999996,6.189057787410221,6.080455970276286,9.000996587382591,8.945378370734424,5.276815476190476,4.430833333333336,6.148451435159609,6.310036399346703,7.912877672268447,8.22173865654845,5.763042929292931,5.919886363636366,6.4808379629027995,5.5330606199323356,8.186618260740335,8.194277733826839,5.755000000000001,5.845000000000002,6.808311775873008,6.651693191520383,8.554506914528439,8.081782697764549
2011-08-31,MONSOON,6.764285714285713,2.395,2.0500000000000003,3.242857142857144,4.016666666666668,3.4599999999999995,6.051507034632035,5.786071428571429,6.239093968104578,6.50598400675854,3.5158699816814134,3.7402010345000187,7.165,7.275625000000001,6.448365368791534,7.816599781896499,5.7599555200264145,5.098145216119183,5.2231250000000005,4.771249999999996,4.533434672446132,4.434514895537018,2.612366525363073,2.353569788359416,5.707083333333333,4.956130952380955,4.9862137182386235,5.772214652154348,2.2032798991645457,2.270003010008768,5.509680555555557,5.821780303030307,5.495169444408347,5.543277499068094,4.771092709159788,4.238739000061661,6.01,5.633750000000003,5.468987065523805,5.533577857293358,3.8398056817936856,4.66208466709108
2011-11-30,POMKH,4.955,6.44,4.85,5.307142857142857,4.1255555555555565,6.0,6.458609307359307,6.048571428571428,5.725456380862747,6.235316322579017,5.10708539970385,6.054440199446543,6.849375,7.396250000000001,6.44501922127492,7.3764112233878585,5.656747746077033,5.0941841842186335,5.581250000000001,5.208749999999995,4.66006080346768,4.401082954801974,3.675737181287099,3.355827443959376,5.996875000000001,5.597500000000003,5.114585373800317,5.661167859955151,3.755345422732047,3.60647201130773,5.157416666666666,5.70430555555556,4.947323888867231,5.554082047846469,4.49905836768216,4.019326617684257,6.691875,5.876250000000002,5.681392239314283,5.516988458444216,5.221315301610346,4.696486872470047
2012-02-29,POMRB,5.7318181818181815,7.6,6.35,6.35,5.6579999999999995,6.75,6.555664118867243,6.05444264069264,5.728001101244921,6.134155705812915,6.735469749568586,6.578097330974904,6.754505208333334,6.933750000000001,6.907011532764952,7.3085668267812975,8.252244961259615,8.488113195562475,5.911249999999999,5.237499999999995,5.336036482080608,5.150092653120831,6.851418215661494,6.935911219969717,5.979017857142857,5.816666666666669,5.608751224280191,5.764461748641167,7.335203403802293,7.318159961233512,4.917604377878044,5.31505555555556,5.231594333320339,5.574245958043474,5.5336271110124144,5.150223693004101,7.2865416666666665,6.1437500000000025,6.10883534358857,5.824614220789905,7.042060366600754,6.768483012789845
2012-05-31,PREMON,10.0,10.625,10.45,9.808333333333334,6.198888888888887,12.75,6.30348281926407,6.862775974025973,7.436800660746952,6.926211749438157,8.364881124961178,8.033588753613438,6.591010416666667,6.765,8.39420691965897,8.107891700405355,9.794330693913283,9.771982510691807,5.651666666666666,5.924999999999995,7.381621889248365,7.992322567673337,8.891289673538857,8.76968925339077,5.500595238095239,6.177083333333336,7.288584067901448,6.561580240918157,9.073179840236685,8.600605648382764,4.993955283533867,4.999777777777782,5.618512155547759,5.597692547514525,7.606478823674732,7.439773622926139,7.214333333333333,7.240000000000002,8.765301206153143,8.542636665449841,8.63478204372748,8.427540645361962
2012-08-31,MONSOON,4.307390873015873,2.3110416666666667,1.94,1.6583333333333337,3.359279467468806,3.8323333333333336,6.611061102092352,6.248552263708513,6.1850367456545206,6.499094808408387,4.704400782847329,4.264305923716966,6.539052083333333,6.744010416666667,5.960940818462048,6.602433138166795,5.025691279137542,4.1796683860933115,5.4350000000000005,5.8974999999999955,5.204973133549019,6.075620050425873,2.879960152417236,2.93048372324809,5.2282738095238095,5.7809523809523835,5.036483774074203,5.710610865181436,3.5060226456679606,3.517023254421196,5.4306462557560895,4.835430977978316,4.714819080316177,5.603607214921678,3.9228840438240313,3.653537987116463,7.169583333333334,7.3330833333333345,6.792114057025219,7.464247169701682,3.9239699466786315,5.69683755293886
2012-11-30,POMKH,5.394444444444447,5.215999999999998,2.8833333333333333,3.064285714285714,5.39375,5.05,6.859244543650794,6.358413374819625,5.868799825170491,6.3056188085573135,5.172286452476346,5.10082554063875,6.25259375,6.438010416666667,5.662964491077228,6.0390309139908975,5.157304887082159,5.373597000453524,5.029791666666666,5.405833333333328,4.276317213462745,4.79970596555382,3.893512318539681,3.3462603301940974,5.119196428571428,5.220238095238098,4.247604550158807,5.173406412957842,3.5964115181578578,3.2120333394044125,6.201565447675282,5.152479589089427,4.986391448189707,5.621956245184759,3.725967897576515,3.729080261167468,6.683791666666667,7.095583333333334,6.09526843421513,6.843821246821422,5.305760840157314,5.114974139243998
2013-02-28,POMRB,7.752999999999999,8.408333333333333,6.583333333333332,6.414285714285714,7.883333333333334,7.3420000000000005,6.738578621031746,6.86370882936508,6.622479895102295,6.605285428455275,6.91599306539446,6.96208846714408,5.7293385416666665,6.64009375,6.761112027979671,6.433881368007928,7.491169066011486,7.670902996483792,4.547916666666667,5.464166666666662,5.1991236614109795,5.49179505133992,6.780985120739042,6.488484163073185,4.914434523809523,5.236309523809526,5.11427701580957,5.326865551995082,6.121284833900187,6.088466496212443,6.544798664494206,5.70881292242276,6.145168202247158,5.655585767462633,5.564102622508549,5.754892281952088,5.961,7.2435833333333335,6.593961060529079,7.113848503147428,7.125558333080805,6.618125513110017
2013-05-31,PREMON,9.964285714285714,7.525,6.975,8.87142857142857,10.14090909090909,8.271666666666668,6.527946428571428,6.854780257936508,7.959202222775662,7.354074288381877,9.11259923646977,8.341471010776024,5.149916666666667,5.86509375,7.066667216787803,6.595163380081132,9.59995862138081,10.337944405851133,4.4725,4.5954166666666625,5.909474196846588,6.286936975900152,8.860934545043845,9.06482547022699,4.63125,5.002083333333335,6.617137638057169,5.975016178824918,8.506351285006266,8.886616691201198,6.132727272727273,6.694317972927811,7.743464557711931,5.7031189775762545,8.500975358141577,8.361894517446082,5.678416666666667,6.1240000000000006,7.265043302984115,7.68721856024769,8.718808359340791,9.356592572953314
2013-08-31,MONSOON,3.3777777777777778,1.225,1.56,0.9571428571428572,2.1631249999999995,2.5283333333333338,6.32083318070818,6.6223769841269835,6.126632444776508,6.6928206666559875,5.210705955481575,5.215376559445333,4.441458333333333,5.593583333333333,4.730000330072682,5.101068578390889,3.782115197916657,2.289984019361169,4.4747916666666665,4.500416666666662,4.169684518107953,4.3967884735987806,2.3951296485143043,2.055657045331087,4.2178571428571425,4.826785714285715,4.353139725691444,5.046539757279639,2.7518432722648134,2.5381258358469423,5.586596758021391,6.39527935606061,5.511328734627158,5.701546533328608,6.017059432518479,5.412918990928815,5.421583333333333,5.798,5.370359315123802,6.028260995781181,4.003811765595199,4.3132695387980355
2013-11-30,POMKH,4.6389999999999985,1.6666666666666667,2.66,1.5000000000000002,3.293333333333333,4.093333333333333,5.84959394078144,6.433515873015872,5.531579466865904,6.310133871358237,5.2361166264227865,4.222884001029044,4.099291666666667,4.706250000000001,3.504666864710275,3.9590580004792457,3.9706134942909097,4.797027768245772,4.561875,4.444583333333329,3.565810710864772,3.4232500443217333,3.4225128144578685,3.3886240824089873,3.707738095238096,4.435714285714287,3.2118838354148664,4.289573578790087,2.8690577365986214,2.6040299632668837,4.847726118856634,5.870175189393943,4.624130574109628,5.706809723273084,4.524882089901736,3.29583909247538,5.0425625,5.558833333333333,4.8595489224076145,5.179585520589427,5.384348561860872,4.790479051950302
2014-02-28,POMRB,6.851538461538461,6.290000000000001,6.825,4.6714285714285735,5.614705882352941,6.244,5.61319017094017,6.208150488400488,6.0595630647349275,6.399649773742424,6.727365600352231,6.15477974182429,4.258375000000001,4.176666666666668,4.618800118826165,4.222088373945066,5.451342496638103,6.1032519402281356,4.64875,4.5049999999999955,4.869486426518863,4.678146061809152,6.342661895377356,6.430612177018986,3.4572916666666678,4.000000000000002,3.7957017298203493,4.2100657440542895,4.970234853595125,5.545582307911722,4.478072697829131,5.303018326648845,5.020360697406954,5.72627021625365,5.221675088814756,4.942381786117516,5.11425,5.284333333333333,5.413329353444569,5.2893845773953965,7.203215492118498,6.485421163182723
2014-05-31,PREMON,7.095833333333332,6.9060000000000015,7.43,6.533333333333334,6.498571428571429,6.3375,5.810852564102564,5.491037393162392,6.474071172174289,6.537176221799565,8.704313547994703,8.208272631282153,4.9955625,4.021916666666668,5.5336800712957,4.6905635678383355,7.531783752220638,8.596090594648825,4.973333333333334,4.618749999999995,5.893691855911317,6.130824786697462,8.512327000969544,8.935621906052567,3.838392857142858,3.415476190476193,4.890754371225543,4.5202682060154835,7.055699347304418,7.862719803525969,4.659912464985994,4.39243391106443,5.611644989872744,5.751120703263263,7.400285851164112,7.449235174782764,5.715416666666666,4.800791666666665,5.782997612066741,5.4804604517235065,8.795390221512328,8.872777777521296
2014-08-31,MONSOON,4.355,3.1166666666666667,1.8,1.2916666666666667,2.8482352941176474,5.0360000000000005,5.977836538461539,5.735342948717948,5.626442703304574,6.107058246433541,4.0443254098369446,4.157257327944762,5.586291666666668,4.494833333333334,4.566874709444087,4.14394563252122,2.2372282788624207,1.7621043873950128,5.277291666666667,4.6787499999999955,4.256215113546791,4.578835095201714,2.152547501509014,2.093152473995918,4.45625,3.499107142857145,3.4511192894019924,3.8244842712302423,0.8519237912413642,1.250790120913539,4.647478335084033,4.563711484593841,4.506281111570705,5.753446678463689,3.9158324794892945,3.562571078992767,6.089916666666666,5.4277083333333325,5.484198567240044,5.207844943961499,4.078556895792651,3.5082695493444414
2014-11-30,POMKH,5.2430769230769245,5.6725,5.016666666666667,4.214285714285714,4.062941176470589,6.395,6.202748397435898,5.886362179487179,5.473096391213514,5.885556568959903,4.730282473430852,4.7207960947474135,5.814847222222223,5.496291666666667,5.0091248256664525,4.368082681166211,3.6666445069473608,4.931011776432194,5.195416666666667,5.267916666666662,4.560395734794741,4.752271881933789,3.243601005208398,3.353925258387446,4.939583333333333,4.177678571428574,3.7563858593554813,3.753906707349215,2.100323590456922,2.4887059925163793,4.753396796218488,4.756113445378155,4.328945137530658,5.763141808068383,3.5205161429703855,3.6044418686207953,6.450145833333333,6.003124999999999,5.848519140344026,5.506530422458653,5.461291082615224,5.305796308339357
2015-02-28,POMRB,7.583333333333335,7.0100000000000025,6.9,6.9,4.745625,6.9383333333333335,6.382185897435898,6.069310897435898,6.317191168061442,6.163781390067653,6.5635480599801195,6.571702035282542,6.2560416666666665,5.676291666666668,5.809474895399873,4.977554201818992,6.703616078650749,8.039797169500861,5.252380952380952,5.286666666666663,5.496237440876845,5.833959663681024,6.498286162471626,6.968951349070676,5.3569940476190485,4.73482142857143,5.013831515613289,4.233826916584737,5.964777047605188,6.653869095912767,5.406226511437909,4.53884322478992,4.495617082518395,5.776953798618296,4.915646243097139,5.330744921703672,6.590333333333334,6.176708333333332,6.2844448175397485,6.001522333831573,7.282171348939502,7.047495610476637
2015-05-31,PREMON,8.163333333333332,8.014444444444441,6.7,8.17142857142857,8.215000000000002,8.525,6.466967948717949,6.336185897435898,7.055648034170199,6.5560910181974945,8.816476966782199,9.307312898981138,6.893836805555556,5.953402777777778,6.691462715017701,5.853112865792287,8.591856684344267,8.510174105520996,5.300543154761905,5.1041666666666625,5.9777424645261075,6.622361220272782,8.657313961340293,8.70408680203549,5.583928571428572,5.144345238095239,6.2768703379394015,4.9684346487689,8.674967968243605,8.618504088752788,6.088371119281045,4.967950367647063,5.983370249511038,5.812063369064061,6.8726076612799645,6.9986116120478545,6.320208333333333,6.723583333333332,7.180666890523849,7.065258084676742,8.874878854817892,8.665074418615836
2015-08-31,MONSOON,4.723,5.537777777777778,2.9857142857142853,2.9928571428571438,6.354444444444442,3.9699999999999993,6.707833333333333,6.428185897435898,6.122588820502119,6.221055420706582,4.4508736568395175,4.0561707683515555,7.529826388888888,6.558680555555556,6.2299887401217315,5.962874504119249,3.3147678605194857,2.6647366744311602,5.3942410714285725,5.400595238095233,4.780931193001378,5.382537680081849,2.182091493991252,1.9281659056672995,5.515803571428571,5.569642857142858,4.963265059906498,4.647297171835067,2.4807233740095773,2.3138999796444053,6.457786458333333,5.844502655228762,6.1317999274843995,5.8357081809864795,4.271562499604694,4.294450136095893,6.479791666666666,6.4570833333333315,5.896400134314309,6.2334137099491995,4.160001667259349,4.382548405925676
