Date,Season,Sitarganj,Kashipur,Rudrapur,Bazpur,Khatima,Jaspur,Gadarpur,Sitarganj_Trend,Sitarganj_SMA,Sitarganj_EWMA,Sitarganj_DES,Sitarganj_TES,Sitarganj_ARIMA,Kashipur_Trend,Kashipur_SMA,Kashipur_EWMA,Kashipur_DES,Kashipur_TES,Kashipur_ARIMA,Rudrapur_Trend,Rudrapur_SMA,Rudrapur_EWMA,Rudrapur_DES,Rudrapur_TES,Rudrapur_ARIMA,Bazpur_Trend,Bazpur_SMA,Bazpur_EWMA,Bazpur_DES,Bazpur_TES,Bazpur_ARIMA,Khatima_Trend,Khatima_SMA,Khatima_EWMA,Khatima_DES,Khatima_TES,Khatima_ARIMA,Jaspur_Trend,Jaspur_SMA,Jaspur_EWMA,Jaspur_DES,Jaspur_TES,Jaspur_ARIMA,Gadarpur_Trend,Gadarpur_SMA,Gadarpur_EWMA,Gadarpur_DES,Gadarpur_TES,Gadarpur_ARIMA
2001-02-28,POMRB,2.2768181818181814,3.588571428571428,4.34,2.9524722222222226,4.853166666666667,5.132999999999999,2.3224242424242423,2.2382544538794535,2.2382544538794535,2.1427836385007564,2.2007786397249283,2.2791529991608317,2.260634787151156,3.9600595238095235,4.093531746031745,3.763336643445622,3.842024669070326,4.725657633554077,4.791315923449804,3.9487499999999995,3.6925,3.740055921552554,3.675426147714205,4.596181534163509,4.400332683215,3.09960596001221,3.0996059600122097,2.916150685761366,3.223224214625545,2.8420173815456224,2.952471987929448,4.4278942307692315,4.42789423076923,4.430115251178071,4.423763453268036,4.853166666666667,4.802824358124423,5.7220288461538455,5.722028846153847,5.574901687806036,5.635531757427313,5.133520803983441,5.199613534127322,2.123857357919858,2.1238573579198583,2.1122423328758986,2.1154628773263475,2.3351046097225296,2.300738900465005
2001-05-31,PREMON,3.261071428571429,6.467777777777778,6.88,4.504892857142857,5.663089743589745,6.320333333333332,2.920238095238095,2.238254453879454,2.2382544538794535,2.5900987545290253,2.4442162507640135,3.2547211023876215,3.23789206084259,4.125615079365079,3.9279761904761896,4.845113097178485,4.635859996572167,6.271566434307489,7.027968198743501,3.685,3.9799999999999995,4.996033552931532,5.094452342773473,5.86158044901113,5.539379865106612,3.0996059600122097,3.0996059600122097,3.5516475543139623,3.5865481130795858,4.5135438075092456,4.504892499658089,4.427894230769231,4.42789423076923,4.9233050481427405,4.97401134342213,5.663089743589746,5.604346034429213,5.7220288461538455,5.722028846153847,5.8730743460169546,5.772510552925079,6.327348855756605,6.251391468065123,2.123857357919858,2.1238573579198583,2.4354406378207774,2.4753027052224246,3.0070867634946046,2.892970742210678
2001-08-31,MONSOON,1.5316666666666665,2.0766666666666667,1.11,2.2692638888888887,3.140371794871795,5.116833333333333,1.2859722222222219,2.2382544538794535,2.2382544538794535,2.1667259193840818,2.2597008956135856,1.553293610574063,1.5207797339693343,4.570515873015872,3.9921428571428565,3.737734524973758,3.8822180162131867,2.4466539661235767,2.350857914538789,3.41125,3.9174999999999995,3.4416201317589192,3.844154249794254,1.9763283686922621,1.9191787190666192,3.09960596001221,3.0996059600122097,3.0386940881439326,3.461536558583238,2.342525344268472,2.269263708811959,4.427894230769231,4.42789423076923,4.210131746834362,4.373084918020653,3.1403717948717946,3.107796452483345,5.7220288461538455,5.722028846153847,5.570577940943506,5.639056610149489,5.122016893224457,5.189958113265668,2.123857357919858,2.1238573579198583,1.975653271581355,2.0882909276644206,1.2815893347160279,1.273964619614742
2001-11-30,POMKH,1.8834615384615383,4.903333333333332,1.48,2.671794871794871,4.054948717948718,6.3179487179487195,1.966794871794872,2.238254453879454,2.2382544538794535,2.053420167015064,2.167536793476047,1.9085785139779239,1.8700740832232623,4.961507936507936,4.259087301587301,4.203974048317588,4.151907103335561,3.125892529190402,4.022800929782797,3.38375,3.4524999999999997,2.6569720790553517,2.9136314750731764,3.555208284025758,3.449838699418946,3.0996059600122097,3.0996059600122097,2.891934401604308,3.403085904861656,2.684289579829309,2.671794659775185,4.427894230769231,4.42789423076923,4.1480585352801045,4.220505330849285,4.054948717948718,4.012886391739293,5.7220288461538455,5.722028846153847,5.869526251745592,5.775436619712442,6.303289970184608,6.251909807250048,2.123857357919858,2.1238573579198583,1.9721099116667618,2.02693261890528,1.9413032768452971,1.9484301740021723
2002-02-28,POMRB,2.2768181818181814,6.08,4.01,2.9524722222222226,4.853166666666667,5.132999999999999,2.3224242424242423,2.2382544538794535,2.2382544538794535,2.142779372936311,2.176163030391814,2.279373332111423,2.262767013446549,5.094702380952381,4.881944444444445,4.9543844289905525,4.815215081643673,4.877045600179555,4.460582856493345,3.42,3.37,3.198183247433211,3.1813296560614757,4.355074314437744,4.289333795558453,3.09960596001221,3.0996059600122097,2.9161495298514737,3.389620852984525,2.8398213106707857,2.952472049187208,4.4278942307692315,4.42789423076923,4.4301017878347295,4.4316478135387865,4.853166666666667,4.803231048950507,5.7220288461538455,5.722028846153847,5.574915751047355,5.6452861862273505,5.132714665027445,5.192394977441494,2.123857357919858,2.1238573579198583,2.112235643969754,2.126944101900924,2.3368303527524117,2.3009282114088085
2002-05-31,PREMON,3.261071428571429,7.104285714285715,6.99,4.504892857142857,5.663089743589745,6.320333333333332,2.920238095238095,2.238254453879454,2.2382544538794535,2.590096195190358,2.424310183533471,3.2549061092361278,3.240946034275464,5.023072916666667,5.0410714285714295,5.814344943108617,5.7868870572453455,7.086169874471949,6.807514882262444,3.5587500000000003,3.3975,4.714909948459927,4.78926056514543,6.189742188415472,6.123901904836362,3.0996059600122097,3.0996059600122097,3.551646860768027,3.6858277613214194,4.511642914205187,4.504892593125402,4.427894230769231,4.42789423076923,4.923296970136736,4.966829161192053,5.663089743589746,5.604820596051399,5.7220288461538455,5.722028846153847,5.873082783961745,5.7816011939197445,6.32502459415627,6.257775116650017,2.123857357919858,2.1238573579198583,2.4354366244770906,2.473675561884294,3.0086177725622107,2.8932087835727307
2002-08-31,MONSOON,1.5316666666666665,2.5057142857142862,1.29,2.2692638888888887,3.140371794871795,5.116833333333333,1.2859722222222219,2.293652181152181,2.2382544538794535,2.166724383780881,2.244314544853198,1.5534489551736894,1.5222141304405932,4.839375000000001,5.148333333333334,4.490892680150885,5.0345166610835985,3.21078148992207,2.754536708261369,3.6896875000000002,3.4425,3.344945969075956,3.731490003146864,1.361200764647509,1.5182022297515614,2.8842969322344323,3.0996059600122097,3.0386936720163717,3.5023972088260416,2.3409081853643414,2.2692637558945434,4.108748397435897,4.42789423076923,4.21012690003076,4.357418345264953,3.1403717948717946,3.1080596127016733,5.539153846153846,5.722028846153847,5.5705830037103805,5.647458070044894,5.120758750338047,5.183468435173651,2.0335543276168275,2.1238573579198583,1.975650863575143,2.078994161086272,1.282947583727905,1.2740694448274121
2002-11-30,POMKH,1.8834615384615383,3.901249999999999,2.41,2.671794871794871,4.054948717948718,6.3179487179487195,1.966794871794872,2.3970409798534797,2.2382544538794535,2.053419245653144,2.1563163128024216,1.9087089520932043,1.8718379334346007,4.738040674603175,4.8978125000000015,4.25503560809053,4.771423908007387,3.795051540797732,4.174303660416074,3.589196428571429,3.675,2.9709675814455734,3.2381433146771617,2.4324116529050137,2.315997081485936,2.635126297313797,3.0996059600122097,2.8919341519277717,3.3943073715454175,2.6829437935290867,2.671794715209464,3.825466346153846,4.42789423076923,4.148055627197943,4.200936796380956,4.054948717948718,4.013226192648107,5.269153846153847,5.722028846153847,5.869529289405716,5.783182748222299,6.307682631349824,6.257804858998236,2.107388202075702,2.1238573579198583,1.9721084668630349,2.0135648407341398,1.9425082601581327,1.948590496042676
2003-02-28,POMRB,2.72,5.6125000000000025,4.1275,1.23,2.3,3.67,1.6,2.449823717948718,2.3490499084249086,2.3200515473918863,2.2746050024844857,2.2794828570125705,2.2643465525903252,4.865401785714286,4.780937500000002,4.7980213648543195,5.097687103209756,5.07254027446867,5.603730204601103,3.487767857142857,3.704375,3.4335805488673445,3.5324301395408253,4.271905010465243,4.068515754085806,2.577856704059829,2.668987904456654,2.227160491156663,2.995851440180035,2.8387337707061873,2.9524720928280854,4.006033653846154,3.7896025641025632,3.4088333763187655,3.3889806306238435,4.853166666666667,4.803075905706583,5.034508012820513,5.356278846153848,4.98971757364343,5.347994137434815,5.132336689763286,5.186797503169078,2.222445245726496,1.9432512973137976,1.823265080117821,1.8173240546621505,2.3378993649670465,2.3009687243333086
2003-05-31,PREMON,3.645,6.76111111111111,6.0685714285714285,4.234,5.95,5.623333333333334,4.233333333333333,2.5029326923076924,2.4450320512820514,2.8500309284351317,2.6147837403364496,3.3260536564644556,3.2432083976043398,4.957864583333333,4.69514384920635,5.583257263357035,5.783884005800876,7.093758267677088,7.220083291917117,3.4314285714285715,3.4740178571428575,4.487576900748978,4.6613011547841445,6.676451523321173,6.536258375997729,2.540224358974359,2.6012646901709395,3.029896294693998,3.2196584925748106,4.360912784674263,4.504892659712811,4.18861858974359,3.861330128205127,4.425300025791259,4.248707732700254,5.521640066766107,5.604639561651837,4.492243589743591,5.182028846153848,5.243163877519391,5.381900264116497,5.982829145136818,5.86440763150175,2.1300160256410257,2.2715251068376077,2.7872923814040256,2.8204790263480777,2.928047336889124,2.8932597249052012
