Date,Season,Mulbagal,Bangarapet,Kolar,Malur,Srinivasapura,Mulbagal_Trend,Mulbagal_SMA,Mulbagal_EWMA,Mulbagal_DES,Mulbagal_TES,Mulbagal_ARIMA,Bangarapet_Trend,Bangarapet_SMA,Bangarapet_EWMA,Bangarapet_DES,Bangarapet_TES,Bangarapet_ARIMA,Kolar_Trend,Kolar_SMA,Kolar_EWMA,Kolar_DES,Kolar_TES,Kolar_ARIMA,Malur_Trend,Malur_SMA,Malur_EWMA,Malur_DES,Malur_TES,Malur_ARIMA,Srinivasapura_Trend,Srinivasapura_SMA,Srinivasapura_EWMA,Srinivasapura_DES,Srinivasapura_TES,Srinivasapura_ARIMA
2001-02-28,POMRB,1.255,17.28,16.34,24.325,13.18,1.4768750000000002,1.0249999999999992,0.9277959977251595,0.7625447504379862,0.5773055174590351,0.01948652493747033,17.699583333333337,14.86625,14.78891968064098,14.131657590441657,13.717101130392193,12.049830762979813,19.244374999999998,20.825000000000003,19.267014181955695,20.118404872642653,16.605584498521246,14.219906639010745,27.624374999999997,29.883749999999992,28.200155652650466,27.67118649680599,31.054442762252588,30.376650630237272,14.228750000000002,14.181249999999999,13.600576406020442,16.017361695421627,11.340335704940037,13.405898848822531
2001-05-31,PREMON,3.37,20.5,20.655,27.16,15.35,1.725,1.2974999999999994,1.9046775986350957,1.5599721226553855,2.054795603848712,1.6575835061458184,18.37947916666667,16.85875,17.073351808384587,16.24110774233645,14.771496562979202,13.920197471057802,19.028125000000003,19.188750000000002,19.822208509173414,20.15642664765198,23.128949303601342,23.144418495157947,26.210625,28.48874999999999,27.78409339159028,27.27400061623682,24.703295042989215,28.953956406804725,14.901875,14.063749999999997,14.300345843612266,16.203937597728927,13.589185565268602,14.02247970423057
2001-08-31,MONSOON,1.82,22.41666666666667,21.515,26.325,16.85,1.9498437499999999,1.6562499999999996,1.8708065591810574,1.5672115102428783,1.8604784562874341,2.419407168497958,18.36236979166667,18.54041666666667,19.210677751697418,18.268419590652123,21.30102985702026,15.822501634021302,18.953541666666666,19.300000000000004,20.49932510550405,20.3371111808691,22.52353562115893,20.72190412132485,27.036822916666665,26.759999999999984,27.20045603495417,26.784738399121746,29.313155944172557,28.532216955524333,15.505416666666665,14.393749999999997,15.32020750616736,16.392686802230667,16.11688933106717,14.78570818194353
2001-11-30,POMKH,0.73,12.677500000000002,16.515,24.835,16.259999999999998,1.8509375,1.7937499999999997,1.4144839355086345,1.2184045516068924,0.9455313878326135,1.4106325251665448,18.490885416666668,18.218541666666667,16.597406651018453,16.195472118378913,17.696812480440332,17.511046819130826,18.842083333333335,18.756250000000005,18.905595063302428,19.6174819297272,20.411341613033258,19.71734253938284,29.332395833333337,25.661249999999985,26.2542736209725,26.080701800642295,30.819318234000505,28.013328246455853,15.576458333333333,15.409999999999995,15.696124503700416,16.58363462432058,12.429526285031454,15.50965395376628
2002-02-28,POMRB,2.50375,18.430625,17.918333333333333,35.32958333333333,13.943333333333333,1.5271875000000001,2.1059374999999996,1.8501903613051809,1.5758831030880378,1.283198213414042,1.050854052628398,18.426614583333336,18.506197916666665,17.33069399061107,16.854892832409796,16.48131855615487,14.34847130497835,18.273333333333333,19.15083333333334,18.51069037131479,19.268557653729776,14.865636066099563,13.931034859494765,30.7046875,28.412395833333317,29.884397505916834,27.84368856814762,27.976760599606898,27.266146757917475,15.127083333333333,15.600833333333329,14.995008035553584,16.776806674275075,12.979184656066408,15.336688902305658
2002-05-31,PREMON,1.3299999999999998,20.3775,18.185,34.52,15.155,1.5209375,1.5959374999999996,1.6421142167831082,1.42310973244467,2.9783766562412586,3.006886614523252,20.07463541666667,18.475572916666664,18.549416394366645,17.956602845300715,16.714028673481085,16.75873141544527,18.208333333333332,18.53333333333334,18.380414222788875,19.02751058164511,21.74800676904311,22.74619887416367,31.900520833333335,30.252395833333317,31.7386385035501,29.023459043808064,24.897794358517313,29.16174568103005,14.378333333333332,15.552083333333327,15.059004821332149,16.97222886068813,15.242454200121278,14.394134490672279
2002-08-31,MONSOON,1.27,22.02500000000001,19.435,29.94333333333333,13.45,1.50359375,1.4584374999999996,1.493268530069865,1.306476714286314,1.5956494359861737,0.8648914323585062,22.839036458333336,18.377656249999998,19.939649836619992,19.239888762794866,22.19199124021191,17.57145101862849,18.639166666666668,18.01333333333334,18.802248533673325,19.04610030591432,21.154919273356107,19.762177888368747,32.28453125,31.15697916666665,31.020516435463392,28.926682308051987,31.172644364491028,30.42139301417827,14.299166666666668,14.702083333333325,14.415402892799289,17.169927393946203,17.235328593929847,15.180026306138998
2002-11-30,POMKH,1.23,26.25333333333333,18.075,30.78333333333333,13.67,2.3440000000000003,1.5834374999999996,1.387961118041919,1.2195657344261461,0.5663474506759386,1.04660500551214,22.096770833333334,21.77161458333333,22.465123235305327,21.5365320824563,17.93462464411196,18.805881119157764,17.393125,18.40333333333334,18.511349120203995,18.825195752130348,18.375086127701525,17.56719636477959,31.9021875,32.64406249999998,30.925643194611368,29.036664808113706,33.08749513906532,30.309008260683402,14.363125,14.054583333333325,14.117241735679572,17.369928789743618,13.998643673997277,14.05682091018236
2003-02-28,POMRB,1.865,26.97,19.805,32.45333333333334,15.9,3.9347857142857143,1.4237499999999996,1.5787766708251514,1.3728154051458217,1.2565712092905896,1.897613572051378,18.609583333333333,23.906458333333333,24.2670739411832,23.268015854310832,23.511215235573403,21.172167651261514,14.013749999999998,18.875000000000004,19.028809472122397,18.94374407692874,14.860209366877456,15.878405089864284,32.34432291666667,31.924999999999986,31.536719250100155,29.488172446950937,31.100065516908156,30.420515007689797,14.290000000000001,14.54374999999999,14.830345041407742,17.572259872638895,12.754877055274891,14.32958082869427
2003-05-31,PREMON,8.692,5.9,6.33,34.3375,13.71,5.156415178571429,3.2642499999999997,4.424066002495091,3.783014609778832,2.7062854244667984,2.3304604975140295,14.578749999999998,20.287083333333335,16.92024436470992,17.0697071673684,24.51259292342331,22.361378310301394,10.221458333333334,15.911250000000003,13.949285683273438,16.70094286773444,21.005985351335497,21.793601021321287,32.508671875,31.879374999999982,32.6570315500601,30.249714602977637,26.627031504316523,30.898400124745496,14.49625,14.18249999999999,14.382207024844647,17.776947779652517,14.948743881442157,15.265383640970887
2003-08-31,MONSOON,6.6342857142857135,8.605,4.255,33.66291666666666,14.31,6.275633928571429,4.605321428571428,5.30815388721134,4.694009295451128,4.384865034036519,5.308676063264623,11.436979166666667,16.932083333333335,13.59414661882595,14.007536369241716,18.646975423872707,14.373417768235784,7.484583333333334,12.11625,10.071571409964061,14.493437804404422,18.234789246209033,14.354942205260496,34.81640625,32.809270833333315,33.059385596702725,30.687971215029396,32.45766670114556,31.70688081691257,15.268333333333333,14.39749999999999,14.353324214906788,17.984019963906587,15.342423967622949,14.011183451832785
2003-11-30,POMKH,5.63875,7.426666666666668,2.9166666666666665,28.37854166666667,14.46,6.364758928571429,5.7075089285714276,5.4403923323268035,4.965234631943967,4.38817839184515,4.22044103129303,12.562041666666667,12.225416666666668,11.127154637962239,11.621549724079879,9.360997288330488,14.422954265047299,7.855500000000001,8.326666666666668,7.209609512645104,12.44295111460388,12.944255388331745,11.044561927078519,37.93380208333333,32.20807291666665,31.187048024688302,29.86474065597613,34.938216610073724,32.166715400880996,17.435416666666665,14.594999999999988,14.395994528944072,18.193504198306904,13.827518717622485,14.59779651870154
2004-02-29,POMRB,6.41,20.6625,13.068333333333333,53.32,21.286666666666665,5.640379464285714,6.843758928571428,5.828235399396082,5.410095300302058,5.31375948013498,4.693163993201805,16.047104166666667,10.648541666666667,14.941292782777342,14.677089746419263,9.716460348430084,12.286054925819002,10.082517857142857,6.642500000000002,9.553099040920397,12.517445205016434,8.160998302974356,10.551533459332276,39.11291666666666,37.42473958333331,40.040228814812984,34.70919474937845,31.961968017474515,31.27617283138637,20.434166666666666,15.941666666666654,17.152263384033112,18.405428579267912,14.052874010827463,14.44265431840829
2004-05-31,PREMON,4.859999999999999,21.208000000000002,16.034000000000002,38.41,25.66,5.262378472222222,5.885758928571429,5.440941239637649,5.18107968132899,6.959088515263126,5.768432933763887,18.335958333333334,14.475541666666667,17.447975669666405,16.839058228874627,14.530552631461704,16.86255044408647,11.796238095238097,9.068500000000004,12.14545942455224,13.093894451080947,10.850363579367231,13.418880893607763,40.88856770833333,38.44286458333331,39.38813728888779,35.164708319682,32.137278321231626,36.45834429365499,23.35291666666667,18.929166666666653,20.555358030419868,18.619821530481037,15.416701613880106,18.094139939752242
2004-08-31,MONSOON,4.6712500000000015,21.1775,12.367142857142856,39.02333333333333,26.35,5.032881944444446,5.3950000000000005,5.13306474378259,4.964572297638919,5.395623700071867,4.014085272496839,18.069544642857146,17.618666666666666,18.939785401799845,18.22416307647487,21.543314082182572,17.313436546937467,12.004005952380952,11.096535714285716,12.234132797588487,12.931754985465163,12.6727419503226,14.947020086584853,40.17791666666667,39.78296874999998,39.24221570666601,35.650196978866575,37.63383598586556,36.917149120360904,25.250833333333333,21.93916666666665,22.87321481825192,18.83671180672693,18.125094423050967,20.201746390451653
2004-11-30,POMKH,4.577777777777778,13.165,8.514285714285714,37.223333333333336,25.77,4.999756944444445,5.129756944444445,4.910949957380666,4.788918080972274,4.206431392205806,3.954390487886583,16.345589285714286,19.053250000000002,16.629871241079908,16.336175304917376,17.18470146696587,18.18624572470745,11.559821428571428,12.495940476190478,10.746193964267377,12.129030051453183,11.15536407261385,11.654133433006535,38.21791666666667,41.99416666666664,38.43466275733294,35.628679908151845,40.1571979601379,37.412281262999535,25.905625,24.76666666666665,24.03192889095115,19.05612849773212,19.34179716031431,21.361860990269737
2005-02-28,POMRB,5.6350000000000025,12.792857142857144,9.132857142857144,38.79,25.16,5.035225694444446,4.936006944444445,5.200569974428401,5.031874189347736,4.779438991742216,4.411190222080455,15.418568452380953,17.085839285714286,15.095065601790804,14.988134399432523,16.478236760735278,15.366172716206037,13.770428571428573,11.51207142857143,10.100859235703284,11.575367603202416,10.659647880582709,13.703296178423686,38.11625,38.36166666666664,38.57679765439976,35.9562286104161,38.02344941589708,37.367862454783115,24.42125,25.734999999999985,24.48315733457069,19.278101032070566,23.715358371979992,21.994089321515485
2005-05-31,PREMON,5.37,15.286,16.416,37.26,27.025,4.809608585858586,5.063506944444446,5.268341984657041,5.10498747735024,6.328254399928625,6.800952238148676,14.06242261904762,15.605339285714287,15.171439361074482,14.983573205864946,13.841610905047773,14.981545257587149,15.787125,11.607571428571429,12.62691554142197,12.384375884107591,11.948977122399933,12.49963073137881,36.08947916666666,38.07416666666664,38.050078592639856,35.87239466396599,33.41408469280447,37.702185539125935,20.957916666666666,26.076249999999987,25.499894400742413,19.50265918111068,25.930576804447064,22.450225728564387
2005-08-31,MONSOON,4.444999999999999,19.683333333333334,29.67,39.36,13.11,4.538969155844156,5.0069444444444455,4.939005190794224,4.84001912080576,5.222269481479573,4.865074667863224,12.121718253968256,15.231797619047622,16.97619694997802,16.507506608102158,18.189556217159428,15.43635127414731,16.10414880952381,15.933285714285716,19.444149324853186,15.352700228371239,12.645387170049379,14.122306059174228,32.21104166666667,38.15833333333331,38.57404715558391,36.269102554309,38.34674510223879,37.59823438936247,18.854583333333334,22.766249999999985,20.543936640445445,19.72983306300832,26.879405706913843,23.99271428751556
2005-11-30,POMKH,2.9990909090909086,3.809999999999999,7.3450000000000015,20.672500000000007,11.303333333333333,4.267071834415584,4.612272727272728,4.163039478112897,4.17335366841826,4.011865714103596,4.393706443291327,10.612138888888888,12.893047619047623,11.709718169986811,11.97963927060532,14.777898208125565,17.110402277219144,15.789708333333333,15.640964285714288,14.604489594911911,13.919758559503109,14.619348611200818,17.984355056416696,27.098958333333332,34.02062499999998,31.41342829335035,32.46988357211219,40.78268267909552,38.01239890716025,18.22375,19.149583333333318,16.8476953176006,19.959653146746295,23.841658445204594,16.985535968699388
2006-02-28,POMRB,5.048571428571429,6.622222222222222,12.838333333333333,24.31333333333333,22.8,3.7467280844155844,4.465665584415585,4.51725225829631,4.425129609434135,4.029834144519902,4.248299239081801,9.362972222222222,11.350388888888892,9.674719790880975,10.033080702745984,10.533222031265685,10.729291764673675,12.529166666666669,16.567333333333334,13.898027090280479,13.693751786242467,13.276304389715458,11.501713070586444,23.558958333333337,30.401458333333316,28.57339030934354,30.343987497037478,34.65781283338679,33.9360502598477,18.566666666666666,18.559583333333318,19.22861719056036,20.19215025622091,22.791885229315728,16.985998705043876
2006-05-31,PREMON,3.78125,9.38,10.195,10.84,24.33833333333333,3.416341720779221,4.068478084415585,4.222851354977786,4.163724552301486,5.644084013954776,4.510567720255972,9.459277777777778,9.873888888888892,9.556831874528585,9.73402500933946,7.781704214667298,11.008266424814732,10.572968750000001,15.012083333333337,12.416816254168289,13.048506359380587,15.864071116237213,15.318642003460951,23.62302083333333,23.79645833333332,21.480034185606122,25.74751748410621,27.466668434631234,31.673894677595705,20.145,17.887916666666648,21.27250364766955,20.427355574376136,24.022871478793355,21.62234219773607
2006-08-31,MONSOON,1.871,15.596000000000005,9.806666666666667,37.46,18.54,3.364967261904762,3.424978084415584,3.2821108129866716,3.3442120862341276,4.175358375344134,3.877463482559244,10.667611111111114,8.852055555555559,11.972499124717153,11.69933478666896,12.208023015267674,10.903336260881336,11.252931547619047,10.046250000000004,11.37275641916764,12.449652943901285,16.48517997198285,16.628974171129556,22.633333333333333,23.32145833333332,27.872020511363672,28.055064184089694,27.64228109848121,26.77616033790912,20.544583333333335,19.245416666666646,20.17950218860173,20.665300647385926,18.724754596750802,21.453311188687408
2006-11-30,POMKH,2.93,8.667777777777777,11.558749999999998,23.085,18.5,3.7627872023809528,3.407705357142857,3.141266487792003,3.1582885821416355,2.3525847109355125,2.623590759076382,11.05538888888889,10.066500000000003,10.650610585941402,10.562399893703502,9.760943292121292,13.09003157700301,11.238050595238095,11.099687500000003,11.447153851500584,12.260769435165903,8.852496679473724,5.6938404332481865,20.845000000000002,23.924583333333317,25.9572123068182,26.674534310829277,32.12404035414165,29.2877698662331,20.150416666666665,21.044583333333314,19.50770131316104,20.906017388885232,17.97637937013678,19.166302554379097
2007-02-28,POMRB,4.706666666666667,11.431111111111116,14.064285714285715,13.983333333333334,18.8,4.555833874458875,3.3222291666666663,3.7674265593418688,3.6375833141442366,3.0082269189466473,4.1040970970996185,10.387086805555557,11.268722222222227,10.962810796009288,10.787939497334774,10.544750589191748,10.420113090362413,12.211904761904762,11.4061755952381,12.494006596614636,12.540389911350244,10.957866498312434,13.66493681384652,16.69125,21.342083333333317,21.167660717424255,23.612272326685822,28.57168178996528,27.82959224570493,19.81375,20.044583333333314,19.224620787896622,21.14953808425033,23.627906419022928,19.617756940747096
2007-05-31,PREMON,7.305714285714287,7.673333333333333,8.85,6.863333333333332,25.185,4.908183621933623,4.203345238095238,5.182741649890836,4.846129840399993,4.895040703351215,4.300486011881291,10.330989583333334,10.842055555555559,9.647019810938906,9.628734141953057,10.236179623997854,11.485143443727123,13.479040178571427,11.0699255952381,11.03640395796878,11.865022685039438,13.424357420541895,13.969006264818242,11.247291666666666,20.34791666666665,15.445929763787886,19.690258216750365,20.39442408440706,24.574545660329452,18.822499999999998,20.25624999999998,21.608772472737975,21.395895394929003,24.104493077246158,19.369709519723433
2007-08-31,MONSOON,4.6909090909090905,11.95625,18.9425,8.206666666666667,15.0,4.9182113997114,4.9083225108225115,4.986008626298138,4.765232148520481,5.140011900969341,5.233409964448003,11.854253472222222,9.93211805555556,10.570711886563345,10.367538795329592,12.543531277770722,9.655485831654786,13.553125,13.353883928571433,14.198842374781268,13.061747715618276,14.114541853730055,13.55433801381294,8.810416666666667,13.034583333333314,12.550224524939399,16.96515783933542,21.28933095296275,20.41090683406941,18.2925,19.371249999999982,18.965263483642786,21.645122362821134,18.65790522483825,22.665526100942976
2007-11-30,POMKH,2.928888888888889,11.85875,12.56,8.786666666666667,14.11,4.980247113997114,4.908044733044734,4.163160731334438,4.112113380023841,4.06120452692405,3.9605094190188694,13.856701388888888,10.729861111111115,11.085927131938007,10.81063188485241,8.072141520370053,11.175535109677579,14.700803571428573,13.604196428571433,13.54330542486876,12.938776695374532,10.721640501640511,11.624287658097842,8.818541666666667,9.459999999999981,11.044801381630306,14.994079846926502,20.44991445521572,17.54187408425624,17.704375,18.273749999999982,17.02315809018567,21.89725241471037,17.450552609075984,17.014923096751446
