Date,Season,Ramnagar,Kotabagh,Haldwani,Bhimtal,Ramnagar_Trend,Ramnagar_SMA,Ramnagar_EWMA,Ramnagar_DES,Ramnagar_TES,Ramnagar_ARIMA,Kotabagh_Trend,Kotabagh_SMA,Kotabagh_EWMA,Kotabagh_DES,Kotabagh_TES,Kotabagh_ARIMA,Haldwani_Trend,Haldwani_SMA,Haldwani_EWMA,Haldwani_DES,Haldwani_TES,Haldwani_ARIMA,Bhimtal_Trend,Bhimtal_SMA,Bhimtal_EWMA,Bhimtal_DES,Bhimtal_TES,Bhimtal_ARIMA
2010-05-31,PREMON,9.248333333333337,74.05499999999998,35.375,21.02,7.267842261904764,7.461369047619053,7.977237212946699,6.897700951606607,9.80828687752083,9.011470432076901,64.1125,64.34625,66.45610298330205,66.36769082548521,73.44905516604108,73.25999227684385,33.548229166666665,31.44999999999999,31.83104447258144,32.09203962574155,35.143478222842525,29.81280716722733,18.83375,18.019999999999982,19.12053183918654,18.508270603472326,20.109873669829728,19.376434062032917
2010-08-31,MONSOON,5.430714285714287,66.16499999999999,43.16666666666666,18.02,7.20418942577031,7.2538690476190535,6.958628042053734,6.925924161932223,5.614113732814735,5.849570479337965,64.1125,64.11249999999998,66.33966178998122,67.03018429599427,67.14972573318909,66.84796280491656,32.720729166666665,34.15854166666665,36.365293350215524,39.12048607029524,35.12873877285852,31.22522150095166,19.287499999999998,18.81999999999998,18.680319103511923,18.56670567520513,14.69399479999189,14.717474442529644
2010-11-30,POMKH,6.442500000000003,56.64,24.2875,17.27,6.837664565826332,7.2818154761904825,6.752176825232242,6.954262854441007,6.733280827133301,5.717861655224821,64.1125,64.11249999999998,62.45979707398874,62.96206852401048,56.62023958423327,56.56662765374486,32.13104166666666,32.93791666666665,31.534176010129315,34.525635202319464,30.377376552954296,28.171026403240077,19.527500000000003,18.84749999999998,18.116191462107153,18.415366096866315,17.75307470136403,17.25071870691994
2011-02-28,POMRB,7.384705882352941,59.59,27.185,22.6,6.450551470588236,7.126563375350146,7.0051884480805215,6.982717501527406,7.318350911079668,6.823538218796469,64.1125,64.11249999999998,61.31187824439324,60.937291413933885,59.574655929929975,59.5177593028558,30.69083333333333,32.50354166666665,29.794505606077585,31.701641880381867,26.402407329372462,27.932002439071344,18.932500000000005,19.72749999999998,19.909714877264292,19.517646094867487,19.84131388412742,18.68395834393384
2011-05-31,PREMON,6.937142857142858,74.05499999999998,32.395,19.42,6.29727468487395,6.548765756302526,6.977970211705456,7.011288575204825,9.85614141734071,9.024518471771431,64.1125,64.11249999999998,66.40912694663594,66.20583295796135,73.97727261396417,73.98385660490324,30.784062499999997,31.758541666666652,30.834703363646554,31.931544524277765,35.38517116621195,34.163526191793544,18.53125,19.327499999999983,19.713828926358573,19.777486983281346,21.61004328904252,20.115513695856215
2011-08-31,MONSOON,4.644999999999999,66.16499999999999,34.625,14.86,6.124707282913167,6.352337184873954,6.044782127023273,7.039976548620836,5.183082365526932,5.723979583506345,64.1125,64.11249999999998,66.31147616798155,66.93697565996688,66.22449548426826,66.09492110068437,31.585208333333338,29.623124999999987,32.350822018187934,33.27420612797596,35.10756309047378,41.68835469340177,18.119999999999997,18.537499999999984,17.772297355815144,18.89579035558537,15.789717027609493,16.237555481851505
2011-11-30,POMKH,6.0020000000000024,56.64,33.575,17.22,6.116476190476192,6.242212184873954,6.027669276213965,7.0687819064879855,6.230248862157197,5.860608089373306,64.1125,64.11249999999998,62.442885700788935,62.923593753739965,56.64260417528426,56.570954240194546,31.755416666666672,31.944999999999986,32.84049321091276,33.781667716341325,29.66098571656225,23.455735473729632,18.9675,18.524999999999984,17.551378413489086,18.586664519351913,18.15579552429051,17.160356952180965
2012-02-29,POMRB,6.444666666666667,59.59,24.30666666666667,19.36,6.2780707282913175,6.007202380952386,6.194468232395046,7.097705127503574,6.828012928866705,6.922775333423121,64.1125,64.11249999999998,61.30173142047336,60.93807526248589,59.591977764489414,59.52195738921916,32.357109375,31.225416666666653,29.426962593214324,29.483873870396646,26.50226716695268,26.254005922937313,20.3590625,17.714999999999982,18.27482704809345,18.789706404693817,20.140220539651025,20.63124066751068
2012-05-31,PREMON,7.811333333333335,74.05499999999998,36.63500000000001,29.44,6.321391456582633,6.225750000000005,6.841214272770362,7.126746695545681,9.27451412879496,8.493475682357495,64.1125,64.11249999999998,66.403038852284,66.2340901968774,74.04953723567684,73.98793183535936,33.25109375000001,32.285416666666656,32.3101775559286,32.292020556220876,35.24203033307968,31.285581087862955,20.505625,20.21999999999998,22.740896228856073,21.40080503153422,21.229615687529595,20.228630320048566
2012-08-31,MONSOON,5.0635658263305325,66.16499999999999,35.198541666666664,15.972499999999998,6.3908081232493,6.330391456582638,6.13015489419443,7.1559070876412525,4.896985940579588,5.44449553555801,64.1125,64.11249999999998,66.3078233113704,66.98034238146239,66.17001597971922,66.09887879354777,35.36630208333334,32.42880208333332,33.46552320022383,33.95288633468297,35.32205727332395,33.43921114885799,20.451875,20.49812499999998,20.033537737313644,20.630905064970833,17.190193122147846,16.525298709441635
2012-11-30,POMKH,5.9300000000000015,56.64,40.153333333333336,17.28,6.534141456582634,6.312391456582638,6.050092936516658,7.185186796315277,6.087198805175468,5.866123232130727,64.1125,64.11249999999998,62.44069398682224,62.97078372249414,56.64188330850004,56.57479941110344,36.88015625,34.07338541666665,36.140647253467634,37.792261621828594,29.90477577593149,32.425170088748224,19.155625,20.51312499999998,18.932122642388187,20.137006642061717,19.642353166609322,17.197006939604012
