Date,Season,Beohari,Jaysing Nagar,Burhar,Sohagpur,Gohparu,Beohari_Trend,Beohari_SMA,Beohari_EWMA,Beohari_DES,Beohari_TES,Beohari_ARIMA,Jaysing Nagar_Trend,Jaysing Nagar_SMA,Jaysing Nagar_EWMA,Jaysing Nagar_DES,Jaysing Nagar_TES,Jaysing Nagar_ARIMA,Burhar_Trend,Burhar_SMA,Burhar_EWMA,Burhar_DES,Burhar_TES,Burhar_ARIMA,Sohagpur_Trend,Sohagpur_SMA,Sohagpur_EWMA,Sohagpur_DES,Sohagpur_TES,Sohagpur_ARIMA,Gohparu_Trend,Gohparu_SMA,Gohparu_EWMA,Gohparu_DES,Gohparu_TES,Gohparu_ARIMA
2007-05-31,PREMON,6.78,7.13875,8.3,7.716666666666666,7.91,6.1225000000000005,5.165,5.80051943140949,6.5188257909262,7.719118857222853,7.318968473824119,6.128035714285714,5.130937500000003,5.977761544614097,6.219619085997789,7.478579221161396,7.529109067556444,7.047499999999999,5.947499999999998,6.677050782830912,6.29565717863416,8.70318583467237,7.730359842657155,6.678125,5.638749999999998,6.499689313107634,6.138526376817744,7.718155735196075,8.263403677268355,6.595,6.725000000000011,7.622830969034027,7.538713322379007,10.981908369179294,10.785218118062225
2007-08-31,MONSOON,6.23,5.567142857142856,8.6,6.656666666666666,3.36,6.5,5.9225,5.972311658845694,6.867359043473799,5.017059142074814,4.154497845653199,6.5394419642857144,5.888348214285716,5.813514069625601,6.2626216434542785,4.235576247619431,3.648362818918856,7.4350000000000005,6.774999999999999,7.446230469698547,6.676745718659295,5.444467417066222,5.821382602490655,7.000624999999999,6.462916666666665,6.562480254531247,6.205271485719266,4.898258021541725,4.828786794591356,6.48,6.6475000000000115,5.917698581420416,6.542648236026833,4.133104805589762,3.5110320287172936
2007-11-30,POMKH,6.7,6.55,6.78,6.863333333333332,6.49,6.765000000000001,6.3225,6.263386995307417,7.26436961288854,5.503418770821206,5.212669837017539,6.950379464285715,6.367723214285716,6.108108441775361,6.305921523066859,5.308107661908711,5.171967068403083,7.825,7.3199999999999985,7.179738281819128,6.703118477509587,4.898151679761524,6.1326541927823355,7.263125,6.893333333333331,6.682821486052081,6.289511097589995,5.621177077718577,5.759403973370394,6.7175,6.542500000000012,6.14661914885225,6.401466663283692,6.182782764686502,5.946905216359026
2008-02-29,POMRB,7.0,7.588750000000001,6.52,7.195,7.91,6.70875,6.6775,6.55803219718445,7.5776736573054535,6.3000501161992535,6.272299994064737,7.190133928571429,6.7111607142857155,6.700365065065217,6.349520780626702,7.571816545299359,7.379212822759468,7.98125,7.549999999999999,6.915842969091477,6.683307176359029,7.33183908547704,7.22527844276443,7.37625,7.107916666666664,6.887692891631248,6.404048303900136,7.051299547102223,6.98066496934475,7.33625,6.417500000000012,6.8519714893113495,6.646375404070927,7.882662039246833,7.915049466416324
2008-05-31,PREMON,7.48,9.0525,10.5,8.958333333333334,10.31,6.496249999999999,6.852499999999999,6.92681931831067,7.9709145169341555,7.97856961238879,8.05412536515851,7.136205357142858,7.189598214285715,7.641219039039131,6.393421486805434,9.056631128939959,8.477519540436015,7.78375,8.099999999999998,8.349505781454887,7.309062291885308,9.737131975240732,8.682205638843833,7.360833333333334,7.418333333333332,7.715949068312082,6.711499181011278,8.712911284721905,8.641601349520714,7.582500000000001,7.017500000000012,8.23518289358681,7.503790582560246,10.319935021826353,10.114251491258312
2008-08-31,MONSOON,5.08,5.571428571428571,7.65,6.32,5.91,6.415,6.564999999999999,6.188091590986402,6.418209846288613,5.276509900130061,4.917257589335002,7.038861607142858,7.190669642857143,6.813302851994907,6.437625716892347,6.034725833573612,5.220430954827121,7.74,7.862499999999997,8.069703468872934,7.374717962491927,7.59929014308435,7.950093882680454,7.4279166666666665,7.334166666666665,7.15756944098725,6.685853957998996,5.9604779855757695,5.663973995612398,7.608750000000001,7.655000000000012,7.305109736152087,7.203363365494351,3.9940145942283998,4.225057104732931
2008-11-30,POMKH,6.15,6.114285714285713,6.15,7.076666666666667,5.91,6.3925,6.427499999999999,6.172854954591841,6.059107257564728,5.762869519633082,5.24192957495557,6.9512946428571425,7.081741071428572,6.533695996911229,6.48213557672471,5.925122943682602,5.413568643343485,7.5,7.7049999999999965,7.30182208132376,7.187762210060988,5.932766777904075,5.573148166571756,7.535416666666667,7.387499999999998,7.125208331259017,6.749525762046932,6.301174205860685,5.9292517234194975,7.9125,7.5100000000000104,6.747065841691253,6.910552134719332,6.362007445090692,6.837891092253248
2009-02-28,POMRB,6.9,7.2457142857142856,6.8,7.518333333333333,8.7,6.595000000000001,6.4025,6.463712972755104,6.412899403569306,6.559500859702611,6.3800109585250375,7.2195535714285715,6.995982142857142,6.818503312432451,6.526953180494627,7.495482455629622,7.19871117295908,7.531250000000001,7.774999999999996,7.101093248794255,7.135624686590598,7.308808716926375,6.347814058027496,7.82275,7.468333333333332,7.282458332088743,6.858004752256011,7.603788444629469,7.237462028189009,8.198749999999999,7.707500000000009,7.528239505014751,7.335336016197049,7.981839609739634,7.760242073245784
2009-05-31,PREMON,7.4,8.694999999999999,8.3,9.495,11.95,6.88625,6.382499999999999,6.838227783653062,7.0690233748389435,8.238020353534749,8.16817825785366,7.65154761904762,6.9066071428571405,7.5691019874594705,6.572080656522798,8.80464185749688,8.386138624803277,8.16875,7.224999999999996,7.5806559492765535,7.333936323528014,10.153109026952034,9.321926996541073,7.778104166666667,7.602499999999997,8.167474999253246,7.184769120449598,9.202787181543348,8.947187787616665,8.479999999999999,8.117500000000009,9.29694370300885,8.577886179862203,10.455603643517822,10.408233627060225
2009-08-31,MONSOON,6.78,8.075000000000001,10.1,8.082,6.56,6.993750000000001,6.807499999999999,6.8149366701918375,7.056745929995234,5.535960639049874,5.092446490893253,7.840130952380952,7.532499999999999,7.771461192475683,6.617520143533496,5.713245023115385,5.094995734065563,8.7875,7.837499999999997,8.588393569565932,7.791059055023304,7.153485803317385,6.208404029756389,7.400291666666666,8.042999999999997,8.133284999551949,7.31815155016072,6.4631386930872345,6.100411680763043,8.44375,8.280000000000008,8.20216622180531,8.357477248278775,4.523135557383494,5.066802433312294
2009-11-30,POMKH,6.78,7.066666666666667,8.8,4.9575,7.51,7.0653125,6.965,6.800962002115103,6.988130479236241,6.022320268000248,6.120468067155313,7.877613095238095,7.770595238095238,7.4895433821520765,6.663273798074314,7.464279710001833,7.249234049401956,9.174999999999999,8.499999999999998,8.673036141739559,7.965235477483153,6.299589023897475,7.253075605852192,7.151249999999999,7.513208333333331,6.862970999731169,7.077716787003986,7.147928727096367,6.893938764926861,8.00875,8.680000000000007,7.925299733083186,8.343505489548033,6.534116006431854,6.941379145024538
2010-02-28,POMRB,7.13,7.802,9.1,6.6149999999999975,6.81,7.039375,7.022500000000001,6.932577201269062,7.15140458174532,6.818951610499886,6.889123352478455,7.793327380952381,7.909666666666666,7.614526029291246,6.709343795454079,8.64817658826963,7.948043509920593,9.175,9.075,8.843821685043736,8.15997385598006,8.121468296806388,8.23461715193902,6.6501875,7.287374999999997,6.7637825998387004,7.050029580445258,7.640153630101453,6.664551336429077,7.741249999999999,8.207500000000007,7.479179839849912,8.119921071574145,8.428338224079289,8.474370378775012
2010-05-31,PREMON,7.7425,8.438571428571429,9.1,8.406,10.36,6.958125,7.108125000000001,7.256546320761437,7.6722882326543465,8.497471104138812,8.427057312379148,7.807047619047618,7.8455595238095235,7.944144189003318,6.755732322693934,9.564529125379552,8.898707097555492,8.90625,9.274999999999999,8.946293011026242,8.323563326704436,11.058148472587039,9.579762944636478,6.580770833333333,7.015124999999998,7.420669559903221,7.231339896316038,8.982395153943344,8.796434196881467,7.522499999999999,7.810000000000007,8.631507903909947,8.78690311154521,10.909694454452428,10.136284452030992
2010-08-31,MONSOON,6.23,7.6571428571428575,9.3,5.1625,6.01,6.976875000000001,6.970625000000002,6.8459277924568624,6.911297809178912,5.7954113901987085,5.60201705660959,7.891500000000001,7.741095238095237,7.829343656259134,6.8024415795533075,5.803765754796818,5.320666969974012,8.5375,9.074999999999998,9.087775806615745,8.493267521899298,9.12137731094159,9.01437849667651,7.061291666666666,6.285249999999998,6.517401735941933,7.020904579707481,6.005413778666715,6.018952447674581,6.9712499999999995,7.672500000000007,7.582904742345968,8.292413335886234,4.95763542997891,4.88167748614676
2010-11-30,POMKH,6.68,7.594285714285713,7.45,7.321666666666667,6.31,7.065312499999999,6.9456250000000015,6.779556675474117,6.675513548499187,6.281771013840567,6.211051231560766,7.999084821428571,7.872999999999998,7.735320479469766,6.849473784859887,7.2199723023374744,7.053667462271979,8.295,8.737499999999997,8.432665483969448,8.33722521652823,7.425528604465905,7.463355882861654,7.282,6.876291666666664,6.839107708231826,7.078514612128957,6.017564133335706,5.6388195817063895,6.237500000000001,7.372500000000008,7.073742845407581,7.877618453122425,6.748889653847182,6.89705899969384
2011-02-28,POMRB,7.38,7.95,7.5,8.094999999999999,3.6,6.93125,7.008125000000002,7.01973400528447,7.042037390637862,7.0784023539828524,7.07040573729391,7.559526785714285,7.909999999999998,7.821192287681859,6.896831172240508,8.912275838466538,8.386353591917445,7.67125,8.337499999999997,8.05959929038167,8.21421260281006,8.239043875097067,7.672730818332316,7.284062499999999,7.2462916666666635,7.341464624939095,7.219776139095303,7.464612407410073,7.545055736183589,5.253749999999999,6.570000000000008,5.684245707244549,6.8254065804241755,8.154729812023279,7.847885013735102
2011-05-31,PREMON,8.2,9.15125,8.76,8.691666666666666,7.7,6.602499999999999,7.122500000000002,7.4918404031706824,7.907456446891012,8.756921847559735,8.641619541317066,6.666285714285714,8.08816964285714,8.353215372609114,6.944515991536523,9.75216301849603,9.053947908952868,6.54625,8.252499999999996,8.339759574229001,8.314248263094694,10.048676632995644,8.987424272547742,7.043541666666666,7.31770833333333,7.881545441630124,7.416739141785408,9.25920342632801,9.362485119817773,4.483750000000001,5.905000000000008,6.49054742434673,6.877200223113676,10.63783204058892,9.166377296900825
2011-08-31,MONSOON,4.7,3.428,4.65,4.8933333333333335,0.8,6.315,6.740000000000003,6.3751042419024095,6.04916894085676,6.0548621349185385,6.00384982216244,6.057312499999999,7.030883928571425,6.383129223565468,6.992530494110454,6.337204887675879,6.119144908785728,5.64625,7.089999999999995,6.863855744537401,7.734902578302029,8.776712020125746,7.615365080136776,6.569166666666667,7.250416666666663,6.686260598311407,7.156358238892815,6.284642462037383,6.125434397031945,4.85375,4.602500000000008,4.2143284546080375,5.306274110166459,4.79398260980504,4.218707850126128
2011-11-30,POMKH,5.58,4.6775,3.1,5.666666666666668,5.36,6.126250000000001,6.465000000000003,6.057062545141446,5.421721022041202,6.541221746824935,5.880699830120816,5.6927812499999995,6.301687499999997,5.7008775341392806,7.040876971992051,4.616676867254268,4.352821037875239,5.12,6.002499999999996,5.35831344672244,6.998044786073129,5.893927429221906,4.883003899936336,6.171458333333333,6.836666666666664,6.278423025653511,7.00849954418137,6.146952778815316,5.819862392556419,5.793750000000001,4.365000000000008,4.672597072764823,5.023727904682698,6.051143976904745,5.110223511261041
2012-02-29,POMRB,6.18,5.995,4.65,5.954999999999999,7.51,6.341666666666667,6.165000000000004,6.1062375270848674,5.547692707882818,7.337853078051756,6.8088378864171855,5.844198908730159,5.812937499999998,5.8185265204835686,7.0895577205868054,6.102509248224354,6.426701106307117,5.125625,5.289999999999996,5.0749880680334645,6.629229254771904,5.779829648365367,5.354050844869915,6.086746369949495,6.301666666666664,6.149053815392106,6.907022292987294,7.1064461120929145,7.061506726663209,6.534843749999999,5.342500000000008,5.807558243658894,5.343656107728851,6.760104884129449,6.732171585975775
2012-05-31,PREMON,7.89,8.190000000000001,7.4,7.649999999999999,11.31,6.745833333333334,6.087500000000003,6.819742516250921,6.99386825722448,9.016372562057315,8.231526280983953,6.148863095238094,5.572624999999999,6.767115912290142,7.138575052632803,7.505363305056218,7.758368565030094,5.35125,4.949999999999996,6.004992840820079,6.763274374833478,7.359975567586481,7.207183821617668,6.174802263708513,6.041249999999997,6.749432289235263,7.0101381837067205,8.414180285874266,8.513970097775932,6.8871875,6.245000000000009,8.008534946195336,6.651369866263278,9.758658589399557,10.012397270415555
2012-08-31,MONSOON,6.7333333333333325,5.600591269841268,6.0550000000000015,5.257304292929293,3.11875,6.6814583333333335,6.595833333333336,6.7851788430838855,7.157572266942053,6.314312845681535,5.802732351082585,6.253758928571429,6.115772817460315,6.300506055310592,7.1879312866318745,4.937094683595238,5.223811286605215,5.626250000000001,5.301249999999996,6.0249957044920475,6.6587869973238245,5.798420344386566,6.2004952906627615,6.3133340097402595,6.132242739898987,6.152581090712875,6.827279905476694,5.385889702152948,5.584682374681954,7.0496875,6.8246875000000085,6.052620967717202,5.848772556633955,3.9777172557542935,4.724098569637052
2012-11-30,POMKH,6.78,4.942222222222223,3.5,6.007142857142857,5.86,6.672708333333333,6.895833333333336,6.783107305850331,7.184308491710048,6.800672469221318,6.596380113490211,6.294893192460318,6.181953373015871,5.757192522075244,7.237628769245481,5.569621423398315,5.829689185679047,5.792916625,5.401249999999996,5.014997422695228,6.158619245698199,4.391332739546063,4.8876751837888115,6.5303590132124825,6.217361787518034,6.0944057972848675,6.74744022476236,5.593218571857201,5.8995982732401675,6.9059375,6.9496875000000085,5.975572580630321,5.781241807302425,5.923460947219908,5.842109396550768
2013-02-28,POMRB,4.465,6.5694444444444455,6.45,6.722777777777778,8.31,6.94625,6.467083333333337,5.855864383510198,5.554405687204186,7.597303806616376,7.27337915205772,6.080606325396826,6.325564484126982,6.082093291022925,7.28766986400033,6.602176403865517,6.572941891890552,5.60270825,5.851249999999995,5.588998453617137,6.2146035569239135,5.164526175458736,5.237550763074101,6.580012646735209,6.409306231962479,6.345754589482032,6.757234354109254,6.797040234846218,7.035230942467829,6.41234375,7.1496875000000095,6.909343548378192,6.346372558051472,6.896809705346828,7.0071376481475
2013-05-31,PREMON,9.535,7.944629666666668,6.933333,8.618422250000002,9.36,6.987916666666667,6.878333333333337,7.327518630106119,8.135645442375809,9.27582327767322,7.700165216956655,5.888414361111112,6.2642219007936495,6.827107841280423,7.33805694618112,8.054280323824745,8.192200864415648,5.42958325,5.734583249999995,6.126732272170282,6.339646081371699,7.656797427632522,8.277703357392742,6.431273877976191,6.651411794462481,7.25482165368922,6.984679522331477,8.399097181012499,8.683194967773318,6.07875,6.662187500000009,7.889606129026915,7.159116653460114,10.062474631389108,10.461305487842173
2013-08-31,MONSOON,7.276666666666666,4.131666666666667,5.0,4.686111111111114,1.12,7.461041666666667,7.01416666666667,7.3071778447303375,8.251245333068802,6.573763570384152,6.519073922137717,5.860282416666667,5.89699075,5.74893137143492,7.388792398579679,4.962877696933157,5.110986615037237,5.08833325,5.470833249999995,5.676039363302169,6.132635373990441,5.940192933866659,6.287242897124192,6.300405216540406,6.508613499007936,6.227337436657977,6.737220922709386,5.6395333101046345,5.9148858713238415,5.642500000000001,6.162500000000009,5.181763677416149,5.849245573395324,3.7817498868858612,3.873806920442621
2013-11-30,POMKH,6.57,4.873611111111111,3.17,5.3884258888888885,5.19,8.137291666666666,6.96166666666667,7.012306706838203,7.594970701580754,7.060123195785649,6.913814830160278,5.842773152777777,5.879837972222221,5.3988032673053965,7.439878638060446,4.610959221082959,4.776215352447915,4.721666625,5.388333249999995,4.673623617981302,5.663362818317515,3.9519866874113636,4.104047927318977,6.171732485795456,6.353934256944444,5.891772817550342,6.593399716888968,5.6214890509446995,5.720206266203828,4.97625,5.99500000000001,5.185058206449689,5.627938367060673,5.752636222185599,5.2051851398223885
2014-02-28,POMRB,8.46,6.413000000000001,4.05,6.294545454545456,5.49,8.563333333333334,7.96041666666667,7.591384024102922,8.363568296486417,7.856754530101799,7.102925519605707,6.226555555555555,5.84072686111111,5.804481960383239,7.491318091411351,6.229720177935963,6.521906183831247,4.688749999999999,4.7883332499999955,4.424174170788781,5.411189271514351,5.249224429045103,5.7932880750100795,6.296733997474748,6.246876176136364,6.0528818723483875,6.567189298131032,6.648532001851111,6.775722807736024,5.090625,5.29000000000001,5.307034923869813,5.510456106647078,6.92590498063554,6.970727926276803
2014-05-31,PREMON,10.95,7.961,6.4,8.017272727272726,6.85,9.19875,8.314166666666669,8.934830414461754,10.713750319204975,9.535274025657085,9.389930509088813,6.877090277777778,5.844819444444442,6.667089176229943,7.543113200774386,7.824093904952579,8.05998748171895,4.86125,4.654999999999995,5.214504502473269,5.578656621079628,6.620079665444159,6.174660715766447,6.629462327020203,6.0965887954545455,6.838638214318123,6.741926391401494,8.174158926691694,8.504572358820432,5.4625,4.66250000000001,5.924220954321888,5.755258158669595,9.592709860317731,9.34382654319357
2014-08-31,MONSOON,9.27,7.1855555555555535,5.27,6.287272727272727,4.545,9.641874999999999,8.812500000000002,9.068898248677051,10.867810362360093,6.83321432594629,7.340086535565532,7.347513888888887,6.608291666666664,6.874475727960188,7.595266420964381,4.895078631128031,5.034489751252249,5.331250000000001,4.722499999999995,5.236702701483962,5.5369478810354105,4.988893904067667,5.18131318815246,7.302727272727273,6.496879199494949,6.618092019499965,6.700781563302955,5.311801494955608,5.545701873502122,5.489375,5.5187500000000105,5.372532572593133,5.424362604818674,2.8747381355846136,2.5809976723458607
2014-11-30,POMKH,9.66,7.023999999999999,4.28,6.449090909090909,4.74,9.7175,9.585000000000003,9.30533894920623,10.877652403966069,7.319573962718753,7.896436349818887,7.7185138888888885,7.145888888888885,6.934285436776112,7.64778022907422,6.599168123052501,6.831118425625096,5.69375,4.999999999999995,4.854021620890377,5.342118207087843,3.3634079363987386,3.9599678011359507,7.894090909090908,6.762045454545454,6.550491575336343,6.681883442133272,5.820795740039774,6.254110342743173,5.640625,5.40625000000001,5.11951954355588,5.177438145972197,5.396557193776083,6.170364432254011
2015-02-28,POMRB,8.915,8.026,6.7,10.62,6.154999999999999,9.56,9.698750000000002,9.149203369523738,10.084782287769912,8.116205315598094,8.669038612193884,8.164694444444445,7.549138888888886,7.370971262065667,7.700657120316258,8.324744159154806,7.982826036898967,5.8725000000000005,5.662499999999994,5.592412972534226,5.569055577928293,5.020264142114776,4.984246083767609,8.054204545454546,7.843409090909089,8.178294945201806,7.146106509788004,7.083190732195543,7.126951824468389,5.806875,5.572500000000009,5.533711726133527,5.315363877022031,6.418231138203365,6.524564109996307
2015-05-31,PREMON,11.1,9.316,6.65,8.422727272727274,7.395,9.311875,9.736250000000002,9.929522021714243,10.952912489565968,9.794724812435867,10.10927618466942,8.7175,7.887888888888886,8.1489827572394,7.753899605573355,9.601646967059223,9.181197077137227,6.322500000000001,5.724999999999994,6.0154477835205356,5.751623407863335,7.383948353365756,8.018473554606153,8.372613636363637,7.944772727272726,8.276067876211993,7.3139156319924945,9.671913820533655,10.093573809365843,6.00625,5.708750000000009,6.278227035680116,5.772312077409939,8.934899421033602,9.068883385279284
2015-08-31,MONSOON,7.86,9.4,6.45,7.162727272727275,5.33,9.426874999999999,9.383750000000003,9.101713213028546,9.212399862496278,7.09266511200734,7.971110788187606,9.235875,8.441499999999998,8.64938965434364,7.807510210390189,6.394329548353701,6.193817156205359,6.66625,6.019999999999994,6.189268670112321,5.872707756967422,5.729196074136967,5.8602138681172535,8.42471590909091,8.163636363636362,7.830731634818106,7.320422823676507,6.511103227865553,5.907703539072017,6.25875,5.905000000000008,5.89893622140807,5.688037695254808,2.9748317427480995,3.0301520291792956
2015-11-30,POMKH,9.085,9.232000000000001,6.7,8.120909090909091,5.55,9.63875,9.240000000000002,9.095027927817128,8.85877863290838,7.579024737831315,7.9330398217713896,9.719999999999999,8.993499999999997,8.882433792606184,7.8614914794962125,8.569460222383475,8.407293457796166,6.684583333333334,6.624999999999994,6.393561202067392,6.014775955732839,4.365797876981986,4.932653831683422,8.448541666666667,8.581590909090906,7.9468026172545,7.436543761211744,6.931611538722625,6.733390307667983,6.298125000000001,6.107500000000009,5.759361732844842,5.660841172378648,5.1650164952642745,6.131889424935871
2016-02-29,POMRB,10.41,9.965,7.03,9.364999999999998,7.365,9.0,9.613750000000001,9.621016756690278,9.650994658327797,8.375656085238123,8.818963284896205,9.491875000000002,9.47825,9.31546027556371,7.9158459772977325,10.451595576244062,9.561362545697868,6.300416666666667,6.707499999999993,6.648136721240435,6.187384096607029,6.575400050299636,7.798767438459656,8.41526515151515,8.267840909090905,8.5140815703527,7.685480881308565,8.34729123406591,8.265254564685472,5.718125,6.410000000000009,6.401617039706905,6.0927948229018085,6.306208111830393,6.674678533273359
2016-05-31,PREMON,11.3,11.25,6.466666666666666,9.868333333333332,6.5,8.003125,9.663750000000002,10.292610054014167,10.89688735224368,10.054175590178824,11.015462861313196,8.6155,9.961749999999999,10.089276165338227,7.970576285301038,11.60477557324442,10.60476159241003,5.722916666666666,6.66166666666666,6.575548699410927,6.2414575024483945,8.062666750108493,7.098725239748308,8.059128787878787,8.62924242424242,9.055782275544953,7.969701786323255,10.247711412926595,9.621348318213919,5.010000000000001,6.186250000000009,6.440970223824143,6.276291764714289,8.697135091638156,9.132961660724398
2016-08-31,MONSOON,2.5500000000000003,5.641,3.56,5.450909090909091,1.585,7.4,8.336250000000001,7.1955660324085,6.005960945701033,7.352115889360377,8.372594153399355,7.93225,9.021999999999998,8.309965699202936,8.025684989411998,8.351928635094758,7.892326265232898,5.2716666666666665,5.93916666666666,5.3693292196465565,5.81772706903847,6.507937072746087,5.765682691724919,7.674412878787878,8.201287878787875,7.613833001690608,7.71682439098615,7.324561723006884,6.7240704313490225,4.5875,5.250000000000009,4.498582134294486,5.217403656255453,3.321923891134664,3.1227061877476374
2016-11-30,POMKH,6.42,5.98,4.97,6.9836363636363625,3.63,6.853125,7.670000000000002,6.8853396194451,5.447950386202206,7.838475478659183,6.435355976040725,7.476472222222223,8.209,7.377979419521761,8.081174716610748,6.761989436195029,6.104921473647989,5.022083333333334,5.50666666666666,5.209597531787933,5.689356466234583,4.529688786086868,4.22402167948566,7.345814393939393,7.916969696969693,7.36175434646891,7.663273995362608,7.0550795860206765,6.414700398797361,4.598750000000001,4.7700000000000085,4.151149280576691,4.74533877206188,4.9787552771615475,4.844437076645647
2017-02-28,POMRB,8.25,7.751,5.15,7.424545454545453,5.905,7.233750000000001,7.130000000000002,7.431203771667059,6.638227074685252,8.63510680688708,8.08927686212645,7.547069444444444,7.655499999999999,7.527187651713057,8.137048103883595,7.692728103377595,7.520740639855942,5.345,5.03666666666666,5.18575851907276,5.610572229097364,5.805344250098055,5.548861964740768,7.436136363636362,7.431856060606058,7.386870789699527,7.6648965502299164,8.126282535649821,8.084102701864984,5.1875,4.405000000000008,4.8526895683460145,4.889923660651167,6.123387388541844,6.1215000852630554
2017-05-31,PREMON,9.085,9.817777777777778,6.35,9.18,8.05,8.27875,6.576250000000001,8.092722263000237,8.271358795836075,10.313626295960649,10.268438336321385,8.087194444444444,7.297444444444444,8.443423702138945,8.193307804396756,9.204769037008433,9.244081785823662,5.788749999999999,5.007499999999994,5.651455111443656,5.738077437489666,6.529542231694354,6.420429088823409,7.609659090909091,7.259772727272724,8.104122473819716,7.868729511844839,9.556892328564174,9.021809884614251,5.9225,4.792500000000008,6.131613741007609,5.588652732212154,7.917761887033716,8.156942135139888
2017-08-31,MONSOON,7.81,7.638,6.26,6.861818181818182,4.745,8.94375,7.89125,7.979633357800141,8.435585171525924,7.611566578914061,7.097380340125119,8.657694444444445,7.796694444444444,8.121254221283367,8.249956481456108,6.589324772859731,6.7943300069753985,6.1137500000000005,5.682499999999995,5.894873066866194,5.830661280005151,5.046491888296607,4.650798921749075,7.6975,7.612499999999995,7.607200757019102,7.785506694557883,6.6344218292953325,6.3922003719252825,6.4506250000000005,5.5825000000000085,5.576968244604565,5.422036450428667,2.729027974265161,3.270474046597794
2017-11-30,POMKH,9.52,8.304,5.82,6.96090909090909,6.35,9.3596875,8.66625,8.595780014680084,9.64503264058589,8.097926201007349,8.177476168596515,9.027208333333332,8.377694444444444,8.19435253277002,8.306996829591862,7.475538094473788,7.461130176232047,6.3325000000000005,5.894999999999995,5.864923840119717,5.837417272855755,4.951792684564975,5.561962102071324,7.831202651515151,7.606818181818177,7.348684090575097,7.720616820816595,6.939016878897638,7.035226056545937,6.541875,6.262500000000009,5.886180946762739,5.663790142004791,4.646279584364027,5.550391774310352
2018-02-28,POMRB,10.47,9.991,6.9,8.15,7.41,9.343125,9.22125,9.345468008808052,11.02363733936399,8.894557547864014,9.263712275626249,9.09372222222222,8.937694444444444,8.913011519662012,8.364431558668338,9.466953177687666,9.141848503049902,6.37,6.332499999999996,6.2789543040718305,6.017411559721201,6.0928894988318385,6.566120378029388,7.988371212121211,7.788181818181814,7.669210454345059,7.798416065434849,8.035722205633729,8.069900401040623,6.2225,6.638750000000009,6.495708568057644,6.158942063848923,6.140112667988843,6.883554280799898
2018-05-31,PREMON,10.1925,10.533888888888887,6.35,9.524166666666666,7.275,8.994375,9.498125,9.684280805284832,11.478724147737429,10.57307704979508,11.138773432064657,8.925472222222222,9.116722222222222,9.561362467352762,8.42226339337527,11.2857630693006,10.856073661264727,6.354374999999999,6.332499999999996,6.307372582443098,6.079841763968695,7.316518843791944,7.030222635557537,8.272405303030304,7.87422348484848,8.411192939273702,8.027490690717299,9.689294684007695,9.366120175390522,5.83,6.445000000000008,6.807425140834587,6.5824471118462204,8.08236719740265,8.581918509760776
2018-08-31,MONSOON,6.57,7.453999999999999,6.56,7.775,2.965,,9.188125,8.438568483170899,8.936005604647757,7.8710173383102,7.777037294758289,,9.070722222222223,8.718417480411656,8.480495072763963,7.771378809475174,7.433352743043592,,6.407499999999995,6.408423549465859,6.166181443427624,5.939552672013205,6.107784836921123,,8.102518939393935,8.156715763564222,8.032971405637838,6.824685310744382,6.648199009020649,,6.000000000000008,5.270455084500752,5.867531483413261,3.15319712038694,3.2806282928157042
2018-11-30,POMKH,7.97,7.142,5.395,8.32,4.99,,8.800625,8.25114108990254,,8.357376950569957,8.085572769870529,,8.780222222222223,8.087850488246994,,7.757880813744112,7.500521856093221,,6.301249999999995,6.003054129679515,,5.607692420533107,5.885109224114815,,8.442291666666662,8.222029458138532,,7.326805942974293,7.444937459680126,,5.660000000000007,5.158273050700451,,4.910616286934305,5.118003842111332
