Date,Season,Hoshangabad,Kesla,Babai,Bankhedi,Sohagpur,Seoni Malwa,Pipariya,Hoshangabad_Trend,Hoshangabad_SMA,Hoshangabad_EWMA,Hoshangabad_DES,Hoshangabad_TES,Hoshangabad_ARIMA,Kesla_Trend,Kesla_SMA,Kesla_EWMA,Kesla_DES,Kesla_TES,Kesla_ARIMA,Babai_Trend,Babai_SMA,Babai_EWMA,Babai_DES,Babai_TES,Babai_ARIMA,Bankhedi_Trend,Bankhedi_SMA,Bankhedi_EWMA,Bankhedi_DES,Bankhedi_TES,Bankhedi_ARIMA,Sohagpur_Trend,Sohagpur_SMA,Sohagpur_EWMA,Sohagpur_DES,Sohagpur_TES,Sohagpur_ARIMA,Seoni Malwa_Trend,Seoni Malwa_SMA,Seoni Malwa_EWMA,Seoni Malwa_DES,Seoni Malwa_TES,Seoni Malwa_ARIMA,Pipariya_Trend,Pipariya_SMA,Pipariya_EWMA,Pipariya_DES,Pipariya_TES,Pipariya_ARIMA
2004-11-30,POMKH,4.99,7.8425,12.18,9.22,5.666666666666668,5.295,6.944,4.7524999999999995,4.624375,4.6089035731582655,4.414577839688349,4.633242306425193,4.83828172671447,7.658687500000001,6.348124999999997,6.516387049208588,6.863094420306968,5.588003697989818,5.7421926556140805,11.158645833333333,9.263750000000002,9.895890595773842,8.392885205591101,8.74382598136076,9.379753455422902,9.38,7.767499999999993,8.45558252932133,9.028953058776127,7.692694454549162,7.68469736602973,6.386666666666668,6.01625,5.875820617623729,6.202354040919882,5.426968087511343,5.109462986355727,4.609375,5.727499999999999,4.9281107594691695,5.215427373867036,5.265190962995065,4.939585196119035,7.46625,6.728999999999999,6.792286745750728,7.619874977008324,7.062527763748671,6.854340165998295
2005-02-28,POMRB,3.556,9.336,12.823333333333332,10.1,6.6000000000000005,4.94,7.487999999999999,4.5485,4.779,4.187742143894959,4.272095752099319,4.051028715818076,4.096561270491083,8.227437499999999,7.470874999999998,7.644232229525153,8.46907741587755,6.26033012698414,5.521987997180103,11.479583333333334,11.080208333333335,11.06686769079764,9.034763973101253,6.963973794898157,5.422466695060274,9.292499999999999,9.379999999999994,9.113349517592798,9.06110194364413,9.306291907007877,7.155881748812725,6.389166666666667,6.191666666666667,6.165492370574238,6.25729437258856,6.5831854328875865,6.290345085041013,4.733125,4.592499999999999,4.932866455681502,5.207746363842618,5.772935588278518,6.036608653580489,7.6865,7.2165,7.070572047450436,7.615952351550986,6.978978643509393,6.751090829457272
2005-05-31,PREMON,6.101999999999999,10.405,12.405,10.2,8.951666666666666,5.815,10.575999999999999,4.346,4.726,4.953445286336976,4.75920181252231,5.8463913725794505,5.593513899907805,8.478375,7.846499999999998,8.74853933771509,10.313461940257007,8.357604947504232,7.395333592424167,11.223333333333333,11.237083333333334,11.602120614478583,9.522302015453906,10.849505839063825,11.49133630248716,9.19,9.379999999999992,9.548009710555679,9.093365802278539,9.71672039935501,10.26722116857687,5.949791666666666,6.581666666666667,7.279962089011209,6.578488126720596,8.2101276826143,8.353879278908439,4.758749999999999,4.62625,5.285719873408901,5.355872552041971,6.052885843216182,5.76053278827299,7.606,7.716,8.47274322847026,7.874647847952674,9.512662066435174,9.25987618038342
2005-08-31,MONSOON,2.8360000000000003,6.85,9.48,7.3,3.5683333333333334,3.31,5.62,4.38525,4.371,4.106467171802185,4.405168861109758,3.2117680257951355,3.2489896033421455,8.1795,8.608374999999997,7.989123602629054,9.688061011576924,5.211739064732587,4.540010263654233,10.450729166666665,11.722083333333336,10.75327236868715,9.513498426621172,10.092252995908371,7.35679691961394,9.3075,9.204999999999991,8.648805826333408,9.125721479818921,7.622435537463629,8.552617905644615,5.704375,6.196666666666667,5.795310586740059,6.248834853679622,5.593250201934037,5.8605314203711405,4.666875000000001,4.84,4.495431924045341,5.034015691178614,3.420790721829293,2.965335508123744,7.553999999999999,7.657,7.331645937082157,7.708080947996306,6.40350744222763,6.0800761759308655
2005-11-30,POMKH,4.79,6.8025,8.190000000000001,9.1,3.6916666666666655,4.645,6.5360000000000005,4.412375,4.321,4.379880303081311,4.535653608571021,4.725742769946059,4.533328834823062,8.048749999999998,8.348374999999997,7.514474161577432,8.87208327555147,6.687658138688155,5.991124391898279,10.159062500000001,10.724583333333337,9.72796342121229,9.318402776464838,11.46223245017058,11.884056562453287,9.69,9.174999999999992,8.829283495800045,9.158206217950406,8.191926251357215,8.237744284871582,5.611041666666667,5.702916666666667,4.953853018710702,5.96391666800992,5.282437592309743,4.681280968726782,4.664375000000001,4.6775,4.555259154427204,4.964171382292242,5.2335957745755275,5.027257977476291,7.53825,7.555000000000001,7.013387562249294,7.619772334355797,7.1694383395540004,6.865368521688907
2006-02-28,POMRB,4.07,7.985,10.6325,11.16,6.611666666666667,4.855,7.479999999999999,4.2635000000000005,4.4495,4.255928181848787,4.474495629901976,4.091727542895862,4.03971746299983,7.429375,8.010624999999997,7.702684496946459,8.670808500192166,7.107380961639002,5.937038205710376,9.589375,10.176875000000004,10.089778052727375,9.506885494166552,9.10062620524144,12.511758510059604,9.6875,9.439999999999992,9.761570097480028,9.190822517331792,9.699237822002205,8.566188706729665,5.490208333333333,5.7058333333333335,5.616978477893088,6.041920544712359,5.938509157633847,5.603188980380962,4.6325,4.65625,4.675155492656323,4.935848787546049,5.587070878274006,5.737230362070723,7.387,7.553000000000001,7.200032537349577,7.612051625884165,7.253899083025946,6.977940757752637
2006-05-31,PREMON,5.8050000000000015,10.71,12.2625,12.2,8.193333333333333,5.88,10.458,4.069500000000001,4.37525,4.875556909109273,4.83762409173169,5.9709115207988095,5.8861670116101035,6.690729166666667,8.086874999999997,8.905610698167877,9.865705986904477,8.94515800693915,7.722480564384976,9.115625,10.141250000000003,10.958866831636424,9.904921945872427,11.116085545382548,12.103589627030626,9.27625,9.93999999999999,10.736942058488017,9.223562833872982,10.22416048601069,10.3204015086981,5.645416666666666,5.516249999999999,6.647520420069187,6.2950460626795195,7.744786354953168,8.407011109764282,4.636875,4.672499999999999,5.157093295593794,5.097726061734795,5.94902016457586,5.766834002756971,7.241250000000001,7.5235,8.503219522409747,7.857725000785864,9.944746898146406,9.6727285541805
2006-08-31,MONSOON,1.942,1.59,5.065,5.28,3.36,2.99,4.5280000000000005,3.9985000000000004,4.15175,3.7021341454655636,4.228757473950518,3.2616372377117693,3.183505370388527,6.642083333333333,6.771874999999998,5.979366418900726,6.325022683496372,5.76593443782607,4.791242509528635,8.9365625,9.037500000000001,8.601320098981855,9.198405796743014,9.733413825099984,9.24965978752522,8.785,9.434999999999992,8.55416523509281,9.256365087009375,8.386060864228899,8.823007663534948,5.792291666666666,5.4641666666666655,5.332512252041512,5.967502593776628,5.047853612469815,5.255043533410078,4.748125,4.5925,4.290255977356276,4.727682061131337,3.3454785912006715,3.052555087788446,7.23425,7.2505,6.913131713445848,7.596007052142239,6.2253141979194115,5.910121457916957
2006-11-30,POMKH,4.132,6.153333333333332,8.815000000000003,7.83,5.141666666666667,5.0,6.4620000000000015,3.9935000000000005,3.9872499999999995,3.874080487279338,4.18299057616714,4.60845337577431,4.29874837751357,6.376666666666667,6.609583333333331,6.048953184673769,5.7886583351368674,6.555440467904628,6.07882993166324,8.5721875,9.193750000000001,8.686792059389115,9.140093666901793,9.700647066905884,7.991003550615143,8.325,9.11749999999999,8.264499141055687,9.289303877588772,8.47776591850709,8.053312652153082,5.698333333333334,5.826666666666665,5.256174017891574,5.875719514781488,4.829138011153468,4.430704648015683,4.80625,4.68125,4.5741535864137655,4.740186803729221,5.080174541462168,4.9187673740274995,7.19175,7.231999999999999,6.73267902806751,7.5007062735034475,6.982280093871617,6.736784825104496
2007-02-28,POMRB,4.16,8.245,8.575,8.5,6.336666666666668,5.3900000000000015,7.497999999999998,4.257312499999999,4.0097499999999995,3.988448292367603,4.151418136982217,3.8786786621037757,3.799308948154578,6.570312499999999,6.674583333333331,6.927371910804261,6.5442903798116925,6.914133258147008,6.143375178936899,8.525208333333333,8.679375000000002,8.642075235633468,9.05537915127079,8.989627599411278,10.374156929415811,8.8475,8.45249999999999,8.358699484633412,9.322364924430593,9.718030816427262,9.237869700029318,6.050833333333333,5.757916666666666,5.688371077401612,5.93013229043741,6.005254980862387,6.236422571302956,4.8325000000000005,4.815,4.90049215184826,4.828280357242702,5.453799438716638,5.495658432130994,7.320749999999999,7.2364999999999995,7.0388074168405055,7.494640745494666,7.337231025346938,7.12588626157269
2007-05-31,PREMON,5.675,8.326666666666666,11.405,11.18,7.716666666666666,5.8100000000000005,10.1,4.5993125,3.9772499999999993,4.663068975420561,4.4979280393281575,5.811532394086753,5.858586933200376,6.8377083333333335,6.078749999999998,7.487089813149224,7.300566488333339,8.805419880580386,8.023595196346278,8.671041666666667,8.465000000000003,9.74724514138008,9.394507188597256,10.55894230658458,11.964552019464978,9.55,8.197499999999991,9.487219690780048,9.35556444917763,9.783161400837601,10.059453530896821,6.678125,5.638749999999998,6.499689313107634,6.138526376817744,7.718155735196075,8.263403677268355,4.865,4.7975,5.264295291108956,4.9935443458279885,5.948773288167535,5.788627033158912,7.57575,7.147,8.263284450104303,7.710368404504263,10.109430857044915,9.907546006614204
2007-08-31,MONSOON,4.182499999999999,5.5225,5.546666666666668,10.48,6.656666666666666,3.27,5.918000000000001,4.6928125000000005,4.537374999999999,4.470841385252337,4.458933294849268,3.1074611346832297,2.976110244866848,6.511666666666667,7.061874999999998,6.701253887889534,6.514689294460818,5.36132165273565,4.466984992480175,9.025416666666667,8.58541666666667,8.067013751494715,8.832388487788611,7.641087501710652,4.941933209263211,9.786249999999999,9.497499999999992,9.884331814468029,9.388876395932478,7.8456811866476,7.3485912979374595,7.000624999999999,6.462916666666665,6.562480254531247,6.205271485719266,4.898258021541725,4.828786794591356,4.7125,4.8675,4.466577174665374,4.690411313352886,3.304168810439426,3.0316855418614086,7.962249999999999,7.4945,7.325170670062582,7.568318924918706,5.663196505593962,5.433728746687687
2007-11-30,POMKH,4.6275,4.36,9.5,8.25,6.863333333333332,4.98,7.112,4.747000000000001,4.661249999999999,4.533504831151403,4.52529008543601,4.878372808826583,5.029422914640939,6.476875,6.6135416666666655,5.764752332733721,5.35648334395282,6.662859115784074,6.085617701306647,9.437916666666666,8.75666666666667,8.640208250896828,8.92700325323276,9.032191182672902,8.60081761888553,10.0975,9.602499999999992,9.230599088680817,9.422289146708032,8.922673687598996,9.375272677187695,7.263125,6.893333333333331,6.682821486052081,6.289511097589995,5.621177077718577,5.759403973370394,4.464375,4.8625,4.671946304799224,4.71228688004039,5.097382644038973,4.933309086484869,8.265749999999999,7.657,7.23990240203755,7.528921160451697,6.89669498237285,6.62676908604502
2008-02-29,POMRB,4.4125,7.43,10.725,9.97,7.195,4.19,9.94,4.7215,4.724374999999999,4.485102898690841,4.530100435811374,4.18854826267814,4.1135890100175265,6.478229166666667,6.409791666666665,6.430851399640233,6.031692636176566,6.797152678040874,6.341618504975319,9.831458333333334,9.29416666666667,9.474124950538098,9.185957223730421,8.68310814794981,8.3666490166697,9.893749999999999,9.969999999999992,9.52635945320849,9.455834084335063,10.158663378374168,8.970406542689405,7.37625,7.107916666666664,6.887692891631248,6.404048303900136,7.051299547102223,6.98066496934475,4.495625,4.5625,4.479167782879534,4.593778210803712,5.47026787879242,5.459962360820802,8.450750000000001,8.2675,8.319941441222529,7.730611697852644,7.507549167631811,7.23014251790428
2008-05-31,PREMON,5.856,8.863333333333333,12.555,12.2,8.958333333333334,5.025,10.086,4.8168125,4.769624999999999,5.033461739214505,4.886036627224802,6.111241876773006,6.052208820323378,6.8275,6.543958333333332,7.403844173117474,7.4166666917783095,8.606032431776322,8.051308621594904,10.1834375,9.581666666666669,10.706474970322859,9.673279642115236,11.012722299856776,11.127887117798007,10.05625,10.224999999999993,10.595815671925095,9.489515684174561,10.400476146141738,10.667146043587165,7.360833333333334,7.418333333333332,7.715949068312082,6.711499181011278,8.712911284721905,8.641601349520714,4.579375000000001,4.366249999999999,4.69750066972772,4.636399167470343,5.864706465920036,5.786091654196861,8.63725,8.264,9.026364864733518,7.9428346496705435,10.362167107941406,9.944347360761942
2008-08-31,MONSOON,3.7975,4.996666666666667,7.545,7.83,6.32,4.305,7.412000000000001,5.0361875,4.673374999999998,4.539077043528703,4.707190185080382,3.3861472473940073,3.283630856450243,7.289583333333333,6.412499999999999,6.440973170537151,6.53731864114169,5.248831377734271,4.566380904732468,10.25125,10.081250000000002,9.441884982193715,9.361118919412698,7.470145864119326,5.411896584543589,10.828750000000001,9.562499999999993,9.489489403155057,9.52328259264718,8.53211343788345,9.312646911877746,7.4279166666666665,7.334166666666665,7.15756944098725,6.685853957998996,5.9604779855757695,5.663973995612398,4.586875,4.624999999999999,4.540500401836632,4.550907093311343,3.1806636006894933,3.090386617632911,8.342937500000001,8.6375,8.38061891884011,7.9241062314395165,5.991850730067984,5.579973496612268
2008-11-30,POMKH,5.775,7.68,10.3175,12.2,7.076666666666667,4.615,7.109999999999999,5.123875,4.960249999999998,5.033446226117222,5.013542884530498,5.039520554903552,4.98130347646257,7.314166666666667,7.2425,6.93658390232229,7.136747828327612,6.501570331508639,5.921478384821089,10.133750000000001,10.285625000000003,9.79213098931623,9.497575421905006,9.901809675864888,9.269173837709872,11.1075,10.549999999999994,10.573693641893033,9.557203760048958,9.036435662918676,8.253756753770755,7.535416666666667,7.387499999999998,7.125208331259017,6.749525762046932,6.301174205860685,5.9292517234194975,4.7375,4.533749999999999,4.570300241101979,4.529617725139035,5.0502799405992755,4.938674647393091,8.034375,8.636999999999999,7.872371351304066,7.878004774575459,7.2897516814691246,6.770050816206763
2009-02-28,POMRB,5.0200000000000005,7.8066666666666675,10.45,12.2,7.518333333333333,4.615,7.5875,5.3078125,5.112124999999997,5.028067735670334,5.106900853299267,4.524378333169014,4.636351427201699,7.547083333333333,7.336666666666666,7.284617008060041,7.669394708762865,7.0468583440186645,6.4381372091428535,10.024583333333332,10.216875000000003,10.055278593589737,9.633418610318973,9.944453221720714,10.464409411519828,10.89125,11.107499999999995,11.22421618513582,9.591245410769176,10.930883048212932,10.472799950861981,7.82275,7.468333333333332,7.282458332088743,6.858004752256011,7.603788444629469,7.237462028189009,4.9350000000000005,4.639999999999998,4.588180144661187,4.513933572702851,5.253866579686169,5.116806406030373,7.774375,8.048874999999999,7.75842281078244,7.8714398962572725,8.58243532702206,8.112186544659233
2009-05-31,PREMON,5.9499999999999975,8.683333333333334,11.89,12.2,9.495,5.805,9.97,5.2228125,5.135624999999996,5.396840641402199,5.4109017760289255,6.495184510063481,6.399482336760556,7.440416666666667,7.291666666666667,7.8441035381693585,8.50422902187048,8.870726876311473,8.122912812443317,9.711770833333333,10.050625000000004,10.789167156153841,9.95885706663878,11.872154117650975,12.249945003415519,10.181249999999999,11.107499999999995,11.614529711081492,9.625407972745942,11.4229114358512,11.696224088116274,7.778104166666667,7.602499999999997,8.167474999253246,7.184769120449598,9.202787181543348,8.947187787616665,5.075625,4.834999999999997,5.074908086796713,4.720924040998224,5.751482799990236,5.576883074526789,7.586791666666667,8.019874999999999,8.643053686469464,8.066730330182239,10.398900734824476,9.964134152766785
2009-08-31,MONSOON,5.175000000000002,7.04,7.336666666666666,6.1,8.082,5.105,5.4479999999999995,4.74125,5.479999999999996,5.30810438484132,5.488718445032711,3.718741234271347,3.5411803012390046,6.655833333333335,7.802500000000001,7.522462122901615,8.224756708451903,5.461026026909748,4.604286646398149,9.2140625,9.99854166666667,9.408166960358972,9.5747988692533,7.683216731200096,7.361675432160103,9.50625,10.674999999999995,9.408717826648894,9.659643963525696,9.379056388658077,9.021822015318328,7.400291666666666,8.042999999999997,8.133284999551949,7.31815155016072,6.4631386930872345,6.100411680763043,4.851875000000001,5.0349999999999975,5.086944852078028,4.794452662889093,3.3800754355525657,3.4068341532290827,7.687520833333333,7.528874999999999,7.365032211881679,7.8737114798159045,6.549933779251342,6.174384443381233
2009-11-30,POMKH,3.7175,4.783333333333334,8.023333333333332,8.25,4.9575,4.94,7.573333333333332,4.498125,4.965624999999996,4.671862630904792,5.180672199568253,5.557166697783975,5.698788895046849,5.962291666666667,7.078333333333335,6.4268106070743025,6.7759384835776295,6.929945792868448,6.077955854055644,8.658541666666668,9.425000000000002,8.854233509548717,9.346538202851928,10.1263921826901,10.066810639007537,9.35,9.687499999999996,8.945230695989336,9.694018442442209,9.441068229574977,9.441301562826359,7.151249999999999,7.513208333333331,6.862970999731169,7.077716787003986,7.147928727096367,6.893938764926861,4.5875,5.116249999999997,5.028166911246816,4.834071342541242,5.099588794396612,4.846199549408625,7.411583333333333,7.644708333333332,7.448352660462341,7.8617499116293645,7.198533015945047,6.864571273925804
2010-02-28,POMRB,3.225,4.426666666666667,8.762500000000001,10.75,6.6149999999999975,2.5,7.93,4.198125,4.516874999999996,4.093117578542875,4.757056826217905,4.585967816627395,4.186212805461675,5.42375,6.233333333333335,5.626753030911249,5.485795467268858,7.082685543467625,6.553655481395377,8.128124999999999,9.003125000000004,8.81754010572923,9.259011516677441,9.741701926989634,10.196091221480858,9.39375,9.324999999999996,9.667138417593602,9.728534650557394,10.588079897410092,9.950008904130893,6.6501875,7.287374999999997,6.7637825998387004,7.050029580445258,7.640153630101453,6.664551336429077,4.374375,4.587499999999997,4.01690014674809,4.427016441861975,5.298365649352547,4.977076221309202,7.299333333333334,7.730333333333332,7.641011596277405,7.879308881726256,8.260541511223739,7.915238738155013
2010-05-31,PREMON,5.8,6.5150000000000015,9.133333333333333,12.4,8.406,5.805,7.42,3.8853125,4.479374999999997,4.7758705471257255,4.984055709394985,6.227973237844837,5.818629013846932,5.382083333333334,5.691250000000002,5.98205181854675,5.582242971875784,8.503287897918847,8.169545706523927,8.0234375,8.313958333333337,8.943857396770872,9.238157820151253,11.279747679633147,11.60110283477583,9.4275,9.374999999999996,10.760283050556161,9.763186415172557,10.890067343894133,11.132037022326283,6.580770833333333,7.015124999999998,7.420669559903221,7.231339896316038,8.982395153943344,8.796434196881467,4.03625,4.587499999999997,4.732140088048854,4.640262699172251,5.720777087904309,5.629229534331177,7.774666666666665,7.092833333333333,7.552606957766443,7.852438423154234,10.28642449966991,9.938671785255636
2010-08-31,MONSOON,2.9250000000000003,4.9,5.85,6.25,5.1625,3.4,7.099999999999999,3.8834375,3.9168749999999974,4.0355223282754356,4.503959281668479,3.472287999965234,3.601845461579581,5.506458333333334,5.156250000000002,5.54923109112805,4.989733079246558,4.8809768253388,4.810726610298136,7.574895833333334,7.942291666666671,7.706314438062523,8.742923607511937,6.611107694502925,7.158404076069973,9.5821875,9.412499999999996,8.956169830333696,9.797912953451775,8.971998764620633,8.194289859516912,7.061291666666666,6.285249999999998,6.517401735941933,7.020904579707481,6.005413778666715,6.018952447674581,4.12875,4.161249999999996,4.199284052829312,4.410700125557086,3.5607637551279394,3.8503968112934683,7.95225,7.505833333333333,7.3715641746598655,7.7978548628818904,6.078912197859183,5.91563820209065
2010-11-30,POMKH,3.4650000000000003,6.59,8.6725,8.37,7.321666666666667,3.94,9.724,3.8959375000000005,3.8537499999999976,3.8073133969652613,4.194167660894129,4.955886671405088,4.707483462289295,5.890000000000001,5.607916666666668,5.9655386546768305,5.4495828326100835,6.165731714278868,5.9671845925125275,7.320729166666665,8.104583333333338,8.092788662837513,8.730248060034723,8.53265985294095,7.828386465743037,9.696875,9.442499999999995,8.721701898200218,9.832779486590754,9.129624818337238,8.810247353080829,7.282,6.876291666666664,6.839107708231826,7.078514612128957,6.017564133335706,5.6388195817063895,4.344375,3.9112499999999963,4.095570431697587,4.292017904633925,4.903220442353697,4.864114511329319,8.4175,8.0435,8.312538504795919,7.9665796101805375,7.302044338606066,7.081577829782804
2011-02-28,POMRB,3.4625,3.615,4.525,11.8675,8.094999999999999,4.24,7.2,3.8918750000000006,3.9131249999999977,3.6693880381791564,3.9240605951081697,4.046456499622278,3.8480834096828977,6.438749999999999,5.405000000000002,5.025323192806098,4.449633878275628,6.621984842836175,6.379964983716162,7.6468750000000005,7.045208333333337,6.6656731977025085,8.116344956771393,8.835223359723644,8.549593237150816,9.493125,9.721874999999995,9.98002113892013,9.86779733140929,10.350690085572086,10.06616851084329,7.284062499999999,7.2462916666666635,7.341464624939095,7.219776139095303,7.464612407410073,7.545055736183589,4.261875,4.346249999999996,4.153342259018553,4.238700117602088,4.711666134435449,4.316123136962134,8.846250000000001,7.861000000000001,7.867523102877552,7.918168451664522,8.258388436217274,7.8983741056878305
2011-05-31,PREMON,5.6625000000000005,10.395,11.3375,12.2,8.691666666666666,5.79,11.872,4.0218750000000005,3.8787499999999975,4.466632822907494,4.22259757970085,5.826070105347246,5.729844314956857,6.2225,6.375000000000002,7.17319391568366,7.311783279934911,8.001152810999258,8.034058553483966,7.9009374999999995,7.596250000000003,8.534403918621505,8.582461469241652,9.480467022157768,8.911416250991245,9.368125,9.671874999999995,10.868012683352077,9.902942166341624,10.885232867802534,11.620908476348408,7.043541666666666,7.31770833333333,7.881545441630124,7.416739141785408,9.25920342632801,9.362485119817773,4.1825,4.342499999999996,4.808005355411131,4.476912909706774,5.669040638358632,5.6676716962277975,8.575,8.974,9.469313861726532,8.267570487885568,9.449231086922703,9.07306411485387
2011-08-31,MONSOON,3.03,5.41,6.255,4.82,4.8933333333333335,2.755,6.0779999999999985,4.3746875,3.9049999999999976,3.8919796937444966,3.8857191202462054,3.1172104853730644,3.3608676781504023,6.394687500000001,6.502500000000001,6.467916349410196,7.022940287422926,4.896188420233985,4.8173933215200595,8.2240625,7.697500000000003,7.622642351172903,8.241642244067487,5.880391252307659,5.707859679010815,9.4634375,9.314374999999995,8.448807610011247,9.938153865306493,8.9336657829347,7.828352282381246,6.569166666666667,7.250416666666663,6.686260598311407,7.156358238892815,6.284642462037383,6.125434397031945,4.166874999999999,4.181249999999996,3.986803213246679,4.1584597568460575,3.481132312778625,3.7260539199676854,8.668999999999999,8.718499999999999,8.112788317035918,8.118665870783126,6.767152045549149,6.293540994275617
2011-11-30,POMKH,4.4,4.3500000000000005,10.3,8.8,5.666666666666668,3.95,8.576,4.6746875,4.138749999999997,4.095187816246698,3.915432897412313,4.682288576901008,4.506255380151586,6.562916666666666,5.942500000000002,5.620749809646117,6.082930734661856,6.239357103934848,6.017077240907529,8.191145833333334,8.104375000000005,8.693585410703742,8.538645362469062,8.234495419631616,8.46178001131988,9.605,9.421874999999995,8.589284566006748,9.973521891463237,8.852424005584092,8.160321037486508,6.171458333333333,6.836666666666664,6.278423025653511,7.00849954418137,6.146952778815316,5.819862392556419,4.232500000000001,4.183749999999995,3.9720819279480075,4.074754416784846,4.680835771220023,4.613282997697665,8.709999999999999,8.4315,8.298072990221552,8.181539396278087,8.342612457169949,7.941543643135109
2012-02-29,POMRB,5.35,7.2325,5.4825,12.2,5.954999999999999,4.105,9.1,4.7471354166666675,4.610624999999997,4.597112689748019,4.189505150456907,3.9869003192400942,4.024950426458535,6.1424166666666675,6.846875000000001,6.265449885787671,6.722822208639675,6.422467941221001,6.163112058313219,8.029739583333333,8.343750000000005,7.409151246422246,8.091882838937227,7.747490872628232,4.415053854277597,10.173749999999998,9.504999999999994,10.033570739604048,10.009042244743314,10.194874289529615,10.62388613857182,6.086746369949495,6.301666666666664,6.149053815392106,6.907022292987294,7.1064461120929145,7.061506726663209,4.363046875,4.149999999999995,4.025249156768805,4.030051530940488,4.56818865807496,4.289927263507963,8.39025,8.9065,8.618843794132932,8.286747959863451,8.091470958133604,7.644212027973654
2012-05-31,PREMON,6.1750000000000025,8.123333333333333,10.116666666666667,13.0,7.649999999999999,6.45,10.3,4.722708333333334,4.738749999999998,5.2282676138488124,4.662533489208314,6.111336272151367,6.328575527230206,5.888375,6.2789583333333345,7.008603264805936,7.691013068007585,8.252265793975262,8.217571897986025,7.8724375,8.038541666666672,8.492157414520015,8.384045801916345,10.32960592668675,11.062027198424808,10.4425,9.704999999999995,11.220142443762429,10.044695044924422,10.813232333271534,11.59222692503256,6.174802263708513,6.041249999999997,6.749432289235263,7.0101381837067205,8.414180285874266,8.513970097775932,4.50546875,4.314999999999995,4.995149494061282,4.423886131523271,5.600335884723938,5.691948137626151,8.09125,8.5135,9.291306276479759,8.49156161994996,10.495343775940139,9.979635468751015
2012-08-31,MONSOON,3.0970833333333334,4.317666666666667,6.184583333333332,8.57,5.257304292929293,3.139375,5.091999999999999,4.569895833333334,4.755520833333331,4.375793901642621,4.351887452118074,3.442719612043864,3.5801519571456977,5.7199374999999995,6.005875000000001,5.932228625550228,6.443154978816814,4.849466750739262,4.863112675261495,7.997125,8.020937500000004,7.569127782045342,8.061893758121014,5.981831812603999,6.103019195250026,10.2575,10.642499999999995,10.160085466257458,10.08043968391256,9.01133673851495,7.411981037330724,6.3133340097402595,6.132242739898987,6.152581090712875,6.827279905476694,5.385889702152948,5.584682374681954,4.5960937500000005,4.411093749999996,4.252839696436769,4.201660790525943,3.3610618435321635,3.4644664836190016,7.81175,8.267000000000001,7.611583765887855,8.248104307351475,6.695323831809565,6.204489579188691
2012-11-30,POMKH,4.1375,3.41,9.112,7.2,6.007142857142857,4.705,7.169999999999999,4.392239583333334,4.689895833333331,4.280476340985572,4.30607717041654,4.962030668429935,4.610950096232938,5.473895833333333,5.770875000000001,4.923337175330137,4.9814771066617425,6.069192474781392,5.886064316629729,8.515729166666667,7.723937500000004,8.186276669227205,8.212340445403191,8.736020628449827,10.049735845095967,10.1875,10.242499999999996,8.976051279754476,10.116300522135623,9.560419070501375,9.48388886325671,6.5303590132124825,6.217361787518034,6.0944057972848675,6.74744022476236,5.593218571857201,5.8995982732401675,4.51296875,4.599843749999995,4.433703817862062,4.2741786239367885,4.597977507790939,4.431680321098682,7.413833333333334,7.9155000000000015,7.434950259532712,8.181119861181534,8.506564560214425,8.130851876335152
2013-02-28,POMRB,4.3900000000000015,6.8249999999999975,7.668000000000001,12.32,6.722777777777778,4.075,8.270000000000001,4.1491145833333345,4.449895833333331,4.324285804591344,4.324123889097563,4.170611699063971,4.1254673119835115,4.798666666666667,5.6690000000000005,5.6840023051980815,5.5607879935256435,6.161417986364117,6.24306699662918,8.558072916666667,8.270312500000005,7.978966001536323,8.130902027629457,6.843694984728407,5.349289006867829,10.57125,10.272499999999997,10.313630767852686,10.152328947363308,10.506721592075275,10.52166309075122,6.580012646735209,6.409306231962479,6.345754589482032,6.757234354109254,6.797040234846218,7.035230942467829,4.231484375,4.592343749999995,4.290222290717237,4.23091387306903,4.581597942623225,4.235051215423361,6.943166666666666,7.708000000000002,7.768970155719628,8.206792914171189,8.403672744182735,8.107690335966927
2013-05-31,PREMON,5.71375,6.5625,12.079999999999998,12.32,8.618422250000002,5.815,7.946666666666666,4.013255208333335,4.334583333333331,4.880071482754807,4.667375241465971,6.092497131617472,6.0448647944260046,4.332291666666666,5.278791666666667,6.035401383118849,5.967640337117398,7.973926220381482,8.209452142784956,8.08925,8.761145833333337,9.619379600921793,8.702862247915405,10.500841753541922,9.870857051736653,11.68,10.102499999999997,11.116178460711613,10.188485340560648,11.092150674756695,11.899829595487335,6.431273877976191,6.651411794462481,7.25482165368922,6.984679522331477,8.399097181012499,8.683194967773318,3.96421875,4.433593749999996,4.900133374430342,4.510264237310963,5.774730207894189,5.883984656272475,6.574583333333333,7.119666666666668,7.840048760098443,8.203353709189592,10.357258833041243,10.058800720380164
