Date,Season,Ramnagar,Billawar,Samba,Hiranagar,Ramnagar_Trend,Ramnagar_SMA,Ramnagar_EWMA,Ramnagar_DES,Ramnagar_TES,Ramnagar_ARIMA,Billawar_Trend,Billawar_SMA,Billawar_EWMA,Billawar_DES,Billawar_TES,Billawar_ARIMA,Samba_Trend,Samba_SMA,Samba_EWMA,Samba_DES,Samba_TES,Samba_ARIMA,Hiranagar_Trend,Hiranagar_SMA,Hiranagar_EWMA,Hiranagar_DES,Hiranagar_TES,Hiranagar_ARIMA
2010-05-31,PREMON,9.248333333333337,8.22,7.8629411764705885,9.062777777777775,7.267842261904764,7.461369047619053,7.977237212946699,6.897700929322178,9.808311257347452,9.01151991015435,5.744851190476189,6.37970238095238,6.9588535802741465,7.679557932341298,7.831473574204525,7.454283203003781,6.40687908496732,6.372508169934644,6.709118633047557,6.033891572938828,6.913006831051513,7.012160037787599,8.009493686868685,8.628679834054834,8.677832017590415,8.870858889728689,10.252166770481839,10.229794161116466
2010-08-31,MONSOON,5.430714285714287,2.49,5.569411764705882,6.212999999999999,7.20418942577031,7.2538690476190535,6.958628042053734,6.92592414299372,5.614142408792958,5.849658809693132,5.298988095238094,5.789285714285713,5.171312148164488,6.127285155764957,4.040913780023643,4.047672041900052,6.258770424836602,6.504305555555559,6.253235885710887,6.044126275998018,5.072601896498396,5.351253443673119,7.655134920634921,8.219804834054834,7.691899210554249,8.378498466814028,6.783805821223086,6.940104717702502
2010-11-30,POMKH,6.442500000000003,4.431666666666667,5.498235294117646,6.965238095238098,6.837664565826332,7.2818154761904825,6.752176825232242,6.954262838877705,6.733243323883919,5.717877661769902,4.45547619047619,5.700416666666665,4.8754539555653595,5.515404833791101,5.175192945294152,4.327751024761339,6.097941176470588,6.309452614379088,5.95123564907359,6.024128098283945,5.823069189826096,5.968454826958119,7.514311507936508,7.7991825396825405,7.401234764427788,8.098388087238611,7.28499876198569,7.408727900231282
2011-02-28,POMRB,7.384705882352941,4.448571428571428,5.9017647058823535,7.803333333333334,6.450551470588236,7.126563375350146,7.0051884480805215,6.982717489368651,7.318352129384305,6.823602578809755,3.8993928571428573,4.897559523809523,4.7047009447677866,5.009212673992746,6.164448900119765,5.916080224769004,5.889534313725489,6.208088235294121,5.931447271797095,6.074396513095035,6.308687816341881,6.090948492877869,7.563410714285714,7.5110873015873025,7.562074191990007,8.062835624030916,7.980022580248593,8.182820473991557
2011-05-31,PREMON,6.937142857142858,4.683333333333334,6.981764705882353,9.088571428571427,6.29727468487395,6.548765756302526,6.977970211705456,7.011288566478004,9.856165587979959,9.024548730195985,3.692684523809524,4.013392857142856,4.696153900194005,4.7151156360926585,6.874987918491247,6.330417250462105,5.730759803921568,5.987794117647062,6.351574245431198,6.333248974722884,7.112002132071758,6.762251875264664,7.590880952380952,7.5175357142857155,8.172673086622575,8.393742021921934,9.33356928270717,9.277857183924109
2011-08-31,MONSOON,4.644999999999999,1.5780000000000003,4.783333333333332,6.580000000000001,6.124707282913167,6.352337184873954,6.044782127023273,7.039976543350667,5.183116623708152,5.724018036469254,3.4849464285714284,3.7853928571428557,3.4488923401164033,3.3418306571345777,2.0155215212616278,2.151357721241305,5.673774509803922,5.791274509803924,5.724277880592052,6.119921617530751,5.025063195605773,5.073050779746615,7.619309523809523,7.609285714285715,7.535603851973546,7.96477261309065,6.26701618336605,6.380198450401508
2011-11-30,POMKH,6.0020000000000024,3.69,5.014117647058824,6.818,6.116476190476192,6.242212184873954,6.027669276213965,7.06878190470496,6.230216672289977,5.860639623041167,3.3795,3.599976190476189,3.5453354040698417,3.1293521451168997,3.605891707449227,3.9684234083047834,5.678194444444444,5.670245098039219,5.440213787178761,5.950274670066152,5.606969191220066,5.42366930829039,7.75775,7.5724761904761895,7.248562311184127,7.631448882356133,7.144232997587374,7.220548163626724
2012-02-29,POMRB,6.444666666666667,3.5283333333333338,5.93,8.177999999999999,6.2780707282913175,6.007202380952386,6.194468232395046,7.097705129236961,6.828018229561765,6.922834751905335,3.4644791666666666,3.3699166666666653,3.5385345757752384,2.988791408740664,4.659229862719261,5.1523762639006225,5.67542595996732,5.6773039215686305,5.636128272307257,5.967820770912268,6.031416562202605,5.673887002665722,7.7644138104838705,7.666142857142855,7.620337386710476,7.722138910785181,7.836503048739828,8.002504964370502
2012-05-31,PREMON,7.811333333333335,4.76,6.988888888888887,9.821428571428571,6.321391456582633,6.225750000000005,6.841214272770362,7.126746700826347,9.274542649018887,8.493393805273566,3.526333333333333,3.389083333333332,4.027120745465143,3.4501083655535973,5.452041526914257,5.433307681899084,5.773915290210287,5.679084967320264,6.17723251893991,6.197278882630849,6.904458447180023,6.613478881983019,7.718530001920122,7.849357142857141,8.500773860597715,8.29302421885884,9.410521199326162,9.323749746861942
2012-08-31,MONSOON,5.0635658263305325,2.181166666666667,4.7540612745098025,5.900453341013824,6.3908081232493,6.330391456582638,6.13015489419443,7.155907096493921,4.897020117604181,5.44446854167983,3.6042500000000004,3.5398749999999986,3.2887391139457525,2.8563990369944365,1.3234441464285855,2.042375950781279,5.91242726416983,5.671766952614382,5.6079640211678665,5.957662864063027,4.866514429707117,5.056258297846685,7.641488719278034,7.679470478110596,7.460645652764159,7.690053093493318,6.623034535503908,6.724954949448236
2012-11-30,POMKH,5.9300000000000015,3.581666666666667,5.831304347826087,7.130476190476191,6.534141456582634,6.312391456582638,6.050092936516658,7.185186808770392,6.08716483338427,5.866141904191608,3.7505000000000006,3.5127916666666654,3.4059101350341185,2.9633397306838263,3.37137788759114,4.121566446008583,5.977836039422355,5.8760636278061975,5.697300151831154,5.9420388154365185,5.477926013773808,5.3739955363457685,7.420876008064516,7.757589525729644,7.3285778678489715,7.485703962298427,7.059651969283401,7.117080383713638
2013-02-28,POMRB,7.072000000000001,4.260000000000002,6.22090909090909,7.2491935483870975,6.545195728291317,6.469224789915972,6.458855761909995,7.21458632634489,6.699389733840821,6.778319375773139,3.7070208333333334,3.6957083333333327,3.7475460810204715,3.38069912043439,4.247965594775335,4.610388981922017,5.8246235189975195,5.94879090053347,5.906743727462329,6.004853815945125,6.1183370349639485,5.8604232923482185,7.193525177611366,7.525387912826419,7.296824140064222,7.345316447813751,7.9208570104875875,8.09481159351549
2013-05-31,PREMON,8.330666666666666,5.198333333333333,7.221250000000001,8.98533333333333,6.421406862745098,6.599058123249304,7.207580123812663,7.2441061396273545,9.299372488268215,8.293759772764304,3.566666666666667,3.805291666666666,4.327860981945616,4.176468274352198,5.440786307617347,5.514747863096126,5.4827757328722,6.006881178311248,6.432546236477398,6.2675847525298805,7.037936450650838,7.0452743176670145,6.822210061443931,7.316364103302609,7.9722278173718655,7.73134755093017,9.063808211924316,9.030316918626909
2013-08-31,MONSOON,4.632666666666666,1.3950000000000002,3.2960000000000003,4.917741935483869,6.039633169934641,6.491333333333338,6.177614740954264,7.273746732134349,5.022232912609422,5.329679770410787,3.4602083333333336,3.6087499999999997,3.1547165891673696,3.2517434429721392,1.7103266094966147,2.296557975757768,5.170519886363636,5.642365859683798,5.177927741886439,5.721010747037523,5.022561110480845,5.1871343736616495,6.3895846774193545,7.070686251920121,6.750433464616667,6.939373959005007,6.068105246232635,6.139080347734242
2013-11-30,POMKH,5.370588235294118,3.245,4.5545833333333325,5.142666666666669,5.5597651143790845,6.351480392156867,5.854804138690206,7.303508605837935,6.099488311309356,5.853472479695147,3.2079166666666667,3.524583333333333,3.1908299535004216,3.203266697022409,3.313262965384096,3.624885676138013,4.804260416666666,5.323185606060609,4.9285899784651965,5.454932872570359,5.265575275105032,5.260700807090316,5.99295430107527,6.57373387096774,6.1073267454366675,6.305352158666522,6.322715241832638,6.405384674886411
2014-02-28,POMRB,4.577222222222222,3.745,4.999583333333333,5.7760000000000025,5.505896241830065,5.727785947712423,5.343771372103012,7.333392254296011,6.595652406833789,6.815143852651914,3.2533333333333334,3.395833333333333,3.412497972100253,3.382311020403983,4.076398446281858,4.356282103967074,4.8496041666666665,5.0178541666666705,4.956987320412451,5.300408595731672,5.663058763426251,5.101708868223661,5.902139304915516,6.205435483870966,5.974796047262002,5.950701270660339,6.651714411701962,6.812422620161083
2014-05-31,PREMON,6.986500000000001,3.695,5.5124999999999975,7.2854838709677425,5.558620506535949,5.3917442810457565,6.000862823261808,7.363398181390535,8.710260010929922,8.26335244318608,3.54875,3.0199999999999996,3.5254987832601516,3.521446061224107,5.1275832093285,5.187696818888487,5.165523097826086,4.59066666666667,5.17919239224747,5.268072076256329,6.407818623771196,6.335624617197583,6.006015261666404,5.78047311827957,6.499071176744298,6.10083849391422,7.707848541715059,7.700351504725168
2014-08-31,MONSOON,5.5458823529411765,3.2616666666666667,5.3675,5.891071428571428,5.739525326797386,5.6200482026143845,5.818870635133555,7.3935268806931544,4.279846348864321,5.141454083674129,3.6887499999999993,3.4866666666666664,3.419965936622758,3.453722348488873,1.0477550935033202,1.4369758285940537,5.3715783514492745,5.10854166666667,5.254515435348481,5.219827088188574,4.146260672699158,4.126418661379704,6.040206513262826,6.02380549155146,6.2558712774751495,5.885378606858466,4.56583160417145,4.5845539924719985
2014-11-30,POMKH,4.879166666666666,3.741666666666666,5.010434782608695,5.000344827586208,5.923318070409982,5.497192810457522,5.442989047746799,7.423778855906431,5.693184807444249,5.71289735362807,3.743125,3.610833333333333,3.5486462286403206,3.588995246469431,3.4092813232806103,4.273991217985741,5.5325135869565205,5.22250452898551,5.156883174252567,5.11337546942131,5.062068792633752,4.89066321019033,6.086210844206673,5.9882250317813455,5.753660697519573,5.47777410242839,5.873730572361146,5.8323096060890816
2015-02-28,POMRB,6.5158823529411745,4.368333333333333,6.192173913043478,6.191851851851853,5.862980503565062,5.98185784313726,5.8721463698245495,7.454154615477117,6.172070151592184,6.2593044353360785,3.501874999999999,3.7666666666666657,3.8765210705175255,3.9671647683696447,4.239731059722855,4.371790729902048,5.436354166666666,5.520652173913046,5.570999469768932,5.260665266780497,5.610041447367579,5.978639870394634,5.941392868545885,6.092187994744307,5.928937159252484,5.482593825923667,6.33320484682897,6.394845342310808
2015-05-31,PREMON,6.5181818181818185,3.5066666666666664,5.607391304347825,7.237666666666665,5.977884098336304,5.864778297682715,6.130560549167457,7.484654663024337,8.766206971864793,7.925620327389808,3.310833333333333,3.7195833333333326,3.728579308977182,3.9075847962731727,5.228487095398435,4.987831462385853,5.3148007246376805,5.544375000000002,5.585556203600489,5.291469679514624,6.639093775898976,6.62693675364362,5.807687511403028,6.080233693669038,6.452428962218157,5.822262645700893,7.701785980896579,7.630883972965952
2015-08-31,MONSOON,5.5315,1.52,4.503333333333334,4.780344827586207,6.254475193107546,5.861182709447421,5.890936329500475,7.515279505360127,4.22936881480782,5.211900107147509,3.3294270833333335,3.284166666666666,2.845147585386309,3.0279721846062206,1.7044287312780133,1.9307539405452394,5.292454710144927,5.328333333333336,5.152667055493627,5.104392143433716,4.346408132308233,4.786169174575575,5.571480386790731,5.8025520434227325,5.783595308365377,5.460206343599297,4.542003795618413,4.62057287864754
2015-11-30,POMKH,5.812777777777778,3.955,4.9021739130434785,5.041428571428571,6.642248421717172,6.094585487225199,5.859672908811396,7.546029655329514,5.6500345036545525,5.490878877215496,3.6051041666666666,3.337499999999999,3.2890885512317856,3.285766490828177,3.0586078520651574,3.3871777814265096,5.4400388198757765,5.301268115942032,5.052469798513568,5.013618720805026,5.019301534304921,4.784931058269221,5.397471127531472,5.8128229793833235,5.486728613590655,5.226207065892489,5.387462520717834,5.3077042724074905
2016-02-29,POMRB,7.794999999999999,4.30375,6.121666666666667,4.26111111111111,6.7301319444444445,6.414364898989906,6.633803745286837,7.576905628635496,6.327199938983033,6.289883733190775,3.9142708333333336,3.3213541666666657,3.694953130739071,3.6795433532477406,4.01295517748073,4.450715262840918,5.596221281640286,5.28364130434783,5.480148545774807,5.181510114937438,5.5523261944675895,5.650339841124566,5.501011357416529,5.330137794198137,4.996481612598837,4.8252763331370305,6.071307908652986,6.115217429057172
2016-05-31,PREMON,8.34125,5.776666666666667,6.8585714285714285,7.776333333333335,6.513995248538012,6.870131944444451,7.316782247172103,7.607907937588174,9.149503445511812,7.558925900852646,3.9705624999999998,3.888854166666666,4.5276385451101095,4.680543497918637,4.724045568959803,4.51138413437054,5.6420248113270555,5.596436335403731,6.031517698893456,5.498601520831557,6.578458929859818,6.430744441158758,5.633652585765489,5.464804460864804,6.108422300892636,5.495435414646131,6.729850042624513,6.669919236891637
2016-08-31,MONSOON,4.4115,1.7233333333333332,4.501612903225805,5.07,6.329872441520468,6.590131944444451,6.154669348303262,7.6390370912608425,4.90493529545995,5.262159375709183,4.0709687500000005,3.9396875,3.405916460399399,3.7845263757896923,2.253542988000593,2.774911075374927,5.652794738863287,5.596006227876849,5.419555780626395,5.323900509228471,4.585176587845723,4.965408668823631,6.048214157706093,5.537218253968252,5.693053380535582,5.35640580616591,4.212780352013557,4.286770391445902
2016-11-30,POMKH,5.203684210526316,4.202,5.2703225806451615,5.812903225806452,6.164361659356726,6.437858552631585,5.774275293192484,7.670293616945389,5.961105540411003,5.540362806704727,4.049666666666666,4.0014375,3.724349876239639,3.9994294881529946,3.698897172106178,3.633802855787625,5.679700460829492,5.688043394777269,5.359862500633902,5.310776910390625,5.203181786853368,5.295206722540362,6.4171876622172785,5.730086917562722,5.74099331864393,5.447493710536049,5.321551888253032,5.202617169234992
2017-02-28,POMRB,6.931111111111113,4.859999999999999,5.83967741935484,6.806129032258067,5.938340664774682,6.221886330409364,6.2370096203599354,7.701678037448348,6.451479893699927,6.612508009793814,3.9996666666666667,4.140499999999999,4.178609925743784,4.4553781205010985,4.4361160590661255,4.504229729584333,5.790604838709678,5.617546082949312,5.551788468122277,5.414183093636415,5.778263119182336,5.788041697602072,6.46755978865406,6.366341397849461,6.167047604089585,5.825710770576634,6.361677599879083,6.263069452323934
2017-05-31,PREMON,7.881052631578946,5.05,7.355806451612903,8.18310344827586,5.920217148262814,6.106836988304099,6.89462682484754,7.733190874710828,9.073187629938323,7.706423905591939,4.007958333333333,3.9588333333333328,4.52716595544627,4.90784499057241,5.318053854089213,5.110671679282222,5.86241935483871,5.741854838709681,6.273395661518528,5.8236411216732575,6.688468855568167,6.581517246884376,6.410513070077864,6.468033926585093,6.973469941764095,6.58456274268523,7.979499550607142,7.9108230606600465
2017-08-31,MONSOON,3.063529411764706,2.0500000000000003,4.891612903225806,5.066206896551724,5.930385276917784,5.769844341245276,5.362187859614407,7.7648326440558035,4.75069249778009,5.038310124601274,3.8981249999999994,4.0405,3.5362995732677622,3.9878549107922963,2.1972464083688,2.192914491521135,5.903225806451614,5.839354838709681,5.720682558201439,5.707939816599721,4.78356519105812,4.897688056006038,6.327811457174638,6.467085650723024,6.210564723679147,6.354876579255448,5.103811971047103,5.200086662489795
2017-11-30,POMKH,6.406666666666666,3.9416666666666655,5.4548387096774205,5.36032258064516,8.208799019607843,6.070589955280363,5.779979382435311,7.7966038873484305,5.5645390272922395,5.43548849885053,3.86625,3.9754166666666664,3.6984464106273234,3.9513276618995175,3.931593193861011,3.929683829581813,5.889890552995393,5.885483870967747,5.614345018791832,5.702193556047255,5.445302994220432,5.569778298039244,6.276259292732665,6.353940489432701,5.870467866465551,6.192156757205212,5.831864562574562,5.755529201225169
2018-02-28,POMRB,5.809473684210527,4.241666666666667,5.981612903225808,6.597096774193549,10.614615153078775,5.790180598555217,5.791777103145398,7.828505127442641,6.379617766559232,6.655938233815221,3.9226666666666667,3.820833333333333,3.915734513043061,4.05014873441123,4.515508209900387,4.496696312745244,5.437361751152075,5.920967741935489,5.761252172565422,5.7974885741837054,6.007236778312523,5.989109464952463,6.045185298479792,6.301682424916572,6.16111942955675,6.380010049120169,6.462310345751261,6.4220051424083096
2018-05-31,PREMON,27.23,5.413333333333334,7.107188940092166,7.979718390804597,11.74580096073517,10.627417440660482,14.36706626188724,7.86053693486906,8.78822377807742,7.711010836202743,3.9499375,3.911666666666666,4.51477404115917,4.639190487311133,5.0791118225805985,4.827115794320518,5.109905299539171,5.858813364055305,6.29962687957612,6.1136689927919505,6.897577276667136,6.791520184282186,6.025267923353991,6.250836160548756,6.88855901405589,6.946413174580441,7.948379864286547,7.918334312719577
2018-08-31,MONSOON,2.9611111111111112,2.1380000000000003,1.5199999999999998,3.4210000000000003,,10.601812865497083,9.804684201576789,7.892699763716381,8.451362852593785,4.5524460504325575,,3.9336666666666664,3.564064424695502,3.7712791009751117,2.1497799779389064,2.3330181505120904,,5.015910138248853,4.3877761277456715,5.2787760584250645,4.888204111030345,4.917916165882407,,5.839534436410825,5.501535408433534,6.126939452069309,4.9993989472078795,5.10680857028315
2018-11-30,POMKH,15.55857142857143,4.071833333333332,6.206799999999999,6.846190476190476,,12.889789055973274,12.106239092374645,,8.493192025697361,5.637177674457844,,3.9662083333333333,3.767171988150634,,3.9499502219675775,3.960287432800161,,5.203900460829497,5.115385676647403,,4.7565363693000915,4.820676447190935,,6.211001410297154,6.03939743553631,,5.0718936373984045,5.02087302614844
