Date,Season,Delhi Cantonment,Patel Nagar,Punjabi Bagh,Rajouri Garden,Delhi Cantonment_Trend,Delhi Cantonment_SMA,Delhi Cantonment_EWMA,Delhi Cantonment_DES,Delhi Cantonment_TES,Delhi Cantonment_ARIMA,Patel Nagar_Trend,Patel Nagar_SMA,Patel Nagar_EWMA,Patel Nagar_DES,Patel Nagar_TES,Patel Nagar_ARIMA,Punjabi Bagh_Trend,Punjabi Bagh_SMA,Punjabi Bagh_EWMA,Punjabi Bagh_DES,Punjabi Bagh_TES,Punjabi Bagh_ARIMA,Rajouri Garden_Trend,Rajouri Garden_SMA,Rajouri Garden_EWMA,Rajouri Garden_DES,Rajouri Garden_TES,Rajouri Garden_ARIMA
2010-11-30,POMKH,20.10454545454546,9.11,4.5025,33.7,20.768011363636365,20.811136363636372,20.620550084408894,21.003582993477696,21.31986344764571,21.03825466722933,9.947291666666665,9.76375,9.724772604933538,9.627917906786104,10.38531367904769,10.436719953598725,4.207333333333334,4.961187500000006,4.811559381488664,5.2970750729470355,4.7743799716670345,4.650078869961891,33.21,33.53500000000002,33.377214058088086,33.02868390088403,33.8580064367154,32.958097340819215
2011-02-28,POMRB,20.634,9.975,3.155,32.65,20.642761363636364,20.848386363636372,20.625930050645337,21.004384524477864,20.98278483465335,20.601381347325326,9.782499999999999,9.943333333333333,9.824863562960122,9.869236551486315,9.552661994556713,9.584302705501466,4.201375,4.298375000000005,4.148935628893199,5.263546433497667,4.596274797742732,4.820571407982477,33.34875,33.17250000000002,33.08632843485285,33.006932800515045,31.16430110015885,31.644663093169783
2011-05-31,PREMON,20.822,9.835,4.901666666666666,33.5,20.727693181818182,20.687636363636372,20.7043580303872,21.087047792574946,22.436699234978057,20.616643292791004,9.698125000000001,9.95125,9.828918137776073,9.86964440547509,9.97241260710933,9.835325622366568,4.249895833333333,4.1162916666666725,4.450028044002586,5.253631764766141,4.6269972925206115,4.960525771929826,33.4875,33.24750000000002,33.25179706091171,33.10579623983203,33.30997952228655,32.26436080028044
2011-08-31,MONSOON,20.831,9.535,4.586666666666667,33.95,20.95925,20.597886363636373,20.75501481823232,21.135404382275983,20.605475066569095,20.712727668123524,9.735624999999999,9.613750000000001,9.711350882665645,9.67983501878522,9.956886089654672,9.8351164100751,4.360625000000001,4.286458333333339,4.504683493068218,5.239685430648596,3.9560712993003126,4.615746166443589,33.70125,33.45000000000002,33.53107823654703,33.25334243409589,33.790463981635476,32.84727860834363
2011-11-30,POMKH,21.142999999999994,9.785,4.21,34.0,21.01925,20.857500000000005,20.910208890939387,21.301611530429163,21.14425411905986,20.768066124227158,9.753124999999999,9.782500000000002,9.740810529599386,9.768088014112093,9.599153998704166,9.642291689461588,4.513125,4.213333333333339,4.38681009584093,5.220947891837655,4.393204256775393,4.986908019609411,34.015,33.52500000000002,33.71864694192822,33.387526912527164,34.25309476867884,33.01467042154114
2012-02-29,POMRB,21.448,9.6,4.333333333333333,34.06,21.077796875,21.061000000000003,21.125325334563634,21.53214605677225,21.2545013085058,20.943493982095806,10.03703125,9.688750000000002,9.684486317759632,9.683514805448805,9.697898730075385,9.733981744336994,4.496645833333333,4.507916666666672,4.365419390837891,5.2041105244569845,4.256937733972975,4.4719817178925485,34.249062499999994,33.87750000000002,33.85518816515693,33.51157011760702,31.54376729554208,32.19478512636073
2012-05-31,PREMON,20.488000000000003,10.35,4.943333333333333,34.6,21.061241477272727,20.977500000000003,20.87039520073818,21.225635789618945,22.90822184643983,21.1795473656967,10.3940625,9.817500000000003,9.950691790655778,10.127203808533674,9.78603149293111,9.647898506127436,4.786565476190476,4.518333333333339,4.596584967836068,5.195592937198183,5.00372191870771,5.565866143541895,34.453125,34.15250000000002,34.15311289909416,33.69328940395562,33.85875292407273,32.64735088594462
2012-08-31,MONSOON,21.633375,11.29125,4.413166666666666,34.7225,20.85225284090909,21.178093750000002,21.17558712044291,21.566707047864792,20.780200239066513,20.85597918256357,10.7078125,10.256562500000001,10.486915074393465,10.886941204119038,10.21759085176224,10.098998545490257,5.4143630952380954,4.474958333333339,4.523217647368307,5.180173614487783,4.174710105809573,4.632955150432011,34.678124999999994,34.34562500000001,34.38086773945649,33.86698244551341,34.42979883324552,33.127057349549304
2012-11-30,POMKH,20.20818181818182,10.885,6.702857142857143,34.86,20.946389204545454,20.94438920454546,20.788624999538474,21.112769714016057,21.550238921912207,21.219715008481707,10.9840625,10.5315625,10.64614904463608,10.910075989031274,10.81317378485622,10.865019815567978,5.848678571428572,5.098172619047624,5.395073445563842,5.195303921209497,4.426825567376256,4.8044102054151345,34.913125,34.560625000000016,34.5725206436739,34.03582821311726,34.91430742688109,33.29559994024137
2013-02-28,POMRB,20.71090909090909,11.01,6.862857142857143,35.0,21.08588589015152,20.76011647727273,20.75753863608672,21.078062824719108,21.16646286937388,20.746428617990645,11.06640625,10.884062499999999,10.791689426781648,10.997763567802101,10.839238151326894,10.87785707921493,5.876616071428571,5.730553571428577,5.982186924481162,5.212338523099574,5.450866690694388,5.753168118510764,35.1415625,34.795625000000015,34.74351238620434,34.20083893931024,32.237638881920454,32.69122313486913
2013-05-31,PREMON,21.978181818181817,11.15,5.888333333333333,35.54,21.230018939393943,21.132661931818184,21.24579590892476,21.630162383011246,22.581037903387486,20.729809382037157,11.09,11.084062499999998,10.935013656068989,11.118771590917051,11.0986249565259,10.962758873738789,5.461696428571429,5.966803571428576,5.944645488022031,5.216221877142567,6.827806348728923,6.810061500684677,35.33375,35.030625000000015,35.0621074317226,34.41789459574653,34.59306114041898,33.187419969772726
2013-08-31,MONSOON,21.259166666666676,11.15,3.6916666666666655,35.61,21.525018939393938,21.039109848484852,21.251144212021526,21.61732918085429,21.12263065062178,21.313910516787146,11.209999999999999,11.048749999999998,11.021008193641393,11.163428178589111,11.203438566759502,11.08306125190479,4.848690476190477,5.786428571428576,5.043453959479885,5.1909518760503905,5.584028138744396,5.098431494962609,35.055,35.25250000000002,35.281264459033565,34.61480182188532,35.197900313931505,33.57675064349881
2013-11-30,POMKH,21.735454545454544,11.215,4.105,35.51,21.719337121212124,21.42092803030303,21.44486834539473,21.82308946141733,21.62862144565016,21.28829640993078,11.443125,11.13125,11.098604916184836,11.221066145454271,11.080568352019185,11.126069381305136,4.4675,5.13696428571429,4.668072375687931,5.171516418036188,4.830788837799011,4.645842470336763,34.7125,35.41500000000002,35.372758675420144,34.7708051481018,35.70202498387932,33.72580858061489
2014-02-28,POMRB,21.543636363636367,11.64,4.556666666666668,32.12,22.05883522727273,21.629109848484852,21.484375552691386,21.851017484274358,21.778693724159062,21.49751728569662,11.903125,11.28875,11.315162949710903,11.51144661811657,11.146539702514854,11.183207282226757,4.596666666666668,4.560416666666672,4.623510092079426,5.158340321627192,4.438522044599927,4.525780666143443,34.8025,34.69500000000002,34.071655205252085,34.436249955795226,33.00273071354844,33.37570743202918
2014-05-31,PREMON,22.70000000000001,12.385000000000002,5.1450000000000005,35.68,22.5029797979798,21.809564393939404,21.970625331614833,22.38859001513829,23.27451138403424,21.51909594682232,12.60875,11.597500000000002,11.74309776982654,12.09034186886663,11.611626256488444,11.476696492499768,4.983541666666667,4.374583333333339,4.832106055247656,5.1531449367789754,5.205004100368302,5.500209809930357,35.015,34.730000000000025,34.71499312315125,34.64032090886137,34.759297978323914,33.89062693765785
2014-08-31,MONSOON,23.25333333333333,13.595,5.468333333333334,36.19,22.88656565656566,22.308106060606068,22.48370853230223,22.9445004364584,21.826547829057013,22.071629291456357,13.384375,12.208750000000002,12.483858661895926,13.070147950680852,12.176668144080935,12.060281275558374,5.26375,4.818750000000006,5.0865969664819275,5.152306460977995,4.376173693778349,4.548293350352678,35.705,34.87500000000003,35.304995873890746,34.886916344201296,35.359826681174894,34.17305902082656
2014-11-30,POMKH,23.29444444444445,14.415,5.423333333333333,36.63,23.23527777777778,22.697853535353545,22.80800289715912,23.278364287850273,22.807935265077553,22.624536942902616,14.067499999999999,13.008750000000003,13.256315197137555,13.950957588781948,12.991958020616641,13.046337683426003,5.524041666666667,5.148333333333339,5.221291513222489,5.150883815498866,5.031080216185225,5.508145960176153,36.40875,35.15500000000003,35.83499752433445,35.16050435499281,35.932636995897916,34.265907035375676
2015-02-28,POMRB,23.05333333333333,14.645,5.48,36.52,23.483611111111113,23.075277777777785,22.906135071628803,23.35685242538256,23.097900436035108,22.937980047299046,14.475,13.760000000000002,13.811789118282533,14.421645949561414,13.879336547765076,13.92570288955246,5.4803749999999996,5.379166666666672,5.324774907933493,5.1502320339832774,5.166323884566948,5.214920643382818,36.625,36.25500000000003,36.10899851460067,35.38126456196488,33.37946097513719,33.35339212316627
2015-05-31,PREMON,23.980000000000004,14.845,6.3039999999999985,36.91,23.670416666666668,23.395277777777785,23.335681042977285,23.818975490851066,24.663904854003043,22.991952710679733,14.545,14.375,14.22507347096952,14.72198788662275,14.517935312592495,14.387851108390096,5.196416666666666,5.6689166666666715,5.716464944760095,5.160504633081841,6.025060893617084,5.938988238504426,36.72125,36.56250000000003,36.4293991087604,35.62564939701994,35.79701437832398,34.51812870652261
2015-08-31,MONSOON,23.96,14.395,3.96,36.69,22.975972222222225,23.571944444444455,23.58540862578637,24.071181920224035,23.175634917474035,23.454250280034064,14.578125,14.575,14.293044082581712,14.547885695356277,14.79848354945168,14.681569160266694,5.187249999999999,5.291833333333338,5.013878966856057,5.139581375284956,5.356149429830188,5.256195023782978,34.2575,36.68750000000003,36.533639465256236,35.80599849437642,36.42913350451406,34.81371251653602
2015-11-30,POMKH,24.08222222222223,14.175,4.659999999999998,36.9,22.46821180555556,23.7688888888889,23.784134064360714,24.26758337398035,23.920320449412827,23.690885579547647,14.678958333333334,14.514999999999999,14.245826449549028,14.344331402439481,14.45248191223339,14.497448544366195,4.992374999999999,5.101000000000004,4.872327380113633,5.128228181236114,4.837031077825106,4.710632813155248,31.741249999999994,36.75500000000003,36.68018367915374,35.99061811645222,36.90841195505769,34.95279973014218
2016-02-29,POMRB,16.71,15.15,6.169999999999999,16.54,22.777118055555558,22.183055555555566,20.95448043861643,21.039160466740118,24.090682960476958,23.873988130066465,14.673958333333333,14.64125,14.607495869729417,14.886581761104413,14.255884554585133,14.290275432892264,4.798,5.273500000000004,5.39139642806818,5.137038631897329,4.703677161713344,4.845830462730621,31.702499999999997,31.760000000000026,28.624110207492244,33.332401992860866,34.23928361313178,33.877521670763464
2016-05-31,PREMON,26.26125,15.146666666666668,4.055,36.76,22.861423611111114,22.753368055555566,23.07718826316986,23.520237743772455,22.95367151327595,20.522028830940783,14.669791666666669,14.716666666666669,14.823164188504318,15.084582212630552,14.976363300181772,14.842648258542278,4.917249999999999,4.711250000000004,4.856837856840908,5.11770746413707,6.10625172723466,6.3381455475095105,31.6625,31.722500000000025,31.878466124495347,33.837653941269004,33.23304622268802,35.2114048445267
2016-08-31,MONSOON,24.15,14.053333333333333,4.654,36.53,23.99354166666667,22.80086805555556,23.506312957901915,23.98044670235929,22.93607665940776,23.20735373909198,14.551458333333333,14.631250000000001,14.515231846435924,14.465353646740034,15.156986159905887,15.037980011955165,4.7841249999999995,4.884750000000004,4.775702714104545,5.106585825437766,4.337918156099329,3.935423774309025,34.300000000000004,31.682500000000026,33.73907967469721,34.24162909425938,34.26175806902512,35.422602250905946
2016-11-30,POMKH,24.56666666666667,14.483333333333334,4.919999999999999,36.74,25.46166666666667,22.92197916666667,23.930454441407818,24.429765965535047,23.839034335499896,23.648408615603532,14.286249999999999,14.708333333333336,14.50247244119489,14.50911048492137,14.364671115442041,14.405344759984885,4.856833333333333,4.949750000000003,4.833421628462727,5.099145897909483,4.626658494494469,5.064764288599713,37.0325,31.642500000000027,34.93944780481833,34.61913646859417,35.070829803070914,35.61470843133712
2017-02-28,POMRB,25.2825,13.895,4.8450000000000015,37.8,26.042447916666667,25.06510416666667,24.47127266484469,25.008605685619138,24.217842119825363,24.078052489570915,14.146875000000001,14.394583333333335,14.259483464716933,14.15272596004349,14.420590459414075,14.455452399427854,5.219458333333334,4.6185000000000045,4.838052977077636,5.090818274638064,4.71523404842556,5.129849120014066,37.215,36.95750000000003,36.083668682890995,35.091438930415244,32.677312747637416,30.541800862264864
2017-05-31,PREMON,29.43375,14.28,5.961666666666668,37.36,26.186458333333334,25.85822916666667,26.456263598906816,27.223984386070143,26.19254410812667,24.64160158535286,13.993541666666665,14.177916666666667,14.267690078830158,14.264988315010056,14.236096935205905,14.095361868857381,5.281562500000001,5.095166666666671,5.287498452913249,5.097400985810426,5.487199237332386,5.387254470589262,37.45,37.10750000000003,36.5942012097346,35.437933401041356,35.42051483655496,35.79183314741963
2017-08-31,MONSOON,25.62375,13.805,5.6483333333333325,37.39,26.526437500000004,26.226666666666667,26.12325815934409,26.759006782595947,26.150494054753448,26.883800504395158,13.811875,14.115833333333333,14.082614047298096,14.005647574404097,14.336147636511827,14.21399182329162,5.1937500000000005,5.343750000000004,5.431832405081282,5.099739525919608,4.910541230971315,5.009440830386916,37.6025,37.322500000000026,36.91252072584076,35.74095227127509,36.188420220200484,35.85300985176483
2017-11-30,POMKH,24.245,13.505,4.4225,37.76,26.531156250000002,26.146250000000002,25.371954895606454,25.861955184890558,26.412097139830635,26.29423531683584,13.806666666666668,13.87125,13.851568428378858,13.719981023960747,13.90876825818968,13.951214676118353,5.048958333333333,5.219375000000005,5.028099443048769,5.085806817065299,5.3982513594633454,5.56505785654224,37.589999999999996,37.57750000000002,37.25151243550445,36.05352134303713,36.82224919347297,36.0566231877626
2018-02-28,POMRB,28.324,13.42,4.64,38.0,26.152718750000002,26.906625000000005,26.552772937363873,27.196523704538684,25.724332389429115,25.335418349016418,13.876354166666669,13.752500000000001,13.678941057027314,13.560737171658134,13.631671381737835,13.664521855040562,4.8676458333333334,5.168125000000004,4.872859665829262,5.074953336115262,4.888048164507317,4.836882001380872,37.498749999999994,37.627500000000026,37.55090746130267,36.35633823293879,34.308566673167626,30.171707854195443
2018-05-31,PREMON,26.43,14.713333333333335,5.008333333333334,37.06,27.4688125,26.155687500000006,26.503663762418324,27.09700889539151,28.264613729922946,26.733746190204215,13.980625000000002,13.860833333333336,14.092697967549721,14.320908338254016,13.647281314240992,13.507416622539962,4.862687500000001,4.92979166666667,4.9270491328308905,5.069133311373736,5.481754480494698,5.343449615237345,37.581250000000004,37.55250000000002,37.354544476781605,36.487452569971516,36.81662693296788,36.2838606906213
2018-08-31,MONSOON,25.6,13.929166666666667,5.151166666666667,36.96,,26.149750000000004,26.142198257450996,26.658595965250115,26.35236134708269,26.59162634740939,,13.891875,14.0272854471965,14.104906493381513,14.398886999726615,14.282217816462378,,4.805500000000004,5.0166961463652004,5.065288085178133,4.457867156573988,4.583466066435006,,37.44500000000002,37.19672668606896,36.58670650507469,37.30587673102909,36.290078642278594
2018-11-30,POMKH,34.7975,14.215,4.88,38.85,,28.787875,29.6043189544706,,26.53083500339328,26.127654172119634,,14.069374999999999,14.1023712683179,,14.010663622642596,14.055382538429425,,4.919875000000004,4.96201768781912,,4.924584953085978,5.175481241605193,,37.71750000000002,37.85803601164138,,37.68547286137617,36.530848465019716
