Date,Season,Sailana,Jaora,Bajna,Alot,Piploda,Ratlam,Sailana_Trend,Sailana_SMA,Sailana_EWMA,Sailana_DES,Sailana_TES,Sailana_ARIMA,Jaora_Trend,Jaora_SMA,Jaora_EWMA,Jaora_DES,Jaora_TES,Jaora_ARIMA,Bajna_Trend,Bajna_SMA,Bajna_EWMA,Bajna_DES,Bajna_TES,Bajna_ARIMA,Alot_Trend,Alot_SMA,Alot_EWMA,Alot_DES,Alot_TES,Alot_ARIMA,Piploda_Trend,Piploda_SMA,Piploda_EWMA,Piploda_DES,Piploda_TES,Piploda_ARIMA,Ratlam_Trend,Ratlam_SMA,Ratlam_EWMA,Ratlam_DES,Ratlam_TES,Ratlam_ARIMA
2006-02-28,POMRB,7.7375,9.982,6.903333333333332,13.126666666666667,24.68,11.945,7.499375,7.1999999999999975,7.186369621454947,7.981410842670498,9.044484133481875,7.922286874631936,9.979166666666668,12.976750000000006,10.900996099074835,11.727026580226713,12.0057851421071,9.879594249311335,5.952708333333334,8.471708333333336,7.012314636900482,6.6821888682586765,9.008975111619122,8.396851916924996,10.790104166666666,12.109166666666658,11.920085092263566,12.942627745609647,13.8771288077562,13.895108259645802,23.85375,20.638749999999987,21.434051601590916,18.53590314384213,20.472589568795122,21.307425613614598,11.255625,12.367812500000007,11.902793063520893,12.592190876906988,15.085415007098405,14.669592138994767
2006-05-31,PREMON,11.714999999999998,11.8625,7.8425,14.175,34.28,13.9375,7.1146875,7.915624999999997,8.997821772872967,8.076899060955341,11.524319763292349,11.291844185744313,8.959958333333333,10.496875000000005,11.2855976594449,11.969283635287173,19.606708440374813,17.008022084394764,5.032395833333333,6.845833333333337,7.344388782140289,6.654409827542329,10.318359925699745,10.043643844978932,9.4334375,11.51541666666666,12.822051055358141,13.004334642316255,17.787018614628064,17.45397395619002,21.0675,24.827499999999986,26.57243096095455,21.45604773743894,22.23617811531455,20.87145256496857,9.637656250000001,12.307500000000006,12.716675838112536,13.864728982817901,18.546685079439595,17.929026066060004
2006-08-31,MONSOON,2.7100000000000004,5.9433333333333325,1.1949999999999998,1.44,8.28,2.81375,7.06,7.083124999999997,6.482693063723781,8.171331173610305,5.227348481159666,4.120984012986862,8.281708333333333,9.461458333333338,9.148691929000274,9.797183947339349,6.795494098379496,6.885590673250752,4.7837916666666676,5.059583333333337,4.884633269284173,5.09652158398952,1.6029222959568186,2.0847247509392584,8.81875,10.06479166666666,8.269230633214885,13.066335644178796,6.901953929907849,8.170384860840937,18.3775,22.87999999999999,19.255458576572728,18.920629801056112,24.788012355121232,24.641063331282478,9.039508928571427,10.203750000000007,8.755505502867521,9.25223961623866,4.920551682016622,6.143818010765141
2006-11-30,POMKH,6.422499999999999,6.045999999999999,4.08,6.466666666666666,9.78,7.589999999999999,6.450937499999999,7.146249999999997,6.458615838234269,8.267752225518498,7.501623114396501,6.915994914974106,8.863395833333334,8.458458333333338,7.907615157400164,8.108006230408487,8.163435656395077,9.420187448197794,5.111229166666667,5.0052083333333375,4.562779961570504,4.480219437815619,3.6783608403874375,4.08463168650094,8.321874999999999,8.802083333333325,7.548205046595598,13.128632287135268,7.461374164977171,7.186308961943287,15.9775,19.25499999999999,15.465275145943636,17.15173403436779,20.834868693848467,13.959788076900432,8.901986607142856,9.071562500000006,8.289303301720512,7.9634405327742375,7.518599929706621,7.301190828727278
2007-02-28,POMRB,7.0475,8.568000000000001,5.1320000000000014,13.26,17.66,11.688571428571427,5.8778125,6.973749999999996,6.694169502940561,8.365443070265261,8.746554103660118,7.492391551222339,9.617666666666667,8.10495833333334,8.171769094440098,7.807052853657976,9.932756209897306,8.848963736352344,5.701645833333334,4.562375000000005,4.790467976942303,4.264299668805937,6.538146661271252,8.133492344011943,8.047083333333333,8.835416666666658,9.83292302795736,13.191225994020078,10.902676840724345,11.189498034850828,14.395,17.499999999999986,16.34316508756618,17.20499668256852,17.336926146139668,14.272467598648756,8.980632440476189,9.007455357142863,9.64901055246088,9.151332362843432,11.490320129856755,11.347744794321251
2007-05-31,PREMON,7.5325000000000015,17.93,12.233333333333334,10.066666666666666,22.1,13.09375,6.080520833333334,5.928124999999998,7.029501701764337,8.464384795152446,11.425945582268012,9.477797098849596,9.3536875,9.621833333333338,12.07506145666406,11.560999181295333,17.653851738915748,15.914694294988193,5.864458333333333,5.660083333333338,7.767614119498716,5.942070029289927,8.251509387021494,8.799272333197013,8.367083333333333,7.808333333333326,9.926420483441081,13.254118105960334,15.76279431907965,16.798571662181597,14.285,14.454999999999984,18.64589905253971,18.084554280714904,19.444535247871606,21.552984131139613,9.240997023809523,8.796517857142863,11.026906331476528,11.002013568750732,16.29191766778871,16.913982968941106
2007-08-31,MONSOON,2.3075,5.91,1.5275,3.35,7.8,4.286666666666666,6.356979166666667,5.827499999999998,5.140701021058602,8.563219230999325,4.175000964984905,3.4609021900986523,8.944749999999999,9.613500000000004,9.609036873998436,9.843903458516362,6.305129116941822,8.440681614711522,5.933958333333335,5.743208333333338,5.271568471699229,4.847694346123956,3.2655640459159967,4.604047092030312,8.185833333333333,8.285833333333326,7.295852290064649,13.317310019139766,4.240498330813706,4.890272107092438,14.82,14.334999999999983,14.307539431523825,16.102223360154937,11.990284434440156,11.941139550759294,9.441175595238095,9.16474702380953,8.330810465552583,8.115133247566714,3.2322456109225275,4.9951029480853215
2007-11-30,POMKH,8.446666666666667,3.9675,5.05,7.116666666666667,9.38,8.2,6.632916666666667,6.333541666666665,6.463087279301828,8.664677095876188,6.76792371650455,5.4933712483600265,9.146041666666667,9.093875000000004,7.3524221243990615,7.633203662868345,7.756409231230354,8.279567790404906,5.614916666666667,5.9857083333333385,5.1829410830195375,4.738068855331581,4.572808684050765,4.291095666031792,10.020000000000001,8.448333333333325,7.224178040705457,13.380803241855046,6.197673941296742,7.891043691629866,16.14916666666667,14.234999999999982,12.336523658914295,14.795918542821752,13.861342283478137,11.950535372059361,9.785528273809524,9.31724702380953,8.278486279331549,7.763067566024315,7.099385547378683,8.208706483824619
2008-02-29,POMRB,7.235,7.375000000000001,4.718,11.160000000000002,22.340000000000003,12.68,7.229166666666666,6.380416666666665,6.771852367581097,8.767021698273325,8.25145598497084,7.0216400702511415,10.051458333333333,8.795625000000005,7.361453274639437,7.194782467554427,9.220940822763461,8.333331829573776,5.5604375,5.882208333333338,4.996964649811723,4.58563607928021,7.4762279794177555,8.448185490494673,12.872916666666669,7.923333333333327,8.798506824423274,13.44459921274788,10.224104202032338,11.771416167965608,18.610833333333332,15.404999999999983,16.337914195348578,16.18050978332347,15.403888222301331,15.009043357108933,10.721904761904762,9.565104166666673,10.03909176759893,9.908431759427867,11.484289988856958,11.736452822436842
2008-05-31,PREMON,9.552499999999998,20.733333333333334,10.095,26.840000000000003,28.05333333333333,14.857142857142858,7.457395833333333,6.885416666666663,7.884111420548658,8.871111751370577,10.651838006246301,9.27735487510764,11.339770833333334,9.496458333333338,12.710205298116996,12.68345997163625,16.85429356516623,16.02958773924387,5.6213750000000005,5.347625000000004,7.036178789887034,5.861987244272976,8.408726087206071,8.847055776078335,14.52375,12.11666666666666,16.015104094653967,13.508699462848565,14.649610057905285,14.416840821376724,21.458333333333336,16.893333333333317,21.02408185054248,18.37717196879983,20.502512204976078,24.00775564624653,11.735535714285716,10.005952380952387,11.9663122034165,12.963759623890574,16.686323265374888,16.696095780632103
2008-08-31,MONSOON,5.0575,10.35,3.23,9.4,21.54,10.014285714285718,7.70125,7.572916666666663,6.753466852329195,8.975329785671423,4.082245194567684,3.2533062930627867,13.035708333333334,10.60645833333334,11.766123178870197,13.004243001625438,6.162549064403308,8.81900404756726,5.7781875000000005,5.773250000000004,5.51370727393222,5.307729372193594,2.097036668522784,3.0878709710713457,15.892083333333334,13.62916666666666,13.36906245679238,13.57310519351353,8.596245260857554,12.882657526146534,22.880833333333335,20.328333333333315,21.230449110325488,18.927497456925188,13.306210448929892,13.768712175559841,11.804672619047622,11.43785714285715,11.185501607764188,12.71919960239112,4.176239294276106,5.941782124878155
2008-11-30,POMKH,7.522499999999999,9.834,3.835,14.273333333333332,18.42,10.581428571428573,8.3034375,7.341874999999996,7.0610801113975175,9.081350482267439,7.614363966416851,5.950343574094333,13.012916666666667,12.07308333333334,10.993273907322118,12.79374432861928,8.4494510093602,8.48663262702091,5.479166666666667,5.4695000000000045,4.842224364359332,4.9360762466208765,5.062379577906382,5.369015712832713,14.526458333333332,15.418333333333324,13.73077080740876,13.63781802918505,11.071450913306139,10.76080286180587,23.139166666666664,22.588333333333317,20.106269466195293,18.7849990765336,19.730202649718933,18.420799740409187,11.271071428571428,12.033214285714294,10.943872393229942,12.486051675630948,9.963794113063646,11.626605885729049
2009-02-28,POMRB,10.11,15.076000000000002,7.1875,14.949999999999998,24.68,10.851666666666668,8.404895833333333,8.060624999999996,8.28064806683851,9.189224221010054,8.432347156499283,7.192734096020944,11.6475,13.99833333333334,12.626364344393272,14.623613286643534,10.857349587578078,9.506344862760008,4.986458333333333,6.0868750000000045,5.7803346186155995,5.45139194410871,6.9813617081739725,7.434371735925749,13.126666666666665,16.365833333333324,14.218462484445254,13.702839402456227,15.795891090799113,15.240106115336163,22.13416666666667,23.173333333333318,21.935761679717174,19.8490341751902,25.05722359279752,22.33716042871641,10.778226190476191,11.57613095238096,10.906990102604631,12.21519060062077,14.154803360372444,13.311444385233079
2009-05-31,PREMON,11.495,12.85,5.233333333333333,12.125,27.78,12.416666666666664,8.391354166666666,8.546249999999997,9.566388840103105,9.298683434595343,11.152397823723277,9.317993826937299,11.643875000000001,12.027500000000007,12.715818606635963,15.060452644796,19.596565175398737,18.62153336719492,5.2008333333333345,4.871458333333338,5.561534104502693,5.437125188900837,9.625863897985871,10.404224080540608,14.244583333333331,12.687083333333323,13.381077490667153,13.768170757983022,19.67660281105605,18.592673540419412,20.449583333333333,23.104999999999986,24.273457007830306,21.29399311107634,27.57697577287157,26.415164225169377,10.60442857142857,10.966011904761913,11.510860728229444,12.660283846460594,17.55074784284326,15.170019716985198
2009-08-31,MONSOON,3.9266666666666663,7.31,4.15,12.916666666666664,13.773333333333332,8.512,8.338854166666666,8.263541666666665,7.31049997072853,9.407594136302695,5.104883566447027,3.999438767547945,12.14625,11.267500000000007,10.553491163981578,12.91375877347636,6.967268577171609,6.362630916455567,5.493437500000001,5.101458333333338,4.996920462701615,5.141869597159782,-0.1965044068276205,0.22950609633251062,14.911979166666667,13.56624999999999,13.195313161066958,13.833813600903115,7.586981969530264,5.162359024629096,18.962708333333335,21.16333333333332,20.073407538031518,19.82440735962571,17.804565678519854,16.425333726655893,10.90035119047619,10.590440476190484,10.311316436937666,10.957872245446927,3.7138917823580346,5.283729895978793
2009-11-30,POMKH,8.545,12.845,4.630000000000001,19.700000000000006,12.71,10.693333333333333,7.839583333333334,8.519166666666665,7.804299982437118,9.518879651490158,8.193750463798576,7.632832502946542,13.556833333333334,12.020250000000008,11.470094698388948,13.192820968675399,8.553095663919425,8.618772568501441,6.344062500000001,5.300208333333337,4.850152277620969,4.988339458679895,4.624747973702242,5.79334280026382,14.922291666666668,14.922916666666657,15.797187896640176,13.899769461411651,11.446023205722804,13.157480366921334,18.46125,19.73583333333332,17.12804452281891,18.43499703952601,17.49043503681903,13.947426008637766,12.67707738095238,10.618416666666674,10.464123195495933,10.655530015090724,9.083957218416943,10.476884712353531
2010-02-28,POMRB,8.6675,16.084,8.733333333333333,14.8625,18.495,13.107142857142858,7.504791666666666,8.158541666666665,8.149579989462271,9.631486748536192,9.359673798334384,7.928319981704411,14.935583333333334,12.272250000000009,13.315656819033368,14.70489889987059,11.491143123145957,11.360102467334457,7.055208333333333,5.686666666666671,6.403424699905915,5.914708806960054,7.255609185343561,7.8862026794507205,14.601875000000003,14.901041666666659,15.423312737984105,13.966039744394626,17.71517751542886,17.905490663201096,19.10625,18.189583333333324,17.674826713691346,18.400631376123847,21.740103318587526,19.676741882292486,14.145369047619047,11.18228571428572,11.521331060154704,11.694866038448815,13.673107058192794,12.851423307591023
2010-05-31,PREMON,8.943333333333333,23.126666666666665,10.4925,12.295,29.95333333333333,24.375,7.47875,7.520624999999999,8.467081327010696,9.745467633864743,11.565318038493524,9.626469646222787,14.236625,14.841416666666673,17.240060758086685,18.9870878969194,20.29859426661986,17.579005685575247,7.011458333333333,7.001458333333337,8.039054819943548,7.284300491102464,10.634487621948647,10.93436767501581,13.224791666666668,14.943541666666658,14.171987642790462,14.032625966020358,20.982299876338345,17.429559293260397,19.43989583333333,18.732916666666657,22.58622936154814,20.531485169723588,23.325969461769482,23.127808124661303,14.08720238095238,14.171869047619053,16.662798636092823,18.996228064975114,18.16790573390191,15.936063136147741
2010-08-31,MONSOON,3.8,8.063333333333333,4.58,10.183333333333334,16.759999999999998,8.299999999999999,7.455520833333333,7.488958333333332,6.600248796206417,9.859535482175112,4.89902460303054,4.550845976496624,12.439875,15.029750000000007,13.569369788185345,16.156066951578296,9.415208562538318,9.40583305528683,6.484166666666667,7.108958333333337,6.655432891966129,6.994164970936334,3.2669262481541415,3.625784002334139,12.510729166666668,14.260208333333326,12.576525919007612,14.099529636026945,8.54543150206731,6.786537634787139,19.232812499999998,19.479583333333327,20.255737616928883,19.77010349036264,14.975928271547403,16.655232126199344,13.97860119047619,14.118869047619054,13.317679181655693,16.13905266831454,8.884032075670627,13.150190218414847
2010-11-30,POMKH,8.463333333333333,6.499999999999999,3.85,11.416666666666664,12.392499999999998,10.44,7.647083333333333,7.468541666666665,7.345482611057184,9.97604884150655,8.251034017417215,7.9551861926430405,11.658958333333333,13.443500000000007,10.741621872911207,12.932766455046051,10.692028442093884,8.757121407851404,5.6303125,6.913958333333337,5.533259735179677,6.464102414035244,6.336287941545134,5.960109044078451,13.051458333333333,12.189374999999991,12.112582218071232,14.166752293103062,11.275683617645162,13.049603004100053,19.23125,19.400208333333325,17.11044257015733,18.331243613348253,16.653000577142215,14.983564911004102,12.888124999999999,14.05553571428572,12.166607508993415,14.328465113563675,12.093405247806768,10.353633133087996
2011-02-28,POMRB,8.563333333333334,8.055,5.295,17.433333333333334,17.155833333333334,12.491666666666667,7.519791666666667,7.442499999999998,7.832622899967644,10.093939073996767,9.226928453149013,8.7497542486263,11.395624999999999,11.436250000000008,9.666973123746724,10.878671478946613,12.083052288632741,10.566151631698462,4.792083333333333,6.054375000000004,5.437955841107806,6.296581878366478,7.52821543003326,7.487148096232351,12.279166666666665,12.832083333333326,14.240882664176073,14.234295494102636,15.064231833227481,13.302605454042757,18.79958333333333,19.065416666666657,17.12859887542773,18.06439282072556,21.44634142272783,18.731586146287576,11.329791666666667,13.90166666666667,12.296631172062716,13.69039970139677,15.372692084184706,12.703445978000305
2011-05-31,PREMON,10.58,24.90833333333333,7.1,14.05,31.28,16.26666666666667,7.024062499999999,7.851666666666665,8.931573739980585,10.213682936202291,11.11645340854452,10.165034949684673,11.029374999999998,11.881666666666675,15.763517207581366,16.2274466588651,19.318502514564578,16.72809429365004,4.4675,5.206250000000004,6.102773504664683,6.584488121598182,8.763922907182742,8.872573689384303,10.732291666666665,13.270833333333325,14.164529598505645,14.302160696515775,19.927950623867677,17.75657720148399,17.944270833333334,19.397083333333324,22.78915932525664,20.50935788847058,24.89638274009857,24.45435763767063,10.419642857142858,11.874583333333337,13.884645369904296,15.055986632627722,18.938095651567732,17.148837298476106
2011-08-31,MONSOON,1.145,4.175,1.2666666666666668,2.25,11.98,3.9416666666666655,6.9201041666666665,7.187916666666665,5.816944243988352,10.332548951620593,4.960510226027928,4.8227920813656695,11.282083333333333,10.909583333333341,11.12811032454882,12.33312735321127,8.93871643348641,10.16427208159312,4.592395833333334,4.377916666666671,4.168330769465476,5.366117646674836,0.5174015188396073,1.6915475861032996,9.630416666666667,11.28749999999999,9.398717759103388,14.370349372185018,8.350060956473609,8.342606405230097,17.080729166666668,18.202083333333327,18.465495595153985,18.851685135003304,15.350492087914507,17.422973740740677,10.127291666666666,10.785000000000004,9.907453888609243,10.143494824729963,6.089885974944542,7.321008093466967
2011-11-30,POMKH,7.1525,7.458333333333332,4.566666666666666,6.975,10.33,7.517142857142857,6.961666666666668,6.860208333333333,6.351166546393011,10.454239329240844,8.193562264326651,7.882449238894116,11.364208333333332,11.149166666666673,9.660199528062625,10.354657480785676,9.593395715796637,6.950220369121612,4.645833333333333,4.557083333333337,4.327665128345952,5.07011324608607,3.2611480408099816,3.861469851187248,9.769166666666667,10.177083333333325,8.429230655462032,14.438863187756288,8.71437538615169,8.84653740242424,16.415000000000003,17.686458333333327,15.211297357092391,17.199564486643528,13.731712595502493,11.263185864088403,9.968214285714286,10.054285714285719,8.95132947602269,8.192919689876794,8.67130686998738,7.70080918103366
2012-02-29,POMRB,9.0425,9.118333333333334,5.5775000000000015,13.06,12.31,13.075714285714286,7.171364583333333,6.98,7.427699927835807,10.577797009074787,8.869268502830987,8.425551423453287,11.522407552083333,11.415000000000006,9.443453050170909,9.461148792307071,11.359502104351943,10.749431269271131,4.8461875,4.627708333333338,4.827599077007572,5.072143287983872,6.642949427339936,7.763890366962055,11.081093749999999,9.083749999999991,10.28153839327722,14.507703703644168,11.927990507997162,11.804133395514196,15.793916666666668,16.474999999999994,14.050778414255436,16.235799735648925,18.83750887217784,16.703302148737052,9.936482944139192,10.200297619047623,10.601083399899327,9.643159613603906,12.15101707242925,10.852383016117845
2012-05-31,PREMON,10.433333333333334,24.502,7.245,19.533333333333328,30.8,14.41,7.911895833333333,6.943333333333335,8.629953290034818,10.703123671847308,10.88341105636921,9.481247944943833,11.616138020833333,11.313416666666672,15.466871830102546,15.32439171578668,18.920786043676067,18.263611840574548,5.2138333333333335,4.663958333333339,5.794559446204543,5.520524526235685,8.553074294422604,8.922676319392663,11.688854166666665,10.454583333333325,13.982256369299662,14.57687248038717,16.41345953404379,14.851581956355822,14.995020833333333,16.354999999999993,20.75046704855326,18.939359206111554,23.891617772700865,23.785541360389914,10.165373896936396,9.736130952380957,12.124650039939596,11.739728202753897,17.24425064774221,17.263135872011045
2012-08-31,MONSOON,2.96925,5.846927083333334,2.7245,7.262083333333332,7.4913333333333325,5.544482600732599,8.321833333333334,7.399395833333335,6.365671974020891,10.828111121068305,4.195010484282424,4.4058993146933085,11.646294270833334,11.731398437500006,11.61889393139486,12.597154366557769,8.539428658450834,8.93522948470641,6.1738125,5.028416666666672,4.566535667722726,4.813276558659979,0.5120653906658408,1.7517426061709158,12.02296130952381,11.707604166666657,11.29418715491313,14.646370941912089,7.586719294195063,9.945952341774397,15.02814583333333,15.232833333333325,15.446813562465291,16.73572172377746,12.314983487388087,15.221139802052829,10.726323572261073,10.136834935897442,9.492583064256797,9.042004248401053,4.330675245194525,5.560708514181511
2012-11-30,POMKH,11.2525,6.53625,6.05,6.825,8.427499999999998,7.745454545454546,8.801979166666667,8.424395833333335,8.320403184412534,10.95654110220048,8.20810782633051,8.124571290409499,12.344318080357144,11.500877604166675,9.585836358836916,10.464567915815053,9.571788724865538,7.531751197974738,7.671916666666666,5.399250000000006,5.159921400633635,5.008007717704999,4.1008330272981315,4.771722810591408,13.315401785714284,11.670104166666658,9.506512292947878,14.71620074916232,9.716911387546583,10.941738392833354,13.635958333333333,14.757208333333324,12.639088137479174,15.129057867504043,10.148785814004189,8.322389735375076,12.806234286546788,10.193912857975363,8.793731656735897,8.028902061895927,8.261801760626922,8.595968665930796
2013-02-28,POMRB,8.222000000000001,10.281666666666668,11.774,15.882857142857144,14.4775,17.335,9.18628125,8.219270833333336,8.28104191064752,11.085733742822118,9.590527986340623,9.144195151685569,12.76160621279762,11.791710937500008,9.864168481968818,10.178143971758962,11.173695536945992,10.029638088718986,8.2140625,6.948375000000006,7.805552840380181,6.729407454959144,7.8543592603415675,8.499131270342604,14.027849702380951,12.375818452380944,12.057050232911585,14.786363553388105,12.578130351015988,11.926704909578008,11.239916666666668,15.299083333333321,13.374452882487503,14.968829661293235,15.166079744392102,13.787504726029393,14.154760499916751,11.258734286546792,12.21023899404154,12.431028806155474,11.997567313807735,11.377899818360632
2013-05-31,PREMON,15.095,28.922857142857147,13.033333333333333,27.05,17.495,26.79000000000001,8.5920625,9.384687500000002,11.006625146388512,11.218078715351497,11.310631439326992,10.072430399534953,12.493787202380954,12.896925223214296,17.487643946324148,18.218988746355,18.980991744776475,19.77354184779108,8.279666666666666,8.39545833333334,9.896665037561442,8.778458202558106,12.643512538302428,12.476162565145351,13.655589285714287,14.25498511904761,18.054230139746952,14.856860958105713,17.727923292995463,17.053741808249967,10.22325,11.972833333333323,15.022671729492503,15.407657457015187,25.45716589869328,27.004628915537744,13.808453109390614,14.353734286546796,18.042143396424926,22.241487407717347,18.862319816431917,19.216370283071953
2013-08-31,MONSOON,1.382,4.764375,1.2733333333333334,5.445,1.6279999999999997,3.952692307692308,8.268500000000001,8.987875,7.156775087833108,11.348663714168316,5.0177607975109435,4.554196792838219,12.07495386904762,12.626287202380963,12.398336367794489,14.816461862416542,9.394788051800365,9.496521311587644,7.675333333333333,8.032666666666673,6.4473323558701985,7.546241256427529,5.583085336677457,5.230343599025467,13.238857142857142,13.800714285714278,13.010538083848171,14.927694311853898,10.797551127985535,13.264538067385462,9.605229166666666,10.50699999999999,9.664803037695501,12.773508102741973,5.6743535516854795,5.172103694438452,12.851648351648354,13.955786713286724,12.406362960931878,17.28638195975363,10.26918561846904,13.056823420464127
2013-11-30,POMKH,8.086,5.476249999999999,8.026,5.664,6.1575000000000015,6.566785714285714,7.962625000000001,8.196250000000001,7.528465052699865,11.482376583651003,9.439931981063609,8.555790310195249,9.603388392857145,12.361287202380963,9.629501820676692,11.907822450288263,10.073774876583203,6.711354695373715,6.3060833333333335,8.526666666666674,7.078799413522119,8.039327112874286,5.405108555476749,3.989923354642944,11.899928571428571,13.510464285714278,10.071922850308901,14.998865380655774,11.390422055325066,9.362870138095928,8.891833333333334,9.939499999999992,8.261881822617301,11.495459765082014,4.5051089230492884,5.00320383798635,10.739320054945056,13.661119505494515,10.070532062273411,13.619099655153569,11.177228098924644,7.432633269550863
2014-02-28,POMRB,8.8,7.991000000000001,4.963333333333334,13.71,11.803333333333333,10.859230769230768,8.105500000000001,8.340750000000002,8.03707903161992,11.617813635850784,9.547096591627394,9.348676900696494,7.6207343750000005,11.788620535714296,8.974101092406016,10.406441613989024,11.390857485999902,9.92757899212185,6.10125,6.824000000000007,6.232612981446605,7.638956711883323,9.546574379154052,9.861536668392372,11.548232142857144,12.967249999999993,11.527153710185342,15.070375833570798,13.384969028511993,12.082805099821437,9.417458333333334,9.270958333333326,9.678462426903714,11.524982570763086,11.012418231241002,12.525260205100412,9.690322802197802,12.042177197802205,10.386011545056354,12.514839768717462,13.269394771671113,11.775330774050916
2014-05-31,PREMON,12.07,11.441,8.89,18.51142857142857,14.462,16.367142857142856,9.38275,7.584500000000002,9.65024741897195,11.755609356678184,12.197633699127575,10.404716416099673,8.38165625,7.41815625000001,9.96086065544361,10.555587595258359,18.74085755249362,20.747838428957618,6.036083333333333,5.788166666666674,7.295567788867963,8.225895275448213,9.425076612769747,8.485338225368837,13.770678571428572,10.832607142857135,14.320863654682633,15.142227264258066,17.623698577286536,17.76573438214058,11.378520833333333,8.512708333333325,11.591877456142228,12.049742314100515,20.193782618030358,21.6239030338163,10.978834478021977,9.436462912087919,12.778464069890955,14.415547213212404,17.023828457462997,16.713613572015248
2014-08-31,MONSOON,5.55,6.385,3.778,11.17,8.866,5.9835714285714285,10.75625,8.626500000000002,8.01014845138317,11.89343760093993,4.191572787073492,3.7821712554796356,9.178089285714286,7.823312500000009,8.530516393266167,8.77946368625317,6.010669372922585,3.893625006860504,6.075916666666667,6.4143333333333405,5.888540673320778,7.40611626339262,1.830495398878102,2.547599709943131,16.17125,12.263857142857136,13.06051819280958,15.2144212069795,8.114464340786157,7.738376677137952,13.405166666666666,10.322208333333325,10.501526473685338,11.420098935888612,2.1338166200604274,2.361595540814662,13.023332417582418,9.944182692307699,10.060507013363145,10.770878328851058,4.98444950757904,5.016727540784554
2014-11-30,POMKH,14.136,9.943,5.0,17.71857142857143,14.608,14.844,11.939500000000002,10.139000000000003,10.460489070829901,12.03493025276864,9.609741755453616,10.043711789829121,10.538720238095236,8.940000000000008,9.0955098359597,8.79033018895251,7.6022585080025795,8.264056851387311,6.446249999999999,5.657833333333341,5.533124403992467,6.909009462617976,5.266258577219094,5.714124370394187,18.070535714285715,15.277499999999993,14.92373948711432,15.286959399313595,11.278168178781488,11.505336002303338,15.073583333333334,12.434833333333327,12.144115884211203,11.992383020048369,6.27253743472183,9.300207419241712,14.913452380952382,12.01348626373627,11.973904208017887,12.287463911243131,8.8293892771594,8.456028560488523
2015-02-28,POMRB,13.738,9.895714285714286,8.308,20.860000000000007,19.566,18.938,12.56725,11.373500000000003,11.771493442497942,12.177970091551447,10.545099692035869,10.442315131444253,11.526797619047617,9.41617857142858,9.415591615861533,8.877485535674365,10.184516388444841,10.310952447097163,6.302,6.494000000000007,6.643074642395479,7.278130671621615,7.74031485350438,7.788365962762894,18.923392857142858,17.06499999999999,17.298243692268592,15.359843456892765,16.992809354636375,18.31681467534976,15.558208333333333,14.375499999999994,15.112869530526721,13.389483831214802,15.068070963529731,16.687345850407894,15.83970833333333,14.033178571428577,14.759542524810731,15.840948579189732,15.187046777341987,16.542299090185274
2015-05-31,PREMON,16.598000000000006,20.421333333333326,8.508,26.555714285714284,20.046666666666667,23.40933333333333,12.11275,12.505500000000005,13.702096065498768,12.323358310026716,13.785821866685346,14.195321104723364,11.544117424242422,11.661261904761911,13.81788830285025,13.51439039930371,18.101809494188885,19.356292285816366,6.468208333333333,6.398500000000006,7.389044785437287,7.672134359398827,10.593620421306776,10.483882972986558,18.524226190476192,19.07607142857142,21.00123192964687,15.433075047935958,22.314579658682483,21.477056275628097,15.140624999999998,15.771666666666658,17.086388384982698,14.610474546384701,24.13927008939563,22.953548933270074,15.371440476190475,15.793726190476196,18.219458848219773,21.32247710946173,21.41489765404803,21.454936448904952
2015-08-31,MONSOON,6.044,5.309285714285716,3.0060000000000002,9.948571428571428,7.158333333333332,6.3514285714285705,11.707500000000003,12.629000000000005,10.63885763929926,12.467897428153993,6.389716829266362,5.3913876628511925,12.707312229437228,11.39233333333334,10.414447267424435,11.1783284888741,7.12569113243185,6.772974657147618,6.991583333333333,6.205500000000006,5.635826871262372,6.626127685745069,2.1035569738863105,2.3930428240305193,18.80815476190476,18.770714285714277,16.580167729216694,15.506655661466043,13.830672968289676,12.541734584457306,15.03025,15.34474999999999,13.11516636432295,13.170354500941581,9.532996565510386,7.913946651771159,15.02752380952381,15.885690476190481,13.472246737503292,16.3677618870888,10.439827125607863,9.491701166692902
2015-11-30,POMKH,10.006,11.157272727272728,7.101666666666668,15.746666666666664,12.975,10.730000000000002,15.0475,11.596500000000006,10.385714583579556,12.61506725661809,12.121719989931348,11.948632348449816,13.562584054834055,11.695901515151522,10.711577451363752,11.4299219626274,8.317805116533911,7.553541162548845,8.245000000000001,6.730916666666673,6.2221627894240905,6.683423037242971,4.935767986715192,5.216261888434315,19.60735714285714,18.277738095238085,16.24676730419668,15.580587130212827,14.873144416015482,12.193350990960138,15.135166666666667,14.936499999999988,13.05909981859377,13.100923803358814,10.651594539838703,10.119433225728795,16.526377976190474,14.85719047619048,12.375348042501976,14.105985529729894,12.242351511310206,9.883593581430162
