Date,Season,Kirnapur,Katangi,Baihar,Paraswada,Birsa,Balaghat,Lalbarra,Khairlanji,Lanji,Waraseoni,Kirnapur_Trend,Kirnapur_SMA,Kirnapur_EWMA,Kirnapur_DES,Kirnapur_TES,Kirnapur_ARIMA,Katangi_Trend,Katangi_SMA,Katangi_EWMA,Katangi_DES,Katangi_TES,Katangi_ARIMA,Baihar_Trend,Baihar_SMA,Baihar_EWMA,Baihar_DES,Baihar_TES,Baihar_ARIMA,Paraswada_Trend,Paraswada_SMA,Paraswada_EWMA,Paraswada_DES,Paraswada_TES,Paraswada_ARIMA,Birsa_Trend,Birsa_SMA,Birsa_EWMA,Birsa_DES,Birsa_TES,Birsa_ARIMA,Balaghat_Trend,Balaghat_SMA,Balaghat_EWMA,Balaghat_DES,Balaghat_TES,Balaghat_ARIMA,Lalbarra_Trend,Lalbarra_SMA,Lalbarra_EWMA,Lalbarra_DES,Lalbarra_TES,Lalbarra_ARIMA,Khairlanji_Trend,Khairlanji_SMA,Khairlanji_EWMA,Khairlanji_DES,Khairlanji_TES,Khairlanji_ARIMA,Lanji_Trend,Lanji_SMA,Lanji_EWMA,Lanji_DES,Lanji_TES,Lanji_ARIMA,Waraseoni_Trend,Waraseoni_SMA,Waraseoni_EWMA,Waraseoni_DES,Waraseoni_TES,Waraseoni_ARIMA
2002-02-28,POMRB,10.75,2.98,4.255454545454546,5.465,5.026666666666666,6.915000000000001,4.0,5.375,6.691666666666667,6.035,11.2778125,11.030624999999999,10.894329112275196,10.620719472625586,11.074294819150337,10.675209659689411,3.00625,3.16375,2.7916714879278297,3.457538143519668,3.1529248538664514,2.9655076608979076,4.520852272727273,4.0740782828282835,3.879403915011344,3.8242562893930163,4.370201384560516,3.7569663719829394,4.381875,4.318749999999998,4.362238105329499,3.6150349737845393,3.916149976279283,4.176739134675971,5.239375,5.142500000000003,4.877881616893163,5.146545656346605,5.155529706509983,5.119492948091225,6.307083333333334,5.318750000000003,5.712946495020888,4.989731270822577,6.212186236783375,6.982061463944651,3.62625,3.4849999999999994,3.559575812112403,3.2857133176565174,3.843260909321039,4.930699069248877,5.6121875,6.059374999999999,5.484691100908831,5.709649901928295,5.904322966465794,5.1469195786055035,5.553083333333333,5.681666666666668,5.603859459021959,5.831604971679881,6.2842643534351215,6.404613985587701,5.182812500000001,5.613750000000002,5.3429527904950325,5.508838149693993,6.137314048580385,5.55369761561379
2002-05-31,PREMON,12.0,5.75,7.9300000000000015,6.38,9.22,9.153333333333334,5.65,7.5625,8.314,8.13,11.06,11.208124999999999,11.336597467365118,11.046203944326725,11.832089363574898,11.390641679784672,2.946875,3.0675000000000003,3.975002892756698,4.137049478407271,5.384243923830157,4.913260391434294,5.028636363636364,4.211022727272728,5.499642349006807,6.278344349440518,6.944768289066398,6.768292162186792,4.37125,4.371249999999998,5.169342863197699,4.245155246737159,6.346911944697929,6.600171972973231,5.155,5.258750000000003,6.614728970135898,7.423551474605761,7.467954589810576,7.431530409883934,6.739583333333334,5.907083333333337,7.089101230345866,6.02420845188125,7.256204461424173,7.634010112838586,3.7075,3.572499999999999,4.395745487267442,4.800763302612477,5.869591925434318,6.90870754560631,5.2509375,5.876874999999999,6.315814660545299,6.3107055840963096,7.024408816021455,6.998262008448607,5.903291666666666,5.3489166666666685,6.687915675413175,6.6778627807986055,8.066732802503973,8.83241207337592,5.260937500000001,5.178750000000003,6.45777167429702,6.1249964571019975,8.796655553264756,9.46001618339828
2002-08-31,MONSOON,10.44,0.85,4.183636363636364,1.275,1.4633333333333332,5.29,1.77,3.73,3.61,2.31,10.741249999999999,11.347499999999998,10.97795848041907,11.026470776463656,10.188712619887319,11.064382433223725,2.9274999999999998,2.9450000000000003,2.7250017356540184,3.786761467458058,1.3622968562947366,1.7529515893744163,5.385534090909092,4.830681818181819,4.97323995485863,5.740370159003378,2.5830498493943526,3.2461061022967614,4.14375,4.392499999999997,3.6116057179186196,3.863849453941156,2.540795480382691,2.5658591560153097,5.314166666666667,5.220000000000003,4.554170715414871,5.201929572421169,2.5723168765080375,2.1635692156336277,6.721145833333334,6.707083333333337,6.36946073820752,5.995098335555156,4.482091655610913,3.5934955166604263,3.69,3.679999999999999,3.3454472923604652,3.5100399565627853,0.7682783194035263,2.2095490774537243,5.1175,5.347499999999999,5.28148879632718,5.793655711627707,4.748316766727705,5.34082995030527,6.076312499999999,5.757250000000002,5.456749405247905,5.872965911343715,3.9092460702109815,3.703994487266393,5.41875,5.186875000000002,4.798663004578212,5.619705160633716,2.456256685926699,2.2765071219965773
2002-11-30,POMKH,9.9,2.215,4.537272727272729,4.28,4.65,5.73,3.52,3.95,5.581666666666666,4.865,10.688749999999999,10.772499999999997,10.546775088251442,10.864126234487557,10.563870605189804,10.690671907190277,2.9762500000000003,2.9487500000000004,2.521001041392411,3.6750578924191335,2.137463152323848,1.9841438287000237,5.697870129870131,5.226590909090911,4.79885306382427,5.360581739293476,4.474492178967884,4.493771426124617,3.9025,4.349999999999998,3.878963430751172,4.045089520233684,3.558109861162425,3.4393389351801904,5.515416666666667,5.090000000000003,4.592502429248923,4.902330985865836,5.100298343395046,5.2137634379014575,6.645208333333334,6.772083333333337,6.113676442924512,6.0543480377887375,5.422564337733221,5.445422142216119,3.8575,3.7349999999999985,3.4152683754162796,3.5014249212859845,3.1420159149180225,4.161436192747728,4.9781249999999995,5.154374999999999,4.7488932777963075,5.351457694468157,4.863623532873699,4.243041477635797,6.040291666666667,6.049333333333335,5.50671630981541,5.771162658225756,4.780347765561464,4.670014833238028,5.535833333333334,5.335000000000003,4.825197802746928,5.579608033859461,4.050211043401957,4.279293675710336
2003-02-28,POMRB,10.5,2.81,5.526999999999999,3.815,6.82,6.5075,3.64,5.08,6.9075,6.705,10.56625,10.709999999999997,10.528065052950865,10.857330749692258,10.892864437824972,10.629424402676266,3.06625,2.9062500000000004,2.6366006248354465,3.657004468824384,3.137836793585207,2.9720995566357824,5.535183441558441,5.544477272727274,5.090111838294561,5.592812994967243,5.777635269479824,4.987225273604685,3.8175,3.9374999999999982,3.853378058450703,4.1180730994651515,4.503023912919449,4.618624082290971,5.423333333333334,5.538333333333337,5.4835014575493535,5.792904013995009,5.143863094854434,5.094501380628076,6.526458333333333,6.670208333333337,6.271205865754707,6.28968149713847,6.7672642087899275,6.9398791210998905,4.03,3.6449999999999987,3.505161025249768,3.571683283941754,3.634937695341661,4.667992767200467,4.921875,5.0806249999999995,4.881335966677785,5.246441269201977,5.391394854005592,4.853383067918839,5.875791666666666,6.103291666666668,6.067029785889245,6.120118327326233,6.284264356670194,6.543835212890187,5.503541666666667,5.502500000000002,5.577118681648157,5.870312865030794,6.095088007708829,5.942553490930489
2003-05-31,PREMON,11.83,6.3100000000000005,9.157142857142855,6.1,9.036666666666667,8.953333333333333,7.35,6.7425,7.81,8.396666666666668,10.49,10.667499999999997,11.04883903177052,11.167369914947724,11.628793736736396,11.336190692574935,3.090625,3.0462500000000006,4.105960374901269,4.327620804587073,5.337157189172177,5.007274320234673,5.015694805194806,5.851262987012987,6.716924245833878,8.130799064301383,8.281557898747035,7.607608833851491,3.6075,3.867499999999999,4.752026835070422,4.617362403370398,6.039383132059028,6.045470951721901,5.170416666666666,5.492500000000003,6.904767541196279,7.76584633809174,7.638580736069611,7.793320045293685,6.341458333333334,6.620208333333336,7.344056852786157,7.137835261035922,7.86154817713394,8.214549829236145,3.9499999999999997,4.0699999999999985,5.04309661514986,6.151261718837164,5.578985690641137,6.583462557601517,4.993125,4.875624999999999,5.625801580006671,5.610372996095131,6.569604184250941,6.946116014964424,5.670541666666667,5.977291666666668,6.764217871533547,6.741131613812661,8.066732806342667,8.470821256559278,5.362916666666667,5.5691666666666695,6.7049378756555615,6.461675290984498,9.053864846797168,9.423290005695092
2003-08-31,MONSOON,9.63,1.01,1.6549999999999998,0.875,0.91,4.54,1.45,4.1,2.798,1.785,10.5525,10.464999999999998,10.48130341906231,10.8934680636802,9.996034188676003,10.823669986237974,3.0968750000000003,3.0862500000000006,2.8675762249407613,3.905220884149878,1.4406102087928674,1.7836417785849292,4.648456168831169,5.2191038961038965,4.692154547500326,5.319698456257404,3.862837436381808,3.5304786085650344,3.455,3.7674999999999987,3.201216101042253,4.086752425355841,1.9765101329697772,1.873964002830844,4.82875,5.35416666666667,4.506860524717767,5.125504416759713,2.4774218596614133,2.0161923032939533,6.276458333333333,6.432708333333336,6.222434111671694,6.756642538920144,4.835010761833649,4.2528918787956425,3.96125,3.9899999999999984,3.605857969089916,4.2972331225196525,0.9792953546914076,2.052971504681784,5.0190624999999995,4.968125,5.015480948004003,5.232964274392706,4.196111089751855,4.638232545937496,5.4816875000000005,5.774291666666668,5.177730722920129,5.640551911223802,3.9092460726401352,4.023921705233426,5.247291666666667,5.43791666666667,4.736962725393337,5.789305951639828,2.717442065298534,2.404229897492873
2003-11-30,POMKH,10.1,2.25,2.9100000000000006,3.0,3.18,5.0,3.2,4.15,4.751666666666667,4.2650000000000015,10.536250000000003,10.514999999999999,10.328782051437386,10.759634081809509,10.174342783146926,10.246091405664886,3.0475000000000003,3.0950000000000006,2.6205457349644568,3.709903898941364,2.2326497325422157,2.0869668070390386,4.218051948051947,4.812285714285714,3.979292728500196,3.8974924265266857,3.7743955902540827,2.8442813387070234,3.61125,3.447499999999998,3.1207296606253516,3.9555268878700267,3.440847023626774,3.3877479119447353,4.520833333333334,4.98666666666667,3.97611631483066,4.090221284859059,5.063934684743804,5.091190849207321,6.216354166666667,6.250208333333336,5.733460467003017,6.471965448835184,5.569553135073528,5.545076159944416,3.79375,3.9099999999999984,3.44351478145395,3.7717391554606334,3.194906514686762,3.9690672600743113,5.046250000000001,5.018125,4.6692885688024015,4.9021419145991025,4.5573787980292355,4.294305133962684,5.309708333333334,5.566791666666668,5.007305100418744,5.281705046730239,4.780347765719689,4.613263661833242,5.366770833333334,5.2879166666666695,4.548177635236002,5.5768359900143984,3.9808669723666017,4.190117452006678
2004-02-29,POMRB,10.8,2.825,4.216363636363635,3.875,5.5566666666666675,6.7175,4.05,5.0875,6.226666666666668,6.38,10.600000000000001,10.59,10.517269230862432,10.807401200776233,10.691323231690385,10.430793517023117,3.22,3.0987500000000003,2.7023274409786744,3.617026731836925,3.220591208881261,2.9536096187864,4.186647727272727,4.484626623376624,4.074121091645572,3.702978502454949,4.595527909787253,4.029445587183414,3.909375,3.462499999999998,3.4224377963752106,3.9850438739276033,3.7944342768283756,3.843410038755258,4.482916666666667,4.670833333333337,4.6083364555650626,4.505009696659534,5.296592287685196,5.431045387038121,6.255,6.302708333333336,6.127076280201811,6.621739017160306,6.726642396821516,6.754299449550357,4.0225,4.012499999999998,3.68610886887237,3.8745338504030618,3.595018325235463,4.416229888600795,5.276250000000001,5.020000000000001,4.836573141281441,4.863500160307818,5.220170359266046,4.941429944501978,5.334541666666667,5.396583333333336,5.495049726917914,5.46259519318655,6.28426435450715,6.370478078844095,5.986562500000001,5.206666666666669,5.280906581141601,5.754251518701031,5.802644630206277,5.863509554323196
2004-05-31,PREMON,11.4,5.9,7.024545454545453,7.29,7.836666666666666,8.2625,5.6,6.9525000000000015,7.115000000000001,9.6775,10.82,10.4825,10.87036153851746,10.990768649677056,11.587182275317097,11.325932518462825,3.8825000000000003,2.9962500000000003,3.981396464587205,4.1269033644805795,5.40591622441422,5.24577383808607,4.59431818181818,3.9514772727272733,5.254290836805525,5.430634319285967,7.032632206563314,7.400345261119272,4.12875,3.7599999999999985,4.969462677825127,4.666332149264725,5.684411186609801,5.812384868456399,4.5975,4.370833333333337,5.899668540005704,6.136958430200854,7.758723538975408,8.031171442239511,6.6496875,6.130000000000003,6.981245768121086,7.1495770615063305,8.042259195451912,8.486230209557982,4.63875,3.574999999999998,4.451665321323421,4.945963959661351,5.988142400535649,6.6033725590710475,5.7146875,5.072500000000002,5.682943884768865,5.353669942479065,6.446047196018456,6.855184646552358,5.6740416666666675,5.2228333333333365,6.143029836150749,5.9425184354568374,8.06673280227553,8.074609124777972,6.680937500000001,5.526875000000002,7.039543948684962,6.541240540221906,8.74773395571477,9.021224968312163
2004-08-31,MONSOON,10.57,2.8,3.536363636363636,2.0700000000000003,1.8066666666666664,5.54,5.03,5.73,3.6916666666666655,5.4625,11.084999999999999,10.7175,10.750216923110477,10.943905204154914,9.830574718227089,10.46978434789715,4.543125,3.44375,3.508837878752323,3.999090623740391,1.4104765795617609,1.506935679976892,4.9040909090909075,4.421818181818182,4.567119956628769,4.626939172364575,2.1545176047543158,2.702117040486885,4.408125,4.058749999999998,3.809677606695076,4.322043579110261,1.7903434671444844,1.8596958036772615,4.816666666666666,4.595000000000003,4.2624677906700885,4.39638913911396,2.3175889193030654,1.794476763284106,7.005624999999999,6.380000000000003,6.404747460872652,6.919300666801081,4.713213009794696,4.3560738246523005,5.095000000000001,4.469999999999998,4.682999192794053,5.370904754229525,0.893435610778692,1.8491711133111508,6.172812500000001,5.480000000000002,5.70176633086132,5.482270164758303,4.161516892714938,4.595562011339062,6.153499999999999,5.446250000000003,5.162484568357115,5.2637687742557695,3.9092460666292834,3.520654976398147,7.090624999999999,6.446250000000002,6.408726369210976,6.509383141078082,3.0785054865644432,2.8264017363862113
2004-11-30,POMKH,10.92,5.76,4.289999999999999,3.5600000000000005,3.2,7.1575,4.55,6.0275,6.574,6.1425,11.303749999999999,10.9225,10.818130153866285,10.982438026743209,10.361388448337113,10.396204674385192,4.8275,4.32125,4.409302727251394,4.446044522724085,2.5784836590599873,2.7476627217511282,5.058068181818181,4.766818181818182,4.456271973977261,4.421331135556273,3.9322433875212126,3.99677217853045,4.6425,4.198749999999999,3.709806564017046,4.253493048938881,3.7509936698613013,3.7926349700610427,4.925,4.600000000000003,3.837480674402053,3.6877111824651134,4.880015741150734,4.706313723582856,7.1603125,6.919375000000002,6.705848476523591,7.0913637739490545,5.546722415043832,5.318373877991258,5.634999999999999,4.807499999999998,4.6297995156764316,5.271434669375689,3.4435348890679247,3.7979570322481404,6.539375,5.949375000000002,5.8320597985167915,5.677634279634514,4.966747555451946,4.927540085860942,6.6680416666666655,5.901833333333336,5.727090741014269,5.600087922146207,4.780347762208164,4.931566441338112,7.262812500000001,6.915625000000002,6.302235821526586,6.582659753975724,5.736232539817194,5.86325480036634
2005-02-28,POMRB,12.1,4.6,5.314545454545455,5.55,7.289999999999999,7.4075000000000015,6.35,6.875,8.239999999999998,7.780000000000001,11.182500000000001,11.247499999999999,11.330878092319772,11.29863730651594,11.08020321067506,10.834361575341774,4.668125,4.765,4.485581636350836,4.637251120701966,4.220016589075245,4.162382117817367,4.865909090909091,5.041363636363637,4.799581366204539,4.898625461504836,5.388735592886032,4.977631818041665,4.536874999999999,4.617499999999999,4.445883938410228,4.556766115722288,4.276042153367633,4.281456510650859,4.727083333333334,5.033333333333336,5.218488404641231,5.295114604457871,5.311334590781213,5.449137796032612,7.057812499999999,7.091875000000002,6.986509085914156,7.297522035951139,7.050424586173655,6.7245685918773965,5.43375,5.382499999999998,5.317879709405859,6.223908449542759,4.11312896906079,4.34755616805845,6.3178125000000005,6.396250000000002,6.249235879110074,6.085469859284916,6.021103550320289,5.7618592387303815,6.809458333333333,6.405166666666668,6.732254444608561,6.482296981440541,6.284264356092163,6.799823241099116,6.837500000000001,7.265625000000003,6.893341492915952,6.941531899355258,7.60935817244758,6.834790604645214
2005-05-31,PREMON,11.85,6.4,7.158181818181819,7.49,6.97,8.809999999999997,7.62,8.0975,9.218,9.655,10.844999999999999,11.36,11.538526855391863,11.508098667347541,12.266597090875553,11.886393805114311,3.9343749999999997,4.890000000000001,5.2513489818105015,5.165918949914074,6.565544619068242,5.986952953765888,4.49125,5.0747727272727285,5.74302154699545,6.461905040123536,7.984386698672129,8.186025503770303,4.415625,4.667499999999999,5.663530363046137,5.222546859226037,6.788775135800437,6.968454271215732,4.59875,4.816666666666669,5.9190930427847395,6.510582606909379,7.765045217679962,7.984602029590932,6.6859375,7.228750000000001,7.715905451548492,7.835799087147844,8.443331380405596,8.37917650059873,4.74375,5.8874999999999975,6.238727825643515,7.699075057671943,6.594899577142281,6.493259925619245,5.639374999999999,6.682500000000001,6.988541527466045,6.798046803991572,7.510107049445445,7.647827145252507,6.385999999999999,6.930916666666667,7.726552666765137,7.629538263431368,8.066732809491253,8.441740622830483,6.0443750000000005,7.260000000000002,7.998004895749571,7.629309910723552,10.383456269710821,9.812840040129617
2005-08-31,MONSOON,9.15,1.025,1.865454545454545,1.025,1.09,4.1725,1.4,2.8125,2.72,2.0825,10.5725,11.004999999999999,10.583116113235118,11.026218831660387,10.436834521930942,11.07196597926795,3.194375,4.44625,3.560809389086301,4.58969873570651,2.433851860027628,1.937582208719789,4.227386363636364,4.657045454545456,4.1919947463790885,4.369485802890302,2.680957280890967,1.908874519088132,4.334375,4.406249999999998,3.808118217827682,4.619249304101655,2.388175871933533,2.3451174202639997,4.246874999999999,4.637500000000003,3.9874558256708434,4.408666802124245,2.2653283477662507,1.7948018068455875,6.411874999999999,6.886875000000002,6.298543270929096,7.117913951947932,5.21778179705047,4.811127726402291,4.31375,4.979999999999997,4.303236695386109,4.876873630890151,2.6957632780398337,2.384219777140167,5.135625000000001,5.953125000000001,5.3181249164796265,5.972375852218365,5.24716424576851,5.380763213718634,5.832958333333334,6.688,5.723931600059082,6.443105409700211,3.9092460797264876,4.440171852260212,5.35625,6.415000000000001,5.631802937449743,6.860695735699398,4.017075036460759,3.4647535971830816
2005-11-30,POMKH,9.64,1.665,2.963636363636363,3.635,2.89,5.55,2.66,3.5175,4.158,3.1775,10.428749999999999,10.684999999999999,10.205869667941071,10.719020008221552,10.321521454962797,10.524563933259902,2.759375,3.4225,2.8024856334517803,4.1322229555611365,3.0238253834570443,2.676559106095935,4.056295454545454,4.325454545454546,3.7006513932819987,3.438472768879612,3.3163480428855805,3.018115023146832,4.199999999999999,4.424999999999997,3.738870930696609,4.508319838543378,3.822538497746569,3.5985237370161616,3.86625,4.560000000000003,3.548473495402506,3.583940802360895,4.716667832017253,4.410552636762106,6.361249999999999,6.485000000000001,5.999125962557457,6.7723034137493565,5.932077413298637,6.028537195313271,3.975,4.507499999999997,3.645942017231665,3.503557648580318,4.070169195223393,3.923454756380768,4.6921875,5.325625000000001,4.5978749498877765,5.370752905960035,4.984717795871991,4.000261759491657,5.346666666666667,6.084,5.09755896003545,5.789884962476305,4.7803477725878984,4.792487688458106,4.765937500000001,5.673750000000002,4.650081762469846,6.2936331889882835,4.85918142290096,4.409812419439984
2006-02-28,POMRB,11.2,2.7750000000000004,4.53,4.824999999999998,4.785,6.8225,4.8,5.355,6.2316666666666665,5.24,10.335,10.459999999999999,10.603521800764643,10.828223285062162,10.644886844991163,10.706427984744206,2.52125,2.96625,2.791491380071068,3.897944482478948,3.727503447765675,2.8091930128724063,3.927465909090909,4.129318181818182,4.032390835969199,3.747854601995868,4.403489318111085,4.154942009238366,4.1343749999999995,4.243749999999997,4.173322558417965,4.6170017304244535,4.646215446257341,4.591755354251114,3.774375,3.9337500000000034,4.043084097241504,3.919537155410587,5.484616232636879,5.7912729989253755,6.3303125,6.33875,6.3284755775344745,6.769582214255394,7.014418735889866,6.977478918164101,3.86125,4.119999999999997,4.107565210338999,3.8337278497365173,4.718995691307033,4.587635539986222,4.459062500000001,4.9456250000000015,4.900724969932666,5.3117019519276365,5.364840311661346,4.946851445258028,5.100583333333333,5.581916666666666,5.551202042687937,5.875814557964357,6.284264359715046,6.585041210870293,4.372187500000001,5.038750000000002,4.886049057481907,6.11665534008515,5.854487884619617,5.732228415327504
2006-05-31,PREMON,11.6,4.745,6.574,7.14,6.43,8.99,6.46,6.07,7.3359999999999985,7.472500000000001,10.448749999999999,10.397499999999999,11.002113080458784,11.02064501579789,11.683103996929146,11.325692063763324,2.5343750000000003,2.5524999999999998,3.572894828042641,4.053261418062623,5.797792440751245,5.4099524360101325,3.9869188311688313,3.9832727272727277,5.049034501581519,5.382213282385293,7.103478696340472,7.239392760551026,4.10390625,4.1562499999999964,5.359993535050778,5.160388695842881,6.755472893981198,6.859276580789617,3.810625,3.7987500000000036,4.997850458344903,5.125810799743088,7.669384188581844,7.783630121336059,6.5875,6.383750000000001,7.393085346520685,7.3278612204406635,8.34129997316426,8.529364366127417,3.9875,3.8299999999999974,5.0485391262034,5.2443558461948125,6.7009967353264726,6.573923168044596,4.5175,4.4387500000000015,5.3684349819596004,5.462040044302189,6.623477079289443,7.060949447684932,5.128124999999999,5.111416666666666,6.265121225612761,6.329728828793569,8.06673280749741,8.372033193519131,4.3475,4.493125000000003,5.920629434489145,6.3557998318849975,8.298500356018435,8.630849506923665
2006-08-31,MONSOON,8.65,0.775,1.419,0.8500000000000001,0.895,3.745,1.65,2.975,2.6333333333333333,1.115,10.593750000000002,10.272499999999999,10.061267848275271,10.473665408674016,9.959684565339249,10.32328878185192,2.606875,2.4899999999999998,2.4537368968255846,3.4436242763691114,1.482829404450514,1.2042436617871735,4.1280535714285715,3.8716590909090915,3.5970207009489115,3.5192993516339985,1.9543082276237422,2.4586690821879453,4.1065625,4.112499999999997,3.555996121030467,4.485139085437101,1.852308271209011,1.7466822574562983,4.04375,3.7500000000000036,3.3567102750069417,3.351421923139267,2.1323157622999576,1.6594296095830532,6.702187500000001,6.276875000000001,5.9338512079124115,6.5118317501536325,4.951273476648064,4.549514015184745,4.31625,3.892499999999997,3.68912347572204,3.4798751926884246,2.1482287661996473,2.1630657374187647,4.5159375,4.479375000000002,4.41106098917576,4.781910557185076,4.05625349053853,3.99390367177084,5.232041666666666,5.0897499999999996,4.81240606870099,5.216706693142449,3.9092460724692346,3.315023828653074,4.547187500000001,4.251250000000002,3.998377660693487,5.433142656760813,1.891109464478879,2.1444277610452698
2006-11-30,POMKH,11.05,2.02,3.8857142857142857,3.56625,3.375,8.035,3.42,3.8225,4.465,3.9475,10.615,10.625,10.456760708965163,10.578934781735196,9.837085154674364,9.934625487955381,2.6906250000000003,2.5787499999999994,2.2802421380953506,3.1115690643007174,2.2176064164319733,2.406183722503159,4.237678571428571,4.102178571428572,3.712498134855061,3.5457357538559324,2.7353636215728345,2.843290799377631,4.1490625,4.095312499999997,3.56009767261828,4.333738407184473,3.6201907571148126,3.4378243639601114,4.23375,3.8712500000000034,3.364026165004165,3.1599684415415474,4.523170495593803,4.117890411753396,6.50625,6.898125000000001,6.774310724747448,6.838491807315465,5.739325031816981,5.827021926617044,4.6175,4.082499999999997,3.581474085433224,3.2123596649195125,3.5595817753271133,3.6644842611369257,4.4784375,4.555625000000003,4.175636593505455,4.406291740274718,4.154774439518514,3.900757771403205,5.410083333333333,5.166499999999999,4.673443641220594,4.832044627322696,4.780347765088265,4.475848546335495,4.7521875,4.443750000000001,3.9780265964160924,5.075406241402644,3.2202600004640085,3.6733699170487917
2007-02-28,POMRB,10.95,3.0,4.736999999999999,4.915,6.165,5.255,6.67,5.0375,6.756,6.0675,10.973749999999999,10.5625,10.654056425379098,10.649312035597077,10.764541913814144,10.838549922714975,3.111875,2.6349999999999993,2.5681452828572104,2.997695213241198,3.161146351160182,2.9234686108771113,4.679928571428571,4.153928571428572,4.1222988809130365,4.1391506344594005,4.603901450071828,4.832006642572416,4.3446875,4.117812499999997,4.102058603570969,4.440027514766771,4.553335799593173,4.550816619750552,4.439791666666667,4.216250000000003,4.484415699002499,4.530905902133005,5.398255532118782,5.596750314427528,6.596250000000001,6.506250000000001,6.166586434848469,6.4440112891748775,7.177120953576881,6.900852348173931,4.67875,4.549999999999996,4.816884451259934,5.169104859062294,4.647245657507874,4.54054528054796,4.6696875,4.476250000000003,4.520381956103273,4.416471884859161,4.837597040726849,5.077637921069268,5.602416666666667,5.297583333333333,5.506466184732357,5.270172218993779,6.284264353074002,6.272604859102241,5.080625,4.650625000000002,4.8138159578496555,5.134048248911702,5.228329477503577,5.959017647124931
2007-05-31,PREMON,12.02,5.19,7.244,7.39,6.57,8.99,7.0,6.0875,8.236,8.285,11.3425,10.667499999999999,11.200433855227459,10.971990697577333,11.684884721495996,11.302044204655514,3.4774999999999996,2.746249999999999,3.6168871697143263,3.323472248729502,5.394898393534473,5.360075547616244,5.072964285714285,4.321428571428571,5.370979328547822,6.310760163263429,7.307315660737733,7.125642881044165,4.48265625,4.180312499999997,5.417235162142581,5.015670812874394,6.752344803972109,6.91444459799656,4.585208333333333,4.251250000000003,5.318649419401499,5.951344435677675,7.540328850506671,7.521967424083843,6.4175,6.506250000000001,7.295951860909081,7.035512900598648,8.410184534818068,8.690903869711486,4.5825000000000005,4.684999999999996,5.690130670755961,6.990390137820483,6.77852706219614,6.529420763431297,4.9259375,4.480625000000003,5.147229173661964,4.738205556744271,6.152174314700494,6.653691399106965,5.683291666666666,5.522583333333333,6.598279710839415,6.198565057666462,8.066732802322775,8.132511887629434,5.265000000000001,4.853750000000002,6.202289574709793,5.6118089905962245,8.28349159325844,8.721218412192282
2007-08-31,MONSOON,11.1,3.7,4.287,2.165,2.4033333333333333,4.465,1.6,4.4875,3.272,2.93,11.411249999999999,11.28,11.160260313136476,11.029276216069642,10.094825622274781,10.173299740487836,3.519375,3.4774999999999987,3.650132301828596,3.358097636854403,1.2550767025433949,1.2940002170168539,5.196625,5.038428571428571,4.937387597128693,5.9653040860990565,2.400489224334954,2.237302956505266,4.35625,4.509062499999996,4.116341097285549,4.578331248594361,1.633685693824842,1.5706028982491977,4.314583333333333,4.6283333333333365,4.152522984974233,4.809130920239133,2.0047012588243893,1.5147503151273307,6.2253125,6.686250000000001,6.163571116545448,6.439992805646899,4.750145041257279,4.223386863482298,4.233750000000001,4.672499999999997,4.054078402453577,4.796049692377029,2.2380856309852937,2.095217945391412,4.9646875,4.858750000000003,4.883337504197178,4.621297841892228,3.715319028266888,3.751758009987241,5.619416666666667,5.68225,5.267767826503649,5.3998165262360756,3.9092460698116387,3.6665438737797995,5.1846875,5.307500000000002,4.893373744825876,5.10615914980788,2.224003402732225,2.2594458096443053
2007-11-30,POMKH,11.55,2.02,4.162,3.355,3.03,5.885,2.7,4.359999999999999,4.473333333333334,3.6075,11.407499999999999,11.405000000000001,11.316156187881885,11.185510595037671,10.710380515357821,10.90761737642039,3.6031249999999995,3.4774999999999987,2.998079381097158,3.07611706300044,2.641087617451513,3.366118171650113,5.427068181818182,5.107499999999999,4.627232558277216,5.384319834628569,4.440574911426255,4.527709389627347,4.26875,4.456249999999996,3.8118046583713294,4.372239530304823,3.9963151918794,3.9312535097202663,4.200833333333334,4.542083333333337,3.70351379098454,4.085205633847772,4.411728978177409,3.974460078815668,6.301458333333334,6.148750000000001,6.052142669927269,6.246276140183329,6.1450359049306105,6.68064369437271,4.0625,4.492499999999996,3.512447041472146,3.667868720362917,3.726471465432406,3.628480054405142,4.933125,4.993125000000003,4.674002502518307,4.49098688684264,4.308168409505103,4.461086737250092,5.38375,5.684333333333333,4.949994029235523,5.0638741431002465,4.780347764216834,4.646780992642832,5.2124999999999995,5.222500000000002,4.379024246895526,4.757541069065387,4.176263597323117,4.55718521728532
