Date,Season,Dabra,Bhitarwar,Bhander,Ghatigaon,Morar,Dabra_Trend,Dabra_SMA,Dabra_EWMA,Dabra_DES,Dabra_TES,Dabra_ARIMA,Bhitarwar_Trend,Bhitarwar_SMA,Bhitarwar_EWMA,Bhitarwar_DES,Bhitarwar_TES,Bhitarwar_ARIMA,Bhander_Trend,Bhander_SMA,Bhander_EWMA,Bhander_DES,Bhander_TES,Bhander_ARIMA,Ghatigaon_Trend,Ghatigaon_SMA,Ghatigaon_EWMA,Ghatigaon_DES,Ghatigaon_TES,Ghatigaon_ARIMA,Morar_Trend,Morar_SMA,Morar_EWMA,Morar_DES,Morar_TES,Morar_ARIMA
2009-05-31,PREMON,14.95,11.43,19.135,14.725555555555555,22.3,13.402968749999998,13.536250000000004,14.30103924942964,15.523792574746464,16.88971888424777,15.789648124658157,9.8975,10.092500000000001,10.752797777920641,10.75819328439027,12.390914001695615,11.607596426818784,11.834375000000001,11.26875,13.879141166876009,13.455404872642891,13.320006182887678,13.17882772669512,9.749097222222222,12.280833333333334,12.868231770739158,12.164917074131957,14.053524244047292,14.033737921447411,20.66275,21.901500000000016,22.02644463473201,22.10778395835369,23.292435096056693,22.828778853079015
2009-08-31,MONSOON,12.001874999999998,8.66,8.085,3.215,18.59,13.510468749999998,13.317968750000006,13.381373549657784,14.988867772057338,12.549998706038728,14.021207946323353,9.82375,10.0625,9.915678666752385,10.216381229413065,9.641710423729986,10.904078893470208,13.290625,11.53125,11.561484700125606,12.203979205184698,10.982222448429141,11.208281080238997,9.212222222222222,10.423750000000002,9.006939062443495,10.545050324371351,9.590741859655118,10.651653963220355,20.24825,21.141500000000015,20.651866780839207,21.29559820149229,20.79202685658614,22.048846910011775
2009-11-30,POMKH,13.8,8.46,11.87,5.965,18.54,15.281718750000001,13.487968750000006,13.54882412979467,14.83619190487936,13.452120598451671,14.805716714710925,9.75625,9.7325,9.33340720005143,9.763874196366356,9.298586305711584,9.5857673775353,13.6,12.1375,11.684890820075363,12.178659764916382,11.757306454248273,11.600508452835811,8.539805555555557,9.074444444444447,7.790163437466097,9.717559518023045,9.121248706052187,8.345888491877606,20.544999999999998,20.18400000000001,19.807120068503522,20.673397309527417,21.241588113316176,22.258896378996294
2010-02-28,POMRB,13.38,11.11,18.685,13.494444444444444,21.82,17.103984375,13.532968750000006,13.481294477876803,14.589342346478796,13.735838839975983,13.858816492275984,9.600833333333334,9.915,10.044044320030858,10.125791294217889,10.075524871706408,10.07447978545587,13.025624999999998,14.44375,14.484934492045218,13.826334081393487,12.544954469981317,12.559093369665044,7.794343253968254,9.350000000000003,10.071875840257436,10.430275367809404,10.09079106581708,10.348377777955523,20.133125,20.31250000000001,20.612272041102113,21.03632664313877,20.433483529424905,20.928119862900232
2010-05-31,PREMON,28.94,10.16,12.385,8.244000000000002,24.16,16.557083333333335,17.030468750000004,19.664776686726082,17.723859267491402,16.48851995685517,16.803774591047805,9.695416666666667,9.597499999999998,10.090426592018515,10.14346983081576,11.957134111028374,11.008043363714764,13.001249999999999,12.756249999999998,13.64496069522713,13.537654404392857,16.842086766149873,17.007523078562965,7.84273611111111,7.729611111111114,9.340725504154463,10.045211190398645,12.58465333911203,13.90643778113705,19.7415625,20.77750000000001,22.03136322466127,21.900766183085565,22.016369227814323,21.864178871887784
2010-08-31,MONSOON,12.59,8.686666666666666,10.24,3.732857142857143,13.435,16.344479166666666,17.177500000000006,16.83486601203565,17.179581952242017,16.020470613299235,15.706138205456654,9.542083333333332,9.604166666666664,9.528922621877776,9.769578501395976,8.952930069776485,9.139734643849042,11.52,13.294999999999998,12.282976417136277,12.793593889974119,10.905662033702718,10.953910628681692,7.447646825396825,7.859075396825401,7.097578159635535,8.892173291522193,6.536717271497814,6.328111111893488,19.948124999999997,19.48875000000001,18.592817934796763,19.835929264078366,20.364551061047862,21.48663380419601
2010-11-30,POMKH,8.836666666666668,9.19,9.52,5.834285714285714,20.5625,15.197791666666667,15.936666666666675,13.635586273888059,15.78702844833549,16.147153397928612,15.498630727531118,9.296666666666667,9.786666666666664,9.393353573126666,9.625752003271025,8.846024529873652,9.00569581925917,10.75125,12.707499999999998,11.177785850281765,12.0519816416321,12.462533597829022,12.32064090560209,7.767771825396825,7.82639682539683,6.592261181495607,8.33069087971094,7.196754873671516,7.770985008721552,19.570937500000003,19.994375000000012,19.380690760878057,20.089633624918545,19.221735670490972,19.722616657929336
2011-02-28,POMRB,16.6425,9.153333333333332,9.185,10.464444444444442,21.45,13.278916666666666,16.752291666666675,14.838351764332835,16.08014379139136,14.370537893314598,14.010922816486442,9.2875,9.297499999999996,9.297345477209333,9.509945441159283,10.249056386503595,9.871380995566202,10.922500000000001,10.3325,10.380671510169059,11.406399364441715,12.179837045298777,12.591551061547925,9.280039682539682,7.06889682539683,8.141134486675142,8.72496440730485,8.733541425606774,9.2880246803261,20.196875000000002,19.90187500000001,20.20841445652683,20.504592490598938,20.268739146167594,19.943554701565933
2011-05-31,PREMON,16.503999999999998,10.153333333333332,15.735,13.835,21.51250000000001,13.08808333333333,13.643291666666677,15.5046110585997,16.310930375968926,17.830177501685224,18.4401422342553,9.224583333333332,9.29583333333333,9.639740619658934,9.68708416911698,11.080962927061625,10.156048338815802,10.564375,11.17,12.522402906101435,12.517841499549029,13.2767254686812,13.22979520622762,10.539928075396825,8.466646825396829,10.418680692005086,9.675020283582304,10.698432383377497,11.397552223573875,21.262187500000003,19.240000000000016,20.7300486739161,20.831835035720736,21.88747603603748,21.217415888203565
2011-08-31,MONSOON,9.675,8.62,8.26,10.24,21.090000000000003,12.3719375,12.914541666666675,13.172766635159821,15.065076914488568,13.655518642460429,13.517561380935492,9.229583333333332,9.279166666666663,9.23184437179536,9.415153030020154,8.559234276513429,8.43772016591417,10.372499999999999,10.674999999999999,10.817441743660861,11.534213104101257,9.76297474850029,9.767471695222849,11.2024751984127,10.093432539682544,10.347208415203053,9.792816469368267,7.0150065860657165,7.964749702864707,21.305625000000006,21.153750000000016,20.87402920434966,20.970532897338263,18.200068968327496,18.948509307960308
2011-11-30,POMKH,10.225,8.753333333333332,8.635,9.40625,21.43,11.38725,13.26162500000001,11.993659981095892,14.002716283097175,13.63422175403364,12.653071670927487,9.235,9.169999999999996,9.040439956410548,9.249423174073545,8.638755027970872,8.48691387412553,9.785,10.45375,9.944465046196516,10.878355579659614,11.026508673850861,10.719798430412954,11.675610119047619,10.986423611111116,9.970825049121832,9.735391692878895,9.581539422765973,9.862097503296852,21.315312500000005,21.370625000000018,21.096417522609798,21.16065210263114,21.339770474588654,20.69620536679745
2012-02-29,POMRB,9.525,9.63,8.535,12.192857142857143,20.93,11.24171875,11.48225000000001,11.006195988657534,12.888008832280722,12.907165351951264,13.544769042923427,8.972847222222223,9.289166666666663,9.27626397384633,9.357316034534309,9.765344621498972,9.77150960157328,9.24109375,10.291249999999998,9.38067902771791,10.355428837389692,10.936853917115327,11.144338323643932,11.47004836309524,11.418526785714292,10.859637886615957,10.20452033355345,11.493746026697046,11.145331706678983,20.796875000000004,21.24062500000002,21.029850513565876,21.176829321347295,21.96186698428367,21.787829779910474
2012-05-31,PREMON,15.744000000000002,9.72,11.685,15.891666666666667,22.11000000000001,11.1380625,11.29225000000001,12.901317593194522,13.180416695554594,14.845672462087355,18.921506205829303,8.812777777777779,9.180833333333329,9.453758384307799,9.460602325735264,10.910878502858807,9.766981688490437,9.115937500000001,9.278749999999999,10.302407416630746,10.728467695761,12.241483447949069,12.329623874351686,11.066622023809522,11.932693452380958,12.872449398636242,11.278561688219417,13.132354992121797,12.998751808003707,20.12375,21.390000000000022,21.46191030813953,21.487530082245577,22.656889536904288,22.50273533006061
2012-08-31,MONSOON,9.27075,6.956111111111111,7.95875,6.538839285714285,16.345000000000002,10.838479166666668,11.191187500000009,11.449090555916712,12.155268468677122,11.26947321187794,10.262634570005384,8.680694444444443,8.764861111111108,8.454699475029123,8.810969934154961,8.452141046757262,8.35370286411997,8.9721875,9.2034375,9.364944449978449,10.10056240470543,7.671565812480788,7.606648968277174,10.984077380952382,11.007403273809528,10.33900535346746,10.43083891244057,9.329630119015526,9.846634847827744,20.058750000000003,20.20375000000002,19.415146184883717,20.262071702983125,19.354155561006877,18.412272794245048
2012-11-30,POMKH,9.8,9.136666666666663,7.935,9.88,20.79,10.851520833333332,11.084937500000008,10.789454333550028,11.35952981884115,11.781339655258783,8.648061150798771,8.438194444444445,8.86069444444444,8.727486351684139,8.904073145335788,8.070249845366181,8.029015343535532,9.122187499999999,9.0284375,8.792966669987068,9.617530419363577,9.562250127458562,9.132790670584773,10.543043154761904,11.125840773809529,10.155403212080476,10.35010411755835,9.99380060468808,8.947220238001409,20.246875000000003,20.043750000000017,19.96508771093023,20.467017255609505,20.213477570115643,20.070800280549307
2013-02-28,POMRB,7.553333333333334,8.190000000000001,8.085,11.05875,21.05,10.657177083333334,10.592020833333342,9.49500593346335,10.227012716790606,11.438427027787654,11.89978899121091,8.043055555555556,8.50069444444444,8.512491811010484,8.724181117588335,9.447700593408577,9.045072952405947,8.852343750000001,8.915937500000002,8.509780001992242,9.287104018170906,9.740339779055601,9.79022907708013,9.969542410714286,10.842313988095244,10.516741927248285,10.501841756006629,11.925451724532003,12.173180689377002,20.07375,20.073750000000018,20.399052626558138,20.686614398875175,20.841179662697208,20.947960421871464
2013-05-31,PREMON,17.82,9.22,13.335,13.4975,23.495,9.712395833333334,11.111020833333342,12.82500356007801,11.368244778854569,13.241631095737093,12.169802656957078,7.473333333333334,8.37569444444444,8.79549508660629,8.861889057887964,10.103005460094053,9.082527138723803,8.38875,9.328437500000001,10.439868001195347,10.320098031858352,11.306497279907113,11.344403517403324,9.35484375,10.243772321428578,11.70904515634897,11.079543472615377,13.068906064312806,12.861671193940321,19.357916666666668,20.420000000000016,21.637431575934883,21.47004905958686,22.00180845635051,21.62926268998541
2013-08-31,MONSOON,5.64,4.295,4.15,4.345,13.575,9.205104166666667,10.203333333333342,9.951002136046805,9.974414807065076,10.655475058765141,9.321134447562212,7.173333333333334,7.710416666666662,6.9952970519637745,7.670094221565292,7.693109071720872,7.781435285594219,8.363750000000001,8.37625,7.923920800717208,8.858589068682551,7.642183638502795,7.570984078902299,8.67734375,9.695312500000007,8.763427093809382,9.859681928693549,8.529141846862982,8.865752426507864,18.38358333333333,19.727500000000017,18.412458945560928,19.548095931108076,19.02524696047907,19.558298481832953
2013-11-30,POMKH,5.8725,7.24,8.035,7.15625,17.833333333333332,8.111,9.221458333333342,8.319601281628083,8.796714660877972,10.355743371934103,8.857396465371506,7.014583333333334,7.2362499999999965,7.093178231178264,7.563724163279202,7.106982812521654,6.857870539549701,7.97625,8.401250000000001,7.968352480430325,8.698060904687697,8.208833558017998,7.724333339004563,8.0203125,9.014375000000006,8.12055625628563,9.373834509006436,8.752695049558506,8.040529609431832,16.94660119047619,18.98833333333335,18.18080870066989,19.18308841077936,19.580479198241328,19.265401846847915
2014-02-28,POMRB,7.4224999999999985,7.686666666666667,7.785,8.3625,16.212,7.4755,9.188750000000008,7.960760768976849,8.102824197013556,9.339742442381038,7.476606697738221,7.376041666666667,7.110416666666663,7.330573605373625,7.602507029502722,7.868478409202199,7.496608945809818,8.255625,8.32625,7.895011488258195,8.514906859000165,8.896101891728081,8.848812655667142,8.136875,8.340312500000007,8.217333753771378,9.196368508398903,10.215491759736228,10.652968315211641,16.577494047619044,17.778833333333353,17.393285220401935,18.498923823644756,19.409030110718717,19.030474372243347
2014-05-31,PREMON,9.198,8.453333333333333,10.535,10.9375,16.837142857142855,8.4159375,7.033250000000008,8.45565646138611,7.900092234283447,11.67235843341117,12.054343028411036,8.06,6.918749999999996,7.779677496557509,7.832487610188936,8.901970949375238,7.8259785093738845,9.16625,7.626250000000001,8.951006892954918,9.048342825730034,10.652923470622994,10.785675625908546,9.10546875,7.700312500000006,9.305400252262826,9.526983533971384,11.047053093867977,11.26780145720937,17.27127380952381,16.114369047619064,17.1708282750983,18.1436259468941,19.644120868559337,18.924525935115994
2014-08-31,MONSOON,9.178,7.953333333333332,9.185,7.8375,17.279999999999998,8.616,7.917750000000009,8.744593876831665,7.777839135821407,7.188803932572621,6.359119053253316,8.203333333333333,7.833333333333329,7.849139831267839,7.870950566065047,6.260812834009662,6.186778931868194,9.72875,8.885000000000002,9.044604135772952,9.123562956030781,6.236647534291457,5.997598790553586,10.010937499999999,8.573437500000006,8.718240151357696,9.225383492038404,6.33711145543492,6.840037791931618,17.95846428571428,17.040619047619064,17.214496965058977,17.989023094739462,14.344366215096159,14.581247445825733
2014-11-30,POMKH,9.857999999999999,9.053333333333333,10.285,11.4125,19.678571428571427,8.442875,8.914125000000007,9.189956326098999,7.864728278091755,8.773542125036755,7.226654587620321,8.203333333333333,8.286666666666662,8.330817232094036,8.188238446905489,7.717281452237915,7.803902180360451,10.34125,9.447500000000002,9.540762481463771,9.44978697691933,9.059624892612666,8.5499203173707,10.615625,9.637500000000006,9.795944090814618,9.638895096179454,8.358275103499423,8.837653554717004,18.673928571428572,17.50192857142859,18.20012675046396,18.479871314995208,18.103966616563305,17.824111081462974
2015-02-28,POMRB,5.0375,7.02,10.035,11.35,19.86428571428571,8.432875,8.317875000000008,7.5289737956593985,7.015745861564998,9.255422410414528,7.202463904153152,8.105833333333333,8.119999999999994,7.806490339256421,7.888454167986663,8.795993270431733,8.226555303602618,10.891250000000001,10.010000000000002,9.738457488878263,9.636576082732754,10.237081132001128,10.098749280755413,10.815,10.384375000000006,10.417566454488771,9.968582075900645,11.29174613457236,11.74505808227603,18.84098214285714,18.415000000000017,18.86579033599266,18.89524452279454,18.808613967940182,18.509116604539887
2015-05-31,PREMON,10.198,9.12,13.185,12.7875,18.908571428571427,8.69625,8.567875000000008,8.596584277395639,7.341488170466498,10.96908541656505,11.23385315296826,7.713333333333333,8.28666666666666,8.331894203553851,8.218668793323033,9.310636571608311,8.30886199544565,11.274375,10.672500000000003,11.117074493326959,10.54901574024586,12.312361989662495,12.40072491646113,10.64453125,10.846875000000006,11.365539872693262,10.50735132810692,12.727697781168306,12.508712386910082,18.58157738095238,18.93285714285716,18.882902773024167,18.965172850384626,20.468147856651665,20.061154475608067
2015-08-31,MONSOON,8.097999999999999,6.506666666666668,10.935,7.5825,16.544999999999998,10.0786875,8.297875000000008,8.397150566437382,7.257479191305145,6.943763235079865,6.098281980603274,7.681666666666667,7.924999999999994,7.6018031887989785,7.776101769492472,7.055548052403779,6.151574988141355,12.015,11.110000000000003,11.044244695996175,10.692151757868531,8.243111675600872,8.138831218027908,10.632187499999999,10.783125000000007,9.852323923615957,9.987074663249214,8.071311117051403,8.02410621532297,18.3697619047619,18.74910714285716,17.9477416638145,18.41963149815357,16.3449274776857,15.291798777736881
2015-11-30,POMKH,13.045,7.3599999999999985,11.6,10.30375,18.338333333333328,10.848625,9.09462500000001,10.256290339862428,8.25738031123024,8.303871944208428,6.7606156178900285,7.500416666666666,7.50166666666666,7.505081913279387,7.67349757558095,7.7852109398539255,7.740090207186212,12.507291666666665,11.438750000000002,11.266546817597705,10.963594455030947,10.976241376872604,10.538070385539067,10.807500000000001,10.505937500000007,10.032894354169574,10.061843254102039,9.463433165650084,9.33731154395714,17.828779761904762,18.414047619047633,18.10397833162203,18.463942811870698,19.03859913733693,18.213446712110578
2016-02-29,POMRB,12.91,8.459999999999999,14.645,12.36,19.510000000000005,10.601,11.06275000000001,11.317774203917457,9.209288777002923,9.769507882085113,7.760544341040309,7.274583333333332,7.86166666666666,7.887049147967632,7.8866457045113725,7.885021984354845,7.593747448771812,12.395833333333334,12.591250000000002,12.617928090558625,11.914690322844214,11.942931965838607,11.798027341312537,10.841964285714285,10.758437500000007,10.963736612501744,10.504788078897912,11.696803399722874,11.726553468223896,17.172083333333333,18.325476190476206,18.66638699897322,18.793649899863812,18.93944986748101,17.905911807351096
2016-05-31,PREMON,8.485,6.23,12.513333333333335,13.18,14.935,10.2809375,10.63450000000001,10.184664522350474,9.169966882819926,13.46280851692502,10.632151894057596,7.2056249999999995,7.139166666666661,7.22422948878058,7.458331875622743,9.336445813774375,8.519531161452173,12.419583333333334,12.423333333333336,12.576090187668509,12.116149762526994,15.03562990555216,15.138854713223429,10.126897321428572,10.856562500000006,11.850241967501047,11.022738849076365,13.324055172123767,13.319265750991768,17.382291666666667,17.33208333333335,17.17383219938393,17.883545710187075,20.089938496061166,19.114117910375395
2016-08-31,MONSOON,7.83,7.59,10.715,7.465714285714285,15.265,9.892875,10.56750000000001,9.242798713410284,8.976799146772263,8.305749694226154,9.735573192805237,6.76125,7.409999999999995,7.370537693268348,7.499315862390122,6.15105432103767,6.200992476158522,12.477708333333334,12.368333333333336,11.831654112601106,11.829399621657396,9.777024555259281,9.819923334784537,9.444709821428571,10.827366071428578,10.096430894786343,10.390607989797239,8.603202993688274,8.387272744649414,18.084583333333335,17.01208333333335,16.410299319630358,17.284002807018037,15.044116727376286,15.281290733648493
2016-11-30,POMKH,10.7525,5.7250000000000005,12.01,4.7,21.3,10.24225,9.994375000000009,9.84667922804617,9.404863205655106,9.227342400164456,10.603006598309786,6.962916666666667,7.001249999999995,6.712322615961009,7.039765700405712,7.497582909754532,7.790407259942442,12.647916666666667,12.470833333333335,11.902992467560663,11.928213795334546,11.895702029012142,11.529210841020314,8.993348214285714,9.426428571428579,7.937858536871805,9.356469869908834,9.79019470911508,9.632728806024428,18.920041666666666,17.75250000000002,18.366179591778216,18.360998005230872,17.623130384730196,17.360508320860024
2017-02-28,POMRB,12.098,6.54,14.7,12.506249999999998,22.16666666666667,11.430875,9.79137500000001,10.747207536827702,10.095203399026243,9.827784334244063,8.66519074979222,7.645,6.521249999999995,6.643393569576606,6.914556575816513,7.335368717727695,6.535883646592106,13.917499999999999,12.484583333333337,13.021795480536397,12.661276541006117,12.68391212663167,12.690263197647246,8.749776785714285,9.46299107142858,9.765215122123083,9.949668257431181,10.148168250255996,9.439324822147336,20.00904166666667,18.416666666666686,19.8863744217336,19.388570175525327,19.107297251469497,18.619063334214058
2017-05-31,PREMON,12.092,9.763333333333334,13.82,9.422857142857145,18.962,12.517062500000002,10.693125000000009,11.28512452209662,10.73829974828753,13.286954096812048,10.586251192185182,8.463958333333334,7.404583333333329,7.891369475079297,7.668668991654082,7.843711356223474,7.318897018308027,15.977500000000001,12.811250000000003,13.341077288321838,13.00317757659408,15.536289100166364,15.532911222411531,10.155223214285714,8.523705357142866,9.628271930416709,9.86768878316443,12.3113909892224,13.442612230157554,20.531166666666667,19.423416666666686,19.51662465304016,19.34893489507047,20.288812090130765,19.571099781921014
2017-08-31,MONSOON,13.732,9.513333333333334,19.565,9.274285714285714,19.95,13.077749999999998,12.16862500000001,12.263874713257971,11.684841389931597,9.147598330264568,9.931344614535314,9.579166666666666,7.885416666666662,8.540155018380911,8.159718463288018,6.827508057710315,6.717475402228613,16.7725,15.023750000000003,15.830646372993103,14.668231039933536,10.560054152841271,10.651394447414589,11.031525297619048,8.975848214285723,9.486677443964311,9.772350402970368,6.722656471836141,6.138947591457498,20.307583333333334,20.594666666666686,19.6899747918241,19.56916885608754,17.202584440158592,17.491166793510175
2017-11-30,POMKH,13.54,10.353333333333332,19.64,14.135,20.792,13.0645625,12.86550000000001,12.774324827954782,12.515358488543397,11.430525873809046,13.336451721296045,9.895,9.042499999999995,9.26542634436188,8.742834581068436,8.08735374676075,8.344979924219935,16.61375,16.931250000000002,17.35438782379586,15.952055635194023,15.504851435954475,15.103205002048199,11.144345238095237,11.334598214285721,11.346006466378586,10.595006174700428,9.076252375336352,9.89911202132157,19.8958125,20.467666666666688,20.13078487509446,19.94749573685429,21.062510440439596,20.34709749875968
2018-02-28,POMRB,13.796,10.833333333333336,13.43,10.081666666666663,20.886000000000006,12.3254375,13.29000000000001,13.182994896772868,13.315183079579677,12.18816675043054,13.598896796815543,9.970833333333335,10.11583333333333,9.892589139950463,9.299369951458727,9.282927848656515,9.162409285264589,15.07875,16.61375,15.784632694277516,15.40885516699523,17.7016951276818,17.735848883623078,11.711889880952379,10.728452380952387,10.840270546493818,10.522553751036556,12.643610596030523,13.27284705173471,19.2613125,20.147500000000022,20.43287092505668,20.255215792626466,21.190065253214662,20.824064846071856
2018-05-31,PREMON,10.2885,7.996666666666667,13.82,12.75,16.9485,11.63753125,12.83912500000001,12.025196938063722,13.245001512045457,15.469135468382644,11.856892304912432,9.978229166666667,9.674166666666663,9.134220150636946,8.965225167145828,10.889147268099785,9.676457292528246,13.066875000000001,16.613750000000003,14.998779616566509,15.091402195736883,18.351258999175187,18.271927575615592,11.273854166666666,11.5602380952381,11.60416232789629,10.957529089656367,13.250981058161077,12.125280960064751,18.91025,19.64412500000002,19.03912255503401,19.48990833389706,20.69529869446989,19.342448256713986
2018-08-31,MONSOON,9.6225,11.886666666666665,7.285,10.4875,16.8875,,11.81175000000001,11.064118162838234,12.948520297871156,10.257510018094095,11.587931874013332,,10.267499999999995,10.235198757048833,9.740182315303358,8.533083912921054,8.789152846751856,,13.543750000000003,11.913267769939905,13.251699468062128,12.388849342202377,12.903920500145162,,11.863541666666674,11.157497396737774,10.896938094775683,8.417258746786732,8.578034427241565,,18.87850000000002,18.178473533020405,18.9001066896413,17.377648942697604,17.69094236089224
2018-11-30,POMKH,12.146249999999998,8.039166666666668,15.825,9.4175,21.046,,11.46331250000001,11.49697089770294,,11.136256846204716,12.303437899480665,,9.688958333333328,9.356785920895966,,9.933711069356324,9.674822558569263,,12.590000000000003,13.477960661963943,,12.390880805955547,12.314766958521606,,10.684166666666675,10.461498438042664,,10.61862605476198,10.891240969891802,,18.94200000000002,19.325484119812245,,19.7863469157176,20.080469039487877
