Date,Season,Jagatsinghapur,Kujang,Tirtol,Ersama,Nuagaon,Balikuda,Jagatsinghapur_Trend,Jagatsinghapur_SMA,Jagatsinghapur_EWMA,Jagatsinghapur_DES,Jagatsinghapur_TES,Jagatsinghapur_ARIMA,Kujang_Trend,Kujang_SMA,Kujang_EWMA,Kujang_DES,Kujang_TES,Kujang_ARIMA,Tirtol_Trend,Tirtol_SMA,Tirtol_EWMA,Tirtol_DES,Tirtol_TES,Tirtol_ARIMA,Ersama_Trend,Ersama_SMA,Ersama_EWMA,Ersama_TES,Ersama_ARIMA,Nuagaon_Trend,Nuagaon_SMA,Nuagaon_EWMA,Nuagaon_DES,Nuagaon_TES,Nuagaon_ARIMA,Balikuda_Trend,Balikuda_SMA,Balikuda_EWMA,Balikuda_DES,Balikuda_TES,Balikuda_ARIMA
2006-02-28,POMRB,2.28,2.7975000000000003,2.945,1.85,4.288,2.6430555555555553,1.5952083333333331,1.4049999999999985,1.4243258901994214,1.5448895149980209,1.6474244596903869,1.6855375527993448,2.2118750000000005,2.1614583333333326,2.2619342122311625,2.288024230167533,2.1839961628289837,2.3428449663786908,2.482291666666667,2.477500000000002,2.479564085474043,2.9891848293929018,2.6214976330977033,2.3022790337668346,1.73125,1.7350000000000003,1.6935045049753128,2.2166171724887946,1.7162153535462208,3.05525,2.9319999999999995,3.0996398288256364,3.569175976554377,2.967027426444985,3.081106365153875,2.3069641203703704,2.172189814814817,2.1760463152583105,2.214330182290612,2.427582658196523,2.638192398498016
2006-05-31,PREMON,3.4633333333333334,2.9575000000000005,2.9233333333333333,2.67,4.67,3.952,1.6058333333333332,1.5845833333333317,2.2399288674529862,2.8760998940271914,2.3733012010929717,2.905965409752455,2.2348958333333333,2.2349999999999994,2.540160527338698,2.583009557065761,2.73198028424655,2.772841027824518,2.430833333333333,2.568333333333335,2.657071784617759,3.2620481630879326,3.2280662780259552,2.9438340857136813,1.6512499999999999,1.8150000000000004,2.084102702985188,2.42366674129589,2.1653253113094593,3.0370000000000004,3.075499999999999,3.7277838972953816,4.946220622528892,4.3865980446305635,4.761727633245561,2.441738425925926,2.172189814814817,2.886427789154986,3.0036983468875973,4.054563616330242,4.049306782564876
2006-08-31,MONSOON,0.26,1.1825,1.4366666666666668,1.18,1.154,1.1581944444444443,1.5195833333333333,1.6058333333333317,1.4479573204717917,2.140998457331869,0.8790266164410356,0.7942404613566081,2.2480208333333334,2.1887499999999998,1.9970963164032187,2.1853054463388255,1.4625089731877963,1.5083598715710715,2.5027083333333326,2.396250000000002,2.168909737437322,2.6326480024845975,1.5805234085184927,1.4811794330967873,1.59875,1.6475000000000004,1.7224616217911126,1.200565208552256,1.3308139995325383,2.92675,3.034999999999999,2.6982703383772293,3.1535367668048333,1.9278241488298502,1.6400779688833165,2.4417384259259256,2.441738425925928,2.1951344512707696,2.47049091700115,0.07316616432914547,0.21993510133005906
2006-11-30,POMKH,0.42,2.186666666666667,2.5566666666666658,0.92,2.044,2.0137037037037038,1.2416666666666667,1.6058333333333317,1.036774392283075,1.5031060521809103,0.8746751644186633,0.5817461671446809,2.1103125,2.281041666666667,2.072924456508598,2.182093957008348,1.9080606306393704,1.8896217859304916,2.5262499999999997,2.4654166666666684,2.3240125091290595,2.637641869012177,1.7947259461519822,1.7640356451793435,1.3474999999999997,1.6550000000000005,1.4014769730746677,1.3885512659295025,1.2663426314862876,2.7375,3.038999999999999,2.4365622030263374,2.423293655149989,2.379709241987741,2.1213072107193924,2.4417384259259256,2.4417384259259274,2.122562152243943,2.3301157833979658,2.050316659614588,2.0900191963712818
2007-02-28,POMRB,1.59,2.533333333333333,3.2433333333333336,1.4,3.39,2.6430555555555553,1.0350000000000001,1.4333333333333318,1.2580646353698453,1.543222446277265,1.8275230116261505,2.1671220358805208,1.9511458333333334,2.215,2.257088007238492,2.3061639578362203,2.41310848921153,2.398500224374498,2.500833333333333,2.540000000000002,2.691740838810769,2.9873198452468714,2.826522762194721,2.5261626810104296,1.0437500000000002,1.5425000000000004,1.4008861838448006,2.0555901346464656,1.9624142867594105,2.6604999999999994,2.814499999999999,2.8179373218158026,2.8946193823278863,3.1018482274212267,3.235108506735833,2.4417384259259256,2.4417384259259274,2.330759513568588,2.4655683284834735,2.608182918354459,2.6387234178653753
2007-05-31,PREMON,1.93,2.12,2.813333333333333,1.11,4.0539999999999985,3.952,1.006875,1.0499999999999985,1.5268387812219073,1.752266377204828,2.311910975841932,2.821178245233092,1.7864583333333335,2.005625,2.2022528043430953,2.2641910324688745,2.831303058073013,2.7950273051653456,2.38,2.5125000000000015,2.7403778366197944,3.028377901834931,3.4619094722535113,3.054417019057618,0.9375,1.1525000000000005,1.2845317103068803,2.1862819270820113,2.2599909727320497,2.666458333333333,2.6604999999999985,3.312362393089481,3.7707640782557275,4.242140427897273,4.311046095568498,2.441738425925926,2.4417384259259274,2.979255708141153,3.1583413580562536,4.027510624117326,4.038681629910745
2007-08-31,MONSOON,0.14,0.7466666666666667,1.3433333333333335,0.31,1.154,1.1581944444444443,1.0575,1.0199999999999985,0.9721032687331443,1.0536318789576224,0.4091105517122115,0.23040304066359898,1.7833333333333337,1.8966666666666667,1.6200183492725237,1.7478473927593288,1.3502268429439348,1.4677387710467393,2.3079166666666664,2.489166666666668,2.18156003530521,2.3058079586275126,1.7081712719950937,1.4282926748407039,1.009375,0.9350000000000005,0.8947190261841281,0.6136945576686303,0.6513533187650674,2.678041666666666,2.6604999999999985,2.4490174358536887,2.3400105847979384,1.6558597902090944,1.5131420521293206,2.4417384259259256,2.4417384259259274,2.2508312026624697,2.5473026682203512,0.8003862150147449,0.9079737464215069
2007-11-30,POMKH,0.315,1.3050000000000002,1.6833333333333331,0.94,2.091666666666667,2.0137037037037038,1.1220833333333333,0.9937499999999986,0.7092619612398866,0.6432558531327862,0.5018754577096232,0.7256215794120252,1.9626041666666667,1.67625,1.4940110095635144,1.5132870127188878,1.869173695869587,1.9259012394953763,2.3983333333333334,2.270833333333335,1.9822693545164594,1.915834513832414,1.8541241783504652,1.8684032127035706,1.1275,0.9400000000000004,0.9128314157104769,0.7268669427060774,0.9589920023072058,2.702958333333333,2.672416666666665,2.30607712817888,2.0055520962840507,2.181285014181418,2.1522636006443006,2.4417384259259256,2.4417384259259274,2.1559802030789634,2.3480822470521487,2.031635114687637,2.0816861312128734
2008-02-29,POMRB,2.1,3.39,3.5400000000000005,1.955,3.435,2.6430555555555553,1.1866666666666668,1.1212499999999985,1.265557176743932,1.2697586925369047,1.5290489355882189,1.7176362880783589,2.114895833333333,1.8904166666666669,2.2524066057381087,2.089729129866236,2.232676267069749,2.4139880791335786,2.3883333333333336,2.3450000000000015,2.605361612709876,2.586634385338265,2.597848585730226,2.305360558251299,1.185,1.0787500000000003,1.3296988494262862,1.5740330451099378,1.5973490380042688,2.7644583333333337,2.683666666666665,2.7576462769073284,2.80809378895121,2.9699678553213174,3.2530195973907285,2.4417384259259256,2.4417384259259274,2.3508103440696,2.4398977324163806,2.6364623541951144,2.6391933718088842
2008-05-31,PREMON,1.9366666666666663,2.6975,3.24,1.5,4.208333333333333,3.952,1.2935416666666668,1.1229166666666652,1.534000972713026,1.7470668585872795,2.237822304813518,2.44535241019335,2.323125,2.034791666666667,2.4304439634428654,2.3676718973994197,2.5769838121604747,2.7140899897997373,2.279166666666667,2.4516666666666684,2.859216967625926,3.008520480763651,3.395485837510165,3.1244361364690096,1.1324999999999998,1.1762500000000002,1.3978193096557718,1.978623113386913,1.8321761600193271,2.885,2.722249999999999,3.3379210994777306,4.040228930544951,4.158089132569142,4.308107020086209,2.441738425925926,2.4417384259259274,2.9912862064417602,3.096013352386867,3.9853366509981782,4.029278333727734
2008-08-31,MONSOON,0.6500000000000001,1.3875000000000002,0.8366666666666666,0.38,1.4916666666666665,1.1581944444444443,1.3072916666666667,1.2504166666666654,1.1804005836278155,1.416162991023602,0.3574348679166213,0.29370485949887193,2.30375,2.1950000000000003,2.0132663780657194,2.1191210626506876,1.2073702412298584,1.3816291312281717,2.10875,2.3250000000000015,2.0501968472422223,2.1196167030481177,1.7940376594679008,1.5817097545389824,1.0335416666666666,1.1937500000000003,0.9906915857934631,0.5639602072489407,0.7181568630634582,2.961875,2.8066666666666658,2.599419326353305,2.8305878778063587,1.6362685421465184,1.5462715686415696,2.4417384259259256,2.4417384259259274,2.2580495016428337,2.471608942008456,1.0349742018918056,1.141557294053614
2008-11-30,POMKH,0.66,2.33,1.3166666666666669,0.45,2.7183333333333337,2.0137037037037038,1.3361458333333334,1.3366666666666653,0.9722403501766893,1.1127066839989515,0.6060882922560025,0.8198743584646475,2.1971875,2.4512500000000004,2.1399598268394318,2.224145575588346,1.8270062187468312,1.851601871358489,1.8379166666666666,2.2333333333333347,1.756784775012,1.660492320907519,1.756987834554963,1.6297064030369144,1.0133333333333332,1.0712500000000005,0.7744149514760779,0.7087710175764848,0.9838841024313643,2.992708333333333,2.9633333333333325,2.6469849291453165,2.7503419792439603,2.258297577227075,2.2757077334705027,2.4417384259259256,2.4417384259259274,2.160311182467182,2.2725571655256336,2.016785013680243,2.07431134024774
2009-02-28,POMRB,1.865,2.2099999999999995,2.543333333333333,1.653333333333333,3.4233333333333325,2.6430555555555553,1.394375,1.2779166666666653,1.3293442101060136,1.484239912407848,1.700090289800345,2.0538559456972942,2.250625,2.15625,2.167975896103659,2.2655996017961497,2.6869908469071726,2.526001002955472,1.7458333333333331,1.9841666666666677,2.071404198340533,1.9384203143721463,2.4174683034484574,2.3783501263402833,1.0633333333333332,0.9958333333333338,1.12598230421898,1.4312419016890878,1.855427451241281,3.1714583333333333,2.9604166666666654,2.9575242908205226,3.2060747642664706,3.195608842909816,3.5010982490854676,2.4417384259259256,2.4417384259259274,2.353408931702531,2.3715832687754657,2.638141784764725,2.6396101593721415
2009-05-31,PREMON,2.4025,3.0250000000000004,2.07,1.64,4.466666666666667,3.952,1.4084375000000002,1.3943749999999986,1.7586065260636081,2.109738395559987,2.296170183241351,2.1941204071289517,2.1547916666666667,2.238125,2.5107855376621955,2.597086322257448,2.6446093838624556,2.7115533888476415,1.8097916666666665,1.6916666666666678,2.07084251900432,1.9574106360808698,2.9629970239384424,2.7446634012179567,1.1714583333333333,1.0308333333333337,1.331589382531388,1.7938509392710604,2.2507139223686083,3.3575,3.0249999999999995,3.5611812411589803,4.323398138862549,4.319561285338009,4.184737495896579,2.441738425925926,2.4417384259259274,2.9928453590215183,3.038405483530421,3.9619629462362114,4.020938842258761
2009-08-31,MONSOON,0.65,1.4875,1.27,0.64,2.6633333333333336,1.1581944444444443,1.4225,1.3943749999999986,1.315163915638165,1.6487504532494288,0.5288770206034548,0.8102094646160998,2.1158333333333332,2.2631250000000005,2.1014713225973174,2.3126132530856447,1.321400114602383,1.381988989517267,1.7404166666666665,1.800000000000001,1.7505055114025918,1.5988363236927368,1.1337698879927063,0.9813627355619972,1.2410416666666666,1.0958333333333337,1.0549536295188329,0.4650053420495476,0.8018588954826918,3.4247916666666667,3.317916666666666,3.2020420780287218,3.674435201112823,1.8239323006008088,1.7180699283447467,2.4417384259259256,2.4417384259259274,2.2589849931906887,2.427829557607903,1.1120274665051717,1.143352692156285
2009-11-30,POMKH,0.7725000000000001,1.4633333333333332,1.395,1.055,3.035,2.0137037037037038,1.4551041666666666,1.4224999999999985,1.0980983493828989,1.2903877982718073,0.729948069725823,0.7635512761401,2.1542708333333334,2.0464583333333337,1.8462161268917237,2.037811107721424,2.0138740540697126,1.9063522091017682,1.8475,1.8195833333333344,1.608303306841555,1.404832319320428,1.4344767296744165,1.7425647079486495,1.0549999999999997,1.2470833333333335,1.0549721777112997,0.7046658426776657,0.9276779387486477,3.520625,3.397083333333333,3.1352252468172335,3.3657390155147606,2.712039218989557,2.77941365898292,2.4417384259259256,2.4417384259259274,2.1608724773958947,2.2424393380830194,2.0101189152435732,2.067770867083627
2010-02-28,POMRB,1.865,2.765,1.91,1.605,3.645,2.6430555555555553,1.4995833333333335,1.4224999999999985,1.4048590096297393,1.5501894219168764,1.8207972534521666,1.9997351753935826,2.1902083333333335,2.185208333333334,2.213729676135034,2.2658217691142943,2.551317665387333,2.4898724590024774,2.23125,1.6612500000000012,1.728981984104933,1.5383885122013603,2.2187572576301413,2.434747756480169,0.8600000000000001,1.235,1.2749833066267797,1.588085758291156,1.6679623825506482,3.6131250000000006,3.4524999999999997,3.33913514809034,3.5570071142315367,3.61228492355528,3.4230518140436144,2.4417384259259256,2.4417384259259274,2.353745708659759,2.353827791151633,2.6369998931016525,2.6399804170427212
2010-05-31,PREMON,2.6633333333333336,2.7775,3.56,0.2,5.0116666666666685,3.952,1.4792708333333335,1.487708333333332,1.908248739111177,2.2202526562295297,2.3833759107865617,2.4265316573759415,2.2694791666666667,2.123333333333334,2.4392378056810204,2.478471946770115,2.7644627966661575,2.746191921713148,2.5456250000000002,2.0337500000000013,2.4613891904629597,2.6015636261011847,2.6300536930466554,2.367515083597819,0.701875,0.8750000000000002,0.8449899839760677,1.8964790843866144,1.6982759221433439,3.6487500000000006,3.5887499999999997,4.008147755520872,4.713846122007677,4.683506128065243,4.343929055608353,2.3629421296296296,2.4417384259259274,2.993047425195855,3.0325773830377205,3.951612346597475,4.013530366197271
2010-08-31,MONSOON,0.745,2.0225,2.85,0.52,2.858333333333334,1.1581944444444443,1.3897916666666665,1.511458333333332,1.4429492434667062,1.7278162043200143,0.6642716781814091,0.8155823838574678,2.1525,2.257083333333334,2.2725426834086124,2.3820060110291714,1.3557233046572088,1.3935411120009369,2.8425000000000002,2.4287500000000013,2.6168335142777757,3.1083958499591424,1.3638392133309298,1.6255385319314206,0.5504166666666666,0.8450000000000003,0.7149939903856406,0.1600117608950754,0.14171368430272868,3.6266250000000007,3.6374999999999993,3.5482219866458564,3.8813924934241926,2.2368351058193925,1.979352446737506,2.250847222222222,2.4417384259259274,2.2591062328952907,2.429690698590142,1.1378277563227694,1.144947653181663
2010-11-30,POMKH,0.515,1.5625,2.33,-0.09,3.125,1.3833333333333335,1.4230208333333332,1.447083333333332,1.0717695460800236,1.1942451285899887,0.8541315186338497,0.8437914180090825,1.9667708333333331,2.2818750000000008,1.9885256100451674,2.121205938895299,1.9538284207504235,1.8560770793976311,3.0741666666666667,2.6625000000000014,2.5021001085666654,3.1460443292730056,2.08146963217928,2.305825280464993,0.8820833333333333,0.5587500000000003,0.3929963942313844,0.4485546861091388,1.132194536929832,3.5061666666666667,3.6599999999999993,3.378933191987514,3.4098788531935367,3.066020328835327,2.799489862592119,2.166048611111111,2.2841458333333344,1.9087970730705077,2.000071361572169,2.007751518158909,2.0619605680926845
2011-02-28,POMRB,1.4066666666666665,1.73,3.35,1.538333333333333,3.3779999999999992,2.376666666666667,1.5120833333333334,1.3324999999999985,1.2057283943146808,1.2149780056476094,1.839047565094297,1.8566538666500008,1.8501041666666667,2.0231250000000007,1.8851153660271005,1.9539278397182076,2.6744844721127787,2.5196347431182637,3.13625,3.0225000000000013,2.8412600651399993,3.623157528217729,2.9547006162745437,2.708140467642709,1.2245833333333334,0.5420833333333336,0.851131169872164,1.0970959573881371,1.4884286776601203,3.3295416666666666,3.5932499999999994,3.3785599151925076,3.2787874783485385,3.894884602540039,3.4795964421584777,2.178940972222222,2.2175486111111122,2.0959449105089716,2.056781304776713,2.601484861439463,2.640309781049278
2011-05-31,PREMON,3.3875,2.3266666666666667,3.973333333333333,2.92,4.315,3.54,1.5645833333333334,1.513541666666665,2.0784370365888085,2.3913052100145764,2.269354307462315,2.427080154988167,1.8566666666666667,1.9104166666666673,2.0617358862829267,2.030408415736325,2.7162075407613986,2.7490131893985277,3.0747916666666666,3.125833333333335,3.294089372417333,4.275768557849634,3.5834436356914363,3.1498841793245838,1.316875,1.2220833333333336,1.6786787019232983,1.5176117809960918,1.6417790287202982,3.296666666666667,3.4190833333333326,3.7531359491155047,3.8990010947687646,4.817492105660879,4.245008167535999,2.215625,2.1145486111111125,2.673566946305383,2.627288534140936,3.8980711540083184,4.006940130391289
2011-08-31,MONSOON,0.7333333333333334,1.5399999999999998,2.933333333333333,0.54,2.1420000000000003,1.6733333333333331,1.7198958333333334,1.5106249999999983,1.5403955552866184,1.9137682614639184,0.7828824128125931,1.144677833015871,2.046666666666667,1.7897916666666671,1.853041531769756,1.8306818272993244,1.3909913899267812,1.4625665877208789,2.9716666666666667,3.1466666666666683,3.149786956783733,4.125211957342505,2.150433677136829,2.008555246483136,1.3712499999999999,1.2270833333333337,1.2232072211539788,0.599984472355205,1.5376155245674599,3.3368333333333338,3.2399999999999993,3.108681569469303,2.8512682807789074,2.146209662596993,1.780278779024146,2.17375,2.243333333333335,2.2734735011165634,2.3324793380381315,1.0747505055135884,1.146366456343251
2011-11-30,POMKH,0.9466666666666668,2.0975,1.755,0.6283333333333333,3.578333333333333,1.1616666666666666,1.7848921130952382,1.6185416666666652,1.3029039998386378,1.5592400538941629,0.9365848200181802,0.5729589364410068,2.3402083333333334,1.923541666666667,1.9508249190618536,1.86481209790674,1.694369202167179,1.82328272986758,2.98125,3.002916666666668,2.5918721740702395,3.271160286168091,2.650863204042217,2.3403962042674222,1.3395833333333333,1.406666666666667,0.9852576660257206,0.7775544407342685,0.526096641385123,3.2628333333333335,3.3533333333333326,3.2965422750149154,3.14113471763605,2.80620124721021,2.606758329504758,2.1273958333333334,2.1879166666666685,1.8287507673366048,1.8696616797986578,1.566187989474024,1.6469097583652514
2012-02-29,POMRB,2.2175,2.715,3.1,1.255,3.2460000000000004,2.2633333333333336,1.7769851190476191,1.8212499999999987,1.6687423999031825,1.9071698614419612,2.018422196152597,1.8959149973198768,2.5091183035714284,2.169791666666667,2.256494951437112,2.1330858656774514,2.3735350780431586,2.433398199592253,2.9198958333333334,2.940416666666668,2.7951233044421437,3.2041078779280494,3.170650362744681,2.5898246648986154,1.4002083333333333,1.3358333333333337,1.0931545996154324,1.528972631031083,1.6095670475229729,3.21728125,3.3203333333333322,3.276325365008949,3.1598514249699656,3.827904460528339,3.7864818945021357,2.0390625,2.159583333333335,2.0025837937352966,1.939293321482495,2.422796298359968,2.467466788338164
2012-05-31,PREMON,3.0966369047619047,3.69,4.3,2.95,3.855,3.2825,1.8383526785714286,1.7485342261904748,2.2399002018466714,2.69277873406467,2.6239851662210882,3.0985345889372558,2.480424107142857,2.510625,2.829896970862267,2.757211308489507,2.6730366626116946,2.7025666596268803,2.8408333333333333,3.0220833333333346,3.3970739826652863,3.7706520338742866,3.655485669903326,3.193167847175811,1.4829166666666667,1.3433333333333337,1.8358927597692596,1.760502447499781,2.246224583274663,3.1584375000000002,3.205333333333332,3.507795219005369,3.6258398101133364,4.732930363339808,4.039770575751301,2.010625,2.0952083333333356,2.514550276241178,2.4574141459335883,3.637766507215169,3.7332969707555717
2012-08-31,MONSOON,0.9609404761904764,1.5279464285714286,2.115833333333333,0.995,2.2375833333333333,1.2241666666666666,1.8714255952380952,1.8054360119047606,1.7283163115841935,2.1531287667455565,0.9583616740588374,0.7563515921314836,2.432611607142857,2.5076116071428576,2.309116753945932,2.4947131523678325,1.6304221502871172,1.4706305711403382,2.836708333333333,2.8177083333333344,2.884577722932505,3.1068183726325778,2.301116055418647,2.302666030059602,1.57125,1.4570833333333337,1.4995356558615556,0.7866212264770032,1.0311599246846663,3.084604166666667,3.2292291666666655,2.9997104647365544,2.8195530715532877,1.9601280865323778,1.6859678711064785,2.0525,1.982916666666669,1.9983968324113737,2.0425646215529483,1.4179070434242769,1.4824383124114022
2012-11-30,POMKH,1.2100000000000002,1.88,1.94,0.835,3.012,1.3833333333333335,1.8820022321428573,1.871269345238094,1.520989786950516,1.7796316595728212,1.126531750943605,1.0174615655568757,2.3808928571428574,2.4532366071428573,2.137470052367559,2.355164313712555,1.9792105304045247,1.8526106003787368,2.705291666666666,2.8639583333333345,2.5067466337595032,2.4969438370788684,2.502524255805539,1.9077764541531865,1.6400000000000001,1.5087500000000005,1.2337213935169333,1.0351030926723843,1.422809779513213,3.1430208333333334,3.0876458333333323,3.0046262788419327,2.8072462738666815,2.6962828678761093,2.7705227259465484,2.098854166666667,2.0383333333333358,1.7523714327801576,1.7535376967194685,1.231021314519321,1.353989595273391
2013-02-28,POMRB,2.21875,2.5500000000000003,2.882,1.755,3.2216666666666662,2.376666666666667,1.9465550595238097,1.8715818452380941,1.8000938721703097,1.9775109960231434,2.228736926329573,2.205779405502047,2.3381808035714284,2.4119866071428575,2.302482031420536,2.4606344759857843,2.6053331680237344,2.4629890168067425,2.5133125,2.8094583333333345,2.656847980255702,2.5128972088855024,3.125262528648445,2.7499099580963784,1.6618750000000002,1.6337500000000005,1.44223283611016,1.7730763037550605,1.715481621567955,3.2292812499999997,3.0815624999999986,3.0914424339718263,2.992736843537013,3.5945698477107766,3.4383912469488105,2.1871875000000003,2.066666666666669,2.0020895263347613,1.9304246045444022,2.2701692799610123,2.3331497293705445
2013-05-31,PREMON,3.1800000000000006,3.44125,3.4666666666666663,3.0,4.346666666666667,3.54,1.9436041666666668,1.8924226190476183,2.352056323302186,2.669040488393227,2.776275680766397,2.858064971501453,2.204375,2.3497991071428577,2.7579892188523214,2.882150722396377,3.013697156532732,2.8076652252922814,2.2721666666666667,2.6011250000000015,2.9807754548200878,2.8681388469143365,3.556786889686957,3.299227757509118,1.6881249999999999,1.6462500000000004,2.065339701666096,2.0722237833556383,1.9492251623585943,3.1396666666666664,3.2044791666666654,3.5935321270497624,3.988551735729274,4.556110435899558,4.1651263929599445,2.187916666666667,2.1310416666666687,2.6172537158008566,2.614546779040226,3.374668100963187,3.466508420169812
2013-08-31,MONSOON,1.3940000000000001,1.435,1.413333333333333,1.12,2.436,1.6733333333333331,1.8341770833333335,2.0006874999999993,1.9688337939813116,2.267833988719976,1.0915219439566608,0.9963087246522033,2.0377430555555556,2.3265625000000005,2.2287935313113927,2.503174322021799,1.6752576204751635,1.4764293808366995,2.0094166666666666,2.4255000000000018,2.3537986062253857,2.1745137219643387,1.9755267601387976,1.9364051427999678,1.740625,1.6775000000000004,1.6872038209996578,1.0291857093121526,1.5987618552382126,2.9254583333333333,3.254083333333332,3.1305192762298577,3.258613857652593,1.9640693150371396,1.8872213240247997,2.1041666666666665,2.2433333333333354,2.2396855628138472,2.3952156738928667,1.2848630962208096,1.3095904684334745
2013-11-30,POMKH,0.7533333333333333,0.9025,0.7133333333333334,0.92,2.0966666666666667,0.94,1.7787976190476191,1.8865208333333328,1.4826336097221202,1.6033292551363443,1.3429266199541954,1.2256496876547298,1.9965352182539684,2.0821875000000007,1.6982761187868356,1.9711342692332725,2.0105929493046037,1.8551176357148167,1.9187499999999997,2.118833333333335,1.6976124970685649,1.386440096978815,2.0605267905638165,1.6315067474590887,1.8575,1.6987500000000004,1.3803222925997947,1.2466025130976834,0.7862270286175967,2.754625,3.025249999999999,2.716978232404581,2.495737899334277,2.752810945357611,2.8001984605703187,2.011458333333333,2.132500000000002,1.7198113376883084,1.8795210094823829,1.349430272545169,1.4350667458404982
2014-02-28,POMRB,1.8,2.1944444444444446,2.0066666666666664,2.09,2.4233333333333333,2.15,1.7229404761904763,1.7818333333333327,1.6095801658332722,1.5975419374187085,2.2583290396755324,1.948742805575327,1.9596825396825395,1.9932986111111117,1.8967434490498793,1.9704876978331085,2.528938922229609,2.4716411250919683,1.9191666666666665,1.9000000000000017,1.8212341649078054,1.4515356203677554,2.440921440562859,2.280788253758817,1.958125,1.7825000000000004,1.6641933755598768,1.951149709289964,1.8292595784312307,2.5683333333333334,2.825666666666666,2.5995202727760818,2.253557014939191,3.388303145442245,2.9881643718266973,1.8347916666666666,2.0758333333333354,1.891886802612985,1.9353144170361172,2.3307724838233033,2.377634107217765
2014-05-31,PREMON,3.1557142857142857,3.4671428571428566,3.616666666666666,3.6,3.7783333333333338,3.025,1.7241666666666666,1.775761904761904,2.228033813785678,2.344283130911328,2.6814340865864463,2.8503373751816747,2.006780753968254,1.999771825396826,2.5249032122870703,2.4561784503529087,2.995668667763513,2.8741404562475688,1.9970833333333329,1.9375000000000013,2.5394071656113493,2.4309319310157362,2.8134582020479426,2.9757055788219002,2.078125,1.9325000000000006,2.438516025335926,2.2917632378724533,2.672270248839403,2.45675,2.683583333333333,3.0710454969989827,3.1381126357328726,4.189746816326602,4.005822204437357,1.726875,1.9470833333333355,2.345132081567791,2.3711227061779794,3.4572096834009467,3.5648787487826668
2014-08-31,MONSOON,0.9714285714285714,1.114285714285714,1.2666666666666666,1.325,1.514,0.7749999999999999,1.8442857142857143,1.6701190476190466,1.7253917168428352,1.82692536040884,1.016262560434886,1.2104501441586415,2.1589484126984124,1.9195932539682543,1.960656213086528,2.042553541754078,1.5078383628757277,1.4717014657468872,2.1466666666666665,1.900833333333335,2.0303109660334764,2.0230746287539496,1.5081009754555237,1.9014925157989764,2.2175,1.9837500000000003,1.9931096152015557,1.3492574800888886,1.342463980754189,2.5195833333333337,2.453083333333333,2.4482272981993893,2.207905683494604,1.543092372782771,1.7316591923537152,1.7531249999999998,1.7225000000000021,1.7170792489406748,1.8118165683324785,1.4751283990599982,1.506245745626239
2014-11-30,POMKH,1.1857142857142855,1.6000000000000003,1.4833333333333334,1.675,2.126,0.975,1.7990178571428572,1.7782142857142846,1.5095207443914154,1.5053767100099784,1.1712736027292743,0.7558978194719095,2.1655357142857143,2.0939682539682543,1.8163937278519169,1.8524063816201704,1.6292142468170694,1.753774415614438,1.8885416666666666,2.093333333333335,1.8115199129534192,1.776677101630105,1.692166862504478,1.4069255776949912,2.115625,2.1725000000000003,1.8658657691209335,1.5362678918995698,1.518282126302207,2.650708333333333,2.4604166666666663,2.3193363789196333,2.0049522667078827,2.1963555814692945,2.413836998264267,1.8,1.731250000000002,1.420247549364405,1.4325809759865773,0.9736925174327238,1.1840468320890574
2015-02-28,POMRB,2.3285714285714287,2.714285714285714,2.4333333333333336,2.45,2.896666666666667,2.325,1.6787500000000002,1.9103571428571418,1.8371410180634207,1.8387021920108935,2.2543207385144766,2.1028836564889457,2.080357142857143,2.2239285714285715,2.1755505224254357,2.0976750989182404,2.4208226180654875,2.441958276742071,1.554166666666667,2.200000000000002,2.060245281105385,2.0646193518579032,2.4241418584698837,2.5334550569935503,1.934375,2.2625,2.09951946147256,2.3637744059354655,2.19703869064597,2.8546666666666667,2.5787499999999994,2.5502684940184466,2.4675440668101634,2.990247121599241,3.133514341777051,1.8343749999999999,1.7750000000000017,1.782148529618643,1.6856133040131305,2.117433544362873,2.252037831833841
2015-05-31,PREMON,2.265,3.0,1.125,2.425,4.354,3.225,1.7573214285714287,1.6876785714285703,2.0082846108380528,2.0927592805031736,2.825238958347084,3.0026642505798744,2.0707589285714287,2.107142857142857,2.5053303134552616,2.4348267784880844,3.1271221366671957,2.935766398882285,1.6083333333333334,1.5770833333333356,1.6861471686632308,1.6490437627967338,2.9336361690896218,3.2544155143308067,1.89375,1.9687500000000004,2.229711676883536,2.6904824680772785,2.5338996001811247,3.1646666666666667,2.7226666666666657,3.271761096411068,4.00290323090573,4.027317571081397,4.132728386327529,1.9749999999999999,1.8250000000000015,2.359289117771186,2.3297362919434534,3.102948918402837,3.277106519361991
2015-08-31,MONSOON,0.9,0.9,1.0833333333333333,1.05,2.57,0.8500000000000001,1.894375,1.6698214285714275,1.5649707665028316,1.599558960177938,0.8729450530373375,0.6070173710165757,2.0736607142857144,2.053571428571429,1.863198188073157,1.9705351259925106,1.3913294943310563,1.4338224284553964,1.7083333333333335,1.5312500000000022,1.4450216345312719,1.3180717413915843,0.8216155867083295,0.7960805205997352,1.94375,1.9000000000000006,1.7578270061301215,1.3321395173597508,1.267255991523151,3.521208333333333,2.986666666666666,2.9910566578466407,3.640901654187969,1.580246884386235,1.9249700321205472,2.1625,1.8437500000000013,1.7555734706627117,1.8714019012721397,0.9798046126236122,1.026640725287012
