Date,Season,Balipatana,Balianta,Begunia,Chilika,Khordha,Bhubaneswar,Jatani,Tangi,Bolagad,Balipatana_Trend,Balipatana_SMA,Balipatana_EWMA,Balipatana_DES,Balipatana_TES,Balipatana_ARIMA,Balianta_Trend,Balianta_SMA,Balianta_EWMA,Balianta_DES,Balianta_TES,Balianta_ARIMA,Begunia_Trend,Begunia_SMA,Begunia_EWMA,Begunia_DES,Begunia_TES,Begunia_ARIMA,Chilika_Trend,Chilika_SMA,Chilika_EWMA,Chilika_DES,Chilika_TES,Chilika_ARIMA,Khordha_Trend,Khordha_SMA,Khordha_EWMA,Khordha_DES,Khordha_TES,Khordha_ARIMA,Bhubaneswar_Trend,Bhubaneswar_SMA,Bhubaneswar_EWMA,Bhubaneswar_DES,Bhubaneswar_TES,Bhubaneswar_ARIMA,Jatani_Trend,Jatani_SMA,Jatani_EWMA,Jatani_DES,Jatani_TES,Jatani_ARIMA,Tangi_Trend,Tangi_SMA,Tangi_EWMA,Tangi_DES,Tangi_TES,Tangi_ARIMA,Bolagad_Trend,Bolagad_SMA,Bolagad_EWMA,Bolagad_DES,Bolagad_TES,Bolagad_ARIMA
2002-11-30,POMKH,1.7739999999999998,1.41,2.51,2.475,4.749375,6.025,7.97,7.0425,4.435,2.1813333333333333,2.104666666666666,1.8961612466208433,1.8801339685591285,1.6755531491827436,1.6244334899905994,1.6925000000000001,1.6125,1.4887013170257373,1.416215711838948,1.2286900152386377,1.2143312025882822,3.665,3.2149999999999994,2.6102520901469397,2.317996475718143,2.3717962340717365,2.0935227893295445,3.3062499999999995,3.1149999999999993,2.739766278911015,2.652678762752101,2.034335995608089,2.423996164166175,6.088035714285714,6.088035714285715,5.283513102709324,5.799563817994987,4.784714147518443,4.749374849271686,4.548125000000001,4.908749999999998,4.7240091239114825,4.791307772154105,5.469080020999106,5.4861115994518865,6.609999999999999,6.764999999999998,6.40341849509494,6.565359717799638,6.85301600287299,7.026556852889899,7.243124999999999,6.870000000000001,6.508356941274493,7.113235169965116,5.878520329500745,5.470121820056945,6.106875,5.7775,4.894466578304709,5.071557328941457,4.090448045936862,3.9106028293058515
2003-02-28,POMRB,2.4333333333333336,1.9,5.85,3.905,7.590625000000001,6.46,7.64,8.3325,7.9849999999999985,2.14825,2.136333333333333,2.1110300813058394,2.155769137088187,2.4061244679534335,2.331868643065312,1.7770833333333333,1.6124999999999998,1.6532207902154423,1.6711453953108832,2.154865206672269,1.8783799393393135,3.915,3.5149999999999992,3.9061512540881633,4.3336452137933525,4.647859432175317,4.8192884624330015,3.0643749999999996,3.3862499999999995,3.205859767346609,2.708291692455965,3.266207214603071,3.108817549313721,6.088035714285715,6.088035714285715,6.2063578616255946,6.183178107450293,7.62548003249065,7.590625144602121,4.766249999999999,4.907499999999998,5.41840547434689,5.103339765043157,6.3784915095406785,6.181256974407422,6.6587499999999995,6.617499999999997,6.898051097056964,6.788914713403822,7.765984191597444,7.975575765864516,7.035625,7.161875,7.238014164764696,7.478168821870324,7.540807641149316,6.914464236151275,5.838749999999999,6.196249999999999,6.130679946982825,7.023249849100472,5.873384040482727,6.0258645069951235
2003-05-31,PREMON,3.37,2.56,6.85,4.74,8.747142857142856,4.17,9.33,9.357499999999998,9.21,2.0081666666666664,2.2263333333333333,2.6146180487835036,2.9926297761525307,2.8793841360251813,2.8188180406078986,1.7904166666666668,1.7725,2.0159324741292655,2.3785441606729476,2.5362126472572215,2.0294355584027803,3.8999999999999995,3.814999999999999,5.083690752452898,6.774496217153051,6.339860096521858,6.5514217786643405,2.689375,3.2262499999999994,3.8195158604079653,2.8178076711237505,5.297436197490429,5.248981220133128,6.088035714285715,6.088035714285715,7.222671859832499,6.848052885095982,8.78152120841175,8.747142716156022,5.206875,4.188749999999997,4.919043284608134,4.829905580003654,6.677127925181064,6.91608228647946,5.97625,6.602499999999997,7.870830658234178,7.4424355535851054,8.911346077477639,8.930719178189184,6.24625,7.324374999999999,8.085808498858817,8.069456747380746,9.309736668952379,8.6574201560957,5.366875,6.017499999999999,7.362407968189696,9.386055093034658,9.666502946553694,9.648136163750252
2003-08-31,MONSOON,0.7033333333333333,1.2566666666666666,0.85,0.49,3.265,4.72,1.92,2.255,1.01,2.032,2.0701666666666667,1.8501041626034356,1.9676696472221902,1.6102068624781927,1.6494530698305943,1.8554166666666665,1.7816666666666665,1.7122261511442258,1.8777104541864593,0.8075219826042719,0.9970645268667122,3.7606249999999997,4.014999999999999,3.3902144514717385,4.542656029592014,0.8221142080588679,0.728605494615378,2.3979166666666667,2.9024999999999994,2.487709516244779,2.6207297126205273,1.6287452186472047,1.5888178306240226,6.088035714285715,6.088035714285715,5.639603115899499,6.08629451586031,3.298909533930961,3.26500013612131,5.108750000000001,5.3437499999999964,4.83942597076488,4.726623444677937,3.4989131803853857,2.9335722185110944,5.31,6.714999999999998,5.490498394940507,6.171602809719601,2.8691810456713043,2.7483864404577343,5.478645833333333,6.746874999999998,5.753485099315291,6.851474245017663,4.103558157831586,3.4657590331311714,4.816250000000001,5.659999999999999,4.821444780913817,5.047038304616573,3.1739227216872705,2.853919182857184
2003-11-30,POMKH,1.278,1.4799999999999998,1.59,0.77,4.749375,4.93,2.06,3.0375,2.09,2.0447083333333333,1.9461666666666668,1.621262497562061,1.5257236757008206,1.6123889258138306,1.5819589997847734,1.9583333333333335,1.7991666666666664,1.6193356906865355,1.635677390257795,1.3342037912700044,1.2134381741510505,3.8137499999999998,3.784999999999999,2.670128670883043,3.0983985083120653,2.5724415293842466,2.4590734252884254,2.3970833333333332,2.4762499999999994,1.8006257097468674,2.459441824478757,2.1355841333338583,2.013757593280742,6.083392857142857,6.088035714285715,5.2835118695397,5.736471316620479,4.782824100888365,4.749374867426029,5.4275,5.069999999999997,4.875655582458928,4.698861739524961,5.361576148071541,5.475007144354576,5.275,5.237499999999998,4.118299036964304,5.06059549680482,7.253258734436756,7.400759403338333,5.058229166666667,5.745624999999999,4.667091059589175,5.905268749067696,6.192844918409058,5.727208561789895,4.41,5.0737499999999995,3.7288668685482897,2.9499003364819933,4.2030371677751335,3.8371777365911237
2004-02-29,POMRB,3.12,2.35,5.655,3.2783333333333333,7.590625000000001,6.77,8.22,6.196666666666666,5.9250000000000025,1.9399166666666665,2.1178333333333335,2.2207574985372367,2.368697774896452,2.248880570557607,2.1872158945338955,1.9816666666666667,1.9116666666666662,1.9116014144119213,2.098646285352394,2.2542513019064905,2.1167069650010326,3.9362500000000002,3.7362499999999987,3.864077202529826,4.493995555829172,5.239595746909373,5.019719037275087,2.505833333333333,2.3195833333333327,2.391708759181454,2.487041235646615,3.1052743993807037,2.9273947846448003,5.884375,6.088035714285715,6.206357121723821,6.128353447273631,7.623616847616057,7.590625128503569,5.4937499999999995,5.147499999999996,5.633393349475357,5.157734407623426,6.196028809415859,6.044112215943288,5.367500000000001,5.3824999999999985,5.758979422178582,5.612019674727082,6.7771088575883915,6.45758031772725,5.118541666666667,5.211666666666665,5.278921302420171,5.812332304909104,7.5113432360381545,7.125885865345324,4.501250000000001,4.55875,4.607320121128975,4.324617407010231,5.997585014633663,6.113149732834258
2004-05-31,PREMON,2.785,2.9333333333333336,7.47,5.359999999999999,8.71,6.41,8.47,8.129999999999999,8.02,1.8897500000000003,1.9715833333333335,2.446454499122342,2.8282609860459416,2.905569695452126,2.9105522425831416,1.95625,2.0049999999999994,2.3202941819804863,2.888069432194778,2.696094987236334,2.3185393694572056,4.0175,3.891249999999999,5.306446321517895,6.912652417069566,6.598740171528778,6.736905409598714,2.5395833333333333,2.4745833333333325,3.5790252555088724,2.658140321002075,4.487273480686695,4.639744228601046,5.690000000000001,6.078750000000001,7.207814273034293,6.7925467387070375,8.77968393765758,8.747142731977759,5.4506250000000005,5.707499999999996,5.944036009685214,5.504085852661306,6.5270392711438205,6.461601092313495,5.9799999999999995,5.167499999999999,6.84338765330715,6.227759762870005,8.336452154018149,8.929697669949771,5.630729166666666,4.904791666666665,6.419352781452103,6.226832165140355,9.014598738745578,8.761050289480718,4.873125000000001,4.2612499999999995,5.972392072677385,7.182465683169531,8.650190950457558,9.53805168173113
2004-08-31,MONSOON,0.45,1.07,1.21,0.74,1.71,3.01,3.52,3.965,2.93,1.6775000000000002,1.9082500000000002,1.647872699473405,1.7282520657195142,1.503547251717408,1.4375236161059275,2.0229166666666667,1.9583333333333328,1.820176509188292,2.0155924377283516,1.0042339615753224,1.1792190532011586,4.094374999999999,3.981249999999999,3.667867792910737,4.632903894713183,0.8978661998673454,0.961268421013622,2.521041666666666,2.5370833333333325,2.443415153305323,2.4916796785889175,0.7632733842632677,1.4474253321550226,5.690000000000001,5.690000000000001,5.008688563820575,5.661630582353739,3.2950391601063505,3.2590851180697307,5.654375,5.279999999999996,4.770421605811128,4.953460865934075,3.523316753684292,3.219551715494317,6.39125,5.567499999999999,5.51403259198429,5.56123399967903,1.8495361058375028,2.5572930626602632,6.094583333333333,5.3322916666666655,5.437611668871262,5.6245098292785665,3.4473024233036043,3.2839046280010136,5.019375,4.741249999999999,4.755435243606431,5.298511355264294,1.5567167711556968,2.649532032612788
2004-11-30,POMKH,1.13,1.4633333333333336,1.88,0.79,4.749375,6.295,5.36,5.425,3.145,1.3953125000000002,1.8712500000000003,1.440723619684043,1.3109352530457068,1.473848830880372,1.4124717206503496,2.125,1.9541666666666664,1.6774392388463086,1.6369979971364652,1.464766173601818,1.4202488630561019,4.15125,4.053749999999999,2.952720675746442,3.1914497716590584,2.2394603235929784,2.078523195427971,2.12875,2.5420833333333324,1.7820490919831937,2.3423894514854835,1.342175265566354,1.4660184740206137,5.69,5.690000000000001,4.904963138292345,5.3615466237801614,4.692838358061291,4.506410277026657,5.849375,5.621249999999996,5.380252963486678,5.27154386052671,5.26042131638022,5.338244701756728,6.385000000000001,6.392499999999999,5.452419555190574,5.41606511021232,5.424053877859766,4.3518113580792965,6.32625,5.929166666666665,5.432567001322758,5.439690651872813,5.478731968574312,5.323499215405989,5.1075,5.004999999999999,4.111261146163859,3.986340959699288,3.121765005791355,4.11294126742602
2005-02-28,POMRB,1.57,2.9,5.98,3.11,7.590625000000001,7.035,8.21,7.52,6.04,1.320625,1.4837500000000003,1.4924341718104257,1.3050824503625205,2.1082843126032054,2.146506788555745,2.1933333333333334,2.0916666666666663,2.166463543307785,2.447306937334995,2.3594102291560626,2.4287340842076155,4.164999999999999,4.134999999999999,4.163632405447865,4.63204139774626,5.531402738913996,5.407328683839449,1.791875,2.499999999999999,2.313229455189916,2.3678135118378973,3.099874071561179,3.1613863158431013,5.720625,5.690000000000001,5.979227882975408,5.807621964807295,7.534137488601615,7.82739953193927,6.404999999999999,5.6874999999999964,6.042151778092006,5.765455150447331,6.202458779867033,6.16797260775912,6.27625,6.390000000000001,6.555451733114346,6.027138364692896,7.715392856929638,7.935828380197677,6.3618749999999995,6.259999999999999,6.267540200793654,5.804305859144437,7.251839361121614,6.995337963576954,5.084999999999999,5.033749999999998,4.882756687698315,5.154675455888153,5.807875589777782,5.946181563110578
2005-05-31,PREMON,2.0775,3.2,7.6,2.39,8.71,7.705,8.43,8.66,8.61,1.2885416666666667,1.3068750000000002,1.7264605030862554,1.6555753844950647,2.4586303525385076,2.4503084035433216,2.242916666666667,2.158333333333333,2.579878125984671,3.2816749864390085,2.8780084699709048,2.588563925593905,4.05875,4.167499999999999,5.538179443268719,6.94962707163692,7.087758369006696,7.179847191550925,1.8191666666666664,1.7574999999999994,2.34393767311395,2.3407327464278596,4.75840757348168,4.691184273995619,5.590078125000001,5.690000000000001,7.071536729785246,6.52898776341119,8.667469432791007,8.487943582112688,6.673125000000001,6.011249999999996,6.707291066855204,6.4020319774375,6.555162575317057,6.518018160455688,5.90125,6.380000000000001,7.305271039868607,6.673771290284382,8.739071572383555,8.503845844912714,6.155312499999999,6.392499999999999,7.224524120476193,6.451601797472025,8.916658750768525,8.671833279752912,4.959375,5.181249999999998,6.373654012618989,8.12095498948904,8.386747283105482,9.123947353447296
2005-08-31,MONSOON,0.5599999999999999,1.35,1.19,1.015,1.955,6.16,2.69,3.72,2.16,1.2347916666666667,1.334375,1.2598763018517531,1.0705056093137955,0.9999733450174235,0.8334341556794991,2.245,2.228333333333333,2.087926875590803,2.4041535386653576,1.2007710781292362,1.2366359283574235,3.975,4.162499999999999,3.7989076659612313,4.560538566564789,1.1350977223011531,1.1021083237997724,1.6433333333333333,1.8262499999999995,1.8123626038683698,2.2195931487758673,0.0722462546571292,0.1936331825694575,5.428906250000001,5.751250000000001,5.024922037871147,5.513577832651716,2.227704434836964,2.30375431666534,6.534375,6.7987499999999965,6.488374640113123,6.57484911975143,3.6486401961614217,3.3627366318628287,5.645,6.172500000000001,5.459162623921165,5.8031082557692555,2.627692406786821,3.4772570096412005,5.987187499999999,6.331249999999999,5.822714472285716,5.847846357303278,3.593063300766959,3.3783795122650058,4.945,4.988749999999998,4.688192407571393,5.291141538880287,2.001426550408252,2.782731879279245
2005-11-30,POMKH,0.7633333333333333,1.58,1.05,0.7333333333333334,3.46,5.289999999999999,3.19,4.0175,2.91,1.2084374999999998,1.2427083333333335,1.0612591144443853,0.8007116141867555,1.1036392099224481,1.0119049888413323,2.2925,2.2575,1.8847561253544818,1.8883119030817657,1.675704290669111,1.6762365641837234,3.88125,3.954999999999999,2.6993445995767384,2.6829552945502964,2.182194824180932,1.9683448237388097,1.4895833333333333,1.8120833333333326,1.3807508956543553,2.0886778084219997,0.5319268948025528,1.046849622211185,5.42890625,5.428906250000001,4.398953222722688,4.94618022127057,4.731034084127365,4.510524360075308,6.598541666666666,6.547499999999996,6.009024784067873,6.469952299267145,5.616662929813813,5.836864105882446,5.6625,5.630000000000002,4.551497574352699,5.1199328974539915,5.435315967944231,5.655762237607339,5.976749999999999,5.979374999999998,5.100628683371429,5.360514392669586,5.517762712865178,5.3368887849357565,4.839375,4.929999999999998,3.9769154445428363,3.7384673254478487,3.035288165737736,3.6962936220426514
2006-02-28,POMRB,1.5066666666666666,2.8,6.14,1.7599999999999998,7.590625000000001,6.93,8.33,7.5825,6.16,1.1353125,1.2268750000000002,1.2394221353332977,1.080103772087006,1.7388447728419367,1.7144114681099523,2.26375,2.2324999999999995,2.2508536752126886,2.4113091805334834,2.554082394842233,2.7118370730291437,3.6875000000000004,3.994999999999999,4.075606759746043,4.425099691164667,5.773379188825028,5.453640441870162,1.545208333333333,1.4745833333333325,1.532450537392613,2.040403850920619,2.615101727035052,2.9803919635050673,5.398281250000001,5.428906250000001,5.675621933633614,5.464290631770699,7.498428045695927,7.613818036445495,6.110833333333333,6.521249999999996,6.377414870440724,6.760534757917709,6.471784163753231,6.562451701822518,5.4475,5.660000000000002,6.0628985446116195,5.805917015899482,7.534298137202897,7.23155080151594,5.82,5.994999999999998,6.093377210022857,5.792074744958628,7.240208631007326,7.063403526288931,4.598750000000001,4.959999999999998,4.850149266725702,5.024650371494178,5.765101342807494,6.024117632604822
2006-05-31,PREMON,1.93,3.68,6.69,2.51,8.71,8.323333333333332,8.45,8.514,7.645,1.2386458333333334,1.19,1.5156532811999788,1.6119072609560807,2.1557249888610452,2.1060322390256987,2.1525,2.352499999999999,2.8225122051276132,3.500181564971573,3.0218367894425255,2.8716155668770504,3.7387500000000005,3.7674999999999996,5.121364055847625,6.273017233537498,7.351668230478077,7.508434435502347,1.5741666666666667,1.5045833333333323,1.9234703224355676,2.0486117932306263,3.0836928170339064,2.962273353360385,5.3676562500000005,5.428906250000001,6.889373160180169,6.2593776806004,8.620921444573893,8.689432785168497,5.738333333333333,6.67583333333333,7.155782255597767,7.3734759750485575,6.807351210967221,6.908167793139343,5.66125,5.665000000000002,7.017739126766971,6.502392765905272,8.372938241994401,8.396146348722564,5.9293125,5.958499999999998,7.061626326013714,6.447619232607438,8.82894513890147,8.66903850622903,4.556875,4.718749999999998,5.968089560035422,7.198387594319859,8.383580379992935,9.084902353656279
2006-08-31,MONSOON,0.1225,0.64,0.55,1.34,1.71,1.64,0.95,2.612,1.2000000000000002,1.4102083333333333,1.080625,0.9583919687199872,0.9230847592002551,0.7308463469615244,0.5343469019813019,2.155,2.1749999999999994,1.9495073230765678,2.035789487596214,1.4026037265218778,1.5270568985303727,3.60375,3.6075,3.2928184335085753,3.7768965833841177,1.1408574202420656,0.8439931022769747,1.4862499999999998,1.5858333333333323,1.6900821934613406,1.974217968000012,0.06798455177472129,0.8387741627463845,5.367656250000001,5.367656250000001,4.817623896108101,5.252529546499399,1.9807364142110204,2.006531067954769,6.082083333333333,5.54583333333333,4.94946935335866,6.192361864507182,3.9377001338773976,3.9417787241853333,6.0725,5.230000000000001,4.590643476060182,5.244392455769043,2.432564960986965,2.9556154845175735,6.1318125,5.681499999999998,5.281775795608229,5.610578436240808,3.5515322698940235,3.422866522843103,4.64875,4.478749999999998,4.060853736021253,4.069597675145473,1.8216319883847198,2.462094012130633
2006-11-30,POMKH,2.0275,1.4,2.1,0.64,3.46,6.83,6.64,6.0,3.535,1.410625,1.3966666666666665,1.3860351812319922,1.5771114974286804,0.7979152437420559,0.6804150409201798,2.1075,2.1299999999999994,1.7297043938459407,1.5306894793458532,1.7202058968301213,1.6151952524504556,3.24,3.87,2.815691060105145,2.7658293605439805,1.6485465071347805,1.4084483763988298,1.3783333333333334,1.562499999999999,1.2700493160768043,1.856916525127742,0.2686202404327307,1.0279170519436065,5.3676562500000005,5.367656250000001,4.274574337664861,4.751735250889158,3.849876970329878,3.7001721324566095,5.757916666666667,5.9308333333333305,5.7016816120151965,6.3822036063440155,5.559377462667469,5.710099840011203,5.96375,6.092500000000001,5.41038608563611,5.50993932414468,4.31669430489981,4.103743178763338,6.278499999999999,6.177124999999998,5.569065477364937,5.652405238716807,5.164600017295077,5.162450651612869,4.726875,4.634999999999998,3.8505122416127517,3.459522941524847,2.6304133258381217,3.523687286589335
2007-02-28,POMRB,1.6150000000000002,3.0,4.01,1.15,7.590625000000001,8.14,8.17,7.22,6.27,1.6215625,1.4237499999999998,1.4776211087391955,1.8176918516274416,1.774346753202063,1.7192485785763105,2.08625,2.1799999999999997,2.2378226363075644,2.3880899467829226,2.5598476476495673,2.9638973124829753,3.23625,3.3375000000000004,3.293414636063087,3.1992409469452556,5.95295758438634,6.135774349622909,1.3654166666666667,1.4099999999999988,1.2220295896460827,1.7849596102918888,1.9391375771156052,2.1632705274860466,5.428906250000001,5.367656250000001,5.600994602598917,5.332562834783955,7.523307840623399,7.6051649699961725,5.53875,6.233333333333331,6.677008967209118,6.8947587937151305,6.531402726921506,6.645296698100025,6.1674999999999995,6.052500000000002,6.514231651381666,6.168190260103804,8.044936521094524,8.12897210212959,6.5752500000000005,6.086499999999998,6.2294392864189625,6.00157306829801,7.300081578634067,7.127668174415245,5.2612499999999995,4.662499999999998,4.818307344967651,5.134462540529071,5.658215618474199,6.297579036767678
2007-05-31,PREMON,1.825,3.1,5.91,2.256666666666667,8.71,4.52,7.74,10.05,8.16,1.6778125000000002,1.3975,1.6165726652435173,2.0789841506001445,2.207057338012393,2.1319440637745375,2.05375,2.0349999999999997,2.5826935817845387,3.1183740258506143,3.0611160376945925,2.8980943632556113,3.3274999999999997,3.1425,4.340048781637853,4.855371284800029,6.969124870944738,6.372392178961537,1.3945833333333333,1.3466666666666656,1.6358844204543161,1.796404494079015,2.5436267119575895,2.0763745524648285,5.49015625,5.367656250000001,6.84459676155935,6.188052301800717,8.641125536682704,8.696261321155168,5.7134375,5.282499999999997,5.81420538032547,6.4300784398182005,6.954782336547946,7.177997871178281,6.33625,5.875000000000003,7.0045389908289994,6.678871161850067,8.565130973608385,8.370746106518862,6.4795,6.470499999999999,7.757663571851378,7.054533764739313,8.765383466309052,8.648306923225688,5.73375,4.791249999999998,6.15498440698059,7.969365261634942,8.016548965743215,8.75779081393112
2007-08-31,MONSOON,1.915,1.05,1.3,1.49,2.2,3.69,3.29,3.45,4.96,1.4971875,1.845625,1.7359435991461103,2.262888281471188,0.7481988397138046,0.5096317204510055,1.9374999999999998,2.1374999999999997,1.9696161490707231,2.082877769512179,1.3350301989157065,1.215755028504287,3.42125,3.33,3.1240292689827114,3.2689653018184854,0.7585081898065091,0.6805435860141991,1.3887500000000002,1.3841666666666657,1.5775306522725896,1.7532247047322962,0.3644755175494303,1.2822981224028642,5.027578125000001,5.490156250000001,4.98675805693561,5.346787216099848,1.7711728814190568,1.7892117925632733,5.3878125,5.794999999999997,4.964523228195282,5.774343111924937,3.7972286148322985,3.5687507630372806,6.19,6.460000000000003,5.5187233944974,5.992570420959501,2.0237075444494455,1.8753822618462168,6.21275,6.679999999999998,6.034598143110826,6.388693419896649,3.503661142739632,3.320418132072349,5.76875,5.731249999999998,5.676990644188354,7.267772654286997,1.650527440420463,2.3458631468291173
2007-11-30,POMKH,0.685,0.73,2.08,0.7233333333333333,3.46,6.1775,5.65,4.395999999999999,3.555,1.5051875000000001,1.5100000000000002,1.3155661594876662,1.5772109549991948,1.2011076154693288,1.1856594536987624,1.8987500000000002,1.9699999999999998,1.473769689442434,1.1997735897336794,1.735034705861807,1.6917860383266308,3.578125,3.325,2.706417561389627,2.5208949976687864,1.759096880628063,1.9804912207621932,1.3454166666666665,1.4049999999999991,1.2358517246968872,1.659905850151012,0.17325705067094654,0.910766031262046,4.565,5.490156250000001,4.376054834161366,4.86730803125991,3.6023710610805546,3.5899414204796,5.355416666666666,5.631874999999997,5.449713936917169,5.798147464864767,5.576767241019083,5.818602053120513,6.358750000000001,6.212500000000002,5.57123403669844,5.932322787046892,5.463629849538034,6.451768156225327,5.844,6.278999999999998,5.379158885866495,5.969593838126733,5.436503663214175,5.267029431812978,5.80125,5.736249999999998,4.828194386513013,5.417189357974107,3.6055342183769263,4.1793829985695075
2008-02-29,POMRB,1.5125,2.74,4.78,1.02,3.89,6.1875,7.99,6.69,6.53,1.5863125,1.4843750000000002,1.3943396956925995,1.5181840816991692,1.7981015165458425,1.7347018983477365,1.8525,1.9049999999999998,1.9802618136654604,2.0675946361875437,2.456513512597173,2.631520135078508,3.6374999999999997,3.5175000000000005,3.5358505368337765,3.664057858838802,5.042536688172213,4.99753804919597,1.2870833333333334,1.3724999999999992,1.1495110348181323,1.5950237537857568,1.3982968109687313,1.427423675433876,4.534375000000001,4.565000000000001,4.181632900496819,4.542033742401325,7.578753514556926,7.522598811922357,5.6073958333333325,5.143749999999997,5.744828362150301,5.836145987586869,6.499928736113912,6.727795504620745,6.38875,6.167500000000002,6.538740422019064,6.47633779215561,8.203860074269,7.629954849810002,5.4793125,6.146499999999999,5.903495331519897,6.134983814475424,7.321762441839443,7.137843520990405,5.480625000000001,5.801249999999999,5.508916631907807,6.1145627195761,6.505551068181224,5.659018639198793
2008-05-31,PREMON,1.9915,3.05,6.395,2.04,8.71,6.213333333333333,9.27,7.63,8.16,1.6643333333333332,1.5260000000000002,1.6332038174155596,1.7752408930267236,2.203369805143005,2.103680378772043,1.89,1.8924999999999996,2.4081570881992764,3.003821580656118,2.9307501837526897,2.933703329852019,3.70125,3.638750000000001,4.679510322100265,5.75133787029951,6.5180150629346,6.3880650194528705,1.2391666666666667,1.3183333333333325,1.5057066208908796,1.6068937712685971,2.30428734106668,2.163963066777618,4.503750000000001,4.565000000000001,5.992979740298091,5.471707886227835,8.490632982084382,8.15899945834142,5.488333333333333,5.56708333333333,5.932230350623513,5.888136618153367,6.779861523797338,6.750453684637173,5.96375,6.5500000000000025,7.631244253211438,7.324880085494458,8.39216949351779,7.9753785056929125,5.51825,5.541499999999998,6.594097198911938,6.525167444183394,8.946991074740755,8.816981899828283,5.11875,5.801249999999999,6.569349979144684,7.833232704932872,8.733335263488044,8.722717280347497
2008-08-31,MONSOON,2.3975,0.73,1.29,1.24,1.955,4.012499999999998,2.0,2.9525,2.395,1.6404791666666665,1.646625,1.938922290449336,2.2366227811345674,0.7815026869415778,0.657917365196232,1.975,1.8124999999999998,1.736894252919566,1.8968417827726727,1.2185309723334883,0.9972249494474648,3.7837499999999995,3.6362500000000004,3.323706193260159,3.9907251924895095,1.0319320800336627,1.061023968796272,1.2037499999999999,1.2558333333333325,1.3994239725345277,1.5617700808353492,0.7492002515759354,1.425132870944917,4.50375,4.503750000000001,4.3777878441788545,4.66742201226395,1.847122524877074,2.6397357200032534,5.263020833333332,5.6477083333333296,5.164338210374107,5.390609392866323,3.755227733650389,3.5321202546004753,5.85,6.227500000000003,5.378746551926863,6.225277654818736,2.7370107330986926,3.399738552408958,5.6846875,5.417124999999999,5.137458319347163,5.737905219272572,3.3155468048522856,3.3356519445674766,5.050625,5.159999999999998,4.89960998748681,4.908078878560776,3.154864137112677,2.6808742460610056
2008-11-30,POMKH,0.8266666666666665,1.35,2.6,0.59,3.46,4.9025,3.54,5.205,3.225,1.6057291666666664,1.6820416666666667,1.4940200409362683,1.6021610713773535,1.3320471570796286,1.2725800999080812,2.01375,1.9674999999999998,1.5821365517517396,1.5080912442798953,1.5834226887318772,1.3347350770557975,3.801875,3.7662500000000008,3.034223715956095,3.2919910335360862,1.9252600627362106,2.006935791804866,1.1637499999999998,1.222499999999999,1.0756543835207166,1.4748363867147034,0.22539782542915465,0.782799335950115,4.24125,4.503750000000001,4.010672706507313,4.298749710671446,3.290965833981444,2.922432741997429,5.151979166666665,5.328958333333329,5.059602926224464,5.168207229698269,5.560837999718967,5.826144591139767,6.1275,5.700000000000003,4.643247931156118,5.570921725678336,5.536351968628635,5.531002054229849,5.876250000000001,5.619374999999998,5.164474991608298,5.551467596660418,5.073183211990069,5.160694659110779,5.1425,5.077499999999999,4.229765992492086,3.542523568338827,3.5492437743440726,3.57686839537
2009-02-28,POMRB,1.18,2.8,4.92,0.87,3.89,5.6599999999999975,9.19,7.2125,6.315,1.3403541666666667,1.5989166666666665,1.3684120245617608,1.3241525263711753,1.9313726709286556,1.8499191986050838,2.06875,1.9824999999999995,2.0692819310510435,2.3273577598006185,2.4380383414674216,2.598566534232064,3.76625,3.8012500000000005,3.7885342295736573,4.182414253661915,4.98317993925365,5.048215248925172,1.03375,1.1849999999999992,0.9933926301124301,1.414648059270708,1.035563972279537,1.1009101063919506,4.009375,4.503750000000001,3.9624036239043874,4.084347948012608,5.035074118667707,5.312235016445937,5.0034374999999995,5.197083333333328,5.299761755734677,5.174195208649634,6.390485865482265,6.565604915922571,6.385,6.000000000000002,6.461948758693671,6.412685486811838,7.804737683629181,7.217490680401479,6.0234375,5.749999999999997,5.983684994964979,5.881936148013942,7.08281511902,7.084109935488265,5.144375,5.023749999999999,5.063859595495252,4.919318258588013,6.38506396594984,6.13482360933758
2009-05-31,PREMON,2.0460000000000003,3.3,6.4,1.87,6.61,5.852499999999999,10.29,8.64,9.11,1.0945833333333335,1.6125416666666665,1.6394472147370567,1.6597679821402287,2.235402568688622,2.128196095282215,2.15375,2.044999999999999,2.5615691586306264,3.3477228175436116,2.925815414449006,2.6945116242122307,3.68,3.802500000000001,4.833120537744195,5.885446717951388,6.52996490160776,6.385727885496147,0.96875,1.1424999999999992,1.3440355780674582,1.4294259335239572,2.033757180264561,1.9890611732045347,4.04,3.9787500000000007,5.021442174342632,4.584948835569256,8.547320883884982,8.029537304382341,4.908124999999999,5.106874999999995,5.520857053440806,5.248932950911427,6.636115344136849,6.5592499932509245,6.5,6.255000000000002,7.993169255216202,7.516279424656964,8.571265535364125,8.937147417082379,6.171500000000001,6.002499999999998,7.046210996978988,6.561451738523751,8.651839409456125,8.676005366306036,5.031875,5.261249999999999,6.682315757297151,8.33167450043096,8.397545396727544,8.634840574948388
