Date,Season,Kushalgarh,Anandpuri,Garhi,Banswara,Chhoti Sarwan,Ghatol,Bagidora,Sajjangarh,Kushalgarh_Trend,Kushalgarh_SMA,Kushalgarh_EWMA,Kushalgarh_DES,Kushalgarh_TES,Kushalgarh_ARIMA,Anandpuri_Trend,Anandpuri_SMA,Anandpuri_EWMA,Anandpuri_DES,Anandpuri_TES,Anandpuri_ARIMA,Garhi_Trend,Garhi_SMA,Garhi_EWMA,Garhi_DES,Garhi_TES,Garhi_ARIMA,Banswara_Trend,Banswara_SMA,Banswara_EWMA,Banswara_DES,Banswara_TES,Banswara_ARIMA,Chhoti Sarwan_Trend,Chhoti Sarwan_SMA,Chhoti Sarwan_EWMA,Chhoti Sarwan_DES,Chhoti Sarwan_TES,Chhoti Sarwan_ARIMA,Ghatol_Trend,Ghatol_SMA,Ghatol_EWMA,Ghatol_DES,Ghatol_TES,Ghatol_ARIMA,Bagidora_Trend,Bagidora_SMA,Bagidora_EWMA,Bagidora_DES,Bagidora_TES,Bagidora_ARIMA,Sajjangarh_Trend,Sajjangarh_SMA,Sajjangarh_EWMA,Sajjangarh_DES,Sajjangarh_TES,Sajjangarh_ARIMA
2005-02-28,POMRB,4.303333333333334,6.2175,3.7,2.6133333333333333,8.82,4.572857142857143,2.634,5.342499999999999,3.6094270833333337,3.730833333333333,3.6973076416370114,3.6557714989607906,4.256178531905357,4.2091934917988185,5.6259375,5.486250000000001,5.648219429904277,5.418107749170886,6.540024098907199,6.617609373180889,4.227348958333334,4.331230654761906,4.1821970557454735,4.178583168888473,4.304685082222502,4.476747044925538,3.0630877976190476,3.239449404761904,3.003870272770439,2.9571948662628325,3.0749091266476998,3.1443437735142594,8.008750000000001,8.064375,7.861122922788619,8.69347355490527,8.467109909910873,7.803989316786467,4.371031250000001,4.371723214285714,4.264881242872773,4.287003890973695,4.118647049255796,4.004525396299634,2.51253125,2.6494999999999993,2.5507296081533464,2.391727409307087,2.9020966472757683,3.013436944000057,4.245854166666666,4.235729166666666,4.431249863581847,4.54461601203228,4.51482498290474,4.599396588461131
2005-05-31,PREMON,4.62,6.77,4.855,3.5357142857142856,9.075,5.33375,3.0780000000000003,5.386,3.6988020833333333,3.477708333333333,4.066384584982207,3.7566377173731587,5.980054976409943,5.891950241391655,6.005624999999999,5.351250000000001,6.096931657942566,6.074188625727689,8.464174353854519,8.390980886114313,4.604479166666668,3.9854270833333345,4.451318233447284,4.256099401343608,7.641471352134495,6.89438839075095,3.1542261904761904,2.96141369047619,3.216607877947978,3.056389268399657,5.141085225490297,5.03273734370823,8.008750000000001,8.00875,8.346673753673171,9.049019479660762,9.603958322202878,8.818182500787138,4.579776785714286,4.199535714285714,4.692428745723664,4.725449277169245,6.571887379727148,6.212314357159261,2.66815625,2.4092499999999997,2.761637764892008,2.4307808285467845,4.263446069934199,4.543266954198362,4.36584375,4.180645833333333,4.813149918149108,5.234158004319471,5.821583546451008,5.825249776615432
2005-08-31,MONSOON,3.0274999999999994,5.085,4.61875,3.0742857142857143,8.465,4.7025000000000015,2.44,2.51,3.6776041666666663,3.7411458333333334,3.650830750989324,3.6903300543407784,1.666488213607575,1.6416660146601607,6.096562500000001,5.900625000000002,5.69215899476554,5.732670799404442,3.008593481491412,3.2211438096723324,5.02640625,4.469270833333334,4.51829094006837,4.281076985799735,2.1019886095044544,2.3084072205810995,3.2248809523809525,3.164761904761904,3.1596790124830725,3.0314097996689173,2.151970385737201,2.5351200539283196,7.770625,8.00875,8.394004252203903,9.226249822734475,7.8966179643214796,7.788715489424619,4.656044642857142,4.542526785714285,4.696457247434199,4.778193480779216,3.051986472574758,3.0709661657614964,2.7797500000000004,2.6158124999999997,2.6329826589352043,2.4132884232678555,1.7217216064829075,1.3192434611046577,4.275625,4.311062499999999,3.891889950889465,3.9639360282030593,2.510394605759755,2.3521772515400436
2005-11-30,POMKH,2.675,6.37,5.785,3.3514285714285714,5.6750000000000025,3.859,2.7299999999999995,4.444,3.951875,3.6564583333333336,3.2604984505935946,3.5879149656782148,3.338354091873576,3.2259513758617797,6.2175,6.1106250000000015,5.9632953968593245,6.081842981365186,5.47798956799056,5.583422431988284,5.658928571428572,4.7396875000000005,5.024974564041022,4.642529516273549,4.211054052727615,5.480163670999402,3.5841071428571425,3.143690476190475,3.236378836061272,3.089772550381691,2.9172456688971105,3.356840696384117,7.588125,8.00875,7.306402551322343,8.778622587673471,5.687565120635305,5.656891528778786,4.86725,4.617026785714286,4.361474348460519,4.418717144589598,3.9627773503920425,3.749081907904036,3.07925,2.7205,2.6717895953611226,2.423736713494293,2.377340858982795,2.606544754455877,4.185708333333333,4.420624999999999,4.112733970533679,4.127232721869521,3.971870029070663,3.9083137740211233
2006-02-28,POMRB,4.4725,6.105,5.99375,3.262857142857144,6.915,4.884999999999999,3.108,4.1825,3.9415625,3.6987500000000004,3.7452990703561566,3.6736506883372053,4.221086792312344,4.2033193342438,5.803125,6.082500000000001,6.019977238115595,6.210304475556029,6.478242556151926,6.472084319356109,5.520888392857143,5.313125,5.412484738424613,5.044922881626836,4.467881048875164,4.801933704392532,3.6587946428571434,3.3060714285714274,3.2469701587796207,3.123902272145696,2.976731233043147,2.9998038484752843,7.643750000000001,7.532499999999999,7.149841530793405,8.5648857849926,8.837370612104692,8.31196883086729,4.696446428571429,4.6950625,4.570884609076311,4.604031187006615,4.316421154093289,4.496289331431749,3.1129375,2.839,2.8462737572166734,2.4696046111228864,2.7612191637733856,2.78912472158255,4.110375,4.130625,4.140640382320207,4.121574215090981,5.019754081527219,5.101432841288458
2006-05-31,PREMON,6.645,7.85,7.621428571428572,5.76,9.52,6.71125,5.0,5.826666666666667,3.7628125,4.205,4.905179442213694,3.9861851209273427,5.954434498234521,5.193192263180645,5.04375,6.352500000000002,6.7519863428693565,7.197611105952718,7.9690629974459455,7.801408767807358,4.766627976190477,6.004732142857143,6.296062271626196,5.887740506191764,8.301697375702654,7.507411666603004,3.4765178571428574,3.8621428571428567,4.252182095267772,3.8640634238641725,5.146233298510085,4.575772490892349,7.599375,7.643749999999998,8.097904918476043,8.870883408097393,9.338676625929411,8.740705569323335,4.2789553571428565,5.0394375,5.427030765445786,5.628594570936031,6.7993139674551415,6.283986610649407,2.8016875,3.3195000000000006,3.7077642543300042,2.688477781245587,3.8176031328966387,3.426054444111501,3.8703958333333333,4.240791666666667,4.815050896058791,5.158245774501135,5.469024023822792,5.42709748824775
2006-08-31,MONSOON,0.92,0.69,0.748,1.4475,8.465,1.9585714285714289,0.7875,1.4666666666666668,3.8425,3.6781250000000005,3.311107665328216,3.6984351779710396,1.7536091647934877,2.3675601200949865,4.8618749999999995,5.253750000000002,4.327191805721614,4.447802002076438,3.7939619034567,3.8990528780421374,4.214849702380953,5.037044642857143,4.076837362975717,4.722068776771105,3.253563810759699,4.0153151834528416,3.4854464285714286,3.4554464285714284,3.130309257160663,3.3509019331048235,2.4637842599861886,2.8045448645507025,7.635,7.643749999999998,8.244742951085627,8.930759650092938,8.30073499451451,8.079519251319855,4.098361607142857,4.353455357142857,4.0396470306960435,4.2302556785379775,3.5775935639911522,3.7597814032820365,2.6085,2.9063750000000006,2.539658552598002,2.522980387457098,2.109076687951163,2.787584402462534,3.8667708333333337,3.9799583333333337,3.4756972043019414,3.3538882420059637,2.508283395276395,2.4272599506980783
2006-11-30,POMKH,3.3525,4.69,3.621666666666668,3.52,5.32,3.2630000000000003,1.8925,3.5675,4.0340625,3.8475,3.32766459919693,3.665521485756896,3.3082288873033905,2.9498072263499595,4.9868749999999995,4.833750000000002,4.472315083432969,4.235141532189679,5.609193541150289,5.869511063234919,3.8726845238095247,4.496211309523811,3.894769084452098,4.41730686452852,4.190987257879869,3.786713255271219,3.5228869047619047,3.4975892857142856,3.286185554296398,3.424850806826162,2.961161696260767,3.333751826006458,7.487500000000001,7.554999999999998,7.074845770651376,8.328159723959615,5.729673797298661,5.756828365995557,3.619455357142857,4.204455357142857,3.728988218417626,3.723035581650194,3.640689172714041,3.2381785262018363,2.497916666666667,2.697000000000001,2.2807951315588015,2.4597817276664524,2.5241852840134156,2.326215583090475,3.76625,3.760833333333334,3.5124183225811647,3.2411139220967633,3.873519704916748,3.879235913219423
2007-02-28,POMRB,4.4325,6.33,3.7428571428571433,3.165714285714286,7.555,4.03625,2.4,5.029999999999999,4.189791666666666,3.8375000000000004,3.769598759518158,3.7451694834567437,4.228719323597294,4.2736947854600835,5.161875,4.8900000000000015,5.215389050059781,4.987566450867071,6.102054316432002,6.338595163071012,3.8836934523809536,3.9334880952380966,3.834004307814116,4.178640658704659,3.947818537928479,4.057802159950324,3.645282738095238,3.4733035714285716,3.237997046863553,3.3899800095701407,3.037873568403162,3.194112865341272,7.26,7.714999999999998,7.266907462390826,8.192616451557006,7.747404491422806,7.268973350722244,3.3562857142857143,3.992267857142857,3.8518929310505756,3.7085818505769974,3.923315627181234,3.671364055242236,2.528645833333333,2.520000000000001,2.328477078935281,2.444060158310141,2.852915547581389,2.945654026722508,3.657291666666666,3.972708333333334,4.119450993548699,4.1270475088256795,4.270060103158793,4.336059398344834
2007-05-31,PREMON,8.2175,8.625,7.1350000000000025,6.156666666666666,7.7,3.72875,4.823333333333333,4.175,4.344895833333333,4.230625000000001,5.548759255710895,4.221820353594426,5.959894850653748,6.249281629825645,5.469375,5.083750000000002,6.579233430035869,6.92715978456181,7.6939404449566196,7.819078829551282,3.9815476190476202,3.8118809523809545,5.154402584688471,4.921705415229439,7.377855053464807,6.502786707543239,3.8510119047619042,3.5724702380952382,4.4054648947847985,4.200436188794958,5.1855019769727,5.273202678103462,7.215624999999999,7.259999999999999,7.440144477434496,8.09101038207746,9.556972339741003,9.003582568216352,3.4578973214285713,3.2466428571428576,3.8026357586303456,3.5948219107272426,6.288073113651024,5.912502938933667,2.568020833333333,2.475833333333334,3.326419580694502,2.649927354615593,4.17167879693127,4.823923842163509,3.7503541666666664,3.5597916666666674,4.141670596129219,4.293863801186988,5.536019346710465,5.630784759006379
2007-08-31,MONSOON,0.5933333333333334,1.315,1.3225,2.03,8.465,2.835714285714286,1.21,2.2466666666666666,4.418333333333333,4.148958333333334,3.5665888867598703,3.896298518359547,1.8460245819557182,1.2807222224972188,5.56,5.240000000000002,4.473540058021521,4.734898087863085,2.623566489396551,2.7320900344221566,3.9938392857142864,3.9555059523809546,3.6216415508130826,4.014030387502398,2.4317643271153937,3.1491777960156613,3.9257142857142857,3.718095238095238,3.455278936870879,3.79274491352647,2.5524422770715556,2.2399282179238607,7.466875,7.259999999999999,7.850086686460697,8.150202210396502,8.395519387571177,8.152278327201156,3.3925570436507937,3.465928571428572,3.4158671694639215,3.1459963104288757,2.4256272668412495,2.4258409384642823,2.6627083333333332,2.5814583333333343,2.479851748416701,2.525753463205473,1.5078417977234113,1.0412479751295112,3.5836666666666663,3.754791666666667,3.383669024344198,3.252885262988925,1.6569261847757668,1.5975081774646247
2007-11-30,POMKH,4.92,6.525,3.83,4.583333333333333,4.965,3.19875,1.785,3.532,3.9236458333333335,4.5408333333333335,4.1079533320559225,4.021948767178467,3.382145959798285,3.3239367024917383,5.364375,5.698750000000001,5.294124034812913,5.525790471728546,5.220264304791898,5.440585259658374,3.861964285714287,4.007589285714287,3.7049849304878495,3.8731281465217537,3.6949259629171722,4.00424814346337,3.7316666666666665,3.9839285714285717,3.9065006954558603,4.094432248051034,3.118064442545016,3.3962712438277247,7.876250000000001,7.171249999999999,6.696052011876418,7.506505453297227,5.480570996054126,5.556625172448522,3.4549875992063495,3.449866071428572,3.329020301678353,3.002075920469751,3.014811717462481,2.7797970729748984,2.5854166666666667,2.5545833333333343,2.201911049050021,2.4551994743396457,2.228977350974395,2.1063142919300804,3.4954791666666667,3.745916666666667,3.4430014146065187,3.2432095878904112,3.6873382884259076,3.7294740825486814
2008-02-29,POMRB,3.4525,5.22,3.632857142857144,2.7,9.92,3.5777777777777784,3.265,3.732,4.033854166666667,4.295833333333333,3.8457719992335537,3.9912603706661405,4.388870142727022,4.2377567849563915,5.958749999999999,5.421250000000001,5.264474420887748,5.503317705954456,6.195631281624737,6.335469786697309,4.3264434523809525,3.9800892857142873,3.676133815435567,3.71152391356222,3.6160831866612844,4.083730210271494,3.825833333333333,3.8675,3.4239004172735164,3.835430260675212,3.3200372525795134,3.1654489582139984,7.255538194444444,7.762499999999999,7.98563120712585,7.900849720211375,7.611601804707865,7.359309914286914,3.6388343253968256,3.3352480158730167,3.428523292118123,3.102210366663972,3.4430517959429174,3.9032942379330664,2.51875,2.7708333333333344,2.6271466294300128,2.5202173521813513,2.631945136739941,2.3862931458114853,3.7612083333333337,3.421416666666667,3.558600848763911,3.407528193535856,4.49314530224485,4.624733034126847
2008-05-31,PREMON,5.24,8.17,6.19,5.07,8.61,4.6866666666666665,3.34,4.7675,4.6753125,3.551458333333333,4.403463199540132,4.145441523856821,6.064692969778509,5.850566694787351,6.831875,5.307500000000001,6.426684652532648,7.027522049333168,7.94607529122232,8.112128183516651,5.31779761904762,3.7438392857142873,4.68168028926134,4.294231383022603,7.097847624837325,6.564690527115855,4.071041666666667,3.595833333333333,4.08234025036411,4.235709176934559,5.36431533598018,5.464891047789875,6.560763888888888,7.989999999999999,8.23537872427551,8.02196687073243,8.589112617829544,7.960504363680981,3.735181051587302,3.5747271825396836,3.9317806419375403,3.7309964269261298,5.8134592112347745,5.538359894888794,2.873125,2.4000000000000012,2.912287977658008,2.591905754435559,4.41631544765977,4.135961940973406,4.0329375,3.569541666666667,4.042160509258347,4.210502822368962,4.638737385524651,4.651276756317314
2008-08-31,MONSOON,4.4525000000000015,6.525,5.9833333333333325,3.87,2.5893055555555557,3.3485714285714288,2.16,3.78,5.295729166666667,4.51625,4.423077919724079,4.21369762810005,1.78415708810468,2.0545311590551742,7.46875,6.61,6.466010791519589,7.341951341847374,2.1291343915714025,2.2168072321761776,6.124940476190476,4.90904761904762,5.2023415068901375,4.794944851836635,1.9966229331185634,2.3648361406610388,4.139107142857143,4.055833333333333,3.997404150218466,4.261104862206134,2.5563771432934588,2.3671609103986833,7.0479513888888885,6.521076388888889,5.976949456787528,6.9394034987087965,8.64702022830619,8.200381135638029,3.955019841269841,3.702941468253969,3.6984969565910957,3.6147174525301335,2.3224267733681745,2.654190847275035,3.2053125,2.637500000000001,2.6113727865948047,2.5556578640401213,1.308435451584985,1.6954576475379812,4.3965,3.9528750000000006,3.937296305555008,4.18517138904968,1.8128493253099511,1.856592809416464
2008-11-30,POMKH,6.1925,8.3,7.1000000000000005,4.705000000000001,5.2825,3.456666666666667,3.67,4.1725,5.8377083333333335,4.834375,5.130846751834447,4.461360115497467,3.533700963383132,3.4409620285335665,7.998749999999999,7.053750000000001,7.199606474911754,8.402972295880668,5.8650344922384114,5.834900548473408,6.916875,5.72654761904762,5.961404904134083,5.585296527537013,4.44860802470626,6.061851469607402,4.311964285714286,4.086250000000001,4.28044249013108,4.496074353938891,3.375727772873267,3.7908536433678752,7.381701388888889,6.600451388888889,5.699169674072516,6.4713108289880825,5.05911986170988,5.2590546124929345,5.043214285714285,3.7674206349206356,3.601764840621324,3.5631044931236087,3.0713370069928505,3.22039842413606,3.601875,3.108750000000001,3.0348236719568824,2.657111165349971,2.0361278430833085,2.318580341502207,4.9278125,4.113,4.031377783333005,4.339266743754755,3.928756609582557,4.022062661853287
2009-02-28,POMRB,7.1433333333333335,8.54,6.82,3.1228571428571428,13.5,5.0785714285714265,4.0375,6.0,5.573854166666666,5.757083333333333,5.935841384434002,4.805823442406985,4.609053163693838,4.0329702320464085,7.4425,7.883750000000001,7.735763884947051,9.25174243049856,6.196605736730078,5.929874335799204,6.906666666666666,6.523333333333334,6.30484294248045,6.230811143345254,4.95678891860465,5.46256860518167,4.232797619047619,4.1919642857142865,3.8174083512215047,4.253617830421048,3.5589070096672755,2.9988371920322363,7.267951388888888,7.495451388888888,8.81950180444351,7.717288719853005,8.854253885338272,8.827693222500791,6.03327380952381,4.142619047619047,4.192487475801364,4.288645131169668,3.5517919976982606,4.079745527605902,3.8960416666666666,3.301875000000001,3.4358942031741293,2.7913868712150562,2.9509144689154616,3.6654317167833366,5.3896875,4.680000000000001,4.818826669999803,5.585614945448668,4.623435513909081,4.594629868560141
2009-05-31,PREMON,5.885,9.09,9.338333333333333,6.03,7.7,11.891428571428573,5.740000000000001,6.75,5.0540625,5.918333333333333,5.915504830660401,5.012081391283992,6.487045288887376,5.7601666830717235,6.424375,8.11375,8.27745833096823,10.036324429557927,8.52658044367637,8.133170927821142,6.401916666666668,7.310416666666668,7.518239098821603,7.55480141162274,8.869302699541041,7.914877155364618,3.996547619047619,4.431964285714287,4.702445010732903,4.820830878272696,5.628610572793098,5.145379618075674,7.307638888888889,7.267951388888889,8.371701082666107,7.745936554551393,8.62720575388059,8.221804368397692,6.272842261904762,5.943809523809524,7.272063914052248,8.631426349167452,6.283118284911119,5.993730840934812,3.932291666666667,3.9018750000000013,4.357536521904478,3.081570930871314,4.136300120902005,4.544654746016074,5.575,5.175625,5.591296001999882,6.984541847491841,5.614871960762507,5.471559006726129
2009-08-31,MONSOON,1.6966666666666663,1.155,2.7533333333333334,2.276666666666667,2.5893055555555557,4.064285714285714,2.1133333333333333,5.4925000000000015,4.694895833333333,5.229374999999999,4.2279695650629066,4.76863792490418,2.238686086885359,2.1994753739216795,5.960625,6.77125,5.4284749985809375,6.498366730856428,4.0719499092000975,3.7833072029150747,6.243,6.502916666666668,5.612276792626295,6.818289279046706,4.089285481912074,4.492518325781953,4.06202380952381,4.033630952380953,3.7321336731064085,4.291470797823877,2.9168128153322854,2.9882464186096964,6.383576388888888,7.267951388888889,6.058742871821886,6.746743943216289,5.1101795037169815,4.569254082450893,6.307083333333333,6.122738095238095,5.988952634145634,8.141800135365342,4.538301639077022,5.354043157240549,3.9976041666666666,3.8902083333333346,3.4598552464760206,3.0362306758599757,1.8940823209542517,1.813909462203498,5.310833333333334,5.60375,5.551777601199929,7.030186385485319,3.681884613581336,3.60921142488755
2009-11-30,POMKH,4.79,5.525,6.292000000000002,4.408333333333333,5.6,4.6575,4.006666666666667,3.9425,4.549166666666666,4.878749999999999,4.452781739037744,4.842898740109361,3.8304786758842724,3.917104757444404,5.895625000000001,6.0775,5.467084999148563,5.778493743100471,6.810446998922582,6.731234214767422,6.262791666666667,6.300916666666668,5.884166075575777,7.033817543882785,5.299563849404302,4.7998042383635084,4.126458333333333,3.9594642857142857,4.0026135371971785,4.363461443795821,3.4661693146437877,3.912072220131542,5.528771701388889,7.34732638888889,5.875245723093132,6.412292963239147,5.3487695778357995,5.396126071814486,5.5138541666666665,6.422946428571428,5.45637158048738,7.680031229140657,4.898263973886873,5.245720402281066,3.9195833333333336,3.9743750000000015,3.678579814552279,3.161849822781033,2.889299264600827,3.053208642051845,5.106666666666667,5.54625,4.908066560719957,5.844119545412381,5.1579254846274365,5.000096091493342
2010-02-28,POMRB,5.672499999999999,7.605,6.3566666666666665,3.943333333333334,5.79,4.151666666666666,4.223333333333334,4.116666666666667,4.473020833333333,4.5110416666666655,4.940669043422646,5.003780158424488,4.822891721391737,5.1157735149121235,6.295624999999999,5.84375,6.322250999489138,6.3323185520081084,6.913701237937095,6.878929463061688,6.6998750000000005,6.185083333333334,6.073166312012133,7.188695149312848,5.420732306658621,5.357151114590738,4.305499999999999,4.164583333333334,3.978901455651641,4.294150616752508,3.5958535150402136,3.1185500853306176,5.637717013888889,5.41982638888889,5.841147433855879,6.155630238687523,11.709687632675642,11.477111466687653,4.937952380952381,6.191220238095238,4.934489614959094,6.818417248077016,5.216391140223071,4.7223653083920265,3.7660416666666667,4.020833333333336,3.8964812220647005,3.304766930104943,3.586424373111054,3.5073413948402226,5.012291666666666,5.0754166666666665,4.591506603098641,4.945107517739897,5.88175654881533,5.627686007451733
2010-05-31,PREMON,6.19,9.505,9.96,5.725,8.571562499999999,6.4725,4.93,7.0,4.116562500000001,4.587291666666665,5.440401426053588,5.212817550607855,6.613745557430072,5.932321577260712,6.720625000000001,5.947500000000001,7.595350599693483,7.8634382558441285,8.586455908370114,8.481078903793327,7.114625,6.3405000000000005,7.62789978720728,8.32681181964614,9.116924701548418,7.9709064014213755,4.512625,4.088333333333333,4.6773408733909845,4.717831310086257,5.773834164817012,5.47573199413254,5.543342013888888,5.6377170138888895,6.933313460313527,6.4924927179405545,7.67488144263376,7.671103145174359,5.151979166666667,4.836488095238095,5.549693768975457,7.081103011370693,7.275816024326231,6.519687440867216,3.62,3.818333333333335,4.30988873323882,3.510171003425709,4.9485678663529225,4.97930573347242,4.861666666666666,5.1379166666666665,5.554903961859185,6.029075519942177,6.001771799387298,5.767210376419584
2010-08-31,MONSOON,0.7825000000000001,3.94,5.628333333333334,4.0139999999999985,2.5893055555555557,4.876,1.695,4.4875,3.6353125000000004,4.358749999999999,3.5772408556321524,4.845850127953421,2.3771127445045726,1.677409798095392,6.801875000000001,6.643750000000001,6.13321035981609,6.272247690766858,3.0442604737904,2.8276411745856525,7.178166666666667,7.0592500000000005,6.828073205657702,8.084401334741026,4.424167153508608,4.4326210255471885,4.631124999999999,4.522666666666666,4.4120045240345895,4.628386161987424,2.9998193659283956,2.510015330182281,6.021779513888888,5.6377170138888895,5.195710298410338,5.644129520298816,3.311000400087117,3.493096864384049,5.290583333333333,5.039416666666667,5.280216261385274,6.4450377080488614,3.8686516167973464,3.305114757502003,3.640208333333333,3.713750000000002,3.2639332399432917,3.4131268091290052,2.1163228449955604,2.233391106603089,4.66625,4.886666666666667,5.127942377115511,5.329482569956085,4.269898355737061,4.361393494574781
2010-11-30,POMKH,2.8525,6.14,6.735,4.327999999999999,4.845,5.558,3.2566666666666664,3.7425,3.2904166666666668,3.874374999999999,3.2873445133792916,4.691045472535848,3.9130762580470537,3.4737753429459017,7.098125,6.797500000000001,6.135926215889654,6.064819325020647,6.502020621339797,6.292641245123954,7.120291666666667,7.17,6.790843923394622,8.080690587065261,6.227021507151129,6.377133572018967,4.549874999999999,4.502583333333332,4.378402714420753,4.614122354481319,3.7777896469629026,3.882815305494283,6.856896701388889,5.44896701388889,5.0554261790462025,5.318671155369246,5.233959467566827,5.581946710906907,5.375062499999999,5.264541666666667,5.391329756831164,6.19157491051081,4.612688525216819,4.105157478724179,3.9760416666666663,3.526250000000002,3.2610266106326415,3.4546740190425047,3.412351318251998,3.190513262533571,4.440833333333334,4.836666666666667,4.573765426269307,4.373754878790141,4.292109350653796,4.2399255032737635
2011-02-28,POMRB,3.76,7.64,6.4220000000000015,4.971666666666667,10.3725,4.359999999999999,5.135,2.7533333333333334,3.2042708333333336,3.3962499999999984,3.476406708027575,4.628301822290832,4.792981967811002,4.0433273222527175,7.085,6.806250000000001,6.737555729533792,6.703982064056706,7.284055185020156,7.142931157494908,6.6044583333333335,7.186333333333335,6.643306354036774,7.920098382844637,6.235172404975792,5.744752547895365,4.4911458333333325,4.759666666666665,4.615708295319118,4.766849549210391,3.8533092103198703,3.4057718727384616,6.851788194444445,6.5945920138888905,7.182255707427721,6.150274772560896,7.971572405177526,7.413071106611737,5.2869166666666665,5.316625,4.978797854098698,5.426749271828877,5.238330473555111,5.154378349339362,4.143541666666667,3.754166666666669,4.010615966379585,3.6657849546575623,3.865577179706055,3.995197109681207,4.122083333333333,4.495833333333334,3.8455925890949176,3.2362615747316483,4.991220803020591,4.759112537416022
2011-05-31,PREMON,5.343333333333334,11.84,9.431666666666667,4.046666666666667,10.67,6.94,6.705,6.56,3.079895833333333,3.1845833333333315,4.223177358149879,4.7287235715188,6.473234420793271,5.854296462304253,6.924999999999999,7.390000000000001,8.778533437720274,9.574120269203721,9.015931244129472,8.853380065474328,5.767583333333334,7.0542500000000015,7.758650479088731,8.575319057030223,9.756608106489765,8.37424270613722,4.457458333333333,4.340083333333332,4.388091643858138,4.641997890187233,6.13781854230262,5.419500691078332,6.49,7.119201388888891,8.577353424456632,7.035618495167674,8.327048662083596,8.088302446342142,4.9223333333333334,5.4335,5.763278712459218,6.01824131062196,7.346081887261324,6.801283389164137,3.9436458333333335,4.19791666666667,5.088369579827751,4.0204132265417085,5.021386027142437,5.095807004424452,3.7908333333333335,4.385833333333333,4.93135555345695,4.804056423820822,5.95582459612321,5.8519615490405315
2011-08-31,MONSOON,0.94,1.5,2.03,5.2225,0.45,3.703333333333333,1.26,2.3775000000000004,2.9527083333333333,3.2239583333333313,2.909906414889927,4.368115501664157,2.185971980627209,1.898485910329366,7.2775,6.78,5.867120062632164,6.508844499060902,3.5771127218899483,3.2320985926837014,5.129535714285714,6.154666666666668,5.4671902874532385,7.075631223418576,4.791367712802825,4.427457807811842,4.1875,4.642208333333333,4.721854986314883,4.839237692645862,3.0815729410268147,3.0964554497705663,6.686562499999999,6.584375000000002,5.326412054673979,5.820150489158122,3.1124021381504967,3.233384673312676,4.640583333333334,5.140333333333333,4.9393005608088645,5.027124376523686,4.041908709516449,3.637333851850962,3.45625,4.08916666666667,3.5570217478966506,3.866889560389444,2.136927909059588,1.937291090533096,3.927604166666667,3.8583333333333334,3.90981333207417,3.568688176493519,3.8531413364876856,4.066312552679252
2011-11-30,POMKH,1.7,7.3,3.6383333333333336,2.8500000000000005,4.09,3.814,2.0925,3.2025,3.0120833333333334,2.9358333333333313,2.425943848933956,4.091253507995166,3.727957715601508,3.530784345910199,7.63625,7.07,6.440272037579298,6.817620688340033,6.483269184186497,6.237140373923413,4.956041666666667,5.380500000000001,4.735647505805277,6.125261925951825,5.669115495375125,4.814738588215703,4.401958333333334,4.272708333333333,3.9731129917889296,4.36519632286015,4.01524992035685,3.903037151335521,6.929375,6.395625000000003,4.831847232804387,5.399962876162792,5.130543346997224,5.196778959218293,4.368619047619047,4.7043333333333335,4.489180336485319,4.342298194065362,4.436986829577477,3.975190299709222,2.7504166666666667,3.7981250000000037,2.97121304873799,3.7823180943458143,3.512163605969351,3.113570400587586,4.016875000000001,3.7233333333333336,3.6268879992445022,3.1630163644259772,3.1836503440926327,3.2986778238181795
2012-02-29,POMRB,3.895,9.3,4.414285714285714,4.29,12.7,3.85,2.4,4.3875,3.1144010416666665,2.9695833333333312,3.0135663093603737,4.047283927533661,4.541890948104634,4.70777166765304,7.9253125,7.484999999999999,7.584163222547579,8.134965013805708,7.559388830719448,7.323666706238125,5.397455357142857,4.87857142857143,4.607102789197452,5.501139879815831,5.085007134297528,4.473718406806779,4.495656250000001,4.102291666666666,4.099867795073358,4.315589707409394,3.85370757759258,3.812638212824687,7.052083333333334,6.977500000000003,7.979108339682632,6.777044310722663,9.45193597312622,9.118314466341353,4.126686011904761,4.576833333333334,4.233508201891191,3.894637158945135,4.6560147536903616,4.248225398490126,2.451875,3.114375000000004,2.742727829242794,3.720139674498005,4.425722262173464,4.001235414826208,3.9264322916666665,4.131875,3.9311327995467016,3.6415231733558846,3.436816928668385,3.363901469873298
2012-05-31,PREMON,5.683333333333334,13.05,10.051428571428572,6.444,10.285,5.274285714285713,3.793333333333333,5.64,3.3500520833333334,3.0545833333333317,4.081473118949558,4.1914317765660165,6.2284633702348495,5.74420974501636,7.904375,7.787499999999999,9.770497933528548,11.321988017425051,10.152709853806172,9.939322990469472,6.027232142857143,5.033511904761907,6.7848331020899,6.526028673665656,8.406388000676346,7.660549977629054,4.3094375,4.701624999999999,5.037520677044014,4.8723913209300616,6.043961368037818,4.861353299738245,7.222916666666666,6.881250000000001,8.90146500380958,7.627768681651087,9.823663657037132,9.513235821510714,4.054342261904761,4.160404761904762,4.649819206849,4.2503606312058,6.782515525049284,6.218174135638031,2.5536458333333334,2.3864583333333367,3.162970030879009,3.7813448623676456,5.553389743736538,5.446797369534975,3.8056770833333333,3.9018750000000004,4.61467967972802,4.869592458435539,6.190965906847586,6.312796710471429
