Date,Season,Meerut,Parikshitgarh,Rajpura,Daurala,Sardhana,Sarurpur Khurd,Machra,Mawana Kalan,Hastinapur,Janikhurd,Kharkhoda,Rohta,Meerut_Trend,Meerut_SMA,Meerut_EWMA,Meerut_DES,Meerut_TES,Meerut_ARIMA,Parikshitgarh_Trend,Parikshitgarh_SMA,Parikshitgarh_EWMA,Parikshitgarh_DES,Parikshitgarh_TES,Parikshitgarh_ARIMA,Rajpura_Trend,Rajpura_SMA,Rajpura_EWMA,Rajpura_DES,Rajpura_TES,Rajpura_ARIMA,Daurala_Trend,Daurala_SMA,Daurala_EWMA,Daurala_DES,Daurala_TES,Daurala_ARIMA,Sardhana_Trend,Sardhana_SMA,Sardhana_EWMA,Sardhana_DES,Sardhana_TES,Sardhana_ARIMA,Sarurpur Khurd_Trend,Sarurpur Khurd_SMA,Sarurpur Khurd_EWMA,Sarurpur Khurd_DES,Sarurpur Khurd_TES,Sarurpur Khurd_ARIMA,Machra_Trend,Machra_SMA,Machra_EWMA,Machra_DES,Machra_TES,Machra_ARIMA,Mawana Kalan_Trend,Mawana Kalan_SMA,Mawana Kalan_EWMA,Mawana Kalan_DES,Mawana Kalan_TES,Mawana Kalan_ARIMA,Hastinapur_Trend,Hastinapur_SMA,Hastinapur_EWMA,Hastinapur_DES,Hastinapur_TES,Hastinapur_ARIMA,Janikhurd_Trend,Janikhurd_SMA,Janikhurd_EWMA,Janikhurd_DES,Janikhurd_TES,Janikhurd_ARIMA,Kharkhoda_Trend,Kharkhoda_SMA,Kharkhoda_EWMA,Kharkhoda_DES,Kharkhoda_TES,Kharkhoda_ARIMA,Rohta_Trend,Rohta_SMA,Rohta_EWMA,Rohta_DES,Rohta_TES,Rohta_ARIMA
2001-02-28,POMRB,11.48875,10.915,9.0825,8.5275,6.724999999999999,8.3475,7.3199999999999985,5.4,2.195,2.59,15.1975,7.5825,11.1215625,10.137187500000001,9.763443871238362,9.72973188781166,8.686589680205694,8.693371730682374,10.83875,10.881249999999998,10.768561616287009,10.396933343279725,10.458501511134449,10.874928077635994,7.849047619047619,7.97267857142857,7.727934853568591,7.950257446475942,7.824770451545746,6.8690652212595085,8.953125,8.584375000000001,8.438128638047136,9.228949734328035,7.812913787038119,7.77805667630429,6.782166666666667,6.782166666666668,6.718107200409688,7.57771607429304,6.799431944666937,7.173611670983441,9.208958333333333,9.208958333333335,9.041822040028553,9.156224414281848,8.347575958229518,8.284203749064245,6.914999999999999,6.679999999999998,6.785935898714108,6.926573794175766,5.950132631608403,6.3621302003015945,5.35375,4.965000000000001,4.905708803188391,5.3523018675475456,4.494554970759087,4.554210011794453,2.5187500000000003,2.5237499999999997,2.230263646993103,2.4477520638904577,2.575169199627216,2.3561284045498856,3.090625,3.0600000000000005,2.7498810768035478,2.4437250501229735,3.055097928598853,2.7650845262130597,15.533787393162392,15.533787393162394,15.349715164206954,15.35192611113689,15.365582414697482,15.391327881615307,8.042083333333332,8.042083333333334,7.9046573386336725,7.987002790515581,7.629140649802166,7.921477096867981
2001-05-31,PREMON,14.44,11.85,8.73,9.61,7.611666666666667,8.66,7.27,6.43,4.4,5.25,15.961538461538463,8.372499999999999,12.9278125,10.262187500000001,11.634066322743017,11.302892876679993,10.815067003409357,9.65862825054775,10.889999999999999,10.816249999999998,11.201136969772206,10.815045852791965,11.357379929160874,11.122869015846115,8.310104166666667,7.926428571428572,8.128760912141155,8.274658971369124,9.03423113770393,7.712037575865693,9.299375,8.794375000000002,8.906877182828282,9.724563822064574,9.329729085050428,8.85095412793499,6.782166666666667,6.782166666666668,7.075530986912479,7.747567031808314,7.860647999132859,7.53145335655883,9.208958333333333,9.208958333333335,8.889093224017131,9.066831002216421,8.660151143075426,8.589599808049845,7.327500000000001,6.722499999999998,6.979561539228465,7.137587830333884,7.592276098481737,7.323741378573376,5.878749999999999,5.157500000000001,5.515425281913035,6.063720103459883,5.858313455989883,5.618302719936723,2.5243750000000005,2.5237499999999997,3.098158188195862,3.1715982744117395,4.633207007180885,3.437700839789862,3.530234375,3.0600000000000005,3.749928646082129,3.088329095094396,5.442051433499304,4.338466839243468,15.533787393162394,15.533787393162392,15.594444483139558,15.571813872588619,16.097597127620745,15.574759715488609,8.042083333333332,8.042083333333334,8.091794403180202,8.059411182031827,8.381295439830645,8.02621087883203
2001-08-31,MONSOON,14.6,10.47,8.676666666666668,9.65,5.8100000000000005,10.166666666666666,7.55,6.31,1.64,2.155,15.957777777777777,7.993333333333332,14.239843749999999,11.980937500000001,12.82043979364581,12.421830902104245,11.42330379372671,11.309657086452184,10.971874999999999,10.861249999999998,10.908682181863323,10.546727359066995,11.195623053213392,11.002677919006537,8.586354166666668,7.771666666666668,8.347923213951361,8.489723592646675,8.691248607838569,8.09972199617133,9.697187500000002,9.111875000000001,9.204126309696969,10.082703071253304,8.78875988753136,8.52920306609363,6.782166666666668,6.782166666666667,6.5693185921474875,7.4019936513203275,5.631450872913736,5.910236462354519,9.208958333333333,9.208958333333335,9.400122601076944,9.265261701389754,10.166827155382665,10.08261446207732,7.6450000000000005,7.107499999999998,7.2077369235370785,7.389908323002166,7.473573179124237,7.065632011034989,6.404999999999999,5.550000000000001,5.8332551691478205,6.526761360874672,5.494180422654463,5.897289901868372,2.953125,2.51375,2.514894912917517,2.790236175462363,1.7597536725611587,2.210328575163659,4.204447916666666,3.1212500000000003,3.1119571876492773,2.7451621475748906,2.2131188946532445,2.802506371889476,15.533787393162394,15.533787393162392,15.739777800994846,15.760197767877761,15.984300894063502,15.693130117095206,8.042083333333332,8.042083333333334,8.052409975241453,8.04749230467065,7.97117074231765,8.118671565673957
2001-11-30,POMKH,14.97,10.44,8.905000000000003,10.16,6.982000000000001,9.661666666666667,8.05,6.69,1.905,5.761875,15.01833333333333,8.22,14.74375,13.8746875,13.680263876187485,13.301169801394636,11.946590373348654,12.445827050178664,11.0575,10.918749999999998,10.721209309117995,10.371235356351457,10.525409052937595,10.812961400874638,8.480833333333335,8.84854166666667,8.570753928370817,8.711221965757598,7.8111345232842035,8.319447650652672,10.06375,9.486875000000001,9.58647578581818,10.512807089917043,8.757274887540849,8.816426813364721,6.782166666666666,6.782166666666667,6.734391155288493,7.362927375442261,7.183146167672988,6.980478019360026,9.208958333333332,9.208958333333335,9.504740227312833,9.336841451497733,9.661767189637127,9.587949030431162,7.925000000000001,7.547499999999998,7.544642154122248,7.790068109269533,7.031064652939807,7.436325615544516,6.74625,6.207500000000001,6.175953101488693,7.009082779525546,5.522900936625657,6.0237890708624935,3.91875,2.5349999999999997,2.27093694775051,2.522135663517095,2.1343010160574645,2.1535849437378976,4.514828598484848,3.9392187500000007,4.171924312589566,3.4591129110827437,2.8856136554050877,3.0439037056009477,15.533787393162392,15.533787393162392,15.45120001393024,15.518524373061506,15.15515725183774,15.475722954061505,8.042083333333332,8.042083333333334,8.119445985144871,8.0801283431301,8.18935715094684,8.100800671458586
2002-02-28,POMRB,14.41,11.34,6.985000000000001,10.21,6.724999999999999,8.3475,8.1,6.98,5.539999999999999,4.711833333333334,15.1975,7.5825,15.016250000000001,14.605,13.972158325712492,13.715014572446675,13.24719628128003,13.317435131738023,11.221875,11.024999999999997,10.968725585470796,10.6098673048291,10.516667809756548,10.868967953315058,8.940104166666668,8.32416666666667,7.93645235702249,8.294332180462405,9.229232692258838,8.542451483980468,10.71,9.907500000000002,9.835885471490908,10.804201140120172,8.91711588813306,8.937168394524328,6.782166666666667,6.782166666666668,6.730634693173095,7.247343123602261,6.819544824503007,6.6865521784021125,9.208958333333333,9.208958333333335,9.0418441363877,9.158523761013354,8.347599605489147,8.284203747727815,8.245000000000001,7.742499999999998,7.766785292473349,7.981911619143167,7.549819641165117,8.265325669377486,7.065,6.602500000000001,6.497571860893215,7.442727333822514,6.133252781634923,6.719190553252317,4.767916666666666,3.3712499999999994,3.578562168650306,3.6616080073369757,2.5416712557895256,2.2961099235883538,4.529355113636363,4.469677083333334,4.387887920887073,3.711788235554649,3.3645561932834696,3.53924923426174,15.533787393162392,15.533787393162394,15.349720008358144,15.378010467681372,15.365631350262513,15.391392464858969,8.042083333333332,8.042083333333334,7.904667591086923,7.987619057325566,7.629140649792933,7.812866015698834
2002-05-31,PREMON,15.55,12.11,9.983333333333333,10.86,7.611666666666667,8.66,8.73,7.58,8.78,5.611212121212121,15.961538461538463,8.372499999999999,15.17625,14.8825,14.603294995427495,14.367092495636113,14.821705169726652,13.694702611305464,11.325,11.089999999999996,11.425235351282478,11.055351137606637,11.570067964488604,11.289780865308611,9.375083333333333,8.637500000000003,8.755204747546827,8.894803556760513,9.349797690893043,7.949306137573791,11.575,10.220000000000002,10.245531282894545,11.229652784218832,10.365413777211419,9.982948809803698,6.782166666666667,6.782166666666668,7.083047482570524,7.36442113494593,7.770285546785343,7.531809774131814,9.208958333333333,9.208958333333335,8.88910648183262,9.068715720310692,8.660128831114076,8.589599808529861,8.352500000000001,8.107499999999998,8.152071175484009,8.435056544960087,8.599337153275014,8.182151549429426,7.3025,6.890000000000001,6.9305431165359295,7.989036680477883,7.47260229992838,7.134596702681997,5.058958333333333,4.466249999999999,5.659137301190183,6.153325121474566,5.543751375300291,4.217641479317134,4.498730113636364,4.559980113636364,4.877217601017092,4.146094077404177,6.130773483718289,4.935630972157071,15.533787393162394,15.533787393162392,15.594447389630272,15.581515200385828,16.097629648321615,15.574804758055608,8.042083333333332,8.042083333333334,8.091800554652153,8.059912394018118,8.381295439820843,8.008176562265001
2002-08-31,MONSOON,15.67,11.525,11.0975,13.57,5.8100000000000005,10.166666666666666,8.65,7.71,4.053333333333334,1.91,15.957777777777777,7.993333333333332,15.295000000000002,15.15,15.029976997256497,14.84838428752053,14.45111519956783,14.335345001860848,10.290000000000001,11.353749999999996,11.465141210769486,11.108744380077924,11.42824035599845,11.12193918079647,9.854333333333335,9.242708333333335,9.692122848528097,9.655893355561702,9.298403171580436,8.723952268103808,11.92375,11.200000000000003,11.575318769736729,12.67788287871139,10.147293107351631,9.709105185096073,6.782166666666668,6.782166666666667,6.573828489542315,6.998868982183249,5.818271593645376,5.910586252857032,8.765520833333333,9.208958333333335,9.40013055576624,9.266806558564273,10.166805447259266,10.082614461904909,8.295,8.382499999999999,8.351242705290405,8.570881082488837,8.80810480706128,8.165695409791562,7.2975,7.240000000000001,7.242325869921558,8.368103306215845,6.915398845902397,7.163741655722171,5.431145833333333,5.069583333333332,5.016815714047444,6.529808955915365,3.628191697203726,3.797892886693905,4.187250946969697,4.4987301136363635,3.6903305606102554,3.478245520462875,2.933664949694748,3.2668763869555484,15.084099893162392,15.533787393162392,15.739779544889274,15.757593195839712,15.984322506074223,15.693160831083153,8.004270833333333,8.042083333333334,8.052413666124625,8.047899942160019,7.971170742307681,8.129377580605404
2002-11-30,POMKH,15.18,10.21,9.964,13.16,6.982000000000001,9.661666666666667,7.81,7.19,1.82,5.761875,15.01833333333333,8.22,15.008125,15.2025,15.089986198353898,15.01510926575484,14.3128216694329,14.796207273025225,8.25,11.296249999999997,10.963084726461691,10.63896656975337,11.10443946371531,11.299886381792465,10.470166666666668,9.507458333333334,9.800873709116859,9.858670296219302,8.98223205814185,9.627902603627062,12.00875,11.950000000000003,12.209191261842037,13.641883062354237,10.969428249622904,11.39134239556725,6.782166666666666,6.782166666666667,6.73709709372539,6.963021012599087,7.106704831455774,6.9808218734024265,8.182083333333333,9.208958333333335,9.50474500012641,9.338107733015864,9.661782849888414,9.587949030493087,8.2325,8.322499999999998,8.134745623174243,8.125273268671727,8.196032132347241,8.705073827501158,7.175000000000001,7.365000000000001,7.221395521952935,8.257978855985485,6.935295865717297,7.369863523828594,5.796458333333334,5.048333333333332,3.7380894284284665,5.7619866231507535,4.113866364206849,3.9978753970130647,3.5643702651515152,4.4987301136363635,4.518948336366153,4.020671132811858,5.090612327526314,4.854226573648402,14.300470085470085,15.533787393162392,15.451201060266897,15.507864492689793,15.15517161435071,15.475744041191529,7.969895833333333,8.042083333333334,8.119448199674775,8.080459876148632,8.189357150936823,8.09664451558867
2003-02-28,POMRB,15.15,3.29,9.76,10.0,6.724999999999999,4.8,7.88,6.44,8.6025,2.22,11.6,7.28,13.785,15.387500000000003,15.11399171901234,15.118395667386592,14.884797775083223,14.928732598316653,6.748125,9.283749999999998,7.893850835877014,7.705166874530544,10.754909509871457,11.074386960032575,10.424750000000001,10.201208333333334,9.784524225470115,9.942025734442264,10.365474762124032,9.755903127968276,11.80859375,11.897500000000003,11.325514757105221,12.92855956900827,11.262092624156729,11.005289555625193,6.782166666666667,6.782166666666668,6.732258256235233,6.869191036815528,6.820863358625556,6.686889885098934,8.08375,8.322083333333335,7.622847000075846,8.519824342838566,8.347611836958876,8.284203747705574,8.15015625,8.267499999999998,8.032847373904545,7.986541250855072,7.699008922271429,8.228126163264973,7.23625,7.230000000000001,6.9088373131717615,7.661985840667931,7.166236326845388,7.842339440226992,5.484791666666667,5.813958333333332,5.68385365705708,7.544891537412637,4.968352591973049,5.432778802485503,3.2217187500000004,3.8757717803030296,3.5993690018196913,3.4748938424772366,4.452776024985663,4.506931174001304,13.620555555555555,14.63441239316239,13.910720636160136,13.900518351938965,15.365640895036877,15.391407142066644,7.912916666666667,7.9664583333333345,7.783668919804866,7.9313972146469744,7.629140649782903,7.829995916800603
2003-05-31,PREMON,12.515,3.84,12.135000000000002,11.75,7.611666666666667,7.54,8.45,7.14,8.64,3.12,13.29,8.4,12.10875,14.628750000000004,14.074395031407404,14.329894800897524,16.155990780796273,15.005137210286211,5.369999999999999,7.216249999999999,6.272310501526208,6.111439446616159,8.317045102686915,8.248964438468068,10.135708333333335,10.739125000000001,10.72471453528207,10.712196973833676,10.99559306840912,9.757463395241627,11.0009375,12.120000000000003,11.495308854263133,12.87724819071647,11.737747758401294,10.370500106424991,6.782166666666667,6.782166666666668,7.084021620407807,7.02013225401477,7.73202317046026,7.532141336547147,8.030208333333334,8.042083333333334,7.589708200045507,8.343214612589202,7.772709697364695,7.315417057749682,8.104062500000001,8.197499999999998,8.199708424342727,8.270061268568574,8.48160607620675,8.081260219264912,7.14625,7.120000000000001,7.001302387903056,7.4725667925226835,7.85147451167664,7.625405307148507,5.900625,5.778958333333332,6.866312194234249,9.134528351602437,8.213000121531099,7.888577627097052,2.6952343750000005,3.2529687499999995,3.407621401091815,3.3123337649879563,5.742899100656543,4.690040788170659,12.963541666666666,13.966527777777774,13.662432381696082,13.29077512600526,14.890896733170722,14.46269306326391,7.637499999999999,7.973333333333335,8.03020135188292,8.019322558659042,8.166798101322836,7.645139194412849
2003-08-31,MONSOON,8.92,7.7799999999999985,8.5825,11.07875,5.8100000000000005,10.5,8.27125,8.64,1.7,1.66,13.19,7.51,10.481875,12.941250000000004,12.012637018844442,12.62385730028461,14.308939673695875,14.14528182320078,4.463749999999999,6.279999999999999,6.875386300915725,6.635445623676807,6.061911062713266,6.303640223848318,10.226041666666667,10.110375000000001,9.867828721169243,10.197464099894292,11.101493524696384,10.66293286728662,10.3771875,11.497187500000003,11.32868531255788,12.44803042867266,12.78113217170464,12.473019503638959,6.782166666666668,6.782166666666667,6.574412972244684,6.698193147186236,5.878524820649321,5.910911669017756,8.169374999999999,8.125416666666668,8.753824920027304,8.732242670554633,9.221200542507763,10.137993461626735,8.0890625,8.102812499999999,8.228325054605637,8.278344461656832,8.573054833564639,8.501842251889443,6.856249999999999,7.352500000000001,7.656781432741834,8.073378924896629,6.953750270909923,7.432248506375542,6.6328125,5.190624999999998,4.799787316540549,7.666747019706948,4.682462655343041,5.543692988494863,2.183125,3.1904687499999995,2.7085728406550893,2.8034901274630624,2.003117465702241,2.5596450292029145,12.706875,13.274583333333329,13.473459429017648,12.845933150730035,14.286237719187405,14.098971958102856,7.38,7.852500000000003,7.822120811129752,7.924626216509636,7.928269386551177,8.193299769706664
2003-11-30,POMKH,8.52,2.93,10.166666666666666,9.19,6.982000000000001,8.9,7.82,5.54,7.5,1.8,12.53,6.5,9.566875,11.276250000000003,10.615582211306664,11.33661442132392,11.937741979291072,12.340968909776073,4.49125,4.459999999999999,5.297231780549435,5.113010878412487,6.421064373460446,6.593912112096998,10.028385416666666,10.161041666666668,9.987363899368212,10.305012403561275,9.442660885904584,9.870613436243197,9.96609375,10.504687500000003,10.473211187534728,11.246469830689009,11.825508228517062,11.351717347562818,6.782166666666666,6.782166666666667,6.737447783346811,6.71031088358918,7.08575345921791,6.981141748396198,8.545,7.9350000000000005,8.812294952016384,8.762583899243136,9.036118405042217,9.687784017778387,8.0840625,8.105312499999998,8.064995032763381,8.012769784226156,7.857088398904715,8.21718128350312,6.8975,6.94,6.8100688596451,6.983578933330652,7.34443148622968,7.931431930904029,6.672499999999999,6.610624999999998,5.879872389924329,8.279024250804039,3.4224259403281216,3.468961812158969,2.163125,2.1999999999999997,2.3451437043930534,2.4668884877117776,5.174466818425852,5.584282538283755,12.780625,12.652499999999996,13.096075657410589,12.318832593076369,13.098270836790256,13.518754924642174,7.315,7.422500000000003,7.293272486677852,7.65899316493876,7.834153358727799,7.601873231402975
2004-02-29,POMRB,8.795,3.3200000000000003,10.28,8.98,6.724999999999999,6.675000000000002,7.75,5.77,8.78,2.085,12.035,6.94,10.34,9.687500000000004,9.887349326784,10.553298622808553,11.061765518857811,11.021571453529361,5.137499999999999,4.467499999999999,4.506339068329661,4.329323949202084,4.977755442589847,3.7694279774489186,10.003166666666665,10.291041666666668,10.104418339620928,10.415523573222947,10.745755351175438,9.98336339841507,9.76390625,10.249687500000004,9.875926712520837,10.163036362481945,9.36813039604207,8.623681465633705,6.782166666666667,6.782166666666668,6.732468670008086,6.665616311841127,6.820993545164713,6.687204043463286,8.686250000000001,8.403750000000002,7.957376971209831,8.38620914622895,5.798512454375364,4.465423524264175,8.20390625,8.072812499999998,7.938997019658029,7.863507420042702,7.612348207553362,7.929288569674475,6.92,6.7725,6.39404131578706,6.242446367244551,6.719098561272945,6.7583013813526955,7.574999999999999,6.654999999999998,7.0399234339545975,9.192009336877657,7.801542996948879,8.010179232387634,2.14,2.1662499999999993,2.241086222635832,2.2965761727479834,2.4335401470663287,2.7763286677259313,12.825625,12.761249999999995,12.671645394446353,11.792044300850034,13.164021117497485,12.994760476270839,7.3306249999999995,7.337500000000002,7.151963492006711,7.525122285204065,6.306184280510355,6.061132823925961
2004-05-31,PREMON,11.55,4.0299999999999985,10.03375,9.48125,7.611666666666667,8.67,8.54,8.14,8.78,3.095,13.445,8.219999999999999,11.469375,9.446250000000003,10.5524095960704,10.919750396190452,11.477360537486502,10.252726487420922,5.824374999999999,4.514999999999999,4.3158034409977954,4.120105439191921,4.986044506105883,3.7580933197500705,10.275395833333334,9.765729166666667,10.076151003772555,10.42052586732273,11.419317833492512,10.096335533728892,10.102812499999999,9.682500000000005,9.718056027512501,9.536160646315718,10.646464420637407,10.686198720167182,6.782166666666667,6.782166666666668,7.0841478686715185,6.864578245264103,7.717082995432787,7.532449787911219,8.615625000000001,8.686250000000003,8.242426182725898,8.437471728713883,8.09583908579719,8.252540864287115,8.38625,8.095312499999999,8.179398211794817,8.273875342797313,8.36361146815199,8.290427156890662,6.95125,7.022500000000001,7.092424789472236,6.902823625658915,7.31166145157756,6.725040337022369,8.463125,6.689999999999998,7.735954060372759,9.873369274065194,9.34981127895081,8.207410833066774,2.17375,2.1599999999999993,2.5826517335814994,2.4425523426686313,3.7488885793119104,2.613846912481345,12.896875,12.799999999999995,12.980987236667811,12.039822082052718,13.573700192466543,13.012299410875094,7.553749999999999,7.292500000000002,7.579178095204027,7.65528295020181,7.540838504049835,7.496211180615185
2004-08-31,MONSOON,16.07,12.76,10.482,11.73,5.8100000000000005,10.5,9.14,7.82,8.78,1.5,13.395,7.814999999999999,11.766041666666666,11.233750000000002,12.75944575764224,12.640969927934405,10.885212684412616,10.700680766288212,5.885,5.759999999999999,7.693482064598678,7.346251024614741,4.214065162896405,4.726652972647749,10.3433125,10.240604166666667,10.238490602263532,10.558244087008616,10.740105846005505,10.072500237115692,10.2403125,9.845312500000006,10.522833616507501,10.030703184259055,10.609479932509391,10.881328476397432,6.782166666666668,6.782166666666667,6.574488721202911,6.586841117971142,5.897828116177244,5.911214418527518,8.310625,8.686250000000003,9.145455709635538,8.809502915753805,10.551207158472899,10.537018749957594,8.258750000000001,8.312499999999998,8.563638927076891,8.79763311257066,8.605438359726712,8.475347182028209,7.135624999999999,6.817500000000001,7.383454873683342,7.330198123327861,7.054254890621623,7.810695388194388,8.421874999999998,8.459999999999997,8.153572436223655,10.315076103335503,4.50170596902191,4.642302341283208,2.244375,2.119999999999999,2.1495910401488993,2.1279538345654894,1.5071031797725283,1.571737063648336,12.888124999999999,12.851249999999997,13.146592342000687,12.326970910924329,13.46287227270252,13.137498143840265,7.78125,7.368750000000002,7.673506857122415,7.6855098608314965,7.618531759406078,7.772132760556778
2004-11-30,POMKH,10.405,3.4450000000000003,10.445,11.25,6.982000000000001,8.335,8.41,6.61,7.525,2.23,12.895,7.98,11.448333333333332,11.705000000000002,11.817667454585344,11.962394481584841,12.087069800787427,12.554730434321508,5.8575,5.888749999999999,5.994089238759207,5.773685951271565,7.449319013017063,6.677192608113246,10.60721875,10.310187500000001,10.321094361358119,10.645248204920879,9.784270748042847,10.228455579026857,10.080781249999998,10.360312500000006,10.8137001699045,10.337687531173401,9.876514783006506,10.347707499748056,6.782166666666666,6.782166666666667,6.737493232721747,6.638629594257486,7.080315016835257,6.981439326624236,7.9350000000000005,8.545000000000003,8.821273425781323,8.724023119352267,9.279829495048078,8.79098779795055,7.861875,8.459999999999999,8.502183356246135,8.574675516217695,8.494156974624861,8.545109639728933,6.9825,7.085000000000001,7.0740729242100056,7.056775267016135,7.062152378712843,6.692743619615136,8.342500000000001,8.466249999999997,7.902143461734193,10.05721076944684,7.352285180794137,8.684699157759935,2.2643750000000002,2.227499999999999,2.1817546240893395,2.092201435156817,3.061097810841135,1.4793960835018714,12.814375000000002,12.942499999999995,13.045955405200413,12.421931603715933,12.61985854000701,12.939274098119336,7.8462499999999995,7.738750000000003,7.796104114273449,7.740907049009827,7.960315184579172,7.396190443877212
2005-02-28,POMRB,9.283333333333333,3.29,10.545,8.02,6.724999999999999,4.8,6.1400000000000015,6.175,8.425,2.22,11.6,7.28,10.33489583333333,11.827083333333334,10.80393380608454,11.13676836784487,11.797608561871575,11.812419011843549,4.588749999999999,5.881249999999999,4.912453543255524,4.745726900231872,5.789811303307223,4.420014725455394,10.90675,10.376437500000002,10.410656616814872,10.737138068981622,11.067690089881745,10.31092512424455,9.745624999999999,10.120312500000004,9.6962201019427,9.320645710977416,9.412225133276579,9.464777126420042,6.782166666666667,6.782166666666668,6.732495939633048,6.628129266313685,6.8211953267994225,6.687496305127614,7.79375,8.076250000000002,7.212764055468793,8.01647425347311,6.37924213307701,6.439432448961943,7.491874999999999,8.0575,7.557310013747681,7.131549160013827,8.21538664825523,8.369800752884009,6.8275,7.18625,6.714443754526004,6.610158730668984,6.999152793432557,6.111982116577135,8.305625,8.377499999999998,8.111286077040516,9.998687707966251,9.736091048027387,9.099530569788632,2.2875,2.2612499999999995,2.1970527744536037,2.0652580665424387,2.2995604559188587,0.7121958885900734,12.769375,12.833749999999995,12.467573243120247,12.000568039119095,12.968521601641395,12.060613372550064,7.830625,7.823750000000003,7.58966246856407,7.655237693828751,7.392328536912938,7.8681090437904
2005-05-31,PREMON,8.52,3.84,11.88,9.165,7.611666666666667,7.54,6.975,6.51,8.5,3.12,13.29,8.4,9.391458333333333,11.069583333333334,9.890360283650724,10.328175977927604,12.129565544478043,10.93911454649737,3.279375,5.833749999999999,4.483472125953314,4.323513658113112,5.443400311970541,4.1469482508006905,11.202875,10.838000000000003,10.998393970088923,11.202127857198589,11.72354935691857,10.400071030030015,9.03125,10.041250000000005,9.48373206116562,8.9812958450886,10.090826991862095,9.500818516713139,6.782166666666667,6.782166666666668,7.084164230446496,6.856213666334176,7.711462712300829,7.532736747850978,7.864375,7.793750000000001,7.343658433281275,7.930630895578816,7.901243436353025,7.987910151127104,7.119374999999999,7.66625,7.3243860082486085,7.044783382650283,7.366644048982041,6.964748652129817,6.722500000000001,6.7787500000000005,6.632666252715602,6.441100982187498,7.643673279280906,6.999837472870993,8.300625,8.307499999999997,8.26677164622431,9.85861385123965,10.197428672182216,8.944216358585335,2.25375,2.2674999999999996,2.5662316646721623,2.2882345566223345,3.4817989615603366,1.708919977708179,12.698125,12.794999999999993,12.796543945872148,12.37386663954831,13.29786304308761,12.43506284924291,7.6075,7.868750000000004,7.913797481138442,7.794721039121773,8.097905220369315,8.139540112491833
2005-08-31,MONSOON,10.1925,2.8,11.032,9.365,5.8100000000000005,10.5,7.744999999999999,8.21,8.765,1.66,13.19,7.51,9.130416666666665,9.600208333333335,10.011216170190435,10.324784056973082,10.293133596705596,10.103783599194504,3.2225,3.3437499999999996,3.810083275571988,3.668829063301173,4.398734617956398,6.483574515687716,11.8605625,10.975500000000004,11.011836382053353,11.27948011653363,11.523810634363315,10.963692427244633,8.31625,9.450000000000006,9.436239236699372,8.855124139455027,11.182732407382755,10.731015565222094,6.782166666666668,6.782166666666667,6.574498538267898,6.600906727944241,5.903916086752626,5.911496087586369,8.403749999999999,7.793750000000001,8.606195059968766,8.394057921731605,9.789544495355578,10.226197434001746,7.041249999999999,7.317499999999999,7.492631604949165,7.468540099479245,7.197788757568009,7.355923119015082,6.5806249999999995,6.876250000000001,7.263599751629362,7.2092749858788086,6.570381404850373,7.449425438241236,8.256874999999999,8.303749999999997,8.466062987734585,9.745445758265834,6.545867668211435,8.841933205937217,2.1662500000000002,2.3074999999999997,2.2037389988032974,2.0654474741932347,1.6312161626964388,1.9943051333419957,12.76125,12.743749999999995,12.953926367523287,12.67994662681222,13.227568530409581,12.67133283564725,7.3375,7.792500000000004,7.752278488683064,7.741957002611141,7.9082272147596,7.80687928985533
2005-11-30,POMKH,8.735,2.93,12.264000000000001,7.899999999999999,6.982000000000001,8.9,6.8249999999999975,5.38,7.5,1.8,12.53,6.5,9.204375,9.182708333333334,9.50072970211426,9.847597544487074,9.708950782496718,10.134417764589216,3.2775,3.215,3.458049965343193,3.3172873399269935,3.360738936690714,2.4453713709009413,12.226083333333333,11.430250000000004,11.512701829232013,11.703290118924865,10.495307666588076,10.989706925492815,7.643124999999999,8.612500000000006,8.821743542019622,8.231577893421015,9.880862677778598,9.347500065489069,6.782166666666666,6.782166666666667,6.737499122960739,6.669724450497616,7.078983028178796,6.981716170416359,9.155000000000001,7.9350000000000005,8.72371703598126,8.485382159035789,8.232750267309605,8.343704217146035,7.30875,6.921249999999998,7.225578962969498,7.091853681708675,7.095652915127721,7.468050385867838,6.571249999999999,6.568750000000001,6.510159850977617,6.4138716241732885,6.941671474364651,5.884006315503658,8.25375,8.297499999999998,8.07963779264075,9.130143996510958,7.581420369141499,8.155678231620056,2.1262499999999998,2.1999999999999997,2.0422433992819786,1.939900588929613,2.738545282271645,0.2319749984680357,12.90875,12.652499999999996,12.784355820513973,12.66599824689164,12.394719833288931,12.633705994640323,7.2075000000000005,7.422500000000004,7.251367093209838,7.5104276442110285,7.828322732322595,6.802859470931848
