Date,Season,Charkhari,Jaitpur,Kabrai,Panwari,Charkhari_Trend,Charkhari_SMA,Charkhari_EWMA,Charkhari_DES,Charkhari_TES,Charkhari_ARIMA,Jaitpur_Trend,Jaitpur_SMA,Jaitpur_EWMA,Jaitpur_DES,Jaitpur_TES,Jaitpur_ARIMA,Kabrai_Trend,Kabrai_SMA,Kabrai_EWMA,Kabrai_DES,Kabrai_TES,Kabrai_ARIMA,Panwari_Trend,Panwari_SMA,Panwari_EWMA,Panwari_DES,Panwari_TES,Panwari_ARIMA
2011-02-28,POMRB,2.3,6.2375,6.9350000000000005,5.99,2.40375,2.7749999999999986,2.698524484101207,3.345519842758517,3.4609103237802956,3.668450567421987,5.707291666666667,5.711458333333334,5.619802622704368,5.546010691276226,5.587497244189403,5.266411780291729,5.729375,7.096249999999998,6.904132938327294,6.780878560133342,7.268196360866113,7.027296207518347,6.08875,6.186250000000003,5.971932868837703,6.188124218783776,6.36961564383283,6.684449310440381
2011-05-31,PREMON,3.5,6.87,5.51,8.465,2.2075,2.5249999999999986,3.0191146904607242,3.348760377126005,4.363796024003805,4.0034113810319045,5.426666666666668,5.852708333333334,6.119881573622621,5.762053128972045,7.037715805351518,6.852567741241302,4.753125000000001,6.2849999999999975,6.346479762996376,6.191957944706802,8.37387020020617,8.136678666745905,5.573125,6.245000000000003,6.969159721302622,6.751680945150217,7.99129324327793,8.095449859214217
2011-08-31,MONSOON,1.03,4.023333333333333,1.99,3.36,2.0900000000000003,2.2824999999999984,2.2234688142764343,2.9050700921461274,2.0626214416250255,2.3006157477018654,5.0284375,5.561875000000001,5.281262277506906,5.487375590360089,4.315231162588258,4.168258367118501,3.9906249999999996,5.1737499999999965,4.603887857797825,4.5503883511312715,4.849399798677274,4.810955347067296,4.998125,5.932500000000003,5.525495832781574,5.876967896085467,6.123863662748301,6.108838535721924
2011-11-30,POMKH,1.7,4.035,2.895,3.04,1.9412500000000001,2.1324999999999985,2.0140812885658606,2.6658924608178878,2.254362414115178,2.1701528611821397,4.540000000000001,5.291458333333334,4.782757366504144,5.22533321483288,5.267432912371371,5.222921386406039,3.6706250000000002,4.332499999999996,3.920332714678695,3.6065420981797365,3.758713115676854,3.5853503663272104,4.454375000000001,5.213750000000003,4.531297499668945,5.1448087795210355,4.252119995590802,3.9756015005575343
2012-02-29,POMRB,1.96,4.133333333333334,4.2,4.265,1.8628124999999998,2.0474999999999985,1.9924487731395164,2.5186786441777973,2.4318420536764203,2.5624224797932236,4.273854166666666,4.765416666666667,4.52298775323582,4.9955179517318,5.350215601732378,4.918211346827817,3.8428125,3.6487499999999957,4.032199628807217,3.3842407771610565,4.093127927043275,4.177317594097454,4.1859375,4.782500000000002,4.424778499801366,4.910420965567781,4.9265476303250155,4.622650586220245
2012-05-31,PREMON,2.65,5.066666666666666,5.6850000000000005,5.84,1.898125,1.8349999999999986,2.25546926388371,2.5238324935009335,3.531061950007912,3.1360998576989125,4.215625,4.314583333333333,4.740459318608159,4.9401984149538025,6.249647136564628,5.867520879719924,4.09125,3.692499999999996,4.693319777284331,3.822343079109243,5.406545791480826,5.323653595089594,4.208125,4.126250000000002,4.99086709988082,5.13524515878513,6.612405472378951,7.122795814986739
2012-08-31,MONSOON,1.2525,3.6975,3.1925,3.8375,1.801875,1.8906249999999984,1.854281558330226,2.275493117516152,1.2249678381000864,1.3932600489226568,3.9814583333333333,4.233124999999999,4.3232755911648955,4.667807365743169,3.227628993791112,3.3018255260627627,3.78625,3.993124999999996,4.092991866370598,3.399278660573241,3.3654790614182604,3.410225079148291,4.16625,4.245625000000002,4.529520259928492,4.794928067115602,3.632398110338044,3.3486850060011637
2012-11-30,POMKH,1.76,3.895,3.68,2.74,1.7731249999999998,1.9056249999999986,1.8165689349981355,2.1655631089767517,1.7187752596341124,1.6004115551780504,3.8968749999999996,4.198124999999999,4.1519653546989375,4.45253306352654,4.404575376955394,4.913942777582488,3.26625,4.1893749999999965,3.927795119822359,3.2688538611905065,3.542976650021674,3.499694948409198,4.277500000000001,4.170625000000003,3.813712155957095,4.263409467996349,3.183967139949794,3.7762200278484443
2013-02-28,POMRB,1.13,2.4000000000000004,0.975,4.23,1.7703125,1.6981249999999986,1.5419413609988812,1.9624688055611683,2.065953795894533,2.154567226289455,3.850520833333333,3.7647916666666656,3.451179212819363,4.015811540341085,4.700622700589858,4.748399481070108,2.8803124999999996,3.383124999999997,2.7466770718934153,2.3155447477474844,4.349811223830547,4.513276127162239,4.2709375000000005,4.161875000000003,3.980227293574257,4.245535247349767,4.256344735253608,4.204621514194858
2013-05-31,PREMON,3.25,6.123333333333332,4.75,6.7650000000000015,1.66,1.8481249999999982,2.225164816599329,2.1806483037239013,3.0329356981601707,2.6072164719961837,3.4818749999999996,4.028958333333332,4.520040861024951,4.237332029369151,5.280318332069655,4.913711735217483,2.3868750000000003,3.149374999999997,3.548006243136049,2.894934194905102,4.019623554459791,4.064086669723417,4.141875000000001,4.393125000000003,5.094136376144554,4.874875461113657,6.158499873311118,6.39511414373284
2013-08-31,MONSOON,0.63,2.27,1.04,2.86,1.66375,1.6924999999999986,1.5870988899595972,1.8843684428222702,1.0397274703313046,1.1906663842423701,3.4154166666666663,3.672083333333332,3.6200245166149703,3.824330450058897,2.856029565642322,3.8539770227720407,2.305625,2.6112499999999974,2.5448037458816293,2.1560236672070108,2.191896701605579,2.3574350286318366,4.018125,4.148750000000003,4.200481825686732,4.353334177533951,3.8906939964065144,4.097160078254758
2013-11-30,POMKH,1.5,2.373333333333333,1.885,2.685,1.625,1.6274999999999986,1.5522593339757584,1.801016842370476,1.4089477905446317,1.2931489399519824,3.3366666666666664,3.291666666666665,3.1213480433023153,3.4690650739492477,3.721453638111557,4.079320871638737,2.368125,2.1624999999999974,2.280882247528978,1.8751951692648698,1.9072745872893622,2.048363335952102,3.664375,4.135000000000003,3.594289095412039,3.920794479205147,2.8491940050971754,2.709030147587665
2014-02-28,POMRB,1.42,3.39,2.12,3.2950000000000004,1.64,1.6999999999999986,1.4993556003854551,1.718885592377994,1.7703235210611605,1.8063036205092902,3.2641666666666667,3.5391666666666652,3.228808825981389,3.3211471952378866,3.7701050790172004,3.6886486981694073,2.570625,2.4487499999999973,2.216529348517387,1.7733352611045272,2.6389090461330555,2.7269511648639604,3.6350000000000002,3.9012500000000037,3.4745734572472236,3.7535014678110876,4.1097571846580205,4.103881827583481
2014-05-31,PREMON,2.65,4.503333333333334,4.105,4.87,1.8525,1.5499999999999985,1.959613360231273,1.8744581300275323,2.9041673355867146,2.5010147826971045,3.491510416666667,3.1341666666666663,3.738618628922167,3.3845966685496225,4.916410961069727,5.501705053453642,3.05,2.2874999999999974,2.9719176091104327,2.4616918380942954,3.656913109242804,3.893043991923988,3.94140625,3.4275000000000038,4.032744074348334,4.028263364745977,5.842099542547306,5.898575364995934
2014-08-31,MONSOON,1.35,3.31,3.305,4.52,2.0004166666666667,1.7299999999999984,1.7157680161387638,1.765865845673061,0.7766924628847123,0.9001577668500467,3.5596875000000003,3.3941666666666666,3.5671711773533,3.2643411853507915,2.12153722786329,2.848501985831316,3.38375,2.853749999999997,3.1051505654662597,2.8038304040557263,1.6959252325005287,1.8656182542775712,4.1296875,3.842500000000004,4.227646444609,4.144036789522323,2.655738921523245,2.4547551280534394
2014-11-30,POMKH,2.4800000000000004,3.152083333333333,3.455,3.47625,2.2195833333333335,1.9749999999999988,2.0214608096832585,1.8818842380169378,1.4260060573160622,1.3125422875027595,3.6092708333333334,3.5888541666666662,3.4011360397453134,3.140216272655402,3.5104897146800447,4.327050356449807,3.4693750000000003,3.246249999999997,3.2450903392797557,3.160600478227097,2.714680709498788,2.8620660404242715,4.4928125,4.040312500000004,3.9270878667654,3.9656059261455083,2.8732742028867175,3.622061130902331
2015-02-28,POMRB,1.623333333333333,3.1566666666666667,3.22,4.010000000000002,2.6945833333333336,2.025833333333332,1.8622098191432883,1.8212857990857112,2.061749944506777,2.0696649443836272,3.7842708333333333,3.530520833333333,3.3033482905138545,3.0389707392484495,3.851136421532001,3.997787534783077,3.454375,3.5212499999999967,3.2350542035678536,3.3643482670974074,3.80631445887297,3.783057247245784,5.0115625,4.219062500000004,3.9602527200592403,3.9681124791106295,4.292148627708157,4.125214551839316
2015-05-31,PREMON,4.2,5.133333333333334,3.69,7.06,3.3358333333333334,2.4133333333333318,2.797325891485973,2.2376799329823527,3.1704936538902553,2.7661184182917014,3.9344270833333335,3.688020833333333,4.035342307641646,3.287412049065187,4.904695303822711,5.233459550182196,3.4456249999999997,3.417499999999997,3.417032522140712,3.689400738192168,4.792498308625567,4.931157714220257,5.40515625,4.766562500000004,5.200151632035544,4.743178626960828,6.193026570697218,5.735141515008225
2015-08-31,MONSOON,3.6,4.08,3.6,6.48,3.8070833333333334,2.9758333333333318,3.118395534891584,2.4673438389161926,1.4087721488817728,1.5400026654545043,4.188750000000001,3.8805208333333323,4.053205384584988,3.359785689446718,2.2991469200830603,3.1955142858591006,3.5403125,3.4912499999999973,3.490219513284427,3.9021382274848238,2.0995224270169954,2.2864205892401377,5.66625,5.256562500000004,5.712090979221326,5.173014436291691,4.261849310014087,4.636319416212574
2015-11-30,POMKH,5.36,3.583333333333333,3.09,4.665,4.180833333333333,3.695833333333332,4.01503732093495,2.971840952061945,2.519075021151104,2.4385672671664795,4.614375000000001,3.9883333333333324,3.8652565640843264,3.352963388669392,3.8628722988402804,4.535239191819892,4.130625,3.3999999999999972,3.330131707970656,3.8427304699666136,3.0670121979572604,3.189573381281904,5.866875,5.5537500000000035,5.293254587532796,5.032817384886649,4.360941357928862,4.6555526710078095
2016-02-29,POMRB,2.513333333333333,4.760000000000002,4.3425,4.91,4.195833333333333,3.9183333333333317,3.4143557258943034,2.8670724101940595,3.663963914292861,3.6310538282148914,4.5512500000000005,4.389166666666666,4.223153938450597,3.5517111055357646,4.226787256625341,4.092070826579456,4.2775,3.680624999999997,3.7350790247823937,4.2167786299385055,3.820013766346822,3.7126152651724187,5.580625,5.778750000000003,5.139952752519678,4.990580273821089,5.491317982864754,4.694255298237984
2016-05-31,PREMON,6.3,6.9350000000000005,7.29,7.7650000000000015,3.4408333333333334,4.443333333333332,4.568613435536582,3.4662468613142052,4.569778591417649,4.214177838111326,4.159583333333334,4.839583333333334,5.3078923630703585,4.126046832499638,5.642549265539294,5.987816630303041,4.261875,4.580624999999997,5.157047414869437,5.70972291949264,5.3296314833534,5.3258230713211745,5.1,5.955000000000004,6.189971651511808,5.682910217356816,7.508831462397934,6.732323165906128
2016-08-31,MONSOON,1.62,1.7733333333333334,1.175,3.485,2.9091666666666667,3.948333333333332,3.389168061321949,3.1070718332677956,3.0077097688230356,3.214570775670345,3.92125,4.262916666666667,3.8940687511755483,3.798251744433744,3.350857509129769,4.198537928327564,4.8271875,3.974374999999997,3.5642284489216625,4.628938791148656,4.0825495684654545,4.2384441581489405,4.943125000000001,5.206250000000003,5.107982990907084,5.113185648258674,5.617588386049869,5.836924330707718
2016-11-30,POMKH,1.3,2.7566666666666664,5.39,3.815,2.5774999999999997,2.933333333333332,2.5535008367931695,2.7576245644384034,3.098276468328503,3.1551048993602566,3.522291666666667,4.056250000000001,3.439107917371995,3.64180014486033,3.923760958247027,3.3228362592978193,4.893750000000001,4.549374999999997,4.294537069352998,5.148577108069997,2.9691327234224936,2.989649548505146,4.85625,4.993750000000004,4.590789794544251,4.772805549816576,3.7026314789919432,2.90657332131162
2017-02-28,POMRB,2.32,3.68,6.565,4.505,2.4,2.8849999999999985,2.4601005020759015,2.658209393801567,2.92133133393615,2.8793091992454993,3.614583333333334,3.786250000000001,3.5354647504231975,3.646022630172704,4.025820498361792,3.7775622466054815,5.254375,5.104999999999997,5.202722241611799,6.0315885035517685,4.8541062834495285,4.695761771861562,5.235,4.892500000000004,4.5564738767265505,4.694386283300811,4.584700490889295,4.238398817855111
2017-05-31,PREMON,3.84,4.823333333333334,5.6,7.475,2.8274999999999997,2.2699999999999987,3.012060301245541,2.852150736180371,3.983656230395932,3.73686180447001,4.284166666666668,3.258333333333334,4.050612183587252,3.8458174370682072,5.18224135980705,5.56982848779732,5.925,4.682499999999997,5.361633344967078,6.380375628484023,6.924738014235443,6.915109077911341,6.078749999999999,4.820000000000004,5.723884326035931,5.388939828658354,6.957292039854772,6.834598130256698
2017-08-31,MONSOON,2.66,4.623333333333334,5.75,6.805,3.31,2.5299999999999985,2.8712361807473243,2.7963947873514803,1.8876689619537108,2.0575165562459308,5.03875,3.970833333333334,4.279700643485685,4.005034900477845,2.403349282368889,2.8670319438092178,6.02375,5.826249999999997,5.516980006980248,6.641860666691346,4.126848967150925,3.961912591566154,6.810624999999999,5.650000000000004,6.156330595621558,5.73603550321091,4.688352600376116,4.592379788752567
2017-11-30,POMKH,3.68,5.263333333333333,6.18,7.244999999999999,3.6487499999999997,3.1249999999999982,3.1947417084483947,2.935435819295817,2.5936897373105214,2.581463371090635,5.992083333333333,4.5975,4.673153719424745,4.2671638666838065,4.096631456040486,4.602307885804278,6.1293750000000005,6.023749999999997,5.782188004188148,6.93397821176324,5.152249459565346,5.189487968356448,7.131875000000001,6.507500000000003,6.591798357372934,6.105917545541209,4.815261512461504,5.1912902664513805
2018-02-28,POMRB,3.8,7.21,6.565,6.93,3.7375,3.4949999999999983,3.4368450250690366,3.0700107537253554,3.238641418530858,3.1616661613605,6.326041666666666,5.48,5.687892231654847,4.860263149452656,4.887230801778593,4.975701968033122,6.546250000000001,6.023749999999997,6.09531280251289,7.241825582455566,6.379571480817521,6.161928619227255,6.942500000000001,7.113750000000002,6.72707901442376,6.301360329894441,6.528738121374691,6.268916728458953
2018-05-31,PREMON,5.07,8.92,6.445,7.620000000000001,3.6250000000000004,3.8024999999999984,4.090107015041422,3.4087609840742594,4.632248133887179,4.373453834173819,5.99875,6.504166666666667,6.980735338992908,5.747395958387702,6.830965591796794,7.2011663939186885,6.808125,6.234999999999998,6.235187681507734,7.372112554839571,7.730073654894213,7.460904449969611,6.83125,7.150000000000002,7.084247408654257,6.6217463857805665,9.200831965060951,8.383756375969178
2018-08-31,MONSOON,2.14,3.1983333333333337,8.24,5.145,,3.6724999999999985,3.310064209024853,3.154359833357125,2.7019197648489963,2.8815396846326324,,6.147916666666667,5.467774536729078,5.596541692900639,4.774289889874915,5.130530968864479,,6.857499999999998,7.03711260890464,8.085230032927786,4.950909048035296,4.783287076305236,,6.735000000000001,6.308548445192554,6.23277191515438,6.462860802889709,5.641592343673295
2018-11-30,POMKH,3.3,4.069999999999999,5.785,8.015,,3.577499999999999,3.3060385254149116,,3.0277763820852313,3.056915033197731,,5.849583333333334,4.908664722037447,,5.347655833523222,4.079998090984155,,6.758749999999997,6.536267565342784,,6.762753290677758,6.712099062715797,,6.927500000000002,6.991129067115533,,5.363227683967206,5.100866685942929
